ticker,FLT US Equity,FLT US Equity,FLT US Equity,FLT US Equity,FLT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2014-03-12,120.89,122.25,124.058,116.1586,106.231,DOWN,0
2014-03-13,117.92,121.22,122.336,116.2316,106.3988,UP,1
2014-03-14,118.05,117.14,120.77,116.2492,106.5595,UP,1
2014-03-17,118.69,118.69,119.694,116.2554,106.716,UP,1
2014-03-18,120.48,118.71,119.206,116.3326,106.883,DOWN,0
2014-03-19,118.32,120.54,118.692,116.3768,107.0439,UP,1
2014-03-20,119.79,118.32,119.066,116.4416,107.2162,UP,1
2014-03-21,120.47,120.0,119.55,116.495,107.3979,DOWN,0
2014-03-24,117.59,120.5,119.33,116.5294,107.5588,DOWN,0
2014-03-25,115.38,118.26,118.31,116.5118,107.7001,DOWN,0
2014-03-26,114.27,116.2,117.5,116.5272,107.831,DOWN,0
2014-03-27,113.13,114.43,116.168,116.5222,107.9587,UP,1
2014-03-28,113.36,113.35,114.746,116.5852,108.0878,UP,1
2014-03-31,115.1,113.96,114.248,116.687,108.2244,UP,1
2014-04-01,117.68,115.35,114.708,116.8864,108.3745,DOWN,0
2014-04-02,117.19,117.9,115.292,117.139,108.5201,DOWN,0
2014-04-03,114.83,117.5,115.632,117.31,108.6487,DOWN,0
2014-04-04,113.02,115.86,115.564,117.4338,108.773,DOWN,0
2014-04-07,109.9,112.23,114.524,117.528,108.9028,UP,1
2014-04-08,112.25,110.2,113.438,117.7392,109.0451,UP,1
2014-04-09,115.57,112.73,113.114,117.9268,109.211,DOWN,0
2014-04-10,113.39,115.98,112.826,118.0674,109.361,DOWN,0
2014-04-11,109.57,111.39,112.136,118.0564,109.4843,UP,1
2014-04-14,110.07,110.24,112.17,118.1314,109.6188,UP,1
2014-04-15,110.22,110.28,111.764,118.2462,109.7634,UP,1
2014-04-16,112.59,111.25,111.168,118.3484,109.9119,UP,1
2014-04-17,114.96,112.58,111.482,118.4916,110.0747,DOWN,0
2014-04-21,113.42,114.81,112.252,118.4612,110.2256,UP,1
2014-04-22,115.45,113.35,113.328,118.4406,110.3811,DOWN,0
2014-04-23,113.36,115.48,113.956,118.4368,110.5266,UP,1
2014-04-24,113.56,114.43,114.15,118.4068,110.6654,DOWN,0
2014-04-25,110.3,113.32,113.218,118.2898,110.7886,DOWN,0
2014-04-28,108.75,110.25,112.284,118.1342,110.8991,UP,1
2014-04-29,111.91,109.18,111.576,118.0374,111.0288,UP,1
2014-04-30,114.13,111.93,111.73,117.9328,111.1688,UP,1
2014-05-01,114.94,113.65,112.006,117.8568,111.3188,UP,1
2014-05-02,120.45,119.81,114.036,117.8794,111.4932,UP,1
2014-05-05,122.8,118.9,116.846,117.9176,111.6722,DOWN,0
2014-05-06,122.2,122.3,118.904,117.8728,111.8488,DOWN,0
2014-05-07,120.12,122.26,120.102,117.7296,112.0114,UP,1
2014-05-08,120.6,119.75,121.234,117.595,112.179,UP,1
2014-05-09,122.01,120.79,121.546,117.4238,112.3503,UP,1
2014-05-12,124.29,122.92,121.844,117.311,112.5337,DOWN,0
2014-05-13,124.25,124.13,122.254,117.2486,112.7027,DOWN,0
2014-05-14,122.46,124.25,122.722,117.0986,112.8694,DOWN,0
2014-05-15,120.2,122.0,122.642,116.9856,113.0225,UP,1
2014-05-16,121.33,119.86,122.506,116.8816,113.1803,UP,1
2014-05-19,121.67,121.17,121.982,116.7974,113.3294,DOWN,0
2014-05-20,119.95,120.93,121.122,116.715,113.437,UP,1
2014-05-21,122.12,120.2,121.054,116.699,113.5537,UP,1
2014-05-22,123.59,121.96,121.732,116.753,113.6807,UP,1
2014-05-23,125.34,124.04,122.534,116.9014,113.8177,UP,1
2014-05-27,126.65,126.64,123.53,117.0734,113.9564,UP,1
2014-05-28,127.66,127.1,125.072,117.2528,114.1014,DOWN,0
2014-05-29,127.46,127.9,126.14,117.3924,114.2524,DOWN,0
2014-05-30,126.41,127.57,126.704,117.5542,114.3972,UP,1
2014-06-02,126.78,126.41,126.992,117.694,114.534,DOWN,0
2014-06-03,126.6,126.06,126.982,117.8166,114.6794,UP,1
2014-06-04,127.14,126.6,126.878,118.0076,114.8267,UP,1
2014-06-05,127.67,127.24,126.92,118.2534,114.9775,UP,1
2014-06-06,130.97,128.31,127.832,118.5874,115.1434,UP,1
2014-06-09,130.99,131.0,128.674,118.9446,115.3135,DOWN,0
2014-06-10,130.6,130.65,129.474,119.2894,115.4509,UP,1
2014-06-11,131.24,129.97,130.294,119.6122,115.593,UP,1
2014-06-12,131.77,130.76,131.114,119.894,115.7284,UP,1
2014-06-13,132.35,131.58,131.39,120.1972,115.8743,UP,1
2014-06-16,133.12,132.34,131.816,120.563,116.0244,UP,1
2014-06-17,133.57,132.82,132.41,120.974,116.1699,UP,1
2014-06-18,133.73,133.21,132.908,121.4506,116.323,DOWN,0
2014-06-19,131.53,133.56,132.86,121.8362,116.4516,DOWN,0
2014-06-20,131.3,132.4,132.65,122.1508,116.5882,UP,1
2014-06-23,132.55,131.45,132.536,122.534,116.7309,DOWN,0
2014-06-24,131.1,132.34,132.042,122.9646,116.8697,UP,1
2014-06-25,132.68,130.62,131.832,123.4168,117.0171,DOWN,0
2014-06-26,131.57,132.75,131.84,123.8438,117.1445,UP,1
2014-06-27,133.66,131.25,132.312,124.2652,117.2757,DOWN,0
2014-06-30,131.8,133.59,132.162,124.602,117.3985,UP,1
2014-07-01,132.85,132.02,132.512,124.9906,117.5266,DOWN,0
2014-07-02,130.99,132.93,132.174,125.3014,117.6392,UP,1
2014-07-03,132.69,131.3,132.398,125.688,117.7548,DOWN,0
2014-07-07,131.02,131.47,131.87,126.0372,117.855,DOWN,0
2014-07-08,129.71,131.94,131.452,126.4254,117.9499,UP,1
2014-07-09,129.75,129.71,130.832,126.8454,118.0453,DOWN,0
2014-07-10,128.84,128.25,130.402,127.184,118.1401,UP,1
2014-07-11,129.68,128.9,129.8,127.495,118.2364,UP,1
2014-07-14,132.47,130.9,130.09,127.8456,118.3441,DOWN,0
2014-07-15,132.24,132.16,130.596,128.0814,118.4548,DOWN,0
2014-07-16,131.95,132.85,131.036,128.2644,118.5587,DOWN,0
2014-07-17,128.64,130.15,130.996,128.3932,118.6511,UP,1
2014-07-18,129.55,128.71,130.97,128.5818,118.742,UP,1
2014-07-21,130.27,129.55,130.53,128.7752,118.8254,UP,1
2014-07-22,132.64,131.0,130.61,128.9878,118.9328,UP,1
2014-07-23,132.77,132.75,130.774,129.1574,119.0365,DOWN,0
2014-07-24,132.48,132.95,131.542,129.322,119.1398,DOWN,0
2014-07-25,131.72,131.54,131.976,129.5072,119.2756,UP,1
2014-07-28,132.12,131.75,132.346,129.7456,119.4207,UP,1
2014-07-29,134.24,132.27,132.666,130.0038,119.5565,UP,1
2014-07-30,136.52,135.25,133.416,130.3008,119.7062,DOWN,0
2014-07-31,132.79,135.35,133.478,130.5576,119.8396,DOWN,0
2014-08-01,130.87,131.26,133.308,130.7326,119.96,UP,1
2014-08-04,133.34,131.2,133.552,130.9276,120.0747,DOWN,0
2014-08-05,132.19,132.35,133.142,131.0646,120.1791,DOWN,0
2014-08-06,130.05,130.95,131.848,131.1326,120.2669,DOWN,0
2014-08-07,129.93,130.64,131.276,131.178,120.355,UP,1
2014-08-08,131.08,130.04,131.318,131.2504,120.4436,UP,1
2014-08-11,131.54,131.825,130.958,131.353,120.5458,DOWN,0
2014-08-12,129.44,131.55,130.408,131.4062,120.641,UP,1
2014-08-13,142.1,134.99,132.818,131.7162,120.8036,UP,1
2014-08-14,142.39,142.47,135.31,132.0212,120.9732,UP,1
2014-08-15,144.46,143.6,137.986,132.357,121.1393,UP,1
2014-08-18,147.15,145.72,141.108,132.6806,121.3392,UP,1
2014-08-19,148.6,147.46,144.94,133.0328,121.5055,DOWN,0
2014-08-20,148.54,147.88,146.228,133.3916,121.6774,DOWN,0
2014-08-21,148.08,148.71,147.366,133.7284,121.8458,UP,1
2014-08-22,148.11,148.0,148.096,134.0552,122.005,DOWN,0
2014-08-25,147.86,149.22,148.238,134.3654,122.1707,DOWN,0
2014-08-26,147.14,148.79,147.946,134.6458,122.3505,DOWN,0
2014-08-27,145.0,146.73,147.238,134.8744,122.5075,DOWN,0
2014-08-28,142.77,144.47,146.176,135.0552,122.6471,UP,1
2014-08-29,143.69,143.55,145.292,135.2984,122.7914,UP,1
2014-09-02,144.18,143.3,144.556,135.556,122.9274,DOWN,0
2014-09-03,141.84,143.92,143.496,135.7418,123.0491,DOWN,0
2014-09-04,141.56,142.0,142.808,135.951,123.1659,UP,1
2014-09-05,142.24,141.68,142.702,136.1422,123.287,DOWN,0
2014-09-08,140.85,142.29,142.134,136.3278,123.4108,DOWN,0
2014-09-09,139.68,141.32,141.234,136.4482,123.5243,UP,1
2014-09-10,143.42,139.8,141.55,136.6806,123.6446,DOWN,0
2014-09-11,141.61,142.79,141.56,136.8558,123.748,UP,1
2014-09-12,141.71,141.79,141.454,137.0702,123.853,DOWN,0
2014-09-15,141.25,141.58,141.534,137.2414,123.9566,UP,1
2014-09-16,143.09,140.42,142.216,137.4828,124.0661,UP,1
2014-09-17,144.7,143.13,142.472,137.7826,124.1807,DOWN,0
2014-09-18,144.54,144.91,143.058,138.0784,124.2899,DOWN,0
2014-09-19,142.05,145.5,143.126,138.3426,124.3899,DOWN,0
2014-09-22,138.46,141.92,142.568,138.5182,124.4722,DOWN,0
2014-09-23,138.25,138.16,141.6,138.6338,124.5525,UP,1
2014-09-24,140.88,138.38,140.836,138.8066,124.6633,DOWN,0
2014-09-25,137.98,140.69,139.524,138.9272,124.7616,UP,1
2014-09-26,140.13,137.99,139.14,139.157,124.8699,UP,1
2014-09-29,141.86,140.18,139.82,139.4032,124.9953,UP,1
2014-09-30,142.12,142.67,140.594,139.6402,125.1229,DOWN,0
2014-10-01,139.1,141.36,140.238,139.7694,125.2278,DOWN,0
2014-10-02,139.0,138.24,140.442,139.894,125.3298,UP,1
2014-10-03,140.34,139.75,140.484,140.0512,125.4408,DOWN,0
2014-10-06,138.96,141.31,139.904,140.196,125.54,DOWN,0
2014-10-07,135.5,138.0,138.58,140.2636,125.6322,UP,1
2014-10-08,137.2,135.61,138.2,140.3228,125.7288,DOWN,0
2014-10-09,132.84,137.03,136.968,140.2492,125.7999,DOWN,0
2014-10-10,130.03,131.82,134.906,140.194,125.8596,DOWN,0
2014-10-13,123.44,129.35,131.802,140.0454,125.8842,UP,1
2014-10-14,124.89,123.88,129.68,139.8764,125.9289,UP,1
2014-10-15,130.13,124.44,128.266,139.8352,126.0082,UP,1
2014-10-16,131.42,130.88,127.982,139.8626,126.0794,UP,1
2014-10-17,133.3,132.84,128.636,139.93,126.154,DOWN,0
2014-10-20,133.11,132.73,130.57,139.9706,126.2365,UP,1
2014-10-21,136.54,133.87,132.9,140.0706,126.3386,DOWN,0
2014-10-22,135.96,137.32,134.066,140.201,126.4357,UP,1
2014-10-23,138.47,137.38,135.476,140.1284,126.539,UP,1
2014-10-24,139.1,138.12,136.636,140.0626,126.6552,DOWN,0
2014-10-27,138.55,139.16,137.724,139.9444,126.7666,UP,1
2014-10-28,140.27,138.56,138.47,139.8068,126.9005,DOWN,0
2014-10-29,139.94,140.66,139.266,139.6336,127.0333,UP,1
2014-10-30,142.55,139.55,140.082,139.5138,127.195,UP,1
2014-10-31,150.56,144.84,142.374,139.5634,127.3977,DOWN,0
2014-11-03,150.23,151.95,144.71,139.6058,127.6103,DOWN,0
2014-11-04,148.53,149.33,146.362,139.6192,127.8302,DOWN,0
2014-11-05,148.51,150.45,148.076,139.6466,128.0413,UP,1
2014-11-06,150.47,148.91,149.66,139.756,128.2595,DOWN,0
2014-11-07,149.18,150.71,149.384,139.8842,128.4795,UP,1
2014-11-10,149.9,149.55,149.318,140.0084,128.7205,DOWN,0
2014-11-11,148.03,150.11,149.218,140.0854,128.9297,DOWN,0
2014-11-12,147.4,147.45,148.996,140.1966,129.1349,UP,1
2014-11-13,147.66,147.75,148.434,140.3186,129.3226,DOWN,0
2014-11-14,146.72,148.09,147.942,140.4082,129.5246,UP,1
2014-11-17,147.75,146.83,147.512,140.5462,129.741,UP,1
2014-11-18,148.31,147.52,147.568,140.7188,129.9451,UP,1
2014-11-19,150.49,147.9,148.186,140.8602,130.1586,UP,1
2014-11-20,155.08,150.5,149.67,141.1296,130.3593,UP,1
2014-11-21,155.99,158.16,151.524,141.4152,130.5568,UP,1
2014-11-24,156.05,156.96,153.184,141.7112,130.7693,DOWN,0
2014-11-25,154.65,156.84,154.452,141.9424,130.9673,UP,1
2014-11-26,155.21,155.4,155.396,142.1526,131.1626,DOWN,0
2014-11-28,151.89,155.47,154.758,142.2996,131.3394,DOWN,0
2014-12-01,146.54,151.35,152.868,142.3894,131.4883,DOWN,0
2014-12-02,146.49,147.14,150.956,142.55,131.624,UP,1
2014-12-03,149.27,147.26,149.88,142.7704,131.7766,UP,1
2014-12-04,149.68,148.98,148.774,142.9464,131.9284,UP,1
2014-12-05,152.71,150.25,148.938,143.241,132.0875,DOWN,0
2014-12-08,148.11,152.69,149.252,143.4006,132.2059,UP,1
2014-12-09,148.7,145.7,149.694,143.5374,132.313,DOWN,0
2014-12-10,143.9,148.01,148.62,143.573,132.3958,DOWN,0
2014-12-11,142.98,143.56,147.28,143.6506,132.4579,DOWN,0
2014-12-12,138.33,141.31,144.404,143.6372,132.4999,UP,1
2014-12-15,138.48,138.96,142.478,143.6,132.5554,UP,1
2014-12-16,138.66,136.82,140.47,143.594,132.5989,UP,1
2014-12-17,148.06,138.74,141.302,143.8452,132.71,UP,1
2014-12-18,148.55,149.67,142.416,144.0722,132.8201,UP,1
2014-12-19,148.87,148.58,144.524,144.3928,132.9351,DOWN,0
2014-12-22,148.09,147.63,146.446,144.754,133.0552,UP,1
2014-12-23,150.1,149.15,148.734,145.2872,133.1911,DOWN,0
2014-12-24,149.17,150.1,148.956,145.7728,133.3325,UP,1
2014-12-26,149.18,149.34,149.082,146.1538,133.4888,DOWN,0
2014-12-29,149.16,149.18,149.14,146.5086,133.6443,DOWN,0
2014-12-30,148.96,148.26,149.314,146.8218,133.7957,DOWN,0
2014-12-31,148.71,149.5,149.036,147.1338,133.9368,UP,1
2015-01-02,150.26,149.04,149.254,147.4082,134.0965,DOWN,0
2015-01-05,143.78,150.28,148.174,147.5646,134.2164,DOWN,0
2015-01-06,142.25,143.41,146.792,147.6402,134.3253,UP,1
2015-01-07,143.21,143.36,145.642,147.7224,134.4534,UP,1
2015-01-08,146.12,144.26,145.124,147.8738,134.6071,DOWN,0
2015-01-09,143.55,146.52,143.782,147.9394,134.7535,DOWN,0
2015-01-12,141.41,143.55,143.308,147.9688,134.8949,UP,1
2015-01-13,141.86,142.47,143.23,147.955,135.0374,DOWN,0
2015-01-14,139.79,140.5,142.546,147.7396,135.1609,DOWN,0
2015-01-15,137.68,139.9,140.858,147.4886,135.2609,UP,1
2015-01-16,139.72,137.26,140.092,147.3124,135.3735,DOWN,0
2015-01-20,137.02,139.54,139.214,147.0826,135.4845,UP,1
2015-01-21,137.4,136.94,138.322,146.8212,135.6064,UP,1
2015-01-22,141.44,138.0,138.652,146.6664,135.7641,UP,1
2015-01-23,142.96,141.55,139.708,146.5276,135.9176,UP,1
2015-01-26,143.12,142.98,140.388,146.4294,136.0554,DOWN,0
2015-01-27,140.77,140.79,141.138,146.2968,136.1923,DOWN,0
2015-01-28,140.29,141.9,141.716,146.1494,136.3459,UP,1
2015-01-29,141.26,139.92,141.68,146.0402,136.5018,DOWN,0
2015-01-30,140.5,140.61,141.188,145.8952,136.6532,UP,1
2015-02-02,143.06,141.0,141.176,145.7902,136.8056,UP,1
2015-02-03,145.15,143.69,142.052,145.6834,136.9565,UP,1
2015-02-04,147.32,144.51,143.458,145.5282,137.126,UP,1
2015-02-05,149.47,147.65,145.1,145.3978,137.2961,UP,1
2015-02-06,150.04,146.49,147.008,145.2776,137.4796,DOWN,0
2015-02-09,146.62,149.81,147.72,145.117,137.6448,DOWN,0
2015-02-10,146.19,147.15,147.928,144.9366,137.8243,UP,1
2015-02-11,146.73,146.2,147.81,144.8334,138.0142,UP,1
2015-02-12,149.22,147.91,147.76,144.887,138.2007,UP,1
2015-02-13,150.37,149.27,147.826,144.9646,138.3819,UP,1
2015-02-17,152.82,150.04,149.066,145.0356,138.5713,UP,1
2015-02-18,153.08,152.42,150.444,145.1036,138.7345,UP,1
2015-02-19,154.13,152.77,151.924,145.132,138.8911,UP,1
2015-02-20,156.45,153.38,153.37,145.2988,139.0624,DOWN,0
2015-02-23,155.65,156.9,154.426,145.4378,139.2401,UP,1
2015-02-24,156.96,155.92,155.254,145.699,139.4219,DOWN,0
2015-02-25,156.94,156.95,156.026,145.9782,139.5965,DOWN,0
2015-02-26,155.41,156.44,156.282,146.3198,139.7521,DOWN,0
2015-02-27,153.43,155.59,155.678,146.6188,139.898,UP,1
2015-03-02,154.12,153.7,155.372,146.928,140.0563,UP,1
2015-03-03,154.77,153.84,154.934,147.0622,140.2292,DOWN,0
2015-03-04,152.11,154.36,153.968,147.1334,140.3831,UP,1
2015-03-05,155.42,152.42,153.97,147.2644,140.5518,DOWN,0
2015-03-06,153.29,154.96,153.942,147.3684,140.7185,DOWN,0
2015-03-09,152.16,153.17,153.55,147.4096,140.8687,DOWN,0
2015-03-10,148.07,150.34,152.21,147.3876,140.9911,UP,1
2015-03-11,149.05,148.25,151.598,147.385,141.1096,UP,1
2015-03-12,149.98,150.01,150.51,147.4014,141.2263,DOWN,0
2015-03-13,148.21,148.89,149.494,147.3864,141.329,UP,1
2015-03-16,150.16,148.7,149.094,147.4154,141.4425,DOWN,0
2015-03-17,150.04,150.1,149.488,147.411,141.5607,UP,1
2015-03-18,152.28,149.66,150.134,147.581,141.6882,DOWN,0
2015-03-19,151.51,152.05,150.44,147.7662,141.8127,UP,1
2015-03-20,152.16,151.94,151.23,147.9452,141.9378,DOWN,0
2015-03-23,150.67,152.16,151.332,148.0362,142.0528,UP,1
2015-03-24,151.47,150.93,151.618,148.1946,142.1553,DOWN,0
2015-03-25,148.66,152.0,150.894,148.3396,142.2437,UP,1
2015-03-26,148.89,148.21,150.37,148.4802,142.3351,DOWN,0
2015-03-27,148.56,148.51,149.65,148.6556,142.4217,UP,1
2015-03-30,150.83,149.0,149.682,148.9186,142.517,UP,1
2015-03-31,150.92,149.77,149.572,149.1426,142.6099,UP,1
2015-04-01,152.51,151.02,150.342,149.4524,142.7068,UP,1
2015-04-02,153.01,152.1,151.166,149.7646,142.804,DOWN,0
2015-04-06,152.65,151.57,151.984,149.9888,142.8986,UP,1
2015-04-07,154.71,153.04,152.76,150.2238,143.0145,UP,1
2015-04-08,156.27,154.99,153.83,150.4868,143.1394,UP,1
2015-04-09,156.53,155.86,154.634,150.802,143.2593,UP,1
2015-04-10,157.85,157.16,155.602,151.1532,143.393,DOWN,0
2015-04-13,157.39,157.97,156.55,151.4758,143.5166,UP,1
2015-04-14,157.43,157.05,157.094,151.8144,143.6459,UP,1
2015-04-15,158.61,157.44,157.562,152.1254,143.7707,DOWN,0
2015-04-16,158.03,158.72,157.862,152.383,143.9018,DOWN,0
2015-04-17,156.22,156.73,157.536,152.561,144.0187,UP,1
2015-04-20,158.37,156.62,157.732,152.739,144.1555,DOWN,0
2015-04-21,158.24,158.73,157.894,152.903,144.2833,UP,1
2015-04-22,158.25,158.19,157.822,153.1356,144.4194,UP,1
2015-04-23,162.66,158.02,158.748,153.465,144.5842,DOWN,0
2015-04-24,162.24,163.17,159.952,153.7752,144.7467,UP,1
2015-04-27,163.46,163.32,160.97,154.06,144.9198,DOWN,0
2015-04-28,161.45,163.47,161.612,154.2816,145.0786,UP,1
2015-04-29,163.22,161.15,162.606,154.4896,145.2324,DOWN,0
2015-04-30,160.89,163.15,162.252,154.6458,145.3756,DOWN,0
2015-05-01,159.13,161.75,161.63,154.7458,145.5115,DOWN,0
2015-05-04,156.46,159.41,160.23,154.746,145.6506,DOWN,0
2015-05-05,154.64,156.74,158.868,154.7258,145.7761,DOWN,0
2015-05-06,153.21,155.36,156.866,154.6508,145.8908,UP,1
2015-05-07,153.36,153.47,155.36,154.5792,145.9944,UP,1
2015-05-08,154.82,154.76,154.498,154.5674,146.1046,DOWN,0
2015-05-11,153.64,154.87,153.934,154.5716,146.2104,DOWN,0
2015-05-12,153.04,152.75,153.614,154.55,146.317,UP,1
2015-05-13,153.32,153.83,153.636,154.521,146.423,UP,1
2015-05-14,154.88,153.92,153.94,154.5764,146.5262,DOWN,0
2015-05-15,154.34,155.08,153.844,154.5548,146.6153,UP,1
2015-05-18,154.37,154.3,153.99,154.5764,146.7232,DOWN,0
2015-05-19,153.46,154.55,154.074,154.6024,146.8361,DOWN,0
2015-05-20,152.02,153.15,153.814,154.6814,146.9295,UP,1
2015-05-21,154.81,151.81,153.8,154.7966,147.0426,DOWN,0
2015-05-22,154.25,152.74,153.782,154.882,147.1637,DOWN,0
2015-05-26,152.86,153.49,153.48,154.975,147.2783,UP,1
2015-05-27,153.63,152.86,153.514,155.0444,147.3911,DOWN,0
2015-05-28,152.92,153.75,153.694,155.102,147.4979,DOWN,0
2015-05-29,152.14,152.74,153.16,155.0992,147.6115,UP,1
2015-06-01,153.7,152.58,153.05,155.143,147.6694,UP,1
2015-06-02,154.17,152.9,153.312,155.1832,147.7283,UP,1
2015-06-03,154.36,153.99,153.458,155.257,147.7779,DOWN,0
2015-06-04,151.3,153.23,153.134,155.2536,147.7986,UP,1
2015-06-05,154.75,151.8,153.656,155.3754,147.8294,DOWN,0
2015-06-08,152.72,154.75,153.46,155.452,147.8503,DOWN,0
2015-06-09,151.28,152.81,152.882,155.5064,147.8662,UP,1
2015-06-10,159.51,157.02,153.912,155.68,147.9232,UP,1
2015-06-11,161.37,159.61,155.926,155.889,147.9908,UP,1
2015-06-12,161.54,160.59,157.284,156.0696,148.0628,DOWN,0
2015-06-15,161.36,159.9,159.012,156.2366,148.1446,UP,1
2015-06-16,163.07,160.72,161.37,156.445,148.2461,DOWN,0
2015-06-17,160.75,163.25,161.618,156.5658,148.3314,UP,1
2015-06-18,162.1,160.81,161.764,156.6824,148.421,DOWN,0
2015-06-19,161.39,162.39,161.734,156.7796,148.5187,UP,1
2015-06-22,161.93,162.86,161.848,156.8612,148.6206,UP,1
2015-06-23,161.99,162.36,161.632,156.9532,148.7193,DOWN,0
2015-06-24,159.98,161.9,161.478,157.0042,148.815,UP,1
2015-06-25,160.11,159.76,161.08,157.0342,148.9171,DOWN,0
2015-06-26,159.3,160.59,160.662,157.0596,148.9965,DOWN,0
2015-06-29,155.34,157.28,159.344,157.042,149.0652,UP,1
2015-06-30,156.06,155.0,158.158,156.9958,149.1369,DOWN,0
2015-07-01,155.99,157.38,157.36,156.9508,149.2106,UP,1
2015-07-02,156.04,156.49,156.546,156.9066,149.2754,DOWN,0
2015-07-06,155.42,154.62,155.77,156.7618,149.329,DOWN,0
2015-07-07,154.32,154.6,155.566,156.6034,149.3779,DOWN,0
2015-07-08,152.96,153.22,154.946,156.3934,149.4324,UP,1
2015-07-09,153.61,155.16,154.47,156.2366,149.5082,UP,1
2015-07-10,154.25,155.72,154.112,156.0572,149.5882,UP,1
2015-07-13,156.49,154.4,154.326,155.9692,149.6663,UP,1
2015-07-14,156.56,156.77,154.774,155.9178,149.7591,DOWN,0
2015-07-15,155.56,156.84,155.294,155.8998,149.8363,UP,1
2015-07-16,156.0,156.49,155.772,155.927,149.907,DOWN,0
2015-07-17,154.0,156.23,155.722,155.9428,149.9664,UP,1
2015-07-20,155.58,154.5,155.54,155.9872,150.0488,DOWN,0
2015-07-21,154.49,155.41,155.126,155.9806,150.1263,DOWN,0
2015-07-22,153.5,154.2,154.714,155.9778,150.1921,DOWN,0
2015-07-23,151.49,153.91,153.812,155.9468,150.2547,UP,1
2015-07-24,152.07,152.16,153.426,155.9218,150.3376,DOWN,0
2015-07-27,149.3,150.83,152.17,155.8102,150.3981,UP,1
2015-07-28,151.68,150.25,151.608,155.757,150.4923,UP,1
2015-07-29,153.75,152.1,151.658,155.7446,150.6109,UP,1
2015-07-30,154.29,153.35,152.218,155.7612,150.7651,UP,1
2015-07-31,154.82,154.76,152.768,155.8172,150.9148,DOWN,0
2015-08-03,154.36,155.43,153.78,155.8082,151.0359,DOWN,0
2015-08-04,154.24,154.17,154.292,155.808,151.15,DOWN,0
2015-08-05,153.99,155.73,154.34,155.8306,151.2535,UP,1
2015-08-06,159.01,155.6,155.284,155.9382,151.383,UP,1
2015-08-07,160.0,159.28,156.32,156.0798,151.5003,UP,1
2015-08-10,160.58,160.61,157.564,156.2486,151.6234,UP,1
2015-08-11,161.15,159.04,158.946,156.3976,151.7368,UP,1
2015-08-12,161.38,160.0,160.424,156.5418,151.8482,UP,1
2015-08-13,161.57,161.5,160.936,156.686,151.9633,UP,1
2015-08-14,162.51,161.51,161.438,156.9102,152.0745,UP,1
2015-08-17,163.86,162.35,162.094,157.0924,152.1941,DOWN,0
2015-08-18,162.28,163.87,162.32,157.2836,152.2927,UP,1
2015-08-19,162.34,162.18,162.512,157.5048,152.3516,DOWN,0
2015-08-20,156.74,160.99,161.546,157.4494,152.3842,DOWN,0
2015-08-21,151.93,154.82,159.43,157.2606,152.4012,DOWN,0
2015-08-24,145.51,144.53,155.76,156.94,152.3862,DOWN,0
2015-08-25,142.88,149.9,151.88,156.5704,152.3482,UP,1
2015-08-26,147.29,146.09,148.87,156.2548,152.3388,UP,1
2015-08-27,151.21,151.11,147.764,156.064,152.3453,UP,1
2015-08-28,151.34,150.99,147.646,155.8488,152.3619,DOWN,0
2015-08-31,149.16,149.79,148.376,155.6042,152.3707,DOWN,0
2015-09-01,144.72,146.58,148.744,155.26,152.356,UP,1
2015-09-02,146.03,146.7,148.492,154.9408,152.3525,UP,1
2015-09-03,149.71,146.5,148.192,154.7354,152.3623,DOWN,0
2015-09-04,148.34,147.94,147.592,154.5,152.3625,UP,1
2015-09-08,153.49,151.19,148.458,154.3838,152.3775,DOWN,0
2015-09-09,151.94,153.86,149.902,154.3158,152.3618,DOWN,0
2015-09-10,151.31,150.4,150.958,154.2208,152.3384,UP,1
2015-09-11,152.23,151.4,151.462,154.1456,152.3193,DOWN,0
2015-09-14,150.74,152.94,151.942,154.0396,152.2997,UP,1
2015-09-15,153.49,151.1,151.942,154.001,152.2911,UP,1
2015-09-16,153.66,153.31,152.286,153.9878,152.3,UP,1
2015-09-17,154.57,153.85,152.938,154.02,152.3401,DOWN,0
2015-09-18,153.31,152.7,153.154,154.014,152.3742,UP,1
2015-09-21,156.54,154.34,154.314,154.0598,152.4106,DOWN,0
2015-09-22,154.03,154.29,154.422,154.0106,152.4323,DOWN,0
2015-09-23,153.99,154.49,154.488,153.9592,152.4387,DOWN,0
2015-09-24,149.65,152.81,153.504,153.841,152.4464,UP,1
2015-09-25,150.52,150.66,152.946,153.7314,152.4555,DOWN,0
2015-09-28,143.25,149.61,150.288,153.5164,152.4523,DOWN,0
2015-09-29,140.62,143.18,147.606,153.2172,152.4405,DOWN,0
2015-09-30,137.62,141.32,144.332,152.8798,152.4369,UP,1
2015-10-01,137.94,137.39,141.99,152.5686,152.4342,UP,1
2015-10-02,140.85,135.75,140.056,152.3558,152.4452,UP,1
2015-10-05,144.24,142.05,140.254,152.1992,152.4261,DOWN,0
2015-10-06,143.11,144.31,140.752,152.0754,152.3989,UP,1
2015-10-07,145.57,144.28,142.342,151.9532,152.3824,UP,1
2015-10-08,146.93,145.5,144.14,151.8168,152.3766,UP,1
2015-10-09,147.2,147.22,145.41,151.675,152.3621,DOWN,0
2015-10-12,146.72,146.67,145.906,151.513,152.3498,DOWN,0
