ticker,SPGI US Equity,SPGI US Equity,SPGI US Equity,SPGI US Equity,SPGI US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-08-02,31.21,31.0,32.1438,30.58,29.2352,DOWN,0
2010-08-03,30.52,31.18,32.1485,30.548,29.2774,UP,1
2010-08-04,30.75,30.7,32.1544,30.658,29.3268,UP,1
2010-08-05,30.79,30.53,32.1556,30.792,29.3828,DOWN,0
2010-08-06,30.58,30.44,32.1559,30.77,29.4346,UP,1
2010-08-09,31.12,30.75,32.1623,30.752,29.487,DOWN,0
2010-08-10,31.09,30.85,32.1646,30.866,29.5528,DOWN,0
2010-08-11,30.04,30.66,32.1624,30.724,29.6132,DOWN,0
2010-08-12,29.35,29.67,32.1618,30.436,29.6394,DOWN,0
2010-08-13,29.03,29.2,32.1613,30.126,29.6598,DOWN,0
2010-08-16,28.66,28.85,32.1585,29.634,29.6862,UP,1
2010-08-17,29.05,28.91,32.1533,29.226,29.7182,UP,1
2010-08-18,29.24,28.96,32.1556,29.066,29.7388,DOWN,0
2010-08-19,28.77,29.06,32.1568,28.95,29.7558,DOWN,0
2010-08-20,28.18,28.55,32.1541,28.78,29.7422,DOWN,0
2010-08-23,27.98,28.33,32.1507,28.644,29.7244,DOWN,0
2010-08-24,27.93,27.26,32.143,28.42,29.7094,DOWN,0
2010-08-25,27.87,27.82,32.1358,28.146,29.6604,DOWN,0
2010-08-26,27.86,27.94,32.1233,27.964,29.6022,UP,1
2010-08-27,28.35,28.05,32.1161,27.998,29.5692,DOWN,0
2010-08-30,27.64,28.34,32.1028,27.93,29.52,UP,1
2010-08-31,27.65,27.67,32.0874,27.874,29.4736,UP,1
2010-09-01,28.5,28.12,32.0746,28.0,29.4492,UP,1
2010-09-02,29.35,28.64,32.062,28.298,29.4272,UP,1
2010-09-03,29.68,29.54,32.0512,28.564,29.4158,DOWN,0
2010-09-07,29.03,29.52,32.0368,28.842,29.4016,UP,1
2010-09-08,29.12,29.06,32.0237,29.136,29.387,UP,1
2010-09-09,29.38,29.4,32.0157,29.312,29.3868,UP,1
2010-09-10,30.24,29.46,32.0122,29.49,29.4288,UP,1
2010-09-13,30.45,30.56,32.0102,29.644,29.4752,UP,1
2010-09-14,30.46,30.48,32.0064,29.93,29.5284,DOWN,0
2010-09-15,30.29,30.38,32.0056,30.164,29.5802,UP,1
2010-09-16,30.43,30.06,32.0079,30.374,29.6344,UP,1
2010-09-17,30.55,30.52,32.0091,30.436,29.6546,UP,1
2010-09-20,31.35,30.69,32.0141,30.616,29.6918,UP,1
2010-09-21,31.81,31.36,32.0229,30.886,29.7324,UP,1
2010-09-22,32.02,31.95,32.0233,31.232,29.7594,UP,1
2010-09-23,32.08,31.8,32.0209,31.562,29.793,UP,1
2010-09-24,33.18,32.48,32.0232,32.088,29.8452,DOWN,0
2010-09-27,32.84,33.26,32.0228,32.386,29.9154,UP,1
2010-09-28,33.01,33.04,32.0199,32.626,29.9826,UP,1
2010-09-29,33.11,32.9,32.0113,32.844,30.0492,DOWN,0
2010-09-30,33.06,33.21,32.0038,33.04,30.126,DOWN,0
2010-10-01,32.99,33.28,31.996,33.002,30.1716,DOWN,0
2010-10-04,32.97,33.01,31.9885,33.028,30.2378,UP,1
2010-10-05,33.64,33.31,31.9847,33.154,30.2978,DOWN,0
2010-10-06,33.63,33.55,31.9817,33.258,30.3568,UP,1
2010-10-07,33.79,33.82,31.9807,33.404,30.4286,UP,1
2010-10-08,34.33,33.68,31.9841,33.672,30.5128,UP,1
2010-10-11,34.55,34.29,31.9863,33.988,30.59,UP,1
2010-10-12,34.73,34.48,31.9884,34.206,30.6604,UP,1
2010-10-13,35.34,34.94,31.9959,34.548,30.7568,UP,1
2010-10-14,35.37,35.31,32.0049,34.864,30.8492,UP,1
2010-10-15,35.54,35.69,32.0121,35.106,30.9442,DOWN,0
2010-10-18,35.52,35.46,32.0221,35.3,31.043,DOWN,0
2010-10-19,34.99,35.08,32.029,35.352,31.1204,UP,1
2010-10-20,36.03,35.12,32.041,35.49,31.2192,UP,1
2010-10-21,36.33,36.29,32.0559,35.682,31.345,UP,1
2010-10-22,36.4,36.33,32.0675,35.854,31.486,UP,1
2010-10-25,36.56,36.55,32.0806,36.062,31.6366,UP,1
2010-10-26,37.32,36.17,32.0984,36.528,31.8098,UP,1
2010-10-27,37.35,36.93,32.1189,36.792,31.9758,UP,1
2010-10-28,37.53,37.55,32.1396,37.032,32.1416,UP,1
2010-10-29,37.65,37.57,32.1612,37.282,32.3192,DOWN,0
2010-11-01,37.59,37.92,32.183,37.488,32.5074,UP,1
2010-11-02,37.99,37.94,32.2057,37.622,32.7076,DOWN,0
2010-11-03,37.83,37.99,32.2264,37.718,32.9056,UP,1
2010-11-04,38.84,38.26,32.2539,37.98,33.125,UP,1
2010-11-05,39.31,38.84,32.2842,38.312,33.354,DOWN,0
2010-11-08,38.64,39.17,32.3104,38.522,33.5598,DOWN,0
2010-11-09,37.97,38.68,32.3291,38.518,33.7664,DOWN,0
2010-11-10,37.61,38.0,32.3386,38.474,33.9656,DOWN,0
2010-11-11,37.18,37.36,32.3467,38.142,34.1392,DOWN,0
2010-11-12,36.6,36.91,32.3524,37.6,34.2842,DOWN,0
2010-11-15,36.49,36.75,32.3577,37.17,34.4204,DOWN,0
2010-11-16,35.61,36.2,32.358,36.698,34.552,DOWN,0
2010-11-17,35.33,35.59,32.3569,36.242,34.6762,DOWN,0
2010-11-18,35.18,35.6,32.3609,35.842,34.7922,DOWN,0
2010-11-19,35.13,35.11,32.3655,35.548,34.89,DOWN,0
2010-11-22,35.01,35.0,32.3723,35.252,34.9812,DOWN,0
2010-11-23,34.14,34.61,32.3729,34.958,35.0548,UP,1
2010-11-24,34.66,34.17,32.3784,34.824,35.1422,DOWN,0
2010-11-26,34.31,34.16,32.3796,34.65,35.2198,UP,1
2010-11-29,34.39,34.05,32.3807,34.502,35.2966,UP,1
2010-11-30,34.49,34.01,32.3806,34.398,35.3594,UP,1
2010-12-01,35.03,34.96,32.382,34.576,35.4238,UP,1
2010-12-02,35.65,34.99,32.3852,34.774,35.4964,UP,1
2010-12-03,35.69,35.5,32.387,35.05,35.5686,UP,1
2010-12-06,35.79,35.67,32.392,35.33,35.6208,UP,1
2010-12-07,35.91,36.08,32.4,35.614,35.6822,UP,1
2010-12-08,35.99,36.0,32.407,35.806,35.7418,UP,1
2010-12-09,36.05,36.95,32.4164,35.886,35.8006,DOWN,0
2010-12-10,35.98,36.02,32.4253,35.944,35.859,UP,1
2010-12-13,36.16,36.1,32.4345,36.018,35.9224,UP,1
2010-12-14,36.21,36.19,32.4439,36.078,35.9872,UP,1
2010-12-15,36.4,36.12,32.4545,36.16,36.0424,UP,1
2010-12-16,36.56,36.4,32.4648,36.262,36.101,DOWN,0
2010-12-17,36.3,36.53,32.4699,36.326,36.1512,DOWN,0
2010-12-20,36.24,36.55,32.4738,36.342,36.1894,DOWN,0
2010-12-21,36.06,36.42,32.4776,36.312,36.2196,UP,1
2010-12-22,36.29,36.14,32.4838,36.29,36.2508,DOWN,0
2010-12-23,36.26,36.19,32.4896,36.23,36.2692,DOWN,0
2010-12-27,36.23,36.12,32.4955,36.216,36.2864,UP,1
2010-12-28,36.28,36.26,32.5005,36.224,36.3012,UP,1
2010-12-29,36.66,36.34,32.5071,36.344,36.324,DOWN,0
2010-12-30,36.37,36.55,32.5101,36.36,36.3516,UP,1
2010-12-31,36.41,36.34,32.5116,36.39,36.3592,UP,1
2011-01-03,36.57,36.65,32.5156,36.458,36.364,UP,1
2011-01-04,36.84,36.52,32.5202,36.57,36.3728,UP,1
2011-01-05,37.5,36.7,32.5275,36.738,36.3916,UP,1
2011-01-06,37.85,37.46,32.5374,37.034,36.4022,DOWN,0
2011-01-07,37.74,37.84,32.5475,37.3,36.41,DOWN,0
2011-01-10,37.7,37.64,32.5579,37.526,36.4134,DOWN,0
2011-01-11,37.45,37.9,32.567,37.648,36.4094,UP,1
2011-01-12,37.59,37.72,32.5758,37.666,36.4094,DOWN,0
2011-01-13,37.33,37.6,32.5842,37.562,36.3962,UP,1
2011-01-14,37.5,37.2,32.5937,37.514,36.3896,UP,1
2011-01-18,37.97,37.58,32.6055,37.568,36.3722,DOWN,0
2011-01-19,37.51,37.9,32.6155,37.58,36.3362,UP,1
2011-01-20,37.62,37.38,32.6266,37.586,36.3158,UP,1
2011-01-21,37.64,37.85,32.6379,37.648,36.3092,UP,1
2011-01-24,38.53,37.77,32.6515,37.854,36.3276,DOWN,0
2011-01-25,38.41,38.51,32.6634,37.942,36.3522,UP,1
2011-01-26,38.94,38.57,32.6764,38.228,36.399,UP,1
2011-01-27,38.99,39.14,32.6872,38.502,36.449,DOWN,0
2011-01-28,38.27,39.26,32.6958,38.628,36.5022,UP,1
2011-01-31,38.98,38.45,32.7169,38.718,36.5752,DOWN,0
2011-02-01,36.92,39.1,32.7286,38.42,36.61,DOWN,0
2011-02-02,36.75,36.43,32.7387,37.982,36.6424,UP,1
2011-02-03,36.96,36.72,32.7514,37.576,36.6814,DOWN,0
2011-02-04,36.58,37.05,32.7681,37.238,36.7302,UP,1
2011-02-07,36.82,36.71,32.786,36.806,36.7734,UP,1
2011-02-08,37.13,36.8,32.8022,36.848,36.8298,UP,1
2011-02-09,37.2,36.88,32.82,36.938,36.886,UP,1
2011-02-10,37.24,37.04,32.8401,36.994,36.941,UP,1
2011-02-11,37.45,37.05,32.8567,37.168,36.9894,UP,1
2011-02-14,37.93,37.41,32.8778,37.39,37.035,DOWN,0
2011-02-15,37.75,37.69,32.8976,37.514,37.0762,UP,1
2011-02-16,38.07,37.81,32.9246,37.688,37.1218,UP,1
2011-02-17,38.23,37.92,32.9562,37.886,37.1682,UP,1
2011-02-18,38.85,38.3,32.9985,38.166,37.2254,DOWN,0
2011-02-22,38.04,38.29,33.0373,38.188,37.2652,DOWN,0
2011-02-23,37.6,38.08,33.0795,38.158,37.2976,UP,1
2011-02-24,37.66,37.51,33.1175,38.076,37.3276,UP,1
2011-02-25,38.07,37.85,33.1581,38.044,37.3648,UP,1
2011-02-28,38.68,38.11,33.2053,38.01,37.4104,DOWN,0
2011-03-01,37.64,38.65,33.2486,37.93,37.432,UP,1
2011-03-02,38.09,37.51,33.2921,38.028,37.4678,UP,1
2011-03-03,38.96,38.35,33.3421,38.288,37.5222,DOWN,0
2011-03-04,38.13,38.85,33.3864,38.3,37.5636,DOWN,0
2011-03-07,37.54,38.07,33.4338,38.072,37.5886,UP,1
2011-03-08,37.88,37.68,33.4811,38.12,37.621,UP,1
2011-03-09,38.13,37.92,33.5304,38.128,37.659,DOWN,0
2011-03-10,37.57,37.83,33.5783,37.85,37.6848,DOWN,0
2011-03-11,37.54,37.5,33.626,37.732,37.7024,DOWN,0
2011-03-14,37.07,37.26,33.6689,37.638,37.7164,DOWN,0
2011-03-15,37.02,36.26,33.715,37.466,37.7286,DOWN,0
2011-03-16,36.5,36.81,33.7624,37.14,37.7272,UP,1
2011-03-17,37.24,37.0,33.8084,37.074,37.7352,UP,1
2011-03-18,37.95,37.74,33.8581,37.156,37.7442,UP,1
2011-03-21,38.9,38.18,33.9159,37.522,37.7652,DOWN,0
2011-03-22,38.55,38.8,33.9714,37.828,37.7814,UP,1
2011-03-23,38.64,38.53,34.0235,38.256,37.8002,DOWN,0
2011-03-24,38.55,38.76,34.0767,38.518,37.8222,DOWN,0
2011-03-25,38.53,38.67,34.125,38.634,37.841,UP,1
2011-03-28,38.57,38.5,34.1735,38.568,37.8658,UP,1
2011-03-29,40.05,38.59,34.2304,38.868,37.9168,UP,1
2011-03-30,40.11,40.18,34.2793,39.162,37.9596,DOWN,0
2011-03-31,39.4,40.07,34.3225,39.332,37.9974,DOWN,0
2011-04-01,39.19,39.53,34.3684,39.464,38.0288,DOWN,0
2011-04-04,39.14,39.28,34.4136,39.578,38.0588,UP,1
2011-04-05,39.18,38.99,34.4597,39.404,38.0718,UP,1
2011-04-06,39.58,39.3,34.509,39.298,38.0952,DOWN,0
2011-04-07,39.44,39.55,34.5539,39.306,38.1052,DOWN,0
2011-04-08,38.97,39.49,34.5975,39.262,38.1048,UP,1
2011-04-11,39.1,39.03,34.6443,39.254,38.1214,DOWN,0
2011-04-12,38.99,38.83,34.69,39.216,38.1216,UP,1
2011-04-13,39.16,39.12,34.7389,39.132,38.1664,DOWN,0
2011-04-14,38.63,38.9,34.7913,38.97,38.204,UP,1
2011-04-15,39.31,38.87,34.8472,39.038,38.251,DOWN,0
2011-04-18,38.87,39.04,34.9026,38.992,38.2968,UP,1
2011-04-19,39.12,38.91,34.9597,39.018,38.3428,UP,1
2011-04-20,39.35,39.49,35.0178,39.056,38.3872,UP,1
2011-04-21,39.8,39.5,35.0691,39.29,38.4392,DOWN,0
2011-04-25,39.59,39.67,35.1196,39.346,38.4862,DOWN,0
2011-04-26,39.15,39.67,35.1665,39.402,38.5202,DOWN,0
2011-04-27,39.09,39.16,35.2086,39.396,38.5434,UP,1
2011-04-28,40.21,39.09,35.2576,39.568,38.5926,UP,1
2011-04-29,40.47,40.14,35.3071,39.702,38.6406,DOWN,0
2011-05-02,40.38,40.77,35.3624,39.86,38.6836,UP,1
2011-05-03,40.4,40.35,35.4161,40.11,38.7146,UP,1
2011-05-04,40.76,40.43,35.471,40.444,38.769,UP,1
2011-05-05,40.79,40.56,35.5289,40.56,38.8328,UP,1
2011-05-06,41.09,41.07,35.5808,40.684,38.9014,UP,1
2011-05-09,41.6,41.15,35.6405,40.928,38.972,UP,1
2011-05-10,41.99,41.79,35.6972,41.246,39.0382,DOWN,0
2011-05-11,41.59,41.77,35.7518,41.412,39.1172,UP,1
2011-05-12,42.19,41.55,35.8117,41.692,39.1992,DOWN,0
2011-05-13,42.08,42.22,35.8715,41.89,39.2616,UP,1
2011-05-16,42.26,41.89,35.9294,42.022,39.3442,UP,1
2011-05-17,42.49,42.14,35.9858,42.122,39.4432,UP,1
2011-05-18,43.22,42.49,36.0493,42.448,39.55,UP,1
2011-05-19,43.26,43.39,36.1118,42.662,39.6526,DOWN,0
2011-05-20,42.8,43.31,36.1719,42.806,39.7572,DOWN,0
2011-05-23,42.34,42.51,36.2307,42.822,39.8532,DOWN,0
2011-05-24,42.09,42.21,36.2855,42.742,39.9536,UP,1
2011-05-25,42.25,42.04,36.3413,42.548,40.0582,DOWN,0
2011-05-26,42.1,42.09,36.4016,42.316,40.1702,UP,1
2011-05-27,42.2,42.29,36.4659,42.196,40.2694,UP,1
2011-05-31,42.47,42.6,36.5331,42.222,40.3598,DOWN,0
2011-06-01,41.17,42.31,36.5956,42.038,40.4052,UP,1
2011-06-02,41.32,41.25,36.657,41.852,40.4606,DOWN,0
2011-06-03,41.18,40.96,36.7167,41.668,40.5114,DOWN,0
2011-06-06,41.04,41.15,36.778,41.436,40.5612,UP,1
2011-06-07,41.55,41.1,36.8449,41.252,40.6216,DOWN,0
2011-06-08,40.85,41.4,36.9092,41.188,40.6672,UP,1
2011-06-09,41.38,40.94,36.9765,41.2,40.6938,DOWN,0
2011-06-10,40.84,41.17,37.0413,41.132,40.7084,DOWN,0
2011-06-13,40.75,40.93,37.1058,41.074,40.7354,UP,1
2011-06-14,41.79,41.37,37.173,41.122,40.7874,DOWN,0
2011-06-15,41.1,41.36,37.2403,41.172,40.8266,DOWN,0
2011-06-16,41.08,41.1,37.3074,41.112,40.8646,DOWN,0
2011-06-17,39.61,41.16,37.363,40.866,40.8652,UP,1
2011-06-20,40.17,39.64,37.4171,40.75,40.8798,UP,1
2011-06-21,40.66,40.25,37.472,40.524,40.9136,DOWN,0
2011-06-22,40.3,40.62,37.5283,40.364,40.9376,DOWN,0
2011-06-23,40.07,39.9,37.5831,40.162,40.9592,DOWN,0
2011-06-24,39.51,40.01,37.6337,40.142,40.9662,UP,1
2011-06-27,40.12,39.57,37.6831,40.132,40.996,UP,1
2011-06-28,40.56,40.19,37.7337,40.112,41.021,UP,1
2011-06-29,41.3,40.79,37.7879,40.312,41.0696,UP,1
2011-06-30,41.91,41.51,37.846,40.68,41.1254,UP,1
2011-07-01,42.4,41.97,37.9058,41.258,41.1864,DOWN,0
2011-07-05,42.31,42.21,37.9646,41.696,41.2366,UP,1
2011-07-06,42.72,42.29,38.0215,42.128,41.2992,UP,1
2011-07-07,43.04,42.8,38.0776,42.476,41.377,DOWN,0
2011-07-08,42.38,42.51,38.1294,42.57,41.4428,DOWN,0
2011-07-11,41.8,41.94,38.178,42.45,41.4746,DOWN,0
2011-07-12,41.75,41.91,38.2209,42.338,41.5002,UP,1
2011-07-13,42.55,42.87,38.2694,42.304,41.5436,DOWN,0
2011-07-14,42.26,42.69,38.3157,42.148,41.5808,UP,1
2011-07-15,42.34,42.39,38.3618,42.14,41.6124,DOWN,0
2011-07-18,42.15,42.21,38.4073,42.21,41.6396,UP,1
2011-07-19,43.1,42.36,38.4578,42.48,41.6798,DOWN,0
2011-07-20,43.04,42.92,38.5082,42.578,41.7086,UP,1
2011-07-21,44.25,43.5,38.5612,42.976,41.7538,DOWN,0
2011-07-22,43.92,44.13,38.6127,43.292,41.8004,DOWN,0
2011-07-25,43.9,43.32,38.6632,43.642,41.8346,UP,1
2011-07-26,43.96,43.9,38.7114,43.814,41.8722,DOWN,0
2011-07-27,43.07,44.06,38.754,43.82,41.8884,DOWN,0
2011-07-28,42.65,43.07,38.7936,43.5,41.8916,DOWN,0
2011-07-29,41.6,42.19,38.8249,43.036,41.8592,DOWN,0
2011-08-01,41.41,41.9,38.8551,42.538,41.8222,UP,1
2011-08-02,44.43,43.2,38.8995,42.632,41.8548,UP,1
2011-08-03,44.65,44.38,38.9452,42.948,41.901,DOWN,0
2011-08-04,43.2,43.93,38.9862,43.058,41.9232,DOWN,0
2011-08-05,41.72,43.75,39.0147,43.082,41.9126,DOWN,0
2011-08-08,38.12,40.49,39.0236,42.424,41.833,DOWN,0
2011-08-09,37.56,37.35,39.0294,41.05,41.7402,DOWN,0
2011-08-10,35.35,36.93,39.0234,39.19,41.5978,UP,1
2011-08-11,36.92,35.4,39.0214,37.934,41.5128,UP,1
2011-08-12,37.77,37.36,39.0235,37.144,41.4418,UP,1
2011-08-15,39.0,38.0,39.0308,37.32,41.3982,DOWN,0
2011-08-16,38.81,38.54,39.0366,37.57,41.3536,UP,1
2011-08-17,40.05,38.93,39.0489,38.51,41.3236,DOWN,0
2011-08-18,37.15,38.67,39.0447,38.556,41.2496,DOWN,0
2011-08-19,37.0,36.64,39.0406,38.402,41.162,UP,1
2011-08-22,37.04,37.74,39.0316,38.01,41.086,UP,1
2011-08-23,38.69,37.28,39.0285,37.986,41.0448,UP,1
2011-08-24,41.3,38.52,39.0418,38.236,41.035,DOWN,0
2011-08-25,40.3,41.35,39.0534,38.866,41.019,UP,1
2011-08-26,40.59,40.21,39.0683,39.584,41.0092,UP,1
2011-08-29,42.32,40.96,39.094,40.64,41.0634,DOWN,0
2011-08-30,42.2,42.06,39.122,41.342,41.104,DOWN,0
2011-08-31,42.11,42.4,39.1501,41.504,41.133,DOWN,0
2011-09-01,41.55,42.27,39.1798,41.754,41.158,DOWN,0
2011-09-02,40.62,40.63,39.2063,41.76,41.169,DOWN,0
2011-09-06,40.1,40.2,39.2309,41.316,41.1808,UP,1
2011-09-07,41.11,40.67,39.2608,41.098,41.2006,DOWN,0
2011-09-08,40.44,40.72,39.2879,40.764,41.1982,DOWN,0
2011-09-09,38.72,39.94,39.3108,40.198,41.1466,UP,1
2011-09-12,40.26,39.79,39.3388,40.126,41.1136,UP,1
2011-09-13,41.5,40.61,39.3748,40.406,41.0956,UP,1
2011-09-14,43.45,41.66,39.4201,40.874,41.1184,UP,1
2011-09-15,44.56,44.03,39.4704,41.698,41.1552,UP,1
2011-09-16,45.29,44.77,39.5217,43.012,41.2002,UP,1
2011-09-19,45.44,44.48,39.5707,44.048,41.2614,DOWN,0
2011-09-20,45.25,45.47,39.6185,44.798,41.3304,DOWN,0
2011-09-21,43.35,45.28,39.6563,44.778,41.3624,DOWN,0
2011-09-22,42.64,41.95,39.6899,44.394,41.3642,UP,1
2011-09-23,42.93,42.41,39.7246,43.922,41.3776,UP,1
2011-09-26,43.2,42.89,39.7604,43.474,41.3948,UP,1
2011-09-27,43.64,43.63,39.7987,43.152,41.4246,DOWN,0
2011-09-28,43.1,43.62,39.8334,43.102,41.4246,DOWN,0
2011-09-29,42.31,43.75,39.8639,43.036,41.41,DOWN,0
2011-09-30,41.0,40.89,39.8869,42.65,41.345,DOWN,0
2011-10-03,39.94,40.82,39.9038,41.998,41.2654,UP,1
2011-10-04,41.1,39.04,39.9278,41.49,41.2094,DOWN,0
2011-10-05,40.88,41.35,39.951,41.046,41.1478,UP,1
2011-10-06,41.92,40.9,39.9803,40.968,41.1248,DOWN,0
2011-10-07,41.83,42.04,40.008,41.134,41.1084,UP,1
2011-10-10,43.33,42.55,40.0433,41.812,41.143,UP,1
2011-10-11,43.71,43.25,40.0807,42.334,41.189,UP,1
2011-10-12,44.23,43.95,40.1205,43.004,41.185,DOWN,0
2011-10-13,44.22,43.73,40.1583,43.464,41.1764,UP,1
2011-10-14,44.97,44.69,40.2013,44.092,41.2118,DOWN,0
2011-10-17,43.82,44.48,40.2383,44.19,41.2538,UP,1
2011-10-18,44.24,43.81,40.2767,44.296,41.3762,DOWN,0
2011-10-19,43.07,44.27,40.3078,44.064,41.4864,DOWN,0
2011-10-20,42.91,42.47,40.3349,43.802,41.6376,UP,1
2011-10-21,44.62,43.25,40.3687,43.732,41.7916,UP,1
2011-10-24,44.7,44.99,40.4035,43.908,41.9302,DOWN,0
2011-10-25,43.23,44.55,40.4312,43.706,42.0148,UP,1
2011-10-26,43.31,43.74,40.4605,43.754,42.1048,UP,1
2011-10-27,44.31,44.45,40.4941,44.034,42.19,DOWN,0
2011-10-28,43.36,44.3,40.5242,43.782,42.3142,DOWN,0
2011-10-31,42.5,42.89,40.5492,43.342,42.4242,DOWN,0
2011-11-01,41.68,41.16,40.5678,43.032,42.517,UP,1
2011-11-02,41.99,42.29,40.5902,42.768,42.583,UP,1
2011-11-03,42.05,42.42,40.6123,42.316,42.598,UP,1
2011-11-04,42.49,41.73,40.6366,42.142,42.6418,UP,1
2011-11-07,42.56,42.63,40.6567,42.154,42.6812,UP,1
2011-11-08,43.24,42.7,40.6809,42.466,42.6996,DOWN,0
2011-11-09,41.82,42.09,40.6953,42.432,42.692,UP,1
2011-11-10,42.3,42.25,40.7118,42.482,42.6958,UP,1
2011-11-11,43.22,42.94,40.7366,42.628,42.7292,DOWN,0
2011-11-14,42.59,42.73,40.7546,42.634,42.7686,UP,1
2011-11-15,43.78,42.4,40.7889,42.742,42.8422,DOWN,0
2011-11-16,43.41,43.2,40.8222,43.06,42.8882,DOWN,0
2011-11-17,42.86,43.25,40.8517,43.172,42.9366,UP,1
2011-11-18,43.16,43.03,40.8846,43.16,43.0254,UP,1
2011-11-21,43.45,42.79,40.9178,43.332,43.0892,UP,1
2011-11-22,43.69,43.45,40.9506,43.314,43.133,DOWN,0
2011-11-23,40.7,42.92,40.9681,42.772,43.078,DOWN,0
2011-11-25,40.54,40.56,40.9846,42.308,42.9976,UP,1
2011-11-28,41.2,41.1,41.0033,41.916,42.9158,DOWN,0
2011-11-29,41.09,41.22,41.0191,41.444,42.8288,UP,1
2011-11-30,42.7,42.45,41.0439,41.246,42.7778,UP,1
2011-12-01,42.8,42.5,41.0675,41.666,42.7668,UP,1
2011-12-02,43.22,43.14,41.0925,42.202,42.7784,UP,1
2011-12-05,43.47,43.7,41.1156,42.656,42.7892,DOWN,0
2011-12-06,42.75,43.56,41.1391,42.988,42.7802,DOWN,0
2011-12-07,42.14,42.36,41.1618,42.876,42.7502,DOWN,0
2011-12-08,41.89,42.0,41.183,42.694,42.726,UP,1
2011-12-09,43.21,42.18,41.2087,42.692,42.744,UP,1
2011-12-12,43.43,43.14,41.2324,42.684,42.7926,DOWN,0
2011-12-13,42.54,43.62,41.2569,42.642,42.8446,DOWN,0
2011-12-14,42.28,42.33,41.2779,42.67,42.8682,UP,1
2011-12-15,42.47,42.59,41.2954,42.786,42.9,UP,1
2011-12-16,42.75,42.84,41.3185,42.694,42.9166,DOWN,0
2011-12-19,42.27,42.53,41.3422,42.462,42.9254,UP,1
2011-12-20,43.45,43.02,41.37,42.644,42.9278,UP,1
2011-12-21,43.66,43.4,41.3977,42.92,42.9268,UP,1
2011-12-22,44.36,43.83,41.4316,43.298,42.9294,UP,1
2011-12-23,45.15,44.45,41.4697,43.778,42.948,UP,1
2011-12-27,45.57,44.74,41.5122,44.438,42.96,DOWN,0
2011-12-28,44.53,45.4,41.5497,44.654,42.9742,UP,1
2011-12-29,45.35,44.69,41.594,44.992,42.9964,DOWN,0
2011-12-30,44.97,45.3,41.6326,45.114,43.0344,UP,1
2012-01-03,45.67,45.63,41.6712,45.218,43.0896,DOWN,0
2012-01-04,45.16,45.48,41.7025,45.136,43.1004,UP,1
2012-01-05,45.94,45.03,41.7395,45.418,43.1252,UP,1
2012-01-06,46.01,45.8,41.7763,45.55,43.1808,UP,1
2012-01-09,46.26,46.01,41.8149,45.808,43.2398,UP,1
2012-01-10,47.75,46.09,41.861,46.224,43.3086,DOWN,0
2012-01-11,46.35,47.53,41.8999,46.462,43.3684,DOWN,0
2012-01-12,46.02,46.36,41.9297,46.478,43.4388,UP,1
2012-01-13,46.09,45.8,41.9596,46.494,43.527,DOWN,0
2012-01-17,45.39,46.34,41.9896,46.32,43.595,UP,1
2012-01-18,46.04,45.34,42.0238,45.978,43.6748,UP,1
2012-01-19,46.39,46.15,42.0601,45.986,43.7528,DOWN,0
2012-01-20,46.26,46.5,42.0955,46.034,43.8268,UP,1
2012-01-23,46.36,46.36,42.1294,46.088,43.8892,UP,1
2012-01-24,46.53,46.06,42.1648,46.316,43.9834,UP,1
2012-01-25,47.39,46.43,42.2069,46.586,44.0852,DOWN,0
2012-01-26,46.85,47.45,42.2457,46.678,44.1578,UP,1
2012-01-27,46.9,46.58,42.2852,46.806,44.244,DOWN,0
2012-01-30,46.31,46.46,42.321,46.796,44.2946,DOWN,0
2012-01-31,46.0,47.41,42.3578,46.69,44.3464,DOWN,0
2012-02-01,45.81,46.32,42.3903,46.374,44.4054,UP,1
2012-02-02,46.01,45.91,42.426,46.206,44.4624,UP,1
2012-02-03,46.39,46.26,42.4624,46.104,44.5212,DOWN,0
2012-02-06,45.95,46.07,42.4954,46.032,44.5664,DOWN,0
2012-02-07,45.95,45.8,42.5261,46.022,44.6714,DOWN,0
2012-02-08,45.95,45.92,42.5579,46.05,44.7796,DOWN,0
2012-02-09,45.73,45.85,42.5908,45.994,44.8702,DOWN,0
2012-02-10,45.52,45.33,42.623,45.82,44.9588,UP,1
2012-02-13,45.89,45.89,42.6514,45.808,45.0226,DOWN,0
2012-02-14,45.5,45.22,42.6765,45.718,45.0766,UP,1
2012-02-15,45.57,45.68,42.7025,45.642,45.1236,UP,1
2012-02-16,46.14,45.49,42.7312,45.724,45.177,DOWN,0
2012-02-17,45.97,46.27,42.7572,45.814,45.2414,DOWN,0
2012-02-21,45.68,46.0,42.7817,45.772,45.3122,UP,1
2012-02-22,45.73,45.5,42.8049,45.818,45.389,UP,1
2012-02-23,45.97,45.6,42.8267,45.898,45.4442,UP,1
2012-02-24,46.03,45.99,42.8469,45.876,45.4962,UP,1
2012-02-27,46.7,45.87,42.8725,46.022,45.5794,UP,1
2012-02-28,46.81,46.76,42.8956,46.248,45.67,DOWN,0
2012-02-29,46.54,46.76,42.9179,46.41,45.7514,UP,1
2012-03-01,46.56,46.58,42.9394,46.528,45.8276,DOWN,0
