ticker,A US Equity,A US Equity,A US Equity,A US Equity,A US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2011-07-28,30.1624,30.2982,31.86,34.6601,31.1553,DOWN,0
2011-07-29,30.1481,29.7047,31.1835,34.5233,31.1834,DOWN,0
2011-08-01,29.1684,30.477,30.3812,34.3749,31.2069,DOWN,0
2011-08-02,27.8455,28.8538,29.5374,34.2068,31.2228,UP,1
2011-08-03,28.0314,27.9456,29.0711,34.0652,31.239,DOWN,0
2011-08-04,26.3939,27.7668,28.3174,33.8967,31.2494,DOWN,0
2011-08-05,26.165,26.8873,27.5208,33.7189,31.2563,DOWN,0
2011-08-08,23.2832,25.3498,26.3438,33.4782,31.2484,UP,1
2011-08-09,24.4631,23.7909,25.6673,33.2581,31.2465,DOWN,0
2011-08-10,22.7755,23.8267,24.6162,33.0004,31.2356,UP,1
2011-08-11,24.6777,22.9686,24.2729,32.8075,31.2346,UP,1
2011-08-12,25.8933,24.9923,24.2186,32.6363,31.2404,UP,1
2011-08-15,26.8158,26.258,24.9251,32.4943,31.2496,DOWN,0
2011-08-16,26.1936,26.4368,25.2712,32.3451,31.2561,DOWN,0
2011-08-17,25.6001,26.3653,25.8361,32.1749,31.2599,DOWN,0
2011-08-18,23.0473,24.7349,25.51,31.9531,31.2498,DOWN,0
2011-08-19,22.2249,22.6969,24.7763,31.701,31.2354,DOWN,0
2011-08-22,21.8102,22.8756,23.7752,31.448,31.2157,UP,1
2011-08-23,22.7827,21.9746,23.093,31.2238,31.1996,UP,1
2011-08-24,23.6551,22.7827,22.704,30.9966,31.1885,DOWN,0
2011-08-25,23.6193,23.9054,22.8184,30.7915,31.1797,UP,1
2011-08-26,24.9351,23.3404,23.3605,30.6172,31.1783,UP,1
2011-08-29,26.258,25.3427,24.25,30.464,31.1819,DOWN,0
2011-08-30,26.1865,26.0864,24.9308,30.2958,31.1828,UP,1
2011-08-31,26.3653,26.2866,25.4728,30.1106,31.1852,DOWN,0
2011-09-01,25.6287,26.3152,25.8747,29.9231,31.1881,DOWN,0
2011-09-02,24.599,24.9565,25.8075,29.7089,31.1852,DOWN,0
2011-09-06,24.2558,23.4477,25.407,29.5005,31.1769,UP,1
2011-09-07,25.5215,24.6204,25.274,29.3123,31.1741,DOWN,0
2011-09-08,24.4131,25.3212,24.8836,29.0786,31.1665,DOWN,0
2011-09-09,23.8553,24.0627,24.5289,28.8322,31.1591,UP,1
2011-09-12,23.8911,23.369,24.3873,28.579,31.1486,UP,1
2011-09-13,24.8707,23.9697,24.5103,28.3327,31.143,UP,1
2011-09-14,26.1579,25.1139,24.6376,28.1171,31.1463,UP,1
2011-09-15,26.4868,26.544,25.0524,27.9057,31.1536,DOWN,0
2011-09-16,26.0006,26.5941,25.4814,27.6766,31.1544,DOWN,0
2011-09-19,24.9994,25.3212,25.7031,27.4582,31.1481,UP,1
2011-09-20,25.0638,25.2783,25.7417,27.2574,31.1394,DOWN,0
2011-09-21,23.0616,25.0924,25.1224,27.0311,31.122,DOWN,0
2011-09-22,22.3751,22.2321,24.3001,26.7902,31.0995,UP,1
2011-09-23,22.654,22.1677,23.6308,26.5663,31.0781,UP,1
2011-09-26,23.1617,22.9114,23.2632,26.3562,31.0579,UP,1
2011-09-27,23.9983,23.8911,23.0501,26.1861,31.0401,DOWN,0
2011-09-28,22.6254,24.0627,22.9629,25.9672,31.0148,UP,1
2011-09-29,23.2546,23.2403,23.1388,25.7613,30.992,DOWN,0
2011-09-30,22.3465,22.7612,23.0773,25.5372,30.9662,DOWN,0
2011-10-03,21.0236,22.0962,22.6497,25.287,30.9292,UP,1
2011-10-04,22.1748,20.6446,22.285,25.0669,30.8951,UP,1
2011-10-05,22.9686,22.2607,22.3536,24.885,30.8647,UP,1
2011-10-06,23.984,22.8613,22.4995,24.7575,30.8386,DOWN,0
2011-10-07,22.4323,23.0973,22.5167,24.6029,30.804,UP,1
2011-10-10,23.8195,22.9829,23.0759,24.4763,30.7762,UP,1
2011-10-11,24.2629,23.5049,23.4935,24.3782,30.7477,DOWN,0
2011-10-12,24.1556,24.4631,23.7309,24.3044,30.72,DOWN,0
2011-10-13,23.2189,23.8338,23.5778,24.2081,30.6871,UP,1
2011-10-14,23.841,23.7123,23.8596,24.1571,30.6576,DOWN,0
2011-10-17,23.6479,23.6122,23.8253,24.1067,30.6277,UP,1
2011-10-18,23.9411,23.6193,23.7609,24.1199,30.5976,DOWN,0
2011-10-19,23.5907,23.8195,23.6479,24.1024,30.5673,UP,1
2011-10-20,24.1199,23.6908,23.8281,24.1293,30.5398,UP,1
2011-10-21,25.2211,24.5132,24.1042,24.1402,30.5176,UP,1
2011-10-24,26.8444,25.4499,24.7434,24.1592,30.503,DOWN,0
2011-10-25,25.6931,26.4225,25.0938,24.1368,30.4805,DOWN,0
2011-10-26,25.593,25.7288,25.4943,24.1247,30.455,UP,1
2011-10-27,28.6035,27.0303,26.391,24.1848,30.4438,UP,1
2011-10-28,29.2399,28.4855,27.1948,24.3087,30.4364,DOWN,0
2011-10-31,26.5083,28.4962,27.1275,24.3943,30.4142,DOWN,0
2011-11-01,25.2354,25.1997,27.036,24.4628,30.3818,UP,1
2011-11-02,25.8575,25.6144,27.0889,24.5243,30.3594,UP,1
2011-11-03,26.5512,26.3224,26.6785,24.5823,30.341,DOWN,0
2011-11-04,26.3939,26.1507,26.1093,24.6378,30.3224,UP,1
2011-11-07,26.9874,26.3152,26.2051,24.6788,30.3044,UP,1
2011-11-08,27.7096,27.1876,26.6999,24.7078,30.2903,DOWN,0
2011-11-09,25.7932,26.7514,26.687,24.7,30.2671,UP,1
2011-11-10,26.3581,26.3867,26.6484,24.6998,30.2471,UP,1
2011-11-11,26.7872,26.8873,26.7271,24.723,30.2345,UP,1
2011-11-14,26.8515,26.5512,26.6999,24.768,30.2192,UP,1
2011-11-15,27.3521,27.1447,26.6284,24.83,30.2056,UP,1
2011-11-16,27.5881,26.7013,26.9874,24.8713,30.1961,DOWN,0
2011-11-17,26.6084,27.4164,27.0374,24.9152,30.1826,DOWN,0
2011-11-18,26.3224,26.8158,26.9445,24.9645,30.1605,DOWN,0
2011-11-21,25.593,25.6073,26.6928,24.9986,30.1296,DOWN,0
2011-11-22,25.4428,25.4714,26.3109,25.01,30.0989,DOWN,0
2011-11-23,24.0269,25.0352,25.5987,24.9674,30.0637,UP,1
2011-11-25,24.1914,23.8982,25.1153,24.9215,30.0274,UP,1
2011-11-28,25.1425,25.121,24.8793,24.9043,29.9921,DOWN,0
2011-11-29,25.0423,25.2926,24.7692,24.9052,29.9572,UP,1
2011-11-30,26.8158,26.1579,25.0438,24.9402,29.9388,UP,1
2011-12-01,27.0446,26.6727,25.6473,25.0199,29.9182,DOWN,0
2011-12-02,26.2866,27.4522,26.0664,25.0981,29.8926,UP,1
2011-12-05,26.5011,26.8372,26.3381,25.1751,29.8681,DOWN,0
2011-12-06,26.4439,26.5512,26.6184,25.2407,29.8484,DOWN,0
2011-12-07,26.2151,26.2222,26.4983,25.285,29.8348,DOWN,0
2011-12-08,24.6133,25.9076,26.012,25.3248,29.8108,UP,1
2011-12-09,25.264,24.9208,25.8075,25.365,29.7856,DOWN,0
2011-12-12,24.1199,24.8922,25.3312,25.4005,29.7558,DOWN,0
2011-12-13,23.7051,24.3559,24.7835,25.4541,29.7288,DOWN,0
2011-12-14,23.5478,23.5979,24.25,25.4816,29.6983,UP,1
2011-12-15,23.9197,23.9769,24.1113,25.5006,29.6648,UP,1
2011-12-16,23.9268,24.1199,23.8439,25.4994,29.6173,DOWN,0
2011-12-19,23.7623,24.0484,23.7724,25.526,29.5721,UP,1
2011-12-20,24.7277,24.3058,23.9769,25.5442,29.5314,DOWN,0
2011-12-21,24.5704,24.6204,24.1814,25.5503,29.4896,UP,1
2011-12-22,24.9136,24.2486,24.3802,25.5655,29.4537,UP,1
2011-12-23,25.2855,24.9136,24.6519,25.6068,29.418,DOWN,0
2011-12-27,25.2068,25.1639,24.9408,25.6342,29.3837,DOWN,0
2011-12-28,24.3916,25.2068,24.8736,25.649,29.349,UP,1
2011-12-29,25.071,24.4131,24.9737,25.6716,29.323,DOWN,0
2011-12-30,24.978,24.978,24.9866,25.6994,29.2961,UP,1
2012-01-03,26.0864,25.6287,25.1467,25.7387,29.2731,DOWN,0
2012-01-04,25.879,25.8504,25.2812,25.7519,29.2453,UP,1
2012-01-05,26.4582,25.6573,25.6945,25.7441,29.2232,UP,1
2012-01-06,26.7443,26.5226,26.0292,25.7652,29.2008,UP,1
2012-01-09,27.445,26.9016,26.5226,25.8022,29.181,UP,1
2012-01-10,27.9599,27.7597,26.8973,25.7893,29.1633,DOWN,0
2012-01-11,27.8312,27.8026,27.2877,25.7612,29.1453,UP,1
2012-01-12,28.2602,27.9885,27.6481,25.7962,29.1273,DOWN,0
2012-01-13,27.9313,27.9313,27.8855,25.8501,29.1057,UP,1
2012-01-17,28.5963,28.4319,28.1158,25.9049,29.0886,UP,1
2012-01-18,29.5116,28.6035,28.4261,25.9641,29.0748,UP,1
2012-01-19,29.9264,29.5831,28.8452,26.0347,29.0641,DOWN,0
2012-01-20,29.3186,29.8692,29.0568,26.0814,29.0486,DOWN,0
2012-01-23,29.3186,29.2328,29.3343,26.1135,29.0332,UP,1
2012-01-24,30.4627,29.2614,29.7076,26.2069,29.0251,UP,1
2012-01-25,31.4996,30.6558,30.1052,26.3098,29.0221,DOWN,0
2012-01-26,30.5056,31.6569,30.221,26.3841,29.0138,UP,1
2012-01-27,30.5199,30.3054,30.4613,26.4575,29.0057,UP,1
2012-01-30,30.8632,29.9836,30.7702,26.5277,28.9935,DOWN,0
2012-01-31,30.3697,30.9847,30.7516,26.5834,28.9786,UP,1
2012-02-01,31.5997,30.8059,30.7716,26.6832,28.9667,DOWN,0
2012-02-02,31.2636,31.614,30.9232,26.782,28.9565,UP,1
2012-02-03,32.3791,31.7499,31.2951,26.9177,28.9513,DOWN,0
2012-02-06,31.9358,31.993,31.5096,27.0476,28.9371,DOWN,0
2012-02-07,31.8929,32.0073,31.8142,27.2049,28.9201,UP,1
2012-02-08,32.1575,31.9644,31.9258,27.3642,28.9086,UP,1
2012-02-09,32.2433,32.1789,32.1217,27.5063,28.8932,DOWN,0
2012-02-10,31.5639,31.6354,31.9587,27.6367,28.8722,DOWN,0
2012-02-13,31.3494,31.9572,31.8414,27.7274,28.849,DOWN,0
2012-02-14,31.3065,31.2779,31.7241,27.8126,28.8271,DOWN,0
2012-02-15,31.2064,31.8214,31.5339,27.911,28.8028,UP,1
2012-02-16,31.3423,30.7487,31.3537,28.0078,28.7786,DOWN,0
2012-02-17,30.8489,31.4924,31.2107,28.0959,28.7558,DOWN,0
2012-02-21,30.4699,30.9418,31.0348,28.181,28.7324,UP,1
2012-02-22,30.5485,30.427,30.8832,28.2997,28.7073,UP,1
2012-02-23,31.0419,30.5557,30.8503,28.4153,28.6842,DOWN,0
2012-02-24,30.763,31.1277,30.7344,28.5481,28.6568,UP,1
2012-02-27,30.999,30.5414,30.7645,28.694,28.6329,UP,1
2012-02-28,31.1992,31.1063,30.9104,28.847,28.609,DOWN,0
2012-02-29,31.1921,31.3208,31.0391,28.9925,28.577,UP,1
2012-03-01,31.5782,31.2779,31.1463,29.1455,28.5478,DOWN,0
2012-03-02,31.2636,31.5854,31.2464,29.2955,28.5211,DOWN,0
2012-03-05,30.5914,31.1778,31.1649,29.4128,28.4891,DOWN,0
2012-03-06,30.2339,30.241,30.9718,29.5261,28.4574,UP,1
2012-03-07,31.0777,30.3697,30.949,29.6494,28.4315,UP,1
2012-03-08,31.6641,31.3923,30.9661,29.7769,28.4143,UP,1
2012-03-09,31.8571,31.6354,31.0848,29.9099,28.3995,DOWN,0
2012-03-12,31.1921,31.7785,31.205,30.046,28.3802,UP,1
2012-03-13,32.2576,31.4352,31.6097,30.1897,28.3649,DOWN,0
2012-03-14,32.1575,32.279,31.8257,30.3333,28.3483,UP,1
2012-03-15,32.7939,32.2504,32.0516,30.4674,28.334,DOWN,0
2012-03-16,32.6223,32.8439,32.2047,30.6023,28.3255,DOWN,0
2012-03-19,32.4363,32.5007,32.4535,30.7219,28.3154,DOWN,0
2012-03-20,32.0574,32.2433,32.4135,30.8281,28.3061,DOWN,0
2012-03-21,31.9787,32.1003,32.3777,30.9188,28.2977,DOWN,0
2012-03-22,31.2565,31.4567,32.0702,30.9847,28.2834,UP,1
2012-03-23,31.6784,31.1563,31.8814,31.0617,28.2711,UP,1
2012-03-26,32.2147,32.086,31.8371,31.1408,28.2581,UP,1
2012-03-27,32.658,32.2147,31.9572,31.2353,28.249,DOWN,0
2012-03-28,31.8857,32.4793,31.9386,31.3011,28.2385,DOWN,0
2012-03-29,31.7928,31.5353,32.0459,31.3467,28.2224,UP,1
2012-03-30,31.8285,32.0073,32.0759,31.3847,28.2122,UP,1
2012-04-02,32.086,31.8285,32.0502,31.4401,28.2044,DOWN,0
2012-04-03,32.0574,31.993,31.9301,31.4949,28.1951,DOWN,0
2012-04-04,31.2779,31.707,31.8085,31.5112,28.1785,UP,1
2012-04-05,32.0144,31.2207,31.8528,31.5215,28.1604,DOWN,0
2012-04-09,31.142,31.5568,31.7155,31.5342,28.1411,DOWN,0
2012-04-10,30.2482,31.1063,31.348,31.5288,28.1158,UP,1
2012-04-11,30.3697,30.7273,31.0105,31.5189,28.0943,UP,1
2012-04-12,31.1277,30.477,30.9804,31.534,28.0752,DOWN,0
2012-04-13,30.2053,30.8989,30.6186,31.5062,28.0458,DOWN,0
2012-04-16,30.0265,30.4556,30.3955,31.4814,28.015,UP,1
2012-04-17,30.4985,30.3197,30.4455,31.4438,27.9848,DOWN,0
2012-04-18,30.2625,30.241,30.4241,31.4103,27.9502,DOWN,0
2012-04-19,29.9764,30.3268,30.1938,31.372,27.9154,UP,1
2012-04-20,30.1052,30.1552,30.1738,31.331,27.8806,DOWN,0
2012-04-23,29.5116,29.576,30.0708,31.2763,27.8409,DOWN,0
2012-04-24,28.4605,28.8752,29.6632,31.2143,27.8036,UP,1
2012-04-25,29.4473,28.818,29.5002,31.1762,27.7753,UP,1
2012-04-26,30.0265,29.4044,29.5102,31.1506,27.7536,UP,1
2012-04-27,30.4341,30.1767,29.576,31.1352,27.7336,DOWN,0
2012-04-30,30.1624,30.3983,29.7061,31.1116,27.7152,UP,1
2012-05-01,30.7273,30.0551,30.1595,31.1091,27.7005,UP,1
2012-05-02,30.7773,30.5342,30.4255,31.1153,27.6919,DOWN,0
2012-05-03,30.1838,30.856,30.457,31.108,27.6749,DOWN,0
2012-05-04,29.3257,30.1409,30.2353,31.0737,27.6538,DOWN,0
2012-05-07,29.2185,29.0826,30.0465,31.0428,27.6321,DOWN,0
2012-05-08,28.7966,29.0683,29.6604,30.9987,27.6085,DOWN,0
2012-05-09,28.5534,28.3604,29.2156,30.9458,27.5853,DOWN,0
2012-05-10,28.4176,29.0397,28.8623,30.8903,27.5671,DOWN,0
2012-05-11,28.2102,28.2674,28.6392,30.823,27.5563,DOWN,0
2012-05-14,27.8169,27.7954,28.3589,30.754,27.5446,UP,1
2012-05-15,28.9682,29.2542,28.3932,30.7216,27.5387,DOWN,0
2012-05-16,28.4319,29.0826,28.3689,30.6855,27.535,DOWN,0
2012-05-17,28.3389,29.9621,28.3532,30.6308,27.5375,DOWN,0
2012-05-18,27.6953,28.6035,28.2502,30.5514,27.5358,UP,1
2012-05-21,28.5963,27.7668,28.4061,30.4862,27.5468,UP,1
2012-05-22,28.9539,28.6464,28.4033,30.4414,27.5608,UP,1
2012-05-23,29.1541,28.6249,28.5477,30.3793,27.5901,UP,1
2012-05-24,29.3329,29.2042,28.7465,30.3228,27.6145,DOWN,0
2012-05-25,29.3257,29.3329,29.0726,30.2535,27.6472,UP,1
2012-05-29,30.1624,29.6547,29.3858,30.2043,27.6747,DOWN,0
2012-05-30,29.5688,29.7762,29.5088,30.1469,27.693,DOWN,0
2012-05-31,29.0754,29.6475,29.493,30.0873,27.7043,DOWN,0
2012-06-01,27.3306,28.0314,29.0926,29.9943,27.71,DOWN,0
2012-06-04,27.0589,27.4236,28.6392,29.9104,27.7173,UP,1
2012-06-05,27.3807,26.8944,28.0829,29.8244,27.739,UP,1
2012-06-06,28.439,27.6953,27.8569,29.7489,27.77,UP,1
2012-06-07,28.5749,28.9968,27.7568,29.6672,27.8039,DOWN,0
2012-06-08,28.3174,28.3317,27.9542,29.5959,27.8315,DOWN,0
2012-06-11,27.8741,28.6392,28.1172,29.5175,27.8526,UP,1
2012-06-12,28.2245,27.8455,28.286,29.4454,27.8757,DOWN,0
2012-06-13,27.8884,28.0314,28.1759,29.3615,27.8904,UP,1
2012-06-14,28.1387,27.9528,28.0886,29.2831,27.8998,UP,1
2012-06-15,28.6106,28.3675,28.1473,29.2298,27.912,UP,1
2012-06-18,28.7107,28.4962,28.3146,29.1637,27.9237,UP,1
2012-06-19,29.4258,28.9396,28.5549,29.1294,27.9427,DOWN,0
2012-06-20,29.0611,29.4473,28.7894,29.1056,27.965,DOWN,0
2012-06-21,27.9742,29.0969,28.7565,29.0577,27.9836,DOWN,0
2012-06-22,27.9098,28.2316,28.6164,28.9933,27.9955,DOWN,0
2012-06-25,26.9302,27.4879,28.2602,28.9278,28.0081,UP,1
2012-06-26,27.1662,27.1733,27.8083,28.8706,28.0247,UP,1
2012-06-27,27.4236,27.4879,27.4808,28.8091,28.0423,DOWN,0
2012-06-28,26.9731,27.2091,27.2806,28.7434,28.0528,UP,1
2012-06-29,28.06,27.4236,27.3106,28.705,28.0623,DOWN,0
2012-07-02,27.824,28.2674,27.4894,28.6594,28.069,UP,1
2012-07-03,28.2745,27.7597,27.7111,28.6347,28.0804,DOWN,0
2012-07-05,28.153,28.0743,27.8569,28.6285,28.0962,DOWN,0
2012-07-06,27.1519,27.7454,27.8927,28.5826,28.1066,DOWN,0
2012-07-09,26.9016,27.1376,27.661,28.5201,28.1258,DOWN,0
2012-07-10,26.8086,27.2949,27.4579,28.4476,28.148,DOWN,0
2012-07-11,26.5941,26.78,27.1218,28.3762,28.1677,DOWN,0
2012-07-12,26.115,26.3796,26.7142,28.284,28.1824,UP,1
2012-07-13,26.4868,26.1364,26.5812,28.1982,28.1949,DOWN,0
2012-07-16,26.3367,26.3295,26.4682,28.1212,28.2134,UP,1
2012-07-17,26.7013,26.3724,26.4468,28.0687,28.2307,UP,1
2012-07-18,27.4307,26.5512,26.6141,28.033,28.2561,UP,1
2012-07-19,27.5022,27.2877,26.8916,28.0071,28.2885,DOWN,0
2012-07-20,26.8587,27.3235,26.9659,27.9732,28.3119,DOWN,0
2012-07-23,26.2365,26.3295,26.9459,27.9296,28.3282,DOWN,0
2012-07-24,25.4642,26.1722,26.6985,27.8747,28.3356,UP,1
2012-07-25,25.8432,25.6859,26.381,27.8352,28.3527,UP,1
2012-07-26,26.1793,26.4153,26.1164,27.7794,28.3645,UP,1
2012-07-27,27.1304,26.351,26.1708,27.7534,28.3788,UP,1
2012-07-30,27.302,27.1161,26.3838,27.7326,28.3946,UP,1
2012-07-31,27.3807,27.1948,26.7671,27.7264,28.4154,DOWN,0
2012-08-01,27.302,27.6953,27.0589,27.7005,28.4327,DOWN,0
2012-08-02,26.9945,27.1018,27.2219,27.6613,28.4494,UP,1
2012-08-03,27.9671,27.5595,27.3893,27.6375,28.4695,UP,1
2012-08-06,28.0529,28.4104,27.5394,27.6119,28.4919,UP,1
2012-08-07,28.7823,28.1387,27.8197,27.6011,28.5152,UP,1
2012-08-08,29.0754,28.8109,28.1744,27.5793,28.5344,UP,1
2012-08-09,29.1755,29.0039,28.6106,27.5715,28.5461,DOWN,0
2012-08-10,28.9825,28.911,28.8137,27.5696,28.5625,DOWN,0
2012-08-13,28.8752,28.7966,28.9782,27.6005,28.579,UP,1
2012-08-14,28.9539,29.0468,29.0125,27.6384,28.5807,DOWN,0
2012-08-15,28.9467,28.8395,28.9868,27.6697,28.5792,DOWN,0
2012-08-16,26.5655,26.8158,28.4648,27.6322,28.5795,UP,1
2012-08-17,26.6155,26.6227,27.9914,27.5931,28.5864,DOWN,0
2012-08-20,26.2294,26.4725,27.4622,27.5513,28.5883,UP,1
2012-08-21,26.5512,26.3867,26.9817,27.5248,28.5883,UP,1
2012-08-22,26.7872,26.494,26.5498,27.4961,28.5903,UP,1
2012-08-23,26.7943,26.6227,26.5955,27.4742,28.5893,UP,1
2012-08-24,27.066,26.6441,26.6856,27.4528,28.5861,DOWN,0
2012-08-27,26.7729,27.0446,26.7943,27.416,28.591,DOWN,0
2012-08-28,26.4225,26.73,26.7686,27.3702,28.5913,UP,1
2012-08-29,26.5726,26.5083,26.7257,27.3132,28.5902,DOWN,0
2012-08-30,26.4868,26.4296,26.6642,27.2617,28.5884,UP,1
2012-08-31,26.5726,26.6942,26.5655,27.2337,28.5845,DOWN,0
2012-09-04,26.494,26.4368,26.5097,27.2053,28.579,DOWN,0
2012-09-05,26.2723,26.5011,26.4797,27.1922,28.5773,UP,1
2012-09-06,26.8015,26.5369,26.5254,27.1849,28.5797,UP,1
2012-09-07,27.4736,26.8015,26.7228,27.1859,28.5891,DOWN,0
2012-09-10,27.3592,27.4021,26.8801,27.1936,28.5987,DOWN,0
2012-09-11,27.0517,27.3449,26.9917,27.1734,28.6138,DOWN,0
2012-09-12,26.8086,27.1161,27.0989,27.1531,28.6269,UP,1
2012-09-13,27.445,26.7872,27.2277,27.1366,28.6384,UP,1
2012-09-14,28.4104,27.4879,27.415,27.1417,28.6553,DOWN,0
2012-09-17,28.3389,28.2173,27.6109,27.1654,28.6629,DOWN,0
2012-09-18,28.2817,28.2888,27.8569,27.193,28.6691,UP,1
2012-09-19,28.5177,28.2674,28.1987,27.2272,28.6802,DOWN,0
2012-09-20,28.0529,28.2817,28.3203,27.2564,28.688,DOWN,0
2012-09-21,27.8884,28.2674,28.2159,27.2919,28.6952,DOWN,0
2012-09-24,27.6667,27.7954,28.0815,27.3155,28.7025,DOWN,0
2012-09-25,27.4021,27.7883,27.9056,27.3368,28.7164,DOWN,0
2012-09-26,27.3664,27.5165,27.6753,27.3501,28.7269,UP,1
2012-09-27,27.5881,27.5237,27.5823,27.3532,28.7443,DOWN,0
2012-09-28,27.4951,27.5165,27.5037,27.3531,28.7632,UP,1
2012-10-01,27.7883,27.5308,27.528,27.3717,28.7844,UP,1
2012-10-02,27.7954,27.9456,27.6066,27.4028,28.8038,UP,1
2012-10-03,27.8741,27.8884,27.7082,27.451,28.8235,UP,1
2012-10-04,28.0314,28.0457,27.7969,27.4948,28.8449,DOWN,0
2012-10-05,27.7883,28.2102,27.8555,27.527,28.8602,DOWN,0
2012-10-08,27.6453,27.5952,27.8269,27.5373,28.8756,DOWN,0
2012-10-09,27.2806,27.6453,27.7239,27.5369,28.8874,DOWN,0
2012-10-10,26.7514,27.302,27.4994,27.5243,28.8947,UP,1
2012-10-11,26.9087,27.0088,27.2748,27.5164,28.9032,DOWN,0
2012-10-12,26.6155,26.9516,27.0403,27.5088,28.9144,DOWN,0
2012-10-15,26.5869,26.687,26.8286,27.4812,28.9219,UP,1
2012-10-16,27.1089,26.7943,26.7943,27.4623,28.9326,UP,1
2012-10-17,27.2162,27.1662,26.8873,27.431,28.9382,DOWN,0
2012-10-18,26.2008,26.8801,26.7457,27.3735,28.9399,DOWN,0
2012-10-19,25.5644,26.0792,26.5354,27.3013,28.9354,UP,1
2012-10-22,25.7431,25.5,26.3667,27.2365,28.9304,DOWN,0
2012-10-23,25.3927,25.2998,26.0234,27.1669,28.9201,UP,1
2012-10-24,25.6359,25.4857,25.7074,27.1005,28.9085,UP,1
2012-10-25,25.8218,25.879,25.6316,27.038,28.8985,DOWN,0
2012-10-26,25.7002,25.8647,25.6588,27.0207,28.8857,UP,1
2012-10-31,25.736,25.7431,25.6573,27.0031,28.8747,UP,1
2012-11-01,26.5297,25.7717,25.8847,27.0091,28.8643,DOWN,0
2012-11-02,26.4582,26.7228,26.0492,27.0073,28.8491,UP,1
2012-11-05,26.8944,26.4582,26.2637,27.0094,28.8339,UP,1
2012-11-06,27.3735,26.9087,26.5984,27.021,28.8242,DOWN,0
2012-11-07,26.873,27.016,26.8258,27.0171,28.812,DOWN,0
2012-11-08,26.3724,26.873,26.7943,27.0091,28.7915,UP,1
2012-11-09,26.3939,26.1936,26.7814,27.0085,28.766,DOWN,0
2012-11-12,26.3295,26.5011,26.6685,27.0037,28.7451,DOWN,0
2012-11-13,25.9791,26.2151,26.3896,26.9935,28.7224,DOWN,0
2012-11-14,25.8432,26.0435,26.1836,26.9789,28.6973,DOWN,0
2012-11-15,25.5644,25.8432,26.022,26.9604,28.6733,UP,1
2012-11-16,25.6073,25.593,25.8647,26.9471,28.6433,UP,1
2012-11-19,26.8229,26.4654,25.9634,26.9475,28.6211,DOWN,0
2012-11-20,25.9434,25.7002,25.9562,26.9169,28.5889,DOWN,0
2012-11-21,25.6287,25.972,25.9133,26.8823,28.5574,UP,1
2012-11-23,26.3724,25.8575,26.0749,26.8687,28.5298,UP,1
2012-11-26,26.7943,26.2365,26.3123,26.8684,28.503,DOWN,0
2012-11-27,26.7013,26.7157,26.288,26.8535,28.4753,UP,1
2012-11-28,27.1519,26.544,26.5297,26.8283,28.4532,UP,1
2012-11-29,27.4164,27.2377,26.8873,26.8099,28.4335,DOWN,0
2012-11-30,27.3807,27.4379,27.0889,26.7919,28.4139,DOWN,0
2012-12-03,27.1161,27.6024,27.1533,26.7638,28.3935,UP,1
2012-12-04,27.2663,27.1376,27.2663,26.7481,28.3731,UP,1
2012-12-05,27.6453,27.2734,27.3649,26.7433,28.3571,DOWN,0
2012-12-06,27.4021,27.5595,27.3621,26.738,28.3417,DOWN,0
2012-12-07,27.0374,27.5308,27.2934,26.7307,28.3242,UP,1
2012-12-10,27.5738,27.0303,27.385,26.7348,28.3068,UP,1
2012-12-11,28.389,27.7096,27.6095,26.7508,28.295,UP,1
2012-12-12,28.9682,28.4605,27.8741,26.7803,28.2848,DOWN,0
2012-12-13,28.4605,28.8824,28.0858,26.7937,28.2711,UP,1
2012-12-14,28.4962,28.4033,28.3775,26.8078,28.2576,UP,1
2012-12-17,29.1326,28.5892,28.6893,26.8329,28.2454,UP,1
2012-12-18,29.5975,29.1469,28.931,26.8642,28.2371,DOWN,0
2012-12-19,29.0254,29.6618,28.9424,26.889,28.2292,UP,1
2012-12-20,29.576,29.0182,29.1655,26.9276,28.2259,DOWN,0
2012-12-21,29.3543,29.0897,29.3372,26.9691,28.2173,UP,1
2012-12-24,29.3686,29.2399,29.3844,27.0214,28.2059,DOWN,0
2012-12-26,29.2399,29.3972,29.3128,27.068,28.1928,DOWN,0
2012-12-27,29.0611,29.1899,29.32,27.117,28.1821,DOWN,0
2012-12-28,28.4819,28.7608,29.1012,27.1549,28.1632,UP,1
2012-12-31,29.2757,28.3818,29.0854,27.1982,28.1488,UP,1
2013-01-02,29.9478,30.1552,29.2013,27.2528,28.1346,UP,1
2013-01-03,30.0551,29.9907,29.3643,27.3299,28.1218,UP,1
2013-01-04,30.6486,30.1338,29.6818,27.4316,28.1128,DOWN,0
2013-01-07,30.427,30.4627,30.0708,27.5253,28.1047,DOWN,0
2013-01-08,30.1838,30.3697,30.2525,27.6211,28.0957,UP,1
2013-01-09,30.999,30.7487,30.4627,27.7284,28.0944,UP,1
2013-01-10,31.2278,31.2064,30.6973,27.8365,28.0922,DOWN,0
2013-01-11,31.0562,31.2207,30.7788,27.9436,28.0864,UP,1
2013-01-14,31.1349,31.0562,30.9204,28.0516,28.0787,DOWN,0
2013-01-15,30.9204,30.856,31.0677,28.1394,28.0739,DOWN,0
2013-01-16,30.7845,30.856,31.0248,28.2259,28.0689,UP,1
