ticker,MET US Equity,MET US Equity,MET US Equity,MET US Equity,MET US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2012-09-27,30.7352,30.6194,30.9188,30.0058,30.2863,DOWN,0
2012-09-28,30.7085,30.5125,30.8457,30.0714,30.304,DOWN,0
2012-10-01,30.5927,30.9669,30.6515,30.1569,30.3209,DOWN,0
2012-10-02,30.5927,30.7531,30.5838,30.2492,30.3386,DOWN,0
2012-10-03,30.5303,30.5303,30.6319,30.3487,30.3566,UP,1
2012-10-04,31.2075,30.655,30.7263,30.4624,30.3832,UP,1
2012-10-05,31.3323,31.3858,30.8511,30.5661,30.4055,UP,1
2012-10-08,31.3947,31.1897,31.0115,30.6515,30.427,DOWN,0
2012-10-09,31.2967,31.4482,31.1523,30.7311,30.4452,DOWN,0
2012-10-10,30.8957,31.3323,31.2254,30.8007,30.4611,UP,1
2012-10-11,31.5105,31.2788,31.286,30.8885,30.4796,DOWN,0
2012-10-12,31.1897,31.3947,31.2575,30.9473,30.4982,DOWN,0
2012-10-15,31.1452,31.3858,31.2075,30.9787,30.5139,UP,1
2012-10-16,32.3928,31.3858,31.4268,31.0304,30.537,UP,1
2012-10-17,33.0433,32.4908,31.8563,31.0798,30.5594,UP,1
2012-10-18,33.07,32.9363,32.1682,31.1281,30.5813,DOWN,0
2012-10-19,32.0185,32.972,32.3339,31.1509,30.5944,UP,1
2012-10-22,32.2056,31.965,32.546,31.1717,30.6088,DOWN,0
2012-10-23,31.1719,31.5996,32.3019,31.1719,30.6165,DOWN,0
2012-10-24,31.1095,31.3858,31.9151,31.1707,30.6181,UP,1
2012-10-25,31.769,31.5016,31.6549,31.186,30.6174,DOWN,0
2012-10-26,31.3858,31.6798,31.5284,31.1974,30.6143,UP,1
2012-10-31,31.6264,31.7244,31.4125,31.2099,30.6154,DOWN,0
2012-11-01,31.6175,31.5729,31.5016,31.2186,30.6191,DOWN,0
2012-11-02,30.9224,31.7957,31.4642,31.2074,30.615,DOWN,0
2012-11-05,30.9135,30.7976,31.2931,31.2045,30.61,UP,1
2012-11-06,31.2165,30.9759,31.2592,31.2149,30.6041,DOWN,0
2012-11-07,29.0421,30.0491,30.7424,31.1781,30.5855,DOWN,0
2012-11-08,28.5163,29.0599,30.1221,31.1354,30.5637,UP,1
2012-11-09,28.5341,28.3381,29.6445,31.0953,30.5461,UP,1
2012-11-12,28.552,28.5965,29.1722,31.0571,30.5352,DOWN,0
2012-11-13,28.044,28.1866,28.5377,31.0122,30.5171,DOWN,0
2012-11-14,27.545,28.1153,28.2383,30.9548,30.4958,UP,1
2012-11-15,27.9282,27.3578,28.1207,30.9074,30.478,UP,1
2012-11-16,28.1242,27.9371,28.0387,30.8637,30.4577,UP,1
2012-11-19,28.5341,28.4896,28.0351,30.8113,30.4382,UP,1
2012-11-20,28.855,28.3916,28.1973,30.7597,30.4148,UP,1
2012-11-21,29.2649,28.9619,28.5413,30.7215,30.3933,UP,1
2012-11-23,29.6124,29.4075,28.8781,30.6836,30.3734,DOWN,0
2012-11-26,29.5233,29.3094,29.1579,30.6568,30.353,DOWN,0
2012-11-27,29.0688,29.3807,29.2649,30.6062,30.3324,UP,1
2012-11-28,29.354,28.846,29.3647,30.5472,30.3148,UP,1
2012-11-29,29.7194,29.5679,29.4556,30.5016,30.2955,DOWN,0
2012-11-30,29.5768,29.6659,29.4484,30.4665,30.2771,UP,1
2012-12-03,29.7461,29.7194,29.493,30.4383,30.257,DOWN,0
2012-12-04,29.6926,29.7194,29.6178,30.4137,30.2332,DOWN,0
2012-12-05,29.6926,29.6748,29.6855,30.3861,30.2085,DOWN,0
2012-12-06,29.3273,29.4075,29.6071,30.3414,30.1826,DOWN,0
2012-12-07,29.3094,29.4966,29.5536,30.3089,30.1602,UP,1
2012-12-10,29.4698,29.1847,29.4984,30.2925,30.1373,UP,1
2012-12-11,29.5946,29.657,29.4787,30.2697,30.1171,UP,1
2012-12-12,29.951,29.6659,29.5304,30.2546,30.0972,DOWN,0
2012-12-13,29.256,29.9466,29.5162,30.2278,30.0729,DOWN,0
2012-12-14,28.3737,29.1758,29.329,30.1835,30.043,UP,1
2012-12-17,28.5431,28.5074,29.1437,30.1437,30.012,UP,1
2012-12-18,29.5322,28.5431,29.1312,30.1102,29.9883,UP,1
2012-12-19,29.6035,29.6481,29.0617,30.0756,29.9641,UP,1
2012-12-20,30.1204,29.6837,29.2346,30.0501,29.948,DOWN,0
2012-12-21,29.4698,29.755,29.4538,30.0136,29.9265,DOWN,0
2012-12-24,29.3094,29.2916,29.6071,29.9819,29.9033,DOWN,0
2012-12-26,29.2203,29.3362,29.5447,29.9361,29.8782,UP,1
2012-12-27,29.3005,29.2649,29.4841,29.8983,29.8569,DOWN,0
2012-12-28,28.7569,29.0688,29.2114,29.8505,29.8248,UP,1
2012-12-31,29.354,28.6322,29.1882,29.7898,29.806,UP,1
2013-01-02,31.3234,30.3342,29.591,29.7554,29.7915,DOWN,0
2013-01-03,31.2788,31.2877,30.0027,29.7195,29.7769,UP,1
2013-01-04,32.0363,31.5729,30.5499,29.7199,29.7642,DOWN,0
2013-01-07,31.8937,32.2234,31.1772,29.7136,29.751,UP,1
2013-01-08,32.0809,31.8135,31.7226,29.7318,29.7393,UP,1
2013-01-09,32.1254,32.0007,31.883,29.7521,29.7345,UP,1
2013-01-10,32.6066,32.366,32.1486,29.7689,29.7298,DOWN,0
2013-01-11,32.3838,32.5086,32.2181,29.7889,29.721,DOWN,0
2013-01-14,32.3482,32.473,32.309,29.8033,29.7145,DOWN,0
2013-01-15,32.3393,32.0274,32.3607,29.8177,29.7083,UP,1
2013-01-16,32.3928,32.1878,32.4141,29.8471,29.7048,UP,1
2013-01-17,32.4017,32.5086,32.3732,29.8769,29.7004,DOWN,0
2013-01-18,32.3571,32.473,32.3678,29.8997,29.6929,UP,1
2013-01-22,33.0968,32.3126,32.5175,29.9808,29.6905,UP,1
2013-01-23,33.2839,32.972,32.7064,30.0762,29.6928,DOWN,0
2013-01-24,32.8205,33.3106,32.792,30.1619,29.6945,UP,1
2013-01-25,33.5512,33.0522,33.0219,30.2619,29.703,DOWN,0
2013-01-28,33.5334,33.6225,33.2572,30.3717,29.7153,UP,1
2013-01-29,33.6136,33.4532,33.3605,30.493,29.726,DOWN,0
2013-01-30,33.1948,33.5512,33.3427,30.5984,29.73,UP,1
2013-01-31,33.275,33.1948,33.4336,30.7014,29.7376,UP,1
2013-02-01,34.0414,33.7116,33.5316,30.8115,29.7497,DOWN,0
2013-02-04,33.177,33.6047,33.4603,30.898,29.7539,UP,1
2013-02-05,33.5156,33.5423,33.4407,30.983,29.7619,DOWN,0
2013-02-06,33.4799,33.0433,33.4978,31.0603,29.7717,DOWN,0
2013-02-07,32.9185,33.4889,33.4265,31.1282,29.7805,DOWN,0
2013-02-08,32.8829,32.9363,33.1948,31.2045,29.7873,DOWN,0
2013-02-11,32.8829,32.874,33.136,31.2751,29.7931,UP,1
2013-02-12,33.0878,32.9007,33.0504,31.3425,29.7983,UP,1
2013-02-13,33.4176,33.1502,33.0379,31.4193,29.8029,DOWN,0
2013-02-14,32.6957,33.0076,32.9934,31.4783,29.8046,DOWN,0
2013-02-15,32.473,32.9274,32.9114,31.5339,29.8064,UP,1
2013-02-19,32.972,32.6245,32.9292,31.5995,29.8105,DOWN,0
2013-02-20,31.9828,32.9898,32.7082,31.6526,29.8108,DOWN,0
2013-02-21,31.4482,31.7779,32.3143,31.6954,29.8114,UP,1
2013-02-22,31.8848,31.662,32.1522,31.7437,29.8183,DOWN,0
2013-02-25,30.8689,32.1522,31.8313,31.7691,29.8187,UP,1
2013-02-26,31.065,31.0917,31.4499,31.7914,29.8205,UP,1
2013-02-27,31.8135,31.0561,31.4161,31.8426,29.8285,DOWN,0
2013-02-28,31.5818,31.7957,31.4428,31.9067,29.8322,DOWN,0
2013-03-01,31.4749,31.4749,31.3608,31.9654,29.835,UP,1
2013-03-04,31.5907,31.3412,31.5052,32.0065,29.8411,UP,1
2013-03-05,32.464,31.8224,31.785,32.0638,29.8554,UP,1
2013-03-06,32.5621,32.669,31.9347,32.1126,29.8773,UP,1
2013-03-07,33.1591,32.6334,32.2502,32.1864,29.9056,UP,1
2013-03-08,34.781,33.4443,32.9114,32.2958,29.9449,UP,1
2013-03-11,35.2979,34.7721,33.6528,32.4174,29.9837,DOWN,0
2013-03-12,35.1909,35.1285,34.1982,32.5352,30.0212,UP,1
2013-03-13,35.6276,35.0038,34.8113,32.6726,30.0614,UP,1
2013-03-14,35.8058,35.8325,35.3406,32.8016,30.1039,UP,1
2013-03-15,35.8236,35.6543,35.5492,32.8916,30.1479,DOWN,0
2013-03-18,34.8879,35.2979,35.4672,32.9638,30.1856,DOWN,0
2013-03-19,34.4691,35.1731,35.3228,33.0125,30.2261,DOWN,0
2013-03-20,34.3533,34.7543,35.0679,33.0616,30.2677,DOWN,0
2013-03-21,33.9077,34.1126,34.6883,33.0982,30.3132,UP,1
2013-03-22,34.2196,34.0948,34.3675,33.1401,30.3603,DOWN,0
2013-03-25,34.0414,34.6473,34.1982,33.1688,30.4041,UP,1
2013-03-26,34.38,34.2374,34.1804,33.2087,30.4444,DOWN,0
2013-03-27,34.0057,33.9968,34.1109,33.2418,30.4829,DOWN,0
2013-03-28,33.881,33.9077,34.1055,33.2727,30.5198,DOWN,0
2013-04-01,33.5423,33.8988,33.9701,33.2957,30.5561,UP,1
2013-04-02,34.0057,33.7562,33.9629,33.3277,30.5946,DOWN,0
2013-04-03,33.1057,33.9612,33.7081,33.3427,30.6295,UP,1
2013-04-04,33.3195,33.1859,33.5708,33.3472,30.6661,DOWN,0
2013-04-05,32.5977,32.0185,33.3142,33.3334,30.6956,DOWN,0
2013-04-08,32.4284,32.6512,33.0914,33.3256,30.7266,UP,1
2013-04-09,32.9631,32.5443,32.8829,33.3138,30.7539,UP,1
2013-04-10,33.5691,33.1859,32.9756,33.3145,30.7843,DOWN,0
2013-04-11,33.3106,33.6225,32.9738,33.3085,30.8185,DOWN,0
2013-04-12,32.7938,33.0076,33.013,33.3005,30.8487,DOWN,0
2013-04-15,32.1165,32.6245,32.9506,33.2773,30.8794,UP,1
2013-04-16,32.8472,32.4819,32.9274,33.2534,30.9124,DOWN,0
2013-04-17,32.3928,32.5264,32.6922,33.2377,30.9419,DOWN,0
2013-04-18,31.662,32.464,32.3625,33.2007,30.9688,UP,1
2013-04-19,31.7244,31.8313,32.1486,33.1655,30.9899,UP,1
2013-04-22,31.8937,31.8937,32.104,33.1451,31.0128,UP,1
2013-04-23,33.6314,32.1967,32.2609,33.16,31.0419,UP,1
2013-04-24,34.1483,33.9968,32.612,33.1853,31.076,UP,1
2013-04-25,34.6741,34.3265,33.2144,33.2171,31.1134,DOWN,0
2013-04-26,34.3354,34.6028,33.7366,33.2354,31.1504,UP,1
2013-04-29,34.8879,34.5582,34.3354,33.2793,31.1907,DOWN,0
2013-04-30,34.7454,34.8166,34.5582,33.3247,31.2281,DOWN,0
2013-05-01,34.2196,34.7275,34.5725,33.3497,31.2661,UP,1
2013-05-02,35.6187,34.6652,34.7614,33.4224,31.3065,UP,1
2013-05-03,36.0731,36.0108,35.1089,33.5149,31.3515,UP,1
2013-05-06,36.3138,36.1533,35.3941,33.6035,31.3956,UP,1
2013-05-07,36.3405,36.4831,35.7131,33.7129,31.4394,UP,1
2013-05-08,36.7593,36.2425,36.2211,33.8268,31.486,DOWN,0
2013-05-09,36.1712,36.7148,36.3316,33.9139,31.5353,UP,1
2013-05-10,36.6791,36.3138,36.4528,34.0159,31.5888,UP,1
2013-05-13,37.0712,36.6256,36.6043,34.1278,31.6464,UP,1
2013-05-14,38.1049,36.9108,36.9572,34.2581,31.7093,UP,1
2013-05-15,38.3545,38.0069,37.2762,34.3759,31.7703,DOWN,0
2013-05-16,37.9356,38.2832,37.6291,34.4834,31.8244,UP,1
2013-05-17,38.5683,38.0693,38.0069,34.5915,31.8807,UP,1
2013-05-20,38.5861,38.4881,38.3099,34.6676,31.9365,DOWN,0
2013-05-21,38.1584,38.5505,38.3206,34.7249,31.9917,DOWN,0
2013-05-22,37.6594,38.203,38.1816,34.7742,32.0388,UP,1
2013-05-23,37.8643,37.1336,38.1673,34.819,32.0802,DOWN,0
2013-05-24,37.4633,37.5079,37.9463,34.8521,32.1185,UP,1
2013-05-28,38.5327,38.0782,37.9356,34.9063,32.1583,UP,1
2013-05-29,39.1476,38.1406,38.1334,34.9915,32.2007,UP,1
2013-05-30,39.5129,39.0852,38.5042,35.0924,32.2439,DOWN,0
2013-05-31,39.3971,39.2367,38.8107,35.1932,32.2851,UP,1
2013-06-03,39.5753,39.807,39.2331,35.3066,32.3271,DOWN,0
2013-06-04,39.1743,39.5218,39.3614,35.4057,32.3671,DOWN,0
2013-06-05,38.3099,39.1208,39.1939,35.4911,32.4037,UP,1
2013-06-06,38.9604,38.3188,39.0834,35.5827,32.4444,UP,1
2013-06-07,40.1545,39.3703,39.2349,35.7056,32.4902,UP,1
2013-06-10,40.6358,40.3951,39.447,35.8407,32.5374,DOWN,0
2013-06-11,39.6377,40.0031,39.5397,35.9626,32.5782,DOWN,0
2013-06-12,39.6288,39.9941,39.8034,36.0751,32.6211,UP,1
2013-06-13,40.0209,39.4951,40.0155,36.2134,32.6677,DOWN,0
2013-06-14,39.1832,39.8872,39.8213,36.3307,32.7092,UP,1
2013-06-17,40.012,39.6555,39.6965,36.479,32.756,UP,1
2013-06-18,40.4664,40.1724,39.8623,36.6397,32.8056,DOWN,0
2013-06-19,40.2971,40.4219,39.9959,36.7864,32.8548,DOWN,0
2013-06-20,40.208,39.807,40.0333,36.9192,32.9044,DOWN,0
2013-06-21,40.1367,40.6803,40.2241,37.0557,32.953,DOWN,0
2013-06-24,39.1832,39.5397,40.0583,37.1835,32.9974,UP,1
2013-06-25,39.9407,39.5307,39.9531,37.34,33.0456,UP,1
2013-06-26,40.4575,40.3951,39.9852,37.4922,33.0921,UP,1
2013-06-27,41.0813,40.7605,40.1599,37.666,33.1403,DOWN,0
2013-06-28,40.7783,40.9566,40.2882,37.8483,33.1884,UP,1
2013-07-01,41.4734,41.1259,40.7463,38.0433,33.2382,UP,1
2013-07-02,41.5002,41.3308,41.0582,38.2354,33.2914,DOWN,0
2013-07-03,41.2328,41.117,41.2132,38.3874,33.3395,UP,1
2013-07-05,42.3467,41.6606,41.4663,38.5514,33.3898,UP,1
2013-07-08,42.819,42.623,41.8744,38.7143,33.4439,UP,1
2013-07-09,43.4696,43.2111,42.2737,38.897,33.5045,DOWN,0
2013-07-10,43.3181,43.327,42.6372,39.0656,33.5654,DOWN,0
2013-07-11,43.2735,43.8528,43.0454,39.2361,33.6271,UP,1
2013-07-12,43.7369,43.327,43.3234,39.4265,33.6904,DOWN,0
2013-07-15,43.2557,43.4785,43.4108,39.5792,33.7489,DOWN,0
2013-07-16,42.8279,43.2735,43.2824,39.7143,33.8084,DOWN,0
2013-07-17,42.623,42.9616,43.1434,39.8405,33.87,UP,1
2013-07-18,43.523,42.819,43.1933,39.9842,33.934,DOWN,0
2013-07-19,43.3448,43.4428,43.1149,40.1159,33.9972,UP,1
2013-07-22,43.9062,43.5319,43.245,40.2706,34.0637,UP,1
2013-07-23,43.9775,44.1201,43.4749,40.4165,34.1306,DOWN,0
2013-07-24,43.728,44.2181,43.6959,40.5497,34.1966,DOWN,0
2013-07-25,43.5498,43.6567,43.7013,40.6586,34.2583,UP,1
2013-07-26,43.6032,43.2468,43.7529,40.7635,34.3197,DOWN,0
2013-07-29,43.3181,43.4963,43.6353,40.8712,34.3793,DOWN,0
2013-07-30,42.9794,43.5587,43.4357,40.9594,34.4377,UP,1
2013-07-31,43.1488,43.0596,43.3199,41.0507,34.499,UP,1
2013-08-01,45.8667,43.728,43.7832,41.2048,34.5708,DOWN,0
2013-08-02,45.2697,45.4212,44.1165,41.357,34.6412,DOWN,0
2013-08-05,45.0291,45.0914,44.4587,41.5003,34.7106,DOWN,0
2013-08-06,44.1825,44.9043,44.6993,41.6347,34.7695,DOWN,0
2013-08-07,44.1112,43.7904,44.8918,41.7463,34.8249,UP,1
2013-08-08,44.3429,44.4231,44.587,41.8502,34.8813,UP,1
2013-08-09,44.3518,44.1379,44.4035,41.947,34.9429,DOWN,0
2013-08-12,43.5587,43.9508,44.1094,42.0302,34.9997,UP,1
2013-08-13,44.1468,43.728,44.1023,42.1216,35.0646,DOWN,0
2013-08-14,43.3894,44.0399,43.9579,42.2059,35.126,DOWN,0
2013-08-15,42.7299,43.1131,43.6353,42.2943,35.1808,UP,1
2013-08-16,43.024,42.5873,43.3698,42.3756,35.239,DOWN,0
2013-08-19,42.4269,42.8725,43.1434,42.4211,35.293,UP,1
2013-08-20,42.6675,42.4448,42.8476,42.4617,35.3482,DOWN,0
2013-08-21,42.623,42.5161,42.6943,42.5214,35.4067,UP,1
2013-08-22,43.3448,42.7834,42.8173,42.5957,35.4689,DOWN,0
2013-08-23,43.0062,43.3626,42.8137,42.6554,35.5278,DOWN,0
2013-08-26,42.7032,43.0686,42.8689,42.7258,35.5961,DOWN,0
2013-08-27,40.8585,42.124,42.5071,42.7428,35.6578,UP,1
2013-08-28,40.9566,40.8675,42.1739,42.7526,35.7199,UP,1
2013-08-29,41.3843,40.9566,41.7818,42.7743,35.7841,DOWN,0
2013-08-30,41.1615,41.4734,41.4128,42.7934,35.8497,UP,1
2013-09-03,41.9635,41.7408,41.2649,42.8299,35.9218,UP,1
2013-09-04,43.1131,42.7834,41.7158,42.9085,35.9977,UP,1
2013-09-05,43.1309,43.1042,42.1507,42.9723,36.0727,DOWN,0
2013-09-06,42.7567,43.2824,42.4252,43.0183,36.1439,UP,1
2013-09-09,43.1933,42.7834,42.8315,43.0605,36.2155,UP,1
2013-09-10,44.2181,43.6567,43.2824,43.1293,36.2903,DOWN,0
2013-09-11,44.1557,44.1736,43.491,43.183,36.363,DOWN,0
2013-09-12,43.9151,44.2003,43.6478,43.2313,36.435,DOWN,0
2013-09-13,43.5141,43.9508,43.7993,43.2769,36.5072,UP,1
2013-09-16,43.9775,43.9686,43.9561,43.3095,36.5803,UP,1
2013-09-17,44.4498,44.0399,44.0025,43.3421,36.654,DOWN,0
2013-09-18,43.3359,44.3874,43.8385,43.3395,36.7228,DOWN,0
2013-09-19,41.9546,43.4072,43.4464,43.3122,36.7838,UP,1
2013-09-20,42.32,42.2933,43.2076,43.2931,36.847,DOWN,0
2013-09-23,42.2042,42.2754,42.8529,43.2625,36.9095,DOWN,0
2013-09-24,41.9814,42.1418,42.3592,43.237,36.9728,UP,1
2013-09-25,42.6408,41.9992,42.2202,43.2332,37.0394,DOWN,0
2013-09-26,42.4002,42.819,42.3093,43.2288,37.1041,DOWN,0
2013-09-27,42.0705,42.0081,42.2594,43.1997,37.1665,DOWN,0
2013-09-30,41.8388,41.5269,42.1863,43.1696,37.2259,UP,1
2013-10-01,42.2665,41.8388,42.2434,43.1368,37.291,DOWN,0
2013-10-02,41.9725,41.8833,42.1097,43.0967,37.359,DOWN,0
2013-10-03,41.8121,41.8477,41.9921,43.0584,37.4253,UP,1
2013-10-04,42.4982,41.9012,42.0776,43.0374,37.4901,DOWN,0
2013-10-07,41.8121,42.017,42.0723,43.0015,37.5512,DOWN,0
2013-10-08,41.3932,41.7586,41.8976,42.963,37.6075,DOWN,0
2013-10-09,41.3308,41.4645,41.7693,42.9301,37.6669,UP,1
2013-10-10,42.8725,42.017,41.9814,42.9245,37.7347,UP,1
2013-10-11,43.4339,42.721,42.1685,42.8759,37.8057,DOWN,0
2013-10-14,43.3715,43.1309,42.4804,42.8379,37.8761,DOWN,0
2013-10-15,43.0775,43.3002,42.8173,42.7989,37.9477,UP,1
2013-10-16,43.933,43.523,43.3377,42.7939,38.0206,DOWN,0
2013-10-17,43.9151,43.6923,43.5462,42.79,38.0835,UP,1
2013-10-18,44.0666,44.1379,43.6727,42.7845,38.1475,UP,1
2013-10-21,44.1825,44.129,43.8349,42.7811,38.2082,DOWN,0
2013-10-22,43.8082,44.2538,43.9811,42.7861,38.2678,DOWN,0
2013-10-23,43.0062,43.5409,43.7957,42.7633,38.3224,UP,1
2013-10-24,43.2824,43.0329,43.6692,42.7611,38.3782,UP,1
2013-10-25,43.3359,43.4072,43.523,42.7732,38.4318,DOWN,0
2013-10-28,43.3002,43.3537,43.3466,42.7788,38.4864,UP,1
2013-10-29,43.8438,43.4161,43.3537,42.8071,38.5439,DOWN,0
2013-10-30,43.6656,43.933,43.4856,42.8271,38.6005,DOWN,0
2013-10-31,42.1596,42.0972,43.261,42.8178,38.6494,UP,1
2013-11-01,42.1685,42.2576,43.0276,42.7943,38.6982,UP,1
2013-11-04,42.8369,42.2844,42.9349,42.7909,38.7506,DOWN,0
2013-11-05,42.8369,42.7656,42.7335,42.7936,38.7993,DOWN,0
2013-11-06,42.7388,42.7834,42.5481,42.8312,38.8466,DOWN,0
2013-11-07,42.4091,42.8814,42.598,42.8602,38.8945,UP,1
2013-11-08,44.6815,42.6319,43.1006,42.9262,38.9502,DOWN,0
2013-11-11,44.4676,44.5568,43.4268,42.9923,39.0048,DOWN,0
2013-11-12,43.9419,44.3607,43.6478,43.0318,39.0565,UP,1
2013-11-13,44.5835,43.7547,44.0167,43.0612,39.1134,UP,1
2013-11-14,45.7954,44.8419,44.694,43.1145,39.176,UP,1
2013-11-15,46.3479,45.6708,45.0273,43.1864,39.2376,UP,1
2013-11-18,46.4994,46.3123,45.4336,43.2525,39.3042,UP,1
2013-11-19,46.6242,46.4994,45.9701,43.3006,39.3697,DOWN,0
2013-11-20,46.3747,47.2212,46.3283,43.345,39.4342,UP,1
2013-11-21,47.1856,46.6331,46.6064,43.4104,39.5055,DOWN,0
2013-11-22,46.9183,47.1589,46.7204,43.4785,39.5757,DOWN,0
2013-11-25,46.7311,47.1856,46.7668,43.5335,39.6449,UP,1
2013-11-26,46.8113,46.8291,46.8042,43.5808,39.7136,DOWN,0
2013-11-27,46.6955,46.8648,46.8684,43.648,39.78,DOWN,0
2013-11-29,46.5083,46.7044,46.7329,43.739,39.849,UP,1
2013-12-02,46.5262,46.7133,46.6545,43.8232,39.9193,DOWN,0
2013-12-03,45.7509,46.4103,46.4584,43.8941,39.9832,DOWN,0
2013-12-04,45.6885,45.6796,46.2339,43.9682,40.0517,DOWN,0
2013-12-05,45.4924,45.6528,45.9933,44.0253,40.1219,UP,1
2013-12-06,46.0449,46.0717,45.9006,44.0982,40.1927,UP,1
2013-12-09,46.0717,46.241,45.8097,44.1782,40.2687,UP,1
2013-12-10,46.2053,45.8311,45.9006,44.2655,40.3444,DOWN,0
2013-12-11,45.8311,46.1608,45.9291,44.3368,40.4145,DOWN,0
2013-12-12,45.6172,45.8043,45.954,44.4097,40.4847,DOWN,0
2013-12-13,45.6172,45.9113,45.8685,44.4858,40.5554,UP,1
2013-12-16,45.7241,45.8489,45.799,44.5503,40.6261,DOWN,0
2013-12-17,45.2162,45.7598,45.6012,44.6184,40.6898,UP,1
2013-12-18,46.2499,45.4746,45.6849,44.7156,40.7583,UP,1
2013-12-19,46.5796,46.4281,45.8774,44.8205,40.8254,UP,1
2013-12-20,47.3371,46.544,46.2214,44.9098,40.8882,UP,1
2013-12-23,47.3816,47.5599,46.5529,44.9888,40.9486,UP,1
2013-12-24,47.8272,47.3104,47.0751,45.0779,41.0118,UP,1
2013-12-26,48.1391,47.8718,47.4529,45.1791,41.0743,DOWN,0
2013-12-27,48.0856,48.2371,47.7541,45.2622,41.1357,DOWN,0
2013-12-30,47.6757,48.1035,47.8219,45.3374,41.195,UP,1
2013-12-31,48.05,47.9431,47.9555,45.4171,41.2608,DOWN,0
2014-01-02,47.3995,47.7203,47.87,45.4814,41.3254,UP,1
2014-01-03,47.952,47.9965,47.8326,45.5643,41.3934,DOWN,0
2014-01-06,47.747,47.6668,47.7648,45.6591,41.4626,DOWN,0
2014-01-07,47.5599,48.1569,47.7417,45.7446,41.5293,UP,1
2014-01-08,48.2906,47.9698,47.7898,45.8437,41.6006,UP,1
2014-01-09,48.6114,48.3352,48.0322,45.95,41.6717,DOWN,0
2014-01-10,48.2104,48.6114,48.0839,46.0373,41.7428,DOWN,0
2014-01-13,47.2034,48.0322,47.9751,46.108,41.8094,UP,1
2014-01-14,47.7559,47.7025,48.0144,46.22,41.8804,UP,1
2014-01-15,48.4065,47.8807,48.0375,46.3447,41.9525,DOWN,0
2014-01-16,47.6401,48.3173,47.8433,46.4408,42.0251,DOWN,0
2014-01-17,47.1945,47.6579,47.6401,46.5279,42.0945,DOWN,0
2014-01-21,46.9361,47.6133,47.5866,46.6119,42.1662,DOWN,0
2014-01-22,46.7757,46.9895,47.3906,46.6992,42.2379,DOWN,0
2014-01-23,45.8311,46.446,46.8755,46.7222,42.3023,DOWN,0
2014-01-24,44.1201,45.4301,46.1715,46.7153,42.355,DOWN,0
2014-01-27,43.5943,44.1201,45.4514,46.7083,42.4064,UP,1
2014-01-28,44.227,43.9686,44.9096,46.7012,42.4636,DOWN,0
2014-01-29,43.5319,43.7102,44.2609,46.6559,42.5207,UP,1
2014-01-30,44.3607,43.933,43.9668,46.6162,42.5783,DOWN,0
2014-01-31,43.7102,43.4963,43.8848,46.5604,42.6348,DOWN,0
2014-02-03,41.9368,43.7191,43.5533,46.4666,42.6862,UP,1
2014-02-04,42.5784,42.1061,43.2236,46.3907,42.7405,DOWN,0
2014-02-05,42.4893,42.4715,43.0151,46.2968,42.7935,UP,1
2014-02-06,43.3002,42.6675,42.803,46.2244,42.8418,UP,1
2014-02-07,43.7636,43.5854,42.8137,46.1651,42.8899,DOWN,0
2014-02-10,43.2735,43.7369,43.081,46.0943,42.9329,UP,1
2014-02-11,44.3429,43.2379,43.4339,46.0473,42.9829,UP,1
2014-02-12,44.4498,44.5033,43.826,46.0061,43.0307,UP,1
2014-02-13,44.5657,44.4498,44.0791,45.9669,43.0798,UP,1
2014-02-14,44.9043,44.4409,44.3072,45.95,43.1333,UP,1
2014-02-18,45.5103,44.8954,44.7546,45.9464,43.1827,DOWN,0
2014-02-19,45.234,45.4657,44.9328,45.9412,43.2285,DOWN,0
2014-02-20,45.1895,45.3053,45.0807,45.9241,43.2729,DOWN,0
2014-02-21,45.0201,45.1895,45.1716,45.9031,43.3163,UP,1
2014-02-24,45.332,45.0201,45.2572,45.8856,43.3592,DOWN,0
2014-02-25,45.0291,45.2875,45.1609,45.8696,43.4034,DOWN,0
2014-02-26,44.53,43.9686,45.0201,45.8478,43.4427,UP,1
2014-02-27,45.0291,44.4676,44.9881,45.8361,43.4825,UP,1
2014-02-28,45.1538,45.0023,45.0148,45.8247,43.5177,DOWN,0
2014-03-03,44.6191,44.4676,44.8722,45.8127,43.5491,UP,1
2014-03-04,45.6172,45.4479,44.9898,45.8001,43.5875,UP,1
2014-03-05,46.4192,45.5726,45.3677,45.7969,43.6267,UP,1
2014-03-06,46.6687,46.6866,45.6956,45.7835,43.6671,UP,1
2014-03-07,47.3638,47.15,46.1376,45.7831,43.7132,UP,1
2014-03-10,47.551,47.7381,46.724,45.7776,43.7626,DOWN,0
2014-03-11,47.2123,47.649,47.043,45.7591,43.8094,DOWN,0
2014-03-12,46.9539,46.8559,47.15,45.7364,43.8568,DOWN,0
2014-03-13,46.1073,47.141,47.0377,45.7051,43.8947,DOWN,0
2014-03-14,46.0806,45.9826,46.781,45.6657,43.9293,UP,1
2014-03-17,46.1875,46.5974,46.5083,45.6414,43.9627,UP,1
2014-03-18,46.6509,46.2677,46.3961,45.6154,43.999,UP,1
2014-03-19,47.3193,46.6955,46.4691,45.6069,44.0377,UP,1
2014-03-20,47.8094,47.2569,46.8095,45.6119,44.0809,DOWN,0
