ticker,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-08-04,25.0367,25.1667,24.9347,23.7263,22.96,DOWN,0
2017-08-07,25.0033,25.09,24.9773,23.7717,22.9743,UP,1
2017-08-08,25.0833,25.03,25.0087,23.8229,22.9902,UP,1
2017-08-09,25.4167,24.9467,25.114,23.8817,23.007,DOWN,0
2017-08-10,25.3067,25.3433,25.1693,23.9369,23.023,DOWN,0
2017-08-11,25.1667,25.3867,25.1953,23.9877,23.0382,UP,1
2017-08-14,25.6,25.32,25.3147,24.0497,23.0584,UP,1
2017-08-15,25.6667,25.6967,25.4313,24.1106,23.0802,UP,1
2017-08-16,25.7067,25.7667,25.4893,24.1697,23.1019,DOWN,0
2017-08-17,25.4267,25.6833,25.5133,24.2142,23.1224,DOWN,0
2017-08-18,24.97,25.3767,25.474,24.2455,23.1414,UP,1
2017-08-21,25.0967,24.9667,25.3733,24.2772,23.1606,UP,1
2017-08-22,25.48,25.1933,25.336,24.3175,23.1811,DOWN,0
2017-08-23,25.23,25.3767,25.2407,24.3455,23.1994,DOWN,0
2017-08-24,24.98,25.3,25.1513,24.3714,23.2152,UP,1
2017-08-25,25.25,25.0833,25.2073,24.4034,23.2325,DOWN,0
2017-08-28,25.21,25.3333,25.23,24.4332,23.247,DOWN,0
2017-08-29,25.07,25.0433,25.148,24.4603,23.2605,DOWN,0
2017-08-30,25.0267,25.05,25.1073,24.4924,23.2749,UP,1
2017-08-31,25.1267,25.0567,25.1367,24.5299,23.2927,DOWN,0
2017-09-01,25.1233,25.16,25.1113,24.5688,23.3108,DOWN,0
2017-09-05,24.7933,25.1233,25.028,24.5989,23.3269,DOWN,0
2017-09-06,24.73,24.88,24.96,24.6249,23.3425,DOWN,0
2017-09-07,24.5733,24.74,24.8693,24.6451,23.3556,UP,1
2017-09-08,24.7833,24.5833,24.8007,24.6633,23.3696,DOWN,0
2017-09-11,24.7233,24.88,24.7207,24.6808,23.3839,UP,1
2017-09-12,25.01,24.6333,24.764,24.7044,23.4,DOWN,0
2017-09-13,24.9133,24.97,24.8007,24.725,23.4151,DOWN,0
2017-09-14,24.9,24.78,24.866,24.7451,23.432,UP,1
2017-09-15,24.9167,24.91,24.8927,24.7684,23.4483,UP,1
2017-09-18,25.03,24.9367,24.954,24.7915,23.4666,UP,1
2017-09-19,25.44,25.0933,25.04,24.8247,23.4879,UP,1
2017-09-20,25.58,25.2967,25.1733,24.8616,23.5093,DOWN,0
2017-09-21,25.3667,25.61,25.2667,24.8934,23.5281,UP,1
2017-09-22,25.4733,25.36,25.378,24.9259,23.5446,UP,1
2017-09-25,25.7067,25.4767,25.5133,24.9663,23.5604,DOWN,0
2017-09-26,25.4567,25.8233,25.5167,24.9989,23.5747,UP,1
2017-09-27,25.71,25.62,25.5427,25.0351,23.5889,UP,1
2017-09-28,25.8767,25.7,25.6447,25.0739,23.6037,DOWN,0
2017-09-29,25.8567,25.8567,25.7213,25.1109,23.6175,UP,1
2017-10-02,25.93,25.89,25.766,25.1445,23.6334,DOWN,0
2017-10-03,25.9167,25.8733,25.858,25.1786,23.6486,DOWN,0
2017-10-04,25.8567,25.8467,25.8873,25.2108,23.6645,UP,1
2017-10-05,25.8833,25.91,25.8887,25.2321,23.6811,DOWN,0
2017-10-06,24.6333,25.91,25.644,25.2293,23.6909,UP,1
2017-10-09,24.8333,24.5,25.4247,25.2301,23.7026,UP,1
2017-10-10,24.8533,24.78,25.212,25.2314,23.7148,UP,1
2017-10-11,25.21,24.8867,25.0827,25.2371,23.7289,DOWN,0
2017-10-12,24.97,25.2367,24.9,25.2387,23.7412,DOWN,0
2017-10-13,24.78,24.9333,24.9293,25.2337,23.7529,DOWN,0
2017-10-16,24.7033,24.78,24.9033,25.227,23.7647,UP,1
2017-10-17,24.9033,24.73,24.9133,25.225,23.7774,DOWN,0
2017-10-18,24.8667,24.8933,24.8447,25.2207,23.7906,DOWN,0
2017-10-19,24.3133,24.6433,24.7133,25.1986,23.7993,DOWN,0
2017-10-20,24.3067,24.34,24.6187,25.1786,23.8081,UP,1
2017-10-23,24.4967,24.2933,24.5773,25.1652,23.8164,DOWN,0
2017-10-24,24.4833,24.5833,24.4933,25.1429,23.8259,DOWN,0
2017-10-25,24.1467,24.2367,24.3493,25.1125,23.8346,DOWN,0
2017-10-26,24.0967,24.2033,24.306,25.0803,23.8423,UP,1
2017-10-27,24.1133,24.22,24.2673,25.054,23.8505,UP,1
2017-10-30,24.1333,24.0967,24.1947,25.0373,23.8583,UP,1
2017-10-31,24.2167,24.1333,24.1413,25.0197,23.8677,DOWN,0
2017-11-01,24.1367,24.34,24.1393,24.9928,23.8763,UP,1
2017-11-02,24.39,24.1133,24.198,24.976,23.8865,DOWN,0
2017-11-03,24.1333,24.3633,24.202,24.9591,23.8949,DOWN,0
2017-11-06,23.99,24.0733,24.1733,24.9339,23.9027,UP,1
2017-11-07,24.0067,23.9333,24.1313,24.9098,23.9095,UP,1
2017-11-08,24.2467,24.04,24.1533,24.8933,23.9168,UP,1
2017-11-09,24.5767,24.1867,24.1907,24.8843,23.925,DOWN,0
2017-11-10,24.5233,24.4833,24.2687,24.8723,23.9336,UP,1
2017-11-13,25.1367,24.5467,24.498,24.8725,23.9457,UP,1
2017-11-14,25.3233,25.1033,24.7613,24.8831,23.9547,DOWN,0
2017-11-15,25.31,25.31,24.974,24.8947,23.9634,UP,1
2017-11-16,25.3233,25.3333,25.1233,24.9097,23.9722,DOWN,0
2017-11-17,25.3167,25.3333,25.282,24.9204,23.9816,UP,1
2017-11-20,25.63,25.3167,25.3807,24.9385,23.9935,UP,1
2017-11-21,25.7467,25.71,25.4653,24.9533,24.0066,DOWN,0
2017-11-22,25.7233,25.79,25.548,24.9695,24.0204,UP,1
2017-11-24,25.75,25.7667,25.6333,24.9865,24.034,DOWN,0
2017-11-27,25.7433,25.8267,25.7187,25.003,24.0464,UP,1
2017-11-28,26.1133,25.8167,25.8153,25.0247,24.0592,UP,1
2017-11-29,26.1867,26.1833,25.9033,25.0396,24.0721,UP,1
2017-11-30,26.3867,26.3267,26.036,25.0557,24.0853,UP,1
2017-12-01,26.42,26.4867,26.17,25.0768,24.0985,DOWN,0
2017-12-04,26.31,26.6667,26.2833,25.0935,24.1109,DOWN,0
2017-12-05,26.17,26.3,26.2947,25.1028,24.1228,DOWN,0
2017-12-06,26.1067,26.2467,26.2787,25.1158,24.1346,DOWN,0
2017-12-07,25.93,26.1267,26.1873,25.1202,24.1452,UP,1
2017-12-08,26.26,25.98,26.1553,25.1279,24.1574,UP,1
2017-12-11,26.4067,26.4,26.1747,25.1389,24.1708,UP,1
2017-12-12,26.4233,26.4033,26.2253,25.1487,24.1844,DOWN,0
2017-12-13,26.07,26.42,26.218,25.1518,24.1945,DOWN,0
2017-12-14,25.8233,26.0333,26.1967,25.1511,24.2048,UP,1
2017-12-15,25.8367,25.98,26.112,25.1502,24.2155,DOWN,0
2017-12-18,25.6567,25.95,25.962,25.1707,24.2249,DOWN,0
2017-12-19,25.37,25.69,25.7513,25.1814,24.2335,DOWN,0
2017-12-20,25.0167,25.46,25.5407,25.1847,24.2407,UP,1
2017-12-21,25.1333,25.0967,25.4027,25.1831,24.2479,UP,1
2017-12-22,25.3633,25.2033,25.308,25.191,24.2565,UP,1
2017-12-26,25.3767,25.4167,25.252,25.2029,24.2654,UP,1
2017-12-27,25.4467,25.3933,25.2673,25.2178,24.2748,UP,1
2017-12-28,25.5567,25.45,25.3753,25.2309,24.2845,UP,1
2017-12-29,25.61,25.6,25.4707,25.2457,24.294,DOWN,0
2018-01-02,25.58,25.7167,25.514,25.2711,24.3037,UP,1
2018-01-03,25.8867,25.5467,25.616,25.3027,24.3152,UP,1
2018-01-04,26.23,25.88,25.7727,25.3373,24.3301,UP,1
2018-01-05,26.4033,26.3367,25.942,25.3757,24.346,UP,1
2018-01-08,26.6533,26.42,26.1507,25.4259,24.363,UP,1
2018-01-09,26.7233,26.7167,26.3793,25.4784,24.3802,UP,1
2018-01-10,27.0767,26.8,26.6173,25.5377,24.4006,DOWN,0
2018-01-11,26.82,27.1,26.7353,25.5914,24.4195,UP,1
2018-01-12,27.1433,26.9033,26.8833,25.6499,24.4407,DOWN,0
2018-01-16,26.8067,27.2933,26.914,25.7033,24.4591,UP,1
2018-01-17,26.82,26.9433,26.9333,25.7519,24.4775,DOWN,0
2018-01-18,26.61,26.7333,26.84,25.8015,24.4957,UP,1
2018-01-19,26.69,26.6533,26.814,25.8555,24.5147,UP,1
2018-01-22,26.8767,26.8,26.7607,25.9129,24.534,DOWN,0
2018-01-23,26.7367,26.8967,26.7467,25.9627,24.5524,UP,1
2018-01-24,27.0567,26.84,26.794,26.0123,24.5724,UP,1
2018-01-25,27.06,27.0933,26.884,26.063,24.5921,UP,1
2018-01-26,27.12,27.1333,26.97,26.1027,24.6127,UP,1
2018-01-29,27.215,27.12,27.0377,26.1405,24.6343,UP,1
2018-01-30,27.2833,27.1633,27.147,26.18,24.6572,DOWN,0
2018-01-31,26.97,27.35,27.1297,26.2129,24.6769,UP,1
2018-02-01,27.1233,26.77,27.1423,26.249,24.6973,DOWN,0
2018-02-02,26.78,27.0133,27.0743,26.272,24.7159,DOWN,0
2018-02-05,25.8233,26.53,26.796,26.2736,24.7282,UP,1
2018-02-06,25.9067,24.97,26.5207,26.2772,24.7412,DOWN,0
2018-02-07,25.7567,25.84,26.278,26.2774,24.7526,DOWN,0
2018-02-08,25.07,25.7233,25.8673,26.2639,24.7604,UP,1
2018-02-09,25.37,25.0733,25.5853,26.249,24.7713,UP,1
2018-02-12,25.8533,25.6833,25.5913,26.2424,24.7861,UP,1
2018-02-13,26.1667,25.7933,25.6433,26.238,24.8022,UP,1
2018-02-14,26.5867,26.0667,25.8093,26.2413,24.8211,UP,1
2018-02-15,26.7933,26.8133,26.154,26.251,24.8411,DOWN,0
2018-02-16,26.34,26.64,26.348,26.2544,24.8598,DOWN,0
2018-02-20,26.2667,26.2833,26.4307,26.2576,24.8778,UP,1
2018-02-21,26.3733,26.3533,26.472,26.2664,24.8965,DOWN,0
2018-02-22,26.0667,26.44,26.368,26.2626,24.9151,UP,1
2018-02-23,26.8267,26.22,26.3747,26.271,24.938,UP,1
2018-02-26,27.22,27.0267,26.5507,26.2869,24.9629,UP,1
2018-02-27,27.23,27.2467,26.7433,26.3101,24.987,DOWN,0
2018-02-28,26.9167,27.3767,26.852,26.332,25.009,DOWN,0
2018-03-01,26.5333,27.0,26.9453,26.3459,25.0287,UP,1
2018-03-02,26.8633,26.4267,26.9527,26.37,25.0508,UP,1
2018-03-05,27.2567,26.73,26.96,26.4078,25.0758,UP,1
2018-03-06,27.97,27.5233,27.108,26.4668,25.1045,UP,1
2018-03-07,27.9833,27.6833,27.3213,26.5238,25.132,UP,1
2018-03-08,28.2867,28.0733,27.672,26.5823,25.1602,UP,1
2018-03-09,28.8433,28.47,28.068,26.6516,25.1912,DOWN,0
2018-03-12,28.63,28.9067,28.3427,26.7153,25.2216,DOWN,0
2018-03-13,28.4167,28.8233,28.432,26.7725,25.25,DOWN,0
2018-03-14,28.1233,28.5333,28.46,26.8228,25.278,DOWN,0
2018-03-15,28.0267,28.12,28.408,26.8717,25.3058,DOWN,0
2018-03-16,27.99,28.0633,28.2373,26.9138,25.333,DOWN,0
2018-03-19,27.8733,27.9733,28.086,26.9466,25.3592,UP,1
2018-03-20,28.05,28.0033,28.0127,26.9796,25.387,UP,1
2018-03-21,28.07,28.04,28.002,27.0079,25.4142,DOWN,0
2018-03-22,27.34,27.87,27.8647,27.0202,25.4371,DOWN,0
2018-03-23,26.9067,27.4033,27.648,27.0168,25.4557,UP,1
2018-03-26,27.8333,27.3133,27.64,27.0371,25.4778,DOWN,0
2018-03-27,27.3067,27.9033,27.4913,27.0404,25.4968,UP,1
2018-03-28,27.83,27.3133,27.4433,27.0608,25.5186,UP,1
2018-03-29,28.74,28.1233,27.7233,27.0992,25.5432,DOWN,0
2018-04-02,28.51,28.74,28.044,27.1372,25.5673,UP,1
2018-04-03,28.8833,28.5267,28.254,27.1811,25.5935,DOWN,0
2018-04-04,28.74,28.47,28.5407,27.2184,25.6186,UP,1
2018-04-05,28.77,28.8333,28.7287,27.259,25.6438,DOWN,0
2018-04-06,28.4,28.6333,28.6607,27.2859,25.6687,UP,1
2018-04-09,28.43,28.4867,28.6447,27.3133,25.6946,UP,1
2018-04-10,28.65,28.7133,28.598,27.3439,25.722,DOWN,0
2018-04-11,28.5833,28.4433,28.5667,27.3713,25.7485,UP,1
2018-04-12,28.8733,28.52,28.5873,27.4031,25.7757,DOWN,0
2018-04-13,28.6433,28.94,28.636,27.4365,25.8011,UP,1
2018-04-16,28.66,28.8333,28.682,27.4673,25.825,DOWN,0
2018-04-17,28.6333,28.8267,28.6787,27.5043,25.8489,DOWN,0
2018-04-18,28.55,28.7833,28.672,27.5589,25.8725,UP,1
2018-04-19,28.98,28.6467,28.6933,27.6203,25.898,UP,1
2018-04-20,29.14,29.0,28.7927,27.688,25.9242,DOWN,0
2018-04-23,28.9833,29.14,28.8573,27.7663,25.9504,DOWN,0
2018-04-24,28.75,29.1067,28.8807,27.8339,25.9748,UP,1
2018-04-25,29.2633,28.7733,29.0233,27.9021,26.0022,UP,1
2018-04-26,29.3867,29.45,29.1047,27.9665,26.0304,UP,1
2018-04-27,29.6,29.44,29.1967,28.0267,26.0596,DOWN,0
2018-04-30,29.44,29.6333,29.288,28.0797,26.0875,UP,1
2018-05-01,29.67,29.3367,29.472,28.1463,26.1174,DOWN,0
2018-05-02,29.3033,29.5033,29.48,28.207,26.1448,DOWN,0
2018-05-03,28.67,29.2167,29.3367,28.2529,26.1687,UP,1
2018-05-04,29.2333,28.59,29.2633,28.3163,26.1951,UP,1
2018-05-07,29.5533,29.24,29.286,28.3708,26.2229,DOWN,0
2018-05-08,29.4533,29.5733,29.2427,28.4155,26.2489,UP,1
2018-05-09,30.03,29.5033,29.388,28.4715,26.278,UP,1
2018-05-10,30.1233,30.0367,29.6787,28.5356,26.3074,UP,1
2018-05-11,30.18,30.1233,29.868,28.6085,26.3342,DOWN,0
2018-05-14,30.1333,30.2667,29.984,28.6739,26.361,DOWN,0
2018-05-15,29.9833,30.02,30.09,28.7285,26.3869,UP,1
2018-05-16,30.08,29.9833,30.1,28.7707,26.4134,UP,1
2018-05-17,30.19,29.99,30.1133,28.8148,26.4397,DOWN,0
2018-05-18,30.0233,30.1333,30.082,28.8495,26.4654,UP,1
2018-05-21,30.4033,30.1067,30.136,28.8807,26.4922,UP,1
2018-05-22,30.5033,30.4067,30.24,28.9182,26.5196,UP,1
2018-05-23,30.63,30.3533,30.35,28.9625,26.5477,UP,1
2018-05-24,30.87,30.59,30.486,29.0174,26.5766,UP,1
2018-05-25,30.9267,30.8067,30.6667,29.0754,26.6042,DOWN,0
2018-05-29,30.7333,30.7433,30.7327,29.1303,26.6313,UP,1
2018-05-30,31.1467,30.9567,30.8613,29.1957,26.6612,DOWN,0
2018-05-31,30.62,31.0967,30.8593,29.2471,26.6863,UP,1
2018-06-01,30.6967,30.88,30.8247,29.2997,26.7115,UP,1
2018-06-04,31.0367,30.8333,30.8467,29.3736,26.7381,UP,1
2018-06-05,31.1,31.07,30.92,29.4575,26.7665,UP,1
2018-06-06,31.6233,31.1616,31.0153,29.5333,26.7998,UP,1
2018-06-07,31.7433,31.58,31.24,29.622,26.833,DOWN,0
2018-06-08,31.71,31.7533,31.4427,29.6996,26.8641,DOWN,0
2018-06-11,31.7033,31.76,31.576,29.7589,26.8965,UP,1
2018-06-12,31.7733,31.79,31.7107,29.8241,26.9305,DOWN,0
2018-06-13,31.77,31.8,31.74,29.8819,26.9631,DOWN,0
2018-06-14,31.59,31.7967,31.7093,29.9389,26.995,UP,1
2018-06-15,31.64,31.5233,31.6953,29.9963,27.0278,DOWN,0
2018-06-18,31.4033,31.4667,31.6353,30.0563,27.0597,DOWN,0
2018-06-19,31.33,31.2233,31.5467,30.1143,27.0907,DOWN,0
2018-06-20,31.2967,31.4367,31.452,30.1673,27.1216,UP,1
2018-06-21,31.3767,31.37,31.4093,30.2231,27.1545,DOWN,0
2018-06-22,31.2,31.4567,31.3213,30.2697,27.1869,DOWN,0
2018-06-25,30.6233,31.0467,31.1653,30.3093,27.2171,DOWN,0
2018-06-26,30.55,30.57,31.0093,30.3471,27.2459,DOWN,0
2018-06-27,30.3733,30.6333,30.8247,30.3819,27.2742,UP,1
2018-06-28,30.5167,30.3633,30.6527,30.4212,27.3017,DOWN,0
2018-06-29,30.4233,30.6133,30.4973,30.4501,27.3293,UP,1
2018-07-02,30.5567,30.43,30.484,30.4784,27.3576,DOWN,0
2018-07-03,30.0467,30.9733,30.3833,30.4997,27.3832,UP,1
2018-07-05,30.11,30.1067,30.3307,30.5269,27.4086,DOWN,0
2018-07-06,30.0367,30.12,30.2347,30.5423,27.4316,UP,1
2018-07-09,30.3933,30.1333,30.2287,30.5625,27.4557,DOWN,0
2018-07-10,30.2533,30.26,30.168,30.5755,27.4801,UP,1
2018-07-11,30.46,30.1033,30.2507,30.5959,27.505,UP,1
2018-07-12,31.1233,30.6467,30.4533,30.625,27.5321,DOWN,0
2018-07-13,31.0367,31.0767,30.6533,30.6597,27.56,UP,1
2018-07-16,31.2967,31.0533,30.834,30.7122,27.5879,UP,1
2018-07-17,31.4833,31.1833,31.08,30.7572,27.616,UP,1
2018-07-18,31.8633,31.5067,31.3607,30.8034,27.646,DOWN,0
2018-07-19,31.6667,31.7133,31.4693,30.8477,27.6747,DOWN,0
2018-07-20,31.6667,31.5767,31.5953,30.8804,27.7034,UP,1
2018-07-23,31.8367,31.6,31.7033,30.9147,27.7333,DOWN,0
2018-07-24,31.7433,31.8867,31.7553,30.9459,27.7626,DOWN,0
2018-07-25,31.37,31.3333,31.6567,30.9707,27.7963,DOWN,0
2018-07-26,31.3533,31.3567,31.594,30.9981,27.8289,UP,1
2018-07-27,31.8933,31.4467,31.6393,31.0343,27.8641,DOWN,0
2018-07-30,30.8367,31.92,31.4393,31.0473,27.8923,DOWN,0
2018-07-31,30.4667,31.0233,31.184,31.0561,27.9197,DOWN,0
2018-08-01,30.4633,30.5367,31.0027,31.0573,27.9482,UP,1
2018-08-02,30.5833,30.3,30.8487,31.0589,27.9776,DOWN,0
2018-08-03,30.4967,30.5833,30.5693,31.0563,28.0055,UP,1
2018-08-06,30.6467,30.4667,30.5313,31.0518,28.0344,UP,1
2018-08-07,31.1167,30.7767,30.6613,31.0556,28.0684,DOWN,0
2018-08-08,30.9867,31.1567,30.766,31.0607,28.1018,DOWN,0
2018-08-09,30.94,31.0,30.8373,31.0565,28.1341,DOWN,0
2018-08-10,30.7067,30.7367,30.8793,31.0583,28.1652,DOWN,0
2018-08-13,30.6667,30.7467,30.8833,31.0577,28.1978,UP,1
2018-08-14,30.8533,30.74,30.8307,31.054,28.2316,DOWN,0
2018-08-15,30.7,30.69,30.7733,31.046,28.2645,UP,1
2018-08-16,30.8967,30.9967,30.7647,31.0315,28.2983,UP,1
2018-08-17,31.0133,30.8967,30.826,31.0169,28.3323,UP,1
2018-08-20,31.0533,30.9667,30.9033,31.0037,28.3669,DOWN,0
2018-08-21,30.8433,31.0633,30.9013,30.9865,28.3991,UP,1
2018-08-22,30.9533,30.74,30.952,30.9701,28.4332,UP,1
2018-08-23,31.1033,30.9467,30.9933,30.9568,28.4688,UP,1
2018-08-24,31.5767,31.1167,31.106,30.9565,28.5067,UP,1
2018-08-27,31.6733,31.61,31.23,30.9572,28.5438,UP,1
2018-08-28,31.7,31.7233,31.4013,30.9631,28.5794,DOWN,0
2018-08-29,31.6167,31.6867,31.534,30.9689,28.6149,DOWN,0
2018-08-30,31.5,31.57,31.6133,30.9729,28.6467,UP,1
2018-08-31,31.8133,31.4733,31.6607,30.9817,28.6791,UP,1
2018-09-04,32.2467,31.8367,31.7753,31.0026,28.7138,DOWN,0
2018-09-05,31.5,32.1933,31.7353,31.0201,28.7447,DOWN,0
2018-09-06,31.0267,31.4733,31.6173,31.0297,28.7733,UP,1
2018-09-07,31.05,31.0233,31.5273,31.0432,28.8004,UP,1
2018-09-10,31.1333,31.12,31.3913,31.0555,28.8273,UP,1
2018-09-11,31.2533,31.0467,31.1927,31.0721,28.8549,DOWN,0
2018-09-12,30.5067,31.2733,30.994,31.0711,28.8787,UP,1
2018-09-13,30.6167,30.5867,30.912,31.0825,28.9031,DOWN,0
2018-09-14,30.2433,30.51,30.7507,31.0852,28.9237,DOWN,0
2018-09-17,29.7067,30.25,30.4653,31.0786,28.9413,UP,1
2018-09-18,30.03,29.71,30.2207,31.0713,28.9596,DOWN,0
2018-09-19,29.99,29.8933,30.1173,31.0661,28.9774,DOWN,0
2018-09-20,29.95,30.1133,29.984,31.0559,28.9956,UP,1
2018-09-21,30.1833,30.04,29.972,31.0371,29.0157,DOWN,0
2018-09-24,29.9633,30.1,30.0233,31.0156,29.035,DOWN,0
2018-09-25,29.2267,30.0033,29.8627,30.9742,29.0514,DOWN,0
2018-09-26,28.64,29.1833,29.5927,30.9173,29.0633,UP,1
2018-09-27,28.8167,28.7367,29.366,30.8564,29.0754,DOWN,0
2018-09-28,28.6,28.74,29.0493,30.7951,29.0863,UP,1
2018-10-01,29.0433,28.8033,28.8653,30.7426,29.1011,DOWN,0
2018-10-02,28.64,29.02,28.748,30.6787,29.1152,DOWN,0
2018-10-03,28.5867,28.81,28.7373,30.6155,29.129,UP,1
2018-10-04,28.61,28.5567,28.696,30.5603,29.1437,DOWN,0
2018-10-05,28.51,28.6767,28.678,30.5035,29.1594,DOWN,0
2018-10-08,28.3133,28.4767,28.532,30.4319,29.1759,DOWN,0
2018-10-09,28.15,28.2333,28.434,30.3781,29.191,DOWN,0
2018-10-10,27.3233,28.08,28.1813,30.3153,29.2008,DOWN,0
2018-10-11,26.55,27.1967,27.7693,30.237,29.2067,UP,1
2018-10-12,26.6733,27.6267,27.402,30.1588,29.2128,DOWN,0
2018-10-15,26.67,26.6367,27.0733,30.0823,29.2184,UP,1
2018-10-16,27.31,26.9033,26.9053,30.0155,29.2269,DOWN,0
2018-10-17,26.8767,27.0533,26.816,29.9307,29.2334,DOWN,0
2018-10-18,26.6533,26.8767,26.8367,29.8441,29.2372,UP,1
2018-10-19,26.9067,26.7167,26.8833,29.7634,29.2406,UP,1
2018-10-22,27.0033,27.0233,26.95,29.6893,29.2436,UP,1
2018-10-23,27.2167,26.49,26.9313,29.6203,29.2464,DOWN,0
2018-10-24,27.1633,27.07,26.9887,29.5465,29.2486,UP,1
2018-10-25,27.8633,27.25,27.2307,29.4898,29.2525,DOWN,0
2018-10-26,27.8367,27.6667,27.4167,29.4286,29.2576,UP,1
2018-10-29,28.0267,28.1233,27.6213,29.3689,29.262,UP,1
2018-10-30,28.61,28.1567,27.9,29.32,29.271,UP,1
2018-10-31,28.9033,28.8133,28.248,29.2812,29.2815,UP,1
2018-11-01,29.0,28.8567,28.4753,29.2421,29.2934,DOWN,0
2018-11-02,29.0,29.1333,28.708,29.2001,29.305,UP,1
2018-11-05,29.5867,29.0467,29.02,29.1603,29.3185,UP,1
2018-11-06,29.87,29.4933,29.272,29.1242,29.3342,UP,1
2018-11-07,30.2533,30.0533,29.542,29.0953,29.3502,UP,1
2018-11-08,30.4467,30.0033,29.8313,29.0719,29.3671,DOWN,0
2018-11-09,30.1333,30.3133,30.058,29.0445,29.3822,DOWN,0
2018-11-12,29.5333,30.1267,30.0473,28.9989,29.3938,UP,1
2018-11-13,29.55,29.57,29.9833,28.945,29.4051,DOWN,0
2018-11-14,28.63,29.7133,29.6587,28.8876,29.4134,UP,1
2018-11-15,29.36,28.6367,29.4413,28.8543,29.4246,UP,1
2018-11-16,29.58,29.24,29.3307,28.8249,29.4386,UP,1
2018-11-19,29.6633,29.5567,29.3567,28.7955,29.4578,DOWN,0
2018-11-20,29.1433,29.4167,29.2753,28.7533,29.474,DOWN,0
2018-11-21,29.0867,29.3633,29.3667,28.7249,29.4906,UP,1
2018-11-23,29.2867,29.0,29.352,28.6983,29.5117,UP,1
2018-11-26,29.81,29.5333,29.398,28.6896,29.5339,UP,1
2018-11-27,29.82,29.7167,29.4293,28.6919,29.5537,UP,1
2018-11-28,29.9767,29.9633,29.596,28.6908,29.5728,UP,1
2018-11-29,30.13,29.9333,29.8047,28.6936,29.5905,UP,1
2018-11-30,30.44,30.11,30.0353,28.7034,29.6087,UP,1
2018-12-03,30.8833,30.79,30.25,28.7174,29.6314,DOWN,0
2018-12-04,30.1333,30.8633,30.3127,28.7208,29.6508,DOWN,0
2018-12-06,29.9633,29.87,30.31,28.7355,29.6687,DOWN,0
2018-12-07,29.12,29.9833,30.108,28.7451,29.684,DOWN,0
2018-12-10,29.0333,29.12,29.8267,28.7495,29.695,UP,1
2018-12-11,29.1033,29.42,29.4707,28.7595,29.7044,UP,1
2018-12-12,29.1633,29.3867,29.2767,28.7619,29.7141,DOWN,0
2018-12-13,29.0067,29.1367,29.0853,28.7693,29.7246,DOWN,0
2018-12-14,28.8467,28.9067,29.0307,28.7745,29.7361,DOWN,0
2018-12-17,28.4167,28.7667,28.9073,28.7706,29.7439,DOWN,0
2018-12-18,27.9133,28.5833,28.6693,28.7587,29.7472,DOWN,0
2018-12-19,27.67,27.9967,28.3707,28.7458,29.7457,DOWN,0
2018-12-20,27.0033,27.6167,27.97,28.7229,29.7408,DOWN,0
2018-12-21,26.5033,26.89,27.5013,28.7065,29.7319,DOWN,0
2018-12-24,25.5833,26.1433,26.9347,28.6871,29.7156,UP,1
2018-12-26,26.4233,25.7733,26.6367,28.6821,29.7045,UP,1
2018-12-27,26.8967,26.1567,26.482,28.6867,29.6969,DOWN,0
2018-12-28,26.8433,27.0433,26.45,28.6773,29.6905,UP,1
2018-12-31,27.19,26.9733,26.5873,28.6836,29.6863,DOWN,0
2019-01-02,27.0,26.8667,26.8707,28.6905,29.6814,DOWN,0
2019-01-03,26.2733,27.3067,26.8407,28.6779,29.6734,UP,1
2019-01-04,27.3167,26.6767,26.9247,28.6841,29.6697,DOWN,0
2019-01-07,26.6033,26.6567,26.8767,28.6719,29.6624,DOWN,0
2019-01-08,26.5267,26.79,26.744,28.6591,29.6583,UP,1
2019-01-09,26.6567,26.67,26.6753,28.635,29.6571,UP,1
2019-01-10,26.85,26.61,26.7907,28.6153,29.6522,UP,1
2019-01-11,26.9,26.6667,26.7073,28.5927,29.6501,DOWN,0
2019-01-14,26.8433,26.6833,26.7553,28.5574,29.6452,UP,1
2019-01-15,27.0133,26.7867,26.8527,28.5196,29.6366,UP,1
2019-01-16,27.6533,27.1333,27.052,28.4927,29.6323,DOWN,0
2019-01-17,27.48,27.65,27.178,28.4623,29.6253,UP,1
2019-01-18,27.7133,27.6333,27.3407,28.4248,29.6201,UP,1
2019-01-22,27.8,27.67,27.532,28.3834,29.6153,UP,1
2019-01-23,28.2433,27.8467,27.778,28.3432,29.6145,UP,1
2019-01-24,28.33,28.16,27.9133,28.3009,29.614,UP,1
2019-01-25,28.5633,28.5667,28.13,28.2695,29.6136,UP,1
2019-01-28,28.69,28.37,28.3253,28.2526,29.6141,DOWN,0
2019-01-29,28.6033,28.7167,28.486,28.2337,29.6127,UP,1
2019-01-30,28.8967,28.3433,28.6167,28.239,29.614,UP,1
2019-01-31,29.3467,28.7933,28.82,28.2387,29.6174,DOWN,0
2019-02-01,29.1267,29.3467,28.9327,28.2297,29.6199,DOWN,0
2019-02-04,28.9867,29.1367,28.992,28.2161,29.6221,DOWN,0
