ticker,ITW US Equity,ITW US Equity,ITW US Equity,ITW US Equity,ITW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-08-26,44.79,43.325,53.3584,43.792,51.3656,UP,1
2011-08-29,46.45,45.41,53.351,44.674,51.196,DOWN,0
2011-08-30,46.42,46.39,53.346,45.192,51.032,UP,1
2011-08-31,46.54,46.79,53.3387,45.554,50.852,DOWN,0
2011-09-01,45.21,46.78,53.3297,45.882,50.6474,DOWN,0
2011-09-02,43.67,44.4,53.3137,45.658,50.4232,DOWN,0
2011-09-06,43.4,42.3,53.2945,45.048,50.2042,UP,1
2011-09-07,45.0,44.12,53.283,44.764,50.0092,DOWN,0
2011-09-08,44.15,44.51,53.2663,44.286,49.7924,DOWN,0
2011-09-09,42.51,43.59,53.2458,43.746,49.539,DOWN,0
2011-09-12,42.36,41.99,53.2196,43.484,49.2564,UP,1
2011-09-13,43.41,42.52,53.201,43.486,48.9724,UP,1
2011-09-14,44.8,43.74,53.188,43.446,48.7154,UP,1
2011-09-15,45.6,45.34,53.1778,43.736,48.465,DOWN,0
2011-09-16,45.39,45.94,53.163,44.312,48.1924,DOWN,0
2011-09-19,45.11,44.57,53.1455,44.862,47.9164,DOWN,0
2011-09-20,45.0,45.32,53.1184,45.18,47.6536,DOWN,0
2011-09-21,43.65,44.89,53.0855,44.95,47.3746,DOWN,0
2011-09-22,42.08,42.34,53.043,44.246,47.0618,UP,1
2011-09-23,42.66,41.5,53.0035,43.7,46.7786,UP,1
2011-09-26,44.08,43.03,52.9715,43.494,46.5184,UP,1
2011-09-27,44.96,45.34,52.941,43.486,46.291,DOWN,0
2011-09-28,42.96,44.76,52.8998,43.348,46.0178,UP,1
2011-09-29,43.2,43.86,52.8588,43.572,45.7502,DOWN,0
2011-09-30,41.6,42.63,52.8123,43.36,45.443,DOWN,0
2011-10-03,40.15,41.15,52.7548,42.574,45.1066,UP,1
2011-10-04,41.85,39.38,52.7042,41.952,44.8034,UP,1
2011-10-05,42.85,42.04,52.6549,41.93,44.6136,UP,1
2011-10-06,43.85,42.89,52.6088,42.06,44.4762,DOWN,0
2011-10-07,43.15,44.28,52.5564,42.37,44.3434,UP,1
2011-10-10,44.99,44.04,52.5141,43.338,44.2472,DOWN,0
2011-10-11,44.74,44.77,52.4701,43.916,44.144,UP,1
2011-10-12,46.02,45.04,52.4315,44.55,44.0976,DOWN,0
2011-10-13,45.69,45.64,52.3921,44.918,44.034,UP,1
2011-10-14,46.89,46.45,52.3586,45.666,44.0418,DOWN,0
2011-10-17,45.43,46.72,52.3187,45.754,44.0238,UP,1
2011-10-18,46.82,45.5,52.2809,46.17,44.1022,DOWN,0
2011-10-19,46.21,46.72,52.2416,46.208,44.1388,UP,1
2011-10-20,46.53,46.42,52.2026,46.376,44.223,UP,1
2011-10-21,47.36,47.2,52.1682,46.47,44.2736,UP,1
2011-10-24,48.23,47.5,52.1393,47.03,44.3364,DOWN,0
2011-10-25,45.65,47.92,52.0957,46.796,44.3436,UP,1
2011-10-26,46.28,46.33,52.0548,46.81,44.3738,UP,1
2011-10-27,49.18,47.9,52.0235,47.34,44.4764,DOWN,0
2011-10-28,49.13,48.94,51.9904,47.694,44.6306,DOWN,0
2011-10-31,48.63,48.25,51.9537,47.774,44.776,DOWN,0
2011-11-01,46.65,46.89,51.9062,47.974,44.8682,UP,1
2011-11-02,47.86,47.42,51.8705,48.29,44.9488,UP,1
2011-11-03,49.52,48.51,51.8469,48.358,45.0446,DOWN,0
2011-11-04,49.23,48.94,51.8195,48.378,45.1578,UP,1
2011-11-07,49.72,49.41,51.7906,48.596,45.2564,DOWN,0
2011-11-08,48.98,49.56,51.761,49.062,45.307,DOWN,0
2011-11-09,46.14,47.47,51.7145,48.718,45.3014,UP,1
2011-11-10,46.19,46.83,51.669,48.052,45.2944,UP,1
2011-11-11,46.93,46.98,51.6301,47.592,45.3288,DOWN,0
2011-11-14,46.34,46.74,51.5944,46.916,45.3822,DOWN,0
2011-11-15,46.24,46.24,51.5578,46.368,45.439,DOWN,0
2011-11-16,45.44,45.88,51.5174,46.228,45.4478,DOWN,0
2011-11-17,44.38,45.17,51.4726,45.866,45.4524,UP,1
2011-11-18,44.94,44.91,51.426,45.468,45.501,DOWN,0
2011-11-21,43.79,44.3,51.3688,44.958,45.5296,UP,1
2011-11-22,44.05,43.8,51.3127,44.52,45.5424,DOWN,0
2011-11-23,42.5,43.63,51.2505,43.932,45.4964,UP,1
2011-11-25,42.58,42.53,51.1848,43.572,45.436,UP,1
2011-11-28,43.7,43.85,51.1243,43.324,45.4022,DOWN,0
2011-11-29,43.39,43.75,51.0626,43.244,45.3678,UP,1
2011-11-30,45.44,44.93,51.0177,43.522,45.3766,DOWN,0
2011-12-01,45.12,45.28,50.9693,44.046,45.406,UP,1
2011-12-02,45.95,45.56,50.9243,44.72,45.4834,UP,1
2011-12-05,47.03,46.86,50.885,45.386,45.5708,UP,1
2011-12-06,47.19,46.92,50.8542,46.146,45.633,UP,1
2011-12-07,47.51,46.97,50.8267,46.56,45.684,DOWN,0
2011-12-08,46.32,47.1,50.7922,46.8,45.7512,UP,1
2011-12-09,47.13,46.5,50.76,47.036,45.8298,DOWN,0
2011-12-12,46.76,46.64,50.7233,46.982,45.933,DOWN,0
2011-12-13,46.43,47.16,50.6881,46.83,46.0586,DOWN,0
2011-12-14,45.82,46.09,50.6471,46.492,46.138,DOWN,0
2011-12-15,45.75,46.46,50.6007,46.378,46.196,UP,1
2011-12-16,46.0,46.13,50.5562,46.152,46.239,DOWN,0
2011-12-19,45.62,46.22,50.5105,45.924,46.2884,UP,1
2011-12-20,47.23,46.58,50.4681,46.084,46.3332,DOWN,0
2011-12-21,46.7,47.33,50.4223,46.26,46.3724,UP,1
2011-12-22,46.97,46.99,50.3853,46.504,46.3914,UP,1
2011-12-23,47.72,47.22,50.3508,46.848,46.432,UP,1
2011-12-27,47.87,47.62,50.3184,47.298,46.4516,DOWN,0
2011-12-28,46.41,47.47,50.2806,47.134,46.4712,UP,1
2011-12-29,46.91,46.54,50.2498,47.176,46.473,DOWN,0
2011-12-30,46.71,46.69,50.2146,47.124,46.483,UP,1
2012-01-03,48.03,47.88,50.1848,47.186,46.513,UP,1
2012-01-04,48.28,47.99,50.1512,47.268,46.5314,UP,1
2012-01-05,48.4,47.8,50.1195,47.666,46.5348,DOWN,0
2012-01-06,47.79,48.31,50.0851,47.842,46.5776,UP,1
2012-01-09,47.88,47.97,50.0495,48.076,46.6096,UP,1
2012-01-10,48.68,48.65,50.0181,48.206,46.5996,UP,1
2012-01-11,49.05,48.49,49.992,48.36,46.598,UP,1
2012-01-12,49.5,49.35,49.9674,48.58,46.6154,DOWN,0
2012-01-13,49.37,49.08,49.9465,48.896,46.6698,UP,1
2012-01-17,50.96,50.46,49.9327,49.512,46.7318,DOWN,0
2012-01-18,50.7,51.01,49.9155,49.916,46.7554,UP,1
2012-01-19,51.22,50.7,49.8978,50.35,46.7952,UP,1
2012-01-20,51.47,51.19,49.8827,50.744,46.8302,UP,1
2012-01-23,51.55,51.49,49.8682,51.18,46.8816,UP,1
2012-01-24,51.93,51.23,49.8562,51.374,46.9974,UP,1
2012-01-25,52.82,51.94,49.8487,51.798,47.13,UP,1
2012-01-26,53.01,53.78,49.8421,52.156,47.2516,DOWN,0
2012-01-27,52.77,52.79,49.838,52.416,47.3802,UP,1
2012-01-30,53.2,52.4,49.8374,52.746,47.5194,DOWN,0
2012-01-31,53.03,53.15,49.8366,52.966,47.6712,UP,1
2012-02-01,54.9,54.09,49.8446,53.382,47.8816,UP,1
2012-02-02,54.98,55.0,49.8565,53.776,48.0824,UP,1
2012-02-03,55.6,55.52,49.87,54.342,48.3186,DOWN,0
2012-02-06,55.58,55.11,49.8786,54.818,48.5492,UP,1
2012-02-07,55.79,55.5,49.8872,55.37,48.815,UP,1
2012-02-08,56.0,55.78,49.8951,55.59,49.0834,UP,1
2012-02-09,56.34,56.2,49.8882,55.862,49.3362,DOWN,0
2012-02-10,55.71,55.88,49.8784,55.884,49.5826,UP,1
2012-02-13,55.95,55.87,49.8664,55.958,49.7928,UP,1
2012-02-14,55.97,55.84,49.8542,55.994,50.0098,DOWN,0
2012-02-15,55.44,55.13,49.8413,55.882,50.1996,UP,1
2012-02-16,56.42,55.57,49.8318,55.898,50.3874,DOWN,0
2012-02-17,56.19,56.57,49.824,55.994,50.5674,UP,1
2012-02-21,56.56,56.47,49.8198,56.116,50.7484,DOWN,0
2012-02-22,56.22,56.64,49.8101,56.166,50.9464,UP,1
2012-02-23,56.34,56.27,49.8018,56.346,51.1306,DOWN,0
2012-02-24,55.92,56.38,49.7899,56.246,51.3138,UP,1
2012-02-27,56.27,55.5,49.7808,56.262,51.5106,DOWN,0
2012-02-28,56.01,56.18,49.7692,56.152,51.7144,DOWN,0
2012-02-29,55.69,56.0,49.7579,56.046,51.9132,UP,1
2012-03-01,55.88,55.87,49.7503,55.954,52.1108,DOWN,0
2012-03-02,55.5,55.91,49.7429,55.87,52.3084,DOWN,0
2012-03-05,55.36,55.55,49.7309,55.688,52.471,DOWN,0
2012-03-06,53.62,54.8,49.7108,55.21,52.6094,UP,1
2012-03-07,54.24,53.89,49.6965,54.92,52.7548,UP,1
2012-03-08,54.98,54.46,49.6887,54.74,52.9,UP,1
2012-03-09,55.44,55.08,49.6834,54.728,53.0514,UP,1
2012-03-12,55.66,55.72,49.6765,54.788,53.2364,UP,1
2012-03-13,56.69,55.88,49.675,55.402,53.432,UP,1
2012-03-14,56.95,56.77,49.6745,55.944,53.6368,UP,1
2012-03-15,57.88,57.0,49.6773,56.524,53.8338,UP,1
2012-03-16,57.91,57.95,49.6856,57.018,54.0264,UP,1
2012-03-19,58.08,57.85,49.6935,57.502,54.22,DOWN,0
2012-03-20,57.19,57.72,49.6991,57.602,54.408,DOWN,0
2012-03-21,57.13,57.24,49.7059,57.638,54.593,DOWN,0
2012-03-22,56.58,56.73,49.7102,57.378,54.751,UP,1
2012-03-23,56.91,56.59,49.7191,57.178,54.9082,UP,1
2012-03-26,57.83,57.68,49.7315,57.128,55.0748,DOWN,0
2012-03-27,57.8,57.99,49.7473,57.25,55.2434,DOWN,0
2012-03-28,56.77,57.36,49.7584,57.178,55.3596,UP,1
2012-03-29,56.8,56.4,49.7647,57.222,55.4816,UP,1
2012-03-30,57.12,57.09,49.7788,57.264,55.5996,UP,1
2012-04-02,57.17,56.89,49.7914,57.132,55.7136,DOWN,0
2012-04-03,56.94,57.07,49.8015,56.96,55.8214,DOWN,0
2012-04-04,56.41,56.45,49.8104,56.888,55.911,DOWN,0
2012-04-05,56.31,56.25,49.8143,56.79,55.9808,DOWN,0
2012-04-09,55.51,55.67,49.8146,56.468,56.0308,DOWN,0
2012-04-10,54.75,55.37,49.814,55.984,56.0704,UP,1
2012-04-11,55.36,55.4,49.819,55.668,56.1136,UP,1
2012-04-12,56.69,55.42,49.8287,55.724,56.1868,DOWN,0
2012-04-13,54.82,55.65,49.8279,55.426,56.1852,UP,1
2012-04-16,55.15,55.12,49.8277,55.354,56.1886,UP,1
2012-04-17,55.77,55.5,49.8241,55.558,56.192,UP,1
2012-04-18,55.92,55.5,49.8157,55.67,56.1988,DOWN,0
2012-04-19,55.41,55.9,49.8045,55.414,56.1912,UP,1
2012-04-20,55.79,55.58,49.7928,55.608,56.187,DOWN,0
2012-04-23,55.22,55.13,49.7738,55.622,56.1646,UP,1
2012-04-24,56.68,55.5,49.7627,55.804,56.184,UP,1
2012-04-25,57.55,57.06,49.7597,56.13,56.216,UP,1
2012-04-26,57.6,57.42,49.7597,56.568,56.2486,UP,1
2012-04-27,58.11,57.81,49.7617,57.032,56.302,DOWN,0
2012-04-30,57.38,58.12,49.7645,57.464,56.3212,DOWN,0
2012-05-01,57.37,57.28,49.7659,57.602,56.3448,UP,1
2012-05-02,57.73,57.04,49.7729,57.638,56.3682,DOWN,0
2012-05-03,57.33,57.84,49.7764,57.584,56.3904,DOWN,0
2012-05-04,56.43,57.1,49.7757,57.248,56.3922,UP,1
2012-05-07,56.76,56.18,49.7747,57.124,56.409,DOWN,0
2012-05-08,56.53,56.33,49.7725,56.956,56.4142,DOWN,0
2012-05-09,55.78,55.94,49.7663,56.566,56.4096,UP,1
2012-05-10,56.33,56.33,49.7863,56.366,56.4224,UP,1
2012-05-11,56.39,55.86,49.8146,56.358,56.4326,DOWN,0
2012-05-14,55.78,55.87,49.8446,56.162,56.4382,DOWN,0
2012-05-15,55.37,55.83,49.8724,55.93,56.4384,DOWN,0
2012-05-16,54.89,55.73,49.8974,55.752,56.4638,DOWN,0
2012-05-17,53.77,54.92,49.9245,55.24,56.4544,DOWN,0
2012-05-18,53.55,54.06,49.9479,54.672,56.4258,UP,1
2012-05-21,54.39,53.84,49.9874,54.394,56.4048,UP,1
2012-05-22,54.64,54.56,50.0289,54.248,56.3844,UP,1
2012-05-23,55.1,54.3,50.0899,54.29,56.3526,UP,1
2012-05-24,55.75,55.33,50.1468,54.686,56.3286,UP,1
2012-05-25,56.29,56.36,50.2166,55.234,56.2968,UP,1
2012-05-29,57.2,56.67,50.2785,55.796,56.2826,DOWN,0
2012-05-30,56.0,56.77,50.333,56.068,56.241,UP,1
2012-05-31,56.15,55.87,50.3873,56.278,56.2202,DOWN,0
2012-06-01,54.85,55.06,50.4377,56.098,56.1746,DOWN,0
2012-06-04,54.41,54.86,50.4895,55.722,56.1312,DOWN,0
2012-06-05,54.19,54.11,50.5534,55.12,56.0768,UP,1
2012-06-06,55.29,54.57,50.623,54.978,56.026,UP,1
2012-06-07,55.86,55.98,50.6921,54.92,55.9872,UP,1
2012-06-08,56.01,55.64,50.753,55.152,55.972,DOWN,0
2012-06-11,55.02,56.62,50.8045,55.274,55.9364,UP,1
2012-06-12,55.48,55.08,50.8641,55.532,55.9036,DOWN,0
2012-06-13,54.52,55.22,50.9127,55.378,55.8506,DOWN,0
2012-06-14,54.08,54.53,50.9508,55.022,55.7934,UP,1
2012-06-15,54.48,54.39,50.9911,54.716,55.7548,DOWN,0
2012-06-18,54.43,54.25,51.0306,54.598,55.7172,UP,1
2012-06-19,55.42,54.58,51.0816,54.586,55.7154,DOWN,0
2012-06-20,54.93,55.41,51.1379,54.668,55.719,DOWN,0
2012-06-21,53.19,55.07,51.1869,54.49,55.6756,UP,1
2012-06-22,53.67,53.48,51.2303,54.328,55.6152,DOWN,0
2012-06-25,52.26,53.07,51.2708,53.894,55.564,DOWN,0
2012-06-26,51.89,52.28,51.3177,53.188,55.4988,DOWN,0
2012-06-27,51.59,51.85,51.3638,52.52,55.4152,DOWN,0
2012-06-28,50.94,50.78,51.4015,52.07,55.3156,UP,1
2012-06-29,52.89,52.43,51.442,51.914,55.2652,DOWN,0
2012-07-02,52.06,52.46,51.4742,51.874,55.1906,UP,1
2012-07-03,52.52,51.89,51.5099,52.0,55.1366,UP,1
2012-07-05,52.71,52.3,51.5479,52.224,55.0572,DOWN,0
2012-07-06,52.06,52.08,51.5832,52.448,54.9474,UP,1
2012-07-09,52.3,51.92,51.6264,52.33,54.8414,DOWN,0
2012-07-10,51.23,52.53,51.6722,52.164,54.7038,DOWN,0
2012-07-11,50.29,51.54,51.7103,51.718,54.562,DOWN,0
2012-07-12,50.04,49.87,51.7401,51.184,54.4154,UP,1
2012-07-13,50.75,50.09,51.7691,50.922,54.2758,DOWN,0
2012-07-16,50.45,50.56,51.8066,50.552,54.1382,UP,1
2012-07-17,50.5,50.53,51.8431,50.406,54.0196,UP,1
2012-07-18,52.74,50.39,51.8988,50.896,53.9392,UP,1
2012-07-19,53.64,52.79,51.9662,51.616,53.8814,DOWN,0
2012-07-20,53.29,53.07,52.0234,52.124,53.8316,UP,1
2012-07-23,53.57,52.66,52.077,52.748,53.7764,DOWN,0
2012-07-24,52.29,53.99,52.1192,53.106,53.6944,UP,1
2012-07-25,52.7,52.92,52.167,53.098,53.6328,UP,1
2012-07-26,53.56,53.45,52.2098,53.082,53.5966,UP,1
2012-07-27,55.27,54.01,52.2625,53.478,53.6042,DOWN,0
2012-07-30,54.58,55.14,52.3053,53.68,53.6204,DOWN,0
2012-07-31,54.34,54.5,52.3485,54.09,53.6362,DOWN,0
2012-08-01,53.99,54.73,52.384,54.348,53.6282,DOWN,0
2012-08-02,53.68,53.48,52.4253,54.372,53.609,UP,1
2012-08-03,55.62,54.57,52.4693,54.442,53.6194,DOWN,0
2012-08-06,55.57,55.86,52.5161,54.64,53.6158,UP,1
2012-08-07,56.52,55.64,52.566,55.076,53.6204,UP,1
2012-08-08,56.88,56.33,52.6136,55.654,53.614,DOWN,0
2012-08-09,56.8,56.72,52.6565,56.278,53.63,UP,1
2012-08-10,57.31,56.59,52.7148,56.616,53.6532,UP,1
2012-08-13,57.61,57.22,52.7714,57.024,53.7084,DOWN,0
2012-08-14,57.2,57.72,52.8115,57.16,53.7642,UP,1
2012-08-15,57.6,57.15,52.8539,57.304,53.8324,UP,1
2012-08-16,59.67,57.73,52.9091,57.878,53.92,UP,1
2012-08-17,60.0,59.76,52.9758,58.416,54.0028,DOWN,0
2012-08-20,59.28,59.74,53.0329,58.75,54.0682,DOWN,0
2012-08-21,59.08,59.5,53.0807,59.126,54.1494,DOWN,0
2012-08-22,58.76,59.02,53.1284,59.358,54.215,UP,1
2012-08-23,58.88,58.64,53.1742,59.2,54.3022,UP,1
2012-08-24,59.68,58.79,53.2277,59.136,54.4142,UP,1
2012-08-27,60.1,59.91,53.2975,59.3,54.5266,DOWN,0
2012-08-28,59.34,59.94,53.3632,59.352,54.6248,DOWN,0
2012-08-29,59.28,59.49,53.425,59.456,54.702,DOWN,0
2012-08-30,58.92,58.91,53.4879,59.464,54.7818,UP,1
2012-08-31,59.29,59.31,53.5531,59.386,54.9038,DOWN,0
2012-09-04,58.92,59.19,53.6205,59.15,55.0088,DOWN,0
2012-09-05,58.45,58.85,53.6909,58.972,55.1326,UP,1
2012-09-06,59.71,59.06,53.7647,59.058,55.289,UP,1
2012-09-07,60.6,59.97,53.8488,59.394,55.4692,DOWN,0
2012-09-10,60.39,60.35,53.9305,59.614,55.6582,DOWN,0
2012-09-11,60.32,60.4,54.0196,59.894,55.8068,UP,1
2012-09-12,61.08,60.41,54.1121,60.42,55.9872,UP,1
2012-09-13,61.37,61.19,54.2004,60.752,56.1642,DOWN,0
2012-09-14,61.12,61.55,54.2891,60.856,56.3324,UP,1
2012-09-17,61.18,61.02,54.3678,61.014,56.5148,UP,1
2012-09-18,61.33,61.02,54.4488,61.216,56.6954,DOWN,0
2012-09-19,61.2,61.31,54.5251,61.24,56.8948,DOWN,0
2012-09-20,61.08,60.84,54.5953,61.182,57.1106,DOWN,0
2012-09-21,60.81,61.27,54.6634,61.12,57.326,DOWN,0
2012-09-24,60.62,60.65,54.729,61.008,57.5234,DOWN,0
2012-09-25,59.75,60.78,54.7961,60.692,57.7094,DOWN,0
2012-09-26,58.66,59.47,54.8538,60.184,57.8726,UP,1
2012-09-27,59.16,58.91,54.9158,59.8,58.001,UP,1
2012-09-28,59.47,58.94,54.981,59.532,58.1176,UP,1
2012-10-01,59.57,59.54,55.0497,59.322,58.2432,DOWN,0
2012-10-02,58.81,59.65,55.115,59.134,58.348,UP,1
2012-10-03,59.86,59.04,55.1843,59.374,58.4994,UP,1
2012-10-04,60.6,60.18,55.2592,59.662,58.6574,UP,1
2012-10-05,60.66,61.0,55.3264,59.9,58.7994,DOWN,0
2012-10-08,60.39,60.33,55.3948,60.064,58.9018,DOWN,0
2012-10-09,59.07,59.87,55.4553,60.116,58.9916,DOWN,0
2012-10-10,58.28,58.82,55.5081,59.8,59.0704,UP,1
2012-10-11,58.43,58.85,55.5609,59.366,59.1592,UP,1
2012-10-12,58.55,58.73,55.6216,58.944,59.2566,UP,1
2012-10-15,58.87,58.54,55.6814,58.64,59.3216,UP,1
2012-10-16,59.61,59.09,55.7459,58.748,59.4024,UP,1
2012-10-17,60.18,59.75,55.8067,59.128,59.4756,UP,1
2012-10-18,60.75,60.12,55.869,59.592,59.553,UP,1
2012-10-19,60.79,60.38,55.931,60.04,59.6328,DOWN,0
2012-10-22,60.56,60.59,55.9948,60.378,59.6978,UP,1
2012-10-23,60.73,59.7,56.0591,60.602,59.7602,DOWN,0
2012-10-24,60.14,60.8,56.1164,60.594,59.819,UP,1
2012-10-25,60.47,60.72,56.1735,60.538,59.8764,DOWN,0
2012-10-26,60.27,60.25,56.2273,60.434,59.8884,UP,1
2012-10-31,61.33,60.59,56.2871,60.588,59.915,UP,1
2012-11-01,62.12,61.33,56.3429,60.866,59.9718,DOWN,0
2012-11-02,62.02,62.61,56.3995,61.242,60.0306,UP,1
2012-11-05,62.33,61.86,56.4551,61.614,60.102,UP,1
2012-11-06,62.95,62.56,56.5125,62.15,60.1834,DOWN,0
2012-11-07,61.74,62.26,56.5634,62.232,60.2246,DOWN,0
2012-11-08,60.35,60.92,56.6055,61.878,60.2296,UP,1
2012-11-09,60.44,60.06,56.6436,61.562,60.2516,UP,1
2012-11-12,60.91,60.61,56.6831,61.278,60.2842,DOWN,0
2012-11-13,60.83,60.45,56.7234,60.854,60.3224,DOWN,0
2012-11-14,59.55,61.01,56.7552,60.416,60.3276,DOWN,0
2012-11-15,58.75,59.46,56.7838,60.096,60.3242,UP,1
2012-11-16,58.87,58.79,56.8036,59.782,60.3326,UP,1
2012-11-19,59.55,59.48,56.8265,59.51,60.3294,UP,1
2012-11-20,59.85,59.58,56.8477,59.314,60.3144,DOWN,0
2012-11-21,59.77,59.79,56.8687,59.358,60.302,UP,1
2012-11-23,60.62,60.0,56.8928,59.732,60.308,DOWN,0
2012-11-26,60.54,60.39,56.9155,60.066,60.2972,DOWN,0
2012-11-27,60.54,60.73,56.9365,60.264,60.2806,UP,1
2012-11-28,61.46,60.37,56.9653,60.586,60.2874,UP,1
2012-11-29,61.83,61.62,56.9947,60.998,60.3004,DOWN,0
2012-11-30,61.57,61.93,57.0227,61.188,60.3052,DOWN,0
2012-12-03,61.07,61.96,57.0508,61.294,60.3026,UP,1
2012-12-04,61.16,60.99,57.0745,61.418,60.3042,UP,1
2012-12-05,61.71,61.23,57.1021,61.468,60.3222,DOWN,0
2012-12-06,61.55,61.67,57.1271,61.412,60.3408,DOWN,0
2012-12-07,61.17,61.75,57.1518,61.332,60.3692,UP,1
2012-12-10,61.97,61.25,57.18,61.512,60.4354,DOWN,0
2012-12-11,61.86,62.1,57.2097,61.652,60.4894,UP,1
2012-12-12,62.11,62.09,57.2389,61.732,60.5422,DOWN,0
2012-12-13,62.05,61.91,57.2691,61.832,60.5918,DOWN,0
2012-12-14,59.82,62.07,57.2897,61.562,60.612,UP,1
2012-12-17,60.26,60.11,57.3116,61.22,60.62,UP,1
2012-12-18,61.79,60.48,57.3431,61.206,60.6438,DOWN,0
2012-12-19,61.39,61.8,57.3732,61.062,60.6584,UP,1
2012-12-20,61.89,61.47,57.4146,61.03,60.6884,DOWN,0
2012-12-21,61.29,61.07,57.4498,61.324,60.7328,DOWN,0
2012-12-24,61.08,61.08,57.4803,61.488,60.7888,DOWN,0
2012-12-26,61.0,61.21,57.5081,61.33,60.8402,DOWN,0
2012-12-27,60.69,61.02,57.5333,61.19,60.883,DOWN,0
2012-12-28,60.02,60.25,57.5499,60.816,60.906,UP,1
2012-12-31,60.81,59.76,57.5692,60.72,60.93,UP,1
2013-01-02,61.98,62.34,57.5897,60.9,60.966,UP,1
2013-01-03,62.23,62.06,57.6113,61.146,60.9956,UP,1
2013-01-04,62.4,62.39,57.6329,61.488,61.0278,DOWN,0
2013-01-07,62.26,62.17,57.6583,61.936,61.0618,DOWN,0
2013-01-08,62.22,60.94,57.6837,62.218,61.0916,DOWN,0
2013-01-09,61.87,62.51,57.7102,62.196,61.1262,UP,1
2013-01-10,62.76,62.27,57.7394,62.302,61.172,DOWN,0
2013-01-11,62.56,63.05,57.7631,62.334,61.2178,UP,1
2013-01-14,62.88,62.57,57.7885,62.458,61.2488,DOWN,0
2013-01-15,62.62,62.63,57.8177,62.538,61.2588,DOWN,0
2013-01-16,62.29,62.41,57.8452,62.622,61.2642,UP,1
2013-01-17,63.3,62.69,57.8761,62.73,61.2836,UP,1
2013-01-18,63.72,63.52,57.9088,62.962,61.299,DOWN,0
2013-01-22,63.65,63.54,57.9424,63.116,61.3372,UP,1
2013-01-23,63.93,63.51,57.98,63.378,61.4088,UP,1
2013-01-24,64.83,63.95,58.0226,63.886,61.4966,UP,1
2013-01-25,64.99,64.74,58.07,64.224,61.5782,UP,1
2013-01-28,65.44,64.9,58.1234,64.568,61.6704,DOWN,0
2013-01-29,64.14,64.06,58.1673,64.666,61.7622,DOWN,0
2013-01-30,63.56,63.49,58.2017,64.592,61.8584,DOWN,0
2013-01-31,62.83,63.48,58.2417,64.192,61.9376,UP,1
2013-02-01,62.9,63.31,58.2805,63.774,62.0046,DOWN,0
2013-02-04,61.79,62.5,58.3106,63.044,62.0434,UP,1
2013-02-05,62.84,62.28,58.3452,62.784,62.1048,DOWN,0
2013-02-06,62.27,62.57,58.3795,62.526,62.1378,DOWN,0
2013-02-07,62.07,62.32,58.4109,62.374,62.1684,UP,1
2013-02-08,62.72,61.9,58.4484,62.338,62.212,UP,1
2013-02-11,62.8,62.7,58.479,62.54,62.2388,UP,1
2013-02-12,63.02,62.87,58.5063,62.576,62.2626,UP,1
2013-02-13,63.55,63.21,58.5361,62.832,62.3022,UP,1
2013-02-14,63.7,63.55,58.564,63.158,62.3548,DOWN,0
2013-02-15,63.25,63.87,58.5934,63.264,62.3966,UP,1
2013-02-19,64.19,64.64,58.6275,63.542,62.4462,DOWN,0
2013-02-20,63.12,64.02,58.6544,63.562,62.4776,DOWN,0
2013-02-21,61.62,62.81,58.6759,63.176,62.4866,DOWN,0
2013-02-22,61.48,61.88,58.7011,62.732,62.4768,DOWN,0
2013-02-25,59.77,61.77,58.7162,62.036,62.435,UP,1
2013-02-26,60.08,59.99,58.7339,61.214,62.3944,UP,1
2013-02-27,61.45,60.12,58.7623,60.88,62.3824,UP,1
2013-02-28,61.5,61.53,58.7881,60.856,62.416,UP,1
2013-03-01,61.6,61.16,58.8142,60.88,62.4428,DOWN,0
2013-03-04,61.54,61.34,58.843,61.234,62.4378,UP,1
2013-03-05,62.3,62.0,58.8776,61.678,62.456,UP,1
2013-03-06,62.61,62.56,58.9162,61.91,62.4704,DOWN,0
2013-03-07,62.17,62.84,58.9582,62.044,62.488,UP,1
2013-03-08,62.44,62.58,59.0027,62.212,62.5152,UP,1
2013-03-11,62.49,62.31,59.0432,62.402,62.545,DOWN,0
2013-03-12,61.26,62.41,59.0763,62.194,62.5564,UP,1
2013-03-13,61.32,61.2,59.1074,61.936,62.5824,DOWN,0
2013-03-14,61.25,61.46,59.1349,61.752,62.5912,UP,1
2013-03-15,62.23,61.37,59.1646,61.71,62.5962,UP,1
2013-03-18,62.32,61.56,59.1902,61.676,62.598,UP,1
2013-03-19,62.49,62.44,59.2226,61.922,62.5998,UP,1
2013-03-20,63.16,62.73,59.2577,62.29,62.6178,DOWN,0
2013-03-21,62.54,62.75,59.2961,62.548,62.6242,DOWN,0
2013-03-22,62.26,62.71,59.3354,62.554,62.632,DOWN,0
2013-03-25,61.44,62.42,59.3716,62.378,62.6056,DOWN,0
2013-03-26,61.01,61.35,59.4002,62.082,62.5746,DOWN,0
2013-03-27,60.62,60.67,59.424,61.574,62.5294,UP,1
2013-03-28,60.94,60.65,59.4487,61.254,62.4958,DOWN,0
2013-04-01,60.88,60.83,59.478,60.978,62.4676,DOWN,0
2013-04-02,60.86,61.19,59.5049,60.862,62.4188,UP,1
