ticker,HD US Equity,HD US Equity,HD US Equity,HD US Equity,HD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-01-11,43.46,43.52,36.241,43.302,39.535,DOWN,0
2012-01-12,43.39,43.59,36.2694,43.362,39.6868,UP,1
2012-01-13,43.51,43.11,36.2991,43.424,39.8462,UP,1
2012-01-17,43.74,43.61,36.3325,43.526,40.0012,UP,1
2012-01-18,44.88,43.72,36.3691,43.796,40.1698,UP,1
2012-01-19,45.41,44.87,36.4088,44.186,40.3502,DOWN,0
2012-01-20,44.51,45.45,36.4434,44.41,40.4936,UP,1
2012-01-23,44.88,44.32,36.4803,44.684,40.6324,UP,1
2012-01-24,44.96,44.7,36.5159,44.928,40.7884,UP,1
2012-01-25,45.26,44.83,36.5549,45.004,40.9496,DOWN,0
2012-01-26,44.95,45.35,36.5917,44.912,41.0874,DOWN,0
2012-01-27,44.87,44.73,36.6272,44.984,41.2198,DOWN,0
2012-01-30,44.77,44.58,36.6627,44.962,41.3538,DOWN,0
2012-01-31,44.39,44.87,36.6955,44.848,41.4848,UP,1
2012-02-01,44.47,44.69,36.727,44.69,41.6218,DOWN,0
2012-02-02,44.46,44.55,36.7605,44.592,41.7534,UP,1
2012-02-03,45.17,44.82,36.7975,44.652,41.9156,UP,1
2012-02-06,45.2,45.05,36.8338,44.738,42.0776,UP,1
2012-02-07,45.46,45.13,36.8721,44.952,42.2564,DOWN,0
2012-02-08,45.17,45.46,36.9101,45.092,42.4304,UP,1
2012-02-09,45.27,45.27,36.9504,45.254,42.5898,UP,1
2012-02-10,45.33,44.97,36.9905,45.286,42.7172,UP,1
2012-02-13,45.93,45.52,37.0328,45.432,42.8514,UP,1
2012-02-14,46.06,45.86,37.0773,45.552,42.9858,DOWN,0
2012-02-15,45.71,45.76,37.1191,45.66,43.1012,UP,1
2012-02-16,45.93,45.89,37.162,45.792,43.2152,UP,1
2012-02-17,46.71,46.15,37.2096,46.068,43.343,UP,1
2012-02-21,46.92,48.06,37.2592,46.266,43.4668,DOWN,0
2012-02-22,46.57,46.8,37.3071,46.368,43.6,UP,1
2012-02-23,46.95,46.54,37.357,46.616,43.7344,UP,1
2012-02-24,46.98,47.0,37.4056,46.826,43.873,DOWN,0
2012-02-27,46.93,46.7,37.4541,46.87,44.0214,UP,1
2012-02-28,47.23,47.19,37.5038,46.932,44.1832,UP,1
2012-02-29,47.57,47.21,37.5566,47.132,44.3462,DOWN,0
2012-03-01,47.46,47.53,37.609,47.234,44.487,DOWN,0
2012-03-02,47.41,47.44,37.659,47.32,44.6312,DOWN,0
2012-03-05,47.39,47.28,37.7087,47.412,44.74,DOWN,0
2012-03-06,46.39,46.64,37.7537,47.244,44.8278,UP,1
2012-03-07,47.39,46.41,37.8054,47.208,44.9372,UP,1
2012-03-08,47.82,47.53,37.8604,47.28,45.0518,UP,1
2012-03-09,48.1,47.92,37.9181,47.418,45.1694,UP,1
2012-03-12,48.59,48.07,37.9779,47.658,45.3106,UP,1
2012-03-13,49.14,48.7,38.0427,48.208,45.4532,UP,1
2012-03-14,49.47,49.42,38.11,48.624,45.6018,DOWN,0
2012-03-15,49.2,49.41,38.1746,48.9,45.743,DOWN,0
2012-03-16,49.05,49.45,38.2429,49.09,45.8692,DOWN,0
2012-03-19,48.83,48.91,38.3116,49.138,45.984,UP,1
2012-03-20,49.38,48.56,38.3853,49.186,46.1076,UP,1
2012-03-21,49.79,49.38,38.4628,49.25,46.2388,DOWN,0
2012-03-22,49.68,49.47,38.5396,49.346,46.3618,DOWN,0
2012-03-23,49.54,49.38,38.6168,49.444,46.4834,UP,1
2012-03-26,50.13,49.71,38.6958,49.704,46.6182,DOWN,0
2012-03-27,50.04,50.05,38.7786,49.836,46.7488,DOWN,0
2012-03-28,49.91,49.89,38.8606,49.86,46.8722,DOWN,0
2012-03-29,49.91,49.5,38.9364,49.906,46.9728,UP,1
2012-03-30,50.31,50.0,39.0186,50.06,47.0708,DOWN,0
2012-04-02,49.99,50.1,39.096,50.032,47.1804,UP,1
2012-04-03,50.0,49.83,39.1734,50.024,47.2828,DOWN,0
2012-04-04,49.85,49.79,39.2488,50.012,47.3806,UP,1
2012-04-05,50.62,49.69,39.3247,50.154,47.4878,DOWN,0
2012-04-09,50.58,49.87,39.403,50.208,47.6004,DOWN,0
2012-04-10,49.36,50.32,39.4715,50.082,47.6902,UP,1
2012-04-11,49.75,49.68,39.5449,50.032,47.7898,UP,1
2012-04-12,50.63,49.85,39.622,50.188,47.9146,UP,1
2012-04-13,50.96,50.6,39.6965,50.256,48.0444,UP,1
2012-04-16,51.69,51.44,39.7751,50.478,48.189,UP,1
2012-04-17,52.03,51.79,39.8541,51.012,48.3262,DOWN,0
2012-04-18,51.81,51.86,39.9295,51.424,48.4584,DOWN,0
2012-04-19,51.56,51.8,40.0044,51.61,48.5804,DOWN,0
2012-04-20,51.46,51.8,40.0788,51.71,48.7062,DOWN,0
2012-04-23,51.1,51.15,40.1491,51.592,48.8228,UP,1
2012-04-24,51.23,51.24,40.2221,51.432,48.9408,UP,1
2012-04-25,51.91,51.49,40.2999,51.452,49.0604,DOWN,0
2012-04-26,51.87,51.8,40.3787,51.514,49.1766,UP,1
2012-04-27,51.95,52.01,40.4578,51.612,49.3014,DOWN,0
2012-04-30,51.79,51.9,40.5369,51.75,49.4186,UP,1
2012-05-01,52.32,51.93,40.619,51.968,49.5308,UP,1
2012-05-02,52.71,52.19,40.7041,52.128,49.6466,DOWN,0
2012-05-03,52.47,52.7,40.7859,52.248,49.7646,DOWN,0
2012-05-04,51.96,52.29,40.8636,52.25,49.8648,DOWN,0
2012-05-07,51.39,51.6,40.937,52.17,49.953,DOWN,0
2012-05-08,50.62,51.22,41.0075,51.83,50.0268,DOWN,0
2012-05-09,50.11,50.19,41.0748,51.31,50.0844,UP,1
2012-05-10,50.62,50.52,41.1459,50.94,50.1454,DOWN,0
2012-05-11,50.34,50.25,41.2195,50.616,50.203,DOWN,0
2012-05-14,49.88,50.14,41.2932,50.314,50.2524,DOWN,0
2012-05-15,48.67,47.9,41.3619,49.924,50.278,UP,1
2012-05-16,48.77,48.9,41.4345,49.656,50.3256,DOWN,0
2012-05-17,47.02,48.69,41.5055,48.936,50.3182,UP,1
2012-05-18,47.05,47.0,41.576,48.278,50.3028,UP,1
2012-05-21,47.61,46.49,41.6555,47.824,50.293,UP,1
2012-05-22,48.26,47.99,41.7431,47.742,50.2864,UP,1
2012-05-23,48.74,47.98,41.8422,47.736,50.2784,UP,1
2012-05-24,49.71,48.83,41.94,48.274,50.2832,DOWN,0
2012-05-25,49.44,49.75,42.0446,48.752,50.288,UP,1
2012-05-29,49.78,49.62,42.1433,49.186,50.3026,DOWN,0
2012-05-30,49.71,49.55,42.2389,49.476,50.3202,DOWN,0
2012-05-31,49.34,49.62,42.3283,49.596,50.3194,DOWN,0
2012-06-01,47.96,48.85,42.4025,49.246,50.2828,UP,1
2012-06-04,48.76,47.91,42.4793,49.11,50.2644,UP,1
2012-06-05,48.92,48.48,42.5631,48.938,50.252,UP,1
2012-06-06,50.6,49.5,42.6567,49.116,50.2614,UP,1
2012-06-07,51.24,51.12,42.7515,49.496,50.2854,UP,1
2012-06-08,52.35,51.21,42.8477,50.374,50.3342,DOWN,0
2012-06-11,51.35,52.59,42.9326,50.892,50.363,UP,1
2012-06-12,52.24,51.54,43.0246,51.556,50.4016,DOWN,0
2012-06-13,50.97,51.78,43.1094,51.63,50.4212,UP,1
2012-06-14,52.16,51.45,43.2003,51.814,50.4644,DOWN,0
2012-06-15,51.87,52.09,43.2918,51.718,50.5048,UP,1
2012-06-18,52.32,51.93,43.3865,51.912,50.5388,UP,1
2012-06-19,52.97,52.75,43.4867,52.058,50.5866,DOWN,0
2012-06-20,52.83,53.1,43.5899,52.43,50.656,DOWN,0
2012-06-21,51.26,52.81,43.686,52.25,50.6862,UP,1
2012-06-22,52.02,51.7,43.7817,52.28,50.714,DOWN,0
2012-06-25,51.52,51.59,43.877,52.12,50.7252,UP,1
2012-06-26,51.88,51.63,43.9771,51.902,50.729,DOWN,0
2012-06-27,51.55,51.9,44.0731,51.646,50.7194,UP,1
2012-06-28,51.69,51.38,44.1682,51.732,50.717,UP,1
2012-06-29,52.99,52.26,44.2655,51.926,50.7456,UP,1
2012-07-02,53.01,52.96,44.3591,52.224,50.7766,DOWN,0
2012-07-03,51.65,51.87,44.4443,52.178,50.7876,UP,1
2012-07-05,52.11,51.36,44.5331,52.29,50.8052,UP,1
2012-07-06,52.15,51.79,44.6198,52.382,50.81,DOWN,0
2012-07-09,52.12,52.2,44.7112,52.208,50.815,UP,1
2012-07-10,52.22,52.44,44.8071,52.05,50.8204,DOWN,0
2012-07-11,51.67,52.21,44.8968,52.054,50.818,DOWN,0
2012-07-12,51.55,51.07,44.9846,51.942,50.8026,UP,1
2012-07-13,52.09,51.86,45.0756,51.93,50.7902,DOWN,0
2012-07-16,51.45,51.81,45.1649,51.796,50.7698,DOWN,0
2012-07-17,50.72,50.92,45.2495,51.496,50.745,UP,1
2012-07-18,50.91,50.59,45.3397,51.344,50.7354,UP,1
2012-07-19,50.96,51.01,45.4366,51.226,50.7422,DOWN,0
2012-07-20,50.7,50.88,45.5277,50.948,50.754,UP,1
2012-07-23,50.96,50.11,45.6184,50.85,50.7608,UP,1
2012-07-24,51.17,50.96,45.7073,50.94,50.7774,DOWN,0
2012-07-25,51.07,51.49,45.7931,50.972,50.8012,UP,1
2012-07-26,52.91,51.74,45.8843,51.362,50.886,UP,1
2012-07-27,53.71,52.99,45.9793,51.964,50.9848,DOWN,0
2012-07-30,53.25,53.46,46.072,52.422,51.1094,DOWN,0
2012-07-31,52.18,52.98,46.1608,52.624,51.212,DOWN,0
2012-08-01,51.68,52.31,46.244,52.746,51.2934,DOWN,0
2012-08-02,51.39,51.54,46.3277,52.442,51.356,UP,1
2012-08-03,52.29,52.2,46.4094,52.158,51.427,DOWN,0
2012-08-06,52.0,52.41,46.4924,51.908,51.4728,UP,1
2012-08-07,52.4,52.25,46.5757,51.952,51.532,UP,1
2012-08-08,52.79,52.13,46.6554,52.174,51.5922,UP,1
2012-08-09,53.15,52.54,46.7376,52.526,51.661,DOWN,0
2012-08-10,53.06,52.95,46.8227,52.68,51.7354,DOWN,0
2012-08-13,52.82,53.15,46.9041,52.844,51.8326,UP,1
2012-08-14,54.71,54.15,46.9915,53.306,51.9516,UP,1
2012-08-15,55.0,54.75,47.0859,53.748,52.0732,UP,1
2012-08-16,56.31,55.0,47.1885,54.38,52.1874,UP,1
2012-08-17,56.73,56.26,47.2944,55.114,52.2972,DOWN,0
2012-08-20,56.57,56.57,47.3973,55.864,52.3816,DOWN,0
2012-08-21,56.32,56.67,47.4967,56.186,52.481,UP,1
2012-08-22,56.64,56.3,47.5979,56.514,52.569,DOWN,0
2012-08-23,56.55,56.58,47.694,56.562,52.6806,UP,1
2012-08-24,56.96,56.39,47.7891,56.608,52.7766,DOWN,0
2012-08-27,56.67,57.08,47.8866,56.628,52.8726,DOWN,0
2012-08-28,56.53,56.24,47.9833,56.67,52.9568,UP,1
2012-08-29,56.84,56.69,48.0772,56.71,53.0342,DOWN,0
2012-08-30,56.62,56.71,48.169,56.724,53.11,UP,1
2012-08-31,56.75,56.81,48.2624,56.682,53.2198,UP,1
2012-09-04,56.79,56.79,48.3572,56.706,53.3152,DOWN,0
2012-09-05,56.54,56.97,48.4518,56.708,53.4156,UP,1
2012-09-06,57.65,56.5,48.5506,56.87,53.531,DOWN,0
2012-09-07,57.26,57.76,48.6516,56.998,53.6452,UP,1
2012-09-10,57.3,57.48,48.7526,57.108,53.7574,DOWN,0
2012-09-11,56.72,57.23,48.8536,57.094,53.832,UP,1
2012-09-12,57.05,56.85,48.9565,57.196,53.9128,UP,1
2012-09-13,58.3,57.07,49.0615,57.326,54.0458,UP,1
2012-09-14,59.46,58.72,49.164,57.766,54.1928,DOWN,0
2012-09-17,58.91,59.2,49.2625,58.088,54.328,DOWN,0
2012-09-18,58.86,58.97,49.3601,58.516,54.4628,UP,1
2012-09-19,59.47,59.18,49.4577,59.0,54.6078,DOWN,0
2012-09-20,59.28,59.19,49.553,59.196,54.76,UP,1
2012-09-21,59.42,59.58,49.6485,59.188,54.9174,DOWN,0
2012-09-24,59.39,59.35,49.7418,59.284,55.0634,UP,1
2012-09-25,59.72,59.83,49.8408,59.456,55.2288,DOWN,0
2012-09-26,59.17,59.58,49.9355,59.396,55.3978,UP,1
2012-09-27,59.88,59.42,50.0347,59.516,55.5772,UP,1
2012-09-28,60.37,59.68,50.139,59.706,55.7654,UP,1
2012-10-01,60.57,60.77,50.2461,59.942,55.9628,DOWN,0
2012-10-02,60.33,60.87,50.3507,60.064,56.1502,UP,1
2012-10-03,61.77,60.45,50.4574,60.584,56.3622,DOWN,0
2012-10-04,61.74,61.84,50.5651,60.956,56.5756,UP,1
2012-10-05,63.2,61.97,50.6714,61.522,56.7814,DOWN,0
2012-10-08,61.88,62.98,50.7708,61.784,56.9448,DOWN,0
2012-10-09,60.95,61.59,50.8659,61.908,57.0988,DOWN,0
2012-10-10,59.74,60.51,50.9542,61.502,57.25,DOWN,0
2012-10-11,59.01,59.95,51.0381,60.956,57.3966,UP,1
2012-10-12,59.56,59.25,51.1283,60.228,57.56,UP,1
2012-10-15,60.65,59.88,51.2215,59.982,57.7272,UP,1
2012-10-16,60.86,60.86,51.3156,59.964,57.9044,UP,1
2012-10-17,61.39,61.29,51.4118,60.294,58.0842,UP,1
2012-10-18,61.8,61.39,51.5071,60.852,58.2644,UP,1
2012-10-19,61.89,61.76,51.6011,61.318,58.4392,UP,1
2012-10-22,62.04,61.75,51.6953,61.596,58.6188,DOWN,0
2012-10-23,61.75,61.55,51.7879,61.774,58.7974,DOWN,0
2012-10-24,61.28,61.95,51.8767,61.752,58.9288,DOWN,0
2012-10-25,60.48,61.7,51.9618,61.488,59.0384,DOWN,0
2012-10-26,60.04,60.38,52.045,61.118,59.113,UP,1
2012-10-31,61.38,62.76,52.1344,60.986,59.206,UP,1
2012-11-01,62.26,61.95,52.227,61.088,59.3198,DOWN,0
2012-11-02,62.02,62.55,52.3127,61.236,59.4338,UP,1
2012-11-05,62.38,62.02,52.3975,61.616,59.5486,UP,1
2012-11-06,62.62,62.59,52.4881,62.132,59.67,DOWN,0
2012-11-07,61.99,62.34,52.5736,62.254,59.7706,DOWN,0
2012-11-08,60.86,61.8,52.6531,61.974,59.8544,UP,1
2012-11-09,60.96,60.66,52.7316,61.762,59.943,UP,1
2012-11-12,61.16,61.24,52.8127,61.518,60.0294,UP,1
2012-11-13,63.38,62.35,52.9052,61.67,60.1646,DOWN,0
2012-11-14,61.47,63.24,52.9887,61.566,60.259,DOWN,0
2012-11-15,61.25,61.27,53.073,61.644,60.3482,UP,1
2012-11-16,62.12,61.03,53.1613,61.876,60.4598,UP,1
2012-11-19,63.33,62.49,53.2556,62.31,60.5734,UP,1
2012-11-20,63.82,63.22,53.3489,62.398,60.7046,UP,1
2012-11-21,64.09,63.66,53.4433,62.922,60.8404,UP,1
2012-11-23,64.82,64.28,53.5401,63.636,61.0024,DOWN,0
2012-11-26,64.67,64.6,53.6376,64.146,61.1548,DOWN,0
2012-11-27,64.16,64.01,53.7321,64.312,61.272,UP,1
2012-11-28,64.83,63.87,53.8296,64.514,61.3794,DOWN,0
2012-11-29,64.24,64.56,53.9211,64.544,61.486,UP,1
2012-11-30,65.07,64.4,54.0162,64.594,61.6102,DOWN,0
2012-12-03,64.98,65.0,54.1125,64.656,61.7204,DOWN,0
2012-12-04,64.24,64.93,54.2041,64.672,61.8196,DOWN,0
2012-12-05,64.02,64.17,54.2906,64.51,61.9116,UP,1
2012-12-06,64.34,64.06,54.3777,64.53,62.0106,UP,1
2012-12-07,64.45,64.6,54.4671,64.406,62.1052,DOWN,0
2012-12-10,63.04,64.34,54.5476,64.018,62.1826,DOWN,0
2012-12-11,62.89,63.27,54.6271,63.748,62.2428,UP,1
2012-12-12,62.93,63.19,54.7071,63.53,62.294,DOWN,0
2012-12-13,62.41,63.04,54.783,63.144,62.3308,DOWN,0
2012-12-14,62.06,62.33,54.8555,62.666,62.3654,UP,1
2012-12-17,63.31,62.15,54.9347,62.72,62.3962,DOWN,0
2012-12-18,63.0,63.39,55.0127,62.742,62.4214,DOWN,0
2012-12-19,61.77,63.13,55.0846,62.51,62.3928,UP,1
2012-12-20,61.97,61.45,55.1625,62.422,62.3946,DOWN,0
2012-12-21,61.32,61.32,55.2321,62.274,62.402,UP,1
2012-12-24,61.57,61.01,55.3009,61.926,62.4386,DOWN,0
2012-12-26,61.14,61.52,55.3661,61.554,62.4812,DOWN,0
2012-12-27,61.07,61.03,55.4285,61.414,62.5114,DOWN,0
2012-12-28,60.65,60.61,55.486,61.15,62.5114,UP,1
2012-12-31,61.85,60.41,55.5479,61.256,62.5312,UP,1
2013-01-02,63.48,63.57,55.6193,61.638,62.573,DOWN,0
2013-01-03,63.3,63.78,55.6906,62.07,62.603,DOWN,0
2013-01-04,63.18,63.21,55.7623,62.492,62.6288,DOWN,0
2013-01-07,62.841,62.6,55.8296,62.9302,62.6448,UP,1
2013-01-08,63.22,62.75,55.8968,63.2042,62.6742,DOWN,0
2013-01-09,63.17,63.51,55.9642,63.1422,62.712,UP,1
2013-01-10,63.62,63.38,56.0346,63.2062,62.7748,UP,1
2013-01-11,63.7,63.47,56.1025,63.3102,62.848,DOWN,0
2013-01-14,63.48,63.66,56.1697,63.438,62.89,UP,1
2013-01-15,63.95,63.5,56.2399,63.584,62.9238,DOWN,0
2013-01-16,63.86,63.64,56.3096,63.722,62.9606,UP,1
2013-01-17,65.05,64.19,56.3833,64.008,63.014,UP,1
2013-01-18,65.47,65.15,56.4607,64.362,63.071,UP,1
2013-01-22,65.75,65.39,56.5395,64.816,63.1462,UP,1
2013-01-23,66.46,65.47,56.6225,65.318,63.2582,UP,1
2013-01-24,67.35,66.56,56.7062,66.016,63.386,UP,1
2013-01-25,67.82,67.61,56.7924,66.57,63.5192,DOWN,0
2013-01-28,67.58,68.15,56.8835,66.992,63.6032,DOWN,0
2013-01-29,67.2,67.5,56.9707,67.282,63.7178,UP,1
2013-01-30,67.24,67.22,57.0538,67.438,63.8376,DOWN,0
2013-01-31,66.92,67.23,57.1336,67.352,63.9336,UP,1
2013-02-01,67.3,67.62,57.2116,67.248,64.013,DOWN,0
2013-02-04,66.36,66.86,57.2833,67.004,64.0638,UP,1
2013-02-05,66.39,66.63,57.3562,66.842,64.1098,UP,1
2013-02-06,66.67,66.04,57.4317,66.728,64.1468,DOWN,0
2013-02-07,66.31,66.65,57.506,66.606,64.1796,UP,1
2013-02-08,67.01,66.55,57.5855,66.548,64.2366,DOWN,0
2013-02-11,66.38,66.87,57.6613,66.552,64.2676,UP,1
2013-02-12,67.32,66.7,57.7383,66.738,64.3292,UP,1
2013-02-13,67.45,67.52,57.8162,66.894,64.3768,DOWN,0
2013-02-14,67.34,67.13,57.8932,67.1,64.424,UP,1
2013-02-15,67.52,67.52,57.9718,67.202,64.4896,UP,1
2013-02-19,67.55,67.63,58.048,67.436,64.5602,DOWN,0
2013-02-20,66.44,67.44,58.1166,67.26,64.6022,DOWN,0
2013-02-21,64.38,65.86,58.1762,66.646,64.6008,UP,1
2013-02-22,65.58,64.8,58.2443,66.294,64.6516,DOWN,0
2013-02-25,63.92,65.96,58.3069,65.574,64.6722,UP,1
2013-02-26,67.56,65.56,58.3916,65.576,64.7648,UP,1
2013-02-27,68.06,67.58,58.4814,65.9,64.8778,UP,1
2013-02-28,68.5,67.91,58.5708,66.724,65.0066,UP,1
2013-03-01,69.03,68.38,58.6642,67.414,65.121,UP,1
2013-03-04,70.29,68.95,58.7663,68.688,65.2668,UP,1
2013-03-05,70.47,70.58,58.8753,69.27,65.4408,UP,1
2013-03-06,70.48,70.47,58.9838,69.754,65.611,DOWN,0
2013-03-07,70.25,70.4,59.1,70.104,65.7896,UP,1
2013-03-08,71.37,70.59,59.2216,70.572,65.9856,DOWN,0
2013-03-11,71.32,71.32,59.3401,70.778,66.1892,DOWN,0
2013-03-12,70.75,70.9,59.4526,70.834,66.3828,UP,1
2013-03-13,70.76,70.79,59.5627,70.89,66.585,DOWN,0
2013-03-14,70.24,70.87,59.6653,70.888,66.7528,DOWN,0
2013-03-15,69.05,70.03,59.7634,70.424,66.8642,UP,1
2013-03-18,69.35,68.45,59.8612,70.03,66.9852,DOWN,0
2013-03-19,68.79,69.55,59.9566,69.638,67.0974,UP,1
2013-03-20,68.88,69.39,60.0543,69.262,67.2182,UP,1
2013-03-21,68.95,68.65,60.1593,69.004,67.3328,UP,1
2013-03-22,69.56,69.23,60.2633,69.106,67.4606,DOWN,0
2013-03-25,69.47,69.8,60.366,69.13,67.5776,UP,1
2013-03-26,70.05,69.66,60.4633,69.382,67.7046,DOWN,0
2013-03-27,69.65,69.21,60.5553,69.536,67.828,UP,1
2013-03-28,69.78,69.44,60.6425,69.702,67.9446,DOWN,0
2013-04-01,69.67,69.51,60.7341,69.724,68.0608,UP,1
2013-04-02,71.02,69.9,60.828,70.034,68.1802,DOWN,0
2013-04-03,70.36,70.85,60.9249,70.096,68.278,UP,1
2013-04-04,70.69,70.36,61.0176,70.304,68.3768,DOWN,0
2013-04-05,70.06,70.0,61.1085,70.36,68.4488,UP,1
2013-04-08,71.22,69.78,61.203,70.67,68.5262,DOWN,0
2013-04-09,71.2,71.23,61.2942,70.706,68.5938,UP,1
2013-04-10,71.69,71.4,61.3885,70.972,68.676,UP,1
2013-04-11,71.9,71.83,61.4917,71.214,68.77,UP,1
2013-04-12,73.62,72.41,61.5997,71.926,68.8976,DOWN,0
2013-04-15,72.23,73.35,61.7032,72.128,69.0038,UP,1
2013-04-16,72.46,72.55,61.8061,72.38,69.107,UP,1
2013-04-17,72.8,72.22,61.9124,72.602,69.2358,DOWN,0
2013-04-18,72.48,72.67,62.0163,72.718,69.3576,UP,1
2013-04-19,74.0,72.92,62.1214,72.794,69.5042,DOWN,0
2013-04-22,73.86,73.92,62.2256,73.12,69.6552,DOWN,0
2013-04-23,73.38,74.14,62.3343,73.304,69.7826,DOWN,0
2013-04-24,73.28,73.55,62.4401,73.4,69.9206,UP,1
2013-04-25,73.37,73.31,62.5462,73.578,70.0416,DOWN,0
2013-04-26,73.35,73.24,62.6524,73.448,70.1596,UP,1
2013-04-29,73.67,73.44,62.7596,73.41,70.2862,DOWN,0
2013-04-30,73.35,73.5,62.868,73.404,70.4028,DOWN,0
2013-05-01,72.76,73.18,62.9741,73.3,70.507,UP,1
2013-05-02,73.33,72.77,63.0803,73.292,70.6448,UP,1
2013-05-03,73.96,73.72,63.1928,73.414,70.8364,UP,1
2013-05-06,75.26,73.88,63.3155,73.732,71.03,DOWN,0
2013-05-07,75.07,75.24,63.4363,74.076,71.253,UP,1
2013-05-08,75.42,75.19,63.5586,74.608,71.4102,UP,1
2013-05-09,75.87,75.36,63.6845,75.116,71.5664,UP,1
2013-05-10,76.01,76.14,63.8097,75.526,71.7166,UP,1
2013-05-13,76.67,76.01,63.9372,75.808,71.8694,UP,1
2013-05-14,77.32,76.78,64.0685,76.258,72.01,UP,1
2013-05-15,77.88,77.6,64.1933,76.75,72.1582,DOWN,0
2013-05-16,76.75,77.5,64.3085,76.926,72.2836,UP,1
2013-05-17,76.86,76.34,64.4266,77.096,72.4158,DOWN,0
2013-05-20,76.76,76.77,64.5495,77.114,72.5236,UP,1
2013-05-21,78.71,79.33,64.6846,77.392,72.6714,UP,1
2013-05-22,79.69,79.26,64.8261,77.754,72.8502,DOWN,0
2013-05-23,78.91,78.89,64.9592,78.186,73.0132,UP,1
2013-05-24,78.99,78.5,65.0942,78.612,73.1882,UP,1
2013-05-28,79.82,79.94,65.2313,79.224,73.4036,DOWN,0
2013-05-29,79.49,79.38,65.3648,79.38,73.6064,DOWN,0
2013-05-30,79.44,79.55,65.4962,79.33,73.8194,DOWN,0
2013-05-31,78.66,79.54,65.6242,79.28,74.015,UP,1
2013-06-03,79.08,78.65,65.7555,79.298,74.2176,DOWN,0
2013-06-04,76.63,78.5,65.8651,78.66,74.359,DOWN,0
2013-06-05,75.1,76.11,65.9656,77.782,74.4716,UP,1
2013-06-06,77.26,75.02,66.0704,77.346,74.6158,UP,1
2013-06-07,78.74,77.73,66.1804,77.362,74.7976,DOWN,0
2013-06-10,77.73,78.94,66.2862,77.092,74.9566,DOWN,0
2013-06-11,77.61,77.23,66.3927,77.288,75.1154,DOWN,0
2013-06-12,76.4,78.04,66.4915,77.548,75.223,UP,1
2013-06-13,76.53,76.35,66.5914,77.402,75.3464,UP,1
2013-06-14,76.59,76.22,66.6895,76.972,75.4644,DOWN,0
2013-06-17,76.14,77.08,66.7869,76.654,75.586,UP,1
2013-06-18,77.19,76.12,66.8902,76.57,75.7054,DOWN,0
2013-06-19,75.93,77.07,66.9856,76.476,75.8,DOWN,0
2013-06-20,73.87,75.43,67.0719,75.944,75.8436,DOWN,0
2013-06-21,73.82,74.49,67.1572,75.39,75.882,DOWN,0
2013-06-24,73.51,72.9,67.2408,74.864,75.8798,UP,1
2013-06-25,74.14,74.07,67.3288,74.254,75.918,UP,1
2013-06-26,75.67,74.79,67.4189,74.202,75.9822,UP,1
2013-06-27,76.27,75.99,67.514,74.682,76.0516,UP,1
2013-06-28,77.47,76.16,67.6148,75.412,76.1514,DOWN,0
2013-07-01,76.87,77.63,67.7156,76.084,76.2088,UP,1
2013-07-02,77.31,77.29,67.8169,76.718,76.2778,UP,1
2013-07-03,77.73,76.99,67.914,77.13,76.3648,UP,1
2013-07-05,78.29,77.91,68.0082,77.534,76.465,UP,1
2013-07-08,79.22,78.56,68.1097,77.884,76.582,UP,1
2013-07-09,79.7,79.54,68.2139,78.45,76.709,DOWN,0
2013-07-10,79.4,79.67,68.3136,78.868,76.8236,UP,1
2013-07-11,79.86,80.27,68.4165,79.294,76.9538,UP,1
2013-07-12,80.54,79.92,68.5221,79.744,77.1094,DOWN,0
2013-07-15,80.4,80.63,68.6271,79.98,77.2508,DOWN,0
2013-07-16,80.22,80.41,68.7296,80.084,77.376,UP,1
2013-07-17,80.44,80.76,68.836,80.292,77.4796,DOWN,0
2013-07-18,80.02,80.33,68.9367,80.324,77.5786,DOWN,0
2013-07-19,79.89,79.95,69.0343,80.194,77.668,UP,1
2013-07-22,80.0,79.98,69.1314,80.114,77.7506,UP,1
2013-07-23,80.19,80.14,69.2307,80.108,77.8342,UP,1
2013-07-24,80.27,80.45,69.3232,80.074,77.9062,DOWN,0
2013-07-25,78.99,80.09,69.4095,79.868,77.9396,DOWN,0
2013-07-26,78.74,78.42,69.4872,79.638,77.9568,DOWN,0
2013-07-29,78.67,78.64,69.5711,79.372,77.9952,DOWN,0
2013-07-30,78.6,79.17,69.6594,79.054,78.03,UP,1
2013-07-31,79.03,78.69,69.7558,78.806,78.0754,DOWN,0
2013-08-01,78.64,79.52,69.854,78.736,78.074,UP,1
2013-08-02,80.23,78.64,69.9573,79.034,78.0848,DOWN,0
2013-08-05,79.66,79.95,70.0524,79.232,78.0998,UP,1
2013-08-06,80.05,79.62,70.1483,79.522,78.121,DOWN,0
2013-08-07,78.83,79.56,70.2355,79.482,78.1012,UP,1
2013-08-08,80.04,79.43,70.3267,79.762,78.1122,DOWN,0
2013-08-09,78.97,79.68,70.4121,79.51,78.1028,UP,1
2013-08-12,79.2,78.62,70.4979,79.418,78.1136,UP,1
2013-08-13,79.44,79.14,70.5864,79.296,78.1208,DOWN,0
2013-08-14,77.44,79.15,70.6672,79.018,78.137,DOWN,0
2013-08-15,75.14,76.48,70.7405,78.038,78.1378,UP,1
