ticker,FTNT US Equity,FTNT US Equity,FTNT US Equity,FTNT US Equity,FTNT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2013-08-02,4.268,4.27,4.1788,3.7906,4.0523,DOWN,0
2013-08-05,4.222,4.27,4.2084,3.8014,4.0487,DOWN,0
2013-08-06,4.178,4.204,4.2372,3.8117,4.0448,DOWN,0
2013-08-07,4.128,4.17,4.2128,3.8198,4.0453,UP,1
2013-08-08,4.166,4.164,4.1924,3.8274,4.0466,DOWN,0
2013-08-09,4.144,4.16,4.1676,3.8332,4.0476,UP,1
2013-08-12,4.168,4.134,4.1568,3.8395,4.049,UP,1
2013-08-13,4.222,4.168,4.1656,3.8499,4.0505,DOWN,0
2013-08-14,4.212,4.214,4.1824,3.8613,4.0523,DOWN,0
2013-08-15,4.042,4.162,4.1576,3.8699,4.0532,DOWN,0
2013-08-16,3.978,4.022,4.1244,3.8757,4.0535,UP,1
2013-08-19,4.01,4.002,4.0928,3.8813,4.0542,DOWN,0
2013-08-20,3.998,4.01,4.048,3.8867,4.054,UP,1
2013-08-21,4.036,4.0,4.0128,3.8942,4.0541,UP,1
2013-08-22,4.068,4.046,4.018,3.903,4.0548,DOWN,0
2013-08-23,4.068,4.082,4.036,3.912,4.0554,DOWN,0
2013-08-26,4.04,4.078,4.042,3.9219,4.0565,DOWN,0
2013-08-27,3.96,4.056,4.0344,3.9291,4.0574,DOWN,0
2013-08-28,3.942,3.972,4.0156,3.9358,4.0581,UP,1
2013-08-29,4.01,3.95,4.004,3.945,4.0598,DOWN,0
2013-08-30,3.96,4.024,3.9824,3.9536,4.0618,DOWN,0
2013-09-03,3.952,4.01,3.9648,3.9633,4.0635,UP,1
2013-09-04,3.96,3.972,3.9648,3.9764,4.0655,UP,1
2013-09-05,3.962,3.958,3.9688,3.9887,4.067,UP,1
2013-09-06,4.006,3.984,3.968,4.0004,4.0684,UP,1
2013-09-09,4.07,4.036,3.99,4.0126,4.0705,UP,1
2013-09-10,4.118,4.14,4.0232,4.025,4.0724,DOWN,0
2013-09-11,4.11,4.102,4.0532,4.038,4.0739,UP,1
2013-09-12,4.118,4.102,4.0844,4.051,4.0753,DOWN,0
2013-09-13,4.118,4.15,4.1068,4.0615,4.0767,DOWN,0
2013-09-16,4.104,4.168,4.1136,4.0706,4.0777,UP,1
2013-09-17,4.16,4.096,4.122,4.0804,4.0786,UP,1
2013-09-18,4.188,4.162,4.1376,4.0894,4.0796,UP,1
2013-09-19,4.216,4.19,4.1572,4.095,4.081,UP,1
2013-09-20,4.25,4.22,4.1836,4.1004,4.0823,DOWN,0
2013-09-23,4.156,4.254,4.194,4.1034,4.0842,DOWN,0
2013-09-24,4.078,4.142,4.1776,4.1049,4.0855,DOWN,0
2013-09-25,4.076,4.078,4.1552,4.1067,4.0862,UP,1
2013-09-26,4.118,4.076,4.1356,4.1074,4.0867,DOWN,0
2013-09-27,4.076,4.096,4.1008,4.1072,4.0868,DOWN,0
2013-09-30,4.052,4.03,4.08,4.1064,4.0869,UP,1
2013-10-01,4.17,4.062,4.0984,4.108,4.0872,UP,1
2013-10-02,4.21,4.156,4.1252,4.1065,4.0873,DOWN,0
2013-10-03,4.106,4.2,4.1228,4.1032,4.0867,UP,1
2013-10-04,4.338,4.238,4.1752,4.1061,4.087,UP,1
2013-10-07,4.396,4.306,4.244,4.1111,4.0876,DOWN,0
2013-10-08,4.27,4.396,4.264,4.115,4.0877,DOWN,0
2013-10-09,4.156,4.266,4.2532,4.1174,4.0873,UP,1
2013-10-10,4.232,4.172,4.2784,4.1171,4.0873,UP,1
2013-10-11,4.24,4.212,4.2588,4.1165,4.0877,UP,1
2013-10-14,4.258,4.202,4.2312,4.1163,4.0882,DOWN,0
2013-10-15,4.02,4.246,4.1812,4.1123,4.0874,UP,1
2013-10-16,4.07,4.06,4.164,4.1101,4.0867,DOWN,0
2013-10-17,3.938,4.034,4.1052,4.1063,4.0852,UP,1
2013-10-18,4.04,3.976,4.0652,4.1038,4.0861,UP,1
2013-10-21,4.132,4.08,4.04,4.1036,4.0875,UP,1
2013-10-22,4.138,4.158,4.0636,4.103,4.0891,DOWN,0
2013-10-23,4.112,4.118,4.072,4.1008,4.0906,UP,1
2013-10-24,4.168,4.44,4.118,4.0999,4.0922,DOWN,0
2013-10-25,4.014,4.166,4.1128,4.0993,4.0927,UP,1
2013-10-28,4.016,4.004,4.0896,4.1001,4.0935,UP,1
2013-10-29,4.028,4.014,4.0676,4.1004,4.0942,DOWN,0
2013-10-30,3.982,4.026,4.0416,4.1001,4.094,UP,1
2013-10-31,4.026,3.986,4.0132,4.0999,4.0942,DOWN,0
2013-11-01,3.95,4.044,4.0004,4.0976,4.0941,UP,1
2013-11-04,4.016,3.962,4.0004,4.0965,4.0945,DOWN,0
2013-11-05,4.004,3.992,3.9956,4.0958,4.0952,DOWN,0
2013-11-06,3.988,4.028,3.9968,4.0964,4.0954,DOWN,0
2013-11-07,3.88,3.996,3.9676,4.0951,4.0948,UP,1
2013-11-08,3.888,3.888,3.9552,4.0927,4.0935,UP,1
2013-11-11,3.954,3.906,3.9428,4.0926,4.0922,DOWN,0
2013-11-12,3.939,3.946,3.9298,4.0923,4.0922,UP,1
2013-11-13,3.998,3.922,3.9318,4.0931,4.0928,DOWN,0
2013-11-14,3.984,3.978,3.9526,4.0935,4.0891,UP,1
2013-11-15,4.0738,3.992,3.9898,4.0949,4.0859,DOWN,0
2013-11-18,3.954,4.1,3.9898,4.0925,4.0828,DOWN,0
2013-11-19,3.886,3.944,3.9792,4.0879,4.0792,DOWN,0
2013-11-20,3.878,3.888,3.9552,4.0833,4.0752,UP,1
2013-11-21,3.902,3.874,3.9388,4.0789,4.0716,UP,1
2013-11-22,3.94,3.91,3.912,4.0754,4.0679,DOWN,0
2013-11-25,3.884,3.946,3.898,4.071,4.0642,UP,1
2013-11-26,3.92,3.922,3.9048,4.0662,4.0599,UP,1
2013-11-27,3.928,3.92,3.9148,4.061,4.0563,DOWN,0
2013-11-29,3.42,3.568,3.8184,4.0451,4.05,DOWN,0
2013-12-02,3.352,3.422,3.7008,4.0271,4.0432,UP,1
2013-12-03,3.412,3.446,3.6064,4.0122,4.0367,UP,1
2013-12-04,3.508,3.434,3.524,4.0008,4.0307,UP,1
2013-12-05,3.528,3.518,3.444,3.9899,4.0252,UP,1
2013-12-06,3.54,3.566,3.468,3.9783,4.0188,UP,1
2013-12-09,3.608,3.586,3.5192,3.9689,4.0132,UP,1
2013-12-10,3.62,3.598,3.5608,3.9603,4.0066,DOWN,0
2013-12-11,3.558,3.622,3.5708,3.9481,3.9996,DOWN,0
2013-12-12,3.51,3.548,3.5672,3.9341,3.9929,UP,1
2013-12-13,3.536,3.518,3.5664,3.9227,3.9865,UP,1
2013-12-16,3.568,3.538,3.5584,3.9073,3.9802,UP,1
2013-12-17,3.576,3.56,3.5496,3.8909,3.9735,UP,1
2013-12-18,3.61,3.584,3.56,3.8777,3.9673,DOWN,0
2013-12-19,3.576,3.606,3.5732,3.8661,3.9612,UP,1
2013-12-20,3.686,3.65,3.6032,3.8551,3.9553,UP,1
2013-12-23,3.794,3.774,3.6484,3.8462,3.95,DOWN,0
2013-12-24,3.78,3.806,3.6892,3.8367,3.9444,DOWN,0
2013-12-26,3.776,3.772,3.7224,3.8318,3.9387,UP,1
2013-12-27,3.782,3.768,3.7636,3.826,3.9326,DOWN,0
2013-12-30,3.78,3.784,3.7824,3.8229,3.9267,UP,1
2013-12-31,3.826,3.782,3.7888,3.8186,3.9216,DOWN,0
2014-01-02,3.804,3.832,3.7936,3.812,3.9173,UP,1
2014-01-03,3.854,3.844,3.8092,3.8063,3.9129,DOWN,0
2014-01-06,3.848,3.884,3.8224,3.8011,3.9089,UP,1
2014-01-07,3.966,3.864,3.8596,3.797,3.9057,UP,1
2014-01-08,3.968,3.982,3.888,3.7961,3.9026,DOWN,0
2014-01-09,3.894,3.99,3.906,3.7937,3.8991,UP,1
2014-01-10,3.912,3.91,3.9176,3.7913,3.8954,UP,1
2014-01-13,3.928,4.04,3.9336,3.7903,3.8913,UP,1
2014-01-14,4.18,3.984,3.9764,3.7933,3.8892,UP,1
2014-01-15,4.294,4.276,4.0416,3.8002,3.8878,UP,1
2014-01-16,4.304,4.294,4.1236,3.806,3.8871,DOWN,0
2014-01-17,4.296,4.308,4.2004,3.8118,3.8862,DOWN,0
2014-01-21,4.274,4.314,4.2696,3.8175,3.8856,DOWN,0
2014-01-22,4.27,4.288,4.2876,3.8253,3.8853,UP,1
2014-01-23,4.272,4.246,4.2832,3.833,3.8845,UP,1
2014-01-24,4.336,4.452,4.2896,3.8407,3.8843,DOWN,0
2014-01-27,4.31,4.334,4.2924,3.8481,3.8869,UP,1
2014-01-28,4.4,4.41,4.3176,3.8561,3.8901,DOWN,0
2014-01-29,4.282,4.356,4.32,3.8621,3.8935,UP,1
2014-01-30,4.428,4.478,4.3512,3.8692,3.8975,DOWN,0
2014-01-31,4.24,4.338,4.332,3.8749,3.9006,DOWN,0
2014-02-03,4.064,4.21,4.2828,3.8784,3.9032,UP,1
2014-02-04,4.156,4.158,4.234,3.884,3.9065,DOWN,0
2014-02-05,4.044,4.122,4.1864,3.8868,3.9089,UP,1
2014-02-06,4.196,4.05,4.14,3.892,3.9121,UP,1
2014-02-07,4.302,4.22,4.1524,3.9003,3.9161,DOWN,0
2014-02-10,4.298,4.298,4.1992,3.9079,3.92,UP,1
2014-02-11,4.324,4.318,4.2328,3.9158,3.9243,DOWN,0
2014-02-12,4.292,4.32,4.2824,3.9332,3.9279,UP,1
2014-02-13,4.438,4.308,4.3308,3.955,3.9321,DOWN,0
2014-02-14,4.412,4.44,4.3528,3.975,3.9363,UP,1
2014-02-18,4.56,4.41,4.4052,3.996,3.941,DOWN,0
2014-02-19,4.424,4.524,4.4252,4.0139,3.9451,UP,1
2014-02-20,4.534,4.432,4.4736,4.0338,3.9496,DOWN,0
2014-02-21,4.522,4.538,4.4904,4.0521,3.9541,UP,1
2014-02-24,4.526,4.532,4.5132,4.0702,3.9585,UP,1
2014-02-25,4.612,4.52,4.5236,4.0913,3.9634,UP,1
2014-02-26,4.676,4.59,4.574,4.1146,3.9681,UP,1
2014-02-27,4.772,4.686,4.6216,4.1393,3.9739,DOWN,0
2014-02-28,4.63,4.782,4.6432,4.1606,3.9787,DOWN,0
2014-03-03,4.554,4.58,4.6488,4.1801,3.9833,UP,1
2014-03-04,4.7,4.73,4.6664,4.2019,3.9883,DOWN,0
2014-03-05,4.672,4.706,4.6656,4.2238,3.9927,UP,1
2014-03-06,4.69,4.678,4.6492,4.2439,3.9969,DOWN,0
2014-03-07,4.678,4.71,4.6588,4.2616,4.0011,DOWN,0
2014-03-10,4.626,4.66,4.6732,4.2785,4.0055,DOWN,0
2014-03-11,4.568,4.634,4.6468,4.2944,4.01,UP,1
2014-03-12,4.624,4.562,4.6372,4.3112,4.0148,DOWN,0
2014-03-13,4.52,4.662,4.6032,4.326,4.0188,UP,1
2014-03-14,4.57,4.5,4.5816,4.3409,4.0227,UP,1
2014-03-17,4.634,4.654,4.5832,4.3575,4.0266,UP,1
2014-03-18,4.756,4.642,4.6208,4.3755,4.0311,DOWN,0
2014-03-19,4.738,4.752,4.6436,4.3933,4.0363,DOWN,0
2014-03-20,4.704,4.732,4.6804,4.4081,4.0416,DOWN,0
2014-03-21,4.604,4.714,4.6872,4.4208,4.0465,DOWN,0
2014-03-24,4.46,4.618,4.6524,4.4321,4.0504,DOWN,0
2014-03-25,4.432,4.498,4.5876,4.4425,4.0539,DOWN,0
2014-03-26,4.332,4.454,4.5064,4.4506,4.0569,UP,1
2014-03-27,4.374,4.338,4.4404,4.4545,4.0605,DOWN,0
2014-03-28,4.362,4.4,4.392,4.4558,4.0641,UP,1
2014-03-31,4.406,4.392,4.3812,4.4579,4.0681,UP,1
2014-04-01,4.54,4.426,4.4028,4.4628,4.0731,UP,1
2014-04-02,4.556,4.66,4.4476,4.4684,4.0778,DOWN,0
2014-04-03,4.498,4.552,4.4724,4.473,4.0823,DOWN,0
2014-04-04,4.402,4.55,4.4804,4.4756,4.0866,UP,1
2014-04-07,4.458,4.4,4.4908,4.478,4.0912,UP,1
2014-04-08,4.564,4.478,4.4956,4.4831,4.0967,UP,1
2014-04-09,4.66,4.572,4.5164,4.4883,4.1035,DOWN,0
2014-04-10,4.334,4.58,4.4836,4.4893,4.1084,DOWN,0
2014-04-11,4.094,4.252,4.422,4.4826,4.1118,UP,1
2014-04-14,4.102,4.16,4.3508,4.4799,4.115,UP,1
2014-04-15,4.152,4.118,4.2684,4.4816,4.1182,UP,1
2014-04-16,4.308,4.168,4.198,4.4847,4.1225,UP,1
2014-04-17,4.328,4.296,4.1968,4.4904,4.1268,UP,1
2014-04-21,4.36,4.328,4.25,4.4936,4.1306,UP,1
2014-04-22,4.406,4.354,4.3108,4.4957,4.1344,UP,1
2014-04-23,4.408,4.438,4.362,4.4979,4.1381,UP,1
2014-04-24,4.5858,4.632,4.4176,4.5032,4.1423,DOWN,0
2014-04-25,4.41,4.556,4.434,4.5055,4.1447,DOWN,0
2014-04-28,4.292,4.412,4.4204,4.5026,4.1463,UP,1
2014-04-29,4.32,4.272,4.4032,4.5008,4.1478,UP,1
2014-04-30,4.396,4.318,4.4008,4.4975,4.1498,DOWN,0
2014-05-01,4.388,4.406,4.3612,4.4968,4.1518,UP,1
2014-05-02,4.392,4.396,4.3576,4.4939,4.1533,DOWN,0
2014-05-05,4.39,4.348,4.3772,4.4913,4.1549,DOWN,0
2014-05-06,4.27,4.366,4.3672,4.4862,4.1558,DOWN,0
2014-05-07,4.152,4.266,4.3184,4.477,4.1561,DOWN,0
2014-05-08,4.136,4.13,4.268,4.4662,4.1553,DOWN,0
2014-05-09,4.072,4.126,4.204,4.4522,4.1543,UP,1
2014-05-12,4.198,4.094,4.1656,4.4435,4.1544,DOWN,0
2014-05-13,4.116,4.202,4.1348,4.4348,4.1542,UP,1
2014-05-14,4.166,4.114,4.1376,4.4241,4.1547,UP,1
2014-05-15,4.212,4.144,4.1528,4.4149,4.1556,UP,1
2014-05-16,4.244,4.214,4.1872,4.406,4.1555,UP,1
2014-05-19,4.3,4.222,4.2076,4.3984,4.1557,DOWN,0
2014-05-20,4.252,4.288,4.2348,4.3909,4.1556,UP,1
2014-05-21,4.284,4.266,4.2584,4.3852,4.1559,UP,1
2014-05-22,4.352,4.292,4.2864,4.3798,4.1568,UP,1
2014-05-23,4.386,4.36,4.3148,4.3771,4.1581,UP,1
2014-05-27,4.432,4.4,4.3412,4.3744,4.1594,UP,1
2014-05-28,4.458,4.434,4.3824,4.3708,4.161,UP,1
2014-05-29,4.534,4.476,4.4324,4.3664,4.1628,DOWN,0
2014-05-30,4.494,4.526,4.4608,4.3615,4.1642,DOWN,0
2014-06-02,4.426,4.506,4.4688,4.356,4.1652,UP,1
2014-06-03,4.44,4.416,4.4704,4.3527,4.1672,UP,1
2014-06-04,4.51,4.426,4.4808,4.3537,4.1699,UP,1
2014-06-05,4.558,4.518,4.4856,4.3562,4.1726,UP,1
2014-06-06,4.606,4.572,4.508,4.3617,4.1757,UP,1
2014-06-09,4.636,4.602,4.55,4.3669,4.1787,UP,1
2014-06-10,4.658,4.626,4.5936,4.3728,4.1816,UP,1
2014-06-11,4.756,4.684,4.6428,4.3798,4.1851,DOWN,0
2014-06-12,4.686,4.746,4.6684,4.3828,4.1883,UP,1
2014-06-13,4.724,4.686,4.692,4.3861,4.1921,UP,1
2014-06-16,4.834,4.71,4.7316,4.3928,4.1966,UP,1
2014-06-17,4.868,4.816,4.7736,4.4022,4.2009,UP,1
2014-06-18,4.882,4.886,4.7988,4.4106,4.2055,UP,1
2014-06-19,4.928,4.904,4.8472,4.4179,4.2103,DOWN,0
2014-06-20,4.866,4.916,4.8756,4.422,4.2149,DOWN,0
2014-06-23,4.836,4.866,4.876,4.4321,4.2192,DOWN,0
2014-06-24,4.784,4.852,4.8592,4.4459,4.2231,UP,1
2014-06-25,4.902,4.764,4.8632,4.4619,4.2273,DOWN,0
2014-06-26,4.88,4.894,4.8536,4.4764,4.2311,UP,1
2014-06-27,4.946,4.864,4.8696,4.4892,4.2353,UP,1
2014-06-30,5.026,4.932,4.9076,4.5032,4.2398,UP,1
2014-07-01,5.03,5.036,4.9568,4.5166,4.2444,DOWN,0
2014-07-02,5.016,5.066,4.9796,4.5288,4.2489,UP,1
2014-07-03,5.056,5.034,5.0148,4.5417,4.2534,DOWN,0
2014-07-07,4.982,5.058,5.022,4.5496,4.2574,DOWN,0
2014-07-08,4.762,4.96,4.9692,4.5567,4.2601,UP,1
2014-07-09,4.847,4.832,4.9326,4.5678,4.2631,DOWN,0
2014-07-10,4.818,4.75,4.893,4.5777,4.2664,UP,1
2014-07-11,4.85,4.824,4.8518,4.5868,4.2703,DOWN,0
2014-07-14,4.848,4.89,4.825,4.596,4.2741,DOWN,0
2014-07-15,4.81,4.856,4.8346,4.6044,4.2776,UP,1
2014-07-16,4.846,4.834,4.8344,4.6135,4.2814,DOWN,0
2014-07-17,4.738,4.83,4.8184,4.6229,4.2849,UP,1
2014-07-18,4.796,4.762,4.8076,4.6357,4.288,DOWN,0
2014-07-21,4.792,4.784,4.7964,4.6489,4.2909,UP,1
2014-07-22,4.862,4.824,4.8068,4.6647,4.2947,DOWN,0
2014-07-23,4.806,4.86,4.7988,4.6768,4.297,UP,1
2014-07-24,5.19,5.216,4.8892,4.6983,4.301,DOWN,0
2014-07-25,5.104,5.126,4.9508,4.7171,4.3052,DOWN,0
2014-07-28,5.056,5.092,5.0036,4.7339,4.3097,DOWN,0
2014-07-29,5.024,5.056,5.036,4.7495,4.3136,UP,1
2014-07-30,5.106,5.068,5.096,4.7657,4.318,DOWN,0
2014-07-31,4.91,5.046,5.04,4.7788,4.3212,DOWN,0
2014-08-01,4.836,4.898,4.9864,4.7899,4.3253,UP,1
2014-08-04,4.882,4.828,4.9516,4.8005,4.3294,UP,1
2014-08-05,4.892,4.854,4.9252,4.8106,4.3341,UP,1
2014-08-06,4.902,4.852,4.8844,4.82,4.3384,UP,1
2014-08-07,4.938,4.924,4.89,4.8296,4.3425,UP,1
2014-08-08,4.968,4.94,4.9164,4.8383,4.3466,UP,1
2014-08-11,5.036,4.996,4.9472,4.8491,4.3512,DOWN,0
2014-08-12,4.97,5.022,4.9628,4.86,4.3553,UP,1
2014-08-13,5.128,5.006,5.008,4.8737,4.3608,DOWN,0
2014-08-14,5.082,5.114,5.0368,4.8852,4.3662,DOWN,0
2014-08-15,5.022,5.102,5.0476,4.8945,4.3711,UP,1
2014-08-18,5.085,5.052,5.0574,4.904,4.3766,UP,1
2014-08-19,5.107,5.108,5.0848,4.9135,4.382,DOWN,0
2014-08-20,5.052,5.064,5.0696,4.9213,4.3876,UP,1
2014-08-21,5.096,5.048,5.0724,4.9281,4.393,DOWN,0
2014-08-22,5.087,5.098,5.0854,4.9362,4.3984,DOWN,0
2014-08-25,5.081,5.12,5.0846,4.9433,4.4038,UP,1
2014-08-26,5.175,5.098,5.0982,4.9501,4.4103,DOWN,0
2014-08-27,5.118,5.174,5.1114,4.9551,4.4165,DOWN,0
2014-08-28,5.059,5.088,5.104,4.9587,4.422,UP,1
2014-08-29,5.162,5.09,5.119,4.9633,4.4281,UP,1
2014-09-02,5.283,5.174,5.1594,4.9717,4.4345,UP,1
2014-09-03,5.293,5.35,5.183,4.9808,4.4411,DOWN,0
2014-09-04,5.234,5.308,5.2062,4.9898,4.4469,UP,1
2014-09-05,5.279,5.222,5.2502,4.9974,4.4535,UP,1
2014-09-08,5.29,5.288,5.2758,5.0056,4.4605,DOWN,0
2014-09-09,5.202,5.272,5.2596,5.0107,4.4671,UP,1
2014-09-10,5.262,5.222,5.2534,5.0154,4.4739,DOWN,0
2014-09-11,5.19,5.29,5.2446,5.0186,4.4802,UP,1
2014-09-12,5.284,5.194,5.2456,5.024,4.4872,DOWN,0
2014-09-15,5.135,5.272,5.2146,5.0255,4.4933,UP,1
2014-09-16,5.22,5.124,5.2182,5.0303,4.4997,UP,1
2014-09-17,5.256,5.258,5.217,5.0402,4.5089,UP,1
2014-09-18,5.355,5.28,5.25,5.0503,4.5189,DOWN,0
2014-09-19,5.284,5.368,5.25,5.0597,4.5283,DOWN,0
2014-09-22,5.216,5.262,5.2662,5.067,4.5368,DOWN,0
2014-09-23,5.102,5.198,5.2426,5.0721,4.5447,UP,1
2014-09-24,5.168,5.134,5.225,5.0792,4.5528,DOWN,0
2014-09-25,5.008,5.152,5.1556,5.0825,4.5598,UP,1
2014-09-26,5.058,5.024,5.1104,5.0889,4.567,UP,1
2014-09-29,5.11,5.01,5.0892,5.0951,4.5748,DOWN,0
2014-09-30,5.053,5.102,5.0794,5.1004,4.5825,DOWN,0
2014-10-01,4.956,5.052,5.037,5.1022,4.5896,UP,1
2014-10-02,4.998,4.952,5.035,5.1061,4.5967,UP,1
2014-10-03,5.11,5.048,5.0454,5.1045,4.6044,DOWN,0
2014-10-06,5.025,4.984,5.0284,5.1029,4.6115,DOWN,0
2014-10-07,4.869,4.986,4.9916,5.0992,4.618,UP,1
2014-10-08,4.988,4.876,4.998,5.0984,4.6245,DOWN,0
2014-10-09,4.872,4.98,4.9728,5.0938,4.6299,DOWN,0
2014-10-10,4.716,4.844,4.894,5.0899,4.6345,DOWN,0
2014-10-13,4.687,4.726,4.8264,5.0869,4.6391,UP,1
2014-10-14,4.806,4.75,4.8138,5.0854,4.6442,UP,1
2014-10-15,4.808,4.714,4.7778,5.0837,4.6493,DOWN,0
2014-10-16,4.754,4.716,4.7542,5.0807,4.654,UP,1
2014-10-17,4.924,4.836,4.7958,5.0805,4.6596,UP,1
2014-10-20,5.012,4.904,4.8608,5.0813,4.6654,UP,1
2014-10-21,5.054,5.088,4.9104,5.0817,4.6714,DOWN,0
2014-10-22,5.034,5.08,4.9556,5.083,4.6767,UP,1
2014-10-23,5.088,5.25,5.0224,5.0822,4.6823,UP,1
2014-10-24,5.146,5.074,5.0668,5.0835,4.6886,DOWN,0
2014-10-27,5.086,5.106,5.0816,5.0847,4.6945,UP,1
2014-10-28,5.15,5.104,5.1008,5.086,4.7006,DOWN,0
2014-10-29,5.148,5.158,5.1236,5.0869,4.7054,DOWN,0
2014-10-30,5.148,5.134,5.1356,5.0888,4.7097,UP,1
2014-10-31,5.21,5.226,5.1484,5.0911,4.7142,UP,1
2014-11-03,5.264,5.218,5.184,5.0946,4.7191,UP,1
2014-11-04,5.284,5.242,5.2108,5.0987,4.7241,UP,1
2014-11-05,5.298,5.304,5.2408,5.1011,4.7293,UP,1
2014-11-06,5.314,5.29,5.274,5.105,4.7345,UP,1
2014-11-07,5.42,5.302,5.316,5.1123,4.7399,UP,1
2014-11-10,5.424,5.412,5.348,5.1175,4.7455,UP,1
2014-11-11,5.432,5.396,5.3776,5.1205,4.7506,DOWN,0
2014-11-12,5.432,5.394,5.4044,5.1233,4.7564,DOWN,0
2014-11-13,5.384,5.44,5.4184,5.1263,4.7611,UP,1
2014-11-14,5.428,5.376,5.42,5.1292,4.7671,DOWN,0
2014-11-17,5.378,5.42,5.4108,5.131,4.7737,UP,1
2014-11-18,5.39,5.388,5.4024,5.1348,4.7798,DOWN,0
2014-11-19,5.354,5.388,5.3868,5.1366,4.7864,UP,1
2014-11-20,5.409,5.308,5.3918,5.141,4.7924,UP,1
2014-11-21,5.422,5.46,5.3906,5.1437,4.798,UP,1
2014-11-24,5.474,5.436,5.4098,5.1505,4.8039,DOWN,0
2014-11-25,5.465,5.476,5.4248,5.1554,4.8096,UP,1
2014-11-26,5.504,5.484,5.4548,5.1604,4.8157,UP,1
2014-11-28,5.512,5.5,5.4754,5.1635,4.8211,DOWN,0
2014-12-01,5.46,5.486,5.483,5.167,4.8263,UP,1
2014-12-02,5.494,5.436,5.487,5.1726,4.831,DOWN,0
2014-12-03,5.49,5.492,5.492,5.1804,4.8363,UP,1
2014-12-04,5.526,5.486,5.4964,5.1875,4.8413,UP,1
2014-12-05,5.571,5.54,5.5082,5.1988,4.8465,DOWN,0
2014-12-08,5.554,5.548,5.527,5.2087,4.8516,UP,1
2014-12-09,5.568,5.454,5.5418,5.2179,4.8564,DOWN,0
2014-12-10,5.536,5.56,5.551,5.2275,4.8607,UP,1
2014-12-11,5.672,5.536,5.5802,5.2418,4.8652,DOWN,0
2014-12-12,5.62,5.602,5.59,5.2543,4.8702,UP,1
2014-12-15,5.632,5.664,5.6056,5.2647,4.8756,DOWN,0
2014-12-16,5.597,5.596,5.6114,5.2762,4.88,UP,1
2014-12-17,5.695,5.63,5.6432,5.2927,4.8852,UP,1
2014-12-18,5.926,5.71,5.694,5.3114,4.8913,UP,1
2014-12-19,6.02,5.952,5.774,5.3344,4.8981,UP,1
2014-12-22,6.126,6.036,5.8728,5.3626,4.9056,UP,1
2014-12-23,6.182,6.234,5.9898,5.3925,4.9136,UP,1
2014-12-24,6.237,6.18,6.0982,5.4211,4.9217,UP,1
2014-12-26,6.262,6.268,6.1654,5.4502,4.9304,DOWN,0
2014-12-29,6.23,6.252,6.2074,5.4797,4.9387,DOWN,0
2014-12-30,6.199,6.182,6.222,5.5052,4.9465,DOWN,0
2014-12-31,6.132,6.228,6.212,5.5276,4.9534,UP,1
2015-01-02,6.158,6.18,6.1962,5.5497,4.9605,DOWN,0
2015-01-05,6.104,6.126,6.1646,5.5711,4.9675,DOWN,0
2015-01-06,5.99,6.108,6.1166,5.5891,4.9744,UP,1
2015-01-07,6.076,6.05,6.092,5.6077,4.9825,UP,1
2015-01-08,6.242,6.178,6.114,5.6309,4.9916,DOWN,0
2015-01-09,6.214,6.262,6.1252,5.6521,5.001,DOWN,0
2015-01-12,6.168,6.242,6.138,5.6725,5.0099,UP,1
2015-01-13,6.18,6.212,6.176,5.6932,5.019,UP,1
2015-01-14,6.184,6.098,6.1976,5.7127,5.0279,DOWN,0
2015-01-15,6.054,6.198,6.16,5.7285,5.0355,UP,1
2015-01-16,6.184,6.07,6.154,5.7465,5.0436,UP,1
2015-01-20,6.208,6.198,6.162,5.7647,5.0522,UP,1
2015-01-21,6.238,6.202,6.1736,5.7831,5.0614,UP,1
2015-01-22,6.286,6.204,6.194,5.8005,5.0705,UP,1
2015-01-23,6.386,6.306,6.2604,5.8197,5.0796,UP,1
2015-01-26,6.49,6.528,6.3216,5.8409,5.0888,DOWN,0
2015-01-27,6.49,6.392,6.378,5.862,5.0995,DOWN,0
2015-01-28,6.28,6.594,6.3864,5.8799,5.1105,DOWN,0
2015-01-29,5.843,5.9,6.2978,5.8882,5.1192,UP,1
2015-01-30,5.979,5.784,6.2164,5.9003,5.1283,UP,1
2015-02-02,6.006,5.948,6.1196,5.9126,5.1368,UP,1
2015-02-03,6.104,6.022,6.0424,5.9276,5.1457,UP,1
2015-02-04,6.206,6.074,6.0276,5.9435,5.1549,UP,1
2015-02-05,6.346,6.252,6.1282,5.962,5.1646,UP,1
2015-02-06,6.361,6.398,6.2046,5.9797,5.1744,DOWN,0
2015-02-09,6.298,6.32,6.263,5.9964,5.1829,UP,1
2015-02-10,6.448,6.348,6.3318,6.0153,5.1931,UP,1
2015-02-11,6.557,6.452,6.402,6.0362,5.2045,UP,1
2015-02-12,6.596,6.596,6.452,6.0589,5.2158,UP,1
2015-02-13,6.646,6.67,6.509,6.0819,5.2271,DOWN,0
2015-02-17,6.6,6.61,6.5694,6.1041,5.2381,UP,1
2015-02-18,6.658,6.63,6.6114,6.1268,5.2495,UP,1
2015-02-19,6.7,6.656,6.64,6.1494,5.261,UP,1
2015-02-20,6.768,6.684,6.6744,6.1736,5.2735,DOWN,0
