ticker,ROL US Equity,ROL US Equity,ROL US Equity,ROL US Equity,ROL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-08-14,19.5556,19.4889,16.6017,19.504,18.8027,DOWN,0
2017-08-15,19.5333,19.5556,16.6311,19.472,18.8128,UP,1
2017-08-16,19.64,19.56,16.6612,19.4809,18.8281,DOWN,0
2017-08-17,19.5511,19.6,16.6904,19.5191,18.842,DOWN,0
2017-08-18,19.4,19.5289,16.7196,19.536,18.8509,UP,1
2017-08-21,19.6222,19.4178,16.7496,19.5493,18.8659,UP,1
2017-08-22,19.8933,19.6667,16.7812,19.6213,18.8838,DOWN,0
2017-08-23,19.8222,19.8133,16.8129,19.6578,18.8975,UP,1
2017-08-24,19.8444,19.96,16.8439,19.7164,18.9101,UP,1
2017-08-25,19.8933,19.8933,16.8748,19.8151,18.9231,UP,1
2017-08-28,19.92,19.9822,16.9049,19.8747,18.9368,DOWN,0
2017-08-29,19.6844,19.8267,16.9341,19.8329,18.9424,DOWN,0
2017-08-30,19.4578,19.6489,16.9625,19.76,18.947,UP,1
2017-08-31,19.7378,19.5067,16.9924,19.7387,18.9623,UP,1
2017-09-01,19.7511,19.7733,17.0218,19.7102,18.986,DOWN,0
2017-09-05,19.6978,19.72,17.0505,19.6658,19.0065,UP,1
2017-09-06,19.7467,19.7511,17.0791,19.6782,19.0295,UP,1
2017-09-07,19.7778,19.7378,17.1066,19.7422,19.059,UP,1
2017-09-08,19.84,19.7333,17.1348,19.7627,19.0908,DOWN,0
2017-09-11,19.8044,19.9244,17.1617,19.7733,19.1276,DOWN,0
2017-09-12,19.68,19.8178,17.1883,19.7698,19.1594,DOWN,0
2017-09-13,19.5156,19.6889,17.2134,19.7236,19.1916,UP,1
2017-09-14,19.76,19.5156,17.2398,19.72,19.2236,DOWN,0
2017-09-15,19.56,19.6622,17.2656,19.664,19.2567,DOWN,0
2017-09-18,19.4756,19.6,17.2915,19.5982,19.2825,UP,1
2017-09-19,19.64,19.4756,17.3178,19.5902,19.3124,UP,1
2017-09-20,19.7422,19.6267,17.3442,19.6356,19.345,UP,1
2017-09-21,19.7556,19.7333,17.37,19.6347,19.3738,UP,1
2017-09-22,19.8756,19.7778,17.3958,19.6978,19.4079,UP,1
2017-09-25,19.9556,19.9067,17.421,19.7938,19.4444,UP,1
2017-09-26,20.2667,19.9556,17.4466,19.9191,19.4866,DOWN,0
2017-09-27,20.2356,20.2889,17.4724,20.0178,19.5238,UP,1
2017-09-28,20.3422,20.1822,17.4996,20.1351,19.5628,UP,1
2017-09-29,20.5067,20.2978,17.528,20.2613,19.6062,DOWN,0
2017-10-02,20.32,20.5333,17.5559,20.3342,19.6449,UP,1
2017-10-03,20.5022,20.3556,17.5845,20.3813,19.6859,UP,1
2017-10-04,20.5422,20.4756,17.6134,20.4427,19.7268,DOWN,0
2017-10-05,20.5067,20.5733,17.6417,20.4756,19.7504,UP,1
2017-10-06,20.8311,20.4711,17.6712,20.5404,19.7824,UP,1
2017-10-09,20.9022,20.8756,17.7013,20.6569,19.8135,UP,1
2017-10-10,21.0356,21.0044,17.7323,20.7636,19.8484,UP,1
2017-10-11,21.1022,21.0489,17.763,20.8756,19.8841,UP,1
2017-10-12,21.1511,21.0978,17.7937,21.0044,19.9205,UP,1
2017-10-13,21.16,21.2178,17.8244,21.0702,19.9526,UP,1
2017-10-16,21.1867,21.1378,17.855,21.1271,19.9861,UP,1
2017-10-17,21.2489,21.2,17.8861,21.1698,20.0188,DOWN,0
2017-10-18,21.1822,21.28,17.9176,21.1858,20.0485,DOWN,0
2017-10-19,21.1822,21.1467,17.9484,21.192,20.0803,UP,1
2017-10-20,21.2,21.2178,17.9797,21.2,20.1171,DOWN,0
2017-10-23,21.1644,21.2222,18.0112,21.1956,20.154,DOWN,0
2017-10-24,20.9556,21.1333,18.0424,21.1369,20.182,DOWN,0
2017-10-25,19.6,20.7467,18.0668,20.8204,20.1834,DOWN,0
2017-10-26,19.5733,19.6,18.0909,20.4987,20.182,DOWN,0
2017-10-27,19.3067,19.5956,18.1143,20.12,20.1772,DOWN,0
2017-10-30,19.2133,19.3778,18.1361,19.7298,20.1734,UP,1
2017-10-31,19.5156,19.1911,18.1598,19.4418,20.1713,DOWN,0
2017-11-01,19.4222,19.5644,18.1825,19.4062,20.1619,UP,1
2017-11-02,19.8667,19.4311,18.2077,19.4649,20.1628,UP,1
2017-11-03,20.1244,19.8978,18.2327,19.6284,20.1684,DOWN,0
2017-11-06,20.0489,20.0756,18.2588,19.7956,20.1715,UP,1
2017-11-07,20.1644,20.1067,18.2844,19.9253,20.1764,DOWN,0
2017-11-08,20.1067,20.2,18.3073,20.0622,20.1848,DOWN,0
2017-11-09,19.8756,19.9467,18.3278,20.064,20.1932,UP,1
2017-11-10,19.9956,19.8489,18.3488,20.0382,20.1983,UP,1
2017-11-13,20.1511,19.9422,18.3714,20.0587,20.2063,DOWN,0
2017-11-14,20.1289,20.1289,18.3936,20.0516,20.2149,DOWN,0
2017-11-15,19.9689,20.0533,18.4158,20.024,20.2194,UP,1
2017-11-16,20.1378,20.0356,18.4386,20.0764,20.2266,DOWN,0
2017-11-17,20.0044,20.12,18.4596,20.0782,20.2299,UP,1
2017-11-20,20.0844,20.0578,18.481,20.0649,20.2355,UP,1
2017-11-21,20.1778,20.1467,18.502,20.0747,20.2454,DOWN,0
2017-11-22,20.1422,20.1867,18.5233,20.1093,20.258,DOWN,0
2017-11-24,20.0978,20.1911,18.5433,20.1013,20.2647,UP,1
2017-11-27,20.1067,20.0978,18.5623,20.1218,20.2756,UP,1
2017-11-28,20.1556,20.1289,18.5814,20.136,20.2892,UP,1
2017-11-29,20.4933,20.1244,18.6026,20.1991,20.3063,UP,1
2017-11-30,20.6,20.4622,18.6241,20.2907,20.3235,UP,1
2017-12-01,20.7556,20.5911,18.6457,20.4222,20.3435,DOWN,0
2017-12-04,20.4889,20.8889,18.6661,20.4987,20.3557,DOWN,0
2017-12-05,20.2622,20.56,18.6855,20.52,20.3619,UP,1
2017-12-06,20.52,20.1956,18.7062,20.5253,20.3669,UP,1
2017-12-07,20.6489,20.5111,18.7274,20.5351,20.3752,DOWN,0
2017-12-08,20.4444,20.6578,18.7476,20.4729,20.3772,DOWN,0
2017-12-11,20.1511,20.4578,18.7663,20.4053,20.3701,DOWN,0
2017-12-12,20.1333,20.1556,18.7857,20.3796,20.3664,UP,1
2017-12-13,20.3511,20.1067,18.8054,20.3458,20.3634,DOWN,0
2017-12-14,20.3111,20.36,18.8261,20.2782,20.3588,UP,1
2017-12-15,20.8089,20.3822,18.849,20.3511,20.3648,UP,1
2017-12-18,20.8222,20.8044,18.8724,20.4853,20.3646,UP,1
2017-12-19,20.8533,20.7467,18.8963,20.6293,20.3636,UP,1
2017-12-20,20.9556,20.88,18.9207,20.7502,20.362,DOWN,0
2017-12-21,20.8311,20.9956,18.9448,20.8542,20.3566,DOWN,0
2017-12-22,20.6444,20.8578,18.967,20.8213,20.3465,UP,1
2017-12-26,20.7422,20.6356,18.9897,20.8053,20.3381,UP,1
2017-12-27,20.8,20.76,19.0125,20.7947,20.3304,DOWN,0
2017-12-28,20.7022,20.8933,19.034,20.744,20.3195,DOWN,0
2017-12-29,20.68,20.7111,19.0555,20.7138,20.3094,UP,1
2018-01-02,20.7333,20.8222,19.0772,20.7316,20.3004,DOWN,0
2018-01-03,20.6578,20.6444,19.0991,20.7147,20.2896,UP,1
2018-01-04,21.0444,20.7378,19.1243,20.7636,20.2872,DOWN,0
2018-01-05,20.9378,21.0533,19.1489,20.8107,20.2868,UP,1
2018-01-08,21.1467,20.8933,19.1746,20.904,20.3178,UP,1
2018-01-09,21.1733,21.1422,19.2003,20.992,20.3498,DOWN,0
2018-01-10,20.9733,21.0889,19.2253,21.0551,20.3831,UP,1
2018-01-11,21.1956,20.9822,19.2507,21.0853,20.4228,DOWN,0
2018-01-12,21.1644,21.2667,19.2751,21.1307,20.4557,DOWN,0
2018-01-16,21.1067,21.2844,19.2986,21.1227,20.4894,UP,1
2018-01-17,21.1956,21.1289,19.322,21.1271,20.516,DOWN,0
2018-01-18,21.1556,21.2,19.3479,21.1636,20.5366,UP,1
2018-01-19,21.28,21.2089,19.3736,21.1804,20.5612,DOWN,0
2018-01-22,21.28,21.28,19.3995,21.2036,20.5836,DOWN,0
2018-01-23,21.28,21.2444,19.4252,21.2382,20.607,UP,1
2018-01-24,22.44,21.6756,19.4564,21.4871,20.6583,DOWN,0
2018-01-25,22.44,22.64,19.4873,21.744,20.7072,UP,1
2018-01-26,22.4933,22.5333,19.5178,21.9867,20.754,DOWN,0
2018-01-29,22.3289,22.4444,19.5484,22.1964,20.798,DOWN,0
2018-01-30,22.0889,22.2622,19.5784,22.3582,20.8404,DOWN,0
2018-01-31,21.9289,22.2222,19.6063,22.256,20.8763,DOWN,0
2018-02-01,21.8489,21.9156,19.6333,22.1378,20.9132,DOWN,0
2018-02-02,21.4222,21.7111,19.6574,21.9236,20.9399,DOWN,0
2018-02-05,20.8,21.4,19.6771,21.6178,20.9524,UP,1
2018-02-06,20.8267,20.5289,19.6972,21.3653,20.966,UP,1
2018-02-07,21.1733,20.7778,19.7181,21.2142,20.9876,DOWN,0
2018-02-08,20.2044,21.1956,19.7344,20.8853,20.9895,UP,1
2018-02-09,20.3733,20.4178,19.7518,20.6756,20.9939,UP,1
2018-02-12,20.9244,20.5822,19.7694,20.7004,21.0025,UP,1
2018-02-13,20.9689,20.9111,19.788,20.7289,21.0099,UP,1
2018-02-14,21.4222,20.9111,19.808,20.7787,21.0232,UP,1
2018-02-15,21.6667,21.56,19.8293,21.0711,21.0468,UP,1
2018-02-16,22.1733,21.6356,19.8534,21.4311,21.085,UP,1
2018-02-20,22.2,22.0311,19.8764,21.6862,21.1186,UP,1
2018-02-21,22.2133,22.1867,19.8986,21.9351,21.1499,UP,1
2018-02-22,22.3911,22.2222,19.9225,22.1289,21.1888,UP,1
2018-02-23,22.7467,22.4533,19.9477,22.3449,21.2407,UP,1
2018-02-26,22.8533,22.8489,19.9727,22.4809,21.2951,DOWN,0
2018-02-27,22.6311,22.84,19.9961,22.5671,21.3407,DOWN,0
2018-02-28,22.3422,22.6267,20.0175,22.5929,21.3813,DOWN,0
2018-03-01,21.9778,22.36,20.0366,22.5102,21.4047,UP,1
2018-03-02,22.0711,21.8667,20.0562,22.3751,21.4297,UP,1
2018-03-05,22.3333,21.9956,20.0775,22.2711,21.4593,UP,1
2018-03-06,22.7733,22.3556,20.1006,22.2996,21.4956,UP,1
2018-03-07,23.2044,22.5778,20.1244,22.472,21.5431,UP,1
2018-03-08,23.2133,23.2756,20.1465,22.7191,21.5945,UP,1
2018-03-09,23.4978,23.2533,20.1695,23.0044,21.6496,DOWN,0
2018-03-12,23.4756,23.5556,20.1917,23.2329,21.7031,DOWN,0
2018-03-13,23.2133,23.48,20.2117,23.3209,21.7533,DOWN,0
2018-03-14,22.9822,23.2489,20.2308,23.2764,21.7994,DOWN,0
2018-03-15,22.8133,22.9422,20.2508,23.1964,21.841,UP,1
2018-03-16,22.8711,22.84,20.2695,23.0711,21.8852,UP,1
2018-03-19,22.8756,22.88,20.2894,22.9511,21.9219,UP,1
2018-03-20,23.0978,22.8622,20.3092,22.928,21.9651,DOWN,0
2018-03-21,23.0222,23.0933,20.3291,22.936,22.0026,DOWN,0
2018-03-22,22.5422,22.8978,20.3475,22.8818,22.03,DOWN,0
2018-03-23,22.24,22.4267,20.3644,22.7556,22.0553,UP,1
2018-03-26,22.9422,22.5289,20.3843,22.7689,22.0902,DOWN,0
2018-03-27,22.4089,23.0,20.402,22.6311,22.1151,UP,1
2018-03-28,22.4311,22.4089,20.4192,22.5129,22.1416,UP,1
2018-03-29,22.68,22.5689,20.4369,22.5404,22.1713,DOWN,0
2018-04-02,22.2267,22.6711,20.452,22.5378,22.1927,UP,1
2018-04-03,22.5911,22.36,20.4687,22.4676,22.2189,UP,1
2018-04-04,22.8533,22.3467,20.4868,22.5564,22.2504,DOWN,0
2018-04-05,22.7956,22.9867,20.5037,22.6293,22.2807,DOWN,0
2018-04-06,22.3289,22.6667,20.5192,22.5591,22.2785,UP,1
2018-04-09,22.5289,22.4578,20.537,22.6196,22.2803,UP,1
2018-04-10,22.8089,22.7911,20.5582,22.6631,22.2866,DOWN,0
2018-04-11,22.7067,22.6933,20.5784,22.6338,22.2941,UP,1
2018-04-12,22.8089,22.7556,20.5995,22.6364,22.3085,DOWN,0
2018-04-13,22.8,22.9244,20.622,22.7307,22.326,UP,1
2018-04-16,23.3956,23.0044,20.6477,22.904,22.3569,UP,1
2018-04-17,23.9778,23.5556,20.6778,23.1378,22.408,DOWN,0
2018-04-18,23.8444,23.9956,20.7065,23.3653,22.4689,DOWN,0
2018-04-19,23.4844,23.8,20.7344,23.5004,22.522,DOWN,0
2018-04-20,23.1822,23.4,20.7595,23.5769,22.5622,DOWN,0
2018-04-23,22.9956,23.1822,20.785,23.4969,22.618,DOWN,0
2018-04-24,22.5244,23.1111,20.8067,23.2062,22.6611,DOWN,0
2018-04-25,21.9333,22.3689,20.8256,22.824,22.6812,DOWN,0
2018-04-26,21.84,21.8311,20.8442,22.4951,22.6987,DOWN,0
2018-04-27,21.8044,21.8356,20.8617,22.2196,22.7063,DOWN,0
2018-04-30,21.5644,21.8444,20.8787,21.9333,22.7043,UP,1
2018-05-01,21.7022,21.5244,20.8965,21.7689,22.6948,DOWN,0
2018-05-02,21.5644,21.72,20.9136,21.6951,22.6821,UP,1
2018-05-03,21.5911,21.5511,20.9296,21.6453,22.6697,UP,1
2018-05-04,22.0178,21.5378,20.9478,21.688,22.6622,UP,1
2018-05-07,22.2533,22.0489,20.9674,21.8258,22.6524,DOWN,0
2018-05-08,22.1822,22.1956,20.9863,21.9218,22.6389,DOWN,0
2018-05-09,22.0622,22.1511,21.0044,22.0213,22.6276,UP,1
2018-05-10,22.0978,22.0978,21.0224,22.1227,22.6227,UP,1
2018-05-11,22.4667,22.0711,21.0381,22.2124,22.6324,DOWN,0
2018-05-14,22.3511,22.4756,21.0537,22.232,22.638,DOWN,0
2018-05-15,22.2844,22.2133,21.0684,22.2524,22.6371,DOWN,0
2018-05-16,22.2489,22.3156,21.0832,22.2898,22.6266,DOWN,0
2018-05-17,22.2222,22.3067,21.0977,22.3147,22.6069,UP,1
2018-05-18,22.2711,22.2578,21.1124,22.2756,22.5881,UP,1
2018-05-21,22.5867,22.4222,21.1276,22.3227,22.5699,DOWN,0
2018-05-22,22.2533,22.6444,21.1413,22.3164,22.5454,UP,1
2018-05-23,22.2667,22.1911,21.1545,22.32,22.5265,UP,1
2018-05-24,22.3644,22.2711,21.1679,22.3484,22.5141,DOWN,0
2018-05-25,22.2756,22.3511,21.1813,22.3493,22.5034,UP,1
2018-05-29,22.3733,22.1378,21.1963,22.3067,22.4934,UP,1
2018-05-30,22.7067,22.4844,21.2133,22.3973,22.49,DOWN,0
2018-05-31,22.12,22.6756,21.2261,22.368,22.4705,UP,1
2018-06-01,22.2267,22.2578,21.2396,22.3404,22.4546,UP,1
2018-06-04,22.84,22.5822,21.2556,22.4533,22.4605,UP,1
2018-06-05,23.04,22.8667,21.273,22.5867,22.4765,UP,1
2018-06-06,23.3556,23.0844,21.2928,22.7164,22.4848,UP,1
2018-06-07,23.4667,23.4044,21.312,22.9858,22.506,UP,1
2018-06-08,23.4711,23.5244,21.3299,23.2347,22.5268,DOWN,0
2018-06-11,23.2178,23.4667,21.3469,23.3102,22.5375,UP,1
2018-06-12,23.4622,23.2533,21.365,23.3947,22.5622,DOWN,0
2018-06-13,23.0444,23.5156,21.3807,23.3324,22.5713,UP,1
2018-06-14,23.2311,23.1156,21.3973,23.2853,22.5788,UP,1
2018-06-15,23.3867,23.2222,21.4158,23.2684,22.5907,UP,1
2018-06-18,23.5244,23.24,21.4361,23.3298,22.6146,DOWN,0
2018-06-19,23.4311,23.3644,21.4546,23.3236,22.6326,DOWN,0
2018-06-20,23.3067,23.4311,21.4724,23.376,22.6426,DOWN,0
2018-06-21,23.3022,23.3111,21.4904,23.3902,22.6545,DOWN,0
2018-06-22,23.2933,23.3733,21.5081,23.3716,22.6642,DOWN,0
2018-06-25,23.1733,23.2711,21.5251,23.3013,22.6716,DOWN,0
2018-06-26,23.1333,23.2178,21.5416,23.2418,22.6664,DOWN,0
2018-06-27,23.0222,23.2311,21.5577,23.1849,22.6473,UP,1
2018-06-28,23.32,23.0489,21.5759,23.1884,22.6368,UP,1
2018-06-29,23.3689,23.4711,21.5951,23.2036,22.6345,UP,1
2018-07-02,23.6089,23.3511,21.6144,23.2907,22.643,DOWN,0
2018-07-03,23.48,23.6533,21.634,23.36,22.6527,UP,1
2018-07-05,23.6178,23.5956,21.6547,23.4791,22.6746,UP,1
2018-07-06,23.9733,23.6222,21.6764,23.6098,22.7154,UP,1
2018-07-09,24.4356,24.0489,21.6998,23.8231,22.7673,UP,1
2018-07-10,24.4444,24.4711,21.7233,23.9902,22.8201,UP,1
2018-07-11,24.4844,24.3289,21.7463,24.1911,22.8785,UP,1
2018-07-12,24.8178,24.6222,21.7706,24.4311,22.9408,DOWN,0
2018-07-13,24.5511,24.8178,21.792,24.5467,23.0005,DOWN,0
2018-07-16,24.4578,24.5244,21.8132,24.5511,23.0579,DOWN,0
2018-07-17,24.4133,24.4267,21.8335,24.5449,23.1058,UP,1
2018-07-18,24.6667,24.4,21.8543,24.5813,23.154,DOWN,0
2018-07-19,24.6667,24.6,21.876,24.5511,23.2037,UP,1
2018-07-20,24.8311,24.6178,21.8977,24.6071,23.2591,UP,1
2018-07-23,24.9111,24.8,21.9195,24.6978,23.3154,DOWN,0
2018-07-24,24.6267,24.9111,21.9401,24.7404,23.3586,UP,1
2018-07-25,24.8178,24.4667,21.9601,24.7707,23.4079,UP,1
2018-07-26,24.9289,24.8089,21.9802,24.8231,23.4608,DOWN,0
2018-07-27,24.8044,24.9867,21.999,24.8178,23.5119,DOWN,0
2018-07-30,24.2222,24.7778,22.0146,24.68,23.5519,UP,1
2018-07-31,24.4178,24.3111,22.031,24.6382,23.5948,UP,1
2018-08-01,24.9067,24.4267,22.0497,24.656,23.6412,UP,1
2018-08-02,25.1511,24.8533,22.0695,24.7004,23.6992,DOWN,0
2018-08-03,25.0533,25.1378,22.0886,24.7502,23.7549,UP,1
2018-08-06,25.28,25.0844,22.109,24.9618,23.8132,DOWN,0
2018-08-07,25.0489,25.3333,22.1284,25.088,23.8687,DOWN,0
2018-08-08,25.0,25.0489,22.1474,25.1067,23.9212,DOWN,0
2018-08-09,24.8889,24.9822,22.166,25.0542,23.9649,UP,1
2018-08-10,24.9911,24.8267,22.1862,25.0418,24.0223,DOWN,0
2018-08-13,24.96,25.0356,22.213,24.9778,24.077,UP,1
2018-08-14,25.2222,25.0533,22.2412,25.0124,24.1246,DOWN,0
2018-08-15,25.1911,25.0933,22.2706,25.0507,24.1676,UP,1
2018-08-16,25.4089,25.3333,22.3016,25.1547,24.2087,UP,1
2018-08-17,25.4178,25.4133,22.3311,25.24,24.2477,UP,1
2018-08-20,25.5422,25.4978,22.3617,25.3564,24.2892,UP,1
2018-08-21,25.6444,25.5511,22.3906,25.4409,24.3377,UP,1
2018-08-22,25.7067,25.5956,22.4185,25.544,24.3826,UP,1
2018-08-23,25.8356,25.6844,22.4475,25.6293,24.4384,UP,1
2018-08-24,26.0311,25.88,22.4768,25.752,24.4944,UP,1
2018-08-27,26.4444,26.1156,22.5085,25.9324,24.5556,UP,1
2018-08-28,26.4756,26.5733,22.5415,26.0987,24.6146,UP,1
2018-08-29,26.5556,26.4889,22.5743,26.2684,24.6771,UP,1
2018-08-30,26.68,26.5778,22.6069,26.4373,24.7445,UP,1
2018-08-31,26.7022,26.6267,22.6398,26.5716,24.8125,UP,1
2018-09-04,26.8889,26.6756,22.6744,26.6604,24.8844,DOWN,0
2018-09-05,26.8533,26.8222,22.708,26.736,24.958,UP,1
2018-09-06,27.1689,26.8444,22.7438,26.8587,25.0388,UP,1
2018-09-07,27.3467,27.1422,22.7801,26.992,25.1252,UP,1
2018-09-10,27.6356,27.4667,22.8174,27.1787,25.2116,UP,1
2018-09-11,27.84,27.6844,22.8559,27.3689,25.301,UP,1
2018-09-12,28.2133,27.88,22.8965,27.6409,25.3931,UP,1
2018-09-13,28.32,28.3556,22.9375,27.8711,25.4899,DOWN,0
2018-09-14,28.1867,28.3244,22.9777,28.0391,25.5812,DOWN,0
2018-09-17,28.1156,28.2,23.0158,28.1351,25.6641,UP,1
2018-09-18,28.5156,28.1333,23.0554,28.2702,25.7457,DOWN,0
2018-09-19,27.7556,28.4444,23.0904,28.1787,25.8119,UP,1
2018-09-20,27.8889,27.9022,23.1274,28.0924,25.88,DOWN,0
2018-09-21,27.7822,27.9867,23.165,28.0116,25.9393,DOWN,0
2018-09-24,27.4356,27.7822,23.1996,27.8756,25.997,UP,1
2018-09-25,27.7689,27.5333,23.2352,27.7262,26.0632,DOWN,0
2018-09-26,26.8089,27.5644,23.267,27.5369,26.1111,DOWN,0
2018-09-27,26.3378,26.88,23.2979,27.2267,26.1445,UP,1
2018-09-28,26.9733,26.2533,23.3321,27.0649,26.1907,DOWN,0
2018-10-01,26.2311,27.0667,23.3615,26.824,26.2187,UP,1
2018-10-02,26.4222,26.3556,23.3921,26.5547,26.2489,DOWN,0
2018-10-03,26.1378,26.4667,23.4187,26.4204,26.2791,UP,1
2018-10-04,26.2444,25.9422,23.4458,26.4018,26.3076,UP,1
2018-10-05,26.3467,26.3333,23.4733,26.2764,26.336,DOWN,0
2018-10-08,26.1911,26.2844,23.4995,26.2684,26.3637,UP,1
2018-10-09,26.2711,26.1911,23.5267,26.2382,26.4047,DOWN,0
2018-10-10,25.1689,26.2044,23.5493,26.0444,26.4197,DOWN,0
2018-10-11,24.6889,25.0756,23.569,25.7333,26.4154,UP,1
2018-10-12,24.9556,25.0133,23.5898,25.4551,26.4115,UP,1
2018-10-15,25.0311,24.9289,23.6114,25.2231,26.411,UP,1
2018-10-16,25.5778,25.1956,23.6359,25.0844,26.417,DOWN,0
2018-10-17,25.4978,25.6311,23.6598,25.1502,26.426,DOWN,0
2018-10-18,25.1067,25.4622,23.682,25.2338,26.4281,UP,1
2018-10-19,25.2844,25.2311,23.7032,25.2996,26.436,UP,1
2018-10-22,25.3333,25.3733,23.7252,25.36,26.4428,DOWN,0
2018-10-23,25.08,24.9556,23.7448,25.2604,26.4452,UP,1
2018-10-24,25.4622,25.56,23.7663,25.2533,26.45,DOWN,0
2018-10-25,25.2178,25.5333,23.7875,25.2756,26.4506,UP,1
2018-10-26,25.3244,24.9022,23.8082,25.2836,26.4489,UP,1
2018-10-29,25.5156,25.6444,23.8299,25.32,26.4508,UP,1
2018-10-30,25.8978,25.5689,23.8539,25.4836,26.458,UP,1
2018-10-31,26.3111,26.1111,23.8794,25.6533,26.4713,DOWN,0
2018-11-01,26.1111,26.2756,23.9042,25.832,26.4794,UP,1
2018-11-02,26.3778,26.2578,23.9297,26.0427,26.4902,UP,1
2018-11-05,26.4133,26.3556,23.9554,26.2222,26.4979,DOWN,0
2018-11-06,26.3644,26.4667,23.9808,26.3156,26.4963,UP,1
2018-11-07,27.3467,26.5556,24.0053,26.5227,26.5137,UP,1
2018-11-08,27.5644,27.2489,24.031,26.8133,26.5339,DOWN,0
2018-11-09,27.2756,27.4356,24.0549,26.9929,26.5458,DOWN,0
2018-11-12,26.8311,27.2489,24.0774,27.0764,26.5484,DOWN,0
2018-11-13,26.6444,26.92,24.1002,27.1324,26.5435,UP,1
2018-11-14,26.6667,26.7733,24.1238,26.9964,26.5397,UP,1
2018-11-15,27.0622,26.52,24.1499,26.896,26.5376,UP,1
2018-11-16,27.48,26.9422,24.1802,26.9369,26.5403,DOWN,0
2018-11-19,27.2756,27.4844,24.2126,27.0258,26.5331,DOWN,0
2018-11-20,26.9778,27.0756,24.2433,27.0924,26.5158,DOWN,0
2018-11-21,26.8044,27.0711,24.2715,27.12,26.4876,DOWN,0
2018-11-23,26.6667,26.6533,24.3038,27.0409,26.4546,UP,1
2018-11-26,27.16,26.8889,24.3377,26.9769,26.434,UP,1
2018-11-27,27.4578,27.1244,24.3704,27.0133,26.4209,UP,1
2018-11-28,28.2133,27.4978,24.4066,27.2604,26.4148,UP,1
2018-11-29,28.3333,28.1467,24.4412,27.5662,26.4264,DOWN,0
2018-11-30,28.2489,28.3822,24.4741,27.8827,26.4336,UP,1
2018-12-03,28.3511,28.4933,24.505,28.1209,26.445,DOWN,0
2018-12-04,27.7822,28.3733,24.5329,28.1858,26.4519,DOWN,0
2018-12-06,26.2,26.7556,24.5528,27.7831,26.4205,DOWN,0
2018-12-07,25.4444,26.1511,24.5681,27.2053,26.3932,UP,1
2018-12-10,25.4978,25.4444,24.5818,26.6551,26.3764,DOWN,0
2018-12-11,25.4867,25.98,24.595,26.0822,26.3467,UP,1
2018-12-12,25.52,25.6267,24.6095,25.6298,26.3325,DOWN,0
2018-12-13,25.0467,25.4667,24.623,25.3991,26.305,DOWN,0
2018-12-14,24.4,24.6667,24.6351,25.1902,26.2702,DOWN,0
2018-12-17,23.9,24.38,24.6442,24.8707,26.2233,DOWN,0
2018-12-18,23.8067,24.0733,24.6516,24.5347,26.1725,DOWN,0
2018-12-19,23.5333,23.82,24.6554,24.1373,26.1194,DOWN,0
2018-12-20,23.4067,23.4533,24.6564,23.8093,26.0621,DOWN,0
2018-12-21,23.0733,23.4333,24.6557,23.544,26.0202,DOWN,0
2018-12-24,22.5267,23.0,24.6509,23.2693,25.9769,UP,1
2018-12-26,23.46,22.6267,24.6508,23.2,25.947,UP,1
2018-12-27,23.8933,23.2,24.6542,23.272,25.9243,DOWN,0
2018-12-28,23.78,23.9267,24.6582,23.3467,25.8883,UP,1
2018-12-31,24.0667,23.9467,24.6644,23.5453,25.8597,DOWN,0
2019-01-02,23.8467,23.8333,24.6693,23.8093,25.8345,DOWN,0
2019-01-03,23.5667,23.7733,24.6728,23.8307,25.8001,UP,1
2019-01-04,24.3333,23.8533,24.6789,23.9187,25.7801,UP,1
2019-01-07,24.4,24.2733,24.6858,24.0427,25.7665,UP,1
2019-01-08,24.84,24.6467,24.6973,24.1973,25.7541,UP,1
2019-01-09,25.34,25.02,24.7128,24.496,25.7565,UP,1
2019-01-10,25.7733,25.34,24.727,24.9373,25.7655,DOWN,0
2019-01-11,25.5333,25.6667,24.7426,25.1773,25.7659,UP,1
2019-01-14,25.58,25.3333,24.7583,25.4133,25.7595,UP,1
2019-01-15,25.7267,25.6933,24.7736,25.5907,25.7478,DOWN,0
2019-01-16,25.4333,25.7,24.7896,25.6093,25.7343,DOWN,0
2019-01-17,25.2667,25.3467,24.803,25.508,25.712,UP,1
2019-01-18,25.7867,25.3333,24.8177,25.5587,25.6995,DOWN,0
2019-01-22,25.6,25.84,24.8317,25.5627,25.6842,DOWN,0
2019-01-23,24.8,24.1933,24.844,25.3773,25.6333,UP,1
2019-01-24,25.1867,24.7067,24.8573,25.328,25.5857,UP,1
2019-01-25,25.42,25.3467,24.8704,25.3587,25.5486,DOWN,0
2019-01-28,24.9067,25.22,24.8814,25.1827,25.5101,DOWN,0
2019-01-29,24.62,25.0267,24.8904,24.9867,25.4696,UP,1
2019-01-30,24.6933,24.6333,24.8999,24.9653,25.4302,UP,1
2019-01-31,24.8267,24.6933,24.9071,24.8933,25.3855,UP,1
2019-02-01,24.9467,24.9333,24.9119,24.7987,25.3348,DOWN,0
2019-02-04,24.6067,24.9133,24.9157,24.7387,25.2814,UP,1
2019-02-05,25.1,24.6733,24.9238,24.8347,25.2439,DOWN,0
