ticker,OKE US Equity,OKE US Equity,OKE US Equity,OKE US Equity,OKE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-18,8.9297,9.0084,9.2088,9.0662,9.2915,DOWN,0
2001-06-19,8.864,8.8859,9.2181,8.9883,9.2905,DOWN,0
2001-06-20,8.8552,8.8815,9.2272,8.913,9.2844,DOWN,0
2001-06-21,8.6801,8.7546,9.2345,8.8684,9.2699,DOWN,0
2001-06-22,8.5882,8.6014,9.2409,8.7835,9.2586,DOWN,0
2001-06-25,8.47,8.6014,9.2455,8.6915,9.2411,UP,1
2001-06-26,8.7064,8.4744,9.2512,8.66,9.2242,DOWN,0
2001-06-27,8.6539,8.7327,9.2554,8.6197,9.2017,DOWN,0
2001-06-28,8.6276,8.6539,9.2595,8.6092,9.1829,DOWN,0
2001-06-29,8.6232,8.6451,9.2636,8.6162,9.1629,UP,1
2001-07-02,8.7108,8.6451,9.269,8.6644,9.1489,UP,1
2001-07-03,8.7327,8.7108,9.2727,8.6696,9.1329,UP,1
2001-07-05,8.8202,8.7327,9.2769,8.7029,9.1176,DOWN,0
2001-07-06,8.7108,8.7983,9.2817,8.7195,9.0977,DOWN,0
2001-07-09,8.6408,8.864,9.2858,8.723,9.0776,DOWN,0
2001-07-10,8.5795,8.6189,9.2899,8.6968,9.0564,DOWN,0
2001-07-11,8.4219,8.5795,9.2933,8.6346,9.0357,DOWN,0
2001-07-12,8.3737,8.4263,9.2966,8.5453,9.0146,DOWN,0
2001-07-13,8.3737,8.3825,9.2991,8.4779,8.9974,DOWN,0
2001-07-16,8.2599,8.4044,9.3001,8.4018,8.9821,DOWN,0
2001-07-17,8.1636,8.365,9.3001,8.3186,8.962,DOWN,0
2001-07-18,7.971,8.0323,9.2964,8.2284,8.9383,DOWN,0
2001-07-19,7.8572,7.971,9.2924,8.1251,8.9147,DOWN,0
2001-07-20,7.7522,7.8441,9.2872,8.0008,8.8877,UP,1
2001-07-23,7.9491,7.7959,9.2815,7.9386,8.8632,DOWN,0
2001-07-24,7.6777,7.9623,9.2747,7.8415,8.8328,UP,1
2001-07-25,7.9842,7.704,9.2679,7.8441,8.8074,UP,1
2001-07-26,8.0936,7.9885,9.2624,7.8914,8.7831,DOWN,0
2001-07-27,8.0236,8.098,9.2576,7.9456,8.756,DOWN,0
2001-07-30,7.971,7.9885,9.2523,7.95,8.7307,DOWN,0
2001-07-31,7.9666,7.971,9.2466,8.0078,8.7025,DOWN,0
2001-08-01,7.9229,8.0542,9.2408,7.9955,8.6713,DOWN,0
2001-08-02,7.7478,7.8134,9.2338,7.9264,8.6354,DOWN,0
2001-08-03,7.7303,7.7478,9.2281,7.8677,8.6011,DOWN,0
2001-08-06,7.5421,7.7303,9.2223,7.7819,8.5661,DOWN,0
2001-08-07,7.5289,7.6296,9.216,7.6944,8.5328,DOWN,0
2001-08-08,7.2925,7.5202,9.2082,7.5683,8.4977,UP,1
2001-08-09,7.4326,7.3538,9.2022,7.5053,8.4633,UP,1
2001-08-10,7.5814,7.4282,9.1971,7.4755,8.4306,DOWN,0
2001-08-13,7.4676,7.5508,9.1923,7.4606,8.3959,UP,1
2001-08-14,7.5202,7.5289,9.1876,7.4589,8.3589,UP,1
2001-08-15,7.5771,7.5289,9.183,7.5158,8.3265,UP,1
2001-08-16,7.704,7.6821,9.179,7.5701,8.297,DOWN,0
2001-08-17,7.6471,7.8091,9.1739,7.5832,8.2691,DOWN,0
2001-08-20,7.5596,7.6165,9.1675,7.6016,8.239,DOWN,0
2001-08-21,7.4195,7.5596,9.16,7.5814,8.2021,DOWN,0
2001-08-22,7.4195,7.4501,9.1525,7.5499,8.1655,UP,1
2001-08-23,7.4414,7.3976,9.1446,7.4974,8.1297,UP,1
2001-08-24,7.472,7.4326,9.136,7.4624,8.101,DOWN,0
2001-08-27,7.4633,7.4851,9.1272,7.4431,8.07,DOWN,0
2001-08-28,7.1087,6.938,9.117,7.381,8.0336,UP,1
2001-08-29,7.2882,7.135,9.1078,7.3547,8.0021,DOWN,0
2001-08-30,7.1175,7.2882,9.0979,7.2899,7.9673,DOWN,0
2001-08-31,7.0912,7.2269,9.0885,7.2138,7.9356,UP,1
2001-09-04,7.2006,7.2663,9.0788,7.1612,7.9078,DOWN,0
2001-09-05,7.1612,7.2444,9.0691,7.1717,7.8816,DOWN,0
2001-09-06,7.1262,7.135,9.0585,7.1393,7.85,DOWN,0
2001-09-07,7.0474,7.0387,9.0476,7.1253,7.8179,DOWN,0
2001-09-10,7.0474,7.0343,9.0364,7.1166,7.7863,DOWN,0
2001-09-17,6.8767,7.0036,9.0251,7.0518,7.7514,DOWN,0
2001-09-18,6.6272,6.8942,9.0123,6.945,7.7097,DOWN,0
2001-09-19,6.5878,6.8461,8.9993,6.8373,7.6668,DOWN,0
2001-09-20,6.439,6.6097,8.9848,6.7156,7.6192,DOWN,0
2001-09-21,6.312,6.2157,8.9704,6.5685,7.5712,UP,1
2001-09-24,6.3908,6.4565,8.9576,6.4714,7.5262,UP,1
2001-09-25,6.6929,6.4784,8.9455,6.4845,7.4885,DOWN,0
2001-09-26,6.6885,6.6403,8.9324,6.5046,7.4538,UP,1
2001-09-27,7.0737,6.7191,8.9205,6.6316,7.4278,UP,1
2001-09-28,7.2488,7.17,8.9099,6.8189,7.4053,UP,1
2001-10-01,7.2532,7.3101,8.9002,6.9914,7.3852,DOWN,0
2001-10-02,7.1787,7.2532,8.8897,7.0886,7.3655,UP,1
2001-10-03,7.4808,7.2838,8.8812,7.247,7.3557,UP,1
2001-10-04,7.6602,7.5158,8.8722,7.3643,7.3517,UP,1
2001-10-05,7.739,7.6602,8.8633,7.4624,7.3515,DOWN,0
2001-10-08,7.6077,7.739,8.8548,7.5333,7.3446,UP,1
2001-10-09,7.6208,7.7128,8.8455,7.6217,7.3435,UP,1
2001-10-10,7.8747,7.6252,8.8373,7.7005,7.3413,DOWN,0
2001-10-11,7.8178,7.8747,8.8268,7.732,7.3358,DOWN,0
2001-10-12,7.6865,7.8178,8.8151,7.7215,7.3291,UP,1
2001-10-15,7.9054,7.6821,8.8041,7.7811,7.3277,UP,1
2001-10-16,7.9666,7.9054,8.7929,7.8502,7.3277,DOWN,0
2001-10-17,7.8091,8.0542,8.7794,7.8371,7.3255,DOWN,0
2001-10-18,7.6909,7.8353,8.7648,7.8117,7.3243,UP,1
2001-10-19,7.8528,7.6821,8.7488,7.845,7.3268,UP,1
2001-10-22,7.9054,7.8353,8.7356,7.845,7.334,DOWN,0
2001-10-23,7.739,7.8047,8.7236,7.7994,7.3382,DOWN,0
2001-10-24,7.704,7.739,8.7113,7.7784,7.3465,DOWN,0
2001-10-25,7.704,7.7128,8.7024,7.7811,7.3519,UP,1
2001-10-26,7.7653,7.6996,8.6897,7.7635,7.3556,DOWN,0
2001-10-29,7.5289,7.6602,8.6754,7.6883,7.3568,DOWN,0
2001-10-30,7.4239,7.5202,8.6603,7.6252,7.3549,UP,1
2001-10-31,7.5377,7.5508,8.6451,7.592,7.3541,UP,1
2001-11-01,7.5508,7.5814,8.6328,7.5613,7.351,DOWN,0
2001-11-02,7.4195,7.7259,8.6203,7.4922,7.3465,UP,1
2001-11-05,7.5727,7.3757,8.6089,7.5009,7.3467,UP,1
2001-11-06,7.739,7.6165,8.5984,7.5639,7.3531,DOWN,0
2001-11-07,7.6471,7.7478,8.588,7.5858,7.3577,UP,1
2001-11-08,7.7215,7.704,8.578,7.62,7.3633,DOWN,0
2001-11-09,7.6821,7.7215,8.5663,7.6725,7.3675,UP,1
2001-11-12,7.7916,7.7697,8.5545,7.7163,7.3741,UP,1
2001-11-13,7.9273,7.7916,8.5429,7.7539,7.3904,DOWN,0
2001-11-14,7.8966,7.9316,8.5304,7.8038,7.4026,DOWN,0
2001-11-15,7.6121,7.9229,8.518,7.7819,7.4125,UP,1
2001-11-16,7.704,7.6165,8.5063,7.7863,7.4247,UP,1
2001-11-19,7.8178,7.7697,8.4952,7.7916,7.4371,UP,1
2001-11-20,7.8791,7.7916,8.4857,7.7819,7.4514,DOWN,0
2001-11-21,7.7784,7.8572,8.4761,7.7583,7.4645,UP,1
2001-11-23,7.9623,7.774,8.4674,7.8283,7.4828,DOWN,0
2001-11-26,7.8572,7.9885,8.4574,7.859,7.499,DOWN,0
2001-11-27,7.7784,7.8572,8.4473,7.8511,7.517,DOWN,0
2001-11-28,7.5333,7.7784,8.4351,7.7819,7.5351,DOWN,0
2001-11-29,7.5333,7.4239,8.4213,7.7329,7.554,DOWN,0
2001-11-30,7.5289,7.6384,8.4077,7.6462,7.5758,UP,1
2001-12-03,7.5771,7.4633,8.3943,7.5902,7.6011,UP,1
2001-12-04,7.7959,7.5814,8.3823,7.5937,7.6292,UP,1
2001-12-05,7.9535,7.7959,8.3718,7.6777,7.6545,DOWN,0
2001-12-06,7.7522,7.9316,8.3611,7.7215,7.6757,UP,1
2001-12-07,7.8528,7.8134,8.3502,7.7863,7.6913,DOWN,0
2001-12-10,7.6384,7.8134,8.3404,7.7986,7.6991,DOWN,0
2001-12-11,7.5683,7.6602,8.3301,7.753,7.7054,DOWN,0
2001-12-12,7.4195,7.507,8.3196,7.6462,7.7102,UP,1
2001-12-13,7.4458,7.4326,8.3094,7.585,7.7095,DOWN,0
2001-12-14,7.4414,7.4501,8.2988,7.5027,7.7052,DOWN,0
2001-12-17,7.4414,7.4633,8.2878,7.4633,7.6992,UP,1
2001-12-18,7.739,7.4983,8.2784,7.4974,7.7018,UP,1
2001-12-19,7.9316,7.7215,8.2697,7.5998,7.708,DOWN,0
2001-12-20,7.6865,7.901,8.2591,7.648,7.7043,DOWN,0
2001-12-21,7.6559,7.5289,8.2489,7.6909,7.701,UP,1
2001-12-24,7.704,7.6515,8.2393,7.7434,7.7014,UP,1
2001-12-26,7.831,7.704,8.2302,7.7618,7.6999,DOWN,0
2001-12-27,7.8222,7.7259,8.2213,7.7399,7.697,DOWN,0
2001-12-28,7.8047,7.8353,8.2135,7.7635,7.6969,UP,1
2001-12-31,7.8091,7.8266,8.206,7.7942,7.6993,DOWN,0
2002-01-02,7.6953,7.8747,8.1987,7.7924,7.6961,DOWN,0
2002-01-03,7.5727,7.5946,8.1917,7.7408,7.6895,UP,1
2002-01-04,7.6165,7.6384,8.1841,7.6996,7.687,DOWN,0
2002-01-07,7.5552,7.634,8.177,7.6497,7.6841,DOWN,0
2002-01-08,7.5289,7.5508,8.169,7.5937,7.6806,DOWN,0
2002-01-09,7.4501,7.5289,8.1617,7.5447,7.6742,UP,1
2002-01-10,7.4676,7.4851,8.1557,7.5237,7.673,DOWN,0
2002-01-11,7.4414,7.507,8.1517,7.4887,7.6734,UP,1
2002-01-14,7.4676,7.4545,8.1471,7.4711,7.672,UP,1
2002-01-15,7.5202,7.4939,8.1412,7.4694,7.6714,DOWN,0
2002-01-16,7.4239,7.5639,8.1348,7.4641,7.6714,UP,1
2002-01-17,7.5158,7.4851,8.1291,7.4738,7.6703,UP,1
2002-01-18,7.5552,7.507,8.123,7.4965,7.6666,DOWN,0
2002-01-22,7.4633,7.5508,8.1155,7.4957,7.663,UP,1
2002-01-23,7.4895,7.4458,8.1092,7.4895,7.6583,DOWN,0
2002-01-24,7.4851,7.4633,8.1031,7.5018,7.6544,UP,1
2002-01-25,7.5464,7.4851,8.0968,7.5079,7.6495,UP,1
2002-01-28,7.599,7.5727,8.0896,7.5167,7.6429,DOWN,0
2002-01-29,7.5464,7.5289,8.0828,7.5333,7.6359,UP,1
2002-01-30,7.7128,7.507,8.0755,7.5779,7.6379,DOWN,0
2002-01-31,7.5508,7.669,8.0663,7.5911,7.6349,DOWN,0
2002-02-01,7.5027,7.507,8.058,7.5823,7.6285,DOWN,0
2002-02-04,7.3582,7.5027,8.0481,7.5342,7.6181,UP,1
2002-02-05,7.5245,7.3101,8.0379,7.5298,7.6131,DOWN,0
2002-02-06,7.3013,7.4633,8.0256,7.4475,7.5998,UP,1
2002-02-07,7.3144,7.2444,8.0143,7.4002,7.589,UP,1
2002-02-08,7.6515,7.3363,8.0044,7.43,7.5864,UP,1
2002-02-11,7.6646,7.5464,7.9957,7.4913,7.5891,UP,1
2002-02-12,7.6777,7.704,7.9864,7.5219,7.592,UP,1
2002-02-13,7.774,7.6777,7.9774,7.6165,7.5969,DOWN,0
2002-02-14,7.6909,7.774,7.9673,7.6918,7.5991,UP,1
2002-02-15,7.8353,7.6821,7.9583,7.7285,7.5999,UP,1
2002-02-19,7.901,7.8353,7.9496,7.7758,7.5989,UP,1
2002-02-20,7.9448,7.8791,7.942,7.8292,7.6027,DOWN,0
2002-02-21,7.8791,7.9448,7.9342,7.8502,7.6032,UP,1
2002-02-22,8.1768,7.8791,7.929,7.9474,7.614,DOWN,0
2002-02-25,8.0411,8.098,7.924,7.9885,7.6235,UP,1
2002-02-26,8.0542,8.0411,7.9185,8.0192,7.6362,UP,1
2002-02-27,8.0673,8.0761,7.913,8.0437,7.6486,DOWN,0
2002-02-28,7.9842,8.0148,7.9078,8.0647,7.6595,UP,1
2002-03-01,8.1724,7.9448,7.9031,8.0638,7.6741,UP,1
2002-03-04,8.3387,8.1636,7.8989,8.1234,7.6861,UP,1
2002-03-05,8.4963,8.3825,7.8954,8.2118,7.6974,UP,1
2002-03-06,8.6232,8.5007,7.8923,8.323,7.7161,UP,1
2002-03-07,8.7195,8.7283,7.8893,8.47,7.7374,DOWN,0
2002-03-08,8.4832,8.7502,7.8849,8.5322,7.753,UP,1
2002-03-11,8.6933,8.4919,7.8821,8.6031,7.7702,UP,1
2002-03-12,8.7195,8.7502,7.8788,8.6478,7.7881,DOWN,0
2002-03-13,8.6714,8.7195,7.8748,8.6574,7.8055,UP,1
2002-03-14,8.7371,8.667,7.8708,8.6609,7.824,DOWN,0
2002-03-15,8.6889,8.6232,7.867,8.702,7.8439,UP,1
2002-03-18,8.794,8.667,7.8645,8.7222,7.8683,UP,1
2002-03-19,8.8071,8.864,7.8625,8.7397,7.8921,DOWN,0
2002-03-20,8.7239,8.7546,7.8609,8.7502,7.9155,UP,1
2002-03-21,9.1573,8.667,7.8609,8.8342,7.9481,DOWN,0
2002-03-22,8.8552,9.0172,7.8592,8.8675,7.9762,DOWN,0
2002-03-25,8.8071,8.8859,7.8572,8.8701,8.003,UP,1
2002-03-26,8.9297,8.7327,7.855,8.8946,8.0327,UP,1
2002-03-27,9.0435,8.9078,7.8542,8.9585,8.0643,UP,1
2002-03-28,9.1266,9.0172,7.8539,8.9524,8.0964,UP,1
2002-04-01,9.1354,9.0829,7.8544,9.0084,8.1306,UP,1
2002-04-02,9.1748,9.1792,7.855,9.082,8.1638,DOWN,0
2002-04-03,9.0303,9.1704,7.8538,9.1021,8.1933,UP,1
2002-04-04,9.1792,9.0391,7.8534,9.1293,8.2276,DOWN,0
2002-04-05,9.1135,9.1923,7.8528,9.1266,8.2601,UP,1
2002-04-08,9.3805,9.061,7.8552,9.1757,8.298,DOWN,0
2002-04-09,9.1135,9.2711,7.8557,9.1634,8.3294,UP,1
2002-04-10,9.1835,9.1398,7.857,9.194,8.361,DOWN,0
2002-04-11,8.9997,9.1573,7.8577,9.1581,8.3901,UP,1
2002-04-12,9.1923,9.0172,7.8594,9.1739,8.4197,DOWN,0
2002-04-15,9.1573,9.0829,7.8617,9.1293,8.4518,UP,1
2002-04-16,9.4505,9.1704,7.8661,9.1967,8.4908,UP,1
2002-04-17,9.5118,9.3455,7.8713,9.2623,8.5339,DOWN,0
2002-04-18,9.4505,9.4068,7.875,9.3525,8.5724,DOWN,0
2002-04-19,9.4068,9.4287,7.8788,9.3954,8.6145,DOWN,0
2002-04-22,9.3542,9.2973,7.8824,9.4348,8.6553,UP,1
2002-04-23,9.4155,9.3236,7.8863,9.4278,8.6906,DOWN,0
2002-04-24,9.2886,9.4024,7.8892,9.3831,8.723,UP,1
2002-04-25,9.4068,9.1923,7.8926,9.3744,8.7576,DOWN,0
2002-04-26,9.1485,9.2973,7.8942,9.3227,8.7851,UP,1
2002-04-29,9.1704,9.0435,7.8965,9.286,8.8147,UP,1
2002-04-30,9.5687,9.1441,7.9012,9.3166,8.8494,DOWN,0
2002-05-01,9.525,9.5687,7.9059,9.3639,8.8819,UP,1
2002-05-02,9.9671,9.5337,7.9136,9.4759,8.9223,DOWN,0
2002-05-03,9.8576,9.8927,7.9211,9.6178,8.9619,DOWN,0
2002-05-06,9.7657,9.8576,7.928,9.7368,8.9936,UP,1
2002-05-07,9.7701,9.7832,7.9356,9.7771,9.0282,UP,1
2002-05-08,9.8839,9.7613,7.9442,9.8489,9.0648,DOWN,0
2002-05-09,9.5425,9.8664,7.952,9.764,9.0943,DOWN,0
2002-05-10,9.4768,9.6081,7.9601,9.6878,9.1242,UP,1
2002-05-13,9.63,9.5425,7.9695,9.6607,9.1533,UP,1
2002-05-14,9.8883,9.525,7.9792,9.6843,9.1843,DOWN,0
2002-05-15,9.8007,9.8883,7.9898,9.6677,9.2104,UP,1
2002-05-16,9.8051,9.8051,7.9989,9.7202,9.234,UP,1
2002-05-17,9.827,9.7394,8.0076,9.7902,9.2562,DOWN,0
2002-05-20,9.5906,9.827,8.0154,9.7823,9.2783,DOWN,0
2002-05-21,9.5118,9.6081,8.0231,9.7071,9.2947,DOWN,0
2002-05-22,9.4068,9.6125,8.0303,9.6283,9.3085,UP,1
2002-05-23,9.6782,9.4112,8.0391,9.6029,9.3286,DOWN,0
2002-05-24,9.6388,9.6825,8.0486,9.5652,9.3466,DOWN,0
2002-05-28,9.5381,9.6519,8.0576,9.5547,9.3636,DOWN,0
2002-05-29,9.4068,9.5206,8.0669,9.5337,9.3759,DOWN,0
2002-05-30,9.2142,9.3936,8.0754,9.4952,9.384,DOWN,0
2002-05-31,9.0916,9.2142,8.0844,9.3779,9.3914,DOWN,0
2002-06-03,8.794,9.1923,8.0912,9.2089,9.3841,UP,1
2002-06-04,9.096,8.8859,8.0987,9.1205,9.3889,UP,1
2002-06-05,9.1529,9.1047,8.1072,9.0697,9.3958,DOWN,0
2002-06-06,8.899,9.1529,8.1141,9.0067,9.3952,UP,1
2002-06-07,9.096,8.9297,8.1216,9.0076,9.3963,DOWN,0
2002-06-10,9.0697,9.1047,8.1285,9.0627,9.3951,DOWN,0
2002-06-11,8.8596,9.1266,8.1345,9.0154,9.3896,UP,1
2002-06-12,9.1398,8.8815,8.1424,9.0128,9.3889,DOWN,0
2002-06-13,8.969,9.1398,8.1502,9.0268,9.3877,UP,1
2002-06-14,9.0697,8.8859,8.1584,9.0216,9.3855,UP,1
2002-06-17,9.4549,9.1047,8.1685,9.0986,9.3923,UP,1
2002-06-18,9.4724,9.4549,8.1785,9.2212,9.3942,DOWN,0
2002-06-19,9.1047,9.4724,8.1867,9.2142,9.394,UP,1
2002-06-20,9.2973,9.1266,8.1977,9.2798,9.3963,DOWN,0
2002-06-21,9.1967,9.3149,8.2072,9.3052,9.4002,DOWN,0
2002-06-24,9.0216,9.2186,8.2167,9.2186,9.3968,UP,1
2002-06-25,9.131,9.0216,8.2269,9.1503,9.3963,UP,1
2002-06-26,9.2229,8.9822,8.237,9.1739,9.3917,UP,1
2002-06-27,9.3849,9.3017,8.2482,9.1914,9.3892,UP,1
2002-06-28,9.6081,9.3805,8.2606,9.2737,9.3923,DOWN,0
2002-07-01,9.4768,9.6256,8.2727,9.3648,9.3937,DOWN,0
2002-07-02,9.1266,9.4768,8.2831,9.3639,9.3892,DOWN,0
2002-07-03,8.9909,9.1266,8.2937,9.3175,9.3807,UP,1
2002-07-05,9.1704,8.9953,8.3064,9.2746,9.3783,DOWN,0
2002-07-08,8.9209,9.1748,8.3181,9.1371,9.3686,DOWN,0
2002-07-09,8.8421,8.9297,8.3301,9.0102,9.3625,DOWN,0
2002-07-10,8.4963,8.8859,8.341,8.8841,9.349,DOWN,0
2002-07-11,8.3737,8.5138,8.3509,8.7607,9.3251,DOWN,0
2002-07-12,8.1899,8.4482,8.3584,8.5646,9.2984,DOWN,0
2002-07-15,8.0936,8.1636,8.3654,8.3991,9.2609,DOWN,0
2002-07-16,8.0148,8.1199,8.3701,8.2337,9.2241,UP,1
2002-07-17,8.0454,8.0892,8.3741,8.1435,9.1897,DOWN,0
2002-07-18,7.7828,8.0498,8.3768,8.0253,9.1499,DOWN,0
2002-07-19,7.1569,7.7478,8.3766,7.8187,9.0954,DOWN,0
2002-07-22,7.0255,7.1787,8.3744,7.6051,9.045,DOWN,0
2002-07-23,6.6578,7.0255,8.3694,7.3337,8.9887,UP,1
2002-07-24,7.135,6.6578,8.3663,7.1516,8.9388,UP,1
2002-07-25,7.5289,7.2006,8.3659,7.1008,8.8916,UP,1
2002-07-26,7.5771,7.4851,8.3657,7.1849,8.8471,UP,1
2002-07-29,7.8572,7.5814,8.3656,7.3512,8.8081,UP,1
2002-07-30,7.971,7.8572,8.3664,7.6138,8.771,UP,1
2002-07-31,8.098,7.9754,8.3685,7.8064,8.7412,DOWN,0
2002-08-01,7.8091,8.098,8.368,7.8625,8.7071,DOWN,0
2002-08-02,7.7916,7.8353,8.3671,7.9054,8.6748,DOWN,0
2002-08-05,7.5727,7.8791,8.3659,7.8485,8.6327,UP,1
2002-08-06,8.0673,7.8791,8.3678,7.8677,8.6013,UP,1
2002-08-07,8.4175,8.1899,8.3706,7.9316,8.5789,UP,1
2002-08-08,8.4919,8.3168,8.3736,8.0682,8.5606,DOWN,0
2002-08-09,8.2643,8.4044,8.3762,8.1628,8.5416,UP,1
2002-08-12,8.4482,8.2074,8.3799,8.3378,8.5287,DOWN,0
2002-08-13,8.1724,8.4482,8.3823,8.3589,8.5163,UP,1
2002-08-14,8.6583,8.238,8.3867,8.407,8.5075,UP,1
2002-08-15,8.6801,8.7677,8.3925,8.4446,8.4981,UP,1
2002-08-16,8.7108,8.6801,8.3989,8.5339,8.4943,UP,1
2002-08-19,8.7546,8.7108,8.405,8.5952,8.4875,UP,1
2002-08-20,8.8727,8.8334,8.4116,8.7353,8.4835,UP,1
2002-08-21,9.0872,8.8903,8.4199,8.8211,8.4881,UP,1
2002-08-22,9.1091,9.0872,8.4276,8.9069,8.4875,DOWN,0
2002-08-23,8.7546,9.0391,8.4327,8.9156,8.4832,DOWN,0
2002-08-26,8.6189,8.5795,8.4376,8.8885,8.4742,DOWN,0
2002-08-27,8.6057,8.7283,8.442,8.8351,8.4572,DOWN,0
2002-08-28,8.4525,8.5926,8.4458,8.7082,8.4368,DOWN,0
2002-08-29,8.3125,8.3606,8.4484,8.5488,8.4209,UP,1
2002-08-30,8.4657,8.3168,8.4511,8.491,8.4043,DOWN,0
2002-09-03,8.0717,8.4788,8.452,8.3816,8.3818,UP,1
2002-09-04,8.3168,8.1636,8.4555,8.3238,8.3677,DOWN,0
2002-09-05,8.0498,8.3168,8.4573,8.2433,8.3461,UP,1
2002-09-06,8.4263,8.0542,8.4603,8.2661,8.3301,DOWN,0
2002-09-09,8.4219,8.3606,8.463,8.2573,8.3109,DOWN,0
2002-09-10,8.3869,8.4919,8.4661,8.3203,8.2865,UP,1
2002-09-11,8.6232,8.4919,8.4694,8.3816,8.2694,DOWN,0
2002-09-12,8.2774,8.5795,8.4715,8.4271,8.2524,UP,1
2002-09-13,8.5357,8.2774,8.4752,8.449,8.2433,DOWN,0
2002-09-16,8.4306,8.5357,8.4797,8.4508,8.2285,DOWN,0
2002-09-17,8.1374,8.4306,8.4828,8.4009,8.2128,UP,1
2002-09-18,8.1811,8.1067,8.486,8.3125,8.1996,DOWN,0
2002-09-19,7.9929,8.1417,8.4881,8.2556,8.1895,UP,1
2002-09-20,8.0148,8.098,8.4892,8.1514,8.1824,DOWN,0
2002-09-23,7.9842,8.0148,8.4893,8.0621,8.1782,DOWN,0
2002-09-24,7.8703,7.9448,8.4899,8.0087,8.1738,UP,1
2002-09-25,8.1505,7.901,8.4914,8.0025,8.1765,UP,1
2002-09-26,8.3606,8.2424,8.495,8.0761,8.1828,DOWN,0
2002-09-27,8.1417,8.3387,8.4979,8.1015,8.19,UP,1
2002-09-30,8.2731,8.0542,8.5022,8.1592,8.2123,UP,1
2002-10-01,8.4263,8.2862,8.5071,8.2704,8.2403,DOWN,0
2002-10-02,8.1199,8.4263,8.5105,8.2643,8.2696,UP,1
2002-10-03,8.2818,8.2293,8.5147,8.2485,8.2925,DOWN,0
2002-10-04,7.9491,8.3168,8.5157,8.21,8.3009,DOWN,0
2002-10-07,7.8572,7.8791,8.5153,8.1269,8.3065,UP,1
2002-10-08,7.9316,8.0017,8.5166,8.0279,8.308,DOWN,0
2002-10-09,7.6252,7.901,8.5164,7.929,8.3011,UP,1
2002-10-10,7.901,7.6165,8.5174,7.8528,8.2971,UP,1
2002-10-11,7.9929,8.098,8.5182,7.8616,8.3008,UP,1
2002-10-14,8.0279,7.9798,8.5192,7.8957,8.3055,UP,1
2002-10-15,8.3562,8.0761,8.522,7.9807,8.3212,DOWN,0
2002-10-16,8.0148,8.3256,8.523,8.0586,8.3202,UP,1
2002-10-17,8.1855,7.9754,8.5255,8.1155,8.3155,DOWN,0
2002-10-18,8.168,8.2074,8.5285,8.1505,8.309,UP,1
2002-10-21,8.3168,8.1549,8.532,8.2083,8.3101,DOWN,0
2002-10-22,8.098,8.2074,8.5347,8.1566,8.3031,UP,1
2002-10-23,8.203,8.0761,8.538,8.1943,8.3037,UP,1
2002-10-24,8.2862,8.2949,8.5422,8.2144,8.2963,UP,1
2002-10-25,8.2949,8.2949,8.5464,8.2398,8.2886,UP,1
2002-10-28,8.3037,8.3081,8.5507,8.2372,8.2804,DOWN,0
2002-10-29,8.203,8.2949,8.5543,8.2582,8.2694,UP,1
2002-10-30,8.3168,8.203,8.5583,8.2809,8.2583,DOWN,0
2002-10-31,8.2906,8.3168,8.5627,8.2818,8.2423,DOWN,0
2002-11-01,8.1636,8.1855,8.5659,8.2556,8.2234,UP,1
2002-11-04,8.2556,8.2074,8.5694,8.2459,8.2134,DOWN,0
2002-11-05,8.2118,8.2731,8.5731,8.2477,8.2053,UP,1
2002-11-06,8.47,8.2512,8.578,8.2783,8.2026,DOWN,0
2002-11-07,7.8835,8.2074,8.58,8.1969,8.1912,DOWN,0
2002-11-08,7.8747,7.9185,8.5817,8.1391,8.1824,DOWN,0
2002-11-11,7.8266,7.8791,8.5828,8.0533,8.1697,DOWN,0
2002-11-12,7.7347,7.8572,8.5838,7.9579,8.1629,DOWN,0
2002-11-13,7.7303,7.7697,8.5838,7.8099,8.1512,UP,1
2002-11-14,7.901,7.7916,8.5856,7.8134,8.1482,UP,1
2002-11-15,8.0279,7.8791,8.5882,7.8441,8.1403,UP,1
2002-11-18,8.0586,8.098,8.5917,7.8905,8.133,DOWN,0
2002-11-19,8.0498,8.0936,8.5944,7.9535,8.1262,UP,1
2002-11-20,8.1943,8.0542,8.5988,8.0463,8.1177,UP,1
2002-11-21,8.2643,8.2293,8.6036,8.119,8.1174,UP,1
2002-11-22,8.3606,8.2949,8.6071,8.1855,8.1139,UP,1
2002-11-25,8.4263,8.3168,8.6109,8.2591,8.1138,DOWN,0
2002-11-26,8.2818,8.4088,8.6139,8.3055,8.1167,UP,1
2002-11-27,8.4175,8.2862,8.6172,8.3501,8.1214,DOWN,0
2002-11-29,8.2906,8.4219,8.6202,8.3554,8.1274,DOWN,0
2002-12-02,8.2074,8.2862,8.622,8.3247,8.1312,UP,1
2002-12-03,8.5182,8.2074,8.6251,8.3431,8.1419,DOWN,0
2002-12-04,8.3956,8.5357,8.6274,8.3659,8.1524,DOWN,0
2002-12-05,8.3606,8.4482,8.6298,8.3545,8.1566,DOWN,0
2002-12-06,8.2862,8.2731,8.6303,8.3536,8.1551,DOWN,0
