ticker,CVX US Equity,CVX US Equity,CVX US Equity,CVX US Equity,CVX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-04-12,102.59,100.89,102.957,102.646,107.2786,DOWN,0
2012-04-13,100.78,102.29,102.9591,101.852,107.2384,UP,1
2012-04-16,101.51,101.62,102.9603,101.456,107.1948,UP,1
2012-04-17,103.62,102.46,102.9642,101.89,107.1572,DOWN,0
2012-04-18,103.39,103.42,102.9607,102.378,107.0916,DOWN,0
2012-04-19,102.51,103.27,102.9476,102.362,107.0052,UP,1
2012-04-20,102.52,103.11,102.9348,102.71,106.9204,DOWN,0
2012-04-23,102.44,101.19,102.9141,102.896,106.8418,UP,1
2012-04-24,103.03,102.77,102.8998,102.778,106.7968,UP,1
2012-04-25,103.85,103.56,102.897,102.87,106.7462,UP,1
2012-04-26,106.22,104.0,102.9061,103.612,106.7408,DOWN,0
2012-04-27,106.2,106.78,102.9117,104.348,106.7648,UP,1
2012-04-30,106.56,106.16,102.9211,105.172,106.7656,UP,1
2012-05-01,108.27,106.74,102.9315,106.22,106.7978,DOWN,0
2012-05-02,107.03,107.51,102.9355,106.856,106.7702,DOWN,0
2012-05-03,105.99,107.04,102.9281,106.81,106.74,DOWN,0
2012-05-04,103.72,105.27,102.9112,106.314,106.6474,DOWN,0
2012-05-07,103.31,103.08,102.8806,105.664,106.532,DOWN,0
2012-05-08,102.84,102.75,102.8499,104.578,106.3962,DOWN,0
2012-05-09,101.78,101.61,102.8183,103.528,106.2396,UP,1
2012-05-10,103.36,102.83,102.7973,103.002,106.1244,DOWN,0
2012-05-11,102.69,102.95,102.7826,102.796,105.983,DOWN,0
2012-05-14,101.94,101.74,102.7671,102.522,105.8296,DOWN,0
2012-05-15,100.9,102.04,102.7515,102.134,105.6612,DOWN,0
2012-05-16,100.1,100.77,102.7251,101.798,105.4862,UP,1
2012-05-17,100.14,100.2,102.7086,101.154,105.2998,DOWN,0
2012-05-18,98.46,100.48,102.6871,100.308,105.0684,UP,1
2012-05-21,99.69,98.81,102.7013,99.858,104.8708,DOWN,0
2012-05-22,99.32,99.93,102.7099,99.542,104.6572,DOWN,0
2012-05-23,99.0,98.33,102.7536,99.322,104.4134,UP,1
2012-05-24,100.06,99.26,102.7869,99.306,104.2008,DOWN,0
2012-05-25,98.86,100.04,102.8284,99.386,103.9774,UP,1
2012-05-29,100.24,99.81,102.8592,99.496,103.7766,DOWN,0
2012-05-30,97.63,99.11,102.8681,99.158,103.5152,UP,1
2012-05-31,98.31,98.06,102.8641,99.02,103.2998,DOWN,0
2012-06-01,96.41,96.65,102.8555,98.29,103.0698,UP,1
2012-06-04,96.58,96.48,102.85,97.834,102.8944,DOWN,0
2012-06-05,96.49,96.39,102.8662,97.084,102.697,UP,1
2012-06-06,99.8,97.89,102.8988,97.518,102.5362,UP,1
2012-06-07,100.39,100.98,102.9342,97.934,102.4032,UP,1
2012-06-08,100.84,99.89,102.9518,98.82,102.3022,DOWN,0
2012-06-11,99.91,101.99,102.9634,99.486,102.1634,UP,1
2012-06-12,100.74,100.2,102.9873,100.336,102.034,DOWN,0
2012-06-13,100.13,100.68,103.0037,100.402,101.8706,UP,1
2012-06-14,101.92,100.17,103.0196,100.708,101.7662,UP,1
2012-06-15,104.33,103.0,103.0492,101.406,101.7408,DOWN,0
2012-06-18,103.46,103.14,103.0723,102.116,101.715,UP,1
2012-06-19,104.06,103.99,103.1,102.78,101.7264,DOWN,0
2012-06-20,103.63,104.04,103.1361,103.48,101.77,DOWN,0
2012-06-21,100.02,103.46,103.1582,103.1,101.7514,UP,1
2012-06-22,100.44,100.65,103.1639,102.322,101.7084,DOWN,0
2012-06-25,99.08,99.34,103.1673,101.446,101.6744,UP,1
2012-06-26,100.95,98.97,103.1961,100.824,101.6632,UP,1
2012-06-27,102.57,101.46,103.2294,100.612,101.6422,UP,1
2012-06-28,103.46,101.85,103.267,101.3,101.6436,UP,1
2012-06-29,105.5,105.32,103.308,102.312,101.7034,UP,1
2012-07-02,105.86,105.59,103.341,103.668,101.7702,UP,1
2012-07-03,107.37,106.29,103.3797,104.952,101.8688,DOWN,0
2012-07-05,106.03,106.27,103.4163,105.644,101.9288,DOWN,0
2012-07-06,105.07,104.99,103.4527,105.966,101.9532,DOWN,0
2012-07-09,104.46,104.97,103.5036,105.758,101.918,DOWN,0
2012-07-10,103.88,104.87,103.5722,105.362,101.8716,UP,1
2012-07-11,104.85,104.31,103.6464,104.858,101.8374,UP,1
2012-07-12,105.03,104.31,103.7141,104.658,101.7726,UP,1
2012-07-13,106.01,105.34,103.7764,104.846,101.7522,UP,1
2012-07-16,106.78,105.71,103.8516,105.31,101.768,UP,1
2012-07-17,107.43,106.99,103.9168,106.02,101.8422,UP,1
2012-07-18,107.88,106.79,103.9933,106.626,101.9336,UP,1
2012-07-19,108.84,107.92,104.0881,107.388,102.0536,UP,1
2012-07-20,109.19,108.16,104.1766,108.024,102.2018,DOWN,0
2012-07-23,107.95,107.25,104.2431,108.258,102.2936,DOWN,0
2012-07-24,106.3,108.16,104.3015,108.032,102.3658,DOWN,0
2012-07-25,106.06,106.52,104.3598,107.668,102.4482,UP,1
2012-07-26,108.27,107.59,104.4102,107.554,102.5956,UP,1
2012-07-27,109.26,109.38,104.4685,107.568,102.7788,UP,1
2012-07-30,109.82,108.87,104.5287,107.942,102.9724,DOWN,0
2012-07-31,109.58,109.55,104.5876,108.598,103.1948,UP,1
2012-08-01,110.5,109.72,104.6378,109.486,103.411,DOWN,0
2012-08-02,109.25,109.46,104.691,109.682,103.6096,UP,1
2012-08-03,111.12,111.14,104.7318,110.054,103.852,UP,1
2012-08-06,111.31,110.75,104.7772,110.352,104.077,UP,1
2012-08-07,111.95,111.6,104.82,110.826,104.3388,UP,1
2012-08-08,112.14,111.5,104.853,111.154,104.5768,UP,1
2012-08-09,112.63,112.26,104.8848,111.83,104.8768,UP,1
2012-08-10,113.55,111.96,104.9301,112.316,105.1816,DOWN,0
2012-08-13,113.28,113.32,104.9626,112.71,105.519,UP,1
2012-08-14,113.32,113.7,104.9844,112.984,105.8538,DOWN,0
2012-08-15,112.57,112.13,104.999,113.07,106.1754,UP,1
2012-08-16,113.32,112.72,105.0404,113.208,106.4458,DOWN,0
2012-08-17,112.66,113.31,105.0933,113.03,106.6912,DOWN,0
2012-08-20,112.52,112.69,105.1332,112.878,106.9248,DOWN,0
2012-08-21,111.98,112.81,105.1624,112.61,107.1662,UP,1
2012-08-22,112.15,111.9,105.191,112.526,107.3944,DOWN,0
2012-08-23,111.29,112.08,105.2089,112.12,107.6176,UP,1
2012-08-24,112.01,110.77,105.2246,111.99,107.8194,DOWN,0
2012-08-27,111.73,112.18,105.2619,111.832,107.9674,UP,1
2012-08-28,112.35,111.84,105.2961,111.906,108.1452,DOWN,0
2012-08-29,111.8,112.33,105.3199,111.836,108.3,DOWN,0
2012-08-30,110.93,111.49,105.3437,111.764,108.446,UP,1
2012-08-31,112.16,111.67,105.3881,111.794,108.6888,DOWN,0
2012-09-04,111.22,112.03,105.439,111.692,108.9044,DOWN,0
2012-09-05,110.77,111.6,105.4924,111.376,109.1382,UP,1
2012-09-06,113.03,111.57,105.5682,111.622,109.3798,UP,1
2012-09-07,114.0,112.97,105.6599,112.236,109.6084,DOWN,0
2012-09-10,113.96,114.2,105.7476,112.596,109.8184,UP,1
2012-09-11,114.18,114.07,105.8497,113.188,109.992,UP,1
2012-09-12,114.48,114.23,105.9607,113.93,110.1644,UP,1
2012-09-13,116.56,114.73,106.0646,114.636,110.3482,UP,1
2012-09-14,117.25,116.93,106.1639,115.286,110.5726,DOWN,0
2012-09-17,117.14,117.17,106.2355,115.922,110.814,DOWN,0
2012-09-18,116.97,116.99,106.3112,116.48,111.0642,DOWN,0
2012-09-19,116.6,117.09,106.3858,116.904,111.3186,UP,1
2012-09-20,117.85,116.14,106.4609,117.162,111.5786,DOWN,0
2012-09-21,117.8,118.53,106.5281,117.272,111.834,DOWN,0
2012-09-24,117.775,117.55,106.5944,117.399,112.0693,DOWN,0
2012-09-25,116.9254,118.18,106.6678,117.3901,112.2722,DOWN,0
2012-09-26,116.3,116.82,106.728,117.3301,112.4496,UP,1
2012-09-27,117.2,116.78,106.7987,117.2001,112.636,DOWN,0
2012-09-28,116.56,116.88,106.8634,116.9521,112.7904,UP,1
2012-10-01,117.25,116.92,106.947,116.8471,112.9516,UP,1
2012-10-02,117.96,117.65,107.0384,117.054,113.1518,DOWN,0
2012-10-03,116.14,117.65,107.1148,117.022,113.3486,UP,1
2012-10-04,117.15,116.64,107.202,117.012,113.5704,UP,1
2012-10-05,117.5,117.42,107.2711,117.2,113.755,UP,1
2012-10-08,117.62,117.19,107.3321,117.274,113.9222,DOWN,0
2012-10-09,117.36,117.52,107.3873,117.154,114.073,DOWN,0
2012-10-10,112.45,114.64,107.4121,116.416,114.1304,UP,1
2012-10-11,113.06,113.37,107.4375,115.598,114.1816,DOWN,0
2012-10-12,112.07,113.08,107.468,114.512,114.238,UP,1
2012-10-15,112.82,112.16,107.4948,113.552,114.272,UP,1
2012-10-16,114.09,113.48,107.5332,112.898,114.3276,UP,1
2012-10-17,115.18,114.36,107.5573,113.444,114.3922,DOWN,0
2012-10-18,114.655,114.55,107.5796,113.763,114.4425,DOWN,0
2012-10-19,113.38,114.9,107.601,114.025,114.4575,DOWN,0
2012-10-22,112.74,113.61,107.6232,114.009,114.4413,DOWN,0
2012-10-23,109.38,111.58,107.6226,113.067,114.3633,UP,1
2012-10-24,109.71,109.42,107.6259,111.973,114.2911,UP,1
2012-10-25,110.96,110.63,107.6418,111.234,114.2589,UP,1
2012-10-26,111.18,110.67,107.6729,110.794,114.2161,DOWN,0
2012-10-31,110.2407,111.93,107.6936,110.2941,114.1677,UP,1
2012-11-01,111.46,110.02,107.7173,110.7101,114.1465,DOWN,0
2012-11-02,108.37,110.7,107.725,110.4421,114.0743,UP,1
2012-11-05,109.19,107.74,107.7363,110.0881,114.0151,UP,1
2012-11-06,110.36,109.65,107.7537,109.9241,113.9965,DOWN,0
2012-11-07,107.51,109.24,107.7562,109.378,113.9065,DOWN,0
2012-11-08,105.87,107.23,107.7519,108.26,113.7893,DOWN,0
2012-11-09,105.84,105.26,107.7425,107.754,113.6591,UP,1
2012-11-12,105.93,106.45,107.7392,107.102,113.5417,DOWN,0
2012-11-13,105.28,105.37,107.7458,106.086,113.4287,DOWN,0
2012-11-14,102.5,104.99,107.7412,105.084,113.2355,DOWN,0
2012-11-15,101.6203,101.99,107.7337,104.2341,113.0435,UP,1
2012-11-16,102.4,101.56,107.7318,103.5461,112.8761,UP,1
2012-11-19,104.35,103.67,107.7351,103.2301,112.7025,DOWN,0
2012-11-20,103.56,104.01,107.7254,102.8861,112.4937,UP,1
2012-11-21,104.1,103.95,107.7125,103.2061,112.2965,UP,1
2012-11-23,105.47,104.87,107.7057,103.976,112.1223,DOWN,0
2012-11-26,104.99,104.75,107.6969,104.494,111.9325,DOWN,0
2012-11-27,103.38,105.0,107.6819,104.3,111.6689,UP,1
2012-11-28,105.58,102.98,107.6834,104.704,111.4355,UP,1
2012-11-29,105.79,105.89,107.6805,105.042,111.2085,DOWN,0
2012-11-30,105.69,106.1,107.6765,105.086,110.9829,DOWN,0
2012-12-03,104.66,106.0,107.6748,105.02,110.7441,DOWN,0
2012-12-04,103.96,104.4,107.662,105.136,110.4663,UP,1
2012-12-05,105.17,104.38,107.6545,105.054,110.2137,UP,1
2012-12-06,106.45,105.49,107.6447,105.186,109.9872,UP,1
2012-12-07,106.99,106.73,107.6422,105.446,109.7885,DOWN,0
2012-12-10,106.96,107.1,107.6352,105.906,109.6017,UP,1
2012-12-11,107.74,107.29,107.6285,106.662,109.4125,UP,1
2012-12-12,108.08,108.17,107.6208,107.244,109.2429,DOWN,0
2012-12-13,107.91,108.54,107.6123,107.536,109.0561,DOWN,0
2012-12-14,107.82,107.61,107.6058,107.702,108.8533,UP,1
2012-12-17,108.68,107.97,107.6004,108.046,108.7041,UP,1
2012-12-18,110.1,108.54,107.6028,108.518,108.5631,DOWN,0
2012-12-19,109.91,110.47,107.6058,108.884,108.4113,UP,1
2012-12-20,110.38,110.0,107.6134,109.378,108.2665,DOWN,0
2012-12-21,109.71,109.57,107.6147,109.756,108.1135,DOWN,0
2012-12-24,108.63,109.3,107.6077,109.746,108.0371,DOWN,0
2012-12-26,108.46,109.1,107.6021,109.418,107.9451,UP,1
2012-12-27,108.52,108.46,107.5947,109.14,107.8741,DOWN,0
2012-12-28,106.45,107.68,107.571,108.354,107.7467,UP,1
2012-12-31,108.14,105.75,107.5583,108.04,107.6277,UP,1
2013-01-02,110.39,110.27,107.5601,108.392,107.5319,DOWN,0
2013-01-03,109.92,110.14,107.5583,108.684,107.4372,UP,1
2013-01-04,110.5,109.99,107.5573,109.08,107.3796,DOWN,0
2013-01-07,109.75,110.02,107.5606,109.74,107.3198,DOWN,0
2013-01-08,109.26,109.48,107.5674,109.964,107.3174,UP,1
2013-01-09,109.54,109.72,107.5883,109.794,107.314,UP,1
2013-01-10,110.47,110.19,107.6089,109.904,107.3042,UP,1
2013-01-11,111.73,111.2,107.6283,110.15,107.3152,UP,1
2013-01-14,112.85,111.38,107.6574,110.77,107.3674,UP,1
2013-01-15,113.44,112.26,107.6951,111.606,107.407,UP,1
2013-01-16,113.97,113.31,107.7307,112.492,107.519,UP,1
2013-01-17,114.74,114.73,107.7684,113.346,107.63,UP,1
2013-01-18,115.24,115.23,107.8031,114.048,107.7276,UP,1
2013-01-22,115.91,115.11,107.8469,114.66,107.8956,DOWN,0
2013-01-23,115.01,115.35,107.894,114.974,108.0784,UP,1
2013-01-24,115.5,115.49,107.9477,115.28,108.2716,UP,1
2013-01-25,116.2,115.52,108.0113,115.572,108.477,DOWN,0
2013-01-28,116.04,116.56,108.0842,115.732,108.6922,UP,1
2013-01-29,117.21,116.28,108.1655,115.992,108.9864,DOWN,0
2013-01-30,116.45,117.07,108.2348,116.28,109.283,DOWN,0
2013-01-31,115.15,116.22,108.3067,116.21,109.538,UP,1
2013-02-01,116.5,115.84,108.3816,116.27,109.781,DOWN,0
2013-02-04,115.2,115.02,108.4395,116.102,110.0138,UP,1
2013-02-05,115.81,115.74,108.5016,115.822,110.248,UP,1
2013-02-06,115.91,115.43,108.5686,115.714,110.4568,DOWN,0
2013-02-07,115.02,115.99,108.6311,115.688,110.6574,UP,1
2013-02-08,115.64,114.93,108.6971,115.516,110.9026,DOWN,0
2013-02-11,115.64,115.68,108.7602,115.604,111.1038,UP,1
2013-02-12,116.5,115.72,108.8234,115.742,111.318,DOWN,0
2013-02-13,115.53,115.43,108.87,115.666,111.5148,UP,1
2013-02-14,115.71,115.16,108.9175,115.804,111.7358,DOWN,0
2013-02-15,114.96,115.5,108.9595,115.668,111.9558,UP,1
2013-02-19,115.92,115.19,108.9978,115.724,112.1708,DOWN,0
2013-02-20,114.99,115.93,109.0376,115.422,112.3416,DOWN,0
2013-02-21,114.99,114.79,109.0826,115.314,112.5016,UP,1
2013-02-22,115.96,115.51,109.1438,115.364,112.6816,DOWN,0
2013-02-25,113.54,116.5,109.1949,115.08,112.7976,UP,1
2013-02-26,114.96,114.47,109.2555,114.888,112.9352,UP,1
2013-02-27,116.65,114.71,109.3299,115.22,113.11,UP,1
2013-02-28,117.15,116.57,109.3988,115.652,113.2966,DOWN,0
2013-03-01,116.9,116.73,109.4699,115.84,113.461,UP,1
2013-03-04,117.49,116.78,109.5476,116.63,113.6088,UP,1
2013-03-05,117.93,117.97,109.6328,117.224,113.7692,UP,1
2013-03-06,118.47,118.3,109.7246,117.588,113.931,UP,1
2013-03-07,118.56,118.62,109.8167,117.87,114.108,UP,1
2013-03-08,118.57,118.95,109.9173,118.204,114.3068,UP,1
2013-03-11,118.73,118.63,110.0125,118.452,114.5122,DOWN,0
2013-03-12,118.25,118.88,110.1071,118.516,114.7068,UP,1
2013-03-13,118.36,118.38,110.2039,118.494,114.945,UP,1
2013-03-14,120.0,118.73,110.3036,118.782,115.1822,DOWN,0
2013-03-15,119.68,119.59,110.4077,119.004,115.368,DOWN,0
2013-03-18,119.13,118.78,110.5022,119.084,115.5522,UP,1
2013-03-19,119.46,119.39,110.6113,119.326,115.7314,UP,1
2013-03-20,120.35,119.98,110.7215,119.724,115.9434,DOWN,0
2013-03-21,120.34,120.0,110.8412,119.792,116.165,UP,1
2013-03-22,121.18,120.66,110.9642,120.092,116.3978,DOWN,0
2013-03-25,120.18,121.5,111.0826,120.302,116.592,UP,1
2013-03-26,120.98,120.74,111.1885,120.606,116.777,DOWN,0
2013-03-27,120.19,120.5,111.2875,120.574,116.9238,DOWN,0
2013-03-28,118.82,120.44,111.3774,120.27,117.0314,UP,1
2013-04-01,119.61,118.99,111.4759,119.956,117.1442,DOWN,0
2013-04-02,119.0,119.84,111.5672,119.72,117.2294,DOWN,0
2013-04-03,117.78,119.18,111.6555,119.08,117.2802,UP,1
2013-04-04,118.07,117.93,111.7362,118.656,117.3234,DOWN,0
2013-04-05,117.52,116.64,111.8022,118.396,117.3736,UP,1
2013-04-08,117.81,117.45,111.8739,118.036,117.4198,UP,1
2013-04-09,118.64,117.99,111.9468,117.964,117.4686,UP,1
2013-04-10,119.64,118.89,112.0269,118.336,117.5406,UP,1
2013-04-11,120.95,119.96,112.1315,118.912,117.6154,DOWN,0
2013-04-12,119.94,120.46,112.229,119.396,117.6852,DOWN,0
2013-04-15,116.57,118.81,112.3165,119.148,117.7136,UP,1
2013-04-16,117.01,117.34,112.3968,118.822,117.7238,DOWN,0
2013-04-17,114.81,116.4,112.458,117.856,117.716,UP,1
2013-04-18,115.59,114.88,112.5186,116.784,117.7116,UP,1
2013-04-19,115.9,116.36,112.5706,115.976,117.7114,UP,1
2013-04-22,116.57,116.39,112.6242,115.976,117.7424,UP,1
2013-04-23,117.48,116.99,112.6747,116.07,117.7792,UP,1
2013-04-24,118.28,118.04,112.736,116.764,117.832,UP,1
2013-04-25,118.51,119.07,112.8032,117.348,117.8722,UP,1
2013-04-26,120.04,119.0,112.8811,118.176,117.9624,UP,1
2013-04-29,121.32,120.44,112.9683,119.126,118.0746,UP,1
2013-04-30,122.01,121.05,113.0541,120.032,118.2156,DOWN,0
2013-05-01,120.27,121.25,113.1303,120.43,118.3026,UP,1
2013-05-02,122.04,121.0,113.2104,121.136,118.4436,UP,1
2013-05-03,123.49,122.69,113.294,121.826,118.6136,DOWN,0
2013-05-06,123.25,123.32,113.3731,122.212,118.7594,DOWN,0
2013-05-07,123.04,123.35,113.4489,122.418,118.9494,UP,1
2013-05-08,123.36,122.98,113.5215,123.036,119.1174,UP,1
2013-05-09,123.64,123.46,113.5937,123.356,119.2572,DOWN,0
2013-05-10,123.23,123.38,113.6701,123.304,119.3788,DOWN,0
2013-05-13,122.85,122.9,113.7529,123.224,119.4978,UP,1
2013-05-14,125.0,122.92,113.8476,123.616,119.648,DOWN,0
2013-05-15,123.01,123.73,113.9213,123.546,119.7496,DOWN,0
2013-05-16,122.76,122.74,113.9888,123.37,119.8354,UP,1
2013-05-17,123.42,122.74,114.0568,123.408,119.9326,UP,1
2013-05-20,124.78,123.43,114.1328,123.794,120.0568,UP,1
2013-05-21,125.94,124.84,114.21,123.982,120.201,DOWN,0
2013-05-22,124.93,125.91,114.2884,124.366,120.3346,UP,1
2013-05-23,125.4,124.21,114.3598,124.894,120.4754,UP,1
2013-05-24,125.45,124.5,114.4305,125.3,120.5844,UP,1
2013-05-28,126.43,126.39,114.5029,125.63,120.7194,DOWN,0
2013-05-29,125.49,126.07,114.5696,125.54,120.8466,DOWN,0
2013-05-30,125.11,125.23,114.632,125.576,120.9596,DOWN,0
2013-05-31,122.75,124.64,114.678,125.046,121.0076,UP,1
2013-06-03,124.09,122.35,114.7321,124.774,121.0826,DOWN,0
2013-06-04,122.96,122.82,114.7803,124.08,121.1182,DOWN,0
2013-06-05,121.57,122.34,114.8253,123.296,121.146,DOWN,0
2013-06-06,120.59,121.27,114.8616,122.392,121.1382,UP,1
2013-06-07,121.7,121.22,114.9068,122.182,121.1684,UP,1
2013-06-10,122.69,122.94,114.9577,121.902,121.2458,DOWN,0
2013-06-11,121.45,121.87,115.005,121.6,121.2826,DOWN,0
2013-06-12,119.97,122.32,115.0441,121.28,121.302,UP,1
2013-06-13,121.66,119.9,115.096,121.494,121.3796,DOWN,0
2013-06-14,120.28,121.13,115.1373,121.21,121.4238,UP,1
2013-06-17,121.22,120.45,115.1848,120.916,121.4978,UP,1
2013-06-18,121.52,121.03,115.2306,120.93,121.572,DOWN,0
2013-06-19,120.5,121.8,115.2741,121.036,121.6092,DOWN,0
2013-06-20,117.95,119.54,115.3092,120.294,121.5754,UP,1
2013-06-21,118.93,119.24,115.3431,120.024,121.535,DOWN,0
2013-06-24,116.82,117.71,115.3711,119.144,121.4726,UP,1
2013-06-25,117.45,117.75,115.4045,118.33,121.4902,UP,1
2013-06-26,118.15,118.34,115.4301,117.86,121.513,UP,1
2013-06-27,118.71,118.52,115.4536,118.012,121.591,DOWN,0
2013-06-28,118.34,118.79,115.4755,117.894,121.646,UP,1
2013-07-01,119.08,118.35,115.5,118.346,121.7096,UP,1
2013-07-02,119.15,119.09,115.5234,118.686,121.7612,DOWN,0
2013-07-03,119.08,119.24,115.536,118.872,121.7932,UP,1
2013-07-05,120.51,119.69,115.5523,119.232,121.8378,UP,1
2013-07-08,121.24,121.29,115.5728,119.812,121.8924,UP,1
2013-07-09,123.27,122.39,115.6043,120.65,121.957,DOWN,0
2013-07-10,122.9,123.45,115.6358,121.4,121.9886,UP,1
2013-07-11,123.77,123.95,115.6654,122.338,122.0238,UP,1
2013-07-12,124.06,123.52,115.6967,123.048,122.0996,UP,1
2013-07-15,124.68,124.11,115.7312,123.736,122.1524,DOWN,0
2013-07-16,124.12,124.71,115.7672,123.906,122.165,UP,1
2013-07-17,124.35,124.65,115.8074,124.196,122.187,UP,1
2013-07-18,125.47,124.68,115.8488,124.536,122.2356,UP,1
2013-07-19,126.91,125.79,115.9005,125.106,122.3066,UP,1
2013-07-22,127.03,126.71,115.9494,125.576,122.3744,UP,1
2013-07-23,127.26,127.07,115.9959,126.204,122.455,DOWN,0
2013-07-24,126.37,127.25,116.0471,126.608,122.5254,UP,1
2013-07-25,127.76,126.14,116.1001,127.066,122.5806,DOWN,0
2013-07-26,127.56,127.03,116.1504,127.196,122.6716,DOWN,0
2013-07-29,126.17,127.37,116.1932,127.024,122.7398,DOWN,0
2013-07-30,125.78,126.2,116.2353,126.728,122.787,UP,1
2013-07-31,125.89,126.02,116.3025,126.632,122.8092,UP,1
2013-08-01,126.44,126.49,116.3694,126.368,122.8192,DOWN,0
2013-08-02,124.95,124.87,116.4338,125.846,122.8196,DOWN,0
2013-08-05,123.99,124.72,116.4896,125.41,122.7914,DOWN,0
2013-08-06,123.14,123.97,116.5349,124.882,122.7452,UP,1
2013-08-07,123.33,123.03,116.5756,124.37,122.6832,DOWN,0
2013-08-08,123.07,123.88,116.6177,123.696,122.6348,DOWN,0
2013-08-09,122.5,123.12,116.6633,123.206,122.5826,DOWN,0
2013-08-12,121.8,122.0,116.7086,122.768,122.5636,UP,1
2013-08-13,122.5,121.93,116.7742,122.64,122.5318,DOWN,0
2013-08-14,122.05,122.76,116.8359,122.384,122.5136,DOWN,0
2013-08-15,120.25,120.68,116.8824,121.82,122.4872,DOWN,0
2013-08-16,119.88,119.89,116.9259,121.296,122.473,DOWN,0
2013-08-19,118.66,119.69,116.968,120.668,122.4122,DOWN,0
2013-08-20,118.29,118.59,117.0021,119.826,122.3242,DOWN,0
2013-08-21,117.7,118.38,117.0488,118.956,122.2492,UP,1
2013-08-22,118.29,117.94,117.0943,118.564,122.2156,UP,1
2013-08-23,119.53,118.69,117.1401,118.494,122.173,DOWN,0
2013-08-26,118.84,119.74,117.1968,118.53,122.1442,DOWN,0
2013-08-27,118.81,118.24,117.2615,118.634,122.096,UP,1
2013-08-28,121.81,119.46,117.3413,119.456,122.1018,DOWN,0
2013-08-29,120.37,121.15,117.4135,119.872,122.0992,UP,1
2013-08-30,120.43,120.52,117.4893,120.052,122.1488,UP,1
2013-09-03,120.55,121.34,117.5795,120.394,122.1812,UP,1
2013-09-04,120.86,120.35,117.6757,120.804,122.262,UP,1
2013-09-05,121.37,121.08,117.7706,120.716,122.3404,DOWN,0
2013-09-06,121.21,121.53,117.8549,120.884,122.4016,UP,1
2013-09-09,122.22,121.21,117.9482,121.242,122.4718,UP,1
2013-09-10,123.01,122.82,118.0427,121.734,122.5652,UP,1
2013-09-11,123.92,123.05,118.135,122.346,122.662,DOWN,0
2013-09-12,123.89,124.05,118.2295,122.85,122.7568,UP,1
2013-09-13,124.14,123.98,118.3333,123.436,122.858,DOWN,0
2013-09-16,124.08,124.98,118.4258,123.808,122.9294,UP,1
2013-09-17,124.34,124.1,118.5185,124.074,122.9914,UP,1
2013-09-18,125.82,124.36,118.6192,124.454,123.0424,DOWN,0
2013-09-19,125.44,125.86,118.7231,124.764,123.0932,DOWN,0
2013-09-20,124.92,125.66,118.8279,124.92,123.1162,UP,1
2013-09-23,125.52,124.62,118.9296,125.208,123.1454,DOWN,0
2013-09-24,124.49,125.34,119.0198,125.238,123.1416,DOWN,0
2013-09-25,124.07,124.77,119.1052,124.888,123.1406,DOWN,0
2013-09-26,123.49,124.1,119.1879,124.498,123.1234,DOWN,0
2013-09-27,122.64,123.23,119.2624,124.042,123.0668,DOWN,0
2013-09-30,121.5,121.5999,119.3295,123.238,122.9586,DOWN,0
2013-10-01,121.32,121.27,119.3965,122.604,122.8444,DOWN,0
2013-10-02,120.83,121.04,119.4616,121.956,122.7158,DOWN,0
2013-10-03,118.25,120.62,119.5094,120.908,122.5534,DOWN,0
2013-10-04,118.13,118.5,119.5496,120.006,122.3608,DOWN,0
2013-10-07,117.87,117.43,119.5894,119.28,122.167,DOWN,0
2013-10-08,116.73,117.89,119.6211,118.362,121.9782,DOWN,0
2013-10-09,116.13,116.55,119.6532,117.422,121.7852,UP,1
2013-10-10,116.38,115.24,119.692,117.048,121.595,UP,1
2013-10-11,117.67,116.57,119.738,116.956,121.4196,UP,1
2013-10-14,118.58,117.33,119.7883,117.098,121.2922,DOWN,0
2013-10-15,118.15,118.56,119.8468,117.382,121.1754,UP,1
2013-10-16,119.16,119.42,119.9019,117.988,121.0958,UP,1
2013-10-17,119.521,119.1,119.9476,118.6162,121.0196,UP,1
2013-10-18,119.65,119.61,119.9962,119.0122,120.9512,UP,1
2013-10-21,119.82,119.63,120.0428,119.2602,120.8976,UP,1
2013-10-22,120.64,120.14,120.0973,119.7582,120.8744,DOWN,0
2013-10-23,120.13,120.29,120.1516,119.9522,120.827,UP,1
2013-10-24,120.56,120.67,120.2067,120.16,120.7972,UP,1
2013-10-25,120.59,120.59,120.2573,120.348,120.804,UP,1
2013-10-28,120.91,120.56,120.3032,120.566,120.8246,UP,1
2013-10-29,121.5,121.33,120.3465,120.738,120.8814,DOWN,0
2013-10-30,120.3,121.54,120.3808,120.772,120.9216,DOWN,0
2013-10-31,119.96,120.15,120.4107,120.652,120.9668,DOWN,0
2013-11-01,118.01,119.04,120.4271,120.136,120.9612,UP,1
2013-11-04,118.1,118.59,120.4414,119.574,120.9326,UP,1
2013-11-05,118.45,117.6,120.4541,118.964,120.9248,UP,1
2013-11-06,121.14,119.3001,120.4847,119.132,120.9714,DOWN,0
2013-11-07,119.91,121.6,120.5068,119.122,120.9334,UP,1
2013-11-08,121.19,119.67,120.5317,119.758,120.9498,DOWN,0
2013-11-11,121.08,121.18,120.5569,120.354,120.9628,DOWN,0
