ticker,COO US Equity,COO US Equity,COO US Equity,COO US Equity,COO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-03-15,80.83,80.95,72.7127,80.726,75.0318,DOWN,0
2012-03-16,80.78,80.68,72.7487,80.49,75.233,DOWN,0
2012-03-19,79.56,80.6,72.7831,80.486,75.4224,DOWN,0
2012-03-20,78.4,79.38,72.8066,80.146,75.5948,DOWN,0
2012-03-21,78.26,78.37,72.8294,79.566,75.7762,UP,1
2012-03-22,79.0,77.9,72.8538,79.2,75.9654,DOWN,0
2012-03-23,78.9,78.87,72.879,78.824,76.1276,UP,1
2012-03-26,80.0,79.1,72.9096,78.912,76.3196,DOWN,0
2012-03-27,79.97,80.1,72.9441,79.226,76.5016,UP,1
2012-03-28,80.43,80.0,72.9808,79.66,76.7258,UP,1
2012-03-29,81.25,79.8,73.0133,80.11,76.9554,UP,1
2012-03-30,81.71,81.5,73.0579,80.672,77.1722,UP,1
2012-04-02,82.25,81.34,73.1087,81.122,77.4092,DOWN,0
2012-04-03,81.55,81.98,73.1521,81.438,77.6654,DOWN,0
2012-04-04,80.68,80.55,73.1804,81.488,77.8644,UP,1
2012-04-05,83.76,80.84,73.2144,81.99,78.0958,DOWN,0
2012-04-09,82.7,82.48,73.2404,82.188,78.3142,DOWN,0
2012-04-10,81.53,82.37,73.2621,82.044,78.5022,UP,1
2012-04-11,81.89,82.02,73.2916,82.112,78.6862,UP,1
2012-04-12,83.63,81.78,73.3325,82.702,78.916,DOWN,0
2012-04-13,82.97,83.27,73.3692,82.544,79.0808,DOWN,0
2012-04-16,82.54,83.4,73.3981,82.512,79.2426,UP,1
2012-04-17,84.16,83.0,73.4227,83.038,79.4042,UP,1
2012-04-18,84.93,83.89,73.4459,83.646,79.5768,UP,1
2012-04-19,85.86,85.0,73.4752,84.092,79.7894,DOWN,0
2012-04-20,85.48,86.35,73.494,84.594,79.999,DOWN,0
2012-04-23,85.28,84.0,73.51,85.142,80.2262,UP,1
2012-04-24,85.63,85.22,73.5314,85.436,80.451,UP,1
2012-04-25,86.69,86.34,73.5627,85.788,80.6854,DOWN,0
2012-04-26,86.47,86.61,73.5937,85.91,80.9254,UP,1
2012-04-27,88.56,86.9,73.6327,86.526,81.1958,DOWN,0
2012-04-30,88.17,88.28,73.6721,87.104,81.3974,UP,1
2012-05-01,88.23,88.0,73.7104,87.624,81.5978,DOWN,0
2012-05-02,87.78,87.9,73.7491,87.842,81.7916,UP,1
2012-05-03,88.41,87.54,73.7858,88.23,81.9974,DOWN,0
2012-05-04,87.0,88.15,73.8167,87.918,82.1538,UP,1
2012-05-07,87.22,86.65,73.8491,87.728,82.313,UP,1
2012-05-08,87.87,86.6,73.8861,87.656,82.4766,DOWN,0
2012-05-09,86.97,87.28,73.9247,87.494,82.6144,UP,1
2012-05-10,88.28,87.65,73.9741,87.468,82.7904,DOWN,0
2012-05-11,88.17,87.58,74.0307,87.702,82.9624,DOWN,0
2012-05-14,87.42,87.47,74.0854,87.742,83.1408,DOWN,0
2012-05-15,86.9,87.54,74.1375,87.548,83.3118,DOWN,0
2012-05-16,86.65,86.94,74.192,87.484,83.4948,DOWN,0
2012-05-17,85.75,86.73,74.2408,86.978,83.644,DOWN,0
2012-05-18,84.97,85.84,74.2892,86.338,83.7648,UP,1
2012-05-21,86.32,85.03,74.364,86.118,83.852,DOWN,0
2012-05-22,85.87,86.65,74.4438,85.912,83.9778,DOWN,0
2012-05-23,85.76,85.43,74.5536,85.734,84.091,DOWN,0
2012-05-24,85.74,85.93,74.6392,85.732,84.1826,DOWN,0
2012-05-25,85.53,85.88,74.7356,85.844,84.2766,UP,1
2012-05-29,85.72,86.23,74.8098,85.724,84.3754,DOWN,0
2012-05-30,85.33,85.22,74.884,85.616,84.4908,DOWN,0
2012-05-31,85.18,85.05,74.9504,85.5,84.6264,DOWN,0
2012-06-01,82.87,83.97,75.0087,84.926,84.7186,DOWN,0
2012-06-04,79.3,82.67,75.052,83.68,84.7246,UP,1
2012-06-05,81.25,79.06,75.1244,82.786,84.7716,UP,1
2012-06-06,82.15,81.95,75.204,82.15,84.8146,DOWN,0
2012-06-07,80.06,82.86,75.272,81.126,84.8164,DOWN,0
2012-06-08,78.82,75.67,75.3178,80.316,84.7842,DOWN,0
2012-06-11,78.03,79.24,75.3558,80.062,84.7198,UP,1
2012-06-12,78.67,78.17,75.4023,79.546,84.659,DOWN,0
2012-06-13,77.8,78.65,75.43,78.676,84.57,DOWN,0
2012-06-14,77.59,77.96,75.4462,78.182,84.4908,UP,1
2012-06-15,78.95,78.42,75.4642,78.208,84.4562,UP,1
2012-06-18,79.44,78.7,75.4851,78.49,84.3698,DOWN,0
2012-06-19,79.42,79.39,75.5072,78.64,84.3042,UP,1
2012-06-20,79.61,79.17,75.5414,79.002,84.2658,DOWN,0
2012-06-21,79.51,79.6,75.5706,79.386,84.2182,UP,1
2012-06-22,80.6,79.75,75.5939,79.716,84.1576,DOWN,0
2012-06-25,78.71,79.85,75.6093,79.57,84.0724,DOWN,0
2012-06-26,78.61,78.82,75.6351,79.408,83.9938,UP,1
2012-06-27,78.73,78.8,75.6635,79.232,83.8852,DOWN,0
2012-06-28,77.33,78.62,75.6739,78.796,83.7332,UP,1
2012-06-29,79.76,78.72,75.6876,78.628,83.6112,UP,1
2012-07-02,79.95,79.63,75.6921,78.876,83.5006,DOWN,0
2012-07-03,79.84,80.0,75.6912,79.122,83.3918,DOWN,0
2012-07-05,78.39,79.82,75.6834,79.054,83.247,DOWN,0
2012-07-06,77.52,77.82,75.656,79.092,83.0636,DOWN,0
2012-07-09,77.27,77.26,75.6409,78.594,82.8796,DOWN,0
2012-07-10,76.7,77.78,75.6318,77.944,82.6424,UP,1
2012-07-11,78.3,75.62,75.6259,77.636,82.445,DOWN,0
2012-07-12,77.38,77.64,75.6169,77.434,82.228,UP,1
2012-07-13,78.93,77.38,75.6093,77.716,82.051,DOWN,0
2012-07-16,77.07,78.87,75.5947,77.676,81.8242,DOWN,0
2012-07-17,76.55,77.13,75.5804,77.646,81.6152,UP,1
2012-07-18,77.05,76.53,75.5699,77.396,81.4118,UP,1
2012-07-19,77.2,77.03,75.5858,77.36,81.1984,DOWN,0
2012-07-20,75.5,76.78,75.584,76.674,80.969,DOWN,0
2012-07-23,74.18,75.08,75.5704,76.096,80.687,DOWN,0
2012-07-24,73.79,74.52,75.547,75.544,80.3994,UP,1
2012-07-25,75.54,73.84,75.5398,75.242,80.1618,DOWN,0
2012-07-26,75.04,76.35,75.5221,74.81,79.9246,UP,1
2012-07-27,76.0,75.59,75.5413,74.91,79.7116,UP,1
2012-07-30,76.35,75.93,75.5523,75.344,79.5236,DOWN,0
2012-07-31,75.26,76.19,75.5552,75.638,79.3294,DOWN,0
2012-08-01,73.79,75.58,75.5549,75.288,79.0788,DOWN,0
2012-08-02,72.29,73.45,75.5702,74.738,78.8072,UP,1
2012-08-03,72.6,73.35,75.5915,74.058,78.544,UP,1
2012-08-06,75.1,72.66,75.6319,73.808,78.3312,UP,1
2012-08-07,76.34,75.17,75.6861,74.024,78.1474,UP,1
2012-08-08,76.95,75.97,75.729,74.656,77.972,UP,1
2012-08-09,78.15,76.83,75.767,75.828,77.8284,DOWN,0
2012-08-10,78.0,77.83,75.8074,76.908,77.6848,UP,1
2012-08-13,78.12,77.96,75.8463,77.512,77.5898,UP,1
2012-08-14,78.17,78.3,75.88,77.878,77.5672,UP,1
2012-08-15,81.75,80.19,75.9334,78.838,77.5772,DOWN,0
2012-08-16,81.7,81.51,75.9954,79.548,77.5682,UP,1
2012-08-17,82.92,81.85,76.076,80.532,77.6254,DOWN,0
2012-08-20,81.6,82.76,76.1425,81.228,77.681,UP,1
2012-08-21,81.62,81.6,76.2039,81.918,77.7528,UP,1
2012-08-22,82.04,81.35,76.2833,81.976,77.8202,DOWN,0
2012-08-23,81.84,81.78,76.3559,82.004,77.901,UP,1
2012-08-24,82.6,81.63,76.43,81.94,78.0012,UP,1
2012-08-27,83.24,83.08,76.5156,82.268,78.087,UP,1
2012-08-28,83.47,83.17,76.6021,82.638,78.1676,DOWN,0
2012-08-29,83.23,83.4,76.6832,82.876,78.2438,DOWN,0
2012-08-30,83.16,82.84,76.7743,83.14,78.3148,UP,1
2012-08-31,83.85,83.6,76.9103,83.39,78.4016,UP,1
2012-09-04,84.93,83.84,77.0407,83.728,78.4882,DOWN,0
2012-09-05,84.63,85.0,77.1709,83.96,78.6066,UP,1
2012-09-06,86.03,85.22,77.3098,84.52,78.755,UP,1
2012-09-07,93.33,93.15,77.4906,86.554,79.047,DOWN,0
2012-09-10,93.01,93.81,77.6673,88.386,79.3606,UP,1
2012-09-11,94.6,92.72,77.8509,90.32,79.6574,DOWN,0
2012-09-12,93.98,94.6,78.0335,92.19,79.938,UP,1
2012-09-13,94.83,94.31,78.2111,93.95,80.2378,DOWN,0
2012-09-14,93.82,94.79,78.3859,94.048,80.5464,DOWN,0
2012-09-17,93.78,93.69,78.5485,94.202,80.8716,DOWN,0
2012-09-18,93.45,93.47,78.7088,93.972,81.1952,DOWN,0
2012-09-19,93.33,93.68,78.8756,93.842,81.5278,UP,1
2012-09-20,93.58,93.07,79.0405,93.592,81.8334,UP,1
2012-09-21,93.76,93.5,79.2102,93.58,82.161,DOWN,0
2012-09-24,93.27,93.96,79.3835,93.478,82.4478,UP,1
2012-09-25,94.49,93.81,79.5651,93.686,82.7962,DOWN,0
2012-09-26,93.68,94.28,79.6945,93.756,83.1388,UP,1
2012-09-27,94.28,94.2,79.8309,93.896,83.4834,UP,1
2012-09-28,94.46,94.11,79.9801,94.036,83.8286,DOWN,0
2012-10-01,94.04,94.96,80.1205,94.19,84.1994,UP,1
2012-10-02,97.18,94.51,80.2735,94.728,84.6594,UP,1
2012-10-03,99.31,97.16,80.4282,95.854,85.1698,UP,1
2012-10-04,100.67,99.61,80.5891,97.132,85.6724,DOWN,0
2012-10-05,97.99,99.78,80.7262,97.838,86.1314,DOWN,0
2012-10-08,96.97,97.42,80.8587,98.424,86.5508,DOWN,0
2012-10-09,95.95,97.1,80.9872,98.178,86.9428,UP,1
2012-10-10,96.24,96.11,81.1173,97.564,87.3624,UP,1
2012-10-11,97.71,98.87,81.253,96.972,87.8408,DOWN,0
2012-10-12,96.87,97.55,81.3888,96.748,88.3324,UP,1
2012-10-15,97.66,97.43,81.5216,96.886,88.8336,UP,1
2012-10-16,98.35,97.97,81.6608,97.366,89.2986,UP,1
2012-10-17,98.62,98.29,81.8,97.842,89.7442,DOWN,0
2012-10-18,97.43,98.88,81.9336,97.786,90.1538,DOWN,0
2012-10-19,95.66,97.32,82.0614,97.544,90.504,DOWN,0
2012-10-22,95.3,95.55,82.189,97.072,90.85,DOWN,0
2012-10-23,94.39,94.83,82.315,96.28,91.1754,UP,1
2012-10-24,95.84,95.04,82.4465,95.724,91.5288,UP,1
2012-10-25,96.07,96.49,82.5729,95.452,91.8152,DOWN,0
2012-10-26,94.99,96.09,82.6959,95.318,92.081,UP,1
2012-10-31,95.98,95.76,82.8214,95.454,92.3422,UP,1
2012-11-01,98.45,95.89,82.9676,96.266,92.6792,DOWN,0
2012-11-02,96.13,98.77,83.0994,96.324,92.9694,UP,1
2012-11-05,97.53,96.2,83.2327,96.616,93.2792,UP,1
2012-11-06,97.8,97.64,83.3697,97.178,93.5984,DOWN,0
2012-11-07,96.49,97.15,83.5084,97.28,93.8762,DOWN,0
2012-11-08,94.02,96.3,83.6249,96.394,94.0918,DOWN,0
2012-11-09,93.36,93.85,83.7307,95.84,94.2896,DOWN,0
2012-11-12,93.26,93.72,83.8381,94.986,94.4902,DOWN,0
2012-11-13,91.55,92.93,83.9352,93.736,94.658,DOWN,0
2012-11-14,90.7,91.9,84.0253,92.578,94.795,DOWN,0
2012-11-15,89.4,90.63,84.1116,91.654,94.8844,UP,1
2012-11-16,91.21,89.5,84.194,91.224,95.016,UP,1
2012-11-19,92.65,91.87,84.285,91.102,95.1484,UP,1
2012-11-20,93.27,92.29,84.3709,91.446,95.1472,UP,1
2012-11-21,94.4,93.29,84.4614,92.186,95.175,UP,1
2012-11-23,95.28,94.53,84.5617,93.362,95.1886,DOWN,0
2012-11-26,95.28,95.23,84.6631,94.176,95.2146,DOWN,0
2012-11-27,95.09,95.11,84.7689,94.664,95.2198,UP,1
2012-11-28,96.59,94.34,84.8799,95.328,95.2752,DOWN,0
2012-11-29,95.9,97.21,84.9846,95.628,95.3176,DOWN,0
2012-11-30,94.94,96.25,85.0869,95.56,95.3474,UP,1
2012-12-03,95.13,94.9,85.1874,95.53,95.3834,DOWN,0
2012-12-04,95.13,95.34,85.2726,95.538,95.4144,DOWN,0
2012-12-05,93.57,95.51,85.3494,94.934,95.4106,UP,1
2012-12-06,93.85,93.74,85.4282,94.524,95.4222,UP,1
2012-12-07,94.53,92.0,85.5102,94.442,95.423,UP,1
2012-12-10,95.7,94.31,85.5928,94.556,95.4634,UP,1
2012-12-11,96.91,95.74,85.6811,94.912,95.516,DOWN,0
2012-12-12,95.74,97.33,85.7613,95.346,95.5416,DOWN,0
2012-12-13,95.0,94.95,85.8359,95.576,95.5608,UP,1
2012-12-14,95.48,95.14,85.9159,95.766,95.5268,UP,1
2012-12-17,95.94,95.51,85.9978,95.814,95.4594,DOWN,0
2012-12-18,95.05,95.91,86.0805,95.442,95.347,DOWN,0
2012-12-19,94.48,95.15,86.1612,95.19,95.2768,DOWN,0
2012-12-20,92.75,94.63,86.2374,94.74,95.1924,UP,1
2012-12-21,92.86,92.49,86.3103,94.216,95.1306,UP,1
2012-12-24,94.21,94.21,86.3867,93.87,95.09,DOWN,0
2012-12-26,91.89,94.19,86.4363,93.238,94.9736,UP,1
2012-12-27,92.46,92.15,86.5007,92.834,94.8854,DOWN,0
2012-12-28,91.51,92.0,86.5578,92.586,94.7624,UP,1
2012-12-31,92.48,91.26,86.6144,92.51,94.645,UP,1
2013-01-02,95.16,93.75,86.686,92.7,94.5758,DOWN,0
2013-01-03,94.93,94.94,86.7568,93.308,94.5258,UP,1
2013-01-04,95.44,95.5,86.8362,93.904,94.5214,UP,1
2013-01-07,96.4,95.2,86.9262,94.882,94.5434,DOWN,0
2013-01-08,96.04,96.28,87.0151,95.594,94.5764,UP,1
2013-01-09,96.54,96.45,87.1028,95.87,94.5904,UP,1
2013-01-10,97.8,96.9,87.1973,96.444,94.625,DOWN,0
2013-01-11,96.88,97.6,87.2817,96.732,94.6628,UP,1
2013-01-14,97.11,97.0,87.3674,96.874,94.6854,UP,1
2013-01-15,97.2,96.92,87.4512,97.106,94.6604,UP,1
2013-01-16,97.83,97.17,87.5341,97.364,94.6944,DOWN,0
2013-01-17,97.33,97.96,87.6122,97.27,94.6904,DOWN,0
2013-01-18,97.33,97.56,87.6876,97.36,94.681,UP,1
2013-01-22,98.4,97.33,87.7719,97.618,94.7192,UP,1
2013-01-23,99.64,98.59,87.8667,98.106,94.8316,UP,1
2013-01-24,100.73,99.51,87.9515,98.686,94.979,UP,1
2013-01-25,102.08,100.78,88.0484,99.636,95.1554,DOWN,0
2013-01-28,101.78,102.09,88.1497,100.526,95.36,DOWN,0
2013-01-29,101.51,101.38,88.2478,101.148,95.5762,DOWN,0
2013-01-30,101.05,101.24,88.3349,101.43,95.8092,UP,1
2013-01-31,101.35,100.95,88.4268,101.554,96.012,UP,1
2013-02-01,102.19,102.04,88.525,101.576,96.2028,DOWN,0
2013-02-04,100.65,101.54,88.6075,101.35,96.3504,UP,1
2013-02-05,100.86,100.95,88.6871,101.22,96.4796,UP,1
2013-02-06,103.03,100.39,88.773,101.616,96.6346,DOWN,0
2013-02-07,102.87,103.15,88.8599,101.92,96.7864,UP,1
2013-02-08,104.26,103.01,88.9548,102.334,96.9698,DOWN,0
2013-02-11,104.05,104.09,89.0469,103.014,97.119,UP,1
2013-02-12,104.61,104.15,89.1365,103.764,97.2932,DOWN,0
2013-02-13,104.25,105.03,89.2254,104.008,97.4794,DOWN,0
2013-02-14,103.79,104.21,89.3016,104.192,97.6526,UP,1
2013-02-15,104.01,103.85,89.3808,104.142,97.8302,UP,1
2013-02-19,104.66,103.89,89.4629,104.264,98.052,DOWN,0
2013-02-20,103.14,104.62,89.5397,103.97,98.2378,DOWN,0
2013-02-21,102.59,103.11,89.6106,103.638,98.399,UP,1
2013-02-22,102.91,103.05,89.6902,103.462,98.5432,DOWN,0
2013-02-25,102.33,103.31,89.7657,103.126,98.6516,UP,1
2013-02-26,103.96,102.82,89.8462,102.986,98.816,UP,1
2013-02-27,105.5,104.07,89.9388,103.458,99.026,UP,1
2013-02-28,106.06,105.49,90.0277,104.152,99.2376,DOWN,0
2013-03-01,105.08,105.68,90.1123,104.586,99.4204,UP,1
2013-03-04,105.19,104.83,90.2011,105.158,99.6232,UP,1
2013-03-05,105.87,105.81,90.296,105.54,99.851,DOWN,0
2013-03-06,105.55,106.21,90.3905,105.55,100.107,DOWN,0
2013-03-07,104.7,105.69,90.4852,105.278,100.3438,UP,1
2013-03-08,108.23,104.3,90.6015,105.908,100.6242,DOWN,0
2013-03-11,106.25,106.54,90.7012,106.12,100.9114,DOWN,0
2013-03-12,105.4,105.67,90.7988,106.026,101.1702,DOWN,0
2013-03-13,105.25,105.39,90.8963,105.966,101.445,DOWN,0
2013-03-14,104.82,105.0,90.9917,105.99,101.6918,DOWN,0
2013-03-15,103.82,104.66,91.0831,105.108,101.865,UP,1
2013-03-18,104.09,103.42,91.175,104.676,102.0482,UP,1
2013-03-19,104.42,104.34,91.2704,104.48,102.2278,UP,1
2013-03-20,105.48,105.06,91.3719,104.526,102.4094,DOWN,0
2013-03-21,103.98,104.92,91.4775,104.358,102.5682,UP,1
2013-03-22,104.16,104.37,91.6018,104.426,102.7206,UP,1
2013-03-25,104.39,104.64,91.7175,104.486,102.8524,UP,1
2013-03-26,104.93,104.28,91.8314,104.588,103.0134,UP,1
2013-03-27,106.74,104.37,91.9648,104.84,103.206,UP,1
2013-03-28,107.88,106.74,92.1101,105.62,103.4196,DOWN,0
2013-04-01,106.55,107.8,92.2527,106.098,103.594,UP,1
2013-04-02,107.71,107.2,92.3979,106.762,103.8016,DOWN,0
2013-04-03,107.05,107.7,92.5441,107.186,103.996,UP,1
2013-04-04,107.98,107.22,92.6961,107.434,104.1876,DOWN,0
2013-04-05,106.17,107.0,92.8322,107.092,104.3182,UP,1
2013-04-08,106.39,106.21,92.9669,107.06,104.4314,UP,1
2013-04-09,106.61,106.31,93.1029,106.84,104.522,UP,1
2013-04-10,108.17,106.7,93.2457,107.064,104.6498,UP,1
2013-04-11,109.89,108.5,93.3976,107.446,104.8174,DOWN,0
2013-04-12,108.95,109.63,93.5393,108.002,104.9754,DOWN,0
2013-04-15,107.08,108.74,93.6812,108.14,105.09,UP,1
2013-04-16,108.63,107.64,93.8313,108.544,105.2188,DOWN,0
2013-04-17,107.88,108.25,93.977,108.486,105.3634,DOWN,0
2013-04-18,105.86,107.9,94.1197,107.68,105.4634,UP,1
2013-04-19,106.25,105.8,94.2521,107.14,105.5278,DOWN,0
2013-04-22,106.08,106.45,94.3828,106.94,105.592,UP,1
2013-04-23,108.2,106.66,94.5246,106.854,105.6708,DOWN,0
2013-04-24,107.62,107.99,94.6707,106.802,105.7422,DOWN,0
2013-04-25,107.29,105.3838,94.8196,107.088,105.7958,UP,1
2013-04-26,107.72,107.18,94.9718,107.382,105.8652,UP,1
2013-04-29,108.76,108.21,95.1321,107.918,105.9646,UP,1
2013-04-30,110.4,108.56,95.2926,108.358,106.0924,DOWN,0
2013-05-01,108.67,110.4,95.4491,108.568,106.1726,UP,1
2013-05-02,109.86,108.92,95.6037,109.082,106.307,UP,1
2013-05-03,112.0,110.64,95.7784,109.938,106.4952,UP,1
2013-05-06,113.32,112.23,95.9622,110.85,106.7034,UP,1
2013-05-07,113.53,113.32,96.1446,111.476,106.9274,UP,1
2013-05-08,115.06,113.62,96.3339,112.754,107.1494,UP,1
2013-05-09,115.34,114.98,96.5331,113.85,107.3462,UP,1
2013-05-10,115.97,115.63,96.7421,114.644,107.5444,UP,1
2013-05-13,116.0,116.01,96.9531,115.18,107.7628,DOWN,0
2013-05-14,114.97,115.85,97.1503,115.468,107.9584,DOWN,0
2013-05-15,111.93,113.89,97.3347,114.842,108.0796,DOWN,0
2013-05-16,110.52,111.93,97.5073,113.878,108.179,UP,1
2013-05-17,111.22,111.08,97.6817,112.928,108.3094,DOWN,0
2013-05-20,111.07,111.25,97.8607,111.942,108.3662,DOWN,0
2013-05-21,110.99,111.16,98.0467,111.146,108.461,DOWN,0
2013-05-22,107.22,111.11,98.2214,110.204,108.4974,DOWN,0
2013-05-23,107.12,106.84,98.394,109.524,108.5348,UP,1
2013-05-24,109.04,107.05,98.5637,109.088,108.6192,UP,1
2013-05-28,110.94,109.88,98.7367,109.062,108.7616,DOWN,0
2013-05-29,110.79,110.55,98.9059,109.022,108.8956,UP,1
2013-05-30,114.3,110.57,99.0866,110.438,109.0932,DOWN,0
2013-05-31,113.01,113.69,99.2617,111.616,109.2438,UP,1
2013-06-03,113.2,113.0,99.4371,112.448,109.4282,DOWN,0
2013-06-04,111.83,113.2,99.6054,112.626,109.5816,DOWN,0
2013-06-05,111.0,111.42,99.7516,112.668,109.7138,UP,1
2013-06-06,113.13,110.63,99.9088,112.434,109.8778,UP,1
2013-06-07,120.0,116.61,100.0942,113.832,110.143,UP,1
2013-06-10,121.63,120.22,100.2943,115.518,110.418,DOWN,0
2013-06-11,120.96,120.46,100.491,117.344,110.7062,DOWN,0
2013-06-12,120.41,121.92,100.6829,119.226,110.9602,UP,1
2013-06-13,121.22,120.5,100.8798,120.844,111.2436,UP,1
2013-06-14,121.53,121.22,101.0744,121.15,111.5146,UP,1
2013-06-17,122.8,122.17,101.2722,121.384,111.8472,DOWN,0
2013-06-18,121.69,123.09,101.4633,121.53,112.1532,DOWN,0
2013-06-19,120.75,121.85,101.6509,121.598,112.436,DOWN,0
2013-06-20,117.31,119.51,101.8217,120.816,112.6188,UP,1
2013-06-21,118.6,117.97,101.9954,120.23,112.793,DOWN,0
2013-06-24,117.85,117.48,102.16,119.24,112.971,DOWN,0
2013-06-25,116.84,118.96,102.3211,118.27,113.1662,UP,1
2013-06-26,117.66,117.92,102.4792,117.652,113.3468,UP,1
2013-06-27,117.8,118.38,102.6016,117.75,113.5452,UP,1
2013-06-28,119.05,117.7,102.7318,117.84,113.809,UP,1
2013-07-01,120.89,119.64,102.8632,118.448,114.1018,UP,1
2013-07-02,121.93,120.96,103.003,119.466,114.4188,DOWN,0
2013-07-03,121.65,121.1,103.1371,120.264,114.6878,UP,1
2013-07-05,123.64,122.56,103.2862,121.432,115.0082,DOWN,0
2013-07-08,123.34,124.1,103.434,122.29,115.3292,UP,1
2013-07-09,123.79,123.62,103.5857,122.87,115.6506,UP,1
2013-07-10,124.42,124.01,103.7411,123.368,115.9638,DOWN,0
2013-07-11,123.7,125.47,103.8917,123.778,116.2298,UP,1
2013-07-12,125.36,123.61,104.0497,124.122,116.5636,UP,1
2013-07-15,127.07,125.18,104.2187,124.868,116.9078,DOWN,0
2013-07-16,125.07,127.39,104.3716,125.124,117.1692,UP,1
2013-07-17,125.78,125.8,104.5321,125.396,117.4184,UP,1
2013-07-18,126.62,125.97,104.6938,125.98,117.6802,UP,1
2013-07-19,126.84,126.5,104.8557,126.276,117.9158,UP,1
2013-07-22,128.31,126.88,105.0271,126.524,118.1752,DOWN,0
2013-07-23,127.5,128.15,105.1787,127.01,118.4058,DOWN,0
2013-07-24,126.89,128.09,105.3166,127.232,118.6236,DOWN,0
2013-07-25,126.22,126.84,105.4443,127.152,118.8486,DOWN,0
2013-07-26,125.79,126.18,105.5833,126.942,119.1258,DOWN,0
2013-07-29,125.72,125.47,105.7271,126.424,119.4298,DOWN,0
2013-07-30,125.32,126.39,105.8739,125.988,119.7118,UP,1
2013-07-31,127.35,125.83,106.0295,126.08,120.0374,UP,1
2013-08-01,129.61,128.47,106.189,126.758,120.4098,DOWN,0
2013-08-02,129.05,129.17,106.3499,127.41,120.8464,UP,1
2013-08-05,130.47,128.75,106.5139,128.36,121.3134,DOWN,0
2013-08-06,130.15,130.0,106.6729,129.326,121.7356,DOWN,0
2013-08-07,130.14,130.0,106.8305,129.884,122.1196,UP,1
2013-08-08,131.66,130.85,107.0017,130.294,122.537,DOWN,0
2013-08-09,131.61,131.2,107.1814,130.806,122.8832,UP,1
2013-08-12,131.72,131.13,107.3635,131.056,123.2574,DOWN,0
2013-08-13,131.5,131.65,107.5491,131.326,123.6234,UP,1
2013-08-14,131.74,131.99,107.7286,131.646,124.0216,DOWN,0
2013-08-15,129.42,130.83,107.8953,131.198,124.39,UP,1
2013-08-16,129.43,129.44,108.0675,130.762,124.716,DOWN,0
2013-08-19,128.94,129.28,108.2323,130.206,124.8948,UP,1
2013-08-20,129.74,128.76,108.3888,129.854,125.057,DOWN,0
2013-08-21,129.22,129.47,108.5542,129.35,125.2222,UP,1
2013-08-22,130.0,129.49,108.7166,129.466,125.414,UP,1
2013-08-23,130.16,130.05,108.8784,129.612,125.5928,DOWN,0
2013-08-26,129.63,130.09,109.0441,129.75,125.7548,DOWN,0
2013-08-27,129.53,128.74,109.2216,129.708,125.8894,UP,1
2013-08-28,130.42,129.77,109.4069,129.948,126.064,UP,1
2013-08-29,131.73,130.45,109.5993,130.294,126.2836,DOWN,0
2013-08-30,130.61,131.73,109.7946,130.384,126.5496,UP,1
2013-09-03,131.82,131.79,110.0002,130.822,126.814,UP,1
2013-09-04,133.36,131.76,110.22,131.588,127.1242,DOWN,0
2013-09-05,133.25,132.7,110.4302,132.154,127.4524,DOWN,0
2013-09-06,130.92,131.9,110.6215,131.992,127.7176,UP,1
2013-09-09,133.12,131.33,110.8208,132.494,128.024,UP,1
2013-09-10,134.97,133.95,111.0236,133.124,128.3424,DOWN,0
2013-09-11,134.47,135.06,111.2196,133.346,128.614,DOWN,0
2013-09-12,132.03,134.54,111.4033,133.102,128.816,UP,1
2013-09-13,132.07,132.2,111.5882,133.332,129.0244,UP,1
2013-09-16,133.32,133.8,111.7719,133.372,129.218,UP,1
2013-09-17,134.41,133.32,111.9644,133.26,129.4394,UP,1
2013-09-18,134.72,134.2,112.1633,133.31,129.658,DOWN,0
2013-09-19,131.99,134.76,112.3476,133.302,129.8094,DOWN,0
2013-09-20,131.31,131.72,112.5285,133.15,129.9616,DOWN,0
2013-09-23,129.25,131.11,112.7069,132.336,130.0394,DOWN,0
2013-09-24,127.79,129.24,112.8766,131.012,130.0538,UP,1
2013-09-25,129.24,127.96,113.0502,129.916,130.1372,UP,1
2013-09-26,129.98,129.58,113.2216,129.514,130.2212,UP,1
2013-09-27,130.53,129.66,113.3897,129.358,130.2994,DOWN,0
2013-09-30,129.69,129.0,113.5594,129.446,130.3564,UP,1
2013-10-01,130.76,130.0,113.7382,130.04,130.4054,DOWN,0
2013-10-02,129.47,130.29,113.9082,130.086,130.4448,DOWN,0
2013-10-03,126.86,129.2,114.0628,129.462,130.4442,UP,1
2013-10-04,127.07,126.95,114.2229,128.77,130.4612,DOWN,0
2013-10-07,126.41,126.21,114.3825,128.114,130.4736,DOWN,0
2013-10-08,124.96,126.75,114.5436,126.954,130.4584,UP,1
2013-10-09,125.51,124.99,114.7068,126.162,130.4622,UP,1
2013-10-10,127.27,126.67,114.8721,126.244,130.4606,UP,1
2013-10-11,129.68,127.63,115.0611,126.766,130.462,DOWN,0
2013-10-14,129.6,128.99,115.2468,127.404,130.473,DOWN,0
2013-10-15,127.86,129.77,115.4285,127.984,130.4208,UP,1
2013-10-16,127.91,128.19,115.6057,128.464,130.376,DOWN,0
