ticker,NDSN US Equity,NDSN US Equity,NDSN US Equity,NDSN US Equity,NDSN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-04-15,36.48,36.1,28.3798,35.879,32.9664,DOWN,0
2010-04-16,36.24,36.47,28.4639,36.03,33.1127,DOWN,0
2010-04-19,35.76,35.96,28.5432,36.069,33.2751,UP,1
2010-04-20,35.98,35.845,28.6276,36.171,33.4457,UP,1
2010-04-21,36.505,35.875,28.7151,36.193,33.6336,UP,1
2010-04-22,37.79,36.2,28.8108,36.455,33.8388,UP,1
2010-04-23,37.92,37.705,28.9072,36.791,34.0517,UP,1
2010-04-26,37.955,37.785,29.0032,37.23,34.2478,DOWN,0
2010-04-27,37.065,37.82,29.0941,37.447,34.4218,DOWN,0
2010-04-28,36.78,37.375,29.1806,37.502,34.5779,UP,1
2010-04-29,37.38,36.975,29.2701,37.42,34.7446,DOWN,0
2010-04-30,35.91,37.355,29.3471,37.018,34.8785,UP,1
2010-05-03,36.87,36.19,29.4277,36.801,35.027,DOWN,0
2010-05-04,35.645,36.185,29.5021,36.517,35.1456,DOWN,0
2010-05-05,35.25,35.42,29.5719,36.211,35.2041,DOWN,0
2010-05-06,33.965,35.075,29.6341,35.528,35.2127,DOWN,0
2010-05-07,32.97,33.83,29.6908,34.94,35.2065,UP,1
2010-05-10,35.16,34.66,29.7552,34.598,35.2517,UP,1
2010-05-11,35.255,34.805,29.8203,34.52,35.2864,UP,1
2010-05-12,36.865,35.46,29.894,34.843,35.3528,DOWN,0
2010-05-13,36.245,36.665,29.9651,35.299,35.4047,DOWN,0
2010-05-14,35.455,35.94,30.0325,35.796,35.4383,DOWN,0
2010-05-17,34.875,35.74,30.0936,35.739,35.4529,DOWN,0
2010-05-18,34.26,35.36,30.1527,35.54,35.4559,DOWN,0
2010-05-19,33.345,34.19,30.2041,34.836,35.4346,DOWN,0
2010-05-20,31.415,32.65,30.244,33.87,35.3618,UP,1
2010-05-21,34.05,32.45,30.2982,33.589,35.3428,DOWN,0
2010-05-24,33.1,33.745,30.3476,33.234,35.3048,DOWN,0
2010-05-25,32.77,32.52,30.3905,32.936,35.265,DOWN,0
2010-05-26,32.44,33.09,30.4325,32.755,35.2171,UP,1
2010-05-27,33.93,33.1,30.4843,33.258,35.1925,DOWN,0
2010-05-28,33.315,33.74,30.529,33.111,35.1475,DOWN,0
2010-06-01,32.1,33.155,30.5676,32.911,35.1136,UP,1
2010-06-02,33.09,32.53,30.6148,32.975,35.0861,UP,1
2010-06-03,33.23,33.065,30.666,33.133,35.0448,DOWN,0
2010-06-04,31.49,32.255,30.7054,32.645,34.9884,DOWN,0
2010-06-07,30.265,31.52,30.7364,32.035,34.9036,UP,1
2010-06-08,30.28,30.35,30.7632,31.671,34.8214,DOWN,0
2010-06-09,29.94,30.455,30.7799,31.041,34.7278,UP,1
2010-06-10,30.875,30.545,30.7981,30.57,34.6507,UP,1
2010-06-11,31.09,30.355,30.8174,30.49,34.5933,DOWN,0
2010-06-14,30.99,31.39,30.8342,30.635,34.5246,UP,1
2010-06-15,31.915,31.085,30.8561,30.962,34.4636,DOWN,0
2010-06-16,31.625,31.54,30.8788,31.299,34.391,DOWN,0
2010-06-17,31.455,31.91,30.9021,31.415,34.3092,UP,1
2010-06-18,31.52,31.58,30.9274,31.501,34.2345,DOWN,0
2010-06-21,31.355,32.07,30.9524,31.574,34.1519,DOWN,0
2010-06-22,30.575,31.52,30.9726,31.306,34.0521,DOWN,0
2010-06-23,30.545,30.615,30.9914,31.09,33.9536,DOWN,0
2010-06-24,28.625,30.195,30.999,30.524,33.7982,UP,1
2010-06-25,28.97,28.75,31.0031,30.014,33.648,UP,1
2010-06-28,29.55,29.005,31.0092,29.653,33.5142,DOWN,0
2010-06-29,28.365,29.01,31.0085,29.211,33.3663,DOWN,0
2010-06-30,28.04,28.37,31.0057,28.71,33.2075,DOWN,0
2010-07-01,27.385,28.035,30.9996,28.462,33.0251,UP,1
2010-07-02,27.405,27.565,30.9923,28.149,32.8174,UP,1
2010-07-06,27.415,27.965,30.9836,27.722,32.6073,UP,1
2010-07-07,28.49,27.565,30.9807,27.747,32.418,UP,1
2010-07-08,28.945,28.785,30.9818,27.928,32.2556,UP,1
2010-07-09,29.075,28.875,30.9838,28.266,32.1015,DOWN,0
2010-07-12,28.385,28.855,30.984,28.462,31.9216,UP,1
2010-07-13,29.525,28.765,30.9916,28.884,31.7939,UP,1
2010-07-14,29.725,29.31,31.0023,29.131,31.651,UP,1
2010-07-15,29.74,29.825,31.0074,29.29,31.5329,DOWN,0
2010-07-16,28.785,29.505,31.0078,29.232,31.4036,UP,1
2010-07-19,29.135,28.855,31.0133,29.382,31.307,UP,1
2010-07-20,29.755,28.68,31.0274,29.428,31.2427,DOWN,0
2010-07-21,29.755,30.0,31.0426,29.434,31.1346,UP,1
2010-07-22,30.56,30.24,31.0601,29.598,31.0407,UP,1
2010-07-23,31.2,30.34,31.0792,30.081,30.9274,UP,1
2010-07-26,31.97,31.41,31.103,30.648,30.8419,DOWN,0
2010-07-27,31.83,32.225,31.1242,31.063,30.7694,DOWN,0
2010-07-28,31.315,31.69,31.1393,31.375,30.6982,UP,1
2010-07-29,31.38,31.535,31.1559,31.539,30.6406,UP,1
2010-07-30,31.525,30.875,31.1752,31.604,30.6042,UP,1
2010-08-02,33.325,32.565,31.1992,31.875,30.6424,DOWN,0
2010-08-03,32.89,33.115,31.2209,32.087,30.6192,UP,1
2010-08-04,33.66,32.97,31.2486,32.556,30.6304,UP,1
2010-08-05,33.895,33.395,31.2748,33.059,30.6529,UP,1
2010-08-06,34.115,33.395,31.3021,33.577,30.6864,UP,1
2010-08-09,34.225,34.21,31.3268,33.757,30.6923,DOWN,0
2010-08-10,33.925,33.75,31.35,33.964,30.7045,DOWN,0
2010-08-11,32.19,33.08,31.3683,33.67,30.7063,DOWN,0
2010-08-12,32.085,31.6,31.3877,33.308,30.6862,DOWN,0
2010-08-13,31.955,32.05,31.4095,32.876,30.6607,UP,1
2010-08-16,32.235,31.515,31.4373,32.478,30.6756,UP,1
2010-08-17,33.195,32.62,31.4662,32.332,30.7342,DOWN,0
2010-08-18,33.11,32.965,31.4999,32.516,30.7908,DOWN,0
2010-08-19,32.295,32.795,31.5311,32.558,30.8379,UP,1
2010-08-20,32.48,33.965,31.5602,32.663,30.87,DOWN,0
2010-08-23,31.89,32.76,31.5891,32.594,30.886,DOWN,0
2010-08-24,31.79,31.51,31.6098,32.313,30.902,UP,1
2010-08-25,32.205,31.5,31.6336,32.132,30.9078,DOWN,0
2010-08-26,31.96,32.295,31.6517,32.065,30.9145,UP,1
2010-08-27,32.875,32.305,31.675,32.144,30.9429,DOWN,0
2010-08-30,31.635,32.62,31.6925,32.093,30.9452,UP,1
2010-08-31,32.085,31.505,31.714,32.152,30.9598,UP,1
2010-09-01,33.325,32.995,31.7399,32.376,31.0148,UP,1
2010-09-02,34.045,33.335,31.764,32.793,31.0848,UP,1
2010-09-03,34.66,34.525,31.7918,33.15,31.2055,DOWN,0
2010-09-07,34.0,34.965,31.818,33.623,31.3061,UP,1
2010-09-08,34.09,34.145,31.8486,34.024,31.3969,DOWN,0
2010-09-09,34.06,34.45,31.8818,34.171,31.5108,UP,1
2010-09-10,34.11,34.2,31.9122,34.184,31.6322,UP,1
2010-09-13,34.985,34.545,31.9488,34.249,31.7842,UP,1
2010-09-14,34.995,34.935,31.9855,34.448,31.936,DOWN,0
2010-09-15,34.98,34.86,32.0253,34.626,32.0873,DOWN,0
2010-09-16,34.955,34.845,32.066,34.805,32.2166,UP,1
2010-09-17,35.225,35.39,32.1054,35.028,32.3422,UP,1
2010-09-20,36.4,35.285,32.1496,35.311,32.4887,DOWN,0
2010-09-21,36.25,36.385,32.1945,35.562,32.646,DOWN,0
2010-09-22,35.825,36.005,32.2337,35.731,32.772,DOWN,0
2010-09-23,34.71,35.4,32.2672,35.682,32.8717,UP,1
2010-09-24,36.035,35.225,32.31,35.844,32.9976,DOWN,0
2010-09-27,35.725,36.005,32.3522,35.709,33.1364,UP,1
2010-09-28,36.575,35.98,32.3979,35.774,33.2852,DOWN,0
2010-09-29,36.575,36.36,32.4425,35.924,33.4216,UP,1
2010-09-30,36.845,36.95,32.4857,36.351,33.5634,UP,1
2010-10-01,36.89,37.33,32.5277,36.522,33.69,DOWN,0
2010-10-04,35.845,36.745,32.5623,36.546,33.7829,UP,1
2010-10-05,37.48,36.355,32.6143,36.727,33.8931,DOWN,0
2010-10-06,37.305,37.255,32.6604,36.873,34.0026,UP,1
2010-10-07,37.465,37.665,32.6969,36.997,34.1256,UP,1
2010-10-08,37.64,37.485,32.7292,37.147,34.2508,DOWN,0
2010-10-11,37.4,37.63,32.757,37.458,34.3683,DOWN,0
2010-10-12,37.23,37.2,32.7838,37.408,34.4464,UP,1
2010-10-13,37.635,37.52,32.8123,37.474,34.5413,UP,1
2010-10-14,37.82,37.63,32.8436,37.545,34.6245,UP,1
2010-10-15,38.0,38.32,32.8772,37.617,34.7066,UP,1
2010-10-18,38.625,38.125,32.9174,37.862,34.7968,DOWN,0
2010-10-19,37.895,37.915,32.9492,37.995,34.8702,UP,1
2010-10-20,38.83,38.17,32.9859,38.234,34.9683,UP,1
2010-10-21,38.995,39.085,33.0252,38.469,35.1044,UP,1
2010-10-22,39.185,39.09,33.0636,38.706,35.2464,UP,1
2010-10-25,39.88,39.475,33.1036,38.957,35.4049,DOWN,0
2010-10-26,39.7,39.735,33.1435,39.318,35.5542,DOWN,0
2010-10-27,39.255,39.525,33.1846,39.403,35.6754,DOWN,0
2010-10-28,39.14,39.49,33.2243,39.432,35.796,DOWN,0
2010-10-29,39.01,38.96,33.2632,39.397,35.9303,UP,1
2010-11-01,39.145,39.01,33.3054,39.25,36.0636,UP,1
2010-11-02,40.06,39.44,33.349,39.322,36.227,DOWN,0
2010-11-03,39.65,39.2,33.3926,39.401,36.3842,UP,1
2010-11-04,41.04,40.125,33.4494,39.781,36.5609,UP,1
2010-11-05,41.125,41.0,33.5096,40.204,36.7442,DOWN,0
2010-11-08,40.995,40.86,33.5687,40.574,36.9066,UP,1
2010-11-09,41.125,40.975,33.6296,40.787,37.0964,UP,1
2010-11-10,41.505,41.25,33.6921,41.158,37.2848,DOWN,0
2010-11-11,40.97,41.105,33.7549,41.144,37.4377,DOWN,0
2010-11-12,38.805,39.88,33.8075,40.68,37.5329,UP,1
2010-11-15,39.065,38.9,33.8604,40.294,37.621,DOWN,0
2010-11-16,38.06,38.535,33.9057,39.681,37.7022,UP,1
2010-11-17,38.415,38.21,33.9531,39.063,37.7887,UP,1
2010-11-18,39.25,38.905,34.0112,38.719,37.8925,UP,1
2010-11-19,39.505,39.215,34.0715,38.859,38.0004,UP,1
2010-11-22,39.825,39.23,34.135,39.011,38.0972,DOWN,0
2010-11-23,39.42,39.28,34.1945,39.283,38.1857,UP,1
2010-11-24,40.425,39.81,34.2602,39.685,38.2946,DOWN,0
2010-11-26,40.325,39.94,34.3211,39.9,38.402,DOWN,0
2010-11-29,40.15,40.0,34.38,40.029,38.5005,DOWN,0
2010-11-30,39.715,39.645,34.4337,40.007,38.5668,UP,1
2010-12-01,41.12,40.52,34.4941,40.347,38.6642,UP,1
2010-12-02,42.175,41.095,34.5589,40.697,38.7912,UP,1
2010-12-03,42.825,41.955,34.6258,41.197,38.9535,UP,1
2010-12-06,43.475,42.395,34.6946,41.862,39.1023,DOWN,0
2010-12-07,43.315,43.87,34.7496,42.582,39.2541,DOWN,0
2010-12-08,43.225,43.235,34.798,43.003,39.3871,DOWN,0
2010-12-09,42.885,43.665,34.846,43.145,39.5133,UP,1
2010-12-10,44.01,42.925,34.9016,43.382,39.6566,DOWN,0
2010-12-13,43.735,44.155,34.9527,43.434,39.7935,UP,1
2010-12-14,43.815,43.925,35.004,43.534,39.9529,DOWN,0
2010-12-15,43.585,43.75,35.0537,43.606,40.075,UP,1
2010-12-16,45.3,45.25,35.1113,44.089,40.2349,UP,1
2010-12-17,45.61,45.0,35.1686,44.409,40.3978,UP,1
2010-12-20,46.23,45.695,35.2292,44.908,40.5696,UP,1
2010-12-21,47.105,46.49,35.2927,45.566,40.7637,DOWN,0
2010-12-22,47.055,47.075,35.3527,46.26,40.9602,DOWN,0
2010-12-23,46.775,47.0,35.4116,46.555,41.143,UP,1
2010-12-27,47.055,46.675,35.4719,46.844,41.3277,DOWN,0
2010-12-28,46.725,47.055,35.5317,46.943,41.5022,DOWN,0
2010-12-29,46.57,46.875,35.5904,46.836,41.6611,DOWN,0
2010-12-30,46.39,46.445,35.6465,46.703,41.831,DOWN,0
2010-12-31,45.94,46.335,35.6984,46.536,41.9732,UP,1
2011-01-03,47.58,46.545,35.7673,46.641,42.1449,DOWN,0
2011-01-04,46.65,47.91,35.8282,46.626,42.2942,UP,1
2011-01-05,46.84,46.5,35.886,46.68,42.4334,DOWN,0
2011-01-06,46.085,46.78,35.9448,46.619,42.5611,DOWN,0
2011-01-07,45.81,46.3,36.0014,46.593,42.6922,UP,1
2011-01-10,46.77,45.445,36.0633,46.431,42.8448,UP,1
2011-01-11,46.93,46.89,36.1248,46.487,43.0032,UP,1
2011-01-12,47.05,47.5,36.1864,46.529,43.1613,DOWN,0
2011-01-13,46.915,46.92,36.2512,46.695,43.2984,DOWN,0
2011-01-14,46.775,46.805,36.3129,46.888,43.4409,UP,1
2011-01-18,46.79,46.54,36.3721,46.892,43.5559,DOWN,0
2011-01-19,45.65,46.7,36.424,46.636,43.6464,DOWN,0
2011-01-20,45.12,45.29,36.4719,46.25,43.7289,DOWN,0
2011-01-21,44.73,45.445,36.5193,45.813,43.801,UP,1
2011-01-24,45.7,44.805,36.5704,45.598,43.8849,DOWN,0
2011-01-25,45.585,45.345,36.6205,45.357,43.9772,UP,1
2011-01-26,46.75,45.86,36.6769,45.577,44.1361,DOWN,0
2011-01-27,46.705,46.84,36.7284,45.894,44.2889,DOWN,0
2011-01-28,46.035,46.585,36.7762,46.155,44.4484,UP,1
2011-01-31,46.155,46.235,36.8258,46.246,44.6032,UP,1
2011-02-01,47.56,46.51,36.8848,46.641,44.7694,UP,1
2011-02-02,47.85,47.36,36.9441,46.861,44.9363,UP,1
2011-02-03,47.965,47.84,37.0014,47.113,45.0991,UP,1
2011-02-04,48.03,47.985,37.0526,47.512,45.2713,UP,1
2011-02-07,48.69,48.04,37.1065,48.019,45.4366,DOWN,0
2011-02-08,48.5875,48.685,37.1596,48.2245,45.6018,DOWN,0
2011-02-09,48.08,48.28,37.2147,48.2705,45.7604,UP,1
2011-02-10,48.405,47.825,37.2728,48.3585,45.9342,UP,1
2011-02-11,49.0213,48.25,37.331,48.5567,46.0923,DOWN,0
2011-02-14,48.97,48.93,37.3963,48.6127,46.2282,DOWN,0
2011-02-15,48.95,48.82,37.4567,48.6852,46.3507,UP,1
2011-02-16,49.255,49.195,37.5248,48.9202,46.4663,UP,1
2011-02-17,49.685,49.12,37.5969,49.1762,46.5937,UP,1
2011-02-18,50.035,50.0,37.6773,49.379,46.7299,DOWN,0
2011-02-22,48.25,49.48,37.7537,49.235,46.8372,UP,1
2011-02-23,54.23,55.05,37.849,50.291,47.0416,UP,1
2011-02-24,54.91,54.075,37.9473,51.422,47.2651,UP,1
2011-02-25,54.92,54.89,38.0376,52.469,47.4872,DOWN,0
2011-02-28,54.455,55.295,38.1286,53.353,47.7046,DOWN,0
2011-03-01,53.28,54.725,38.2178,54.359,47.8642,UP,1
2011-03-02,53.745,53.32,38.3121,54.262,48.0269,UP,1
2011-03-03,55.195,54.095,38.4168,54.319,48.2062,UP,1
2011-03-04,55.205,55.35,38.5261,54.376,48.3682,DOWN,0
2011-03-07,54.91,55.5,38.6436,54.467,48.5253,UP,1
2011-03-08,55.835,55.09,38.7525,54.978,48.7065,DOWN,0
2011-03-09,55.01,55.84,38.862,55.231,48.8656,DOWN,0
2011-03-10,52.44,54.28,38.9604,54.68,48.9799,UP,1
2011-03-11,52.99,52.3,39.0631,54.237,49.1083,UP,1
2011-03-14,53.21,52.43,39.1595,53.897,49.2447,DOWN,0
2011-03-15,52.59,51.44,39.2559,53.248,49.3777,DOWN,0
2011-03-16,51.785,52.5,39.3543,52.603,49.4618,UP,1
2011-03-17,52.395,52.625,39.4509,52.594,49.5767,UP,1
2011-03-18,52.755,52.91,39.5485,52.547,49.695,UP,1
2011-03-21,54.535,53.425,39.6637,52.812,49.864,DOWN,0
2011-03-22,53.935,54.78,39.7821,53.081,50.0265,UP,1
2011-03-23,54.165,53.745,39.9015,53.557,50.1744,UP,1
2011-03-24,54.9,54.485,40.0263,54.058,50.3338,UP,1
2011-03-25,56.225,55.25,40.153,54.752,50.5173,DOWN,0
2011-03-28,56.155,57.845,40.2784,55.076,50.7021,UP,1
2011-03-29,57.11,56.16,40.409,55.711,50.9088,UP,1
2011-03-30,57.435,57.53,40.5366,56.365,51.1217,UP,1
2011-03-31,57.53,57.37,40.6661,56.891,51.3593,UP,1
2011-04-01,57.59,58.05,40.7968,57.164,51.6087,UP,1
2011-04-04,57.835,58.005,40.9283,57.5,51.8708,UP,1
2011-04-05,58.195,57.8,41.0625,57.717,52.1207,UP,1
2011-04-06,58.745,58.78,41.2034,57.979,52.3839,DOWN,0
2011-04-07,57.535,58.91,41.3383,57.98,52.5996,DOWN,0
2011-04-08,57.05,58.245,41.4805,57.872,52.8065,DOWN,0
2011-04-11,56.93,57.115,41.6203,57.691,53.0244,DOWN,0
2011-04-12,55.555,56.5,41.7503,57.163,53.2124,DOWN,0
2011-04-13,55.4,56.11,41.8855,56.494,53.3692,DOWN,0
2011-04-14,55.39,55.12,42.0222,56.065,53.52,UP,1
2011-04-15,55.6,55.1,42.1633,55.775,53.6727,DOWN,0
2011-04-18,53.65,54.93,42.2945,55.119,53.7851,UP,1
2011-04-19,54.1,53.88,42.4279,54.828,53.8933,UP,1
2011-04-20,55.22,55.19,42.5616,54.792,54.0259,DOWN,0
2011-04-21,55.17,55.83,42.6927,54.748,54.1677,DOWN,0
2011-04-25,54.58,54.89,42.8202,54.544,54.2912,UP,1
2011-04-26,55.32,54.85,42.9549,54.878,54.4172,UP,1
2011-04-27,55.68,55.24,43.0857,55.194,54.5514,UP,1
2011-04-28,55.74,55.68,43.2158,55.298,54.6872,UP,1
2011-04-29,56.97,55.97,43.3519,55.658,54.8415,DOWN,0
2011-05-02,55.43,57.36,43.4851,55.828,54.9564,DOWN,0
2011-05-03,54.37,55.45,43.6113,55.638,55.0431,DOWN,0
2011-05-04,52.81,54.42,43.7266,55.064,55.1343,DOWN,0
2011-05-05,52.53,52.16,43.8405,54.422,55.1003,DOWN,0
2011-05-06,52.18,53.29,43.9486,53.464,55.0457,UP,1
2011-05-09,53.17,52.26,44.0584,53.012,55.0107,UP,1
2011-05-10,53.35,53.61,44.1653,52.808,54.9886,DOWN,0
2011-05-11,51.74,53.21,44.2649,52.594,54.9578,UP,1
2011-05-12,52.26,51.4,44.3696,52.54,54.9281,DOWN,0
2011-05-13,51.88,52.56,44.4721,52.48,54.8618,DOWN,0
2011-05-16,51.01,51.38,44.5695,52.048,54.7779,DOWN,0
2011-05-17,50.81,50.54,44.6569,51.54,54.6959,UP,1
2011-05-18,52.27,51.05,44.7538,51.646,54.6246,UP,1
2011-05-19,54.41,52.8,44.8576,52.076,54.6126,DOWN,0
2011-05-20,50.66,50.96,44.9414,51.832,54.577,DOWN,0
2011-05-23,50.26,50.0,45.0221,51.682,54.5224,DOWN,0
2011-05-24,49.42,50.36,45.0981,51.404,54.4466,UP,1
2011-05-25,49.73,49.13,45.1771,50.896,54.3894,UP,1
2011-05-26,50.3,49.5,45.2677,50.074,54.3597,UP,1
2011-05-27,50.42,50.55,45.3594,50.026,54.3202,UP,1
2011-05-31,52.02,51.29,45.4597,50.378,54.3055,DOWN,0
2011-06-01,50.66,51.97,45.5518,50.626,54.228,UP,1
2011-06-02,51.11,50.61,45.6414,50.902,54.1715,DOWN,0
2011-06-03,50.9,50.09,45.7303,51.022,54.1062,DOWN,0
2011-06-06,50.54,50.77,45.8216,51.046,54.019,UP,1
2011-06-07,50.79,51.09,45.9131,50.8,53.9103,DOWN,0
2011-06-08,50.63,50.47,46.0068,50.794,53.7998,DOWN,0
2011-06-09,50.43,50.81,46.1,50.658,53.6662,DOWN,0
2011-06-10,48.98,49.99,46.1839,50.274,53.4971,UP,1
2011-06-13,48.99,49.26,46.269,49.964,53.3263,UP,1
2011-06-14,51.42,49.77,46.3618,50.09,53.2029,DOWN,0
2011-06-15,50.6,50.64,46.4566,50.084,53.0582,DOWN,0
2011-06-16,50.38,50.53,46.5481,50.074,52.9019,UP,1
2011-06-17,50.52,50.83,46.634,50.382,52.7374,DOWN,0
2011-06-20,50.46,50.28,46.7161,50.676,52.5959,UP,1
2011-06-21,51.87,51.0,46.8022,50.766,52.4923,DOWN,0
2011-06-22,51.49,51.65,46.8896,50.944,52.3835,UP,1
2011-06-23,51.84,50.72,46.9784,51.236,52.3092,DOWN,0
2011-06-24,51.34,51.99,47.0648,51.4,52.228,UP,1
2011-06-27,51.61,51.68,47.1523,51.63,52.1524,UP,1
2011-06-28,53.4,51.92,47.2443,51.936,52.1084,UP,1
2011-06-29,54.01,53.82,47.3394,52.44,52.1156,UP,1
2011-06-30,54.85,54.21,47.4388,53.042,52.1306,UP,1
2011-07-01,56.12,55.05,47.5446,53.998,52.1486,DOWN,0
2011-07-05,56.09,56.01,47.6489,54.894,52.167,UP,1
2011-07-06,57.52,56.08,47.7545,55.718,52.2258,UP,1
2011-07-07,59.01,57.93,47.8683,56.718,52.2996,DOWN,0
2011-07-08,58.65,58.22,47.9824,57.478,52.359,DOWN,0
2011-07-11,56.81,57.92,48.0929,57.616,52.3804,DOWN,0
2011-07-12,55.86,56.83,48.1921,57.57,52.3582,DOWN,0
2011-07-13,55.85,55.89,48.2927,57.236,52.3666,DOWN,0
2011-07-14,55.09,56.17,48.3853,56.452,52.381,DOWN,0
2011-07-15,54.82,55.39,48.4765,55.686,52.4212,DOWN,0
2011-07-18,53.67,54.68,48.5606,55.058,52.444,UP,1
2011-07-19,55.21,54.04,48.6522,54.928,52.5046,UP,1
2011-07-20,55.26,55.27,48.7493,54.81,52.5464,UP,1
2011-07-21,55.77,55.61,48.8407,54.946,52.5948,UP,1
2011-07-22,55.95,55.71,48.934,55.172,52.679,UP,1
2011-07-25,56.48,55.31,49.029,55.734,52.7634,DOWN,0
2011-07-26,55.25,56.35,49.1171,55.742,52.8308,DOWN,0
2011-07-27,52.6,54.86,49.1931,55.21,52.8626,DOWN,0
2011-07-28,51.28,52.75,49.2633,54.312,52.872,DOWN,0
2011-07-29,51.03,50.5,49.3303,53.328,52.8472,DOWN,0
2011-08-01,50.5,51.72,49.3937,52.132,52.769,DOWN,0
2011-08-02,48.48,50.0,49.4461,50.778,52.7254,DOWN,0
2011-08-03,47.91,48.66,49.4925,49.84,52.6784,DOWN,0
2011-08-04,44.42,47.16,49.5252,48.468,52.5784,DOWN,0
2011-08-05,43.13,45.26,49.5467,46.888,52.4464,DOWN,0
2011-08-08,38.5,41.45,49.5442,44.488,52.2104,UP,1
2011-08-09,41.76,39.38,49.5571,43.144,52.0372,DOWN,0
2011-08-10,39.89,40.38,49.5571,41.54,51.7946,UP,1
2011-08-11,43.0,40.15,49.5736,41.256,51.6414,UP,1
2011-08-12,44.06,43.42,49.5976,41.442,51.5004,UP,1
2011-08-15,45.3,44.65,49.6284,42.802,51.3884,DOWN,0
2011-08-16,44.52,44.73,49.656,43.354,51.268,DOWN,0
2011-08-17,43.9,44.85,49.6798,44.156,51.1302,DOWN,0
2011-08-18,41.29,42.26,49.6859,43.814,50.9434,DOWN,0
2011-08-19,39.31,36.51,49.6842,42.864,50.721,DOWN,0
2011-08-22,38.21,40.42,49.6701,41.446,50.5056,UP,1
2011-08-23,40.07,38.24,49.6648,40.556,50.3272,UP,1
2011-08-24,40.57,40.0,49.6627,39.89,50.1102,DOWN,0
2011-08-25,39.73,40.97,49.6557,39.578,49.8928,UP,1
2011-08-26,41.73,39.15,49.6568,40.062,49.7198,UP,1
2011-08-29,43.93,42.38,49.6716,41.206,49.588,UP,1
2011-08-30,44.04,43.56,49.6978,42.0,49.4596,DOWN,0
2011-08-31,43.9,44.43,49.722,42.666,49.3002,DOWN,0
2011-09-01,43.09,43.93,49.7471,43.338,49.1322,DOWN,0
2011-09-02,41.45,42.04,49.7623,43.282,48.9244,DOWN,0
2011-09-06,40.61,39.76,49.7691,42.618,48.7098,UP,1
2011-09-07,42.62,41.52,49.7847,42.334,48.53,DOWN,0
2011-09-08,41.64,42.05,49.7937,41.882,48.2948,DOWN,0
2011-09-09,40.51,41.16,49.7992,41.366,48.0248,DOWN,0
2011-09-12,40.41,39.79,49.7991,41.158,47.736,UP,1
2011-09-13,42.5,40.78,49.81,41.536,47.4636,UP,1
2011-09-14,43.75,42.93,49.828,41.762,47.2168,UP,1
2011-09-15,44.57,44.27,49.8523,42.348,46.9578,UP,1
2011-09-16,44.62,44.75,49.8698,43.17,46.67,DOWN,0
2011-09-19,44.13,43.62,49.8795,43.914,46.3796,DOWN,0
2011-09-20,43.16,44.29,49.8812,44.046,46.1066,DOWN,0
2011-09-21,41.95,43.01,49.8736,43.686,45.8284,DOWN,0
2011-09-22,39.51,40.33,49.8546,42.674,45.5016,DOWN,0
2011-09-23,39.1,39.23,49.8339,41.57,45.1818,UP,1
2011-09-26,40.93,39.49,49.8242,40.93,44.904,UP,1
2011-09-27,42.09,41.98,49.8146,40.716,44.6724,DOWN,0
2011-09-28,40.02,42.24,49.796,40.33,44.3686,UP,1
2011-09-29,41.21,40.97,49.783,40.67,44.0876,DOWN,0
2011-09-30,39.74,40.34,49.7637,40.798,43.767,DOWN,0
2011-10-03,37.21,39.43,49.7233,40.054,43.3922,UP,1
2011-10-04,40.41,36.61,49.6973,39.718,43.0708,DOWN,0
2011-10-05,40.4,40.3,49.6681,39.794,42.7738,UP,1
2011-10-06,41.11,40.4,49.6382,39.774,42.544,DOWN,0
2011-10-07,40.65,41.25,49.6061,39.956,42.3314,UP,1
2011-10-10,42.56,41.64,49.5851,41.026,42.162,UP,1
2011-10-11,43.03,42.16,49.5649,41.55,42.0126,UP,1
2011-10-12,44.7,43.45,49.5548,42.41,41.937,DOWN,0
2011-10-13,43.54,44.17,49.5397,42.896,41.8496,UP,1
2011-10-14,45.16,44.24,49.5335,43.798,41.8644,DOWN,0
2011-10-17,43.62,44.85,49.5219,44.01,41.8742,UP,1
2011-10-18,45.17,43.9,49.5099,44.438,42.0076,DOWN,0
2011-10-19,43.65,45.05,49.4949,44.228,42.0454,DOWN,0
2011-10-20,43.25,43.71,49.4769,44.17,42.1126,UP,1
2011-10-21,44.44,44.15,49.4687,44.026,42.1414,UP,1
2011-10-24,46.23,44.67,49.4708,44.548,42.1848,DOWN,0
2011-10-25,44.48,45.74,49.4593,44.41,42.1684,UP,1
2011-10-26,45.2,45.37,49.4507,44.72,42.182,UP,1
2011-10-27,47.99,46.78,49.4554,45.668,42.2638,DOWN,0
2011-10-28,47.57,47.81,49.4587,46.294,42.3894,DOWN,0
2011-10-31,46.37,46.64,49.4566,46.322,42.5306,DOWN,0
2011-11-01,45.2,44.73,49.4487,46.466,42.6704,UP,1
2011-11-02,46.24,45.95,49.4516,46.674,42.7938,UP,1
2011-11-03,47.59,46.91,49.464,46.594,42.9342,UP,1
2011-11-04,47.69,47.01,49.4788,46.618,43.0934,DOWN,0
2011-11-07,46.03,47.33,49.4804,46.55,43.1794,UP,1
2011-11-08,46.78,46.54,49.4864,46.866,43.2364,DOWN,0
