ticker,UHS US Equity,UHS US Equity,UHS US Equity,UHS US Equity,UHS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-10-08,45.91,45.94,41.167,46.08,41.8248,DOWN,0
2012-10-09,45.15,45.87,41.1991,45.886,41.934,DOWN,0
2012-10-10,44.86,45.2,41.2294,45.638,42.0496,UP,1
2012-10-11,45.58,45.91,41.2626,45.512,42.177,DOWN,0
2012-10-12,45.33,45.48,41.3007,45.366,42.3088,UP,1
2012-10-15,45.45,45.33,41.3371,45.274,42.4308,DOWN,0
2012-10-16,45.02,45.55,41.3679,45.248,42.5498,DOWN,0
2012-10-17,44.97,45.14,41.4042,45.27,42.6546,DOWN,0
2012-10-18,44.45,44.74,41.4414,45.044,42.7512,DOWN,0
2012-10-19,43.89,44.33,41.4706,44.756,42.8306,UP,1
2012-10-22,44.22,43.83,41.4957,44.51,42.92,DOWN,0
2012-10-23,43.58,43.73,41.5184,44.222,42.9976,DOWN,0
2012-10-24,43.27,43.72,41.5493,43.882,43.0674,UP,1
2012-10-25,43.61,43.62,41.5736,43.714,43.1472,DOWN,0
2012-10-26,42.78,43.44,41.6002,43.492,43.197,DOWN,0
2012-10-31,41.39,42.37,41.6225,42.926,43.223,UP,1
2012-11-01,43.66,41.1,41.6567,42.942,43.2886,DOWN,0
2012-11-02,42.75,43.86,41.6857,42.838,43.3372,UP,1
2012-11-05,43.73,42.9,41.7172,42.862,43.4086,DOWN,0
2012-11-06,43.71,43.85,41.7494,43.048,43.4858,UP,1
2012-11-07,45.6,44.5,41.7891,43.89,43.6058,DOWN,0
2012-11-08,43.9,45.51,41.8064,43.938,43.686,DOWN,0
2012-11-09,43.27,43.7,41.8125,44.042,43.749,UP,1
2012-11-12,43.31,43.58,41.8227,43.958,43.8154,DOWN,0
2012-11-13,42.78,43.01,41.8275,43.772,43.8708,DOWN,0
2012-11-14,41.57,42.68,41.8293,42.966,43.9032,DOWN,0
2012-11-15,41.31,41.54,41.8294,42.448,43.9222,UP,1
2012-11-16,41.62,41.24,41.8281,42.118,43.9464,UP,1
2012-11-19,42.87,42.03,41.8344,42.03,43.9806,DOWN,0
2012-11-20,42.85,42.85,41.8368,42.044,44.0176,UP,1
2012-11-21,43.55,43.05,41.8464,42.44,44.076,UP,1
2012-11-23,43.98,43.4,41.8581,42.974,44.1476,DOWN,0
2012-11-26,43.64,43.47,41.868,43.378,44.1998,DOWN,0
2012-11-27,43.17,43.6,41.8775,43.438,44.227,UP,1
2012-11-28,43.51,43.2,41.8831,43.57,44.2242,UP,1
2012-11-29,44.81,43.68,41.892,43.822,44.2416,UP,1
2012-11-30,45.07,44.06,41.9037,44.04,44.2508,DOWN,0
2012-12-03,44.95,45.22,41.9158,44.302,44.2532,DOWN,0
2012-12-04,44.72,44.92,41.927,44.612,44.2414,UP,1
2012-12-05,45.16,44.7,41.947,44.942,44.239,UP,1
2012-12-06,46.17,45.25,41.9717,45.214,44.255,DOWN,0
2012-12-07,45.62,46.25,41.9887,45.324,44.2698,UP,1
2012-12-10,46.03,45.54,42.0029,45.54,44.2922,UP,1
2012-12-11,46.24,45.98,42.0145,45.844,44.302,DOWN,0
2012-12-12,46.12,46.39,42.0253,46.036,44.3098,DOWN,0
2012-12-13,45.9,45.67,42.0309,45.982,44.3104,DOWN,0
2012-12-14,45.54,45.89,42.0355,45.966,44.2988,UP,1
2012-12-17,46.47,45.82,42.0463,46.054,44.3062,UP,1
2012-12-18,48.15,47.01,42.0677,46.436,44.345,UP,1
2012-12-19,49.46,48.26,42.0979,47.104,44.413,DOWN,0
2012-12-20,49.38,49.36,42.1312,47.8,44.4824,DOWN,0
2012-12-21,48.49,48.83,42.1581,48.39,44.5492,UP,1
2012-12-24,48.54,48.62,42.1844,48.804,44.6228,DOWN,0
2012-12-26,47.85,48.56,42.2056,48.744,44.6682,UP,1
2012-12-27,48.19,47.96,42.2296,48.49,44.7254,DOWN,0
2012-12-28,47.38,48.0,42.2498,48.09,44.764,UP,1
2012-12-31,48.35,47.4,42.2744,48.062,44.8306,UP,1
2013-01-02,49.69,49.41,42.3023,48.292,44.925,UP,1
2013-01-03,49.84,49.52,42.3288,48.69,45.0328,UP,1
2013-01-04,50.0,49.89,42.3581,49.052,45.155,UP,1
2013-01-07,51.21,50.74,42.3991,49.818,45.2948,DOWN,0
2013-01-08,50.25,51.27,42.4383,50.198,45.4282,UP,1
2013-01-09,50.81,50.63,42.4821,50.422,45.579,DOWN,0
2013-01-10,50.55,51.13,42.5229,50.564,45.7178,UP,1
2013-01-11,50.91,50.76,42.561,50.746,45.8804,UP,1
2013-01-14,51.52,50.57,42.6055,50.808,46.083,UP,1
2013-01-15,53.26,51.22,42.6637,51.41,46.275,UP,1
2013-01-16,53.38,53.0,42.7217,51.924,46.4876,UP,1
2013-01-17,54.78,53.66,42.786,52.77,46.7086,UP,1
2013-01-18,55.46,54.78,42.8515,53.68,46.9436,UP,1
2013-01-22,56.42,55.57,42.9179,54.66,47.16,DOWN,0
2013-01-23,55.18,56.18,42.9788,55.044,47.3856,UP,1
2013-01-24,55.2,55.39,43.0414,55.408,47.6242,UP,1
2013-01-25,57.34,55.52,43.1209,55.92,47.9048,DOWN,0
2013-01-28,57.08,57.22,43.2014,56.244,48.1908,DOWN,0
2013-01-29,56.38,56.97,43.2769,56.236,48.487,UP,1
2013-01-30,56.82,56.33,43.3453,56.564,48.7972,DOWN,0
2013-01-31,56.64,56.6,43.4173,56.852,49.0976,DOWN,0
2013-02-01,56.62,57.09,43.4905,56.708,49.3726,DOWN,0
2013-02-04,56.05,56.5,43.5548,56.502,49.6366,UP,1
2013-02-05,56.39,56.14,43.6207,56.504,49.8934,UP,1
2013-02-06,56.8,56.27,43.6893,56.5,50.1498,UP,1
2013-02-07,57.09,56.9,43.7608,56.59,50.4188,UP,1
2013-02-08,58.11,57.21,43.8389,56.888,50.7176,DOWN,0
2013-02-11,57.38,57.3,43.9124,57.154,50.995,DOWN,0
2013-02-12,56.3,57.22,43.9773,57.136,51.2248,UP,1
2013-02-13,57.28,56.54,44.0465,57.232,51.469,UP,1
2013-02-14,57.91,57.06,44.1174,57.396,51.7282,DOWN,0
2013-02-15,57.42,57.91,44.191,57.258,51.9822,UP,1
2013-02-19,57.76,57.3,44.2635,57.334,52.2342,DOWN,0
2013-02-20,56.79,57.63,44.3355,57.432,52.4466,UP,1
2013-02-21,57.03,56.85,44.4123,57.382,52.6748,UP,1
2013-02-22,57.99,57.24,44.4974,57.398,52.914,DOWN,0
2013-02-25,56.01,58.13,44.5734,57.116,53.1094,UP,1
2013-02-26,56.68,56.39,44.6518,56.9,53.3206,UP,1
2013-02-27,58.2,56.52,44.7407,57.182,53.5666,DOWN,0
2013-02-28,57.89,57.92,44.8276,57.354,53.8136,UP,1
2013-03-01,58.18,57.4,44.9184,57.392,54.0478,DOWN,0
2013-03-04,57.34,57.7,45.0069,57.658,54.2316,UP,1
2013-03-05,58.41,57.67,45.1046,58.004,54.4106,UP,1
2013-03-06,58.43,58.75,45.203,58.05,54.5916,UP,1
2013-03-07,59.47,58.73,45.3096,58.366,54.8112,UP,1
2013-03-08,60.02,59.72,45.4207,58.734,55.0408,UP,1
2013-03-11,60.3,59.94,45.5307,59.326,55.2898,UP,1
2013-03-12,60.87,60.3,45.6436,59.818,55.5434,UP,1
2013-03-13,61.16,60.8,45.7551,60.364,55.819,UP,1
2013-03-14,61.47,61.14,45.8676,60.764,56.0814,UP,1
2013-03-15,62.0,61.37,45.9823,61.16,56.3276,DOWN,0
2013-03-18,61.94,61.57,46.0939,61.488,56.5696,UP,1
2013-03-19,62.52,62.29,46.2126,61.818,56.82,UP,1
2013-03-20,62.69,62.68,46.3323,62.124,57.0496,DOWN,0
2013-03-21,62.15,62.25,46.4565,62.26,57.2876,UP,1
2013-03-22,62.63,62.55,46.5802,62.386,57.524,UP,1
2013-03-25,62.72,62.9,46.7002,62.542,57.7674,UP,1
2013-03-26,63.84,63.07,46.8231,62.806,58.026,UP,1
2013-03-27,64.38,63.37,46.9496,63.144,58.2832,DOWN,0
2013-03-28,63.87,64.42,47.0714,63.488,58.4954,UP,1
2013-04-01,64.92,63.88,47.1963,63.946,58.7262,DOWN,0
2013-04-02,64.6,65.49,47.3202,64.322,58.9226,DOWN,0
2013-04-03,62.82,64.72,47.4386,64.118,59.0698,UP,1
2013-04-04,62.86,62.83,47.5564,63.814,59.1986,DOWN,0
2013-04-05,62.44,61.8,47.6715,63.528,59.3438,UP,1
2013-04-08,62.5,62.6,47.7851,63.044,59.4898,DOWN,0
2013-04-09,62.08,62.52,47.893,62.54,59.5846,DOWN,0
2013-04-10,60.84,61.22,47.995,62.144,59.6598,UP,1
2013-04-11,62.86,60.89,48.1127,62.144,59.7894,DOWN,0
2013-04-12,62.46,62.6,48.2262,62.148,59.9022,DOWN,0
2013-04-15,60.12,62.04,48.3325,61.672,59.9718,UP,1
2013-04-16,61.21,60.34,48.4428,61.498,60.0636,DOWN,0
2013-04-17,60.56,60.66,48.5493,61.442,60.1538,DOWN,0
2013-04-18,60.34,60.67,48.638,60.938,60.2328,UP,1
2013-04-19,61.25,60.7,48.7285,60.696,60.3218,DOWN,0
2013-04-22,61.08,61.37,48.8194,60.888,60.4016,UP,1
2013-04-23,62.73,61.53,48.9189,61.192,60.494,DOWN,0
2013-04-24,62.73,62.92,49.0197,61.626,60.601,DOWN,0
2013-04-25,62.51,63.19,49.1208,62.06,60.7252,UP,1
2013-04-26,64.78,64.0,49.233,62.766,60.8752,UP,1
2013-04-29,65.47,66.71,49.3499,63.644,61.0264,UP,1
2013-04-30,66.59,65.56,49.4738,64.416,61.2098,DOWN,0
2013-05-01,65.31,66.51,49.5931,64.932,61.3608,UP,1
2013-05-02,66.17,65.54,49.7158,65.664,61.5484,DOWN,0
2013-05-03,65.65,66.5,49.8375,65.838,61.7208,UP,1
2013-05-06,66.75,65.81,49.9649,66.094,61.896,UP,1
2013-05-07,66.87,66.7,50.0973,66.15,62.1132,UP,1
2013-05-08,67.6,66.9,50.2342,66.608,62.3316,DOWN,0
2013-05-09,66.98,67.63,50.3691,66.77,62.5072,UP,1
2013-05-10,67.46,67.11,50.5123,67.132,62.6986,UP,1
2013-05-13,67.6,67.39,50.659,67.302,62.887,UP,1
2013-05-14,69.02,67.6,50.8128,67.732,63.1206,UP,1
2013-05-15,69.11,68.46,50.9668,68.034,63.3346,DOWN,0
2013-05-16,67.96,69.05,51.106,68.23,63.5252,DOWN,0
2013-05-17,67.04,67.72,51.2428,68.146,63.6766,DOWN,0
2013-05-20,66.65,67.0,51.3806,67.956,63.8092,DOWN,0
2013-05-21,66.41,66.65,51.5166,67.434,63.9314,UP,1
2013-05-22,66.65,66.7,51.6562,66.942,64.047,UP,1
2013-05-23,67.02,66.24,51.7945,66.754,64.1642,DOWN,0
2013-05-24,66.73,66.56,51.9328,66.692,64.2694,UP,1
2013-05-28,69.37,67.55,52.081,67.236,64.4168,DOWN,0
2013-05-29,67.49,68.89,52.2204,67.452,64.5278,UP,1
2013-05-30,70.25,68.1,52.372,68.172,64.6824,DOWN,0
2013-05-31,69.14,69.85,52.519,68.596,64.8114,DOWN,0
2013-06-03,69.1,69.33,52.666,69.07,64.9504,DOWN,0
2013-06-04,68.63,69.04,52.8102,68.922,65.0704,DOWN,0
2013-06-05,67.8,68.44,52.9511,68.984,65.172,UP,1
2013-06-06,68.82,67.94,53.0938,68.698,65.2716,UP,1
2013-06-07,69.93,68.96,53.243,68.856,65.3826,UP,1
2013-06-10,70.85,69.98,53.3953,69.206,65.5222,DOWN,0
2013-06-11,70.14,70.16,53.5444,69.508,65.6266,DOWN,0
2013-06-12,69.87,71.01,53.693,69.922,65.732,UP,1
2013-06-13,71.2,69.77,53.8497,70.398,65.8996,DOWN,0
2013-06-14,70.34,70.7,54.0034,70.48,66.0492,DOWN,0
2013-06-17,69.91,70.83,54.1535,70.292,66.1986,UP,1
2013-06-18,70.07,70.0,54.3033,70.278,66.35,DOWN,0
2013-06-19,68.37,70.21,54.4452,69.978,66.4758,DOWN,0
2013-06-20,66.38,68.12,54.577,69.014,66.5866,DOWN,0
2013-06-21,65.82,66.7,54.7064,68.11,66.6458,DOWN,0
2013-06-24,65.38,65.18,54.8315,67.204,66.7042,UP,1
2013-06-25,65.53,65.86,54.9571,66.296,66.8124,UP,1
2013-06-26,65.75,66.02,55.08,65.772,66.9032,UP,1
2013-06-27,66.94,66.19,55.2097,65.884,67.0308,UP,1
2013-06-28,66.96,66.67,55.3414,66.112,67.1632,UP,1
2013-07-01,68.09,67.0,55.4798,66.654,67.3,UP,1
2013-07-02,68.21,68.09,55.6157,67.19,67.4426,DOWN,0
2013-07-03,65.82,67.47,55.7358,67.204,67.5044,DOWN,0
2013-07-05,63.83,66.0,55.8367,66.582,67.5264,UP,1
2013-07-08,64.64,64.09,55.9402,66.118,67.569,UP,1
2013-07-09,65.97,64.9,56.047,65.694,67.5928,UP,1
2013-07-10,67.26,66.11,56.1591,65.504,67.6286,DOWN,0
2013-07-11,67.08,67.7,56.268,65.756,67.6384,UP,1
2013-07-12,67.82,67.16,56.3807,66.554,67.6886,UP,1
2013-07-15,68.11,68.12,56.4944,67.248,67.7274,DOWN,0
2013-07-16,68.08,68.44,56.6104,67.67,67.776,DOWN,0
2013-07-17,66.98,68.27,56.7207,67.614,67.7806,UP,1
2013-07-18,68.48,67.29,56.8344,67.894,67.8128,DOWN,0
2013-07-19,67.45,66.93,56.943,67.82,67.8098,UP,1
2013-07-22,68.11,67.38,57.0542,67.82,67.8324,DOWN,0
2013-07-23,67.78,68.22,57.1625,67.76,67.8388,DOWN,0
2013-07-24,67.44,68.03,57.2692,67.852,67.8356,DOWN,0
2013-07-25,67.17,67.15,57.374,67.59,67.7986,UP,1
2013-07-26,69.69,68.7,57.4921,68.038,67.8102,UP,1
2013-07-29,69.85,70.08,57.6118,68.386,67.848,UP,1
2013-07-30,70.1,70.0,57.7366,68.85,67.9092,DOWN,0
2013-07-31,69.95,70.11,57.862,69.352,67.9752,DOWN,0
2013-08-01,69.81,70.41,57.9832,69.88,68.0432,UP,1
2013-08-02,70.36,69.54,58.1083,70.014,68.1174,UP,1
2013-08-05,71.36,70.29,58.2379,70.316,68.2042,DOWN,0
2013-08-06,70.71,71.29,58.3663,70.438,68.2838,DOWN,0
2013-08-07,70.69,70.38,58.4949,70.586,68.3102,UP,1
2013-08-08,70.97,70.49,58.6275,70.818,68.3798,UP,1
2013-08-09,71.87,70.94,58.7674,71.12,68.4122,DOWN,0
2013-08-12,71.62,71.49,58.9044,71.172,68.4618,UP,1
2013-08-13,71.78,71.83,59.0454,71.386,68.5154,UP,1
2013-08-14,72.02,72.15,59.1892,71.652,68.5832,DOWN,0
2013-08-15,69.85,71.24,59.3204,71.428,68.6242,DOWN,0
2013-08-16,69.8,70.0,59.4555,71.014,68.6438,DOWN,0
2013-08-19,69.31,69.9,59.5951,70.552,68.6314,UP,1
2013-08-20,70.19,69.22,59.7277,70.234,68.6182,DOWN,0
2013-08-21,68.94,70.13,59.8587,69.618,68.5942,UP,1
2013-08-22,69.65,68.96,59.9883,69.578,68.5898,UP,1
2013-08-23,70.42,69.73,60.1218,69.702,68.5742,UP,1
2013-08-26,71.21,70.35,60.2499,70.082,68.5916,DOWN,0
2013-08-27,69.31,70.595,60.3769,69.906,68.5796,DOWN,0
2013-08-28,68.99,69.31,60.5055,69.916,68.558,UP,1
2013-08-29,69.22,68.92,60.6351,69.83,68.575,DOWN,0
2013-08-30,67.75,69.14,60.7599,69.296,68.6024,UP,1
2013-09-03,67.87,68.59,60.8914,68.628,68.6434,UP,1
2013-09-04,67.97,67.82,61.0247,68.36,68.6952,UP,1
2013-09-05,68.26,68.07,61.1579,68.214,68.7498,UP,1
2013-09-06,68.46,68.53,61.2859,68.062,68.804,DOWN,0
2013-09-09,67.6,68.32,61.4096,68.032,68.8172,UP,1
2013-09-10,69.67,68.0,61.5402,68.392,68.8714,UP,1
2013-09-11,70.44,69.67,61.6725,68.886,68.9184,UP,1
2013-09-12,70.68,70.2,61.8077,69.37,68.9678,UP,1
2013-09-13,71.7,70.91,61.9504,70.018,69.0854,DOWN,0
2013-09-16,71.49,72.5,62.0903,70.796,69.2386,UP,1
2013-09-17,72.83,71.59,62.2304,71.428,69.4024,UP,1
2013-09-18,73.65,72.8,62.3733,72.07,69.556,DOWN,0
2013-09-19,73.51,73.97,62.5161,72.636,69.681,DOWN,0
2013-09-20,73.37,74.0,62.6593,72.97,69.8068,UP,1
2013-09-23,73.39,73.37,62.8005,73.35,69.9182,DOWN,0
2013-09-24,72.99,73.33,62.9346,73.382,70.0158,UP,1
2013-09-25,73.69,73.16,63.0749,73.39,70.128,UP,1
2013-09-26,74.27,73.68,63.2161,73.542,70.2738,UP,1
2013-09-27,74.29,73.78,63.3564,73.726,70.39,UP,1
2013-09-30,74.99,73.55,63.5007,74.046,70.5408,UP,1
2013-10-01,75.67,75.45,63.6496,74.582,70.692,UP,1
2013-10-02,76.68,75.18,63.8053,75.18,70.87,UP,1
2013-10-03,77.03,76.4,63.9581,75.732,71.0618,UP,1
2013-10-04,77.66,77.16,64.1056,76.406,71.2716,DOWN,0
2013-10-07,76.9,79.14,64.2428,76.788,71.4158,DOWN,0
2013-10-08,75.88,77.2,64.3753,76.83,71.5364,UP,1
2013-10-09,76.01,76.12,64.5129,76.696,71.6546,UP,1
2013-10-10,76.46,76.8,64.6525,76.582,71.7848,UP,1
2013-10-11,77.69,76.29,64.8017,76.588,71.9424,DOWN,0
2013-10-14,77.54,77.1,64.9485,76.716,72.086,DOWN,0
2013-10-15,77.03,77.51,65.0967,76.946,72.1994,UP,1
2013-10-16,77.61,77.59,65.243,77.266,72.3374,UP,1
2013-10-17,79.13,77.57,65.3902,77.8,72.5062,UP,1
2013-10-18,80.36,79.79,65.5428,78.334,72.694,UP,1
2013-10-21,80.4,80.35,65.6948,78.906,72.8646,DOWN,0
2013-10-22,80.06,80.68,65.8391,79.512,73.0334,DOWN,0
2013-10-23,79.86,79.66,65.9871,79.962,73.195,DOWN,0
2013-10-24,78.99,79.86,66.128,79.934,73.3344,UP,1
2013-10-25,79.75,79.03,66.274,79.812,73.5324,DOWN,0
2013-10-28,78.69,79.57,66.4129,79.47,73.7102,UP,1
2013-10-29,79.45,78.57,66.5526,79.348,73.913,UP,1
2013-10-30,80.72,80.29,66.6899,79.52,74.1236,DOWN,0
2013-10-31,80.56,80.7,66.8258,79.834,74.356,UP,1
2013-11-01,80.78,80.63,66.9558,80.04,74.5786,UP,1
2013-11-04,81.42,80.94,67.0856,80.586,74.7986,DOWN,0
2013-11-05,80.24,81.68,67.2047,80.744,74.9792,DOWN,0
2013-11-06,80.13,80.41,67.3294,80.626,75.1956,DOWN,0
2013-11-07,77.31,80.31,67.44,79.976,75.362,UP,1
2013-11-08,80.0,78.34,67.5533,79.82,75.5776,UP,1
2013-11-11,80.72,80.07,67.6715,79.68,75.837,UP,1
2013-11-12,80.76,80.43,67.7934,79.784,76.0948,DOWN,0
2013-11-13,80.38,80.85,67.9112,79.834,76.343,UP,1
2013-11-14,80.75,80.38,68.0317,80.522,76.5928,DOWN,0
2013-11-15,79.4,80.95,68.1456,80.402,76.8116,UP,1
2013-11-18,79.51,79.43,68.2629,80.16,77.0498,DOWN,0
2013-11-19,79.11,79.62,68.3765,79.83,77.2386,UP,1
2013-11-20,79.79,79.15,68.4915,79.712,77.4256,UP,1
2013-11-21,79.89,79.5,68.6055,79.54,77.6098,DOWN,0
2013-11-22,79.77,80.3,68.7138,79.614,77.7712,UP,1
2013-11-25,81.53,80.14,68.8345,80.018,77.972,UP,1
2013-11-26,82.09,82.08,68.9635,80.614,78.1572,UP,1
2013-11-27,82.21,82.53,69.0881,81.098,78.3284,UP,1
2013-11-29,82.43,82.49,69.2107,81.606,78.5068,DOWN,0
2013-12-02,82.28,82.76,69.335,82.108,78.685,UP,1
2013-12-03,83.09,82.28,69.4617,82.42,78.879,DOWN,0
2013-12-04,82.81,82.6,69.5918,82.564,79.0754,DOWN,0
2013-12-05,82.21,82.56,69.7177,82.564,79.2458,UP,1
2013-12-06,82.91,83.03,69.8423,82.66,79.4186,UP,1
2013-12-09,83.0,82.81,69.9772,82.804,79.5928,UP,1
2013-12-10,83.12,82.68,70.1094,82.81,79.7554,DOWN,0
2013-12-11,80.84,83.45,70.2226,82.416,79.8588,UP,1
2013-12-12,80.93,80.64,70.3378,82.16,79.9438,UP,1
2013-12-13,81.33,81.29,70.4536,81.844,80.0298,DOWN,0
2013-12-16,80.92,81.47,70.5715,81.428,80.095,DOWN,0
2013-12-17,80.25,80.66,70.6807,80.854,80.162,UP,1
2013-12-18,80.53,80.52,70.7912,80.792,80.255,DOWN,0
2013-12-19,79.02,80.36,70.8889,80.41,80.3152,UP,1
2013-12-20,79.4,78.56,70.9858,80.024,80.374,UP,1
2013-12-23,79.68,79.56,71.0827,79.776,80.4138,UP,1
2013-12-24,80.53,79.81,71.181,79.832,80.4736,UP,1
2013-12-26,80.59,80.9,71.2782,79.844,80.5448,DOWN,0
2013-12-27,80.15,80.59,71.3716,80.07,80.5956,UP,1
2013-12-30,80.18,80.19,71.4625,80.226,80.6166,UP,1
2013-12-31,81.26,80.44,71.5591,80.542,80.6346,DOWN,0
2014-01-02,80.62,80.84,71.6496,80.56,80.639,UP,1
2014-01-03,81.51,80.71,71.7437,80.744,80.668,DOWN,0
2014-01-06,80.51,81.64,71.8355,80.816,80.681,UP,1
2014-01-07,82.82,80.93,71.9364,81.344,80.7576,UP,1
2014-01-08,83.04,82.81,72.038,81.7,80.8234,UP,1
2014-01-09,84.44,83.51,72.141,82.464,80.9384,UP,1
2014-01-10,85.52,84.2,72.2467,83.266,81.0598,DOWN,0
2014-01-13,83.99,85.55,72.3473,83.962,81.1252,UP,1
2014-01-14,85.69,84.32,72.4512,84.536,81.2278,UP,1
2014-01-15,85.8,85.48,72.5572,85.088,81.3282,DOWN,0
2014-01-16,85.26,85.67,72.6694,85.252,81.405,UP,1
2014-01-17,85.28,85.07,72.7815,85.204,81.5058,DOWN,0
2014-01-21,83.89,85.52,72.8887,85.184,81.581,DOWN,0
2014-01-22,83.81,83.89,72.9953,84.808,81.711,DOWN,0
2014-01-23,82.91,83.41,73.0994,84.23,81.7692,DOWN,0
2014-01-24,80.32,82.52,73.1968,83.242,81.7612,DOWN,0
2014-01-27,79.68,80.28,73.2809,82.122,81.7396,UP,1
2014-01-28,80.66,79.81,73.3719,81.476,81.7452,DOWN,0
2014-01-29,79.98,79.96,73.4712,80.71,81.7298,UP,1
2014-01-30,80.9,80.38,73.5697,80.308,81.7598,UP,1
2014-01-31,82.02,80.18,73.677,80.648,81.81,DOWN,0
2014-02-03,78.68,81.68,73.7687,80.448,81.8014,DOWN,0
2014-02-04,78.19,79.03,73.8534,79.954,81.7694,UP,1
2014-02-05,78.2,78.19,73.939,79.598,81.7356,UP,1
2014-02-06,78.22,78.27,74.0164,79.062,81.7046,UP,1
2014-02-07,78.64,78.41,74.096,78.386,81.6468,UP,1
2014-02-10,80.12,78.47,74.184,78.674,81.6074,UP,1
2014-02-11,80.87,80.05,74.2645,79.21,81.5806,DOWN,0
2014-02-12,80.28,80.62,74.3385,79.626,81.5376,UP,1
2014-02-13,82.03,79.37,74.4157,80.388,81.5326,UP,1
2014-02-14,82.5,82.24,74.5017,81.16,81.5208,UP,1
2014-02-18,83.42,82.68,74.5879,81.82,81.533,DOWN,0
2014-02-19,82.0,83.07,74.6697,82.046,81.5288,UP,1
2014-02-20,82.19,82.17,74.7469,82.428,81.5144,DOWN,0
2014-02-21,82.1,82.5,74.823,82.442,81.4964,UP,1
2014-02-24,83.11,82.01,74.9006,82.564,81.4962,DOWN,0
2014-02-25,81.23,82.62,74.9718,82.126,81.504,UP,1
2014-02-26,82.43,81.29,75.0467,82.212,81.534,DOWN,0
2014-02-27,82.2,82.14,75.1197,82.214,81.5514,DOWN,0
2014-02-28,80.28,80.44,75.176,81.85,81.5386,UP,1
2014-03-03,81.07,79.68,75.2358,81.442,81.555,UP,1
2014-03-04,81.5,82.02,75.3035,81.496,81.5744,DOWN,0
2014-03-05,80.87,81.57,75.3726,81.184,81.6114,DOWN,0
2014-03-06,79.94,81.24,75.4391,80.732,81.6222,DOWN,0
2014-03-07,79.24,80.39,75.5032,80.524,81.6134,DOWN,0
2014-03-10,78.52,79.2,75.5626,80.014,81.5732,DOWN,0
2014-03-11,77.11,78.72,75.613,79.136,81.5036,DOWN,0
2014-03-12,76.77,76.51,75.6632,78.316,81.436,DOWN,0
2014-03-13,75.1,77.13,75.6919,77.348,81.3344,DOWN,0
2014-03-14,74.59,74.91,75.7274,76.418,81.201,DOWN,0
2014-03-17,74.35,74.81,75.7479,75.584,81.0756,UP,1
2014-03-18,76.95,75.74,75.7869,75.552,80.9844,DOWN,0
2014-03-19,76.87,76.9,75.8258,75.572,80.9116,DOWN,0
2014-03-20,76.81,76.89,75.8667,75.914,80.7914,DOWN,0
2014-03-21,75.6,77.2,75.9057,76.116,80.6426,DOWN,0
2014-03-24,75.27,75.6,75.9379,76.3,80.4592,UP,1
2014-03-25,75.97,75.63,75.9681,76.104,80.2682,UP,1
2014-03-26,78.17,76.52,76.0047,76.364,80.1518,UP,1
2014-03-27,78.22,78.25,76.0451,76.646,80.0024,UP,1
2014-03-28,79.7,78.6,76.0943,77.466,79.8804,UP,1
2014-03-31,82.07,80.6,76.1486,78.826,79.8166,UP,1
2014-04-01,82.31,82.16,76.2085,80.094,79.7572,UP,1
2014-04-02,82.58,82.5,76.2718,80.976,79.731,UP,1
2014-04-03,83.04,82.61,76.3367,81.94,79.7156,DOWN,0
2014-04-04,81.33,83.69,76.4015,82.266,79.684,DOWN,0
2014-04-07,77.85,81.08,76.4588,81.422,79.6346,DOWN,0
2014-04-08,77.78,77.68,76.5186,80.516,79.5966,DOWN,0
2014-04-09,77.65,77.67,76.58,79.53,79.5364,DOWN,0
2014-04-10,75.87,77.77,76.6317,78.096,79.4542,DOWN,0
2014-04-11,74.61,75.43,76.676,76.752,79.3284,UP,1
2014-04-14,75.09,74.99,76.7167,76.2,79.1898,DOWN,0
2014-04-15,75.04,75.26,76.7571,75.652,79.117,DOWN,0
2014-04-16,74.89,75.57,76.7911,75.1,79.051,DOWN,0
2014-04-17,74.65,74.5,76.8233,74.856,78.98,UP,1
2014-04-21,75.49,74.75,76.8717,75.032,78.9254,UP,1
2014-04-22,75.72,75.44,76.9311,75.158,78.867,UP,1
2014-04-23,76.6,75.74,76.9909,75.47,78.7966,UP,1
2014-04-24,78.12,76.98,77.0517,76.116,78.7416,UP,1
2014-04-25,82.92,83.0,77.13,77.77,78.7944,UP,1
2014-04-28,83.12,84.0,77.2102,79.296,78.8162,DOWN,0
2014-04-29,82.89,82.96,77.2855,80.73,78.824,DOWN,0
2014-04-30,81.79,82.91,77.3539,81.768,78.7914,UP,1
2014-05-01,83.32,82.17,77.4301,82.808,78.8178,UP,1
2014-05-02,83.4,83.51,77.5122,82.904,78.842,DOWN,0
2014-05-05,83.38,82.99,77.5867,82.956,78.8676,DOWN,0
2014-05-06,82.69,83.06,77.6629,82.916,78.8592,DOWN,0
2014-05-07,82.46,82.76,77.7347,83.05,78.8838,DOWN,0
2014-05-08,81.91,82.19,77.8053,82.768,78.8734,UP,1
2014-05-09,82.57,81.87,77.881,82.602,78.8808,UP,1
2014-05-12,84.32,82.81,77.9667,82.79,78.9616,UP,1
2014-05-13,86.0,84.5,78.0483,83.452,79.0602,DOWN,0
2014-05-14,85.86,85.87,78.1283,84.132,79.1474,DOWN,0
