ticker,NEE US Equity,NEE US Equity,NEE US Equity,NEE US Equity,NEE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-05-01,33.26,33.535,31.0669,33.2935,32.6562,UP,1
2017-05-02,33.505,33.31,31.075,33.3485,32.692,DOWN,0
2017-05-03,33.34,33.465,31.0814,33.375,32.7175,UP,1
2017-05-04,33.585,33.2775,31.0892,33.416,32.747,DOWN,0
2017-05-05,33.5825,33.695,31.0981,33.4545,32.7728,UP,1
2017-05-08,33.7375,33.625,31.1065,33.55,32.7928,DOWN,0
2017-05-09,33.4425,33.61,31.1114,33.5375,32.8123,UP,1
2017-05-10,33.5425,33.455,31.1173,33.578,32.8281,UP,1
2017-05-11,33.66,33.52,31.125,33.593,32.8543,UP,1
2017-05-12,33.8875,33.6825,31.1355,33.654,32.8773,UP,1
2017-05-15,34.0325,33.81,31.1464,33.713,32.904,DOWN,0
2017-05-16,33.975,34.0325,31.1559,33.8195,32.9303,UP,1
2017-05-17,34.1125,34.03,31.1658,33.9335,32.9593,UP,1
2017-05-18,34.235,34.1575,31.1775,34.0485,32.9968,UP,1
2017-05-19,34.3225,34.2575,31.189,34.1355,33.0395,UP,1
2017-05-22,34.5875,34.34,31.2026,34.2465,33.0809,UP,1
2017-05-23,34.74,34.63,31.2188,34.3995,33.1234,UP,1
2017-05-24,35.0375,34.795,31.2365,34.5845,33.1713,UP,1
2017-05-25,35.175,34.9325,31.2548,34.7725,33.2153,UP,1
2017-05-26,35.1775,35.1975,31.2727,34.9435,33.2694,DOWN,0
2017-05-30,35.1625,35.1325,31.2898,35.0585,33.3215,UP,1
2017-05-31,35.36,35.18,31.3081,35.1825,33.3792,UP,1
2017-06-01,35.475,35.3375,31.3288,35.27,33.4295,UP,1
2017-06-02,35.6775,35.6925,31.3522,35.3705,33.481,DOWN,0
2017-06-05,35.4625,35.6,31.3723,35.4275,33.5298,UP,1
2017-06-06,35.48,35.6275,31.391,35.491,33.5754,UP,1
2017-06-07,35.645,35.4825,31.4128,35.548,33.6328,DOWN,0
2017-06-08,35.3625,35.645,31.4333,35.5255,33.6837,DOWN,0
2017-06-09,35.06,35.275,31.4533,35.402,33.7322,DOWN,0
2017-06-12,34.855,35.1475,31.4724,35.2805,33.7886,UP,1
2017-06-13,34.9875,34.855,31.4917,35.182,33.8465,UP,1
2017-06-14,35.2875,35.2875,31.5161,35.1105,33.9086,UP,1
2017-06-15,35.4675,35.3025,31.5405,35.1315,33.9703,UP,1
2017-06-16,35.71,35.5475,31.5675,35.2615,34.0313,DOWN,0
2017-06-19,35.5975,35.7625,31.5944,35.41,34.0944,DOWN,0
2017-06-20,35.49,35.61,31.6206,35.5105,34.1596,DOWN,0
2017-06-21,35.265,35.53,31.643,35.506,34.2177,UP,1
2017-06-22,35.3975,35.2225,31.6633,35.492,34.2791,UP,1
2017-06-23,35.785,35.3975,31.6859,35.507,34.3423,UP,1
2017-06-26,36.0575,35.8475,31.7095,35.599,34.4095,DOWN,0
2017-06-27,35.5675,35.8925,31.7363,35.6145,34.4664,DOWN,0
2017-06-28,35.255,35.73,31.7584,35.6125,34.5118,DOWN,0
2017-06-29,34.9925,35.0475,31.7815,35.5315,34.5541,UP,1
2017-06-30,35.0325,35.0575,31.804,35.381,34.6004,DOWN,0
2017-07-03,34.905,35.2125,31.8251,35.1505,34.6334,DOWN,0
2017-07-05,34.705,34.895,31.8445,34.978,34.6638,UP,1
2017-07-06,34.8925,34.635,31.863,34.9055,34.697,UP,1
2017-07-07,35.12,34.915,31.8823,34.931,34.7352,UP,1
2017-07-10,35.2575,35.1575,31.8988,34.976,34.7728,DOWN,0
2017-07-11,35.1875,35.38,31.9147,35.0325,34.8087,UP,1
2017-07-12,35.195,35.465,31.9322,35.1305,34.8474,DOWN,0
2017-07-13,35.145,35.305,31.9502,35.181,34.8802,UP,1
2017-07-14,35.415,35.4125,31.9687,35.24,34.9217,DOWN,0
2017-07-17,35.2425,35.3525,31.9869,35.237,34.9549,UP,1
2017-07-18,35.3725,35.3175,32.0091,35.274,34.9907,UP,1
2017-07-19,35.45,35.485,32.0334,35.325,35.0249,UP,1
2017-07-20,35.87,35.58,32.0614,35.47,35.0735,UP,1
2017-07-21,36.0925,35.79,32.0932,35.6055,35.1245,DOWN,0
2017-07-24,35.7875,36.1025,32.124,35.7145,35.167,DOWN,0
2017-07-25,35.7775,35.8425,32.1553,35.7955,35.2048,UP,1
2017-07-26,36.3725,35.655,32.185,35.98,35.2516,DOWN,0
2017-07-27,36.1625,36.2375,32.2124,36.0385,35.2954,UP,1
2017-07-28,36.28,36.15,32.2423,36.076,35.3387,UP,1
2017-07-31,36.5225,36.3325,32.2712,36.223,35.3845,UP,1
2017-08-01,36.6425,36.47,32.2986,36.396,35.4309,UP,1
2017-08-02,36.685,36.54,32.327,36.4585,35.4728,UP,1
2017-08-03,36.885,36.6375,32.3564,36.603,35.5157,DOWN,0
2017-08-04,36.6875,36.7375,32.3834,36.6845,35.5487,UP,1
2017-08-07,36.7725,36.7075,32.4116,36.7345,35.5807,UP,1
2017-08-08,36.8375,36.75,32.4406,36.7735,35.6139,DOWN,0
2017-08-09,36.81,36.97,32.47,36.7985,35.6468,UP,1
2017-08-10,36.93,36.7175,32.4992,36.8075,35.6782,DOWN,0
2017-08-11,36.795,36.91,32.5262,36.829,35.7046,UP,1
2017-08-14,37.015,36.9025,32.5536,36.8775,35.7314,UP,1
2017-08-15,37.2625,36.8725,32.5835,36.9625,35.7674,UP,1
2017-08-16,37.495,37.2475,32.6138,37.0995,35.8077,DOWN,0
2017-08-17,37.1525,37.3575,32.6396,37.144,35.8378,UP,1
2017-08-18,37.4825,37.125,32.6696,37.2815,35.8802,UP,1
2017-08-21,37.6125,37.5,32.7031,37.401,35.9313,UP,1
2017-08-22,37.71,37.6425,32.7368,37.4905,35.9884,DOWN,0
2017-08-23,37.41,37.4075,32.7699,37.4735,36.0368,DOWN,0
2017-08-24,37.3275,37.5,32.8007,37.5085,36.0776,UP,1
2017-08-25,37.525,37.415,32.8319,37.517,36.1188,UP,1
2017-08-28,37.72,37.575,32.8736,37.5385,36.159,DOWN,0
2017-08-29,37.68,37.7575,32.9182,37.5325,36.2006,DOWN,0
2017-08-30,37.655,37.605,32.9645,37.5815,36.244,DOWN,0
2017-08-31,37.6275,37.75,33.0096,37.6415,36.2912,DOWN,0
2017-09-01,37.54,37.75,33.0535,37.6445,36.334,UP,1
2017-09-05,37.565,37.545,33.0985,37.6135,36.3696,DOWN,0
2017-09-06,37.0625,37.65,33.1403,37.49,36.3897,UP,1
2017-09-07,37.3725,37.1125,33.1846,37.4335,36.4258,DOWN,0
2017-09-08,37.065,37.3025,33.227,37.321,36.462,UP,1
2017-09-11,37.85,37.065,33.2739,37.383,36.5192,DOWN,0
2017-09-12,37.2825,37.77,33.3186,37.3265,36.5642,DOWN,0
2017-09-13,37.045,37.2625,33.3603,37.323,36.607,UP,1
2017-09-14,37.3875,37.0,33.4019,37.326,36.6606,UP,1
2017-09-15,37.5225,37.5275,33.4429,37.4175,36.7132,DOWN,0
2017-09-18,37.075,37.5,33.4855,37.2625,36.7524,DOWN,0
2017-09-19,36.98,37.115,33.5292,37.202,36.7868,DOWN,0
2017-09-20,36.685,37.1025,33.5696,37.13,36.8168,UP,1
2017-09-21,36.695,36.685,33.6094,36.9915,36.8468,DOWN,0
2017-09-22,36.59,36.76,33.6489,36.805,36.8756,UP,1
2017-09-25,36.705,36.5525,33.6853,36.731,36.9014,UP,1
2017-09-26,36.925,36.7275,33.7238,36.72,36.9351,DOWN,0
2017-09-27,36.5625,36.7125,33.761,36.6955,36.9589,UP,1
2017-09-28,36.7475,36.3725,33.798,36.706,36.9848,DOWN,0
2017-09-29,36.6375,36.7375,33.8324,36.7155,37.0002,UP,1
2017-10-02,36.685,36.8425,33.8708,36.7115,37.012,UP,1
2017-10-03,36.7225,36.5925,33.9081,36.671,37.0308,UP,1
2017-10-04,37.1425,36.75,33.9452,36.787,37.0581,DOWN,0
2017-10-05,36.94,37.135,33.9809,36.8255,37.0694,DOWN,0
2017-10-06,36.8675,36.8,34.0161,36.8715,37.0835,UP,1
2017-10-09,36.975,36.99,34.0527,36.9295,37.0974,UP,1
2017-10-10,37.2575,36.975,34.0904,37.0365,37.1121,UP,1
2017-10-11,37.4675,37.1575,34.1287,37.1015,37.1286,UP,1
2017-10-12,37.675,37.5275,34.168,37.2485,37.1484,DOWN,0
2017-10-13,37.6375,37.8475,34.2078,37.4025,37.1635,UP,1
2017-10-16,37.88,37.81,34.247,37.5835,37.1873,UP,1
2017-10-17,38.1675,37.875,34.2885,37.7655,37.2152,DOWN,0
2017-10-18,38.135,38.0575,34.3308,37.899,37.2412,UP,1
2017-10-19,38.4675,38.1675,34.3743,38.0575,37.2743,UP,1
2017-10-20,38.54,38.435,34.4183,38.238,37.3065,UP,1
2017-10-23,38.595,38.495,34.4629,38.381,37.3425,DOWN,0
2017-10-24,38.555,38.53,34.5078,38.4585,37.3733,DOWN,0
2017-10-25,38.465,38.485,34.5519,38.5245,37.3973,DOWN,0
2017-10-26,38.3475,38.7,34.5943,38.5005,37.4144,UP,1
2017-10-27,38.96,38.3475,34.6398,38.5845,37.4506,DOWN,0
2017-10-30,38.84,38.8275,34.6851,38.6335,37.4777,DOWN,0
2017-10-31,38.7675,38.7725,34.7287,38.676,37.5008,DOWN,0
2017-11-01,38.345,38.9175,34.7704,38.652,37.5135,DOWN,0
2017-11-02,37.465,38.3725,34.8086,38.4755,37.5146,UP,1
2017-11-03,38.1625,37.435,34.8504,38.316,37.5313,DOWN,0
2017-11-06,37.965,38.225,34.8917,38.141,37.5401,UP,1
2017-11-07,38.8725,38.0825,34.9376,38.162,37.5631,DOWN,0
2017-11-08,38.73,38.7475,34.9824,38.239,37.5841,UP,1
2017-11-09,38.8125,38.585,35.0281,38.5085,37.6073,DOWN,0
2017-11-10,38.79,38.645,35.0703,38.634,37.6305,UP,1
2017-11-13,39.195,38.835,35.1132,38.88,37.6636,UP,1
2017-11-14,39.6,39.1275,35.1566,39.0255,37.7043,DOWN,0
2017-11-15,39.34,39.7125,35.2,39.1475,37.7499,DOWN,0
2017-11-16,39.3225,39.35,35.2423,39.2495,37.7889,DOWN,0
2017-11-17,39.01,39.25,35.2821,39.2935,37.8278,DOWN,0
2017-11-20,38.98,39.0525,35.3221,39.2505,37.8504,UP,1
2017-11-21,39.0525,39.1225,35.362,39.141,37.8858,DOWN,0
2017-11-22,38.795,38.8075,35.3981,39.032,37.9208,UP,1
2017-11-24,39.0075,38.9,35.4373,38.969,37.9532,UP,1
2017-11-27,39.25,39.0625,35.4767,39.017,37.9877,UP,1
2017-11-28,39.4475,39.375,35.5165,39.1105,38.0352,DOWN,0
2017-11-29,39.4425,39.325,35.5562,39.1885,38.0844,UP,1
2017-11-30,39.51,39.5225,35.5971,39.3315,38.1409,DOWN,0
2017-12-01,39.3675,39.5975,35.6362,39.4035,38.1944,DOWN,0
2017-12-04,38.9925,39.4125,35.6726,39.352,38.2424,DOWN,0
2017-12-05,38.91,39.1075,35.7068,39.2445,38.2865,UP,1
2017-12-06,39.445,39.13,35.7435,39.245,38.3369,UP,1
2017-12-07,39.545,39.3375,35.7798,39.252,38.3966,UP,1
2017-12-08,39.7575,39.4475,35.8148,39.33,38.4568,UP,1
2017-12-11,39.8125,39.76,35.8516,39.494,38.5203,DOWN,0
2017-12-12,39.2675,39.71,35.8842,39.5655,38.5719,DOWN,0
2017-12-13,39.1175,39.4075,35.918,39.5,38.6198,UP,1
2017-12-14,39.495,39.1825,35.9518,39.49,38.6669,UP,1
2017-12-15,39.6075,39.67,35.9863,39.46,38.7202,DOWN,0
2017-12-18,39.0875,39.655,36.0185,39.315,38.7646,DOWN,0
2017-12-19,38.525,39.125,36.0478,39.1665,38.7956,DOWN,0
2017-12-20,38.41,38.525,36.078,39.025,38.8187,UP,1
2017-12-21,38.62,38.4575,36.1102,38.85,38.8417,UP,1
2017-12-22,38.635,38.7275,36.1408,38.6555,38.8609,DOWN,0
2017-12-26,38.5,38.675,36.1702,38.538,38.8782,UP,1
2017-12-27,38.8225,38.6575,36.2011,38.5975,38.897,UP,1
2017-12-28,39.0875,38.8,36.2317,38.733,38.9154,DOWN,0
2017-12-29,39.0475,39.2125,36.2645,38.8185,38.9337,DOWN,0
2018-01-02,38.7725,39.1075,36.2956,38.846,38.9398,DOWN,0
2018-01-03,37.95,38.5225,36.323,38.736,38.928,DOWN,0
2018-01-04,37.755,37.8775,36.347,38.5225,38.9112,UP,1
2018-01-05,37.9275,37.845,36.3711,38.2905,38.8986,UP,1
2018-01-08,38.24,37.9275,36.3972,38.129,38.8941,DOWN,0
2018-01-09,37.96,38.3875,36.421,37.9665,38.8864,DOWN,0
2018-01-10,37.6475,37.7225,36.4453,37.906,38.8602,DOWN,0
2018-01-11,37.625,37.625,36.4694,37.88,38.8358,DOWN,0
2018-01-12,37.58,37.5325,36.4941,37.8105,38.8121,UP,1
2018-01-16,37.635,37.61,36.5221,37.6895,38.7979,UP,1
2018-01-17,37.97,37.7375,36.5515,37.6915,38.808,DOWN,0
2018-01-18,37.695,38.015,36.5791,37.701,38.7986,DOWN,0
2018-01-19,37.54,37.77,36.6048,37.684,38.7901,DOWN,0
2018-01-22,37.505,37.615,36.6291,37.669,38.7628,UP,1
2018-01-23,38.18,37.5,36.6578,37.778,38.7518,DOWN,0
2018-01-24,37.7125,37.9825,36.6852,37.7265,38.7298,UP,1
2018-01-25,38.2725,37.7075,36.7147,37.842,38.7195,UP,1
2018-01-26,39.4225,38.715,36.7502,38.2185,38.724,DOWN,0
2018-01-29,38.92,39.3,36.7817,38.5015,38.7104,DOWN,0
2018-01-30,38.775,38.875,36.8121,38.6205,38.6991,UP,1
2018-01-31,39.605,38.8075,36.8465,38.999,38.7048,DOWN,0
2018-02-01,39.085,39.6525,36.877,39.1615,38.7063,DOWN,0
2018-02-02,38.98,38.87,36.9075,39.073,38.7063,DOWN,0
2018-02-05,38.5725,39.01,36.9368,39.0035,38.6967,DOWN,0
2018-02-06,37.39,37.9575,36.9574,38.7265,38.6686,DOWN,0
2018-02-07,37.0225,37.4025,36.9766,38.21,38.6289,DOWN,0
2018-02-08,36.3225,36.92,36.9921,37.6575,38.5703,UP,1
2018-02-09,37.025,36.495,37.0112,37.2665,38.5219,UP,1
2018-02-12,37.5,37.055,37.0318,37.052,38.483,UP,1
2018-02-13,37.7675,37.445,37.0537,37.1275,38.4482,DOWN,0
2018-02-14,37.52,37.52,37.075,37.227,38.4112,UP,1
2018-02-15,38.6075,37.5575,37.1005,37.684,38.4035,UP,1
2018-02-16,39.0125,38.6675,37.1288,38.0815,38.4056,DOWN,0
2018-02-20,38.4525,38.895,37.1532,38.272,38.3857,DOWN,0
2018-02-21,37.94,38.4525,37.175,38.3065,38.3536,UP,1
2018-02-22,38.0775,38.1275,37.1967,38.418,38.32,UP,1
2018-02-23,39.065,38.12,37.2248,38.5095,38.3051,DOWN,0
2018-02-26,38.6625,38.935,37.2504,38.4395,38.293,DOWN,0
2018-02-27,37.92,38.68,37.2717,38.333,38.269,UP,1
2018-02-28,38.0375,38.0825,37.2924,38.3525,38.2399,UP,1
2018-03-01,38.3075,38.175,37.3138,38.3985,38.2139,DOWN,0
2018-03-02,38.2125,38.3,37.335,38.228,38.1964,UP,1
2018-03-05,38.755,38.175,37.3582,38.2465,38.201,DOWN,0
2018-03-06,38.315,38.645,37.3786,38.3255,38.1991,DOWN,0
2018-03-07,38.2625,38.185,37.3983,38.3705,38.1919,UP,1
2018-03-08,38.5775,38.3925,37.4182,38.4245,38.1908,UP,1
2018-03-09,38.7025,38.5875,37.4381,38.5225,38.1948,DOWN,0
2018-03-12,38.5975,38.675,37.4559,38.491,38.1903,UP,1
2018-03-13,38.6675,38.805,37.4733,38.5615,38.1819,UP,1
2018-03-14,39.5025,39.025,37.4949,38.8095,38.191,UP,1
2018-03-15,39.535,39.5,37.5168,39.001,38.2063,UP,1
2018-03-16,40.26,39.605,37.5413,39.3125,38.2525,DOWN,0
2018-03-19,39.9825,40.26,37.5638,39.5895,38.297,UP,1
2018-03-20,40.105,40.025,37.586,39.877,38.3406,DOWN,0
2018-03-21,40.02,40.105,37.6088,39.9805,38.3762,UP,1
2018-03-22,40.4725,40.0775,37.6337,40.168,38.4264,DOWN,0
2018-03-23,39.8725,40.495,37.6549,40.0905,38.4709,UP,1
2018-03-26,40.3575,40.0075,37.6798,40.1655,38.5256,UP,1
2018-03-27,40.6475,40.4375,37.7078,40.274,38.5869,DOWN,0
2018-03-28,40.5675,40.7875,37.7363,40.3835,38.6456,UP,1
2018-03-29,40.8325,40.8825,37.7656,40.4555,38.7028,DOWN,0
2018-04-02,40.5925,40.985,37.7921,40.5995,38.7608,DOWN,0
2018-04-03,40.5,40.5925,37.8173,40.628,38.82,UP,1
2018-04-04,40.5825,40.425,37.8416,40.615,38.8815,UP,1
2018-04-05,41.0,40.5675,37.8686,40.7015,38.9379,DOWN,0
2018-04-06,40.6875,40.885,37.8946,40.6725,38.9974,DOWN,0
2018-04-09,40.5325,40.575,37.921,40.6605,39.0426,DOWN,0
2018-04-10,40.45,40.2325,37.9462,40.6505,39.0632,DOWN,0
2018-04-11,40.26,40.325,37.9686,40.586,39.09,DOWN,0
2018-04-12,39.7675,40.2575,37.9871,40.3395,39.1098,UP,1
2018-04-13,40.055,39.9175,38.0096,40.213,39.1188,UP,1
2018-04-16,40.53,40.2525,38.036,40.2125,39.1477,UP,1
2018-04-17,40.805,40.56,38.065,40.2835,39.1842,DOWN,0
2018-04-18,40.715,40.9825,38.0934,40.3745,39.2271,DOWN,0
2018-04-19,40.635,40.67,38.1221,40.548,39.292,DOWN,0
2018-04-20,40.1975,40.68,38.1495,40.5765,39.3555,UP,1
2018-04-23,40.2825,40.2925,38.1765,40.527,39.4347,UP,1
2018-04-24,40.5425,40.5,38.2036,40.4745,39.505,DOWN,0
2018-04-25,40.0825,40.39,38.2277,40.348,39.5567,UP,1
2018-04-26,40.8025,40.21,38.2558,40.3815,39.6174,UP,1
2018-04-27,40.99,40.6775,38.2848,40.54,39.6868,DOWN,0
2018-04-30,40.9775,41.0725,38.3139,40.679,39.7342,DOWN,0
2018-05-01,40.805,40.9225,38.3409,40.7315,39.77,UP,1
2018-05-02,40.8625,40.865,38.369,40.8875,39.8182,DOWN,0
2018-05-03,40.765,40.7075,38.396,40.88,39.8747,UP,1
2018-05-04,41.0225,40.8,38.4238,40.8865,39.9336,DOWN,0
2018-05-07,40.8375,41.07,38.4487,40.8585,39.9691,DOWN,0
2018-05-08,39.9775,40.6525,38.4681,40.693,39.9954,DOWN,0
2018-05-09,39.5725,40.035,38.487,40.435,40.0284,UP,1
2018-05-10,40.0575,39.935,38.5084,40.2935,40.0688,UP,1
2018-05-11,40.185,40.1825,38.5275,40.126,40.1064,DOWN,0
2018-05-14,40.05,40.2625,38.5469,39.9685,40.1431,DOWN,0
2018-05-15,39.7125,39.8125,38.5641,39.9155,40.1623,DOWN,0
2018-05-16,39.2925,39.6525,38.5779,39.8595,40.1818,DOWN,0
2018-05-17,39.105,39.385,38.5902,39.669,40.1987,UP,1
2018-05-18,39.1125,39.1175,38.6024,39.4545,40.2094,UP,1
2018-05-21,40.055,39.2625,38.6182,39.4555,40.2364,DOWN,0
2018-05-22,39.8575,40.165,38.6341,39.4845,40.2616,UP,1
2018-05-23,40.07,40.02,38.6506,39.64,40.2897,UP,1
2018-05-24,40.3,40.0325,38.6679,39.879,40.3056,UP,1
2018-05-25,40.605,40.3025,38.6868,40.1775,40.327,UP,1
2018-05-29,40.9325,40.4125,38.7069,40.353,40.3405,UP,1
2018-05-30,41.3175,40.84,38.7295,40.645,40.3672,UP,1
2018-05-31,41.4525,41.195,38.7517,40.9215,40.3941,DOWN,0
2018-06-01,40.77,41.4175,38.7692,41.0155,40.4091,DOWN,0
2018-06-04,40.2925,40.6275,38.7832,40.953,40.4055,DOWN,0
2018-06-05,39.825,40.3475,38.7965,40.7315,40.4046,DOWN,0
2018-06-06,39.0325,39.83,38.8043,40.2745,40.3781,UP,1
2018-06-07,39.095,39.0475,38.8117,39.803,40.347,UP,1
2018-06-08,39.2,39.1675,38.8192,39.489,40.3197,DOWN,0
2018-06-11,38.85,39.255,38.8264,39.2005,40.28,UP,1
2018-06-12,39.3525,38.85,38.8365,39.106,40.2552,DOWN,0
2018-06-13,39.285,39.4075,38.8453,39.1565,40.2309,UP,1
2018-06-14,39.705,39.29,38.8552,39.2785,40.2134,UP,1
2018-06-15,39.885,39.645,38.8662,39.4155,40.191,UP,1
2018-06-18,40.1025,39.905,38.8785,39.666,40.1794,UP,1
2018-06-19,40.75,40.16,38.8941,39.9455,40.1837,DOWN,0
2018-06-20,40.675,40.8825,38.9098,40.2235,40.1882,UP,1
2018-06-21,40.8425,40.6625,38.9261,40.451,40.1999,UP,1
2018-06-22,41.075,40.91,38.9462,40.689,40.226,UP,1
2018-06-25,41.6,41.235,38.9673,40.9885,40.2569,UP,1
2018-06-26,41.6925,41.5825,38.9905,41.177,40.2802,UP,1
2018-06-27,42.02,41.835,39.0113,41.446,40.3044,DOWN,0
2018-06-28,41.7025,42.055,39.0334,41.618,40.3242,UP,1
2018-06-29,41.7575,41.66,39.057,41.7545,40.3466,UP,1
2018-07-02,42.2525,41.91,39.0813,41.885,40.3878,DOWN,0
2018-07-03,42.14,42.2475,39.1044,41.9745,40.4249,DOWN,0
2018-07-05,42.135,42.1725,39.1297,41.9975,40.4568,UP,1
2018-07-06,42.5775,42.2175,39.1577,42.1725,40.5067,DOWN,0
2018-07-09,41.33,42.5325,39.1809,42.087,40.5172,UP,1
2018-07-10,41.86,41.08,39.2067,42.0085,40.5346,UP,1
2018-07-11,42.1025,41.925,39.2343,42.001,40.5571,UP,1
2018-07-12,42.1225,42.1225,39.2614,41.9985,40.5835,UP,1
2018-07-13,42.38,42.1675,39.2887,41.959,40.6138,DOWN,0
2018-07-16,42.375,42.38,39.3177,42.168,40.646,UP,1
2018-07-17,42.5525,42.4225,39.3468,42.3065,40.6766,DOWN,0
2018-07-18,42.355,42.5225,39.3753,42.357,40.707,UP,1
2018-07-19,42.5625,42.4975,39.4047,42.445,40.7586,DOWN,0
2018-07-20,42.4925,42.475,39.4336,42.4675,40.8171,DOWN,0
2018-07-23,42.2075,42.5925,39.4589,42.434,40.8601,UP,1
2018-07-24,42.5525,41.955,39.487,42.434,40.9074,DOWN,0
2018-07-25,41.9375,42.255,39.5123,42.3505,40.9452,UP,1
2018-07-26,42.04,42.0975,39.5376,42.246,40.9917,DOWN,0
2018-07-27,41.745,41.965,39.5601,42.0965,41.0407,DOWN,0
2018-07-30,41.5575,41.68,39.5805,41.9665,41.0898,UP,1
2018-07-31,41.885,41.765,39.6016,41.833,41.1453,UP,1
2018-08-01,41.975,41.7675,39.6233,41.8405,41.1837,UP,1
2018-08-02,42.3625,42.13,39.6457,41.905,41.2338,UP,1
2018-08-03,42.7875,42.3275,39.6688,42.1135,41.2881,DOWN,0
2018-08-06,42.7525,42.665,39.6919,42.3525,41.3372,DOWN,0
2018-08-07,42.6575,42.745,39.7128,42.507,41.3782,DOWN,0
2018-08-08,42.52,42.525,39.7327,42.616,41.41,UP,1
2018-08-09,42.7125,42.5425,39.7533,42.686,41.4379,UP,1
2018-08-10,42.7325,42.8675,39.7742,42.675,41.4634,UP,1
2018-08-13,42.825,42.7875,39.796,42.6895,41.5045,UP,1
2018-08-14,42.985,42.865,39.8192,42.755,41.5584,UP,1
2018-08-15,43.1925,43.075,39.8403,42.8895,41.6257,UP,1
2018-08-16,43.6975,43.1425,39.8646,43.0865,41.719,UP,1
2018-08-17,43.7925,43.765,39.8898,43.2985,41.813,DOWN,0
2018-08-20,43.575,43.7875,39.9159,43.4485,41.9005,DOWN,0
2018-08-21,43.1575,43.6225,39.9444,43.483,41.9866,DOWN,0
2018-08-22,42.9275,43.2325,39.9682,43.43,42.0581,DOWN,0
2018-08-23,42.9075,43.005,39.9929,43.272,42.1306,UP,1
2018-08-24,43.175,43.04,40.0144,43.1485,42.2,DOWN,0
2018-08-27,42.865,43.3275,40.0351,43.0065,42.2596,DOWN,0
2018-08-28,42.64,42.825,40.0542,42.903,42.3103,DOWN,0
2018-08-29,42.6325,42.5025,40.0734,42.844,42.348,UP,1
2018-08-30,42.7075,42.59,40.091,42.804,42.3886,DOWN,0
2018-08-31,42.525,42.73,40.1056,42.674,42.4223,DOWN,0
2018-09-04,42.5075,42.56,40.1215,42.6025,42.4509,UP,1
2018-09-05,42.905,42.5,40.1394,42.6555,42.477,UP,1
2018-09-06,43.455,43.105,40.1616,42.82,42.5123,DOWN,0
2018-09-07,43.025,43.0675,40.1818,42.8835,42.5324,DOWN,0
2018-09-10,43.0075,43.19,40.2016,42.98,42.5585,UP,1
2018-09-11,43.0375,43.03,40.2228,43.086,42.5841,UP,1
2018-09-12,43.125,43.06,40.2434,43.13,42.6015,UP,1
2018-09-13,43.65,43.195,40.2654,43.169,42.6317,DOWN,0
2018-09-14,43.4125,43.5325,40.2852,43.2465,42.6573,UP,1
2018-09-17,43.465,43.195,40.3053,43.338,42.675,DOWN,0
2018-09-18,43.36,43.46,40.3246,43.4025,42.7156,DOWN,0
2018-09-19,42.2925,43.3325,40.3392,43.236,42.7243,UP,1
2018-09-20,42.3175,42.17,40.3558,42.9695,42.7286,UP,1
2018-09-21,42.69,42.4075,40.3747,42.825,42.7399,DOWN,0
2018-09-24,42.2025,42.625,40.3885,42.5725,42.7364,DOWN,0
2018-09-25,41.7125,42.2925,40.3994,42.243,42.7231,DOWN,0
2018-09-26,41.1125,41.8375,40.4061,42.007,42.6943,UP,1
2018-09-27,41.3975,41.165,40.4141,41.823,42.6752,UP,1
2018-09-28,41.9,41.52,40.4272,41.665,42.662,DOWN,0
2018-10-01,41.7475,41.8475,40.4404,41.574,42.6471,UP,1
2018-10-02,42.335,41.91,40.4546,41.6985,42.6496,DOWN,0
2018-10-03,42.06,42.2425,40.4668,41.888,42.6398,UP,1
2018-10-04,42.3125,42.0425,40.483,42.071,42.6473,UP,1
2018-10-05,43.0925,42.3475,40.5058,42.3095,42.6683,UP,1
2018-10-08,43.33,43.145,40.5304,42.626,42.7,UP,1
2018-10-09,43.4325,43.4025,40.5545,42.8455,42.7375,DOWN,0
2018-10-10,43.1875,43.4325,40.5772,43.071,42.7636,DOWN,0
2018-10-11,42.2725,43.37,40.5961,43.063,42.7695,UP,1
2018-10-12,42.34,42.305,40.6137,42.9125,42.7691,UP,1
2018-10-15,42.41,42.3175,40.6303,42.7285,42.7615,UP,1
2018-10-16,42.8225,42.6,40.6492,42.6065,42.7629,DOWN,0
2018-10-17,42.705,42.7875,40.6688,42.51,42.7639,UP,1
2018-10-18,42.8925,42.79,40.6935,42.634,42.7713,UP,1
2018-10-19,43.365,42.9075,40.7216,42.839,42.7844,DOWN,0
2018-10-22,43.165,43.3975,40.7478,42.99,42.793,DOWN,0
2018-10-23,42.6575,42.23,40.7699,42.957,42.7897,UP,1
2018-10-24,43.9,42.835,40.7996,43.196,42.808,DOWN,0
2018-10-25,43.3,43.7125,40.8278,43.2775,42.8101,DOWN,0
2018-10-26,42.4725,43.525,40.8521,43.099,42.7856,UP,1
2018-10-29,43.195,42.5675,40.8801,43.105,42.7736,UP,1
2018-10-30,43.3875,43.43,40.9089,43.251,42.7699,DOWN,0
2018-10-31,43.125,43.2,40.9347,43.096,42.7693,DOWN,0
2018-11-01,42.6175,43.38,40.9593,42.9595,42.7631,DOWN,0
2018-11-02,42.0375,42.77,40.9818,42.8725,42.7457,UP,1
