ticker,SYK US Equity,SYK US Equity,SYK US Equity,SYK US Equity,SYK US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-05-09,60.11,59.62,54.0891,59.666,60.8808,UP,1
2011-05-10,61.0,60.38,54.1583,59.996,60.8356,UP,1
2011-05-11,61.84,61.92,54.2301,60.47,60.823,UP,1
2011-05-12,63.16,61.83,54.3116,61.16,60.825,UP,1
2011-05-13,63.28,63.4,54.3973,61.878,60.7994,UP,1
2011-05-16,63.76,62.75,54.4832,62.608,60.8012,UP,1
2011-05-17,63.8,63.29,54.5643,63.168,60.811,UP,1
2011-05-18,64.0,63.89,54.6455,63.6,60.7896,DOWN,0
2011-05-19,64.0,64.14,54.7259,63.768,60.7824,DOWN,0
2011-05-20,63.42,64.24,54.8027,63.796,60.7924,DOWN,0
2011-05-23,63.05,62.86,54.8781,63.654,60.793,DOWN,0
2011-05-24,62.74,63.03,54.9514,63.442,60.801,DOWN,0
2011-05-25,62.29,62.5,55.0247,63.1,60.8186,DOWN,0
2011-05-26,62.21,62.18,55.1027,62.742,60.856,DOWN,0
2011-05-27,62.16,62.42,55.1801,62.49,60.8874,UP,1
2011-05-31,62.4,62.44,55.2593,62.36,60.905,DOWN,0
2011-06-01,61.3,62.08,55.3333,62.072,60.8904,DOWN,0
2011-06-02,61.01,61.27,55.4049,61.816,60.8758,DOWN,0
2011-06-03,60.2,60.31,55.4716,61.414,60.8528,DOWN,0
2011-06-06,58.58,60.22,55.5352,60.698,60.8006,UP,1
2011-06-07,59.28,58.96,55.6026,60.074,60.7638,DOWN,0
2011-06-08,58.64,59.25,55.6651,59.542,60.7224,UP,1
2011-06-09,58.98,58.7,55.744,59.136,60.6802,DOWN,0
2011-06-10,58.17,58.88,55.8192,58.73,60.6284,UP,1
2011-06-13,58.54,58.22,55.8975,58.722,60.5832,UP,1
2011-06-14,58.88,59.06,55.9719,58.642,60.5428,DOWN,0
2011-06-15,57.99,58.59,56.0441,58.512,60.4728,UP,1
2011-06-16,58.0,57.89,56.1182,58.316,60.4224,DOWN,0
2011-06-17,57.71,58.42,56.1835,58.224,60.3714,UP,1
2011-06-20,58.0,57.67,56.2449,58.116,60.3344,UP,1
2011-06-21,58.28,58.36,56.3059,57.996,60.3058,UP,1
2011-06-22,58.4,58.28,56.368,58.078,60.2738,DOWN,0
2011-06-23,58.23,57.92,56.4317,58.124,60.2446,DOWN,0
2011-06-24,57.38,58.35,56.488,58.058,60.1954,UP,1
2011-06-27,57.94,57.52,56.5444,58.046,60.1568,UP,1
2011-06-28,58.67,57.98,56.6012,58.124,60.1162,DOWN,0
2011-06-29,58.13,58.91,56.6499,58.07,60.0786,UP,1
2011-06-30,58.69,58.41,56.6999,58.162,60.0304,UP,1
2011-07-01,60.28,58.94,56.7576,58.742,60.0678,DOWN,0
2011-07-05,59.67,60.03,56.8158,59.088,60.091,UP,1
2011-07-06,59.85,59.73,56.8713,59.324,60.1276,UP,1
2011-07-07,60.6,60.39,56.9318,59.818,60.173,DOWN,0
2011-07-08,60.14,60.12,56.9924,60.108,60.208,DOWN,0
2011-07-11,58.56,59.49,57.0455,59.764,60.1956,UP,1
2011-07-12,59.13,58.42,57.0927,59.656,60.1982,UP,1
2011-07-13,59.32,59.36,57.1435,59.55,60.1998,DOWN,0
2011-07-14,58.64,59.49,57.1862,59.158,60.1856,DOWN,0
2011-07-15,58.43,58.67,57.2271,58.816,60.1648,DOWN,0
2011-07-18,58.26,58.18,57.2682,58.756,60.1358,UP,1
2011-07-19,59.16,58.5,57.3139,58.762,60.1252,DOWN,0
2011-07-20,56.91,59.04,57.3516,58.28,60.0612,UP,1
2011-07-21,57.63,56.63,57.3869,58.078,59.9938,DOWN,0
2011-07-22,56.88,57.68,57.4191,57.768,59.8946,DOWN,0
2011-07-25,56.22,56.38,57.4513,57.36,59.7558,DOWN,0
2011-07-26,55.12,56.03,57.4785,56.552,59.5926,DOWN,0
2011-07-27,54.48,55.46,57.5019,56.066,59.407,DOWN,0
2011-07-28,54.05,54.37,57.5269,55.35,59.212,UP,1
2011-07-29,54.34,53.56,57.5522,54.842,59.0188,DOWN,0
2011-08-01,53.1,54.67,57.5735,54.218,58.8008,DOWN,0
2011-08-02,51.67,52.76,57.5867,53.528,58.5658,UP,1
2011-08-03,52.07,51.61,57.5945,53.046,58.3462,DOWN,0
2011-08-04,49.65,51.32,57.5924,52.166,58.0844,UP,1
2011-08-05,50.04,50.36,57.5897,51.306,57.8394,DOWN,0
2011-08-08,47.43,48.94,57.5703,50.172,57.5438,UP,1
2011-08-09,49.01,47.9,57.5624,49.64,57.2808,DOWN,0
2011-08-10,46.04,48.22,57.5362,48.434,56.9536,UP,1
2011-08-11,47.58,46.19,57.518,48.02,56.6792,UP,1
2011-08-12,48.54,48.05,57.5062,47.72,56.4298,UP,1
2011-08-15,49.15,49.02,57.5009,48.064,56.2088,DOWN,0
2011-08-16,48.42,48.73,57.4956,47.946,56.0056,DOWN,0
2011-08-17,47.57,48.51,57.4869,48.252,55.7714,DOWN,0
2011-08-18,44.57,46.63,57.4602,47.65,55.49,DOWN,0
2011-08-19,43.8,44.09,57.423,46.702,55.1864,UP,1
2011-08-22,43.88,44.94,57.3836,45.648,54.9006,UP,1
2011-08-23,46.14,43.83,57.3521,45.192,54.6526,UP,1
2011-08-24,47.02,46.03,57.3268,45.082,54.4154,DOWN,0
2011-08-25,46.13,47.23,57.2966,45.394,54.1782,UP,1
2011-08-26,46.17,45.75,57.2668,45.868,53.9416,UP,1
2011-08-29,48.04,47.4,57.2461,46.7,53.7482,DOWN,0
2011-08-30,47.69,47.83,57.2266,47.01,53.542,UP,1
2011-08-31,48.84,47.88,57.2137,47.374,53.3532,DOWN,0
2011-09-01,48.24,49.08,57.2014,47.796,53.15,DOWN,0
2011-09-02,47.27,47.42,57.1849,48.016,52.9308,UP,1
2011-09-06,47.79,46.05,57.1669,47.966,52.739,UP,1
2011-09-07,49.78,48.56,57.1576,48.384,52.5758,DOWN,0
2011-09-08,48.68,49.44,57.144,48.352,52.376,DOWN,0
2011-09-09,46.88,48.12,57.124,48.08,52.151,DOWN,0
2011-09-12,46.87,46.31,57.1019,48.0,51.9146,UP,1
2011-09-13,47.64,46.77,57.0828,47.97,51.6618,UP,1
2011-09-14,48.71,47.83,57.0725,47.756,51.4426,UP,1
2011-09-15,49.61,49.46,57.0701,47.942,51.2378,DOWN,0
2011-09-16,49.34,49.88,57.062,48.434,51.0126,DOWN,0
2011-09-19,48.5,48.6,57.0475,48.76,50.7798,DOWN,0
2011-09-20,48.49,48.71,57.0294,48.93,50.5784,DOWN,0
2011-09-21,47.23,48.52,57.0079,48.634,50.3404,DOWN,0
2011-09-22,46.22,46.18,56.9826,47.956,50.0784,DOWN,0
2011-09-23,46.16,46.0,56.953,47.32,49.8288,UP,1
2011-09-26,47.27,46.6,56.9243,47.074,49.6056,UP,1
2011-09-27,49.16,48.61,56.9051,47.208,49.4236,DOWN,0
2011-09-28,48.49,49.0,56.8822,47.46,49.2102,DOWN,0
2011-09-29,48.22,49.21,56.853,47.86,49.0364,DOWN,0
2011-09-30,47.13,47.77,56.8209,48.054,48.8264,DOWN,0
2011-10-03,45.35,46.74,56.7758,47.67,48.5958,UP,1
2011-10-04,46.77,44.55,56.737,47.192,48.4068,UP,1
2011-10-05,47.63,46.88,56.7011,47.02,48.257,UP,1
2011-10-06,47.82,47.67,56.6693,46.94,48.1238,UP,1
2011-10-07,47.88,47.96,56.6368,47.09,48.0004,UP,1
2011-10-10,49.39,48.51,56.6153,47.898,47.9014,UP,1
2011-10-11,50.1,49.78,56.5957,48.564,47.8414,UP,1
2011-10-12,50.16,50.27,56.5763,49.07,47.8112,UP,1
2011-10-13,50.18,49.78,56.5567,49.542,47.7734,DOWN,0
2011-10-14,50.02,50.64,56.5364,49.97,47.7808,DOWN,0
2011-10-17,48.54,49.73,56.5106,49.8,47.7508,UP,1
2011-10-18,49.05,48.41,56.4829,49.59,47.7832,UP,1
2011-10-19,49.41,49.19,56.4582,49.44,47.7912,DOWN,0
2011-10-20,48.28,49.03,56.4263,49.06,47.836,UP,1
2011-10-21,49.17,48.82,56.3989,48.89,47.8678,UP,1
2011-10-24,50.0,49.25,56.3773,49.182,47.897,DOWN,0
2011-10-25,48.24,49.64,56.345,49.02,47.8788,UP,1
2011-10-26,48.33,48.61,56.2967,48.804,47.877,UP,1
2011-10-27,49.35,50.52,56.2544,49.018,47.9126,UP,1
2011-10-28,49.92,49.56,56.2157,49.168,48.0196,DOWN,0
2011-10-31,47.91,49.38,56.1662,48.75,48.1018,DOWN,0
2011-11-01,47.0,46.82,56.1092,48.502,48.1642,UP,1
2011-11-02,47.76,47.81,56.0601,48.388,48.1966,UP,1
2011-11-03,48.72,48.02,56.0177,48.262,48.2306,DOWN,0
2011-11-04,48.56,48.43,55.9723,47.99,48.2792,UP,1
2011-11-07,49.06,48.4,55.9296,48.22,48.337,UP,1
2011-11-08,49.81,49.15,55.8868,48.782,48.3724,DOWN,0
2011-11-09,47.5,48.73,55.8375,48.73,48.3686,UP,1
2011-11-10,48.27,48.0,55.7883,48.64,48.3572,UP,1
2011-11-11,49.48,49.07,55.7497,48.824,48.382,DOWN,0
2011-11-14,48.94,49.25,55.7066,48.8,48.4154,UP,1
2011-11-15,49.56,48.87,55.6617,48.75,48.4508,DOWN,0
2011-11-16,48.78,48.93,55.6146,49.006,48.4308,DOWN,0
2011-11-17,47.91,48.61,55.5621,48.934,48.4154,DOWN,0
2011-11-18,47.81,48.18,55.5086,48.6,48.434,DOWN,0
2011-11-21,46.23,47.0,55.4423,48.058,48.4212,UP,1
2011-11-22,46.36,46.19,55.3756,47.418,48.3956,DOWN,0
2011-11-23,45.47,45.77,55.304,46.756,48.3308,UP,1
2011-11-25,45.52,45.54,55.2318,46.278,48.249,UP,1
2011-11-28,46.96,46.47,55.1655,46.108,48.2014,DOWN,0
2011-11-29,46.62,47.0,55.0962,46.186,48.1638,UP,1
2011-11-30,48.83,47.65,55.039,46.68,48.1706,UP,1
2011-12-01,49.53,48.8,54.9815,47.492,48.2166,DOWN,0
2011-12-02,47.62,49.78,54.9157,47.912,48.2446,UP,1
2011-12-05,49.09,48.68,54.8462,48.338,48.3032,DOWN,0
2011-12-06,48.53,49.23,54.7792,48.72,48.3284,DOWN,0
2011-12-07,48.27,48.24,54.7118,48.608,48.3106,DOWN,0
2011-12-08,47.12,47.95,54.6396,48.126,48.2832,UP,1
2011-12-09,47.85,47.28,54.5636,48.172,48.2758,DOWN,0
2011-12-12,47.07,47.49,54.4826,47.768,48.2746,DOWN,0
2011-12-13,46.85,47.12,54.4045,47.432,48.3046,DOWN,0
2011-12-14,46.77,46.9,54.3231,47.132,48.3046,DOWN,0
2011-12-15,46.63,46.38,54.2334,47.034,48.2846,DOWN,0
2011-12-16,46.21,47.0,54.1461,46.706,48.2524,DOWN,0
2011-12-19,45.78,46.39,54.0585,46.448,48.2104,UP,1
2011-12-20,47.76,46.7,53.9719,46.63,48.1778,UP,1
2011-12-21,48.6,47.57,53.8931,46.996,48.1478,UP,1
2011-12-22,49.72,48.62,53.8271,47.614,48.139,UP,1
2011-12-23,50.01,49.71,53.7621,48.374,48.1356,DOWN,0
2011-12-27,49.85,49.74,53.6996,49.188,48.1322,DOWN,0
2011-12-28,49.31,49.78,53.6391,49.498,48.1476,UP,1
2011-12-29,49.59,49.07,53.5854,49.696,48.1584,UP,1
2011-12-30,49.71,49.67,53.531,49.694,48.1644,UP,1
2012-01-03,51.07,50.65,53.4787,49.906,48.2202,UP,1
2012-01-04,51.25,50.91,53.4248,50.186,48.2618,DOWN,0
2012-01-05,51.19,51.09,53.3721,50.562,48.2856,UP,1
2012-01-06,51.5,51.3,53.3228,50.944,48.3508,UP,1
2012-01-09,51.8,51.72,53.2758,51.362,48.4202,UP,1
2012-01-10,52.26,52.16,53.2315,51.6,48.4784,UP,1
2012-01-11,53.02,51.95,53.1931,51.954,48.5404,DOWN,0
2012-01-12,52.49,52.23,53.1501,52.214,48.632,DOWN,0
2012-01-13,51.73,52.15,53.1049,52.26,48.7266,UP,1
2012-01-17,52.01,52.3,53.061,52.302,48.8116,UP,1
2012-01-18,52.17,51.99,53.0173,52.284,48.8806,UP,1
2012-01-19,52.8,51.54,52.9739,52.24,48.9654,UP,1
2012-01-20,53.14,52.87,52.937,52.37,49.047,DOWN,0
2012-01-23,52.8,53.08,52.8997,52.584,49.1068,UP,1
2012-01-24,52.94,52.65,52.8651,52.77,49.2156,UP,1
2012-01-25,55.06,52.83,52.8419,53.348,49.3514,DOWN,0
2012-01-26,54.87,55.38,52.8162,53.762,49.4592,UP,1
2012-01-27,54.9,54.7,52.7923,54.114,49.5784,UP,1
2012-01-30,55.02,54.4,52.7682,54.558,49.6876,UP,1
2012-01-31,55.43,55.47,52.746,55.056,49.8206,DOWN,0
2012-02-01,55.22,54.83,52.7186,55.088,49.9668,DOWN,0
2012-02-02,55.0,55.4,52.6935,55.114,50.1106,UP,1
2012-02-03,55.61,55.45,52.6661,55.256,50.2982,UP,1
2012-02-06,55.67,55.48,52.6524,55.386,50.4844,DOWN,0
2012-02-07,55.18,55.39,52.6357,55.336,50.6786,DOWN,0
2012-02-08,54.75,55.24,52.6194,55.242,50.8632,DOWN,0
2012-02-09,53.96,54.08,52.5975,55.034,51.0032,DOWN,0
2012-02-10,53.54,53.66,52.5733,54.62,51.1416,UP,1
2012-02-13,53.87,53.79,52.5467,54.26,51.2424,DOWN,0
2012-02-14,53.52,53.25,52.5193,53.928,51.3222,UP,1
2012-02-15,53.58,53.84,52.491,53.694,51.4414,UP,1
2012-02-16,53.65,53.71,52.4625,53.632,51.5326,DOWN,0
2012-02-17,53.6,53.9,52.4332,53.644,51.634,DOWN,0
2012-02-21,53.33,53.77,52.4013,53.536,51.7352,UP,1
2012-02-22,53.44,53.42,52.37,53.52,51.8616,UP,1
2012-02-23,53.92,53.43,52.3391,53.588,51.983,UP,1
2012-02-24,54.78,54.04,52.308,53.814,52.1372,UP,1
2012-02-27,54.96,54.25,52.2736,54.086,52.2994,DOWN,0
2012-02-28,54.56,54.75,52.2306,54.332,52.4552,DOWN,0
2012-02-29,53.64,54.69,52.1824,54.372,52.5954,DOWN,0
2012-03-01,53.14,53.845,52.1293,54.216,52.734,UP,1
2012-03-02,53.21,53.05,52.0763,53.902,52.8826,DOWN,0
2012-03-05,52.8,53.15,52.0203,53.47,52.9834,DOWN,0
2012-03-06,52.03,52.22,51.9605,52.964,53.052,UP,1
2012-03-07,52.05,51.87,51.9036,52.646,53.0986,UP,1
2012-03-08,52.77,52.36,51.8522,52.572,53.1538,UP,1
2012-03-09,52.9,53.01,51.803,52.51,53.2148,DOWN,0
2012-03-12,52.4,52.84,51.7536,52.43,53.2766,UP,1
2012-03-13,53.33,52.8,51.7092,52.69,53.3514,UP,1
2012-03-14,54.23,53.26,51.6695,53.126,53.4418,UP,1
2012-03-15,55.0,54.36,51.6325,53.572,53.5204,DOWN,0
2012-03-16,54.9,55.13,51.6005,53.972,53.5934,UP,1
2012-03-19,54.95,54.6,51.5702,54.482,53.6686,DOWN,0
2012-03-20,54.82,54.78,51.5433,54.78,53.735,UP,1
2012-03-21,54.85,54.78,51.5247,54.904,53.796,DOWN,0
2012-03-22,54.22,54.4,51.4994,54.748,53.8352,UP,1
2012-03-23,54.44,54.35,51.4784,54.656,53.8636,UP,1
2012-03-26,55.51,54.76,51.461,54.768,53.924,DOWN,0
2012-03-27,55.34,55.53,51.4469,54.872,53.9962,DOWN,0
2012-03-28,55.05,55.2,51.4294,54.912,54.057,UP,1
2012-03-29,55.08,54.74,51.4104,55.084,54.1152,UP,1
2012-03-30,55.48,55.33,51.3979,55.292,54.1688,UP,1
2012-04-02,55.55,55.67,51.3856,55.3,54.217,UP,1
2012-04-03,55.58,55.5,51.375,55.348,54.2726,DOWN,0
2012-04-04,54.77,55.28,51.3588,55.292,54.3092,UP,1
2012-04-05,55.03,54.38,51.3426,55.282,54.3086,DOWN,0
2012-04-09,54.15,54.25,51.3213,55.016,54.2942,DOWN,0
2012-04-10,53.11,53.91,51.2957,54.528,54.2584,UP,1
2012-04-11,53.83,53.82,51.278,54.178,54.2346,UP,1
2012-04-12,54.86,53.91,51.2626,54.196,54.2232,DOWN,0
2012-04-13,53.96,54.77,51.239,53.982,54.198,UP,1
2012-04-16,54.24,54.13,51.2196,54.0,54.1828,UP,1
2012-04-17,54.89,54.58,51.2006,54.356,54.1684,UP,1
2012-04-18,55.46,55.52,51.1765,54.682,54.1642,DOWN,0
2012-04-19,54.36,55.61,51.1499,54.582,54.1478,DOWN,0
2012-04-20,53.93,54.48,51.1203,54.576,54.1314,DOWN,0
2012-04-23,52.7,53.28,51.0808,54.268,54.1062,UP,1
2012-04-24,53.16,52.97,51.0459,53.922,54.0986,UP,1
2012-04-25,53.68,53.39,51.0215,53.566,54.0948,UP,1
2012-04-26,54.06,53.29,50.9962,53.506,54.1056,UP,1
2012-04-27,54.56,54.56,50.9724,53.632,54.1252,UP,1
2012-04-30,54.57,54.72,50.952,54.006,54.1436,UP,1
2012-05-01,54.87,54.38,50.9342,54.348,54.169,DOWN,0
2012-05-02,54.66,54.09,50.9162,54.544,54.1956,UP,1
2012-05-03,54.76,54.8,50.8942,54.684,54.222,DOWN,0
2012-05-04,53.87,54.5,50.879,54.546,54.221,UP,1
2012-05-07,54.12,53.65,50.8615,54.456,54.2078,UP,1
2012-05-08,54.15,53.72,50.8479,54.312,54.1916,DOWN,0
2012-05-09,53.25,53.51,50.833,54.03,54.1654,UP,1
2012-05-10,53.37,53.63,50.8243,53.752,54.16,DOWN,0
2012-05-11,53.18,53.24,50.8178,53.614,54.1608,DOWN,0
2012-05-14,52.64,52.65,50.8107,53.318,54.1494,DOWN,0
2012-05-15,51.99,52.67,50.799,52.886,54.1332,DOWN,0
2012-05-16,51.73,52.12,50.7921,52.582,54.1272,DOWN,0
2012-05-17,50.98,51.76,50.7886,52.104,54.1058,DOWN,0
2012-05-18,50.26,51.21,50.7796,51.52,54.0556,UP,1
2012-05-21,51.43,50.48,50.7885,51.278,54.0262,UP,1
2012-05-22,51.72,51.44,50.7969,51.224,54.0126,DOWN,0
2012-05-23,51.28,51.46,50.8162,51.134,53.9716,UP,1
2012-05-24,51.72,51.38,50.8297,51.282,53.9214,UP,1
2012-05-25,51.85,51.69,50.8587,51.6,53.8584,UP,1
2012-05-29,52.59,52.41,50.8838,51.832,53.8122,DOWN,0
2012-05-30,51.55,52.37,50.8988,51.798,53.7442,DOWN,0
2012-05-31,51.45,51.49,50.9103,51.832,53.6768,DOWN,0
2012-06-01,50.01,50.74,50.9183,51.49,53.58,DOWN,0
2012-06-04,49.84,49.9,50.9296,51.088,53.4924,UP,1
2012-06-05,50.79,49.64,50.9608,50.728,53.4194,UP,1
2012-06-06,51.25,51.02,50.998,50.668,53.3342,DOWN,0
2012-06-07,51.19,51.73,51.0346,50.616,53.2512,UP,1
2012-06-08,51.31,51.03,51.0604,50.876,53.1764,UP,1
2012-06-11,51.41,51.63,51.0824,51.19,53.103,UP,1
2012-06-12,51.78,51.54,51.1106,51.388,53.029,DOWN,0
2012-06-13,51.49,51.73,51.1372,51.436,52.9478,UP,1
2012-06-14,52.34,51.65,51.1587,51.666,52.883,UP,1
2012-06-15,54.15,52.72,51.191,52.234,52.8706,UP,1
2012-06-18,54.57,54.0,51.2197,52.866,52.8614,UP,1
2012-06-19,55.19,54.78,51.2544,53.548,52.8822,DOWN,0
2012-06-20,54.9,55.16,51.2926,54.23,52.918,DOWN,0
2012-06-21,53.75,55.08,51.3224,54.512,52.9164,UP,1
2012-06-22,54.57,54.01,51.3463,54.596,52.9106,DOWN,0
2012-06-25,53.71,54.14,51.3714,54.424,52.9056,UP,1
2012-06-26,53.82,53.72,51.4061,54.15,52.8972,UP,1
2012-06-27,54.33,53.74,51.4434,54.036,52.886,DOWN,0
2012-06-28,53.79,54.03,51.4742,54.044,52.8526,UP,1
2012-06-29,55.1,54.7,51.5062,54.15,52.8674,DOWN,0
2012-07-02,54.67,55.0,51.5314,54.342,52.8822,UP,1
2012-07-03,54.68,54.58,51.5582,54.514,52.9218,DOWN,0
2012-07-05,54.21,54.53,51.5867,54.49,52.9428,DOWN,0
2012-07-06,53.54,53.49,51.612,54.44,52.94,UP,1
2012-07-09,53.67,53.49,51.6441,54.154,52.9322,DOWN,0
2012-07-10,53.06,54.18,51.6784,53.832,52.9022,DOWN,0
2012-07-11,53.06,52.91,51.7128,53.508,52.872,DOWN,0
2012-07-12,52.72,52.69,51.7401,53.21,52.829,UP,1
2012-07-13,53.05,52.82,51.7595,53.112,52.7968,DOWN,0
2012-07-16,52.9,53.15,51.7816,52.958,52.7596,UP,1
2012-07-17,53.72,53.17,51.8091,53.09,52.7566,DOWN,0
2012-07-18,53.57,53.51,51.8413,53.192,52.7456,DOWN,0
2012-07-19,52.14,52.32,51.8752,53.076,52.7054,DOWN,0
2012-07-20,51.38,51.97,51.8983,52.742,52.668,DOWN,0
2012-07-23,50.75,50.7,51.9139,52.312,52.6156,DOWN,0
2012-07-24,50.75,51.09,51.9285,51.718,52.567,UP,1
2012-07-25,51.27,50.81,51.9455,51.258,52.5396,UP,1
2012-07-26,51.3,51.82,51.955,51.09,52.5258,UP,1
2012-07-27,52.41,51.62,51.9666,51.296,52.5394,DOWN,0
2012-07-30,52.34,52.23,51.9775,51.614,52.5666,DOWN,0
2012-07-31,52.03,52.41,51.9867,51.87,52.602,UP,1
2012-08-01,52.83,52.36,52.0008,52.182,52.63,DOWN,0
2012-08-02,51.4,51.98,52.0151,52.202,52.6236,UP,1
2012-08-03,52.75,52.53,52.0336,52.27,52.653,UP,1
2012-08-06,52.94,52.87,52.0512,52.39,52.6774,UP,1
2012-08-07,53.0,52.98,52.0748,52.584,52.7004,DOWN,0
2012-08-08,52.99,52.87,52.0939,52.616,52.7084,DOWN,0
2012-08-09,52.79,52.89,52.1079,52.894,52.7332,UP,1
2012-08-10,53.06,52.65,52.132,52.956,52.7654,UP,1
2012-08-13,53.2,52.83,52.1563,53.008,52.8292,UP,1
2012-08-14,53.79,53.38,52.1785,53.166,52.9082,UP,1
2012-08-15,54.11,53.6,52.1995,53.39,52.9746,UP,1
2012-08-16,54.5,54.09,52.2325,53.732,53.0396,DOWN,0
2012-08-17,54.36,54.48,52.2693,53.992,53.103,UP,1
2012-08-20,54.5,54.36,52.303,54.252,53.1668,DOWN,0
2012-08-21,54.3,54.57,52.3309,54.354,53.2246,DOWN,0
2012-08-22,53.82,54.45,52.3572,54.296,53.2654,DOWN,0
2012-08-23,53.23,53.8,52.378,54.042,53.3002,UP,1
2012-08-24,53.74,53.17,52.3977,53.918,53.3282,DOWN,0
2012-08-27,53.69,53.76,52.4286,53.756,53.319,UP,1
2012-08-28,53.72,53.59,52.4559,53.64,53.302,DOWN,0
2012-08-29,53.58,53.72,52.4764,53.592,53.2698,DOWN,0
2012-08-30,53.11,53.19,52.4972,53.568,53.234,UP,1
2012-08-31,53.26,53.37,52.5157,53.472,53.2242,UP,1
2012-09-04,53.82,54.25,52.5409,53.498,53.2092,DOWN,0
2012-09-05,53.12,53.78,52.567,53.378,53.1974,UP,1
2012-09-06,54.19,52.85,52.5989,53.5,53.2048,DOWN,0
2012-09-07,54.15,54.37,52.6385,53.708,53.2012,DOWN,0
2012-09-10,53.55,54.18,52.6744,53.766,53.1964,UP,1
2012-09-11,54.0,53.66,52.7171,53.802,53.1744,UP,1
2012-09-12,54.42,54.08,52.7616,54.062,53.1694,UP,1
2012-09-13,55.19,54.62,52.8027,54.262,53.1796,UP,1
2012-09-14,56.01,55.19,52.8497,54.634,53.2156,UP,1
2012-09-17,56.23,55.92,52.8867,55.17,53.2694,DOWN,0
2012-09-18,55.93,56.0,52.9187,55.556,53.3146,DOWN,0
2012-09-19,55.89,55.83,52.96,55.85,53.3712,DOWN,0
2012-09-20,55.77,55.68,52.9934,55.966,53.4254,UP,1
2012-09-21,56.29,56.11,53.0322,56.022,53.4968,UP,1
2012-09-24,56.49,56.09,53.0733,56.074,53.5656,DOWN,0
2012-09-25,55.98,56.69,53.1176,56.084,53.6272,DOWN,0
2012-09-26,55.59,55.9,53.1563,56.024,53.6646,UP,1
2012-09-27,55.81,55.65,53.2,56.032,53.7094,DOWN,0
2012-09-28,55.66,55.56,53.244,55.906,53.7798,DOWN,0
2012-10-01,54.9,55.5,53.2847,55.588,53.8502,DOWN,0
2012-10-02,54.67,55.02,53.3249,55.326,53.9286,DOWN,0
2012-10-03,54.42,54.91,53.3659,55.092,54.002,UP,1
2012-10-04,55.06,54.44,53.4123,54.942,54.0778,DOWN,0
2012-10-05,54.81,55.22,53.4476,54.772,54.148,DOWN,0
2012-10-08,54.35,54.73,53.4763,54.662,54.1868,DOWN,0
2012-10-09,52.73,53.37,53.4914,54.274,54.1946,DOWN,0
2012-10-10,52.22,52.44,53.5024,53.834,54.1984,UP,1
2012-10-11,52.46,52.5,53.5155,53.314,54.191,DOWN,0
2012-10-12,52.3,52.6,53.5304,52.812,54.209,DOWN,0
2012-10-15,52.3,52.3,53.544,52.402,54.2,UP,1
2012-10-16,53.46,52.64,53.5627,52.548,54.2104,DOWN,0
2012-10-17,52.82,53.2,53.5715,52.668,54.2068,UP,1
2012-10-18,53.61,51.85,53.5833,52.898,54.2192,DOWN,0
2012-10-19,52.64,53.42,53.5905,52.966,54.2162,UP,1
2012-10-22,52.95,52.69,53.5978,53.096,54.214,DOWN,0
2012-10-23,52.25,52.42,53.6,52.854,54.195,UP,1
2012-10-24,52.28,52.45,53.6001,52.746,54.1648,UP,1
2012-10-25,52.4,52.63,53.597,52.504,54.1306,DOWN,0
2012-10-26,52.19,52.42,53.5955,52.414,54.0844,UP,1
2012-10-31,52.6,52.6,53.5999,52.344,54.0492,UP,1
2012-11-01,53.07,52.6,53.6052,52.508,54.0206,DOWN,0
2012-11-02,52.64,53.44,53.6075,52.58,53.9874,UP,1
2012-11-05,52.71,52.57,53.6071,52.642,53.9652,UP,1
2012-11-06,53.46,52.77,53.6087,52.896,53.9698,DOWN,0
2012-11-07,52.61,53.06,53.6077,52.898,53.9472,DOWN,0
2012-11-08,52.42,52.47,53.6051,52.768,53.9218,UP,1
2012-11-09,52.53,52.3,53.5925,52.746,53.898,UP,1
2012-11-12,53.05,52.74,53.5834,52.814,53.8874,DOWN,0
2012-11-13,52.68,52.79,53.5723,52.658,53.8788,DOWN,0
2012-11-14,52.32,52.78,53.5588,52.6,53.86,DOWN,0
2012-11-15,52.0,52.33,53.5416,52.516,53.8236,UP,1
2012-11-16,52.1,52.55,53.526,52.43,53.8032,UP,1
2012-11-19,53.0,52.57,53.516,52.42,53.7794,UP,1
2012-11-20,53.6,53.05,53.506,52.604,53.7684,DOWN,0
2012-11-21,53.5,53.62,53.4951,52.84,53.7674,UP,1
2012-11-23,54.52,53.66,53.4918,53.344,53.7778,UP,1
2012-11-26,54.53,54.26,53.4907,53.83,53.78,DOWN,0
2012-11-27,54.22,54.38,53.492,54.074,53.7606,UP,1
2012-11-28,54.6,54.08,53.4973,54.274,53.7324,DOWN,0
2012-11-29,54.05,54.82,53.4982,54.384,53.6888,UP,1
2012-11-30,54.16,54.07,53.5014,54.312,53.6534,UP,1
2012-12-03,54.44,54.48,53.5057,54.294,53.6244,DOWN,0
2012-12-04,54.35,54.5,53.5092,54.32,53.596,UP,1
2012-12-05,54.36,54.33,53.513,54.272,53.5574,DOWN,0
2012-12-06,54.35,54.22,53.5181,54.332,53.5146,UP,1
2012-12-07,54.57,54.47,53.5238,54.414,53.4864,UP,1
