ticker,BA US Equity,BA US Equity,BA US Equity,BA US Equity,BA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-10-10,70.34,70.8,73.1911,70.476,71.6087,UP,1
2012-10-11,70.83,70.9,73.1739,70.654,71.5699,UP,1
2012-10-12,71.85,71.08,73.1668,70.846,71.5671,UP,1
2012-10-15,72.25,71.85,73.1575,71.182,71.5559,UP,1
2012-10-16,73.48,72.76,73.1582,71.75,71.5677,UP,1
2012-10-17,73.63,73.74,73.1552,72.408,71.5511,UP,1
2012-10-18,74.26,73.52,73.1549,73.094,71.5443,DOWN,0
2012-10-19,74.01,74.03,73.1573,73.526,71.5389,DOWN,0
2012-10-22,73.7,73.8,73.1559,73.816,71.5287,DOWN,0
2012-10-23,72.82,72.99,73.1473,73.684,71.5013,DOWN,0
2012-10-24,72.71,74.95,73.1359,73.5,71.4793,DOWN,0
2012-10-25,71.54,73.05,73.1199,72.956,71.4487,DOWN,0
2012-10-26,71.11,71.16,73.0979,72.376,71.3981,DOWN,0
2012-10-31,70.44,71.35,73.0771,71.724,71.3287,UP,1
2012-11-01,70.79,70.59,73.0548,71.318,71.2679,DOWN,0
2012-11-02,70.05,71.0,73.0298,70.786,71.2035,UP,1
2012-11-05,70.41,69.87,73.004,70.56,71.1557,UP,1
2012-11-06,72.02,70.47,72.9865,70.742,71.1889,DOWN,0
2012-11-07,70.11,70.69,72.9595,70.676,71.1693,UP,1
2012-11-08,70.98,70.13,72.9376,70.714,71.1613,UP,1
2012-11-09,73.25,70.76,72.9248,71.354,71.1959,UP,1
2012-11-12,73.69,73.41,72.9167,72.01,71.2409,DOWN,0
2012-11-13,73.36,73.02,72.9107,72.278,71.2917,DOWN,0
2012-11-14,71.29,73.34,72.8964,72.514,71.2895,DOWN,0
2012-11-15,71.04,71.22,72.8807,72.526,71.2929,DOWN,0
2012-11-16,70.77,71.19,72.8577,72.03,71.2699,UP,1
2012-11-19,71.96,71.49,72.8414,71.684,71.2527,UP,1
2012-11-20,72.54,71.87,72.8224,71.52,71.2457,UP,1
2012-11-21,73.15,72.54,72.8108,71.892,71.2871,UP,1
2012-11-23,73.74,73.35,72.8035,72.432,71.3365,UP,1
2012-11-26,74.27,73.4,72.7976,73.132,71.4027,UP,1
2012-11-27,74.49,74.12,72.7905,73.638,71.4609,DOWN,0
2012-11-28,74.09,74.0,72.7862,73.948,71.5171,UP,1
2012-11-29,74.12,74.36,72.7826,74.142,71.6011,UP,1
2012-11-30,74.28,74.36,72.7762,74.25,71.6777,DOWN,0
2012-12-03,74.02,74.41,72.7702,74.2,71.7601,UP,1
2012-12-04,74.05,73.89,72.7641,74.112,71.8441,DOWN,0
2012-12-05,73.87,73.94,72.7567,74.068,71.9221,UP,1
2012-12-06,73.98,73.8,72.748,74.04,72.0011,UP,1
2012-12-07,74.64,74.09,72.7409,74.112,72.1063,UP,1
2012-12-10,75.53,74.62,72.7393,74.414,72.2119,UP,1
2012-12-11,75.82,75.62,72.7381,74.768,72.3263,DOWN,0
2012-12-12,75.47,75.84,72.7394,75.088,72.4438,DOWN,0
2012-12-13,74.32,75.42,72.7352,75.156,72.53,DOWN,0
2012-12-14,74.02,74.33,72.7306,75.032,72.6198,UP,1
2012-12-17,74.65,74.2,72.7284,74.856,72.7156,UP,1
2012-12-18,75.52,74.3,72.7315,74.796,72.8272,DOWN,0
2012-12-19,75.51,75.61,72.7384,74.804,72.9196,UP,1
2012-12-20,76.2,75.75,72.7566,75.18,73.0322,DOWN,0
2012-12-21,76.17,75.08,72.7699,75.61,73.1428,DOWN,0
2012-12-24,75.97,75.89,72.7789,75.874,73.2554,UP,1
2012-12-26,76.02,75.97,72.7925,75.974,73.3592,DOWN,0
2012-12-27,75.83,76.01,72.8037,76.038,73.4388,DOWN,0
2012-12-28,74.69,75.21,72.8056,75.736,73.4876,UP,1
2012-12-31,75.36,74.61,72.8062,75.574,73.5252,UP,1
2013-01-02,77.07,76.55,72.8144,75.794,73.594,UP,1
2013-01-03,77.47,76.99,72.8258,76.084,73.6582,UP,1
2013-01-04,77.69,77.79,72.8372,76.456,73.7318,DOWN,0
2013-01-07,76.13,77.54,72.8422,76.744,73.7804,DOWN,0
2013-01-08,74.13,75.24,72.8378,76.498,73.8066,UP,1
2013-01-09,76.76,74.92,72.852,76.436,73.8876,UP,1
2013-01-10,77.09,76.93,72.8676,76.36,73.9986,DOWN,0
2013-01-11,75.16,75.71,72.8675,75.854,74.0796,UP,1
2013-01-14,76.55,75.23,72.8762,75.938,74.2018,UP,1
2013-01-15,76.94,76.21,72.8892,76.5,74.3248,DOWN,0
2013-01-16,74.34,73.85,72.8905,76.016,74.4106,UP,1
2013-01-17,75.26,72.78,72.895,75.65,74.5076,DOWN,0
2013-01-18,75.04,75.16,72.8943,75.626,74.568,DOWN,0
2013-01-22,74.16,74.12,72.8919,75.148,74.649,UP,1
2013-01-23,74.29,73.99,72.895,74.618,74.7152,UP,1
2013-01-24,75.32,74.41,72.9036,74.814,74.7566,DOWN,0
2013-01-25,75.03,75.29,72.9166,74.768,74.7834,DOWN,0
2013-01-28,74.0,73.9,72.9336,74.56,74.7962,DOWN,0
2013-01-29,73.65,74.24,72.943,74.458,74.8434,UP,1
2013-01-30,74.59,74.42,72.9485,74.518,74.9144,DOWN,0
2013-01-31,73.87,74.5,72.9532,74.228,74.9764,UP,1
2013-02-01,74.87,74.49,72.9642,74.196,75.0346,UP,1
2013-02-04,75.21,74.29,72.9698,74.438,75.088,UP,1
2013-02-05,75.89,75.69,72.9807,74.886,75.1428,UP,1
2013-02-06,76.29,75.47,72.9966,75.226,75.1938,UP,1
2013-02-07,77.43,76.32,73.016,75.938,75.257,DOWN,0
2013-02-08,76.56,77.24,73.0345,76.276,75.2984,DOWN,0
2013-02-11,75.87,76.42,73.0478,76.408,75.334,UP,1
2013-02-12,75.99,76.06,73.0424,76.428,75.3714,DOWN,0
2013-02-13,74.78,75.67,73.0313,76.126,75.3814,UP,1
2013-02-14,74.93,74.69,73.0196,75.626,75.3996,UP,1
2013-02-15,75.03,75.26,73.0108,75.32,75.4192,DOWN,0
2013-02-19,74.65,74.99,72.9978,75.076,75.4348,UP,1
2013-02-20,74.78,75.64,72.9854,74.834,75.4508,UP,1
2013-02-21,76.01,74.96,72.9813,75.08,75.4782,UP,1
2013-02-22,76.66,76.7,72.9854,75.426,75.5008,DOWN,0
2013-02-25,75.03,76.83,72.9807,75.426,75.485,UP,1
2013-02-26,75.65,75.43,72.982,75.626,75.4886,UP,1
2013-02-27,77.36,75.53,72.9985,76.142,75.5494,DOWN,0
2013-02-28,76.9,77.24,73.014,76.32,75.607,UP,1
2013-03-01,77.28,76.7,73.0326,76.444,75.6596,DOWN,0
2013-03-04,77.09,76.95,73.0525,76.856,75.691,UP,1
2013-03-05,78.66,77.45,73.0829,77.458,75.754,UP,1
2013-03-06,79.08,78.67,73.1165,77.802,75.8116,UP,1
2013-03-07,81.05,79.37,73.1731,78.632,75.9092,UP,1
2013-03-08,81.23,81.16,73.2335,79.422,76.0144,UP,1
2013-03-11,82.94,81.01,73.2893,80.592,76.1528,UP,1
2013-03-12,84.16,83.1,73.3527,81.692,76.3194,UP,1
2013-03-13,84.75,84.38,73.4186,82.826,76.5206,DOWN,0
2013-03-14,84.62,84.62,73.4848,83.54,76.7058,UP,1
2013-03-15,86.43,84.75,73.5669,84.58,76.893,DOWN,0
2013-03-18,85.18,85.07,73.6408,85.028,77.0472,UP,1
2013-03-19,85.51,85.53,73.7214,85.298,77.2036,DOWN,0
2013-03-20,85.37,85.85,73.8002,85.422,77.3884,DOWN,0
2013-03-21,84.33,85.2,73.8857,85.364,77.5924,UP,1
2013-03-22,84.82,84.52,73.9723,85.042,77.7536,UP,1
2013-03-25,84.85,85.03,74.0586,84.976,77.9088,UP,1
2013-03-26,86.62,85.43,74.1466,85.198,78.138,DOWN,0
2013-03-27,86.2,85.75,74.2279,85.364,78.331,DOWN,0
2013-03-28,85.85,86.41,74.3074,85.668,78.5092,DOWN,0
2013-04-01,85.25,85.6,74.3831,85.754,78.7274,DOWN,0
2013-04-02,84.09,85.39,74.4407,85.602,78.904,UP,1
2013-04-03,84.36,84.3,74.5022,85.15,79.0904,UP,1
2013-04-04,84.95,84.79,74.5677,84.9,79.3062,UP,1
2013-04-05,86.17,84.07,74.6386,84.964,79.5438,UP,1
2013-04-08,86.75,86.04,74.7128,85.264,79.7724,UP,1
2013-04-09,87.21,87.12,74.7843,85.888,80.016,UP,1
2013-04-10,87.82,87.34,74.8583,86.58,80.2924,UP,1
2013-04-11,88.53,87.96,74.9441,87.296,80.59,UP,1
2013-04-12,88.89,88.29,75.0288,87.84,80.876,DOWN,0
2013-04-15,86.77,88.44,75.1074,87.844,81.134,UP,1
2013-04-16,86.89,87.45,75.1872,87.78,81.3744,DOWN,0
2013-04-17,86.69,86.47,75.2613,87.554,81.604,DOWN,0
2013-04-18,86.12,87.06,75.334,87.072,81.8086,UP,1
2013-04-19,87.96,87.57,75.4023,86.886,82.042,DOWN,0
2013-04-22,86.94,88.08,75.4711,86.92,82.2322,UP,1
2013-04-23,88.18,87.35,75.5406,87.178,82.4646,UP,1
2013-04-24,90.83,91.95,75.6226,88.006,82.7638,UP,1
2013-04-25,91.67,91.35,75.7125,89.116,83.0774,UP,1
2013-04-26,92.85,91.89,75.8066,90.094,83.4388,DOWN,0
2013-04-29,91.9,91.4,75.9,91.086,83.7782,DOWN,0
2013-04-30,91.41,91.35,75.9994,91.732,84.1058,DOWN,0
2013-05-01,91.18,91.08,76.0968,91.802,84.4364,UP,1
2013-05-02,92.21,91.24,76.1903,91.91,84.785,UP,1
2013-05-03,93.74,92.85,76.2941,92.088,85.1396,UP,1
2013-05-06,94.19,93.44,76.3995,92.546,85.4902,UP,1
2013-05-07,94.79,94.31,76.504,93.222,85.8854,DOWN,0
2013-05-08,94.04,94.31,76.5999,93.794,86.2532,UP,1
2013-05-09,94.61,94.07,76.7035,94.274,86.5982,DOWN,0
2013-05-10,94.24,94.75,76.8102,94.374,86.945,UP,1
2013-05-13,94.76,94.12,76.9238,94.488,87.2946,UP,1
2013-05-14,96.11,94.92,77.0342,94.752,87.675,UP,1
2013-05-15,97.02,95.69,77.1448,95.348,88.0422,DOWN,0
2013-05-16,96.58,96.89,77.2501,95.742,88.3922,UP,1
2013-05-17,98.92,97.02,77.3704,96.678,88.7496,DOWN,0
2013-05-20,98.72,99.12,77.4945,97.47,89.0994,UP,1
2013-05-21,98.75,98.59,77.6244,97.998,89.4156,DOWN,0
2013-05-22,97.93,98.86,77.7541,98.18,89.691,UP,1
2013-05-23,99.75,97.18,77.8888,98.814,89.991,UP,1
2013-05-24,100.0,99.75,78.0243,99.03,90.2986,UP,1
2013-05-28,100.11,100.85,78.1526,99.308,90.5722,DOWN,0
2013-05-29,99.09,99.56,78.275,99.376,90.8504,UP,1
2013-05-30,100.54,99.29,78.4063,99.898,91.151,DOWN,0
2013-05-31,99.02,100.21,78.5304,99.752,91.424,UP,1
2013-06-03,100.74,99.36,78.6631,99.9,91.7522,DOWN,0
2013-06-04,99.61,100.48,78.7921,99.8,92.048,DOWN,0
2013-06-05,98.49,99.34,78.9192,99.68,92.3208,UP,1
2013-06-06,99.76,98.65,79.0498,99.524,92.5836,UP,1
2013-06-07,102.49,100.25,79.1927,100.218,92.9094,DOWN,0
2013-06-10,102.24,102.51,79.3348,100.518,93.2372,DOWN,0
2013-06-11,101.75,101.61,79.4772,100.946,93.5672,DOWN,0
2013-06-12,100.88,102.19,79.6176,101.424,93.903,UP,1
2013-06-13,102.16,100.96,79.7766,101.904,94.259,DOWN,0
2013-06-14,101.83,102.16,79.9303,101.772,94.5966,UP,1
2013-06-17,103.03,102.69,80.0885,101.93,94.9338,UP,1
2013-06-18,104.08,103.22,80.2513,102.396,95.2804,DOWN,0
2013-06-19,102.25,103.83,80.4054,102.67,95.5812,DOWN,0
2013-06-20,99.64,101.46,80.5495,102.166,95.8176,UP,1
2013-06-21,99.98,100.08,80.6924,101.796,96.0466,DOWN,0
2013-06-24,97.85,99.06,80.8273,100.76,96.2258,UP,1
2013-06-25,98.67,99.2,80.961,99.678,96.4638,UP,1
2013-06-26,100.75,99.65,81.1007,99.378,96.741,UP,1
2013-06-27,103.15,102.41,81.252,100.08,97.0702,DOWN,0
2013-06-28,102.44,102.86,81.4088,100.572,97.3966,UP,1
2013-07-01,103.24,102.93,81.5686,101.65,97.7022,DOWN,0
2013-07-02,101.47,103.22,81.7212,102.21,97.9928,UP,1
2013-07-03,102.89,101.01,81.8777,102.638,98.287,UP,1
2013-07-05,104.2,103.7,82.0423,102.848,98.5544,UP,1
2013-07-08,104.37,104.0,82.2146,103.234,98.8084,UP,1
2013-07-09,104.68,105.27,82.3857,103.522,99.045,UP,1
2013-07-10,105.5,104.5,82.5637,104.328,99.317,UP,1
2013-07-11,106.88,106.43,82.7489,105.126,99.6264,DOWN,0
2013-07-12,101.87,106.86,82.9084,104.66,99.8402,UP,1
2013-07-15,105.66,103.83,83.0865,104.918,100.1092,DOWN,0
2013-07-16,104.23,105.69,83.2608,104.828,100.319,UP,1
2013-07-17,104.79,104.45,83.4335,104.686,100.531,UP,1
2013-07-18,107.63,104.96,83.6211,104.836,100.7878,DOWN,0
2013-07-19,106.96,107.13,83.8079,105.854,101.0462,DOWN,0
2013-07-22,106.86,107.27,83.9922,106.094,101.2912,UP,1
2013-07-23,107.79,107.18,84.1835,106.806,101.5622,DOWN,0
2013-07-24,106.95,109.24,84.3689,107.238,101.806,DOWN,0
2013-07-25,106.7,106.36,84.5528,107.052,102.0178,DOWN,0
2013-07-26,105.6,106.22,84.7263,106.78,102.1894,DOWN,0
2013-07-29,104.81,103.52,84.8975,106.37,102.354,UP,1
2013-07-30,105.73,104.94,85.073,105.958,102.4902,DOWN,0
2013-07-31,105.1,105.92,85.2467,105.588,102.6178,UP,1
2013-08-01,106.7,105.99,85.4261,105.588,102.7768,UP,1
2013-08-02,107.9,106.0,85.6064,106.048,102.9762,DOWN,0
2013-08-05,107.5,107.14,85.7826,106.586,103.1312,DOWN,0
2013-08-06,107.04,107.35,85.9504,106.848,103.272,DOWN,0
2013-08-07,106.42,106.21,86.1144,107.112,103.3982,DOWN,0
2013-08-08,105.84,106.68,86.2723,106.94,103.5332,DOWN,0
2013-08-09,105.33,105.37,86.4289,106.426,103.629,DOWN,0
2013-08-12,104.24,104.86,86.5816,105.774,103.7334,UP,1
2013-08-13,106.23,104.31,86.7486,105.612,103.8432,DOWN,0
2013-08-14,104.16,106.16,86.9059,105.16,103.9342,DOWN,0
2013-08-15,102.73,103.19,87.0618,104.538,104.019,UP,1
2013-08-16,103.47,102.82,87.2236,104.166,104.0932,UP,1
2013-08-19,104.72,103.0,87.395,104.262,104.1378,DOWN,0
2013-08-20,104.63,104.69,87.5642,103.942,104.1856,DOWN,0
2013-08-21,103.91,104.47,87.7335,103.892,104.2288,UP,1
2013-08-22,105.14,103.88,87.9072,104.374,104.314,UP,1
2013-08-23,105.48,105.5,88.0745,104.776,104.3804,UP,1
2013-08-26,105.53,105.75,88.2516,104.938,104.4544,DOWN,0
2013-08-27,103.21,104.4,88.4127,104.654,104.458,UP,1
2013-08-28,103.27,103.1,88.5628,104.526,104.4418,UP,1
2013-08-29,104.93,103.28,88.719,104.484,104.4954,DOWN,0
2013-08-30,103.92,104.92,88.8718,104.172,104.581,UP,1
2013-09-03,105.01,105.13,89.0404,104.068,104.6816,UP,1
2013-09-04,106.37,105.05,89.2171,104.7,104.852,UP,1
2013-09-05,106.65,106.16,89.3965,105.376,105.0116,DOWN,0
2013-09-06,106.07,107.0,89.567,105.604,105.118,UP,1
2013-09-09,107.19,106.58,89.7403,106.258,105.1988,UP,1
2013-09-10,108.17,107.635,89.9153,106.89,105.3134,UP,1
2013-09-11,109.23,108.25,90.0928,107.462,105.4332,UP,1
2013-09-12,109.8,109.19,90.2704,108.092,105.5998,UP,1
2013-09-13,111.33,109.93,90.4546,109.144,105.7686,UP,1
2013-09-16,115.67,113.73,90.6625,110.84,105.998,UP,1
2013-09-17,117.11,115.78,90.8775,112.628,106.2528,UP,1
2013-09-18,118.4,117.28,91.0981,114.462,106.5272,UP,1
2013-09-19,119.04,119.22,91.3232,116.31,106.798,DOWN,0
2013-09-20,116.63,119.15,91.5361,117.37,106.993,UP,1
2013-09-23,117.51,117.15,91.7543,117.738,107.3058,UP,1
2013-09-24,119.0,117.19,91.9794,118.116,107.5726,DOWN,0
2013-09-25,118.51,119.32,92.1987,118.138,107.8582,UP,1
2013-09-26,119.38,118.71,92.418,118.206,108.15,DOWN,0
2013-09-27,118.74,118.51,92.6326,118.628,108.3722,DOWN,0
2013-09-30,117.5,117.35,92.8428,118.626,108.583,UP,1
2013-10-01,117.75,117.97,93.0599,118.376,108.8008,UP,1
2013-10-02,117.84,117.38,93.279,118.242,109.0018,DOWN,0
2013-10-03,115.24,117.35,93.482,117.414,109.1676,UP,1
2013-10-04,117.2,115.27,93.6904,117.106,109.3776,DOWN,0
2013-10-07,116.69,115.51,93.8963,116.944,109.5994,DOWN,0
2013-10-08,115.44,116.67,94.0924,116.482,109.812,DOWN,0
2013-10-09,114.47,115.4,94.284,115.808,109.9868,UP,1
2013-10-10,118.9,116.1,94.4986,116.54,110.2628,DOWN,0
2013-10-11,117.98,118.6,94.7084,116.696,110.4884,UP,1
2013-10-14,119.46,117.42,94.9265,117.25,110.7196,DOWN,0
2013-10-15,118.18,119.42,95.144,117.798,110.9332,UP,1
2013-10-16,120.34,118.78,95.3689,118.972,111.1992,UP,1
2013-10-17,122.29,119.81,95.595,119.65,111.5166,UP,1
2013-10-18,122.52,122.5,95.8203,120.558,111.8502,DOWN,0
2013-10-21,121.47,122.69,96.0392,120.96,112.173,UP,1
2013-10-22,122.48,122.0,96.2709,121.82,112.5378,UP,1
2013-10-23,129.02,126.0,96.5454,123.556,112.9936,DOWN,0
2013-10-24,128.98,129.01,96.8065,124.894,113.49,UP,1
2013-10-25,131.19,129.25,97.077,126.628,114.0592,DOWN,0
2013-10-28,129.88,128.75,97.3506,128.31,114.5874,DOWN,0
2013-10-29,129.66,129.35,97.6161,129.746,115.0862,UP,1
2013-10-30,129.68,129.56,97.8798,129.878,115.5872,UP,1
2013-10-31,130.5,129.84,98.1606,130.182,116.119,UP,1
2013-11-01,133.03,130.9,98.4495,130.55,116.6768,DOWN,0
2013-11-04,132.79,133.75,98.7382,131.132,117.223,UP,1
2013-11-05,133.57,132.03,99.0353,131.914,117.7838,DOWN,0
2013-11-06,133.09,134.02,99.3293,132.596,118.3814,DOWN,0
2013-11-07,131.51,133.44,99.6102,132.798,118.9462,UP,1
2013-11-08,133.49,131.28,99.9025,132.89,119.5174,DOWN,0
2013-11-11,132.53,133.14,100.1952,132.838,120.0896,DOWN,0
2013-11-12,132.33,132.4,100.4886,132.59,120.636,UP,1
2013-11-13,133.17,131.92,100.7815,132.606,121.172,UP,1
2013-11-14,135.09,133.7,101.0876,133.322,121.7408,UP,1
2013-11-15,136.08,135.36,101.3936,133.84,122.341,UP,1
2013-11-18,138.36,140.25,101.7094,135.006,122.9644,DOWN,0
2013-11-19,136.98,138.5,102.0148,135.936,123.5406,DOWN,0
2013-11-20,132.45,135.8,102.2956,135.792,124.005,UP,1
2013-11-21,132.93,132.45,102.5731,135.36,124.4676,UP,1
2013-11-22,135.97,133.49,102.8702,135.338,124.9604,DOWN,0
2013-11-25,133.0,134.01,103.1558,134.266,125.307,UP,1
2013-11-26,134.78,133.0,103.4498,133.826,125.6604,DOWN,0
2013-11-27,134.72,135.05,103.7495,134.28,125.9868,DOWN,0
2013-11-29,134.25,134.82,104.0461,134.544,126.291,DOWN,0
2013-12-02,134.16,134.99,104.3417,134.182,126.6416,DOWN,0
2013-12-03,132.0,133.93,104.6285,133.982,126.9314,DOWN,0
2013-12-04,131.5,131.73,104.9121,133.326,127.1814,UP,1
2013-12-05,132.73,131.26,105.1957,132.928,127.4658,UP,1
2013-12-06,135.18,134.58,105.4883,133.114,127.7818,DOWN,0
2013-12-09,134.68,135.49,105.7865,133.218,128.1006,DOWN,0
2013-12-10,133.7,133.65,106.0768,133.558,128.4246,DOWN,0
2013-12-11,132.56,133.7,106.3528,133.77,128.7208,UP,1
2013-12-12,132.96,132.11,106.6331,133.816,129.0232,UP,1
2013-12-13,133.83,133.45,106.9158,133.546,129.395,UP,1
2013-12-16,134.72,134.27,107.204,133.554,129.7454,UP,1
2013-12-17,135.88,137.92,107.4901,133.99,130.1292,DOWN,0
2013-12-18,135.49,135.86,107.7721,134.576,130.5302,DOWN,0
2013-12-19,135.17,135.0,108.0427,135.018,130.9442,UP,1
2013-12-20,136.67,135.49,108.3199,135.586,131.2996,DOWN,0
2013-12-23,136.4,137.69,108.5872,135.922,131.668,UP,1
2013-12-24,136.83,136.4,108.8506,136.112,132.0154,UP,1
2013-12-26,138.27,137.18,109.1182,136.668,132.4172,DOWN,0
2013-12-27,136.9,138.69,109.3796,137.014,132.7484,DOWN,0
2013-12-30,135.92,137.16,109.627,136.864,133.021,UP,1
2013-12-31,136.49,136.16,109.8836,136.882,133.3004,UP,1
2014-01-02,136.67,136.01,110.1394,136.85,133.6044,UP,1
2014-01-03,137.62,137.06,110.4006,136.72,133.9072,UP,1
2014-01-06,138.41,139.4,110.671,137.022,134.095,UP,1
2014-01-07,140.51,138.58,110.9495,137.94,134.3256,UP,1
2014-01-08,140.82,140.69,111.2293,138.806,134.5182,UP,1
2014-01-09,142.13,141.51,111.5069,139.898,134.7632,DOWN,0
2014-01-10,141.9,142.79,111.7854,140.754,135.008,DOWN,0
2014-01-13,140.7,141.55,112.0596,141.212,135.2284,DOWN,0
2014-01-14,140.01,140.85,112.3334,141.112,135.4186,UP,1
2014-01-15,140.62,140.3,112.6161,141.072,135.5704,DOWN,0
2014-01-16,140.21,140.33,112.8953,140.688,135.7188,UP,1
2014-01-17,140.46,140.08,113.1729,140.4,135.8566,UP,1
2014-01-21,141.67,141.46,113.4504,140.594,136.0282,UP,1
2014-01-22,144.37,142.31,113.7385,141.466,136.2854,DOWN,0
2014-01-23,141.31,143.1,114.009,141.604,136.4418,DOWN,0
2014-01-24,136.65,140.4,114.2531,140.892,136.5242,UP,1
2014-01-27,137.36,136.7,114.4973,140.272,136.6248,DOWN,0
2014-01-28,137.09,137.61,114.7383,139.356,136.7032,DOWN,0
2014-01-29,129.78,131.7,114.9533,136.438,136.597,DOWN,0
2014-01-30,126.53,131.7,115.1515,133.482,136.406,DOWN,0
2014-01-31,125.26,124.46,115.3444,131.204,136.144,DOWN,0
2014-02-03,123.08,124.24,115.5292,128.348,135.866,DOWN,0
2014-02-04,122.04,123.07,115.6996,125.338,135.6578,DOWN,0
2014-02-05,121.4,121.0,115.8719,123.662,135.4272,UP,1
2014-02-06,122.67,121.79,116.0443,122.89,135.1612,UP,1
2014-02-07,127.02,123.75,116.2253,123.242,135.0416,UP,1
2014-02-10,127.16,128.96,116.4027,124.058,134.8892,UP,1
2014-02-11,130.16,127.65,116.5893,125.682,134.798,DOWN,0
2014-02-12,128.13,130.29,116.7704,127.028,134.6756,UP,1
2014-02-13,129.5,127.06,116.9609,128.394,134.5824,UP,1
2014-02-14,130.16,129.09,117.1558,129.022,134.5456,UP,1
2014-02-18,130.63,130.13,117.3479,129.716,134.5282,DOWN,0
2014-02-19,128.39,130.11,117.5211,129.362,134.4414,UP,1
2014-02-20,129.56,128.48,117.698,129.648,134.329,DOWN,0
2014-02-21,128.28,129.8,117.8654,129.404,134.201,UP,1
2014-02-24,129.59,128.38,118.0432,129.29,134.1188,DOWN,0
2014-02-25,126.78,129.3,118.204,128.52,134.0032,DOWN,0
2014-02-26,126.61,127.24,118.3659,128.164,133.8762,UP,1
2014-02-27,128.56,126.47,118.5349,127.964,133.7708,UP,1
2014-02-28,128.92,128.75,118.6989,128.092,133.6548,DOWN,0
2014-03-03,128.22,127.18,118.8549,127.818,133.5016,UP,1
2014-03-04,130.23,129.38,119.0232,128.508,133.3964,DOWN,0
2014-03-05,128.79,130.4,119.1725,128.944,133.2688,UP,1
2014-03-06,128.86,129.01,119.3232,129.004,133.1126,DOWN,0
2014-03-07,128.54,129.75,119.4722,128.928,132.9554,DOWN,0
2014-03-10,126.89,126.51,119.617,128.662,132.7566,DOWN,0
2014-03-11,125.67,127.03,119.7466,127.75,132.5046,DOWN,0
2014-03-12,124.43,125.0,119.8687,126.878,132.2552,DOWN,0
2014-03-13,121.89,124.65,119.9776,125.484,131.9746,UP,1
2014-03-14,123.11,122.12,120.0977,124.398,131.707,UP,1
2014-03-17,125.42,123.97,120.2221,124.104,131.482,DOWN,0
2014-03-18,124.04,125.59,120.3472,123.778,131.2104,DOWN,0
2014-03-19,122.24,124.32,120.4547,123.34,130.887,UP,1
2014-03-20,123.73,122.59,120.5753,123.708,130.5514,DOWN,0
2014-03-21,122.58,124.06,120.6958,123.602,130.1866,UP,1
2014-03-24,123.42,123.53,120.8141,123.202,129.8124,UP,1
2014-03-25,124.02,124.46,120.9217,123.198,129.4548,DOWN,0
2014-03-26,123.53,124.61,121.0282,123.456,129.1114,DOWN,0
2014-03-27,123.21,123.01,121.1355,123.352,128.7754,UP,1
2014-03-28,124.46,123.78,121.2534,123.728,128.4522,UP,1
2014-03-31,125.49,125.36,121.37,124.142,128.1578,UP,1
2014-04-01,128.21,126.24,121.5019,124.98,127.9128,UP,1
2014-04-02,128.31,128.63,121.6283,125.936,127.6456,UP,1
2014-04-03,128.78,129.17,121.7518,127.05,127.3338,DOWN,0
2014-04-04,127.38,129.33,121.8775,127.634,127.0552,DOWN,0
2014-04-07,125.59,127.19,122.0072,127.654,126.834,DOWN,0
2014-04-08,124.15,125.28,122.1281,126.842,126.5698,UP,1
2014-04-09,126.88,124.99,122.2732,126.556,126.3656,DOWN,0
2014-04-10,123.64,126.82,122.3981,125.528,126.2428,DOWN,0
2014-04-11,122.07,123.05,122.5047,124.466,126.1536,UP,1
2014-04-14,123.25,123.08,122.6052,123.998,126.1134,UP,1
2014-04-15,124.27,123.35,122.7143,124.022,126.1372,UP,1
2014-04-16,126.04,125.0,122.8283,123.854,126.2172,UP,1
2014-04-17,127.92,126.44,122.9606,124.71,126.3476,DOWN,0
2014-04-21,127.82,128.05,123.0852,125.86,126.4506,DOWN,0
2014-04-22,127.55,128.25,123.202,126.72,126.4612,UP,1
2014-04-23,130.63,130.67,123.3333,127.992,126.5306,DOWN,0
2014-04-24,129.86,130.41,123.4592,128.756,126.5246,DOWN,0
2014-04-25,128.66,129.84,123.575,128.904,126.5352,DOWN,0
2014-04-28,127.04,128.2,123.6758,128.748,126.486,UP,1
2014-04-29,128.37,127.2,123.8083,128.912,126.4502,UP,1
2014-04-30,129.02,128.05,123.9251,128.59,126.418,DOWN,0
2014-05-01,128.46,128.74,124.0462,128.31,126.4194,UP,1
2014-05-02,129.94,128.7,124.172,128.566,126.427,UP,1
2014-05-05,131.96,129.0,124.2936,129.55,126.5006,DOWN,0
2014-05-06,130.83,131.75,124.413,130.042,126.5254,DOWN,0
2014-05-07,130.35,130.77,124.5304,130.308,126.5968,UP,1
2014-05-08,130.57,130.17,124.6443,130.73,126.676,UP,1
2014-05-09,131.1,130.26,124.7651,130.962,126.7268,UP,1
2014-05-12,132.6,131.82,124.8946,131.09,126.8004,UP,1
2014-05-13,133.45,133.01,125.0338,131.614,126.905,DOWN,0
2014-05-14,132.99,133.8,125.1747,132.142,126.9602,DOWN,0
2014-05-15,131.21,132.7,125.3021,132.27,127.0086,DOWN,0
2014-05-16,130.81,131.31,125.4307,132.212,127.0476,UP,1
