ticker,NVR US Equity,NVR US Equity,NVR US Equity,NVR US Equity,NVR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-05-04,734.0,731.01,687.5078,735.928,749.4022,UP,1
2011-05-05,741.4,734.0,688.0457,737.154,749.8536,DOWN,0
2011-05-06,736.5,742.5,688.5282,736.588,750.2944,DOWN,0
2011-05-09,733.0,734.0,688.9932,736.188,750.3932,UP,1
2011-05-10,734.09,734.03,689.4328,735.798,750.5178,DOWN,0
2011-05-11,727.22,736.5,689.8945,734.442,750.6108,UP,1
2011-05-12,728.33,727.35,690.4288,731.828,750.3868,DOWN,0
2011-05-13,718.01,724.65,690.8944,728.13,749.7914,UP,1
2011-05-16,727.49,718.01,691.3993,727.028,749.4212,DOWN,0
2011-05-17,723.14,726.45,691.8662,724.838,749.0722,UP,1
2011-05-18,733.42,727.0,692.418,726.078,748.4426,DOWN,0
2011-05-19,733.04,734.6,692.9718,727.02,747.5534,UP,1
2011-05-20,737.55,734.5,693.555,730.928,747.03,DOWN,0
2011-05-23,731.35,725.07,694.067,731.7,746.5228,DOWN,0
2011-05-24,725.47,729.56,694.5569,732.166,746.1322,UP,1
2011-05-25,732.0,727.8,695.1025,731.882,745.6774,UP,1
2011-05-26,739.09,727.75,695.74,733.092,745.5368,UP,1
2011-05-27,745.17,743.95,696.3929,734.616,745.4522,UP,1
2011-05-31,746.0,745.19,697.0415,737.546,745.2926,DOWN,0
2011-06-01,734.65,743.05,697.6179,739.382,744.8176,UP,1
2011-06-02,736.99,735.0,698.1801,740.38,744.5072,DOWN,0
2011-06-03,729.2,720.3,698.6622,738.402,744.0212,DOWN,0
2011-06-06,719.46,731.7,699.1199,733.26,743.2104,UP,1
2011-06-07,722.37,723.9,699.6039,728.534,742.3378,DOWN,0
2011-06-08,714.02,720.31,700.0654,724.408,741.236,DOWN,0
2011-06-09,711.07,714.55,700.5337,719.224,740.1086,DOWN,0
2011-06-10,704.62,709.12,700.9156,714.308,738.9248,UP,1
2011-06-13,707.47,705.96,701.3353,711.91,737.9542,UP,1
2011-06-14,710.7,712.4,701.7954,709.576,737.0398,DOWN,0
2011-06-15,704.42,703.95,702.2873,707.656,736.0396,UP,1
2011-06-16,714.5,702.0,702.839,708.342,735.2978,UP,1
2011-06-17,726.8,717.59,703.441,712.778,734.653,DOWN,0
2011-06-20,719.63,722.41,703.9341,715.21,733.8496,UP,1
2011-06-21,730.6,724.85,704.4632,719.19,733.1146,UP,1
2011-06-22,732.98,730.0,705.0493,724.902,732.4946,UP,1
2011-06-23,733.12,728.98,705.6337,728.626,731.982,DOWN,0
2011-06-24,723.5,733.11,706.1512,727.966,731.3126,DOWN,0
2011-06-27,714.46,727.11,706.6399,726.932,730.4782,UP,1
2011-06-28,721.0,716.25,707.0686,725.012,729.661,UP,1
2011-06-29,727.8,725.9,707.5055,723.976,729.014,DOWN,0
2011-06-30,725.48,726.02,707.9553,722.448,728.12,UP,1
2011-07-01,744.71,727.7,708.5757,726.69,727.548,DOWN,0
2011-07-05,742.68,743.5,709.1766,732.334,727.9016,UP,1
2011-07-06,744.05,738.0,709.7068,736.944,728.4504,UP,1
2011-07-07,758.36,745.02,710.325,743.056,729.2476,DOWN,0
2011-07-08,750.41,742.55,710.8358,748.042,729.5392,DOWN,0
2011-07-11,726.7,742.56,711.2705,744.44,729.3678,DOWN,0
2011-07-12,726.63,720.47,711.6827,741.23,729.1138,DOWN,0
2011-07-13,723.84,729.0,712.1024,737.188,728.8906,UP,1
2011-07-14,727.2,726.0,712.5256,730.956,728.7138,DOWN,0
2011-07-15,710.65,727.2,712.8843,723.004,728.2468,DOWN,0
2011-07-18,702.85,706.17,713.1609,718.234,727.4758,UP,1
2011-07-19,708.8,706.17,713.4896,714.668,726.9218,UP,1
2011-07-20,714.2,710.15,713.9035,712.74,726.5458,UP,1
2011-07-21,719.0,717.5,714.2932,711.1,726.244,DOWN,0
2011-07-22,703.31,712.0,714.6148,709.632,725.7658,UP,1
2011-07-25,704.24,699.85,714.929,709.91,725.284,DOWN,0
2011-07-26,696.22,700.59,715.2417,707.394,724.8482,DOWN,0
2011-07-27,680.87,693.75,715.4932,700.728,723.9158,DOWN,0
2011-07-28,679.0,682.0,715.7262,692.728,723.033,UP,1
2011-07-29,680.09,676.71,715.9479,688.084,721.9664,UP,1
2011-08-01,682.74,693.0,716.2266,683.784,720.9604,DOWN,0
2011-08-02,663.11,681.89,716.4104,677.162,719.4716,DOWN,0
2011-08-03,649.54,666.18,716.4656,670.896,717.8354,DOWN,0
2011-08-04,621.48,645.0,716.3976,659.392,715.7556,UP,1
2011-08-05,629.29,628.75,716.3707,649.232,713.7014,DOWN,0
2011-08-08,592.58,620.5,716.1745,631.2,710.7712,UP,1
2011-08-09,596.59,605.94,716.007,617.896,707.7996,DOWN,0
2011-08-10,577.28,583.85,715.7415,603.444,704.4252,UP,1
2011-08-11,588.22,581.97,715.5428,596.792,701.4966,UP,1
2011-08-12,601.82,595.0,715.4242,591.298,698.7932,UP,1
2011-08-15,613.18,603.208,715.3388,595.418,696.4728,UP,1
2011-08-16,620.85,605.64,715.306,600.27,694.5006,UP,1
2011-08-17,621.68,623.99,715.2653,609.15,692.4868,DOWN,0
2011-08-18,600.0,612.5,715.0783,611.506,690.2064,DOWN,0
2011-08-19,587.5,594.25,714.8264,608.642,687.735,UP,1
2011-08-22,597.17,596.94,714.5342,605.44,685.586,UP,1
2011-08-23,599.6,594.58,714.2562,601.19,683.4286,UP,1
2011-08-24,608.0,595.62,714.0125,598.454,681.3746,UP,1
2011-08-25,615.12,611.34,713.8651,601.478,679.5886,UP,1
2011-08-26,616.5,614.6,713.7421,607.278,677.6286,UP,1
2011-08-29,618.3,625.55,713.6133,611.504,675.4586,UP,1
2011-08-30,636.75,619.27,713.6127,618.934,673.801,DOWN,0
2011-08-31,636.5,637.5,713.7013,624.634,671.919,UP,1
2011-09-01,644.0,642.5,713.8314,630.41,670.1394,DOWN,0
2011-09-02,634.94,635.0,713.897,634.098,668.1758,DOWN,0
2011-09-06,623.31,627.5,713.9145,635.1,666.172,UP,1
2011-09-07,630.17,631.9,713.9695,633.784,664.4862,UP,1
2011-09-08,633.5,625.04,714.0547,633.184,662.7362,DOWN,0
2011-09-09,614.0,630.9,714.0472,627.184,660.4602,UP,1
2011-09-12,615.85,607.4,714.0156,623.366,658.2676,UP,1
2011-09-13,616.5,617.6,713.9956,622.004,655.7034,UP,1
2011-09-14,631.16,620.6,714.0504,622.202,653.473,DOWN,0
2011-09-15,630.73,631.97,714.1041,621.648,651.2066,DOWN,0
2011-09-16,623.5,627.16,713.9969,623.548,648.5094,UP,1
2011-09-19,642.11,619.95,713.9067,628.8,646.3434,DOWN,0
2011-09-20,635.63,645.02,713.7531,632.626,644.522,DOWN,0
2011-09-21,618.42,629.27,713.5019,630.078,642.3578,DOWN,0
2011-09-22,606.0,612.5,713.1921,625.132,640.001,UP,1
2011-09-23,609.02,603.05,712.9194,622.236,637.6374,UP,1
2011-09-26,618.4,610.42,712.6946,617.494,635.7924,UP,1
2011-09-27,620.98,627.0,712.452,614.564,634.155,DOWN,0
2011-09-28,611.5,622.51,712.1352,613.18,632.209,UP,1
2011-09-29,614.16,617.5,711.8301,614.812,630.2082,DOWN,0
2011-09-30,603.98,610.5,711.485,613.804,627.9078,DOWN,0
2011-10-03,575.28,601.5,710.9691,605.18,625.3472,UP,1
2011-10-04,587.37,571.0,710.526,598.458,623.0098,UP,1
2011-10-05,603.0,587.39,710.1007,596.758,621.1454,DOWN,0
2011-10-06,593.75,598.5,709.624,592.676,619.403,UP,1
2011-10-07,607.7,598.5,709.1907,593.42,617.977,UP,1
2011-10-10,629.24,611.28,708.8774,604.212,616.96,DOWN,0
2011-10-11,626.2,623.85,708.5461,611.978,615.8292,UP,1
2011-10-12,634.9,633.97,708.2756,618.358,615.265,DOWN,0
2011-10-13,632.0,631.67,707.9955,626.008,614.9142,UP,1
2011-10-14,634.12,634.9,707.7111,631.292,615.167,DOWN,0
2011-10-17,624.99,633.19,707.381,630.442,615.081,UP,1
2011-10-18,655.0,630.1,707.231,636.202,616.3294,DOWN,0
2011-10-19,649.14,657.52,707.0535,639.05,617.3804,DOWN,0
2011-10-20,642.83,645.16,706.8042,641.216,618.6914,UP,1
2011-10-21,646.75,649.0,706.4459,643.742,619.862,UP,1
2011-10-24,653.46,648.6,706.0375,649.436,620.8948,DOWN,0
2011-10-25,633.73,647.0,705.4563,645.182,621.3058,DOWN,0
2011-10-26,629.75,636.04,704.8456,641.304,621.4838,UP,1
2011-10-27,650.16,642.0,704.2663,642.77,622.0534,UP,1
2011-10-28,652.0,651.714,703.6402,643.82,623.0934,DOWN,0
2011-10-31,642.75,650.94,702.8641,641.678,624.1984,DOWN,0
2011-11-01,629.02,637.5,701.9876,640.736,624.8354,UP,1
2011-11-02,632.0,634.7,701.1608,641.186,625.4834,UP,1
2011-11-03,636.0,632.34,700.4022,638.354,626.0434,DOWN,0
2011-11-04,632.8,634.0,699.6662,634.514,626.397,UP,1
2011-11-07,637.8,633.89,698.9652,633.524,626.823,UP,1
2011-11-08,642.95,635.5,698.2563,636.31,627.316,DOWN,0
2011-11-09,626.0,627.2,697.4652,635.11,627.101,UP,1
2011-11-10,637.06,634.0,696.6848,635.322,627.1122,UP,1
2011-11-11,643.64,642.8,695.9665,637.49,627.105,DOWN,0
2011-11-14,638.43,643.64,695.3336,637.616,627.1748,DOWN,0
2011-11-15,637.81,634.2,694.6649,636.588,627.4648,UP,1
2011-11-16,639.61,632.5,694.0233,639.31,627.6536,DOWN,0
2011-11-17,637.3,643.0,693.4278,639.358,627.7296,DOWN,0
2011-11-18,630.47,636.25,692.7771,636.724,628.059,DOWN,0
2011-11-21,626.35,628.5,692.0811,634.308,628.269,UP,1
2011-11-22,641.41,624.96,691.4554,635.028,628.7672,DOWN,0
2011-11-23,625.93,632.45,690.7623,632.292,628.6626,UP,1
2011-11-25,626.88,628.19,690.1017,630.208,628.5856,UP,1
2011-11-28,631.75,636.75,689.4605,630.464,628.7506,UP,1
2011-11-29,643.16,634.46,688.9013,633.826,628.7716,UP,1
2011-11-30,669.85,656.0,688.4955,639.514,629.456,DOWN,0
2011-12-01,664.55,668.19,688.0199,647.238,630.3786,UP,1
2011-12-02,671.24,669.75,687.5753,656.11,631.6834,UP,1
2011-12-05,682.1,679.49,687.2135,666.18,633.145,UP,1
2011-12-06,687.08,679.63,686.99,674.964,634.5186,DOWN,0
2011-12-07,684.08,682.5,686.8162,677.81,635.7806,DOWN,0
2011-12-08,665.64,676.15,686.5721,678.028,636.8634,UP,1
2011-12-09,676.2,674.8,686.3128,679.02,638.1042,DOWN,0
2011-12-12,665.85,673.7,686.0028,675.77,639.3416,DOWN,0
2011-12-13,645.11,670.02,685.6155,667.376,640.7382,DOWN,0
2011-12-14,629.02,643.71,685.0629,656.364,641.5712,UP,1
2011-12-15,640.15,632.11,684.5248,651.266,642.3142,UP,1
2011-12-16,656.29,640.15,684.0762,647.284,643.565,DOWN,0
2011-12-19,641.18,655.0,683.5792,642.35,644.2346,UP,1
2011-12-20,660.0,649.9,683.0547,645.328,644.8498,UP,1
2011-12-21,675.54,657.1,682.5449,654.632,645.8366,UP,1
2011-12-22,676.01,678.17,682.1063,661.804,646.6588,DOWN,0
2011-12-23,675.0,675.2,681.6978,665.546,647.5188,DOWN,0
2011-12-27,672.26,673.24,681.3341,671.762,648.2816,DOWN,0
2011-12-28,666.13,671.0,680.891,672.988,649.1044,UP,1
2011-12-29,685.0,670.11,680.5854,674.88,649.7044,UP,1
2011-12-30,686.0,686.0,680.2684,676.878,650.4416,UP,1
2012-01-03,703.16,696.23,680.0143,682.51,651.6482,UP,1
2012-01-04,705.01,700.5,679.7474,689.06,652.8134,UP,1
2012-01-05,715.0,705.01,679.5598,698.834,654.0442,DOWN,0
2012-01-06,711.63,712.0,679.3505,704.16,655.6022,UP,1
2012-01-09,712.56,714.75,679.1133,709.472,657.2584,DOWN,0
2012-01-10,711.0,713.45,678.8383,711.04,658.4752,UP,1
2012-01-11,717.25,709.0,678.579,713.488,659.7802,DOWN,0
2012-01-12,717.25,712.0,678.328,713.938,661.2702,UP,1
2012-01-13,724.83,707.61,678.1331,716.578,663.1864,DOWN,0
2012-01-17,723.18,729.1,677.969,718.702,665.01,UP,1
2012-01-18,752.7,726.94,677.9504,727.042,667.344,UP,1
2012-01-19,755.08,751.0,677.9537,734.608,669.7896,DOWN,0
2012-01-20,744.69,752.0,677.9192,740.096,671.9274,DOWN,0
2012-01-23,738.88,744.35,677.8184,742.906,673.846,UP,1
2012-01-24,739.28,730.31,677.7158,746.126,676.1116,UP,1
2012-01-25,746.84,738.91,677.6132,744.954,678.3072,DOWN,0
2012-01-26,700.65,723.0,677.2966,734.068,679.4474,DOWN,0
2012-01-27,698.26,700.28,676.9941,724.782,680.644,UP,1
2012-01-30,702.0,695.0,676.7193,717.406,681.9278,DOWN,0
2012-01-31,693.25,704.9,676.4046,708.2,683.0006,UP,1
2012-02-01,716.63,700.25,676.1785,702.158,684.5872,DOWN,0
2012-02-02,712.5,716.63,675.9402,704.528,686.2278,UP,1
2012-02-03,728.01,723.9,675.7294,710.478,688.261,DOWN,0
2012-02-06,722.15,728.01,675.4736,714.508,689.8758,UP,1
2012-02-07,723.0,719.25,675.4636,720.458,691.8172,DOWN,0
2012-02-08,719.24,720.14,675.4767,720.98,693.6644,DOWN,0
2012-02-09,717.0,719.8,675.4692,721.88,695.3694,DOWN,0
2012-02-10,703.64,710.33,675.3083,717.006,696.579,UP,1
2012-02-13,721.48,707.9,675.2393,716.872,697.6116,UP,1
2012-02-14,722.52,718.03,675.1553,716.776,698.771,DOWN,0
2012-02-15,718.07,720.95,675.0706,716.542,699.7076,DOWN,0
2012-02-16,715.96,716.99,674.9702,716.334,700.3848,DOWN,0
2012-02-17,714.0,711.17,674.8702,718.406,700.9232,DOWN,0
2012-02-21,711.42,715.45,674.7203,716.394,701.47,DOWN,0
2012-02-22,699.07,706.75,674.5332,711.704,702.1386,DOWN,0
2012-02-23,698.98,695.6,674.3631,707.886,702.5942,DOWN,0
2012-02-24,679.53,701.2,674.0903,700.6,702.8678,UP,1
2012-02-27,693.57,676.26,673.9221,696.514,703.837,DOWN,0
2012-02-28,684.1,692.71,673.7009,691.05,704.9386,UP,1
2012-02-29,692.0,684.77,673.5709,689.636,705.9756,DOWN,0
2012-03-01,690.01,695.96,673.3835,687.842,706.65,DOWN,0
2012-03-02,688.51,687.82,673.2103,689.638,707.5966,UP,1
2012-03-05,689.14,685.15,672.9889,688.752,708.1794,DOWN,0
2012-03-06,671.0,682.24,672.6787,686.132,708.0886,UP,1
2012-03-07,695.88,671.0,672.4704,686.908,708.486,UP,1
2012-03-08,703.57,687.53,672.3315,689.62,709.0574,UP,1
2012-03-09,721.46,707.59,672.3114,696.21,710.0414,UP,1
2012-03-12,723.9,718.37,672.2709,703.162,711.1968,UP,1
2012-03-13,740.73,725.01,672.2791,717.108,712.3114,DOWN,0
2012-03-14,736.15,735.8,672.234,725.162,713.3144,UP,1
2012-03-15,741.7,738.67,672.2125,732.788,714.0852,UP,1
2012-03-16,743.4,747.25,672.2563,737.176,714.853,DOWN,0
2012-03-19,741.02,738.44,672.2764,740.6,715.3734,DOWN,0
2012-03-20,731.0,732.35,672.2854,738.654,715.7608,UP,1
2012-03-21,735.0,732.55,672.3631,738.424,716.2096,UP,1
2012-03-22,736.75,726.67,672.435,737.434,716.7246,DOWN,0
2012-03-23,727.0,720.05,672.4999,734.154,716.9196,UP,1
2012-03-26,735.2,731.0,672.6206,732.99,717.2786,UP,1
2012-03-27,744.2,739.9,672.8185,735.63,717.666,UP,1
2012-03-28,745.27,740.09,673.0075,737.684,718.1078,DOWN,0
2012-03-29,740.59,736.98,673.1569,738.452,717.8656,DOWN,0
2012-03-30,726.33,741.12,673.2665,738.318,717.2906,DOWN,0
2012-04-02,719.8,726.92,673.293,735.238,716.7928,UP,1
2012-04-03,734.25,722.74,673.3302,733.248,716.7002,UP,1
2012-04-04,736.2,720.1,673.4131,731.434,716.6386,UP,1
2012-04-05,737.0,731.11,673.4451,730.716,716.4418,DOWN,0
2012-04-09,734.05,727.51,673.4504,732.26,717.1098,DOWN,0
2012-04-10,723.69,730.02,673.4033,733.038,717.6184,UP,1
2012-04-11,742.7,731.3,673.4993,734.728,718.4324,UP,1
2012-04-12,757.23,742.0,673.7131,738.934,719.712,DOWN,0
2012-04-13,748.78,757.033,673.852,741.29,720.355,UP,1
2012-04-16,750.53,753.5,673.9657,744.586,721.1156,UP,1
2012-04-17,762.03,756.95,674.1484,752.254,721.796,DOWN,0
2012-04-18,758.55,762.5,674.2176,755.424,722.524,DOWN,0
2012-04-19,756.97,754.0,674.2891,755.372,723.2034,UP,1
2012-04-20,773.58,763.2,674.4367,760.332,724.2902,DOWN,0
2012-04-23,763.0,760.0,674.4599,762.826,725.2102,DOWN,0
2012-04-24,761.38,760.0,674.5148,762.696,726.365,UP,1
2012-04-25,774.95,767.72,674.756,765.976,727.4344,UP,1
2012-04-26,783.88,767.04,675.0423,771.358,728.6616,UP,1
2012-04-27,796.88,785.0,675.4075,776.018,730.2378,DOWN,0
2012-04-30,783.94,794.81,675.6912,780.206,731.5974,UP,1
2012-05-01,792.0,784.0,676.0979,786.33,733.1574,UP,1
2012-05-02,813.99,784.31,676.6536,794.138,735.2088,DOWN,0
2012-05-03,796.75,809.95,677.0934,796.712,737.1624,UP,1
2012-05-04,798.7,787.0,677.5159,797.076,739.1568,UP,1
2012-05-07,813.9,805.4,677.9904,803.068,741.8442,UP,1
2012-05-08,815.1,807.57,678.5493,807.688,744.2748,DOWN,0
2012-05-09,805.0,808.91,679.0531,805.89,746.6928,DOWN,0
2012-05-10,792.0,810.0,679.532,804.94,748.6928,UP,1
2012-05-11,812.25,784.0,680.1889,807.65,751.1376,UP,1
2012-05-14,816.11,812.26,680.8745,808.092,753.6896,UP,1
2012-05-15,828.42,815.33,681.6161,810.756,756.4752,DOWN,0
2012-05-16,814.44,836.5,682.2746,812.644,759.344,DOWN,0
2012-05-17,779.69,808.3,682.8575,810.182,761.0202,DOWN,0
2012-05-18,765.71,784.55,683.4384,800.874,762.263,UP,1
2012-05-21,776.02,765.11,684.2111,792.856,763.3542,UP,1
2012-05-22,792.47,782.97,685.027,785.666,764.7256,UP,1
2012-05-23,808.0,792.46,686.1041,784.378,766.071,UP,1
2012-05-24,820.63,811.5,687.2243,792.566,767.7606,UP,1
2012-05-25,832.53,824.38,688.5005,805.93,769.5772,UP,1
2012-05-29,834.2,839.94,689.7304,817.566,771.3932,DOWN,0
2012-05-30,801.5,825.0,690.7288,819.372,772.6028,UP,1
2012-05-31,804.8,804.5,691.6869,818.732,774.0788,DOWN,0
2012-06-01,774.0,792.51,692.4527,809.406,774.8588,DOWN,0
2012-06-04,750.75,778.9,693.098,793.05,775.1388,UP,1
2012-06-05,760.9,755.65,693.9025,778.39,775.8168,UP,1
2012-06-06,779.92,770.5,694.8646,774.074,776.7112,UP,1
2012-06-07,788.73,785.07,695.8224,770.86,777.6018,UP,1
2012-06-08,792.91,786.78,696.789,774.642,778.5546,DOWN,0
2012-06-11,775.4,795.35,697.626,779.572,779.2508,UP,1
2012-06-12,779.67,781.0,698.4487,783.326,780.3176,DOWN,0
2012-06-13,768.12,771.95,699.2068,780.966,781.284,UP,1
2012-06-14,789.92,772.5,700.0649,781.204,782.3974,DOWN,0
2012-06-15,783.21,792.25,700.7972,779.264,783.3376,UP,1
2012-06-18,798.85,781.8,701.609,783.954,784.5746,UP,1
2012-06-19,802.94,798.89,702.4037,788.608,785.9524,DOWN,0
2012-06-20,802.75,804.0,703.2427,795.534,787.5336,DOWN,0
2012-06-21,792.9,802.75,704.0907,796.13,788.5376,UP,1
2012-06-22,810.0,793.5,704.9898,801.488,789.593,DOWN,0
2012-06-25,800.55,798.5,705.8251,801.828,790.6284,UP,1
2012-06-26,818.0,799.0,706.8451,804.84,791.9778,UP,1
2012-06-27,829.0,821.36,707.9108,810.09,793.3172,UP,1
2012-06-28,838.37,826.85,709.0202,819.184,794.9136,UP,1
2012-06-29,850.0,851.95,710.1144,827.184,796.7742,UP,1
2012-07-02,851.01,853.6,711.2158,837.276,798.3228,DOWN,0
2012-07-03,846.85,846.05,712.3325,843.046,799.9998,UP,1
2012-07-05,859.58,846.83,713.4199,849.162,801.9638,UP,1
2012-07-06,865.0,851.3,714.5667,854.488,803.7648,DOWN,0
2012-07-09,857.96,862.3,715.7644,856.08,805.2464,DOWN,0
2012-07-10,855.31,859.47,717.011,856.94,806.415,DOWN,0
2012-07-11,847.44,855.47,718.2031,857.058,807.685,UP,1
2012-07-12,847.68,842.62,719.3495,854.678,808.7986,UP,1
2012-07-13,864.82,851.3,720.5687,854.642,809.8152,UP,1
2012-07-16,868.0,861.15,721.8512,856.65,811.2402,DOWN,0
2012-07-17,866.22,866.0,723.1115,858.832,812.5906,UP,1
2012-07-18,866.43,859.5,724.4237,862.63,813.6412,DOWN,0
2012-07-19,744.85,845.05,725.2716,842.064,812.2362,UP,1
2012-07-20,761.95,747.49,726.1445,821.49,811.3752,DOWN,0
2012-07-23,745.51,757.55,726.857,796.992,810.4454,DOWN,0
2012-07-24,728.0,745.51,727.5283,769.348,808.7604,UP,1
2012-07-25,737.0,738.0,728.1748,743.462,807.1782,UP,1
2012-07-26,764.71,745.69,728.8521,747.434,805.904,UP,1
2012-07-27,779.13,764.71,729.6168,750.87,805.1978,DOWN,0
2012-07-30,778.0,779.13,730.3323,757.368,805.164,DOWN,0
2012-07-31,773.98,776.29,731.0422,766.564,805.3294,UP,1
2012-08-01,791.15,781.5,731.8273,777.394,805.632,UP,1
2012-08-02,793.55,783.0,732.6701,783.162,805.6536,DOWN,0
2012-08-03,792.7,803.85,733.3586,785.876,805.3476,UP,1
2012-08-06,803.56,791.61,734.1307,790.988,805.0062,UP,1
2012-08-07,817.08,814.9,735.002,799.608,804.6972,UP,1
2012-08-08,831.97,816.79,735.9281,807.772,804.6526,UP,1
2012-08-09,834.98,828.65,736.8357,816.058,805.3222,DOWN,0
2012-08-10,830.6,837.5,737.82,823.638,805.8382,UP,1
2012-08-13,833.24,835.0,738.8375,829.574,807.023,DOWN,0
2012-08-14,824.16,836.85,739.7075,830.99,808.4912,UP,1
2012-08-15,824.25,826.71,740.5687,829.446,809.7582,UP,1
2012-08-16,839.1,820.1,741.5505,830.27,810.9418,UP,1
2012-08-17,843.76,840.11,742.6242,832.902,812.0424,DOWN,0
2012-08-20,813.17,838.1,743.53,828.888,812.4476,DOWN,0
2012-08-21,805.9,815.31,744.3795,825.236,813.0576,DOWN,0
2012-08-22,802.95,813.13,745.2303,820.976,813.5232,UP,1
2012-08-23,804.15,795.2,746.062,813.986,814.2438,UP,1
2012-08-24,821.46,805.53,746.9546,809.526,814.8746,DOWN,0
2012-08-27,814.7,825.84,747.8981,809.832,815.5044,UP,1
2012-08-28,820.21,811.5,748.8138,812.694,815.9316,DOWN,0
2012-08-29,817.0,819.54,749.6806,815.504,816.2128,UP,1
2012-08-30,820.41,811.23,750.5905,818.756,816.566,UP,1
2012-08-31,828.18,827.5,751.5424,820.1,817.2716,UP,1
2012-09-04,847.35,825.9,752.5811,826.63,818.0186,DOWN,0
2012-09-05,844.09,844.5,753.615,831.406,818.8894,UP,1
2012-09-06,851.82,843.26,754.7218,838.37,819.5658,UP,1
2012-09-07,853.81,852.89,755.8591,845.05,820.062,DOWN,0
2012-09-10,848.56,855.8,756.8948,849.126,820.2658,DOWN,0
2012-09-11,846.78,843.95,757.9991,849.012,820.2014,DOWN,0
2012-09-12,845.69,847.01,759.0931,849.332,820.095,UP,1
2012-09-13,864.99,848.44,760.2593,851.966,820.4578,UP,1
2012-09-14,872.55,872.93,761.4063,855.714,820.7172,DOWN,0
2012-09-17,864.0,868.5,762.377,858.802,820.6972,DOWN,0
2012-09-18,857.41,862.11,763.3413,860.928,820.6862,UP,1
2012-09-19,866.65,853.01,764.3184,865.12,820.913,DOWN,0
2012-09-20,860.13,864.89,765.2085,864.148,821.1668,UP,1
2012-09-21,860.3,863.85,766.0746,861.698,821.4192,DOWN,0
2012-09-24,858.25,855.85,766.9455,860.548,821.2878,UP,1
2012-09-25,861.78,859.75,767.9262,861.422,821.1634,DOWN,0
2012-09-26,841.95,861.0,768.7549,856.482,820.678,UP,1
2012-09-27,848.24,847.45,769.6669,854.104,820.3142,DOWN,0
2012-09-28,844.5,845.96,770.6638,850.944,822.3072,DOWN,0
2012-10-01,843.29,845.56,771.7352,847.952,823.934,UP,1
2012-10-02,851.79,841.61,772.7934,845.954,826.0596,UP,1
2012-10-03,861.5,853.0,773.8194,849.864,828.7296,UP,1
2012-10-04,872.91,863.78,774.9781,854.798,831.4478,UP,1
2012-10-05,881.06,873.16,776.0834,862.11,833.7748,DOWN,0
2012-10-08,875.2,878.05,777.0817,868.492,835.6962,DOWN,0
2012-10-09,864.14,870.22,778.0223,870.962,837.419,UP,1
2012-10-10,872.21,863.0,779.0084,873.104,839.3836,DOWN,0
2012-10-11,864.3,875.25,779.9686,871.382,840.8466,UP,1
2012-10-12,865.0,866.54,780.9629,868.17,842.2756,UP,1
2012-10-15,879.32,869.94,781.9345,868.994,844.008,DOWN,0
2012-10-16,877.62,881.26,782.8926,871.69,845.4892,DOWN,0
2012-10-17,875.99,885.75,783.7568,872.446,846.6674,UP,1
2012-10-18,906.93,888.79,784.7664,880.972,848.1666,DOWN,0
2012-10-19,905.0,905.0,785.7164,888.972,849.567,DOWN,0
2012-10-22,900.6,905.8,786.6612,893.228,850.967,UP,1
2012-10-23,902.99,894.75,787.6134,898.302,852.362,DOWN,0
2012-10-24,902.01,908.0,788.5684,903.506,853.919,DOWN,0
2012-10-25,899.0,905.89,789.4772,901.92,855.414,UP,1
2012-10-26,902.73,895.35,790.4046,901.466,856.6866,UP,1
2012-10-31,903.74,901.91,791.2991,902.094,857.8862,UP,1
2012-11-01,918.99,905.0,792.2782,905.294,860.0026,DOWN,0
2012-11-02,905.39,919.31,793.0416,905.97,861.9924,UP,1
2012-11-05,911.6,906.03,793.8242,908.49,864.1654,UP,1
2012-11-06,913.01,909.92,794.6658,910.546,866.3426,UP,1
2012-11-07,914.69,909.74,795.5449,912.736,868.2072,DOWN,0
2012-11-08,914.5,913.91,796.421,911.838,870.2032,DOWN,0
2012-11-09,891.54,908.95,797.1445,909.068,871.6298,DOWN,0
2012-11-12,874.3,891.99,798.0127,901.608,872.7758,DOWN,0
2012-11-13,866.0,869.98,798.8514,892.206,873.6876,DOWN,0
2012-11-14,848.77,867.0,799.5853,879.022,874.0994,DOWN,0
2012-11-15,847.59,844.71,800.357,865.64,874.1042,UP,1
2012-11-16,869.42,844.0,801.1209,861.216,874.6108,UP,1
2012-11-19,876.84,882.8,801.9426,861.724,875.1112,UP,1
2012-11-20,891.2,881.11,802.7586,866.764,875.859,UP,1
2012-11-21,895.73,897.75,803.6265,876.156,876.8024,UP,1
2012-11-23,907.8,892.09,804.5505,888.198,878.0228,DOWN,0
2012-11-26,895.96,903.0,805.4341,893.506,879.0282,DOWN,0
2012-11-27,893.95,901.0,806.3188,896.928,879.6074,DOWN,0
2012-11-28,892.07,888.4,807.261,897.102,879.9978,UP,1
2012-11-29,893.68,899.89,808.122,896.692,880.5914,UP,1
2012-11-30,899.84,875.04,809.0086,895.1,881.44,DOWN,0
2012-12-03,888.15,904.95,809.859,893.538,881.87,UP,1
2012-12-04,909.32,891.1,810.8258,896.612,882.8538,DOWN,0
2012-12-05,892.47,905.25,811.7181,896.692,883.4972,DOWN,0
