ticker,SBUX US Equity,SBUX US Equity,SBUX US Equity,SBUX US Equity,SBUX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-05-30,5.0225,4.9325,5.3113,5.041,4.9896,DOWN,0
2001-05-31,4.88,5.025,5.3094,5.0125,4.9791,UP,1
2001-06-01,4.8975,5.0013,5.3085,4.973,4.9747,DOWN,0
2001-06-04,4.7975,4.905,5.3072,4.913,4.9705,UP,1
2001-06-05,4.925,4.805,5.3079,4.9045,4.9668,DOWN,0
2001-06-06,4.805,4.9125,5.309,4.861,4.9588,UP,1
2001-06-07,4.85,4.8125,5.31,4.855,4.9541,DOWN,0
2001-06-08,4.76,4.865,5.3104,4.8275,4.9464,UP,1
2001-06-11,4.805,4.77,5.312,4.829,4.9376,UP,1
2001-06-12,4.8525,4.7425,5.3137,4.8145,4.9286,UP,1
2001-06-13,4.89,4.875,5.3158,4.8315,4.9189,DOWN,0
2001-06-14,4.7975,4.875,5.3172,4.821,4.9104,UP,1
2001-06-15,4.885,4.8125,5.3197,4.846,4.9058,UP,1
2001-06-18,4.925,4.8975,5.3214,4.87,4.902,UP,1
2001-06-19,5.0825,4.9775,5.3239,4.916,4.9105,UP,1
2001-06-20,5.2425,5.065,5.3266,4.9865,4.9188,UP,1
2001-06-21,5.7125,5.2225,5.3316,5.1695,4.933,DOWN,0
2001-06-22,5.51,5.65,5.3361,5.2945,4.9426,UP,1
2001-06-25,5.5425,5.5025,5.3403,5.418,4.9585,DOWN,0
2001-06-26,5.4725,5.44,5.345,5.496,4.9715,UP,1
2001-06-27,5.4825,5.5025,5.3497,5.544,4.9837,UP,1
2001-06-28,5.6625,5.525,5.3546,5.534,4.9932,UP,1
2001-06-29,5.75,5.5625,5.359,5.582,5.005,DOWN,0
2001-07-02,5.6925,5.6225,5.3638,5.612,5.0183,DOWN,0
2001-07-03,5.4975,5.7125,5.3671,5.617,5.0307,DOWN,0
2001-07-05,5.48,5.4875,5.371,5.6165,5.046,DOWN,0
2001-07-06,5.12,5.2325,5.3731,5.508,5.0491,UP,1
2001-07-09,5.235,5.13,5.3756,5.405,5.0546,DOWN,0
2001-07-10,5.1075,5.255,5.377,5.288,5.0639,UP,1
2001-07-11,5.1725,5.0925,5.3784,5.223,5.0706,UP,1
2001-07-12,5.175,5.225,5.3793,5.162,5.074,DOWN,0
2001-07-13,5.125,5.155,5.3803,5.163,5.0779,DOWN,0
2001-07-16,5.0325,5.125,5.3805,5.1225,5.0838,DOWN,0
2001-07-17,5.015,5.035,5.3799,5.104,5.0892,DOWN,0
2001-07-18,4.8875,5.05,5.3793,5.047,5.0926,DOWN,0
2001-07-19,4.86,4.9525,5.3784,4.984,5.0968,UP,1
2001-07-20,5.0625,4.865,5.379,4.9715,5.1046,DOWN,0
2001-07-23,4.92,5.0725,5.3781,4.949,5.1099,UP,1
2001-07-24,4.9625,4.9325,5.3773,4.9385,5.1146,DOWN,0
2001-07-25,4.9025,5.0075,5.3767,4.9415,5.116,DOWN,0
2001-07-26,4.75,4.915,5.3752,4.9195,5.1133,DOWN,0
2001-07-27,4.6875,4.5575,5.3732,4.8445,5.107,DOWN,0
2001-07-30,4.6,4.705,5.3712,4.7805,5.0954,DOWN,0
2001-07-31,4.51,4.6175,5.3698,4.69,5.082,UP,1
2001-08-01,4.6025,4.5325,5.3683,4.63,5.0686,UP,1
2001-08-02,4.615,4.625,5.366,4.603,5.0549,DOWN,0
2001-08-03,4.46,4.5975,5.3635,4.5575,5.0436,DOWN,0
2001-08-06,4.38,4.555,5.3602,4.5135,5.0293,UP,1
2001-08-07,4.4675,4.42,5.3569,4.505,5.0167,DOWN,0
2001-08-08,4.4,4.4475,5.3537,4.4645,5.0054,UP,1
2001-08-09,4.54,4.3925,5.3514,4.4495,4.9957,DOWN,0
2001-08-10,4.49,4.54,5.3486,4.4555,4.9879,UP,1
2001-08-13,4.5825,4.5075,5.3461,4.496,4.9816,DOWN,0
2001-08-14,4.5025,4.6175,5.343,4.503,4.9757,DOWN,0
2001-08-15,4.4475,4.505,5.3404,4.5125,4.9662,UP,1
2001-08-16,4.52,4.4375,5.337,4.5085,4.9605,DOWN,0
2001-08-17,4.49,4.445,5.3315,4.5085,4.9533,UP,1
2001-08-20,4.675,4.4975,5.327,4.527,4.9516,UP,1
2001-08-21,4.71,4.665,5.3224,4.5685,4.9497,DOWN,0
2001-08-22,4.6975,4.69,5.3167,4.6185,4.9466,DOWN,0
2001-08-23,4.675,4.6675,5.3108,4.6495,4.9423,DOWN,0
2001-08-24,4.6375,4.66,5.3046,4.679,4.9391,DOWN,0
2001-08-27,4.6275,4.64,5.2997,4.6695,4.9339,DOWN,0
2001-08-28,4.46,4.6325,5.294,4.6195,4.9246,DOWN,0
2001-08-29,4.37,4.4775,5.288,4.554,4.9104,DOWN,0
2001-08-30,4.3625,4.3825,5.2821,4.4915,4.8928,DOWN,0
2001-08-31,4.2175,4.23,5.2738,4.4075,4.8629,DOWN,0
2001-09-04,4.12,4.215,5.2647,4.306,4.8351,UP,1
2001-09-05,4.155,4.12,5.2565,4.245,4.8073,DOWN,0
2001-09-06,4.06,4.1175,5.2469,4.183,4.7791,DOWN,0
2001-09-07,4.03,4.04,5.2359,4.1165,4.7501,UP,1
2001-09-10,4.1125,3.9975,5.2268,4.0955,4.7191,DOWN,0
2001-09-17,3.8775,3.875,5.2157,4.047,4.6816,UP,1
2001-09-18,3.9,3.89,5.2052,3.996,4.6458,DOWN,0
2001-09-19,3.825,3.9125,5.1962,3.949,4.6123,DOWN,0
2001-09-20,3.6675,3.7825,5.1867,3.8765,4.5761,DOWN,0
2001-09-21,3.57,3.445,5.1761,3.768,4.5451,UP,1
2001-09-24,3.7425,3.6475,5.1663,3.741,4.5152,UP,1
2001-09-25,3.7625,3.765,5.1575,3.7135,4.4883,DOWN,0
2001-09-26,3.5,3.75,5.147,3.6485,4.4548,UP,1
2001-09-27,3.6325,3.5125,5.1362,3.6415,4.424,UP,1
2001-09-28,3.735,3.695,5.1261,3.6745,4.3962,DOWN,0
2001-10-01,3.7,3.7,5.1154,3.666,4.3695,DOWN,0
2001-10-02,3.64,3.6375,5.1043,3.6415,4.342,UP,1
2001-10-03,3.915,3.63,5.0963,3.7245,4.3226,DOWN,0
2001-10-04,3.7675,3.9625,5.0871,3.7515,4.3007,UP,1
2001-10-05,4.24,4.1025,5.0807,3.8525,4.2843,UP,1
2001-10-08,4.2675,4.1775,5.0748,3.966,4.2713,DOWN,0
2001-10-09,4.11,4.2525,5.0692,4.06,4.2542,UP,1
2001-10-10,4.1975,4.16,5.063,4.1165,4.2401,UP,1
2001-10-11,4.255,4.23,5.0561,4.214,4.2302,DOWN,0
2001-10-12,4.0,4.1875,5.0486,4.166,4.2165,UP,1
2001-10-15,4.1075,3.9725,5.041,4.134,4.2066,UP,1
2001-10-16,4.2175,4.1375,5.0338,4.1555,4.2008,DOWN,0
2001-10-17,3.9725,4.3125,5.0255,4.1105,4.1882,UP,1
2001-10-18,4.075,3.96,5.0183,4.0745,4.1774,UP,1
2001-10-19,4.1525,4.04,5.0113,4.105,4.1712,UP,1
2001-10-22,4.3025,4.185,5.0052,4.144,4.1697,DOWN,0
2001-10-23,4.3,4.35,5.0004,4.1605,4.1663,UP,1
2001-10-24,4.345,4.31,4.9951,4.235,4.1652,UP,1
2001-10-25,4.4525,4.3225,4.9916,4.3105,4.1635,UP,1
2001-10-26,4.465,4.42,4.9878,4.373,4.1629,DOWN,0
2001-10-29,4.2375,4.4375,4.9825,4.36,4.156,UP,1
2001-10-30,4.3325,4.19,4.9781,4.3665,4.1526,DOWN,0
2001-10-31,4.28,4.3425,4.972,4.3535,4.1493,UP,1
2001-11-01,4.3225,4.2875,4.9659,4.3275,4.1454,UP,1
2001-11-02,4.4725,4.35,4.9603,4.329,4.145,UP,1
2001-11-05,4.65,4.565,4.9555,4.4115,4.1445,UP,1
2001-11-06,4.8175,4.5775,4.9516,4.5085,4.1466,DOWN,0
2001-11-07,4.75,4.825,4.947,4.6025,4.1477,DOWN,0
2001-11-08,4.72,4.76,4.9416,4.682,4.1486,UP,1
2001-11-09,4.7575,4.755,4.9371,4.739,4.151,UP,1
2001-11-12,4.775,4.7775,4.932,4.764,4.1539,UP,1
2001-11-13,4.8275,4.7825,4.929,4.766,4.1613,DOWN,0
2001-11-14,4.78,4.83,4.9262,4.772,4.1695,UP,1
2001-11-15,4.7925,4.765,4.9216,4.7865,4.1781,DOWN,0
2001-11-16,4.375,4.5125,4.9127,4.71,4.1812,DOWN,0
2001-11-19,4.3475,4.3875,4.904,4.6245,4.1858,DOWN,0
2001-11-20,4.345,4.35,4.8945,4.528,4.1896,DOWN,0
2001-11-21,4.3275,4.3525,4.8855,4.4375,4.1949,DOWN,0
2001-11-23,4.3275,4.3275,4.8772,4.3445,4.2009,UP,1
2001-11-26,4.3425,4.36,4.869,4.338,4.2055,DOWN,0
2001-11-27,4.2975,4.3125,4.8593,4.328,4.2139,DOWN,0
2001-11-28,4.2275,4.2675,4.8492,4.3045,4.2204,DOWN,0
2001-11-29,4.225,4.25,4.84,4.284,4.2284,UP,1
2001-11-30,4.43,4.2675,4.8319,4.3045,4.2437,UP,1
2001-12-03,4.62,4.4075,4.8238,4.36,4.2647,UP,1
2001-12-04,4.915,4.63,4.818,4.4835,4.2881,UP,1
2001-12-05,4.9775,4.915,4.8129,4.6335,4.3124,DOWN,0
2001-12-06,4.885,4.965,4.8066,4.7655,4.3401,DOWN,0
2001-12-07,4.7375,4.865,4.7997,4.827,4.3622,UP,1
2001-12-10,4.78,4.7275,4.7934,4.859,4.3831,DOWN,0
2001-12-11,4.7575,4.8125,4.7872,4.8275,4.4043,DOWN,0
2001-12-12,4.685,4.74,4.7811,4.769,4.4252,DOWN,0
2001-12-13,4.6775,4.595,4.7746,4.7275,4.4404,UP,1
2001-12-14,4.8025,4.65,4.7688,4.7405,4.4611,UP,1
2001-12-17,4.88,4.8025,4.763,4.7605,4.4739,DOWN,0
2001-12-18,4.8775,4.7475,4.7576,4.7845,4.4861,DOWN,0
2001-12-19,4.775,4.8325,4.7518,4.8025,4.4994,DOWN,0
2001-12-20,4.6025,4.75,4.7451,4.7875,4.5075,UP,1
2001-12-21,4.71,4.625,4.7395,4.769,4.5166,UP,1
2001-12-24,4.7148,4.6875,4.7338,4.736,4.5309,UP,1
2001-12-26,4.755,4.715,4.7287,4.7114,4.5439,UP,1
2001-12-27,4.84,4.7625,4.7232,4.7244,4.5563,UP,1
2001-12-28,4.875,4.855,4.7181,4.779,4.5744,DOWN,0
2001-12-31,4.7625,4.845,4.7139,4.7894,4.5881,UP,1
2002-01-02,4.8775,4.7775,4.7103,4.822,4.6026,UP,1
2002-01-03,5.105,4.8975,4.7088,4.892,4.6187,UP,1
2002-01-04,5.5275,5.4275,4.7091,5.0295,4.6432,DOWN,0
2002-01-07,5.46,5.52,4.709,5.1465,4.6655,UP,1
2002-01-08,5.6725,5.4713,4.7097,5.3285,4.6899,DOWN,0
2002-01-09,5.4675,5.735,4.71,5.4465,4.71,UP,1
2002-01-10,5.6175,5.48,4.7125,5.549,4.7376,DOWN,0
2002-01-11,5.47,5.6125,4.7148,5.5375,4.7603,UP,1
2002-01-14,5.475,5.47,4.7166,5.5405,4.7842,UP,1
2002-01-15,5.4775,5.455,4.718,5.5015,4.8073,DOWN,0
2002-01-16,5.3125,5.485,4.7191,5.4705,4.8241,UP,1
2002-01-17,5.5025,5.295,4.7209,5.4475,4.8412,DOWN,0
2002-01-18,5.4775,5.52,4.7221,5.449,4.8544,DOWN,0
2002-01-22,5.345,5.485,4.7223,5.423,4.8663,UP,1
2002-01-23,5.66,5.415,4.7237,5.4595,4.8851,UP,1
2002-01-24,5.785,5.755,4.7265,5.554,4.9056,DOWN,0
2002-01-25,5.7125,5.85,4.7295,5.596,4.9244,UP,1
2002-01-28,5.72,5.7175,4.7325,5.6445,4.9422,DOWN,0
2002-01-29,5.58,5.6875,4.7372,5.6915,4.9582,UP,1
2002-01-30,5.69,5.5525,4.7415,5.6975,4.9762,UP,1
2002-01-31,5.9425,5.72,4.7462,5.729,5.0075,DOWN,0
2002-02-01,5.7175,5.9625,4.7496,5.73,5.0349,DOWN,0
2002-02-04,5.5725,5.705,4.7537,5.7005,5.0595,UP,1
2002-02-05,5.5925,5.58,4.7576,5.703,5.0848,DOWN,0
2002-02-06,5.445,5.6275,4.7604,5.654,5.1071,DOWN,0
2002-02-07,5.415,5.4925,4.7616,5.5485,5.1286,UP,1
2002-02-08,5.495,5.425,4.7633,5.504,5.1525,DOWN,0
2002-02-11,5.45,5.4975,4.7654,5.4795,5.177,DOWN,0
2002-02-12,5.3825,5.4425,4.7679,5.4375,5.2001,UP,1
2002-02-13,5.5,5.4075,4.7718,5.4485,5.2215,DOWN,0
2002-02-14,5.435,5.4875,4.7742,5.4525,5.2378,DOWN,0
2002-02-15,5.39,5.465,4.7763,5.4315,5.2473,DOWN,0
2002-02-19,5.3375,5.3375,4.7798,5.409,5.2545,UP,1
2002-02-20,5.4075,5.345,4.7826,5.414,5.265,DOWN,0
2002-02-21,5.275,5.3788,4.784,5.369,5.2757,UP,1
2002-02-22,5.4025,5.2525,4.7864,5.3625,5.2882,UP,1
2002-02-25,5.5375,5.385,4.7904,5.392,5.3038,UP,1
2002-02-26,5.5775,5.6125,4.7945,5.44,5.3216,UP,1
2002-02-27,5.61,5.6175,4.799,5.4805,5.3403,UP,1
2002-02-28,5.7525,5.705,4.8045,5.576,5.3593,UP,1
2002-03-01,5.875,5.89,4.8105,5.6705,5.3792,UP,1
2002-03-04,6.0175,5.91,4.8173,5.7665,5.402,DOWN,0
2002-03-05,5.8675,5.9925,4.823,5.8245,5.4238,DOWN,0
2002-03-06,5.785,5.895,4.8278,5.8595,5.4475,DOWN,0
2002-03-07,5.78,5.8025,4.8323,5.865,5.4689,DOWN,0
2002-03-08,5.74,5.7875,4.8359,5.838,5.4894,DOWN,0
2002-03-11,5.7125,5.75,4.8386,5.777,5.5085,UP,1
2002-03-12,5.725,5.675,4.8413,5.7485,5.5263,DOWN,0
2002-03-13,5.665,5.665,4.8433,5.7245,5.5421,UP,1
2002-03-14,5.835,5.6975,4.846,5.7355,5.5635,UP,1
2002-03-15,5.9375,5.9625,4.8505,5.775,5.5847,DOWN,0
2002-03-18,5.935,5.9638,4.8547,5.8195,5.6013,UP,1
2002-03-19,5.965,5.9175,4.8591,5.8675,5.6101,DOWN,0
2002-03-20,5.92,5.9375,4.8638,5.9185,5.6193,UP,1
2002-03-21,5.995,5.9325,4.8687,5.9505,5.6257,DOWN,0
2002-03-22,5.895,5.9275,4.8738,5.942,5.6343,DOWN,0
2002-03-25,5.8,5.89,4.8783,5.915,5.6379,UP,1
2002-03-26,5.8725,5.76,4.8837,5.8965,5.646,DOWN,0
2002-03-27,5.8675,5.81,4.8884,5.886,5.6538,DOWN,0
2002-03-28,5.7825,5.875,4.8933,5.8435,5.6599,UP,1
2002-04-01,5.825,5.7675,4.8981,5.8295,5.6701,DOWN,0
2002-04-02,5.82,5.7975,4.9034,5.8335,5.6765,UP,1
2002-04-03,5.8725,5.8275,4.9088,5.8335,5.6844,UP,1
2002-04-04,5.97,5.815,4.9144,5.854,5.6969,UP,1
2002-04-05,6.01,6.065,4.92,5.8995,5.7039,UP,1
2002-04-08,6.1125,5.9075,4.9265,5.957,5.7104,UP,1
2002-04-09,6.235,6.115,4.9333,6.04,5.7209,UP,1
2002-04-10,6.265,6.2025,4.94,6.1185,5.7318,DOWN,0
2002-04-11,6.23,6.22,4.9457,6.1705,5.7448,UP,1
2002-04-12,6.2925,6.2338,4.951,6.227,5.7568,DOWN,0
2002-04-15,6.2775,6.2825,4.9538,6.26,5.7635,UP,1
2002-04-16,6.345,6.2975,4.958,6.282,5.7761,UP,1
2002-04-17,6.4075,6.365,4.9623,6.3105,5.7928,DOWN,0
2002-04-18,6.35,6.41,4.9667,6.3345,5.808,DOWN,0
2002-04-19,6.245,6.3725,4.9705,6.325,5.824,DOWN,0
2002-04-22,6.24,6.24,4.9734,6.3175,5.8405,UP,1
2002-04-23,6.2925,6.265,4.9761,6.307,5.8564,UP,1
2002-04-24,6.295,6.3125,4.9791,6.2845,5.8733,UP,1
2002-04-25,6.345,6.325,4.9834,6.2835,5.8926,DOWN,0
2002-04-26,5.88,6.3125,4.9854,6.2105,5.9002,DOWN,0
2002-04-29,5.77,5.89,4.9886,6.1165,5.9069,DOWN,0
2002-04-30,5.705,5.7625,4.991,5.999,5.9132,UP,1
2002-05-01,5.905,5.7125,4.9949,5.921,5.9245,UP,1
2002-05-02,5.9125,5.9275,4.9986,5.8345,5.9346,DOWN,0
2002-05-03,5.8675,5.9475,5.0021,5.832,5.9465,DOWN,0
2002-05-06,5.665,5.8675,5.0048,5.811,5.9517,UP,1
2002-05-07,5.7,5.6725,5.0081,5.81,5.955,DOWN,0
2002-05-08,5.6875,5.7425,5.0115,5.7665,5.9572,DOWN,0
2002-05-09,5.6025,5.6725,5.0151,5.7045,5.957,DOWN,0
2002-05-10,5.5053,5.6075,5.0183,5.632,5.9521,UP,1
2002-05-13,5.6175,5.555,5.0211,5.6225,5.9469,UP,1
2002-05-14,5.8975,5.725,5.026,5.662,5.9445,UP,1
2002-05-15,5.97,5.9,5.031,5.7185,5.9466,DOWN,0
2002-05-16,5.97,5.975,5.0364,5.792,5.9503,UP,1
2002-05-17,6.015,6.0425,5.0427,5.894,5.955,DOWN,0
2002-05-20,5.8275,5.815,5.0484,5.936,5.9567,DOWN,0
2002-05-21,5.7625,5.8575,5.0542,5.909,5.9577,DOWN,0
2002-05-22,5.715,5.7475,5.0602,5.858,5.9575,UP,1
2002-05-23,5.7225,5.7375,5.0658,5.8085,5.9587,DOWN,0
2002-05-24,5.6075,5.7225,5.0708,5.727,5.9541,DOWN,0
2002-05-28,5.5275,5.71,5.0761,5.667,5.9459,UP,1
2002-05-29,5.75,5.64,5.083,5.6645,5.9422,UP,1
2002-05-30,5.8925,5.8,5.0901,5.7,5.9408,UP,1
2002-05-31,6.07,6.0175,5.0984,5.7695,5.9438,DOWN,0
2002-06-03,5.9175,6.075,5.1053,5.8315,5.9422,UP,1
2002-06-04,6.055,5.9,5.1132,5.937,5.9454,UP,1
2002-06-05,6.245,6.085,5.1215,6.036,5.9543,DOWN,0
2002-06-06,6.0875,6.2513,5.1294,6.075,5.9586,UP,1
2002-06-07,6.2275,6.1525,5.1383,6.1065,5.9658,DOWN,0
2002-06-10,6.1575,6.24,5.1465,6.1545,5.9733,DOWN,0
2002-06-11,5.98,6.2175,5.1539,6.1395,5.9764,UP,1
2002-06-12,6.0975,5.97,5.161,6.11,5.982,DOWN,0
2002-06-13,5.93,6.0475,5.1671,6.0785,5.9831,DOWN,0
2002-06-14,5.91,5.8925,5.1732,6.015,5.9819,UP,1
2002-06-17,6.0775,5.915,5.1802,5.999,5.9833,UP,1
2002-06-18,6.1175,6.01,5.1876,6.0265,5.9834,DOWN,0
2002-06-19,6.11,6.0775,5.195,6.029,5.9809,UP,1
2002-06-20,6.2475,6.1975,5.204,6.0925,5.9805,DOWN,0
2002-06-21,6.18,6.2025,5.213,6.1465,5.9795,UP,1
2002-06-24,6.1875,6.12,5.2221,6.1685,5.9774,DOWN,0
2002-06-25,6.125,6.245,5.2317,6.17,5.9744,DOWN,0
2002-06-26,6.1225,6.025,5.2417,6.1725,5.9699,UP,1
2002-06-27,6.2425,6.1725,5.2521,6.1715,5.9666,DOWN,0
2002-06-28,6.2125,6.25,5.2629,6.178,5.9639,DOWN,0
2002-07-01,6.09,6.105,5.2732,6.1585,5.9608,DOWN,0
2002-07-02,5.88,6.065,5.282,6.1095,5.9536,DOWN,0
2002-07-03,5.79,5.8625,5.2916,6.043,5.9435,UP,1
2002-07-05,5.96,5.8975,5.3019,5.9865,5.9368,DOWN,0
2002-07-08,5.9075,5.9775,5.3123,5.9255,5.9281,DOWN,0
2002-07-09,5.6725,5.8375,5.3223,5.842,5.9239,DOWN,0
2002-07-10,5.6275,5.7,5.3326,5.7915,5.9211,DOWN,0
2002-07-11,5.5975,5.5475,5.3419,5.753,5.9189,DOWN,0
2002-07-12,5.4975,5.675,5.3506,5.6605,5.9108,UP,1
2002-07-15,5.5425,5.4625,5.3608,5.5875,5.9034,DOWN,0
2002-07-16,5.305,5.535,5.3691,5.514,5.8921,UP,1
2002-07-17,5.35,5.435,5.3772,5.4585,5.8858,DOWN,0
2002-07-18,5.24,5.3425,5.3849,5.387,5.8766,DOWN,0
2002-07-19,5.025,5.1475,5.3918,5.2925,5.8634,DOWN,0
2002-07-22,4.905,5.005,5.3968,5.165,5.8494,DOWN,0
2002-07-23,4.7175,4.8725,5.4015,5.0475,5.8337,UP,1
2002-07-24,5.27,4.7025,5.4067,5.0315,5.8267,DOWN,0
2002-07-25,5.0025,5.165,5.4104,4.984,5.8088,DOWN,0
2002-07-26,4.875,5.1525,5.4142,4.954,5.7869,UP,1
2002-07-29,5.0775,4.985,5.4186,4.9885,5.7691,DOWN,0
2002-07-30,4.93,5.0725,5.422,5.031,5.7474,DOWN,0
2002-07-31,4.9075,4.915,5.4265,4.9585,5.729,DOWN,0
2002-08-01,4.71,4.88,5.4295,4.9,5.7079,DOWN,0
2002-08-02,4.7025,4.7875,5.4319,4.8655,5.6877,DOWN,0
2002-08-05,4.6575,4.715,5.4354,4.7815,5.6664,UP,1
2002-08-06,4.7725,4.7225,5.4389,4.75,5.6497,UP,1
2002-08-07,4.82,4.8125,5.4422,4.7325,5.6355,UP,1
2002-08-08,4.8475,4.76,5.4449,4.76,5.6175,UP,1
2002-08-09,4.8725,4.825,5.4478,4.794,5.5971,UP,1
2002-08-12,4.9303,4.8625,5.4507,4.8486,5.5743,DOWN,0
2002-08-13,4.735,4.9475,5.4521,4.8411,5.5506,UP,1
2002-08-14,5.12,4.7525,5.4554,4.9011,5.5319,UP,1
2002-08-15,5.32,5.0775,5.4608,4.9956,5.5134,DOWN,0
2002-08-16,5.205,5.225,5.4652,5.0621,5.4958,UP,1
2002-08-19,5.4525,5.22,5.471,5.1665,5.4803,DOWN,0
2002-08-20,5.2625,5.34,5.4757,5.272,5.4624,DOWN,0
2002-08-21,5.2175,5.3125,5.4795,5.2915,5.4471,UP,1
2002-08-22,5.2825,5.22,5.4826,5.284,5.4308,DOWN,0
2002-08-23,5.2575,5.24,5.4848,5.2945,5.4174,DOWN,0
2002-08-26,5.2475,5.3325,5.4873,5.2535,5.4041,DOWN,0
2002-08-27,5.08,5.2525,5.4891,5.217,5.3842,DOWN,0
2002-08-28,4.965,5.0575,5.4901,5.1665,5.3611,UP,1
2002-08-29,5.1125,4.925,5.4918,5.1325,5.3412,DOWN,0
2002-08-30,5.025,5.0625,5.4928,5.086,5.3167,DOWN,0
2002-09-03,4.995,4.9975,5.4939,5.0355,5.293,UP,1
2002-09-04,5.175,5.01,5.4958,5.0545,5.2728,DOWN,0
2002-09-05,5.0575,5.0925,5.4992,5.073,5.2514,UP,1
2002-09-06,5.22,5.125,5.5036,5.0945,5.2334,UP,1
2002-09-09,5.225,5.1925,5.508,5.1345,5.213,UP,1
2002-09-10,5.2625,5.2225,5.5127,5.188,5.194,DOWN,0
2002-09-11,5.1225,5.28,5.5166,5.1775,5.1747,DOWN,0
2002-09-12,5.055,5.1225,5.5202,5.177,5.1582,UP,1
2002-09-13,5.14,5.02,5.5244,5.161,5.1452,UP,1
2002-09-16,5.1425,5.1425,5.529,5.1445,5.1288,DOWN,0
2002-09-17,5.0275,5.1875,5.533,5.0975,5.1112,UP,1
2002-09-18,5.085,4.9925,5.5363,5.09,5.0995,UP,1
2002-09-19,5.0945,5.0,5.5386,5.0979,5.0888,UP,1
2002-09-20,5.195,5.1725,5.54,5.1089,5.0807,DOWN,0
2002-09-23,5.0725,5.1325,5.5405,5.0949,5.0722,DOWN,0
2002-09-24,4.995,5.005,5.5411,5.0884,5.0613,UP,1
2002-09-25,5.17,5.0125,5.5432,5.1054,5.0586,UP,1
2002-09-26,5.2955,5.1775,5.5458,5.1456,5.0575,DOWN,0
2002-09-27,5.25,5.2875,5.5483,5.1566,5.0577,DOWN,0
2002-09-30,5.16,5.1925,5.5506,5.1741,5.0604,UP,1
2002-10-01,5.37,5.165,5.5541,5.2491,5.0697,DOWN,0
2002-10-02,5.2275,5.2975,5.5562,5.2606,5.0799,UP,1
2002-10-03,5.275,5.2225,5.5582,5.2565,5.08,UP,1
2002-10-04,5.307,5.375,5.5603,5.2679,5.0861,DOWN,0
2002-10-07,5.2775,5.2125,5.5629,5.2914,5.0941,UP,1
2002-10-08,5.435,5.3175,5.567,5.3044,5.1013,DOWN,0
2002-10-09,5.3825,5.405,5.5704,5.3354,5.1103,UP,1
2002-10-10,5.5498,5.3125,5.5746,5.3904,5.1232,UP,1
2002-10-11,5.6625,5.595,5.5791,5.4615,5.1422,UP,1
2002-10-14,5.7725,5.66,5.5838,5.5605,5.1636,UP,1
2002-10-15,5.885,5.9625,5.5888,5.6505,5.1882,DOWN,0
2002-10-16,5.8525,5.77,5.5943,5.7445,5.2098,DOWN,0
2002-10-17,5.43,5.8825,5.597,5.7205,5.222,UP,1
2002-10-18,5.5848,5.4375,5.5994,5.705,5.2367,UP,1
2002-10-21,5.7775,5.5875,5.6007,5.706,5.2548,DOWN,0
2002-10-22,5.6475,5.67,5.6016,5.6585,5.2692,UP,1
2002-10-23,5.78,5.6525,5.6021,5.644,5.2901,DOWN,0
2002-10-24,5.6125,5.79,5.6029,5.6805,5.2999,UP,1
2002-10-25,5.9825,5.6275,5.6047,5.76,5.3132,DOWN,0
2002-10-28,5.7975,5.985,5.6063,5.764,5.325,UP,1
2002-10-29,5.875,5.8375,5.6083,5.8095,5.3335,UP,1
2002-10-30,5.945,5.8475,5.6107,5.8425,5.3471,UP,1
2002-10-31,5.96,5.95,5.6139,5.912,5.362,UP,1
2002-11-01,5.965,6.0125,5.6162,5.9085,5.3756,DOWN,0
2002-11-04,5.715,5.8475,5.6174,5.892,5.3848,UP,1
2002-11-05,5.835,5.6475,5.6199,5.884,5.3965,DOWN,0
2002-11-06,5.7925,5.8563,5.6205,5.8535,5.4108,DOWN,0
2002-11-07,5.735,5.785,5.6203,5.8085,5.4262,DOWN,0
2002-11-08,5.6425,5.7025,5.6199,5.744,5.4368,DOWN,0
2002-11-11,5.4425,5.4875,5.6185,5.6895,5.4451,UP,1
2002-11-12,5.46,5.445,5.6179,5.6145,5.4544,UP,1
2002-11-13,5.4725,5.4025,5.6168,5.5505,5.4604,UP,1
2002-11-14,5.63,5.4875,5.6153,5.5295,5.4718,DOWN,0
2002-11-15,5.5,5.6025,5.6142,5.501,5.4774,DOWN,0
2002-11-18,5.3775,5.505,5.6132,5.488,5.4805,DOWN,0
2002-11-19,5.345,5.275,5.612,5.465,5.4821,UP,1
2002-11-20,5.475,5.3225,5.6121,5.4655,5.4892,DOWN,0
2002-11-21,5.3825,5.4875,5.612,5.416,5.4957,UP,1
2002-11-22,5.4525,5.375,5.6118,5.4065,5.502,UP,1
2002-11-25,5.5025,5.475,5.612,5.4315,5.5092,DOWN,0
2002-11-26,5.4675,5.435,5.6124,5.456,5.518,UP,1
2002-11-27,5.61,5.4825,5.613,5.483,5.5285,DOWN,0
2002-11-29,5.435,5.6225,5.613,5.4935,5.5353,DOWN,0
2002-12-02,5.395,5.5,5.613,5.482,5.5393,DOWN,0
2002-12-03,5.245,5.4125,5.6126,5.4305,5.5427,UP,1
2002-12-04,5.2875,5.2275,5.612,5.3945,5.5486,DOWN,0
2002-12-05,5.1375,5.36,5.6113,5.3,5.5479,UP,1
