ticker,MA US Equity,MA US Equity,MA US Equity,MA US Equity,MA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-05-30,254.19,254.27,252.478,243.3992,215.9179,DOWN,0
2019-05-31,251.49,251.98,252.83,243.8312,216.1638,DOWN,0
2019-06-03,242.26,251.8,250.986,243.959,216.3557,UP,1
2019-06-04,249.18,245.13,250.136,244.3274,216.6004,UP,1
2019-06-05,256.26,251.47,250.676,244.8442,216.8637,UP,1
2019-06-06,257.83,256.36,251.404,245.335,217.1369,UP,1
2019-06-07,265.8,260.0,254.266,246.0006,217.4421,UP,1
2019-06-10,266.1,269.0,259.034,246.6254,217.7572,DOWN,0
2019-06-11,263.66,267.47,261.93,247.1896,218.0539,UP,1
2019-06-12,263.85,262.45,263.448,247.6856,218.3471,DOWN,0
2019-06-13,261.2,265.0,264.122,248.1244,218.6061,DOWN,0
2019-06-14,260.1,259.99,262.982,248.5478,218.8489,DOWN,0
2019-06-17,259.2,261.0,261.602,249.0106,219.0818,DOWN,0
2019-06-18,258.81,261.7,260.632,249.4542,219.303,UP,1
2019-06-19,259.87,258.83,259.836,249.9262,219.5333,UP,1
2019-06-20,266.79,263.49,260.954,250.5438,219.7895,DOWN,0
2019-06-21,264.47,265.82,261.828,251.092,220.0277,UP,1
2019-06-24,265.3,265.85,263.048,251.6772,220.2984,DOWN,0
2019-06-25,259.73,266.04,263.232,252.0952,220.5332,UP,1
2019-06-26,261.3,260.88,263.518,252.5382,220.7843,DOWN,0
2019-06-27,261.1,262.44,262.38,252.9584,221.0314,UP,1
2019-06-28,264.53,263.09,262.392,253.429,221.2868,UP,1
2019-07-01,266.77,269.99,262.686,253.9466,221.5505,UP,1
2019-07-02,270.57,266.88,264.854,254.497,221.8173,UP,1
2019-07-03,273.08,271.0,267.21,255.0888,222.0929,DOWN,0
2019-07-05,272.14,271.5,269.418,255.6258,222.3712,DOWN,0
2019-07-08,271.23,270.1,270.758,256.1382,222.6271,UP,1
2019-07-09,273.34,269.82,272.072,256.6714,222.9029,UP,1
2019-07-10,275.38,274.17,273.034,257.2364,223.1728,UP,1
2019-07-11,278.32,277.6,274.082,257.718,223.4549,UP,1
2019-07-12,279.54,279.24,275.562,258.3338,223.7459,DOWN,0
2019-07-15,279.37,280.46,277.19,258.9774,224.0321,DOWN,0
2019-07-16,276.62,279.0,277.846,259.5508,224.3039,DOWN,0
2019-07-17,275.28,277.39,277.826,260.0836,224.5688,UP,1
2019-07-18,276.78,275.0,277.518,260.718,224.8396,DOWN,0
2019-07-19,275.6,279.43,276.73,261.3234,225.0988,UP,1
2019-07-22,278.61,276.91,276.578,261.9894,225.38,UP,1
2019-07-23,278.97,280.0,277.048,262.6202,225.6592,UP,1
2019-07-24,280.25,278.17,278.042,263.3976,225.9797,DOWN,0
2019-07-25,279.35,280.0,278.556,264.0658,226.3101,UP,1
2019-07-26,282.07,280.6,279.85,264.7242,226.6792,DOWN,0
2019-07-29,281.44,283.12,280.416,265.2846,227.0376,DOWN,0
2019-07-30,278.16,279.34,280.254,265.7968,227.4449,DOWN,0
2019-07-31,272.27,278.67,278.658,266.1724,227.8337,UP,1
2019-08-01,274.16,273.93,277.62,266.5484,228.1834,DOWN,0
2019-08-02,269.45,272.0,275.096,266.7994,228.5291,DOWN,0
2019-08-05,256.84,260.0,270.176,266.9416,228.7743,UP,1
2019-08-06,264.68,261.8,267.48,267.2056,229.0609,UP,1
2019-08-07,269.31,263.4,266.888,267.5232,229.3893,UP,1
2019-08-08,278.04,272.0,267.664,268.0128,229.7642,DOWN,0
2019-08-09,274.95,275.51,268.764,268.428,230.1164,DOWN,0
2019-08-12,270.0,272.85,271.396,268.7982,230.4543,UP,1
2019-08-13,274.53,269.83,273.366,269.4436,230.8485,DOWN,0
2019-08-14,267.15,269.82,272.934,269.803,231.1632,UP,1
2019-08-15,271.89,269.28,271.704,270.1156,231.5353,UP,1
2019-08-16,274.36,274.98,271.586,270.4462,231.9519,UP,1
2019-08-19,278.07,277.0,273.2,270.6916,232.4035,DOWN,0
2019-08-20,277.04,278.4,273.702,270.9104,232.8004,UP,1
2019-08-21,282.01,279.64,276.674,271.2774,233.2119,DOWN,0
2019-08-22,280.77,282.11,278.45,271.6158,233.6271,DOWN,0
2019-08-23,271.89,280.0,277.956,271.8296,233.9967,UP,1
2019-08-26,276.43,274.88,277.628,272.1562,234.3831,UP,1
2019-08-27,276.64,276.74,277.548,272.505,234.7251,UP,1
2019-08-28,278.24,275.23,276.794,272.8936,235.072,UP,1
2019-08-29,281.38,281.0,276.916,273.3238,235.4508,DOWN,0
2019-08-30,281.37,282.59,278.812,273.6154,235.8619,DOWN,0
2019-09-03,280.11,279.99,279.548,273.9282,236.2716,UP,1
2019-09-04,286.1,282.77,281.44,274.3442,236.7142,UP,1
2019-09-05,292.08,290.29,284.208,274.9912,237.1711,DOWN,0
2019-09-06,291.38,291.94,286.208,275.5928,237.6328,DOWN,0
2019-09-09,283.36,293.49,286.606,276.038,238.1032,DOWN,0
2019-09-10,272.33,281.34,285.05,276.194,238.5295,DOWN,0
2019-09-11,269.95,274.92,281.82,276.2576,238.941,UP,1
2019-09-12,276.4,273.39,278.684,276.3742,239.41,DOWN,0
2019-09-13,276.32,277.99,275.672,276.439,239.8323,DOWN,0
2019-09-16,274.08,273.47,273.816,276.4778,240.2378,UP,1
2019-09-17,276.25,274.55,274.6,276.5782,240.6077,DOWN,0
2019-09-18,275.1,276.77,275.63,276.6134,240.9999,UP,1
2019-09-19,275.91,275.96,275.532,276.624,241.3741,DOWN,0
2019-09-20,271.17,277.79,274.502,276.481,241.6806,UP,1
2019-09-23,273.15,270.3,274.316,276.3532,242.0439,DOWN,0
2019-09-24,271.12,275.63,273.29,276.1882,242.3846,UP,1
2019-09-25,272.75,270.25,272.82,276.1108,242.7658,UP,1
2019-09-26,273.89,273.23,272.416,276.083,243.145,DOWN,0
2019-09-27,269.13,275.39,272.008,275.93,243.5019,UP,1
2019-09-30,271.57,270.99,271.692,275.8494,243.8583,DOWN,0
2019-10-01,270.94,271.49,271.656,275.696,244.2183,DOWN,0
2019-10-02,264.48,268.16,270.002,275.4062,244.564,UP,1
2019-10-03,268.29,264.25,268.882,275.167,244.9532,UP,1
2019-10-04,274.06,269.51,269.868,275.0612,245.3655,DOWN,0
2019-10-07,272.19,271.31,269.992,274.8636,245.7908,DOWN,0
2019-10-08,267.07,269.82,269.218,274.5762,246.2126,UP,1
2019-10-09,272.24,269.96,270.77,274.4578,246.6978,UP,1
2019-10-10,273.83,271.56,271.878,274.489,247.1937,UP,1
2019-10-11,275.91,276.2,272.248,274.524,247.6412,UP,1
2019-10-14,276.38,277.56,273.086,274.6626,248.0796,UP,1
2019-10-15,278.56,277.21,275.384,275.097,248.5416,DOWN,0
2019-10-16,278.27,277.1,276.59,275.3688,248.9897,DOWN,0
2019-10-17,276.51,279.35,277.126,275.5128,249.4235,DOWN,0
2019-10-18,270.63,275.24,276.07,275.3646,249.8708,UP,1
2019-10-21,274.3,271.93,275.654,275.3516,250.2935,DOWN,0
2019-10-22,261.26,274.9,272.194,275.1768,250.6437,DOWN,0
2019-10-23,260.85,262.68,268.71,274.9032,250.9865,UP,1
2019-10-24,268.75,263.56,267.158,274.9352,251.3514,UP,1
2019-10-25,270.19,266.26,267.07,274.9012,251.7176,UP,1
2019-10-28,275.93,273.26,267.396,274.9326,252.1178,DOWN,0
2019-10-29,274.29,277.6,270.002,274.857,252.5121,UP,1
2019-10-30,277.15,274.64,273.262,274.8592,252.9153,DOWN,0
2019-10-31,276.81,276.38,274.874,274.7552,253.3104,UP,1
2019-11-01,279.05,279.0,276.646,274.7208,253.7092,DOWN,0
2019-11-04,276.33,280.64,276.726,274.8096,254.0808,DOWN,0
2019-11-05,269.0,276.5,275.668,274.661,254.4285,UP,1
2019-11-06,269.86,270.3,274.21,274.5254,254.7861,UP,1
2019-11-07,272.79,270.02,273.406,274.4164,255.1511,UP,1
2019-11-08,274.89,271.7,272.574,274.2866,255.5108,UP,1
2019-11-11,277.0,273.08,272.708,274.1992,255.895,UP,1
2019-11-12,277.14,277.6,274.336,274.1398,256.2845,UP,1
2019-11-13,278.07,276.51,275.978,273.9792,256.6548,UP,1
2019-11-14,279.63,277.45,277.346,273.7302,256.9973,UP,1
2019-11-15,280.78,280.64,278.524,273.5182,257.3323,UP,1
2019-11-18,280.86,280.0,279.296,273.4682,257.6621,UP,1
2019-11-19,285.31,281.52,280.93,273.7278,258.0093,UP,1
2019-11-20,285.38,285.0,282.392,274.0364,258.3597,DOWN,0
2019-11-21,284.45,284.6,283.356,274.1974,258.7121,DOWN,0
2019-11-22,282.57,284.83,283.714,274.3224,259.042,UP,1
2019-11-25,287.61,284.0,285.064,274.593,259.3946,UP,1
2019-11-26,289.38,288.5,285.878,274.8556,259.7469,UP,1
2019-11-27,291.7,289.03,287.142,275.1876,260.1027,UP,1
2019-11-29,292.23,290.23,288.698,275.514,260.4648,DOWN,0
2019-12-02,286.47,290.59,289.478,275.82,260.7866,UP,1
2019-12-03,287.09,282.2,289.374,276.0988,261.1191,DOWN,0
2019-12-04,286.84,288.5,288.866,276.4132,261.4478,UP,1
2019-12-05,289.85,287.95,288.496,276.7552,261.8005,UP,1
2019-12-06,290.4,292.31,288.13,277.0854,262.1359,DOWN,0
2019-12-09,289.06,289.19,288.648,277.484,262.4646,DOWN,0
2019-12-10,288.61,289.0,288.952,277.8248,262.7876,UP,1
2019-12-11,290.05,289.76,289.594,278.207,263.115,UP,1
2019-12-12,292.21,289.9,290.066,278.7616,263.4522,UP,1
2019-12-13,296.09,290.79,291.204,279.3176,263.7964,UP,1
2019-12-16,296.96,298.11,292.784,279.7756,264.1498,DOWN,0
2019-12-17,296.0,298.5,294.262,280.2518,264.4987,DOWN,0
2019-12-18,294.74,295.2,295.2,280.8052,264.85,UP,1
2019-12-19,297.53,294.49,296.264,281.311,265.2256,UP,1
2019-12-20,298.57,300.55,296.76,281.8058,265.6091,DOWN,0
2019-12-23,297.27,298.74,296.822,282.233,265.9673,UP,1
2019-12-24,297.48,297.96,297.118,282.655,266.32,UP,1
2019-12-26,299.2,298.11,298.01,283.0678,266.6735,UP,1
2019-12-27,300.74,300.0,298.652,283.5172,267.0296,DOWN,0
2019-12-30,297.72,300.83,298.482,283.9414,267.3624,UP,1
2019-12-31,298.59,296.1,298.746,284.5006,267.7034,UP,1
2020-01-02,303.39,300.46,299.928,285.0824,268.0653,DOWN,0
2020-01-03,300.43,299.46,300.174,285.8658,268.418,UP,1
2020-01-06,301.23,297.36,300.272,286.6734,268.7448,DOWN,0
2020-01-07,300.21,301.74,300.77,287.3026,269.092,UP,1
2020-01-08,305.1,300.78,302.072,288.0008,269.4654,UP,1
2020-01-09,309.1,308.28,303.214,288.6642,269.8445,UP,1
2020-01-10,311.17,311.58,305.362,289.4018,270.2377,UP,1
2020-01-13,315.21,313.26,308.158,290.163,270.6395,DOWN,0
2020-01-14,310.64,316.18,310.244,290.8396,271.0154,UP,1
2020-01-15,314.25,312.19,312.074,291.5436,271.3914,UP,1
2020-01-16,320.3,317.5,314.314,292.423,271.7966,UP,1
2020-01-17,323.66,321.43,316.812,293.5162,272.2203,DOWN,0
2020-01-21,321.93,322.41,318.156,294.5576,272.6496,UP,1
2020-01-22,324.31,324.95,320.89,295.588,273.088,UP,1
2020-01-23,324.98,325.0,323.036,296.5898,273.5316,DOWN,0
2020-01-24,323.67,326.57,323.71,297.5232,273.9704,DOWN,0
2020-01-27,315.77,315.1,322.132,298.2958,274.3639,UP,1
2020-01-28,320.27,315.8,321.8,299.1398,274.7851,UP,1
2020-01-29,320.32,323.0,321.002,299.9536,275.1925,UP,1
2020-01-30,324.46,319.0,320.898,300.8272,275.6191,DOWN,0
2020-01-31,315.94,323.14,319.352,301.5288,275.9983,UP,1
2020-02-03,324.52,318.8,321.102,302.313,276.4159,UP,1
2020-02-04,329.12,328.24,322.872,303.1878,276.8571,DOWN,0
2020-02-05,328.32,335.0,324.472,304.0652,277.2834,UP,1
2020-02-06,329.3,329.32,325.44,304.9998,277.7125,DOWN,0
2020-02-07,327.0,328.0,327.652,305.7876,278.121,UP,1
2020-02-10,330.28,325.62,328.804,306.6056,278.5444,UP,1
2020-02-11,330.92,335.0,329.164,307.39,278.9656,UP,1
2020-02-12,334.16,330.82,330.332,308.2286,279.4007,UP,1
2020-02-13,335.84,332.31,331.64,309.216,279.8087,UP,1
2020-02-14,340.95,337.46,334.43,310.2932,280.2697,UP,1
2020-02-18,341.24,341.62,336.622,311.3812,280.74,UP,1
2020-02-19,344.56,343.99,339.35,312.4754,281.223,DOWN,0
2020-02-20,344.45,345.74,341.408,313.5564,281.7021,DOWN,0
2020-02-21,339.7,342.55,342.18,314.5692,282.1753,DOWN,0
2020-02-24,324.67,317.51,338.924,315.2904,282.572,DOWN,0
2020-02-25,302.89,321.34,331.254,315.5472,282.8599,DOWN,0
2020-02-26,298.04,302.0,321.95,315.6638,283.1129,DOWN,0
2020-02-27,285.82,285.03,310.224,315.4584,283.3351,UP,1
2020-02-28,290.25,274.89,300.334,315.3242,283.5567,UP,1
2020-03-02,306.74,298.89,296.748,315.539,283.8446,DOWN,0
2020-03-03,292.0,314.59,294.57,315.4842,284.0375,UP,1
2020-03-04,302.36,299.11,295.434,315.5808,284.2866,DOWN,0
2020-03-05,290.73,295.71,296.416,315.424,284.4728,DOWN,0
2020-03-06,287.01,282.69,295.768,315.2188,284.631,DOWN,0
2020-03-09,262.01,265.0,286.822,314.5094,284.6566,UP,1
2020-03-10,280.57,276.42,284.536,314.1368,284.8108,DOWN,0
2020-03-11,269.76,272.95,278.016,313.5172,284.9022,DOWN,0
2020-03-12,241.5,244.53,268.17,312.3928,284.8425,UP,1
2020-03-13,270.01,258.78,264.77,311.8212,284.9248,DOWN,0
2020-03-16,235.65,234.49,259.498,310.4664,284.8321,UP,1
2020-03-17,237.88,240.48,250.96,309.2154,284.764,DOWN,0
2020-03-18,227.93,222.34,242.594,307.7494,284.6924,DOWN,0
2020-03-19,227.15,224.01,239.724,306.2882,284.5822,DOWN,0
2020-03-20,211.42,236.02,228.006,304.4146,284.358,DOWN,0
2020-03-23,203.3,203.28,221.536,302.2986,284.0854,UP,1
2020-03-24,237.07,215.92,221.374,300.8166,283.9417,UP,1
2020-03-25,256.48,247.9,227.084,299.642,283.8936,UP,1
2020-03-26,263.18,257.9,234.29,298.6928,283.8912,DOWN,0
2020-03-27,247.65,250.24,241.536,297.3608,283.8102,UP,1
2020-03-30,253.25,245.85,251.526,296.0198,283.7705,DOWN,0
2020-03-31,241.56,252.46,252.424,294.3778,283.6778,DOWN,0
2020-04-01,228.61,230.94,246.85,292.5114,283.5248,UP,1
2020-04-02,238.88,228.39,241.99,290.8028,283.4252,DOWN,0
2020-04-03,237.03,236.98,239.866,289.0438,283.311,UP,1
2020-04-06,265.94,252.0,242.404,287.8892,283.3067,DOWN,0
2020-04-07,259.08,281.61,245.908,286.7554,283.2798,UP,1
2020-04-08,270.95,262.51,254.376,285.769,283.308,DOWN,0
2020-04-09,269.4,275.13,260.48,284.7506,283.3564,DOWN,0
2020-04-13,263.34,268.2,265.742,283.5282,283.3666,UP,1
2020-04-14,270.72,269.88,266.698,282.6238,283.4147,DOWN,0
2020-04-15,257.14,260.51,266.31,281.2762,283.3777,DOWN,0
2020-04-16,246.76,258.39,261.472,279.629,283.2777,UP,1
2020-04-17,259.97,258.25,259.586,278.262,283.2247,DOWN,0
2020-04-20,251.73,254.51,257.264,276.7106,283.1179,DOWN,0
2020-04-21,245.35,246.65,252.19,275.0776,282.984,UP,1
2020-04-22,256.91,251.46,252.144,273.6102,282.9124,DOWN,0
2020-04-23,255.86,259.39,253.964,272.109,282.825,UP,1
2020-04-24,258.76,258.43,253.722,270.601,282.7419,UP,1
2020-04-27,265.12,260.22,256.4,269.1866,282.6759,DOWN,0
2020-04-28,264.6,270.4,260.25,267.6596,282.6012,UP,1
2020-04-29,283.69,278.45,265.606,266.5086,282.6228,DOWN,0
2020-04-30,274.97,278.43,269.428,265.1168,282.6145,DOWN,0
2020-05-01,268.74,268.7,271.424,263.6026,282.5818,UP,1
2020-05-04,269.26,265.5,272.252,262.1938,282.5442,UP,1
2020-05-05,273.98,276.84,274.128,261.18,282.5361,DOWN,0
2020-05-06,272.44,276.96,271.878,260.571,282.5053,UP,1
2020-05-07,278.47,277.81,272.578,260.1796,282.5028,UP,1
2020-05-08,282.44,283.4,275.318,260.112,282.5137,DOWN,0
2020-05-11,281.23,279.5,277.712,259.9316,282.5231,DOWN,0
2020-05-12,272.11,280.45,277.338,259.239,282.4733,DOWN,0
2020-05-13,269.16,272.3,276.682,258.7822,282.4119,UP,1
2020-05-14,277.31,270.2,276.45,258.2812,282.4077,UP,1
2020-05-15,278.94,276.04,275.75,258.0454,282.441,UP,1
2020-05-18,289.9,285.46,277.484,258.1032,282.5197,UP,1
2020-05-19,290.73,289.17,281.208,258.6776,282.6261,UP,1
2020-05-20,298.8,295.75,287.136,259.0422,282.8359,DOWN,0
2020-05-21,294.26,299.37,290.526,259.5322,282.9838,UP,1
2020-05-22,294.91,295.06,293.72,260.6004,283.1119,UP,1
2020-05-26,303.33,304.62,296.406,261.2668,283.2383,DOWN,0
2020-05-27,299.77,304.0,298.214,262.5492,283.3624,UP,1
2020-05-28,302.3,300.98,298.914,263.8376,283.5239,DOWN,0
2020-05-29,300.89,302.0,300.24,265.2968,283.6557,UP,1
2020-06-01,301.4,300.8,301.538,266.7818,283.827,UP,1
2020-06-02,303.59,304.99,301.59,268.6252,283.9854,UP,1
2020-06-03,307.07,305.48,303.05,270.7006,284.149,DOWN,0
2020-06-04,301.37,305.44,302.864,271.9866,284.2655,UP,1
2020-06-05,311.88,306.81,305.062,273.0946,284.4397,DOWN,0
2020-06-08,310.41,311.06,306.864,274.0392,284.5817,UP,1
2020-06-09,311.49,309.78,308.444,275.316,284.7353,UP,1
2020-06-10,313.15,312.39,309.66,276.514,284.9416,DOWN,0
2020-06-11,291.25,305.01,307.636,277.5078,285.0157,UP,1
2020-06-12,297.79,298.79,304.818,278.8914,285.1215,DOWN,0
2020-06-15,297.17,290.0,302.17,280.0572,285.2161,UP,1
2020-06-16,304.48,305.91,300.768,281.4062,285.3316,DOWN,0
2020-06-17,303.76,305.0,298.89,282.1626,285.4436,UP,1
2020-06-18,304.85,301.83,301.61,283.078,285.5673,DOWN,0
2020-06-19,296.5,309.5,301.352,283.589,285.6193,UP,1
2020-06-22,304.44,299.6,302.806,284.2898,285.6811,UP,1
2020-06-23,306.88,307.03,303.286,285.1606,285.7586,DOWN,0
2020-06-24,294.01,305.0,301.336,285.6264,285.8118,UP,1
2020-06-25,298.01,294.16,299.968,286.4438,285.9402,DOWN,0
2020-06-26,289.34,296.88,298.536,287.2954,286.0372,UP,1
2020-06-29,292.93,291.34,296.234,287.9546,286.1198,UP,1
2020-06-30,295.7,293.09,293.998,288.834,286.2167,UP,1
2020-07-01,301.17,295.96,295.43,289.9504,286.3522,UP,1
2020-07-02,302.42,304.33,296.312,290.8606,286.483,UP,1
2020-07-06,305.57,306.65,299.558,291.8548,286.6354,DOWN,0
2020-07-07,299.91,303.19,300.954,292.6778,286.7554,UP,1
2020-07-08,300.15,300.91,301.844,293.3784,286.9003,DOWN,0
2020-07-09,294.59,299.62,300.528,293.9782,287.0075,UP,1
2020-07-10,295.68,294.0,299.18,294.218,287.1303,DOWN,0
2020-07-13,290.18,297.86,296.102,294.5222,287.2174,UP,1
2020-07-14,298.95,292.0,295.91,295.1264,287.3427,UP,1
2020-07-15,305.72,303.0,297.024,295.8556,287.5257,DOWN,0
2020-07-16,299.35,302.97,297.976,296.363,287.6645,UP,1
2020-07-17,304.06,301.73,299.652,296.9954,287.8301,UP,1
2020-07-20,311.96,301.92,304.008,297.6652,288.0675,DOWN,0
2020-07-21,307.6,313.0,305.738,298.1684,288.2641,UP,1
2020-07-22,313.37,308.13,307.268,298.8112,288.4606,DOWN,0
2020-07-23,309.9,313.55,309.378,299.567,288.6492,DOWN,0
2020-07-24,306.92,306.48,309.95,300.3222,288.8484,UP,1
2020-07-27,308.86,307.06,309.33,300.9532,289.0315,DOWN,0
2020-07-28,306.33,308.5,309.076,301.501,289.194,UP,1
2020-07-29,309.3,304.5,308.262,301.889,289.361,DOWN,0
2020-07-30,309.0,304.0,308.082,302.2544,289.5241,DOWN,0
2020-07-31,308.53,310.0,308.404,302.449,289.674,UP,1
2020-08-03,312.59,311.0,309.15,302.8156,289.8455,UP,1
2020-08-04,314.39,312.5,310.762,303.2052,290.035,UP,1
2020-08-05,328.0,316.37,314.502,303.6986,290.3218,UP,1
2020-08-06,330.14,327.4,318.73,304.306,290.601,DOWN,0
2020-08-07,328.02,328.0,322.628,304.8204,290.9348,DOWN,0
2020-08-10,322.88,327.19,324.686,305.2602,291.2449,UP,1
2020-08-11,328.54,325.0,327.516,305.803,291.5439,DOWN,0
2020-08-12,327.63,328.66,327.442,306.2838,291.8311,DOWN,0
2020-08-13,326.19,325.93,326.652,306.6662,292.0824,UP,1
2020-08-14,326.8,325.67,326.408,307.1748,292.3449,UP,1
2020-08-17,330.23,327.0,327.878,307.5418,292.6103,UP,1
2020-08-18,331.0,330.2,328.37,307.9536,292.8813,UP,1
2020-08-19,332.4,330.04,329.324,308.3718,293.148,UP,1
2020-08-20,337.32,330.19,331.55,308.8552,293.453,DOWN,0
2020-08-21,337.1,338.0,333.61,309.7722,293.7935,UP,1
2020-08-24,343.64,339.36,336.292,310.6892,294.1624,UP,1
2020-08-25,347.66,344.71,339.624,311.699,294.5367,UP,1
2020-08-26,351.02,348.0,343.348,312.6298,294.9174,UP,1
2020-08-27,356.0,351.73,347.084,313.6746,295.3124,UP,1
2020-08-28,366.12,357.48,352.888,314.9,295.7573,DOWN,0
2020-08-31,358.19,366.63,355.798,316.1338,296.1579,DOWN,0
2020-09-01,356.9,357.71,357.646,317.183,296.5443,UP,1
2020-09-02,360.7,357.39,359.582,318.2594,296.9438,DOWN,0
2020-09-03,343.84,358.47,357.15,319.256,297.2587,DOWN,0
2020-09-04,335.01,343.0,350.928,319.996,297.5072,DOWN,0
2020-09-08,329.88,328.76,345.266,320.8068,297.7297,UP,1
2020-09-09,339.64,337.39,341.814,321.741,298.0057,DOWN,0
2020-09-10,332.88,342.5,336.25,322.4846,298.2572,DOWN,0
2020-09-11,330.15,334.71,333.512,323.0642,298.4699,UP,1
2020-09-14,338.6,334.97,334.23,323.7878,298.716,UP,1
2020-09-15,339.14,342.74,336.082,324.4592,298.9532,UP,1
2020-09-16,341.85,341.28,336.524,325.298,299.2013,DOWN,0
2020-09-17,339.43,337.14,337.834,326.0836,299.4661,DOWN,0
2020-09-18,335.26,338.21,338.856,326.897,299.707,DOWN,0
2020-09-21,327.85,329.47,336.706,327.5404,299.912,UP,1
2020-09-22,335.31,329.51,335.94,328.443,300.1394,DOWN,0
2020-09-23,324.53,334.84,332.476,328.9546,300.31,UP,1
2020-09-24,328.21,323.2,330.232,329.4044,300.5058,UP,1
2020-09-25,331.78,325.65,329.536,330.053,300.7216,UP,1
2020-09-28,338.39,336.61,331.644,330.7396,300.9633,DOWN,0
2020-09-29,336.23,338.39,331.828,331.225,301.1834,UP,1
2020-09-30,338.17,336.7,334.556,331.8364,301.3938,UP,1
2020-10-01,343.37,342.24,337.588,332.4364,301.6259,DOWN,0
2020-10-02,338.83,338.27,338.998,333.015,301.84,UP,1
2020-10-05,343.25,341.68,339.97,333.7416,302.0826,DOWN,0
2020-10-06,337.43,342.06,340.21,334.313,302.2821,UP,1
2020-10-07,343.9,341.78,341.356,335.0644,302.5087,UP,1
2020-10-08,345.15,345.01,341.712,335.7814,302.7481,UP,1
2020-10-09,352.39,347.99,344.424,336.6492,303.0227,DOWN,0
2020-10-12,352.04,355.0,346.182,337.5194,303.2869,DOWN,0
2020-10-13,345.84,351.43,347.864,338.1844,303.5124,DOWN,0
2020-10-14,342.7,345.76,347.624,338.7506,303.7373,DOWN,0
2020-10-15,338.57,338.3,346.308,338.962,303.9372,UP,1
2020-10-16,339.4,340.0,343.71,339.1472,304.1172,DOWN,0
2020-10-19,331.67,340.12,339.636,339.2202,304.2734,UP,1
2020-10-20,331.72,333.04,336.812,339.397,304.4259,UP,1
2020-10-21,333.42,332.49,334.956,339.4946,304.5919,UP,1
2020-10-22,333.6,333.37,333.962,339.614,304.7344,DOWN,0
2020-10-23,329.61,335.69,332.004,339.6824,304.837,DOWN,0
2020-10-26,318.06,326.41,329.282,339.5076,304.8714,DOWN,0
2020-10-27,317.11,318.9,326.36,339.2452,304.8809,DOWN,0
2020-10-28,291.38,301.69,317.952,338.4528,304.7846,UP,1
2020-10-29,293.18,293.2,309.868,337.6684,304.6793,DOWN,0
2020-10-30,288.64,289.85,301.674,336.6948,304.521,UP,1
2020-11-02,289.97,294.24,296.056,335.7522,304.3525,UP,1
2020-11-03,295.39,294.45,291.712,334.7872,304.2198,UP,1
2020-11-04,307.2,305.09,294.876,333.978,304.1343,UP,1
2020-11-05,316.53,315.14,299.546,333.2882,304.092,DOWN,0
2020-11-06,313.64,315.98,304.546,332.441,304.0418,UP,1
2020-11-09,344.56,346.92,315.464,332.0098,304.1858,DOWN,0
2020-11-10,334.78,339.99,323.342,331.5416,304.2584,DOWN,0
2020-11-11,332.39,337.41,328.38,331.0514,304.3187,DOWN,0
2020-11-12,328.29,329.06,330.732,330.4032,304.3379,UP,1
2020-11-13,335.03,330.3,335.01,330.227,304.4333,UP,1
2020-11-16,335.45,341.8,333.188,330.2358,304.4879,UP,1
2020-11-17,336.5,333.17,333.532,330.3682,304.5248,DOWN,0
2020-11-18,335.94,336.53,334.242,330.2942,304.563,DOWN,0
2020-11-19,333.88,335.49,335.36,330.3142,304.5858,DOWN,0
2020-11-20,323.0,334.78,332.954,330.1712,304.5658,UP,1
2020-11-23,332.04,326.21,332.272,330.04,304.5746,UP,1
2020-11-24,342.39,336.91,333.45,330.105,304.632,DOWN,0
2020-11-25,341.32,343.71,334.526,330.0944,304.6678,DOWN,0
2020-11-27,339.07,342.83,335.564,330.0872,304.684,DOWN,0
2020-11-30,336.51,337.66,338.266,330.1122,304.6618,UP,1
2020-12-01,338.88,339.67,339.634,330.3328,304.65,UP,1
2020-12-02,340.22,336.78,339.2,330.431,304.6283,DOWN,0
2020-12-03,335.14,338.56,337.964,330.6432,304.5817,UP,1
2020-12-04,344.35,336.92,339.02,330.966,304.605,DOWN,0
2020-12-07,340.96,343.36,339.91,331.1496,304.6864,DOWN,0
2020-12-08,340.79,338.28,340.292,331.1976,304.8759,DOWN,0
2020-12-09,336.85,340.41,339.618,331.21,305.07,DOWN,0
2020-12-10,331.52,334.65,338.894,331.077,305.2985,DOWN,0
2020-12-11,327.42,327.09,335.508,330.758,305.4843,UP,1
2020-12-14,331.15,329.0,333.546,330.6044,305.6064,UP,1
2020-12-15,333.65,333.16,332.118,330.4124,305.8146,DOWN,0
2020-12-16,332.1,333.96,331.168,330.3058,305.9633,UP,1
2020-12-17,336.9,334.54,332.244,330.1658,306.1942,UP,1
2020-12-18,340.33,336.51,334.826,330.0694,306.4608,DOWN,0
2020-12-21,334.37,333.21,335.47,329.709,306.8226,DOWN,0
2020-12-22,332.24,334.16,335.188,329.313,307.0809,DOWN,0
2020-12-23,329.23,334.13,334.614,328.9808,307.3783,UP,1
2020-12-24,336.0,330.65,334.434,328.8468,307.8508,UP,1
2020-12-28,344.47,337.86,335.262,328.9648,308.2231,UP,1
2020-12-29,346.66,347.78,337.72,329.11,308.7781,UP,1
2020-12-30,355.55,348.68,342.382,329.5876,309.3665,UP,1
