ticker,ABBV US Equity,ABBV US Equity,ABBV US Equity,ABBV US Equity,ABBV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2016-08-17,66.83,66.69,67.02,63.5196,59.6611,DOWN,0
2016-08-18,66.77,66.57,66.984,63.6204,59.678,UP,1
2016-08-19,67.1,66.57,66.966,63.7474,59.7014,DOWN,0
2016-08-22,67.01,67.31,66.89,63.8676,59.7174,DOWN,0
2016-08-23,66.17,67.26,66.776,63.9924,59.7344,DOWN,0
2016-08-24,65.06,66.31,66.422,64.0956,59.7391,DOWN,0
2016-08-25,64.72,65.04,66.012,64.182,59.7465,DOWN,0
2016-08-26,64.61,64.68,65.514,64.2562,59.7581,DOWN,0
2016-08-29,64.51,64.84,65.014,64.3462,59.7763,DOWN,0
2016-08-30,64.16,64.54,64.612,64.4272,59.796,DOWN,0
2016-08-31,64.1,64.21,64.42,64.5096,59.8172,DOWN,0
2016-09-01,64.03,64.1,64.282,64.5824,59.8373,UP,1
2016-09-02,64.12,64.37,64.184,64.6386,59.856,UP,1
2016-09-06,64.61,64.7,64.204,64.7336,59.8741,UP,1
2016-09-07,64.97,64.37,64.366,64.8594,59.8962,DOWN,0
2016-09-08,64.06,63.96,64.358,64.9408,59.9109,DOWN,0
2016-09-09,63.36,63.22,64.224,64.9718,59.922,UP,1
2016-09-12,64.08,62.98,64.216,65.0152,59.9367,DOWN,0
2016-09-13,63.34,63.66,63.962,65.0278,59.952,DOWN,0
2016-09-14,63.34,63.41,63.636,65.0562,59.9687,UP,1
2016-09-15,63.35,63.17,63.494,65.0558,59.9947,DOWN,0
2016-09-16,63.27,63.53,63.476,65.0526,60.0159,DOWN,0
2016-09-19,62.91,63.62,63.242,65.0276,60.0419,UP,1
2016-09-20,63.28,63.36,63.23,65.0062,60.0777,UP,1
2016-09-21,64.1,63.49,63.382,64.9782,60.1123,UP,1
2016-09-22,65.08,64.12,63.728,64.9844,60.1563,DOWN,0
2016-09-23,64.98,65.05,64.07,65.0116,60.1979,DOWN,0
2016-09-26,64.07,64.52,64.302,65.0266,60.2381,UP,1
2016-09-27,64.57,63.95,64.56,65.0468,60.282,DOWN,0
2016-09-28,64.22,64.94,64.584,65.0648,60.3329,DOWN,0
2016-09-29,62.82,64.3,64.132,65.053,60.3698,UP,1
2016-09-30,63.07,62.67,63.75,65.0366,60.4032,UP,1
2016-10-03,63.23,63.02,63.582,65.025,60.4312,DOWN,0
2016-10-04,63.0,63.31,63.268,64.9986,60.4643,UP,1
2016-10-05,63.39,63.08,63.102,64.9774,60.5026,DOWN,0
2016-10-06,62.83,63.16,63.104,64.936,60.5357,UP,1
2016-10-07,62.93,63.1,63.076,64.9002,60.5624,UP,1
2016-10-10,63.31,63.07,63.092,64.8418,60.5861,DOWN,0
2016-10-11,62.39,63.08,62.97,64.7508,60.6057,DOWN,0
2016-10-12,61.21,62.0,62.534,64.6394,60.618,DOWN,0
2016-10-13,61.15,60.96,62.198,64.531,60.6265,DOWN,0
2016-10-14,60.17,61.45,61.646,64.4124,60.6284,DOWN,0
2016-10-17,60.14,60.1,61.012,64.2844,60.6329,UP,1
2016-10-18,61.55,60.62,60.844,64.1886,60.6526,DOWN,0
2016-10-19,61.43,62.04,60.888,64.082,60.6729,UP,1
2016-10-20,61.76,61.45,61.01,63.9886,60.6948,DOWN,0
2016-10-21,60.98,61.38,61.172,63.8692,60.7136,UP,1
2016-10-24,61.12,61.13,61.368,63.7478,60.741,UP,1
2016-10-25,61.55,61.06,61.368,63.631,60.7793,DOWN,0
2016-10-26,61.02,61.51,61.286,63.5166,60.8102,UP,1
2016-10-27,61.46,61.45,61.226,63.4092,60.8616,DOWN,0
2016-10-28,57.6,57.55,60.55,63.2258,60.8768,DOWN,0
2016-10-31,55.78,57.06,59.482,62.9994,60.869,UP,1
2016-11-01,56.45,56.0,58.462,62.7882,60.8763,UP,1
2016-11-02,56.79,56.46,57.616,62.6006,60.8745,DOWN,0
2016-11-03,55.89,57.12,56.502,62.4172,60.8622,UP,1
2016-11-04,56.04,56.07,56.19,62.2436,60.8482,UP,1
2016-11-07,58.91,56.81,56.816,62.1296,60.8495,DOWN,0
2016-11-08,58.81,58.8,57.288,62.0156,60.8523,UP,1
2016-11-09,62.64,64.1,58.458,61.9852,60.8799,UP,1
2016-11-10,64.0,63.06,60.08,61.9832,60.9207,DOWN,0
2016-11-11,63.1,63.54,61.492,61.9646,60.9617,DOWN,0
2016-11-14,62.97,63.4,62.304,61.9416,61.0046,DOWN,0
2016-11-15,62.87,63.39,63.116,61.9068,61.0492,DOWN,0
2016-11-16,61.54,62.67,62.896,61.8382,61.0727,UP,1
2016-11-17,61.7,61.75,62.436,61.791,61.0974,DOWN,0
2016-11-18,60.52,61.65,61.92,61.7342,61.1344,DOWN,0
2016-11-21,60.42,60.7,61.41,61.661,61.172,DOWN,0
2016-11-22,58.93,60.49,60.622,61.5728,61.1993,UP,1
2016-11-23,60.18,58.81,60.35,61.5096,61.2366,UP,1
2016-11-25,60.51,60.04,60.112,61.4528,61.2782,DOWN,0
2016-11-28,59.46,59.13,59.9,61.3766,61.3126,UP,1
2016-11-29,61.59,59.7,60.134,61.3502,61.353,DOWN,0
2016-11-30,60.8,61.63,60.508,61.3006,61.382,DOWN,0
2016-12-01,59.16,60.83,60.304,61.2018,61.405,UP,1
2016-12-02,59.43,59.19,60.088,61.0888,61.4307,UP,1
2016-12-05,60.86,59.6,60.368,61.0064,61.4586,UP,1
2016-12-06,61.62,60.76,60.374,60.9574,61.4914,DOWN,0
2016-12-07,59.99,60.26,60.212,60.8658,61.5169,UP,1
2016-12-08,60.9,60.02,60.56,60.7994,61.5404,UP,1
2016-12-09,61.54,61.19,60.982,60.7738,61.5681,UP,1
2016-12-12,62.04,61.53,61.218,60.7532,61.6052,DOWN,0
2016-12-13,61.99,62.33,61.292,60.7284,61.6335,DOWN,0
2016-12-14,61.67,61.55,61.628,60.7018,61.6633,UP,1
2016-12-15,62.02,61.8,61.852,60.6744,61.6938,UP,1
2016-12-16,62.22,62.12,61.988,60.6622,61.7241,DOWN,0
2016-12-19,62.22,62.37,62.024,60.648,61.7532,DOWN,0
2016-12-20,62.16,62.34,62.058,60.625,61.7874,DOWN,0
2016-12-21,61.45,62.225,62.014,60.6062,61.8127,UP,1
2016-12-22,61.66,61.58,61.942,60.6152,61.8399,UP,1
2016-12-23,62.34,61.78,61.966,60.639,61.8629,UP,1
2016-12-27,62.5,62.52,62.022,60.6856,61.8894,DOWN,0
2016-12-28,62.27,62.51,62.044,60.7282,61.9226,UP,1
2016-12-29,62.73,62.39,62.3,60.7518,61.9547,DOWN,0
2016-12-30,62.62,62.729,62.492,60.7756,61.9912,DOWN,0
2017-01-03,62.41,62.92,62.506,60.7886,62.0204,UP,1
2017-01-04,63.29,62.64,62.664,60.8348,62.0568,UP,1
2017-01-05,63.77,63.38,62.964,60.8878,62.0882,UP,1
2017-01-06,63.79,63.881,63.176,60.9326,62.1253,UP,1
2017-01-09,64.21,63.8,63.494,60.9964,62.1658,DOWN,0
2017-01-10,64.07,64.05,63.826,61.0486,62.2056,DOWN,0
2017-01-11,61.14,63.38,63.396,61.1194,62.226,UP,1
2017-01-12,61.28,60.77,62.898,61.2294,62.2474,UP,1
2017-01-13,61.99,61.35,62.538,61.3402,62.2718,DOWN,0
2017-01-17,61.86,61.75,62.068,61.4416,62.294,DOWN,0
2017-01-18,61.66,61.76,61.586,61.557,62.3062,DOWN,0
2017-01-19,61.38,61.45,61.634,61.6638,62.3204,DOWN,0
2017-01-20,61.15,61.41,61.608,61.7086,62.3267,DOWN,0
2017-01-23,60.96,61.02,61.402,61.7516,62.335,DOWN,0
2017-01-24,60.58,60.91,61.146,61.7104,62.3456,UP,1
2017-01-25,61.38,60.6,61.09,61.658,62.36,DOWN,0
2017-01-26,61.27,61.16,61.068,61.6214,62.3669,DOWN,0
2017-01-27,60.0,60.0,60.838,61.562,62.3716,UP,1
2017-01-30,60.43,59.91,60.732,61.5132,62.3773,UP,1
2017-01-31,61.11,60.01,60.838,61.5046,62.3853,DOWN,0
2017-02-01,60.89,61.07,60.74,61.4884,62.3904,DOWN,0
2017-02-02,60.89,60.65,60.664,61.4958,62.394,DOWN,0
2017-02-03,60.67,60.9,60.798,61.5008,62.3949,DOWN,0
2017-02-06,60.65,60.51,60.842,61.5352,62.3913,DOWN,0
2017-02-07,60.56,60.65,60.732,61.5428,62.387,DOWN,0
2017-02-08,60.52,60.14,60.658,61.543,62.3848,UP,1
2017-02-09,60.84,60.74,60.648,61.5706,62.3843,DOWN,0
2017-02-10,60.42,60.85,60.598,61.5472,62.3829,UP,1
2017-02-13,60.51,60.58,60.57,61.5414,62.3795,UP,1
2017-02-14,60.82,60.44,60.622,61.5746,62.3786,UP,1
2017-02-15,61.65,60.92,60.848,61.619,62.3796,DOWN,0
2017-02-16,61.48,61.67,60.976,61.6314,62.3782,UP,1
2017-02-17,61.77,61.54,61.246,61.6344,62.3797,UP,1
2017-02-21,61.83,61.84,61.51,61.6712,62.3772,DOWN,0
2017-02-22,61.36,61.72,61.618,61.6804,62.3714,UP,1
2017-02-23,61.94,61.68,61.676,61.6884,62.3626,UP,1
2017-02-24,62.09,61.92,61.798,61.6894,62.3544,UP,1
2017-02-27,62.22,62.02,61.888,61.694,62.352,DOWN,0
2017-02-28,61.84,62.11,61.89,61.6974,62.3487,UP,1
2017-03-01,62.83,62.16,62.184,61.7136,62.3529,UP,1
2017-03-02,63.25,62.78,62.446,61.7342,62.3569,UP,1
2017-03-03,63.34,63.11,62.696,61.7566,62.3723,UP,1
2017-03-06,63.55,63.0,62.962,61.7844,62.3878,UP,1
2017-03-07,63.69,63.14,63.332,61.8292,62.4098,UP,1
2017-03-08,64.14,63.75,63.594,61.8788,62.4321,UP,1
2017-03-09,64.5,64.14,63.844,61.922,62.4581,UP,1
2017-03-10,65.88,65.3,64.352,61.9896,62.484,DOWN,0
2017-03-13,65.85,65.87,64.812,62.0612,62.5071,DOWN,0
2017-03-14,65.67,65.88,65.208,62.12,62.526,UP,1
2017-03-15,66.55,65.7,65.69,62.1986,62.5452,DOWN,0
2017-03-16,65.9,66.4,65.97,62.2684,62.56,DOWN,0
2017-03-17,65.69,66.04,65.932,62.3164,62.5743,UP,1
2017-03-20,65.8,65.78,65.922,62.357,62.5779,DOWN,0
2017-03-21,65.35,65.96,65.858,62.3882,62.5796,UP,1
2017-03-22,65.52,65.38,65.652,62.4144,62.5931,UP,1
2017-03-23,65.65,65.52,65.602,62.446,62.6059,DOWN,0
2017-03-24,65.62,65.51,65.588,62.5356,62.6253,UP,1
2017-03-27,66.1,65.37,65.648,62.632,62.6521,DOWN,0
2017-03-28,65.98,65.96,65.774,62.7118,62.677,DOWN,0
2017-03-29,65.77,65.95,65.824,62.79,62.7062,DOWN,0
2017-03-30,65.46,65.76,65.786,62.866,62.734,DOWN,0
2017-03-31,65.16,65.46,65.694,62.9416,62.7578,DOWN,0
2017-04-03,65.03,65.24,65.48,63.0192,62.7784,UP,1
2017-04-04,65.11,65.12,65.306,63.1022,62.8039,DOWN,0
2017-04-05,64.96,65.23,65.144,63.1898,62.8282,UP,1
2017-04-06,65.08,65.03,65.068,63.2638,62.8537,UP,1
2017-04-07,65.54,65.06,65.144,63.3492,62.8794,DOWN,0
2017-04-10,64.97,65.5,65.132,63.4486,62.8977,DOWN,0
2017-04-11,64.18,64.43,64.946,63.5236,62.9193,UP,1
2017-04-12,64.37,64.17,64.828,63.5888,62.9478,DOWN,0
2017-04-13,64.13,64.24,64.638,63.6536,62.9685,UP,1
2017-04-17,64.31,64.79,64.392,63.722,62.981,DOWN,0
2017-04-18,63.65,64.03,64.128,63.7816,62.9897,DOWN,0
2017-04-19,63.45,63.9,63.982,63.8376,62.9934,UP,1
2017-04-20,63.78,63.72,63.864,63.902,63.0027,UP,1
2017-04-21,63.82,63.76,63.802,63.968,63.0049,UP,1
2017-04-24,64.66,64.4,63.872,64.0444,63.0111,UP,1
2017-04-25,65.1,64.94,64.162,64.138,63.0158,DOWN,0
2017-04-26,65.04,65.19,64.48,64.2286,63.0192,UP,1
2017-04-27,66.07,65.45,64.938,64.3336,63.0221,DOWN,0
2017-04-28,65.94,66.06,65.362,64.4194,63.0279,UP,1
2017-05-01,66.48,66.0,65.726,64.5194,63.0422,UP,1
2017-05-02,66.63,66.51,66.032,64.6166,63.0588,UP,1
2017-05-03,66.74,66.45,66.372,64.7148,63.0747,UP,1
2017-05-04,67.23,66.74,66.604,64.8322,63.0942,DOWN,0
2017-05-05,66.99,67.19,66.814,64.9332,63.1121,DOWN,0
2017-05-08,66.21,66.94,66.76,65.0156,63.1237,DOWN,0
2017-05-09,66.17,66.2,66.668,65.0946,63.1355,DOWN,0
2017-05-10,65.98,66.16,66.516,65.1774,63.1438,DOWN,0
2017-05-11,65.3,65.9,66.13,65.2268,63.1481,UP,1
2017-05-12,66.06,65.27,65.944,65.283,63.1539,UP,1
2017-05-15,66.67,66.07,66.036,65.3496,63.1636,UP,1
2017-05-16,66.85,66.73,66.172,65.4156,63.1667,DOWN,0
2017-05-17,65.37,64.98,66.05,65.4492,63.1589,UP,1
2017-05-18,65.63,65.37,66.116,65.479,63.1531,DOWN,0
2017-05-19,65.58,65.74,66.02,65.5006,63.1482,DOWN,0
2017-05-22,65.44,65.55,65.774,65.4918,63.1449,UP,1
2017-05-23,65.84,65.44,65.572,65.4916,63.1414,UP,1
2017-05-24,65.93,65.79,65.684,65.4968,63.1393,UP,1
2017-05-25,66.32,66.06,65.822,65.4922,63.1371,DOWN,0
2017-05-26,66.06,66.14,65.918,65.4954,63.1353,DOWN,0
2017-05-30,66.02,65.89,66.034,65.502,63.1306,DOWN,0
2017-05-31,66.02,66.24,66.07,65.5064,63.1248,UP,1
2017-06-01,66.71,66.255,66.226,65.5336,63.1214,UP,1
2017-06-02,67.25,66.809,66.412,65.5682,63.1239,UP,1
2017-06-05,67.51,67.25,66.702,65.6054,63.1273,UP,1
2017-06-06,67.87,67.48,67.072,65.6504,63.1328,UP,1
2017-06-07,68.75,68.01,67.618,65.7034,63.1411,UP,1
2017-06-08,68.76,68.67,68.028,65.759,63.1498,UP,1
2017-06-09,69.67,68.8,68.512,65.837,63.1673,DOWN,0
2017-06-12,69.53,69.79,68.916,65.9184,63.1897,UP,1
2017-06-13,69.67,69.62,69.276,66.0086,63.2144,UP,1
2017-06-14,70.52,69.48,69.63,66.1184,63.244,UP,1
2017-06-15,70.6,70.341,69.998,66.2282,63.2744,UP,1
2017-06-16,71.05,70.8,70.274,66.35,63.3089,UP,1
2017-06-19,71.34,71.11,70.636,66.4752,63.3451,DOWN,0
2017-06-20,71.22,71.44,70.946,66.5888,63.381,UP,1
2017-06-21,71.34,71.11,71.11,66.7162,63.4171,UP,1
2017-06-22,73.18,71.49,71.626,66.8962,63.46,DOWN,0
2017-06-23,72.64,73.2,71.944,67.0616,63.4983,UP,1
2017-06-26,72.74,72.79,72.224,67.2338,63.5417,DOWN,0
2017-06-27,72.39,72.7,72.458,67.3954,63.5869,UP,1
2017-06-28,72.92,72.72,72.774,67.5808,63.6311,DOWN,0
2017-06-29,72.48,73.15,72.634,67.7614,63.6768,UP,1
2017-06-30,72.51,72.57,72.608,67.936,63.7226,DOWN,0
2017-07-03,72.42,72.76,72.544,68.108,63.768,UP,1
2017-07-05,72.48,72.48,72.562,68.2644,63.814,DOWN,0
2017-07-06,71.73,72.24,72.324,68.397,63.8581,UP,1
2017-07-07,72.03,72.11,72.234,68.5368,63.9019,DOWN,0
2017-07-10,71.83,71.8,72.098,68.652,63.9405,UP,1
2017-07-11,71.84,71.89,71.982,68.77,63.9743,UP,1
2017-07-12,71.88,71.51,71.862,68.878,64.0088,UP,1
2017-07-13,72.63,71.94,72.042,68.998,64.0516,UP,1
2017-07-14,73.11,72.62,72.258,69.1254,64.0943,DOWN,0
2017-07-17,72.7,73.1,72.432,69.2348,64.1367,DOWN,0
2017-07-18,72.23,72.63,72.51,69.3396,64.1838,UP,1
2017-07-19,72.77,72.48,72.688,69.4708,64.2323,UP,1
2017-07-20,74.01,72.99,72.964,69.6276,64.2862,UP,1
2017-07-21,74.63,73.98,73.268,69.8006,64.3443,DOWN,0
2017-07-24,73.91,74.63,73.51,69.9728,64.3969,DOWN,0
2017-07-25,72.52,74.4,73.568,70.102,64.4454,UP,1
2017-07-26,72.59,72.37,73.532,70.2204,64.4937,DOWN,0
2017-07-27,71.73,72.78,73.076,70.318,64.5358,DOWN,0
2017-07-28,70.44,71.64,72.238,70.4194,64.576,DOWN,0
2017-07-31,69.91,70.52,71.438,70.505,64.6195,UP,1
2017-08-01,70.38,70.03,71.01,70.601,64.6657,UP,1
2017-08-02,70.71,70.25,70.634,70.7064,64.7184,UP,1
2017-08-03,70.99,70.61,70.486,70.8094,64.7726,DOWN,0
2017-08-04,70.99,71.17,70.596,70.9106,64.8198,UP,1
2017-08-07,71.22,70.94,70.858,71.0086,64.8688,UP,1
2017-08-08,71.47,71.33,71.076,71.1168,64.9173,UP,1
2017-08-09,72.02,71.26,71.338,71.2368,64.9725,DOWN,0
2017-08-10,70.44,72.01,71.228,71.3252,65.0191,UP,1
2017-08-11,70.63,70.74,71.156,71.4036,65.0645,UP,1
2017-08-14,70.82,71.23,71.076,71.475,65.1135,DOWN,0
2017-08-15,70.34,71.08,70.85,71.5316,65.1579,UP,1
2017-08-16,70.42,70.49,70.53,71.5826,65.222,DOWN,0
2017-08-17,69.85,70.6,70.412,71.6046,65.2924,UP,1
2017-08-18,69.96,69.52,70.278,71.6286,65.3599,UP,1
2017-08-21,70.7,69.92,70.254,71.6492,65.4295,UP,1
2017-08-22,71.75,70.91,70.536,71.6936,65.5088,DOWN,0
2017-08-23,71.52,71.29,70.756,71.7306,65.5862,UP,1
2017-08-24,72.11,71.72,71.208,71.7624,65.6522,UP,1
2017-08-25,72.48,72.22,71.712,71.8,65.7205,UP,1
2017-08-28,73.32,72.67,72.236,71.8454,65.7739,UP,1
2017-08-29,73.89,72.78,72.664,71.8964,65.8234,UP,1
2017-08-30,73.92,73.621,73.144,71.9504,65.8775,UP,1
2017-08-31,75.3,74.11,73.782,72.0296,65.9391,UP,1
2017-09-01,75.42,75.59,74.37,72.0744,66.0019,DOWN,0
2017-09-05,75.25,75.39,74.756,72.1266,66.0704,UP,1
2017-09-06,77.05,75.61,75.388,72.2128,66.1472,UP,1
2017-09-07,81.78,77.29,76.96,72.4006,66.2535,UP,1
2017-09-08,85.34,81.29,78.968,72.649,66.3781,UP,1
2017-09-11,87.0,84.46,81.284,72.9394,66.5184,UP,1
2017-09-12,87.75,86.97,83.784,73.2442,66.6563,UP,1
2017-09-13,88.47,87.58,86.068,73.5652,66.7961,UP,1
2017-09-14,89.22,88.23,87.556,73.9,66.9449,DOWN,0
2017-09-15,87.37,89.39,87.962,74.2128,67.0738,DOWN,0
2017-09-18,85.32,87.47,87.626,74.4786,67.1964,UP,1
2017-09-19,86.37,85.54,87.35,74.7694,67.3324,UP,1
2017-09-20,87.41,86.4,87.138,75.0808,67.4723,DOWN,0
2017-09-21,87.41,87.36,86.776,75.3914,67.6051,UP,1
2017-09-22,87.48,87.22,86.798,75.6884,67.7344,DOWN,0
2017-09-25,86.57,86.92,87.048,75.9576,67.8673,DOWN,0
2017-09-26,85.35,86.35,86.844,76.2106,67.9895,DOWN,0
2017-09-27,84.75,85.35,86.312,76.461,68.1056,UP,1
2017-09-28,88.96,86.67,86.622,76.7848,68.2402,DOWN,0
2017-09-29,88.86,88.69,86.898,77.0818,68.3745,UP,1
2017-10-02,90.39,89.74,87.662,77.397,68.5181,DOWN,0
2017-10-03,89.7,90.44,88.532,77.7128,68.6565,UP,1
2017-10-04,89.9,89.52,89.562,78.0604,68.7949,UP,1
2017-10-05,90.18,89.69,89.806,78.4122,68.9347,UP,1
2017-10-06,90.49,90.2,90.132,78.7874,69.0764,UP,1
2017-10-09,90.78,90.57,90.21,79.1942,69.223,UP,1
2017-10-10,91.17,90.71,90.504,79.6194,69.3706,UP,1
2017-10-11,92.38,91.47,91.0,80.0594,69.5208,DOWN,0
2017-10-12,91.42,91.77,91.248,80.4736,69.6654,DOWN,0
2017-10-13,90.67,91.41,91.284,80.8672,69.8074,UP,1
2017-10-16,91.04,91.01,91.336,81.2682,69.9489,UP,1
2017-10-17,92.17,91.09,91.536,81.6872,70.0967,UP,1
2017-10-18,96.04,92.35,92.268,82.1786,70.2648,UP,1
2017-10-19,96.48,95.5,93.28,82.6678,70.4308,DOWN,0
2017-10-20,96.1,96.78,94.366,83.181,70.5924,DOWN,0
2017-10-23,94.51,95.93,95.06,83.6586,70.746,DOWN,0
2017-10-24,91.69,94.0,94.964,84.076,70.8834,UP,1
2017-10-25,91.77,91.78,94.11,84.5046,71.0219,DOWN,0
2017-10-26,89.56,91.86,92.726,84.8874,71.164,UP,1
2017-10-27,91.93,92.7,91.892,85.329,71.3173,DOWN,0
2017-10-30,90.96,91.7,91.182,85.749,71.4621,DOWN,0
2017-10-31,90.25,90.88,90.894,86.14,71.6041,UP,1
2017-11-01,92.44,90.78,91.028,86.5538,71.758,DOWN,0
2017-11-02,91.02,92.08,91.32,86.9438,71.9062,UP,1
2017-11-03,92.31,91.3,91.396,87.3478,72.062,UP,1
2017-11-06,92.96,92.22,91.796,87.7574,72.222,UP,1
2017-11-07,93.96,92.98,92.538,88.1702,72.3889,UP,1
2017-11-08,95.71,94.31,93.192,88.6066,72.5605,UP,1
2017-11-09,95.89,95.29,94.166,89.046,72.7336,DOWN,0
2017-11-10,95.43,95.35,94.79,89.4486,72.9108,DOWN,0
2017-11-13,95.12,95.37,95.222,89.8426,73.0842,DOWN,0
2017-11-14,94.75,94.64,95.38,90.2326,73.2524,DOWN,0
2017-11-15,93.76,94.63,94.99,90.5668,73.4168,UP,1
2017-11-16,94.47,94.44,94.706,90.8206,73.5847,DOWN,0
2017-11-17,93.61,93.8,94.342,90.986,73.7494,DOWN,0
2017-11-20,93.6,93.92,94.038,91.118,73.9141,UP,1
2017-11-21,94.68,93.7,94.024,91.2566,74.0847,DOWN,0
2017-11-22,94.47,94.69,94.166,91.3766,74.2545,UP,1
2017-11-24,94.72,94.0,94.216,91.4866,74.4239,UP,1
2017-11-27,95.42,94.69,94.578,91.6476,74.5989,DOWN,0
2017-11-28,95.42,95.94,94.942,91.8496,74.7734,UP,1
2017-11-29,95.82,95.76,95.17,92.0386,74.9484,UP,1
2017-11-30,96.92,96.36,95.66,92.2288,75.1248,DOWN,0
2017-12-01,96.32,97.19,95.98,92.407,75.299,DOWN,0
2017-12-04,95.22,96.37,95.94,92.5618,75.4662,UP,1
2017-12-05,95.41,95.45,95.938,92.7386,75.6341,DOWN,0
2017-12-06,94.4,95.7,95.654,92.9196,75.7993,DOWN,0
2017-12-07,94.24,94.4,95.118,93.1094,75.9608,UP,1
2017-12-08,95.95,94.62,95.044,93.2492,76.1301,UP,1
2017-12-11,96.47,95.88,95.294,93.4014,76.3014,DOWN,0
2017-12-12,96.3,96.62,95.472,93.5196,76.4736,UP,1
2017-12-13,97.35,96.6,96.062,93.6726,76.6463,DOWN,0
2017-12-14,96.3,97.33,96.474,93.8006,76.8115,UP,1
2017-12-15,97.45,96.86,96.774,93.946,76.9821,UP,1
2017-12-18,98.19,97.67,97.118,94.1,77.1553,DOWN,0
2017-12-19,97.92,98.42,97.442,94.2428,77.3264,DOWN,0
2017-12-20,97.41,97.86,97.454,94.3676,77.4928,UP,1
2017-12-21,97.91,97.82,97.776,94.4782,77.6598,UP,1
2017-12-22,98.21,97.86,97.928,94.614,77.8215,DOWN,0
2017-12-26,97.75,98.15,97.84,94.7556,77.981,UP,1
2017-12-27,98.09,97.73,97.874,94.8966,78.1431,DOWN,0
2017-12-28,97.79,98.19,97.95,95.009,78.2993,DOWN,0
2017-12-29,96.71,98.14,97.71,95.0224,78.4533,UP,1
2018-01-02,98.41,97.14,97.75,95.061,78.6169,UP,1
2018-01-03,99.95,98.55,98.19,95.138,78.7877,DOWN,0
2018-01-04,99.38,100.07,98.448,95.2354,78.9578,UP,1
2018-01-05,101.11,99.34,99.112,95.4238,79.1358,DOWN,0
2018-01-08,99.49,101.28,99.668,95.5782,79.305,UP,1
2018-01-09,100.24,99.49,100.034,95.7918,79.4781,DOWN,0
2018-01-10,99.69,99.65,99.982,95.947,79.646,DOWN,0
2018-01-11,99.27,99.37,99.96,96.1132,79.8125,UP,1
2018-01-12,100.34,99.34,99.806,96.315,79.9853,UP,1
2018-01-16,102.49,100.26,100.406,96.516,80.1705,UP,1
2018-01-17,104.36,103.0,101.23,96.7828,80.3665,DOWN,0
2018-01-18,103.81,104.29,102.054,97.0128,80.5604,UP,1
2018-01-19,104.64,104.33,103.128,97.2464,80.758,UP,1
2018-01-22,106.49,104.7,104.358,97.497,80.9657,DOWN,0
2018-01-23,105.38,106.17,104.936,97.6904,81.1672,UP,1
2018-01-24,105.51,105.26,105.166,97.8828,81.367,UP,1
2018-01-25,108.3,105.95,106.064,98.1402,81.5836,UP,1
2018-01-26,123.21,114.5,109.778,98.702,81.8788,DOWN,0
2018-01-29,122.31,121.5,112.942,99.2532,82.1685,DOWN,0
2018-01-30,115.88,119.42,115.042,99.6956,82.4272,DOWN,0
2018-01-31,112.22,116.21,116.384,100.0506,82.6668,UP,1
2018-02-01,116.34,112.24,117.992,100.5052,82.9302,DOWN,0
2018-02-02,115.17,115.5,116.384,100.9366,83.1888,DOWN,0
2018-02-05,109.51,113.0,113.824,101.2332,83.4175,UP,1
2018-02-06,111.2,104.91,112.888,101.5678,83.6544,UP,1
2018-02-07,113.62,111.52,113.168,101.9458,83.8992,DOWN,0
2018-02-08,108.48,113.33,111.596,102.207,84.1161,UP,1
2018-02-09,111.3,109.57,110.822,102.5246,84.3474,UP,1
2018-02-12,111.93,112.57,111.306,102.8468,84.5767,DOWN,0
2018-02-13,111.86,111.54,111.438,103.1456,84.8063,UP,1
2018-02-14,113.08,111.04,111.33,103.4808,85.0393,UP,1
2018-02-15,114.9,113.62,112.614,103.8744,85.2806,UP,1
2018-02-16,118.6,115.23,114.074,104.3382,85.5399,DOWN,0
2018-02-20,117.98,117.72,115.284,104.8098,85.7937,DOWN,0
2018-02-21,117.91,118.49,116.494,105.2832,86.0483,DOWN,0
2018-02-22,117.56,118.57,117.39,105.7154,86.305,UP,1
2018-02-23,118.75,118.41,118.16,106.161,86.5679,UP,1
2018-02-26,121.54,119.27,118.748,106.6658,86.8458,DOWN,0
2018-02-27,118.26,121.21,118.804,107.084,87.1105,DOWN,0
2018-02-28,115.83,119.0,118.388,107.4746,87.3594,DOWN,0
2018-03-01,113.84,115.91,117.644,107.8024,87.5952,UP,1
2018-03-02,115.04,112.94,116.902,108.1394,87.8362,UP,1
2018-03-05,115.66,114.0,115.726,108.4942,88.0877,DOWN,0
2018-03-06,114.56,116.01,114.986,108.8372,88.3323,UP,1
2018-03-07,114.72,112.58,114.764,109.1734,88.578,UP,1
2018-03-08,117.01,115.0,115.398,109.5494,88.8359,UP,1
2018-03-09,119.29,117.85,116.248,109.9802,89.1031,DOWN,0
2018-03-12,118.3,119.4,116.776,110.3844,89.365,UP,1
2018-03-13,119.75,119.26,117.814,110.8236,89.6321,DOWN,0
2018-03-14,118.94,120.34,118.658,111.2682,89.8965,DOWN,0
2018-03-15,114.93,119.0,118.242,111.5986,90.141,DOWN,0
2018-03-16,113.71,114.89,117.126,111.8738,90.3795,DOWN,0
2018-03-19,112.03,113.74,115.872,112.1268,90.6061,UP,1
2018-03-20,112.65,112.9,114.452,112.3576,90.8331,DOWN,0
