ticker,APTV US Equity,APTV US Equity,APTV US Equity,APTV US Equity,APTV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2014-12-03,62.0985,61.5289,61.1403,56.1776,56.7706,DOWN,0
2014-12-04,61.4703,62.2325,61.41,56.3255,56.8028,DOWN,0
2014-12-05,61.4703,61.5708,61.4837,56.4786,56.8341,DOWN,0
2014-12-08,60.9259,61.1688,61.4569,56.6229,56.8602,UP,1
2014-12-09,61.0096,60.2223,61.3949,56.791,56.887,DOWN,0
2014-12-10,59.3847,60.9259,60.8522,56.9512,56.9041,UP,1
2014-12-11,59.6025,59.8035,60.4786,57.1184,56.9231,DOWN,0
2014-12-12,58.4382,59.058,59.8722,57.2398,56.9365,UP,1
2014-12-15,58.7146,59.1334,59.4299,57.3546,56.9526,DOWN,0
2014-12-16,58.1953,58.5974,58.8671,57.4552,56.9637,UP,1
2014-12-17,59.4685,58.1953,58.8838,57.5941,56.9854,UP,1
2014-12-18,60.75,60.2474,59.1133,57.7521,57.0088,UP,1
2014-12-19,61.5708,61.0599,59.7398,57.9489,57.0376,UP,1
2014-12-22,61.7383,61.487,60.3446,58.1727,57.0663,UP,1
2014-12-23,61.8723,62.0734,61.08,58.4335,57.0918,DOWN,0
2014-12-24,61.5205,61.931,61.4904,58.6342,57.1181,UP,1
2014-12-26,61.6629,61.4535,61.673,58.8359,57.151,UP,1
2014-12-29,61.8053,61.7383,61.7199,59.0277,57.188,DOWN,0
2014-12-30,61.4117,61.8305,61.6546,59.1991,57.2165,DOWN,0
2014-12-31,60.9091,61.6294,61.4619,59.3534,57.2383,DOWN,0
2015-01-02,60.8002,61.4954,61.3178,59.4814,57.2611,DOWN,0
2015-01-05,58.1451,60.1553,60.6143,59.5651,57.2691,DOWN,0
2015-01-06,57.7765,58.2205,59.8085,59.6201,57.2789,UP,1
2015-01-07,58.2372,58.0865,59.1736,59.6661,57.2926,UP,1
2015-01-08,59.6695,58.7984,58.9257,59.7392,57.3169,DOWN,0
2015-01-09,58.7649,59.6946,58.5186,59.7609,57.3369,DOWN,0
2015-01-12,57.7012,58.7733,58.4299,59.7805,57.3504,DOWN,0
2015-01-13,56.6626,58.0865,58.2071,59.779,57.3542,DOWN,0
2015-01-14,56.2354,55.9506,57.8067,59.7482,57.3512,DOWN,0
2015-01-15,56.2354,56.2354,57.1199,59.7156,57.3413,DOWN,0
2015-01-16,55.7747,56.1265,56.5218,59.6846,57.3266,UP,1
2015-01-20,56.5118,56.4532,56.284,59.6432,57.3171,UP,1
2015-01-21,57.4834,56.5285,56.4481,59.613,57.3206,UP,1
2015-01-22,58.0027,57.9273,56.8016,59.6073,57.3345,UP,1
2015-01-23,58.3545,57.9189,57.2254,59.604,57.3494,DOWN,0
2015-01-26,58.2707,58.1953,57.7246,59.5928,57.3548,UP,1
2015-01-27,58.4634,57.6677,58.1149,59.5819,57.3681,DOWN,0
2015-01-28,57.0981,58.5722,58.0379,59.5393,57.3817,UP,1
2015-01-29,57.9357,57.2321,58.0245,59.514,57.3966,DOWN,0
2015-01-30,57.5671,57.5001,57.867,59.4785,57.4095,UP,1
2015-02-02,59.3093,57.9943,58.0747,59.4629,57.43,UP,1
2015-02-03,60.9259,59.837,58.5672,59.4904,57.4532,UP,1
2015-02-04,60.9342,60.6662,59.3345,59.5174,57.4738,UP,1
2015-02-05,63.5559,61.7551,60.4585,59.5846,57.5033,UP,1
2015-02-06,64.628,63.9244,61.8707,59.6574,57.5385,UP,1
2015-02-09,64.6699,63.9663,62.9428,59.7467,57.5757,UP,1
2015-02-10,65.8257,65.4069,63.9227,59.8608,57.6264,DOWN,0
2015-02-11,65.2562,65.9179,64.7871,59.9439,57.677,UP,1
2015-02-12,65.3818,65.5326,65.1523,60.0303,57.7266,UP,1
2015-02-13,65.9179,65.2478,65.4103,60.1223,57.7763,DOWN,0
2015-02-17,65.7503,65.9849,65.6264,60.1953,57.824,DOWN,0
2015-02-18,65.7001,65.608,65.6013,60.2799,57.8682,UP,1
2015-02-19,66.5125,65.7755,65.8525,60.3808,57.9163,DOWN,0
2015-02-20,66.3953,66.2529,66.0552,60.4901,57.9666,DOWN,0
2015-02-23,66.3367,66.1021,66.139,60.5967,58.0155,DOWN,0
2015-02-24,66.0351,66.3031,66.1959,60.7297,58.0665,UP,1
2015-02-25,66.8811,66.1021,66.4321,60.8753,58.121,DOWN,0
2015-02-26,66.2194,66.6549,66.3735,61.0309,58.1699,DOWN,0
2015-02-27,66.0351,66.2026,66.3015,61.1773,58.2175,UP,1
2015-03-02,67.124,66.3785,66.4589,61.3559,58.2727,DOWN,0
2015-03-03,67.0235,66.99,66.6566,61.507,58.3316,UP,1
2015-03-04,67.66,68.2882,66.8124,61.6452,58.3934,DOWN,0
2015-03-05,67.1156,67.526,66.9916,61.7561,58.4495,DOWN,0
2015-03-06,66.2445,66.6549,67.0335,61.8462,58.5007,DOWN,0
2015-03-09,66.1524,65.6833,66.8392,61.9318,58.5486,DOWN,0
2015-03-10,65.03,65.4069,66.4405,62.002,58.5895,DOWN,0
2015-03-11,64.3935,65.0049,65.7872,62.0566,58.6184,UP,1
2015-03-12,65.2813,64.762,65.4203,62.1261,58.6499,DOWN,0
2015-03-13,64.3265,65.0551,65.0367,62.1844,58.6808,UP,1
2015-03-16,65.5661,64.7955,64.9195,62.2776,58.7188,DOWN,0
2015-03-17,65.5074,65.0551,65.0149,62.3717,58.7571,UP,1
2015-03-18,66.3115,65.1222,65.3986,62.535,58.8004,UP,1
2015-03-19,66.3199,66.0686,65.6063,62.7059,58.8401,UP,1
2015-03-20,66.9732,66.5796,66.1356,62.8806,58.8817,DOWN,0
2015-03-23,66.8727,67.057,66.397,63.0247,58.9208,DOWN,0
2015-03-24,66.3534,66.6968,66.5662,63.1764,58.9563,DOWN,0
2015-03-25,64.8793,66.3283,66.2797,63.32,58.9866,DOWN,0
2015-03-26,64.4018,64.3851,65.8961,63.4748,59.0156,UP,1
2015-03-27,64.9044,64.3683,65.4823,63.6482,59.0502,UP,1
2015-03-30,66.345,65.3232,65.3768,63.8504,59.0998,UP,1
2015-03-31,66.7889,66.1691,65.4639,64.0707,59.1491,DOWN,0
2015-04-01,66.0435,67.1994,65.6967,64.2613,59.1957,UP,1
2015-04-02,67.9951,66.2361,66.4154,64.4715,59.2525,UP,1
2015-04-06,70.1895,68.3804,67.4724,64.7153,59.3189,DOWN,0
2015-04-07,69.419,69.8126,68.0872,64.9365,59.3838,UP,1
2015-04-08,69.6954,69.4022,68.6685,65.165,59.4501,UP,1
2015-04-09,70.5497,69.7205,69.5697,65.4068,59.5229,UP,1
2015-04-10,70.9517,71.0774,70.1611,65.6838,59.5948,DOWN,0
2015-04-13,70.3319,71.1276,70.1895,65.9318,59.6617,UP,1
2015-04-14,70.4576,70.2817,70.3973,66.1896,59.7285,DOWN,0
2015-04-15,70.1477,70.7758,70.4877,66.4063,59.7924,UP,1
2015-04-16,70.3738,70.2565,70.4525,66.5953,59.8564,DOWN,0
2015-04-17,69.7456,69.9048,70.2113,66.7715,59.9127,UP,1
2015-04-20,69.7959,70.2984,70.1041,66.8963,59.9691,DOWN,0
2015-04-21,69.5446,69.8378,69.9215,66.9947,60.0227,DOWN,0
2015-04-22,69.419,69.7121,69.7758,67.0896,60.0784,UP,1
2015-04-23,69.6786,69.2431,69.6367,67.1667,60.1361,UP,1
2015-04-24,69.9466,69.9466,69.6769,67.2605,60.1938,DOWN,0
2015-04-27,69.2849,69.7875,69.5748,67.3386,60.2493,DOWN,0
2015-04-28,69.2514,69.1342,69.5161,67.4052,60.3042,DOWN,0
2015-04-29,68.6233,69.1593,69.357,67.4627,60.3552,UP,1
2015-04-30,69.5195,67.9113,69.3252,67.5391,60.4115,UP,1
2015-05-01,70.6418,70.2649,69.4642,67.6217,60.4755,UP,1
2015-05-04,72.0657,70.7088,70.0203,67.7351,60.5505,DOWN,0
2015-05-05,70.4659,72.2835,70.2632,67.8177,60.6155,UP,1
2015-05-06,70.7758,70.6335,70.6938,67.9125,60.6833,DOWN,0
2015-05-07,70.2314,70.7005,70.8362,67.9795,60.7457,UP,1
2015-05-08,71.471,70.9769,71.002,68.0845,60.8151,DOWN,0
2015-05-11,71.0606,71.3622,70.801,68.185,60.883,UP,1
2015-05-12,71.7139,70.7842,71.0506,68.2768,60.9535,DOWN,0
2015-05-13,71.4962,71.7726,71.1946,68.3663,61.0222,UP,1
2015-05-14,72.4929,71.9652,71.6469,68.4629,61.1001,UP,1
2015-05-15,73.0792,72.4761,71.9686,68.5822,61.1825,DOWN,0
2015-05-18,73.0373,73.0792,72.3639,68.7181,61.2679,DOWN,0
2015-05-19,73.0289,73.1211,72.6269,68.8556,61.3529,DOWN,0
2015-05-20,72.7442,72.9117,72.8765,69.0099,61.4326,UP,1
2015-05-21,73.1127,72.9452,73.0005,69.1843,61.5116,DOWN,0
2015-05-22,72.8866,72.9703,72.9619,69.3364,61.5912,DOWN,0
2015-05-26,72.183,72.2919,72.7911,69.4935,61.6702,UP,1
2015-05-27,73.0122,72.6018,72.7877,69.6424,61.7485,UP,1
2015-05-28,73.3724,72.8614,72.9134,69.7997,61.8305,DOWN,0
2015-05-29,72.8531,73.7325,72.8614,69.9306,61.9108,DOWN,0
2015-06-01,72.7274,73.1127,72.8296,70.0587,61.9889,UP,1
2015-06-02,73.2886,72.3505,73.0507,70.185,62.0663,UP,1
2015-06-03,74.0005,73.6655,73.2484,70.3276,62.1488,DOWN,0
2015-06-04,72.9033,73.6823,73.1546,70.4586,62.223,UP,1
2015-06-05,73.1378,73.1127,73.2115,70.6237,62.2964,DOWN,0
2015-06-08,72.7358,72.9368,73.2132,70.7904,62.3645,DOWN,0
2015-06-09,72.5096,73.0038,73.0574,70.9425,62.4311,UP,1
2015-06-10,73.9587,72.7525,73.0491,71.0948,62.5051,DOWN,0
2015-06-11,73.5064,74.2602,73.1697,71.2291,62.5764,DOWN,0
2015-06-12,73.3472,73.4561,73.2115,71.3752,62.6499,DOWN,0
2015-06-15,73.1295,73.1713,73.2903,71.4779,62.7245,UP,1
2015-06-16,73.431,73.3472,73.4745,71.5427,62.8013,UP,1
2015-06-17,74.411,73.5901,73.565,71.6426,62.882,UP,1
2015-06-18,74.5869,74.5366,73.7811,71.7404,62.9605,UP,1
2015-06-19,74.679,74.3523,74.0475,71.823,63.0407,DOWN,0
2015-06-22,74.4026,75.86,74.3021,71.892,63.1185,DOWN,0
2015-06-23,74.1597,74.813,74.4478,71.9686,63.1941,DOWN,0
2015-06-24,73.6404,74.0927,74.2937,72.0322,63.2633,UP,1
2015-06-25,74.3272,74.3272,74.2418,72.1158,63.3366,DOWN,0
2015-06-26,74.2183,74.3188,74.1496,72.1927,63.4109,DOWN,0
2015-06-29,70.801,73.0457,73.4293,72.2138,63.4698,UP,1
2015-06-30,71.27,71.2114,72.8514,72.2433,63.5323,UP,1
2015-07-01,72.0322,71.5967,72.5297,72.293,63.6031,DOWN,0
2015-07-02,72.0238,72.0909,72.0691,72.3451,63.6816,DOWN,0
2015-07-06,71.0355,71.3203,71.4325,72.3723,63.758,DOWN,0
2015-07-07,70.3906,71.1193,71.3504,72.3812,63.834,DOWN,0
2015-07-08,65.5242,68.9415,70.2013,72.3059,63.8876,DOWN,0
2015-07-09,65.2813,68.4139,68.8511,72.2265,63.9417,UP,1
2015-07-10,66.3367,66.3785,67.7136,72.1808,64.0041,UP,1
2015-07-13,66.9983,67.0318,66.9062,72.1304,64.0687,UP,1
2015-07-14,67.191,66.8727,66.2663,72.0614,64.1356,UP,1
2015-07-15,67.6098,67.2077,66.6834,71.9723,64.2051,DOWN,0
2015-07-16,64.3265,67.1826,66.4924,71.8495,64.2637,UP,1
2015-07-17,65.2813,64.3683,66.2814,71.7396,64.3332,UP,1
2015-07-20,65.3902,65.0551,65.9597,71.6427,64.404,UP,1
2015-07-21,65.6498,65.3399,65.6515,71.5263,64.4704,DOWN,0
2015-07-22,64.9128,65.4572,65.1121,71.4034,64.5301,UP,1
2015-07-23,65.1808,65.3316,65.283,71.2727,64.5902,DOWN,0
2015-07-24,64.7955,65.8844,65.1858,71.1387,64.6515,DOWN,0
2015-07-27,63.1287,64.1338,64.7335,70.9514,64.7029,UP,1
2015-07-28,64.7871,63.0533,64.561,70.7856,64.7682,UP,1
2015-07-29,65.6666,64.8876,64.7117,70.6381,64.8438,DOWN,0
2015-07-30,64.9128,64.1422,64.6581,70.4758,64.9242,UP,1
2015-07-31,65.3986,66.1775,64.7787,70.3289,64.9938,DOWN,0
2015-08-03,64.628,65.6582,65.0786,70.1592,65.059,UP,1
2015-08-04,65.1808,64.6531,65.1573,70.0051,65.1238,DOWN,0
2015-08-05,64.9044,65.5828,65.0049,69.8595,65.1841,DOWN,0
2015-08-06,64.8039,65.0887,64.9831,69.6954,65.2422,UP,1
2015-08-07,66.3283,65.0803,65.1691,69.5545,65.3018,UP,1
2015-08-10,67.9783,67.6517,65.8391,69.457,65.3719,DOWN,0
2015-08-11,65.0887,66.5712,65.8207,69.3042,65.4222,DOWN,0
2015-08-12,63.9328,64.3432,65.6264,69.1171,65.4622,UP,1
2015-08-13,64.5191,63.6648,65.5694,68.9275,65.5047,DOWN,0
2015-08-14,63.8407,64.628,65.0719,68.7462,65.5355,UP,1
2015-08-17,65.097,63.7318,64.4956,68.5854,65.5774,UP,1
2015-08-18,65.2059,65.3232,64.5191,68.4348,65.6198,DOWN,0
2015-08-19,64.494,64.963,64.6313,68.2745,65.6534,DOWN,0
2015-08-20,62.4921,63.6564,64.2259,68.0452,65.6765,DOWN,0
2015-08-21,60.3647,61.6964,63.5307,67.7823,65.6917,DOWN,0
2015-08-24,59.0664,57.4666,62.3246,67.4967,65.6941,DOWN,0
2015-08-25,58.8235,61.2441,61.0481,67.2106,65.6933,UP,1
2015-08-26,61.5373,60.5825,60.4568,66.9727,65.7095,UP,1
2015-08-27,62.8439,62.2241,60.5272,66.7414,65.7311,UP,1
2015-08-28,63.112,62.6429,61.0766,66.5119,65.7525,UP,1
2015-08-31,63.2543,63.1538,61.9142,66.2834,65.7738,DOWN,0
2015-09-01,60.3312,61.6378,62.2157,66.002,65.7793,UP,1
2015-09-02,60.9594,61.0599,62.1002,65.7379,65.7881,UP,1
2015-09-03,61.3614,61.3949,61.8036,65.4924,65.7982,DOWN,0
2015-09-04,60.3144,60.172,61.2441,65.2121,65.7993,UP,1
2015-09-08,63.2795,65.6163,61.2492,64.9933,65.8179,UP,1
2015-09-09,63.38,64.0165,61.8589,64.8449,65.8369,DOWN,0
2015-09-10,63.0198,63.179,62.271,64.6799,65.851,UP,1
2015-09-11,63.9914,62.9361,62.797,64.5191,65.8661,DOWN,0
2015-09-14,63.9328,63.983,63.5207,64.3573,65.8847,UP,1
2015-09-15,64.6531,63.8574,63.7954,64.2296,65.9073,UP,1
2015-09-16,66.7052,64.9128,64.4605,64.1559,65.9354,DOWN,0
2015-09-17,66.345,66.546,65.1255,64.1723,65.9618,DOWN,0
2015-09-18,65.0384,65.3483,65.3349,64.1675,65.9804,DOWN,0
2015-09-21,64.6866,65.4823,65.4857,64.1345,65.9933,DOWN,0
2015-09-22,62.3498,63.9579,65.025,64.0415,65.9977,DOWN,0
2015-09-23,62.065,62.8272,64.097,63.939,66.0007,DOWN,0
2015-09-24,61.0431,60.7416,63.0366,63.8077,66.0013,UP,1
2015-09-25,61.3614,61.8388,62.3012,63.7484,66.003,DOWN,0
2015-09-28,58.9408,60.6662,61.152,63.6215,66.0008,UP,1
2015-09-29,61.0934,59.0999,60.9007,63.5356,66.0083,UP,1
2015-09-30,63.6899,62.4838,61.2257,63.4964,66.0345,UP,1
2015-10-01,64.8625,64.05,61.9896,63.4954,66.0653,UP,1
2015-10-02,65.3148,63.6815,62.7803,63.4981,66.1009,UP,1
2015-10-05,65.8592,65.8509,64.164,63.5194,66.1328,DOWN,0
2015-10-06,65.3818,66.0267,65.0216,63.5644,66.156,UP,1
2015-10-07,66.7889,65.8509,65.6415,63.6045,66.1821,UP,1
2015-10-08,67.7605,66.5879,66.2211,63.6463,66.2122,UP,1
2015-10-09,68.5898,68.0956,66.8761,63.7199,66.2458,DOWN,0
2015-10-12,68.4976,68.0705,67.4037,63.7819,66.2807,DOWN,0
2015-10-13,66.8727,68.4055,67.7019,63.8267,66.3067,UP,1
2015-10-14,67.1407,66.8476,67.7723,63.8659,66.3334,UP,1
2015-10-15,67.6935,67.6935,67.7589,63.9217,66.3648,UP,1
2015-10-16,67.9281,67.8527,67.6265,63.9842,66.3999,UP,1
2015-10-19,68.3217,67.6684,67.5914,64.0241,66.4375,UP,1
2015-10-20,68.908,68.3636,67.9984,64.0427,66.4913,DOWN,0
2015-10-21,68.6065,69.486,68.2916,64.113,66.5455,UP,1
2015-10-22,70.8177,68.8913,68.9164,64.2507,66.6084,UP,1
2015-10-23,71.2449,70.3738,69.5798,64.3852,66.6662,DOWN,0
2015-10-26,71.2198,71.0355,70.1594,64.5328,66.7285,DOWN,0
2015-10-27,70.5916,70.8094,70.4961,64.6427,66.793,UP,1
2015-10-28,72.1662,70.9601,71.208,64.7819,66.8705,DOWN,0
2015-10-29,67.0402,70.7926,70.4525,64.8329,66.9245,UP,1
2015-10-30,69.6786,67.1575,70.1393,64.9766,66.9917,UP,1
2015-11-02,70.7088,70.0136,70.0371,65.1835,67.0664,DOWN,0
2015-11-03,69.8713,70.4157,69.893,65.3996,67.1332,DOWN,0
2015-11-04,69.3687,70.2314,69.3335,65.6105,67.1926,UP,1
2015-11-05,69.754,69.3101,69.8763,65.7748,67.2514,UP,1
2015-11-06,69.7707,69.553,69.8947,65.9133,67.3085,DOWN,0
2015-11-09,68.9415,69.3436,69.5412,66.0299,67.3618,UP,1
2015-11-10,69.5446,68.841,69.4759,66.1557,67.4172,UP,1
2015-11-11,70.2817,69.9383,69.6585,66.3547,67.4831,DOWN,0
2015-11-12,69.2514,69.2514,69.558,66.5206,67.5397,DOWN,0
2015-11-13,67.258,69.0923,69.0555,66.6385,67.5882,UP,1
2015-11-16,67.9867,67.2915,68.8645,66.792,67.6316,DOWN,0
2015-11-17,67.5763,68.1542,68.4708,66.8779,67.6648,UP,1
2015-11-18,68.7405,68.0788,68.1626,66.9851,67.7038,UP,1
2015-11-19,70.3068,68.7154,68.3737,67.1308,67.7376,UP,1
2015-11-20,72.2081,70.7423,69.3637,67.2952,67.7755,UP,1
2015-11-23,72.317,72.1076,70.2297,67.4629,67.8137,UP,1
2015-11-24,72.8196,71.7391,71.2784,67.6262,67.8487,UP,1
2015-11-25,73.4729,73.1127,72.2249,67.7616,67.8898,DOWN,0
2015-11-27,73.364,73.4059,72.8363,67.9019,67.9297,UP,1
2015-11-30,73.6069,73.7158,73.1161,68.0733,67.9681,UP,1
2015-12-01,74.2351,73.9419,73.4997,68.2643,68.0106,DOWN,0
2015-12-02,72.5683,73.9922,73.4494,68.4686,68.0449,DOWN,0
2015-12-03,71.9233,72.8531,73.1395,68.6658,68.072,UP,1
2015-12-04,73.5818,71.9903,73.1831,68.9166,68.1079,DOWN,0
2015-12-07,72.4761,73.5231,72.9569,69.1389,68.1386,DOWN,0
2015-12-08,71.6134,71.8312,72.4326,69.3923,68.1665,DOWN,0
2015-12-09,70.6921,71.1109,72.0574,69.5843,68.1855,UP,1
2015-12-10,70.7088,70.6586,71.8145,69.7247,68.208,DOWN,0
2015-12-11,68.6819,69.2933,70.8345,69.8011,68.2212,UP,1
2015-12-14,68.8075,68.8159,70.1008,69.8709,68.2296,UP,1
2015-12-15,70.0807,69.3771,69.7942,69.9554,68.2449,UP,1
2015-12-16,71.8312,70.4994,70.022,70.0843,68.2658,DOWN,0
2015-12-17,69.9048,71.6218,69.8612,70.1467,68.2797,UP,1
2015-12-18,69.9466,69.7959,70.1142,70.1904,68.2982,UP,1
2015-12-21,70.3989,70.8764,70.4324,70.2266,68.3195,UP,1
2015-12-22,70.9517,70.8596,70.6067,70.2756,68.3491,UP,1
2015-12-23,72.9703,72.0992,70.8345,70.3976,68.392,DOWN,0
2015-12-24,72.7358,72.9871,71.4007,70.5095,68.4292,UP,1
2015-12-28,73.0206,72.4091,72.0155,70.616,68.4727,UP,1
2015-12-29,73.3975,73.498,72.6152,70.7254,68.5119,DOWN,0
2015-12-30,72.4845,73.2383,72.9217,70.8087,68.5467,DOWN,0
2015-12-31,71.8061,72.0155,72.6889,70.8666,68.5742,DOWN,0
2016-01-04,70.3487,70.734,72.2115,70.9015,68.5944,DOWN,0
2016-01-05,68.3971,70.7423,71.2868,70.8531,68.6015,DOWN,0
2016-01-06,66.5796,67.1826,69.9232,70.7598,68.6,DOWN,0
2016-01-07,62.8523,64.9211,67.9967,70.5924,68.5825,DOWN,0
2016-01-08,61.6294,63.4135,65.9614,70.4132,68.5663,UP,1
2016-01-11,63.5224,61.8472,64.5962,70.2403,68.5619,DOWN,0
2016-01-12,62.7769,64.6699,63.4721,70.155,68.5512,DOWN,0
2016-01-13,58.7565,63.1873,61.9075,69.9366,68.5133,DOWN,0
2016-01-14,58.1451,58.8151,60.9661,69.6853,68.4701,DOWN,0
2016-01-15,56.5118,56.1935,59.9425,69.4181,68.4224,DOWN,0
2016-01-19,56.4029,57.2237,58.5186,69.1588,68.3644,DOWN,0
2016-01-20,55.046,55.4313,56.9725,68.8646,68.2887,DOWN,0
2016-01-21,54.5267,55.3643,56.1265,68.5598,68.2143,DOWN,0
2016-01-22,54.4765,55.7161,55.3928,68.2705,68.1382,DOWN,0
2016-01-25,53.8399,54.3006,54.8584,67.9564,68.0546,UP,1
2016-01-26,55.5905,54.7529,54.6959,67.6625,67.9778,DOWN,0
2016-01-27,55.4732,55.3308,54.7813,67.387,67.9035,DOWN,0
2016-01-28,53.7226,56.2103,54.6205,67.1163,67.8198,UP,1
2016-01-29,54.3927,53.7645,54.6038,66.8444,67.7411,UP,1
2016-02-01,55.6156,54.1917,54.9589,66.6052,67.6673,DOWN,0
2016-02-02,53.5802,55.0544,54.5569,66.302,67.5865,DOWN,0
2016-02-03,52.3909,54.3173,53.9404,65.9437,67.4994,DOWN,0
2016-02-04,52.1229,51.101,53.6205,65.542,67.4123,DOWN,0
2016-02-05,49.7776,51.7041,52.6974,65.0912,67.3141,DOWN,0
2016-02-08,47.7507,48.9819,51.1245,64.5898,67.2045,UP,1
2016-02-09,48.2783,46.9215,50.0641,64.0859,67.0961,UP,1
2016-02-10,49.384,48.7306,49.4627,63.6063,66.9966,DOWN,0
2016-02-11,49.1075,48.2365,48.8596,63.1163,66.8959,UP,1
2016-02-12,51.2936,50.0456,49.1628,62.6575,66.8093,UP,1
2016-02-16,52.8683,52.2401,50.1864,62.2635,66.726,UP,1
2016-02-17,55.2889,53.2201,51.5885,61.9308,66.6492,DOWN,0
2016-02-18,54.7529,55.4313,52.6623,61.5542,66.5627,DOWN,0
2016-02-19,54.577,54.5016,53.7561,61.1962,66.4832,UP,1
2016-02-22,55.3643,55.3727,54.5703,60.8712,66.4062,DOWN,0
2016-02-23,53.9488,54.9455,54.7864,60.5364,66.3248,DOWN,0
2016-02-24,53.3457,53.1698,54.3977,60.1891,66.2341,UP,1
2016-02-25,55.8501,53.4462,54.6172,59.9325,66.1581,UP,1
2016-02-26,55.8836,56.5956,54.8785,59.674,66.0789,DOWN,0
2016-02-29,55.8501,55.8752,54.9757,59.3894,66.0007,UP,1
2016-03-01,57.6844,56.7631,55.7228,59.1065,65.9267,UP,1
2016-03-02,57.743,57.609,56.6023,58.8632,65.85,UP,1
2016-03-03,59.2926,57.9189,57.2907,58.6501,65.7813,UP,1
2016-03-04,59.9124,59.1669,58.0965,58.4404,65.7157,DOWN,0
2016-03-07,59.1251,59.3093,58.7515,58.2039,65.6476,DOWN,0
2016-03-08,57.743,58.5052,58.7632,57.8993,65.5707,UP,1
2016-03-09,57.8854,58.2623,58.7917,57.6023,65.4957,DOWN,0
2016-03-10,57.2656,57.9943,58.3863,57.2872,65.4211,UP,1
2016-03-11,58.8654,58.1786,58.1769,56.9966,65.3504,DOWN,0
2016-03-14,58.6811,58.2707,58.0881,56.7205,65.2769,UP,1
2016-03-15,59.4517,58.8905,58.4299,56.4734,65.2099,UP,1
2016-03-16,60.4233,59.2758,58.9374,56.2749,65.1484,UP,1
2016-03-17,61.2274,60.6495,59.7298,56.1315,65.0881,DOWN,0
2016-03-18,60.8421,61.4619,60.1251,56.0168,65.0223,DOWN,0
2016-03-21,60.6076,60.7751,60.5104,55.9719,64.9608,UP,1
2016-03-22,61.3614,59.9878,60.8924,55.9665,64.902,DOWN,0
2016-03-23,60.7583,61.0347,60.9594,55.9112,64.8421,DOWN,0
2016-03-24,60.616,60.1804,60.8371,55.868,64.7826,DOWN,0
2016-03-28,60.5238,60.7081,60.7734,55.9034,64.7154,UP,1
2016-03-29,61.9142,60.2223,61.0347,55.9788,64.6575,UP,1
2016-03-30,62.7434,62.5005,61.3111,56.1034,64.6044,UP,1
2016-03-31,62.8356,62.7434,61.7266,56.232,64.553,DOWN,0
2016-04-01,61.7216,62.132,61.9477,56.3656,64.4944,DOWN,0
2016-04-04,59.3261,61.3949,61.7082,56.4615,64.419,UP,1
2016-04-05,59.4768,58.455,61.2207,56.5615,64.3435,UP,1
2016-04-06,60.0213,59.3428,60.6763,56.6852,64.2702,DOWN,0
2016-04-07,59.636,59.9375,60.0363,56.7661,64.1963,UP,1
2016-04-08,59.9626,60.3479,59.6846,56.8559,64.1253,UP,1
2016-04-11,60.8254,60.4987,59.9844,56.9979,64.0613,DOWN,0
2016-04-12,60.5992,61.152,60.2089,57.1221,63.9926,UP,1
2016-04-13,64.0082,61.5122,61.0063,57.2899,63.9416,UP,1
2016-04-14,64.6531,64.1506,62.0097,57.5114,63.9108,DOWN,0
2016-04-15,63.8407,64.5694,62.7853,57.7404,63.8737,UP,1
2016-04-18,64.0836,64.4688,63.4369,57.9796,63.834,UP,1
2016-04-19,64.3013,64.6447,64.1774,58.27,63.7953,DOWN,0
2016-04-20,64.1841,64.5694,64.2125,58.5987,63.7611,DOWN,0
2016-04-21,63.6564,64.36,64.0132,58.9063,63.7274,DOWN,0
2016-04-22,63.4302,63.6396,63.9311,59.1872,63.7169,UP,1
2016-04-25,63.6899,63.1455,63.8524,59.4789,63.709,UP,1
2016-04-26,65.2227,63.9495,64.0366,59.7574,63.7034,DOWN,0
2016-04-27,64.5107,65.1389,64.102,59.9903,63.691,DOWN,0
2016-04-28,62.8104,63.6564,63.9328,60.1407,63.6691,DOWN,0
2016-04-29,61.6713,62.9612,63.581,60.2791,63.6394,UP,1
2016-05-02,61.7383,62.0398,63.1907,60.4223,63.6264,DOWN,0
2016-05-03,61.286,61.0934,62.4034,60.5407,63.6065,DOWN,0
2016-05-04,58.7063,60.8086,61.2425,60.6359,63.573,DOWN,0
2016-05-05,58.0529,59.2256,60.291,60.73,63.5351,UP,1
2016-05-06,59.0162,57.9524,59.7599,60.7934,63.5056,DOWN,0
2016-05-09,58.6476,58.5722,59.1418,60.8486,63.4729,UP,1
2016-05-10,59.7197,58.8738,58.8285,60.926,63.4475,DOWN,0
2016-05-11,58.8654,59.7867,58.8604,60.9496,63.4262,DOWN,0
2016-05-12,58.3545,59.4182,58.9207,60.9619,63.3941,DOWN,0
2016-05-13,57.3494,58.1283,58.5873,60.923,63.3525,UP,1
2016-05-16,57.4415,57.5504,58.3461,60.8736,63.3151,DOWN,0
2016-05-17,56.1684,57.0646,57.6358,60.8145,63.269,UP,1
2016-05-18,56.3778,56.0009,57.1383,60.7872,63.2277,DOWN,0
2016-05-19,55.1633,56.1181,56.5001,60.7327,63.1776,UP,1
2016-05-20,55.9171,55.4481,56.2136,60.7057,63.1327,DOWN,0
