ticker,HII US Equity,HII US Equity,HII US Equity,HII US Equity,HII US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2014-11-19,109.08,108.34,108.3,102.6774,99.7146,DOWN,0
2014-11-20,108.44,108.2,108.422,102.7336,99.8027,DOWN,0
2014-11-21,107.96,109.59,108.444,102.7894,99.8781,UP,1
2014-11-24,110.06,107.96,108.846,102.8894,99.9712,UP,1
2014-11-25,110.13,109.75,109.134,102.9764,100.0578,DOWN,0
2014-11-26,109.44,109.9,109.206,103.0248,100.1376,DOWN,0
2014-11-28,108.97,108.99,109.312,103.0524,100.2059,DOWN,0
2014-12-01,107.09,108.2,109.138,103.0766,100.2613,UP,1
2014-12-02,107.7,106.7,108.666,103.1434,100.3139,UP,1
2014-12-03,109.28,107.68,108.496,103.2578,100.3803,DOWN,0
2014-12-04,107.53,108.48,108.114,103.3202,100.4279,UP,1
2014-12-05,109.34,108.0,108.188,103.425,100.4841,DOWN,0
2014-12-08,108.33,109.28,108.436,103.494,100.5353,DOWN,0
2014-12-09,107.71,106.77,108.438,103.5442,100.5889,DOWN,0
2014-12-10,104.21,107.28,107.424,103.5442,100.6254,UP,1
2014-12-11,104.74,104.53,106.866,103.5782,100.6457,DOWN,0
2014-12-12,103.65,103.59,105.728,103.5932,100.6573,UP,1
2014-12-15,103.73,104.34,104.808,103.5892,100.6597,UP,1
2014-12-16,104.61,103.46,104.188,103.6428,100.66,UP,1
2014-12-17,106.84,104.9,104.714,103.8114,100.6747,UP,1
2014-12-18,110.23,107.34,105.812,104.028,100.7011,UP,1
2014-12-19,111.34,110.0,107.35,104.2966,100.7337,UP,1
2014-12-22,114.7,111.75,109.544,104.6846,100.7804,DOWN,0
2014-12-23,114.6,115.37,111.542,105.1292,100.8352,UP,1
2014-12-24,114.84,114.52,113.142,105.5478,100.8901,UP,1
2014-12-26,115.48,115.37,114.192,105.9912,100.956,DOWN,0
2014-12-29,114.98,115.09,114.92,106.4402,101.0192,DOWN,0
2014-12-30,114.33,114.51,114.846,106.84,101.0814,DOWN,0
2014-12-31,112.46,114.52,114.418,107.2258,101.1321,DOWN,0
2015-01-02,111.91,112.49,113.832,107.5272,101.1863,DOWN,0
2015-01-05,110.23,111.65,112.782,107.8072,101.234,UP,1
2015-01-06,114.28,111.74,112.642,108.1382,101.3079,DOWN,0
2015-01-07,114.08,115.06,112.592,108.4668,101.3789,UP,1
2015-01-08,117.74,115.08,113.648,108.8434,101.4658,DOWN,0
2015-01-09,115.88,117.65,114.442,109.1206,101.5482,DOWN,0
2015-01-12,115.5,116.46,115.496,109.3644,101.6259,DOWN,0
2015-01-13,114.92,115.79,115.624,109.5844,101.701,DOWN,0
2015-01-14,113.53,113.15,115.514,109.7386,101.7574,DOWN,0
2015-01-15,112.84,113.36,114.534,109.8906,101.805,UP,1
2015-01-16,115.65,112.28,114.488,110.0938,101.8624,DOWN,0
2015-01-20,114.79,115.6,114.346,110.2904,101.9139,UP,1
2015-01-21,115.91,114.6,114.544,110.4902,101.9894,UP,1
2015-01-22,119.4,116.88,115.718,110.7416,102.0873,UP,1
2015-01-23,119.61,119.4,117.072,110.9426,102.1942,DOWN,0
2015-01-26,119.52,119.22,117.846,111.1674,102.2905,DOWN,0
2015-01-27,119.05,117.65,118.698,111.3812,102.3887,DOWN,0
2015-01-28,118.44,120.28,119.204,111.5934,102.49,UP,1
2015-01-29,118.49,118.53,119.022,111.8062,102.5899,DOWN,0
2015-01-30,116.6,117.51,118.42,111.9772,102.6738,UP,1
2015-02-02,118.01,116.72,118.118,112.1636,102.7571,UP,1
2015-02-03,121.17,118.5,118.542,112.4054,102.8427,DOWN,0
2015-02-04,120.86,121.17,119.026,112.6538,102.9273,DOWN,0
2015-02-05,120.84,121.88,119.496,112.9114,103.0133,UP,1
2015-02-06,121.71,120.6,120.518,113.1444,103.1014,DOWN,0
2015-02-09,119.22,120.96,120.76,113.3262,103.1784,UP,1
2015-02-10,120.49,120.0,120.624,113.5472,103.278,UP,1
2015-02-11,121.97,119.92,120.846,113.8072,103.3925,UP,1
2015-02-12,124.1,122.85,121.498,114.1474,103.5066,UP,1
2015-02-13,125.12,124.03,122.18,114.4958,103.6172,UP,1
2015-02-17,125.51,125.41,123.438,114.8204,103.7286,UP,1
2015-02-18,128.41,125.2,125.022,115.238,103.8492,UP,1
2015-02-19,133.0,132.0,127.228,115.7112,103.9964,UP,1
2015-02-20,137.69,133.0,129.946,116.2984,104.1747,UP,1
2015-02-23,142.41,137.72,133.404,116.9924,104.368,DOWN,0
2015-02-24,139.67,140.67,136.236,117.7016,104.5626,UP,1
2015-02-25,142.07,140.13,138.968,118.4482,104.7718,UP,1
2015-02-26,142.64,141.1,140.896,119.228,104.9788,DOWN,0
2015-02-27,141.33,143.0,141.624,119.98,105.1769,UP,1
2015-03-02,143.55,140.31,141.852,120.7588,105.3962,DOWN,0
2015-03-03,142.19,142.49,142.356,121.4658,105.6249,UP,1
2015-03-04,142.92,141.55,142.526,122.1196,105.8587,DOWN,0
2015-03-05,140.88,143.06,142.174,122.7104,106.0831,DOWN,0
2015-03-06,137.07,139.65,141.322,123.1578,106.2923,UP,1
2015-03-09,139.29,137.66,140.47,123.6516,106.5068,DOWN,0
2015-03-10,137.33,138.25,139.498,124.1014,106.7074,UP,1
2015-03-11,138.91,137.75,138.696,124.57,106.9089,UP,1
2015-03-12,140.65,140.06,138.65,125.0834,107.1157,DOWN,0
2015-03-13,139.33,140.11,139.102,125.5834,107.3127,UP,1
2015-03-16,139.43,140.17,139.13,126.1228,107.5129,UP,1
2015-03-17,140.36,139.04,139.736,126.6918,107.7156,UP,1
2015-03-18,141.48,140.23,140.25,127.3168,107.9179,DOWN,0
2015-03-19,141.33,141.67,140.386,127.8578,108.1191,UP,1
2015-03-20,143.07,141.95,141.134,128.4376,108.3288,DOWN,0
2015-03-23,142.23,143.15,141.694,128.9274,108.5309,UP,1
2015-03-24,142.24,142.47,142.07,129.4546,108.7296,DOWN,0
2015-03-25,138.0,142.24,141.374,129.9046,108.9034,UP,1
2015-03-26,138.3,137.79,140.768,130.3722,109.0819,DOWN,0
2015-03-27,137.63,138.41,139.68,130.8542,109.265,UP,1
2015-03-30,141.91,139.01,139.616,131.4356,109.4788,DOWN,0
2015-03-31,140.15,141.46,139.198,131.9256,109.6854,UP,1
2015-04-01,140.63,139.93,139.724,132.4424,109.8964,DOWN,0
2015-04-02,139.44,140.62,139.952,132.913,110.0995,UP,1
2015-04-06,141.38,138.78,140.702,133.3526,110.3171,UP,1
2015-04-07,141.42,141.38,140.604,133.7888,110.5375,DOWN,0
2015-04-08,140.82,141.62,140.738,134.2148,110.7558,DOWN,0
2015-04-09,140.34,140.16,140.68,134.6406,110.976,UP,1
2015-04-10,142.0,140.23,141.192,135.1118,111.2165,DOWN,0
2015-04-13,140.25,141.3,140.966,135.547,111.447,DOWN,0
2015-04-14,139.0,140.2,140.482,135.995,111.6741,UP,1
2015-04-15,139.73,140.21,140.264,136.4294,111.9016,UP,1
2015-04-16,140.56,139.94,140.308,136.8172,112.1314,DOWN,0
2015-04-17,137.5,139.41,139.408,137.15,112.3422,UP,1
2015-04-20,138.16,137.96,138.99,137.4964,112.562,UP,1
2015-04-21,139.21,139.06,139.032,137.8464,112.7878,UP,1
2015-04-22,139.76,139.15,139.038,138.2572,113.019,DOWN,0
2015-04-23,139.01,138.94,138.728,138.6276,113.253,UP,1
2015-04-24,139.56,139.12,139.14,138.9794,113.4906,DOWN,0
2015-04-27,138.12,139.54,139.132,139.2598,113.7191,DOWN,0
2015-04-28,137.22,137.5,138.734,139.5018,113.9446,DOWN,0
2015-04-29,136.69,137.03,138.12,139.7254,114.1643,DOWN,0
2015-04-30,131.59,135.64,136.636,139.789,114.3579,UP,1
2015-05-01,133.96,132.06,135.516,139.8082,114.569,UP,1
2015-05-04,135.66,133.64,135.024,139.7676,114.7949,DOWN,0
2015-05-05,133.87,135.93,134.354,139.5968,115.004,DOWN,0
2015-05-06,133.73,134.33,133.762,139.478,115.2112,DOWN,0
2015-05-07,123.53,128.81,132.15,139.1072,115.3636,DOWN,0
2015-05-08,118.75,121.42,129.108,138.6294,115.4912,UP,1
2015-05-11,120.95,118.55,126.166,138.2218,115.6289,DOWN,0
2015-05-12,120.67,120.03,123.526,137.7642,115.7653,UP,1
2015-05-13,122.59,121.64,121.298,137.3722,115.9101,UP,1
2015-05-14,124.15,122.95,121.422,136.9968,116.0659,DOWN,0
2015-05-15,122.9,124.06,122.252,136.6372,116.2151,UP,1
2015-05-18,123.5,122.5,122.762,136.3658,116.378,DOWN,0
2015-05-19,120.49,120.0,122.726,135.9898,116.5284,UP,1
2015-05-20,122.13,121.16,122.634,135.6858,116.6926,UP,1
2015-05-21,123.13,122.72,122.43,135.3702,116.8585,DOWN,0
2015-05-22,122.86,122.49,122.422,135.0144,117.0258,DOWN,0
2015-05-26,122.33,122.19,122.188,134.6744,117.1716,UP,1
2015-05-27,123.91,122.0,122.872,134.364,117.3169,DOWN,0
2015-05-28,123.41,123.46,123.128,134.025,117.4538,UP,1
2015-05-29,123.99,123.46,123.3,133.6752,117.5944,DOWN,0
2015-06-01,121.73,124.92,123.074,133.2832,117.707,UP,1
2015-06-02,121.93,120.5,122.994,132.8604,117.8156,DOWN,0
2015-06-03,121.78,122.56,122.568,132.4514,117.926,DOWN,0
2015-06-04,119.38,121.1,121.762,131.9942,118.0157,UP,1
2015-06-05,119.67,119.01,120.898,131.6276,118.1001,DOWN,0
2015-06-08,118.91,119.76,120.334,131.2398,118.1803,DOWN,0
2015-06-09,117.44,119.08,119.436,130.836,118.2503,UP,1
2015-06-10,118.75,118.16,118.83,130.3728,118.3295,DOWN,0
2015-06-11,118.53,118.82,118.66,129.9404,118.4064,DOWN,0
2015-06-12,118.13,117.53,118.352,129.4904,118.4845,DOWN,0
2015-06-15,116.7,117.1,117.91,129.0356,118.553,UP,1
2015-06-16,116.86,116.84,117.794,128.5452,118.6269,UP,1
2015-06-17,117.58,117.0,117.56,128.0684,118.7042,UP,1
2015-06-18,117.98,117.69,117.45,127.6116,118.7704,DOWN,0
2015-06-19,117.44,117.68,117.312,127.1536,118.8458,UP,1
2015-06-22,118.02,118.03,117.576,126.674,118.9301,UP,1
2015-06-23,119.3,117.89,118.064,126.255,119.0136,DOWN,0
2015-06-24,116.27,119.25,117.802,125.8004,119.078,DOWN,0
2015-06-25,116.19,116.7,117.444,125.3296,119.1359,DOWN,0
2015-06-26,114.84,116.19,116.924,124.8152,119.1788,DOWN,0
2015-06-29,112.45,113.71,115.81,124.3142,119.2129,UP,1
2015-06-30,112.59,113.58,114.468,123.8028,119.25,UP,1
2015-07-01,113.79,113.57,113.972,123.2944,119.2937,DOWN,0
2015-07-02,113.07,114.47,113.348,122.7606,119.3301,UP,1
2015-07-06,113.26,111.87,113.032,122.2456,119.3613,UP,1
2015-07-07,114.32,113.45,113.406,121.7408,119.395,DOWN,0
2015-07-08,111.93,113.14,113.274,121.217,119.4252,UP,1
2015-07-09,112.59,113.38,113.034,120.7244,119.4663,UP,1
2015-07-10,114.17,114.0,113.254,120.274,119.5194,UP,1
2015-07-13,116.21,115.13,113.844,119.9664,119.5784,UP,1
2015-07-14,117.11,115.98,114.402,119.6294,119.6434,DOWN,0
2015-07-15,115.74,116.84,115.164,119.231,119.6977,UP,1
2015-07-16,117.59,116.74,116.164,118.9054,119.7597,DOWN,0
2015-07-17,116.62,117.36,116.654,118.5632,119.8217,DOWN,0
2015-07-20,116.17,117.1,116.646,118.416,119.8874,DOWN,0
2015-07-21,115.46,116.34,116.316,118.3502,119.9502,DOWN,0
2015-07-22,114.7,114.96,116.108,118.2252,120.004,UP,1
2015-07-23,114.84,115.02,115.558,118.1086,120.0686,DOWN,0
2015-07-24,112.04,114.94,114.642,117.8976,120.1367,UP,1
2015-07-27,112.25,111.69,113.858,117.6596,120.201,UP,1
2015-07-28,114.86,113.22,113.738,117.4988,120.2857,UP,1
2015-07-29,117.48,114.74,114.294,117.3784,120.3966,DOWN,0
2015-07-30,116.61,117.0,114.648,117.3008,120.5178,UP,1
2015-07-31,117.41,116.97,115.722,117.2064,120.6353,DOWN,0
2015-08-03,115.73,117.03,116.418,117.0584,120.7474,UP,1
2015-08-04,115.95,115.84,116.636,116.9202,120.8645,UP,1
2015-08-05,117.12,116.65,116.564,116.816,120.9784,UP,1
2015-08-06,122.26,116.46,117.694,116.783,121.1239,DOWN,0
2015-08-07,115.81,121.61,117.374,116.631,121.2187,UP,1
2015-08-10,120.55,117.02,118.338,116.5622,121.3403,DOWN,0
2015-08-11,118.98,119.55,118.944,116.5072,121.4466,DOWN,0
2015-08-12,117.69,117.98,119.058,116.4224,121.5468,DOWN,0
2015-08-13,117.18,117.4,118.042,116.3304,121.6381,UP,1
2015-08-14,119.2,116.91,118.72,116.3268,121.724,UP,1
2015-08-17,120.13,118.59,118.636,116.336,121.8081,UP,1
2015-08-18,120.53,119.75,118.946,116.3684,121.8912,DOWN,0
2015-08-19,118.31,119.81,119.07,116.3858,121.9536,DOWN,0
2015-08-20,112.78,117.7,118.19,116.2664,121.9913,DOWN,0
2015-08-21,110.07,111.91,116.364,116.0972,122.0142,DOWN,0
2015-08-24,107.36,103.81,113.81,115.8818,122.0262,DOWN,0
2015-08-25,104.87,110.33,110.678,115.6452,122.021,UP,1
2015-08-26,109.39,106.53,108.894,115.4958,122.0338,UP,1
2015-08-27,113.13,110.35,108.964,115.4068,122.0516,UP,1
2015-08-28,113.57,112.5,109.664,115.3186,122.0781,DOWN,0
2015-08-31,112.58,112.93,110.708,115.2214,122.0992,DOWN,0
2015-09-01,107.55,110.9,111.244,115.012,122.0978,UP,1
2015-09-02,114.26,109.4,112.218,114.9112,122.1298,DOWN,0
2015-09-03,113.99,114.4,112.39,114.8656,122.1595,DOWN,0
2015-09-04,112.61,112.43,112.198,114.794,122.1791,UP,1
2015-09-08,116.0,114.52,112.882,114.8172,122.2137,DOWN,0
2015-09-09,114.79,116.95,114.33,114.864,122.2455,UP,1
2015-09-10,115.23,114.85,114.524,114.9168,122.2818,UP,1
2015-09-11,115.54,114.1,114.834,114.9518,122.3092,DOWN,0
2015-09-14,115.04,115.38,115.32,114.9912,122.3338,UP,1
2015-09-15,116.3,115.64,115.38,115.052,122.3681,UP,1
2015-09-16,116.4,116.43,115.702,115.0936,122.4052,DOWN,0
2015-09-17,115.28,116.29,115.712,115.1606,122.4462,DOWN,0
2015-09-18,111.6,114.12,114.924,115.1408,122.4657,DOWN,0
2015-09-21,110.83,112.6,114.082,115.074,122.4734,DOWN,0
2015-09-22,109.01,109.24,112.624,114.93,122.4808,DOWN,0
2015-09-23,107.24,109.85,110.792,114.7326,122.4703,DOWN,0
2015-09-24,107.08,105.79,109.152,114.5594,122.4641,DOWN,0
2015-09-25,105.72,108.15,107.976,114.322,122.4541,DOWN,0
2015-09-28,103.98,104.89,106.606,114.0692,122.453,UP,1
2015-09-29,105.35,104.48,105.874,113.8528,122.456,UP,1
2015-09-30,107.15,106.75,105.856,113.6866,122.4735,DOWN,0
2015-10-01,105.75,106.85,105.59,113.5076,122.4836,UP,1
2015-10-02,106.94,104.23,105.834,113.3496,122.4953,UP,1
2015-10-05,108.3,108.23,106.698,113.2748,122.5026,DOWN,0
2015-10-06,108.3,108.49,107.288,113.1958,122.4929,UP,1
2015-10-07,110.22,109.22,107.902,113.103,122.4873,UP,1
2015-10-08,111.47,109.62,109.046,112.9828,122.4712,UP,1
2015-10-09,113.51,112.25,110.36,112.9208,122.4657,DOWN,0
2015-10-12,111.89,113.54,111.078,112.8104,122.451,DOWN,0
2015-10-13,109.52,111.01,111.322,112.6862,122.4212,DOWN,0
2015-10-14,108.61,109.98,111.0,112.5394,122.3893,DOWN,0
2015-10-15,108.3,108.58,110.366,112.363,122.3592,DOWN,0
2015-10-16,106.24,108.18,108.912,112.0426,122.3281,DOWN,0
2015-10-19,104.63,105.57,107.46,111.819,122.2917,UP,1
2015-10-20,105.22,104.59,106.6,111.5124,122.2666,UP,1
2015-10-21,105.24,105.93,105.926,111.2376,122.2215,UP,1
2015-10-22,106.67,105.62,105.6,111.0172,122.1844,UP,1
2015-10-23,108.73,107.51,106.098,110.8482,122.1393,DOWN,0
2015-10-26,107.64,108.71,106.7,110.617,122.0981,UP,1
2015-10-27,110.13,107.76,107.682,110.417,122.0713,UP,1
2015-10-28,112.71,111.01,109.176,110.2606,122.0602,UP,1
2015-10-29,113.82,112.22,110.606,110.1708,122.0617,UP,1
2015-10-30,119.94,114.66,112.848,110.314,122.0972,UP,1
2015-11-02,121.08,120.3,115.536,110.5342,122.1243,UP,1
2015-11-03,121.63,120.58,117.836,110.8196,122.1585,DOWN,0
2015-11-04,120.37,122.1,119.368,111.1296,122.1808,UP,1
2015-11-05,130.13,121.57,122.63,111.5444,122.2345,DOWN,0
2015-11-06,129.0,130.97,124.442,111.8618,122.2814,DOWN,0
2015-11-09,127.58,128.77,125.742,112.142,122.3217,UP,1
2015-11-10,128.16,127.57,127.048,112.4536,122.3673,UP,1
2015-11-11,130.58,129.16,129.09,112.9142,122.428,DOWN,0
2015-11-12,127.99,129.19,128.662,113.1888,122.4755,DOWN,0
2015-11-13,127.49,127.51,128.36,113.4588,122.5299,UP,1
2015-11-16,131.45,128.09,129.134,113.8356,122.5972,UP,1
2015-11-17,131.75,132.05,129.852,114.1506,122.6501,DOWN,0
2015-11-18,131.43,132.0,130.022,114.4834,122.7029,UP,1
2015-11-19,134.08,132.39,131.24,114.8604,122.7691,UP,1
2015-11-20,134.52,135.3,132.646,115.24,122.8332,DOWN,0
2015-11-23,133.67,135.07,133.09,115.6126,122.9054,UP,1
2015-11-24,133.85,133.4,133.51,115.9636,122.9722,DOWN,0
2015-11-25,132.3,133.85,133.684,116.2816,123.0238,UP,1
2015-11-27,132.77,132.8,133.422,116.6314,123.0672,DOWN,0
2015-11-30,130.92,132.83,132.702,117.0178,123.0962,UP,1
2015-12-01,133.75,131.19,132.718,117.4762,123.1374,DOWN,0
2015-12-02,131.21,133.38,132.19,117.9202,123.1514,DOWN,0
2015-12-03,130.1,131.36,131.75,118.3774,123.1369,UP,1
2015-12-04,133.08,130.32,131.812,118.8974,123.1139,DOWN,0
2015-12-07,132.53,133.08,132.134,119.4336,123.0645,DOWN,0
2015-12-08,130.58,130.88,131.5,119.9656,123.019,DOWN,0
2015-12-09,128.66,130.1,130.99,120.4318,122.952,DOWN,0
2015-12-10,128.48,128.56,130.666,120.8584,122.8812,DOWN,0
2015-12-11,126.58,126.7,129.366,121.275,122.8074,DOWN,0
2015-12-14,126.41,126.73,128.142,121.6644,122.7217,UP,1
2015-12-15,126.96,127.42,127.418,122.0376,122.6456,UP,1
2015-12-16,128.57,128.22,127.4,122.443,122.5738,DOWN,0
2015-12-17,126.99,128.64,127.102,122.7784,122.5044,DOWN,0
2015-12-18,125.45,126.99,126.876,123.058,122.4463,UP,1
2015-12-21,127.25,126.61,127.044,123.3328,122.3861,UP,1
2015-12-22,127.75,127.69,127.202,123.65,122.3382,UP,1
2015-12-23,128.42,128.89,127.172,124.028,122.2857,UP,1
2015-12-24,129.45,128.45,127.664,124.4448,122.2297,DOWN,0
2015-12-28,128.29,129.31,128.232,124.8446,122.1745,UP,1
2015-12-29,129.48,129.4,128.678,125.3094,122.1248,DOWN,0
2015-12-30,127.64,129.18,128.656,125.7696,122.0612,DOWN,0
2015-12-31,126.85,127.06,128.342,126.2022,121.988,DOWN,0
2016-01-04,124.22,124.97,127.296,126.5818,121.9024,UP,1
2016-01-05,127.02,124.72,127.042,126.9888,121.8222,UP,1
2016-01-06,127.47,125.88,126.64,127.3636,121.7484,DOWN,0
2016-01-07,124.89,125.42,126.09,127.7086,121.6617,UP,1
2016-01-08,127.22,127.75,126.164,128.0504,121.6078,DOWN,0
2016-01-11,126.47,127.85,126.614,128.3256,121.5486,UP,1
2016-01-12,129.02,127.37,127.014,128.6296,121.5056,DOWN,0
2016-01-13,122.91,128.02,126.102,128.689,121.4106,UP,1
2016-01-14,124.96,123.18,126.116,128.7666,121.3346,DOWN,0
2016-01-15,123.65,122.29,125.402,128.807,121.2497,DOWN,0
2016-01-19,121.8,124.82,124.468,128.8356,121.1615,UP,1
2016-01-20,121.98,121.04,123.06,128.6726,121.0645,DOWN,0
2016-01-21,121.41,122.03,122.76,128.5208,120.9645,UP,1
2016-01-22,122.86,122.55,122.34,128.4264,120.8747,DOWN,0
2016-01-25,121.86,122.68,121.982,128.3004,120.7823,UP,1
2016-01-26,124.78,122.35,122.578,128.1844,120.6962,DOWN,0
2016-01-27,122.16,123.27,122.614,128.0678,120.6057,UP,1
2016-01-28,122.45,122.98,122.822,127.967,120.523,UP,1
2016-01-29,127.88,122.95,123.826,127.8956,120.4637,DOWN,0
2016-02-01,126.72,126.65,124.798,127.795,120.3945,DOWN,0
2016-02-02,124.58,125.65,124.758,127.658,120.3299,UP,1
2016-02-03,125.63,125.92,125.452,127.489,120.2673,UP,1
2016-02-04,125.95,125.56,126.152,127.3176,120.201,DOWN,0
2016-02-05,125.38,125.73,125.652,127.1518,120.1291,DOWN,0
2016-02-08,125.17,126.27,125.342,126.9782,120.0599,UP,1
2016-02-09,125.46,123.2,125.518,126.8414,119.9894,UP,1
2016-02-10,129.44,126.14,126.28,126.7748,119.946,DOWN,0
2016-02-11,128.43,125.59,126.776,126.725,119.902,UP,1
2016-02-12,131.3,129.27,127.96,126.676,119.8751,UP,1
2016-02-16,134.34,132.61,129.794,126.7386,119.8888,UP,1
2016-02-17,134.86,134.59,131.674,126.8338,119.8933,DOWN,0
2016-02-18,133.02,132.0,132.39,126.8326,119.8801,DOWN,0
2016-02-19,133.01,131.83,133.306,126.8422,119.8758,UP,1
2016-02-22,134.53,132.12,133.952,126.9212,119.8798,DOWN,0
2016-02-23,132.88,133.84,133.66,127.0056,119.9266,DOWN,0
2016-02-24,132.86,131.6,133.26,127.0932,119.9971,UP,1
2016-02-25,133.99,132.86,133.454,127.2414,120.0623,DOWN,0
2016-02-26,133.55,135.07,133.562,127.3842,120.1267,DOWN,0
2016-02-29,131.06,133.74,132.868,127.4662,120.1691,UP,1
2016-03-01,132.81,132.45,132.854,127.551,120.2124,DOWN,0
2016-03-02,131.47,132.43,132.576,127.6406,120.2552,UP,1
2016-03-03,133.54,131.33,132.486,127.8024,120.3054,UP,1
2016-03-04,133.81,131.6,132.538,127.9336,120.372,DOWN,0
2016-03-07,132.28,133.01,132.782,128.0242,120.4228,DOWN,0
2016-03-08,130.08,131.9,132.236,128.0574,120.4575,UP,1
2016-03-09,131.68,130.62,132.278,128.102,120.5016,UP,1
2016-03-10,131.94,132.07,131.958,128.175,120.5497,UP,1
2016-03-11,134.06,132.96,132.008,128.2666,120.6004,DOWN,0
2016-03-14,132.61,132.03,132.074,128.366,120.6464,UP,1
2016-03-15,134.33,132.2,132.924,128.5156,120.6981,UP,1
2016-03-16,135.41,134.32,133.67,128.7394,120.7665,UP,1
2016-03-17,137.58,135.43,134.798,128.9506,120.8448,UP,1
2016-03-18,138.52,137.08,135.69,129.1716,120.9285,DOWN,0
2016-03-21,137.84,137.92,136.736,129.4306,121.0208,DOWN,0
2016-03-22,137.59,137.81,137.388,129.638,121.1104,UP,1
2016-03-23,138.39,136.88,137.984,129.8764,121.2078,DOWN,0
2016-03-24,137.33,137.64,137.934,130.0426,121.3072,DOWN,0
2016-03-28,137.05,138.29,137.64,130.3254,121.3987,UP,1
2016-03-29,138.18,136.7,137.708,130.5898,121.497,UP,1
2016-03-30,138.46,138.91,137.882,130.886,121.5986,DOWN,0
2016-03-31,136.94,138.5,137.592,131.1888,121.6998,UP,1
2016-04-01,137.46,136.0,137.618,131.4984,121.8028,UP,1
2016-04-04,137.9,137.49,137.788,131.8282,121.9044,DOWN,0
2016-04-05,137.35,136.81,137.622,132.118,122.0013,UP,1
2016-04-06,140.69,137.09,138.068,132.4946,122.1175,DOWN,0
2016-04-07,138.94,139.72,138.468,132.7778,122.2221,UP,1
2016-04-08,139.42,140.18,138.86,133.123,122.3227,DOWN,0
2016-04-11,139.09,137.32,139.098,133.4558,122.4368,UP,1
2016-04-12,141.31,139.71,139.89,133.7244,122.5624,UP,1
2016-04-13,143.14,142.66,140.38,134.0528,122.7039,UP,1
2016-04-14,143.62,143.32,141.316,134.4336,122.8598,DOWN,0
2016-04-15,142.97,143.19,142.026,134.7804,123.0117,UP,1
2016-04-18,143.95,142.0,142.998,135.1404,123.1625,UP,1
2016-04-19,144.47,144.25,143.63,135.5222,123.3195,DOWN,0
2016-04-20,144.06,144.39,143.814,135.9,123.4735,DOWN,0
2016-04-21,143.75,143.86,143.84,136.2658,123.6206,UP,1
2016-04-22,144.2,143.38,144.086,136.561,123.782,DOWN,0
2016-04-25,143.01,143.48,143.898,136.8526,123.9341,UP,1
2016-04-26,144.38,143.55,143.88,137.1142,124.0851,UP,1
2016-04-27,146.42,144.56,144.352,137.3558,124.2362,DOWN,0
2016-04-28,145.16,146.0,144.634,137.5618,124.3764,DOWN,0
2016-04-29,144.77,144.66,144.748,137.7968,124.5216,UP,1
2016-05-02,145.97,144.93,145.34,138.056,124.6635,DOWN,0
2016-05-03,145.95,144.8,145.654,138.2844,124.8101,DOWN,0
2016-05-04,145.13,144.87,145.396,138.5294,124.9549,UP,1
2016-05-05,151.13,145.6,146.59,138.8948,125.1333,UP,1
2016-05-06,155.2,151.98,148.676,139.319,125.3358,DOWN,0
2016-05-09,154.36,154.52,150.354,139.7352,125.5334,UP,1
2016-05-10,156.17,155.24,152.398,140.2374,125.754,DOWN,0
2016-05-11,153.67,156.48,154.106,140.6546,125.9611,DOWN,0
2016-05-12,153.62,154.17,154.604,141.0976,126.1549,DOWN,0
2016-05-13,152.24,153.45,154.012,141.4716,126.3287,UP,1
2016-05-16,154.27,153.19,153.994,141.8808,126.517,DOWN,0
2016-05-17,153.92,154.06,153.544,142.3136,126.6996,UP,1
2016-05-18,154.33,153.48,153.676,142.7986,126.8926,DOWN,0
2016-05-19,154.04,153.5,153.76,143.2458,127.083,UP,1
2016-05-20,154.52,154.52,154.216,143.6974,127.27,DOWN,0
2016-05-23,154.12,154.93,154.186,144.0986,127.4293,DOWN,0
2016-05-24,151.56,149.48,153.714,144.4776,127.6081,UP,1
2016-05-25,151.82,151.55,153.212,144.8274,127.7644,UP,1
2016-05-26,154.22,152.26,153.248,145.2036,127.9406,UP,1
2016-05-27,154.67,153.92,153.278,145.5454,128.1255,DOWN,0
2016-05-31,153.41,155.12,153.136,145.8432,128.3067,UP,1
2016-06-01,156.62,152.82,154.148,146.2188,128.4938,UP,1
2016-06-02,156.74,156.5,155.132,146.6018,128.6768,UP,1
2016-06-03,157.59,156.65,155.806,146.9858,128.8621,UP,1
2016-06-06,158.42,157.85,156.556,147.4076,129.0627,DOWN,0
2016-06-07,158.12,158.78,157.498,147.829,129.2894,UP,1
2016-06-08,162.78,158.1,158.73,148.321,129.5529,UP,1
2016-06-09,163.75,162.52,160.132,148.8268,129.8349,DOWN,0
2016-06-10,163.16,163.06,161.246,149.3512,130.1263,DOWN,0
2016-06-13,159.5,161.97,161.462,149.792,130.3769,DOWN,0
2016-06-14,159.29,159.37,161.696,150.2198,130.6077,UP,1
2016-06-15,159.76,159.96,161.092,150.668,130.8386,DOWN,0
2016-06-16,159.25,158.91,160.192,151.0392,131.072,UP,1
2016-06-17,159.75,159.93,159.51,151.4554,131.333,UP,1
2016-06-20,160.63,161.44,159.736,151.8796,131.5648,UP,1
2016-06-21,161.3,161.3,160.138,152.3238,131.8014,UP,1
2016-06-22,162.0,162.05,160.586,152.7376,132.0483,UP,1
