ticker,CL US Equity,CL US Equity,CL US Equity,CL US Equity,CL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-02-11,39.46,38.78,39.2649,38.981,39.4214,UP,1
2011-02-14,39.505,39.42,39.2521,39.254,39.4339,DOWN,0
2011-02-15,39.12,39.485,39.2371,39.222,39.4368,UP,1
2011-02-16,39.27,39.075,39.2262,39.244,39.4448,DOWN,0
2011-02-17,39.2,39.12,39.2154,39.311,39.4471,UP,1
2011-02-18,39.21,39.295,39.2071,39.261,39.4448,UP,1
2011-02-22,39.3,39.055,39.203,39.22,39.4489,DOWN,0
2011-02-23,39.185,39.325,39.191,39.233,39.4505,DOWN,0
2011-02-24,38.83,39.135,39.1781,39.145,39.4336,UP,1
2011-02-25,39.06,38.99,39.1645,39.117,39.407,UP,1
2011-02-28,39.26,39.125,39.153,39.127,39.3823,DOWN,0
2011-03-01,38.82,39.15,39.1402,39.031,39.3469,DOWN,0
2011-03-02,38.65,38.915,39.1239,38.924,39.3099,UP,1
2011-03-03,39.035,38.895,39.1112,38.965,39.2862,DOWN,0
2011-03-04,38.75,39.025,39.0996,38.903,39.2622,UP,1
2011-03-07,38.77,38.755,39.0927,38.805,39.2284,UP,1
2011-03-08,39.095,38.94,39.0892,38.86,39.205,UP,1
2011-03-09,39.5,38.955,39.0899,39.03,39.1909,DOWN,0
2011-03-10,39.49,39.345,39.0915,39.121,39.1729,UP,1
2011-03-11,39.59,39.295,39.0945,39.289,39.1601,DOWN,0
2011-03-14,39.135,39.355,39.0932,39.362,39.1398,DOWN,0
2011-03-15,38.635,38.645,39.0912,39.27,39.1088,DOWN,0
2011-03-16,38.33,38.535,39.0905,39.036,39.0775,UP,1
2011-03-17,38.35,38.675,39.0867,38.808,39.0477,UP,1
2011-03-18,38.475,38.625,39.0819,38.585,39.0254,UP,1
2011-03-21,39.205,38.665,39.0848,38.599,39.0224,UP,1
2011-03-22,39.215,39.195,39.0868,38.715,39.0234,DOWN,0
2011-03-23,39.145,39.21,39.0856,38.878,39.0274,UP,1
2011-03-24,40.15,39.345,39.0896,39.238,39.0483,DOWN,0
2011-03-25,40.075,39.725,39.0913,39.558,39.0657,UP,1
2011-03-28,40.245,40.07,39.0946,39.766,39.0875,DOWN,0
2011-03-29,40.21,40.135,39.0974,39.965,39.1086,UP,1
2011-03-30,40.605,40.23,39.0984,40.257,39.1367,DOWN,0
2011-03-31,40.38,40.53,39.0987,40.303,39.1543,DOWN,0
2011-04-01,40.26,40.5,39.0978,40.34,39.1696,UP,1
2011-04-04,40.51,40.305,39.0988,40.393,39.1898,DOWN,0
2011-04-05,40.42,40.415,39.098,40.435,39.1998,UP,1
2011-04-06,40.765,40.5,39.0995,40.467,39.2139,UP,1
2011-04-07,40.78,40.82,39.1026,40.547,39.2295,DOWN,0
2011-04-08,40.64,40.795,39.105,40.623,39.2684,UP,1
2011-04-11,40.805,40.55,39.1114,40.682,39.3146,UP,1
2011-04-12,41.27,40.81,39.1197,40.852,39.3723,DOWN,0
2011-04-13,40.805,41.29,39.1287,40.86,39.4213,UP,1
2011-04-14,40.92,40.72,39.1364,40.888,39.4792,DOWN,0
2011-04-15,40.905,40.9,39.1438,40.941,39.538,DOWN,0
2011-04-18,40.675,40.7,39.1504,40.915,39.5891,UP,1
2011-04-19,40.71,40.655,39.157,40.803,39.6405,DOWN,0
2011-04-20,40.635,41.065,39.1578,40.769,39.6676,DOWN,0
2011-04-21,40.325,40.415,39.1545,40.65,39.6909,DOWN,0
2011-04-25,39.95,40.155,39.1489,40.459,39.7126,UP,1
2011-04-26,40.275,40.03,39.1431,40.379,39.7289,UP,1
2011-04-27,40.53,40.48,39.1379,40.343,39.7494,UP,1
2011-04-28,41.485,40.385,39.1371,40.513,39.7967,UP,1
2011-04-29,42.175,41.835,39.1402,40.883,39.8548,UP,1
2011-05-02,42.275,42.205,39.1445,41.348,39.9163,UP,1
2011-05-03,42.35,42.1,39.1485,41.763,39.9791,UP,1
2011-05-04,42.825,42.28,39.1527,42.222,40.0496,DOWN,0
2011-05-05,42.45,42.71,39.1574,42.415,40.1149,DOWN,0
2011-05-06,42.44,42.665,39.1631,42.468,40.1871,UP,1
2011-05-09,42.49,42.455,39.1669,42.511,40.2557,UP,1
2011-05-10,42.73,42.515,39.1712,42.587,40.3251,DOWN,0
2011-05-11,42.535,42.545,39.1724,42.529,40.3994,UP,1
2011-05-12,43.605,42.51,39.1808,42.76,40.4985,DOWN,0
2011-05-13,43.275,43.44,39.2018,42.927,40.5833,DOWN,0
2011-05-16,42.975,43.29,39.2193,43.024,40.6678,UP,1
2011-05-17,43.135,42.85,39.2393,43.105,40.7551,DOWN,0
2011-05-18,43.105,43.15,39.2595,43.219,40.8353,UP,1
2011-05-19,43.45,43.175,39.2816,43.188,40.9143,DOWN,0
2011-05-20,43.275,43.39,39.3052,43.188,40.99,DOWN,0
2011-05-23,43.035,43.095,39.3291,43.2,41.0589,DOWN,0
2011-05-24,42.8,43.0,39.3524,43.133,41.1322,DOWN,0
2011-05-25,42.54,42.525,39.3702,43.02,41.2103,UP,1
2011-05-26,42.66,42.43,39.3923,42.862,41.2969,UP,1
2011-05-27,42.86,42.785,39.414,42.779,41.3871,UP,1
2011-05-31,43.765,43.09,39.4419,42.925,41.4929,DOWN,0
2011-06-01,43.455,43.525,39.4687,43.056,41.5779,DOWN,0
2011-06-02,42.74,43.425,39.4913,43.096,41.6484,DOWN,0
2011-06-03,42.055,42.32,39.5096,42.975,41.7066,UP,1
2011-06-06,42.215,42.055,39.5288,42.846,41.7479,DOWN,0
2011-06-07,41.945,42.185,39.5484,42.482,41.7853,UP,1
2011-06-08,42.105,41.98,39.5702,42.212,41.8225,UP,1
2011-06-09,42.55,42.22,39.5942,42.174,41.8693,DOWN,0
2011-06-10,42.35,42.05,39.6178,42.233,41.9042,UP,1
2011-06-13,42.67,42.38,39.6462,42.324,41.95,UP,1
2011-06-14,43.3,42.765,39.677,42.595,42.0108,DOWN,0
2011-06-15,42.88,43.085,39.7068,42.75,42.0582,UP,1
2011-06-16,43.285,43.03,39.7386,42.897,42.1155,UP,1
2011-06-17,43.94,43.45,39.771,43.215,42.179,UP,1
2011-06-20,44.555,43.965,39.8067,43.592,42.2545,DOWN,0
2011-06-21,44.46,44.68,39.8419,43.824,42.3309,DOWN,0
2011-06-22,43.765,44.37,39.8738,44.001,42.3901,DOWN,0
2011-06-23,43.105,43.48,39.9029,43.965,42.4268,DOWN,0
2011-06-24,42.73,43.045,39.9301,43.723,42.4653,DOWN,0
2011-06-27,42.705,42.815,39.9557,43.353,42.501,UP,1
2011-06-28,42.91,42.895,39.9826,43.043,42.5411,UP,1
2011-06-29,43.37,43.03,40.0109,42.964,42.595,UP,1
2011-06-30,43.705,43.345,40.0387,43.084,42.6549,UP,1
2011-07-01,44.235,43.66,40.0685,43.385,42.7269,DOWN,0
2011-07-05,43.99,44.29,40.095,43.642,42.8002,UP,1
2011-07-06,44.21,43.845,40.1204,43.902,42.8854,UP,1
2011-07-07,44.39,44.43,40.146,44.106,42.9677,DOWN,0
2011-07-08,44.21,44.17,40.1709,44.207,43.0413,DOWN,0
2011-07-11,44.15,43.935,40.1965,44.19,43.0946,DOWN,0
2011-07-12,43.975,44.245,40.2201,44.187,43.1306,DOWN,0
2011-07-13,43.95,44.175,40.2425,44.135,43.1641,DOWN,0
2011-07-14,43.54,43.94,40.2632,43.965,43.1879,UP,1
2011-07-15,44.505,43.505,40.2899,44.024,43.2215,DOWN,0
2011-07-18,43.995,44.225,40.3178,43.993,43.2524,UP,1
2011-07-19,44.26,44.115,40.3476,44.05,43.2888,UP,1
2011-07-20,44.28,44.235,40.378,44.116,43.3246,UP,1
2011-07-21,44.5,44.505,40.4132,44.308,43.36,DOWN,0
2011-07-22,43.81,44.14,40.4473,44.169,43.3855,DOWN,0
2011-07-25,43.39,43.475,40.4799,44.048,43.3812,UP,1
2011-07-26,43.445,43.39,40.5099,43.885,43.3846,DOWN,0
2011-07-27,42.745,43.195,40.5365,43.578,43.38,DOWN,0
2011-07-28,42.44,42.54,40.5613,43.166,43.3661,DOWN,0
2011-07-29,42.19,42.34,40.583,42.842,43.3478,DOWN,0
2011-08-01,42.01,42.485,40.6034,42.566,43.319,UP,1
2011-08-02,42.39,41.915,40.6256,42.355,43.3013,DOWN,0
2011-08-03,42.16,42.23,40.6446,42.238,43.2838,DOWN,0
2011-08-04,41.29,41.75,40.6604,42.008,43.2536,UP,1
2011-08-05,42.075,41.655,40.6779,41.985,43.2443,DOWN,0
2011-08-08,41.4,41.39,40.6931,41.863,43.2191,UP,1
2011-08-09,41.65,41.715,40.7093,41.715,43.1949,DOWN,0
2011-08-10,40.09,41.095,40.7175,41.301,43.1214,UP,1
2011-08-11,42.085,40.475,40.7368,41.46,43.094,UP,1
2011-08-12,42.67,42.27,40.7614,41.579,43.0926,UP,1
2011-08-15,43.13,42.945,40.7898,41.925,43.1141,DOWN,0
2011-08-16,43.11,42.825,40.8125,42.217,43.132,UP,1
2011-08-17,43.155,43.25,40.8352,42.83,43.1562,DOWN,0
2011-08-18,42.52,42.49,40.8526,42.917,43.1645,DOWN,0
2011-08-19,42.495,42.15,40.869,42.882,43.1634,UP,1
2011-08-22,42.6,43.03,40.8859,42.776,43.1684,UP,1
2011-08-23,43.505,42.61,40.9095,42.855,43.1851,UP,1
2011-08-24,43.65,43.455,40.9339,42.954,43.1921,DOWN,0
2011-08-25,43.425,43.855,40.9586,43.135,43.203,UP,1
2011-08-26,43.92,43.31,40.9858,43.42,43.2157,UP,1
2011-08-29,44.885,44.21,41.0184,43.877,43.2346,UP,1
2011-08-30,45.32,44.89,41.0535,44.24,43.2499,DOWN,0
2011-08-31,44.985,45.325,41.0825,44.507,43.2604,DOWN,0
2011-09-01,44.95,45.0,41.1152,44.812,43.2841,DOWN,0
2011-09-02,44.26,44.675,41.1431,44.88,43.3072,UP,1
2011-09-06,44.495,43.46,41.1701,44.802,43.3425,UP,1
2011-09-07,45.905,44.915,41.2033,44.919,43.4065,DOWN,0
2011-09-08,45.23,45.605,41.2334,44.968,43.4529,DOWN,0
2011-09-09,44.48,44.99,41.2614,44.874,43.4751,DOWN,0
2011-09-12,43.86,44.255,41.2858,44.794,43.4782,UP,1
2011-09-13,44.73,43.975,41.316,44.841,43.4881,UP,1
2011-09-14,45.695,44.755,41.3515,44.799,43.5222,UP,1
2011-09-15,46.145,45.995,41.3908,44.982,43.5609,UP,1
2011-09-16,46.82,45.885,41.4319,45.45,43.6095,DOWN,0
2011-09-19,46.66,46.265,41.4708,46.01,43.6585,UP,1
2011-09-20,46.98,46.715,41.5108,46.46,43.7151,DOWN,0
2011-09-21,44.995,46.945,41.5414,46.32,43.7355,DOWN,0
2011-09-22,43.705,44.415,41.5645,45.832,43.7306,UP,1
2011-09-23,44.46,43.685,41.5902,45.36,43.749,UP,1
2011-09-26,45.445,44.795,41.6219,45.117,43.7678,UP,1
2011-09-27,45.535,46.03,41.6541,44.828,43.7986,DOWN,0
2011-09-28,44.365,45.12,41.6775,44.702,43.8007,UP,1
2011-09-29,44.77,44.8,41.6995,44.915,43.8105,DOWN,0
2011-09-30,44.34,44.515,41.7187,44.891,43.8073,DOWN,0
2011-10-03,44.15,44.18,41.7365,44.632,43.8141,UP,1
2011-10-04,44.21,43.72,41.755,44.367,43.8305,UP,1
2011-10-05,44.75,44.195,41.7777,44.444,43.8566,UP,1
2011-10-06,45.095,44.845,41.8034,44.509,43.9036,UP,1
2011-10-07,45.205,45.32,41.8271,44.682,43.9589,UP,1
2011-10-10,45.87,45.605,41.8551,45.026,44.0325,DOWN,0
2011-10-11,45.175,45.795,41.88,45.219,44.0958,UP,1
2011-10-12,45.61,45.245,41.9061,45.391,44.1602,DOWN,0
2011-10-13,45.555,45.6,41.9327,45.483,44.2281,UP,1
2011-10-14,46.17,45.93,41.9628,45.676,44.3257,DOWN,0
2011-10-17,45.47,45.95,41.9893,45.596,44.3936,UP,1
2011-10-18,46.17,45.3,42.0206,45.795,44.489,DOWN,0
2011-10-19,46.09,46.03,42.0519,45.891,44.5778,DOWN,0
2011-10-20,45.81,46.09,42.083,45.942,44.6922,UP,1
2011-10-21,46.96,45.925,42.121,46.1,44.7897,DOWN,0
2011-10-24,45.62,46.815,42.1533,46.13,44.8487,DOWN,0
2011-10-25,44.99,45.625,42.1835,45.894,44.8859,UP,1
2011-10-26,45.27,45.4,42.2143,45.73,44.9291,UP,1
2011-10-27,45.665,45.77,42.2466,45.701,44.9793,DOWN,0
2011-10-28,45.61,45.205,42.2789,45.431,45.0411,DOWN,0
2011-10-31,45.185,45.39,42.3091,45.344,45.0949,DOWN,0
2011-11-01,44.045,44.465,42.3333,45.155,45.1238,DOWN,0
2011-11-02,43.97,44.5,42.3556,44.895,45.1331,UP,1
2011-11-03,44.26,44.11,42.3794,44.614,45.1453,DOWN,0
2011-11-04,44.03,44.01,42.4021,44.298,45.1574,UP,1
2011-11-07,44.225,44.23,42.4236,44.106,45.1635,UP,1
2011-11-08,44.72,44.46,42.4469,44.241,45.1602,DOWN,0
2011-11-09,43.725,44.05,42.4655,44.192,45.1283,UP,1
2011-11-10,44.07,44.01,42.4924,44.154,45.11,UP,1
2011-11-11,44.585,44.265,42.5229,44.265,45.1027,DOWN,0
2011-11-14,44.325,44.335,42.5526,44.285,45.104,UP,1
2011-11-15,44.395,44.38,42.5828,44.22,45.102,DOWN,0
2011-11-16,44.32,44.165,42.6142,44.339,45.0703,DOWN,0
2011-11-17,44.02,44.135,42.6445,44.329,45.0461,UP,1
2011-11-18,44.305,44.23,42.6754,44.273,45.0426,DOWN,0
2011-11-21,43.72,43.76,42.7033,44.152,45.0398,UP,1
2011-11-22,44.1,43.885,42.7274,44.093,45.0272,DOWN,0
2011-11-23,43.24,43.73,42.7478,43.877,44.9781,UP,1
2011-11-25,43.365,43.295,42.7703,43.746,44.9225,UP,1
2011-11-28,44.14,44.05,42.7937,43.713,44.8689,UP,1
2011-11-29,44.85,44.335,42.8205,43.939,44.8327,UP,1
2011-11-30,45.75,45.315,42.8536,44.269,44.8081,DOWN,0
2011-12-01,45.055,45.605,42.8825,44.632,44.8093,UP,1
2011-12-02,45.095,45.445,42.912,44.978,44.8371,UP,1
2011-12-05,45.21,45.425,42.942,45.192,44.8521,UP,1
2011-12-06,45.27,45.335,42.9719,45.276,44.8486,UP,1
2011-12-07,45.6,45.29,43.0039,45.246,44.8499,DOWN,0
2011-12-08,45.275,45.43,43.0362,45.29,44.8681,DOWN,0
2011-12-09,45.23,45.24,43.067,45.317,44.8773,DOWN,0
2011-12-12,45.105,45.22,43.0962,45.296,44.8926,DOWN,0
2011-12-13,44.845,45.095,43.1264,45.211,44.9065,DOWN,0
2011-12-14,44.65,44.905,43.1564,45.021,44.9153,UP,1
2011-12-15,45.29,44.89,43.1876,45.024,44.9261,DOWN,0
2011-12-16,44.945,45.5,43.2186,44.967,44.9231,UP,1
2011-12-19,44.955,45.23,43.2495,44.937,44.9181,UP,1
2011-12-20,45.775,45.24,43.2829,45.123,44.9162,UP,1
2011-12-21,46.485,45.875,43.3179,45.49,44.9424,DOWN,0
2011-12-22,46.205,46.445,43.3514,45.673,44.9543,UP,1
2011-12-23,46.545,46.18,43.3862,45.993,44.9741,UP,1
2011-12-27,46.67,46.545,43.4239,46.336,44.9841,DOWN,0
2011-12-28,46.365,46.725,43.4625,46.454,45.002,UP,1
2011-12-29,46.61,46.375,43.5039,46.479,45.0108,DOWN,0
2011-12-30,46.195,46.4,43.5432,46.477,45.0129,DOWN,0
2012-01-03,45.54,45.695,43.5785,46.276,45.0075,DOWN,0
2012-01-04,45.3,45.5,43.609,46.002,44.9743,DOWN,0
2012-01-05,45.07,45.08,43.6382,45.743,44.9633,DOWN,0
2012-01-06,44.9,45.205,43.667,45.401,44.9615,DOWN,0
2012-01-09,44.89,45.07,43.6907,45.14,44.9539,DOWN,0
2012-01-10,44.725,45.005,43.714,44.977,44.9351,DOWN,0
2012-01-11,44.255,44.685,43.734,44.768,44.908,UP,1
2012-01-12,44.275,44.375,43.7543,44.609,44.8898,DOWN,0
2012-01-13,44.26,44.135,43.7726,44.481,44.8941,UP,1
2012-01-17,44.865,44.515,43.795,44.476,44.912,UP,1
2012-01-18,45.155,44.875,43.8195,44.562,44.9299,DOWN,0
2012-01-19,44.985,44.99,43.8419,44.708,44.949,DOWN,0
2012-01-20,44.5,44.805,43.8623,44.753,44.9545,DOWN,0
2012-01-23,44.185,44.29,43.8794,44.738,44.9438,DOWN,0
2012-01-24,44.125,43.865,43.8961,44.59,44.9518,UP,1
2012-01-25,44.72,43.96,43.9165,44.503,44.9648,UP,1
2012-01-26,45.675,44.93,43.9409,44.641,44.9866,DOWN,0
2012-01-27,45.2,45.39,43.9605,44.781,45.0041,DOWN,0
2012-01-30,44.755,45.29,43.9803,44.895,45.0113,UP,1
2012-01-31,45.36,44.89,44.0025,45.142,45.0321,UP,1
2012-02-01,45.565,45.545,44.0258,45.311,45.063,DOWN,0
2012-02-02,45.445,45.84,44.0496,45.265,45.0858,UP,1
2012-02-03,45.77,45.77,44.0749,45.379,45.1268,DOWN,0
2012-02-06,45.62,45.635,44.0998,45.552,45.1572,UP,1
2012-02-07,45.77,45.515,44.1271,45.634,45.2078,DOWN,0
2012-02-08,45.735,45.92,44.156,45.668,45.2552,UP,1
2012-02-09,45.88,45.72,44.184,45.755,45.29,DOWN,0
2012-02-10,45.585,45.655,44.2093,45.718,45.3047,UP,1
2012-02-13,45.82,45.75,44.231,45.758,45.3061,UP,1
2012-02-14,45.95,45.745,44.2498,45.794,45.324,UP,1
2012-02-15,46.08,45.96,44.2689,45.863,45.3437,UP,1
2012-02-16,46.66,46.19,44.2904,46.019,45.3727,DOWN,0
2012-02-17,46.625,46.8,44.3094,46.227,45.3998,UP,1
2012-02-21,46.685,46.785,44.3306,46.4,45.4215,DOWN,0
2012-02-22,46.57,46.54,44.3512,46.524,45.4474,UP,1
2012-02-23,46.665,46.425,44.3721,46.641,45.4761,DOWN,0
2012-02-24,46.65,46.865,44.3917,46.639,45.507,DOWN,0
2012-02-27,46.195,46.495,44.41,46.553,45.534,UP,1
2012-02-28,46.485,46.335,44.4244,46.513,45.5707,UP,1
2012-02-29,46.59,46.49,44.441,46.517,45.5967,DOWN,0
2012-03-01,46.425,46.5,44.4582,46.469,45.6263,UP,1
2012-03-02,46.6,46.405,44.4756,46.459,45.6592,UP,1
2012-03-05,46.675,46.5,44.4934,46.555,45.6772,DOWN,0
2012-03-06,46.67,46.715,44.5095,46.592,45.6809,DOWN,0
2012-03-07,46.415,46.635,44.5252,46.557,45.6851,UP,1
2012-03-08,46.97,46.7,44.5449,46.666,45.6936,UP,1
2012-03-09,46.99,46.89,44.5658,46.744,45.7,UP,1
2012-03-12,47.24,47.165,44.5893,46.857,45.7175,UP,1
2012-03-13,47.615,47.4,44.6141,47.046,45.7376,DOWN,0
2012-03-14,47.575,47.575,44.6377,47.278,45.7652,UP,1
2012-03-15,47.71,47.42,44.6574,47.426,45.8086,DOWN,0
2012-03-16,47.395,47.74,44.6771,47.507,45.8505,UP,1
2012-03-19,47.685,47.69,44.7018,47.596,45.9028,UP,1
2012-03-20,47.825,47.44,44.7307,47.638,45.9613,UP,1
2012-03-21,48.085,47.755,44.76,47.74,46.0252,UP,1
2012-03-22,48.14,47.91,44.791,47.826,46.0935,DOWN,0
2012-03-23,47.97,48.1,44.8203,47.941,46.1678,UP,1
2012-03-26,48.405,48.115,44.8496,48.085,46.2504,DOWN,0
2012-03-27,48.355,48.5,44.8796,48.191,46.3323,DOWN,0
2012-03-28,48.025,48.225,44.9064,48.179,46.3955,UP,1
2012-03-29,48.345,47.825,44.9316,48.22,46.4593,UP,1
2012-03-30,48.89,48.5,44.9617,48.404,46.5374,UP,1
2012-04-02,49.22,48.84,44.9914,48.567,46.6318,DOWN,0
2012-04-03,49.115,49.245,45.0172,48.719,46.7304,DOWN,0
2012-04-04,48.925,48.79,45.0391,48.899,46.8264,UP,1
2012-04-05,49.08,48.9,45.0622,49.046,46.9136,DOWN,0
2012-04-09,48.52,48.83,45.086,48.972,46.9705,DOWN,0
2012-04-10,48.085,48.385,45.1109,48.745,47.0282,UP,1
2012-04-11,48.27,48.485,45.1386,48.576,47.0985,UP,1
2012-04-12,48.72,48.215,45.1686,48.535,47.1657,DOWN,0
2012-04-13,48.605,48.73,45.1971,48.44,47.2265,UP,1
2012-04-16,48.835,48.765,45.2244,48.503,47.2943,UP,1
2012-04-17,49.295,49.025,45.2524,48.745,47.3648,DOWN,0
2012-04-18,49.25,49.11,45.2775,48.941,47.4374,DOWN,0
2012-04-19,49.09,49.345,45.303,49.015,47.5038,UP,1
2012-04-20,49.44,48.91,45.3291,49.182,47.5779,DOWN,0
2012-04-23,48.86,49.085,45.3515,49.187,47.6375,UP,1
2012-04-24,49.215,49.0,45.3765,49.171,47.7101,UP,1
2012-04-25,49.79,49.325,45.4047,49.279,47.7895,DOWN,0
2012-04-26,49.735,49.78,45.4335,49.408,47.8652,DOWN,0
2012-04-27,49.19,49.38,45.4597,49.358,47.9274,UP,1
2012-04-30,49.47,49.075,45.4893,49.48,47.9836,UP,1
2012-05-01,49.55,49.485,45.5146,49.547,48.0421,UP,1
2012-05-02,50.175,49.595,45.5455,49.624,48.1119,DOWN,0
2012-05-03,49.995,50.07,45.5741,49.676,48.1804,DOWN,0
2012-05-04,49.565,50.08,45.6006,49.751,48.2384,UP,1
2012-05-07,49.8,49.62,45.6271,49.817,48.3014,DOWN,0
2012-05-08,49.59,49.65,45.656,49.825,48.3693,DOWN,0
2012-05-09,49.54,49.29,45.6867,49.698,48.4304,UP,1
2012-05-10,49.825,49.765,45.7186,49.664,48.4951,DOWN,0
2012-05-11,49.655,49.75,45.7532,49.682,48.5597,DOWN,0
2012-05-14,49.505,49.38,45.7885,49.623,48.6178,UP,1
2012-05-15,50.52,49.84,45.8301,49.809,48.6947,UP,1
2012-05-16,50.66,50.575,45.8734,50.033,48.7745,DOWN,0
2012-05-17,49.905,50.605,45.911,50.049,48.8443,DOWN,0
2012-05-18,49.395,50.06,45.9471,49.997,48.8928,UP,1
2012-05-21,49.48,49.5,45.9881,49.992,48.9426,UP,1
2012-05-22,49.595,49.565,46.0257,49.807,48.9897,DOWN,0
2012-05-23,49.195,49.41,46.0647,49.514,49.0213,UP,1
2012-05-24,49.565,49.22,46.1042,49.446,49.0611,DOWN,0
2012-05-25,49.4,49.665,46.1508,49.447,49.0949,UP,1
2012-05-29,49.68,49.58,46.1888,49.487,49.1406,DOWN,0
2012-05-30,49.415,49.495,46.2225,49.451,49.1752,DOWN,0
2012-05-31,49.15,49.505,46.2526,49.442,49.2017,DOWN,0
2012-06-01,48.24,48.855,46.2782,49.177,49.2048,UP,1
2012-06-04,48.585,48.245,46.3054,49.014,49.2137,UP,1
2012-06-05,48.625,48.525,46.3359,48.803,49.2268,UP,1
2012-06-06,49.165,48.735,46.3693,48.753,49.242,UP,1
2012-06-07,49.375,49.37,46.4031,48.798,49.2624,UP,1
2012-06-08,50.085,49.4,46.436,49.167,49.3036,DOWN,0
2012-06-11,49.995,50.275,46.4678,49.449,49.3366,UP,1
2012-06-12,50.025,49.995,46.5008,49.729,49.3593,UP,1
2012-06-13,50.105,49.8,46.5317,49.917,49.377,UP,1
2012-06-14,50.66,50.235,46.5606,50.174,49.4079,UP,1
2012-06-15,50.765,50.8,46.5878,50.31,49.4447,UP,1
2012-06-18,50.835,50.7,46.617,50.478,49.4798,DOWN,0
2012-06-19,50.65,50.82,46.6455,50.603,49.5224,DOWN,0
2012-06-20,50.365,50.085,46.6761,50.655,49.568,DOWN,0
2012-06-21,49.725,50.45,46.7022,50.468,49.5971,UP,1
2012-06-22,49.95,49.96,46.7224,50.305,49.6217,DOWN,0
2012-06-25,49.66,49.585,46.7446,50.07,49.6428,UP,1
2012-06-26,50.05,49.83,46.7724,49.95,49.6671,UP,1
2012-06-27,50.75,50.14,46.8069,50.027,49.6962,UP,1
2012-06-28,50.995,50.56,46.8382,50.281,49.7311,UP,1
2012-06-29,52.05,51.37,46.87,50.701,49.7903,DOWN,0
2012-07-02,51.86,51.705,46.8986,51.141,49.8387,UP,1
2012-07-03,52.305,51.85,46.926,51.592,49.9076,UP,1
2012-07-05,52.325,52.21,46.9543,51.907,49.9698,DOWN,0
2012-07-06,52.145,52.05,46.9801,52.137,50.0169,DOWN,0
2012-07-09,52.13,52.285,47.0158,52.153,50.0648,DOWN,0
2012-07-10,51.95,52.24,47.057,52.171,50.12,DOWN,0
2012-07-11,51.915,52.08,47.0943,52.093,50.1689,DOWN,0
2012-07-12,51.805,51.84,47.1261,51.989,50.214,UP,1
2012-07-13,52.73,51.855,47.1621,52.106,50.2651,DOWN,0
2012-07-16,52.185,52.54,47.2012,52.117,50.3089,UP,1
2012-07-17,52.58,52.385,47.2402,52.243,50.3692,UP,1
2012-07-18,52.64,52.495,47.2817,52.388,50.426,UP,1
2012-07-19,52.81,52.64,47.325,52.589,50.4904,DOWN,0
2012-07-20,51.95,52.445,47.3637,52.433,50.5386,DOWN,0
2012-07-23,51.395,51.61,47.397,52.275,50.57,DOWN,0
2012-07-24,51.05,51.395,47.4267,51.969,50.5979,UP,1
2012-07-25,51.125,51.18,47.4563,51.666,50.6303,UP,1
2012-07-26,53.19,52.385,47.4929,51.742,50.6837,UP,1
2012-07-27,53.585,52.405,47.535,52.069,50.7422,UP,1
2012-07-30,53.735,53.635,47.5756,52.537,50.8188,DOWN,0
2012-07-31,53.68,53.625,47.6162,53.063,50.9045,DOWN,0
2012-08-01,53.3,53.905,47.6519,53.498,50.9809,DOWN,0
2012-08-02,52.685,52.935,47.688,53.397,51.0427,UP,1
2012-08-03,53.23,53.27,47.7233,53.326,51.1234,DOWN,0
2012-08-06,53.175,53.185,47.7587,53.214,51.1956,DOWN,0
2012-08-07,52.44,53.3,47.7918,52.966,51.2564,UP,1
2012-08-08,52.635,52.425,47.8202,52.833,51.3155,DOWN,0
2012-08-09,52.475,52.53,47.8545,52.791,51.3767,UP,1
2012-08-10,52.685,52.38,47.893,52.682,51.4474,UP,1
2012-08-13,52.775,52.5,47.9305,52.602,51.5381,DOWN,0
2012-08-14,52.71,52.73,47.9657,52.656,51.6206,UP,1
2012-08-15,52.75,52.535,48.0014,52.679,51.7031,UP,1
2012-08-16,52.915,52.69,48.0401,52.767,51.7781,UP,1
2012-08-17,53.09,53.05,48.0853,52.848,51.8524,DOWN,0
2012-08-20,52.975,53.09,48.1303,52.888,51.9102,DOWN,0
2012-08-21,52.85,52.94,48.1733,52.916,51.9673,DOWN,0
2012-08-22,52.685,52.66,48.2165,52.903,52.0205,DOWN,0
2012-08-23,52.355,52.66,48.2572,52.791,52.0655,UP,1
2012-08-24,52.885,52.455,48.298,52.75,52.11,UP,1
2012-08-27,52.9,52.76,48.3439,52.735,52.1527,UP,1
2012-08-28,53.175,52.71,48.3894,52.8,52.1995,UP,1
2012-08-29,53.215,53.375,48.4326,52.906,52.2508,DOWN,0
2012-08-30,52.905,52.985,48.4755,53.016,52.3016,UP,1
2012-08-31,53.155,53.075,48.5193,53.07,52.3702,UP,1
2012-09-04,53.61,53.08,48.5657,53.212,52.4434,DOWN,0
2012-09-05,53.25,53.26,48.6119,53.227,52.5152,UP,1
2012-09-06,53.745,53.545,48.6591,53.333,52.5891,DOWN,0
2012-09-07,53.15,53.83,48.7062,53.382,52.6371,DOWN,0
2012-09-10,51.85,52.91,48.745,53.121,52.6542,DOWN,0
2012-09-11,51.41,51.65,48.7858,52.681,52.6414,DOWN,0
