ticker,WTW US Equity,WTW US Equity,WTW US Equity,WTW US Equity,WTW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2013-05-21,108.4765,109.5891,110.0394,104.4686,96.8922,DOWN,0
2013-05-22,107.0196,108.4765,109.3083,104.5995,96.9718,DOWN,0
2013-05-23,106.4103,106.2779,108.4183,104.725,97.029,DOWN,0
2013-05-24,104.9004,106.4898,107.3163,104.8077,97.0812,UP,1
2013-05-28,105.6156,105.7481,106.4845,104.9062,97.1367,DOWN,0
2013-05-29,104.9004,105.5097,105.7693,105.0048,97.1917,UP,1
2013-05-30,105.96,104.9534,105.5573,105.1001,97.2535,DOWN,0
2013-05-31,103.4699,105.7216,104.9693,105.1123,97.3011,UP,1
2013-06-03,103.8408,103.5759,104.7573,105.134,97.3501,UP,1
2013-06-04,103.9467,103.6024,104.4236,105.1669,97.389,DOWN,0
2013-06-05,103.9467,103.311,104.2328,105.1912,97.4231,UP,1
2013-06-06,104.4765,103.4434,103.9361,105.2199,97.4572,UP,1
2013-06-07,105.0593,104.4765,104.254,105.2596,97.4922,DOWN,0
2013-06-10,104.2381,105.2183,104.3335,105.2522,97.525,DOWN,0
2013-06-11,103.9997,102.9931,104.3441,105.2479,97.5563,DOWN,0
2013-06-12,103.9467,104.5825,104.3441,105.2548,97.5903,UP,1
2013-06-13,106.0395,103.8408,104.6567,105.3417,97.6342,UP,1
2013-06-14,106.4898,106.013,104.9428,105.444,97.6778,UP,1
2013-06-17,109.5626,107.0196,106.0077,105.5997,97.7362,UP,1
2013-06-18,111.258,109.0328,107.4593,105.7852,97.8072,DOWN,0
2013-06-19,110.6487,110.8341,108.7997,105.9499,97.8754,DOWN,0
2013-06-20,109.5096,109.8805,109.4937,106.0739,97.9399,DOWN,0
2013-06-21,109.4832,109.1918,110.0924,106.1825,97.993,DOWN,0
2013-06-24,109.4832,108.45,110.0765,106.2885,98.0518,DOWN,0
2013-06-25,109.2712,109.8805,109.6792,106.3971,98.1107,DOWN,0
2013-06-26,108.2646,111.6288,109.2024,106.4919,98.1642,UP,1
2013-06-27,108.3176,108.503,108.9639,106.6079,98.2175,DOWN,0
2013-06-28,108.0262,107.9202,108.6726,106.7367,98.2682,UP,1
2013-07-01,108.7149,108.7149,108.5189,106.867,98.3257,DOWN,0
2013-07-02,107.7083,110.1454,108.2063,106.9671,98.3744,UP,1
2013-07-03,107.7613,107.3904,108.1057,107.0609,98.4115,UP,1
2013-07-05,108.7679,108.0527,108.1957,107.1775,98.4677,UP,1
2013-07-08,109.6951,109.1653,108.5295,107.293,98.5293,UP,1
2013-07-09,110.6752,110.4368,108.9216,107.4355,98.6031,UP,1
2013-07-10,111.0196,110.0394,109.5838,107.5896,98.6752,UP,1
2013-07-11,113.5626,111.258,110.7441,107.7587,98.7607,UP,1
2013-07-12,114.2514,113.4831,111.8408,107.9065,98.851,UP,1
2013-07-15,115.099,115.5229,112.9216,108.0442,98.943,DOWN,0
2013-07-16,114.7547,115.6288,113.7374,108.1751,99.033,UP,1
2013-07-17,115.5229,115.099,114.6381,108.3234,99.1283,UP,1
2013-07-18,115.6288,115.5494,115.0514,108.4834,99.2196,DOWN,0
2013-07-19,115.0725,115.4964,115.2156,108.6169,99.306,DOWN,0
2013-07-22,115.0196,114.8871,115.1997,108.7711,99.3889,DOWN,0
2013-07-23,114.9136,115.311,115.2315,108.9126,99.4722,DOWN,0
2013-07-24,113.907,115.1255,114.9083,109.0037,99.5542,UP,1
2013-07-25,114.6487,114.0394,114.7123,109.1001,99.6363,DOWN,0
2013-07-26,114.0129,112.45,114.5004,109.1669,99.7131,DOWN,0
2013-07-29,112.9533,113.6156,114.0871,109.2087,99.7836,UP,1
2013-07-30,113.96,113.4567,113.8964,109.2797,99.8637,DOWN,0
2013-07-31,113.3772,114.1984,113.7904,109.3518,99.947,UP,1
2013-08-01,114.6752,113.7745,113.7957,109.4757,100.0367,UP,1
2013-08-02,114.9401,114.4103,113.9812,109.6341,100.1295,DOWN,0
2013-08-05,113.7216,114.4103,114.1348,109.7804,100.2152,DOWN,0
2013-08-06,112.7149,113.4831,113.8858,109.9367,100.2901,DOWN,0
2013-08-07,111.3639,112.7944,113.4831,110.0516,100.3645,UP,1
2013-08-08,111.9732,111.8937,112.9427,110.1931,100.4437,UP,1
2013-08-09,112.1851,111.9997,112.3918,110.3176,100.5314,DOWN,0
2013-08-12,111.5229,111.4964,111.952,110.4786,100.6171,UP,1
2013-08-13,112.1851,111.6553,111.8461,110.6455,100.7111,UP,1
2013-08-14,112.3441,111.8937,112.0421,110.8135,100.8328,DOWN,0
2013-08-15,110.3573,111.8673,111.7189,110.9417,100.9399,UP,1
2013-08-16,110.7547,109.9335,111.4328,111.0673,101.0499,DOWN,0
2013-08-19,110.6222,110.6487,111.2527,111.1785,101.1571,UP,1
2013-08-20,111.9732,110.6222,111.2103,111.3332,101.2644,DOWN,0
2013-08-21,110.4898,111.6553,110.8394,111.463,101.3662,UP,1
2013-08-22,112.0527,110.7017,111.1785,111.6251,101.4703,UP,1
2013-08-23,112.45,112.1586,111.5176,111.7533,101.5709,DOWN,0
2013-08-26,111.4699,112.556,111.6871,111.8529,101.6755,DOWN,0
2013-08-27,109.5361,110.6487,111.1997,111.8524,101.7735,DOWN,0
2013-08-28,108.609,109.0328,110.8235,111.7994,101.8679,UP,1
2013-08-29,108.8474,108.4236,110.1825,111.7634,101.9645,UP,1
2013-08-30,109.3507,109.0593,109.5626,111.7602,102.064,UP,1
2013-09-03,110.3308,110.2514,109.3348,111.7772,102.1715,UP,1
2013-09-04,110.7812,109.1388,109.5838,111.8031,102.2791,DOWN,0
2013-09-05,110.3043,110.7547,109.9229,111.8238,102.3825,UP,1
2013-09-06,110.7547,110.4368,110.3043,111.8736,102.4858,UP,1
2013-09-09,111.4169,110.8341,110.7176,111.9356,102.5886,UP,1
2013-09-10,112.8209,111.6288,111.2156,112.0315,102.6951,DOWN,0
2013-09-11,112.7679,112.4765,111.6129,112.1126,102.7992,UP,1
2013-09-12,113.9335,113.0063,112.3388,112.2371,102.913,DOWN,0
2013-09-13,113.6156,114.3838,112.911,112.3541,103.0302,UP,1
2013-09-16,115.4964,114.2778,113.7269,112.4887,103.1544,UP,1
2013-09-17,116.9004,115.6818,114.5427,112.6328,103.2863,UP,1
2013-09-18,118.4103,116.5295,115.6712,112.7875,103.4138,UP,1
2013-09-19,119.0196,118.3838,116.6884,112.9475,103.5516,DOWN,0
2013-09-20,117.9335,118.9931,117.552,113.0349,103.6817,DOWN,0
2013-09-23,116.9533,118.4103,117.8434,113.089,103.803,DOWN,0
2013-09-24,116.556,116.7944,117.7745,113.1181,103.9212,DOWN,0
2013-09-25,116.556,116.7944,117.4037,113.1541,104.0467,DOWN,0
2013-09-26,116.556,115.7878,116.9109,113.1748,104.1732,DOWN,0
2013-09-27,115.6288,116.2381,116.45,113.1748,104.2976,DOWN,0
2013-09-30,114.7812,114.6752,116.0156,113.169,104.4163,UP,1
2013-10-01,116.9004,115.258,116.0845,113.2066,104.5467,DOWN,0
2013-10-02,116.8739,115.9997,116.148,113.2458,104.6793,DOWN,0
2013-10-03,114.4633,116.5295,115.7295,113.2569,104.7979,UP,1
2013-10-04,115.258,114.5692,115.6553,113.2691,104.9253,DOWN,0
2013-10-07,114.1984,115.1785,115.5388,113.2728,105.0494,DOWN,0
2013-10-08,112.9004,114.2778,114.7388,113.2718,105.1659,DOWN,0
2013-10-09,111.8143,112.9269,113.7269,113.2288,105.2813,UP,1
2013-10-10,113.907,112.8739,113.6156,113.2394,105.4073,UP,1
2013-10-11,115.4699,113.907,113.658,113.2553,105.5404,UP,1
2013-10-14,117.0063,114.8341,114.2196,113.2967,105.6812,DOWN,0
2013-10-15,116.4765,116.5825,114.9348,113.3518,105.8212,UP,1
2013-10-16,118.4103,116.9004,116.254,113.4657,105.9691,UP,1
2013-10-17,119.8672,118.2513,117.446,113.6357,106.1147,DOWN,0
2013-10-18,119.4434,119.9467,118.2407,113.7851,106.2535,UP,1
2013-10-21,119.7613,119.205,118.7917,113.9367,106.394,UP,1
2013-10-22,121.801,120.2646,119.8566,114.1422,106.5461,DOWN,0
2013-10-23,121.4301,121.4037,120.4606,114.3271,106.6985,UP,1
2013-10-24,122.1984,121.695,120.9268,114.5242,106.8549,DOWN,0
2013-10-25,121.907,122.6752,121.4195,114.7552,107.0049,UP,1
2013-10-28,122.0129,121.9864,121.8699,114.9804,107.1587,DOWN,0
2013-10-29,121.854,122.1189,121.8805,115.205,107.311,DOWN,0
2013-10-30,118.9931,121.801,121.3931,115.3454,107.445,UP,1
2013-10-31,119.3904,118.5692,120.8315,115.5234,107.5826,DOWN,0
2013-11-01,118.9666,119.2845,120.2434,115.6617,107.7169,DOWN,0
2013-11-04,117.6686,118.9931,119.3745,115.7661,107.845,DOWN,0
2013-11-05,116.8474,116.9004,118.3732,115.8736,107.9699,UP,1
2013-11-06,117.5891,117.0858,118.0924,116.0347,108.0991,DOWN,0
2013-11-07,117.5626,117.9335,117.7268,116.2137,108.2286,UP,1
2013-11-08,118.4368,117.801,117.6209,116.4055,108.3588,UP,1
2013-11-11,119.1785,118.5162,117.9229,116.6021,108.4904,DOWN,0
2013-11-12,118.5162,118.7811,118.2566,116.7658,108.6164,UP,1
2013-11-13,118.6752,117.801,118.4739,116.9237,108.7412,UP,1
2013-11-14,119.9732,118.7547,118.956,117.117,108.8681,DOWN,0
2013-11-15,119.8672,119.9202,119.2421,117.2993,108.9903,DOWN,0
2013-11-18,118.4898,119.8672,119.1043,117.4407,109.1115,DOWN,0
2013-11-19,117.2182,117.96,118.8447,117.5287,109.2212,UP,1
2013-11-20,118.3838,118.3838,118.7864,117.641,109.3304,UP,1
2013-11-21,118.8076,118.8606,118.5533,117.7385,109.4439,UP,1
2013-11-22,119.4699,118.9136,118.4739,117.8556,109.5593,DOWN,0
2013-11-25,119.099,119.6288,118.5957,117.9276,109.6771,DOWN,0
2013-11-26,117.2712,118.9666,118.6063,117.9351,109.7885,UP,1
2013-11-27,117.8275,117.2182,118.4951,117.9234,109.882,UP,1
2013-11-29,118.6222,118.3043,118.458,117.9154,109.9867,UP,1
2013-12-02,119.3639,118.9136,118.4368,117.9441,110.0976,DOWN,0
2013-12-03,117.9335,119.2845,118.2037,117.9637,110.2014,DOWN,0
2013-12-04,117.1123,117.6421,118.1719,117.9748,110.3009,UP,1
2013-12-05,118.0924,116.5825,118.2249,118.0055,110.4028,UP,1
2013-12-06,119.099,119.258,118.3202,118.0564,110.511,UP,1
2013-12-09,119.3109,119.4964,118.3096,118.13,110.619,DOWN,0
2013-12-10,118.9401,119.3374,118.5109,118.2132,110.7201,DOWN,0
2013-12-11,117.4566,118.4898,118.5798,118.2243,110.8094,DOWN,0
2013-12-12,117.1388,117.3772,118.3891,118.2296,110.8907,UP,1
2013-12-13,117.4831,117.4831,118.0659,118.29,110.9747,DOWN,0
2013-12-16,117.4037,118.0129,117.6845,118.3329,111.0561,DOWN,0
2013-12-17,117.2182,117.0858,117.3401,118.3933,111.1363,UP,1
2013-12-18,118.4898,117.0328,117.5467,118.5051,111.2271,DOWN,0
2013-12-19,118.2249,118.4103,117.7639,118.6333,111.3173,UP,1
2013-12-20,119.0196,118.5427,118.0712,118.7356,111.4102,DOWN,0
2013-12-23,118.8871,119.2845,118.3679,118.8039,111.5009,UP,1
2013-12-24,119.099,118.7282,118.7441,118.8458,111.594,DOWN,0
2013-12-26,118.5162,117.6421,118.7494,118.8866,111.6859,DOWN,0
2013-12-27,118.2249,118.4898,118.7494,118.8829,111.7732,UP,1
2013-12-30,118.3308,118.3573,118.6116,118.8521,111.8614,UP,1
2013-12-31,118.7017,118.8076,118.5745,118.8373,111.9551,DOWN,0
2014-01-02,117.0328,118.7017,118.1613,118.7827,112.0343,DOWN,0
2014-01-03,115.9732,116.9268,117.6527,118.6662,112.0998,UP,1
2014-01-06,115.9997,115.9732,117.2076,118.5576,112.1661,UP,1
2014-01-07,116.3441,116.1851,116.8103,118.4405,112.2363,UP,1
2014-01-08,116.5295,116.1321,116.3759,118.3329,112.3053,UP,1
2014-01-09,117.3507,116.3176,116.4394,118.2397,112.3768,DOWN,0
2014-01-10,117.1123,117.6951,116.6672,118.1449,112.447,DOWN,0
2014-01-13,116.7414,117.0593,116.8156,118.0998,112.5076,UP,1
2014-01-14,117.4831,116.8209,117.0434,118.0617,112.574,UP,1
2014-01-15,117.96,117.8805,117.3295,118.0415,112.6458,DOWN,0
2014-01-16,117.3507,117.8805,117.3295,118.0352,112.7241,UP,1
2014-01-17,117.5096,117.7215,117.409,118.0484,112.8047,UP,1
2014-01-21,118.6752,117.7745,117.7957,118.0702,112.8892,UP,1
2014-01-22,120.0527,119.1255,118.3096,118.12,112.9796,DOWN,0
2014-01-23,118.8341,119.7083,118.4845,118.1279,113.0617,DOWN,0
2014-01-24,115.7348,118.2778,118.1613,118.059,113.1238,DOWN,0
2014-01-27,114.5692,115.7348,117.5732,117.9801,113.1764,UP,1
2014-01-28,115.6288,114.6222,116.9639,117.9192,113.2336,DOWN,0
2014-01-29,114.5957,114.6487,115.8725,117.8116,113.2874,UP,1
2014-01-30,115.3374,115.1785,115.1732,117.721,113.3465,DOWN,0
2014-01-31,114.0659,114.2249,114.8394,117.6325,113.4042,DOWN,0
2014-02-03,111.5494,113.8805,114.2355,117.5192,113.454,DOWN,0
2014-02-04,110.8606,111.8143,113.2818,117.3687,113.4973,UP,1
2014-02-05,111.4699,110.8077,112.6567,117.2219,113.5412,DOWN,0
2014-02-06,110.6222,111.5759,111.7136,117.045,113.5789,UP,1
2014-02-07,112.9269,110.7812,111.4858,116.9215,113.6288,UP,1
2014-02-10,113.9335,113.1388,111.9626,116.8548,113.6789,UP,1
2014-02-11,115.3639,114.4633,112.8633,116.8055,113.738,DOWN,0
2014-02-12,110.3573,111.0461,112.6408,116.6402,113.7732,DOWN,0
2014-02-13,109.6686,109.7216,112.45,116.4463,113.796,UP,1
2014-02-14,109.8275,109.7481,111.8302,116.2842,113.8108,UP,1
2014-02-18,109.9335,109.5626,111.0302,116.1406,113.8194,UP,1
2014-02-19,110.6752,109.7481,110.0924,115.9923,113.8318,UP,1
2014-02-20,112.7149,110.5957,110.5639,115.8646,113.8548,DOWN,0
2014-02-21,111.9732,112.7944,111.0249,115.7178,113.8765,DOWN,0
2014-02-24,111.7613,111.9997,111.4116,115.5743,113.8933,DOWN,0
2014-02-25,111.258,111.6553,111.6765,115.4503,113.9131,DOWN,0
2014-02-26,108.3441,111.258,111.2103,115.2744,113.9156,UP,1
2014-02-27,109.2712,108.1322,110.5216,115.1102,113.9152,DOWN,0
2014-02-28,109.0328,109.4037,109.9335,114.9427,113.9112,DOWN,0
2014-03-03,108.7679,108.609,109.3348,114.7737,113.9017,UP,1
2014-03-04,110.6752,109.4832,109.2183,114.6174,113.9008,UP,1
2014-03-05,112.1322,111.0196,109.9759,114.4956,113.9094,UP,1
2014-03-06,114.5692,112.0792,111.0355,114.4066,113.9333,DOWN,0
2014-03-07,114.0659,115.1785,112.0421,114.3102,113.9613,DOWN,0
2014-03-10,113.3242,113.6686,112.9533,114.1947,113.9928,UP,1
2014-03-11,113.854,114.0394,113.5891,114.1014,114.03,DOWN,0
2014-03-12,113.3507,113.0328,113.8328,114.0039,114.0723,DOWN,0
2014-03-13,113.1653,113.5096,113.552,113.9006,114.11,DOWN,0
2014-03-14,112.2911,113.1123,113.1971,113.7724,114.147,UP,1
2014-03-17,113.2182,112.7679,113.1759,113.6961,114.1833,UP,1
2014-03-18,114.6222,113.1123,113.3295,113.6691,114.239,DOWN,0
2014-03-19,113.7745,114.7547,113.4143,113.6246,114.2887,UP,1
2014-03-20,114.5427,113.7216,113.6898,113.5886,114.3417,UP,1
2014-03-21,114.6222,114.5427,114.156,113.5504,114.3951,DOWN,0
2014-03-24,112.3971,114.8606,113.9918,113.4514,114.4347,UP,1
2014-03-25,114.0129,112.8739,113.8699,113.3894,114.4794,DOWN,0
2014-03-26,112.5825,114.1719,113.6315,113.3062,114.5212,UP,1
2014-03-27,112.8474,112.662,113.2924,113.2135,114.5654,UP,1
2014-03-28,113.1918,113.1388,113.0063,113.1181,114.6116,UP,1
2014-03-31,116.9004,113.5891,113.907,113.1091,114.6659,UP,1
2014-04-01,117.0858,116.1586,114.5216,113.1006,114.7189,DOWN,0
2014-04-02,116.6355,117.0063,115.3321,113.0598,114.7543,UP,1
2014-04-03,116.9533,117.854,116.1533,112.9978,114.7827,DOWN,0
2014-04-04,115.5494,117.6156,116.6249,112.9322,114.8072,DOWN,0
2014-04-07,113.8805,116.4235,116.0209,112.8951,114.8291,DOWN,0
2014-04-08,113.3242,113.907,115.2686,112.8702,114.8483,UP,1
2014-04-09,113.9335,113.4831,114.7282,112.8363,114.8706,DOWN,0
2014-04-10,112.7679,114.0129,113.8911,112.7997,114.888,DOWN,0
2014-04-11,110.6487,112.3706,112.911,112.7059,114.9,UP,1
2014-04-14,111.099,111.3375,112.3547,112.6466,114.9139,DOWN,0
2014-04-15,111.0196,111.2845,111.8937,112.636,114.9288,UP,1
2014-04-16,111.9997,111.8408,111.507,112.6588,114.9453,DOWN,0
2014-04-17,111.9202,111.8673,111.3375,112.6678,114.9663,UP,1
2014-04-21,112.1851,111.8673,111.6447,112.699,114.9884,UP,1
2014-04-22,113.4567,111.8673,112.1163,112.7096,115.0119,UP,1
2014-04-23,113.6156,113.3772,112.6355,112.7033,115.0315,DOWN,0
2014-04-24,113.1918,113.907,112.8739,112.6598,115.0441,UP,1
2014-04-25,114.1984,113.1388,113.3295,112.7367,115.06,DOWN,0
2014-04-28,113.854,114.5957,113.6633,112.8204,115.0614,UP,1
2014-04-29,114.4368,114.2514,113.8593,112.9125,115.0623,DOWN,0
2014-04-30,108.5825,112.3441,112.8527,112.8855,115.0298,UP,1
2014-05-01,110.4103,107.311,112.2964,112.8802,115.008,DOWN,0
2014-05-02,109.1918,109.4832,111.2951,112.8098,114.9764,DOWN,0
2014-05-05,109.1388,108.8474,110.352,112.7531,114.9439,DOWN,0
2014-05-06,108.609,108.9004,109.1865,112.69,114.9116,UP,1
2014-05-07,109.9865,108.8209,109.4673,112.6646,114.8865,DOWN,0
2014-05-08,109.5891,110.013,109.303,112.6895,114.8598,UP,1
2014-05-09,110.1719,109.7481,109.499,112.7075,114.8412,UP,1
2014-05-12,110.5428,110.0394,109.7798,112.7377,114.8206,UP,1
2014-05-13,110.6752,110.9401,110.1931,112.7759,114.8039,DOWN,0
2014-05-14,110.3043,110.6222,110.2567,112.7684,114.7907,DOWN,0
2014-05-15,109.7745,109.4832,110.2937,112.7213,114.7698,UP,1
2014-05-16,110.9666,110.0659,110.4527,112.6492,114.7577,UP,1
2014-05-19,111.0726,110.9666,110.5586,112.5894,114.7397,DOWN,0
2014-05-20,110.1984,110.7812,110.4633,112.5269,114.716,DOWN,0
2014-05-21,109.1388,110.1984,110.2302,112.4325,114.6931,UP,1
2014-05-22,109.854,108.9534,110.2461,112.3626,114.6788,UP,1
2014-05-23,109.96,109.907,110.0447,112.2985,114.6717,UP,1
2014-05-27,110.8341,110.5428,109.9971,112.2694,114.6661,DOWN,0
2014-05-28,109.6951,111.1785,109.8964,112.1989,114.6536,UP,1
2014-05-29,110.3838,110.0924,110.1454,112.1141,114.6479,UP,1
2014-05-30,111.099,110.4103,110.3944,112.0606,114.6425,UP,1
2014-06-02,111.2315,111.4434,110.6487,111.9944,114.6369,UP,1
2014-06-03,111.8937,111.2315,110.8606,111.9398,114.6446,UP,1
2014-06-04,113.2182,111.9467,111.5653,111.9563,114.6569,DOWN,0
2014-06-05,112.1586,113.4037,111.9202,111.9192,114.6646,UP,1
2014-06-06,113.5361,112.3706,112.4076,111.9382,114.6724,UP,1
2014-06-09,113.7216,113.6156,112.9057,111.9557,114.6886,UP,1
2014-06-10,113.96,113.3242,113.3189,111.9711,114.6981,DOWN,0
2014-06-11,113.5096,113.3242,113.3772,111.9033,114.7034,UP,1
2014-06-12,113.7745,113.4831,113.7004,111.8371,114.7149,UP,1
2014-06-13,114.1984,113.8805,113.8328,111.7883,114.7382,DOWN,0
2014-06-16,113.8275,113.854,113.854,111.7258,114.7643,UP,1
2014-06-17,114.2778,113.4037,113.9176,111.7004,114.7915,UP,1
2014-06-18,115.6818,114.0924,114.352,111.7364,114.8231,DOWN,0
2014-06-19,115.4699,115.5494,114.6911,111.7793,114.8488,UP,1
2014-06-20,115.8408,116.0262,115.0196,111.8175,114.8741,DOWN,0
2014-06-23,115.7878,116.45,115.4116,111.8778,114.9015,DOWN,0
2014-06-24,115.3904,115.5759,115.6341,111.9727,114.9247,DOWN,0
2014-06-25,115.1255,114.9401,115.5229,112.0532,114.9433,DOWN,0
2014-06-26,114.1719,114.4898,115.2633,112.1163,114.95,UP,1
2014-06-27,114.2514,113.96,114.9454,112.1613,114.9574,UP,1
2014-06-30,114.7017,114.2514,114.7282,112.2169,114.9613,UP,1
2014-07-01,116.4765,117.4302,114.9454,112.3027,114.9756,DOWN,0
2014-07-02,115.0725,116.1586,114.9348,112.3351,114.9735,DOWN,0
2014-07-03,115.0725,115.5494,115.1149,112.3642,114.9643,DOWN,0
2014-07-07,114.5957,114.9136,115.1838,112.3923,114.9453,DOWN,0
2014-07-08,113.907,114.2249,115.0249,112.3865,114.9197,DOWN,0
2014-07-09,113.907,113.907,114.511,112.3875,114.8996,DOWN,0
2014-07-10,113.4302,112.3706,114.1825,112.3674,114.8819,UP,1
2014-07-11,113.6951,113.1388,113.907,112.4696,114.8676,DOWN,0
2014-07-14,113.2447,113.907,113.6368,112.5263,114.8511,DOWN,0
2014-07-15,112.3176,112.8739,113.3189,112.5888,114.8299,UP,1
2014-07-16,112.556,112.662,113.0487,112.6572,114.8145,DOWN,0
2014-07-17,112.45,112.3441,112.8527,112.734,114.8029,UP,1
2014-07-18,112.5295,112.8739,112.6196,112.7849,114.781,UP,1
2014-07-21,112.6884,112.0792,112.5083,112.8469,114.7601,UP,1
2014-07-22,113.1653,112.7679,112.6778,112.9067,114.7536,UP,1
2014-07-23,113.4567,113.4037,112.858,112.965,114.7446,DOWN,0
2014-07-24,113.3242,113.4831,113.0328,113.018,114.7402,DOWN,0
2014-07-25,110.0394,112.7944,112.5348,113.0127,114.7259,UP,1
2014-07-28,110.6222,109.1388,112.1216,113.0296,114.72,DOWN,0
2014-07-29,110.0394,111.0196,111.4964,113.0111,114.7006,DOWN,0
2014-07-30,107.5229,109.907,110.3096,112.9401,114.6609,UP,1
2014-07-31,107.9467,107.9997,109.2341,112.8951,114.6156,DOWN,0
2014-08-01,107.4434,107.8938,108.7149,112.8612,114.5704,DOWN,0
2014-08-04,106.4368,107.4169,107.8779,112.7928,114.5106,UP,1
2014-08-05,106.6487,106.1454,107.1997,112.7266,114.4445,DOWN,0
2014-08-06,106.1454,106.1189,106.9242,112.6328,114.378,UP,1
2014-08-07,106.7812,106.1719,106.6911,112.5745,114.3131,UP,1
2014-08-08,108.1587,106.7547,106.8342,112.53,114.2449,UP,1
2014-08-11,108.5295,108.2381,107.2527,112.4786,114.1804,DOWN,0
2014-08-12,108.2911,108.2911,107.5812,112.4198,114.1108,UP,1
2014-08-13,109.2712,108.6885,108.2063,112.3674,114.0476,UP,1
2014-08-14,109.5626,109.3242,108.7626,112.2943,113.9854,DOWN,0
2014-08-15,109.2977,109.96,108.9904,112.2371,113.9226,UP,1
2014-08-18,109.4567,109.4832,109.1759,112.1555,113.8749,DOWN,0
2014-08-19,109.4302,109.7216,109.4037,112.0696,113.8251,UP,1
2014-08-20,110.0924,109.4037,109.5679,111.9923,113.7808,UP,1
2014-08-21,110.8871,110.3308,109.8328,111.9398,113.7469,DOWN,0
2014-08-22,110.3308,110.7812,110.0394,111.871,113.7143,UP,1
2014-08-25,110.7547,110.8606,110.299,111.8021,113.6801,DOWN,0
2014-08-26,110.1984,110.8871,110.4527,111.7295,113.6433,UP,1
2014-08-27,110.9136,110.1454,110.6169,111.6622,113.6057,DOWN,0
2014-08-28,110.8341,110.8606,110.6063,111.5653,113.5639,UP,1
2014-08-29,111.1785,110.8341,110.7759,111.4794,113.5272,UP,1
2014-09-02,112.2116,112.3441,111.0673,111.4069,113.4949,UP,1
2014-09-03,112.2911,112.3441,111.4858,111.3369,113.4565,UP,1
2014-09-04,112.3971,112.4235,111.7825,111.2771,113.4192,DOWN,0
2014-09-05,111.9732,112.4235,112.0103,111.214,113.3866,UP,1
2014-09-08,112.1322,112.2381,112.201,111.1732,113.3612,DOWN,0
2014-09-09,111.9467,111.9202,112.148,111.1271,113.329,UP,1
2014-09-10,112.1851,111.8673,112.1269,111.0768,113.2959,UP,1
2014-09-11,112.9798,111.7348,112.2434,111.0069,113.2634,DOWN,0
2014-09-12,112.8474,112.9798,112.4182,110.9624,113.2322,DOWN,0
2014-09-15,112.7149,112.7679,112.5348,110.9152,113.2094,DOWN,0
2014-09-16,112.1851,112.503,112.5825,110.867,113.1812,UP,1
2014-09-17,112.8739,112.2381,112.7202,110.8463,113.1524,UP,1
2014-09-18,113.5096,113.0328,112.8262,110.8384,113.1231,DOWN,0
2014-09-19,112.8474,113.801,112.8262,110.8267,113.0977,DOWN,0
2014-09-22,111.099,112.7414,112.503,110.7748,113.0676,DOWN,0
2014-09-23,109.8275,110.7282,112.0315,110.7065,113.0263,UP,1
2014-09-24,110.9666,109.8805,111.65,110.6794,112.9857,DOWN,0
2014-09-25,109.4037,110.2779,110.8288,110.6164,112.9361,DOWN,0
2014-09-26,109.3507,108.9534,110.1295,110.5544,112.8882,UP,1
2014-09-29,109.6686,108.6885,109.8434,110.4972,112.8492,DOWN,0
2014-09-30,109.6686,109.5626,109.8116,110.4368,112.8119,DOWN,0
2014-10-01,107.6818,109.2712,109.1547,110.3271,112.7629,DOWN,0
2014-10-02,107.6553,107.6818,108.805,110.2111,112.7141,UP,1
2014-10-03,109.4037,108.1587,108.8156,110.1327,112.6751,DOWN,0
2014-10-06,109.3242,109.5096,108.7467,110.1184,112.6292,DOWN,0
2014-10-07,107.6818,108.8209,108.3494,110.0596,112.5765,UP,1
2014-10-08,108.6355,107.9732,108.5401,110.0315,112.5246,DOWN,0
2014-10-09,107.0196,108.4765,108.413,110.0214,112.4653,DOWN,0
2014-10-10,106.3838,106.9136,107.809,109.9902,112.4017,DOWN,0
2014-10-13,105.7216,106.4633,107.0885,109.9557,112.3377,UP,1
2014-10-14,105.9865,106.1189,106.7494,109.9467,112.2765,DOWN,0
2014-10-15,105.1918,105.2977,106.0606,109.9176,112.2108,DOWN,0
2014-10-16,104.662,103.8673,105.5891,109.8879,112.1406,UP,1
2014-10-17,106.7282,104.9799,105.658,109.8869,112.0891,UP,1
2014-10-20,107.311,106.7812,105.9759,109.8699,112.0458,UP,1
2014-10-21,108.8209,108.7944,106.5428,109.8757,112.0099,DOWN,0
2014-10-22,108.0527,108.8209,107.1149,109.871,111.9684,DOWN,0
2014-10-23,107.2845,109.0063,107.6394,109.8312,111.9222,UP,1
2014-10-24,107.4964,107.1785,107.7931,109.7899,111.8729,UP,1
2014-10-27,108.8474,107.3904,108.1004,109.7809,111.8316,UP,1
2014-10-28,110.1719,109.0858,108.3706,109.7952,111.7988,DOWN,0
2014-10-29,106.3838,108.7944,108.0368,109.7343,111.7433,DOWN,0
2014-10-30,106.1189,105.854,107.8037,109.6548,111.6841,UP,1
2014-10-31,107.364,106.9666,107.7772,109.5843,111.6341,DOWN,0
2014-11-03,106.6487,107.0461,107.3375,109.5107,111.5798,DOWN,0
2014-11-04,106.5693,106.5163,106.6169,109.427,111.5193,UP,1
2014-11-05,108.0792,107.311,106.956,109.3846,111.4594,UP,1
