ticker,MCK US Equity,MCK US Equity,MCK US Equity,MCK US Equity,MCK US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-11-01,79.3,79.83,79.2248,82.4,75.5778,UP,1
2011-11-02,81.72,80.41,79.2622,82.394,75.7,DOWN,0
2011-11-03,81.66,80.47,79.3017,81.728,75.815,DOWN,0
2011-11-04,80.62,81.22,79.3387,80.97,75.9346,UP,1
2011-11-07,82.05,80.83,79.3777,81.07,76.045,DOWN,0
2011-11-08,81.94,82.25,79.4146,81.598,76.1212,DOWN,0
2011-11-09,79.38,80.63,79.4347,81.13,76.1402,UP,1
2011-11-10,81.74,80.25,79.4675,81.146,76.1764,UP,1
2011-11-11,82.77,82.53,79.5106,81.576,76.248,DOWN,0
2011-11-14,82.51,82.22,79.5473,81.668,76.3482,UP,1
2011-11-15,82.81,82.08,79.5733,81.842,76.4714,DOWN,0
2011-11-16,81.0,81.85,79.5939,82.166,76.517,DOWN,0
2011-11-17,80.43,80.8,79.6119,81.904,76.5718,DOWN,0
2011-11-18,80.01,80.8,79.6232,81.352,76.6904,DOWN,0
2011-11-21,78.58,79.27,79.6302,80.566,76.7784,DOWN,0
2011-11-22,78.14,78.4,79.6292,79.632,76.8556,DOWN,0
2011-11-23,77.28,77.44,79.6229,78.888,76.8846,DOWN,0
2011-11-25,76.34,76.56,79.6123,78.07,76.9026,UP,1
2011-11-28,78.24,78.49,79.6096,77.716,76.9348,UP,1
2011-11-29,78.69,78.63,79.606,77.738,76.9804,UP,1
2011-11-30,81.31,80.26,79.6172,78.372,77.059,UP,1
2011-12-01,81.7,81.46,79.6273,79.256,77.1954,DOWN,0
2011-12-02,80.49,82.18,79.6277,80.086,77.334,UP,1
2011-12-05,80.84,81.63,79.6287,80.606,77.4836,DOWN,0
2011-12-06,80.66,80.73,79.6394,81.0,77.6108,UP,1
2011-12-07,80.78,80.24,79.6508,80.894,77.7006,DOWN,0
2011-12-08,78.63,80.51,79.6529,80.28,77.7784,UP,1
2011-12-09,79.74,79.15,79.6556,80.13,77.8776,DOWN,0
2011-12-12,79.57,79.4,79.657,79.876,78.015,DOWN,0
2011-12-13,78.97,79.84,79.6554,79.538,78.1854,DOWN,0
2011-12-14,76.67,78.57,79.6489,78.716,78.3318,UP,1
2011-12-15,76.91,77.08,79.6334,78.372,78.4648,UP,1
2011-12-16,77.7,77.55,79.6195,77.964,78.6172,DOWN,0
2011-12-19,76.61,77.67,79.6097,77.372,78.7418,UP,1
2011-12-20,78.5,77.76,79.6106,77.278,78.8486,DOWN,0
2011-12-21,77.84,78.37,79.6013,77.512,78.9456,UP,1
2011-12-22,78.35,77.81,79.6012,77.8,79.0388,UP,1
2011-12-23,78.73,78.5,79.6058,78.006,79.136,UP,1
2011-12-27,79.05,78.34,79.6147,78.494,79.248,DOWN,0
2011-12-28,77.24,78.98,79.6165,78.242,79.3318,UP,1
2011-12-29,78.28,77.56,79.6297,78.33,79.4292,DOWN,0
2011-12-30,77.91,78.34,79.635,78.242,79.5236,UP,1
2012-01-03,79.54,79.04,79.6431,78.404,79.6574,DOWN,0
2012-01-04,79.08,79.17,79.644,78.41,79.7216,DOWN,0
2012-01-05,77.82,78.62,79.6391,78.526,79.7392,UP,1
2012-01-06,78.67,77.82,79.6402,78.604,79.79,UP,1
2012-01-09,79.75,78.48,79.6403,78.972,79.75,DOWN,0
2012-01-10,79.68,80.18,79.6408,79.0,79.6438,DOWN,0
2012-01-11,78.77,79.23,79.6361,78.938,79.531,DOWN,0
2012-01-12,78.15,79.11,79.6271,79.004,79.463,DOWN,0
2012-01-13,77.24,77.73,79.6127,78.718,79.4218,UP,1
2012-01-17,77.45,78.04,79.6047,78.258,79.3364,DOWN,0
2012-01-18,75.97,77.17,79.5857,77.516,79.2226,DOWN,0
2012-01-19,75.89,75.96,79.5686,76.94,79.128,UP,1
2012-01-20,76.51,75.9,79.5554,76.612,79.0172,UP,1
2012-01-23,76.54,76.4,79.545,76.472,78.9092,UP,1
2012-01-24,76.55,76.11,79.5348,76.292,78.8526,UP,1
2012-01-25,77.85,76.5,79.5316,76.668,78.7748,UP,1
2012-01-26,78.56,77.9,79.5323,77.202,78.6906,UP,1
2012-01-27,79.31,78.54,79.5408,77.762,78.6266,DOWN,0
2012-01-30,78.69,79.05,79.5438,78.192,78.5442,UP,1
2012-01-31,81.72,82.91,79.5585,79.226,78.5586,UP,1
2012-02-01,82.8,82.01,79.5695,80.216,78.606,DOWN,0
2012-02-02,82.33,82.73,79.5816,80.97,78.6524,DOWN,0
2012-02-03,80.8,82.42,79.5811,81.268,78.6968,UP,1
2012-02-06,82.3,80.6,79.5828,81.99,78.78,UP,1
2012-02-07,82.69,81.89,79.5839,82.184,78.8882,UP,1
2012-02-08,82.84,82.8,79.5827,82.192,79.0182,DOWN,0
2012-02-09,82.19,82.79,79.5764,82.164,79.0972,DOWN,0
2012-02-10,81.34,81.73,79.562,82.272,79.1502,UP,1
2012-02-13,81.66,81.59,79.5553,82.144,79.1572,UP,1
2012-02-14,81.86,81.07,79.5496,81.978,79.1604,DOWN,0
2012-02-15,81.3,81.89,79.5406,81.67,79.1766,DOWN,0
2012-02-16,81.01,81.32,79.53,81.434,79.18,UP,1
2012-02-17,82.57,81.12,79.5282,81.68,79.2182,DOWN,0
2012-02-21,81.33,82.52,79.5207,81.614,79.2292,DOWN,0
2012-02-22,80.95,81.58,79.5117,81.432,79.2756,UP,1
2012-02-23,81.1,80.85,79.4935,81.392,79.3028,UP,1
2012-02-24,82.0,81.27,79.4761,81.59,79.3514,UP,1
2012-02-27,82.11,81.36,79.4622,81.498,79.4142,UP,1
2012-02-28,82.48,81.92,79.4495,81.728,79.5304,UP,1
2012-02-29,83.51,82.78,79.4458,82.24,79.6624,UP,1
2012-03-01,83.92,83.49,79.44,82.804,79.7868,DOWN,0
2012-03-02,82.17,83.69,79.4269,82.838,79.898,UP,1
2012-03-05,82.25,82.1,79.4038,82.866,79.973,UP,1
2012-03-06,82.28,81.76,79.382,82.826,80.0618,UP,1
2012-03-07,83.01,82.42,79.3717,82.726,80.155,UP,1
2012-03-08,85.56,83.43,79.3786,83.054,80.2916,UP,1
2012-03-09,86.4,85.4,79.3931,83.9,80.4386,UP,1
2012-03-12,86.54,86.75,79.4048,84.758,80.6246,UP,1
2012-03-13,86.72,86.89,79.414,85.646,80.7934,UP,1
2012-03-14,87.31,86.72,79.4254,86.506,80.9814,UP,1
2012-03-15,87.47,87.23,79.4347,86.888,81.14,UP,1
2012-03-16,87.56,87.68,79.4466,87.12,81.3096,DOWN,0
2012-03-19,87.2,87.59,79.4588,87.252,81.4972,DOWN,0
2012-03-20,87.11,86.89,79.4729,87.33,81.666,DOWN,0
2012-03-21,86.76,87.16,79.4843,87.22,81.8062,DOWN,0
2012-03-22,86.18,86.02,79.4935,86.962,81.9362,UP,1
2012-03-23,86.38,86.2,79.5042,86.726,82.0884,UP,1
2012-03-26,87.6,87.16,79.5176,86.806,82.2774,UP,1
2012-03-27,88.31,87.82,79.5429,87.046,82.4988,DOWN,0
2012-03-28,88.18,88.38,79.5664,87.33,82.7134,UP,1
2012-03-29,88.59,87.55,79.5868,87.812,82.9658,DOWN,0
2012-03-30,87.77,88.74,79.609,88.09,83.2034,UP,1
2012-04-02,88.67,87.65,79.6399,88.304,83.4466,DOWN,0
2012-04-03,88.54,88.88,79.6706,88.35,83.6866,DOWN,0
2012-04-04,87.89,87.9,79.6949,88.292,83.9134,DOWN,0
2012-04-05,87.83,87.53,79.715,88.14,84.113,DOWN,0
2012-04-09,87.34,87.0,79.7362,88.054,84.2886,DOWN,0
2012-04-10,86.76,87.04,79.7598,87.672,84.4376,UP,1
2012-04-11,87.9,87.73,79.7915,87.544,84.6218,UP,1
2012-04-12,91.34,90.81,79.8383,88.234,84.8142,DOWN,0
2012-04-13,90.48,91.22,79.8738,88.764,84.9678,DOWN,0
2012-04-16,89.77,90.21,79.9082,89.25,85.1166,UP,1
2012-04-17,91.36,90.16,79.9467,90.17,85.3278,DOWN,0
2012-04-18,91.22,91.2,79.9824,90.834,85.5062,DOWN,0
2012-04-19,90.57,91.34,80.0153,90.68,85.6638,UP,1
2012-04-20,91.0,90.77,80.0487,90.784,85.827,DOWN,0
2012-04-23,90.65,90.01,80.0776,90.96,85.9962,UP,1
2012-04-24,90.98,90.9,80.1098,90.884,86.189,UP,1
2012-04-25,91.38,91.53,80.1497,90.916,86.3834,DOWN,0
2012-04-26,91.27,91.41,80.1908,91.056,86.5716,DOWN,0
2012-04-27,91.05,91.77,80.2302,91.066,86.7666,UP,1
2012-04-30,91.41,91.13,80.2726,91.218,86.9746,DOWN,0
2012-05-01,90.44,88.74,80.3124,91.11,87.132,DOWN,0
2012-05-02,90.17,90.24,80.3543,90.868,87.3088,UP,1
2012-05-03,90.59,90.18,80.3975,90.732,87.5016,DOWN,0
2012-05-04,89.58,90.41,80.434,90.438,87.6712,UP,1
2012-05-07,89.59,89.28,80.4714,90.074,87.823,UP,1
2012-05-08,89.77,89.35,80.5087,89.94,87.9762,DOWN,0
2012-05-09,89.46,89.15,80.5497,89.798,88.1158,UP,1
2012-05-10,89.71,89.78,80.5924,89.622,88.2398,UP,1
2012-05-11,90.15,89.39,80.6404,89.736,88.3644,DOWN,0
2012-05-14,89.44,89.39,80.6896,89.706,88.5098,DOWN,0
2012-05-15,88.88,89.44,80.7284,89.528,88.6424,UP,1
2012-05-16,88.95,89.01,80.7733,89.426,88.7758,DOWN,0
2012-05-17,87.99,89.17,80.8238,89.082,88.8754,DOWN,0
2012-05-18,87.45,88.39,80.8703,88.542,88.9132,DOWN,0
2012-05-21,87.29,87.33,80.9321,88.112,88.931,DOWN,0
2012-05-22,87.24,86.3,80.9918,87.784,88.945,DOWN,0
2012-05-23,86.64,86.84,81.0704,87.322,88.9434,UP,1
2012-05-24,86.99,86.66,81.1243,87.122,88.937,UP,1
2012-05-25,87.69,86.75,81.1953,87.17,88.9414,DOWN,0
2012-05-29,87.62,87.95,81.2374,87.236,88.9426,DOWN,0
2012-05-30,86.93,87.04,81.277,87.174,88.9372,UP,1
2012-05-31,87.28,86.76,81.3188,87.302,88.9406,DOWN,0
2012-06-01,86.7,86.22,81.3617,87.244,88.9394,UP,1
2012-06-04,87.31,86.68,81.412,87.168,88.962,UP,1
2012-06-05,87.58,86.97,81.478,87.16,88.986,UP,1
2012-06-06,88.13,87.82,81.5494,87.4,88.9966,DOWN,0
2012-06-07,87.77,88.63,81.621,87.498,88.9858,UP,1
2012-06-08,88.42,87.78,81.6851,87.842,88.9906,DOWN,0
2012-06-11,87.99,88.85,81.7455,87.978,88.9786,UP,1
2012-06-12,88.81,87.22,81.8163,88.224,88.9994,DOWN,0
2012-06-13,88.69,88.78,81.8771,88.336,88.9998,UP,1
2012-06-14,89.84,89.07,81.9357,88.75,89.0258,UP,1
2012-06-15,91.0,90.36,81.9985,89.266,89.088,UP,1
2012-06-18,92.04,90.39,82.0591,90.076,89.1722,UP,1
2012-06-19,92.81,92.05,82.1272,90.876,89.2816,DOWN,0
2012-06-20,92.24,93.0,82.2009,91.586,89.3912,DOWN,0
2012-06-21,91.49,93.46,82.2751,91.916,89.463,UP,1
2012-06-22,91.67,91.71,82.3398,92.05,89.4696,DOWN,0
2012-06-25,91.02,91.18,82.4065,91.846,89.4804,UP,1
2012-06-26,91.83,91.46,82.4952,91.65,89.5216,UP,1
2012-06-27,92.31,92.7,82.5859,91.664,89.5406,UP,1
2012-06-28,93.27,91.84,82.6808,92.02,89.5816,UP,1
2012-06-29,93.75,94.47,82.7704,92.436,89.6452,UP,1
2012-07-02,95.03,94.0,82.8684,93.238,89.7258,UP,1
2012-07-03,95.67,94.85,82.9636,94.006,89.8262,DOWN,0
2012-07-05,94.53,95.6,83.0542,94.45,89.8972,DOWN,0
2012-07-06,93.52,93.88,83.1349,94.5,89.94,UP,1
2012-07-09,93.92,93.73,83.2301,94.534,89.993,DOWN,0
2012-07-10,93.3,93.98,83.3288,94.188,90.038,UP,1
2012-07-11,93.6,93.37,83.43,93.774,90.0818,UP,1
2012-07-12,93.63,93.55,83.5266,93.594,90.1456,UP,1
2012-07-13,94.88,93.52,83.6196,93.866,90.2398,DOWN,0
2012-07-16,94.62,94.7,83.719,94.006,90.3204,UP,1
2012-07-17,96.25,95.0,83.8263,94.596,90.4538,UP,1
2012-07-18,96.67,96.04,83.9462,95.21,90.5954,DOWN,0
2012-07-19,96.25,96.66,84.0752,95.734,90.725,DOWN,0
2012-07-20,95.34,96.07,84.2051,95.826,90.8426,DOWN,0
2012-07-23,93.83,94.86,84.323,95.668,90.925,DOWN,0
2012-07-24,92.77,94.01,84.4364,94.972,90.9774,DOWN,0
2012-07-25,92.68,93.05,84.5479,94.174,91.0422,DOWN,0
2012-07-26,92.26,93.7,84.6434,93.376,91.1098,DOWN,0
2012-07-27,91.74,93.28,84.7372,92.656,91.1656,DOWN,0
2012-07-30,90.65,91.61,84.822,92.02,91.2188,UP,1
2012-07-31,90.73,90.94,84.9063,91.612,91.2844,DOWN,0
2012-08-01,89.12,90.88,84.9846,90.9,91.321,DOWN,0
2012-08-02,87.57,88.75,85.0572,89.962,91.3276,DOWN,0
2012-08-03,87.43,88.46,85.1273,89.1,91.3434,UP,1
2012-08-06,87.67,87.44,85.1997,88.504,91.357,UP,1
2012-08-07,88.41,87.73,85.2775,88.04,91.3714,DOWN,0
2012-08-08,88.38,88.1,85.3401,87.892,91.3866,UP,1
2012-08-09,88.6,88.48,85.3984,88.098,91.42,UP,1
2012-08-10,89.06,88.16,85.463,88.424,91.4556,UP,1
2012-08-13,89.09,88.7,85.4997,88.708,91.5034,DOWN,0
2012-08-14,88.9,89.18,85.5193,88.806,91.5352,DOWN,0
2012-08-15,88.78,88.8,85.5411,88.886,91.5592,DOWN,0
2012-08-16,88.67,88.8,85.5767,88.9,91.57,DOWN,0
2012-08-17,86.42,87.65,85.6123,88.372,91.543,UP,1
2012-08-20,86.46,86.53,85.636,87.846,91.5038,UP,1
2012-08-21,86.65,86.48,85.661,87.396,91.477,DOWN,0
2012-08-22,86.26,86.56,85.6892,86.892,91.426,UP,1
2012-08-23,86.51,86.39,85.7115,86.46,91.3824,UP,1
2012-08-24,87.19,86.43,85.7377,86.614,91.3294,UP,1
2012-08-27,87.59,87.15,85.7788,86.84,91.2612,UP,1
2012-08-28,87.63,87.26,85.8082,87.036,91.173,UP,1
2012-08-29,87.91,87.73,85.8339,87.366,91.075,DOWN,0
2012-08-30,86.81,87.55,85.8554,87.426,90.9664,UP,1
2012-08-31,87.11,87.09,85.8769,87.41,90.8788,UP,1
2012-09-04,87.2,87.24,85.9079,87.332,90.7894,UP,1
2012-09-05,88.65,88.21,85.949,87.536,90.742,UP,1
2012-09-06,89.44,89.01,85.9962,87.842,90.6942,DOWN,0
2012-09-07,88.5,89.36,86.0458,88.18,90.618,DOWN,0
2012-09-10,87.84,88.35,86.0943,88.326,90.5094,DOWN,0
2012-09-11,87.45,87.84,86.1451,88.376,90.3834,DOWN,0
2012-09-12,87.08,87.93,86.1988,88.062,90.2244,UP,1
2012-09-13,87.95,87.0,86.2474,87.764,90.07,DOWN,0
2012-09-14,87.4,87.8,86.2909,87.544,89.9274,DOWN,0
2012-09-17,86.61,87.17,86.3174,87.298,89.7892,UP,1
2012-09-18,86.95,86.61,86.3437,87.198,89.6498,DOWN,0
2012-09-19,85.48,86.91,86.3686,86.878,89.4934,UP,1
2012-09-20,86.22,85.03,86.3955,86.532,89.3458,UP,1
2012-09-21,86.72,86.6,86.4258,86.396,89.2076,UP,1
2012-09-24,87.0,86.34,86.4569,86.474,89.05,UP,1
2012-09-25,87.65,87.33,86.502,86.614,88.9106,UP,1
2012-09-26,87.79,87.82,86.5423,87.076,88.7414,DOWN,0
2012-09-27,87.15,88.0,86.5802,87.262,88.551,DOWN,0
2012-09-28,86.03,87.04,86.6155,87.124,88.3466,DOWN,0
2012-10-01,85.91,86.22,86.6617,86.906,88.158,UP,1
2012-10-02,86.39,85.9,86.7091,86.654,88.0092,UP,1
2012-10-03,87.2,86.36,86.7566,86.536,87.8978,UP,1
2012-10-04,89.87,87.79,86.8229,87.08,87.8416,DOWN,0
2012-10-05,89.47,90.0,86.8777,87.768,87.7858,DOWN,0
2012-10-08,89.13,89.47,86.9342,88.412,87.7336,UP,1
2012-10-09,89.85,89.28,86.9917,89.104,87.7176,DOWN,0
2012-10-10,89.04,89.69,87.0432,89.472,87.6838,DOWN,0
2012-10-11,89.0,89.53,87.093,89.298,87.6814,UP,1
2012-10-12,89.28,89.03,87.1532,89.26,87.7156,UP,1
2012-10-15,90.88,89.42,87.2162,89.61,87.7846,UP,1
2012-10-16,92.45,90.88,87.2889,90.13,87.8802,DOWN,0
2012-10-17,91.26,92.2,87.3475,90.574,87.9372,UP,1
2012-10-18,91.34,91.25,87.4088,91.042,87.9964,DOWN,0
2012-10-19,90.2,91.16,87.4707,91.226,88.0284,UP,1
2012-10-22,90.71,89.81,87.5309,91.192,88.0614,DOWN,0
2012-10-23,89.6,89.97,87.5801,90.622,88.0716,DOWN,0
2012-10-24,89.51,89.69,87.6293,90.272,88.0838,UP,1
2012-10-25,93.16,92.0,87.7012,90.636,88.1714,DOWN,0
2012-10-26,92.58,92.95,87.7734,91.112,88.2496,UP,1
2012-10-31,93.31,93.0,87.8537,91.632,88.3874,UP,1
2012-11-01,94.6,93.47,87.9395,92.632,88.5502,DOWN,0
2012-11-02,93.3,94.77,88.0261,93.39,88.6832,UP,1
2012-11-05,93.31,92.98,88.1132,93.42,88.8242,UP,1
2012-11-06,93.48,93.27,88.1981,93.6,88.9636,UP,1
2012-11-07,94.69,93.0,88.2888,93.876,89.1136,DOWN,0
2012-11-08,92.56,94.22,88.3689,93.468,89.213,UP,1
2012-11-09,92.94,92.51,88.4443,93.396,89.3192,DOWN,0
2012-11-12,92.7,93.16,88.515,93.274,89.415,UP,1
2012-11-13,93.24,92.41,88.5847,93.226,89.5436,DOWN,0
2012-11-14,92.27,93.35,88.6526,92.742,89.6468,DOWN,0
2012-11-15,91.31,92.26,88.7005,92.492,89.729,UP,1
2012-11-16,92.06,91.41,88.7468,92.316,89.7972,UP,1
2012-11-19,92.71,92.53,88.7987,92.318,89.8626,UP,1
2012-11-20,93.49,92.57,88.8622,92.368,89.9624,DOWN,0
2012-11-21,93.27,93.39,88.917,92.568,90.071,UP,1
2012-11-23,94.11,93.65,88.9741,93.128,90.2042,DOWN,0
2012-11-26,93.56,93.76,89.0277,93.428,90.3338,DOWN,0
2012-11-27,92.75,93.43,89.0805,93.436,90.4298,UP,1
2012-11-28,92.96,92.69,89.1386,93.33,90.541,UP,1
2012-11-29,93.72,93.2,89.1989,93.42,90.6832,UP,1
2012-11-30,94.47,93.64,89.262,93.492,90.8336,UP,1
2012-12-03,94.58,94.5,89.3284,93.696,91.0156,DOWN,0
2012-12-04,94.48,94.5,89.3957,94.042,91.1808,DOWN,0
2012-12-05,94.32,94.17,89.4545,94.314,91.3328,UP,1
2012-12-06,94.74,94.38,89.5215,94.518,91.4876,UP,1
2012-12-07,95.3,94.99,89.5933,94.684,91.6406,UP,1
2012-12-10,95.66,95.0,89.6661,94.9,91.798,UP,1
2012-12-11,97.43,95.74,89.7432,95.49,92.0036,DOWN,0
2012-12-12,97.3,97.49,89.8192,96.086,92.229,UP,1
2012-12-13,97.83,97.38,89.896,96.704,92.4674,UP,1
2012-12-14,98.25,97.3,89.9697,97.294,92.7046,UP,1
2012-12-17,98.63,98.3,90.0432,97.888,92.9332,UP,1
2012-12-18,99.62,98.94,90.1305,98.326,93.1282,DOWN,0
2012-12-19,97.97,99.56,90.2091,98.46,93.2982,UP,1
2012-12-20,99.08,98.06,90.2931,98.71,93.4972,DOWN,0
2012-12-21,98.0,98.23,90.368,98.66,93.6602,DOWN,0
2012-12-24,97.59,97.76,90.4282,98.452,93.8312,DOWN,0
2012-12-26,96.6,97.75,90.4792,97.848,93.9832,DOWN,0
2012-12-27,96.42,96.6,90.5286,97.538,94.126,DOWN,0
2012-12-28,95.89,96.14,90.5744,96.9,94.2262,UP,1
2012-12-31,96.96,95.88,90.6226,96.692,94.3164,UP,1
2013-01-02,97.6,97.95,90.6733,96.694,94.4432,UP,1
2013-01-03,98.74,97.76,90.7292,97.122,94.5912,UP,1
2013-01-04,99.94,98.98,90.7929,97.826,94.786,UP,1
2013-01-07,100.0,99.44,90.8573,98.648,94.9718,UP,1
2013-01-08,100.79,100.19,90.9275,99.414,95.1956,UP,1
2013-01-09,101.1,100.77,91.0021,100.114,95.4274,UP,1
2013-01-10,101.66,101.56,91.0785,100.698,95.5974,DOWN,0
2013-01-11,101.08,102.06,91.1459,100.926,95.7674,UP,1
2013-01-14,101.44,101.1,91.2115,101.214,95.93,UP,1
2013-01-15,102.37,100.92,91.2825,101.53,96.0854,DOWN,0
2013-01-16,102.13,102.02,91.3502,101.736,96.262,UP,1
2013-01-17,102.94,102.2,91.426,101.992,96.4546,UP,1
2013-01-18,103.98,103.22,91.5026,102.572,96.6646,DOWN,0
2013-01-22,103.69,103.87,91.5783,103.022,96.8446,UP,1
2013-01-23,104.91,103.54,91.6634,103.53,97.0916,UP,1
2013-01-24,106.19,105.16,91.7552,104.342,97.3566,UP,1
2013-01-25,106.62,106.33,91.8516,105.078,97.635,DOWN,0
2013-01-28,105.47,106.9,91.9452,105.376,97.8796,UP,1
2013-01-29,106.54,105.72,92.0384,105.946,98.165,DOWN,0
2013-01-30,105.65,106.46,92.1099,106.094,98.4518,DOWN,0
2013-01-31,105.23,105.49,92.1837,105.902,98.7152,DOWN,0
2013-02-01,103.19,103.48,92.2508,105.216,98.9248,DOWN,0
2013-02-04,102.01,102.52,92.304,104.524,99.0952,UP,1
2013-02-05,102.21,102.11,92.359,103.658,99.274,UP,1
2013-02-06,102.42,101.88,92.4182,103.012,99.4402,UP,1
2013-02-07,103.17,102.4,92.4791,102.6,99.6324,UP,1
2013-02-08,103.8,103.22,92.5448,102.722,99.8534,DOWN,0
2013-02-11,103.53,103.46,92.6076,103.026,100.0648,UP,1
2013-02-12,104.83,103.82,92.6748,103.55,100.287,UP,1
2013-02-13,104.91,104.77,92.743,104.048,100.4958,DOWN,0
2013-02-14,104.21,104.61,92.8088,104.256,100.6884,DOWN,0
2013-02-15,103.42,104.42,92.8689,104.18,100.8672,UP,1
2013-02-19,103.87,103.24,92.936,104.248,101.0582,DOWN,0
2013-02-20,103.41,103.88,93.0022,103.964,101.2316,DOWN,0
2013-02-21,102.8,103.0,93.0633,103.542,101.3816,UP,1
2013-02-22,103.66,102.79,93.1337,103.432,101.5416,DOWN,0
2013-02-25,102.12,103.82,93.1963,103.172,101.6354,UP,1
2013-02-26,104.08,102.56,93.2679,103.214,101.771,UP,1
2013-02-27,105.6,103.53,93.3486,103.652,101.9264,UP,1
2013-02-28,106.13,105.66,93.4307,104.318,102.084,UP,1
2013-03-01,107.46,106.02,93.5172,105.078,102.2606,DOWN,0
2013-03-04,107.39,107.26,93.607,106.132,102.416,UP,1
2013-03-05,108.39,107.47,93.7045,106.994,102.6244,DOWN,0
2013-03-06,108.32,108.51,93.8014,107.538,102.8092,DOWN,0
2013-03-07,108.05,108.25,93.9017,107.922,103.0102,UP,1
2013-03-08,109.32,108.54,94.011,108.294,103.2448,UP,1
2013-03-11,109.76,109.22,94.1234,108.768,103.508,UP,1
2013-03-12,109.85,109.64,94.2364,109.06,103.7766,UP,1
2013-03-13,110.61,109.76,94.3563,109.518,104.071,UP,1
2013-03-14,111.23,110.73,94.4775,110.154,104.3564,DOWN,0
2013-03-15,110.48,111.35,94.5914,110.386,104.614,DOWN,0
2013-03-18,109.79,109.87,94.7023,110.392,104.835,DOWN,0
2013-03-19,106.87,108.99,94.802,109.796,104.9736,UP,1
2013-03-20,107.05,107.35,94.9008,109.084,105.1146,DOWN,0
2013-03-21,106.7,106.77,95.0008,108.178,105.2328,UP,1
2013-03-22,107.89,107.05,95.1037,107.66,105.3686,DOWN,0
2013-03-25,107.62,108.29,95.2039,107.226,105.4878,UP,1
2013-03-26,107.93,108.25,95.3029,107.438,105.6248,DOWN,0
2013-03-27,107.76,107.46,95.4029,107.58,105.7512,UP,1
2013-03-28,107.96,107.7,95.5006,107.832,105.863,DOWN,0
2013-04-01,107.93,107.77,95.6003,107.84,105.979,UP,1
2013-04-02,108.49,108.4,95.6987,108.014,106.09,DOWN,0
2013-04-03,107.68,108.56,95.7936,107.964,106.164,UP,1
2013-04-04,107.95,107.59,95.8842,108.002,106.2492,DOWN,0
2013-04-05,106.83,106.94,95.9633,107.776,106.2876,UP,1
2013-04-08,106.94,106.67,96.0378,107.578,106.3026,DOWN,0
2013-04-09,106.83,107.18,96.1079,107.246,106.3068,UP,1
2013-04-10,107.42,107.33,96.1838,107.194,106.3458,UP,1
2013-04-11,108.78,107.65,96.2703,107.36,106.3906,DOWN,0
2013-04-12,108.36,108.54,96.3537,107.666,106.4448,DOWN,0
2013-04-15,106.93,107.99,96.4333,107.664,106.4788,UP,1
2013-04-16,107.77,107.0,96.513,107.852,106.5704,DOWN,0
2013-04-17,106.73,107.16,96.5851,107.714,106.6648,DOWN,0
2013-04-18,105.46,106.9,96.646,107.05,106.7298,UP,1
2013-04-19,106.25,105.9,96.7085,106.628,106.8064,DOWN,0
2013-04-22,106.02,106.04,96.7635,106.446,106.8634,UP,1
2013-04-23,106.23,106.51,96.8163,106.138,106.912,UP,1
2013-04-24,107.01,106.44,96.8787,106.194,106.9816,DOWN,0
2013-04-25,104.95,107.04,96.9358,106.092,106.984,DOWN,0
2013-04-26,104.18,104.94,96.9871,105.678,106.9694,UP,1
2013-04-29,104.49,104.17,97.0431,105.372,106.975,UP,1
2013-04-30,105.82,104.45,97.1042,105.29,107.023,DOWN,0
2013-05-01,105.75,105.81,97.1648,105.038,107.0606,UP,1
2013-05-02,107.44,106.25,97.2276,105.536,107.1412,UP,1
2013-05-03,108.14,108.05,97.2952,106.328,107.248,UP,1
2013-05-06,108.23,108.04,97.3551,107.076,107.3394,UP,1
2013-05-07,108.63,108.4,97.4149,107.638,107.4696,UP,1
2013-05-08,116.11,112.21,97.5142,109.71,107.7102,DOWN,0
2013-05-09,115.77,116.07,97.6163,111.376,107.9136,DOWN,0
2013-05-10,115.29,115.59,97.7236,112.806,108.0968,DOWN,0
2013-05-13,114.61,114.97,97.8328,114.082,108.2398,UP,1
2013-05-14,115.12,114.51,97.945,115.38,108.3944,UP,1
2013-05-15,116.24,115.32,98.0649,115.406,108.5514,DOWN,0
2013-05-16,115.41,115.74,98.1833,115.334,108.6932,UP,1
2013-05-17,116.89,115.66,98.3145,115.654,108.87,UP,1
2013-05-20,118.02,116.63,98.4509,116.336,109.044,UP,1
2013-05-21,118.41,118.0,98.5974,116.994,109.217,DOWN,0
2013-05-22,117.55,118.2,98.7473,117.256,109.371,DOWN,0
2013-05-23,117.28,116.72,98.8965,117.63,109.5044,UP,1
2013-05-24,117.31,116.79,99.0447,117.714,109.626,DOWN,0
2013-05-28,116.31,117.8,99.1842,117.372,109.7426,DOWN,0
2013-05-29,114.37,113.4,99.3142,116.564,109.8342,UP,1
2013-05-30,114.94,114.21,99.4459,116.042,109.9956,DOWN,0
2013-05-31,113.86,114.59,99.5699,115.358,110.1318,DOWN,0
2013-06-03,112.74,114.28,99.6881,114.444,110.2526,DOWN,0
2013-06-04,112.31,112.54,99.8052,113.644,110.341,DOWN,0
2013-06-05,111.67,111.62,99.9196,113.104,110.422,UP,1
2013-06-06,111.81,111.79,100.0353,112.478,110.4996,UP,1
2013-06-07,113.96,112.68,100.173,112.498,110.6236,UP,1
