ticker,CLX US Equity,CLX US Equity,CLX US Equity,CLX US Equity,CLX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-04-24,69.43,69.26,67.7809,69.816,68.5644,UP,1
2012-04-25,69.82,69.75,67.7798,69.702,68.5994,UP,1
2012-04-26,70.04,69.75,67.7793,69.71,68.6384,DOWN,0
2012-04-27,69.78,69.84,67.7832,69.618,68.6666,UP,1
2012-04-30,70.1,69.85,67.7916,69.834,68.6964,DOWN,0
2012-05-01,70.02,69.99,67.7689,69.952,68.727,DOWN,0
2012-05-02,67.8,68.73,67.7427,69.548,68.7288,DOWN,0
2012-05-03,67.03,67.94,67.715,68.946,68.7172,UP,1
2012-05-04,67.46,66.95,67.6806,68.482,68.7042,UP,1
2012-05-07,68.17,67.42,67.6504,68.096,68.7118,UP,1
2012-05-08,68.49,67.94,67.621,67.79,68.7358,DOWN,0
2012-05-09,68.36,68.24,67.5994,67.902,68.7468,UP,1
2012-05-10,68.52,68.68,67.5755,68.2,68.765,UP,1
2012-05-11,68.56,68.52,67.5501,68.42,68.7812,UP,1
2012-05-14,69.07,68.34,67.532,68.6,68.812,DOWN,0
2012-05-15,69.04,68.91,67.5193,68.71,68.8344,DOWN,0
2012-05-16,68.64,69.12,67.5069,68.766,68.8512,DOWN,0
2012-05-17,67.82,68.65,67.4945,68.626,68.8564,DOWN,0
2012-05-18,67.64,68.0,67.4883,68.442,68.853,UP,1
2012-05-21,68.29,67.9,67.5057,68.286,68.8606,UP,1
2012-05-22,68.41,68.37,67.5118,68.16,68.866,UP,1
2012-05-23,69.0,68.38,67.5364,68.232,68.8734,UP,1
2012-05-24,69.19,69.0,67.5464,68.506,68.889,UP,1
2012-05-25,69.59,69.23,67.5679,68.896,68.9058,DOWN,0
2012-05-29,69.51,69.34,67.5767,69.14,68.9318,DOWN,0
2012-05-30,68.84,69.27,67.5827,69.226,68.9518,DOWN,0
2012-05-31,68.8,68.72,67.5769,69.186,68.9662,UP,1
2012-06-01,69.36,68.87,67.5788,69.22,68.9876,UP,1
2012-06-04,69.98,69.08,67.5944,69.298,69.023,DOWN,0
2012-06-05,69.96,69.86,67.6236,69.388,69.0624,UP,1
2012-06-06,71.05,70.22,67.6589,69.83,69.117,UP,1
2012-06-07,71.35,71.32,67.6926,70.34,69.181,UP,1
2012-06-08,71.82,71.25,67.7228,70.832,69.2492,DOWN,0
2012-06-11,71.43,71.93,67.7497,71.122,69.3108,UP,1
2012-06-12,71.82,71.42,67.7792,71.494,69.3722,UP,1
2012-06-13,72.02,71.72,67.8036,71.688,69.4262,UP,1
2012-06-14,73.06,72.2,67.8258,72.03,69.4934,DOWN,0
2012-06-15,72.56,73.35,67.836,72.178,69.5634,UP,1
2012-06-18,72.85,72.68,67.8517,72.462,69.6412,DOWN,0
2012-06-19,72.23,72.66,67.8678,72.544,69.7084,DOWN,0
2012-06-20,71.89,72.13,67.8843,72.518,69.7686,DOWN,0
2012-06-21,71.03,71.91,67.8971,72.112,69.7996,UP,1
2012-06-22,71.14,71.28,67.9044,71.828,69.8254,DOWN,0
2012-06-25,70.57,70.99,67.9127,71.372,69.8322,UP,1
2012-06-26,71.04,70.77,67.9305,71.134,69.8514,UP,1
2012-06-27,71.49,71.07,67.9492,71.054,69.8744,UP,1
2012-06-28,71.88,70.72,67.9678,71.224,69.9042,UP,1
2012-06-29,72.46,72.22,67.9883,71.488,69.9534,DOWN,0
2012-07-02,72.31,71.68,68.0063,71.836,69.9948,UP,1
2012-07-03,72.67,72.26,68.0223,72.162,70.0678,DOWN,0
2012-07-05,72.55,72.6,68.0409,72.374,70.1302,DOWN,0
2012-07-06,72.18,72.27,68.058,72.434,70.1774,UP,1
2012-07-09,72.24,72.18,68.0854,72.39,70.2214,UP,1
2012-07-10,72.33,72.65,68.1164,72.394,70.2724,DOWN,0
2012-07-11,72.22,72.31,68.1305,72.304,70.3148,UP,1
2012-07-12,72.4,72.17,68.1603,72.274,70.3624,UP,1
2012-07-13,73.08,72.56,68.1889,72.454,70.468,DOWN,0
2012-07-16,72.72,72.88,68.2215,72.55,70.5818,UP,1
2012-07-17,73.32,72.75,68.2536,72.748,70.699,DOWN,0
2012-07-18,73.23,73.19,68.2881,72.95,70.8002,UP,1
2012-07-19,73.37,73.29,68.3322,73.144,70.8978,DOWN,0
2012-07-20,72.74,73.04,68.3697,73.076,70.9854,DOWN,0
2012-07-23,72.65,71.67,68.4038,73.062,71.068,DOWN,0
2012-07-24,72.28,72.58,68.4284,72.854,71.1424,DOWN,0
2012-07-25,72.12,72.39,68.4563,72.632,71.2034,UP,1
2012-07-26,72.87,72.68,68.4843,72.532,71.28,UP,1
2012-07-27,73.12,73.1,68.5141,72.608,71.3696,DOWN,0
2012-07-30,73.04,73.07,68.5453,72.686,71.474,DOWN,0
2012-07-31,72.71,72.96,68.5753,72.772,71.5754,DOWN,0
2012-08-01,72.16,72.72,68.5956,72.78,71.6528,UP,1
2012-08-02,72.22,72.16,68.6207,72.65,71.729,DOWN,0
2012-08-03,71.76,72.88,68.6402,72.378,71.7842,DOWN,0
2012-08-06,71.48,71.94,68.6591,72.066,71.83,DOWN,0
2012-08-07,70.95,71.45,68.6723,71.714,71.8572,UP,1
2012-08-08,71.39,70.84,68.6815,71.56,71.8948,UP,1
2012-08-09,71.48,71.32,68.6999,71.412,71.9476,UP,1
2012-08-10,71.85,71.5,68.7224,71.43,72.0086,DOWN,0
2012-08-13,71.82,71.73,68.7383,71.498,72.0578,UP,1
2012-08-14,72.53,71.99,68.7638,71.814,72.1088,DOWN,0
2012-08-15,72.07,72.36,68.793,71.95,72.151,UP,1
2012-08-16,72.21,71.91,68.8194,72.096,72.1742,UP,1
2012-08-17,72.39,72.12,68.852,72.204,72.195,DOWN,0
2012-08-20,72.31,72.28,68.8886,72.302,72.2048,DOWN,0
2012-08-21,72.1,72.34,68.9292,72.216,72.2182,DOWN,0
2012-08-22,72.06,71.96,68.9645,72.214,72.223,DOWN,0
2012-08-23,71.97,72.14,68.9954,72.166,72.222,UP,1
2012-08-24,72.31,71.82,69.0287,72.15,72.207,UP,1
2012-08-27,72.36,72.3,69.0685,72.16,72.203,DOWN,0
2012-08-28,72.19,72.31,69.1026,72.178,72.1898,DOWN,0
2012-08-29,72.09,72.06,69.1349,72.184,72.187,UP,1
2012-08-30,72.3,72.0,69.167,72.25,72.1952,UP,1
2012-08-31,72.75,72.48,69.2057,72.338,72.2296,UP,1
2012-09-04,72.99,72.93,69.2461,72.464,72.2666,DOWN,0
2012-09-05,72.9,72.9,69.2858,72.606,72.3132,UP,1
2012-09-06,73.44,73.2,69.3296,72.876,72.3612,DOWN,0
2012-09-07,72.78,73.41,69.3728,72.972,72.387,DOWN,0
2012-09-10,72.32,72.57,69.4131,72.886,72.3958,DOWN,0
2012-09-11,72.11,72.26,69.4551,72.71,72.3888,DOWN,0
2012-09-12,71.69,72.24,69.4937,72.468,72.3764,UP,1
2012-09-13,71.95,71.73,69.5305,72.17,72.362,DOWN,0
2012-09-14,70.59,72.34,69.5585,71.732,72.3228,DOWN,0
2012-09-17,70.1,70.35,69.5842,71.288,72.2812,UP,1
2012-09-18,70.95,70.12,69.6144,71.056,72.2554,UP,1
2012-09-19,71.45,71.02,69.6456,71.008,72.2378,UP,1
2012-09-20,71.75,71.36,69.6789,70.968,72.2284,DOWN,0
2012-09-21,71.4,71.89,69.7079,71.13,72.2084,UP,1
2012-09-24,71.96,71.35,69.7402,71.502,72.186,DOWN,0
2012-09-25,71.39,71.96,69.7724,71.59,72.1594,UP,1
2012-09-26,72.01,71.4,69.8073,71.702,72.1332,DOWN,0
2012-09-27,71.63,72.08,69.8405,71.678,72.1012,UP,1
2012-09-28,72.05,71.54,69.8774,71.808,72.0748,UP,1
2012-10-01,72.28,72.17,69.9139,71.872,72.0656,UP,1
2012-10-02,72.39,72.43,69.9495,72.072,72.0604,UP,1
2012-10-03,73.0,72.53,69.9895,72.27,72.0748,UP,1
2012-10-04,73.53,73.22,70.0323,72.65,72.103,UP,1
2012-10-05,73.74,73.65,70.0739,72.988,72.1204,UP,1
2012-10-08,74.35,73.92,70.1182,73.402,72.145,DOWN,0
2012-10-09,73.96,74.47,70.1571,73.716,72.1634,UP,1
2012-10-10,73.98,73.95,70.1941,73.912,72.1888,DOWN,0
2012-10-11,73.78,74.39,70.2289,73.962,72.2212,UP,1
2012-10-12,73.81,73.75,70.2658,73.976,72.253,UP,1
2012-10-15,74.33,73.91,70.3027,73.972,72.3044,UP,1
2012-10-16,74.86,74.5,70.3442,74.152,72.372,UP,1
2012-10-17,75.44,75.0,70.3838,74.444,72.4618,UP,1
2012-10-18,75.63,75.45,70.4265,74.814,72.5466,DOWN,0
2012-10-19,74.99,75.57,70.4655,75.05,72.6168,DOWN,0
2012-10-22,73.82,74.62,70.4988,74.948,72.6562,DOWN,0
2012-10-23,73.19,73.57,70.5278,74.614,72.6836,DOWN,0
2012-10-24,72.8,73.3,70.552,74.086,72.689,UP,1
2012-10-25,72.81,73.34,70.5764,73.522,72.7038,DOWN,0
2012-10-26,72.1,72.89,70.5951,72.944,72.7016,UP,1
2012-10-31,72.3,71.21,70.6164,72.64,72.6998,UP,1
2012-11-01,72.79,72.47,70.6357,72.56,72.7094,UP,1
2012-11-02,73.05,73.14,70.6542,72.61,72.7284,DOWN,0
2012-11-05,72.92,73.13,70.6676,72.632,72.7456,UP,1
2012-11-06,73.49,73.0,70.6851,72.91,72.776,DOWN,0
2012-11-07,73.11,73.26,70.7046,73.072,72.792,DOWN,0
2012-11-08,72.63,73.03,70.7246,73.04,72.7974,UP,1
2012-11-09,72.78,72.63,70.7453,72.986,72.8092,UP,1
2012-11-12,73.04,72.82,70.7663,73.01,72.8282,UP,1
2012-11-13,73.47,72.86,70.7909,73.006,72.8516,DOWN,0
2012-11-14,72.79,73.48,70.8133,72.942,72.8524,DOWN,0
2012-11-15,72.67,72.695,70.8333,72.95,72.846,UP,1
2012-11-16,74.29,73.05,70.8591,73.252,72.8738,DOWN,0
2012-11-19,74.1,74.47,70.886,73.464,72.887,UP,1
2012-11-20,74.4,74.15,70.9087,73.65,72.9194,DOWN,0
2012-11-21,74.34,74.49,70.9333,73.96,72.9598,UP,1
2012-11-23,74.65,74.5,70.9587,74.356,73.0106,DOWN,0
2012-11-26,74.49,74.2,70.9893,74.396,73.0666,UP,1
2012-11-27,74.63,74.49,71.0202,74.502,73.1202,UP,1
2012-11-28,75.17,74.57,71.0573,74.656,73.2118,UP,1
2012-11-29,75.33,75.3,71.0936,74.854,73.3164,UP,1
2012-11-30,76.35,75.37,71.1349,75.194,73.4244,DOWN,0
2012-12-03,76.17,76.45,71.1739,75.53,73.5188,DOWN,0
2012-12-04,75.51,76.04,71.2084,75.706,73.594,UP,1
2012-12-05,75.62,75.5,71.244,75.796,73.6784,UP,1
2012-12-06,75.79,75.54,71.2844,75.888,73.755,UP,1
2012-12-07,76.27,75.82,71.3277,75.872,73.8526,DOWN,0
2012-12-10,75.94,76.18,71.3669,75.826,73.9312,UP,1
2012-12-11,76.07,76.18,71.4083,75.938,74.02,DOWN,0
2012-12-12,75.75,76.25,71.4506,75.964,74.094,DOWN,0
2012-12-13,75.52,75.99,71.4891,75.91,74.1588,DOWN,0
2012-12-14,75.4,75.23,71.5281,75.736,74.219,UP,1
2012-12-17,75.6,75.38,71.5673,75.668,74.271,UP,1
2012-12-18,76.47,75.68,71.612,75.748,74.3298,DOWN,0
2012-12-19,75.51,76.58,71.65,75.7,74.3652,DOWN,0
2012-12-20,75.34,75.61,71.6877,75.664,74.385,DOWN,0
2012-12-21,74.02,75.24,71.72,75.388,74.3862,DOWN,0
2012-12-24,73.63,73.99,71.7491,74.994,74.3792,DOWN,0
2012-12-26,73.1,73.66,71.775,74.32,74.3656,DOWN,0
2012-12-27,73.09,73.13,71.7998,73.836,74.3512,DOWN,0
2012-12-28,72.66,72.87,71.8199,73.3,74.3178,UP,1
2012-12-31,73.22,72.53,71.844,73.14,74.285,UP,1
2013-01-02,74.09,73.89,71.8707,73.232,74.258,DOWN,0
2013-01-03,73.89,74.01,71.8991,73.39,74.2232,UP,1
2013-01-04,74.71,74.08,71.9334,73.714,74.2176,DOWN,0
2013-01-07,74.41,74.64,71.9651,74.064,74.2294,UP,1
2013-01-08,74.63,74.41,71.9968,74.346,74.2582,UP,1
2013-01-09,74.82,74.81,72.0298,74.492,74.2986,UP,1
2013-01-10,75.48,74.94,72.0673,74.81,74.352,UP,1
2013-01-11,75.68,75.47,72.1041,75.004,74.4236,UP,1
2013-01-14,76.6,75.81,72.1463,75.442,74.5096,UP,1
2013-01-15,76.61,76.99,72.1873,75.838,74.586,DOWN,0
2013-01-16,76.2,76.49,72.2266,76.114,74.649,UP,1
2013-01-17,76.9,76.49,72.2673,76.398,74.7286,DOWN,0
2013-01-18,76.84,76.57,72.3049,76.63,74.7956,UP,1
2013-01-22,77.1,76.76,72.3419,76.73,74.8754,UP,1
2013-01-23,77.11,77.02,72.3822,76.83,74.965,UP,1
2013-01-24,77.17,77.29,72.4232,77.024,75.0528,UP,1
2013-01-25,77.54,77.61,72.4666,77.152,75.1428,UP,1
2013-01-28,77.84,77.42,72.5114,77.352,75.2302,UP,1
2013-01-29,78.82,77.83,72.5581,77.696,75.3508,DOWN,0
2013-01-30,78.68,78.82,72.6022,78.01,75.471,DOWN,0
2013-01-31,78.41,78.42,72.6431,78.258,75.5534,UP,1
2013-02-01,79.16,79.03,72.6885,78.582,75.6546,UP,1
2013-02-04,79.72,80.86,72.7354,78.958,75.761,UP,1
2013-02-05,79.99,80.0,72.7834,79.192,75.874,UP,1
2013-02-06,80.91,79.76,72.838,79.638,75.9992,DOWN,0
2013-02-07,80.84,80.61,72.891,80.124,76.1262,DOWN,0
2013-02-08,80.73,80.78,72.9495,80.438,76.2482,DOWN,0
2013-02-11,80.5,80.52,73.0049,80.594,76.3548,UP,1
2013-02-12,80.59,80.63,73.0587,80.714,76.46,UP,1
2013-02-13,81.04,80.75,73.1137,80.74,76.5538,UP,1
2013-02-14,81.39,81.02,73.1718,80.85,76.6582,UP,1
2013-02-15,81.75,81.59,73.23,81.054,76.783,UP,1
2013-02-19,82.54,81.75,73.2926,81.462,76.9214,DOWN,0
2013-02-20,82.44,82.4,73.3658,81.832,77.0544,DOWN,0
2013-02-21,82.37,82.19,73.4425,82.098,77.1764,UP,1
2013-02-22,83.13,82.37,73.5209,82.446,77.3202,DOWN,0
2013-02-25,82.32,83.25,73.5916,82.56,77.4452,UP,1
2013-02-26,83.62,82.8,73.6673,82.776,77.6026,UP,1
2013-02-27,84.37,83.43,73.7473,83.162,77.7796,DOWN,0
2013-02-28,84.01,84.47,73.8248,83.49,77.9518,DOWN,0
2013-03-01,83.98,83.8,73.9019,83.66,78.1194,UP,1
2013-03-04,84.17,83.8,73.9774,84.03,78.2734,UP,1
2013-03-05,84.77,84.45,74.056,84.26,78.4586,UP,1
2013-03-06,84.78,84.66,74.1367,84.342,78.6474,DOWN,0
2013-03-07,84.16,84.5,74.2184,84.372,78.8502,UP,1
2013-03-08,84.21,84.41,74.3013,84.418,79.0618,UP,1
2013-03-11,84.5,84.26,74.3823,84.484,79.2898,DOWN,0
2013-03-12,84.35,84.55,74.462,84.4,79.515,DOWN,0
2013-03-13,83.94,84.42,74.5368,84.232,79.7406,UP,1
2013-03-14,83.95,83.98,74.6105,84.19,79.9552,DOWN,0
2013-03-15,83.72,83.59,74.6812,84.092,80.1478,UP,1
2013-03-18,83.92,83.7,74.7533,83.976,80.3484,UP,1
2013-03-19,84.48,83.91,74.8314,84.002,80.5438,UP,1
2013-03-20,85.46,84.69,74.9147,84.306,80.7648,DOWN,0
2013-03-21,85.36,85.37,74.9947,84.588,80.9794,UP,1
2013-03-22,86.46,85.63,75.0771,85.136,81.2122,DOWN,0
2013-03-25,86.38,86.7,75.1592,85.628,81.4302,UP,1
2013-03-26,87.54,86.5,75.2417,86.24,81.6674,DOWN,0
2013-03-27,87.32,87.19,75.3215,86.612,81.8818,UP,1
2013-03-28,88.53,87.38,75.4051,87.246,82.1202,DOWN,0
2013-04-01,88.13,88.53,75.4886,87.58,82.3588,UP,1
2013-04-02,89.17,88.55,75.5753,88.138,82.6042,DOWN,0
2013-04-03,87.0,89.29,75.6502,88.03,82.8074,UP,1
2013-04-04,87.08,87.1,75.7204,87.982,83.007,DOWN,0
2013-04-05,86.61,86.81,75.7906,87.598,83.197,UP,1
2013-04-08,87.36,86.73,75.8631,87.444,83.4008,DOWN,0
2013-04-09,86.9,87.3,75.9365,86.99,83.588,UP,1
2013-04-10,87.73,86.94,76.0157,87.136,83.7858,UP,1
2013-04-11,88.69,87.69,76.104,87.458,83.9832,UP,1
2013-04-12,88.76,88.45,76.1921,87.888,84.1848,DOWN,0
2013-04-15,87.61,88.41,76.2773,87.938,84.3688,UP,1
2013-04-16,89.53,88.16,76.3698,88.464,84.5762,DOWN,0
2013-04-17,88.51,89.32,76.4549,88.62,84.752,UP,1
2013-04-18,88.84,88.86,76.5397,88.65,84.929,UP,1
2013-04-19,89.53,88.78,76.625,88.804,85.1014,DOWN,0
2013-04-22,89.25,89.06,76.7097,89.132,85.2696,UP,1
2013-04-23,89.48,89.49,76.7938,89.122,85.4446,DOWN,0
2013-04-24,87.42,89.03,76.8681,88.904,85.583,DOWN,0
2013-04-25,87.06,87.68,76.9425,88.548,85.7124,DOWN,0
2013-04-26,86.67,87.18,77.0147,87.976,85.825,DOWN,0
2013-04-29,86.26,87.24,77.0843,87.378,85.9224,DOWN,0
2013-04-30,86.25,86.25,77.1545,86.732,86.0124,DOWN,0
2013-05-01,85.0,83.25,77.2175,86.248,86.0616,UP,1
2013-05-02,85.84,85.03,77.2813,86.004,86.1296,UP,1
2013-05-03,86.19,86.37,77.3486,85.908,86.206,DOWN,0
2013-05-06,85.33,86.19,77.4087,85.722,86.25,UP,1
2013-05-07,85.96,85.5,77.4723,85.664,86.3228,DOWN,0
2013-05-08,85.96,86.0,77.5353,85.856,86.3696,DOWN,0
2013-05-09,85.73,85.94,77.6002,85.834,86.3968,UP,1
2013-05-10,86.15,86.21,77.6677,85.826,86.4396,UP,1
2013-05-13,86.22,86.05,77.7374,86.004,86.4844,UP,1
2013-05-14,88.11,86.48,77.8174,86.434,86.5632,DOWN,0
2013-05-15,88.05,87.59,77.8933,86.852,86.6288,DOWN,0
2013-05-16,87.57,87.82,77.9655,87.22,86.6846,DOWN,0
2013-05-17,87.37,87.55,78.0372,87.464,86.7488,DOWN,0
2013-05-20,86.58,87.37,78.1065,87.536,86.7962,DOWN,0
2013-05-21,86.2,86.68,78.1767,87.154,86.8302,DOWN,0
2013-05-22,86.1,86.1,78.2461,86.764,86.8652,DOWN,0
2013-05-23,85.98,85.66,78.3172,86.446,86.906,UP,1
2013-05-24,86.61,85.96,78.3929,86.294,86.9592,UP,1
2013-05-28,87.1,87.28,78.4736,86.398,87.0268,DOWN,0
2013-05-29,84.84,86.7,78.5409,86.126,87.0452,DOWN,0
2013-05-30,84.79,84.85,78.6074,85.864,87.0514,DOWN,0
2013-05-31,83.08,84.56,78.6636,85.284,87.0038,UP,1
2013-06-03,83.18,83.15,78.7204,84.598,86.9602,UP,1
2013-06-04,84.22,83.18,78.7788,84.022,86.9154,DOWN,0
2013-06-05,83.1,84.01,78.834,83.674,86.8498,UP,1
2013-06-06,83.89,83.1,78.8924,83.494,86.7768,UP,1
2013-06-07,84.47,84.35,78.9528,83.772,86.7198,UP,1
2013-06-10,84.57,84.59,79.0141,84.05,86.6406,DOWN,0
2013-06-11,84.47,84.04,79.0759,84.1,86.5674,DOWN,0
2013-06-12,84.38,84.89,79.1375,84.356,86.4716,UP,1
2013-06-13,85.35,84.3,79.2044,84.648,86.4386,UP,1
2013-06-14,85.39,85.17,79.2698,84.832,86.4048,UP,1
2013-06-17,86.14,85.77,79.3387,85.146,86.3954,DOWN,0
2013-06-18,85.85,86.11,79.407,85.422,86.3652,DOWN,0
2013-06-19,84.11,85.79,79.4671,85.368,86.3094,DOWN,0
2013-06-20,81.69,83.54,79.5141,84.636,86.1886,UP,1
2013-06-21,82.58,82.3,79.5632,84.074,86.0664,DOWN,0
2013-06-24,81.91,81.83,79.6078,83.228,85.9294,UP,1
2013-06-25,82.28,82.42,79.6547,82.514,85.8228,UP,1
2013-06-26,83.26,82.78,79.7038,82.344,85.6974,UP,1
2013-06-27,83.91,83.92,79.7595,82.788,85.6054,DOWN,0
2013-06-28,83.14,83.75,79.8136,82.9,85.4914,UP,1
2013-07-01,83.8,83.53,79.872,83.278,85.3768,DOWN,0
2013-07-02,83.25,83.68,79.9298,83.472,85.2568,DOWN,0
2013-07-03,83.23,83.1,79.9862,83.466,85.1318,UP,1
2013-07-05,83.82,83.77,80.0524,83.448,85.0598,UP,1
2013-07-08,84.31,84.23,80.1234,83.682,85.0048,UP,1
2013-07-09,85.13,84.71,80.1943,83.948,84.974,DOWN,0
2013-07-10,84.7,84.89,80.2606,84.238,84.9428,UP,1
2013-07-11,85.34,85.53,80.3285,84.66,84.9246,UP,1
2013-07-12,85.84,85.28,80.4007,85.064,84.9414,UP,1
2013-07-15,86.3,86.07,80.4724,85.462,84.9506,UP,1
2013-07-16,86.84,86.61,80.5497,85.804,84.9636,DOWN,0
2013-07-17,86.25,86.86,80.6209,86.114,84.982,UP,1
2013-07-18,87.02,86.25,80.6978,86.45,85.0032,UP,1
2013-07-19,87.45,87.02,80.7748,86.772,85.033,DOWN,0
2013-07-22,86.4,86.47,80.8454,86.792,85.0464,DOWN,0
2013-07-23,85.6,86.32,80.9115,86.544,85.0354,DOWN,0
2013-07-24,85.12,85.78,80.9721,86.318,85.0134,UP,1
2013-07-25,85.33,84.84,81.0311,85.98,84.9578,UP,1
2013-07-26,85.97,85.13,81.0922,85.684,84.9162,DOWN,0
2013-07-29,85.92,85.8,81.1501,85.588,84.8832,UP,1
2013-07-30,86.03,86.24,81.2104,85.674,84.8564,DOWN,0
2013-07-31,85.94,86.23,81.2702,85.838,84.8436,DOWN,0
2013-08-01,84.83,86.7,81.3255,85.738,84.8162,UP,1
2013-08-02,85.32,84.8,81.383,85.608,84.8006,DOWN,0
2013-08-05,85.17,85.17,81.4372,85.458,84.7844,UP,1
2013-08-06,85.59,85.15,81.4909,85.37,84.764,UP,1
2013-08-07,86.12,85.11,81.5443,85.406,84.7444,UP,1
2013-08-08,86.35,86.57,81.5979,85.71,84.7746,DOWN,0
2013-08-09,85.98,86.21,81.6528,85.842,84.7984,UP,1
2013-08-12,86.16,85.53,81.7145,86.04,84.86,UP,1
2013-08-13,86.39,86.4,81.7805,86.2,84.9242,DOWN,0
2013-08-14,85.42,86.55,81.8436,86.06,84.9482,DOWN,0
2013-08-15,84.5,85.04,81.9021,85.69,84.9762,DOWN,0
2013-08-16,84.09,84.33,81.962,85.312,84.9802,DOWN,0
2013-08-19,83.97,83.9,82.0204,84.874,84.9702,UP,1
2013-08-20,84.39,83.97,82.0784,84.474,84.9666,DOWN,0
2013-08-21,83.68,83.96,82.1315,84.126,84.9508,UP,1
2013-08-22,83.89,83.67,82.1864,84.004,84.941,UP,1
2013-08-23,84.29,83.83,82.2404,84.044,84.9198,DOWN,0
2013-08-26,83.08,84.3,82.2902,83.866,84.8736,DOWN,0
2013-08-27,82.69,82.64,82.3405,83.526,84.8046,DOWN,0
2013-08-28,81.97,82.54,82.3865,83.184,84.727,UP,1
2013-08-29,82.41,81.76,82.4333,82.888,84.693,UP,1
2013-08-30,82.7,82.6,82.4795,82.57,84.7132,UP,1
2013-09-03,82.72,83.25,82.5291,82.498,84.716,UP,1
2013-09-04,82.97,82.6,82.5806,82.554,84.7372,DOWN,0
2013-09-05,82.34,82.8,82.6209,82.628,84.7384,DOWN,0
2013-09-06,82.33,82.42,82.662,82.612,84.7198,UP,1
2013-09-09,83.32,82.34,82.7066,82.736,84.708,UP,1
2013-09-10,83.58,83.69,82.7528,82.908,84.7168,UP,1
2013-09-11,83.82,83.55,82.7987,83.078,84.7172,UP,1
2013-09-12,84.02,83.66,82.8463,83.414,84.7326,DOWN,0
2013-09-13,83.91,83.98,82.8927,83.73,84.7462,UP,1
2013-09-16,84.48,84.48,82.9393,83.962,84.7594,DOWN,0
2013-09-17,84.45,84.66,82.9849,84.136,84.7622,DOWN,0
2013-09-18,84.42,83.79,83.0252,84.256,84.748,DOWN,0
2013-09-19,84.08,84.5,83.0648,84.268,84.7356,DOWN,0
2013-09-20,82.6,83.51,83.1002,84.006,84.6808,UP,1
2013-09-23,82.83,82.5,83.1363,83.676,84.6206,UP,1
2013-09-24,83.6,82.92,83.1753,83.506,84.5666,DOWN,0
2013-09-25,82.17,83.86,83.2048,83.056,84.4732,UP,1
2013-09-26,82.78,82.35,83.239,82.796,84.4038,DOWN,0
2013-09-27,82.21,82.58,83.2697,82.718,84.3076,DOWN,0
2013-09-30,81.72,81.84,83.2996,82.496,84.193,UP,1
2013-10-01,82.14,81.75,83.3327,82.204,84.1078,UP,1
2013-10-02,82.68,82.14,83.3691,82.306,84.0494,UP,1
2013-10-03,82.69,82.65,83.4045,82.288,84.0008,DOWN,0
2013-10-04,81.57,82.64,83.43,82.16,83.9256,UP,1
2013-10-07,81.62,81.44,83.4606,82.14,83.8386,DOWN,0
2013-10-08,81.49,81.47,83.4913,82.01,83.75,UP,1
2013-10-09,81.97,81.49,83.5311,81.868,83.6688,UP,1
2013-10-10,83.51,82.77,83.5805,82.032,83.6202,UP,1
2013-10-11,84.31,83.31,83.6365,82.58,83.6098,UP,1
2013-10-14,84.48,83.9,83.6935,83.152,83.593,DOWN,0
2013-10-15,83.8,84.21,83.7492,83.614,83.5656,UP,1
2013-10-16,85.68,84.19,83.8115,84.356,83.5674,DOWN,0
2013-10-17,85.25,84.37,83.8673,84.704,83.55,UP,1
2013-10-18,85.75,85.35,83.9266,84.992,83.538,DOWN,0
2013-10-21,85.5,85.58,83.9805,85.196,83.5284,UP,1
2013-10-22,87.39,85.92,84.0454,85.914,83.553,UP,1
2013-10-23,87.45,86.99,84.1095,86.268,83.5742,UP,1
2013-10-24,88.39,87.3,84.1774,86.896,83.6336,UP,1
2013-10-25,88.64,88.5,84.2432,87.474,83.7164,UP,1
2013-10-28,89.26,87.8,84.3111,88.226,83.8198,UP,1
2013-10-29,90.51,89.48,84.3806,88.85,83.9506,DOWN,0
2013-10-30,90.14,90.41,84.4483,89.388,84.0656,UP,1
2013-10-31,90.19,90.0,84.5182,89.748,84.1958,DOWN,0
2013-11-01,89.61,89.56,84.5818,89.942,84.3102,UP,1
2013-11-04,89.71,89.95,84.6461,90.032,84.4186,UP,1
2013-11-05,90.16,89.38,84.7114,89.962,84.5602,UP,1
2013-11-06,91.5,90.6,84.7834,90.234,84.7364,DOWN,0
2013-11-07,90.5,91.64,84.85,90.296,84.907,DOWN,0
2013-11-08,89.88,90.25,84.9117,90.35,85.0564,UP,1
2013-11-11,90.24,89.8,84.9737,90.456,85.2072,UP,1
2013-11-12,91.04,90.0,85.0348,90.632,85.3736,UP,1
2013-11-13,92.42,90.63,85.1035,90.816,85.5626,UP,1
2013-11-14,92.94,92.07,85.1762,91.304,85.7746,UP,1
2013-11-15,93.6,92.75,85.2484,92.048,86.0,DOWN,0
2013-11-18,92.62,93.8,85.3129,92.524,86.186,DOWN,0
2013-11-19,92.08,92.29,85.3733,92.732,86.356,UP,1
2013-11-20,92.51,92.0,85.4313,92.75,86.5298,UP,1
2013-11-21,93.91,92.89,85.4966,92.944,86.7276,DOWN,0
2013-11-22,93.7,93.81,85.5615,92.964,86.9234,DOWN,0
2013-11-25,92.64,92.64,85.6222,92.968,87.0866,UP,1
