ticker,DD US Equity,DD US Equity,DD US Equity,DD US Equity,DD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-10-19,42.485,42.983,45.2899,42.2716,42.2412,DOWN,0
2012-10-22,42.3142,42.1577,45.2858,42.6756,42.2415,DOWN,0
2012-10-23,40.6211,41.176,45.2732,42.2886,42.2159,UP,1
2012-10-24,42.5134,42.7126,45.2654,42.1862,42.2216,DOWN,0
2012-10-25,42.2004,42.8264,45.2528,42.0268,42.2213,DOWN,0
2012-10-26,42.0724,41.8163,45.2316,41.9443,42.2077,DOWN,0
2012-10-31,41.6882,42.2289,45.2122,41.8191,42.1832,UP,1
2012-11-01,42.8407,41.8447,45.1942,42.263,42.1812,DOWN,0
2012-11-02,42.3285,43.1679,45.1701,42.226,42.1675,UP,1
2012-11-05,42.7695,41.9443,45.1493,42.3398,42.1636,UP,1
2012-11-06,43.424,42.8691,45.1289,42.6102,42.1843,DOWN,0
2012-11-07,43.0968,42.8407,45.1089,42.8919,42.1957,DOWN,0
2012-11-08,42.0439,42.9972,45.0816,42.7325,42.1991,DOWN,0
2012-11-09,41.7736,41.8447,45.0505,42.6216,42.202,DOWN,0
2012-11-12,40.9626,41.7736,45.0176,42.2602,42.1869,UP,1
2012-11-13,41.0195,41.6313,44.9847,41.7793,42.1715,DOWN,0
2012-11-14,40.2369,41.0764,44.9497,41.2073,42.1422,DOWN,0
2012-11-15,39.682,40.2227,44.9098,40.7349,42.1209,DOWN,0
2012-11-16,39.4686,39.7959,44.8656,40.2739,42.1007,UP,1
2012-11-19,40.9483,40.2085,44.8318,40.2711,42.0793,UP,1
2012-11-20,40.9626,40.8345,44.7934,40.2597,42.0355,UP,1
2012-11-21,41.0053,41.0337,44.7567,40.4134,41.9934,UP,1
2012-11-23,41.802,41.0337,44.7249,40.8374,41.9689,UP,1
2012-11-26,42.0937,41.5744,44.6938,41.3624,41.952,UP,1
2012-11-27,42.2716,42.0297,44.6603,41.627,41.903,UP,1
2012-11-28,42.4992,41.8589,44.6309,41.9343,41.8353,UP,1
2012-11-29,42.6842,42.7553,44.6011,42.2701,41.8032,UP,1
2012-11-30,42.9545,42.6842,44.5769,42.5006,41.7795,DOWN,0
2012-12-03,41.6882,43.0968,44.5458,42.4195,41.7323,DOWN,0
2012-12-04,41.6811,41.6455,44.5092,42.3014,41.6872,UP,1
2012-12-05,41.9585,41.7878,44.47,42.1933,41.6653,UP,1
2012-12-06,42.172,42.0439,44.4344,42.0909,41.6488,UP,1
2012-12-07,43.111,42.2289,44.4104,42.1222,41.6633,UP,1
2012-12-10,43.5521,43.0541,44.3873,42.4949,41.7063,UP,1
2012-12-11,44.1781,43.7228,44.3676,42.9943,41.7603,UP,1
2012-12-12,44.3204,44.4342,44.346,43.4667,41.8228,DOWN,0
2012-12-13,44.1497,44.3488,44.3224,43.8623,41.8715,UP,1
2012-12-14,44.7046,43.9362,44.3075,44.181,41.9358,UP,1
2012-12-17,45.2737,44.7899,44.2913,44.5253,42.0243,UP,1
2012-12-18,46.6538,45.2879,44.2812,45.0204,42.127,DOWN,0
2012-12-19,46.1416,46.6396,44.2723,45.3847,42.2189,UP,1
2012-12-20,46.227,45.6436,44.2722,45.8001,42.3182,DOWN,0
2012-12-21,45.5156,45.6009,44.2642,45.9623,42.4204,UP,1
2012-12-24,45.7859,45.5156,44.2522,46.0648,42.537,UP,1
2012-12-26,46.1274,45.8713,44.2405,45.9595,42.6566,DOWN,0
2012-12-27,45.7005,46.2412,44.2299,45.8713,42.7715,DOWN,0
2012-12-28,44.9891,45.3164,44.2087,45.6237,42.8654,UP,1
2012-12-31,45.9984,44.9749,44.1937,45.7203,42.9343,UP,1
2013-01-02,47.0237,46.9384,44.1798,45.9678,43.0142,UP,1
2013-01-03,47.166,46.9099,44.1645,46.1756,43.0976,UP,1
2013-01-04,47.849,47.2371,44.1516,46.6052,43.2049,DOWN,0
2013-01-07,47.792,47.1802,44.1394,47.1658,43.3145,DOWN,0
2013-01-08,47.0949,47.664,44.1256,47.3851,43.4439,UP,1
2013-01-09,47.664,47.4079,44.1187,47.5132,43.5469,UP,1
2013-01-10,48.1477,48.1051,44.1103,47.7095,43.6659,UP,1
2013-01-11,48.1762,48.1051,44.0974,47.775,43.788,UP,1
2013-01-14,48.7738,48.1335,44.0911,47.9713,43.9297,DOWN,0
2013-01-15,48.5034,48.4323,44.0909,48.253,44.0429,DOWN,0
2013-01-16,47.8916,48.2189,44.0872,48.2986,44.1542,UP,1
2013-01-17,48.1051,48.2758,44.0813,48.29,44.2609,DOWN,0
2013-01-18,48.0908,48.0197,44.073,48.2729,44.3542,UP,1
2013-01-22,48.3042,48.1477,44.0723,48.179,44.4584,UP,1
2013-01-23,48.4892,48.162,44.0757,48.1762,44.5873,UP,1
2013-01-24,48.9872,48.6173,44.0829,48.3953,44.7316,UP,1
2013-01-25,49.2006,49.1864,44.0978,48.6144,44.8963,DOWN,0
2013-01-28,48.973,49.2718,44.1171,48.7908,45.0554,UP,1
2013-01-29,49.414,48.8734,44.1375,49.0128,45.2389,DOWN,0
2013-01-30,49.2433,49.2148,44.1513,49.1636,45.4302,DOWN,0
2013-01-31,45.8143,46.1274,44.1441,48.5291,45.5571,UP,1
2013-02-01,46.3692,45.8855,44.137,47.9628,45.6655,DOWN,0
2013-02-04,45.7147,46.1416,44.1192,47.3111,45.7605,UP,1
2013-02-05,45.9708,45.9566,44.1029,46.6225,45.8599,UP,1
2013-02-06,46.2839,45.857,44.0856,46.0306,45.9495,DOWN,0
2013-02-07,45.8143,46.0989,44.0635,46.0306,46.0239,UP,1
2013-02-08,46.1274,45.9851,44.0468,45.9822,46.101,UP,1
2013-02-11,46.2127,46.0989,44.0315,46.0818,46.1753,UP,1
2013-02-12,46.6111,46.227,44.0079,46.2099,46.2538,UP,1
2013-02-13,46.9526,46.8814,43.9947,46.3436,46.3338,DOWN,0
2013-02-14,46.227,46.6823,43.9788,46.4261,46.4246,DOWN,0
2013-02-15,45.7574,46.5257,43.9666,46.3522,46.5061,UP,1
2013-02-19,45.8143,45.7432,43.9548,46.2725,46.5832,DOWN,0
2013-02-20,45.0176,45.8143,43.9427,45.9538,46.6401,DOWN,0
2013-02-21,43.8793,44.8041,43.9283,45.3391,46.6555,UP,1
2013-02-22,44.6476,44.0785,43.9215,45.0233,46.6774,DOWN,0
2013-02-25,43.5948,44.9749,43.9098,44.5907,46.6657,UP,1
2013-02-26,43.9505,43.9789,43.9011,44.218,46.6583,UP,1
2013-02-27,45.2594,44.0074,43.8988,44.2663,46.6805,DOWN,0
2013-02-28,45.1314,45.2594,43.8955,44.5167,46.6891,UP,1
2013-03-01,45.2594,44.8184,43.8931,44.6391,46.6888,UP,1
2013-03-04,45.416,45.1172,43.8949,45.0033,46.664,UP,1
2013-03-05,45.8143,45.7005,43.9043,45.3761,46.6575,UP,1
2013-03-06,46.54,46.1843,43.9225,45.6322,46.6637,DOWN,0
2013-03-07,46.2412,46.5969,43.9447,45.8542,46.6782,UP,1
2013-03-08,46.6253,46.54,43.9683,46.1274,46.695,UP,1
2013-03-11,46.9384,46.5969,43.9857,46.4318,46.7113,UP,1
2013-03-12,47.2941,46.9384,44.0053,46.7278,46.7431,DOWN,0
2013-03-13,47.2514,47.2229,44.0245,46.8701,46.7884,UP,1
2013-03-14,47.9059,47.4648,44.0396,47.203,46.8265,UP,1
2013-03-15,48.1051,47.6213,44.0574,47.4989,46.8482,DOWN,0
2013-03-18,47.3367,47.4933,44.0666,47.5786,46.8516,DOWN,0
2013-03-19,47.2229,47.5217,44.0806,47.5644,46.839,UP,1
2013-03-20,47.5786,47.7067,44.0975,47.6298,46.8348,DOWN,0
2013-03-21,46.2127,47.0949,44.1126,47.2912,46.8171,UP,1
2013-03-22,46.6396,46.4831,44.1289,46.9981,46.7966,DOWN,0
2013-03-25,45.9424,46.6538,44.1392,46.7192,46.7525,DOWN,0
2013-03-26,45.5298,45.7859,44.1414,46.3806,46.6996,DOWN,0
2013-03-27,45.2168,45.1172,44.141,45.9082,46.6285,UP,1
2013-03-28,45.3021,45.1883,44.1391,45.7261,46.5644,DOWN,0
2013-04-01,44.6334,45.3306,44.1378,45.3249,46.4993,DOWN,0
2013-04-02,44.0358,44.8895,44.1296,44.9436,46.4179,UP,1
2013-04-03,44.107,44.1497,44.1249,44.659,46.3382,UP,1
2013-04-04,44.7188,44.2066,44.1208,44.5594,46.2665,DOWN,0
2013-04-05,43.9647,44.0216,44.1066,44.2919,46.176,DOWN,0
2013-04-08,43.6517,43.8651,44.09,44.0956,46.0693,UP,1
2013-04-09,44.733,43.8651,44.0745,44.235,45.98,UP,1
2013-04-10,45.2879,44.9037,44.0608,44.4712,45.9063,UP,1
2013-04-11,45.3306,45.3021,44.0533,44.5936,45.8246,DOWN,0
2013-04-12,45.1741,45.046,44.0457,44.8354,45.7432,DOWN,0
2013-04-15,42.9403,44.7899,44.031,44.6932,45.6857,UP,1
2013-04-16,43.0683,43.4667,44.0236,44.3602,45.6197,UP,1
2013-04-17,43.111,42.6984,44.0203,43.9249,45.5676,DOWN,0
2013-04-18,42.9403,43.2391,44.0169,43.4468,45.507,UP,1
2013-04-19,43.4667,43.2675,44.0101,43.1053,45.4507,UP,1
2013-04-22,44.0927,43.6517,44.0064,43.3358,45.4162,UP,1
2013-04-23,45.046,44.4058,44.0062,43.7314,45.3946,UP,1
2013-04-24,45.7717,45.1456,44.0098,44.2635,45.3858,UP,1
2013-04-25,48.3327,47.3083,44.0273,45.342,45.4202,DOWN,0
2013-04-26,47.5502,47.977,44.0432,46.1587,45.4322,UP,1
2013-04-29,48.1904,47.5217,44.0667,46.9782,45.4714,UP,1
2013-04-30,48.2473,48.2189,44.0925,47.6185,45.5212,DOWN,0
2013-05-01,47.166,47.8347,44.1163,47.8973,45.5483,DOWN,0
2013-05-02,47.1233,47.2087,44.1362,47.6554,45.5904,UP,1
2013-05-03,48.3185,47.6213,44.1651,47.8091,45.6792,UP,1
2013-05-06,48.3896,48.3042,44.1918,47.849,45.754,UP,1
2013-05-07,49.1437,48.6742,44.2188,48.0282,45.865,DOWN,0
2013-05-08,49.101,49.101,44.2415,48.4152,45.968,UP,1
2013-05-09,49.6844,48.9872,44.27,48.9274,46.0565,DOWN,0
2013-05-10,49.0299,49.6701,44.2987,49.0697,46.1345,DOWN,0
2013-05-13,48.8734,48.8591,44.3292,49.1665,46.2067,UP,1
2013-05-14,49.6986,48.8022,44.3624,49.2774,46.2924,UP,1
2013-05-15,50.2819,49.5279,44.4062,49.5136,46.3818,DOWN,0
2013-05-16,49.9405,49.9547,44.449,49.5649,46.4498,UP,1
2013-05-17,50.9649,50.0116,44.4987,49.9519,46.5442,DOWN,0
2013-05-20,50.6661,50.9649,44.5473,50.3104,46.6251,UP,1
2013-05-21,50.908,50.8226,44.5934,50.5523,46.7044,DOWN,0
2013-05-22,49.9689,50.5381,44.6364,50.4897,46.7579,DOWN,0
2013-05-23,49.9405,49.1722,44.6738,50.4897,46.8117,DOWN,0
2013-05-24,49.912,49.6132,44.7101,50.2791,46.8518,DOWN,0
2013-05-28,49.8551,50.4527,44.7455,50.1169,46.8869,DOWN,0
2013-05-29,49.7128,49.8267,44.7812,49.8779,46.9344,DOWN,0
2013-05-30,49.5136,49.8836,44.8163,49.7868,46.9802,DOWN,0
2013-05-31,49.0299,49.3571,44.85,49.6047,47.0092,DOWN,0
2013-06-03,48.8591,48.9018,44.8848,49.3941,47.0621,UP,1
2013-06-04,49.2575,48.9303,44.9199,49.2746,47.1145,DOWN,0
2013-06-05,47.8916,48.973,44.9483,48.9104,47.1535,UP,1
2013-06-06,48.2189,47.849,44.9756,48.6514,47.2073,UP,1
2013-06-07,48.8734,48.3185,45.0054,48.6201,47.2804,DOWN,0
2013-06-10,48.8449,49.1437,45.035,48.6173,47.3513,DOWN,0
2013-06-11,48.3754,48.3185,45.0618,48.4408,47.4261,DOWN,0
2013-06-12,48.0766,48.9161,45.0873,48.4778,47.5069,UP,1
2013-06-13,49.3002,47.9343,45.1219,48.6941,47.6108,DOWN,0
2013-06-14,48.3896,49.1152,45.1512,48.5973,47.6842,UP,1
2013-06-17,48.5746,48.9161,45.1847,48.5433,47.7764,UP,1
2013-06-18,49.2575,48.7169,45.2228,48.7197,47.8885,DOWN,0
2013-06-19,48.5177,49.1722,45.2568,48.8079,47.9642,DOWN,0
2013-06-20,47.2229,48.0197,45.284,48.3925,48.0029,DOWN,0
2013-06-21,46.4261,47.7067,45.3076,47.9998,48.0248,DOWN,0
2013-06-24,46.0278,45.8143,45.334,47.4904,48.0419,UP,1
2013-06-25,46.2412,46.4973,45.3628,46.8871,48.1079,DOWN,0
2013-06-26,45.8143,46.3835,45.3818,46.3465,48.1628,UP,1
2013-06-27,46.0278,46.0704,45.3962,46.1074,48.2212,DOWN,0
2013-06-28,45.7717,45.9424,45.4095,45.9765,48.2778,UP,1
2013-07-01,46.2412,46.1131,45.4256,46.0192,48.3333,DOWN,0
2013-07-02,46.1558,46.1274,45.4417,46.0021,48.3745,DOWN,0
2013-07-03,46.1416,45.9993,45.4488,46.0676,48.3964,UP,1
2013-07-05,46.5115,46.5684,45.4519,46.1643,48.4112,UP,1
2013-07-08,47.0806,46.8103,45.4659,46.4261,48.3862,UP,1
2013-07-09,48.4038,47.6355,45.4872,46.8587,48.4033,DOWN,0
2013-07-10,48.0766,48.3469,45.5073,47.2428,48.401,UP,1
2013-07-11,48.66,48.8591,45.5309,47.7465,48.4093,DOWN,0
2013-07-12,48.5461,48.6457,45.5584,48.1534,48.4369,UP,1
2013-07-15,48.9445,48.7026,45.5881,48.5262,48.4733,DOWN,0
2013-07-16,48.3327,48.8165,45.6179,48.512,48.4736,UP,1
2013-07-17,49.414,48.8307,45.6579,48.7795,48.4941,DOWN,0
2013-07-18,49.2006,49.4425,45.6966,48.8876,48.4952,UP,1
2013-07-19,49.3287,49.2148,45.7372,49.0441,48.4997,DOWN,0
2013-07-22,49.2148,49.2433,45.7747,49.0982,48.4904,DOWN,0
2013-07-23,49.1579,49.6986,45.8131,49.2632,48.4929,DOWN,0
2013-07-24,48.9018,49.2148,45.8533,49.1608,48.4935,UP,1
2013-07-25,49.784,49.7271,45.8947,49.2774,48.4952,DOWN,0
2013-07-26,49.3714,49.4994,45.9338,49.286,48.477,UP,1
2013-07-29,49.7982,49.3714,45.9765,49.4027,48.4741,UP,1
2013-07-30,49.8836,49.5848,46.0238,49.5478,48.4525,DOWN,0
2013-07-31,49.8551,49.9689,46.0734,49.7384,48.4363,UP,1
2013-08-01,50.3673,50.3389,46.1244,49.8551,48.4255,UP,1
2013-08-02,51.534,50.1966,46.1823,50.2876,48.4568,UP,1
2013-08-05,51.9039,51.6052,46.2404,50.7088,48.496,DOWN,0
2013-08-06,51.3064,51.847,46.2841,50.9934,48.5239,UP,1
2013-08-07,51.6336,51.0929,46.3272,51.3491,48.5595,UP,1
2013-08-08,52.5158,51.8897,46.3748,51.7787,48.6156,UP,1
2013-08-09,54.1235,52.4304,46.433,52.2966,48.7078,DOWN,0
2013-08-12,53.3268,53.5117,46.488,52.5812,48.7937,UP,1
2013-08-13,53.8959,53.6398,46.5544,53.0991,48.8944,DOWN,0
2013-08-14,53.7109,53.7963,46.6104,53.5146,48.9835,DOWN,0
2013-08-15,52.8572,53.1702,46.6637,53.5829,49.0828,DOWN,0
2013-08-16,52.4873,52.6438,46.7158,53.2556,49.1682,DOWN,0
2013-08-19,52.1174,52.3308,46.7679,53.0137,49.2331,UP,1
2013-08-20,52.5727,52.1885,46.8166,52.7491,49.3076,UP,1
2013-08-21,52.843,52.3877,46.8691,52.5755,49.397,UP,1
2013-08-22,52.9141,52.8857,46.9199,52.5869,49.4937,UP,1
2013-08-23,55.1195,53.0706,46.9783,53.1133,49.6101,DOWN,0
2013-08-26,54.9914,55.0199,47.0378,53.6881,49.7421,DOWN,0
2013-08-27,53.4406,54.3939,47.0948,53.8617,49.8395,DOWN,0
2013-08-28,53.2841,53.3125,47.1523,53.9499,49.92,UP,1
2013-08-29,53.3837,53.1133,47.2144,54.0438,50.0173,DOWN,0
2013-08-30,53.2129,53.654,47.2754,53.6625,50.1371,UP,1
2013-09-03,53.2698,53.8959,47.3406,53.3182,50.274,UP,1
2013-09-04,53.7536,53.1845,47.4109,53.3808,50.4285,UP,1
2013-09-05,54.65,53.7678,47.4868,53.654,50.5967,UP,1
2013-09-06,54.8634,55.1053,47.5564,53.9499,50.7777,UP,1
2013-09-09,55.2191,54.8492,47.6277,54.3512,50.9615,UP,1
2013-09-10,56.8838,55.4894,47.7071,55.074,51.1837,DOWN,0
2013-09-11,56.6988,56.7557,47.7816,55.663,51.3929,DOWN,0
2013-09-12,55.2902,56.4854,47.8476,55.7911,51.5756,UP,1
2013-09-13,56.7273,55.4467,47.9198,56.1638,51.7873,DOWN,0
2013-09-16,56.6277,57.2964,47.9905,56.4455,51.9896,DOWN,0
2013-09-17,56.4996,56.6277,48.0596,56.3687,52.178,UP,1
2013-09-18,58.1358,56.1012,48.1355,56.6561,52.3726,DOWN,0
2013-09-19,57.7801,57.9366,48.2159,57.1541,52.5667,DOWN,0
2013-09-20,56.4854,57.7801,48.2899,57.1057,52.7232,DOWN,0
2013-09-23,55.8309,56.3004,48.3593,56.9464,52.8689,DOWN,0
2013-09-24,55.6459,55.774,48.4267,56.7756,53.0029,UP,1
2013-09-25,56.713,55.8024,48.4947,56.4911,53.1705,UP,1
2013-09-26,56.898,56.6561,48.5614,56.3146,53.3202,DOWN,0
2013-09-27,55.5179,56.6703,48.6181,56.1211,53.4466,DOWN,0
2013-09-30,54.6357,54.7922,48.6697,55.8821,53.5527,DOWN,0
2013-10-01,54.5077,54.7211,48.7215,55.6545,53.6586,UP,1
2013-10-02,55.0626,54.2943,48.7733,55.3244,53.7766,UP,1
2013-10-03,55.1622,54.9345,48.8227,54.9772,53.9019,UP,1
2013-10-04,56.898,55.2049,48.8739,55.2532,54.0441,DOWN,0
2013-10-07,55.9874,56.0728,48.9232,55.5236,54.1765,DOWN,0
2013-10-08,54.8065,55.8878,48.9661,55.5833,54.2766,UP,1
2013-10-09,55.3756,54.963,49.0154,55.6459,54.3865,UP,1
2013-10-10,57.4813,56.1155,49.0738,56.1098,54.539,UP,1
2013-10-11,58.4346,57.6521,49.1354,56.4171,54.7003,DOWN,0
2013-10-14,58.0789,57.894,49.1973,56.8354,54.8312,DOWN,0
2013-10-15,57.524,58.022,49.2599,57.3789,54.9436,UP,1
2013-10-16,58.52,57.9509,49.3226,58.0078,55.0879,UP,1
2013-10-17,58.8899,58.4631,49.3819,58.2895,55.233,DOWN,0
2013-10-18,58.7761,59.1176,49.4399,58.3578,55.3582,UP,1
2013-10-21,58.8472,58.6054,49.4949,58.5115,55.4527,UP,1
2013-10-22,59.1176,58.9611,49.5516,58.8302,55.5685,DOWN,0
2013-10-23,58.3919,58.7619,49.608,58.8046,55.6584,DOWN,0
2013-10-24,57.7944,57.1683,49.6587,58.5854,55.7401,DOWN,0
2013-10-25,56.2293,57.4671,49.6991,58.0761,55.8076,DOWN,0
2013-10-28,55.6459,56.3573,49.7364,57.4358,55.8707,UP,1
2013-10-29,56.1439,56.0301,49.7733,56.8411,55.9513,DOWN,0
2013-10-30,55.8593,56.3716,49.8101,56.3346,56.017,UP,1
2013-10-31,56.1581,55.9874,49.8514,56.0073,56.0833,DOWN,0
2013-11-01,55.4183,56.3004,49.888,55.8451,56.1334,DOWN,0
2013-11-04,54.6357,55.6175,49.9207,55.6431,56.1237,UP,1
2013-11-05,55.091,54.5219,49.9546,55.4325,56.1257,UP,1
2013-11-06,55.8593,55.276,49.9915,55.4325,56.1741,DOWN,0
2013-11-07,55.0199,56.0301,50.0216,55.2049,56.2088,UP,1
2013-11-08,56.4427,54.9914,50.0579,55.4097,56.27,DOWN,0
2013-11-11,56.4285,56.0728,50.0951,55.7683,56.3343,DOWN,0
2013-11-12,55.9732,56.3431,50.1279,55.9447,56.3883,UP,1
2013-11-13,56.3431,55.7313,50.1634,56.0415,56.4401,UP,1
2013-11-14,57.0545,56.6419,50.2196,56.4484,56.4882,UP,1
2013-11-15,57.2395,57.1541,50.274,56.6077,56.5357,DOWN,0
2013-11-18,56.7273,57.1399,50.329,56.6675,56.5659,DOWN,0
2013-11-19,56.4854,56.7699,50.3816,56.7699,56.5579,DOWN,0
2013-11-20,55.8593,56.5707,50.4295,56.6732,56.5412,UP,1
2013-11-21,56.3858,56.0585,50.4824,56.5394,56.5631,UP,1
2013-11-22,56.4285,56.2293,50.5339,56.3772,56.5571,DOWN,0
2013-11-25,55.5036,56.4996,50.5803,56.1325,56.5346,DOWN,0
2013-11-26,55.1906,55.5321,50.6232,55.8736,56.5084,UP,1
2013-11-27,55.6317,55.3187,50.6666,55.828,56.4583,DOWN,0
2013-11-29,55.5748,55.9447,50.7133,55.6658,56.4142,UP,1
2013-12-02,56.8838,56.0301,50.769,55.7569,56.4222,DOWN,0
2013-12-03,55.091,56.6419,50.8154,55.6744,56.4074,UP,1
2013-12-04,55.3329,54.8918,50.8669,55.7028,56.4012,DOWN,0
2013-12-05,54.9345,55.2475,50.9222,55.5634,56.3656,UP,1
2013-12-06,55.8736,55.6459,50.9783,55.6232,56.3451,UP,1
2013-12-09,58.0505,55.902,51.0506,55.8565,56.3957,UP,1
2013-12-10,59.4448,57.7801,51.1281,56.7273,56.4919,DOWN,0
2013-12-11,58.4062,59.5729,51.1938,57.3419,56.5699,DOWN,0
2013-12-12,57.9936,58.2637,51.2581,57.9537,56.6285,UP,1
2013-12-13,59.0749,58.2923,51.3272,58.594,56.7068,UP,1
2013-12-16,59.1887,59.2172,51.3961,58.8216,56.7526,UP,1
2013-12-17,60.0424,59.1745,51.4672,58.9411,56.8337,UP,1
2013-12-18,61.9063,60.1704,51.544,59.6412,56.9757,UP,1
2013-12-19,62.4612,61.3941,51.6251,60.5347,57.1174,DOWN,0
2013-12-20,62.2904,62.5465,51.7035,61.1778,57.2136,UP,1
2013-12-23,62.4327,62.6604,51.7809,61.8266,57.2935,UP,1
2013-12-24,63.201,62.6034,51.8605,62.4583,57.396,UP,1
2013-12-26,63.8271,63.4287,51.9434,62.8425,57.522,DOWN,0
2013-12-27,63.4571,63.3148,52.0211,63.0417,57.6208,DOWN,0
2013-12-30,63.4571,63.1726,52.0979,63.275,57.7121,DOWN,0
2013-12-31,63.1726,63.4998,52.1771,63.423,57.8001,DOWN,0
2014-01-02,62.4185,62.888,52.253,63.2665,57.8715,DOWN,0
2014-01-03,62.1339,62.6461,52.3258,62.9278,57.9318,DOWN,0
2014-01-06,62.0201,62.3189,52.4048,62.6404,58.0044,DOWN,0
2014-01-07,61.3371,62.262,52.4783,62.2164,58.0752,UP,1
2014-01-08,61.4083,61.3371,52.5557,61.8636,58.1788,DOWN,0
2014-01-09,60.6115,61.6786,52.6311,61.5022,58.2781,UP,1
2014-01-10,60.768,60.4977,52.7088,61.229,58.3706,DOWN,0
2014-01-13,59.6013,60.4266,52.7803,60.7453,58.4454,UP,1
2014-01-14,60.6827,59.7721,52.8606,60.6144,58.5359,UP,1
2014-01-15,61.2518,60.7111,52.9467,60.5831,58.6526,UP,1
2014-01-16,61.3087,61.0099,53.0327,60.7225,58.7861,DOWN,0
2014-01-17,61.2802,61.2091,53.1155,60.8249,58.9098,UP,1
2014-01-21,65.3495,65.2499,53.2224,61.9746,59.0996,DOWN,0
2014-01-22,64.9938,65.6767,53.3291,62.8368,59.2991,DOWN,0
2014-01-23,63.6279,64.3108,53.4236,63.312,59.4428,DOWN,0
2014-01-24,61.764,62.9165,53.506,63.4031,59.5495,DOWN,0
2014-01-27,61.3229,61.9063,53.5859,63.4116,59.6565,DOWN,0
2014-01-28,61.266,61.4652,53.6664,62.5949,59.755,UP,1
2014-01-29,63.6421,64.4815,53.7699,62.3246,59.8867,UP,1
2014-01-30,64.4673,64.3677,53.8769,62.4925,60.0313,UP,1
2014-01-31,64.7519,63.0872,53.9851,63.09,60.1918,DOWN,0
2014-02-03,63.5852,64.6238,54.0883,63.5425,60.3338,UP,1
2014-02-04,63.9693,64.2966,54.1908,64.0832,60.496,DOWN,0
2014-02-05,63.8128,63.4429,54.2894,64.1173,60.6445,UP,1
2014-02-06,64.8657,63.9267,54.3885,64.197,60.8133,UP,1
2014-02-07,64.8799,65.3637,54.4841,64.2226,61.0008,UP,1
2014-02-10,65.2214,64.4531,54.5685,64.5498,61.2014,UP,1
2014-02-11,66.6442,65.1218,54.664,65.0848,61.4217,DOWN,0
2014-02-12,65.9755,65.7905,54.7529,65.5174,61.6297,DOWN,0
2014-02-13,65.8759,65.2072,54.841,65.7194,61.8095,UP,1
2014-02-14,66.4592,65.6767,54.9375,66.0353,62.0369,UP,1
2014-02-18,66.5588,66.1462,55.0347,66.3027,62.2614,DOWN,0
2014-02-19,66.0751,66.4592,55.1235,66.1889,62.4842,UP,1
2014-02-20,67.0711,66.1747,55.2169,66.408,62.7082,DOWN,0
2014-02-21,66.8149,67.3129,55.3052,66.5958,62.8835,DOWN,0
2014-02-24,66.8007,66.7296,55.3937,66.6641,63.0306,UP,1
2014-02-25,67.1849,66.9288,55.4812,66.7893,63.2061,UP,1
2014-02-26,68.0528,67.2133,55.5764,67.1849,63.4073,UP,1
2014-02-27,69.0203,67.9817,55.6771,67.5747,63.6062,UP,1
2014-02-28,69.3049,68.6788,55.7751,68.0727,63.8086,DOWN,0
2014-03-03,68.9207,68.3516,55.8683,68.4967,63.9861,UP,1
2014-03-04,70.372,69.5467,55.9705,69.1341,64.1554,UP,1
2014-03-05,71.0122,70.2866,56.0707,69.726,64.3265,DOWN,0
2014-03-06,70.8273,71.0976,56.1715,70.0874,64.4972,DOWN,0
2014-03-07,70.4431,71.0122,56.2692,70.3151,64.6574,UP,1
2014-03-10,70.8984,70.2155,56.3738,70.7106,64.8114,DOWN,0
2014-03-11,70.0874,70.6708,56.4746,70.6537,64.9366,DOWN,0
2014-03-12,69.7602,69.7175,56.5738,70.4033,65.0626,DOWN,0
2014-03-13,69.3475,70.0732,56.6713,70.1073,65.1804,DOWN,0
2014-03-14,69.2195,69.1199,56.7688,69.8626,65.3014,UP,1
2014-03-17,69.7175,69.6463,56.8698,69.6264,65.4473,UP,1
2014-03-18,70.6708,69.9167,56.978,69.7431,65.6181,DOWN,0
2014-03-19,70.5854,70.9126,57.0867,69.9081,65.7894,UP,1
2014-03-20,71.4818,70.4289,57.1978,70.335,65.9923,DOWN,0
2014-03-21,71.4391,72.0509,57.3155,70.7789,66.1929,DOWN,0
2014-03-24,71.3679,71.5102,57.4313,71.109,66.408,UP,1
2014-03-25,72.0509,71.7236,57.5471,71.385,66.6337,DOWN,0
2014-03-26,70.3293,71.7236,57.6546,71.3338,66.8482,DOWN,0
2014-03-27,68.2804,69.7175,57.7541,70.6935,67.0002,UP,1
2014-03-28,68.5792,68.5792,57.8566,70.1215,67.1467,UP,1
2014-03-31,69.1341,69.1341,57.9558,69.6748,67.3033,UP,1
2014-04-01,70.7277,69.5183,58.0675,69.4101,67.4922,UP,1
2014-04-02,70.998,70.7846,58.1796,69.5439,67.6052,DOWN,0
2014-04-03,70.5142,71.1403,58.2859,69.9907,67.7156,DOWN,0
2014-04-04,69.2764,71.4533,58.3897,70.1301,67.8286,DOWN,0
2014-04-07,68.1951,69.2622,58.4945,69.9423,67.9572,UP,1
2014-04-08,68.3943,68.4085,58.6044,69.4756,68.0986,UP,1
2014-04-09,69.6748,68.75,58.7226,69.211,68.2668,DOWN,0
2014-04-10,67.8678,69.5752,58.8307,68.6817,68.3513,DOWN,0
2014-04-11,66.8007,67.441,58.9357,68.1865,68.398,UP,1
