ticker,URI US Equity,URI US Equity,URI US Equity,URI US Equity,URI US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-06-07,23.68,24.14,23.7768,24.632,28.6926,DOWN,0
2011-06-08,22.18,23.5,23.828,23.958,28.489,UP,1
2011-06-09,22.83,22.17,23.8841,23.438,28.2976,DOWN,0
2011-06-10,22.32,22.62,23.9382,22.982,28.0896,UP,1
2011-06-13,22.5,22.37,23.9942,22.702,27.874,UP,1
2011-06-14,23.96,22.91,24.0548,22.758,27.6776,DOWN,0
2011-06-15,23.21,23.7,24.1147,22.964,27.4672,UP,1
2011-06-16,23.24,23.2,24.1746,23.046,27.2502,UP,1
2011-06-17,23.25,23.67,24.2312,23.232,27.039,DOWN,0
2011-06-20,23.21,23.17,24.2853,23.374,26.8432,UP,1
2011-06-21,24.15,23.51,24.3414,23.412,26.6806,DOWN,0
2011-06-22,24.12,24.04,24.3988,23.594,26.5254,DOWN,0
2011-06-23,23.78,23.67,24.4524,23.702,26.3724,DOWN,0
2011-06-24,22.96,23.85,24.5017,23.644,26.1972,UP,1
2011-06-27,23.23,22.98,24.5495,23.648,26.0306,UP,1
2011-06-28,24.38,23.36,24.6024,23.694,25.8776,UP,1
2011-06-29,24.41,24.33,24.6546,23.752,25.7528,UP,1
2011-06-30,25.4,24.47,24.7119,24.076,25.6308,UP,1
2011-07-01,26.69,25.49,24.7759,24.822,25.5972,DOWN,0
2011-07-05,25.85,26.63,24.8351,25.346,25.5198,DOWN,0
2011-07-06,25.15,25.81,24.8884,25.5,25.4398,UP,1
2011-07-07,26.62,25.55,24.9496,25.942,25.385,DOWN,0
2011-07-08,25.93,26.27,25.0075,26.048,25.3136,DOWN,0
2011-07-11,24.86,25.33,25.0615,25.682,25.2314,DOWN,0
2011-07-12,24.62,24.78,25.112,25.436,25.1354,DOWN,0
2011-07-13,23.81,24.65,25.1579,25.168,25.0266,DOWN,0
2011-07-14,23.29,23.93,25.2004,24.502,24.926,DOWN,0
2011-07-15,23.01,23.51,25.2415,23.918,24.839,DOWN,0
2011-07-18,22.34,22.91,25.279,23.414,24.7392,UP,1
2011-07-19,23.01,22.7,25.3193,23.092,24.6466,UP,1
2011-07-20,24.86,23.9,25.3709,23.302,24.5984,UP,1
2011-07-21,25.64,25.13,25.4248,23.772,24.55,UP,1
2011-07-22,26.49,25.66,25.4838,24.468,24.5372,DOWN,0
2011-07-25,25.65,26.01,25.5376,25.13,24.5168,DOWN,0
2011-07-26,25.22,25.46,25.5898,25.572,24.4998,DOWN,0
2011-07-27,23.79,24.87,25.6335,25.358,24.4566,DOWN,0
2011-07-28,23.27,23.77,25.6695,24.884,24.4208,DOWN,0
2011-07-29,23.01,22.84,25.7023,24.188,24.3688,DOWN,0
2011-08-01,22.38,23.58,25.7319,23.534,24.3054,DOWN,0
2011-08-02,20.75,22.04,25.7543,22.64,24.217,DOWN,0
2011-08-03,20.5,20.59,25.7735,21.982,24.1386,DOWN,0
2011-08-04,17.44,20.0,25.7807,20.816,24.0026,UP,1
2011-08-05,17.65,18.37,25.7809,19.744,23.8518,DOWN,0
2011-08-08,14.75,17.37,25.7631,18.218,23.638,UP,1
2011-08-09,15.74,15.25,25.7494,17.216,23.439,DOWN,0
2011-08-10,14.64,15.06,25.7283,16.044,23.185,UP,1
2011-08-11,16.13,14.85,25.716,15.782,22.9966,UP,1
2011-08-12,16.9,16.7,25.7061,15.632,22.826,UP,1
2011-08-15,17.41,17.07,25.7007,16.164,22.6822,DOWN,0
2011-08-16,17.1,17.2,25.6922,16.436,22.5462,DOWN,0
2011-08-17,16.79,17.2,25.6815,16.866,22.4084,DOWN,0
2011-08-18,14.19,15.42,25.6556,16.478,22.2486,DOWN,0
2011-08-19,13.11,13.79,25.6243,15.72,22.0542,UP,1
2011-08-22,13.34,13.49,25.5913,14.906,21.8746,UP,1
2011-08-23,14.3,13.44,25.5625,14.346,21.7106,UP,1
2011-08-24,14.65,14.25,25.5341,13.918,21.5244,UP,1
2011-08-25,14.95,14.82,25.5079,14.07,21.3592,UP,1
2011-08-26,16.21,14.68,25.4871,14.69,21.2186,UP,1
2011-08-29,17.18,16.54,25.4719,15.458,21.0972,DOWN,0
2011-08-30,16.95,17.02,25.4584,15.988,20.972,DOWN,0
2011-08-31,16.68,17.15,25.4429,16.394,20.8226,DOWN,0
2011-09-01,16.48,16.85,25.43,16.7,20.6698,DOWN,0
2011-09-02,15.51,15.93,25.4096,16.56,20.5044,UP,1
2011-09-06,15.61,14.48,25.3885,16.246,20.3574,UP,1
2011-09-07,17.25,16.04,25.3754,16.306,20.2378,DOWN,0
2011-09-08,16.75,17.0,25.3596,16.32,20.0852,DOWN,0
2011-09-09,15.87,16.4,25.3397,16.198,19.9144,DOWN,0
2011-09-12,15.64,15.47,25.3148,16.224,19.7192,UP,1
2011-09-13,16.5,15.81,25.2946,16.402,19.5154,UP,1
2011-09-14,17.48,16.77,25.281,16.448,19.348,UP,1
2011-09-15,18.23,17.79,25.2741,16.744,19.2096,UP,1
2011-09-16,18.67,18.54,25.2663,17.304,19.0506,DOWN,0
2011-09-19,18.34,17.96,25.254,17.844,18.8988,DOWN,0
2011-09-20,17.87,18.42,25.2363,18.118,18.759,DOWN,0
2011-09-21,16.68,17.9,25.2116,17.958,18.6002,DOWN,0
2011-09-22,15.78,15.8,25.1824,17.468,18.4396,UP,1
2011-09-23,16.11,15.7,25.1497,16.956,18.296,UP,1
2011-09-26,17.02,16.45,25.1194,16.692,18.1762,UP,1
2011-09-27,17.87,17.64,25.0912,16.692,18.0868,DOWN,0
2011-09-28,17.16,18.0,25.0637,16.788,17.9698,UP,1
2011-09-29,17.17,17.79,25.0372,17.066,17.816,DOWN,0
2011-09-30,16.84,16.72,25.0117,17.212,17.64,DOWN,0
2011-10-03,15.86,16.65,24.9785,16.98,17.4274,UP,1
2011-10-04,17.75,15.57,24.9564,16.956,17.2694,UP,1
2011-10-05,18.9,17.75,24.9396,17.304,17.143,UP,1
2011-10-06,20.04,18.84,24.9257,17.878,17.068,DOWN,0
2011-10-07,19.62,20.18,24.9105,18.434,16.995,UP,1
2011-10-10,20.35,20.26,24.8985,19.332,16.9418,UP,1
2011-10-11,20.54,20.02,24.8876,19.89,16.905,UP,1
2011-10-12,20.57,20.84,24.8769,20.224,16.9014,UP,1
2011-10-13,20.92,20.37,24.8679,20.4,16.9098,UP,1
2011-10-14,21.5,21.41,24.8617,20.776,16.991,DOWN,0
2011-10-17,20.24,21.31,24.8491,20.754,17.0428,UP,1
2011-10-18,21.06,20.1,24.8401,20.858,17.169,UP,1
2011-10-19,23.22,22.94,24.8377,21.388,17.3186,UP,1
2011-10-20,24.12,23.17,24.8359,22.028,17.5082,DOWN,0
2011-10-21,24.01,24.66,24.8337,22.53,17.6658,UP,1
2011-10-24,24.82,24.17,24.8315,23.446,17.8242,DOWN,0
2011-10-25,23.52,24.51,24.8232,23.938,17.9464,UP,1
2011-10-26,23.63,24.02,24.8158,24.02,18.077,UP,1
2011-10-27,24.75,24.91,24.814,24.146,18.2362,DOWN,0
2011-10-28,24.36,24.44,24.8081,24.216,18.4396,DOWN,0
2011-10-31,23.41,23.87,24.7927,23.934,18.6456,DOWN,0
2011-11-01,22.68,22.54,24.7739,23.766,18.8324,UP,1
2011-11-02,23.49,23.23,24.7641,23.738,19.0162,UP,1
2011-11-03,24.67,23.99,24.763,23.722,19.2166,DOWN,0
2011-11-04,24.6,24.26,24.7595,23.77,19.4096,DOWN,0
2011-11-07,24.41,24.54,24.7509,23.97,19.5736,UP,1
2011-11-08,25.4,24.54,24.7471,24.514,19.738,DOWN,0
2011-11-09,23.94,24.34,24.7299,24.604,19.8778,UP,1
2011-11-10,25.82,24.5,24.7205,24.834,20.0606,UP,1
2011-11-11,26.44,26.24,24.7202,25.202,20.2598,DOWN,0
2011-11-14,26.23,26.3,24.7181,25.566,20.4742,UP,1
2011-11-15,26.66,26.07,24.7138,25.818,20.6952,DOWN,0
2011-11-16,26.46,26.28,24.7026,26.322,20.8794,DOWN,0
2011-11-17,25.19,26.5,24.6797,26.196,21.0482,UP,1
2011-11-18,25.4,25.3,24.6542,25.988,21.2388,DOWN,0
2011-11-21,24.98,24.6,24.6233,25.738,21.4256,UP,1
2011-11-22,25.13,24.77,24.5945,25.432,21.5982,DOWN,0
2011-11-23,24.31,24.69,24.5604,25.002,21.7348,DOWN,0
2011-11-25,24.18,24.14,24.5234,24.8,21.8538,UP,1
2011-11-28,25.69,25.22,24.4955,24.858,21.9942,UP,1
2011-11-29,26.0,25.85,24.4607,25.062,22.1474,UP,1
2011-11-30,28.14,26.7,24.4405,25.664,22.3528,DOWN,0
2011-12-01,27.91,28.12,24.4177,26.384,22.5774,UP,1
2011-12-02,27.96,28.35,24.3916,27.14,22.821,UP,1
2011-12-05,28.0,28.55,24.3684,27.602,23.0588,DOWN,0
2011-12-06,27.49,27.95,24.3494,27.9,23.2682,DOWN,0
2011-12-07,27.45,27.19,24.3345,27.762,23.4598,DOWN,0
2011-12-08,27.15,27.35,24.3201,27.61,23.6596,UP,1
2011-12-09,27.79,27.2,24.2981,27.576,23.872,DOWN,0
2011-12-12,27.23,27.35,24.2794,27.422,24.0798,DOWN,0
2011-12-13,26.27,27.51,24.2596,27.178,24.288,DOWN,0
2011-12-14,25.75,25.96,24.233,26.838,24.448,UP,1
2011-12-15,26.04,26.23,24.2028,26.616,24.5908,UP,1
2011-12-16,27.89,27.12,24.1834,26.636,24.7478,UP,1
2011-12-19,28.31,28.36,24.1695,26.852,24.9216,UP,1
2011-12-20,29.86,28.82,24.1614,27.57,25.1118,UP,1
2011-12-21,30.3,29.8,24.157,28.48,25.307,DOWN,0
2011-12-22,29.77,30.33,24.1557,29.226,25.491,UP,1
2011-12-23,30.23,30.03,24.1549,29.694,25.6772,UP,1
2011-12-27,30.31,30.08,24.1546,30.094,25.8534,DOWN,0
2011-12-28,29.38,30.19,24.1496,29.998,26.0362,UP,1
2011-12-29,29.59,29.55,24.1461,29.856,26.2068,DOWN,0
2011-12-30,29.55,29.59,24.1396,29.812,26.3334,DOWN,0
2012-01-03,28.96,30.25,24.1318,29.558,26.4302,UP,1
2012-01-04,29.78,29.19,24.1215,29.452,26.5456,UP,1
2012-01-05,29.93,29.44,24.1155,29.562,26.6478,DOWN,0
2012-01-06,29.63,29.85,24.1068,29.57,26.77,DOWN,0
2012-01-09,29.47,29.82,24.0947,29.554,26.8868,UP,1
2012-01-10,31.41,30.43,24.0893,30.044,27.02,DOWN,0
2012-01-11,31.27,31.16,24.0839,30.342,27.1582,DOWN,0
2012-01-12,31.25,31.54,24.0781,30.606,27.315,DOWN,0
2012-01-13,31.09,30.64,24.07,30.898,27.4832,UP,1
2012-01-17,31.84,31.76,24.0628,31.372,27.6502,UP,1
2012-01-18,34.77,32.22,24.0677,32.044,27.8522,DOWN,0
2012-01-19,34.69,34.9,24.0725,32.728,28.054,DOWN,0
2012-01-20,34.48,34.61,24.0745,33.374,28.2554,DOWN,0
2012-01-23,33.72,34.45,24.074,33.9,28.4218,UP,1
2012-01-24,33.97,33.55,24.0789,34.326,28.6224,UP,1
2012-01-25,34.77,33.7,24.0913,34.326,28.8014,UP,1
2012-01-26,37.87,37.83,24.1213,34.962,29.03,UP,1
2012-01-27,38.43,37.86,24.1563,35.752,29.274,DOWN,0
2012-01-30,38.31,37.79,24.1892,36.67,29.507,DOWN,0
2012-01-31,38.24,38.5,24.2226,37.524,29.7426,UP,1
2012-02-01,38.49,38.52,24.2549,38.268,30.0086,DOWN,0
2012-02-02,38.48,38.63,24.2941,38.39,30.2702,UP,1
2012-02-03,40.34,39.3,24.3383,38.772,30.5774,UP,1
2012-02-06,41.23,40.02,24.4026,39.356,30.8994,DOWN,0
2012-02-07,40.83,41.0,24.4581,39.874,31.2298,UP,1
2012-02-08,41.48,41.14,24.5198,40.472,31.5758,DOWN,0
2012-02-09,40.76,41.77,24.5768,40.928,31.8772,DOWN,0
2012-02-10,40.11,40.5,24.6298,40.882,32.1594,UP,1
2012-02-13,41.27,41.08,24.6913,40.89,32.422,DOWN,0
2012-02-14,41.19,40.84,24.7502,40.962,32.6876,DOWN,0
2012-02-15,40.41,41.44,24.806,40.748,32.9366,UP,1
2012-02-16,41.25,40.51,24.8706,40.846,33.2016,DOWN,0
2012-02-17,40.68,41.5,24.9372,40.96,33.4654,DOWN,0
2012-02-21,39.5,40.97,24.9981,40.606,33.7064,UP,1
2012-02-22,41.15,39.63,25.0656,40.598,33.9864,UP,1
2012-02-23,42.0,40.94,25.1393,40.916,34.2706,UP,1
2012-02-24,42.89,42.59,25.2134,41.244,34.5838,UP,1
2012-02-27,43.25,42.57,25.294,41.758,34.9234,DOWN,0
2012-02-28,42.22,43.01,25.3718,42.302,35.2528,DOWN,0
2012-02-29,41.68,42.49,25.4498,42.408,35.5656,UP,1
2012-03-01,42.51,42.07,25.5326,42.51,35.858,UP,1
2012-03-02,43.3,42.52,25.6238,42.592,36.1578,DOWN,0
2012-03-05,42.41,43.0,25.7078,42.424,36.4088,DOWN,0
2012-03-06,41.36,41.63,25.7869,42.252,36.63,UP,1
2012-03-07,42.46,41.74,25.8733,42.408,36.8838,UP,1
2012-03-08,43.26,42.79,25.9675,42.558,37.1444,DOWN,0
2012-03-09,42.88,43.26,26.0607,42.474,37.3958,DOWN,0
2012-03-12,42.27,42.69,26.1461,42.446,37.6536,UP,1
2012-03-13,43.14,42.46,26.2346,42.802,37.9246,DOWN,0
2012-03-14,42.84,42.73,26.3204,42.878,38.1904,UP,1
2012-03-15,43.26,43.12,26.4,42.878,38.4764,DOWN,0
2012-03-16,42.58,43.35,26.4851,42.818,38.7324,DOWN,0
2012-03-19,42.07,42.37,26.5683,42.778,38.9752,DOWN,0
2012-03-20,41.07,41.61,26.6507,42.364,39.204,UP,1
2012-03-21,42.32,41.36,26.7428,42.26,39.461,DOWN,0
2012-03-22,41.6,41.87,26.8324,41.928,39.6648,DOWN,0
2012-03-23,41.39,41.55,26.9284,41.69,39.8672,UP,1
2012-03-26,42.09,41.85,27.0247,41.694,40.084,UP,1
2012-03-27,42.15,42.21,27.1239,41.91,40.3052,UP,1
2012-03-28,42.38,42.2,27.2233,41.922,40.516,UP,1
2012-03-29,42.82,41.86,27.3176,42.166,40.677,UP,1
2012-03-30,42.89,43.25,27.416,42.466,40.841,UP,1
2012-04-02,44.25,42.91,27.521,42.898,41.0364,UP,1
2012-04-03,44.89,44.19,27.6292,43.446,41.2598,DOWN,0
2012-04-04,43.39,44.27,27.7301,43.648,41.4482,DOWN,0
2012-04-05,42.85,43.03,27.8236,43.654,41.6098,DOWN,0
2012-04-09,41.5,41.28,27.9105,43.376,41.6824,DOWN,0
2012-04-10,38.61,41.33,27.9847,42.248,41.686,UP,1
2012-04-11,39.08,39.26,28.0653,41.086,41.7014,UP,1
2012-04-12,40.65,39.09,28.1524,40.538,41.7496,DOWN,0
2012-04-13,40.3,40.53,28.232,40.028,41.7858,DOWN,0
2012-04-16,40.3,40.62,28.3114,39.788,41.8222,UP,1
2012-04-17,40.91,40.76,28.389,40.248,41.8336,UP,1
2012-04-18,45.75,44.38,28.4843,41.582,41.924,DOWN,0
2012-04-19,45.15,45.85,28.5808,42.482,42.0104,UP,1
2012-04-20,45.16,45.97,28.6808,43.454,42.084,DOWN,0
2012-04-23,44.37,44.17,28.7696,44.268,42.1562,UP,1
2012-04-24,44.67,44.36,28.8633,45.02,42.2474,UP,1
2012-04-25,45.99,45.29,28.9689,45.068,42.3418,DOWN,0
2012-04-26,44.95,45.99,29.0706,45.028,42.417,UP,1
2012-04-27,46.82,45.26,29.1856,45.36,42.5452,DOWN,0
2012-04-30,46.68,46.89,29.3026,45.822,42.6538,DOWN,0
2012-05-01,44.8,44.9,29.4115,45.848,42.7362,UP,1
2012-05-02,45.14,44.3,29.5255,45.678,42.849,DOWN,0
2012-05-03,43.75,45.23,29.6292,45.438,42.901,DOWN,0
2012-05-04,42.21,43.29,29.716,44.516,42.9052,UP,1
2012-05-07,42.77,42.25,29.8016,43.734,42.9028,DOWN,0
2012-05-08,42.11,42.43,29.8797,43.196,42.88,UP,1
2012-05-09,42.44,41.23,29.9637,42.656,42.8844,UP,1
2012-05-10,43.1,43.33,30.0531,42.526,42.9128,UP,1
2012-05-11,43.41,42.46,30.1512,42.766,42.9308,DOWN,0
2012-05-14,40.91,42.61,30.2394,42.394,42.883,DOWN,0
2012-05-15,39.19,41.1,30.3203,41.81,42.8186,DOWN,0
2012-05-16,37.98,39.34,30.3983,40.918,42.751,DOWN,0
2012-05-17,33.89,38.48,30.464,39.076,42.5796,DOWN,0
2012-05-18,33.05,33.98,30.5267,37.004,42.3754,UP,1
2012-05-21,35.92,33.09,30.6191,36.006,42.2362,DOWN,0
2012-05-22,35.65,35.97,30.7091,35.298,42.1038,UP,1
2012-05-23,36.61,35.03,30.8184,35.024,41.9732,DOWN,0
2012-05-24,36.36,36.8,30.9215,35.518,41.8436,UP,1
2012-05-25,36.66,36.36,31.0316,36.24,41.7116,UP,1
2012-05-29,38.41,37.57,31.143,36.738,41.6282,DOWN,0
2012-05-30,36.68,37.63,31.2419,36.944,41.5204,DOWN,0
2012-05-31,34.55,36.83,31.3276,36.532,41.39,DOWN,0
2012-06-01,31.11,32.8,31.3977,35.482,41.1658,DOWN,0
2012-06-04,30.16,31.7,31.4645,34.182,40.937,UP,1
2012-06-05,31.91,30.18,31.5531,32.882,40.7474,UP,1
2012-06-06,32.6,32.45,31.6506,32.066,40.5576,UP,1
2012-06-07,33.44,33.43,31.7511,31.844,40.3834,DOWN,0
2012-06-08,32.55,33.27,31.8423,32.132,40.1868,DOWN,0
2012-06-11,30.18,33.05,31.92,32.136,39.934,UP,1
2012-06-12,32.3,30.66,32.0067,32.214,39.7222,DOWN,0
2012-06-13,31.67,31.98,32.084,32.028,39.4706,UP,1
2012-06-14,33.06,31.64,32.1634,31.952,39.234,UP,1
2012-06-15,34.81,33.57,32.2527,32.404,39.0624,DOWN,0
2012-06-18,34.79,34.28,32.3433,33.326,38.9012,UP,1
2012-06-19,36.93,34.94,32.4455,34.252,38.8098,DOWN,0
2012-06-20,35.33,36.23,32.5446,34.984,38.7442,DOWN,0
2012-06-21,34.13,36.33,32.6372,35.198,38.6452,DOWN,0
2012-06-22,33.43,34.51,32.7181,34.922,38.5008,DOWN,0
2012-06-25,31.57,32.65,32.7922,34.278,38.3262,UP,1
2012-06-26,31.74,31.92,32.8716,33.24,38.155,DOWN,0
2012-06-27,31.42,31.99,32.9505,32.458,37.9652,UP,1
2012-06-28,32.14,30.99,33.0287,32.06,37.693,UP,1
2012-06-29,34.04,33.58,33.1115,32.182,37.4708,DOWN,0
2012-07-02,33.87,34.24,33.1897,32.642,37.245,UP,1
2012-07-03,35.84,33.92,33.2755,33.462,37.0744,DOWN,0
2012-07-05,35.73,35.59,33.3625,34.324,36.8956,DOWN,0
2012-07-06,34.04,35.1,33.4433,34.704,36.6566,UP,1
2012-07-09,35.26,33.89,33.5362,34.948,36.4628,DOWN,0
2012-07-10,33.08,35.71,33.6227,34.79,36.188,DOWN,0
2012-07-11,32.23,33.2,33.7033,34.068,35.899,UP,1
2012-07-12,33.53,31.78,33.7859,33.628,35.6736,UP,1
2012-07-13,34.89,33.7,33.871,33.798,35.4686,DOWN,0
2012-07-16,34.13,34.6,33.9558,33.572,35.2762,UP,1
2012-07-17,34.43,34.49,34.0421,33.842,35.1206,DOWN,0
2012-07-18,29.66,33.02,34.1062,33.328,34.8584,UP,1
2012-07-19,29.8,29.76,34.1759,32.582,34.6122,UP,1
2012-07-20,30.39,29.4,34.2391,31.682,34.3712,UP,1
2012-07-23,30.94,29.66,34.2993,31.044,34.128,DOWN,0
2012-07-24,28.2,30.81,34.3401,29.798,33.8238,DOWN,0
2012-07-25,27.23,29.01,34.3782,29.312,33.5502,UP,1
2012-07-26,27.43,28.07,34.4136,28.838,33.315,UP,1
2012-07-27,29.63,27.79,34.459,28.686,33.148,DOWN,0
2012-07-30,29.17,29.65,34.502,28.332,33.0536,DOWN,0
2012-07-31,28.91,29.22,34.542,28.474,32.9708,DOWN,0
2012-08-01,27.78,28.99,34.5734,28.584,32.808,UP,1
2012-08-02,28.07,27.72,34.6125,28.712,32.6564,UP,1
2012-08-03,30.23,28.81,34.6584,28.832,32.5288,UP,1
2012-08-06,31.1,30.39,34.6978,29.218,32.4236,UP,1
2012-08-07,31.95,31.29,34.7369,29.826,32.3294,UP,1
2012-08-08,32.1,31.08,34.7774,30.69,32.2032,UP,1
2012-08-09,32.67,32.12,34.8166,31.61,32.123,DOWN,0
2012-08-10,32.62,32.33,34.8621,32.088,32.0844,DOWN,0
2012-08-13,32.29,32.39,34.9054,32.326,32.108,UP,1
2012-08-14,32.31,32.73,34.9432,32.398,32.151,UP,1
2012-08-15,32.65,32.45,34.9847,32.508,32.1658,UP,1
2012-08-16,34.02,32.68,35.0377,32.778,32.1942,UP,1
2012-08-17,35.15,34.21,35.1001,33.284,32.2284,DOWN,0
2012-08-20,33.58,34.6,35.1505,33.542,32.249,DOWN,0
2012-08-21,33.13,33.77,35.1928,33.706,32.308,DOWN,0
2012-08-22,32.9,33.1,35.2343,33.756,32.32,DOWN,0
2012-08-23,31.97,32.85,35.2721,33.346,32.326,UP,1
2012-08-24,32.25,31.94,35.3064,32.766,32.3098,DOWN,0
2012-08-27,31.94,32.5,35.3464,32.438,32.2524,DOWN,0
2012-08-28,31.37,31.8,35.3741,32.086,32.184,UP,1
2012-08-29,31.48,31.44,35.3993,31.802,32.075,UP,1
2012-08-30,31.5,31.12,35.4257,31.708,31.9984,UP,1
2012-08-31,32.31,31.85,35.4539,31.72,31.962,UP,1
2012-09-04,34.42,32.97,35.4937,32.216,31.9818,DOWN,0
2012-09-05,34.37,34.36,35.5396,32.816,32.0378,UP,1
2012-09-06,36.9,34.83,35.5971,33.9,32.141,UP,1
2012-09-07,37.83,36.98,35.6614,35.166,32.2692,UP,1
2012-09-10,37.92,37.59,35.7253,36.288,32.3848,DOWN,0
2012-09-11,37.05,38.06,35.789,36.814,32.445,DOWN,0
2012-09-12,36.08,36.76,35.8485,37.156,32.4892,UP,1
2012-09-13,37.71,35.99,35.9086,37.318,32.5266,DOWN,0
2012-09-14,37.38,37.71,35.9655,37.228,32.5596,DOWN,0
2012-09-17,35.85,37.22,36.0041,36.814,32.5958,DOWN,0
2012-09-18,35.31,35.75,36.0411,36.466,32.5968,UP,1
2012-09-19,37.55,35.48,36.089,36.76,32.6862,DOWN,0
2012-09-20,36.79,37.14,36.133,36.576,32.7774,UP,1
2012-09-21,36.91,37.05,36.1801,36.482,32.845,DOWN,0
2012-09-24,36.24,36.63,36.224,36.56,32.872,DOWN,0
2012-09-25,34.44,36.46,36.2605,36.386,32.8782,DOWN,0
2012-09-26,32.84,34.42,36.2857,35.444,32.8464,UP,1
2012-09-27,33.33,33.32,36.3162,34.752,32.9198,DOWN,0
2012-09-28,32.71,33.1,36.3484,33.912,32.978,DOWN,0
2012-10-01,32.28,32.91,36.3811,33.12,33.0158,UP,1
2012-10-02,32.48,32.55,36.4133,32.728,33.0466,DOWN,0
2012-10-03,32.18,32.48,36.4347,32.596,33.1262,UP,1
2012-10-04,33.58,32.4,36.4611,32.646,33.2532,UP,1
2012-10-05,33.9,34.1,36.4813,32.884,33.3826,DOWN,0
2012-10-08,33.22,33.4,36.4959,33.072,33.4544,DOWN,0
2012-10-09,33.05,33.25,36.5123,33.186,33.532,DOWN,0
2012-10-10,32.1,33.13,36.5216,33.17,33.5958,UP,1
2012-10-11,32.49,32.68,36.5325,32.952,33.69,DOWN,0
2012-10-12,32.08,32.5,36.546,32.588,33.7702,UP,1
2012-10-15,33.44,32.31,36.5653,32.632,33.8344,UP,1
2012-10-16,33.96,33.44,36.5873,32.814,33.8916,UP,1
2012-10-17,39.22,36.83,36.6386,34.238,34.037,UP,1
2012-10-18,39.94,38.96,36.6894,35.728,34.1938,DOWN,0
2012-10-19,38.58,39.58,36.7327,37.028,34.312,UP,1
2012-10-22,38.71,38.65,36.7781,38.082,34.4338,UP,1
2012-10-23,38.79,37.92,36.8247,39.048,34.5638,UP,1
2012-10-24,38.8,39.19,36.8616,38.964,34.6936,UP,1
2012-10-25,39.08,39.31,36.9007,38.792,34.8222,DOWN,0
2012-10-26,38.72,38.95,36.938,38.82,34.9162,UP,1
2012-10-31,40.66,39.16,36.9859,39.21,35.0264,UP,1
2012-11-01,42.67,40.87,37.04,39.986,35.2082,DOWN,0
2012-11-02,40.94,42.64,37.0709,40.414,35.3644,UP,1
2012-11-05,41.1,41.41,37.1029,40.818,35.5284,UP,1
2012-11-06,41.44,41.47,37.1377,41.362,35.7178,DOWN,0
2012-11-07,40.18,40.48,37.17,41.266,35.8764,DOWN,0
2012-11-08,38.87,40.32,37.1945,40.506,36.015,UP,1
2012-11-09,39.67,38.71,37.219,40.252,36.181,UP,1
2012-11-12,40.77,40.13,37.2335,40.186,36.3668,UP,1
2012-11-13,41.17,40.05,37.2472,40.132,36.5602,DOWN,0
2012-11-14,39.17,41.24,37.2515,39.93,36.6974,DOWN,0
2012-11-15,37.77,39.01,37.2492,39.71,36.7644,UP,1
2012-11-16,38.95,38.02,37.2515,39.566,36.856,UP,1
2012-11-19,40.3,39.77,37.2606,39.472,36.924,DOWN,0
2012-11-20,40.04,40.11,37.2591,39.246,36.9682,UP,1
2012-11-21,41.0,40.25,37.2579,39.612,37.0298,UP,1
2012-11-23,41.25,41.11,37.26,40.308,37.1138,DOWN,0
2012-11-26,41.0,40.93,37.2576,40.718,37.2122,DOWN,0
2012-11-27,39.86,41.0,37.2531,40.63,37.2552,UP,1
2012-11-28,40.99,39.77,37.2575,40.82,37.3274,UP,1
2012-11-29,41.5,41.4,37.2587,40.92,37.4404,UP,1
2012-11-30,41.53,41.28,37.2604,40.976,37.5648,UP,1
2012-12-03,41.67,41.95,37.2667,41.11,37.6472,UP,1
2012-12-04,42.21,41.54,37.2715,41.58,37.7556,UP,1
2012-12-05,42.57,42.31,37.2809,41.896,37.8688,UP,1
2012-12-06,42.58,42.48,37.2963,42.112,37.9956,UP,1
2012-12-07,42.7,43.04,37.3041,42.346,38.1608,UP,1
2012-12-10,43.2,42.62,37.3101,42.652,38.368,DOWN,0
2012-12-11,43.08,43.56,37.311,42.826,38.563,UP,1
2012-12-12,43.22,43.96,37.3109,42.956,38.7732,DOWN,0
2012-12-13,42.41,43.17,37.3118,42.922,38.9758,DOWN,0
2012-12-14,42.28,42.44,37.3148,42.838,39.1718,UP,1
2012-12-17,42.54,42.58,37.315,42.706,39.379,UP,1
2012-12-18,44.68,42.91,37.3219,43.026,39.601,UP,1
2012-12-19,44.78,44.82,37.3337,43.338,39.8186,UP,1
2012-12-20,45.13,44.75,37.3526,43.882,40.0568,DOWN,0
2012-12-21,44.8,43.9,37.3643,44.386,40.2918,UP,1
2012-12-24,44.98,44.62,37.3729,44.874,40.5494,DOWN,0
2012-12-26,44.22,44.76,37.3796,44.782,40.784,DOWN,0
2012-12-27,43.48,44.44,37.3856,44.522,41.012,DOWN,0
2012-12-28,42.72,43.55,37.3835,44.04,41.1976,UP,1
2012-12-31,45.52,42.68,37.3969,44.184,41.4288,UP,1
2013-01-02,47.91,47.0,37.4202,44.77,41.6026,UP,1
2013-01-03,48.05,47.97,37.4475,45.536,41.7648,UP,1
2013-01-04,48.99,48.32,37.4821,46.638,41.973,DOWN,0
2013-01-07,48.25,48.47,37.518,47.744,42.1638,DOWN,0
2013-01-08,48.1,48.7,37.5469,48.26,42.35,UP,1
2013-01-09,48.25,48.58,37.5802,48.328,42.539,DOWN,0
