ticker,ROST US Equity,ROST US Equity,ROST US Equity,ROST US Equity,ROST US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-08-07,90.75,89.86,79.0536,89.076,85.48,UP,1
2018-08-08,91.83,90.78,79.1916,90.156,85.7718,UP,1
2018-08-09,92.17,91.96,79.3309,90.698,86.0372,DOWN,0
2018-08-10,91.6,91.32,79.4672,91.208,86.2916,DOWN,0
2018-08-13,91.01,91.63,79.603,91.472,86.4976,UP,1
2018-08-14,92.85,91.41,79.7459,91.892,86.6918,DOWN,0
2018-08-15,91.17,92.19,79.8827,91.76,86.8374,UP,1
2018-08-16,91.74,91.89,80.0243,91.674,86.9822,UP,1
2018-08-17,91.87,91.85,80.1662,91.728,87.1178,UP,1
2018-08-20,92.32,92.23,80.3104,91.99,87.2474,UP,1
2018-08-21,92.89,93.21,80.453,91.998,87.394,UP,1
2018-08-22,93.41,93.14,80.5994,92.446,87.548,UP,1
2018-08-23,95.03,93.82,80.7539,93.104,87.7548,UP,1
2018-08-24,95.09,92.0,80.9054,93.748,87.9666,DOWN,0
2018-08-27,94.26,95.63,81.0573,94.136,88.149,UP,1
2018-08-28,94.61,94.35,81.2075,94.48,88.3422,UP,1
2018-08-29,96.06,94.72,81.359,95.01,88.5644,DOWN,0
2018-08-30,94.91,95.44,81.509,94.986,88.7304,UP,1
2018-08-31,95.78,94.57,81.6656,95.124,88.9136,UP,1
2018-09-04,97.69,96.16,81.831,95.81,89.1478,DOWN,0
2018-09-05,97.46,97.7,81.9898,96.38,89.3918,DOWN,0
2018-09-06,97.35,97.53,82.1153,96.638,89.6304,DOWN,0
2018-09-07,96.55,97.13,82.2344,96.966,89.864,UP,1
2018-09-10,97.91,96.99,82.3606,97.392,90.1202,UP,1
2018-09-11,98.46,97.95,82.4914,97.546,90.3944,DOWN,0
2018-09-12,97.27,98.13,82.6211,97.508,90.6484,DOWN,0
2018-09-13,97.1,97.55,82.75,97.458,90.8872,DOWN,0
2018-09-14,96.79,97.09,82.8699,97.506,91.1208,DOWN,0
2018-09-17,96.22,96.89,82.9712,97.168,91.3188,UP,1
2018-09-18,96.94,96.03,83.0758,96.864,91.5318,UP,1
2018-09-19,96.95,96.69,83.1819,96.8,91.7524,DOWN,0
2018-09-20,96.43,96.98,83.274,96.666,91.9858,UP,1
2018-09-21,97.49,96.72,83.3763,96.806,92.2392,DOWN,0
2018-09-24,97.29,97.35,83.4788,97.02,92.4818,UP,1
2018-09-25,97.51,97.64,83.5829,97.134,92.7292,UP,1
2018-09-26,99.17,97.99,83.6943,97.578,92.9848,UP,1
2018-09-27,99.46,99.37,83.8078,98.184,93.2336,DOWN,0
2018-09-28,99.1,99.37,83.9212,98.506,93.4668,DOWN,0
2018-10-01,98.58,99.99,84.0293,98.764,93.7066,DOWN,0
2018-10-02,96.32,98.45,84.1333,98.526,93.8824,UP,1
2018-10-03,96.74,96.68,84.2372,98.04,94.0874,DOWN,0
2018-10-04,95.13,96.59,84.3251,97.174,94.2408,DOWN,0
2018-10-05,94.63,96.45,84.4055,96.28,94.3724,UP,1
2018-10-08,95.88,94.57,84.4869,95.74,94.5714,UP,1
2018-10-09,97.15,96.08,84.5719,95.906,94.7796,DOWN,0
2018-10-10,95.02,97.16,84.6448,95.562,94.9314,DOWN,0
2018-10-11,94.32,94.95,84.7116,95.4,95.0892,UP,1
2018-10-12,95.87,95.05,84.7873,95.648,95.2174,UP,1
2018-10-15,96.63,95.75,84.8674,95.798,95.369,UP,1
2018-10-16,98.32,97.68,84.9578,96.032,95.5416,DOWN,0
2018-10-17,96.96,98.06,85.0401,96.42,95.6658,DOWN,0
2018-10-18,95.93,97.31,85.1175,96.742,95.7478,DOWN,0
2018-10-19,94.69,96.85,85.1864,96.506,95.7982,UP,1
2018-10-22,96.67,94.95,85.2599,96.514,95.8996,DOWN,0
2018-10-23,96.15,95.77,85.3345,96.08,96.0024,DOWN,0
2018-10-24,95.41,95.78,85.409,95.77,96.0536,UP,1
2018-10-25,96.4,95.71,85.4876,95.864,96.1582,UP,1
2018-10-26,96.73,94.08,85.5585,96.272,96.258,UP,1
2018-10-29,98.28,97.87,85.632,96.594,96.3862,UP,1
2018-10-30,99.78,98.59,85.7265,97.32,96.5354,DOWN,0
2018-10-31,99.0,100.28,85.815,98.038,96.6576,DOWN,0
2018-11-01,98.42,99.23,85.8989,98.442,96.7578,UP,1
2018-11-02,100.03,99.24,85.9802,99.102,96.8578,UP,1
2018-11-05,101.26,100.43,86.0641,99.698,96.9812,UP,1
2018-11-06,101.48,101.16,86.1486,100.038,97.1256,UP,1
2018-11-07,102.75,102.09,86.2394,100.788,97.2884,UP,1
2018-11-08,103.33,102.84,86.3341,101.77,97.4338,DOWN,0
2018-11-09,102.76,103.39,86.4206,102.316,97.5908,DOWN,0
2018-11-12,101.77,102.76,86.5066,102.418,97.7106,DOWN,0
2018-11-13,100.25,101.76,86.5909,102.172,97.7618,DOWN,0
2018-11-14,97.9,100.98,86.6685,101.202,97.7706,DOWN,0
2018-11-15,96.48,96.92,86.7409,99.832,97.7532,DOWN,0
2018-11-16,95.28,95.65,86.8219,98.336,97.7278,DOWN,0
2018-11-19,91.19,95.0,86.8933,96.22,97.5934,DOWN,0
2018-11-20,82.64,84.4,86.9148,92.698,97.277,DOWN,0
2018-11-21,81.63,84.5,86.933,89.444,96.9642,DOWN,0
2018-11-23,80.36,81.02,86.9595,86.22,96.6294,UP,1
2018-11-26,80.93,81.47,86.9776,83.35,96.3122,UP,1
2018-11-27,82.73,80.74,87.0045,81.658,96.0424,UP,1
2018-11-28,86.43,83.32,87.0475,82.416,95.8322,DOWN,0
2018-11-29,85.94,86.22,87.0826,83.278,95.612,UP,1
2018-11-30,87.6,85.8,87.1175,84.726,95.4354,DOWN,0
2018-12-03,84.75,88.33,87.1404,85.49,95.1806,DOWN,0
2018-12-04,81.76,84.98,87.1593,85.296,94.87,DOWN,0
2018-12-06,81.58,80.68,87.1778,84.326,94.5514,DOWN,0
2018-12-07,78.34,81.02,87.177,82.806,94.1348,UP,1
2018-12-10,80.01,78.37,87.1827,81.288,93.7458,UP,1
2018-12-11,80.55,80.86,87.1857,80.448,93.3748,UP,1
2018-12-12,80.9,82.2,87.2025,80.276,93.0212,DOWN,0
2018-12-13,80.82,81.26,87.2162,80.124,92.7112,DOWN,0
2018-12-14,79.21,80.31,87.2225,80.298,92.3606,DOWN,0
2018-12-17,78.28,78.98,87.2218,79.952,92.0236,UP,1
2018-12-18,78.89,79.15,87.2263,79.62,91.7088,DOWN,0
2018-12-19,78.47,79.27,87.2161,79.134,91.3606,DOWN,0
2018-12-20,77.16,78.23,87.2249,78.402,90.9608,DOWN,0
2018-12-21,76.98,77.62,87.2337,77.956,90.6,DOWN,0
2018-12-24,76.3,77.02,87.2302,77.56,90.2396,UP,1
2018-12-26,81.79,76.55,87.257,78.14,89.958,UP,1
2018-12-27,81.84,80.77,87.2812,78.814,89.6622,DOWN,0
2018-12-28,81.58,82.13,87.3032,79.698,89.3274,UP,1
2018-12-31,83.2,82.06,87.3351,80.942,89.0522,UP,1
2019-01-02,83.78,81.8,87.3702,82.438,88.8092,DOWN,0
2019-01-03,83.08,82.96,87.4004,82.696,88.577,UP,1
2019-01-04,85.34,84.04,87.4406,83.396,88.3504,UP,1
2019-01-07,88.93,84.75,87.4982,84.866,88.206,UP,1
2019-01-08,91.54,89.41,87.5807,86.534,88.1286,DOWN,0
2019-01-09,90.34,91.87,87.6582,87.846,88.0074,UP,1
2019-01-10,90.73,88.1,87.7252,89.376,87.8874,UP,1
2019-01-11,91.21,90.59,87.7967,90.55,87.746,DOWN,0
2019-01-14,90.63,90.44,87.869,90.89,87.563,UP,1
2019-01-15,90.85,90.61,87.9334,90.752,87.4,DOWN,0
2019-01-16,90.25,91.0,88.0058,90.734,87.2366,UP,1
2019-01-17,90.8,89.67,88.0788,90.748,87.052,UP,1
2019-01-18,93.01,91.68,88.1507,91.108,86.887,DOWN,0
2019-01-22,91.63,92.18,88.21,91.308,86.69,DOWN,0
2019-01-23,91.51,91.86,88.2803,91.44,86.4652,DOWN,0
2019-01-24,91.2,91.84,88.3516,91.63,86.2226,UP,1
2019-01-25,92.51,92.23,88.4235,91.972,86.0176,DOWN,0
2019-01-28,91.54,92.25,88.4947,91.678,85.813,DOWN,0
2019-01-29,91.47,91.54,88.5613,91.646,85.6374,UP,1
2019-01-30,92.29,91.83,88.6419,91.802,85.5252,DOWN,0
2019-01-31,92.12,92.27,88.7146,91.986,85.438,DOWN,0
2019-02-01,91.73,92.45,88.7794,91.83,85.367,UP,1
2019-02-04,92.34,91.75,88.8466,91.99,85.39,UP,1
2019-02-05,93.19,92.3,88.9188,92.334,85.601,DOWN,0
2019-02-06,92.66,92.92,88.9955,92.408,85.8216,DOWN,0
2019-02-07,92.59,92.16,89.0678,92.502,86.0662,UP,1
2019-02-08,92.95,92.33,89.1439,92.746,86.3066,UP,1
2019-02-11,94.13,93.25,89.2231,93.104,86.5346,UP,1
2019-02-12,94.76,94.63,89.2948,93.418,86.7012,DOWN,0
2019-02-13,94.64,95.13,89.3596,93.814,86.8752,DOWN,0
2019-02-14,93.29,94.13,89.4218,93.954,86.989,UP,1
2019-02-15,94.01,94.32,89.495,94.166,87.1742,DOWN,0
2019-02-19,93.67,93.98,89.5648,94.074,87.4124,UP,1
2019-02-20,93.97,93.75,89.6328,93.916,87.6602,DOWN,0
2019-02-21,93.53,93.93,89.6969,93.694,87.964,UP,1
2019-02-22,94.37,93.63,89.7715,93.91,88.2512,DOWN,0
2019-02-25,93.86,94.7,89.8366,93.88,88.5174,UP,1
2019-02-26,94.34,93.91,89.8991,94.014,88.7862,UP,1
2019-02-27,94.78,93.82,89.9664,94.176,89.0654,UP,1
2019-02-28,94.83,94.86,90.0309,94.436,89.3778,UP,1
2019-03-01,94.86,95.78,90.0919,94.534,89.7094,DOWN,0
2019-03-04,93.6,95.42,90.146,94.482,90.0036,UP,1
2019-03-05,94.17,95.11,90.2,94.448,90.3176,UP,1
2019-03-06,94.43,94.0,90.255,94.378,90.663,DOWN,0
2019-03-07,92.41,93.58,90.3047,93.894,90.9716,DOWN,0
2019-03-08,89.06,91.48,90.3404,92.734,91.2268,UP,1
2019-03-11,90.74,89.32,90.3824,92.162,91.4058,UP,1
2019-03-12,91.16,90.83,90.4251,91.56,91.5922,DOWN,0
2019-03-13,90.69,91.26,90.4638,90.812,91.7744,DOWN,0
2019-03-14,89.24,90.46,90.5233,90.178,91.8952,UP,1
2019-03-15,89.9,89.09,90.5866,90.346,92.0176,UP,1
2019-03-18,91.13,89.65,90.6477,90.424,92.1786,UP,1
2019-03-19,91.72,91.2,90.7119,90.536,92.3062,DOWN,0
2019-03-20,91.51,91.7,90.7659,90.7,92.3578,DOWN,0
2019-03-21,91.5,91.35,90.8077,91.152,92.357,DOWN,0
2019-03-22,89.53,91.07,90.8359,91.078,92.3408,UP,1
2019-03-25,89.8,89.24,90.8624,90.812,92.3222,UP,1
2019-03-26,90.9,90.26,90.8915,90.648,92.316,UP,1
2019-03-27,91.66,91.0,90.9206,90.678,92.3366,UP,1
2019-03-28,91.91,92.09,90.9523,90.76,92.3578,UP,1
2019-03-29,93.1,92.46,90.9893,91.474,92.4148,UP,1
2019-04-01,94.26,93.77,91.0371,92.366,92.484,DOWN,0
2019-04-02,93.76,94.12,91.0834,92.938,92.499,UP,1
2019-04-03,94.98,94.36,91.1326,93.602,92.566,UP,1
2019-04-04,97.48,95.06,91.1953,94.716,92.6854,UP,1
2019-04-05,98.41,97.79,91.2626,95.778,92.8296,UP,1
2019-04-08,98.67,98.2,91.3229,96.66,92.9528,DOWN,0
2019-04-09,97.55,97.97,91.3775,97.418,93.073,UP,1
2019-04-10,98.34,98.06,91.4393,98.09,93.2104,DOWN,0
2019-04-11,97.63,98.62,91.5012,98.12,93.3172,DOWN,0
2019-04-12,97.37,97.82,91.5609,97.912,93.4222,UP,1
2019-04-15,98.01,97.28,91.6266,97.78,93.5478,UP,1
2019-04-16,98.88,98.46,91.6955,98.046,93.6786,UP,1
2019-04-17,99.92,99.32,91.7714,98.362,93.8132,UP,1
2019-04-18,100.0,100.45,91.8485,98.836,93.96,DOWN,0
2019-04-22,97.78,99.6,91.9116,98.918,94.0638,UP,1
2019-04-23,97.86,98.23,91.9754,98.888,94.162,UP,1
2019-04-24,98.56,97.94,92.0366,98.824,94.2506,DOWN,0
2019-04-25,98.02,97.57,92.0952,98.444,94.3158,UP,1
2019-04-26,98.55,98.32,92.1584,98.154,94.394,DOWN,0
2019-04-29,98.27,98.43,92.2259,98.252,94.4936,DOWN,0
2019-04-30,97.66,98.27,92.2901,98.212,94.5666,DOWN,0
2019-05-01,95.88,97.5,92.3437,97.676,94.6108,UP,1
2019-05-02,96.36,96.01,92.3998,97.344,94.6586,UP,1
2019-05-03,97.13,96.95,92.4535,97.06,94.7306,UP,1
2019-05-06,97.39,95.73,92.5054,96.884,94.791,DOWN,0
2019-05-07,95.76,96.75,92.547,96.504,94.829,UP,1
2019-05-08,96.83,95.57,92.5982,96.694,94.8788,UP,1
2019-05-09,97.01,95.92,92.6456,96.824,94.9234,UP,1
2019-05-10,97.49,96.49,92.7006,96.896,94.9766,DOWN,0
2019-05-13,93.45,95.78,92.7305,96.108,94.9484,UP,1
2019-05-14,94.46,94.0,92.7626,95.848,94.9656,UP,1
2019-05-15,94.5,93.7,92.8054,95.382,94.9722,UP,1
2019-05-16,95.88,94.93,92.8511,95.156,95.0012,UP,1
2019-05-17,97.2,95.4,92.9,95.098,95.097,DOWN,0
2019-05-20,96.67,96.77,92.9512,95.742,95.2492,UP,1
2019-05-21,97.4,96.44,92.9909,96.33,95.3824,DOWN,0
2019-05-22,94.53,96.83,93.0183,96.336,95.4498,DOWN,0
2019-05-23,94.51,93.94,93.0424,96.062,95.5262,DOWN,0
2019-05-24,92.78,92.58,93.0525,95.178,95.597,DOWN,0
2019-05-28,91.33,93.69,93.05,94.11,95.6256,DOWN,0
2019-05-29,90.3,90.77,93.0407,92.69,95.609,UP,1
2019-05-30,92.9,90.65,93.0472,92.364,95.6326,UP,1
2019-05-31,92.99,91.84,93.0571,92.06,95.6622,DOWN,0
2019-06-03,92.04,92.93,93.0531,91.912,95.673,UP,1
2019-06-04,94.64,92.8,93.0704,92.574,95.7752,UP,1
2019-06-05,94.99,94.93,93.0867,93.512,95.879,UP,1
2019-06-06,96.16,95.25,93.1081,94.164,95.9842,UP,1
2019-06-07,99.16,96.85,93.1423,95.398,96.1342,DOWN,0
2019-06-10,98.0,99.1,93.1679,96.59,96.256,UP,1
2019-06-11,98.47,98.63,93.1932,97.356,96.3634,DOWN,0
2019-06-12,98.31,98.79,93.2096,98.02,96.4444,UP,1
2019-06-13,100.54,98.98,93.2368,98.896,96.58,UP,1
2019-06-14,100.97,100.77,93.2704,99.258,96.6998,UP,1
2019-06-17,101.44,100.98,93.3045,99.946,96.779,UP,1
2019-06-18,102.61,102.33,93.3373,100.774,96.863,UP,1
2019-06-19,103.38,102.83,93.3796,101.788,96.9572,UP,1
2019-06-20,104.57,104.07,93.4236,102.594,97.0976,DOWN,0
2019-06-21,103.96,104.65,93.4549,103.192,97.21,DOWN,0
2019-06-24,102.85,103.0,93.4819,103.474,97.3144,DOWN,0
2019-06-25,101.51,102.84,93.5027,103.254,97.3972,UP,1
2019-06-26,102.4,102.07,93.5319,103.058,97.485,DOWN,0
2019-06-27,100.54,99.6,93.5451,102.252,97.5182,DOWN,0
2019-06-28,99.12,100.65,93.5484,101.284,97.5022,DOWN,0
2019-07-01,98.98,100.53,93.5569,100.51,97.4818,DOWN,0
2019-07-02,98.18,98.79,93.5623,99.844,97.4898,UP,1
2019-07-03,100.0,98.4,93.5784,99.364,97.5326,UP,1
2019-07-05,100.88,98.86,93.6017,99.432,97.579,UP,1
2019-07-08,101.58,100.78,93.6249,99.924,97.6502,UP,1
2019-07-09,101.98,101.5,93.65,100.524,97.7188,UP,1
2019-07-10,102.61,102.59,93.6809,101.41,97.8056,UP,1
2019-07-11,102.9,103.0,93.708,101.99,97.9104,UP,1
2019-07-12,106.02,103.51,93.7516,103.018,98.1132,UP,1
2019-07-15,106.35,106.17,93.7958,103.972,98.313,UP,1
2019-07-16,106.81,106.55,93.834,104.938,98.5066,UP,1
2019-07-17,107.29,106.91,93.8732,105.874,98.7046,DOWN,0
2019-07-18,107.04,107.38,93.9129,106.702,98.9302,DOWN,0
2019-07-19,106.61,107.77,93.953,106.82,99.1258,DOWN,0
2019-07-22,105.94,107.06,94.0011,106.738,99.3044,UP,1
2019-07-23,106.11,106.11,94.048,106.598,99.4768,DOWN,0
2019-07-24,105.95,105.94,94.1021,106.33,99.7268,DOWN,0
2019-07-25,105.52,104.28,94.1565,106.026,99.948,UP,1
2019-07-26,106.83,105.85,94.2113,106.07,100.1946,DOWN,0
2019-07-29,106.51,106.55,94.2581,106.184,100.4072,DOWN,0
2019-07-30,106.34,106.15,94.3147,106.23,100.59,DOWN,0
2019-07-31,106.03,106.19,94.3732,106.246,100.7772,DOWN,0
2019-08-01,103.57,106.69,94.4117,105.856,100.9006,DOWN,0
2019-08-02,103.49,103.53,94.446,105.188,101.0798,DOWN,0
2019-08-05,101.22,102.32,94.4605,104.13,101.214,UP,1
2019-08-06,103.38,101.56,94.4926,103.538,101.426,UP,1
2019-08-07,103.91,102.07,94.5325,103.114,101.6776,UP,1
2019-08-08,107.04,104.68,94.5943,103.808,102.0124,DOWN,0
2019-08-09,105.5,106.9,94.6384,104.21,102.2644,DOWN,0
2019-08-12,103.28,105.18,94.6741,104.622,102.4702,UP,1
2019-08-13,106.44,103.24,94.7292,105.234,102.7582,DOWN,0
2019-08-14,102.17,104.54,94.7581,104.886,102.9088,DOWN,0
2019-08-15,101.41,103.19,94.7815,103.76,103.0372,UP,1
2019-08-16,103.18,102.58,94.806,103.296,103.1776,UP,1
2019-08-19,104.09,104.885,94.8275,103.458,103.2762,UP,1
2019-08-20,104.19,103.02,94.8535,103.008,103.4,UP,1
2019-08-21,105.7,105.71,94.8899,103.714,103.5446,UP,1
2019-08-22,107.4,106.87,94.9267,104.912,103.7264,DOWN,0
2019-08-23,102.95,105.64,94.9352,104.866,103.7746,UP,1
2019-08-26,104.56,103.35,94.9506,104.96,103.8464,DOWN,0
2019-08-27,102.58,105.11,94.9497,104.638,103.8692,UP,1
2019-08-28,104.56,102.3,94.9559,104.41,103.9082,UP,1
2019-08-29,107.11,105.99,94.9776,104.352,103.9828,DOWN,0
2019-08-30,106.01,107.43,94.9988,104.964,104.0116,DOWN,0
2019-09-03,105.02,105.17,95.0227,105.056,104.0328,UP,1
2019-09-04,105.97,105.48,95.063,105.734,104.0952,UP,1
2019-09-05,109.36,107.0,95.1274,106.694,104.2522,DOWN,0
2019-09-06,109.18,109.65,95.1969,107.108,104.3878,DOWN,0
2019-09-09,108.49,109.31,95.2834,107.604,104.5468,DOWN,0
2019-09-10,108.16,108.55,95.411,108.232,104.7276,UP,1
2019-09-11,108.31,107.38,95.5444,108.7,104.9142,UP,1
2019-09-12,109.36,109.26,95.6894,108.7,105.1378,DOWN,0
2019-09-13,109.13,109.61,95.8304,108.69,105.3204,DOWN,0
2019-09-16,107.59,108.58,95.9547,108.51,105.4546,UP,1
2019-09-17,108.14,107.81,96.0633,108.506,105.5858,UP,1
2019-09-18,108.71,108.09,96.1771,108.586,105.7204,DOWN,0
2019-09-19,108.61,108.81,96.2822,108.436,105.8404,DOWN,0
2019-09-20,104.75,108.57,96.3822,107.56,105.8774,UP,1
2019-09-23,107.03,105.36,96.5085,107.448,105.8976,UP,1
2019-09-24,107.64,108.3,96.6388,107.348,105.9234,UP,1
2019-09-25,108.24,107.69,96.7883,107.254,105.952,DOWN,0
2019-09-26,107.85,108.71,96.9275,107.102,105.9632,UP,1
2019-09-27,109.05,108.61,97.07,107.962,106.0034,UP,1
2019-09-30,109.85,109.14,97.2148,108.526,106.0682,DOWN,0
2019-10-01,109.3,110.37,97.3572,108.858,106.1354,DOWN,0
2019-10-02,107.53,108.87,97.4988,108.716,106.1638,DOWN,0
2019-10-03,106.93,107.05,97.642,108.532,106.1834,UP,1
2019-10-04,108.93,107.32,97.7922,108.508,106.2516,DOWN,0
2019-10-07,108.14,108.21,97.9406,108.166,106.2778,DOWN,0
2019-10-08,107.88,107.46,98.0942,107.882,106.3052,UP,1
2019-10-09,109.17,108.5,98.2551,108.21,106.3618,UP,1
2019-10-10,111.01,108.87,98.4287,109.026,106.4614,UP,1
2019-10-11,112.46,112.0,98.582,109.732,106.6392,DOWN,0
2019-10-14,111.4,112.43,98.7298,110.384,106.7974,UP,1
2019-10-15,111.94,111.65,98.8816,111.196,107.0118,UP,1
2019-10-16,112.255,111.95,99.0269,111.813,107.1893,UP,1
2019-10-17,113.03,112.98,99.1731,112.217,107.3717,UP,1
2019-10-18,114.13,112.81,99.3284,112.551,107.5135,DOWN,0
2019-10-21,110.98,111.49,99.4566,112.467,107.6231,UP,1
2019-10-22,111.9,111.28,99.5714,112.459,107.7955,DOWN,0
2019-10-23,109.89,111.98,99.6632,111.986,107.8645,UP,1
2019-10-24,110.44,110.22,99.7637,111.468,108.0299,UP,1
2019-10-25,110.69,110.1,99.8635,110.78,108.2155,DOWN,0
2019-10-28,109.39,110.62,99.9544,110.462,108.3397,DOWN,0
2019-10-29,108.82,109.45,100.0453,109.846,108.4343,UP,1
2019-10-30,110.32,108.69,100.1427,109.932,108.5569,DOWN,0
2019-10-31,109.67,110.49,100.2398,109.778,108.6363,UP,1
2019-11-01,110.99,110.19,100.3407,109.838,108.7081,UP,1
2019-11-04,111.77,111.61,100.4345,110.314,108.8845,UP,1
2019-11-05,112.06,111.49,100.5367,110.962,109.0345,UP,1
2019-11-06,112.26,112.45,100.6404,111.35,109.2281,UP,1
2019-11-07,113.07,112.35,100.7498,112.03,109.3983,DOWN,0
2019-11-08,111.82,112.77,100.8463,112.196,109.4925,UP,1
2019-11-11,112.18,111.66,100.9495,112.278,109.6159,DOWN,0
2019-11-12,110.97,112.15,101.047,112.06,109.7349,UP,1
2019-11-13,111.39,111.01,101.1425,111.886,109.8433,UP,1
2019-11-14,112.84,111.76,101.2461,111.84,109.9129,UP,1
2019-11-15,113.365,113.66,101.3543,112.149,109.9966,DOWN,0
2019-11-18,112.19,112.94,101.4536,112.151,110.0706,UP,1
2019-11-19,112.42,112.72,101.5497,112.441,110.1558,DOWN,0
2019-11-20,110.44,112.4,101.6386,112.251,110.1984,UP,1
2019-11-21,111.79,111.17,101.7346,112.041,110.247,DOWN,0
2019-11-22,111.52,113.08,101.8275,111.672,110.2948,UP,1
2019-11-25,113.33,112.03,101.9235,111.9,110.4096,UP,1
2019-11-26,115.33,113.38,102.0263,112.482,110.5534,UP,1
2019-11-27,116.33,116.12,102.1348,113.66,110.7058,DOWN,0
2019-11-29,116.15,116.58,102.2491,114.532,110.8566,DOWN,0
2019-12-02,116.0,116.65,102.359,115.428,111.0816,DOWN,0
2019-12-03,114.27,115.01,102.462,115.616,111.2264,DOWN,0
2019-12-04,114.15,114.52,102.5629,115.38,111.3566,DOWN,0
2019-12-05,113.49,114.24,102.6627,114.812,111.4616,UP,1
2019-12-06,113.91,114.84,102.7604,114.364,111.5828,UP,1
2019-12-09,115.06,113.76,102.8664,114.176,111.703,DOWN,0
2019-12-10,114.95,114.98,102.9695,114.312,111.805,DOWN,0
2019-12-11,114.85,115.3,103.0698,114.452,111.916,UP,1
2019-12-12,116.45,114.88,103.1779,115.044,112.0944,DOWN,0
2019-12-13,115.49,116.3,103.2811,115.36,112.2656,DOWN,0
2019-12-16,114.39,116.03,103.385,115.226,112.3748,DOWN,0
2019-12-17,113.81,114.71,103.4832,114.998,112.4882,DOWN,0
2019-12-18,113.49,113.81,103.5785,114.726,112.6004,UP,1
2019-12-19,115.16,113.74,103.6923,114.468,112.7202,UP,1
2019-12-20,115.23,116.13,103.8231,114.416,112.8046,DOWN,0
2019-12-23,114.2,115.36,103.9404,114.378,112.8394,UP,1
2019-12-24,115.12,114.55,104.0602,114.64,112.9138,UP,1
2019-12-26,115.31,115.05,104.1833,115.004,112.9812,DOWN,0
2019-12-27,114.96,116.1,104.3119,114.964,113.0353,UP,1
2019-12-30,116.5,114.67,104.4449,115.218,113.1047,DOWN,0
2019-12-31,116.42,116.59,104.5714,115.662,113.1505,UP,1
2020-01-02,116.83,116.48,104.6969,116.004,113.2675,UP,1
2020-01-03,116.86,115.43,104.8237,116.314,113.3667,UP,1
2020-01-06,117.43,116.25,104.9533,116.808,113.5175,UP,1
2020-01-07,118.8,117.01,105.0997,117.268,113.6847,UP,1
2020-01-08,119.15,119.11,105.2464,117.814,113.8539,UP,1
2020-01-09,122.13,120.67,105.4026,118.874,114.1087,DOWN,0
2020-01-10,120.72,122.1,105.5479,119.646,114.3467,DOWN,0
2020-01-13,119.97,120.68,105.6882,120.154,114.5397,DOWN,0
2020-01-14,118.96,120.04,105.8175,120.186,114.7255,DOWN,0
2020-01-15,117.77,118.51,105.935,119.91,114.8611,UP,1
2020-01-16,118.05,118.39,106.0565,119.094,114.9867,DOWN,0
2020-01-17,117.68,118.21,106.17,118.486,115.0991,UP,1
2020-01-21,117.8,117.25,106.2716,118.052,115.2099,DOWN,0
2020-01-22,117.41,118.13,106.3666,117.742,115.2967,UP,1
2020-01-23,118.21,117.34,106.4643,117.83,115.4245,DOWN,0
2020-01-24,115.76,118.02,106.5553,117.372,115.4961,DOWN,0
2020-01-27,114.85,114.07,106.6379,116.806,115.5737,DOWN,0
2020-01-28,114.48,115.11,106.7221,116.142,115.6355,DOWN,0
2020-01-29,114.27,114.73,106.8066,115.514,115.6641,DOWN,0
2020-01-30,114.18,113.48,106.8875,114.708,115.6804,DOWN,0
2020-01-31,112.19,113.84,106.954,113.994,115.6804,UP,1
2020-02-03,113.83,112.56,107.0236,113.79,115.7086,UP,1
2020-02-04,116.35,115.78,107.1053,114.164,115.8268,UP,1
2020-02-05,118.74,117.07,107.2101,115.058,115.9658,DOWN,0
2020-02-06,118.19,119.34,107.3118,115.86,116.0992,DOWN,0
2020-02-07,117.43,118.02,107.4061,116.908,116.1812,UP,1
2020-02-10,118.26,116.89,107.5073,117.794,116.2398,UP,1
2020-02-11,119.7,119.04,107.6131,118.464,116.3072,UP,1
2020-02-12,120.06,120.48,107.722,118.728,116.3854,UP,1
2020-02-13,120.6,119.76,107.8367,119.21,116.4774,UP,1
2020-02-14,121.78,120.91,107.9662,120.08,116.6276,UP,1
2020-02-18,122.49,121.58,108.0969,120.926,116.7944,UP,1
2020-02-19,122.94,122.96,108.2259,121.574,116.9834,UP,1
2020-02-20,123.81,122.84,108.358,122.324,117.1814,DOWN,0
2020-02-21,123.24,123.26,108.4954,122.852,117.345,DOWN,0
2020-02-24,121.62,122.0,108.6194,122.82,117.4784,DOWN,0
2020-02-25,116.75,121.99,108.7181,121.672,117.5164,UP,1
2020-02-26,119.2,118.4,108.8266,120.924,117.5714,DOWN,0
2020-02-27,111.94,117.8,108.9191,118.55,117.5004,DOWN,0
2020-02-28,108.78,108.62,108.9907,115.658,117.3882,UP,1
2020-03-02,111.98,109.22,109.0781,113.73,117.3516,DOWN,0
2020-03-03,109.22,111.0,109.1448,112.224,117.2662,UP,1
2020-03-04,109.56,109.38,109.2066,110.296,117.1542,DOWN,0
2020-03-05,101.69,106.34,109.2317,108.246,116.8834,UP,1
2020-03-06,102.51,97.59,109.2572,106.992,116.6496,DOWN,0
2020-03-09,94.81,96.99,109.2586,103.558,116.2434,UP,1
2020-03-10,101.85,97.16,109.2953,102.084,115.9742,DOWN,0
