ticker,LRCX US Equity,LRCX US Equity,LRCX US Equity,LRCX US Equity,LRCX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-04-01,40.8,41.34,36.8345,41.048,41.7683,DOWN,0
2013-04-02,40.69,40.91,36.8512,41.0,41.7807,DOWN,0
2013-04-03,40.47,40.85,36.869,40.862,41.7877,UP,1
2013-04-04,41.23,40.44,36.8925,40.93,41.8107,DOWN,0
2013-04-05,40.77,40.61,36.9075,40.792,41.8241,UP,1
2013-04-08,41.25,40.86,36.9259,40.882,41.8587,DOWN,0
2013-04-09,41.16,41.35,36.941,40.976,41.8451,UP,1
2013-04-10,42.07,41.45,36.9576,41.296,41.8517,UP,1
2013-04-11,42.8,42.65,36.9826,41.61,41.8731,DOWN,0
2013-04-12,41.81,42.41,37.0019,41.818,41.8765,DOWN,0
2013-04-15,40.42,41.47,37.0218,41.652,41.8621,UP,1
2013-04-16,41.48,40.54,37.0482,41.716,41.8573,UP,1
2013-04-17,41.5,41.31,37.0729,41.602,41.8481,DOWN,0
2013-04-18,41.28,41.88,37.0977,41.298,41.8219,UP,1
2013-04-19,41.63,41.37,37.1171,41.262,41.8031,UP,1
2013-04-22,41.85,41.66,37.1382,41.548,41.7923,UP,1
2013-04-23,42.52,42.2,37.1617,41.756,41.7905,UP,1
2013-04-24,43.03,42.44,37.192,42.062,41.7969,UP,1
2013-04-25,45.62,44.0,37.2426,42.93,41.8525,UP,1
2013-04-26,45.67,45.46,37.2951,43.738,41.9073,DOWN,0
2013-04-29,45.58,45.7,37.3493,44.484,41.9609,UP,1
2013-04-30,46.22,45.57,37.4104,45.224,42.0353,DOWN,0
2013-05-01,45.6,45.95,37.4697,45.738,42.0925,UP,1
2013-05-02,45.65,45.95,37.5268,45.744,42.1663,UP,1
2013-05-03,46.01,46.02,37.5859,45.812,42.2683,UP,1
2013-05-06,46.28,46.16,37.6464,45.952,42.3533,DOWN,0
2013-05-07,46.05,46.27,37.7015,45.918,42.4571,UP,1
2013-05-08,46.81,45.85,37.7597,46.16,42.5603,UP,1
2013-05-09,47.23,46.54,37.8218,46.476,42.6549,DOWN,0
2013-05-10,46.92,47.15,37.8842,46.658,42.7473,UP,1
2013-05-13,46.93,46.98,37.9479,46.788,42.8323,UP,1
2013-05-14,47.52,46.87,38.0143,47.082,42.9309,UP,1
2013-05-15,48.18,47.29,38.0833,47.356,43.0321,DOWN,0
2013-05-16,47.54,48.1,38.1503,47.418,43.1207,UP,1
2013-05-17,48.04,47.77,38.2195,47.642,43.2255,DOWN,0
2013-05-20,47.94,47.83,38.2872,47.844,43.3267,DOWN,0
2013-05-21,47.92,47.97,38.3547,47.924,43.4369,DOWN,0
2013-05-22,46.95,47.95,38.4211,47.678,43.5295,DOWN,0
2013-05-23,46.81,46.59,38.4823,47.532,43.6225,DOWN,0
2013-05-24,46.61,46.36,38.5422,47.246,43.7063,UP,1
2013-05-28,47.52,47.2,38.6013,47.162,43.8235,DOWN,0
2013-05-29,46.75,47.11,38.6572,46.928,43.9364,UP,1
2013-05-30,47.7,46.96,38.7179,47.078,44.072,DOWN,0
2013-05-31,46.78,47.46,38.7741,47.072,44.1844,UP,1
2013-06-03,48.25,47.5,38.839,47.4,44.3368,DOWN,0
2013-06-04,47.98,48.13,38.9048,47.492,44.4852,DOWN,0
2013-06-05,47.28,47.78,38.9667,47.598,44.6122,UP,1
2013-06-06,47.37,47.4,39.0276,47.532,44.7364,UP,1
2013-06-07,48.4,47.67,39.0936,47.856,44.8866,UP,1
2013-06-10,48.53,48.36,39.1601,47.912,45.028,DOWN,0
2013-06-11,46.86,47.78,39.2188,47.688,45.1492,DOWN,0
2013-06-12,46.38,47.42,39.2757,47.508,45.263,UP,1
2013-06-13,47.46,46.13,39.3403,47.526,45.4028,DOWN,0
2013-06-14,47.08,47.56,39.4026,47.262,45.5198,UP,1
2013-06-17,47.27,47.4,39.4687,47.01,45.6498,UP,1
2013-06-18,47.68,47.22,39.5359,47.174,45.7784,DOWN,0
2013-06-19,47.11,47.73,39.6007,47.32,45.8974,DOWN,0
2013-06-20,44.81,46.46,39.6578,46.79,45.9522,UP,1
2013-06-21,45.0,45.09,39.7121,46.374,45.9962,DOWN,0
2013-06-24,43.51,44.58,39.7615,45.622,46.0302,UP,1
2013-06-25,45.17,44.34,39.8211,45.12,46.1252,DOWN,0
2013-06-26,44.64,45.78,39.8728,44.626,46.1884,UP,1
2013-06-27,44.84,44.92,39.9234,44.632,46.2552,DOWN,0
2013-06-28,44.34,44.43,39.9735,44.5,46.3164,DOWN,0
2013-07-01,44.21,44.59,40.0242,44.64,46.368,UP,1
2013-07-02,44.72,44.26,40.0789,44.55,46.4254,UP,1
2013-07-03,45.25,44.2,40.1356,44.672,46.48,UP,1
2013-07-05,45.98,45.43,40.1937,44.9,46.539,DOWN,0
2013-07-08,45.65,46.08,40.2517,45.162,46.5396,UP,1
2013-07-09,47.5,46.18,40.3207,45.82,46.5762,UP,1
2013-07-10,49.52,47.61,40.404,46.78,46.655,UP,1
2013-07-11,49.98,49.93,40.4907,47.726,46.7302,UP,1
2013-07-12,50.43,50.0,40.5783,48.616,46.8268,DOWN,0
2013-07-15,49.61,50.51,40.6639,49.408,46.906,DOWN,0
2013-07-16,49.51,49.52,40.7522,49.81,46.976,UP,1
2013-07-17,49.96,50.05,40.8455,49.898,47.0496,DOWN,0
2013-07-18,49.9,49.98,40.9361,49.882,47.1266,UP,1
2013-07-19,50.59,49.88,41.0302,49.914,47.2022,DOWN,0
2013-07-22,49.94,50.77,41.122,49.98,47.2564,UP,1
2013-07-23,50.05,50.78,41.2118,50.088,47.319,DOWN,0
2013-07-24,49.04,50.54,41.2982,49.904,47.3612,UP,1
2013-07-25,49.16,48.71,41.3851,49.756,47.394,UP,1
2013-07-26,49.47,48.95,41.4712,49.532,47.4198,DOWN,0
2013-07-29,48.75,49.36,41.5543,49.294,47.444,UP,1
2013-07-30,49.69,49.09,41.6421,49.222,47.477,DOWN,0
2013-07-31,49.22,49.98,41.7288,49.258,47.5026,UP,1
2013-08-01,50.89,49.84,41.8197,49.604,47.562,DOWN,0
2013-08-02,50.13,50.5,41.908,49.736,47.6256,DOWN,0
2013-08-05,49.55,49.67,41.9924,49.896,47.6804,DOWN,0
2013-08-06,48.85,49.43,42.0695,49.728,47.7252,DOWN,0
2013-08-07,48.51,48.72,42.1441,49.586,47.745,DOWN,0
2013-08-08,48.49,48.69,42.2065,49.106,47.7798,DOWN,0
2013-08-09,47.7,48.33,42.2682,48.62,47.7798,UP,1
2013-08-12,47.98,47.61,42.3288,48.306,47.8038,UP,1
2013-08-13,48.49,48.15,42.3936,48.234,47.8086,DOWN,0
2013-08-14,48.23,48.34,42.4575,48.178,47.8136,DOWN,0
2013-08-15,47.2,47.7,42.5151,47.92,47.812,UP,1
2013-08-16,47.84,47.11,42.5775,47.948,47.8214,UP,1
2013-08-19,47.85,47.51,42.6398,47.922,47.8104,UP,1
2013-08-20,48.25,47.96,42.6964,47.874,47.8048,DOWN,0
2013-08-21,47.67,47.96,42.7545,47.762,47.821,UP,1
2013-08-22,48.16,47.91,42.8111,47.954,47.8566,UP,1
2013-08-23,48.26,48.31,42.8639,48.038,47.8726,DOWN,0
2013-08-26,47.891,48.33,42.9225,48.0462,47.8888,DOWN,0
2013-08-27,46.39,47.44,42.9748,47.6742,47.8712,UP,1
2013-08-28,46.4,46.32,43.0246,47.4202,47.8456,UP,1
2013-08-29,47.22,46.27,43.0773,47.2322,47.8478,DOWN,0
2013-08-30,46.67,47.3,43.1291,46.9142,47.885,UP,1
2013-09-03,46.85,47.3,43.1863,46.706,47.922,UP,1
2013-09-04,49.47,46.86,43.2606,47.322,48.0412,UP,1
2013-09-05,49.55,49.38,43.3357,47.952,48.1288,DOWN,0
2013-09-06,49.16,49.5,43.4081,48.34,48.2192,UP,1
2013-09-09,49.29,49.31,43.4818,48.864,48.3082,UP,1
2013-09-10,50.21,49.55,43.5604,49.536,48.4256,DOWN,0
2013-09-11,50.21,49.95,43.6347,49.684,48.5456,UP,1
2013-09-12,50.4,50.34,43.7105,49.854,48.6592,DOWN,0
2013-09-13,49.85,50.36,43.7852,49.992,48.7512,UP,1
2013-09-16,50.21,50.43,43.8591,50.176,48.8358,DOWN,0
2013-09-17,49.93,50.37,43.933,50.12,48.9214,UP,1
2013-09-18,50.22,49.93,44.0085,50.122,48.9758,DOWN,0
2013-09-19,49.83,50.34,44.0833,50.008,48.982,DOWN,0
2013-09-20,49.3,49.83,44.1523,49.898,48.9684,UP,1
2013-09-23,49.42,49.29,44.2231,49.74,48.9482,UP,1
2013-09-24,50.998,48.65,44.3026,49.9536,48.976,UP,1
2013-09-25,51.99,51.11,44.3852,50.3076,49.0256,DOWN,0
2013-09-26,51.62,52.24,44.4631,50.6656,49.0588,DOWN,0
2013-09-27,51.14,51.4,44.537,51.0336,49.0836,UP,1
2013-09-30,51.2,50.61,44.6128,51.3896,49.0958,UP,1
2013-10-01,51.6,51.33,44.6896,51.51,49.129,DOWN,0
2013-10-02,51.37,51.09,44.7646,51.386,49.1554,DOWN,0
2013-10-03,51.2,51.41,44.8392,51.302,49.1986,UP,1
2013-10-04,52.0,51.09,44.9149,51.474,49.2554,DOWN,0
2013-10-07,51.75,51.77,44.9911,51.584,49.301,DOWN,0
2013-10-08,50.74,51.89,45.0619,51.412,49.3408,DOWN,0
2013-10-09,50.57,50.82,45.1335,51.252,49.3584,UP,1
2013-10-10,52.722,51.28,45.2124,51.5564,49.4284,UP,1
2013-10-11,52.83,52.77,45.2943,51.7224,49.4672,UP,1
2013-10-14,53.3,52.85,45.3809,52.0324,49.5306,DOWN,0
2013-10-15,52.62,53.28,45.4656,52.4084,49.592,UP,1
2013-10-16,53.54,53.13,45.5527,53.0024,49.6858,DOWN,0
2013-10-17,53.52,53.04,45.6266,53.162,49.786,UP,1
2013-10-18,53.85,53.74,45.706,53.366,49.8932,UP,1
2013-10-21,53.87,54.19,45.785,53.48,50.0166,UP,1
2013-10-22,54.07,54.18,45.8675,53.77,50.1384,DOWN,0
2013-10-23,52.21,53.62,45.9436,53.504,50.2128,UP,1
2013-10-24,53.0,54.94,46.0222,53.4,50.3082,UP,1
2013-10-25,54.77,53.34,46.1068,53.584,50.4596,DOWN,0
2013-10-28,54.08,54.53,46.185,53.626,50.5844,UP,1
2013-10-29,54.94,54.43,46.2686,53.8,50.7262,DOWN,0
2013-10-30,54.34,55.03,46.3499,54.226,50.848,DOWN,0
2013-10-31,54.265,54.15,46.4296,54.479,50.9799,DOWN,0
2013-11-01,53.62,54.42,46.4974,54.249,51.0891,UP,1
2013-11-04,53.76,53.26,46.5656,54.185,51.1991,UP,1
2013-11-05,54.15,53.59,46.6359,54.027,51.3243,DOWN,0
2013-11-06,54.08,54.32,46.7058,53.975,51.4781,DOWN,0
2013-11-07,52.09,53.94,46.7687,53.54,51.5919,UP,1
2013-11-08,52.85,52.44,46.8237,53.386,51.7045,DOWN,0
2013-11-11,52.72,52.33,46.8786,53.178,51.8255,DOWN,0
2013-11-12,52.37,52.66,46.9318,52.822,51.9359,DOWN,0
2013-11-13,52.35,52.11,46.9854,52.476,51.9935,DOWN,0
2013-11-14,52.31,52.21,47.0412,52.52,52.0487,UP,1
2013-11-15,52.61,52.53,47.0957,52.472,52.1177,DOWN,0
2013-11-18,51.52,52.79,47.1435,52.232,52.1623,DOWN,0
2013-11-19,50.22,51.87,47.1816,51.802,52.1625,DOWN,0
2013-11-20,49.75,50.52,47.2175,51.282,52.1533,UP,1
2013-11-21,50.85,49.8,47.2598,50.99,52.1623,UP,1
2013-11-22,51.58,50.86,47.3047,50.784,52.1969,UP,1
2013-11-25,51.89,51.8,47.3506,50.858,52.2305,UP,1
2013-11-26,52.52,52.0,47.399,51.318,52.2823,DOWN,0
2013-11-27,52.21,52.52,47.4454,51.81,52.3221,DOWN,0
2013-11-29,52.11,52.23,47.4914,52.062,52.3677,DOWN,0
2013-12-02,51.49,51.98,47.5364,52.044,52.4115,UP,1
2013-12-03,52.78,51.51,47.5866,52.222,52.4787,DOWN,0
2013-12-04,51.25,52.42,47.633,51.968,52.4837,DOWN,0
2013-12-05,50.85,51.36,47.6827,51.696,52.4609,UP,1
2013-12-06,51.16,51.35,47.7284,51.506,52.4517,UP,1
2013-12-09,51.66,51.42,47.7824,51.54,52.4621,DOWN,0
2013-12-10,51.59,51.51,47.8321,51.302,52.4699,DOWN,0
2013-12-11,51.25,51.53,47.8758,51.302,52.4629,DOWN,0
2013-12-12,50.81,51.09,47.9184,51.294,52.4517,UP,1
2013-12-13,51.07,51.01,47.9603,51.276,52.4491,UP,1
2013-12-16,51.24,51.27,48.0036,51.192,52.4339,UP,1
2013-12-17,52.18,51.17,48.0489,51.31,52.4425,UP,1
2013-12-18,53.1,52.37,48.0988,51.68,52.4897,DOWN,0
2013-12-19,53.02,52.85,48.1499,52.122,52.5387,UP,1
2013-12-20,53.9,53.04,48.205,52.688,52.5623,UP,1
2013-12-23,54.4,54.15,48.265,53.32,52.5937,DOWN,0
2013-12-24,54.4,54.38,48.3254,53.764,52.6157,DOWN,0
2013-12-26,54.32,54.64,48.3862,54.008,52.6497,DOWN,0
2013-12-27,54.18,54.35,48.445,54.24,52.6625,UP,1
2013-12-30,54.44,54.06,48.5089,54.348,52.6809,UP,1
2013-12-31,54.45,54.6,48.5756,54.358,52.6929,DOWN,0
2014-01-02,53.95,54.04,48.6407,54.268,52.6945,DOWN,0
2014-01-03,53.94,54.03,48.7046,54.192,52.6919,DOWN,0
2014-01-06,53.25,53.8,48.7677,54.006,52.7127,UP,1
2014-01-07,53.91,53.38,48.8345,53.9,52.7309,UP,1
2014-01-08,54.18,53.92,48.9007,53.846,52.7191,UP,1
2014-01-09,54.2,54.03,48.9659,53.896,52.7215,UP,1
2014-01-10,54.88,54.43,49.0359,54.084,52.7203,DOWN,0
2014-01-13,54.58,54.68,49.1015,54.35,52.7251,UP,1
2014-01-14,55.89,54.7,49.1769,54.746,52.7576,UP,1
2014-01-15,55.95,55.82,49.2532,55.1,52.8042,DOWN,0
2014-01-16,54.9,55.95,49.3254,55.24,52.827,DOWN,0
2014-01-17,54.23,54.85,49.3904,55.11,52.8286,UP,1
2014-01-21,54.45,54.8,49.4588,55.084,52.836,UP,1
2014-01-22,55.38,54.99,49.5294,54.982,52.9018,DOWN,0
2014-01-23,54.04,55.26,49.5938,54.6,52.9256,DOWN,0
2014-01-24,51.27,53.45,49.6398,53.874,52.8966,DOWN,0
2014-01-27,50.96,51.32,49.6806,53.22,52.8684,UP,1
2014-01-28,51.22,51.07,49.7277,52.574,52.8458,UP,1
2014-01-29,51.25,51.01,49.7818,51.748,52.8246,UP,1
2014-01-30,51.26,52.8,49.8307,51.192,52.7976,DOWN,0
2014-01-31,50.61,50.37,49.8763,51.06,52.7794,DOWN,0
2014-02-03,48.58,49.85,49.9128,50.584,52.7466,UP,1
2014-02-04,49.46,49.0,49.9519,50.232,52.7408,UP,1
2014-02-05,49.95,49.36,49.9924,49.972,52.7228,UP,1
2014-02-06,51.05,50.15,50.0351,49.93,52.7122,UP,1
2014-02-07,51.85,51.3,50.0792,50.178,52.7114,DOWN,0
2014-02-10,51.6,51.7,50.1091,50.782,52.693,UP,1
2014-02-11,52.64,51.79,50.1439,51.418,52.7016,UP,1
2014-02-12,52.67,52.75,50.1794,51.962,52.7128,DOWN,0
2014-02-13,51.91,51.74,50.2078,52.134,52.7212,UP,1
2014-02-14,52.48,52.02,50.2422,52.26,52.7152,DOWN,0
2014-02-18,51.76,52.66,50.2728,52.292,52.7254,UP,1
2014-02-19,51.99,51.64,50.3027,52.162,52.7482,UP,1
2014-02-20,52.35,52.1,50.333,52.098,52.772,DOWN,0
2014-02-21,52.27,52.43,50.3641,52.17,52.7842,UP,1
2014-02-24,52.62,52.35,50.3932,52.198,52.8048,DOWN,0
2014-02-25,52.56,52.69,50.4198,52.358,52.831,UP,1
2014-02-26,52.63,52.58,50.4484,52.486,52.8674,DOWN,0
2014-02-27,51.83,52.52,50.4729,52.382,52.8826,DOWN,0
2014-02-28,51.73,51.98,50.4939,52.274,52.8924,DOWN,0
2014-03-03,51.12,51.33,50.5086,51.974,52.8712,DOWN,0
2014-03-04,50.96,51.73,50.5257,51.654,52.8284,UP,1
2014-03-05,52.03,50.84,50.5457,51.534,52.8086,UP,1
2014-03-06,53.35,52.01,50.5727,51.838,52.7976,DOWN,0
2014-03-07,53.35,53.56,50.5999,52.162,52.7766,DOWN,0
2014-03-10,53.08,53.37,50.6305,52.554,52.7502,DOWN,0
2014-03-11,52.94,53.29,50.6612,52.95,52.7226,UP,1
2014-03-12,53.65,52.59,50.6964,53.274,52.712,DOWN,0
2014-03-13,52.93,53.76,50.7234,53.19,52.6818,DOWN,0
2014-03-14,52.6,52.99,50.7527,53.04,52.6448,UP,1
2014-03-17,53.27,53.02,50.7805,53.078,52.6312,UP,1
2014-03-18,54.83,53.3,50.8208,53.456,52.649,DOWN,0
2014-03-19,54.49,54.83,50.852,53.624,52.6738,UP,1
2014-03-20,56.43,54.5,50.8942,54.324,52.7242,DOWN,0
2014-03-21,56.37,56.9,50.9397,55.078,52.768,UP,1
2014-03-24,56.4,56.71,50.9848,55.704,52.812,UP,1
2014-03-25,56.59,56.63,51.0258,56.056,52.8462,DOWN,0
2014-03-26,55.15,56.98,51.0589,56.188,52.8576,DOWN,0
2014-03-27,54.46,55.11,51.0969,55.794,52.829,UP,1
2014-03-28,54.49,54.63,51.1374,55.418,52.7998,UP,1
2014-03-31,55.0,55.03,51.1751,55.138,52.8018,UP,1
2014-04-01,55.62,55.13,51.2178,54.944,52.8296,UP,1
2014-04-02,56.97,55.76,51.2663,55.308,52.88,UP,1
2014-04-03,57.68,57.05,51.3163,55.952,52.926,DOWN,0
2014-04-04,56.0,58.0,51.3608,56.254,52.9652,DOWN,0
2014-04-07,54.83,55.82,51.4109,56.22,53.0364,DOWN,0
2014-04-08,54.51,55.05,51.4584,55.998,53.1074,UP,1
2014-04-09,56.0,54.81,51.5209,55.804,53.203,DOWN,0
2014-04-10,53.07,55.93,51.5604,54.882,53.2394,DOWN,0
2014-04-11,52.63,52.89,51.6003,54.208,53.2668,UP,1
2014-04-14,52.64,53.24,51.6393,53.77,53.3074,DOWN,0
2014-04-15,52.37,52.76,51.6795,53.342,53.3832,DOWN,0
2014-04-16,52.11,51.16,51.719,52.564,53.4362,UP,1
2014-04-17,52.74,52.17,51.7591,52.498,53.492,UP,1
2014-04-21,52.77,53.02,51.7967,52.526,53.5264,UP,1
2014-04-22,53.05,52.64,51.832,52.608,53.5504,DOWN,0
2014-04-23,52.25,53.0,51.865,52.584,53.5634,UP,1
2014-04-24,58.26,57.29,51.9188,53.814,53.6758,DOWN,0
2014-04-25,56.37,57.44,51.9531,54.54,53.7498,UP,1
2014-04-28,56.52,56.56,51.9858,55.29,53.842,DOWN,0
2014-04-29,56.27,56.88,52.015,55.934,53.9178,UP,1
2014-04-30,57.61,57.74,52.055,57.006,54.0348,DOWN,0
2014-05-01,57.2,57.73,52.0934,56.794,54.139,UP,1
2014-05-02,57.52,57.2,52.1312,57.024,54.2424,DOWN,0
2014-05-05,57.21,57.01,52.1678,57.162,54.3412,DOWN,0
2014-05-06,56.7,56.97,52.1983,57.248,54.4228,UP,1
2014-05-07,56.86,56.64,52.2329,57.098,54.5088,UP,1
2014-05-08,56.92,56.94,52.2673,57.042,54.5946,UP,1
2014-05-09,57.18,56.81,52.308,56.974,54.7016,UP,1
2014-05-12,58.25,57.58,52.3534,57.182,54.832,DOWN,0
2014-05-13,57.24,58.25,52.3923,57.29,54.9544,DOWN,0
2014-05-14,56.33,57.04,52.4302,57.184,55.0618,DOWN,0
2014-05-15,55.86,56.49,52.461,56.972,55.1384,UP,1
2014-05-16,58.52,56.4,52.5075,57.24,55.2418,UP,1
2014-05-19,58.95,58.17,52.5478,57.38,55.3538,DOWN,0
2014-05-20,58.84,58.79,52.5914,57.7,55.469,UP,1
2014-05-21,59.45,59.06,52.6409,58.324,55.5992,DOWN,0
2014-05-22,59.2,59.6,52.6926,58.992,55.7102,UP,1
2014-05-23,60.61,59.55,52.7531,59.41,55.8638,UP,1
2014-05-27,61.81,60.49,52.8197,59.982,56.048,DOWN,0
2014-05-28,61.75,61.98,52.89,60.564,56.2176,UP,1
2014-05-29,61.78,61.82,52.959,61.03,56.3566,UP,1
2014-05-30,62.04,61.76,53.0267,61.598,56.5076,UP,1
2014-06-02,62.31,62.25,53.0971,61.938,56.6252,UP,1
2014-06-03,64.65,62.47,53.1844,62.506,56.7908,DOWN,0
2014-06-04,64.56,64.44,53.268,63.068,56.954,UP,1
2014-06-05,65.02,64.79,53.3538,63.716,57.1226,DOWN,0
2014-06-06,65.0,65.17,53.4376,64.308,57.3196,UP,1
2014-06-09,65.04,65.33,53.5244,64.854,57.5312,UP,1
2014-06-10,65.21,64.78,53.6097,64.966,57.7456,UP,1
2014-06-11,65.43,64.95,53.6955,65.14,57.9542,UP,1
2014-06-12,65.52,65.29,53.7837,65.24,58.1522,UP,1
2014-06-13,65.7,65.69,53.8802,65.38,58.3268,UP,1
2014-06-16,66.49,65.2,53.9807,65.67,58.503,UP,1
2014-06-17,66.64,66.31,54.0778,65.956,58.7158,DOWN,0
2014-06-18,66.54,66.8,54.1771,66.178,58.95,DOWN,0
2014-06-19,66.09,66.64,54.2733,66.292,59.1816,UP,1
2014-06-20,66.31,66.36,54.3575,66.414,59.3878,UP,1
2014-06-23,67.57,66.92,54.4476,66.63,59.6778,DOWN,0
2014-06-24,66.47,67.23,54.5342,66.596,59.9546,UP,1
2014-06-25,66.58,66.47,54.6206,66.604,60.2334,DOWN,0
2014-06-26,66.5,66.89,54.7021,66.686,60.516,UP,1
2014-06-27,66.95,66.46,54.7858,66.814,60.8128,UP,1
2014-06-30,67.58,67.19,54.8717,66.816,61.1096,UP,1
2014-07-01,68.62,68.0,54.9655,67.246,61.4266,UP,1
2014-07-02,68.7,68.24,55.058,67.67,61.7396,UP,1
2014-07-03,69.01,69.08,55.1534,68.172,62.0748,DOWN,0
2014-07-07,68.61,68.88,55.2453,68.504,62.2818,UP,1
2014-07-08,69.67,68.46,55.3445,68.922,62.5478,UP,1
2014-07-09,71.52,69.69,55.4556,69.502,62.8478,DOWN,0
2014-07-10,71.09,70.37,55.564,69.98,63.1442,UP,1
2014-07-11,71.53,71.2,55.6666,70.484,63.4226,UP,1
2014-07-14,71.63,72.0,55.7648,71.088,63.7112,DOWN,0
2014-07-15,71.145,71.67,55.8625,71.383,63.9837,UP,1
2014-07-16,71.15,71.44,55.9625,71.309,64.2625,DOWN,0
2014-07-17,70.72,70.89,56.0601,71.235,64.5429,UP,1
2014-07-18,71.695,70.88,56.1606,71.268,64.8396,UP,1
2014-07-21,71.95,71.68,56.2635,71.332,65.1402,DOWN,0
2014-07-22,71.58,72.14,56.3654,71.419,65.4282,DOWN,0
2014-07-23,70.67,71.68,56.4587,71.323,65.6766,DOWN,0
2014-07-24,69.9,70.93,56.5495,71.159,65.9298,DOWN,0
2014-07-25,69.51,69.33,56.6433,70.722,66.1934,DOWN,0
2014-07-28,69.13,69.74,56.7361,70.158,66.4588,DOWN,0
2014-07-29,68.8,69.41,56.8165,69.602,66.6644,DOWN,0
2014-07-30,67.89,69.29,56.8918,69.046,66.8432,UP,1
2014-07-31,70.0,67.94,56.9753,69.066,67.0664,DOWN,0
2014-08-01,69.99,69.5601,57.0622,69.162,67.2772,DOWN,0
2014-08-04,69.83,69.85,57.1436,69.302,67.4898,DOWN,0
2014-08-05,69.33,69.42,57.2227,69.408,67.6642,UP,1
2014-08-06,69.72,69.16,57.302,69.774,67.8224,DOWN,0
2014-08-07,67.69,69.98,57.3711,69.312,67.9412,UP,1
2014-08-08,68.33,67.9,57.4424,68.98,68.0722,UP,1
2014-08-11,69.17,68.63,57.5272,68.848,68.2148,DOWN,0
2014-08-12,68.52,68.97,57.6048,68.686,68.339,UP,1
2014-08-13,68.81,68.73,57.675,68.504,68.4222,DOWN,0
2014-08-14,68.62,68.76,57.7477,68.69,68.5034,UP,1
2014-08-15,69.65,69.09,57.8213,68.954,68.596,UP,1
2014-08-18,70.67,70.0,57.9029,69.254,68.7094,UP,1
2014-08-19,71.11,70.81,57.9871,69.772,68.8308,UP,1
2014-08-20,71.63,70.92,58.0772,70.336,68.9592,UP,1
2014-08-21,72.0,71.52,58.1684,71.012,69.0906,DOWN,0
2014-08-22,71.51,71.99,58.2552,71.384,69.2104,UP,1
2014-08-25,71.78,71.94,58.3437,71.606,69.332,DOWN,0
2014-08-26,70.99,71.83,58.4382,71.582,69.422,UP,1
2014-08-27,71.27,71.24,58.5303,71.51,69.5146,UP,1
2014-08-28,71.87,71.17,58.626,71.484,69.6212,UP,1
2014-08-29,71.91,72.16,58.7237,71.564,69.7376,DOWN,0
2014-09-02,71.57,72.1,58.8198,71.522,69.8428,UP,1
2014-09-03,71.9,71.7,58.9178,71.704,69.9294,DOWN,0
2014-09-04,71.46,71.91,59.012,71.742,70.0292,UP,1
2014-09-05,71.97,71.33,59.1143,71.762,70.137,DOWN,0
2014-09-08,71.96,71.65,59.223,71.772,70.2462,DOWN,0
2014-09-09,71.81,71.7,59.3333,71.82,70.3434,UP,1
2014-09-10,71.98,71.7,59.4389,71.836,70.4314,UP,1
2014-09-11,72.62,71.74,59.5441,72.068,70.5114,DOWN,0
2014-09-12,71.65,72.63,59.6429,72.004,70.5704,UP,1
2014-09-15,72.13,72.16,59.741,72.038,70.6328,UP,1
2014-09-16,74.09,72.0,59.8504,72.494,70.7424,UP,1
2014-09-17,75.4,73.7,59.9668,73.178,70.857,UP,1
2014-09-18,76.77,75.62,60.0932,74.008,70.962,DOWN,0
2014-09-19,75.95,77.04,60.2091,74.868,71.0592,DOWN,0
2014-09-22,74.95,75.71,60.3276,75.432,71.1276,DOWN,0
2014-09-23,74.4,75.12,60.4453,75.494,71.183,UP,1
2014-09-24,75.55,74.69,60.5673,75.524,71.2711,DOWN,0
2014-09-25,74.68,75.5,60.6824,75.106,71.3417,UP,1
2014-09-26,75.21,75.02,60.8005,74.958,71.4315,UP,1
2014-09-29,75.23,74.64,60.9204,75.014,71.5022,DOWN,0
2014-09-30,74.7,75.29,61.0398,75.074,71.5572,DOWN,0
2014-10-01,72.66,74.69,61.1478,74.496,71.5788,DOWN,0
2014-10-02,72.29,72.44,61.253,74.018,71.6112,UP,1
2014-10-03,72.74,72.63,61.3558,73.524,71.668,UP,1
2014-10-06,74.84,73.53,61.4645,73.446,71.7746,DOWN,0
2014-10-07,73.16,74.29,61.5652,73.138,71.8552,UP,1
2014-10-08,74.41,73.31,61.6678,73.488,71.9674,DOWN,0
2014-10-09,72.56,74.04,61.7586,73.542,72.0608,DOWN,0
2014-10-10,65.91,71.81,61.8161,72.176,71.979,UP,1
2014-10-13,66.04,67.72,61.8747,70.416,71.9,UP,1
2014-10-14,67.73,66.44,61.9425,69.33,71.858,UP,1
2014-10-15,69.94,66.57,62.02,68.436,71.8702,DOWN,0
2014-10-16,69.69,68.68,62.0962,67.862,71.8696,DOWN,0
2014-10-17,69.19,70.46,62.1724,68.518,71.8996,UP,1
2014-10-20,71.32,69.34,62.2593,69.574,71.9594,UP,1
2014-10-21,73.2,71.61,62.359,70.668,72.04,DOWN,0
2014-10-22,71.87,73.31,62.4488,71.054,72.107,UP,1
2014-10-23,75.64,72.38,62.5561,72.244,72.2436,DOWN,0
2014-10-24,75.56,76.41,62.6629,73.518,72.3824,DOWN,0
2014-10-27,75.06,75.48,62.7638,74.266,72.4906,UP,1
