ticker,EL US Equity,EL US Equity,EL US Equity,EL US Equity,EL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-11-02,60.03,61.61,58.6282,60.982,61.5904,DOWN,0
2012-11-05,59.4,59.8,58.6347,60.602,61.5822,UP,1
2012-11-06,59.78,59.4,58.6435,60.4,61.5872,DOWN,0
2012-11-07,58.56,59.23,58.6489,59.788,61.5564,DOWN,0
2012-11-08,57.31,58.57,58.6451,59.016,61.5064,UP,1
2012-11-09,57.49,57.26,58.6365,58.508,61.4524,DOWN,0
2012-11-12,57.45,57.55,58.6338,58.118,61.3984,DOWN,0
2012-11-13,56.96,57.1,58.6287,57.554,61.3414,DOWN,0
2012-11-14,56.34,56.92,58.6218,57.11,61.2692,UP,1
2012-11-15,56.41,56.35,58.6142,56.93,61.2018,UP,1
2012-11-16,56.62,56.66,58.6028,56.756,61.1424,UP,1
2012-11-19,57.7,57.35,58.597,56.806,61.0774,UP,1
2012-11-20,58.03,57.69,58.5998,57.02,61.018,UP,1
2012-11-21,58.5,57.86,58.6052,57.452,60.9716,UP,1
2012-11-23,59.62,58.91,58.6161,58.094,60.9596,DOWN,0
2012-11-26,59.32,59.18,58.6274,58.634,60.9534,DOWN,0
2012-11-27,58.69,59.44,58.6326,58.832,60.9152,DOWN,0
2012-11-28,58.05,57.98,58.6383,58.836,60.8516,DOWN,0
2012-11-29,58.01,58.29,58.6509,58.738,60.792,UP,1
2012-11-30,58.25,58.2,58.6663,58.464,60.731,UP,1
2012-12-03,59.21,58.59,58.6865,58.442,60.6838,DOWN,0
2012-12-04,59.06,59.13,58.7014,58.516,60.6326,UP,1
2012-12-05,59.33,59.0,58.7178,58.772,60.5828,UP,1
2012-12-06,59.77,59.11,58.736,59.124,60.5494,UP,1
2012-12-07,60.67,59.96,58.7573,59.608,60.5348,DOWN,0
2012-12-10,60.09,60.86,58.7711,59.784,60.5236,UP,1
2012-12-11,60.4,60.15,58.7889,60.052,60.4982,DOWN,0
2012-12-12,60.4,60.75,58.8019,60.266,60.4748,DOWN,0
2012-12-13,59.91,60.55,58.8099,60.294,60.4098,UP,1
2012-12-14,60.93,59.63,58.8219,60.346,60.3744,DOWN,0
2012-12-17,60.82,61.01,58.8327,60.492,60.3248,UP,1
2012-12-18,60.9,60.76,58.8455,60.592,60.2768,DOWN,0
2012-12-19,60.34,60.86,58.8529,60.58,60.2036,DOWN,0
2012-12-20,59.99,60.5,58.8624,60.596,60.1346,DOWN,0
2012-12-21,59.82,59.53,58.8695,60.374,60.0802,DOWN,0
2012-12-24,58.95,59.8,58.8697,60.0,60.0116,DOWN,0
2012-12-26,57.95,58.96,58.8641,59.41,59.9074,UP,1
2012-12-27,58.45,57.95,58.8574,59.032,59.8162,DOWN,0
2012-12-28,57.93,58.12,58.8384,58.62,59.7062,UP,1
2012-12-31,59.86,57.67,58.8259,58.628,59.6042,UP,1
2013-01-02,61.01,60.35,58.814,59.04,59.5344,UP,1
2013-01-03,62.23,61.35,58.8068,59.896,59.4932,UP,1
2013-01-04,62.69,62.3,58.8061,60.744,59.4884,DOWN,0
2013-01-07,62.0,62.67,58.805,61.558,59.4766,UP,1
2013-01-08,62.74,61.75,58.8049,62.134,59.4876,DOWN,0
2013-01-09,62.49,62.79,58.8054,62.43,59.5068,UP,1
2013-01-10,63.8,62.87,58.8132,62.744,59.5568,UP,1
2013-01-11,64.13,63.8,58.8206,63.032,59.6236,UP,1
2013-01-14,64.23,64.04,58.8289,63.478,59.6758,UP,1
2013-01-15,64.34,64.0,58.8394,63.798,59.7392,DOWN,0
2013-01-16,63.97,64.18,58.8481,64.094,59.818,UP,1
2013-01-17,64.23,64.44,58.8595,64.18,59.9146,DOWN,0
2013-01-18,62.85,63.91,58.8618,63.924,59.976,DOWN,0
2013-01-22,62.81,62.67,58.8626,63.64,60.061,DOWN,0
2013-01-23,62.4,62.6,58.8629,63.252,60.1628,UP,1
2013-01-24,62.54,62.6,58.8599,62.966,60.2638,UP,1
2013-01-25,63.25,62.95,58.8653,62.77,60.3798,DOWN,0
2013-01-28,63.14,63.31,58.8771,62.828,60.5034,UP,1
2013-01-29,63.72,63.3,58.8909,63.01,60.651,DOWN,0
2013-01-30,62.87,63.7,58.8932,63.104,60.7802,DOWN,0
2013-01-31,60.93,62.11,58.8831,62.782,60.8664,UP,1
2013-02-01,62.72,61.2,58.8833,62.676,60.9668,DOWN,0
2013-02-04,61.05,62.44,58.8722,62.258,61.0272,UP,1
2013-02-05,64.71,64.3,58.8804,62.456,61.1514,DOWN,0
2013-02-06,63.33,64.2499,58.8832,62.548,61.2256,DOWN,0
2013-02-07,63.14,63.22,58.8787,62.99,61.302,DOWN,0
2013-02-08,62.75,63.11,58.88,62.996,61.3832,DOWN,0
2013-02-11,61.78,62.4,58.8795,63.142,61.4578,UP,1
2013-02-12,62.67,61.97,58.8697,62.734,61.551,UP,1
2013-02-13,63.3,62.68,58.8611,62.728,61.652,UP,1
2013-02-14,63.54,63.25,58.8526,62.808,61.7386,DOWN,0
2013-02-15,63.11,63.43,58.8414,62.88,61.8196,UP,1
2013-02-19,63.6,63.1,58.8394,63.244,61.905,UP,1
2013-02-20,63.71,63.67,58.8349,63.452,61.9838,DOWN,0
2013-02-21,63.03,63.31,58.8293,63.398,62.031,UP,1
2013-02-22,63.31,63.26,58.8423,63.352,62.0954,DOWN,0
2013-02-25,61.78,63.64,58.8432,63.086,62.123,UP,1
2013-02-26,62.33,61.71,58.8555,62.832,62.1616,UP,1
2013-02-27,63.93,62.12,58.879,62.876,62.242,UP,1
2013-02-28,64.1,63.66,58.9037,63.09,62.3054,UP,1
2013-03-01,64.47,63.68,58.9352,63.322,62.3784,UP,1
2013-03-04,64.89,64.44,58.9725,63.944,62.4582,UP,1
2013-03-05,65.85,65.0,59.0194,64.648,62.5684,UP,1
2013-03-06,65.92,65.89,59.0637,65.046,62.687,DOWN,0
2013-03-07,65.9,65.82,59.1178,65.406,62.8086,DOWN,0
2013-03-08,65.7,66.0,59.1736,65.652,62.9436,UP,1
2013-03-11,65.75,65.48,59.227,65.824,63.0996,UP,1
2013-03-12,65.83,65.94,59.2827,65.82,63.2472,DOWN,0
2013-03-13,65.02,65.81,59.3346,65.64,63.389,DOWN,0
2013-03-14,65.02,65.26,59.3842,65.464,63.4922,DOWN,0
2013-03-15,63.34,64.74,59.4261,64.992,63.5388,DOWN,0
2013-03-18,62.44,62.72,59.4594,64.33,63.543,DOWN,0
2013-03-19,62.25,62.82,59.4919,63.614,63.5342,UP,1
2013-03-20,63.75,62.76,59.5399,63.36,63.5692,DOWN,0
2013-03-21,63.04,63.43,59.5929,62.964,63.5752,UP,1
2013-03-22,63.89,63.14,59.6466,63.074,63.6032,DOWN,0
2013-03-25,63.28,64.01,59.6922,63.242,63.5928,UP,1
2013-03-26,63.99,63.67,59.7373,63.59,63.59,DOWN,0
2013-03-27,63.54,63.61,59.7806,63.548,63.5762,UP,1
2013-03-28,64.03,63.79,59.8257,63.746,63.57,DOWN,0
2013-04-01,63.66,63.98,59.8706,63.7,63.5638,UP,1
2013-04-02,65.28,64.11,59.9202,64.1,63.5848,DOWN,0
2013-04-03,64.88,65.32,59.973,64.278,63.6254,DOWN,0
2013-04-04,64.53,64.92,60.0242,64.476,63.6598,DOWN,0
2013-04-05,63.17,63.64,60.0647,64.304,63.6752,UP,1
2013-04-08,64.39,63.07,60.1097,64.45,63.7122,UP,1
2013-04-09,64.48,64.53,60.1494,64.29,63.7368,UP,1
2013-04-10,65.49,64.56,60.1961,64.412,63.7838,UP,1
2013-04-11,67.56,65.57,60.2614,65.018,63.8606,UP,1
2013-04-12,68.24,67.27,60.328,66.032,63.968,DOWN,0
2013-04-15,67.4,67.89,60.3956,66.634,64.0974,UP,1
2013-04-16,67.89,67.8,60.4657,67.316,64.2008,DOWN,0
2013-04-17,66.71,67.54,60.5298,67.56,64.314,UP,1
2013-04-18,67.21,66.86,60.6012,67.49,64.364,UP,1
2013-04-19,69.67,67.63,60.679,67.776,64.4908,DOWN,0
2013-04-22,69.59,69.49,60.7534,68.214,64.6198,UP,1
2013-04-23,70.38,70.0,60.8294,68.712,64.7724,DOWN,0
2013-04-24,68.82,70.28,60.896,69.134,64.9132,UP,1
2013-04-25,68.93,69.12,60.9674,69.478,65.0384,DOWN,0
2013-04-26,68.88,69.14,61.047,69.32,65.15,UP,1
2013-04-29,68.92,69.24,61.134,69.186,65.2576,UP,1
2013-04-30,69.35,69.05,61.2278,68.98,65.3824,DOWN,0
2013-05-01,68.79,69.38,61.3189,68.974,65.4862,UP,1
2013-05-02,70.6,67.09,61.4138,69.308,65.624,UP,1
2013-05-03,71.23,71.03,61.513,69.778,65.788,DOWN,0
2013-05-06,70.0,71.07,61.6062,69.994,65.9218,UP,1
2013-05-07,70.31,69.88,61.6948,70.186,66.0924,DOWN,0
2013-05-08,70.01,70.39,61.7715,70.43,66.246,DOWN,0
2013-05-09,69.27,69.98,61.8518,70.164,66.3528,UP,1
2013-05-10,71.05,69.32,61.9447,70.128,66.4918,DOWN,0
2013-05-13,71.02,70.71,62.0378,70.332,66.6228,UP,1
2013-05-14,71.8,70.92,62.1351,70.63,66.761,DOWN,0
2013-05-15,71.63,71.7,62.2248,70.954,66.8766,DOWN,0
2013-05-16,70.78,71.29,62.3052,71.256,66.9738,UP,1
2013-05-17,70.85,71.19,62.3903,71.216,67.0728,UP,1
2013-05-20,71.46,70.72,62.4857,71.304,67.188,DOWN,0
2013-05-21,71.12,71.41,62.5868,71.168,67.2954,DOWN,0
2013-05-22,70.14,71.07,62.6831,70.87,67.3816,UP,1
2013-05-23,70.33,70.17,62.7693,70.78,67.4878,UP,1
2013-05-24,70.95,70.05,62.8565,70.8,67.6064,UP,1
2013-05-28,71.05,71.73,62.9397,70.718,67.7606,DOWN,0
2013-05-29,69.21,70.34,63.0139,70.336,67.896,UP,1
2013-05-30,69.58,69.44,63.0855,70.224,68.0426,DOWN,0
2013-05-31,67.78,69.02,63.1463,69.714,68.1232,DOWN,0
2013-06-03,67.5,67.86,63.2087,69.024,68.2124,DOWN,0
2013-06-04,67.47,67.57,63.2454,68.308,68.284,DOWN,0
2013-06-05,66.48,67.22,63.2732,67.762,68.348,DOWN,0
2013-06-06,65.97,66.54,63.2966,67.04,68.3876,UP,1
2013-06-07,68.12,66.44,63.3291,67.108,68.4792,DOWN,0
2013-06-10,67.6,68.21,63.3642,67.128,68.5506,UP,1
2013-06-11,67.75,67.06,63.4011,67.184,68.6324,DOWN,0
2013-06-12,67.42,68.36,63.4392,67.372,68.6752,UP,1
2013-06-13,68.05,67.29,63.4818,67.788,68.7386,UP,1
2013-06-14,68.41,67.9,63.5233,67.846,68.8162,UP,1
2013-06-17,70.2,68.9,63.5753,68.366,68.9568,DOWN,0
2013-06-18,69.72,70.35,63.6229,68.76,69.0634,DOWN,0
2013-06-19,68.38,69.58,63.6641,68.952,69.1414,DOWN,0
2013-06-20,65.51,67.91,63.6926,68.444,69.1418,UP,1
2013-06-21,65.79,65.92,63.7218,67.92,69.1064,DOWN,0
2013-06-24,64.74,64.89,63.7466,66.828,69.0364,DOWN,0
2013-06-25,64.74,65.09,63.7723,65.832,68.9832,UP,1
2013-06-26,65.64,65.46,63.7958,65.284,68.9382,UP,1
2013-06-27,66.47,66.27,63.8231,65.476,68.9334,DOWN,0
2013-06-28,65.77,66.15,63.8479,65.472,68.9046,UP,1
2013-07-01,66.94,66.48,63.8815,65.912,68.85,UP,1
2013-07-02,67.45,66.83,63.9206,66.454,68.8072,DOWN,0
2013-07-03,67.25,67.32,63.9538,66.776,68.7446,UP,1
2013-07-05,67.93,67.94,63.9873,67.068,68.7268,DOWN,0
2013-07-08,67.92,68.15,64.022,67.498,68.7066,DOWN,0
2013-07-09,66.59,67.62,64.0484,67.428,68.6608,UP,1
2013-07-10,67.03,66.62,64.0757,67.344,68.623,UP,1
2013-07-11,68.06,68.08,64.1079,67.506,68.5972,UP,1
2013-07-12,68.46,68.19,64.1411,67.612,68.5906,DOWN,0
2013-07-15,67.44,68.35,64.1711,67.516,68.5274,DOWN,0
2013-07-16,66.78,67.4,64.198,67.554,68.4384,DOWN,0
2013-07-17,66.33,66.9,64.2264,67.414,68.365,UP,1
2013-07-18,66.74,66.35,64.2518,67.15,68.2936,UP,1
2013-07-19,67.57,66.89,64.2818,66.972,68.2448,DOWN,0
2013-07-22,66.67,67.73,64.2993,66.818,68.1928,DOWN,0
2013-07-23,64.95,66.53,64.3106,66.452,68.0708,DOWN,0
2013-07-24,64.71,65.1,64.3176,66.128,67.9446,UP,1
2013-07-25,65.29,64.62,64.3276,65.838,67.8144,UP,1
2013-07-26,66.2,65.06,64.3386,65.564,67.7058,DOWN,0
2013-07-29,66.0,66.12,64.3514,65.43,67.6102,DOWN,0
2013-07-30,65.6,66.35,64.3667,65.56,67.5052,UP,1
2013-07-31,65.65,65.98,64.383,65.748,67.389,UP,1
2013-08-01,66.79,66.13,64.4012,66.048,67.3024,UP,1
2013-08-02,66.89,66.53,64.4206,66.186,67.2374,UP,1
2013-08-05,67.28,66.65,64.4398,66.442,67.1764,UP,1
2013-08-06,67.43,67.19,64.4522,66.808,67.106,DOWN,0
2013-08-07,66.64,67.12,64.4629,67.006,67.0178,DOWN,0
2013-08-08,66.0,66.74,64.4714,66.848,66.9536,UP,1
2013-08-09,66.59,65.98,64.4897,66.788,66.8938,DOWN,0
2013-08-12,66.58,66.51,64.5097,66.648,66.8698,DOWN,0
2013-08-13,66.45,66.49,64.531,66.452,66.8488,DOWN,0
2013-08-14,65.13,66.21,64.549,66.15,66.802,UP,1
2013-08-15,67.36,66.89,64.5793,66.422,66.8196,DOWN,0
2013-08-16,67.25,67.17,64.6116,66.554,66.8452,DOWN,0
2013-08-19,66.75,67.11,64.6372,66.588,66.8178,UP,1
2013-08-20,66.86,66.69,64.6657,66.67,66.803,DOWN,0
2013-08-21,66.32,66.89,64.6971,66.908,66.7744,UP,1
2013-08-22,67.27,66.28,64.7365,66.89,66.7714,UP,1
2013-08-23,68.15,67.22,64.7783,67.07,66.7734,DOWN,0
2013-08-26,67.27,68.13,64.8219,67.174,66.7506,DOWN,0
2013-08-27,65.64,66.54,64.8635,66.93,66.6594,DOWN,0
2013-08-28,65.38,65.28,64.903,66.742,66.5726,DOWN,0
2013-08-29,65.37,64.73,64.9426,66.362,66.5124,DOWN,0
2013-08-30,65.36,65.5,64.9846,65.804,66.5094,UP,1
2013-09-03,66.26,66.06,65.0342,65.602,66.5188,UP,1
2013-09-04,67.31,66.36,65.0887,65.936,66.5702,UP,1
2013-09-05,67.37,67.42,65.1424,66.334,66.6228,UP,1
2013-09-06,67.58,67.49,65.1918,66.776,66.6616,UP,1
2013-09-09,69.49,68.48,65.2491,67.602,66.722,DOWN,0
2013-09-10,68.97,69.54,65.3015,68.144,66.786,UP,1
2013-09-11,69.69,68.84,65.3518,68.62,66.841,UP,1
2013-09-12,70.33,69.82,65.4069,69.212,66.8986,UP,1
2013-09-13,70.8,70.69,65.4674,69.856,66.9696,UP,1
2013-09-16,71.11,71.41,65.5327,70.18,67.0332,UP,1
2013-09-17,71.33,70.95,65.5993,70.652,67.1014,UP,1
2013-09-18,72.17,71.3,65.6689,71.148,67.213,UP,1
2013-09-19,72.43,72.15,65.735,71.568,67.321,DOWN,0
2013-09-20,71.75,72.55,65.7985,71.758,67.3948,DOWN,0
2013-09-23,70.76,71.65,65.8556,71.688,67.4408,UP,1
2013-09-24,71.51,70.84,65.9143,71.724,67.5222,DOWN,0
2013-09-25,71.14,71.57,65.9667,71.518,67.6094,DOWN,0
2013-09-26,70.74,71.15,66.0199,71.18,67.6976,DOWN,0
2013-09-27,70.42,70.49,66.07,70.914,67.7712,DOWN,0
2013-09-30,69.9,70.17,66.1175,70.742,67.8178,UP,1
2013-10-01,70.5,69.9,66.1705,70.54,67.8944,DOWN,0
2013-10-02,70.41,70.29,66.2179,70.394,68.0036,DOWN,0
2013-10-03,69.44,70.22,66.261,70.134,68.0982,UP,1
2013-10-04,69.98,69.49,66.3064,70.046,68.192,DOWN,0
2013-10-07,69.29,69.31,66.3511,69.924,68.2538,DOWN,0
2013-10-08,68.71,69.38,66.3947,69.566,68.308,UP,1
2013-10-09,68.77,68.86,66.4395,69.238,68.3714,UP,1
2013-10-10,70.63,69.51,66.4979,69.476,68.471,UP,1
2013-10-11,71.01,70.51,66.5632,69.682,68.5554,UP,1
2013-10-14,71.65,70.57,66.6292,70.154,68.6506,DOWN,0
2013-10-15,70.5,71.19,66.692,70.512,68.715,UP,1
2013-10-16,70.99,70.9,66.7477,70.956,68.7862,UP,1
2013-10-17,71.71,70.94,66.8012,71.172,68.8876,UP,1
2013-10-18,72.05,71.85,66.8503,71.38,69.0086,DOWN,0
2013-10-21,71.07,72.02,66.8922,71.264,69.0982,UP,1
2013-10-22,71.93,71.57,66.9418,71.55,69.2052,DOWN,0
2013-10-23,71.27,71.44,66.9845,71.606,69.3016,UP,1
2013-10-24,71.39,71.6,67.029,71.542,69.4268,UP,1
2013-10-25,71.51,71.63,67.0675,71.434,69.5098,UP,1
2013-10-28,71.56,71.72,67.1047,71.532,69.596,UP,1
2013-10-29,72.81,71.89,67.1476,71.708,69.7172,DOWN,0
2013-10-30,71.38,73.0,67.1828,71.73,69.8076,DOWN,0
2013-10-31,70.96,73.3,67.2177,71.644,69.9004,DOWN,0
2013-11-01,69.94,70.7,67.2463,71.33,69.9538,UP,1
2013-11-04,70.14,70.34,67.2827,71.046,69.9936,UP,1
2013-11-05,70.75,69.35,67.3224,70.634,70.0632,UP,1
2013-11-06,71.25,70.76,67.3667,70.608,70.1754,DOWN,0
2013-11-07,70.32,71.31,67.4056,70.48,70.2742,UP,1
2013-11-08,70.96,70.15,67.4441,70.684,70.386,DOWN,0
2013-11-11,70.9,70.75,67.4829,70.836,70.4968,DOWN,0
2013-11-12,70.68,70.58,67.5177,70.822,70.5852,UP,1
2013-11-13,73.03,70.26,67.5685,71.178,70.6996,UP,1
2013-11-14,73.44,73.06,67.6311,71.802,70.821,UP,1
2013-11-15,73.67,73.23,67.6858,72.344,70.9428,DOWN,0
2013-11-18,72.86,73.62,67.7449,72.736,71.0102,DOWN,0
2013-11-19,72.56,72.69,67.7841,73.112,71.082,UP,1
2013-11-20,73.3,72.89,67.834,73.166,71.1542,UP,1
2013-11-21,74.01,73.5,67.8883,73.28,71.2278,UP,1
2013-11-22,75.01,74.09,67.9496,73.548,71.312,DOWN,0
2013-11-25,74.32,74.93,68.0123,73.84,71.3762,UP,1
2013-11-26,75.07,74.44,68.0743,74.342,71.451,UP,1
2013-11-27,75.25,74.96,68.1341,74.732,71.5126,DOWN,0
2013-11-29,74.96,75.26,68.1912,74.922,71.5632,DOWN,0
2013-12-02,74.88,74.99,68.25,74.896,71.6258,DOWN,0
2013-12-03,74.49,74.55,68.3045,74.93,71.7004,DOWN,0
2013-12-04,73.1,73.92,68.3514,74.536,71.7322,DOWN,0
2013-12-05,72.73,73.01,68.3999,74.032,71.764,UP,1
2013-12-06,73.71,73.41,68.4519,73.782,71.8234,UP,1
2013-12-09,73.89,73.97,68.5125,73.584,71.8928,DOWN,0
2013-12-10,73.6,73.6,68.5688,73.406,71.9668,UP,1
2013-12-11,73.82,73.73,68.6183,73.55,72.0332,DOWN,0
2013-12-12,73.07,73.56,68.6631,73.618,72.0864,DOWN,0
2013-12-13,72.64,73.05,68.704,73.404,72.1504,UP,1
2013-12-16,73.16,73.01,68.7453,73.258,72.214,DOWN,0
2013-12-17,72.75,73.08,68.7798,73.088,72.2832,UP,1
2013-12-18,74.0,72.71,68.8202,73.124,72.389,DOWN,0
2013-12-19,73.91,73.8,68.8603,73.292,72.4918,UP,1
2013-12-20,74.35,73.28,68.9035,73.634,72.5662,UP,1
2013-12-23,74.76,74.82,68.9486,73.954,72.6412,DOWN,0
2013-12-24,74.62,74.79,68.9925,74.328,72.7006,UP,1
2013-12-26,74.64,74.6,69.0406,74.456,72.7834,DOWN,0
2013-12-27,74.45,74.65,69.0878,74.564,72.8526,UP,1
2013-12-30,75.04,74.45,69.1463,74.702,72.9192,UP,1
2013-12-31,75.32,75.39,69.2107,74.814,72.9846,DOWN,0
2014-01-02,73.71,74.99,69.268,74.632,73.0374,DOWN,0
2014-01-03,73.65,73.72,69.3175,74.434,73.0718,UP,1
2014-01-06,74.08,74.74,69.3727,74.36,73.128,DOWN,0
2014-01-07,73.89,74.31,69.4227,74.13,73.178,DOWN,0
2014-01-08,73.08,73.89,69.4717,73.682,73.2094,UP,1
2014-01-09,73.44,73.52,69.5189,73.628,73.247,UP,1
2014-01-10,74.05,73.75,69.5715,73.708,73.2718,DOWN,0
2014-01-13,73.84,74.98,69.6205,73.66,73.321,DOWN,0
2014-01-14,73.74,73.99,69.6709,73.63,73.3766,DOWN,0
2014-01-15,72.87,73.89,69.7089,73.588,73.4352,DOWN,0
2014-01-16,72.19,72.61,69.7454,73.338,73.4762,UP,1
2014-01-17,72.57,71.7,69.7856,73.042,73.5126,DOWN,0
2014-01-21,72.18,73.19,69.8307,72.71,73.5312,DOWN,0
2014-01-22,72.13,72.39,69.8694,72.388,73.5674,DOWN,0
2014-01-23,70.47,71.53,69.8993,71.908,73.5576,DOWN,0
2014-01-24,68.79,70.31,69.9158,71.228,73.5154,DOWN,0
2014-01-27,68.56,68.74,69.9208,70.426,73.473,UP,1
2014-01-28,69.85,68.91,69.9289,69.96,73.4094,DOWN,0
2014-01-29,68.54,69.63,69.9346,69.242,73.3114,UP,1
2014-01-30,68.95,69.06,69.9399,68.938,73.217,DOWN,0
2014-01-31,68.74,67.87,69.95,68.928,73.1346,DOWN,0
2014-02-03,68.28,68.87,69.9554,68.872,73.049,UP,1
2014-02-04,69.19,68.87,69.953,68.74,72.9668,DOWN,0
2014-02-05,65.36,69.5499,69.9318,68.104,72.7938,UP,1
2014-02-06,66.8,67.07,69.9139,67.674,72.6296,DOWN,0
2014-02-07,66.5,66.51,69.9023,67.226,72.4732,DOWN,0
2014-02-10,66.39,66.5,69.8896,66.848,72.2996,UP,1
2014-02-11,66.78,66.28,69.8791,66.366,72.1302,UP,1
2014-02-12,66.88,67.26,69.8689,66.67,71.9686,UP,1
2014-02-13,67.54,66.7,69.8599,66.818,71.8218,UP,1
2014-02-14,67.98,67.44,69.8558,67.114,71.6916,UP,1
2014-02-18,68.08,68.0,69.8432,67.452,71.5912,DOWN,0
2014-02-19,67.39,67.7,69.824,67.574,71.4844,UP,1
2014-02-20,67.86,67.62,69.8133,67.77,71.3674,DOWN,0
2014-02-21,67.65,67.85,69.8,67.792,71.2426,UP,1
2014-02-24,67.9,67.61,69.7895,67.776,71.1286,DOWN,0
2014-02-25,67.48,68.07,69.7805,67.656,71.0018,UP,1
2014-02-26,67.98,68.26,69.7652,67.774,70.9,DOWN,0
2014-02-27,67.6,67.53,69.7481,67.722,70.7992,UP,1
2014-02-28,68.84,67.82,69.7333,67.96,70.7128,DOWN,0
2014-03-03,68.56,68.46,69.7179,68.092,70.629,UP,1
2014-03-04,69.73,69.7,69.7127,68.542,70.5436,DOWN,0
2014-03-05,69.27,69.53,69.7048,68.8,70.4508,DOWN,0
2014-03-06,69.04,69.29,69.6927,69.088,70.3446,UP,1
2014-03-07,70.02,69.41,69.6872,69.324,70.2498,UP,1
2014-03-10,70.2,69.8,69.6875,69.652,70.1614,DOWN,0
2014-03-11,70.11,70.2,69.6864,69.728,70.0708,UP,1
2014-03-12,70.2,69.62,69.6826,69.914,69.9858,DOWN,0
2014-03-13,69.78,70.26,69.6763,70.062,69.8806,DOWN,0
2014-03-14,69.3,69.75,69.6767,69.918,69.7602,UP,1
2014-03-17,69.95,69.69,69.6786,69.868,69.685,UP,1
2014-03-18,70.12,70.03,69.6903,69.87,69.6144,DOWN,0
2014-03-19,69.69,70.02,69.7012,69.768,69.5266,DOWN,0
2014-03-20,69.12,69.54,69.7095,69.636,69.4312,DOWN,0
2014-03-21,68.37,69.46,69.7189,69.45,69.337,DOWN,0
2014-03-24,67.3,68.57,69.7256,68.92,69.2142,UP,1
2014-03-25,67.37,67.39,69.7218,68.37,69.0806,DOWN,0
2014-03-26,67.23,67.6,69.72,67.878,68.9484,DOWN,0
2014-03-27,67.23,67.23,69.7174,67.5,68.8182,DOWN,0
2014-03-28,66.73,67.26,69.7139,67.172,68.6954,UP,1
2014-03-31,66.88,67.34,69.7081,67.088,68.5892,UP,1
2014-04-01,68.26,67.52,69.7073,67.266,68.503,DOWN,0
2014-04-02,68.09,68.52,69.6968,67.438,68.4212,UP,1
2014-04-03,68.21,68.27,69.6892,67.634,68.3428,DOWN,0
2014-04-04,66.98,68.37,69.6822,67.684,68.273,UP,1
2014-04-07,67.3,66.97,69.6912,67.768,68.2432,UP,1
2014-04-08,69.53,68.25,69.7099,68.022,68.2626,UP,1
2014-04-09,69.71,69.87,69.7347,68.346,68.2598,DOWN,0
2014-04-10,68.92,69.6,69.7556,68.488,68.2674,DOWN,0
2014-04-11,68.18,68.41,69.7683,68.728,68.252,UP,1
2014-04-14,69.18,68.52,69.7819,69.104,68.2608,UP,1
2014-04-15,70.8,69.83,69.807,69.358,68.3112,UP,1
2014-04-16,72.09,71.2,69.8328,69.834,68.3692,UP,1
2014-04-17,72.15,71.89,69.8563,70.48,68.505,DOWN,0
2014-04-21,71.9,71.9,69.8795,71.224,68.607,UP,1
2014-04-22,72.1,72.17,69.9004,71.808,68.719,DOWN,0
2014-04-23,71.67,72.0,69.9191,71.982,68.8246,UP,1
2014-04-24,72.09,71.76,69.9466,71.982,68.9308,UP,1
2014-04-25,72.2,72.02,69.9725,71.992,69.0372,DOWN,0
2014-04-28,71.9,72.28,69.9917,71.992,69.1244,UP,1
2014-04-29,72.93,72.08,70.014,72.158,69.2234,DOWN,0
2014-04-30,72.57,72.7,70.0397,72.338,69.3132,DOWN,0
2014-05-01,72.19,72.21,70.0667,72.358,69.4092,UP,1
2014-05-02,75.62,74.29,70.1132,73.042,69.5644,DOWN,0
2014-05-05,74.06,74.75,70.1498,73.474,69.6926,DOWN,0
2014-05-06,73.55,73.68,70.1797,73.598,69.8056,UP,1
2014-05-07,73.69,73.64,70.2148,73.822,69.9298,DOWN,0
2014-05-08,73.32,73.69,70.2566,74.048,70.0366,DOWN,0
2014-05-09,73.24,73.27,70.2993,73.572,70.1494,UP,1
2014-05-12,73.63,73.5,70.341,73.486,70.2452,UP,1
2014-05-13,73.93,73.32,70.3796,73.562,70.3526,DOWN,0
2014-05-14,73.68,73.85,70.418,73.56,70.4316,DOWN,0
2014-05-15,73.07,73.35,70.4554,73.51,70.5076,UP,1
2014-05-16,73.16,73.17,70.4929,73.494,70.59,UP,1
2014-05-19,74.02,73.23,70.5291,73.572,70.67,DOWN,0
2014-05-20,73.88,74.03,70.564,73.562,70.7436,UP,1
2014-05-21,74.12,74.11,70.5982,73.65,70.8238,UP,1
2014-05-22,74.91,74.09,70.6356,74.018,70.918,DOWN,0
2014-05-23,74.9,74.83,70.6769,74.366,71.0204,UP,1
2014-05-27,75.58,74.92,70.7248,74.678,71.146,UP,1
2014-05-28,75.65,75.38,70.7701,75.032,71.26,UP,1
2014-05-29,76.51,76.1,70.8198,75.51,71.3878,UP,1
2014-05-30,76.62,76.19,70.8706,75.852,71.5264,UP,1
2014-06-02,76.75,76.6,70.9287,76.222,71.679,DOWN,0
2014-06-03,76.69,76.73,70.9754,76.444,71.8454,DOWN,0
2014-06-04,76.46,76.44,71.0214,76.606,72.0286,UP,1
2014-06-05,76.6,76.41,71.0707,76.624,72.2132,UP,1
2014-06-06,76.77,76.9,71.1202,76.654,72.404,DOWN,0
