ticker,UPS US Equity,UPS US Equity,UPS US Equity,UPS US Equity,UPS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2011-06-09,69.29,69.56,69.962,73.3158,71.2758,DOWN,0
2011-06-10,68.5,69.05,69.432,73.1958,71.3016,DOWN,0
2011-06-13,68.46,68.42,69.052,73.0786,71.3267,UP,1
2011-06-14,69.21,69.24,68.944,72.9732,71.3504,DOWN,0
2011-06-15,69.11,68.79,68.914,72.8606,71.3763,DOWN,0
2011-06-16,69.05,69.01,68.866,72.7586,71.4025,UP,1
2011-06-17,69.17,69.64,69.0,72.6526,71.4174,UP,1
2011-06-20,69.3,68.95,69.168,72.5586,71.4283,UP,1
2011-06-21,70.65,69.78,69.456,72.5066,71.4434,UP,1
2011-06-22,71.11,71.18,69.856,72.4646,71.4635,UP,1
2011-06-23,71.32,70.19,70.31,72.4264,71.4823,DOWN,0
2011-06-24,71.12,71.25,70.7,72.3966,71.4997,UP,1
2011-06-27,71.44,71.15,71.128,72.3772,71.5181,UP,1
2011-06-28,72.05,71.62,71.408,72.364,71.5407,DOWN,0
2011-06-29,71.98,72.36,71.582,72.3652,71.5633,UP,1
2011-06-30,72.93,72.3,71.904,72.3842,71.5897,UP,1
2011-07-01,73.96,73.09,72.472,72.4092,71.6259,DOWN,0
2011-07-05,73.78,74.0,72.94,72.4214,71.6614,UP,1
2011-07-06,74.5,73.75,73.43,72.4386,71.6994,UP,1
2011-07-07,75.37,74.92,74.108,72.46,71.7413,DOWN,0
2011-07-08,74.57,74.79,74.436,72.466,71.7765,DOWN,0
2011-07-11,73.74,74.15,74.392,72.4446,71.8133,DOWN,0
2011-07-12,73.25,73.5,74.286,72.4102,71.8432,UP,1
2011-07-13,73.42,73.65,74.07,72.3812,71.8749,DOWN,0
2011-07-14,73.36,73.41,73.668,72.3466,71.9058,DOWN,0
2011-07-15,73.08,73.65,73.37,72.3232,71.9375,DOWN,0
2011-07-18,72.42,72.91,73.106,72.2924,71.9661,UP,1
2011-07-19,73.4,72.84,73.136,72.2784,72.0009,UP,1
2011-07-20,73.52,73.47,73.156,72.2748,72.0379,UP,1
2011-07-21,74.4,73.84,73.364,72.2754,72.0705,DOWN,0
2011-07-22,74.16,74.24,73.58,72.2656,72.1023,DOWN,0
2011-07-25,74.05,73.56,73.906,72.2598,72.1357,DOWN,0
2011-07-26,71.59,72.34,73.544,72.2088,72.156,DOWN,0
2011-07-27,70.21,71.14,72.882,72.137,72.1703,DOWN,0
2011-07-28,69.14,70.21,71.83,72.0514,72.1798,UP,1
2011-07-29,69.22,68.64,70.842,71.959,72.1826,DOWN,0
2011-08-01,67.62,69.86,69.556,71.8254,72.1737,DOWN,0
2011-08-02,66.28,67.18,68.494,71.67,72.1585,UP,1
2011-08-03,67.26,66.4,67.904,71.5452,72.1473,DOWN,0
2011-08-04,65.23,66.48,67.122,71.3916,72.1298,UP,1
2011-08-05,65.69,66.17,66.416,71.2494,72.11,DOWN,0
2011-08-08,62.4,64.18,65.372,71.038,72.074,UP,1
2011-08-09,64.1,62.13,64.936,70.8608,72.0454,DOWN,0
2011-08-10,61.99,63.43,63.882,70.6308,72.0087,UP,1
2011-08-11,64.72,62.51,63.78,70.4792,71.9852,UP,1
2011-08-12,65.2,65.04,63.682,70.3368,71.9713,UP,1
2011-08-15,65.88,65.85,64.378,70.2314,71.9624,DOWN,0
2011-08-16,65.2,65.12,64.598,70.1282,71.9517,DOWN,0
2011-08-17,65.08,65.42,65.216,70.0348,71.9404,DOWN,0
2011-08-18,62.28,63.25,64.728,69.8952,71.9103,DOWN,0
2011-08-19,61.7,61.54,64.028,69.7434,71.8757,UP,1
2011-08-22,62.0,62.97,63.252,69.6134,71.8388,UP,1
2011-08-23,63.84,62.2,62.98,69.521,71.8091,UP,1
2011-08-24,64.82,63.71,62.928,69.4332,71.7858,DOWN,0
2011-08-25,63.66,64.96,63.204,69.3242,71.7591,UP,1
2011-08-26,64.7,63.25,63.804,69.2372,71.7423,UP,1
2011-08-29,66.73,65.37,64.75,69.1884,71.7345,UP,1
2011-08-30,67.23,66.49,65.428,69.147,71.7301,UP,1
2011-08-31,67.39,67.74,65.942,69.0818,71.7267,DOWN,0
2011-09-01,66.67,67.33,66.544,68.993,71.7225,DOWN,0
2011-09-02,65.61,66.0,66.726,68.8788,71.7143,DOWN,0
2011-09-06,64.35,64.28,66.25,68.7434,71.6952,UP,1
2011-09-07,64.99,65.27,65.802,68.6144,71.6746,DOWN,0
2011-09-08,64.9,64.7,65.304,68.4714,71.6552,DOWN,0
2011-09-09,64.22,64.25,64.814,68.3162,71.6355,DOWN,0
2011-09-12,63.87,63.13,64.466,68.135,71.6069,UP,1
2011-09-13,64.67,63.93,64.53,67.9492,71.5847,UP,1
2011-09-14,66.16,65.34,64.764,67.7968,71.5661,UP,1
2011-09-15,66.18,67.03,65.02,67.6304,71.5464,UP,1
2011-09-16,66.59,66.32,65.494,67.4548,71.5221,DOWN,0
2011-09-19,65.8,65.55,65.88,67.2794,71.4918,UP,1
2011-09-20,66.21,66.15,66.188,67.1288,71.4639,DOWN,0
2011-09-21,64.34,66.1,65.824,66.9506,71.4271,DOWN,0
2011-09-22,62.17,62.59,65.022,66.7256,71.3795,DOWN,0
2011-09-23,62.0,61.89,64.104,66.4984,71.3295,UP,1
2011-09-26,63.21,62.46,63.586,66.301,71.2803,UP,1
2011-09-27,64.01,64.76,63.146,66.1328,71.2359,DOWN,0
2011-09-28,63.15,64.27,62.908,65.9278,71.1878,UP,1
2011-09-29,64.67,64.17,63.408,65.7508,71.1482,DOWN,0
2011-09-30,63.15,64.02,63.638,65.5258,71.1027,DOWN,0
2011-10-03,62.22,63.11,63.44,65.287,71.045,UP,1
2011-10-04,64.06,61.63,63.45,65.0872,71.0,UP,1
2011-10-05,65.57,64.11,63.934,64.9668,70.9641,UP,1
2011-10-06,66.52,65.29,64.304,64.893,70.9323,DOWN,0
2011-10-07,66.26,66.95,64.926,64.8354,70.8993,UP,1
2011-10-10,67.86,67.5,66.054,64.8082,70.875,UP,1
2011-10-11,67.95,67.43,66.832,64.8148,70.8507,UP,1
2011-10-12,68.56,68.25,67.43,64.8604,70.8294,DOWN,0
2011-10-13,68.09,68.01,67.744,64.877,70.8065,UP,1
2011-10-14,68.96,68.94,68.284,64.9516,70.7879,DOWN,0
2011-10-17,68.01,68.54,68.314,64.998,70.765,UP,1
2011-10-18,69.25,67.96,68.574,65.135,70.7465,DOWN,0
2011-10-19,68.82,69.3,68.626,65.2294,70.7267,UP,1
2011-10-20,69.2,68.96,68.848,65.3736,70.7082,UP,1
2011-10-21,70.06,69.86,69.068,65.4804,70.696,UP,1
2011-10-24,70.87,70.34,69.64,65.5938,70.6896,DOWN,0
2011-10-25,69.35,69.3,69.66,65.6632,70.6757,UP,1
2011-10-26,69.38,69.5,69.772,65.7468,70.6638,UP,1
2011-10-27,71.55,70.77,70.242,65.8762,70.6618,DOWN,0
2011-10-28,71.49,71.17,70.528,66.0604,70.658,DOWN,0
2011-10-31,70.24,70.73,70.402,66.2312,70.6468,DOWN,0
2011-11-01,68.6,69.2,70.252,66.3632,70.6247,UP,1
2011-11-02,69.35,69.47,70.246,66.4734,70.6106,UP,1
2011-11-03,70.56,69.88,70.048,66.5882,70.6001,DOWN,0
2011-11-04,69.99,70.06,69.748,66.7148,70.5856,UP,1
2011-11-07,70.46,69.88,69.792,66.83,70.5718,UP,1
2011-11-08,71.55,70.65,70.382,66.9264,70.5654,DOWN,0
2011-11-09,68.99,69.97,70.31,66.9616,70.546,UP,1
2011-11-10,69.88,69.93,70.174,67.0114,70.5309,UP,1
2011-11-11,70.78,70.72,70.332,67.0936,70.5311,DOWN,0
2011-11-14,70.25,70.43,70.29,67.1864,70.5243,UP,1
2011-11-15,70.57,70.07,70.094,67.3108,70.5042,DOWN,0
2011-11-16,69.31,70.06,70.158,67.3972,70.4805,DOWN,0
2011-11-17,68.93,69.01,69.968,67.4778,70.4537,UP,1
2011-11-18,69.14,69.3,69.64,67.5762,70.4277,DOWN,0
2011-11-21,68.22,68.12,69.234,67.6632,70.3976,DOWN,0
2011-11-22,68.04,68.2,68.728,67.7306,70.3654,DOWN,0
2011-11-23,66.9,67.54,68.246,67.7454,70.327,DOWN,0
2011-11-25,66.46,66.52,67.752,67.751,70.2855,UP,1
2011-11-28,68.24,68.19,67.572,67.784,70.2501,UP,1
2011-11-29,68.41,68.601,67.61,67.8362,70.2181,UP,1
2011-11-30,71.75,70.02,68.352,67.947,70.2029,DOWN,0
2011-12-01,71.13,71.57,69.198,68.0828,70.1802,DOWN,0
2011-12-02,71.07,71.76,70.12,68.2608,70.1539,UP,1
2011-12-05,71.95,71.94,70.862,68.4598,70.1313,DOWN,0
2011-12-06,71.8,72.19,71.54,68.6316,70.1173,UP,1
2011-12-07,73.31,71.72,71.852,68.8176,70.1165,DOWN,0
2011-12-08,72.02,72.89,72.03,68.995,70.1082,UP,1
2011-12-09,72.45,72.38,72.306,69.1506,70.1031,DOWN,0
2011-12-12,71.84,71.83,72.284,69.3244,70.0933,DOWN,0
2011-12-13,71.05,72.05,72.134,69.501,70.0868,DOWN,0
2011-12-14,70.64,70.78,71.6,69.6326,70.0787,UP,1
2011-12-15,71.55,71.72,71.506,69.7522,70.0691,UP,1
2011-12-16,71.76,72.09,71.368,69.857,70.0657,DOWN,0
2011-12-19,70.8,71.99,71.16,69.9478,70.0607,UP,1
2011-12-20,72.56,71.81,71.462,70.0418,70.0594,DOWN,0
2011-12-21,72.47,72.75,71.828,70.1322,70.0555,UP,1
2011-12-22,73.0,72.73,72.118,70.221,70.055,UP,1
2011-12-23,73.47,73.15,72.46,70.3286,70.0519,UP,1
2011-12-27,73.49,73.4,72.998,70.4192,70.0534,DOWN,0
2011-12-28,72.73,73.48,73.032,70.5136,70.058,UP,1
2011-12-29,73.53,72.83,73.244,70.5992,70.0737,DOWN,0
2011-12-30,73.19,73.55,73.282,70.6866,70.0816,UP,1
2012-01-03,74.16,74.01,73.42,70.7858,70.0944,DOWN,0
2012-01-04,73.84,73.93,73.49,70.8614,70.0994,DOWN,0
2012-01-05,73.12,73.46,73.568,70.9064,70.1048,UP,1
2012-01-06,73.48,73.13,73.558,70.989,70.1141,DOWN,0
2012-01-09,73.45,73.25,73.61,71.0704,70.1208,UP,1
2012-01-10,74.19,73.97,73.616,71.1232,70.1316,UP,1
2012-01-11,74.61,73.98,73.77,71.1856,70.137,UP,1
2012-01-12,74.74,74.41,74.094,71.2756,70.1415,DOWN,0
2012-01-13,74.16,73.19,74.23,71.3868,70.1398,UP,1
2012-01-17,74.2,74.64,74.38,71.4838,70.1392,UP,1
2012-01-18,74.93,74.27,74.528,71.5712,70.1414,UP,1
2012-01-19,75.31,74.97,74.668,71.6776,70.1443,UP,1
2012-01-20,75.42,75.31,74.804,71.7768,70.1506,DOWN,0
2012-01-23,75.13,75.45,74.998,71.8484,70.1539,DOWN,0
2012-01-24,75.0,74.67,75.158,71.9686,70.1589,UP,1
2012-01-25,75.62,74.76,75.296,72.0834,70.1708,UP,1
2012-01-26,75.84,75.69,75.402,72.1846,70.1839,UP,1
2012-01-27,76.04,75.89,75.526,72.3004,70.198,UP,1
2012-01-30,76.15,75.55,75.73,72.412,70.2157,DOWN,0
2012-01-31,75.65,76.54,75.86,72.5388,70.2319,UP,1
2012-02-01,76.78,76.37,76.092,72.6958,70.2522,DOWN,0
2012-02-02,76.38,76.98,76.2,72.8406,70.2745,UP,1
2012-02-03,76.7,77.08,76.332,73.0102,70.2981,UP,1
2012-02-06,76.92,76.53,76.486,73.1878,70.3192,UP,1
2012-02-07,77.29,76.56,76.814,73.3956,70.3398,DOWN,0
2012-02-08,76.92,77.18,76.842,73.6048,70.3562,DOWN,0
2012-02-09,76.57,76.85,76.88,73.7714,70.3675,UP,1
2012-02-10,76.69,76.1,76.878,73.937,70.3796,UP,1
2012-02-13,77.16,76.96,76.926,74.0452,70.3914,DOWN,0
2012-02-14,77.11,77.03,76.89,74.1648,70.4021,DOWN,0
2012-02-15,76.73,77.33,76.852,74.278,70.4114,UP,1
2012-02-16,76.76,76.2,76.89,74.3742,70.4197,DOWN,0
2012-02-17,76.76,77.09,76.904,74.4734,70.4323,DOWN,0
2012-02-21,76.4,76.96,76.752,74.5352,70.4445,DOWN,0
2012-02-22,75.9,76.29,76.51,74.6128,70.4535,UP,1
2012-02-23,76.64,76.0,76.492,74.6966,70.4682,DOWN,0
2012-02-24,76.5,76.59,76.44,74.7898,70.4788,UP,1
2012-02-27,76.77,76.34,76.442,74.9042,70.4894,UP,1
2012-02-28,76.86,76.66,76.534,75.0286,70.502,UP,1
2012-02-29,76.99,76.86,76.752,75.1374,70.5163,DOWN,0
2012-03-01,76.89,77.15,76.802,75.24,70.5317,DOWN,0
2012-03-02,76.54,76.09,76.81,75.3548,70.5473,DOWN,0
2012-03-05,76.32,76.54,76.72,75.43,70.5597,DOWN,0
2012-03-06,75.61,75.69,76.47,75.4928,70.5663,UP,1
2012-03-07,76.0,75.59,76.272,75.5528,70.576,UP,1
2012-03-08,76.72,76.28,76.238,75.6178,70.5921,UP,1
2012-03-09,77.16,76.92,76.362,75.6912,70.6134,UP,1
2012-03-12,77.69,77.39,76.636,75.7904,70.6378,UP,1
2012-03-13,78.37,77.77,77.188,75.8872,70.6648,DOWN,0
2012-03-14,78.24,78.33,77.636,75.9882,70.6912,UP,1
2012-03-15,78.94,78.25,78.08,76.0838,70.7185,DOWN,0
2012-03-16,78.41,78.93,78.33,76.1752,70.749,UP,1
2012-03-19,81.11,79.63,79.014,76.335,70.793,DOWN,0
2012-03-20,80.39,80.35,79.418,76.4732,70.8392,UP,1
2012-03-21,80.51,80.4,79.872,76.6144,70.8899,DOWN,0
2012-03-22,80.28,79.72,80.14,76.7362,70.9426,DOWN,0
2012-03-23,79.71,80.19,80.4,76.8382,70.9948,UP,1
2012-03-26,80.57,80.26,80.292,76.9548,71.0512,DOWN,0
2012-03-27,80.39,80.94,80.292,77.0794,71.1107,DOWN,0
2012-03-28,80.04,80.21,80.198,77.1962,71.1686,DOWN,0
2012-03-29,79.85,79.74,80.112,77.2946,71.2218,UP,1
2012-03-30,80.72,80.23,80.314,77.4028,71.2798,DOWN,0
2012-04-02,80.67,80.31,80.334,77.5078,71.3379,DOWN,0
2012-04-03,80.52,80.79,80.36,77.6156,71.3947,DOWN,0
2012-04-04,79.86,80.19,80.324,77.7128,71.4475,UP,1
2012-04-05,80.18,79.5,80.39,77.804,71.4951,DOWN,0
2012-04-09,79.19,79.35,80.084,77.871,71.5355,DOWN,0
2012-04-10,78.33,78.93,79.616,77.9168,71.5706,UP,1
2012-04-11,78.79,78.93,79.27,77.9696,71.6089,UP,1
2012-04-12,79.42,78.94,79.182,78.045,71.6488,UP,1
2012-04-13,79.56,79.29,79.058,78.1006,71.6864,DOWN,0
2012-04-16,79.56,79.78,79.132,78.1642,71.7243,UP,1
2012-04-17,80.3,79.83,79.526,78.2362,71.7611,UP,1
2012-04-18,80.49,80.1,79.866,78.3076,71.7938,DOWN,0
2012-04-19,79.86,80.58,79.954,78.359,71.8242,UP,1
2012-04-20,80.27,79.99,80.096,78.426,71.853,DOWN,0
2012-04-23,79.03,80.06,79.99,78.4752,71.8713,UP,1
2012-04-24,79.46,79.3,79.822,78.5306,71.8958,UP,1
2012-04-25,79.65,79.94,79.654,78.5804,71.9253,DOWN,0
2012-04-26,78.25,77.58,79.332,78.6032,71.9503,UP,1
2012-04-27,78.44,78.41,78.966,78.6374,71.9754,DOWN,0
2012-04-30,78.14,78.25,78.788,78.665,71.9993,UP,1
2012-05-01,78.47,78.14,78.59,78.6992,72.0263,DOWN,0
2012-05-02,78.42,78.27,78.344,78.7396,72.0563,DOWN,0
2012-05-03,78.07,78.48,78.308,78.783,72.0796,DOWN,0
2012-05-04,77.73,77.9,78.166,78.8048,72.1007,UP,1
2012-05-07,77.8,77.35,78.098,78.8308,72.1177,DOWN,0
2012-05-08,77.66,77.53,77.936,78.8486,72.1352,DOWN,0
2012-05-09,77.15,77.2,77.682,78.8544,72.1507,DOWN,0
2012-05-10,76.61,77.47,77.39,78.8468,72.1758,DOWN,0
2012-05-11,76.43,76.37,77.13,78.8376,72.2069,DOWN,0
2012-05-14,76.21,75.94,76.812,78.831,72.2422,DOWN,0
2012-05-15,76.08,76.01,76.496,78.8262,72.2765,DOWN,0
2012-05-16,75.92,76.33,76.25,78.8324,72.318,DOWN,0
2012-05-17,74.81,75.94,75.89,78.8086,72.3607,DOWN,0
2012-05-18,74.03,75.16,75.41,78.7548,72.3945,UP,1
2012-05-21,74.64,74.29,75.096,78.7044,72.4416,UP,1
2012-05-22,74.76,74.59,74.832,78.6458,72.4869,UP,1
2012-05-23,75.0,74.27,74.648,78.5784,72.5499,UP,1
2012-05-24,75.18,75.22,74.722,78.5172,72.6053,DOWN,0
2012-05-25,74.94,75.67,74.904,78.4372,72.6701,UP,1
2012-05-29,75.51,75.39,75.078,78.3792,72.724,DOWN,0
2012-05-30,74.61,75.18,75.048,78.2492,72.7711,UP,1
2012-05-31,74.94,74.64,75.036,78.1402,72.8164,DOWN,0
2012-06-01,73.25,74.0,74.65,77.995,72.8566,DOWN,0
2012-06-04,72.99,73.36,74.26,77.8492,72.8962,DOWN,0
2012-06-05,72.8,72.7,73.718,77.711,72.9488,UP,1
2012-06-06,74.98,73.05,73.792,77.5992,73.0152,UP,1
2012-06-07,75.47,75.47,73.898,77.5008,73.0825,UP,1
2012-06-08,76.63,75.42,74.574,77.4326,73.1465,DOWN,0
2012-06-11,75.83,77.01,75.142,77.3522,73.2015,UP,1
2012-06-12,76.19,76.15,75.82,77.2616,73.2642,UP,1
2012-06-13,76.27,76.09,76.078,77.1736,73.322,UP,1
2012-06-14,77.37,76.45,76.458,77.1106,73.3752,UP,1
2012-06-15,77.53,77.99,76.638,77.064,73.4267,UP,1
2012-06-18,77.79,77.41,77.03,77.0162,73.4787,UP,1
2012-06-19,78.16,77.65,77.424,76.9956,73.5362,UP,1
2012-06-20,78.17,78.31,77.804,76.9924,73.599,DOWN,0
2012-06-21,77.1,78.49,77.75,76.9586,73.6627,UP,1
2012-06-22,77.71,77.27,77.786,76.9244,73.7263,DOWN,0
2012-06-25,76.44,77.04,77.516,76.862,73.784,DOWN,0
2012-06-26,76.36,76.43,77.156,76.798,73.8447,UP,1
2012-06-27,76.79,76.3,76.88,76.7278,73.9093,UP,1
2012-06-28,77.11,76.56,76.882,76.6602,73.9715,UP,1
2012-06-29,78.76,77.42,77.092,76.6382,74.0345,DOWN,0
2012-07-02,78.69,78.23,77.542,76.6066,74.0971,UP,1
2012-07-03,79.47,78.51,78.164,76.6154,74.1615,UP,1
2012-07-05,79.91,79.3,78.788,76.6244,74.232,DOWN,0
2012-07-06,79.37,79.42,79.24,76.6188,74.2978,DOWN,0
2012-07-09,79.2,79.28,79.328,76.6378,74.3721,DOWN,0
2012-07-10,78.58,79.64,79.306,76.6406,74.4542,UP,1
2012-07-11,78.88,78.67,79.188,76.6554,74.5386,DOWN,0
2012-07-12,78.59,78.6,78.924,76.6578,74.6155,UP,1
2012-07-13,79.44,78.5,78.938,76.6782,74.6927,DOWN,0
2012-07-16,79.17,79.62,78.932,76.7002,74.7728,UP,1
2012-07-17,79.33,79.44,79.082,76.7322,74.846,UP,1
2012-07-18,80.21,79.01,79.348,76.7804,74.9314,DOWN,0
2012-07-19,79.97,80.1,79.624,76.8266,75.0201,DOWN,0
2012-07-20,78.45,79.8,79.426,76.8526,75.0921,DOWN,0
2012-07-23,77.95,77.82,79.182,76.8794,75.154,DOWN,0
2012-07-24,74.34,75.24,78.184,76.8376,75.1931,DOWN,0
2012-07-25,74.27,74.27,76.996,76.7988,75.2331,UP,1
2012-07-26,74.87,75.22,75.976,76.7746,75.2682,UP,1
2012-07-27,76.0,75.23,75.486,76.7762,75.3084,UP,1
2012-07-30,76.23,75.93,75.142,76.8046,75.3468,DOWN,0
2012-07-31,75.61,76.09,75.396,76.8362,75.3844,DOWN,0
2012-08-01,75.15,75.81,75.572,76.8464,75.4153,DOWN,0
2012-08-02,75.0,74.94,75.598,76.8512,75.4503,UP,1
2012-08-03,75.76,75.83,75.55,76.8664,75.4828,DOWN,0
2012-08-06,75.62,75.99,75.428,76.8752,75.5168,UP,1
2012-08-07,76.09,76.03,75.524,76.8982,75.5513,DOWN,0
2012-08-08,75.78,76.0,75.65,76.9036,75.5799,UP,1
2012-08-09,76.03,75.68,75.856,76.932,75.6057,UP,1
2012-08-10,76.3,75.96,75.964,76.9592,75.6404,DOWN,0
2012-08-13,76.15,76.0,76.07,77.0172,75.6743,UP,1
2012-08-14,76.18,76.45,76.088,77.081,75.6974,UP,1
2012-08-15,76.58,76.14,76.248,77.1566,75.7229,DOWN,0
2012-08-16,76.37,76.17,76.316,77.1844,75.7535,UP,1
2012-08-17,76.49,76.69,76.354,77.2048,75.793,DOWN,0
2012-08-20,76.44,76.4,76.412,77.201,75.8284,DOWN,0
2012-08-21,75.9,76.43,76.356,77.2024,75.8551,UP,1
2012-08-22,76.14,75.99,76.268,77.2014,75.8859,DOWN,0
2012-08-23,75.68,75.98,76.13,77.1896,75.912,UP,1
2012-08-24,75.72,75.53,75.976,77.1566,75.9328,DOWN,0
2012-08-27,75.26,75.78,75.74,77.1112,75.9642,DOWN,0
2012-08-28,74.59,75.07,75.478,77.0472,75.9877,DOWN,0
2012-08-29,74.3,74.64,75.11,76.97,76.0053,DOWN,0
2012-08-30,73.82,73.97,74.738,76.883,76.0232,DOWN,0
2012-08-31,73.81,74.07,74.356,76.8172,76.0394,DOWN,0
2012-09-04,73.7,73.57,74.044,76.737,76.0613,DOWN,0
2012-09-05,71.94,72.5,73.514,76.647,76.0764,DOWN,0
2012-09-06,71.94,72.14,73.042,76.5586,76.0904,UP,1
2012-09-07,72.6,72.01,72.798,76.4748,76.1123,UP,1
2012-09-10,73.05,72.24,72.646,76.3936,76.1373,UP,1
2012-09-11,73.54,72.93,72.614,76.2892,76.1705,UP,1
2012-09-12,73.64,73.83,72.954,76.1882,76.2064,UP,1
2012-09-13,74.73,73.37,73.512,76.0934,76.2389,DOWN,0
2012-09-14,73.68,74.6,73.728,75.9688,76.2652,UP,1
2012-09-17,74.23,73.51,73.964,75.866,76.2776,DOWN,0
2012-09-18,73.51,73.87,73.958,75.7522,76.2895,UP,1
2012-09-19,74.27,74.12,74.084,75.666,76.3055,DOWN,0
2012-09-20,72.61,73.79,73.66,75.5406,76.3088,DOWN,0
2012-09-21,71.88,72.33,73.3,75.4064,76.3092,UP,1
2012-09-24,72.03,71.78,72.86,75.2582,76.3028,UP,1
2012-09-25,72.07,72.25,72.572,75.1162,76.3031,DOWN,0
2012-09-26,71.78,72.1,72.074,74.9652,76.2997,UP,1
2012-09-27,72.02,71.92,71.956,74.8014,76.3006,DOWN,0
2012-09-28,71.57,71.87,71.894,74.6334,76.3032,UP,1
2012-10-01,72.01,72.09,71.89,74.5046,76.3101,UP,1
2012-10-02,72.02,72.27,71.88,74.386,76.3124,UP,1
2012-10-03,73.39,72.27,72.202,74.367,76.3206,DOWN,0
2012-10-04,72.97,73.08,72.392,74.341,76.3314,UP,1
2012-10-05,73.1,73.31,72.698,74.3056,76.3341,UP,1
2012-10-08,73.76,73.07,73.048,74.2608,76.3406,DOWN,0
2012-10-09,73.02,73.88,73.248,74.1966,76.3407,DOWN,0
2012-10-10,72.26,73.83,73.022,74.1296,76.3346,UP,1
2012-10-11,72.3,72.91,72.888,74.0726,76.3287,DOWN,0
2012-10-12,72.11,72.57,72.69,74.0148,76.3256,UP,1
2012-10-15,72.59,72.2,72.456,73.9514,76.3209,UP,1
2012-10-16,73.11,72.42,72.474,73.9012,76.3205,UP,1
2012-10-17,73.29,73.32,72.68,73.8452,76.3161,UP,1
2012-10-18,73.61,73.31,72.942,73.8018,76.315,DOWN,0
2012-10-19,72.3,73.03,72.98,73.7272,76.3109,DOWN,0
2012-10-22,71.56,72.04,72.774,73.6324,76.3013,UP,1
2012-10-23,73.73,73.21,72.898,73.584,76.3027,DOWN,0
2012-10-24,73.12,73.97,72.864,73.5228,76.2973,UP,1
2012-10-25,73.2,73.41,72.782,73.4552,76.2903,DOWN,0
2012-10-26,73.02,73.39,72.926,73.3882,76.2817,UP,1
2012-10-31,73.25,73.45,73.264,73.3234,76.2771,UP,1
2012-11-01,73.9,73.38,73.298,73.2726,76.2756,DOWN,0
2012-11-02,73.48,74.23,73.37,73.2242,76.2684,DOWN,0
2012-11-05,73.45,73.55,73.42,73.1704,76.2591,UP,1
2012-11-06,73.57,73.67,73.53,73.1282,76.2498,DOWN,0
2012-11-07,73.005,73.82,73.4809,73.0739,76.2392,DOWN,0
2012-11-08,72.59,72.56,73.2189,73.0205,76.2271,DOWN,0
2012-11-09,72.25,72.26,72.9729,72.9737,76.2103,UP,1
2012-11-12,72.3,72.24,72.7429,72.9337,76.1926,DOWN,0
2012-11-13,71.86,71.9,72.4009,72.8945,76.1717,DOWN,0
2012-11-14,70.299,71.83,71.8598,72.8243,76.1424,UP,1
2012-11-15,70.33,70.0,71.4078,72.7569,76.1158,DOWN,0
2012-11-16,70.02,70.84,70.9618,72.7185,76.082,UP,1
2012-11-19,71.44,70.7,70.7898,72.7085,76.0573,DOWN,0
2012-11-20,71.34,71.27,70.6858,72.6833,76.0305,UP,1
2012-11-21,71.4,71.46,70.906,72.6503,76.0029,UP,1
2012-11-23,71.98,71.52,71.236,72.6191,75.9764,UP,1
2012-11-26,72.58,71.83,71.748,72.5979,75.9547,DOWN,0
2012-11-27,72.16,72.67,71.892,72.5465,75.9326,UP,1
2012-11-28,72.71,72.02,72.166,72.5271,75.9127,UP,1
2012-11-29,73.56,73.0,72.598,72.5137,75.8947,DOWN,0
2012-11-30,73.11,73.45,72.824,72.5057,75.8747,DOWN,0
2012-12-03,72.27,73.5,72.7619,72.4657,75.8524,UP,1
2012-12-04,73.04,72.27,72.9379,72.4743,75.8338,UP,1
2012-12-05,73.5,73.15,73.0959,72.5067,75.8175,DOWN,0
2012-12-06,72.93,73.75,72.9699,72.5247,75.8002,UP,1
2012-12-07,73.17,73.09,72.9819,72.5467,75.7865,UP,1
2012-12-10,73.68,73.12,73.264,72.5847,75.7717,UP,1
2012-12-11,73.76,73.73,73.408,72.6195,75.758,DOWN,0
2012-12-12,73.43,73.87,73.394,72.6567,75.7413,DOWN,0
2012-12-13,73.35,73.5,73.478,72.6835,75.7238,DOWN,0
2012-12-14,72.85,73.24,73.414,72.7001,75.7031,UP,1
2012-12-17,73.36,73.15,73.35,72.6995,75.6854,UP,1
2012-12-18,75.05,73.31,73.608,72.7411,75.678,UP,1
2012-12-19,75.61,75.32,74.0441,72.7913,75.6744,DOWN,0
2012-12-20,75.13,75.4,74.4001,72.8187,75.672,DOWN,0
2012-12-21,74.84,74.6,74.7981,72.8551,75.6662,DOWN,0
2012-12-24,74.64,74.74,75.0541,72.9027,75.6558,DOWN,0
2012-12-26,74.26,74.65,74.8961,72.9419,75.6413,DOWN,0
2012-12-27,73.91,74.16,74.556,72.9779,75.6224,DOWN,0
2012-12-28,72.83,73.55,74.096,72.9827,75.5947,UP,1
2012-12-31,73.73,72.8,73.874,72.9951,75.5722,UP,1
2013-01-02,76.31,75.09,74.208,73.0555,75.559,UP,1
2013-01-03,76.38,76.25,74.632,73.1109,75.5489,UP,1
2013-01-04,76.57,76.51,75.164,73.1963,75.5262,DOWN,0
2013-01-07,76.35,76.45,75.868,73.2921,75.506,DOWN,0
2013-01-08,76.14,76.16,76.35,73.3403,75.4841,UP,1
2013-01-09,77.0,76.3,76.488,73.4179,75.4677,UP,1
