ticker,ADBE US Equity,ADBE US Equity,ADBE US Equity,ADBE US Equity,ADBE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-05-04,32.61,32.99,29.0386,33.402,33.4844,DOWN,0
2012-05-07,32.52,32.48,29.0534,33.196,33.4666,UP,1
2012-05-08,32.67,32.29,29.0682,32.976,33.4546,DOWN,0
2012-05-09,32.52,32.29,29.0825,32.728,33.4396,DOWN,0
2012-05-10,31.92,32.73,29.094,32.448,33.4202,UP,1
2012-05-11,32.2,31.9,29.1125,32.366,33.4022,UP,1
2012-05-14,32.23,31.81,29.1335,32.308,33.3722,UP,1
2012-05-15,32.33,32.23,29.1566,32.24,33.3544,UP,1
2012-05-16,32.36,32.44,29.1801,32.208,33.3618,DOWN,0
2012-05-17,32.01,32.38,29.205,32.226,33.3538,DOWN,0
2012-05-18,31.31,32.1,29.2247,32.048,33.319,UP,1
2012-05-21,32.01,31.45,29.254,32.004,33.2864,DOWN,0
2012-05-22,32.01,31.97,29.2859,31.94,33.2554,UP,1
2012-05-23,32.18,31.7,29.3273,31.904,33.2146,DOWN,0
2012-05-24,31.54,32.17,29.3609,31.81,33.17,UP,1
2012-05-25,31.6,31.64,29.4049,31.868,33.1186,UP,1
2012-05-29,32.05,31.88,29.4452,31.876,33.0832,DOWN,0
2012-05-30,31.29,31.83,29.4811,31.732,33.0188,DOWN,0
2012-05-31,31.05,31.34,29.5131,31.506,32.9766,DOWN,0
2012-06-01,29.82,30.37,29.5391,31.162,32.9018,UP,1
2012-06-04,30.31,29.88,29.5678,30.904,32.8338,UP,1
2012-06-05,30.705,30.19,29.605,30.635,32.7716,UP,1
2012-06-06,31.69,30.91,29.65,30.715,32.7174,DOWN,0
2012-06-07,31.32,32.06,29.6907,30.769,32.6512,UP,1
2012-06-08,31.65,31.25,29.7301,31.135,32.595,DOWN,0
2012-06-11,31.13,31.9,29.7652,31.299,32.528,UP,1
2012-06-12,31.77,31.34,29.8047,31.512,32.4772,UP,1
2012-06-13,31.79,31.65,29.841,31.532,32.419,DOWN,0
2012-06-14,31.67,31.35,29.8718,31.602,32.3662,UP,1
2012-06-15,32.39,31.75,29.9078,31.75,32.3448,UP,1
2012-06-18,32.63,32.27,29.9447,32.05,32.3256,UP,1
2012-06-19,32.89,32.84,29.9853,32.274,32.319,DOWN,0
2012-06-20,31.99,30.675,30.0245,32.314,32.3066,DOWN,0
2012-06-21,31.23,31.82,30.062,32.226,32.2711,UP,1
2012-06-22,31.565,31.4,30.0933,32.061,32.2314,DOWN,0
2012-06-25,30.845,31.26,30.1226,31.704,32.1847,UP,1
2012-06-26,31.07,30.9,30.1547,31.34,32.1492,UP,1
2012-06-27,31.41,31.28,30.1858,31.224,32.1006,DOWN,0
2012-06-28,31.17,31.26,30.2157,31.212,32.0562,UP,1
2012-06-29,32.37,31.74,30.2488,31.373,32.0455,DOWN,0
2012-07-02,32.19,31.86,30.2791,31.642,32.0281,UP,1
2012-07-03,32.51,32.01,30.3141,31.93,32.0259,UP,1
2012-07-05,32.53,32.22,30.3504,32.154,32.0285,DOWN,0
2012-07-06,31.37,32.2,30.384,32.194,31.9933,DOWN,0
2012-07-09,30.43,31.29,30.4117,31.806,31.9367,UP,1
2012-07-10,30.44,30.7,30.4424,31.456,31.8739,DOWN,0
2012-07-11,30.2,30.51,30.469,30.994,31.8069,DOWN,0
2012-07-12,30.14,30.11,30.494,30.516,31.7343,UP,1
2012-07-13,30.65,30.18,30.5195,30.372,31.6721,DOWN,0
2012-07-16,30.4,30.65,30.5459,30.366,31.6137,UP,1
2012-07-17,30.65,30.71,30.5742,30.408,31.5745,UP,1
2012-07-18,31.43,30.65,30.6105,30.654,31.5527,UP,1
2012-07-19,31.885,31.51,30.6537,31.003,31.537,DOWN,0
2012-07-20,31.38,31.93,30.6904,31.149,31.5142,DOWN,0
2012-07-23,30.64,30.81,30.7202,31.197,31.4886,DOWN,0
2012-07-24,30.015,30.67,30.7436,31.07,31.4449,UP,1
2012-07-25,30.33,30.06,30.7689,30.85,31.4069,UP,1
2012-07-26,30.945,30.85,30.7948,30.662,31.3792,UP,1
2012-07-27,31.895,31.26,30.8251,30.765,31.3699,DOWN,0
2012-07-30,31.01,31.89,30.8507,30.839,31.3499,DOWN,0
2012-07-31,30.88,30.99,30.8761,31.012,31.3413,DOWN,0
2012-08-01,30.69,31.05,30.8955,31.084,31.3149,DOWN,0
2012-08-02,30.58,30.46,30.9172,31.011,31.2863,UP,1
2012-08-03,32.02,31.15,30.9435,31.036,31.2831,UP,1
2012-08-06,32.14,32.02,30.9741,31.262,31.2951,UP,1
2012-08-07,32.37,32.24,31.0056,31.56,31.3105,UP,1
2012-08-08,32.51,32.19,31.0316,31.924,31.3197,UP,1
2012-08-09,32.65,32.6,31.0539,32.338,31.3469,DOWN,0
2012-08-10,32.64,32.57,31.0778,32.462,31.3787,DOWN,0
2012-08-13,32.27,32.48,31.1001,32.488,31.4277,DOWN,0
2012-08-14,32.105,32.51,31.1189,32.435,31.4636,UP,1
2012-08-15,32.91,32.24,31.1384,32.515,31.5077,UP,1
2012-08-16,33.65,32.89,31.1596,32.715,31.5469,UP,1
2012-08-17,33.8,33.73,31.1856,32.947,31.5965,UP,1
2012-08-20,33.92,33.66,31.2085,33.277,31.6419,DOWN,0
2012-08-21,33.75,33.78,31.2264,33.606,31.6943,UP,1
2012-08-22,33.84,33.74,31.2467,33.792,31.7357,DOWN,0
2012-08-23,33.5,33.66,31.2646,33.762,31.7699,DOWN,0
2012-08-24,32.26,32.58,31.2738,33.454,31.7817,UP,1
2012-08-27,32.32,32.47,31.295,33.134,31.7803,DOWN,0
2012-08-28,32.06,32.36,31.3151,32.796,31.7689,DOWN,0
2012-08-29,31.96,32.14,31.3328,32.42,31.7503,DOWN,0
2012-08-30,31.46,31.77,31.3489,32.012,31.7397,DOWN,0
2012-08-31,31.27,31.65,31.3629,31.814,31.7405,UP,1
2012-09-04,31.435,31.24,31.3774,31.637,31.7379,UP,1
2012-09-05,32.26,31.39,31.4002,31.677,31.7662,UP,1
2012-09-06,32.79,32.26,31.4283,31.843,31.8006,DOWN,0
2012-09-07,32.46,32.83,31.4574,32.043,31.8216,DOWN,0
2012-09-10,32.13,32.36,31.4864,32.215,31.8408,UP,1
2012-09-11,32.43,32.06,31.5189,32.414,31.842,DOWN,0
2012-09-12,32.42,32.59,31.5518,32.446,31.8466,UP,1
2012-09-13,32.81,32.49,31.5828,32.45,31.8526,UP,1
2012-09-14,33.34,32.93,31.6191,32.626,31.8688,UP,1
2012-09-17,33.41,33.29,31.6491,32.882,31.9096,DOWN,0
2012-09-18,32.57,33.23,31.6762,32.91,31.9524,UP,1
2012-09-19,33.12,32.8,31.7063,33.05,32.006,UP,1
2012-09-20,34.53,33.25,31.7393,33.394,32.0926,DOWN,0
2012-09-21,33.83,34.36,31.7687,33.492,32.1664,DOWN,0
2012-09-24,33.415,33.39,31.7965,33.493,32.2217,DOWN,0
2012-09-25,32.895,33.7,31.824,33.558,32.2716,DOWN,0
2012-09-26,32.53,32.91,31.8465,33.44,32.3092,UP,1
2012-09-27,32.8,32.67,31.8735,33.094,32.3366,DOWN,0
2012-09-28,32.435,32.65,31.9008,32.815,32.3476,UP,1
2012-10-01,32.62,32.58,31.9313,32.656,32.3724,DOWN,0
2012-10-02,32.57,32.82,31.9618,32.591,32.411,UP,1
2012-10-03,32.6,32.73,31.9838,32.605,32.4627,UP,1
2012-10-04,32.68,32.54,32.0097,32.581,32.5097,DOWN,0
2012-10-05,32.47,32.83,32.0298,32.588,32.5402,DOWN,0
2012-10-08,32.23,32.26,32.0511,32.51,32.5469,DOWN,0
2012-10-09,31.685,32.22,32.0701,32.333,32.5604,DOWN,0
2012-10-10,31.51,31.64,32.0862,32.115,32.573,UP,1
2012-10-11,31.78,31.85,32.1026,31.935,32.5948,UP,1
2012-10-12,31.94,31.78,32.1223,31.829,32.622,UP,1
2012-10-15,32.33,32.01,32.1424,31.849,32.6282,UP,1
2012-10-16,33.24,32.44,32.1672,32.16,32.6502,UP,1
2012-10-17,33.44,33.12,32.1916,32.546,32.6716,UP,1
2012-10-18,33.475,33.45,32.2175,32.885,32.6909,DOWN,0
2012-10-19,33.24,33.45,32.2413,33.145,32.7027,UP,1
2012-10-22,33.49,33.44,32.2652,33.377,32.7197,DOWN,0
2012-10-23,33.31,33.19,32.2891,33.391,32.7405,UP,1
2012-10-24,33.36,33.56,32.3099,33.375,32.7656,UP,1
2012-10-25,33.4,33.53,32.3303,33.36,32.7754,UP,1
2012-10-26,34.01,33.13,32.3542,33.514,32.7826,UP,1
2012-10-31,34.025,34.0,32.3795,33.621,32.7871,UP,1
2012-11-01,34.36,34.08,32.4045,33.831,32.7959,UP,1
2012-11-02,34.39,34.59,32.427,34.037,32.8087,DOWN,0
2012-11-05,34.24,34.18,32.447,34.205,32.8167,UP,1
2012-11-06,34.39,34.42,32.4665,34.281,32.8345,DOWN,0
2012-11-07,33.47,34.11,32.4827,34.17,32.8587,DOWN,0
2012-11-08,32.98,33.5,32.4928,33.8941,32.8719,DOWN,0
2012-11-09,32.9,33.01,32.5006,33.5961,32.8887,DOWN,0
2012-11-12,32.7,32.95,32.5082,33.2881,32.9035,DOWN,0
2012-11-13,32.54,32.55,32.5157,32.9181,32.9251,DOWN,0
2012-11-14,32.235,32.6,32.5219,32.6711,32.9444,UP,1
2012-11-15,32.64,32.38,32.5303,32.603,32.9685,UP,1
2012-11-16,32.65,32.58,32.5374,32.553,32.9763,UP,1
2012-11-19,32.92,32.93,32.5455,32.597,32.9789,DOWN,0
2012-11-20,32.64,32.8,32.5495,32.617,32.9825,UP,1
2012-11-21,32.84,32.75,32.5544,32.738,32.9967,UP,1
2012-11-23,33.4,33.06,32.56,32.89,33.0161,DOWN,0
2012-11-26,33.295,33.22,32.566,33.019,33.0336,DOWN,0
2012-11-27,33.18,33.19,32.5686,33.071,33.041,UP,1
2012-11-28,33.88,33.16,32.577,33.319,33.0518,UP,1
2012-11-29,34.09,34.08,32.5857,33.569,33.0654,UP,1
2012-11-30,34.61,34.19,32.5965,33.811,33.1062,UP,1
2012-12-03,34.7,34.78,32.6077,34.092,33.1378,UP,1
2012-12-04,35.3,34.79,32.6199,34.516,33.1532,UP,1
2012-12-05,35.4,35.3,32.6332,34.82,33.1846,DOWN,0
2012-12-06,35.14,35.25,32.6462,35.03,33.2191,UP,1
2012-12-07,35.48,35.4,32.6619,35.204,33.2708,UP,1
2012-12-10,35.75,35.45,32.6758,35.414,33.3352,DOWN,0
2012-12-11,35.54,35.8,32.6865,35.462,33.39,UP,1
2012-12-12,35.96,35.73,32.6999,35.5739,33.4605,DOWN,0
2012-12-13,35.53,36.01,32.7112,35.6519,33.5187,UP,1
2012-12-14,37.56,37.2,32.7346,36.0679,33.6185,DOWN,0
2012-12-17,37.42,37.07,32.7562,36.4019,33.7149,UP,1
2012-12-18,37.49,37.42,32.775,36.792,33.8111,UP,1
2012-12-19,38.09,37.39,32.7993,37.2181,33.9235,DOWN,0
2012-12-20,37.87,38.08,32.8287,37.6861,34.0363,DOWN,0
2012-12-21,37.71,37.36,32.8552,37.7161,34.1568,DOWN,0
2012-12-24,37.53,37.76,32.8776,37.7381,34.2772,UP,1
2012-12-26,37.55,37.48,32.8972,37.75,34.3926,DOWN,0
2012-12-27,37.3,37.49,32.9159,37.592,34.4998,DOWN,0
2012-12-28,36.9,36.91,32.9293,37.398,34.5912,UP,1
2012-12-31,37.68,36.8,32.9488,37.392,34.68,UP,1
2013-01-02,38.34,37.92,32.9697,37.554,34.778,DOWN,0
2013-01-03,37.75,38.14,32.9893,37.594,34.8635,UP,1
2013-01-04,38.13,37.88,33.0074,37.76,34.9613,DOWN,0
2013-01-07,37.94,37.81,33.0313,37.968,35.0503,UP,1
2013-01-08,38.14,37.78,33.0542,38.06,35.1469,UP,1
2013-01-09,38.66,38.16,33.079,38.124,35.2529,DOWN,0
2013-01-10,38.62,38.75,33.103,38.298,35.3573,DOWN,0
2013-01-11,38.09,38.65,33.1215,38.29,35.4389,UP,1
2013-01-14,38.16,37.99,33.1391,38.334,35.5216,DOWN,0
2013-01-15,38.15,37.86,33.1576,38.336,35.5974,DOWN,0
2013-01-16,37.88,38.12,33.1746,38.18,35.6672,DOWN,0
2013-01-17,37.73,37.76,33.1917,38.002,35.737,UP,1
2013-01-18,37.98,37.81,33.2081,37.98,35.8088,DOWN,0
2013-01-22,37.95,37.865,33.2263,37.938,35.8984,UP,1
2013-01-23,38.25,37.94,33.2502,37.958,36.0038,DOWN,0
2013-01-24,38.1,38.15,33.2728,38.002,36.1078,UP,1
2013-01-25,38.32,38.05,33.2983,38.12,36.2202,DOWN,0
2013-01-28,38.24,37.91,33.3264,38.172,36.3342,UP,1
2013-01-29,38.52,38.11,33.354,38.286,36.4599,DOWN,0
2013-01-30,37.94,38.5,33.3759,38.224,36.5659,DOWN,0
2013-01-31,37.83,38.0,33.3992,38.17,36.6695,UP,1
2013-02-01,38.34,38.2,33.4267,38.174,36.7779,DOWN,0
2013-02-04,38.1,38.19,33.448,38.146,36.8871,UP,1
2013-02-05,38.51,38.2,33.4736,38.144,37.0005,DOWN,0
2013-02-06,38.4,38.36,33.501,38.236,37.1005,DOWN,0
2013-02-07,38.07,38.26,33.5261,38.284,37.196,UP,1
2013-02-08,39.12,38.31,33.5586,38.44,37.3148,DOWN,0
2013-02-11,38.64,38.99,33.5898,38.548,37.41,UP,1
2013-02-12,38.89,38.55,33.6186,38.624,37.506,DOWN,0
2013-02-13,38.81,38.9,33.6463,38.706,37.59,DOWN,0
2013-02-14,38.61,38.7,33.6715,38.814,37.6682,UP,1
2013-02-15,38.635,38.51,33.6969,38.717,37.7349,UP,1
2013-02-19,38.995,38.58,33.723,38.788,37.8068,DOWN,0
2013-02-20,38.77,39.05,33.7481,38.764,37.8794,DOWN,0
2013-02-21,38.34,38.82,33.7732,38.67,37.9366,UP,1
2013-02-22,38.55,38.54,33.8029,38.658,37.9926,DOWN,0
2013-02-25,38.11,38.66,33.8308,38.553,38.044,UP,1
2013-02-26,38.59,38.14,33.8604,38.472,38.0966,UP,1
2013-02-27,39.6,38.32,33.8958,38.638,38.178,DOWN,0
2013-02-28,39.31,39.54,33.9328,38.832,38.213,UP,1
2013-03-01,39.83,39.3,33.9709,39.088,38.2612,UP,1
2013-03-04,40.46,39.74,34.0121,39.558,38.3206,UP,1
2013-03-05,41.46,40.76,34.0577,40.132,38.388,DOWN,0
2013-03-06,41.29,41.47,34.1024,40.47,38.4564,UP,1
2013-03-07,41.5,41.4,34.1498,40.908,38.5322,DOWN,0
2013-03-08,41.5,41.75,34.2008,41.242,38.6116,DOWN,0
2013-03-11,41.48,41.12,34.2481,41.446,38.6902,DOWN,0
2013-03-12,41.4,41.53,34.2951,41.434,38.7722,UP,1
2013-03-13,41.59,41.5,34.3421,41.494,38.866,UP,1
2013-03-14,41.62,41.82,34.3925,41.518,38.9448,DOWN,0
2013-03-15,41.38,41.45,34.4414,41.494,39.0056,DOWN,0
2013-03-18,41.06,41.08,34.4865,41.41,39.0718,DOWN,0
2013-03-19,40.75,41.1,34.5338,41.28,39.1242,UP,1
2013-03-20,42.46,42.7,34.5908,41.454,39.2146,DOWN,0
2013-03-21,42.18,41.99,34.6526,41.566,39.2954,UP,1
2013-03-22,42.97,42.17,34.7159,41.884,39.3816,DOWN,0
2013-03-25,42.49,42.9,34.7749,42.17,39.459,UP,1
2013-03-26,42.75,42.66,34.8302,42.57,39.5522,DOWN,0
2013-03-27,42.66,42.6,34.8869,42.61,39.6422,UP,1
2013-03-28,43.515,42.54,34.9462,42.877,39.7495,DOWN,0
2013-04-01,43.38,43.36,35.0074,42.959,39.8595,UP,1
2013-04-02,43.845,43.5,35.0678,43.23,39.9818,DOWN,0
2013-04-03,43.7,43.78,35.1274,43.42,40.0962,UP,1
2013-04-04,44.21,43.74,35.1901,43.73,40.2214,DOWN,0
2013-04-05,43.38,43.42,35.245,43.703,40.324,UP,1
2013-04-08,43.79,43.27,35.3008,43.785,40.4378,UP,1
2013-04-09,44.17,43.71,35.3572,43.85,40.5548,UP,1
2013-04-10,44.7,44.42,35.4208,44.05,40.684,UP,1
2013-04-11,45.21,45.04,35.4907,44.25,40.8178,DOWN,0
2013-04-12,45.03,45.15,35.558,44.58,40.9596,DOWN,0
2013-04-15,44.6,44.81,35.6268,44.742,41.095,UP,1
2013-04-16,45.28,44.77,35.6978,44.964,41.2338,DOWN,0
2013-04-17,44.9,44.86,35.7653,45.004,41.3698,DOWN,0
2013-04-18,44.46,45.18,35.8317,44.854,41.4888,UP,1
2013-04-19,44.74,44.6,35.8936,44.796,41.6156,DOWN,0
2013-04-22,44.53,45.0,35.9553,44.782,41.7448,UP,1
2013-04-23,44.87,44.84,36.0171,44.7,41.8598,DOWN,0
2013-04-24,44.67,44.91,36.0778,44.654,41.9804,UP,1
2013-04-25,45.05,44.75,36.1462,44.772,42.1036,DOWN,0
2013-04-26,44.91,44.84,36.2186,44.806,42.2256,UP,1
2013-04-29,45.06,44.89,36.2917,44.912,42.3546,UP,1
2013-04-30,45.08,44.76,36.3661,44.954,42.4835,DOWN,0
2013-05-01,44.71,45.14,36.4389,44.962,42.5978,UP,1
2013-05-02,45.69,44.65,36.5141,45.09,42.7362,UP,1
2013-05-03,47.01,46.0,36.5972,45.51,42.9096,DOWN,0
2013-05-06,46.49,47.0,36.6764,45.796,43.0684,DOWN,0
2013-05-07,45.602,46.46,36.7472,45.9004,43.2182,DOWN,0
2013-05-08,45.32,45.51,36.8144,46.0224,43.3528,DOWN,0
2013-05-09,43.97,45.22,36.8773,45.6784,43.4402,UP,1
2013-05-10,44.02,44.12,36.9442,45.0804,43.5344,DOWN,0
2013-05-13,43.61,43.98,37.0122,44.5044,43.61,UP,1
2013-05-14,44.04,43.7,37.0808,44.192,43.6816,UP,1
2013-05-15,45.07,44.06,37.1514,44.142,43.7538,DOWN,0
2013-05-16,44.56,44.96,37.2147,44.26,43.8192,UP,1
2013-05-17,44.61,44.6,37.2827,44.378,43.8814,DOWN,0
2013-05-20,44.29,44.55,37.3498,44.514,43.9372,DOWN,0
2013-05-21,44.02,44.21,37.4164,44.51,43.988,DOWN,0
2013-05-22,43.17,44.12,37.4794,44.13,44.0234,DOWN,0
2013-05-23,42.77,42.66,37.5331,43.772,44.047,DOWN,0
2013-05-24,42.43,42.32,37.5846,43.336,44.0632,UP,1
2013-05-28,42.91,42.78,37.6373,43.06,44.0938,DOWN,0
2013-05-29,42.6,42.75,37.6877,42.776,44.1246,UP,1
2013-05-30,43.19,42.65,37.7404,42.78,44.1734,DOWN,0
2013-05-31,42.91,42.92,37.7918,42.808,44.1824,UP,1
2013-06-03,43.46,42.98,37.8477,43.014,44.208,UP,1
2013-06-04,44.39,43.67,37.9091,43.31,44.2364,DOWN,0
2013-06-05,43.84,44.39,37.9638,43.558,44.2634,DOWN,0
2013-06-06,43.57,43.84,38.0134,43.634,44.2798,UP,1
2013-06-07,44.12,43.86,38.065,43.876,44.309,DOWN,0
2013-06-10,44.09,44.3,38.1158,44.002,44.3205,DOWN,0
2013-06-11,43.12,43.6,38.1627,43.748,44.3153,DOWN,0
2013-06-12,42.72,43.31,38.2071,43.524,44.2928,UP,1
2013-06-13,43.3,42.74,38.2561,43.47,44.2848,DOWN,0
2013-06-14,42.84,43.33,38.309,43.214,44.2574,UP,1
2013-06-17,43.39,43.22,38.3643,43.074,44.2576,DOWN,0
2013-06-18,43.36,43.55,38.4208,43.122,44.249,UP,1
2013-06-19,45.78,46.43,38.4899,43.734,44.2812,DOWN,0
2013-06-20,44.895,45.28,38.5571,44.053,44.2851,DOWN,0
2013-06-21,44.77,44.92,38.6246,44.439,44.2763,DOWN,0
2013-06-24,43.6,44.34,38.6854,44.481,44.2477,UP,1
2013-06-25,44.37,44.04,38.746,44.683,44.2431,UP,1
2013-06-26,45.68,44.95,38.8104,44.663,44.2511,UP,1
2013-06-27,45.93,45.9,38.8778,44.87,44.2717,DOWN,0
2013-06-28,45.56,45.99,38.9449,45.028,44.2937,UP,1
2013-07-01,46.235,45.23,39.014,45.555,44.3236,DOWN,0
2013-07-02,46.03,46.0,39.082,45.887,44.3536,UP,1
2013-07-03,46.42,45.71,39.1501,46.035,44.3846,UP,1
2013-07-05,47.0,46.69,39.2184,46.249,44.4312,DOWN,0
2013-07-08,46.625,47.03,39.2844,46.462,44.4627,UP,1
2013-07-09,47.26,46.76,39.3579,46.667,44.5097,DOWN,0
2013-07-10,47.25,47.09,39.4285,46.911,44.5535,UP,1
2013-07-11,47.99,47.62,39.4958,47.225,44.6117,UP,1
2013-07-12,48.39,48.35,39.5686,47.503,44.6853,DOWN,0
2013-07-15,48.12,48.25,39.6422,47.802,44.7339,DOWN,0
2013-07-16,47.485,48.05,39.7151,47.847,44.7434,UP,1
2013-07-17,48.04,48.17,39.7927,48.005,44.7744,UP,1
2013-07-18,48.19,48.04,39.8696,48.045,44.8262,DOWN,0
2013-07-19,48.07,48.26,39.9478,47.981,44.8812,UP,1
2013-07-22,48.28,48.52,40.0261,48.013,44.9674,DOWN,0
2013-07-23,48.07,48.35,40.1036,48.13,45.0484,DOWN,0
2013-07-24,47.8,48.38,40.1796,48.082,45.1322,DOWN,0
2013-07-25,47.79,47.8,40.2551,48.002,45.2072,DOWN,0
2013-07-26,47.64,47.77,40.331,47.916,45.2586,DOWN,0
2013-07-29,47.17,47.51,40.4057,47.694,45.3108,UP,1
2013-07-30,47.36,47.19,40.4841,47.552,45.3658,DOWN,0
2013-07-31,47.28,47.5,40.5629,47.448,45.4256,UP,1
2013-08-01,47.7,47.62,40.6425,47.43,45.4992,DOWN,0
2013-08-02,47.45,47.38,40.7201,47.392,45.5848,UP,1
2013-08-05,47.63,47.45,40.7966,47.484,45.682,DOWN,0
2013-08-06,47.39,47.55,40.8673,47.49,45.7812,DOWN,0
2013-08-07,47.1,47.17,40.9356,47.454,45.865,UP,1
2013-08-08,47.51,47.32,41.0058,47.416,45.9632,DOWN,0
2013-08-09,47.18,47.38,41.0755,47.362,46.043,UP,1
2013-08-12,47.2,46.87,41.144,47.276,46.1288,DOWN,0
2013-08-13,47.14,47.37,41.2132,47.226,46.2024,DOWN,0
2013-08-14,46.84,47.14,41.2806,47.174,46.2514,DOWN,0
2013-08-15,45.87,46.37,41.3429,46.846,46.292,DOWN,0
2013-08-16,45.4,45.94,41.3999,46.49,46.3286,DOWN,0
2013-08-19,44.89,45.44,41.4542,46.028,46.344,UP,1
2013-08-20,45.07,44.77,41.5078,45.614,46.3636,UP,1
2013-08-21,45.14,45.01,41.5615,45.274,46.404,UP,1
2013-08-22,45.68,45.1,41.6187,45.236,46.4632,UP,1
2013-08-23,45.77,45.85,41.6756,45.31,46.5126,UP,1
2013-08-26,46.06,46.25,41.7386,45.544,46.577,DOWN,0
2013-08-27,45.5,45.55,41.8012,45.63,46.6192,UP,1
2013-08-28,45.53,45.58,41.8643,45.708,46.6626,UP,1
2013-08-29,45.93,45.5,41.9305,45.758,46.6656,DOWN,0
2013-08-30,45.75,45.88,41.9965,45.754,46.6827,UP,1
2013-09-03,45.88,46.21,42.0647,45.718,46.7049,UP,1
2013-09-04,46.93,45.76,42.1362,46.004,46.7715,DOWN,0
2013-09-05,46.731,46.88,42.2066,46.2442,46.8187,UP,1
2013-09-06,46.87,46.89,42.2763,46.4322,46.8425,UP,1
2013-09-09,47.25,47.11,42.3494,46.7322,46.8689,UP,1
2013-09-10,48.02,47.62,42.4253,47.1602,46.9181,UP,1
2013-09-11,48.2,48.0,42.4993,47.4142,46.9574,DOWN,0
2013-09-12,47.64,48.07,42.571,47.596,46.9896,UP,1
2013-09-13,47.76,47.66,42.6439,47.774,47.0164,UP,1
2013-09-16,48.14,48.17,42.7152,47.952,47.0392,DOWN,0
2013-09-17,48.14,48.19,42.7855,47.976,47.0695,UP,1
2013-09-18,52.58,51.68,42.8753,48.852,47.1759,DOWN,0
2013-09-19,51.869,52.05,42.9612,49.6978,47.2683,UP,1
2013-09-20,52.31,51.87,43.0462,50.6078,47.3547,DOWN,0
2013-09-23,51.8,52.07,43.1282,51.3398,47.4229,DOWN,0
2013-09-24,51.42,51.79,43.2096,51.9958,47.4889,UP,1
2013-09-25,51.87,51.48,43.2916,51.8538,47.5766,UP,1
2013-09-26,52.1,52.0,43.3733,51.9,47.6578,DOWN,0
2013-09-27,52.03,51.71,43.4558,51.844,47.7346,DOWN,0
2013-09-30,51.94,51.5,43.5357,51.872,47.812,UP,1
2013-10-01,52.43,52.1,43.6202,52.074,47.895,DOWN,0
2013-10-02,51.52,51.79,43.69,52.004,47.964,DOWN,0
2013-10-03,50.88,51.61,43.7573,51.76,48.0256,UP,1
2013-10-04,51.57,50.09,43.8277,51.668,48.1012,DOWN,0
2013-10-07,50.82,51.05,43.8913,51.444,48.1648,DOWN,0
2013-10-08,49.58,50.93,43.9499,50.874,48.213,DOWN,0
2013-10-09,49.45,49.62,44.0086,50.46,48.2548,UP,1
2013-10-10,51.165,50.06,44.0767,50.517,48.3325,UP,1
2013-10-11,52.19,50.82,44.1499,50.641,48.4223,UP,1
2013-10-14,52.63,51.9,44.2266,51.003,48.5259,DOWN,0
2013-10-15,51.93,52.31,44.3017,51.473,48.6119,DOWN,0
2013-10-16,51.91,51.54,44.3729,51.965,48.7023,UP,1
2013-10-17,52.065,51.87,44.4415,52.145,48.8016,UP,1
2013-10-18,52.63,52.15,44.5159,52.233,48.904,UP,1
2013-10-21,53.08,52.73,44.5907,52.323,49.022,UP,1
2013-10-22,53.17,53.47,44.6668,52.571,49.1414,DOWN,0
2013-10-23,53.06,52.75,44.7414,52.801,49.2598,UP,1
2013-10-24,54.21,53.06,44.8192,53.23,49.4072,DOWN,0
2013-10-25,53.81,54.07,44.8951,53.466,49.566,UP,1
2013-10-28,53.93,53.91,44.9743,53.636,49.7366,UP,1
2013-10-29,54.86,54.0,45.0578,53.974,49.936,DOWN,0
2013-10-30,54.1,54.87,45.1376,54.182,50.1166,UP,1
2013-10-31,54.22,54.01,45.2193,54.184,50.2982,UP,1
2013-11-01,54.61,54.61,45.3037,54.344,50.4768,UP,1
2013-11-04,55.39,55.01,45.3907,54.636,50.6692,DOWN,0
2013-11-05,54.79,55.24,45.4749,54.622,50.8438,UP,1
2013-11-06,54.88,54.9,45.5581,54.778,51.0314,DOWN,0
2013-11-07,53.168,55.05,45.6334,54.5676,51.1842,UP,1
2013-11-08,54.84,53.42,45.716,54.6136,51.3624,UP,1
2013-11-11,56.18,54.85,45.8057,54.7716,51.571,UP,1
2013-11-12,56.24,55.84,45.8943,55.0616,51.7782,UP,1
2013-11-13,57.55,55.59,45.9924,55.5956,51.9906,DOWN,0
2013-11-14,57.17,57.56,46.0891,56.396,52.1993,UP,1
2013-11-15,57.35,57.54,46.1841,56.898,52.4089,DOWN,0
2013-11-18,56.6,57.45,46.2766,56.982,52.5959,DOWN,0
2013-11-19,55.77,56.73,46.3629,56.888,52.7509,UP,1
2013-11-20,55.94,55.98,46.4506,56.566,52.9057,UP,1
2013-11-21,56.23,56.28,46.5414,56.378,53.0775,UP,1
2013-11-22,56.41,56.26,46.6279,56.19,53.2505,UP,1
2013-11-25,56.95,56.62,46.7194,56.26,53.4267,DOWN,0
2013-11-26,56.7,56.87,46.8085,56.446,53.5979,UP,1
2013-11-27,56.91,56.85,46.899,56.64,53.6845,DOWN,0
2013-11-29,56.78,57.12,46.9898,56.75,53.7828,DOWN,0
2013-12-02,56.76,56.74,47.0804,56.82,53.8718,DOWN,0
2013-12-03,56.4,56.63,47.1675,56.71,53.9638,DOWN,0
