ticker,FTV US Equity,FTV US Equity,FTV US Equity,FTV US Equity,FTV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-06-04,65.0286,64.0252,64.0704,69.8282,65.9249,UP,1
2019-06-05,65.915,65.4133,64.4433,69.7652,65.9186,UP,1
2019-06-06,66.3749,65.9986,64.8681,69.6949,65.9149,DOWN,0
2019-06-07,66.032,66.7511,65.3397,69.6386,65.9081,DOWN,0
2019-06-10,65.9902,66.2829,65.8681,69.5714,65.902,UP,1
2019-06-11,66.1909,66.6173,66.1006,69.4923,65.8988,DOWN,0
2019-06-12,65.3715,66.0571,65.9919,69.377,65.8911,UP,1
2019-06-13,65.6474,65.6558,65.8464,69.2571,65.8843,DOWN,0
2019-06-14,64.6607,65.5136,65.5721,69.1034,65.8661,DOWN,0
2019-06-17,64.0921,64.5855,65.1925,68.9421,65.8435,UP,1
2019-06-18,65.5052,64.6022,65.0554,68.8017,65.8203,UP,1
2019-06-19,65.9233,65.5471,65.1658,68.6665,65.7998,UP,1
2019-06-20,67.5789,66.7428,65.5521,68.5778,65.7866,DOWN,0
2019-06-21,67.2445,67.395,66.0688,68.484,65.7739,UP,1
2019-06-24,67.4451,67.2528,66.7394,68.3805,65.7585,DOWN,0
2019-06-25,67.4201,67.4953,67.1224,68.2629,65.7438,DOWN,0
2019-06-26,66.7762,67.3783,67.293,68.1298,65.724,UP,1
2019-06-27,67.2194,67.0187,67.2211,68.0086,65.706,UP,1
2019-06-28,68.1643,67.3448,67.405,67.9067,65.6914,UP,1
2019-07-01,69.1258,69.0171,67.7412,67.8092,65.6803,DOWN,0
2019-07-02,68.5322,69.2764,67.9636,67.7022,65.6614,UP,1
2019-07-03,69.0506,68.574,68.4184,67.5955,65.643,DOWN,0
2019-07-05,67.7127,68.4067,68.5171,67.4604,65.6173,DOWN,0
2019-07-08,67.2696,67.5455,68.3382,67.3376,65.5883,DOWN,0
2019-07-09,67.119,67.094,67.9368,67.2547,65.5644,DOWN,0
2019-07-10,66.3832,67.2194,67.507,67.1466,65.531,UP,1
2019-07-11,66.6424,66.3832,67.0254,67.0356,65.5006,UP,1
2019-07-12,67.9887,67.1023,67.0806,66.9675,65.4796,DOWN,0
2019-07-15,67.5204,68.0639,67.1308,66.8826,65.4577,UP,1
2019-07-16,68.0723,67.4786,67.3214,66.7963,65.4425,DOWN,0
2019-07-17,66.6424,67.9468,67.3732,66.7087,65.4219,DOWN,0
2019-07-18,66.1407,66.4919,67.2729,66.6354,65.4006,DOWN,0
2019-07-19,65.6474,66.3999,66.8046,66.569,65.3758,UP,1
2019-07-22,66.0488,65.5554,66.5103,66.5143,65.3564,UP,1
2019-07-23,68.089,66.4668,66.5137,66.4943,65.3468,UP,1
2019-07-24,68.7747,67.8298,66.9401,66.5235,65.3397,DOWN,0
2019-07-25,68.3984,68.8081,67.3916,66.5451,65.3306,DOWN,0
2019-07-26,65.5972,62.0352,67.3816,66.4964,65.3088,DOWN,0
2019-07-29,64.2426,65.3715,67.0204,66.4208,65.2864,DOWN,0
2019-07-30,64.2175,63.8664,66.2461,66.3586,65.2721,DOWN,0
2019-07-31,63.5904,64.0921,65.2092,66.3036,65.2615,DOWN,0
2019-08-01,61.6672,63.4483,63.863,66.2008,65.2387,DOWN,0
2019-08-02,61.5753,61.6254,63.0586,66.1013,65.2166,DOWN,0
2019-08-05,58.8744,59.2424,61.985,65.966,65.1774,UP,1
2019-08-06,59.719,59.142,61.0853,65.8553,65.1406,DOWN,0
2019-08-07,59.4848,58.841,60.2642,65.7606,65.1034,UP,1
2019-08-08,60.0702,59.8444,59.9447,65.681,65.0702,DOWN,0
2019-08-09,58.9497,59.9197,59.4196,65.575,65.0401,DOWN,0
2019-08-12,57.754,58.4982,59.1955,65.4566,65.0068,UP,1
2019-08-13,58.54,57.9798,58.9597,65.3604,64.9897,DOWN,0
2019-08-14,56.2991,57.5868,58.3226,65.1858,64.9521,DOWN,0
2019-08-15,56.2991,56.4579,57.5684,64.9935,64.9282,UP,1
2019-08-16,57.6369,56.8258,57.3058,64.8188,64.9145,UP,1
2019-08-19,58.5985,58.4564,57.4747,64.6701,64.9078,DOWN,0
2019-08-20,58.54,58.4229,57.4747,64.5211,64.8901,UP,1
2019-08-21,58.7407,59.2591,57.963,64.3721,64.871,DOWN,0
2019-08-22,58.3226,59.0668,58.3677,64.2311,64.8496,DOWN,0
2019-08-23,57.1687,57.9798,58.2741,64.0615,64.8215,UP,1
2019-08-26,57.8125,57.7122,58.1169,63.9246,64.7933,DOWN,0
2019-08-27,57.7205,58.3059,57.953,63.7971,64.7636,UP,1
2019-08-28,58.2306,57.3275,57.851,63.6516,64.7333,UP,1
2019-08-29,59.1086,58.933,58.0082,63.5153,64.7144,UP,1
2019-08-30,59.2842,59.5685,58.4313,63.3494,64.6974,DOWN,0
2019-09-03,57.7122,58.657,58.4112,63.1588,64.6715,DOWN,0
2019-09-04,55.9897,57.6704,58.065,62.9297,64.6438,UP,1
2019-09-05,56.9429,56.6335,57.8075,62.7201,64.6119,UP,1
2019-09-06,57.2523,57.2774,57.4362,62.5297,64.5827,DOWN,0
2019-09-09,56.8676,57.2523,56.9529,62.3226,64.5587,UP,1
2019-09-10,57.3693,56.9429,56.8844,62.1067,64.542,UP,1
2019-09-11,59.025,57.5868,57.4914,61.9047,64.5284,DOWN,0
2019-09-12,58.5149,59.1587,57.8058,61.7044,64.5166,UP,1
2019-09-13,58.5483,58.5149,58.065,61.4943,64.5033,DOWN,0
2019-09-16,58.1135,58.2975,58.3142,61.3023,64.4855,DOWN,0
2019-09-17,57.7456,57.9714,58.3895,61.1119,64.4607,UP,1
2019-09-18,58.2724,57.4195,58.239,60.9349,64.4421,DOWN,0
2019-09-19,57.5199,58.264,58.04,60.7577,64.4117,DOWN,0
2019-09-20,57.0098,57.57,57.7322,60.565,64.3791,DOWN,0
2019-09-23,56.8175,56.6921,57.473,60.3416,64.3587,DOWN,0
2019-09-24,55.973,56.784,57.1185,60.1106,64.3369,UP,1
2019-09-25,56.7255,56.0231,56.8091,59.8837,64.3281,UP,1
2019-09-26,56.8426,56.7171,56.6737,59.6877,64.3167,UP,1
2019-09-27,57.361,57.1938,56.7439,59.5121,64.3106,DOWN,0
2019-09-30,57.3275,57.6704,56.8459,59.3457,64.3013,DOWN,0
2019-10-01,55.4211,57.662,56.7355,59.1332,64.286,DOWN,0
2019-10-02,53.8742,54.7271,56.1653,58.8489,64.2675,UP,1
2019-10-03,54.9194,53.6986,55.7806,58.5718,64.258,UP,1
2019-10-04,55.605,54.9361,55.4294,58.3159,64.2513,DOWN,0
2019-10-07,54.8859,55.396,54.9411,58.1017,64.2474,DOWN,0
2019-10-08,53.7153,54.217,54.6,57.8911,64.2435,UP,1
2019-10-09,54.2421,54.3592,54.6736,57.6916,64.2409,UP,1
2019-10-10,54.7103,54.0916,54.6317,57.514,64.2484,UP,1
2019-10-11,56.8175,55.4044,54.8742,57.417,64.2578,UP,1
2019-10-14,56.8258,56.5165,55.2622,57.322,64.2622,UP,1
2019-10-15,58.1219,56.784,56.1435,57.307,64.274,DOWN,0
2019-10-16,57.9881,57.9881,56.8927,57.2724,64.2811,UP,1
2019-10-17,59.2925,58.3477,57.8092,57.2685,64.2959,UP,1
2019-10-18,59.3176,58.8995,58.3092,57.2535,64.3223,UP,1
2019-10-21,60.1371,59.7023,58.9714,57.2772,64.341,UP,1
2019-10-22,60.4214,59.8695,59.4313,57.3306,64.3596,UP,1
2019-10-23,60.4882,60.3545,59.9314,57.3695,64.3773,DOWN,0
2019-10-24,59.7942,60.4715,60.0317,57.4394,64.3868,DOWN,0
2019-10-25,57.1603,59.6604,59.6002,57.4566,64.3805,UP,1
2019-10-28,57.3944,57.177,59.0517,57.4518,64.3768,DOWN,0
2019-10-29,57.269,57.2021,58.4212,57.4252,64.3721,UP,1
2019-10-30,58.0466,57.1185,57.9329,57.4153,64.3697,DOWN,0
2019-10-31,57.6955,57.871,57.5132,57.3944,64.3654,UP,1
2019-11-01,60.0367,58.2222,58.0885,57.4287,64.3672,UP,1
2019-11-04,61.6505,60.4548,58.9397,57.5184,64.3701,DOWN,0
2019-11-05,61.4666,61.801,59.7792,57.5914,64.3778,DOWN,0
2019-11-06,61.199,61.3579,60.4096,57.661,64.3864,DOWN,0
2019-11-07,60.4464,61.5,60.9598,57.7053,64.3918,UP,1
2019-11-08,60.9398,60.3963,61.1405,57.7419,64.3944,DOWN,0
2019-11-11,60.2708,60.3879,60.8645,57.7617,64.3952,UP,1
2019-11-12,60.2876,60.2207,60.6287,57.8132,64.3886,DOWN,0
2019-11-13,59.3511,59.7691,60.2591,57.8804,64.3729,UP,1
2019-11-14,59.4765,59.6604,60.0651,57.9311,64.3568,UP,1
2019-11-15,59.8946,59.7524,59.8561,57.9839,64.3455,DOWN,0
2019-11-18,59.4932,59.7273,59.7006,58.0364,64.3323,DOWN,0
2019-11-19,59.4514,59.6604,59.5333,58.0781,64.318,DOWN,0
2019-11-20,58.6152,59.2173,59.3862,58.0699,64.2977,UP,1
2019-11-21,59.3093,58.7657,59.3527,58.0858,64.2831,DOWN,0
2019-11-22,59.1169,59.6019,59.1972,58.0971,64.2575,UP,1
2019-11-25,59.7691,59.142,59.2524,58.1303,64.2338,UP,1
2019-11-26,60.3294,59.9113,59.428,58.1819,64.2059,UP,1
2019-11-27,60.505,60.2876,59.8059,58.2266,64.1721,DOWN,0
2019-11-29,60.3461,60.505,60.0133,58.2831,64.1375,DOWN,0
2019-12-02,60.02,60.7391,60.1939,58.3433,64.0956,DOWN,0
2019-12-03,59.4598,59.443,60.132,58.3962,64.0564,UP,1
2019-12-04,59.7106,59.6855,60.0083,58.4709,64.0161,UP,1
2019-12-05,60.4548,59.7441,59.9983,58.5455,63.9813,UP,1
2019-12-06,60.9314,61.0067,60.1153,58.6273,63.9458,UP,1
2019-12-09,61.9933,62.7793,60.51,58.7199,63.9146,DOWN,0
2019-12-10,61.7425,62.0017,60.9665,58.8082,63.8816,UP,1
2019-12-11,62.6874,62.47,61.5619,58.9535,63.8534,UP,1
2019-12-12,63.6908,62.6874,62.2091,59.1499,63.8308,DOWN,0
2019-12-13,62.8713,63.5988,62.5971,59.3089,63.8,UP,1
2019-12-16,63.6824,63.4065,62.9349,59.4705,63.7732,UP,1
2019-12-17,64.1674,63.6155,63.4198,59.6561,63.7501,DOWN,0
2019-12-18,64.0838,64.0838,63.6991,59.8635,63.7276,UP,1
2019-12-19,64.0921,64.159,63.7794,60.0605,63.7091,DOWN,0
2019-12-20,63.3312,64.6273,63.8714,60.2329,63.6896,UP,1
2019-12-23,64.2594,63.4901,63.9868,60.3817,63.6674,DOWN,0
2019-12-24,63.8747,64.4433,63.9282,60.5227,63.6434,DOWN,0
2019-12-26,63.7911,64.0838,63.8697,60.6361,63.6146,UP,1
2019-12-27,64.0336,63.9583,63.858,60.757,63.5893,DOWN,0
2019-12-30,63.7827,64.0754,63.9483,60.8468,63.5631,UP,1
2019-12-31,63.8747,63.7158,63.8714,60.9379,63.5337,UP,1
2020-01-02,64.8447,64.3848,64.0654,61.0321,63.5107,DOWN,0
2020-01-03,64.5771,63.7158,64.2226,61.1152,63.4867,DOWN,0
2020-01-06,64.2426,63.8078,64.2644,61.1903,63.4558,UP,1
2020-01-07,64.4517,64.2343,64.3982,61.2834,63.4342,DOWN,0
2020-01-08,64.3931,64.435,64.5018,61.4281,63.4109,UP,1
2020-01-09,65.2042,64.7527,64.5738,61.5843,63.3874,UP,1
2020-01-10,65.2209,65.3129,64.7025,61.7433,63.3693,UP,1
2020-01-13,65.8899,65.2209,65.032,61.9002,63.352,DOWN,0
2020-01-14,65.5052,65.8899,65.2427,62.0564,63.3288,DOWN,0
2020-01-15,65.2209,65.7059,65.4082,62.1601,63.2992,UP,1
2020-01-16,65.4384,65.6139,65.4551,62.2358,63.2682,UP,1
2020-01-17,65.8732,65.3547,65.5855,62.324,63.2358,DOWN,0
2020-01-21,65.3715,65.5387,65.4818,62.4074,63.2019,DOWN,0
2020-01-22,64.9367,65.7645,65.3681,62.4972,63.164,DOWN,0
2020-01-23,64.8781,64.6858,65.2995,62.576,63.1249,DOWN,0
2020-01-24,64.3095,65.0454,65.0738,62.6568,63.0864,DOWN,0
2020-01-27,62.3947,63.1222,64.3781,62.6989,63.0387,UP,1
2020-01-28,62.7375,62.47,63.8513,62.7666,62.9893,UP,1
2020-01-29,62.9717,63.1974,63.4583,62.8365,62.9377,UP,1
2020-01-30,63.7158,62.6623,63.2259,62.913,62.8891,DOWN,0
2020-01-31,62.6539,63.3814,62.8947,62.9762,62.836,DOWN,0
2020-02-03,62.5285,63.1138,62.9215,63.0377,62.7823,UP,1
2020-02-04,63.9583,63.2727,63.1657,63.1446,62.7321,UP,1
2020-02-05,64.853,64.8447,63.5419,63.2555,62.6869,UP,1
2020-02-06,65.0788,65.0203,63.8145,63.3747,62.6404,UP,1
2020-02-07,66.0738,64.5186,64.4985,63.5008,62.5984,UP,1
2020-02-10,66.3414,65.6976,65.2611,63.621,62.5631,UP,1
2020-02-11,66.3916,66.4501,65.7477,63.7388,62.5387,DOWN,0
2020-02-12,66.0571,66.8933,65.9885,63.853,62.5101,DOWN,0
2020-02-13,64.5855,65.6056,65.8899,63.9443,62.4721,UP,1
2020-02-14,65.0621,64.6942,65.6875,64.0563,62.4404,DOWN,0
2020-02-18,64.9283,64.853,65.4049,64.1607,62.4062,DOWN,0
2020-02-19,64.2677,65.1959,64.9801,64.2369,62.3656,DOWN,0
2020-02-20,64.2092,64.1841,64.6105,64.3025,62.3315,DOWN,0
2020-02-21,63.3897,63.7744,64.3714,64.3304,62.2995,DOWN,0
2020-02-24,60.6638,61.6756,63.4918,64.3089,62.258,DOWN,0
2020-02-25,58.7657,60.9398,62.2592,64.2304,62.2079,UP,1
2020-02-26,59.1587,59.3343,61.2375,64.1398,62.1582,DOWN,0
2020-02-27,58.7741,58.1553,60.1504,64.0578,62.1155,DOWN,0
2020-02-28,57.8292,57.1018,59.0383,63.9408,62.0681,UP,1
2020-03-02,59.0751,57.9045,58.7206,63.8389,62.0233,DOWN,0
2020-03-03,58.0132,58.7908,58.5701,63.7175,61.9732,UP,1
2020-03-04,60.2625,58.6069,58.7908,63.6409,61.9379,DOWN,0
2020-03-05,56.9931,58.7741,58.4346,63.5142,61.8912,DOWN,0
2020-03-06,55.8643,55.304,58.0416,63.3463,61.8364,DOWN,0
2020-03-09,51.9343,52.7621,56.6135,63.1075,61.7634,UP,1
2020-03-10,52.2269,53.0798,55.4562,62.8762,61.6963,DOWN,0
2020-03-11,49.6933,50.5964,53.3424,62.5894,61.6185,DOWN,0
2020-03-12,46.5995,46.5326,51.2637,62.2457,61.5304,UP,1
2020-03-13,49.9442,48.5478,50.0797,61.9671,61.4599,DOWN,0
2020-03-16,43.3468,44.6011,48.3622,61.5371,61.3554,UP,1
2020-03-17,44.0325,44.1997,46.7233,61.1262,61.2571,DOWN,0
2020-03-18,37.6776,41.0976,44.3201,60.5949,61.1288,UP,1
2020-03-19,38.5054,37.3515,42.7013,60.076,60.9962,DOWN,0
2020-03-20,38.1124,39.5088,40.335,59.5504,60.8572,DOWN,0
2020-03-23,35.1273,37.0756,38.6911,58.9489,60.7009,UP,1
2020-03-24,41.7414,37.0923,38.2329,58.4793,60.5795,DOWN,0
2020-03-25,41.7163,42.1762,39.0406,57.9958,60.4581,UP,1
2020-03-26,43.2047,42.4187,39.9804,57.5498,60.3432,DOWN,0
2020-03-27,41.5156,41.223,40.6611,57.0757,60.2239,UP,1
2020-03-30,43.5642,40.9721,42.3485,56.6382,60.1135,UP,1
2020-03-31,46.148,43.1211,43.2298,56.2437,60.0209,DOWN,0
2020-04-01,45.964,44.6847,44.0793,55.8556,59.9303,UP,1
2020-04-02,46.8253,45.7299,44.8034,55.4933,59.8369,DOWN,0
2020-04-03,45.3871,47.0009,45.5777,55.1035,59.7342,UP,1
2020-04-06,47.8705,46.6497,46.439,54.7747,59.6357,UP,1
2020-04-07,48.8739,49.9609,46.9842,54.5043,59.5438,UP,1
2020-04-08,50.7051,48.9241,47.9324,54.2637,59.4601,UP,1
2020-04-09,51.0396,51.2988,48.7752,54.025,59.3782,DOWN,0
2020-04-13,49.685,50.9392,49.6348,53.7444,59.2927,UP,1
2020-04-14,51.0145,50.6549,50.2636,53.5116,59.2117,DOWN,0
2020-04-15,48.0712,49.6933,50.1031,53.2225,59.1113,DOWN,0
2020-04-16,47.4775,47.5528,49.4575,52.8929,59.003,UP,1
2020-04-17,50.471,48.7568,49.3438,52.6052,58.9127,DOWN,0
2020-04-20,49.0829,49.7435,49.2234,52.2853,58.8129,DOWN,0
2020-04-21,46.6915,47.4441,48.3588,51.8976,58.7078,UP,1
2020-04-22,48.2802,47.8036,48.4006,51.5364,58.6128,UP,1
2020-04-23,48.9993,48.6983,48.705,51.1886,58.5222,UP,1
2020-04-24,50.4543,49.3338,48.7017,50.8765,58.4426,UP,1
2020-04-27,53.4979,50.8807,49.5846,50.6548,58.3768,UP,1
2020-04-28,54.1083,54.4846,51.068,50.4357,58.3074,UP,1
2020-04-29,54.8107,55.5214,52.3741,50.2333,58.2439,DOWN,0
2020-04-30,53.5146,53.7906,53.2772,50.0183,58.1711,DOWN,0
2020-05-01,50.7971,53.3056,53.3457,49.75,58.0919,UP,1
2020-05-04,51.0061,49.8104,52.8474,49.5024,58.0162,DOWN,0
2020-05-05,48.7736,50.2703,51.7804,49.2646,57.9318,DOWN,0
2020-05-06,48.3053,48.8154,50.4793,49.0554,57.8431,UP,1
2020-05-07,48.4391,49.0579,49.4642,48.841,57.7449,UP,1
2020-05-08,49.5596,48.9575,49.2167,48.6567,57.6488,DOWN,0
2020-05-11,49.1833,48.991,48.8522,48.4837,57.5527,DOWN,0
2020-05-12,46.9591,49.4007,48.4893,48.2414,57.4595,DOWN,0
2020-05-13,45.5376,46.8253,47.9357,47.9919,57.366,UP,1
2020-05-14,46.6246,44.877,47.5728,47.7192,57.278,DOWN,0
2020-05-15,46.1982,46.1396,46.9006,47.5033,57.1911,UP,1
2020-05-18,49.4927,47.511,46.9624,47.3758,57.1302,DOWN,0
2020-05-19,49.4258,49.4007,47.4558,47.3257,57.0695,DOWN,0
2020-05-20,49.4174,49.3422,48.2317,47.2695,57.0222,DOWN,0
2020-05-21,48.7318,49.3338,48.6532,47.2502,56.9672,UP,1
2020-05-22,48.9408,48.8739,49.2017,47.2971,56.9145,UP,1
2020-05-26,51.3155,50.471,49.5662,47.3245,56.8707,UP,1
2020-05-27,53.2303,52.6032,50.3272,47.5222,56.8421,DOWN,0
2020-05-28,51.4577,53.5815,50.7352,47.6707,56.8107,DOWN,0
2020-05-29,50.9894,51.2068,51.1867,47.9369,56.7729,UP,1
2020-06-01,51.9844,50.9894,51.7955,48.2065,56.7513,UP,1
2020-06-02,53.5397,52.4778,52.2403,48.515,56.7375,UP,1
2020-06-03,56.09,54.3508,52.8122,48.9343,56.7298,UP,1
2020-06-04,56.4078,55.488,53.8023,49.2276,56.7189,UP,1
2020-06-05,59.0417,58.749,55.4127,49.5741,56.7214,DOWN,0
2020-06-08,58.8494,59.8946,56.7857,49.887,56.7219,DOWN,0
2020-06-09,58.1804,57.8878,57.7138,50.2203,56.7212,DOWN,0
2020-06-10,55.9061,57.9798,57.6771,50.4671,56.7149,DOWN,0
2020-06-11,52.553,53.5982,56.9061,50.5952,56.6886,UP,1
2020-06-12,53.222,54.5013,55.7422,50.7404,56.6661,UP,1
2020-06-15,53.8407,51.7169,54.7404,50.8807,56.6441,UP,1
2020-06-16,56.7004,55.8726,54.4444,51.107,56.6321,UP,1
2020-06-17,56.7757,57.3443,54.6184,51.2851,56.6196,UP,1
2020-06-18,57.0098,56.1318,55.5097,51.4478,56.616,DOWN,0
2020-06-19,56.7339,58.3895,56.2121,51.5684,56.6198,UP,1
2020-06-22,57.1938,56.2154,56.8827,51.6914,56.621,DOWN,0
2020-06-23,57.1018,57.8961,56.963,51.8398,56.6203,DOWN,0
2020-06-24,55.1953,56.1987,56.6469,51.9234,56.6119,UP,1
2020-06-25,56.575,55.3291,56.5599,52.0935,56.6079,DOWN,0
2020-06-26,55.4963,56.366,56.3124,52.2539,56.5903,UP,1
2020-06-29,56.7924,55.8977,56.2322,52.3803,56.5817,DOWN,0
2020-06-30,56.575,56.1736,56.1268,52.5301,56.5718,DOWN,0
2020-07-01,56.4078,56.6502,56.3693,52.7244,56.5633,UP,1
2020-07-02,56.9847,57.2523,56.4512,52.8985,56.5595,UP,1
2020-07-06,57.8209,57.9881,56.9161,53.075,56.5572,DOWN,0
2020-07-07,56.9095,57.4697,56.9396,53.2041,56.5542,UP,1
2020-07-08,57.0934,56.7673,57.0432,53.276,56.5546,DOWN,0
2020-07-09,56.2572,56.8426,57.0131,53.319,56.5518,DOWN,0
2020-07-10,56.2405,56.3492,56.8643,53.3476,56.5531,UP,1
2020-07-13,56.5499,56.5834,56.6101,53.4083,56.5522,UP,1
2020-07-14,57.8292,56.667,56.7941,53.5489,56.5572,UP,1
2020-07-15,59.5267,58.7156,57.2807,53.7193,56.568,UP,1
2020-07-16,59.9615,59.3845,58.0216,53.9431,56.5812,UP,1
2020-07-17,60.2792,60.2625,58.8293,54.1826,56.6055,DOWN,0
2020-07-20,59.1587,60.1538,59.3511,54.3969,56.6319,UP,1
2020-07-21,59.535,59.326,59.6922,54.5965,56.655,UP,1
2020-07-22,59.811,59.3929,59.7491,54.809,56.676,UP,1
2020-07-23,60.6471,60.0702,59.8862,55.0828,56.7048,DOWN,0
2020-07-24,59.3678,60.7307,59.7039,55.3594,56.7331,UP,1
2020-07-27,60.1203,59.5517,59.8962,55.6293,56.7625,DOWN,0
2020-07-28,59.3929,59.8946,59.8678,55.8932,56.7859,UP,1
2020-07-29,61.5418,61.3244,60.214,56.1342,56.8095,DOWN,0
2020-07-30,60.3377,60.622,60.1521,56.3524,56.8271,DOWN,0
2020-07-31,58.6905,60.0869,60.0167,56.5379,56.8299,DOWN,0
2020-08-03,58.1637,58.9581,59.6253,56.7265,56.8308,DOWN,0
2020-08-04,58.0885,58.0634,59.3644,56.9095,56.8248,UP,1
2020-08-05,58.5483,58.5483,58.7657,57.0541,56.8209,UP,1
2020-08-06,59.1169,58.3644,58.5216,57.1718,56.8158,UP,1
2020-08-07,60.3963,59.1002,58.8627,57.3506,56.8157,DOWN,0
2020-08-10,60.0869,60.4966,59.2474,57.5326,56.8137,UP,1
2020-08-11,61.4248,60.898,59.9146,57.7214,56.8218,UP,1
2020-08-12,62.6623,61.8763,60.7374,57.9038,56.8493,DOWN,0
2020-08-13,61.684,62.0101,61.2508,58.0157,56.8708,DOWN,0
2020-08-14,61.5251,61.4582,61.4766,58.1181,56.8921,DOWN,0
2020-08-17,61.4415,61.5,61.7475,58.166,56.909,DOWN,0
2020-08-18,60.2708,61.2241,61.5167,58.1945,56.9219,DOWN,0
2020-08-19,59.7106,60.4548,60.9264,58.2251,56.9203,UP,1
2020-08-20,60.112,59.0751,60.612,58.3092,56.9126,DOWN,0
2020-08-21,59.9698,60.2625,60.3009,58.4575,56.9051,UP,1
2020-08-24,60.204,60.3461,60.0534,58.5972,56.9001,DOWN,0
2020-08-25,58.9915,60.321,59.7976,58.7002,56.8929,UP,1
2020-08-26,59.3678,59.0751,59.729,58.7535,56.885,DOWN,0
2020-08-27,59.234,59.6521,59.5534,58.8027,56.8798,UP,1
2020-08-28,60.898,59.3343,59.739,58.8805,56.8829,DOWN,0
2020-08-31,60.2959,60.6638,59.7574,58.9517,56.8876,UP,1
2020-09-01,61.5335,59.9531,60.2658,59.0385,56.8979,UP,1
2020-09-02,62.1522,61.6589,60.8227,59.1395,56.9092,DOWN,0
2020-09-03,61.291,62.3613,61.2341,59.2614,56.9182,UP,1
2020-09-04,62.0519,62.1271,61.4649,59.371,56.9312,DOWN,0
2020-09-08,61.5836,61.8596,61.7224,59.4927,56.946,UP,1
2020-09-09,63.2643,62.1773,62.0686,59.6221,56.9658,UP,1
2020-09-10,63.9249,63.7158,62.4231,59.7691,56.9898,UP,1
2020-09-11,64.6942,64.159,63.1038,59.9349,57.0144,UP,1
2020-09-14,64.9116,65.2209,63.6757,60.0934,57.0373,DOWN,0
2020-09-15,64.552,65.0955,64.2694,60.228,57.0576,DOWN,0
2020-09-16,64.3012,64.7778,64.4768,60.3759,57.0774,UP,1
2020-09-17,64.7611,63.5737,64.644,60.5292,57.1011,DOWN,0
2020-09-18,63.373,64.5102,64.3798,60.6715,57.1206,DOWN,0
2020-09-21,60.5133,62.1355,63.5001,60.757,57.1246,UP,1
2020-09-22,60.8562,60.4381,62.7609,60.8431,57.1267,DOWN,0
2020-09-23,59.9531,60.6889,61.8913,60.8856,57.1218,UP,1
2020-09-24,60.8227,59.7691,61.1037,60.9115,57.1159,UP,1
2020-09-25,62.0184,60.3294,60.8327,60.9527,57.1173,UP,1
2020-09-28,63.3229,63.373,61.3947,61.0135,57.1205,UP,1
2020-09-29,63.7242,63.3563,61.9683,61.1048,57.1206,DOWN,0
2020-09-30,63.7242,64.1339,62.7225,61.1886,57.1249,DOWN,0
2020-10-01,62.9967,64.251,63.1573,61.2523,57.1215,UP,1
2020-10-02,64.7192,62.3278,63.6975,61.3338,57.1242,UP,1
2020-10-05,66.1073,65.823,64.2543,61.4686,57.1343,DOWN,0
2020-10-06,65.7645,66.8097,64.6624,61.5815,57.1427,UP,1
2020-10-07,67.7629,66.2662,65.4701,61.7489,57.1649,UP,1
2020-10-08,68.39,68.1224,66.5488,61.8858,57.1855,UP,1
2020-10-09,69.82,70.0,67.5689,62.0755,57.2152,DOWN,0
2020-10-12,67.7,69.75,67.8875,62.2557,57.2348,DOWN,0
2020-10-13,66.42,66.78,68.0186,62.4208,57.2467,UP,1
2020-10-14,67.0,66.23,67.866,62.599,57.2628,UP,1
2020-10-15,67.42,66.4,67.672,62.7764,57.2805,DOWN,0
2020-10-16,67.14,67.7,67.136,62.9369,57.292,DOWN,0
2020-10-19,65.77,67.1,66.75,63.0444,57.298,UP,1
2020-10-20,65.89,66.3,66.644,63.1604,57.3062,DOWN,0
2020-10-21,65.82,66.16,66.408,63.2483,57.3131,UP,1
2020-10-22,66.52,66.28,66.228,63.3255,57.3237,DOWN,0
2020-10-23,66.5,66.96,66.1,63.4218,57.3302,DOWN,0
2020-10-26,64.52,65.79,65.85,63.4817,57.3267,DOWN,0
2020-10-27,63.65,64.37,65.402,63.5259,57.3155,DOWN,0
2020-10-28,61.81,63.04,64.6,63.5567,57.297,UP,1
2020-10-29,62.27,61.48,63.75,63.6079,57.2822,DOWN,0
2020-10-30,61.6,62.22,62.77,63.6376,57.263,UP,1
2020-11-02,63.32,62.54,62.53,63.7046,57.2503,UP,1
2020-11-03,64.99,64.11,62.798,63.8003,57.2484,DOWN,0
2020-11-04,64.62,64.49,63.36,63.9129,57.2468,UP,1
2020-11-05,67.95,66.02,64.496,64.0846,57.2621,UP,1
2020-11-06,68.37,67.99,65.85,64.2673,57.2824,UP,1
2020-11-09,70.33,72.13,67.252,64.4559,57.3221,DOWN,0
2020-11-10,69.8,70.63,68.214,64.646,57.3574,UP,1
2020-11-11,70.0,70.51,69.29,64.8153,57.3926,DOWN,0
2020-11-12,69.51,69.25,69.602,64.9625,57.4215,UP,1
2020-11-13,70.95,70.15,70.118,65.1557,57.463,UP,1
2020-11-16,72.16,72.01,70.484,65.3578,57.5112,DOWN,0
2020-11-17,71.65,71.4,70.854,65.5592,57.5496,DOWN,0
2020-11-18,70.99,71.75,71.052,65.7137,57.5803,UP,1
2020-11-19,71.33,70.95,71.416,65.8618,57.6116,DOWN,0
