ticker,MU US Equity,MU US Equity,MU US Equity,MU US Equity,MU US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-03-07,8.09,8.04,6.8739,8.329,7.6843,UP,1
2012-03-08,8.16,8.13,6.8661,8.219,7.7196,UP,1
2012-03-09,8.33,8.16,6.8597,8.156,7.7612,DOWN,0
2012-03-12,8.08,8.26,6.852,8.132,7.7994,UP,1
2012-03-13,8.49,8.24,6.8455,8.23,7.8438,UP,1
2012-03-14,8.58,8.68,6.8383,8.328,7.8896,UP,1
2012-03-15,8.83,8.63,6.8315,8.462,7.9311,DOWN,0
2012-03-16,8.82,8.87,6.8278,8.56,7.9677,DOWN,0
2012-03-19,8.63,8.76,6.8239,8.67,7.9971,DOWN,0
2012-03-20,8.57,8.58,6.8209,8.686,8.0245,UP,1
2012-03-21,8.74,8.74,6.8194,8.718,8.0535,DOWN,0
2012-03-22,8.71,8.73,6.8182,8.694,8.0827,DOWN,0
2012-03-23,8.4,8.49,6.8177,8.61,8.1063,DOWN,0
2012-03-26,8.25,8.42,6.8165,8.534,8.1259,UP,1
2012-03-27,8.575,8.33,6.8172,8.535,8.1528,UP,1
2012-03-28,8.64,8.51,6.819,8.515,8.1824,DOWN,0
2012-03-29,8.42,8.61,6.8191,8.457,8.1978,DOWN,0
2012-03-30,8.095,8.53,6.8192,8.396,8.2021,DOWN,0
2012-04-02,8.095,8.17,6.8203,8.365,8.2088,DOWN,0
2012-04-03,7.99,8.03,6.8211,8.248,8.2113,DOWN,0
2012-04-04,7.66,7.75,6.8199,8.052,8.2055,DOWN,0
2012-04-05,7.59,7.65,6.8171,7.886,8.2001,DOWN,0
2012-04-09,7.35,7.44,6.813,7.737,8.1961,DOWN,0
2012-04-10,7.15,7.32,6.8066,7.548,8.1905,UP,1
2012-04-11,7.165,7.23,6.8064,7.383,8.1826,DOWN,0
2012-04-12,7.145,7.28,6.8054,7.28,8.1736,DOWN,0
2012-04-13,6.96,7.07,6.8035,7.154,8.1588,UP,1
2012-04-16,7.115,7.05,6.8017,7.107,8.1467,UP,1
2012-04-17,7.24,7.15,6.8005,7.125,8.1325,DOWN,0
2012-04-18,7.07,7.16,6.7967,7.106,8.1194,DOWN,0
2012-04-19,7.005,7.07,6.7928,7.078,8.102,DOWN,0
2012-04-20,6.64,6.8,6.7882,7.014,8.0715,DOWN,0
2012-04-23,6.63,6.55,6.7823,6.917,8.0409,DOWN,0
2012-04-24,6.51,6.66,6.7764,6.771,8.013,UP,1
2012-04-25,6.52,6.64,6.7716,6.661,7.9864,UP,1
2012-04-26,6.6,6.5,6.768,6.58,7.9516,DOWN,0
2012-04-27,6.57,6.65,6.7634,6.566,7.9174,UP,1
2012-04-30,6.59,6.57,6.7599,6.558,7.88,UP,1
2012-05-01,6.68,6.57,6.7563,6.592,7.845,UP,1
2012-05-02,6.82,6.65,6.7542,6.652,7.8172,DOWN,0
2012-05-03,6.47,6.91,6.749,6.626,7.7858,UP,1
2012-05-04,6.55,6.65,6.7437,6.622,7.7604,DOWN,0
2012-05-07,6.5,6.6,6.738,6.604,7.7314,DOWN,0
2012-05-08,6.24,6.43,6.7288,6.516,7.685,UP,1
2012-05-09,6.36,6.13,6.7211,6.424,7.6346,DOWN,0
2012-05-10,6.29,6.45,6.7133,6.388,7.5894,UP,1
2012-05-11,6.36,6.24,6.7079,6.35,7.5424,DOWN,0
2012-05-14,6.21,6.21,6.7019,6.292,7.4937,DOWN,0
2012-05-15,6.02,6.17,6.6951,6.248,7.4501,UP,1
2012-05-16,6.15,6.11,6.6888,6.206,7.4131,DOWN,0
2012-05-17,5.95,6.16,6.6834,6.138,7.3703,DOWN,0
2012-05-18,5.625,6.0,6.6766,5.991,7.3196,UP,1
2012-05-21,5.78,5.65,6.6735,5.905,7.2686,DOWN,0
2012-05-22,5.71,5.81,6.6705,5.843,7.2212,UP,1
2012-05-23,5.75,5.63,6.6707,5.763,7.1664,DOWN,0
2012-05-24,5.74,5.75,6.6684,5.721,7.1096,UP,1
2012-05-25,5.96,5.76,6.6696,5.788,7.0522,UP,1
2012-05-29,6.12,6.04,6.6684,5.856,6.9982,DOWN,0
2012-05-30,5.99,6.04,6.6674,5.912,6.9454,DOWN,0
2012-05-31,5.84,5.99,6.6642,5.93,6.8908,DOWN,0
2012-06-01,5.45,5.7,6.66,5.872,6.825,DOWN,0
2012-06-04,5.39,5.47,6.6564,5.758,6.7586,UP,1
2012-06-05,5.595,5.41,6.6562,5.653,6.7025,UP,1
2012-06-06,5.75,5.67,6.6587,5.605,6.6525,DOWN,0
2012-06-07,5.67,5.87,6.6607,5.571,6.5944,UP,1
2012-06-08,5.88,5.65,6.6618,5.657,6.5392,DOWN,0
2012-06-11,5.705,5.97,6.6639,5.72,6.4849,UP,1
2012-06-12,5.92,5.72,6.6666,5.785,6.4414,DOWN,0
2012-06-13,5.855,5.91,6.6675,5.806,6.3966,DOWN,0
2012-06-14,5.755,5.85,6.6656,5.823,6.3519,UP,1
2012-06-15,5.89,5.77,6.6653,5.825,6.3165,UP,1
2012-06-18,5.94,5.81,6.6654,5.872,6.2835,UP,1
2012-06-19,6.1,6.02,6.6672,5.908,6.2585,UP,1
2012-06-20,6.12,6.12,6.6703,5.961,6.2379,DOWN,0
2012-06-21,5.645,5.92,6.6702,5.939,6.2075,UP,1
2012-06-22,5.74,5.68,6.6686,5.909,6.1794,DOWN,0
2012-06-25,5.59,5.66,6.6653,5.839,6.152,UP,1
2012-06-26,5.63,5.61,6.6617,5.745,6.1223,UP,1
2012-06-27,5.72,5.63,6.6569,5.665,6.0919,UP,1
2012-06-28,5.97,5.63,6.6525,5.73,6.0699,UP,1
2012-06-29,6.31,6.1,6.648,5.844,6.056,UP,1
2012-07-02,6.55,6.73,6.6456,6.036,6.0542,UP,1
2012-07-03,6.89,6.58,6.6449,6.288,6.0594,DOWN,0
2012-07-05,6.81,6.84,6.6445,6.506,6.0654,DOWN,0
2012-07-06,6.715,6.7,6.6438,6.655,6.0693,DOWN,0
2012-07-09,6.49,6.71,6.6433,6.691,6.0671,DOWN,0
2012-07-10,6.16,6.43,6.6419,6.613,6.0589,UP,1
2012-07-11,6.21,6.2,6.6397,6.477,6.0513,DOWN,0
2012-07-12,6.13,6.14,6.6375,6.341,6.0403,DOWN,0
2012-07-13,6.13,6.13,6.6358,6.224,6.0265,DOWN,0
2012-07-16,6.0,6.09,6.6352,6.126,6.0171,DOWN,0
2012-07-17,5.77,6.02,6.6347,6.048,6.0015,UP,1
2012-07-18,5.84,5.7,6.6387,5.974,5.9883,DOWN,0
2012-07-19,5.775,5.9,6.646,5.903,5.979,UP,1
2012-07-20,5.825,5.98,6.6525,5.842,5.9683,DOWN,0
2012-07-23,5.62,5.71,6.6558,5.766,5.9549,UP,1
2012-07-24,5.725,5.68,6.6597,5.757,5.9422,UP,1
2012-07-25,5.84,5.71,6.6641,5.757,5.9348,UP,1
2012-07-26,5.955,5.92,6.6681,5.793,5.9335,UP,1
2012-07-27,6.275,6.04,6.6735,5.883,5.936,DOWN,0
2012-07-30,6.11,6.2,6.678,5.981,5.9392,UP,1
2012-07-31,6.21,6.22,6.6815,6.078,5.9509,UP,1
2012-08-01,6.27,6.31,6.6843,6.164,5.9607,DOWN,0
2012-08-02,6.16,6.19,6.6879,6.205,5.9697,UP,1
2012-08-03,6.33,6.32,6.6907,6.216,5.9813,UP,1
2012-08-06,6.57,6.39,6.6959,6.308,5.9979,UP,1
2012-08-07,6.82,6.7,6.7021,6.43,6.0151,UP,1
2012-08-08,6.89,6.75,6.7092,6.554,6.0305,DOWN,0
2012-08-09,6.81,6.82,6.715,6.684,6.0469,DOWN,0
2012-08-10,6.76,6.75,6.7213,6.77,6.0653,DOWN,0
2012-08-13,6.715,6.76,6.7276,6.799,6.0906,DOWN,0
2012-08-14,6.55,6.77,6.7318,6.745,6.1138,DOWN,0
2012-08-15,6.49,6.56,6.7349,6.665,6.1317,UP,1
2012-08-16,6.61,6.55,6.74,6.625,6.1489,DOWN,0
2012-08-17,6.57,6.61,6.7464,6.587,6.1669,DOWN,0
2012-08-20,6.49,6.54,6.7517,6.542,6.1791,DOWN,0
2012-08-21,6.46,6.47,6.7548,6.524,6.1942,DOWN,0
2012-08-22,6.32,6.44,6.7569,6.49,6.2022,DOWN,0
2012-08-23,6.255,6.29,6.759,6.419,6.2102,UP,1
2012-08-24,6.3,6.23,6.7609,6.365,6.2211,DOWN,0
2012-08-27,6.23,6.3,6.7653,6.313,6.2279,DOWN,0
2012-08-28,6.2,6.2399,6.7704,6.261,6.2331,DOWN,0
2012-08-29,6.2,6.22,6.7743,6.237,6.2351,DOWN,0
2012-08-30,6.18,6.21,6.7784,6.222,6.2363,UP,1
2012-08-31,6.21,6.22,6.7822,6.204,6.2476,DOWN,0
2012-09-04,6.09,6.21,6.7789,6.176,6.2546,UP,1
2012-09-05,6.19,6.11,6.7782,6.174,6.2666,UP,1
2012-09-06,6.675,6.4,6.7801,6.269,6.2875,DOWN,0
2012-09-07,6.42,6.55,6.7818,6.317,6.3015,DOWN,0
2012-09-10,6.41,6.42,6.7833,6.357,6.3103,DOWN,0
2012-09-11,6.36,6.44,6.7866,6.411,6.3113,UP,1
2012-09-12,6.47,6.38,6.7914,6.467,6.3097,UP,1
2012-09-13,6.6,6.47,6.7963,6.452,6.3039,UP,1
2012-09-14,6.7,6.64,6.8016,6.508,6.3017,DOWN,0
2012-09-17,6.57,6.69,6.8045,6.54,6.2988,DOWN,0
2012-09-18,6.48,6.54,6.8075,6.564,6.2986,UP,1
2012-09-19,6.65,6.55,6.8117,6.6,6.3084,DOWN,0
2012-09-20,6.45,6.58,6.8153,6.57,6.3132,DOWN,0
2012-09-21,6.36,6.5,6.8189,6.502,6.3178,DOWN,0
2012-09-24,6.255,6.25,6.8199,6.439,6.3203,DOWN,0
2012-09-25,6.105,6.35,6.8213,6.364,6.3224,DOWN,0
2012-09-26,5.94,6.1,6.8215,6.222,6.3258,UP,1
2012-09-27,6.015,6.01,6.8225,6.135,6.3293,DOWN,0
2012-09-28,5.98,6.05,6.8244,6.059,6.3334,DOWN,0
2012-10-01,5.77,6.07,6.826,5.962,6.3323,UP,1
2012-10-02,5.84,5.81,6.8274,5.909,6.3367,DOWN,0
2012-10-03,5.84,5.88,6.8282,5.889,6.339,UP,1
2012-10-04,5.875,5.84,6.8304,5.861,6.3397,UP,1
2012-10-05,5.89,5.91,6.8309,5.843,6.3384,DOWN,0
2012-10-08,5.847,5.83,6.8324,5.8584,6.3298,DOWN,0
2012-10-09,5.755,5.83,6.8291,5.8414,6.3227,UP,1
2012-10-10,5.76,5.79,6.826,5.8254,6.3137,DOWN,0
2012-10-11,5.75,5.77,6.8235,5.8004,6.3033,DOWN,0
2012-10-12,5.67,5.76,6.821,5.7564,6.2935,UP,1
2012-10-15,5.72,5.76,6.8182,5.731,6.2813,UP,1
2012-10-16,5.78,5.72,6.8157,5.736,6.2655,DOWN,0
2012-10-17,5.78,5.75,6.8108,5.74,6.2447,DOWN,0
2012-10-18,5.65,5.78,6.8041,5.72,6.2199,DOWN,0
2012-10-19,5.45,5.76,6.7955,5.676,6.1927,DOWN,0
2012-10-22,5.44,5.46,6.7867,5.62,6.1663,DOWN,0
2012-10-23,5.41,5.35,6.7773,5.546,6.1402,DOWN,0
2012-10-24,5.17,5.47,6.7669,5.424,6.1126,UP,1
2012-10-25,5.69,5.2,6.7593,5.432,6.0966,DOWN,0
2012-10-26,5.47,5.6,6.7503,5.436,6.0738,DOWN,0
2012-10-31,5.425,5.54,6.7413,5.433,6.0509,UP,1
2012-11-01,5.785,5.52,6.7344,5.508,6.0368,DOWN,0
2012-11-02,5.71,5.82,6.7247,5.616,6.0218,UP,1
2012-11-05,5.84,5.7,6.7145,5.646,6.0122,UP,1
2012-11-06,6.09,5.88,6.7061,5.77,6.0089,DOWN,0
2012-11-07,5.91,5.94,6.6964,5.867,6.0011,DOWN,0
2012-11-08,5.69,5.87,6.6851,5.848,5.9903,DOWN,0
2012-11-09,5.62,5.69,6.6739,5.83,5.9787,DOWN,0
2012-11-12,5.565,5.63,6.6639,5.775,5.966,UP,1
2012-11-13,5.74,5.47,6.6555,5.705,5.9572,DOWN,0
2012-11-14,5.555,5.79,6.6455,5.634,5.9441,DOWN,0
2012-11-15,5.47,5.64,6.6348,5.59,5.9317,DOWN,0
2012-11-16,5.47,5.48,6.6237,5.56,5.9173,UP,1
2012-11-19,5.535,5.56,6.6128,5.554,5.8945,UP,1
2012-11-20,5.555,5.48,6.6008,5.517,5.8772,DOWN,0
2012-11-21,5.52,5.53,6.5898,5.51,5.8594,UP,1
2012-11-23,5.68,5.57,6.5788,5.552,5.8458,UP,1
2012-11-26,5.695,5.68,6.5664,5.597,5.8303,DOWN,0
2012-11-27,5.68,5.71,6.554,5.626,5.8119,UP,1
2012-11-28,5.77,5.62,6.5434,5.669,5.7933,UP,1
2012-11-29,5.91,5.8,6.5337,5.747,5.7801,UP,1
2012-11-30,5.965,5.88,6.5218,5.804,5.7698,DOWN,0
2012-12-03,5.93,6.02,6.51,5.851,5.7554,UP,1
2012-12-04,6.035,6.0,6.4979,5.922,5.7471,UP,1
2012-12-05,6.18,6.05,6.4867,6.004,5.7435,UP,1
2012-12-06,6.41,6.15,6.4777,6.104,5.7466,UP,1
2012-12-07,6.435,6.42,6.4696,6.198,5.7532,UP,1
2012-12-10,6.67,6.45,6.4639,6.346,5.7678,UP,1
2012-12-11,6.77,6.7,6.458,6.493,5.7829,DOWN,0
2012-12-12,6.7099,6.86,6.4487,6.599,5.7975,DOWN,0
2012-12-13,6.66,6.74,6.4376,6.649,5.8153,UP,1
2012-12-14,6.85,6.74,6.4291,6.732,5.8355,DOWN,0
2012-12-17,6.605,6.85,6.4186,6.719,5.8508,UP,1
2012-12-18,6.7,6.62,6.4089,6.705,5.8673,UP,1
2012-12-19,6.82,6.71,6.402,6.727,5.8859,DOWN,0
2012-12-20,6.79,6.84,6.3959,6.753,5.9048,DOWN,0
2012-12-21,6.32,6.48,6.3871,6.647,5.9161,DOWN,0
2012-12-24,6.23,6.38,6.3774,6.572,5.9255,DOWN,0
2012-12-26,6.175,6.23,6.3667,6.467,5.934,UP,1
2012-12-27,6.22,6.18,6.3574,6.347,5.945,DOWN,0
2012-12-28,6.13,6.16,6.3456,6.215,5.9532,UP,1
2012-12-31,6.34,6.14,6.3344,6.219,5.9644,UP,1
2013-01-02,6.63,6.6,6.3234,6.299,5.9814,UP,1
2013-01-03,6.8998,6.64,6.3138,6.444,6.0064,UP,1
2013-01-04,6.96,6.95,6.3054,6.592,6.0366,UP,1
2013-01-07,7.18,7.06,6.2985,6.802,6.0714,UP,1
2013-01-08,7.23,7.14,6.2909,6.98,6.1078,UP,1
2013-01-09,7.31,7.25,6.2839,7.116,6.1506,UP,1
2013-01-10,7.42,7.37,6.279,7.22,6.1852,UP,1
2013-01-11,7.54,7.39,6.2755,7.336,6.2266,UP,1
2013-01-14,7.6,7.5,6.2706,7.42,6.2701,DOWN,0
2013-01-15,7.6,7.54,6.2654,7.494,6.3064,UP,1
2013-01-16,7.67,7.63,6.2616,7.566,6.3456,UP,1
2013-01-17,7.81,7.7,6.2602,7.644,6.385,UP,1
2013-01-18,7.885,7.81,6.2592,7.713,6.4209,DOWN,0
2013-01-22,7.84,7.84,6.2584,7.761,6.4595,DOWN,0
2013-01-23,7.78,7.88,6.259,7.797,6.5013,UP,1
2013-01-24,7.83,7.72,6.2602,7.829,6.5455,UP,1
2013-01-25,7.87,7.89,6.2628,7.841,6.5916,DOWN,0
2013-01-28,7.82,7.89,6.2662,7.828,6.6332,DOWN,0
2013-01-29,7.58,7.81,6.2682,7.776,6.6737,UP,1
2013-01-30,7.65,7.58,6.2708,7.75,6.7173,DOWN,0
2013-01-31,7.56,7.64,6.2738,7.696,6.7591,UP,1
2013-02-01,7.83,7.65,6.2773,7.688,6.805,DOWN,0
2013-02-04,7.76,7.8,6.2799,7.676,6.8491,UP,1
2013-02-05,7.87,7.82,6.2839,7.734,6.8961,UP,1
2013-02-06,7.95,7.7,6.2887,7.794,6.9415,DOWN,0
2013-02-07,7.73,7.98,6.2941,7.828,6.9822,UP,1
2013-02-08,7.75,7.78,6.2997,7.812,7.0236,UP,1
2013-02-11,7.91,7.76,6.3067,7.842,7.0664,UP,1
2013-02-12,7.92,7.91,6.3137,7.852,7.1066,UP,1
2013-02-13,7.95,7.95,6.3205,7.852,7.1463,UP,1
2013-02-14,8.08,7.9,6.328,7.922,7.1893,DOWN,0
2013-02-15,7.91,8.11,6.3346,7.954,7.2268,UP,1
2013-02-19,8.12,7.9,6.3418,7.996,7.2656,DOWN,0
2013-02-20,7.875,8.2,6.3471,7.987,7.2949,DOWN,0
2013-02-21,7.68,7.82,6.3531,7.933,7.3198,UP,1
2013-02-22,8.02,7.76,6.3605,7.921,7.3468,DOWN,0
2013-02-25,7.93,8.12,6.3676,7.925,7.37,UP,1
2013-02-26,7.955,7.98,6.3762,7.892,7.3949,UP,1
2013-02-27,8.18,7.97,6.3853,7.953,7.4253,UP,1
2013-02-28,8.375,8.23,6.3957,8.092,7.4558,DOWN,0
2013-03-01,8.25,8.32,6.4052,8.138,7.4887,UP,1
2013-03-04,8.4,8.23,6.4161,8.232,7.5227,UP,1
2013-03-05,8.73,8.55,6.4297,8.387,7.5609,DOWN,0
2013-03-06,8.65,8.82,6.4422,8.481,7.5981,UP,1
2013-03-07,8.94,8.77,6.4571,8.594,7.6505,UP,1
2013-03-08,9.2,9.03,6.475,8.784,7.7099,UP,1
2013-03-11,9.345,9.15,6.4928,8.973,7.7733,DOWN,0
2013-03-12,9.32,9.36,6.5109,9.091,7.8353,UP,1
2013-03-13,9.51,9.35,6.5297,9.263,7.9029,UP,1
2013-03-14,9.685,9.62,6.5494,9.412,7.9698,DOWN,0
2013-03-15,9.37,9.7399,6.5665,9.446,8.0246,DOWN,0
2013-03-18,9.18,9.0499,6.5818,9.413,8.0702,UP,1
2013-03-19,9.24,9.27,6.598,9.397,8.1158,UP,1
2013-03-20,9.31,9.33,6.6154,9.357,8.1584,DOWN,0
2013-03-21,9.07,9.35,6.6335,9.234,8.1952,UP,1
2013-03-22,10.04,9.75,6.6567,9.368,8.2498,DOWN,0
2013-03-25,9.88,10.01,6.6781,9.508,8.299,UP,1
2013-03-26,9.92,9.92,6.699,9.644,8.3466,UP,1
2013-03-27,9.96,9.76,6.7204,9.774,8.3938,UP,1
2013-03-28,9.975,10.01,6.7409,9.955,8.4413,DOWN,0
2013-04-01,9.38,9.97,6.7593,9.823,8.4755,DOWN,0
2013-04-02,9.3,9.51,6.7762,9.707,8.5053,DOWN,0
2013-04-03,9.1,9.35,6.7924,9.543,8.5296,UP,1
2013-04-04,9.31,9.09,6.8102,9.413,8.559,DOWN,0
2013-04-05,9.31,9.15,6.8273,9.28,8.5896,UP,1
2013-04-08,9.39,9.29,6.8445,9.282,8.6208,UP,1
2013-04-09,9.57,9.45,6.8619,9.336,8.6548,UP,1
2013-04-10,10.085,9.64,6.8817,9.533,8.7001,DOWN,0
2013-04-11,9.98,9.91,6.9034,9.667,8.7481,UP,1
2013-04-12,10.01,9.92,6.9247,9.807,8.7953,DOWN,0
2013-04-15,9.56,9.93,6.9446,9.841,8.8353,UP,1
2013-04-16,9.87,9.78,6.9658,9.901,8.8761,DOWN,0
2013-04-17,9.39,9.74,6.9841,9.762,8.9087,DOWN,0
2013-04-18,9.23,9.53,7.0004,9.612,8.9359,UP,1
2013-04-19,9.35,9.26,7.0156,9.48,8.9639,DOWN,0
2013-04-22,9.31,9.36,7.0294,9.43,8.9955,UP,1
2013-04-23,9.42,9.4,7.0421,9.34,9.0289,DOWN,0
2013-04-24,9.415,9.4,7.0551,9.345,9.059,UP,1
2013-04-25,9.53,9.36,7.0692,9.405,9.0912,DOWN,0
2013-04-26,9.43,9.5,7.0839,9.421,9.1208,DOWN,0
2013-04-29,9.35,9.48,7.0998,9.429,9.1462,UP,1
2013-04-30,9.42,9.41,7.1159,9.429,9.1764,DOWN,0
2013-05-01,9.2,9.42,7.1312,9.386,9.198,UP,1
2013-05-02,9.32,9.1,7.1472,9.344,9.2269,UP,1
2013-05-03,9.63,9.45,7.1653,9.384,9.2659,UP,1
2013-05-06,9.76,9.73,7.1853,9.466,9.3007,UP,1
2013-05-07,9.97,9.8,7.2059,9.576,9.3415,UP,1
2013-05-08,10.235,9.92,7.2282,9.783,9.3871,UP,1
2013-05-09,10.711,10.22,7.2527,10.0612,9.4377,UP,1
2013-05-10,10.82,10.6,7.2787,10.2992,9.4866,DOWN,0
2013-05-13,10.66,10.75,7.3033,10.4792,9.5348,DOWN,0
2013-05-14,10.65,10.7,7.3274,10.6152,9.5798,UP,1
2013-05-15,10.87,10.68,7.352,10.7422,9.6226,UP,1
2013-05-16,11.06,10.93,7.3759,10.812,9.6708,UP,1
2013-05-17,11.31,11.16,7.4019,10.91,9.7182,DOWN,0
2013-05-20,11.21,11.31,7.4269,11.02,9.7584,UP,1
2013-05-21,11.23,11.21,7.4517,11.136,9.7961,DOWN,0
2013-05-22,10.92,11.23,7.4755,11.146,9.8281,UP,1
2013-05-23,11.39,10.73,7.5008,11.212,9.8657,UP,1
2013-05-24,11.59,11.3,7.5259,11.268,9.9038,UP,1
2013-05-28,11.78,11.74,7.5507,11.382,9.952,UP,1
2013-05-29,11.83,11.69,7.5754,11.502,10.005,UP,1
2013-05-30,11.89,11.81,7.6008,11.696,10.058,DOWN,0
2013-05-31,11.68,11.83,7.6254,11.754,10.1054,UP,1
2013-06-03,11.73,11.74,7.6505,11.782,10.1586,DOWN,0
2013-06-04,11.71,11.73,7.6763,11.768,10.192,UP,1
2013-06-05,12.02,11.69,7.7039,11.806,10.2348,UP,1
2013-06-06,12.35,12.18,7.7326,11.898,10.2834,UP,1
2013-06-07,12.65,12.56,7.763,12.092,10.3372,UP,1
2013-06-10,12.95,12.64,7.7953,12.336,10.3967,DOWN,0
2013-06-11,12.81,12.87,7.8271,12.556,10.4653,DOWN,0
2013-06-12,12.489,12.98,7.8579,12.6498,10.5291,UP,1
2013-06-13,12.91,12.53,7.8912,12.7618,10.6053,DOWN,0
2013-06-14,12.76,13.08,7.9235,12.7838,10.6743,UP,1
2013-06-17,13.24,13.16,7.9585,12.8418,10.7529,UP,1
2013-06-18,13.75,13.34,7.9963,13.0298,10.8401,UP,1
2013-06-19,13.97,13.82,8.0351,13.326,10.9281,DOWN,0
2013-06-20,13.535,13.48,8.0719,13.451,10.9971,UP,1
2013-06-21,13.9,13.85,8.1104,13.679,11.0755,DOWN,0
2013-06-24,13.46,13.81,8.1472,13.723,11.1445,UP,1
2013-06-25,13.75,13.74,8.185,13.723,11.2283,UP,1
2013-06-26,14.175,13.89,8.2225,13.764,11.3144,UP,1
2013-06-27,14.34,14.3,8.2621,13.925,11.4134,DOWN,0
2013-06-28,14.33,14.3,8.3017,14.011,11.5154,DOWN,0
2013-07-01,14.27,14.47,8.3413,14.173,11.6138,UP,1
2013-07-02,14.31,14.03,8.3805,14.285,11.7138,DOWN,0
2013-07-03,14.14,14.29,8.4182,14.278,11.8082,UP,1
2013-07-05,14.31,14.27,8.4562,14.272,11.9061,DOWN,0
2013-07-08,14.03,14.36,8.4935,14.212,11.9961,DOWN,0
2013-07-09,13.135,14.08,8.5268,13.985,12.0702,DOWN,0
2013-07-10,12.55,12.93,8.5563,13.633,12.1342,UP,1
2013-07-11,12.7,12.87,8.5875,13.345,12.1998,DOWN,0
2013-07-12,12.69,12.74,8.6192,13.021,12.2696,UP,1
2013-07-15,13.07,12.76,8.6533,12.829,12.3446,UP,1
2013-07-16,13.38,13.16,8.6896,12.878,12.4196,UP,1
2013-07-17,13.59,13.45,8.7279,13.086,12.4962,UP,1
2013-07-18,13.69,13.79,8.7663,13.284,12.5706,UP,1
2013-07-19,13.73,13.67,8.805,13.492,12.6405,UP,1
2013-07-22,13.83,13.62,8.8453,13.644,12.7029,DOWN,0
2013-07-23,13.64,13.89,8.8843,13.696,12.7593,DOWN,0
2013-07-24,13.105,13.8,8.9206,13.599,12.8082,UP,1
2013-07-25,13.29,12.95,8.9577,13.519,12.861,DOWN,0
2013-07-26,12.59,13.06,8.9912,13.291,12.8954,DOWN,0
2013-07-29,12.47,12.67,9.0243,13.019,12.9236,UP,1
2013-07-30,12.6,12.5,9.0585,12.811,12.9494,UP,1
2013-07-31,13.24,12.67,9.0959,12.838,12.99,UP,1
2013-08-01,13.575,13.38,9.1351,12.895,13.0369,DOWN,0
2013-08-02,13.5,13.5,9.1742,13.077,13.0885,UP,1
2013-08-05,14.174,13.51,9.2165,13.4178,13.1442,DOWN,0
2013-08-06,14.14,14.16,9.2583,13.7258,13.1952,DOWN,0
2013-08-07,13.81,14.0,9.2984,13.8398,13.2358,UP,1
2013-08-08,13.95,13.81,9.3399,13.9148,13.2782,UP,1
2013-08-09,13.99,13.75,9.3826,14.0128,13.3202,DOWN,0
2013-08-12,13.83,13.95,9.4246,13.944,13.3632,UP,1
2013-08-13,14.97,14.14,9.4724,14.11,13.428,DOWN,0
2013-08-14,14.82,14.82,9.5206,14.312,13.4902,DOWN,0
2013-08-15,14.13,14.41,9.5628,14.348,13.5324,DOWN,0
2013-08-16,14.005,14.17,9.6055,14.351,13.5655,DOWN,0
2013-08-19,13.8,14.0,9.6474,14.345,13.5885,DOWN,0
2013-08-20,13.8,13.81,9.6875,14.111,13.6055,DOWN,0
2013-08-21,13.63,13.81,9.7271,13.873,13.6219,UP,1
2013-08-22,13.86,13.75,9.7672,13.819,13.6493,DOWN,0
2013-08-23,13.86,13.91,9.806,13.79,13.6683,DOWN,0
2013-08-26,13.78,13.9,9.8454,13.786,13.6887,DOWN,0
2013-08-27,13.179,13.56,9.8828,13.6618,13.6875,UP,1
2013-08-28,13.24,13.18,9.9209,13.5838,13.6773,UP,1
2013-08-29,13.57,13.23,9.9609,13.5258,13.6693,DOWN,0
2013-08-30,13.57,13.59,10.0001,13.4678,13.67,UP,1
2013-09-03,14.01,13.78,10.0424,13.5138,13.6722,UP,1
2013-09-04,14.753,14.97,10.0888,13.8286,13.698,UP,1
2013-09-05,15.17,14.95,10.1373,14.2146,13.7264,UP,1
2013-09-06,15.26,15.24,10.1859,14.5526,13.7481,UP,1
2013-09-09,15.615,15.4,10.2362,14.9616,13.7736,UP,1
2013-09-10,16.26,15.9,10.2899,15.4116,13.8122,UP,1
2013-09-11,16.49,16.3,10.344,15.759,13.8566,DOWN,0
2013-09-12,16.2,16.52,10.3965,15.965,13.8944,UP,1
2013-09-13,16.205,16.0,10.4491,16.154,13.9357,UP,1
2013-09-16,16.44,16.54,10.5025,16.319,13.9783,UP,1
2013-09-17,16.84,16.47,10.5571,16.435,14.0345,UP,1
2013-09-18,17.265,16.88,10.6136,16.59,14.1171,DOWN,0
2013-09-19,17.161,17.51,10.6698,16.7822,14.2093,UP,1
2013-09-20,17.23,17.24,10.7257,16.9872,14.2999,DOWN,0
2013-09-23,17.05,17.23,10.7801,17.1092,14.3871,DOWN,0
2013-09-24,17.04,17.13,10.8332,17.1492,14.4665,DOWN,0
2013-09-25,16.97,17.06,10.8859,17.0902,14.5383,UP,1
2013-09-26,17.47,17.32,10.9399,17.152,14.6159,UP,1
2013-09-27,17.62,17.47,10.9942,17.23,14.6945,DOWN,0
2013-09-30,17.469,17.32,11.048,17.3138,14.7693,UP,1
2013-10-01,17.61,17.54,11.1027,17.4278,14.8449,UP,1
2013-10-02,17.665,17.65,11.1568,17.5668,14.9254,UP,1
2013-10-03,18.015,17.94,11.2138,17.6758,15.0236,UP,1
