ticker,GL US Equity,GL US Equity,GL US Equity,GL US Equity,GL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-03-09,32.5133,32.3,27.6537,32.392,30.922,DOWN,0
2012-03-12,32.38,32.6,27.67,32.3093,30.9989,UP,1
2012-03-13,32.98,32.5267,27.6891,32.4813,31.0763,UP,1
2012-03-14,33.06,32.9267,27.7079,32.6533,31.1589,UP,1
2012-03-15,33.62,33.0333,27.7287,32.9107,31.2481,UP,1
2012-03-16,33.7,33.78,27.7533,33.148,31.3428,DOWN,0
2012-03-19,33.54,33.62,27.7757,33.38,31.4272,UP,1
2012-03-20,33.5933,33.34,27.8007,33.5027,31.5196,DOWN,0
2012-03-21,33.3867,33.6933,27.8253,33.568,31.6092,DOWN,0
2012-03-22,32.9533,33.1867,27.8485,33.4347,31.6831,UP,1
2012-03-23,33.04,32.9667,27.8725,33.3027,31.7583,UP,1
2012-03-26,33.6667,33.2667,27.8997,33.328,31.8435,DOWN,0
2012-03-27,33.5467,33.6933,27.927,33.3187,31.9283,DOWN,0
2012-03-28,33.4867,33.5133,27.9542,33.3387,32.0125,DOWN,0
2012-03-29,33.0933,33.26,27.9783,33.3667,32.0804,UP,1
2012-03-30,33.2333,33.3067,28.0078,33.4053,32.1467,UP,1
2012-04-02,33.4733,33.1867,28.0364,33.3667,32.2119,DOWN,0
2012-04-03,33.2667,33.3667,28.0629,33.3107,32.2707,DOWN,0
2012-04-04,32.8067,32.9,28.0872,33.1747,32.3221,DOWN,0
2012-04-05,32.72,32.6933,28.1103,33.1,32.3697,DOWN,0
2012-04-09,32.2467,32.2267,28.1322,32.9027,32.4147,DOWN,0
2012-04-10,31.9867,32.1667,28.1527,32.6053,32.4444,UP,1
2012-04-11,32.4267,32.3867,28.1759,32.4373,32.4913,UP,1
2012-04-12,32.8533,32.4267,28.2005,32.4467,32.5395,DOWN,0
2012-04-13,32.3533,32.7267,28.2215,32.3733,32.5699,UP,1
2012-04-16,32.5067,32.58,28.2423,32.4253,32.5969,UP,1
2012-04-17,33.02,32.6533,28.2649,32.632,32.6217,DOWN,0
2012-04-18,32.8467,32.86,28.2857,32.716,32.6472,DOWN,0
2012-04-19,32.42,32.9467,28.3047,32.6293,32.6657,DOWN,0
2012-04-20,32.42,32.5067,28.3235,32.6427,32.6853,DOWN,0
2012-04-23,32.2067,32.0667,28.3389,32.5827,32.7072,UP,1
2012-04-24,32.5933,32.2533,28.358,32.4973,32.7297,DOWN,0
2012-04-25,32.0267,31.94,28.3788,32.3333,32.73,UP,1
2012-04-26,32.4333,32.4467,28.4021,32.336,32.7373,UP,1
2012-04-27,32.7267,32.58,28.4266,32.3973,32.7553,DOWN,0
2012-04-30,32.4733,32.6533,28.4505,32.4507,32.756,UP,1
2012-05-01,32.6267,32.4867,28.4757,32.4573,32.7589,DOWN,0
2012-05-02,32.4533,32.48,28.5016,32.5427,32.7535,DOWN,0
2012-05-03,32.18,32.3867,28.5245,32.492,32.7475,DOWN,0
2012-05-04,31.7067,32.0,28.5449,32.288,32.7312,UP,1
2012-05-07,31.9067,31.5867,28.5638,32.1747,32.7187,UP,1
2012-05-08,32.12,31.6667,28.5845,32.0733,32.7129,DOWN,0
2012-05-09,31.74,31.7933,28.6045,31.9307,32.6979,UP,1
2012-05-10,31.9933,32.1,28.6273,31.8933,32.6919,UP,1
2012-05-11,32.14,31.7,28.654,31.98,32.6857,DOWN,0
2012-05-14,31.74,31.7467,28.6763,31.9467,32.6731,DOWN,0
2012-05-15,31.3267,31.72,28.6983,31.788,32.6437,DOWN,0
2012-05-16,30.9,31.5333,28.7196,31.62,32.6193,DOWN,0
2012-05-17,30.5,30.92,28.7427,31.3213,32.5853,DOWN,0
2012-05-18,30.3333,30.6533,28.7645,30.96,32.5453,UP,1
2012-05-21,30.78,30.3333,28.7945,30.768,32.5107,UP,1
2012-05-22,30.8533,30.7933,28.8267,30.6733,32.4801,UP,1
2012-05-23,30.9667,30.64,28.8709,30.6867,32.4399,UP,1
2012-05-24,31.38,30.8267,28.9091,30.8627,32.4063,DOWN,0
2012-05-25,30.98,31.32,28.9521,30.992,32.3535,UP,1
2012-05-29,31.06,31.2333,28.9859,31.048,32.3007,DOWN,0
2012-05-30,30.7733,30.8267,29.0193,31.032,32.2453,UP,1
2012-05-31,31.1067,30.8133,29.052,31.06,32.1956,DOWN,0
2012-06-01,30.3733,30.5933,29.0833,30.8587,32.1353,DOWN,0
2012-06-04,30.1933,30.4133,29.1133,30.7013,32.0801,UP,1
2012-06-05,30.6733,30.06,29.1489,30.624,32.0328,UP,1
2012-06-06,31.4533,30.8867,29.1887,30.76,31.9885,UP,1
2012-06-07,31.5133,31.56,29.2284,30.8413,31.9479,UP,1
2012-06-08,31.6667,31.34,29.2647,31.1,31.9115,DOWN,0
2012-06-11,31.56,31.96,29.2977,31.3733,31.8808,UP,1
2012-06-12,31.8933,31.6133,29.336,31.6173,31.854,DOWN,0
2012-06-13,31.5467,31.8,29.372,31.636,31.8155,UP,1
2012-06-14,31.9867,31.62,29.4054,31.7307,31.7899,UP,1
2012-06-15,32.2133,32.1733,29.4406,31.84,31.778,UP,1
2012-06-18,32.84,32.1267,29.4774,32.096,31.7804,UP,1
2012-06-19,33.2133,33.0067,29.5201,32.36,31.7997,DOWN,0
2012-06-20,33.04,33.16,29.5657,32.6587,31.8208,DOWN,0
2012-06-21,32.4467,33.14,29.6102,32.7507,31.8212,UP,1
2012-06-22,32.52,32.6533,29.6487,32.812,31.8145,DOWN,0
2012-06-25,32.22,32.2133,29.6879,32.688,31.8119,UP,1
2012-06-26,32.4267,32.2667,29.7309,32.5307,31.8103,UP,1
2012-06-27,32.9333,32.5267,29.7749,32.5093,31.8085,UP,1
2012-06-28,33.0667,32.6467,29.8186,32.6333,31.8129,UP,1
2012-06-29,33.7,33.8,29.8648,32.8693,31.8385,UP,1
2012-07-02,33.8267,33.9,29.9109,33.1907,31.8667,UP,1
2012-07-03,34.24,33.7267,29.9582,33.5533,31.9073,DOWN,0
2012-07-05,34.14,34.04,30.008,33.7947,31.9383,DOWN,0
2012-07-06,33.9267,33.8267,30.0577,33.9667,31.9763,DOWN,0
2012-07-09,33.8667,33.92,30.1126,34.0,32.0049,DOWN,0
2012-07-10,33.78,34.0,30.1667,33.9907,32.026,UP,1
2012-07-11,34.0467,33.86,30.2226,33.952,32.0575,DOWN,0
2012-07-12,33.8267,33.8467,30.2742,33.8893,32.0815,UP,1
2012-07-13,34.6,33.96,30.3288,34.024,32.1244,DOWN,0
2012-07-16,34.3267,34.5933,30.3853,34.116,32.1673,UP,1
2012-07-17,34.3867,34.4467,30.4379,34.2373,32.2209,UP,1
2012-07-18,34.5867,34.2667,30.4947,34.3453,32.2745,DOWN,0
2012-07-19,34.3867,34.62,30.5542,34.4573,32.3199,DOWN,0
2012-07-20,34.1267,34.16,30.6093,34.3627,32.3676,DOWN,0
2012-07-23,33.88,33.7333,30.6599,34.2733,32.4053,DOWN,0
2012-07-24,33.6133,33.9267,30.7061,34.1187,32.4348,DOWN,0
2012-07-25,33.58,33.82,30.755,33.9173,32.4716,DOWN,0
2012-07-26,32.7333,33.6667,30.7938,33.5867,32.4997,UP,1
2012-07-27,33.34,33.0467,30.8363,33.4293,32.5485,UP,1
2012-07-30,33.36,33.2933,30.8762,33.3253,32.6057,DOWN,0
2012-07-31,33.1667,33.38,30.917,33.236,32.6624,DOWN,0
2012-08-01,33.1,33.2267,30.9542,33.14,32.7088,UP,1
2012-08-02,33.5933,32.9267,30.9966,33.312,32.7636,UP,1
2012-08-03,34.24,34.0467,31.0379,33.492,32.8291,UP,1
2012-08-06,34.2467,34.3067,31.0832,33.6693,32.8864,DOWN,0
2012-08-07,34.2467,34.3733,31.1249,33.8853,32.9517,DOWN,0
2012-08-08,33.8067,34.0733,31.1612,34.0267,33.0067,DOWN,0
2012-08-09,33.2,33.72,31.1927,33.948,33.0552,UP,1
2012-08-10,33.54,33.16,31.2305,33.808,33.1039,UP,1
2012-08-13,33.6533,33.4533,31.2661,33.6893,33.1695,DOWN,0
2012-08-14,33.5467,33.78,31.2977,33.5493,33.2365,UP,1
2012-08-15,33.6867,33.54,31.3276,33.5253,33.2968,UP,1
2012-08-16,33.94,33.6667,31.3608,33.6733,33.3465,UP,1
2012-08-17,34.0733,34.0067,31.3996,33.78,33.3977,DOWN,0
2012-08-20,34.0467,33.9933,31.4329,33.8587,33.4453,DOWN,0
2012-08-21,33.7667,34.22,31.4633,33.9027,33.4895,DOWN,0
2012-08-22,33.7133,33.6533,31.4932,33.908,33.5259,DOWN,0
2012-08-23,33.6467,33.6333,31.5208,33.8493,33.5679,UP,1
2012-08-24,33.96,33.56,31.5486,33.8267,33.6073,UP,1
2012-08-27,34.08,34.0533,31.5824,33.8333,33.6447,DOWN,0
2012-08-28,33.9867,33.9467,31.6134,33.8773,33.6676,UP,1
2012-08-29,34.0667,34.0333,31.6426,33.948,33.6847,DOWN,0
2012-08-30,33.8867,33.9733,31.6712,33.996,33.7016,UP,1
2012-08-31,34.12,34.08,31.6995,34.028,33.7351,UP,1
2012-09-04,34.34,34.12,31.7317,34.08,33.7715,UP,1
2012-09-05,34.38,34.4533,31.765,34.1587,33.8147,UP,1
2012-09-06,34.76,34.4867,31.7986,34.2973,33.8613,UP,1
2012-09-07,34.8467,34.8933,31.8351,34.4893,33.8996,DOWN,0
2012-09-10,34.5933,34.78,31.8704,34.584,33.9301,UP,1
2012-09-11,34.8933,34.54,31.9122,34.6947,33.954,DOWN,0
2012-09-12,34.7933,34.9933,31.9539,34.7773,33.9733,UP,1
2012-09-13,35.0467,34.6867,31.9927,34.8347,33.9895,UP,1
2012-09-14,35.1733,35.0933,32.0316,34.9,34.0101,DOWN,0
2012-09-17,34.8267,35.1067,32.0638,34.9467,34.0281,DOWN,0
2012-09-18,34.7267,34.4533,32.0955,34.9133,34.0453,UP,1
2012-09-19,34.7533,34.78,32.1272,34.9053,34.0648,UP,1
2012-09-20,34.82,34.54,32.1575,34.86,34.0803,DOWN,0
2012-09-21,34.6133,35.16,32.1848,34.748,34.096,UP,1
2012-09-24,34.6533,34.54,32.2128,34.7133,34.0971,DOWN,0
2012-09-25,34.2067,34.7,32.2428,34.6093,34.0947,DOWN,0
2012-09-26,33.88,34.16,32.2683,34.4347,34.0845,UP,1
2012-09-27,34.1,34.1,32.2955,34.2907,34.0748,UP,1
2012-09-28,34.2333,34.0,32.3269,34.2147,34.0717,DOWN,0
2012-10-01,34.2067,34.2933,32.3569,34.1253,34.0733,DOWN,0
2012-10-02,34.02,34.2867,32.3858,34.088,34.0761,DOWN,0
2012-10-03,34.02,33.94,32.4155,34.116,34.0843,UP,1
2012-10-04,34.46,34.1933,32.4491,34.188,34.1019,UP,1
2012-10-05,34.62,34.66,32.4806,34.2653,34.1396,DOWN,0
2012-10-08,34.5,34.5333,32.5111,34.324,34.1628,DOWN,0
2012-10-09,34.06,34.4,32.5381,34.332,34.1768,DOWN,0
2012-10-10,33.9133,34.0267,32.5626,34.3107,34.1917,UP,1
2012-10-11,34.1467,34.1133,32.5885,34.248,34.2127,DOWN,0
2012-10-12,33.8467,34.1333,32.6151,34.0933,34.2177,DOWN,0
2012-10-15,33.8333,34.02,32.6387,33.96,34.2096,UP,1
2012-10-16,34.26,33.9733,32.6654,34.0,34.2099,UP,1
2012-10-17,34.7267,34.44,32.6932,34.1627,34.2195,DOWN,0
2012-10-18,34.6267,34.78,32.7215,34.2587,34.2359,DOWN,0
2012-10-19,34.0667,34.6,32.7452,34.3027,34.2532,UP,1
2012-10-22,34.1267,34.0067,32.771,34.3613,34.2649,DOWN,0
2012-10-23,33.8933,33.7067,32.7959,34.288,34.2697,UP,1
2012-10-24,33.9933,33.92,32.8196,34.1413,34.2787,DOWN,0
2012-10-25,33.4467,33.9933,32.8404,33.9053,34.2739,UP,1
2012-10-26,33.64,33.4867,32.8616,33.82,34.2679,UP,1
2012-10-31,33.7267,33.5267,32.8837,33.74,34.2609,UP,1
2012-11-01,34.0,33.8,32.9073,33.7613,34.26,DOWN,0
2012-11-02,33.7067,34.02,32.9274,33.704,34.2588,UP,1
2012-11-05,33.76,33.4867,32.9466,33.7667,34.2597,UP,1
2012-11-06,33.8667,33.7667,32.9648,33.812,34.2641,DOWN,0
2012-11-07,33.2133,33.5733,32.9793,33.7093,34.2492,DOWN,0
2012-11-08,33.18,33.12,32.994,33.5453,34.2312,UP,1
2012-11-09,33.48,33.0733,33.0097,33.5,34.2211,DOWN,0
2012-11-12,33.3733,33.5067,33.0266,33.4227,34.2072,DOWN,0
2012-11-13,33.34,33.26,33.0408,33.3173,34.1963,DOWN,0
2012-11-14,33.0333,33.3933,33.0555,33.2813,34.1745,UP,1
2012-11-15,33.22,33.0867,33.0694,33.2893,34.1521,UP,1
2012-11-16,33.6467,33.1667,33.0835,33.3227,34.1375,UP,1
2012-11-19,33.9467,33.9467,33.0974,33.4373,34.1212,UP,1
2012-11-20,34.1067,33.86,33.1091,33.5907,34.1064,UP,1
2012-11-21,34.1533,34.2,33.122,33.8147,34.0976,UP,1
2012-11-23,34.56,34.3333,33.1373,34.0827,34.0909,DOWN,0
2012-11-26,34.4667,34.3,33.1524,34.2467,34.0844,DOWN,0
2012-11-27,34.3867,34.4133,33.1688,34.3347,34.0712,UP,1
2012-11-28,34.5133,34.2733,33.184,34.416,34.058,UP,1
2012-11-29,34.6,34.6267,33.197,34.5053,34.0535,UP,1
2012-11-30,34.66,34.64,33.2099,34.5253,34.0521,DOWN,0
2012-12-03,34.54,34.64,33.2235,34.54,34.0479,DOWN,0
2012-12-04,34.4467,34.6133,33.2335,34.552,34.0404,UP,1
2012-12-05,34.5467,34.52,33.2439,34.5587,34.0391,DOWN,0
2012-12-06,34.42,34.5667,33.2523,34.5227,34.0344,UP,1
2012-12-07,34.5133,34.5267,33.2625,34.4933,34.0405,UP,1
2012-12-10,34.74,34.44,33.2736,34.5333,34.0577,DOWN,0
2012-12-11,34.6667,34.8333,33.2843,34.5773,34.0691,UP,1
2012-12-12,34.7267,34.7667,33.2959,34.6133,34.0789,DOWN,0
2012-12-13,34.0933,34.6867,33.3039,34.548,34.0767,DOWN,0
2012-12-14,33.72,34.08,33.311,34.3893,34.0707,UP,1
2012-12-17,34.54,33.8467,33.3215,34.3493,34.0811,UP,1
2012-12-18,34.5733,34.5733,33.3325,34.3307,34.0833,UP,1
2012-12-19,34.58,34.6667,33.3414,34.3013,34.0825,UP,1
2012-12-20,35.3133,34.6,33.3574,34.5453,34.0988,DOWN,0
2012-12-21,34.74,34.96,33.3701,34.7493,34.1124,DOWN,0
2012-12-24,34.7333,34.74,33.3821,34.788,34.1288,DOWN,0
2012-12-26,34.4,34.8,33.3915,34.7533,34.1339,DOWN,0
2012-12-27,34.0933,34.44,33.4001,34.656,34.1388,DOWN,0
2012-12-28,33.9733,33.9067,33.405,34.388,34.1416,UP,1
2012-12-31,34.4467,33.9867,33.412,34.3293,34.1453,UP,1
2013-01-02,35.0333,34.9333,33.419,34.3893,34.1515,UP,1
2013-01-03,35.42,35.0133,33.4276,34.5933,34.1673,UP,1
2013-01-04,35.64,35.3867,33.4381,34.9027,34.1988,UP,1
2013-01-07,35.6867,35.4133,33.4486,35.2453,34.23,DOWN,0
2013-01-08,35.3667,35.5267,33.4585,35.4293,34.2595,DOWN,0
2013-01-09,35.3533,35.34,33.4705,35.4933,34.2867,UP,1
2013-01-10,35.4933,34.7867,33.4828,35.508,34.3276,UP,1
2013-01-11,35.6333,35.6267,33.4926,35.5067,34.3675,UP,1
2013-01-14,35.68,35.6467,33.5033,35.5053,34.4065,DOWN,0
2013-01-15,35.6267,35.5,33.514,35.5573,34.4391,UP,1
2013-01-16,35.7133,35.52,33.5271,35.6293,34.4792,UP,1
2013-01-17,35.74,35.7667,33.5396,35.6787,34.5188,UP,1
2013-01-18,35.84,35.8067,33.5514,35.72,34.5583,UP,1
2013-01-22,36.2867,35.84,33.5665,35.8413,34.6197,UP,1
2013-01-23,36.2933,36.1667,33.584,35.9747,34.682,UP,1
2013-01-24,37.0067,36.56,33.6054,36.2333,34.7525,UP,1
2013-01-25,37.32,37.22,33.6308,36.5493,34.8315,DOWN,0
2013-01-28,37.1,37.32,33.6563,36.8013,34.9067,UP,1
2013-01-29,37.1067,37.1,33.6797,36.9653,34.9881,DOWN,0
2013-01-30,37.0533,37.0667,33.7007,37.1173,35.0648,UP,1
2013-01-31,37.14,37.0533,33.7247,37.144,35.1347,UP,1
2013-02-01,37.3467,37.5067,33.7489,37.1493,35.2027,DOWN,0
2013-02-04,36.92,37.1067,33.7684,37.1133,35.2589,DOWN,0
2013-02-05,36.6867,36.6533,33.7876,37.0293,35.3096,UP,1
2013-02-06,37.1867,36.54,33.8114,37.056,35.3621,DOWN,0
2013-02-07,36.9867,37.26,33.8342,37.0253,35.4125,UP,1
2013-02-08,37.0333,36.96,33.8584,36.9627,35.4655,UP,1
2013-02-11,37.2133,37.0533,33.8815,37.0213,35.5195,UP,1
2013-02-12,37.3333,37.22,33.908,37.1507,35.5741,UP,1
2013-02-13,37.42,37.3133,33.9329,37.1973,35.6293,DOWN,0
2013-02-14,37.32,37.2733,33.9559,37.264,35.6849,UP,1
2013-02-15,37.4733,37.5133,33.9809,37.352,35.7455,UP,1
2013-02-19,37.82,37.7067,34.0069,37.4733,35.8109,DOWN,0
2013-02-20,37.28,37.7867,34.031,37.4627,35.8681,DOWN,0
2013-02-21,37.1333,37.2133,34.0558,37.4053,35.9205,UP,1
2013-02-22,37.42,37.3333,34.0843,37.4253,35.9741,DOWN,0
2013-02-25,36.6667,37.5467,34.1081,37.264,36.0141,UP,1
2013-02-26,36.88,36.8467,34.1319,37.076,36.0572,UP,1
2013-02-27,37.4,36.8467,34.1602,37.1,36.1233,UP,1
2013-02-28,37.46,37.34,34.1876,37.1653,36.1981,UP,1
2013-03-01,37.5333,37.2067,34.2145,37.188,36.258,UP,1
2013-03-04,37.82,37.38,34.2449,37.4187,36.3229,UP,1
2013-03-05,38.2733,38.0067,34.2797,37.6973,36.3968,UP,1
2013-03-06,38.5533,38.4,34.3179,37.928,36.4616,UP,1
2013-03-07,38.6333,38.5733,34.3586,38.1627,36.5395,UP,1
2013-03-08,38.9,38.8333,34.4014,38.436,36.6228,UP,1
2013-03-11,39.1867,38.7867,34.4435,38.7093,36.7185,DOWN,0
2013-03-12,39.18,39.1933,34.4851,38.8907,36.8203,UP,1
2013-03-13,39.5933,39.1933,34.5282,39.0987,36.9327,UP,1
2013-03-14,39.7533,39.6933,34.5701,39.3227,37.0388,DOWN,0
2013-03-15,39.5733,39.6267,34.6131,39.4573,37.1296,DOWN,0
2013-03-18,39.1067,39.14,34.6533,39.4413,37.2033,UP,1
2013-03-19,39.1533,39.2,34.6952,39.436,37.2736,UP,1
2013-03-20,39.4467,39.38,34.7369,39.4067,37.3488,DOWN,0
2013-03-21,39.28,39.24,34.7814,39.312,37.4271,UP,1
2013-03-22,39.5267,39.38,34.8281,39.3027,37.5105,DOWN,0
2013-03-25,39.4533,39.6467,34.872,39.372,37.5897,UP,1
2013-03-26,39.5467,39.6467,34.9125,39.4507,37.668,UP,1
2013-03-27,39.56,39.3067,34.9527,39.4733,37.7456,UP,1
2013-03-28,39.8667,39.4933,34.9937,39.5907,37.8304,DOWN,0
2013-04-01,39.64,39.8867,35.0341,39.6133,37.9089,UP,1
2013-04-02,39.7467,39.7733,35.0734,39.672,37.9891,DOWN,0
2013-04-03,38.8867,39.6533,35.1101,39.54,38.05,UP,1
2013-04-04,39.3133,39.0067,35.1467,39.4907,38.1105,DOWN,0
2013-04-05,38.76,38.8067,35.1794,39.2693,38.1599,UP,1
2013-04-08,38.9133,38.7867,35.2098,39.124,38.198,DOWN,0
2013-04-09,38.9067,39.0,35.2383,38.956,38.2297,UP,1
2013-04-10,39.9867,39.0933,35.273,39.176,38.2875,DOWN,0
2013-04-11,39.8867,39.9733,35.3102,39.2907,38.3431,DOWN,0
2013-04-12,39.7467,39.7,35.3463,39.488,38.3969,DOWN,0
2013-04-15,38.8267,39.68,35.3794,39.4707,38.4307,UP,1
2013-04-16,39.6333,39.06,35.4154,39.616,38.4764,DOWN,0
2013-04-17,39.0267,39.38,35.4459,39.424,38.5185,UP,1
2013-04-18,39.1133,39.0867,35.4761,39.2693,38.5671,UP,1
2013-04-19,39.5333,39.1933,35.5053,39.2267,38.614,DOWN,0
2013-04-22,39.5,39.5533,35.5336,39.3613,38.6643,UP,1
2013-04-23,40.0733,39.5733,35.5628,39.4493,38.7251,UP,1
2013-04-24,40.4467,40.2867,35.5943,39.7333,38.7897,UP,1
2013-04-25,40.9467,40.62,35.6294,40.1,38.862,DOWN,0
2013-04-26,40.8733,40.9667,35.6645,40.368,38.9311,UP,1
2013-04-29,41.2667,40.9333,35.7019,40.7213,39.01,UP,1
2013-04-30,41.38,41.1533,35.7386,40.9827,39.0881,DOWN,0
2013-05-01,40.8733,40.8267,35.7738,41.068,39.1492,UP,1
2013-05-02,41.4867,41.04,35.8082,41.176,39.2333,UP,1
2013-05-03,41.7533,41.9333,35.8454,41.352,39.3257,UP,1
2013-05-06,42.0,41.7333,35.8834,41.4987,39.4173,UP,1
2013-05-07,42.3533,41.9933,35.9223,41.6933,39.5311,UP,1
2013-05-08,42.8,42.2867,35.9643,42.0787,39.6495,DOWN,0
2013-05-09,42.7133,42.8067,36.0073,42.324,39.7557,UP,1
2013-05-10,42.8,42.72,36.0519,42.5333,39.8625,DOWN,0
2013-05-13,42.7867,42.7067,36.0977,42.6907,39.9676,UP,1
2013-05-14,43.26,42.7667,36.1461,42.872,40.0764,UP,1
2013-05-15,43.58,43.18,36.2004,43.028,40.1825,DOWN,0
2013-05-16,43.04,43.4733,36.2489,43.0933,40.2723,UP,1
2013-05-17,43.24,43.12,36.2983,43.1813,40.3644,UP,1
2013-05-20,43.4467,43.16,36.3497,43.3133,40.4553,DOWN,0
2013-05-21,43.4467,43.44,36.4014,43.3507,40.5405,DOWN,0
2013-05-22,42.96,43.2333,36.4482,43.2267,40.6161,DOWN,0
2013-05-23,42.8933,42.4667,36.4915,43.1973,40.6821,DOWN,0
2013-05-24,42.84,42.7,36.5345,43.1173,40.7439,UP,1
2013-05-28,43.12,43.2467,36.5788,43.052,40.8148,DOWN,0
2013-05-29,43.06,42.8733,36.6251,42.9747,40.8939,UP,1
2013-05-30,43.5933,43.0933,36.6771,43.1013,40.9827,DOWN,0
2013-05-31,43.0067,43.4733,36.7244,43.124,41.0539,DOWN,0
2013-06-03,42.8267,42.94,36.7703,43.1213,41.1248,DOWN,0
2013-06-04,42.18,42.8267,36.8134,42.9333,41.1779,DOWN,0
2013-06-05,41.8333,42.02,36.8542,42.688,41.2255,UP,1
2013-06-06,42.64,41.8467,36.8977,42.4973,41.2873,UP,1
2013-06-07,43.3067,42.92,36.9438,42.5573,41.3623,UP,1
2013-06-10,43.4067,43.36,36.9906,42.6733,41.4331,DOWN,0
2013-06-11,42.9133,42.3,37.0364,42.82,41.4985,UP,1
2013-06-12,43.0,43.12,37.0828,43.0533,41.5636,UP,1
2013-06-13,43.5267,43.0267,37.1322,43.2307,41.6564,DOWN,0
2013-06-14,43.1067,43.4933,37.1779,43.1907,41.7323,UP,1
2013-06-17,43.5933,43.3867,37.2255,43.228,41.8289,DOWN,0
2013-06-18,43.5133,43.5933,37.2731,43.348,41.9209,DOWN,0
2013-06-19,43.2,43.5533,37.3188,43.388,42.0068,DOWN,0
2013-06-20,43.0867,42.9133,37.3648,43.3,42.0688,DOWN,0
2013-06-21,43.0333,43.4267,37.4094,43.2853,42.1317,DOWN,0
2013-06-24,42.56,42.64,37.4505,43.0787,42.188,UP,1
2013-06-25,43.0667,42.9333,37.4939,42.9893,42.2728,UP,1
2013-06-26,43.36,43.3467,37.5369,43.0213,42.3473,UP,1
2013-06-27,43.8133,43.6133,37.5817,43.1667,42.4431,DOWN,0
2013-06-28,43.4267,43.3533,37.6259,43.2453,42.5293,UP,1
2013-07-01,43.8867,43.6533,37.6709,43.5107,42.6164,UP,1
2013-07-02,43.96,43.7867,37.7167,43.6893,42.7056,DOWN,0
2013-07-03,43.8867,43.7333,37.7609,43.7947,42.7819,UP,1
2013-07-05,44.72,44.2667,37.8086,43.976,42.8673,UP,1
2013-07-08,45.0933,44.9667,37.86,44.3093,42.9503,UP,1
2013-07-09,45.3733,45.4,37.9132,44.6067,43.0403,UP,1
2013-07-10,45.72,45.2333,37.968,44.9587,43.1293,UP,1
2013-07-11,45.92,46.26,38.0235,45.3653,43.2201,UP,1
2013-07-12,46.16,45.3867,38.0813,45.6533,43.3259,UP,1
2013-07-15,46.18,46.26,38.1389,45.8707,43.4197,DOWN,0
2013-07-16,45.86,46.2533,38.1972,45.968,43.5019,DOWN,0
2013-07-17,45.8,45.9133,38.2568,45.984,43.5779,UP,1
2013-07-18,46.3533,45.98,38.318,46.0707,43.6579,UP,1
2013-07-19,46.3667,46.92,38.3787,46.112,43.7292,UP,1
2013-07-22,47.0533,46.3667,38.4429,46.2867,43.816,DOWN,0
2013-07-23,46.8933,47.1067,38.5073,46.4933,43.8979,DOWN,0
2013-07-24,46.5067,47.0133,38.5697,46.6347,43.9723,UP,1
2013-07-25,47.08,46.7667,38.6328,46.78,44.0487,DOWN,0
2013-07-26,46.8933,46.7267,38.6942,46.8853,44.1149,UP,1
2013-07-29,46.9,46.88,38.7562,46.8547,44.1921,UP,1
2013-07-30,47.1467,47.1333,38.8216,46.9053,44.2703,UP,1
2013-07-31,47.3867,47.3067,38.889,47.0813,44.3491,UP,1
2013-08-01,48.6267,47.8333,38.9614,47.3907,44.4527,DOWN,0
2013-08-02,48.2667,48.4333,39.0335,47.6653,44.5588,DOWN,0
2013-08-05,47.7533,48.2667,39.1031,47.836,44.656,DOWN,0
2013-08-06,47.3933,47.7467,39.1688,47.8853,44.7471,DOWN,0
2013-08-07,47.22,47.2933,39.2312,47.852,44.8291,UP,1
2013-08-08,47.44,47.5,39.2953,47.6147,44.9167,DOWN,0
2013-08-09,47.44,47.4,39.3622,47.4493,44.9936,DOWN,0
2013-08-12,47.4267,47.2733,39.4287,47.384,45.082,UP,1
2013-08-13,47.68,47.5133,39.4976,47.4413,45.1791,DOWN,0
2013-08-14,47.4333,47.58,39.5648,47.484,45.2841,DOWN,0
2013-08-15,46.94,47.14,39.6323,47.384,45.3863,UP,1
2013-08-16,47.2867,46.8867,39.7005,47.3533,45.4792,DOWN,0
2013-08-19,46.6667,47.2267,39.7652,47.2013,45.5464,UP,1
2013-08-20,46.96,46.74,39.83,47.0573,45.6175,DOWN,0
2013-08-21,46.64,46.8667,39.8947,46.8987,45.692,UP,1
2013-08-22,47.54,46.7933,39.9636,47.0187,45.7828,UP,1
2013-08-23,47.5467,47.58,40.032,47.0707,45.8632,DOWN,0
2013-08-26,47.38,47.5667,40.1028,47.2133,45.9487,DOWN,0
2013-08-27,46.0667,47.0,40.1672,47.0347,45.9981,UP,1
2013-08-28,46.24,46.1,40.231,46.9547,46.0527,UP,1
2013-08-29,46.42,46.1933,40.2963,46.7307,46.1171,DOWN,0
2013-08-30,45.9267,46.3867,40.3592,46.4067,46.1739,UP,1
2013-09-03,46.1133,46.4533,40.4246,46.1533,46.2355,UP,1
2013-09-04,46.7667,46.1267,40.4923,46.2933,46.3196,UP,1
2013-09-05,47.2467,46.74,40.5603,46.4947,46.4032,DOWN,0
2013-09-06,47.0333,47.44,40.6258,46.6173,46.4767,UP,1
2013-09-09,47.62,47.0333,40.6933,46.956,46.5528,UP,1
2013-09-10,48.0933,47.9267,40.763,47.352,46.6461,UP,1
