ticker,ETR US Equity,ETR US Equity,ETR US Equity,ETR US Equity,ETR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-11-29,67.95,67.52,67.3169,67.066,67.3684,UP,1
2011-11-30,70.36,69.25,67.3096,67.666,67.4464,UP,1
2011-12-01,70.53,70.32,67.3054,68.512,67.5534,DOWN,0
2011-12-02,69.64,71.0,67.2946,69.132,67.6616,UP,1
2011-12-05,72.39,72.76,67.298,70.174,67.804,DOWN,0
2011-12-06,71.94,72.67,67.3004,70.972,67.9122,UP,1
2011-12-07,72.13,71.79,67.3056,71.326,68.0186,DOWN,0
2011-12-08,70.61,71.98,67.3046,71.342,68.1108,UP,1
2011-12-09,71.27,70.86,67.3063,71.668,68.1958,DOWN,0
2011-12-12,70.82,71.02,67.3044,71.354,68.2864,UP,1
2011-12-13,71.01,71.07,67.305,71.168,68.4154,DOWN,0
2011-12-14,70.6,71.03,67.3023,70.862,68.5398,UP,1
2011-12-15,71.58,71.09,67.2973,71.056,68.683,UP,1
2011-12-16,71.64,71.85,67.2942,71.13,68.822,DOWN,0
2011-12-19,70.99,71.62,67.2845,71.164,68.9342,UP,1
2011-12-20,71.98,71.76,67.2779,71.358,69.0396,UP,1
2011-12-21,72.76,71.81,67.2708,71.79,69.1804,UP,1
2011-12-22,72.88,72.88,67.267,72.05,69.3184,UP,1
2011-12-23,73.14,73.15,67.2643,72.35,69.4566,UP,1
2011-12-27,73.59,73.0,67.2818,72.87,69.5946,DOWN,0
2011-12-28,73.14,73.52,67.305,73.102,69.7354,UP,1
2011-12-29,73.65,73.4,67.34,73.28,69.8724,DOWN,0
2011-12-30,73.05,73.76,67.3779,73.314,69.9936,DOWN,0
2012-01-03,72.52,73.65,67.4123,73.19,70.0936,DOWN,0
2012-01-04,71.9,72.49,67.4434,72.852,70.162,DOWN,0
2012-01-05,71.9,71.92,67.4684,72.604,70.2232,DOWN,0
2012-01-06,71.5,72.0,67.4912,72.174,70.2878,UP,1
2012-01-09,71.59,71.76,67.5141,71.882,70.3414,UP,1
2012-01-10,72.0,72.09,67.5411,71.778,70.3878,DOWN,0
2012-01-11,71.6,71.62,67.5661,71.718,70.4396,DOWN,0
2012-01-12,71.43,71.75,67.5866,71.624,70.4848,DOWN,0
2012-01-13,71.11,71.2,67.6021,71.546,70.5488,DOWN,0
2012-01-17,70.9,71.77,67.6206,71.408,70.591,UP,1
2012-01-18,71.24,70.75,67.6386,71.256,70.6246,DOWN,0
2012-01-19,70.66,71.13,67.6552,71.068,70.6486,DOWN,0
2012-01-20,69.93,70.94,67.6711,70.768,70.6588,UP,1
2012-01-23,70.7,70.88,67.6885,70.686,70.695,DOWN,0
2012-01-24,69.46,70.19,67.7026,70.398,70.724,UP,1
2012-01-25,70.89,69.02,67.7255,70.328,70.7614,UP,1
2012-01-26,71.3,71.07,67.7548,70.456,70.7884,DOWN,0
2012-01-27,70.62,71.01,67.7811,70.594,70.8208,DOWN,0
2012-01-30,70.43,70.16,67.8056,70.54,70.8304,DOWN,0
2012-01-31,69.38,69.81,67.8237,70.524,70.8306,UP,1
2012-02-01,69.39,69.54,67.8381,70.224,70.851,DOWN,0
2012-02-02,69.36,69.38,67.855,69.836,70.8628,DOWN,0
2012-02-03,69.04,69.75,67.8646,69.52,70.8776,DOWN,0
2012-02-06,68.76,69.13,67.8699,69.186,70.9056,DOWN,0
2012-02-07,68.38,67.79,67.8715,68.986,70.9472,DOWN,0
2012-02-08,68.06,68.12,67.8685,68.72,70.9776,UP,1
2012-02-09,68.22,68.01,67.8638,68.492,70.9984,DOWN,0
2012-02-10,67.8,67.86,67.8546,68.244,70.9954,DOWN,0
2012-02-13,67.39,68.0,67.8417,67.97,70.936,UP,1
2012-02-14,67.74,67.21,67.8318,67.842,70.8802,DOWN,0
2012-02-15,67.37,67.94,67.8226,67.704,70.8348,UP,1
2012-02-16,68.29,67.52,67.8165,67.718,70.7528,DOWN,0
2012-02-17,67.78,68.27,67.8089,67.714,70.6696,DOWN,0
2012-02-21,67.48,68.09,67.8028,67.732,70.5766,UP,1
2012-02-22,67.49,67.88,67.7936,67.682,70.5142,DOWN,0
2012-02-23,67.15,67.58,67.7842,67.638,70.4318,DOWN,0
2012-02-24,67.14,67.15,67.7744,67.408,70.3582,DOWN,0
2012-02-27,67.08,67.02,67.7651,67.268,70.2796,DOWN,0
2012-02-28,66.91,67.2,67.7508,67.154,70.2058,DOWN,0
2012-02-29,66.63,66.99,67.739,66.982,70.1068,UP,1
2012-03-01,67.28,67.17,67.7309,67.008,70.0196,DOWN,0
2012-03-02,67.13,67.2,67.7216,67.006,69.9424,DOWN,0
2012-03-05,67.12,67.0,67.713,67.014,69.8452,DOWN,0
2012-03-06,66.76,66.78,67.7009,66.984,69.7252,UP,1
2012-03-07,66.83,66.73,67.6898,67.024,69.6042,UP,1
2012-03-08,67.31,67.15,67.6889,67.03,69.4876,UP,1
2012-03-09,67.87,67.34,67.6921,67.178,69.3732,UP,1
2012-03-12,68.35,67.8,67.7003,67.424,69.2774,UP,1
2012-03-13,68.5,68.56,67.7067,67.772,69.1744,DOWN,0
2012-03-14,67.8,68.63,67.7069,67.966,69.0694,UP,1
2012-03-15,67.95,67.72,67.7059,68.094,68.978,DOWN,0
2012-03-16,67.87,67.91,67.7083,68.094,68.8974,DOWN,0
2012-03-19,67.33,67.93,67.7087,67.89,68.806,DOWN,0
2012-03-20,67.24,67.07,67.7119,67.638,68.7208,DOWN,0
2012-03-21,66.89,67.23,67.7141,67.456,68.6268,DOWN,0
2012-03-22,66.73,66.66,67.7121,67.212,68.5214,UP,1
2012-03-23,66.83,66.91,67.7096,67.004,68.426,UP,1
2012-03-26,67.53,67.11,67.7078,67.044,68.348,UP,1
2012-03-27,67.64,67.63,67.7072,67.124,68.2786,DOWN,0
2012-03-28,66.72,67.45,67.6966,67.09,68.195,UP,1
2012-03-29,66.93,66.48,67.6844,67.13,68.1088,UP,1
2012-03-30,67.2,67.09,67.6788,67.204,68.0396,UP,1
2012-04-02,67.49,67.23,67.6732,67.196,67.9908,DOWN,0
2012-04-03,66.94,67.55,67.6611,67.056,67.9156,UP,1
2012-04-04,67.1,66.67,67.6496,67.132,67.8684,DOWN,0
2012-04-05,66.38,67.02,67.6346,67.022,67.7782,DOWN,0
2012-04-09,66.07,65.78,67.621,66.796,67.6736,DOWN,0
2012-04-10,64.96,65.93,67.6047,66.29,67.5604,UP,1
2012-04-11,65.41,65.22,67.5909,65.984,67.46,UP,1
2012-04-12,66.16,65.61,67.5755,65.796,67.3956,DOWN,0
2012-04-13,65.5,66.13,67.5572,65.62,67.3178,UP,1
2012-04-16,66.1,65.67,67.5462,65.626,67.2526,UP,1
2012-04-17,66.45,66.43,67.5371,65.924,67.2008,DOWN,0
2012-04-18,66.27,66.17,67.5265,66.096,67.151,DOWN,0
2012-04-19,65.37,65.99,67.5167,65.938,67.0908,UP,1
2012-04-20,65.65,65.47,67.5077,65.968,67.0426,DOWN,0
2012-04-23,65.59,65.25,67.4956,65.866,66.99,UP,1
2012-04-24,65.94,65.65,67.4856,65.764,66.9528,DOWN,0
2012-04-25,65.76,66.23,67.478,65.662,66.9202,UP,1
2012-04-26,66.19,65.65,67.4722,65.826,66.8892,DOWN,0
2012-04-27,65.3,66.37,67.462,65.756,66.8478,UP,1
2012-04-30,65.56,65.32,67.4524,65.75,66.7932,UP,1
2012-05-01,66.3,65.7,67.4472,65.822,66.7636,DOWN,0
2012-05-02,65.97,66.18,67.441,65.864,66.7334,DOWN,0
2012-05-03,65.16,65.85,67.4328,65.658,66.6868,DOWN,0
2012-05-04,65.11,65.14,67.4212,65.62,66.646,DOWN,0
2012-05-07,64.96,65.1,67.4011,65.5,66.6024,DOWN,0
2012-05-08,64.16,63.88,67.3803,65.072,66.544,UP,1
2012-05-09,64.32,63.72,67.358,64.742,66.4922,UP,1
2012-05-10,64.62,64.58,67.3386,64.634,66.452,UP,1
2012-05-11,64.72,64.5,67.3215,64.556,66.4008,DOWN,0
2012-05-14,64.26,64.29,67.3064,64.416,66.3434,DOWN,0
2012-05-15,63.66,64.2,67.2907,64.316,66.2742,DOWN,0
2012-05-16,63.57,63.94,67.2765,64.166,66.2104,DOWN,0
2012-05-17,63.1,63.64,67.2658,63.862,66.1358,DOWN,0
2012-05-18,63.08,63.27,67.2558,63.534,66.0512,UP,1
2012-05-21,63.55,63.14,67.2608,63.392,65.9648,UP,1
2012-05-22,64.17,63.52,67.2675,63.494,65.8812,DOWN,0
2012-05-23,63.66,64.01,67.2879,63.512,65.7844,UP,1
2012-05-24,64.35,63.77,67.3036,63.762,65.7154,UP,1
2012-05-25,64.51,64.48,67.3251,64.048,65.6466,UP,1
2012-05-29,64.85,64.88,67.3384,64.308,65.5862,DOWN,0
2012-05-30,64.44,64.51,67.3529,64.362,65.5284,UP,1
2012-05-31,64.53,64.44,67.3576,64.536,65.4742,DOWN,0
2012-06-01,64.35,63.96,67.3636,64.536,65.4234,UP,1
2012-06-04,64.54,64.48,67.3684,64.542,65.3796,UP,1
2012-06-05,64.93,64.47,67.3806,64.558,65.3416,UP,1
2012-06-06,65.2,65.06,67.3972,64.71,65.295,UP,1
2012-06-07,66.06,65.64,67.4194,65.016,65.2634,UP,1
2012-06-08,66.28,65.32,67.439,65.402,65.2546,DOWN,0
2012-06-11,66.06,66.6,67.4496,65.706,65.2372,UP,1
2012-06-12,66.24,66.07,67.4665,65.968,65.218,DOWN,0
2012-06-13,66.16,66.13,67.4851,66.16,65.1914,DOWN,0
2012-06-14,66.1,66.11,67.4925,66.168,65.1746,UP,1
2012-06-15,66.55,66.16,67.5023,66.222,65.1636,UP,1
2012-06-18,66.75,66.93,67.51,66.36,65.171,UP,1
2012-06-19,66.97,66.66,67.5201,66.506,65.189,DOWN,0
2012-06-20,66.65,66.9,67.5353,66.604,65.2228,DOWN,0
2012-06-21,66.55,66.83,67.553,66.694,65.2456,UP,1
2012-06-22,66.7,66.84,67.5666,66.724,65.2564,DOWN,0
2012-06-25,66.46,66.26,67.58,66.666,65.2756,UP,1
2012-06-26,66.71,66.62,67.602,66.614,65.2878,UP,1
2012-06-27,67.34,66.16,67.6242,66.752,65.3056,UP,1
2012-06-28,67.58,66.98,67.6444,66.958,65.3318,UP,1
2012-06-29,67.89,68.12,67.666,67.196,65.3822,UP,1
2012-07-02,68.58,68.15,67.686,67.62,65.4408,DOWN,0
2012-07-03,68.53,68.55,67.7007,67.984,65.4996,DOWN,0
2012-07-05,67.94,68.3,67.714,68.104,65.5396,DOWN,0
2012-07-06,67.88,67.54,67.7211,68.164,65.582,UP,1
2012-07-09,67.98,67.9,67.7351,68.182,65.6178,UP,1
2012-07-10,68.01,67.97,67.754,68.068,65.672,UP,1
2012-07-11,69.17,68.07,67.7735,68.196,65.7442,UP,1
2012-07-12,69.46,68.97,67.7882,68.5,65.8074,UP,1
2012-07-13,69.6,69.48,67.8021,68.844,65.88,UP,1
2012-07-16,69.91,69.55,67.8217,69.23,65.975,UP,1
2012-07-17,70.45,69.93,67.8388,69.718,66.0818,UP,1
2012-07-18,71.52,70.46,67.865,70.188,66.213,DOWN,0
2012-07-19,71.47,71.38,67.8995,70.59,66.3592,DOWN,0
2012-07-20,71.31,71.34,67.9342,70.932,66.499,DOWN,0
2012-07-23,71.0,71.07,67.9671,71.15,66.6266,DOWN,0
2012-07-24,70.99,71.2,67.9986,71.258,66.752,DOWN,0
2012-07-25,70.81,71.24,68.0257,71.116,66.883,UP,1
2012-07-26,71.49,71.45,68.0496,71.12,67.0396,UP,1
2012-07-27,72.59,71.69,68.084,71.376,67.22,UP,1
2012-07-30,73.06,72.4,68.1194,71.788,67.4192,DOWN,0
2012-07-31,72.67,74.5,68.1516,72.124,67.611,DOWN,0
2012-08-01,72.57,72.8,68.181,72.476,67.7914,DOWN,0
2012-08-02,71.83,72.29,68.2096,72.544,67.9446,UP,1
2012-08-03,72.71,72.48,68.2392,72.568,68.1256,DOWN,0
2012-08-06,72.21,73.0,68.2653,72.398,68.2828,DOWN,0
2012-08-07,71.33,71.78,68.2843,72.13,68.4192,UP,1
2012-08-08,72.11,71.36,68.3025,72.038,68.5644,DOWN,0
2012-08-09,71.28,71.91,68.3147,71.928,68.7012,UP,1
2012-08-10,71.75,71.12,68.3321,71.736,68.8456,DOWN,0
2012-08-13,71.31,71.62,68.3441,71.556,68.9848,DOWN,0
2012-08-14,71.11,71.53,68.3512,71.512,69.1162,DOWN,0
2012-08-15,69.87,69.71,68.3555,71.064,69.215,DOWN,0
2012-08-16,69.63,69.79,68.3578,70.734,69.3036,DOWN,0
2012-08-17,69.48,69.74,68.3657,70.28,69.372,DOWN,0
2012-08-20,69.47,69.5,68.3691,69.912,69.4358,DOWN,0
2012-08-21,69.04,69.49,68.3665,69.498,69.4954,DOWN,0
2012-08-22,68.65,69.04,68.3624,69.254,69.5436,DOWN,0
2012-08-23,68.35,68.84,68.3571,68.998,69.5874,UP,1
2012-08-24,68.73,68.36,68.3563,68.848,69.64,DOWN,0
2012-08-27,68.52,68.54,68.3588,68.658,69.6794,UP,1
2012-08-28,68.57,68.16,68.3566,68.564,69.7158,DOWN,0
2012-08-29,68.35,68.56,68.3486,68.504,69.7434,DOWN,0
2012-08-30,68.02,68.15,68.3437,68.438,69.7708,UP,1
2012-08-31,68.08,68.21,68.3343,68.308,69.8014,UP,1
2012-09-04,68.62,68.17,68.3306,68.328,69.8398,DOWN,0
2012-09-05,68.31,68.86,68.3303,68.276,69.8768,UP,1
2012-09-06,69.25,68.97,68.3327,68.456,69.9276,DOWN,0
2012-09-07,68.21,69.04,68.3322,68.494,69.945,DOWN,0
2012-09-10,68.16,69.22,68.3362,68.51,69.9566,DOWN,0
2012-09-11,67.76,68.11,68.3435,68.338,69.954,UP,1
2012-09-12,67.79,67.75,68.3498,68.234,69.9382,UP,1
2012-09-13,68.78,67.07,68.3578,68.14,69.9432,DOWN,0
2012-09-14,68.36,68.69,68.3598,68.17,69.9516,DOWN,0
2012-09-17,68.33,68.25,68.3497,68.204,69.9606,DOWN,0
2012-09-18,68.19,68.23,68.338,68.29,69.9648,UP,1
2012-09-19,68.57,68.28,68.3326,68.446,69.976,UP,1
2012-09-20,68.81,68.29,68.3147,68.452,69.9688,DOWN,0
2012-09-21,68.45,69.03,68.2973,68.47,69.9486,UP,1
2012-09-24,69.28,68.48,68.283,68.66,69.9422,DOWN,0
2012-09-25,69.16,69.35,68.2758,68.854,69.9272,UP,1
2012-09-26,69.38,69.2,68.2663,69.016,69.9058,DOWN,0
2012-09-27,69.15,69.45,68.258,69.084,69.8584,UP,1
2012-09-28,69.3,69.0,68.2494,69.254,69.815,DOWN,0
2012-10-01,69.23,69.59,68.2426,69.244,69.7734,UP,1
2012-10-02,69.4,69.59,68.2317,69.292,69.7414,UP,1
2012-10-03,69.78,69.5,68.2224,69.372,69.7172,UP,1
2012-10-04,70.71,69.99,68.221,69.684,69.7152,DOWN,0
2012-10-05,70.48,70.9,68.2135,69.92,69.695,UP,1
2012-10-08,70.62,70.41,68.2028,70.198,69.6556,UP,1
2012-10-09,70.69,70.46,68.1918,70.456,69.6082,DOWN,0
2012-10-10,70.29,70.65,68.1776,70.558,69.5606,UP,1
2012-10-11,70.63,70.67,68.1628,70.542,69.5218,DOWN,0
2012-10-12,69.95,70.51,68.1468,70.436,69.4842,UP,1
2012-10-15,70.01,69.5,68.1286,70.314,69.4302,UP,1
2012-10-16,70.45,70.25,68.1156,70.266,69.395,UP,1
2012-10-17,71.18,70.68,68.1089,70.444,69.392,UP,1
2012-10-18,71.76,71.16,68.1082,70.67,69.385,DOWN,0
2012-10-19,71.23,71.76,68.1049,70.926,69.384,DOWN,0
2012-10-22,71.13,70.71,68.103,71.15,69.3716,DOWN,0
2012-10-23,70.31,70.63,68.0966,71.122,69.3516,DOWN,0
2012-10-24,69.94,70.31,68.0863,70.874,69.3282,UP,1
2012-10-25,70.42,70.38,68.0804,70.606,69.3392,UP,1
2012-10-26,72.1,70.35,68.0838,70.78,69.3886,UP,1
2012-10-31,72.58,72.47,68.0911,71.07,69.4506,DOWN,0
2012-11-01,72.35,72.79,68.0984,71.478,69.5082,DOWN,0
2012-11-02,71.23,72.8,68.0983,71.736,69.552,DOWN,0
2012-11-05,67.9,68.97,68.0845,71.232,69.537,DOWN,0
2012-11-06,66.9,67.49,68.0694,70.192,69.508,DOWN,0
2012-11-07,65.26,66.78,68.0422,68.728,69.4386,DOWN,0
2012-11-08,65.0,65.3,68.0199,67.258,69.3682,DOWN,0
2012-11-09,64.9,64.85,67.9899,65.992,69.2948,DOWN,0
2012-11-12,64.2,65.01,67.9544,65.252,69.2118,UP,1
2012-11-13,64.29,64.11,67.9228,64.73,69.1372,DOWN,0
2012-11-14,63.35,64.31,67.8874,64.348,69.0426,DOWN,0
2012-11-15,63.0,63.35,67.8555,63.948,68.9302,DOWN,0
2012-11-16,62.86,63.1,67.8228,63.54,68.8212,DOWN,0
2012-11-19,62.55,63.15,67.7888,63.21,68.6872,DOWN,0
2012-11-20,62.5,62.62,67.7561,62.852,68.573,DOWN,0
2012-11-21,62.28,62.5,67.7237,62.638,68.4554,DOWN,0
2012-11-23,62.04,62.35,67.692,62.446,68.341,UP,1
2012-11-26,62.5,61.78,67.6642,62.374,68.2352,DOWN,0
2012-11-27,62.23,62.65,67.6342,62.31,68.1042,UP,1
2012-11-28,63.44,62.31,67.6124,62.498,68.0058,UP,1
2012-11-29,63.52,63.61,67.5931,62.746,67.9096,UP,1
2012-11-30,63.54,63.41,67.5721,63.046,67.8166,DOWN,0
2012-12-03,63.39,63.55,67.5522,63.224,67.713,DOWN,0
2012-12-04,62.96,63.45,67.5255,63.37,67.596,UP,1
2012-12-05,63.74,62.97,67.5053,63.43,67.5018,DOWN,0
2012-12-06,63.73,63.79,67.4866,63.472,67.3908,UP,1
2012-12-07,63.94,63.76,67.4688,63.552,67.2864,DOWN,0
2012-12-10,63.9,63.82,67.4526,63.654,67.1768,UP,1
2012-12-11,64.08,63.96,67.4373,63.878,67.0754,DOWN,0
2012-12-12,63.76,64.03,67.4207,63.882,66.9646,DOWN,0
2012-12-13,63.57,63.78,67.404,63.85,66.8514,DOWN,0
2012-12-14,63.4,63.61,67.3878,63.742,66.7314,UP,1
2012-12-17,64.35,63.72,67.3732,63.832,66.6228,UP,1
2012-12-18,65.38,64.35,67.3644,64.092,66.5162,DOWN,0
2012-12-19,64.26,65.25,67.3501,64.192,66.3918,UP,1
2012-12-20,64.41,64.49,67.3384,64.36,66.2676,UP,1
2012-12-21,64.52,63.67,67.3268,64.584,66.1442,DOWN,0
2012-12-24,64.37,64.64,67.3121,64.588,66.0258,DOWN,0
2012-12-26,63.4,64.31,67.2898,64.192,65.8812,UP,1
2012-12-27,63.45,63.4,67.2653,64.03,65.7512,DOWN,0
2012-12-28,62.58,63.16,67.2357,63.664,65.6026,UP,1
2012-12-31,63.75,62.55,67.2154,63.51,65.4686,UP,1
2013-01-02,64.75,64.52,67.1994,63.586,65.34,DOWN,0
2013-01-03,64.44,64.84,67.1823,63.794,65.1936,DOWN,0
2013-01-04,64.43,64.47,67.1678,63.99,65.0576,DOWN,0
2013-01-07,63.34,64.16,67.1483,64.142,64.9018,DOWN,0
2013-01-08,62.84,63.32,67.128,63.96,64.7524,DOWN,0
2013-01-09,62.73,62.7,67.108,63.556,64.6082,UP,1
2013-01-10,63.37,62.9,67.0907,63.342,64.4672,DOWN,0
2013-01-11,63.07,63.53,67.0684,63.07,64.2866,UP,1
2013-01-14,63.21,63.14,67.0463,63.044,64.0992,UP,1
2013-01-15,63.35,63.0,67.0294,63.146,63.9192,DOWN,0
2013-01-16,63.07,63.08,67.0101,63.214,63.756,UP,1
2013-01-17,63.27,63.25,66.9905,63.194,63.6634,UP,1
2013-01-18,63.87,63.33,66.9724,63.354,63.6028,UP,1
2013-01-22,64.37,63.9,66.9595,63.586,63.585,DOWN,0
2013-01-23,63.91,63.88,66.9436,63.698,63.5632,DOWN,0
2013-01-24,63.84,63.76,66.9309,63.852,63.542,UP,1
2013-01-25,64.59,64.0,66.9235,64.116,63.5498,DOWN,0
2013-01-28,64.45,64.56,66.9209,64.232,63.553,UP,1
2013-01-29,65.05,64.26,66.9191,64.368,63.587,DOWN,0
2013-01-30,64.59,64.91,66.9113,64.504,63.6188,UP,1
2013-01-31,64.6,64.46,66.9068,64.656,63.6536,UP,1
2013-02-01,64.84,64.81,66.9005,64.706,63.6994,DOWN,0
2013-02-04,64.1,64.7,66.8887,64.636,63.7314,UP,1
2013-02-05,64.98,64.57,66.8823,64.622,63.7854,DOWN,0
2013-02-06,64.88,64.74,66.8798,64.68,63.8422,UP,1
2013-02-07,64.96,64.88,66.8764,64.752,63.8914,DOWN,0
2013-02-08,64.47,64.98,66.8708,64.678,63.9362,UP,1
2013-02-11,64.62,64.42,66.8642,64.782,63.9598,DOWN,0
2013-02-12,63.93,63.79,66.855,64.572,63.968,DOWN,0
2013-02-13,63.66,63.93,66.8424,64.328,63.9704,DOWN,0
2013-02-14,61.8,63.1,66.8249,63.696,63.9386,DOWN,0
2013-02-15,61.45,61.6,66.8043,63.092,63.9084,UP,1
2013-02-19,61.78,61.7,66.7817,62.524,63.8692,DOWN,0
2013-02-20,61.55,61.79,66.7596,62.048,63.8256,DOWN,0
2013-02-21,61.52,61.53,66.7414,61.62,63.7772,UP,1
2013-02-22,62.05,61.61,66.7261,61.67,63.7402,DOWN,0
2013-02-25,61.58,62.24,66.7092,61.696,63.6902,DOWN,0
2013-02-26,61.54,61.88,66.6961,61.648,63.6458,UP,1
2013-02-27,62.02,61.74,66.6846,61.742,63.6148,UP,1
2013-02-28,62.26,62.14,66.6728,61.89,63.592,DOWN,0
2013-03-01,62.12,62.21,66.6598,61.904,63.5474,UP,1
2013-03-04,62.95,61.95,66.6533,62.178,63.4988,UP,1
2013-03-05,63.58,63.2,66.6529,62.586,63.4852,UP,1
2013-03-06,63.65,63.73,66.6533,62.912,63.47,DOWN,0
2013-03-07,63.52,63.72,66.6554,63.164,63.45,DOWN,0
2013-03-08,63.43,63.59,66.6571,63.426,63.4312,UP,1
2013-03-11,63.52,63.28,66.657,63.54,63.4336,DOWN,0
2013-03-12,63.47,63.55,66.6535,63.518,63.434,UP,1
2013-03-13,63.68,63.45,66.6536,63.524,63.456,DOWN,0
2013-03-14,63.64,63.71,66.65,63.548,63.4538,UP,1
2013-03-15,65.23,63.33,66.6536,63.908,63.4634,DOWN,0
2013-03-18,64.46,64.78,66.6517,64.096,63.4638,DOWN,0
2013-03-19,64.02,64.42,66.6496,64.206,63.4556,DOWN,0
2013-03-20,63.97,64.29,66.6468,64.264,63.4682,DOWN,0
2013-03-21,62.92,63.7,66.6396,64.12,63.4698,DOWN,0
2013-03-22,62.38,62.94,66.6288,63.55,63.4628,DOWN,0
2013-03-25,61.67,62.43,66.6125,62.992,63.4288,UP,1
2013-03-26,62.69,61.92,66.6,62.726,63.4212,UP,1
2013-03-27,62.94,62.37,66.5844,62.52,63.4158,UP,1
2013-03-28,63.24,63.0,66.5692,62.584,63.4136,UP,1
2013-04-01,63.39,63.37,66.5558,62.786,63.42,UP,1
2013-04-02,64.03,63.67,66.5448,63.258,63.4352,UP,1
2013-04-03,65.0,64.19,66.539,63.72,63.4578,UP,1
2013-04-04,66.52,65.01,66.5411,64.436,63.5008,UP,1
2013-04-05,67.28,66.35,66.5447,65.244,63.5682,UP,1
2013-04-08,67.86,67.3,66.5503,66.138,63.6486,DOWN,0
2013-04-09,67.65,67.86,66.5537,66.862,63.7098,UP,1
2013-04-10,68.26,67.92,66.5617,67.514,63.786,UP,1
2013-04-11,69.05,68.26,66.5742,68.02,63.866,UP,1
2013-04-12,69.7,68.96,66.5892,68.504,63.9682,DOWN,0
2013-04-15,68.65,69.39,66.6002,68.662,64.0492,UP,1
2013-04-16,69.53,69.18,66.6143,69.038,64.143,DOWN,0
2013-04-17,69.2,69.23,66.6236,69.226,64.245,UP,1
2013-04-18,70.29,69.53,66.6371,69.474,64.3512,DOWN,0
2013-04-19,69.71,70.52,66.6462,69.476,64.4478,DOWN,0
2013-04-22,69.69,69.65,66.6518,69.684,64.5424,DOWN,0
2013-04-23,69.5,69.96,66.6566,69.678,64.643,UP,1
2013-04-24,70.12,69.54,66.6675,69.862,64.753,DOWN,0
2013-04-25,68.62,70.14,66.6712,69.528,64.8468,UP,1
2013-04-26,69.11,68.64,66.6769,69.408,64.9558,UP,1
2013-04-29,70.86,69.47,66.6911,69.642,65.137,UP,1
2013-04-30,71.23,70.72,66.7014,69.988,65.3326,UP,1
2013-05-01,71.39,71.22,66.7111,70.242,65.5248,UP,1
2013-05-02,71.57,71.36,66.7209,70.832,65.7252,DOWN,0
2013-05-03,71.1,71.88,66.7269,71.23,65.9168,DOWN,0
2013-05-06,69.13,71.01,66.7203,70.884,66.0584,DOWN,0
2013-05-07,68.77,68.26,66.7065,70.392,66.2022,DOWN,0
2013-05-08,68.05,68.8,66.6894,69.724,66.3324,DOWN,0
2013-05-09,67.0,68.11,66.6679,68.81,66.432,UP,1
2013-05-10,67.49,67.01,66.6503,68.088,66.5366,DOWN,0
2013-05-13,67.29,67.21,66.6318,67.72,66.64,UP,1
2013-05-14,68.08,67.34,66.6182,67.582,66.7426,UP,1
2013-05-15,69.61,67.99,66.6088,67.894,66.8632,UP,1
2013-05-16,69.67,69.42,66.5942,68.428,66.9836,UP,1
2013-05-17,71.14,69.8,66.5846,69.158,67.136,DOWN,0
2013-05-20,70.6,71.0,66.5742,69.82,67.2794,DOWN,0
2013-05-21,70.3,70.76,66.5629,70.264,67.415,DOWN,0
2013-05-22,69.07,70.23,66.5491,70.156,67.527,DOWN,0
2013-05-23,68.92,68.11,66.5301,70.006,67.6318,UP,1
2013-05-24,68.94,68.87,66.5138,69.566,67.7378,UP,1
2013-05-28,69.5,68.73,66.5046,69.346,67.8232,DOWN,0
2013-05-29,68.59,68.99,66.487,69.004,67.9058,UP,1
2013-05-30,69.1,68.81,66.4761,69.01,68.0074,DOWN,0
2013-05-31,68.88,69.07,66.4618,69.002,68.1056,UP,1
2013-06-03,69.71,69.18,66.4538,69.156,68.2414,DOWN,0
2013-06-04,68.24,69.55,66.4394,68.904,68.3586,DOWN,0
2013-06-05,67.39,68.05,66.427,68.664,68.473,UP,1
2013-06-06,68.01,67.48,66.4189,68.446,68.5794,UP,1
2013-06-07,68.19,68.27,66.4125,68.308,68.6844,UP,1
2013-06-10,69.57,69.29,66.413,68.28,68.811,DOWN,0
2013-06-11,68.66,69.12,66.4111,68.364,68.9164,DOWN,0
2013-06-12,67.71,69.05,66.4064,68.428,68.99,UP,1
2013-06-13,68.88,67.68,66.409,68.602,69.0676,DOWN,0
2013-06-14,68.47,68.7,66.4077,68.658,69.1066,UP,1
2013-06-17,68.62,68.67,66.4082,68.468,69.1334,UP,1
2013-06-18,69.17,68.57,66.4112,68.57,69.1596,DOWN,0
2013-06-19,68.25,69.22,66.4107,68.678,69.1716,DOWN,0
2013-06-20,66.37,67.84,66.4025,68.176,69.1338,UP,1
2013-06-21,68.13,66.644,66.4027,68.108,69.1154,DOWN,0
2013-06-24,68.11,67.55,66.4002,68.006,69.0836,UP,1
2013-06-25,69.16,68.6,66.4044,68.004,69.0938,UP,1
2013-06-26,70.28,69.47,66.4096,68.41,69.1088,DOWN,0
2013-06-27,70.05,70.39,66.4188,69.146,69.1258,DOWN,0
2013-06-28,69.68,69.9,66.4264,69.456,69.1136,DOWN,0
2013-07-01,69.34,69.94,66.4343,69.702,69.1062,UP,1
2013-07-02,69.35,69.3,66.4421,69.74,69.0994,DOWN,0
