ticker,QRVO US Equity,QRVO US Equity,QRVO US Equity,QRVO US Equity,QRVO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-04-11,72.2,70.91,70.832,77.1828,72.3571,UP,1
2018-04-12,72.51,72.72,71.052,77.2196,72.3876,UP,1
2018-04-13,72.55,72.9,71.618,77.2352,72.4279,DOWN,0
2018-04-16,72.28,72.75,72.156,77.014,72.4596,UP,1
2018-04-17,73.47,72.86,72.602,76.868,72.5055,DOWN,0
2018-04-18,73.12,73.26,72.786,76.8188,72.5545,DOWN,0
2018-04-19,70.63,71.4,72.41,76.65,72.5926,DOWN,0
2018-04-20,69.88,70.78,71.876,76.4858,72.6169,DOWN,0
2018-04-23,68.68,70.21,71.156,76.3224,72.6403,DOWN,0
2018-04-24,68.06,68.89,70.074,76.1266,72.6513,DOWN,0
2018-04-25,67.66,68.11,68.982,75.8964,72.6646,UP,1
2018-04-26,68.48,68.43,68.552,75.679,72.6773,DOWN,0
2018-04-27,67.38,68.59,68.052,75.4502,72.6769,UP,1
2018-04-30,67.4,67.34,67.796,75.227,72.677,UP,1
2018-05-01,71.8,68.65,68.544,75.1168,72.6994,UP,1
2018-05-02,74.24,72.0,69.86,74.9982,72.7356,UP,1
2018-05-03,76.73,74.03,71.51,74.9338,72.7844,UP,1
2018-05-04,79.49,76.19,73.932,74.9536,72.8436,UP,1
2018-05-07,79.64,79.83,76.38,74.9438,72.8982,UP,1
2018-05-08,79.89,79.2,77.998,74.912,72.9512,UP,1
2018-05-09,80.21,79.94,79.192,74.892,73.0064,UP,1
2018-05-10,81.99,80.79,80.244,74.9176,73.0699,DOWN,0
2018-05-11,81.64,81.26,80.674,74.9782,73.1304,UP,1
2018-05-14,81.67,82.33,81.08,74.989,73.1932,DOWN,0
2018-05-15,80.1,81.13,81.122,74.9272,73.2487,UP,1
2018-05-16,81.05,80.38,81.29,74.8746,73.3112,DOWN,0
2018-05-17,80.61,79.165,81.014,74.8204,73.3739,DOWN,0
2018-05-18,79.59,80.02,80.604,74.7276,73.4375,UP,1
2018-05-21,81.15,80.47,80.5,74.6404,73.5089,DOWN,0
2018-05-22,80.78,81.57,80.636,74.5282,73.5796,UP,1
2018-05-23,81.3,81.18,80.686,74.4858,73.6421,DOWN,0
2018-05-24,81.23,81.32,80.81,74.466,73.7025,UP,1
2018-05-25,81.49,81.48,81.19,74.5158,73.7646,DOWN,0
2018-05-29,79.94,80.86,80.948,74.4996,73.8255,UP,1
2018-05-30,80.93,79.91,80.978,74.5498,73.8857,DOWN,0
2018-05-31,80.25,80.81,80.768,74.6534,73.9298,UP,1
2018-06-01,81.81,80.63,80.884,74.806,73.98,DOWN,0
2018-06-04,81.69,82.0,80.924,74.9868,74.0264,UP,1
2018-06-05,81.72,81.97,81.28,75.1902,74.0791,DOWN,0
2018-06-06,80.09,81.41,81.112,75.3252,74.1311,UP,1
2018-06-07,81.04,79.95,81.27,75.5414,74.1897,DOWN,0
2018-06-08,80.16,79.09,80.94,75.7738,74.2354,DOWN,0
2018-06-11,79.83,79.99,80.568,75.9614,74.2812,UP,1
2018-06-12,80.73,79.84,80.37,76.2054,74.3336,DOWN,0
2018-06-13,80.4,81.01,80.432,76.4192,74.381,UP,1
2018-06-14,83.65,80.84,80.954,76.662,74.4462,UP,1
2018-06-15,85.12,83.67,81.946,76.9362,74.5196,UP,1
2018-06-18,85.79,85.01,83.138,77.2576,74.5829,DOWN,0
2018-06-19,83.51,84.73,83.694,77.536,74.6344,DOWN,0
2018-06-20,83.46,84.3,84.306,77.7804,74.6853,DOWN,0
2018-06-21,82.23,83.83,84.022,77.981,74.7296,DOWN,0
2018-06-22,82.05,82.83,83.408,78.1718,74.7732,DOWN,0
2018-06-25,80.36,81.7,82.322,78.328,74.809,UP,1
2018-06-26,81.72,80.43,81.964,78.5168,74.8595,DOWN,0
2018-06-27,79.89,81.81,81.25,78.6452,74.8958,UP,1
2018-06-28,80.48,79.62,80.9,78.7924,74.9334,DOWN,0
2018-06-29,80.17,80.83,80.524,78.9832,74.9692,DOWN,0
2018-07-02,80.1,79.75,80.472,79.1876,75.0023,DOWN,0
2018-07-03,77.44,80.2,79.616,79.3628,75.0121,UP,1
2018-07-05,81.82,79.51,80.002,79.638,75.0494,DOWN,0
2018-07-06,81.53,81.77,80.212,79.9154,75.0855,UP,1
2018-07-09,82.58,82.01,80.694,80.1974,75.1468,UP,1
2018-07-10,83.29,82.3,81.332,80.5156,75.2102,DOWN,0
2018-07-11,80.26,82.56,81.896,80.7728,75.2555,UP,1
2018-07-12,81.98,80.47,81.928,80.9764,75.3221,DOWN,0
2018-07-13,81.37,81.84,81.896,81.119,75.3878,DOWN,0
2018-07-16,81.33,81.72,81.646,81.211,75.4432,UP,1
2018-07-17,82.72,81.21,81.532,81.2756,75.5057,DOWN,0
2018-07-18,82.4,82.8,81.96,81.3308,75.5643,UP,1
2018-07-19,83.76,82.36,82.316,81.4082,75.6267,DOWN,0
2018-07-20,81.2,84.3,82.282,81.428,75.6757,UP,1
2018-07-23,82.54,80.79,82.524,81.439,75.7277,DOWN,0
2018-07-24,81.22,83.24,82.224,81.4306,75.7752,UP,1
2018-07-25,81.25,81.02,81.994,81.4222,75.818,UP,1
2018-07-26,82.2,81.22,81.682,81.4642,75.8657,DOWN,0
2018-07-27,81.72,82.54,81.786,81.4776,75.9151,DOWN,0
2018-07-30,80.83,81.4,81.444,81.482,75.9546,UP,1
2018-07-31,81.76,81.42,81.552,81.5254,76.0016,UP,1
2018-08-01,82.18,82.66,81.738,81.546,76.0505,UP,1
2018-08-02,84.41,79.0,82.18,81.6186,76.1099,DOWN,0
2018-08-03,84.18,84.7,82.672,81.6762,76.1695,UP,1
2018-08-06,85.2,83.46,83.546,81.7556,76.2354,UP,1
2018-08-07,86.06,85.21,84.406,81.847,76.3173,DOWN,0
2018-08-08,85.55,85.67,85.08,81.9592,76.3954,DOWN,0
2018-08-09,85.51,85.0,85.3,82.0508,76.474,DOWN,0
2018-08-10,83.19,84.69,85.102,82.1096,76.5327,DOWN,0
2018-08-13,83.11,83.0,84.684,82.1356,76.5894,DOWN,0
2018-08-14,82.79,83.52,84.03,82.1576,76.6455,DOWN,0
2018-08-15,81.95,82.33,83.31,82.1622,76.6867,UP,1
2018-08-16,82.16,82.6,82.64,82.2036,76.7162,DOWN,0
2018-08-17,81.5,81.57,82.302,82.2128,76.7447,DOWN,0
2018-08-20,78.18,81.71,81.316,82.1732,76.7633,UP,1
2018-08-21,81.1,78.72,80.978,82.1986,76.7973,DOWN,0
2018-08-22,80.62,80.75,80.712,82.1964,76.8312,DOWN,0
2018-08-23,79.2,80.26,80.12,82.1724,76.8348,UP,1
2018-08-24,79.63,79.56,79.746,82.092,76.8406,DOWN,0
2018-08-27,79.59,79.8,80.028,81.9814,76.8345,UP,1
2018-08-28,79.83,79.91,79.774,81.8622,76.8363,UP,1
2018-08-29,80.29,79.93,79.708,81.7978,76.8399,DOWN,0
2018-08-30,79.4,80.04,79.748,81.7166,76.8415,UP,1
2018-08-31,80.09,79.4,79.84,81.6738,76.8499,UP,1
2018-09-04,80.28,79.88,79.978,81.6384,76.8679,DOWN,0
2018-09-05,79.68,80.42,79.948,81.6248,76.8767,DOWN,0
2018-09-06,75.13,79.55,78.916,81.493,76.8657,DOWN,0
2018-09-07,74.95,74.0,78.026,81.3942,76.8448,DOWN,0
2018-09-10,73.98,74.88,76.804,81.2642,76.8117,DOWN,0
2018-09-11,73.37,73.52,75.422,81.1282,76.7805,UP,1
2018-09-12,73.46,72.88,74.178,80.9954,76.7447,UP,1
2018-09-13,75.3,74.55,74.212,80.9526,76.7225,UP,1
2018-09-14,75.74,75.75,74.37,80.831,76.7061,DOWN,0
2018-09-17,73.97,75.38,74.368,80.6798,76.6925,UP,1
2018-09-18,75.04,74.27,74.702,80.529,76.6848,UP,1
2018-09-19,76.81,75.11,75.372,80.3994,76.6978,UP,1
2018-09-20,78.67,77.55,76.046,80.3676,76.7291,DOWN,0
2018-09-21,78.62,78.98,76.622,80.3004,76.7633,DOWN,0
2018-09-24,78.45,78.02,77.518,80.242,76.8051,DOWN,0
2018-09-25,76.25,78.25,77.76,80.1404,76.8427,DOWN,0
2018-09-26,75.06,75.75,77.41,79.9872,76.8786,DOWN,0
2018-09-27,74.72,75.12,76.62,79.8336,76.9091,UP,1
2018-09-28,76.89,74.57,76.274,79.6962,76.9551,UP,1
2018-10-01,77.1,77.19,76.004,79.6142,77.0042,UP,1
2018-10-02,77.29,77.28,76.212,79.5092,77.0645,DOWN,0
2018-10-03,76.25,77.37,76.45,79.4098,77.1181,DOWN,0
2018-10-04,76.17,76.1,76.74,79.3082,77.1637,DOWN,0
2018-10-05,72.69,75.95,75.9,79.118,77.1932,UP,1
2018-10-08,72.98,72.49,75.076,78.9432,77.2227,UP,1
2018-10-09,74.34,73.0,74.486,78.8134,77.257,DOWN,0
2018-10-10,70.29,73.45,73.294,78.584,77.27,UP,1
2018-10-11,71.39,70.16,72.338,78.3682,77.2975,UP,1
2018-10-12,72.68,72.7,72.336,78.1336,77.3246,DOWN,0
2018-10-15,72.63,72.01,72.266,77.9026,77.3509,UP,1
2018-10-16,75.45,73.31,72.488,77.7076,77.3952,DOWN,0
2018-10-17,75.42,75.67,73.514,77.4948,77.4279,DOWN,0
2018-10-18,73.4,75.02,73.916,77.2518,77.4529,DOWN,0
2018-10-19,72.35,73.59,73.85,76.9886,77.4711,UP,1
2018-10-22,72.88,72.67,73.9,76.7824,77.4953,DOWN,0
2018-10-23,72.3,71.05,73.27,76.5662,77.5126,DOWN,0
2018-10-24,68.18,71.48,71.822,76.274,77.5085,UP,1
2018-10-25,70.98,69.08,71.338,76.0546,77.5247,DOWN,0
2018-10-26,69.74,69.25,70.816,75.8062,77.529,DOWN,0
2018-10-29,69.32,70.88,70.104,75.5626,77.5204,UP,1
2018-10-30,70.95,69.41,69.834,75.418,77.5287,UP,1
2018-10-31,73.51,71.51,70.9,75.2662,77.542,UP,1
2018-11-01,78.49,75.04,72.402,75.2236,77.5809,DOWN,0
2018-11-02,74.0,77.4,73.254,75.1196,77.6089,DOWN,0
2018-11-05,69.32,72.2,73.254,74.9134,77.6238,UP,1
2018-11-06,70.01,69.6,73.066,74.7218,77.6373,UP,1
2018-11-07,70.28,70.52,72.42,74.5308,77.6542,UP,1
2018-11-08,70.73,69.9,70.868,74.3396,77.6775,DOWN,0
2018-11-09,68.15,68.87,69.698,74.1146,77.6786,DOWN,0
2018-11-12,63.8,64.85,68.594,73.7888,77.6566,DOWN,0
2018-11-13,63.65,63.89,67.322,73.4562,77.6215,DOWN,0
2018-11-14,62.88,64.3,65.842,73.1202,77.5771,UP,1
2018-11-15,65.16,62.91,64.728,72.9208,77.4862,UP,1
2018-11-16,66.32,64.41,64.362,72.7482,77.4139,DOWN,0
2018-11-19,63.15,65.5,64.232,72.5316,77.3518,DOWN,0
2018-11-20,62.02,61.34,63.906,72.3046,77.2665,UP,1
2018-11-21,63.58,63.27,64.046,72.107,77.194,UP,1
2018-11-23,64.33,63.26,63.88,71.8876,77.1314,UP,1
2018-11-26,65.47,65.26,63.71,71.6822,77.0694,DOWN,0
2018-11-27,64.83,64.8,64.046,71.4994,76.9977,UP,1
2018-11-28,67.02,65.32,65.046,71.339,76.9361,DOWN,0
2018-11-29,65.29,66.56,65.388,71.1086,76.8685,UP,1
2018-11-30,65.81,65.46,65.684,70.8514,76.8047,UP,1
2018-12-03,67.75,67.68,66.14,70.634,76.7569,DOWN,0
2018-12-04,64.16,67.48,66.006,70.3482,76.6769,DOWN,0
2018-12-06,62.72,61.85,65.146,70.0776,76.5907,DOWN,0
2018-12-07,61.13,62.59,64.314,69.799,76.5038,DOWN,0
2018-12-10,59.52,60.1,63.056,69.495,76.4008,UP,1
2018-12-11,59.58,60.73,61.422,69.1488,76.2913,UP,1
2018-12-12,60.64,60.8,60.718,68.8196,76.1884,UP,1
2018-12-13,60.77,61.25,60.328,68.4892,76.0888,DOWN,0
2018-12-14,60.52,60.0,60.206,68.1746,75.9983,DOWN,0
2018-12-17,60.34,60.53,60.37,67.858,75.8944,UP,1
2018-12-18,61.7,61.15,60.794,67.6382,75.7869,DOWN,0
2018-12-19,59.64,61.32,60.594,67.3714,75.6667,UP,1
2018-12-20,59.8,59.81,60.4,67.0806,75.5491,DOWN,0
2018-12-21,57.68,59.65,59.832,66.8284,75.4164,DOWN,0
2018-12-24,56.47,57.11,59.058,66.53,75.2711,UP,1
2018-12-26,60.02,57.2,58.722,66.2768,75.1393,UP,1
2018-12-27,60.39,59.33,58.872,66.032,75.0242,UP,1
2018-12-28,60.79,60.98,59.07,65.7388,74.917,DOWN,0
2018-12-31,60.73,61.34,59.68,65.445,74.8257,UP,1
2019-01-02,61.18,59.62,60.622,65.2006,74.7278,DOWN,0
2019-01-03,55.64,57.95,59.746,64.8664,74.6139,UP,1
2019-01-04,59.37,56.48,59.542,64.5962,74.5354,UP,1
2019-01-07,59.78,59.38,59.34,64.3458,74.4634,DOWN,0
2019-01-08,59.37,60.03,59.068,64.1696,74.397,UP,1
2019-01-09,60.45,59.87,58.922,63.959,74.3415,UP,1
2019-01-10,61.86,61.01,60.166,63.8014,74.2841,UP,1
2019-01-11,63.69,61.7,61.03,63.6888,74.2514,DOWN,0
2019-01-14,61.18,62.8,61.31,63.4934,74.2146,UP,1
2019-01-15,61.56,61.38,61.748,63.2544,74.1702,DOWN,0
2019-01-16,61.41,61.61,61.94,62.9128,74.1346,UP,1
2019-01-17,62.25,60.89,62.018,62.6778,74.0973,UP,1
2019-01-18,63.28,62.55,61.936,62.557,74.0561,DOWN,0
2019-01-22,61.94,62.49,62.088,62.3956,74.0088,DOWN,0
2019-01-23,61.91,62.1,62.158,62.2282,73.9697,UP,1
2019-01-24,63.38,62.27,62.552,62.0812,73.9387,UP,1
2019-01-25,65.76,64.34,63.254,62.0334,73.9113,DOWN,0
2019-01-28,65.09,64.12,63.616,62.0592,73.8757,DOWN,0
2019-01-29,63.66,65.1,63.96,62.0594,73.8315,UP,1
2019-01-30,65.53,64.56,64.684,62.1124,73.7964,DOWN,0
2019-01-31,65.36,65.47,65.08,62.1164,73.7618,UP,1
2019-02-01,65.92,65.47,65.112,62.1084,73.724,UP,1
2019-02-04,65.96,65.78,65.286,62.1646,73.6882,UP,1
2019-02-05,66.04,66.02,65.762,62.245,73.6653,UP,1
2019-02-06,68.63,67.75,66.382,62.346,73.659,DOWN,0
2019-02-07,66.53,67.78,66.616,62.39,73.6483,DOWN,0
2019-02-08,64.51,60.81,66.334,62.3708,73.6305,DOWN,0
2019-02-11,64.5,64.49,66.042,62.3642,73.6147,UP,1
2019-02-12,65.18,65.17,65.87,62.3274,73.5982,DOWN,0
2019-02-13,64.9,65.29,65.124,62.3196,73.5858,DOWN,0
2019-02-14,64.67,64.69,64.752,62.2968,73.5722,UP,1
2019-02-15,65.16,65.31,64.882,62.245,73.539,DOWN,0
2019-02-19,64.87,65.0,64.956,62.2592,73.4921,UP,1
2019-02-20,65.86,65.21,65.092,62.322,73.4378,UP,1
2019-02-21,66.06,66.0,65.324,62.4206,73.3706,UP,1
2019-02-22,67.8,66.61,65.95,62.5862,73.3114,UP,1
2019-02-25,68.7,68.85,66.658,62.7686,73.2555,UP,1
2019-02-26,69.14,68.41,67.512,62.9386,73.2001,UP,1
2019-02-27,69.35,69.62,68.21,63.1102,73.1369,UP,1
2019-02-28,70.14,68.87,69.026,63.3026,73.0794,UP,1
2019-03-01,70.5,70.6,69.566,63.5058,73.0236,DOWN,0
2019-03-04,70.05,70.84,69.836,63.6728,72.9733,DOWN,0
2019-03-05,69.86,70.26,69.98,63.8772,72.9174,DOWN,0
2019-03-06,69.07,69.85,69.924,64.0626,72.8597,DOWN,0
2019-03-07,68.35,68.74,69.566,64.276,72.8035,UP,1
2019-03-08,68.58,67.36,69.182,64.5182,72.7406,UP,1
2019-03-11,69.37,68.87,69.046,64.7052,72.6836,DOWN,0
2019-03-12,69.24,69.39,68.922,64.8822,72.6233,DOWN,0
2019-03-13,69.09,69.75,68.926,65.0482,72.5626,DOWN,0
2019-03-14,68.65,69.22,68.986,65.2066,72.4984,UP,1
2019-03-15,69.66,69.06,69.202,65.3762,72.447,UP,1
2019-03-18,69.83,69.63,69.294,65.66,72.3915,UP,1
2019-03-19,70.11,70.36,69.468,65.8748,72.3408,DOWN,0
2019-03-20,69.12,70.19,69.474,66.0616,72.2773,UP,1
2019-03-21,73.89,70.96,70.522,66.352,72.2383,DOWN,0
2019-03-22,71.67,73.52,70.924,66.5764,72.1881,DOWN,0
2019-03-25,70.87,71.47,71.132,66.7566,72.142,UP,1
2019-03-26,71.15,71.43,71.34,66.9058,72.0925,DOWN,0
2019-03-27,70.57,71.35,71.63,67.0936,72.0446,DOWN,0
2019-03-28,70.23,70.58,70.898,67.267,71.9966,UP,1
2019-03-29,71.73,71.13,70.91,67.4734,71.9516,UP,1
2019-04-01,73.21,72.62,71.378,67.6926,71.9156,UP,1
2019-04-02,74.07,75.08,71.962,67.9084,71.8677,UP,1
2019-04-03,74.41,74.92,72.73,68.1578,71.8142,DOWN,0
2019-04-04,74.04,74.35,73.492,68.4004,71.7554,UP,1
2019-04-05,74.89,74.47,74.124,68.6306,71.7123,UP,1
2019-04-08,75.25,74.51,74.532,68.8204,71.6713,DOWN,0
2019-04-09,75.22,74.99,74.762,69.023,71.6362,UP,1
2019-04-10,76.23,74.9,75.126,69.2744,71.6071,DOWN,0
2019-04-11,76.05,76.42,75.528,69.4848,71.5856,UP,1
2019-04-12,77.19,76.75,75.988,69.7214,71.5629,DOWN,0
2019-04-15,76.39,77.16,76.216,69.9308,71.5454,UP,1
2019-04-16,78.31,76.78,76.834,70.1778,71.5346,DOWN,0
2019-04-17,76.56,78.81,76.9,70.3882,71.5165,UP,1
2019-04-18,76.68,76.64,77.026,70.5492,71.4994,DOWN,0
2019-04-22,76.01,76.22,76.79,70.7388,71.4923,UP,1
2019-04-23,76.6,76.15,76.832,70.9806,71.4662,UP,1
2019-04-24,77.25,77.05,76.62,71.2356,71.4448,UP,1
2019-04-25,77.3,77.21,76.768,71.478,71.4184,DOWN,0
2019-04-26,74.99,73.85,76.43,71.6798,71.3769,UP,1
2019-04-29,75.45,75.33,76.318,71.8954,71.3528,UP,1
2019-04-30,75.61,75.61,76.12,72.1044,71.321,DOWN,0
2019-05-01,75.58,76.81,75.786,72.3186,71.292,UP,1
2019-05-02,76.75,75.53,75.676,72.5364,71.2691,DOWN,0
2019-05-03,75.18,76.71,75.714,72.7188,71.2314,DOWN,0
2019-05-06,74.33,73.15,75.49,72.8494,71.1911,DOWN,0
2019-05-07,73.68,73.61,75.104,72.949,71.1407,UP,1
2019-05-08,76.18,78.0,75.224,73.0898,71.1156,DOWN,0
2019-05-09,75.15,75.38,74.904,73.2058,71.0786,DOWN,0
2019-05-10,75.07,74.84,74.882,73.3044,71.0479,DOWN,0
2019-05-13,71.05,72.5,74.226,73.3154,70.9969,UP,1
2019-05-14,72.86,71.69,74.062,73.3716,70.9502,UP,1
2019-05-15,73.35,72.0,73.496,73.4414,70.9083,DOWN,0
2019-05-16,68.11,69.65,72.088,73.4222,70.8447,DOWN,0
2019-05-17,63.93,66.26,69.86,73.3338,70.7556,DOWN,0
2019-05-20,61.27,61.55,67.904,73.1876,70.651,UP,1
2019-05-21,61.54,64.98,65.64,73.031,70.5367,DOWN,0
2019-05-22,60.2,60.87,63.01,72.8502,70.4168,UP,1
2019-05-23,60.66,59.28,61.52,72.6816,70.2941,UP,1
2019-05-24,62.3,61.25,61.194,72.5546,70.1753,DOWN,0
2019-05-28,60.73,62.6,61.086,72.376,70.0512,UP,1
2019-05-29,62.08,60.17,61.194,72.221,69.934,DOWN,0
2019-05-30,61.87,62.18,61.528,72.0562,69.8274,DOWN,0
2019-05-31,61.18,61.0,61.632,71.8974,69.7178,UP,1
2019-06-03,61.88,61.65,61.548,71.6572,69.6132,UP,1
2019-06-04,64.18,62.88,62.238,71.5074,69.5244,DOWN,0
2019-06-05,63.44,64.65,62.51,71.3588,69.4308,UP,1
2019-06-06,63.45,62.22,62.826,71.2048,69.3405,UP,1
2019-06-07,64.38,63.68,63.466,71.081,69.2715,UP,1
2019-06-10,65.5,65.03,64.19,70.9864,69.1935,DOWN,0
2019-06-11,64.31,65.88,64.216,70.838,69.112,DOWN,0
2019-06-12,62.78,63.8,64.084,70.6294,69.0299,UP,1
2019-06-13,63.31,63.0,64.056,70.4142,68.9483,DOWN,0
2019-06-14,61.5,60.93,63.48,70.156,68.8578,UP,1
2019-06-17,61.66,61.71,62.712,69.9084,68.767,UP,1
2019-06-18,65.09,62.43,62.868,69.7124,68.691,UP,1
2019-06-19,65.59,65.6,63.43,69.5192,68.6219,DOWN,0
2019-06-20,64.84,66.82,63.736,69.3116,68.5457,DOWN,0
2019-06-21,63.89,64.53,64.214,69.0648,68.4637,UP,1
2019-06-24,64.55,64.18,64.792,68.8348,68.3881,DOWN,0
2019-06-25,63.46,64.41,64.466,68.5602,68.3297,UP,1
2019-06-26,65.64,64.61,64.476,68.3452,68.2832,UP,1
2019-06-27,67.06,66.39,64.92,68.1202,68.2486,DOWN,0
2019-06-28,66.61,67.58,65.464,67.9212,68.2148,UP,1
2019-07-01,70.58,71.93,66.67,67.7992,68.2004,DOWN,0
2019-07-02,69.62,70.37,67.902,67.6714,68.172,DOWN,0
2019-07-03,68.99,69.9,68.572,67.5192,68.1382,DOWN,0
2019-07-05,68.97,68.55,68.954,67.3536,68.1132,DOWN,0
2019-07-08,68.96,68.54,69.424,67.1868,68.0828,UP,1
2019-07-09,69.63,68.49,69.234,67.0796,68.0469,DOWN,0
2019-07-10,69.34,70.1,69.178,66.9574,68.0003,DOWN,0
2019-07-11,69.34,69.64,69.248,66.832,67.9539,UP,1
2019-07-12,70.26,69.56,69.506,66.7256,67.9129,UP,1
2019-07-15,70.69,70.56,69.852,66.6044,67.8851,DOWN,0
2019-07-16,70.55,70.65,70.036,66.5118,67.8626,DOWN,0
2019-07-17,70.52,70.87,70.272,66.4356,67.8416,UP,1
2019-07-18,71.24,71.0,70.652,66.3868,67.8133,UP,1
2019-07-19,71.29,71.1,70.858,66.289,67.7843,UP,1
2019-07-22,72.8,71.76,71.28,66.242,67.7618,UP,1
2019-07-23,73.89,73.19,71.948,66.2184,67.75,UP,1
2019-07-24,75.33,74.23,72.91,66.304,67.7458,DOWN,0
2019-07-25,74.73,75.0,73.608,66.3414,67.756,UP,1
2019-07-26,74.92,75.2,74.334,66.3728,67.7657,DOWN,0
2019-07-29,74.68,75.14,74.71,66.5042,67.7674,UP,1
2019-07-30,75.49,74.17,75.03,66.7354,67.7934,DOWN,0
2019-07-31,73.29,75.84,74.622,66.9758,67.8029,DOWN,0
2019-08-01,71.34,73.0,73.944,67.1718,67.7962,DOWN,0
2019-08-02,70.89,70.92,73.138,67.3856,67.7875,DOWN,0
2019-08-05,68.15,69.32,71.832,67.5354,67.751,UP,1
2019-08-06,70.14,68.93,70.762,67.6922,67.7246,UP,1
2019-08-07,70.77,69.02,70.258,67.893,67.7115,UP,1
2019-08-08,72.06,71.0,70.402,68.0926,67.71,DOWN,0
2019-08-09,69.49,71.33,70.122,68.245,67.6931,DOWN,0
2019-08-12,69.39,68.96,70.37,68.4092,67.6785,UP,1
2019-08-13,71.7,69.42,70.682,68.6056,67.6961,DOWN,0
2019-08-14,69.78,69.97,70.484,68.7176,67.6901,UP,1
2019-08-15,70.11,69.93,70.094,68.851,67.692,UP,1
2019-08-16,71.61,70.59,70.518,69.0142,67.7034,UP,1
2019-08-19,72.02,72.65,71.044,69.167,67.7088,UP,1
2019-08-20,73.06,72.41,71.316,69.3182,67.7065,UP,1
2019-08-21,74.69,73.83,72.298,69.5258,67.6875,DOWN,0
2019-08-22,73.49,74.85,72.974,69.74,67.685,DOWN,0
2019-08-23,70.34,72.85,72.72,69.8806,67.6901,UP,1
2019-08-26,70.8,71.48,72.476,70.0666,67.694,DOWN,0
2019-08-27,70.21,71.4,71.906,70.2376,67.6937,DOWN,0
2019-08-28,69.57,69.88,70.882,70.3272,67.6879,UP,1
2019-08-29,71.51,70.76,70.486,70.4456,67.7047,DOWN,0
2019-08-30,71.43,71.91,70.704,70.5774,67.7428,DOWN,0
2019-09-03,70.28,70.62,70.6,70.7052,67.776,UP,1
2019-09-04,72.37,71.4,71.032,70.8616,67.8234,UP,1
2019-09-05,75.17,73.59,72.152,71.0958,67.8735,UP,1
2019-09-06,75.45,75.17,72.94,71.292,67.9191,UP,1
2019-09-09,76.0,75.98,73.854,71.4708,67.9834,UP,1
2019-09-10,76.8,75.83,75.158,71.6746,68.0573,DOWN,0
2019-09-11,76.27,77.0,75.938,71.7884,68.1207,UP,1
2019-09-12,77.8,77.06,76.464,71.952,68.1881,DOWN,0
2019-09-13,77.51,77.41,76.876,72.1224,68.2483,DOWN,0
2019-09-16,77.22,76.69,77.12,72.2874,68.3102,DOWN,0
2019-09-17,76.35,77.48,77.03,72.4352,68.3569,UP,1
2019-09-18,76.7,76.54,77.116,72.5766,68.4139,DOWN,0
2019-09-19,75.19,76.5,76.594,72.6936,68.4608,UP,1
2019-09-20,75.98,75.79,76.288,72.8264,68.502,UP,1
2019-09-23,77.36,76.15,76.316,72.9684,68.568,DOWN,0
2019-09-24,76.72,78.0,76.39,73.089,68.638,UP,1
2019-09-25,76.93,75.6,76.436,73.2166,68.717,DOWN,0
2019-09-26,75.1,75.47,76.418,73.3082,68.7949,DOWN,0
2019-09-27,73.23,74.87,75.868,73.348,68.8631,UP,1
2019-09-30,74.14,73.81,75.224,73.405,68.9306,DOWN,0
2019-10-01,73.17,74.32,74.514,73.4124,68.9926,DOWN,0
2019-10-02,71.37,72.68,73.402,73.362,69.0469,UP,1
2019-10-03,72.83,71.39,72.948,73.312,69.1093,UP,1
2019-10-04,74.88,73.99,73.278,73.315,69.1752,DOWN,0
2019-10-07,73.96,74.5,73.242,73.2958,69.2468,DOWN,0
2019-10-08,72.46,73.38,73.1,73.2514,69.3101,UP,1
2019-10-09,73.29,73.1,73.484,73.2074,69.3882,UP,1
2019-10-10,76.8,75.5,74.278,73.2776,69.4898,UP,1
2019-10-11,77.36,77.5,74.774,73.398,69.5765,DOWN,0
2019-10-14,77.34,77.17,75.45,73.527,69.6613,UP,1
2019-10-15,79.84,77.7,76.926,73.7608,69.7565,DOWN,0
2019-10-16,79.07,79.59,78.082,73.9394,69.8482,DOWN,0
2019-10-17,78.96,80.08,78.514,74.1032,69.9371,DOWN,0
2019-10-18,77.59,78.76,78.56,74.2138,70.0469,UP,1
2019-10-21,78.75,78.29,78.842,74.399,70.1438,DOWN,0
2019-10-22,78.33,79.09,78.54,74.5778,70.2365,UP,1
2019-10-23,78.68,77.65,78.462,74.7174,70.3331,UP,1
2019-10-24,79.41,79.8,78.552,74.91,70.4279,DOWN,0
2019-10-25,79.02,79.45,78.838,75.0882,70.5137,UP,1
2019-10-28,80.32,79.59,79.152,75.2624,70.5968,DOWN,0
2019-10-29,79.85,80.19,79.456,75.419,70.6902,DOWN,0
2019-10-30,79.85,80.3,79.69,75.5548,70.7816,UP,1
2019-10-31,80.86,79.97,79.98,75.6782,70.8789,UP,1
2019-11-01,97.22,91.88,83.62,76.1528,71.0537,UP,1
2019-11-04,101.51,98.32,87.858,76.7762,71.2449,DOWN,0
2019-11-05,101.3,100.15,92.148,77.3862,71.4417,UP,1
2019-11-06,101.4,100.76,96.458,78.01,71.6391,DOWN,0
2019-11-07,101.31,102.0,100.548,78.6448,71.8288,UP,1
2019-11-08,104.04,102.0,101.912,79.2954,72.0202,DOWN,0
