ticker,PANW US Equity,PANW US Equity,PANW US Equity,PANW US Equity,PANW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2016-02-12,41.247,40.973,40.152,54.2783,56.3428,UP,1
2016-02-16,42.58,42.457,40.9553,53.858,56.3095,UP,1
2016-02-17,44.223,43.13,41.9293,53.4917,56.2792,DOWN,0
2016-02-18,41.02,43.133,42.1053,53.0343,56.2297,UP,1
2016-02-19,42.387,41.043,42.2913,52.6017,56.1966,UP,1
2016-02-22,43.38,43.117,42.718,52.179,56.1705,DOWN,0
2016-02-23,42.503,43.37,42.7027,51.7619,56.134,UP,1
2016-02-24,42.647,41.983,42.3873,51.3482,56.0954,UP,1
2016-02-25,46.763,43.917,43.536,51.0499,56.0762,UP,1
2016-02-26,49.197,49.95,44.898,50.8093,56.0694,DOWN,0
2016-02-29,48.263,49.0,45.8747,50.5362,56.0582,UP,1
2016-03-01,49.547,48.913,47.2833,50.2786,56.0498,DOWN,0
2016-03-02,49.373,49.26,48.6287,50.0223,56.0388,UP,1
2016-03-03,50.673,49.61,49.4107,49.8165,56.0293,DOWN,0
2016-03-04,50.323,50.783,49.636,49.6089,56.017,UP,1
2016-03-07,51.48,50.193,50.2793,49.4275,56.0102,DOWN,0
2016-03-08,50.877,50.89,50.5453,49.2363,55.9977,UP,1
2016-03-09,51.05,51.05,50.8807,49.0658,55.9815,DOWN,0
2016-03-10,50.25,51.38,50.796,48.8932,55.9597,UP,1
2016-03-11,52.607,51.333,51.2527,48.7602,55.955,DOWN,0
2016-03-14,51.657,52.183,51.288,48.6147,55.936,DOWN,0
2016-03-15,51.11,51.573,51.3347,48.4627,55.909,UP,1
2016-03-16,51.57,50.817,51.4387,48.3506,55.8827,DOWN,0
2016-03-17,51.23,51.227,51.6347,48.2381,55.858,UP,1
2016-03-18,51.91,51.67,51.4953,48.1609,55.8356,DOWN,0
2016-03-21,51.633,51.96,51.4907,48.0997,55.8125,UP,1
2016-03-22,52.81,51.317,51.8307,48.071,55.7872,DOWN,0
2016-03-23,51.663,52.803,51.8493,48.0241,55.7575,UP,1
2016-03-24,51.91,51.583,51.9853,47.9864,55.7304,UP,1
2016-03-28,52.063,52.233,52.016,48.001,55.6996,UP,1
2016-03-29,53.1,52.17,52.3093,48.0022,55.6741,UP,1
2016-03-30,53.997,53.743,52.5467,48.05,55.651,UP,1
2016-03-31,54.38,53.693,53.09,48.1427,55.6282,DOWN,0
2016-04-01,53.707,53.723,53.4493,48.2375,55.6022,UP,1
2016-04-04,53.863,53.763,53.8093,48.3507,55.5704,DOWN,0
2016-04-05,50.64,52.333,53.3173,48.3735,55.5188,UP,1
2016-04-06,52.74,51.097,53.066,48.4512,55.4757,DOWN,0
2016-04-07,49.867,50.95,52.1633,48.4601,55.4183,DOWN,0
2016-04-08,49.283,50.567,51.2787,48.4701,55.3615,DOWN,0
2016-04-11,46.813,49.383,49.8687,48.4745,55.297,DOWN,0
2016-04-12,46.347,46.667,49.01,48.4048,55.2307,UP,1
2016-04-13,47.36,46.813,47.934,48.3483,55.1754,DOWN,0
2016-04-14,46.903,47.333,47.3413,48.3129,55.1235,DOWN,0
2016-04-15,46.887,46.673,46.862,48.2856,55.0668,UP,1
2016-04-18,47.18,46.807,46.9353,48.2606,55.0091,DOWN,0
2016-04-19,46.76,47.217,47.018,48.3457,54.9531,UP,1
2016-04-20,46.77,45.927,46.9,48.5099,54.8948,UP,1
2016-04-21,48.817,47.413,47.2827,48.6991,54.853,UP,1
2016-04-22,49.507,48.53,47.8067,48.8865,54.8131,UP,1
2016-04-25,50.17,49.19,48.4047,49.0607,54.7726,UP,1
2016-04-26,50.267,50.53,49.106,49.2411,54.7226,UP,1
2016-04-27,52.003,50.65,50.1527,49.4296,54.6807,DOWN,0
2016-04-28,50.48,51.667,50.4853,49.5547,54.626,DOWN,0
2016-04-29,50.29,50.447,50.642,49.7401,54.5689,UP,1
2016-05-02,50.627,50.55,50.7333,49.9049,54.5053,DOWN,0
2016-05-03,49.003,50.073,50.4807,50.0174,54.4315,DOWN,0
2016-05-04,47.357,48.52,49.5513,50.1145,54.3516,DOWN,0
2016-05-05,46.897,47.49,48.8347,50.1995,54.266,DOWN,0
2016-05-06,45.38,46.053,47.8527,50.1718,54.1722,UP,1
2016-05-09,46.417,45.793,47.0107,50.1162,54.0758,UP,1
2016-05-10,46.813,46.573,46.5727,50.0872,53.9817,DOWN,0
2016-05-11,46.497,46.88,46.4007,50.0262,53.9037,DOWN,0
2016-05-12,43.177,45.983,45.6567,49.9023,53.8082,UP,1
2016-05-13,43.657,43.053,45.312,49.7619,53.7204,UP,1
2016-05-16,44.913,43.817,45.0113,49.6537,53.6363,DOWN,0
2016-05-17,44.69,44.923,44.5867,49.5179,53.5501,UP,1
2016-05-18,45.583,44.61,44.404,49.4121,53.4698,UP,1
2016-05-19,46.403,46.51,45.0493,49.3191,53.3927,UP,1
2016-05-20,47.253,46.803,45.7687,49.2592,53.3118,UP,1
2016-05-23,47.99,47.42,46.384,49.1669,53.2609,UP,1
2016-05-24,48.703,48.193,47.1867,49.1078,53.2119,DOWN,0
2016-05-25,48.563,48.79,47.7827,49.0569,53.1598,UP,1
2016-05-26,49.393,48.237,48.3807,49.0133,53.1169,DOWN,0
2016-05-27,43.287,44.583,47.5873,48.8545,53.0483,UP,1
2016-05-31,43.487,43.367,46.6867,48.686,52.9778,UP,1
2016-06-01,44.823,43.07,45.9107,48.5498,52.9127,UP,1
2016-06-02,46.91,44.75,45.58,48.4318,52.8543,DOWN,0
2016-06-03,46.547,46.58,45.0107,48.3295,52.7976,DOWN,0
2016-06-06,46.533,46.547,45.66,48.2219,52.7401,DOWN,0
2016-06-07,45.753,46.387,46.1133,48.0957,52.7012,DOWN,0
2016-06-08,45.657,45.88,46.28,47.9469,52.6645,DOWN,0
2016-06-09,44.947,45.48,45.8873,47.7659,52.6308,DOWN,0
2016-06-10,43.753,44.55,45.3287,47.5533,52.5856,UP,1
2016-06-13,43.903,43.433,44.8027,47.3573,52.5252,DOWN,0
2016-06-14,43.413,44.013,44.3347,47.1483,52.4626,UP,1
2016-06-15,43.69,43.713,43.9413,47.0093,52.4011,DOWN,0
2016-06-16,43.32,43.273,43.616,46.8209,52.344,DOWN,0
2016-06-17,42.767,43.313,43.4187,46.6789,52.2881,DOWN,0
2016-06-20,42.72,43.363,43.182,46.5476,52.229,DOWN,0
2016-06-21,42.29,42.523,42.9573,46.4571,52.1704,DOWN,0
2016-06-22,41.517,42.37,42.5227,46.3605,52.1073,UP,1
2016-06-23,42.217,42.073,42.302,46.2577,52.041,DOWN,0
2016-06-24,40.593,40.72,41.8673,46.1315,51.9687,DOWN,0
2016-06-27,38.92,40.313,41.1073,45.9721,51.8676,UP,1
2016-06-28,39.473,39.683,40.544,45.818,51.7693,UP,1
2016-06-29,41.067,39.983,40.454,45.7041,51.6754,DOWN,0
2016-06-30,40.88,41.157,40.1867,45.5863,51.5745,DOWN,0
2016-07-01,40.357,40.89,40.1393,45.4171,51.472,DOWN,0
2016-07-05,39.627,40.017,40.2807,45.2195,51.363,UP,1
2016-07-06,39.99,39.337,40.384,45.0159,51.2547,UP,1
2016-07-07,40.543,40.073,40.2793,44.8215,51.1484,UP,1
2016-07-08,41.98,40.77,40.4993,44.621,51.0581,UP,1
2016-07-11,42.673,42.07,40.9627,44.4649,50.9727,DOWN,0
2016-07-12,42.297,42.467,41.4967,44.305,50.8829,UP,1
2016-07-13,42.447,42.323,41.988,44.1414,50.7938,DOWN,0
2016-07-14,41.543,42.853,42.188,43.9922,50.7086,DOWN,0
2016-07-15,41.223,41.637,42.0367,43.8695,50.6351,UP,1
2016-07-18,41.343,41.33,41.7707,43.7585,50.5551,UP,1
2016-07-19,41.82,41.677,41.6753,43.6873,50.4781,UP,1
2016-07-20,43.17,42.207,41.82,43.6223,50.402,DOWN,0
2016-07-21,42.2,43.067,41.9513,43.5301,50.3176,UP,1
2016-07-22,43.163,43.097,42.3393,43.4634,50.2432,UP,1
2016-07-25,43.84,43.173,42.8387,43.4767,50.1707,UP,1
2016-07-26,44.32,43.413,43.3387,43.4899,50.1097,DOWN,0
2016-07-27,43.69,44.58,43.4427,43.4655,50.0417,UP,1
2016-07-28,44.223,44.08,43.8473,43.4561,49.9831,DOWN,0
2016-07-29,43.63,43.41,43.9407,43.4171,49.9227,DOWN,0
2016-08-01,42.827,43.62,43.738,43.3455,49.863,DOWN,0
2016-08-02,42.797,42.797,43.4333,43.2564,49.7925,UP,1
2016-08-03,43.203,42.807,43.336,43.1607,49.7222,UP,1
2016-08-04,43.813,43.333,43.254,43.0629,49.6614,UP,1
2016-08-05,43.927,43.443,43.3133,42.9701,49.6042,DOWN,0
2016-08-08,42.8,44.0,43.308,42.8383,49.5519,UP,1
2016-08-09,43.613,42.757,43.4713,42.8448,49.4931,DOWN,0
2016-08-10,41.69,42.657,43.1687,42.8089,49.4362,UP,1
2016-08-11,41.823,41.827,42.7707,42.7489,49.3884,UP,1
2016-08-12,42.393,41.82,42.464,42.6585,49.3361,UP,1
2016-08-15,43.667,42.39,42.6373,42.6009,49.2813,UP,1
2016-08-16,45.2,43.753,42.9547,42.5743,49.2442,UP,1
2016-08-17,45.367,45.77,43.69,42.5665,49.2027,UP,1
2016-08-18,45.697,45.353,44.4647,42.5673,49.1576,DOWN,0
2016-08-19,45.58,45.397,45.102,42.58,49.1067,UP,1
2016-08-22,45.847,45.873,45.538,42.6219,49.0586,UP,1
2016-08-23,47.37,46.567,45.972,42.6912,49.0289,DOWN,0
2016-08-24,46.79,47.34,46.2567,42.7587,48.9931,UP,1
2016-08-25,46.797,46.95,46.4767,42.8209,48.9584,UP,1
2016-08-26,46.893,46.707,46.7393,42.8923,48.9307,UP,1
2016-08-29,47.163,47.073,47.0027,42.9803,48.9069,UP,1
2016-08-30,47.817,47.213,47.092,43.0822,48.8849,DOWN,0
2016-08-31,44.39,44.973,46.612,43.1242,48.8457,UP,1
2016-09-01,46.887,44.423,46.63,43.2316,48.8156,UP,1
2016-09-02,48.393,46.963,46.93,43.3551,48.7856,DOWN,0
2016-09-06,48.323,48.387,47.162,43.5097,48.7544,UP,1
2016-09-07,49.11,48.333,47.4207,43.7135,48.721,DOWN,0
2016-09-08,48.993,49.0,48.3413,43.9039,48.681,DOWN,0
2016-09-09,48.137,48.69,48.5913,44.0453,48.635,UP,1
2016-09-12,49.05,47.963,48.7227,44.2087,48.5755,DOWN,0
2016-09-13,49.02,49.017,48.862,44.382,48.5169,UP,1
2016-09-14,49.443,48.89,48.9287,44.5783,48.4543,UP,1
2016-09-15,49.497,49.573,49.0293,44.7685,48.3895,UP,1
2016-09-16,49.7,49.05,49.342,44.9516,48.3231,UP,1
2016-09-19,50.247,50.0,49.5813,45.1169,48.2564,DOWN,0
2016-09-20,50.023,50.333,49.782,45.2639,48.1938,DOWN,0
2016-09-21,49.873,49.947,49.868,45.4155,48.1237,UP,1
2016-09-22,50.86,50.223,50.1407,45.5837,48.0579,DOWN,0
2016-09-23,50.407,51.083,50.282,45.761,47.9874,DOWN,0
2016-09-26,49.947,49.987,50.222,45.9355,47.9203,UP,1
2016-09-27,50.633,50.0,50.344,46.1213,47.8569,UP,1
2016-09-28,51.52,50.763,50.6733,46.3153,47.8061,UP,1
2016-09-29,52.027,51.388,50.9067,46.4924,47.7601,UP,1
2016-09-30,53.11,52.063,51.4473,46.7106,47.716,DOWN,0
2016-10-03,53.027,53.023,52.0633,46.9079,47.669,UP,1
2016-10-04,53.34,53.0,52.6047,47.0979,47.6248,UP,1
2016-10-05,53.783,53.197,53.0573,47.2871,47.5889,DOWN,0
2016-10-06,53.2,53.637,53.292,47.4773,47.5514,UP,1
2016-10-07,53.307,53.39,53.3313,47.659,47.5151,DOWN,0
2016-10-10,53.247,53.367,53.3753,47.8513,47.4792,DOWN,0
2016-10-11,51.827,53.203,53.0727,48.0313,47.4405,DOWN,0
2016-10-12,51.407,49.517,52.5973,48.2035,47.4031,DOWN,0
2016-10-13,50.453,51.04,52.048,48.3485,47.3591,DOWN,0
2016-10-14,50.163,50.843,51.4193,48.4755,47.3152,DOWN,0
2016-10-17,48.667,50.4,50.5033,48.5703,47.265,UP,1
2016-10-18,49.487,49.353,50.0353,48.7041,47.2266,DOWN,0
2016-10-19,49.387,49.63,49.6313,48.8195,47.1892,UP,1
2016-10-20,49.513,49.4,49.4433,48.976,47.158,UP,1
2016-10-21,50.057,49.447,49.422,49.1407,47.1348,UP,1
2016-10-24,50.51,50.263,49.7907,49.303,47.1161,DOWN,0
2016-10-25,49.94,50.377,49.8813,49.4285,47.0958,UP,1
2016-10-26,50.483,49.9,50.1007,49.5341,47.0792,DOWN,0
2016-10-27,49.883,50.683,50.1747,49.6245,47.0719,UP,1
2016-10-28,50.53,49.923,50.2693,49.7211,47.0594,UP,1
2016-10-31,51.277,50.823,50.4227,49.8351,47.0577,DOWN,0
2016-11-01,50.603,51.25,50.5553,49.9302,47.062,DOWN,0
2016-11-02,48.94,50.503,50.2467,49.9616,47.0619,DOWN,0
2016-11-03,48.533,49.017,49.9767,49.9965,47.0636,UP,1
2016-11-04,49.333,48.793,49.7373,50.0472,47.0627,UP,1
2016-11-07,50.81,50.28,49.644,50.1255,47.0725,UP,1
2016-11-08,50.977,50.603,49.7187,50.2018,47.0803,UP,1
2016-11-09,53.007,50.46,50.532,50.3056,47.1014,DOWN,0
2016-11-10,50.637,53.333,50.9527,50.4305,47.1216,UP,1
2016-11-11,52.003,50.333,51.4867,50.5329,47.1325,UP,1
2016-11-14,52.15,52.117,51.7547,50.608,47.1423,UP,1
2016-11-15,53.15,52.547,52.1893,50.7045,47.1647,UP,1
2016-11-16,53.477,52.72,52.2833,50.7919,47.1908,UP,1
2016-11-17,54.717,53.24,53.0993,50.9063,47.2222,DOWN,0
2016-11-18,53.783,54.857,53.4553,51.0193,47.2786,DOWN,0
2016-11-21,53.687,54.213,53.7627,51.112,47.3542,DOWN,0
2016-11-22,46.577,47.86,52.448,51.0631,47.3904,DOWN,0
2016-11-23,46.563,46.753,51.0653,51.0055,47.4225,UP,1
2016-11-25,47.17,46.667,49.556,50.959,47.451,DOWN,0
2016-11-28,45.42,47.123,47.8833,50.8734,47.4719,DOWN,0
2016-11-29,44.527,45.317,46.0513,50.759,47.4816,UP,1
2016-11-30,44.79,44.723,45.694,50.6543,47.4845,DOWN,0
2016-12-01,43.207,44.8,45.0227,50.521,47.4954,DOWN,0
2016-12-02,42.22,42.827,44.0327,50.3482,47.4946,UP,1
2016-12-05,42.983,42.5,43.5453,50.1997,47.4926,UP,1
2016-12-06,43.117,43.423,43.2633,50.0631,47.4957,UP,1
2016-12-07,43.123,42.97,42.93,49.9129,47.498,UP,1
2016-12-08,43.547,43.24,42.998,49.7535,47.482,DOWN,0
2016-12-09,43.357,43.883,43.2253,49.5801,47.4528,DOWN,0
2016-12-12,42.597,43.32,43.148,49.3698,47.4244,UP,1
2016-12-13,43.08,42.963,43.1407,49.1709,47.3921,DOWN,0
2016-12-14,42.737,43.067,43.0633,48.9588,47.3589,UP,1
2016-12-15,43.003,43.0,42.9547,48.7432,47.3206,UP,1
2016-12-16,43.107,43.0,42.9047,48.5413,47.2845,DOWN,0
2016-12-19,42.813,43.167,42.948,48.3315,47.2411,DOWN,0
2016-12-20,42.107,43.007,42.7533,48.1087,47.1973,DOWN,0
2016-12-21,42.037,41.777,42.6133,47.9129,47.1522,DOWN,0
2016-12-22,41.687,42.263,42.35,47.7185,47.1094,UP,1
2016-12-23,42.467,41.667,42.222,47.5587,47.0587,DOWN,0
2016-12-27,42.363,42.34,42.132,47.4027,47.0122,DOWN,0
2016-12-28,41.657,42.287,42.042,47.2625,46.965,UP,1
2016-12-29,41.71,41.667,41.9767,47.107,46.9157,DOWN,0
2016-12-30,41.683,41.92,41.976,46.9529,46.8679,UP,1
2017-01-03,42.313,41.95,41.9453,46.8089,46.82,UP,1
2017-01-04,42.667,42.4,42.006,46.6611,46.7751,UP,1
2017-01-05,43.99,42.68,42.4727,46.5307,46.731,UP,1
2017-01-06,45.017,44.09,43.134,46.4323,46.6978,DOWN,0
2017-01-09,44.573,45.227,43.712,46.3141,46.6611,UP,1
2017-01-10,44.893,44.937,44.228,46.2143,46.6253,UP,1
2017-01-11,45.833,45.28,44.8613,46.1203,46.5889,DOWN,0
2017-01-12,45.453,45.767,45.154,46.0039,46.5462,UP,1
2017-01-13,46.16,45.593,45.3827,45.915,46.5051,DOWN,0
2017-01-17,46.15,46.027,45.698,45.8592,46.4673,UP,1
2017-01-18,46.253,45.837,45.97,45.8136,46.4293,UP,1
2017-01-19,47.307,47.233,46.2647,45.7731,46.4126,UP,1
2017-01-20,47.37,47.273,46.648,45.7043,46.3858,DOWN,0
2017-01-23,46.947,47.373,46.8053,45.6237,46.3712,UP,1
2017-01-24,47.993,47.19,47.174,45.5234,46.3647,UP,1
2017-01-25,48.707,48.397,47.6647,45.4848,46.3742,DOWN,0
2017-01-26,48.517,49.0,47.9067,45.4151,46.385,DOWN,0
2017-01-27,48.393,48.333,48.1113,45.3399,46.3902,DOWN,0
2017-01-30,48.293,48.323,48.3807,45.2428,46.3971,UP,1
2017-01-31,49.187,48.207,48.6193,45.157,46.4086,DOWN,0
2017-02-01,48.697,49.333,48.6173,45.0366,46.4162,DOWN,0
2017-02-02,48.523,48.403,48.6187,44.9314,46.425,UP,1
2017-02-03,50.34,49.837,49.008,44.8645,46.4429,DOWN,0
2017-02-06,49.88,49.907,49.3253,44.9305,46.4482,UP,1
2017-02-07,50.05,50.0,49.498,45.0003,46.4509,UP,1
2017-02-08,50.63,50.433,49.8847,45.0695,46.4532,UP,1
2017-02-09,51.83,50.967,50.546,45.1977,46.461,DOWN,0
2017-02-10,51.763,51.85,50.8307,45.3424,46.4598,UP,1
2017-02-13,52.077,51.803,51.27,45.4881,46.4678,UP,1
2017-02-14,52.303,51.73,51.7207,45.6701,46.4779,DOWN,0
2017-02-15,51.783,52.303,51.9513,45.8613,46.4837,DOWN,0
2017-02-16,50.977,51.797,51.7807,46.0212,46.4935,UP,1
2017-02-17,51.587,50.863,51.7453,46.1906,46.5147,UP,1
2017-02-21,51.933,51.6,51.7167,46.3668,46.5399,DOWN,0
2017-02-22,51.79,51.963,51.614,46.5317,46.5719,DOWN,0
2017-02-23,50.913,51.743,51.44,46.6828,46.5944,UP,1
2017-02-24,51.003,50.5,51.4453,46.8509,46.6154,UP,1
2017-02-27,51.317,51.0,51.3913,47.0157,46.6395,DOWN,0
2017-02-28,50.633,51.123,51.1313,47.1736,46.6767,DOWN,0
2017-03-01,38.403,39.987,48.454,47.0816,46.6505,UP,1
2017-03-02,38.83,38.74,46.0373,46.9961,46.6201,DOWN,0
2017-03-03,38.517,39.037,43.54,46.9101,46.5892,DOWN,0
2017-03-06,38.217,38.643,40.92,46.8323,46.5524,DOWN,0
2017-03-07,38.083,38.257,38.41,46.7533,46.5108,UP,1
2017-03-08,38.183,38.263,38.366,46.6832,46.4654,UP,1
2017-03-09,38.35,38.323,38.27,46.6009,46.4172,UP,1
2017-03-10,39.627,38.387,38.492,46.5461,46.3718,DOWN,0
2017-03-13,39.227,39.7,38.694,46.4975,46.3251,DOWN,0
2017-03-14,38.88,39.05,38.8533,46.4409,46.2726,UP,1
2017-03-15,38.983,38.94,39.0133,46.3869,46.2511,UP,1
2017-03-16,38.993,39.133,39.142,46.3205,46.2286,DOWN,0
2017-03-17,38.603,39.16,38.9373,46.2393,46.1975,DOWN,0
2017-03-20,38.29,38.5,38.75,46.1253,46.1544,DOWN,0
2017-03-21,37.033,38.29,38.3807,45.9656,46.1068,UP,1
2017-03-22,37.24,37.067,38.032,45.8189,46.0604,UP,1
2017-03-23,37.297,37.323,37.6927,45.667,46.0181,DOWN,0
2017-03-24,37.257,37.45,37.4233,45.4955,45.9761,UP,1
2017-03-27,37.267,36.83,37.2187,45.3317,45.9377,UP,1
2017-03-28,37.623,37.303,37.3367,45.161,45.907,UP,1
2017-03-29,37.81,37.717,37.4507,44.9942,45.8766,UP,1
2017-03-30,37.833,38.103,37.558,44.8258,45.8487,DOWN,0
2017-03-31,37.56,37.723,37.6187,44.6309,45.818,DOWN,0
2017-04-03,37.007,37.61,37.5667,44.4236,45.7864,DOWN,0
2017-04-04,36.607,36.947,37.3633,44.2168,45.7556,DOWN,0
2017-04-05,36.003,36.667,37.002,43.977,45.7221,UP,1
2017-04-06,36.96,36.167,36.8273,43.7421,45.6954,UP,1
2017-04-07,37.4,37.193,36.7953,43.5197,45.6748,UP,1
2017-04-10,37.47,37.353,36.888,43.3013,45.6511,UP,1
2017-04-11,37.823,37.203,37.1313,43.0919,45.6372,DOWN,0
2017-04-12,37.793,37.667,37.4893,42.864,45.6316,DOWN,0
2017-04-13,37.403,37.9,37.578,42.6381,45.6212,DOWN,0
2017-04-17,36.623,36.833,37.4227,42.4001,45.599,DOWN,0
2017-04-18,36.363,36.557,37.2013,42.1206,45.5764,UP,1
2017-04-19,36.387,36.363,36.914,41.8507,45.5566,DOWN,0
2017-04-20,36.28,36.417,36.6113,41.5753,45.5399,DOWN,0
2017-04-21,36.183,36.477,36.3673,41.2864,45.5208,UP,1
2017-04-24,36.607,36.453,36.364,40.9819,45.5011,UP,1
2017-04-25,36.8,36.73,36.4513,40.6827,45.4752,DOWN,0
2017-04-26,36.423,36.8,36.4587,40.3696,45.444,UP,1
2017-04-27,36.65,36.707,36.5327,40.0565,45.4158,DOWN,0
2017-04-28,36.137,36.607,36.5233,39.7436,45.3842,UP,1
2017-05-01,36.14,36.25,36.43,39.4469,45.3572,UP,1
2017-05-02,36.637,36.14,36.3973,39.1479,45.3343,UP,1
2017-05-03,37.713,37.247,36.6553,38.8635,45.3161,UP,1
2017-05-04,38.547,37.777,37.0347,38.5986,45.2997,UP,1
2017-05-05,38.77,38.493,37.5613,38.3557,45.2777,UP,1
2017-05-08,38.943,38.737,38.122,38.1145,45.2615,UP,1
2017-05-09,39.433,38.833,38.6813,37.8769,45.2428,DOWN,0
2017-05-10,38.61,38.87,38.8607,37.6364,45.2167,DOWN,0
2017-05-11,38.383,38.567,38.828,37.636,45.187,UP,1
2017-05-12,38.82,38.31,38.838,37.6358,45.1626,UP,1
2017-05-15,39.87,40.437,39.0233,37.6629,45.1409,DOWN,0
2017-05-16,39.557,40.0,39.048,37.6897,45.1205,DOWN,0
2017-05-17,38.157,39.107,38.9573,37.6911,45.0971,DOWN,0
2017-05-18,37.903,37.863,38.8613,37.6855,45.0727,UP,1
2017-05-19,38.833,39.333,38.864,37.6952,45.0508,UP,1
2017-05-22,39.037,39.137,38.6973,37.6834,45.0269,UP,1
2017-05-23,39.373,39.133,38.6607,37.6863,45.0042,DOWN,0
2017-05-24,39.323,39.503,38.894,37.6952,44.9868,DOWN,0
2017-05-25,39.213,39.48,39.156,37.6998,44.9648,UP,1
2017-05-26,39.36,39.083,39.2613,37.7071,44.9531,DOWN,0
2017-05-30,39.0,39.41,39.254,37.7151,44.939,UP,1
2017-05-31,39.53,39.2,39.2853,37.7399,44.9247,UP,1
2017-06-01,46.33,44.377,40.6867,37.9258,44.938,DOWN,0
2017-06-02,46.037,45.757,42.0513,38.1017,44.9422,UP,1
2017-06-05,46.84,45.83,43.5473,38.2926,44.9496,DOWN,0
2017-06-06,46.38,46.49,45.0233,38.4751,44.953,UP,1
2017-06-07,46.677,46.33,46.4527,38.6633,44.9585,DOWN,0
2017-06-08,46.407,46.667,46.468,38.8389,44.9613,DOWN,0
2017-06-09,44.68,46.29,46.1967,38.9763,44.9478,DOWN,0
2017-06-12,44.333,44.1,45.6953,39.1063,44.9355,UP,1
2017-06-13,44.917,44.667,45.4027,39.2535,44.9261,DOWN,0
2017-06-14,44.627,44.967,44.9927,39.4059,44.9148,DOWN,0
2017-06-15,44.013,43.81,44.514,39.554,44.8991,DOWN,0
2017-06-16,43.863,44.027,44.3507,39.7112,44.8793,UP,1
2017-06-19,44.713,44.033,44.4267,39.8663,44.8809,DOWN,0
2017-06-20,44.11,44.567,44.2653,40.0005,44.867,UP,1
2017-06-21,44.313,44.08,44.2027,40.1373,44.8466,UP,1
2017-06-22,45.353,44.333,44.4707,40.2879,44.8318,UP,1
2017-06-23,46.137,45.423,44.9253,40.4548,44.8169,DOWN,0
2017-06-26,45.703,46.15,45.1233,40.6208,44.8005,DOWN,0
2017-06-27,44.993,45.613,45.3,40.7882,44.7847,UP,1
2017-06-28,45.397,45.11,45.5167,40.9689,44.7665,DOWN,0
2017-06-29,44.9,45.533,45.426,41.1391,44.7459,DOWN,0
2017-06-30,44.603,45.127,45.1193,41.3056,44.7217,DOWN,0
2017-07-03,44.31,44.95,44.8407,41.4681,44.6957,UP,1
2017-07-05,44.61,44.313,44.764,41.6282,44.6703,DOWN,0
2017-07-06,44.213,44.36,44.5273,41.7765,44.6401,UP,1
2017-07-07,45.383,45.05,44.624,41.9557,44.6169,UP,1
2017-07-10,45.857,45.487,44.8747,42.1398,44.5968,UP,1
2017-07-11,46.287,45.887,45.27,42.3428,44.574,UP,1
2017-07-12,46.463,46.6,45.6407,42.5493,44.5543,UP,1
2017-07-13,47.0,46.74,46.198,42.7565,44.5395,DOWN,0
2017-07-14,46.32,46.327,46.3853,42.9287,44.518,DOWN,0
2017-07-17,46.22,46.173,46.458,43.0821,44.4915,UP,1
2017-07-18,46.477,46.0,46.496,43.2363,44.4637,UP,1
2017-07-19,46.923,46.667,46.588,43.3959,44.4328,DOWN,0
2017-07-20,46.503,45.95,46.4887,43.5373,44.4002,DOWN,0
2017-07-21,46.24,46.423,46.4727,43.6899,44.3647,UP,1
2017-07-24,46.483,46.317,46.5253,43.8519,44.3282,UP,1
2017-07-25,46.487,46.62,46.5273,44.0052,44.2946,DOWN,0
2017-07-26,46.243,46.667,46.3913,44.1327,44.2593,DOWN,0
2017-07-27,45.007,46.363,46.092,44.2417,44.2181,DOWN,0
2017-07-28,44.567,44.82,45.7573,44.3699,44.1818,DOWN,0
2017-07-31,43.927,44.623,45.246,44.4903,44.1444,UP,1
2017-08-01,44.36,44.193,44.8207,44.6009,44.1139,DOWN,0
2017-08-02,43.783,44.753,44.3287,44.6958,44.082,UP,1
2017-08-03,43.917,43.93,44.1107,44.7867,44.0583,DOWN,0
2017-08-04,43.49,44.063,43.8953,44.87,44.0283,UP,1
2017-08-07,43.66,43.52,43.842,44.9589,43.9996,DOWN,0
2017-08-08,43.213,43.443,43.6127,45.036,43.9681,UP,1
2017-08-09,43.297,42.893,43.5153,45.1219,43.9343,DOWN,0
2017-08-10,42.573,42.95,43.2467,45.1828,43.8947,UP,1
2017-08-11,42.947,42.213,43.138,45.1151,43.8597,UP,1
2017-08-14,43.647,43.333,43.1353,45.0673,43.8255,UP,1
2017-08-15,43.81,43.907,43.2547,45.0067,43.7951,UP,1
2017-08-16,44.31,43.91,43.4573,44.9653,43.764,DOWN,0
2017-08-17,43.52,44.227,43.6467,44.9022,43.7253,DOWN,0
2017-08-18,43.423,43.467,43.742,44.8425,43.6894,UP,1
2017-08-21,43.69,43.327,43.7507,44.8227,43.6631,UP,1
2017-08-22,44.153,43.76,43.8193,44.8191,43.6412,DOWN,0
2017-08-23,43.48,43.82,43.6533,44.7904,43.6119,UP,1
2017-08-24,43.913,43.777,43.732,44.7761,43.5775,DOWN,0
2017-08-25,42.877,43.403,43.6227,44.7534,43.537,UP,1
2017-08-28,43.093,42.933,43.5033,44.738,43.4874,UP,1
2017-08-29,43.36,42.683,43.3447,44.7109,43.451,UP,1
2017-08-30,44.267,43.533,43.502,44.7141,43.4123,DOWN,0
2017-08-31,44.23,44.513,43.5653,44.7124,43.3727,UP,1
