ticker,LH US Equity,LH US Equity,LH US Equity,LH US Equity,LH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-10-02,151.38,151.11,144.3259,150.478,155.7888,DOWN,0
2017-10-03,150.92,151.48,144.4436,150.498,155.6494,UP,1
2017-10-04,152.18,150.9,144.5657,151.04,155.5544,DOWN,0
2017-10-05,151.68,152.37,144.685,151.426,155.3646,DOWN,0
2017-10-06,151.65,151.74,144.8014,151.562,155.1956,DOWN,0
2017-10-09,149.27,151.46,144.9056,151.14,154.9796,UP,1
2017-10-10,149.48,149.63,145.0189,150.852,154.791,DOWN,0
2017-10-11,149.28,149.31,145.1242,150.272,154.5674,UP,1
2017-10-12,150.26,149.56,145.232,149.988,154.3756,DOWN,0
2017-10-13,149.6,150.16,145.3422,149.578,154.1564,UP,1
2017-10-16,149.67,149.58,145.4497,149.658,153.9768,UP,1
2017-10-17,149.73,149.46,145.5565,149.708,153.8072,DOWN,0
2017-10-18,147.99,149.95,145.6511,149.45,153.6184,UP,1
2017-10-19,151.32,148.29,145.7572,149.662,153.4898,UP,1
2017-10-20,151.72,151.6,145.8702,150.086,153.3962,UP,1
2017-10-23,151.77,152.24,145.9824,150.506,153.3074,DOWN,0
2017-10-24,150.86,151.3,146.083,150.732,153.1946,UP,1
2017-10-25,152.71,150.75,146.1863,151.676,153.1136,UP,1
2017-10-26,153.39,153.36,146.2785,152.09,153.0526,UP,1
2017-10-27,155.4,154.04,146.3823,152.826,153.0694,DOWN,0
2017-10-30,154.17,155.07,146.4815,153.306,153.0746,DOWN,0
2017-10-31,153.71,153.85,146.5801,153.876,153.074,DOWN,0
2017-11-01,151.31,153.63,146.6647,153.596,152.9922,UP,1
2017-11-02,151.81,151.66,146.76,153.28,152.9552,UP,1
2017-11-03,153.74,152.25,146.8667,152.948,152.9416,DOWN,0
2017-11-06,151.74,153.21,146.9627,152.462,152.881,UP,1
2017-11-07,152.39,152.23,147.0595,152.198,152.8644,DOWN,0
2017-11-08,151.79,151.87,147.143,152.294,152.8426,UP,1
2017-11-09,152.09,151.16,147.2343,152.35,152.8076,DOWN,0
2017-11-10,150.46,151.55,147.3184,151.694,152.6794,DOWN,0
2017-11-13,149.87,149.75,147.4053,151.32,152.5246,UP,1
2017-11-14,149.91,149.68,147.4838,150.824,152.3828,DOWN,0
2017-11-15,149.37,149.41,147.5488,150.34,152.2006,UP,1
2017-11-16,151.02,150.27,147.6214,150.126,152.0602,DOWN,0
2017-11-17,150.36,150.44,147.6848,150.106,151.9164,UP,1
2017-11-20,150.72,149.25,147.7891,150.276,151.7466,UP,1
2017-11-21,152.84,151.38,147.9003,150.862,151.63,DOWN,0
2017-11-22,151.91,152.82,148.0024,151.37,151.564,DOWN,0
2017-11-24,151.09,151.72,148.0887,151.384,151.504,UP,1
2017-11-27,151.55,150.78,148.1714,151.622,151.463,DOWN,0
2017-11-28,151.22,151.91,148.2528,151.722,151.4124,UP,1
2017-11-29,157.02,151.24,148.3585,152.558,151.4958,UP,1
2017-11-30,158.27,156.98,148.468,153.83,151.5782,DOWN,0
2017-12-01,156.49,158.35,148.5548,154.91,151.6302,UP,1
2017-12-04,157.91,156.62,148.6464,156.182,151.687,DOWN,0
2017-12-05,155.22,158.3,148.7243,156.982,151.785,UP,1
2017-12-06,155.51,155.45,148.8068,156.68,151.8788,DOWN,0
2017-12-07,155.26,155.45,148.8817,156.078,151.9946,UP,1
2017-12-08,156.26,155.35,148.9486,156.032,152.1248,DOWN,0
2017-12-11,155.79,155.68,149.0134,155.608,152.2212,UP,1
2017-12-12,156.02,156.4,149.0822,155.768,152.314,UP,1
2017-12-13,156.26,155.36,149.1498,155.918,152.4208,DOWN,0
2017-12-14,155.84,156.67,149.2194,156.034,152.494,UP,1
2017-12-15,159.06,156.53,149.3032,156.594,152.6416,UP,1
2017-12-18,161.46,159.85,149.3984,157.728,152.8378,UP,1
2017-12-19,163.95,162.0,149.5077,159.314,153.1314,DOWN,0
2017-12-20,163.03,163.66,149.6123,160.668,153.4024,DOWN,0
2017-12-21,161.38,163.4,149.7035,161.776,153.6444,DOWN,0
2017-12-22,160.72,161.02,149.7874,162.108,153.8536,UP,1
2017-12-26,161.04,161.1,149.8714,162.024,154.0824,DOWN,0
2017-12-27,160.75,161.24,149.9597,161.384,154.304,UP,1
2017-12-28,160.85,161.37,150.0426,160.948,154.5264,DOWN,0
2017-12-29,159.51,161.36,150.1193,160.574,154.7568,UP,1
2018-01-02,162.3,160.0,150.212,160.89,154.9764,UP,1
2018-01-03,163.05,162.92,150.3091,161.292,155.203,DOWN,0
2018-01-04,162.46,163.67,150.409,161.634,155.4168,UP,1
2018-01-05,166.48,163.48,150.5299,162.76,155.7292,DOWN,0
2018-01-08,165.94,166.48,150.6521,164.046,155.9938,UP,1
2018-01-09,170.54,166.12,150.7948,165.694,156.3368,DOWN,0
2018-01-10,170.47,169.81,150.9345,167.178,156.6382,DOWN,0
2018-01-11,170.28,170.53,151.0714,168.742,156.9604,UP,1
2018-01-12,171.64,170.92,151.2136,169.774,157.319,DOWN,0
2018-01-16,171.0,171.83,151.3487,170.786,157.7128,UP,1
2018-01-17,172.65,171.58,151.4946,171.208,158.1296,UP,1
2018-01-18,173.11,172.48,151.6374,171.736,158.517,UP,1
2018-01-19,174.39,174.06,151.7918,172.558,158.97,UP,1
2018-01-22,176.26,174.68,151.9554,173.482,159.4474,DOWN,0
2018-01-23,175.78,175.65,152.1142,174.438,159.9272,DOWN,0
2018-01-24,174.84,176.74,152.2714,174.876,160.3822,DOWN,0
2018-01-25,174.71,175.32,152.4275,175.196,160.8672,UP,1
2018-01-26,176.41,174.75,152.5929,175.6,161.398,UP,1
2018-01-29,178.11,179.51,152.7706,175.97,161.962,DOWN,0
2018-01-30,177.47,177.17,152.9474,176.308,162.524,DOWN,0
2018-01-31,174.5,177.68,153.1074,176.24,162.9936,DOWN,0
2018-02-01,173.04,173.87,153.2616,175.906,163.4472,DOWN,0
2018-02-02,169.66,171.97,153.3959,174.556,163.826,DOWN,0
2018-02-05,163.22,169.72,153.4837,171.578,164.0336,UP,1
2018-02-06,168.67,161.38,153.6106,169.818,164.3688,UP,1
2018-02-07,169.66,169.21,153.7359,168.85,164.7402,DOWN,0
2018-02-08,165.46,169.29,153.8687,167.334,165.0184,UP,1
2018-02-09,168.08,166.77,154.0157,167.018,165.3556,UP,1
2018-02-12,168.49,168.88,154.1597,168.072,165.585,UP,1
2018-02-13,171.01,167.75,154.314,168.54,165.8398,UP,1
2018-02-14,172.69,170.14,154.4724,169.146,166.1638,UP,1
2018-02-15,173.96,173.43,154.6369,170.846,166.4848,UP,1
2018-02-16,177.79,173.68,154.8228,172.788,166.9362,DOWN,0
2018-02-20,174.41,177.16,154.9904,173.972,167.3142,DOWN,0
2018-02-21,173.76,174.42,155.1473,174.522,167.6842,DOWN,0
2018-02-22,171.21,174.27,155.2924,174.226,167.9832,UP,1
2018-02-23,172.37,172.28,155.4441,173.908,168.3148,UP,1
2018-02-26,174.84,173.64,155.6098,173.318,168.6912,UP,1
2018-02-27,175.34,175.0,155.7808,173.504,169.0728,DOWN,0
2018-02-28,172.7,176.74,155.9477,173.292,169.41,DOWN,0
2018-03-01,170.34,172.31,156.0968,173.118,169.6356,UP,1
2018-03-02,172.23,169.58,156.2672,173.09,169.851,UP,1
2018-03-05,173.99,171.37,156.4496,172.92,170.0518,DOWN,0
2018-03-06,172.72,174.48,156.6219,172.396,170.2456,DOWN,0
2018-03-07,171.45,171.44,156.7824,172.146,170.447,UP,1
2018-03-08,172.8,172.6,156.9449,172.638,170.6886,UP,1
2018-03-09,175.75,173.4,157.1252,173.342,170.9828,DOWN,0
2018-03-12,175.61,175.5,157.2998,173.666,171.28,DOWN,0
2018-03-13,174.65,176.62,157.4641,174.052,171.556,DOWN,0
2018-03-14,174.35,175.14,157.6353,174.632,171.8528,DOWN,0
2018-03-15,173.83,174.39,157.8119,174.838,172.0834,DOWN,0
2018-03-16,173.83,173.85,157.986,174.454,172.299,DOWN,0
2018-03-19,170.58,173.62,158.1286,173.448,172.4614,DOWN,0
2018-03-20,170.5,170.92,158.2732,172.618,172.5418,DOWN,0
2018-03-21,169.57,170.76,158.4214,171.662,172.6144,DOWN,0
2018-03-22,165.7,168.51,158.5535,170.036,172.5176,DOWN,0
2018-03-23,162.49,166.4,158.6636,167.768,172.358,UP,1
2018-03-26,164.74,164.43,158.7879,166.6,172.2472,DOWN,0
2018-03-27,162.73,165.54,158.8985,165.046,172.069,DOWN,0
2018-03-28,161.53,163.21,159.0026,163.438,171.8796,UP,1
2018-03-29,161.75,162.25,159.1031,162.648,171.6616,DOWN,0
2018-04-02,160.33,162.27,159.1992,162.216,171.406,UP,1
2018-04-03,163.47,161.44,159.3146,161.962,171.1876,UP,1
2018-04-04,163.84,161.58,159.4299,162.184,170.9392,UP,1
2018-04-05,165.06,164.43,159.5458,162.89,170.7248,DOWN,0
2018-04-06,161.65,164.18,159.6318,162.87,170.461,UP,1
2018-04-09,162.64,162.2,159.7139,163.332,170.2196,UP,1
2018-04-10,165.14,164.66,159.7879,163.666,169.9942,DOWN,0
2018-04-11,164.17,163.48,159.8507,163.732,169.7154,UP,1
2018-04-12,164.9,165.12,159.9137,163.7,169.464,DOWN,0
2018-04-13,164.82,165.77,159.9863,164.334,169.2704,UP,1
2018-04-16,166.5,166.02,160.0539,165.106,169.1396,UP,1
2018-04-17,166.78,167.91,160.1276,165.434,169.082,UP,1
2018-04-18,167.6,166.75,160.1949,166.12,169.1696,UP,1
2018-04-19,168.26,167.14,160.2782,166.792,169.1614,DOWN,0
2018-04-20,165.17,167.98,160.3374,166.862,169.0716,UP,1
2018-04-23,166.62,165.5,160.4155,166.886,169.0948,DOWN,0
2018-04-24,166.08,166.75,160.4887,166.746,169.0548,UP,1
2018-04-25,172.71,161.12,160.5946,167.768,169.1392,DOWN,0
2018-04-26,172.48,172.81,160.6997,168.612,169.1686,UP,1
2018-04-27,174.52,172.6,160.81,170.482,169.2052,DOWN,0
2018-04-30,170.75,175.37,160.9017,171.308,169.141,UP,1
2018-05-01,170.88,172.57,160.9896,172.268,169.0028,UP,1
2018-05-02,170.94,170.81,161.0759,171.914,168.9334,DOWN,0
2018-05-03,169.64,170.41,161.1575,171.346,168.851,UP,1
2018-05-04,171.3,168.92,161.239,170.702,168.8528,DOWN,0
2018-05-07,171.11,171.48,161.3139,170.774,168.8276,DOWN,0
2018-05-08,170.0,171.05,161.3812,170.598,168.7308,UP,1
2018-05-09,171.86,170.37,161.451,170.782,168.6612,UP,1
2018-05-10,174.0,172.61,161.5364,171.654,168.6872,UP,1
2018-05-11,175.94,174.16,161.6102,172.582,168.7992,UP,1
2018-05-14,177.14,175.77,161.6954,173.788,168.8974,DOWN,0
2018-05-15,175.83,176.19,161.7742,174.954,168.9342,UP,1
2018-05-16,176.87,176.34,161.864,175.956,169.0172,DOWN,0
2018-05-17,176.3,176.8,161.9432,176.416,169.1142,DOWN,0
2018-05-18,176.21,176.55,162.025,176.47,169.1824,UP,1
2018-05-21,177.68,176.85,162.1106,176.578,169.221,DOWN,0
2018-05-22,176.67,178.39,162.2007,176.746,169.2422,DOWN,0
2018-05-23,175.57,175.91,162.2875,176.486,169.2606,DOWN,0
2018-05-24,175.4,175.53,162.3774,176.306,169.2816,UP,1
2018-05-25,182.14,177.09,162.4993,177.492,169.4478,DOWN,0
2018-05-29,180.11,181.26,162.6179,177.978,169.5734,UP,1
2018-05-30,183.08,180.68,162.7522,179.26,169.8234,DOWN,0
2018-05-31,180.59,182.57,162.8727,180.264,170.0252,UP,1
2018-06-01,182.42,181.18,163.001,181.668,170.2822,UP,1
2018-06-04,183.05,183.64,163.134,181.85,170.6292,DOWN,0
2018-06-05,182.35,182.37,163.273,182.298,171.0264,UP,1
2018-06-06,184.61,182.77,163.4265,182.604,171.4238,DOWN,0
2018-06-07,183.96,186.66,163.5776,183.278,171.8484,UP,1
2018-06-08,186.96,183.68,163.7354,184.186,172.357,UP,1
2018-06-11,188.95,186.79,163.9118,185.366,172.901,UP,1
2018-06-12,188.98,188.84,164.0846,186.692,173.474,DOWN,0
2018-06-13,187.75,189.83,164.2495,187.32,173.9596,UP,1
2018-06-14,187.88,187.85,164.4228,188.104,174.4404,UP,1
2018-06-15,189.41,187.84,164.6055,188.594,174.9274,DOWN,0
2018-06-18,185.91,188.1,164.7658,187.986,175.4126,UP,1
2018-06-19,187.31,184.96,164.918,187.652,175.906,DOWN,0
2018-06-20,187.17,187.01,165.0658,187.536,176.3466,UP,1
2018-06-21,187.58,187.34,165.2187,187.476,176.8148,UP,1
2018-06-22,189.13,187.89,165.372,187.42,177.2994,DOWN,0
2018-06-25,187.51,189.09,165.5193,187.74,177.7532,DOWN,0
2018-06-26,183.23,187.38,165.6477,186.924,178.0878,DOWN,0
2018-06-27,179.39,180.05,165.7486,185.368,178.34,UP,1
2018-06-28,179.5,178.35,165.8528,183.752,178.578,UP,1
2018-06-29,179.53,179.72,165.9744,181.832,178.8034,UP,1
2018-07-02,180.78,178.98,166.1078,180.486,179.1156,DOWN,0
2018-07-03,179.91,181.12,166.2394,179.822,179.3814,UP,1
2018-07-05,180.79,180.25,166.3746,180.102,179.6756,UP,1
2018-07-06,181.34,181.19,166.517,180.47,179.8482,UP,1
2018-07-09,182.13,182.65,166.6569,180.99,180.0412,UP,1
2018-07-10,184.5,182.71,166.81,181.734,180.2408,DOWN,0
2018-07-11,184.46,183.76,166.9569,182.644,180.515,UP,1
2018-07-12,186.0,185.22,167.1353,183.686,180.8174,UP,1
2018-07-13,187.21,185.7,167.3173,184.86,181.1428,DOWN,0
2018-07-16,186.44,187.22,167.5021,185.722,181.4788,DOWN,0
2018-07-17,184.85,185.47,167.6776,185.792,181.7498,UP,1
2018-07-18,185.91,184.73,167.8523,186.082,182.0458,UP,1
2018-07-19,186.99,185.4,168.0304,186.28,182.3856,DOWN,0
2018-07-20,186.94,185.76,168.2105,186.226,182.6872,UP,1
2018-07-23,188.27,186.73,168.3909,186.592,182.9726,DOWN,0
2018-07-24,184.48,185.71,168.5549,186.518,183.1434,DOWN,0
2018-07-25,179.66,184.48,168.695,185.268,183.1938,DOWN,0
2018-07-26,174.54,178.67,168.8213,182.778,183.168,DOWN,0
2018-07-27,173.98,174.54,168.9438,180.186,183.1102,DOWN,0
2018-07-30,172.59,174.0,169.0604,177.05,183.036,UP,1
2018-07-31,175.34,172.81,169.1858,175.222,183.0186,DOWN,0
2018-08-01,174.86,175.55,169.3121,174.262,182.9622,UP,1
2018-08-02,176.49,174.73,169.4462,174.652,182.9586,UP,1
2018-08-03,178.91,176.67,169.5921,175.638,183.0254,UP,1
2018-08-06,179.35,178.22,169.7489,176.99,183.1044,UP,1
2018-08-07,180.12,179.23,169.8929,177.946,183.064,DOWN,0
2018-08-08,179.83,180.61,170.0334,178.94,183.0584,UP,1
2018-08-09,179.94,179.67,170.1743,179.63,182.9956,DOWN,0
2018-08-10,179.59,180.03,170.3179,179.766,182.9756,UP,1
2018-08-13,179.77,179.53,170.4532,179.85,182.9226,UP,1
2018-08-14,180.59,179.77,170.5892,179.944,182.8734,DOWN,0
2018-08-15,179.21,179.69,170.7083,179.82,182.8106,DOWN,0
2018-08-16,178.88,179.81,170.8318,179.608,182.696,UP,1
2018-08-17,182.19,178.86,170.9742,180.128,182.6606,DOWN,0
2018-08-20,179.02,181.93,171.1128,179.978,182.5018,DOWN,0
2018-08-21,177.58,178.7,171.2416,179.376,182.2744,DOWN,0
2018-08-22,176.58,177.4,171.3558,178.85,182.0264,DOWN,0
2018-08-23,175.92,176.71,171.4767,178.258,181.7898,DOWN,0
2018-08-24,174.7,176.3,171.5883,176.76,181.5262,DOWN,0
2018-08-27,174.18,175.0,171.7002,175.792,181.2216,UP,1
2018-08-28,174.24,174.26,171.811,175.124,180.9882,DOWN,0
2018-08-29,173.94,174.52,171.9284,174.596,180.7208,DOWN,0
2018-08-30,172.86,173.32,172.0433,173.984,180.4346,UP,1
2018-08-31,172.87,172.36,172.1581,173.618,180.1404,DOWN,0
2018-09-04,169.15,172.55,172.257,172.612,179.7408,DOWN,0
2018-09-05,168.9,169.52,172.3464,171.544,179.3686,UP,1
2018-09-06,169.71,169.04,172.4432,170.698,179.0982,DOWN,0
2018-09-07,167.67,169.71,172.5279,169.66,178.8638,UP,1
2018-09-10,168.89,168.01,172.6082,168.864,178.6516,UP,1
2018-09-11,170.79,168.42,172.7026,169.192,178.4768,UP,1
2018-09-12,171.98,170.56,172.807,169.808,178.3008,UP,1
2018-09-13,172.53,171.98,172.9119,170.372,178.1532,UP,1
2018-09-14,172.98,172.74,173.0207,171.434,177.997,DOWN,0
2018-09-17,171.31,173.22,173.0922,171.918,177.7964,UP,1
2018-09-18,171.32,170.75,173.1574,172.024,177.5802,DOWN,0
2018-09-19,171.01,171.38,173.2301,171.83,177.3104,UP,1
2018-09-20,172.17,171.77,173.3013,171.758,177.0646,DOWN,0
2018-09-21,172.08,172.57,173.3857,171.578,176.7862,DOWN,0
2018-09-24,169.51,171.05,173.4557,171.218,176.4322,UP,1
2018-09-25,170.54,170.0,173.532,171.062,176.1142,UP,1
2018-09-26,170.85,171.13,173.605,171.03,175.8342,DOWN,0
2018-09-27,170.76,170.74,173.6798,170.748,175.5312,UP,1
2018-09-28,173.68,170.67,173.7682,171.068,175.265,DOWN,0
2018-10-01,173.42,174.23,173.8539,171.85,174.9946,DOWN,0
2018-10-02,173.34,172.93,173.9414,172.41,174.696,DOWN,0
2018-10-03,171.8,173.29,174.0051,172.6,174.4424,DOWN,0
2018-10-04,170.47,171.58,174.0502,172.542,174.2586,DOWN,0
2018-10-05,169.1,170.82,174.076,171.626,174.1498,UP,1
2018-10-08,170.2,168.91,174.1118,170.982,174.0742,UP,1
2018-10-09,172.28,170.15,174.1663,170.77,174.068,DOWN,0
2018-10-10,170.46,172.51,174.215,170.502,173.9704,DOWN,0
2018-10-11,168.25,170.59,174.2511,170.058,173.8382,UP,1
2018-10-12,169.86,169.43,174.2966,170.21,173.7056,DOWN,0
2018-10-15,169.53,169.04,174.34,170.076,173.518,UP,1
2018-10-16,173.7,170.39,174.4109,170.36,173.405,UP,1
2018-10-17,174.09,173.25,174.4699,171.086,173.2844,DOWN,0
2018-10-18,172.4,174.18,174.5166,171.916,173.1358,UP,1
2018-10-19,172.6,173.56,174.5673,172.464,172.989,DOWN,0
2018-10-22,169.35,172.66,174.5817,172.428,172.7842,DOWN,0
2018-10-23,168.6,165.0,174.595,171.408,172.5608,DOWN,0
2018-10-24,155.3,163.75,174.5188,167.65,172.055,UP,1
2018-10-25,156.64,154.99,174.4496,164.498,171.6036,DOWN,0
2018-10-26,154.53,154.87,174.3709,160.884,171.1166,UP,1
2018-10-29,158.11,155.92,174.3032,158.636,170.635,UP,1
2018-10-30,158.42,156.71,174.2403,156.6,170.223,UP,1
2018-10-31,160.55,158.99,174.1798,157.65,169.8824,UP,1
2018-11-01,164.38,160.93,174.1362,159.198,169.6384,DOWN,0
2018-11-02,162.48,165.06,174.0766,160.788,169.3696,UP,1
2018-11-05,163.0,162.48,174.0103,161.766,169.1356,UP,1
2018-11-06,164.73,162.61,173.9551,163.028,168.9466,UP,1
2018-11-07,170.99,166.81,173.9358,165.116,168.8816,UP,1
2018-11-08,171.46,170.37,173.9196,166.532,168.832,DOWN,0
2018-11-09,170.15,171.35,173.8883,168.066,168.7778,DOWN,0
2018-11-12,167.5,169.6,173.8352,168.966,168.6704,DOWN,0
2018-11-13,164.44,167.88,173.7701,168.908,168.5762,DOWN,0
2018-11-14,163.87,165.7,173.7169,167.484,168.4756,UP,1
2018-11-15,164.3,163.04,173.6732,166.052,168.3674,DOWN,0
2018-11-16,164.3,163.53,173.6464,164.882,168.3,DOWN,0
2018-11-19,161.7,164.15,173.6388,163.722,168.1562,DOWN,0
2018-11-20,161.0,160.9,173.6005,163.034,167.9604,DOWN,0
2018-11-21,160.69,161.67,173.5556,162.398,167.7346,UP,1
2018-11-23,161.7,160.13,173.5368,161.878,167.518,UP,1
2018-11-26,162.23,162.0,173.5076,161.464,167.303,DOWN,0
2018-11-27,160.53,162.14,173.4678,161.23,167.0874,UP,1
2018-11-28,165.09,161.18,173.4382,162.048,166.9628,DOWN,0
2018-11-29,161.81,162.94,173.3838,162.272,166.7788,DOWN,0
2018-11-30,145.64,153.0,173.2422,159.06,166.2482,UP,1
2018-12-03,148.07,144.74,173.0936,156.228,165.768,DOWN,0
2018-12-04,143.33,148.4,172.9382,152.788,165.2444,UP,1
2018-12-06,143.59,141.29,172.7873,148.488,164.7054,DOWN,0
2018-12-07,141.96,142.97,172.6411,144.518,164.1276,DOWN,0
2018-12-10,139.55,141.71,172.477,143.3,163.5034,UP,1
2018-12-11,140.97,139.88,172.3076,141.88,162.8492,DOWN,0
2018-12-12,140.85,142.23,172.1352,141.384,162.1978,DOWN,0
2018-12-13,139.71,141.72,171.9702,140.608,161.5252,DOWN,0
2018-12-14,137.41,138.75,171.8056,139.698,160.8374,DOWN,0
2018-12-17,133.8,136.32,171.6134,138.548,160.104,DOWN,0
2018-12-18,130.48,134.91,171.3959,136.45,159.3316,DOWN,0
2018-12-19,128.4,130.62,171.1743,133.96,158.4956,DOWN,0
2018-12-20,125.59,128.34,170.945,131.136,157.5618,DOWN,0
2018-12-21,124.12,126.01,170.7016,128.478,156.635,DOWN,0
2018-12-24,120.82,123.22,170.4269,125.882,155.6864,UP,1
2018-12-26,124.54,120.82,170.1716,124.694,154.78,UP,1
2018-12-27,124.6,122.51,169.9213,123.934,153.8814,DOWN,0
2018-12-28,124.51,125.38,169.6721,123.718,152.8976,UP,1
2018-12-31,126.36,124.97,169.4348,124.166,151.943,UP,1
2019-01-02,126.43,125.25,169.1978,125.288,151.0236,DOWN,0
2019-01-03,123.7,123.98,168.9634,125.12,150.0456,UP,1
2019-01-04,127.96,125.25,168.7507,125.792,149.2178,DOWN,0
2019-01-07,126.98,128.39,168.5377,126.286,148.3854,UP,1
2019-01-08,128.36,128.12,168.351,126.686,147.8466,UP,1
2019-01-09,129.69,129.19,168.187,127.338,147.3076,UP,1
2019-01-10,130.9,129.07,168.0178,128.778,146.835,UP,1
2019-01-11,131.92,130.08,167.8638,129.57,146.3112,DOWN,0
2019-01-14,131.15,131.04,167.7119,130.404,145.7658,UP,1
2019-01-15,132.64,130.8,167.5663,131.26,145.2076,DOWN,0
2019-01-16,132.03,132.37,167.4248,131.728,144.5606,UP,1
2019-01-17,135.26,132.43,167.2838,132.6,144.0162,UP,1
2019-01-18,137.7,136.66,167.1531,133.756,143.5102,DOWN,0
2019-01-22,135.7,137.01,167.0063,134.666,142.9296,UP,1
2019-01-23,136.0,136.0,166.878,135.338,142.2298,UP,1
2019-01-24,136.36,135.78,166.7466,136.204,141.5278,UP,1
2019-01-25,137.4,137.54,166.6079,136.632,140.8728,DOWN,0
2019-01-28,136.5,136.45,166.4696,136.392,140.2528,UP,1
2019-01-29,136.62,136.8,166.3282,136.576,139.6964,UP,1
2019-01-30,138.37,136.91,166.1959,137.05,139.1864,UP,1
2019-01-31,139.35,138.15,166.0602,137.648,138.6874,UP,1
2019-02-01,140.99,138.97,165.9312,138.366,138.2212,DOWN,0
2019-02-04,140.97,140.9,165.7981,139.26,137.8066,UP,1
2019-02-05,141.91,141.73,165.6664,140.318,137.4248,DOWN,0
2019-02-06,141.24,141.55,165.5467,140.892,137.0358,UP,1
2019-02-07,147.46,144.7,165.4509,142.514,136.751,DOWN,0
2019-02-08,144.83,146.49,165.3446,143.282,136.403,DOWN,0
2019-02-11,144.29,144.7,165.2025,143.946,136.0782,UP,1
2019-02-12,146.59,144.87,165.0731,144.882,135.7082,UP,1
2019-02-13,147.19,147.0,164.9364,146.072,135.4158,DOWN,0
2019-02-14,146.76,145.25,164.8165,145.932,135.4382,UP,1
2019-02-15,150.17,147.79,164.7129,147.0,135.4802,DOWN,0
2019-02-19,149.79,150.07,164.6072,148.1,135.6094,DOWN,0
2019-02-20,149.75,149.74,164.5077,148.732,135.7326,DOWN,0
2019-02-21,148.32,149.96,164.3929,148.958,135.8598,UP,1
2019-02-22,148.76,148.31,164.2811,149.358,136.044,DOWN,0
2019-02-25,147.09,149.57,164.1666,148.742,136.1664,DOWN,0
2019-02-26,146.92,147.09,164.0418,148.168,136.2878,UP,1
2019-02-27,147.12,146.63,163.9074,147.642,136.436,UP,1
2019-02-28,148.24,147.13,163.769,147.626,136.6526,UP,1
2019-03-01,148.73,149.16,163.6269,147.62,136.9512,DOWN,0
2019-03-04,147.02,149.33,163.4828,147.606,137.282,UP,1
2019-03-05,147.37,147.25,163.3354,147.696,137.6614,DOWN,0
2019-03-06,145.21,147.29,163.1799,147.314,138.0538,UP,1
2019-03-07,145.81,145.23,163.0279,146.828,138.4876,UP,1
2019-03-08,146.51,144.93,162.8721,146.384,139.0014,UP,1
2019-03-11,149.01,146.95,162.7337,146.782,139.4908,UP,1
2019-03-12,151.41,149.83,162.613,147.59,140.027,UP,1
2019-03-13,154.93,152.45,162.5106,149.534,140.6354,DOWN,0
2019-03-14,152.82,154.76,162.364,150.936,141.1646,UP,1
2019-03-15,154.36,152.85,162.2353,152.506,141.7232,UP,1
2019-03-18,154.89,154.92,162.0943,153.682,142.347,UP,1
2019-03-19,155.96,155.11,161.9711,154.592,142.907,DOWN,0
2019-03-20,154.11,155.58,161.8296,154.428,143.4496,UP,1
2019-03-21,156.3,153.42,161.6958,155.124,144.0084,DOWN,0
2019-03-22,154.32,155.98,161.5557,155.116,144.501,DOWN,0
2019-03-25,152.92,154.1,161.3972,154.722,144.9414,DOWN,0
2019-03-26,151.14,153.21,161.2332,153.758,145.3258,DOWN,0
2019-03-27,150.91,150.48,161.0529,153.118,145.721,DOWN,0
2019-03-28,150.62,150.96,160.8612,151.982,146.0806,UP,1
2019-03-29,152.98,151.24,160.6812,151.714,146.4996,UP,1
2019-04-01,154.79,154.05,160.5165,152.088,146.8902,UP,1
2019-04-02,157.58,157.73,160.365,153.376,147.2878,DOWN,0
2019-04-03,156.68,158.37,160.2013,154.53,147.7074,UP,1
2019-04-04,157.45,156.88,160.059,155.896,148.1364,UP,1
2019-04-05,158.98,157.97,159.9174,157.096,148.5888,DOWN,0
2019-04-08,158.77,158.76,159.7754,157.892,149.0162,DOWN,0
2019-04-09,157.64,158.65,159.6256,157.904,149.439,UP,1
2019-04-10,159.61,157.82,159.4781,158.49,149.8988,DOWN,0
2019-04-11,157.87,160.0,159.3299,158.574,150.2888,DOWN,0
2019-04-12,157.45,158.63,159.201,158.268,150.6508,UP,1
2019-04-15,159.07,157.92,159.0993,158.328,151.0124,DOWN,0
2019-04-16,152.61,160.19,158.9649,157.322,151.2452,DOWN,0
2019-04-17,144.16,153.11,158.7881,154.232,151.2902,UP,1
2019-04-18,145.22,144.2,158.6103,151.702,151.3698,DOWN,0
2019-04-22,144.25,145.22,158.432,149.062,151.3056,UP,1
2019-04-23,151.29,145.19,158.2845,147.506,151.4348,UP,1
2019-04-24,153.96,151.13,158.1476,147.776,151.6282,UP,1
2019-04-25,154.72,153.23,158.0105,149.888,151.7908,DOWN,0
2019-04-26,154.62,154.89,157.8611,151.768,151.9394,UP,1
2019-04-29,155.48,155.18,157.7162,154.014,152.1138,UP,1
2019-04-30,159.92,155.07,157.5858,155.74,152.3088,UP,1
2019-05-01,161.16,161.01,157.4556,157.18,152.5362,UP,1
2019-05-02,165.63,161.08,157.3515,159.362,152.8538,DOWN,0
2019-05-03,164.95,166.3,157.252,161.428,153.1864,UP,1
2019-05-06,165.44,162.2,157.1497,163.42,153.52,DOWN,0
