ticker,TDG US Equity,TDG US Equity,TDG US Equity,TDG US Equity,TDG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2014-09-17,189.7,190.17,189.558,178.3254,175.3691,UP,1
2014-09-18,189.99,189.89,189.854,178.8044,175.5443,DOWN,0
2014-09-19,188.2,190.76,189.61,179.2562,175.7093,DOWN,0
2014-09-22,187.06,188.21,189.024,179.6458,175.8738,DOWN,0
2014-09-23,185.0,187.48,187.99,179.9512,176.0285,DOWN,0
2014-09-24,184.5,184.56,186.95,180.2598,176.1706,DOWN,0
2014-09-25,182.62,184.5,185.476,180.5388,176.3098,UP,1
2014-09-26,185.01,182.79,184.838,180.9028,176.4573,DOWN,0
2014-09-29,184.89,183.15,184.404,181.21,176.6005,DOWN,0
2014-09-30,184.33,185.45,184.27,181.4586,176.739,DOWN,0
2014-10-01,182.38,183.99,183.846,181.6264,176.8694,DOWN,0
2014-10-02,181.42,182.54,183.606,181.8188,176.9952,UP,1
2014-10-03,185.24,182.78,183.652,182.1094,177.1476,DOWN,0
2014-10-06,183.81,186.15,183.436,182.3816,177.2938,DOWN,0
2014-10-07,181.48,182.73,182.866,182.5882,177.418,UP,1
2014-10-08,183.93,181.49,183.176,182.8668,177.5371,DOWN,0
2014-10-09,179.48,180.32,182.788,183.0394,177.6367,DOWN,0
2014-10-10,176.5,179.0,181.04,183.211,177.7193,DOWN,0
2014-10-13,173.7,176.86,179.018,183.292,177.7832,DOWN,0
2014-10-14,172.63,174.47,177.248,183.346,177.8457,DOWN,0
2014-10-15,171.82,171.38,174.826,183.2802,177.9067,UP,1
2014-10-16,172.93,169.79,173.516,183.2888,177.9662,UP,1
2014-10-17,174.85,174.25,173.186,183.3054,178.0426,UP,1
2014-10-20,174.96,173.91,173.438,183.3354,178.1129,UP,1
2014-10-21,178.46,176.12,174.604,183.4176,178.204,DOWN,0
2014-10-22,177.23,178.39,175.686,183.488,178.285,UP,1
2014-10-23,181.23,178.93,177.346,183.5778,178.3772,UP,1
2014-10-24,182.84,181.78,178.944,183.6882,178.4675,DOWN,0
2014-10-27,182.65,183.0,180.482,183.7716,178.5579,UP,1
2014-10-28,184.58,183.38,181.706,183.8598,178.6437,DOWN,0
2014-10-29,184.32,185.0,183.124,183.9382,178.7167,UP,1
2014-10-30,185.49,183.58,183.976,183.977,178.7829,UP,1
2014-10-31,187.03,188.5,184.814,184.0192,178.8554,DOWN,0
2014-11-03,185.8,187.12,185.444,184.0364,178.9183,UP,1
2014-11-04,185.95,185.73,185.718,183.9838,178.979,UP,1
2014-11-05,187.0,186.6,186.254,183.9656,179.0335,UP,1
2014-11-06,187.76,186.95,186.708,183.9572,179.1035,DOWN,0
2014-11-07,187.33,188.14,186.768,183.9444,179.1946,UP,1
2014-11-10,188.13,187.39,187.234,183.9472,179.3004,DOWN,0
2014-11-11,186.93,188.38,187.43,183.9228,179.3839,DOWN,0
2014-11-12,186.34,185.99,187.298,183.8762,179.4749,UP,1
2014-11-13,191.79,189.0,188.104,183.9554,179.5942,UP,1
2014-11-14,192.45,191.89,189.128,184.033,179.7213,DOWN,0
2014-11-17,192.33,192.43,189.968,184.1234,179.858,DOWN,0
2014-11-18,192.29,192.77,191.04,184.2124,179.9598,DOWN,0
2014-11-19,191.96,192.25,192.164,184.2882,180.0524,UP,1
2014-11-20,192.13,191.37,192.232,184.3606,180.1519,UP,1
2014-11-21,192.77,192.83,192.296,184.4276,180.2539,UP,1
2014-11-24,194.84,194.03,192.798,184.5246,180.3586,DOWN,0
2014-11-25,193.56,195.22,193.052,184.5924,180.46,UP,1
2014-11-26,193.82,194.01,193.424,184.6748,180.5538,UP,1
2014-11-28,197.79,194.58,194.556,184.8308,180.6699,DOWN,0
2014-12-01,196.52,196.67,195.306,184.9972,180.7736,DOWN,0
2014-12-02,194.59,196.16,195.256,185.1478,180.8671,UP,1
2014-12-03,195.35,195.15,195.614,185.3548,180.9609,UP,1
2014-12-04,196.12,195.45,196.074,185.5872,181.0524,DOWN,0
2014-12-05,195.98,196.85,195.712,185.8544,181.1399,DOWN,0
2014-12-08,193.68,195.98,195.144,186.0278,181.2172,UP,1
2014-12-09,195.01,191.21,195.228,186.2302,181.3104,DOWN,0
2014-12-10,192.63,193.22,194.684,186.3962,181.3907,UP,1
2014-12-11,193.14,193.76,194.088,186.6114,181.47,DOWN,0
2014-12-12,192.06,191.38,193.304,186.8242,181.5396,UP,1
2014-12-15,192.93,192.52,193.154,186.978,181.6094,DOWN,0
2014-12-16,191.25,193.09,192.402,187.1268,181.6527,UP,1
2014-12-17,194.69,191.44,192.814,187.391,181.7204,UP,1
2014-12-18,196.33,195.57,193.452,187.639,181.7893,UP,1
2014-12-19,197.8,196.17,194.6,188.0054,181.8751,DOWN,0
2014-12-22,197.66,197.66,195.546,188.4286,181.9642,UP,1
2014-12-23,198.26,198.0,196.948,188.9198,182.0573,UP,1
2014-12-24,200.61,198.16,198.132,189.4794,182.1581,DOWN,0
2014-12-26,200.1,200.79,198.886,190.045,182.2531,DOWN,0
2014-12-29,198.55,199.46,199.036,190.5574,182.3482,DOWN,0
2014-12-30,197.55,198.12,199.014,191.0114,182.4284,DOWN,0
2014-12-31,196.35,197.5,198.632,191.4392,182.4984,UP,1
2015-01-02,197.75,196.76,198.06,191.825,182.5807,DOWN,0
2015-01-05,196.45,197.25,197.33,192.2094,182.6549,UP,1
2015-01-06,196.95,196.41,197.01,192.5238,182.7243,UP,1
2015-01-07,199.56,198.76,197.412,192.8582,182.8071,UP,1
2015-01-08,202.9,201.0,198.722,193.2632,182.8955,DOWN,0
2015-01-09,201.32,203.0,199.436,193.598,182.9796,DOWN,0
2015-01-12,201.25,201.67,200.396,193.9366,183.0649,UP,1
2015-01-13,204.03,203.26,201.812,194.3074,183.1658,UP,1
2015-01-14,204.12,201.42,202.724,194.6492,183.2604,DOWN,0
2015-01-15,203.74,205.0,202.892,195.008,183.3457,UP,1
2015-01-16,204.0,202.95,203.428,195.369,183.4376,DOWN,0
2015-01-20,203.75,204.89,203.928,195.704,183.5317,UP,1
2015-01-21,205.0,203.5,204.122,196.0488,183.6533,UP,1
2015-01-22,206.04,205.42,204.506,196.423,183.7932,UP,1
2015-01-23,208.4,206.26,205.438,196.8284,183.9542,UP,1
2015-01-26,208.57,208.0,206.352,197.2612,184.1023,DOWN,0
2015-01-27,203.65,202.26,206.332,197.6074,184.2451,DOWN,0
2015-01-28,203.0,205.64,205.932,197.8316,184.3935,UP,1
2015-01-29,206.2,202.62,205.964,198.1066,184.5566,DOWN,0
2015-01-30,205.53,205.26,205.39,198.3706,184.7027,UP,1
2015-02-02,206.96,206.4,205.068,198.664,184.8474,UP,1
2015-02-03,207.8,208.06,205.898,198.9808,184.9814,UP,1
2015-02-04,209.68,207.48,207.234,199.3318,185.1232,UP,1
2015-02-05,211.02,210.62,208.198,199.6968,185.2712,UP,1
2015-02-06,212.11,210.11,209.514,200.0422,185.427,DOWN,0
2015-02-09,207.87,211.14,209.696,200.3284,185.568,UP,1
2015-02-10,207.9,208.52,209.716,200.61,185.7309,DOWN,0
2015-02-11,206.87,208.08,209.154,200.7916,185.8929,DOWN,0
2015-02-12,206.66,207.94,208.282,200.9944,186.0526,UP,1
2015-02-13,208.62,206.31,207.584,201.275,186.2063,DOWN,0
2015-02-17,208.18,208.58,207.646,201.5316,186.3533,UP,1
2015-02-18,209.12,208.25,207.89,201.7916,186.5013,UP,1
2015-02-19,211.98,209.43,208.912,202.1116,186.6452,UP,1
2015-02-20,213.73,212.02,210.326,202.5126,186.8206,UP,1
2015-02-23,222.82,215.77,213.166,203.0688,187.0399,UP,1
2015-02-24,225.27,222.32,216.584,203.7216,187.2598,DOWN,0
2015-02-25,223.44,225.58,219.448,204.3276,187.477,DOWN,0
2015-02-26,221.58,223.44,221.368,204.918,187.6878,DOWN,0
2015-02-27,216.86,219.61,221.994,205.3966,187.8535,UP,1
2015-03-02,218.11,217.46,221.052,205.9338,188.019,DOWN,0
2015-03-03,217.73,217.26,219.544,206.3946,188.1897,DOWN,0
2015-03-04,215.33,217.49,217.922,206.7746,188.3481,UP,1
2015-03-05,215.34,215.19,216.674,207.1254,188.4916,DOWN,0
2015-03-06,213.12,214.89,215.926,207.4346,188.6444,UP,1
2015-03-09,214.75,213.52,215.254,207.7644,188.7927,DOWN,0
2015-03-10,213.0,213.03,214.308,208.0122,188.9201,UP,1
2015-03-11,214.16,213.63,214.074,208.2934,189.0592,UP,1
2015-03-12,216.28,214.94,214.262,208.648,189.2039,DOWN,0
2015-03-13,214.82,215.57,214.602,208.9934,189.3378,UP,1
2015-03-16,217.14,214.85,215.08,209.4092,189.4821,DOWN,0
2015-03-17,216.49,216.47,215.778,209.784,189.621,DOWN,0
2015-03-18,216.44,215.25,216.234,210.1838,189.7537,DOWN,0
2015-03-19,214.79,216.74,215.936,210.5406,189.8725,UP,1
2015-03-20,215.75,218.1,216.122,210.8644,189.9954,UP,1
2015-03-23,215.79,215.75,215.852,211.1222,190.1195,DOWN,0
2015-03-24,215.15,215.28,215.584,211.3988,190.2174,DOWN,0
2015-03-25,214.0,214.94,215.096,211.6538,190.3024,UP,1
2015-03-26,215.18,213.71,215.174,211.8768,190.4012,UP,1
2015-03-27,217.87,215.18,215.598,212.1518,190.5143,UP,1
2015-03-30,219.83,218.41,216.406,212.4736,190.775,DOWN,0
2015-03-31,218.72,220.03,217.12,212.768,191.0246,DOWN,0
2015-04-01,218.72,217.46,218.064,213.0674,191.2681,UP,1
2015-04-02,220.25,218.99,219.078,213.3724,191.5234,DOWN,0
2015-04-06,219.74,219.23,219.452,213.6464,191.7657,UP,1
2015-04-07,220.83,219.9,219.652,213.895,192.017,DOWN,0
2015-04-08,220.61,221.31,220.03,214.1358,192.2579,UP,1
2015-04-09,221.95,221.55,220.676,214.5018,192.5165,UP,1
2015-04-10,223.2,222.77,221.266,214.9058,192.7934,DOWN,0
2015-04-13,222.82,223.46,221.882,215.2382,193.0689,DOWN,0
2015-04-14,222.3,222.94,222.176,215.5736,193.3417,UP,1
2015-04-15,222.33,223.08,222.52,215.881,193.6165,DOWN,0
2015-04-16,222.08,221.83,222.546,216.1666,193.8906,DOWN,0
2015-04-17,219.38,221.51,221.782,216.3606,194.1456,UP,1
2015-04-20,222.48,220.78,221.714,216.5898,194.4159,UP,1
2015-04-21,223.6,223.43,221.974,216.8196,194.6929,DOWN,0
2015-04-22,221.81,223.5,221.87,217.0984,194.9643,UP,1
2015-04-23,221.92,220.98,221.838,217.3788,195.2473,UP,1
2015-04-24,223.03,223.15,222.568,217.702,195.5322,DOWN,0
2015-04-27,219.04,223.23,221.88,217.9496,195.7994,DOWN,0
2015-04-28,217.87,218.05,220.734,218.1346,196.0508,DOWN,0
2015-04-29,213.1,216.17,218.992,218.233,196.2677,DOWN,0
2015-04-30,212.13,212.26,217.034,218.2932,196.483,UP,1
2015-05-01,218.84,214.5,216.196,218.4304,196.7338,UP,1
2015-05-04,220.28,219.98,216.444,218.5614,197.0012,DOWN,0
2015-05-05,214.93,218.56,215.856,218.4036,197.2282,UP,1
2015-05-06,220.12,216.08,217.26,218.3006,197.4693,UP,1
2015-05-07,222.07,219.97,219.248,218.2732,197.7097,DOWN,0
2015-05-08,221.86,224.0,219.852,218.2788,197.96,UP,1
2015-05-11,222.45,222.18,220.286,218.3906,198.2187,UP,1
2015-05-12,223.45,221.17,221.99,218.4974,198.4849,UP,1
2015-05-13,224.53,224.0,222.872,218.6334,198.7518,UP,1
2015-05-14,229.22,224.98,224.302,218.9112,199.0479,DOWN,0
2015-05-15,227.55,229.73,225.44,219.1554,199.3314,DOWN,0
2015-05-18,226.74,226.63,226.298,219.4278,199.6255,UP,1
2015-05-19,228.84,227.26,227.376,219.7096,199.9215,DOWN,0
2015-05-20,228.19,229.4,228.108,220.0134,200.2128,UP,1
2015-05-21,228.91,228.36,228.046,220.3084,200.4818,DOWN,0
2015-05-22,227.12,228.95,227.96,220.5252,200.7549,DOWN,0
2015-05-26,226.89,227.9,227.99,220.7666,201.0192,UP,1
2015-05-27,228.99,227.12,228.02,221.0036,201.2969,DOWN,0
2015-05-28,227.49,229.0,227.88,221.2236,201.5626,DOWN,0
2015-05-29,226.04,227.74,227.306,221.4156,201.8242,UP,1
2015-06-01,228.25,227.0,227.532,221.6848,202.0818,DOWN,0
2015-06-02,226.41,228.13,227.436,221.898,202.3272,UP,1
2015-06-03,227.31,226.85,227.1,222.1284,202.5714,DOWN,0
2015-06-04,225.18,225.94,226.638,222.329,202.7964,UP,1
2015-06-05,226.12,224.95,226.654,222.5714,203.025,DOWN,0
2015-06-08,225.05,226.12,226.014,222.7688,203.2325,UP,1
2015-06-09,225.82,225.39,225.896,222.9278,203.437,UP,1
2015-06-10,226.5,226.5,225.734,223.0612,203.6448,UP,1
2015-06-11,227.84,226.94,226.266,223.2436,203.8411,DOWN,0
2015-06-12,225.62,226.7,226.166,223.3816,204.0297,DOWN,0
2015-06-15,225.13,225.87,226.182,223.4792,204.2144,UP,1
2015-06-16,225.97,225.35,226.212,223.6038,204.4044,UP,1
2015-06-17,227.47,226.23,226.406,223.7366,204.6018,UP,1
2015-06-18,228.79,228.23,226.596,223.9002,204.805,UP,1
2015-06-19,231.09,228.84,227.69,224.083,205.0171,DOWN,0
2015-06-22,231.09,231.96,228.882,224.2408,205.2334,DOWN,0
2015-06-23,229.82,231.15,229.652,224.3808,205.4397,DOWN,0
2015-06-24,227.62,229.5,229.682,224.4872,205.6387,UP,1
2015-06-25,228.49,228.73,229.622,224.6104,205.842,UP,1
2015-06-26,229.17,229.06,229.238,224.7522,206.047,DOWN,0
2015-06-29,225.38,227.28,228.096,224.8722,206.2313,DOWN,0
2015-06-30,224.67,227.03,227.066,224.916,206.4076,UP,1
2015-07-01,227.51,225.81,227.044,224.9942,206.5952,UP,1
2015-07-02,227.78,227.77,226.902,225.1136,206.7832,DOWN,0
2015-07-06,227.33,226.33,226.534,225.2218,206.9714,UP,1
2015-07-07,227.62,227.5,226.982,225.3136,207.1595,DOWN,0
2015-07-08,222.33,226.08,226.514,225.3794,207.3302,UP,1
2015-07-09,223.64,224.33,225.74,225.4948,207.5131,DOWN,0
2015-07-10,223.52,225.12,224.888,225.7032,207.7057,UP,1
2015-07-13,225.26,225.56,224.474,225.9658,207.9095,UP,1
2015-07-14,231.7,226.2,225.29,226.223,208.1549,DOWN,0
2015-07-15,228.59,232.44,226.542,226.3892,208.3728,UP,1
2015-07-16,231.08,229.13,228.03,226.7122,208.6037,UP,1
2015-07-17,233.6,230.81,230.046,226.9818,208.8501,UP,1
2015-07-20,234.28,233.8,231.85,227.226,209.1096,DOWN,0
2015-07-21,229.22,233.05,231.354,227.3732,209.3486,DOWN,0
2015-07-22,226.35,228.0,230.906,227.4512,209.5541,DOWN,0
2015-07-23,225.78,225.92,229.846,227.4978,209.764,DOWN,0
2015-07-24,224.61,225.58,228.048,227.4994,209.9796,DOWN,0
2015-07-27,216.93,222.27,224.578,227.2536,210.1446,UP,1
2015-07-28,217.06,217.48,222.146,227.0438,210.3325,UP,1
2015-07-29,221.02,219.26,221.08,226.9294,210.5551,DOWN,0
2015-07-30,219.76,221.0,219.876,226.7478,210.7854,UP,1
2015-07-31,226.3,220.54,220.214,226.71,211.0538,UP,1
2015-08-03,229.33,226.82,222.694,226.7184,211.3413,DOWN,0
2015-08-04,228.35,216.35,224.952,226.743,211.6184,UP,1
2015-08-05,238.64,230.6,228.476,226.978,211.9374,DOWN,0
2015-08-06,238.18,240.31,232.16,227.1618,212.2535,DOWN,0
2015-08-07,234.91,238.12,233.882,227.3102,212.5357,UP,1
2015-08-10,237.0,237.28,235.416,227.5294,212.8346,UP,1
2015-08-11,237.6,236.05,237.266,227.7164,213.1164,DOWN,0
2015-08-12,234.35,235.8,236.408,227.8752,213.374,UP,1
2015-08-13,239.02,233.88,236.576,228.1094,213.6558,UP,1
2015-08-14,243.08,238.28,238.21,228.4674,213.9483,UP,1
2015-08-17,244.35,242.7,239.68,228.832,214.2485,DOWN,0
2015-08-18,242.56,242.72,240.672,229.1822,214.5338,DOWN,0
2015-08-19,241.36,242.0,242.074,229.493,214.8055,DOWN,0
2015-08-20,232.79,240.21,240.828,229.6188,215.0404,DOWN,0
2015-08-21,227.75,230.36,237.762,229.617,215.2494,DOWN,0
2015-08-24,221.56,215.09,233.204,229.5358,215.4222,DOWN,0
2015-08-25,220.99,225.7,228.89,229.453,215.5884,UP,1
2015-08-26,227.48,224.77,226.114,229.4832,215.7891,UP,1
2015-08-27,235.71,230.3,226.698,229.648,216.027,UP,1
2015-08-28,237.0,234.94,228.548,229.8122,216.2774,DOWN,0
2015-08-31,229.83,236.96,230.202,229.787,216.4948,DOWN,0
2015-09-01,222.52,225.67,230.508,229.6156,216.6485,UP,1
2015-09-02,229.62,225.58,230.936,229.6116,216.8343,DOWN,0
2015-09-03,229.48,231.06,229.69,229.6488,217.0201,DOWN,0
2015-09-04,226.39,226.26,227.568,229.6068,217.1906,UP,1
2015-09-08,231.93,228.94,227.988,229.662,217.3904,DOWN,0
2015-09-09,228.11,233.32,229.106,229.7166,217.5703,DOWN,0
2015-09-10,227.0,227.73,228.582,229.7632,217.7415,UP,1
2015-09-11,228.85,226.34,228.456,229.79,217.9115,DOWN,0
2015-09-14,228.53,229.35,228.884,229.805,218.0864,UP,1
2015-09-15,229.43,229.16,228.384,229.847,218.2644,UP,1
2015-09-16,230.17,229.6,228.796,229.898,218.4263,UP,1
2015-09-17,232.49,229.81,229.894,230.1012,218.6062,DOWN,0
2015-09-18,230.88,229.44,230.3,230.246,218.7876,DOWN,0
2015-09-21,230.69,231.7,230.732,230.3894,218.9643,DOWN,0
2015-09-22,227.87,228.72,230.42,230.4416,219.1231,DOWN,0
2015-09-23,226.3,228.72,229.646,230.3336,219.2747,DOWN,0
2015-09-24,224.71,224.1,228.09,230.256,219.4298,DOWN,0
2015-09-25,223.91,227.38,226.696,230.1126,219.5743,DOWN,0
2015-09-28,218.84,222.14,224.326,229.8174,219.7054,DOWN,0
2015-09-29,212.22,218.31,221.196,229.3762,219.8008,UP,1
2015-09-30,212.41,213.16,218.418,229.04,219.9025,UP,1
2015-10-01,215.62,211.62,216.6,228.8254,220.016,UP,1
2015-10-02,217.62,213.01,215.342,228.6622,220.1478,UP,1
2015-10-05,218.81,219.68,215.336,228.5462,220.2684,DOWN,0
2015-10-06,213.25,219.54,215.542,228.4726,220.353,UP,1
2015-10-07,215.76,214.26,216.212,228.4466,220.4428,UP,1
2015-10-08,219.62,215.37,217.012,228.4186,220.5526,UP,1
2015-10-09,220.31,220.47,217.55,228.4296,220.6629,UP,1
2015-10-12,221.72,220.06,218.132,228.338,220.7684,DOWN,0
2015-10-13,219.57,221.06,219.396,228.1428,220.8658,DOWN,0
2015-10-14,211.77,219.26,218.598,227.8112,220.9319,UP,1
2015-10-15,215.06,212.18,217.686,227.3396,221.0194,UP,1
2015-10-16,216.25,215.91,216.874,226.901,221.1189,UP,1
2015-10-19,216.67,214.71,215.864,226.5362,221.2135,DOWN,0
2015-10-20,215.83,216.42,215.116,226.1128,221.3104,UP,1
2015-10-21,216.34,217.49,216.03,225.6876,221.4074,UP,1
2015-10-22,218.97,217.04,216.812,225.38,221.5044,DOWN,0
2015-10-23,217.62,221.0,217.086,224.952,221.578,DOWN,0
2015-10-26,217.19,217.45,217.19,224.4342,221.6574,DOWN,0
2015-10-27,216.97,216.75,217.418,223.8866,221.736,UP,1
2015-10-28,217.58,216.0,217.666,223.387,221.8037,UP,1
2015-10-29,222.72,216.37,218.416,223.0142,221.8967,DOWN,0
2015-10-30,219.85,222.33,218.862,222.7554,221.9773,UP,1
2015-11-02,227.27,219.67,220.878,222.7458,222.0936,DOWN,0
2015-11-03,225.0,226.91,222.484,222.8146,222.1999,UP,1
2015-11-04,228.05,225.68,224.578,222.9558,222.3151,DOWN,0
2015-11-05,227.41,228.23,225.516,222.9544,222.422,DOWN,0
2015-11-06,226.34,226.5,226.814,222.767,222.5117,DOWN,0
2015-11-09,222.97,225.29,225.954,222.4864,222.5837,UP,1
2015-11-10,223.32,222.2,225.618,222.3562,222.682,DOWN,0
2015-11-11,218.88,224.55,223.784,222.2834,222.7614,UP,1
2015-11-12,229.5,225.92,224.202,222.281,222.8779,UP,1
2015-11-13,229.72,228.95,224.878,222.2858,222.9989,UP,1
2015-11-16,231.24,229.78,226.532,222.3828,223.1203,UP,1
2015-11-17,231.3,231.26,228.128,222.3702,223.2378,UP,1
2015-11-18,232.39,231.35,230.83,222.4558,223.3513,UP,1
2015-11-19,235.9,231.67,232.11,222.6338,223.4757,UP,1
2015-11-20,236.25,237.34,233.416,222.7818,223.5964,DOWN,0
2015-11-23,236.16,236.72,234.4,222.9344,223.7379,DOWN,0
2015-11-24,235.87,234.58,235.314,223.0632,223.8777,UP,1
2015-11-25,236.34,235.71,236.104,223.1866,224.0251,UP,1
2015-11-27,237.21,236.12,236.366,223.281,224.1778,DOWN,0
2015-11-30,234.63,236.93,236.042,223.356,224.3079,UP,1
2015-12-01,238.22,235.57,236.454,223.5066,224.4581,DOWN,0
2015-12-02,236.4,237.7,236.56,223.6772,224.5945,DOWN,0
2015-12-03,234.39,237.43,236.17,223.839,224.7065,UP,1
2015-12-04,238.01,234.98,236.33,224.105,224.8279,DOWN,0
2015-12-07,237.14,237.91,236.832,224.3696,224.8995,DOWN,0
2015-12-08,232.67,234.7,235.722,224.6462,224.9365,DOWN,0
2015-12-09,230.24,231.76,234.49,225.0066,224.9705,UP,1
2015-12-10,230.72,231.0,233.756,225.3728,225.0162,DOWN,0
2015-12-11,223.36,231.1,230.826,225.5276,225.0487,DOWN,0
2015-12-14,218.08,223.33,227.014,225.5368,225.0486,DOWN,0
2015-12-15,217.68,219.38,224.016,225.5142,225.0483,UP,1
2015-12-16,221.34,217.79,222.236,225.676,225.0784,DOWN,0
2015-12-17,219.68,221.63,220.028,225.7544,225.1001,UP,1
2015-12-18,219.9,219.25,219.336,225.76,225.134,UP,1
2015-12-21,226.03,221.4,220.926,225.8744,225.1904,UP,1
2015-12-22,226.17,227.03,222.624,225.9634,225.2562,UP,1
2015-12-23,227.53,226.95,223.862,226.1226,225.3231,DOWN,0
2015-12-24,226.79,227.25,225.284,226.423,225.3756,DOWN,0
2015-12-28,225.22,226.37,226.348,226.6262,225.4276,UP,1
2015-12-29,228.37,226.12,226.816,226.8686,225.4838,DOWN,0
2015-12-30,227.88,228.36,227.158,227.0928,225.5407,UP,1
2015-12-31,228.45,226.76,227.342,227.3452,225.6008,UP,1
2016-01-04,229.86,228.2,227.956,227.6156,225.6761,DOWN,0
2016-01-05,227.59,230.35,228.43,227.788,225.7353,UP,1
2016-01-06,230.1,227.31,228.776,228.0376,225.8069,DOWN,0
2016-01-07,227.28,226.48,228.656,228.2394,225.8675,DOWN,0
2016-01-08,221.49,228.86,227.264,228.3298,225.905,UP,1
2016-01-11,228.55,223.89,227.002,228.5492,225.9718,UP,1
2016-01-12,229.31,230.15,227.346,228.681,226.029,DOWN,0
2016-01-13,221.08,230.1,225.542,228.7056,226.0353,UP,1
2016-01-14,226.55,221.26,225.396,228.6912,226.0744,DOWN,0
2016-01-15,218.26,221.9,224.75,228.5564,226.0721,UP,1
2016-01-19,220.82,219.96,223.204,228.4118,226.075,DOWN,0
2016-01-20,217.7,218.22,220.882,228.2176,226.0648,DOWN,0
2016-01-21,216.46,218.26,219.958,228.02,226.0429,UP,1
2016-01-22,222.83,219.16,219.214,228.0172,226.054,DOWN,0
2016-01-25,220.13,223.09,219.588,227.9534,226.0449,UP,1
2016-01-26,225.5,220.88,220.524,228.0858,226.0564,DOWN,0
2016-01-27,221.14,223.82,221.212,227.9186,226.048,DOWN,0
2016-01-28,219.29,221.73,221.778,227.71,226.033,UP,1
2016-01-29,224.73,220.97,222.158,227.5798,226.045,UP,1
2016-02-01,228.69,223.48,223.87,227.5276,226.078,DOWN,0
2016-02-02,220.63,226.33,222.896,227.2924,226.0843,UP,1
2016-02-03,223.49,221.9,223.366,227.0442,226.0893,UP,1
2016-02-04,227.35,222.68,224.978,226.8662,226.1081,DOWN,0
2016-02-05,221.47,227.09,224.326,226.5724,226.1064,DOWN,0
2016-02-08,214.63,217.97,221.514,226.1476,226.0699,DOWN,0
2016-02-09,187.29,197.0,214.846,225.1666,225.8912,UP,1
2016-02-10,192.91,189.18,208.73,224.2806,225.7606,DOWN,0
2016-02-11,190.2,188.44,201.3,223.392,225.6222,UP,1
2016-02-12,195.1,192.54,196.026,222.5296,225.5322,UP,1
2016-02-16,205.24,197.04,194.148,221.9064,225.4978,UP,1
2016-02-17,207.43,207.89,198.176,221.3672,225.4407,UP,1
2016-02-18,208.84,209.28,201.362,220.7838,225.3835,DOWN,0
2016-02-19,207.41,208.0,204.804,220.1892,225.3459,UP,1
2016-02-22,209.66,210.56,207.716,219.729,225.2936,UP,1
2016-02-23,211.53,209.22,208.974,219.3548,225.2409,UP,1
2016-02-24,214.26,209.3,210.34,219.0256,225.2029,UP,1
2016-02-25,215.25,215.11,211.622,218.8634,225.1669,UP,1
2016-02-26,217.25,215.05,213.59,218.8468,225.1359,DOWN,0
2016-02-29,213.58,216.75,214.374,218.7648,225.0812,UP,1
2016-03-01,216.31,215.16,215.33,218.6642,225.0166,UP,1
2016-03-02,218.31,216.33,216.14,218.6368,224.9704,UP,1
2016-03-03,219.63,218.61,217.016,218.6314,224.9349,UP,1
2016-03-04,222.68,221.31,218.102,218.5644,224.9041,DOWN,0
2016-03-07,222.16,220.18,219.818,218.4842,224.8739,DOWN,0
2016-03-08,218.28,221.6,220.212,218.2992,224.8208,UP,1
2016-03-09,219.96,219.0,220.542,218.1626,224.785,DOWN,0
2016-03-10,218.39,220.8,220.294,218.026,224.7425,UP,1
2016-03-11,221.17,219.42,219.992,217.882,224.7034,DOWN,0
2016-03-14,218.87,219.6,219.334,217.7018,224.6603,UP,1
2016-03-15,219.09,217.35,219.496,217.5146,224.6255,UP,1
2016-03-16,220.0,218.76,219.504,217.3174,224.5843,UP,1
2016-03-17,226.8,219.14,221.186,217.3016,224.5862,DOWN,0
2016-03-18,225.07,227.51,221.966,217.201,224.575,DOWN,0
2016-03-21,223.86,224.69,222.964,217.1326,224.5684,DOWN,0
2016-03-22,223.58,222.99,223.862,217.1744,224.5557,DOWN,0
2016-03-23,220.95,223.48,224.052,217.0224,224.5352,DOWN,0
2016-03-24,219.68,219.71,222.628,216.8298,224.5045,DOWN,0
2016-03-28,219.63,219.55,221.54,216.8008,224.4702,UP,1
2016-03-29,223.49,218.82,221.466,216.7396,224.4484,DOWN,0
2016-03-30,221.2,224.28,220.99,216.7984,224.4263,DOWN,0
2016-03-31,220.34,220.93,220.868,216.7888,224.4023,UP,1
2016-04-01,221.42,218.41,221.216,216.8632,224.3796,DOWN,0
2016-04-04,220.1,220.98,221.31,216.936,224.3427,DOWN,0
2016-04-05,219.3,219.65,220.472,216.8654,224.2953,UP,1
2016-04-06,223.36,219.3,220.904,216.93,224.2567,UP,1
2016-04-07,224.22,221.26,221.68,216.9044,224.2223,DOWN,0
2016-04-08,224.14,226.44,222.224,216.9644,224.1939,UP,1
2016-04-11,224.5,225.78,223.104,217.0686,224.1783,UP,1
2016-04-12,225.16,223.97,224.276,217.0772,224.1617,UP,1
2016-04-13,225.23,222.69,224.65,217.008,224.142,DOWN,0
2016-04-14,225.14,225.23,224.834,217.0982,224.1408,UP,1
2016-04-15,226.39,225.14,225.284,217.1562,224.1494,DOWN,0
2016-04-18,225.09,225.76,225.402,217.111,224.1373,UP,1
2016-04-19,227.05,226.42,225.78,217.2226,224.1336,UP,1
