ticker,NUE US Equity,NUE US Equity,NUE US Equity,NUE US Equity,NUE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-05-12,46.77,46.35,44.7631,45.786,45.6642,DOWN,0
2010-05-13,46.33,46.97,44.7683,46.112,45.7276,DOWN,0
2010-05-14,45.89,45.84,44.7817,46.31,45.7752,DOWN,0
2010-05-17,45.53,45.96,44.7897,46.102,45.7946,DOWN,0
2010-05-18,44.51,46.04,44.7899,45.806,45.788,UP,1
2010-05-19,44.56,44.08,44.7764,45.364,45.7806,DOWN,0
2010-05-20,42.71,43.32,44.7549,44.64,45.7342,UP,1
2010-05-21,42.95,41.83,44.7298,44.052,45.693,DOWN,0
2010-05-24,42.25,42.75,44.6969,43.396,45.6324,UP,1
2010-05-25,42.9,40.81,44.6658,43.074,45.588,DOWN,0
2010-05-26,42.45,43.22,44.6425,42.652,45.5156,UP,1
2010-05-27,43.85,43.8,44.6321,42.88,45.4904,DOWN,0
2010-05-28,43.05,43.56,44.6142,42.9,45.4566,DOWN,0
2010-06-01,41.43,42.56,44.5828,42.736,45.3974,UP,1
2010-06-02,42.76,41.62,44.5627,42.708,45.3594,DOWN,0
2010-06-03,42.54,43.11,44.5525,42.726,45.2836,DOWN,0
2010-06-04,40.93,41.69,44.5277,42.142,45.1858,DOWN,0
2010-06-07,40.12,41.06,44.4979,41.556,45.0906,UP,1
2010-06-08,40.95,40.17,44.4696,41.46,44.9962,UP,1
2010-06-09,41.09,41.28,44.4393,41.126,44.8972,UP,1
2010-06-10,42.43,41.9,44.4176,41.104,44.8346,UP,1
2010-06-11,42.63,42.0,44.3989,41.444,44.7796,DOWN,0
2010-06-14,42.43,43.04,44.3847,41.906,44.7092,UP,1
2010-06-15,42.65,42.34,44.3736,42.246,44.6116,DOWN,0
2010-06-16,42.17,42.17,44.3552,42.462,44.5022,DOWN,0
2010-06-17,41.69,42.26,44.3409,42.314,44.3838,DOWN,0
2010-06-18,41.49,41.76,44.33,42.086,44.2638,UP,1
2010-06-21,41.77,42.3,44.3222,41.954,44.1512,DOWN,0
2010-06-22,41.08,41.75,44.3072,41.64,44.0298,UP,1
2010-06-23,41.72,41.08,44.295,41.55,43.9242,DOWN,0
2010-06-24,40.54,41.34,44.2707,41.32,43.7816,UP,1
2010-06-25,41.16,40.66,44.2484,41.254,43.6718,DOWN,0
2010-06-28,40.14,41.02,44.2139,40.928,43.5618,DOWN,0
2010-06-29,38.48,39.5,44.1745,40.408,43.4208,DOWN,0
2010-06-30,38.28,38.43,44.1318,39.72,43.2812,DOWN,0
2010-07-01,37.76,38.33,44.0817,39.164,43.1342,DOWN,0
2010-07-02,37.32,38.01,44.0277,38.396,42.9752,UP,1
2010-07-06,37.37,37.9,43.9654,37.842,42.8014,UP,1
2010-07-07,39.07,37.28,43.9122,37.96,42.6676,UP,1
2010-07-08,39.11,39.44,43.8614,38.126,42.5574,UP,1
2010-07-09,39.61,39.09,43.8109,38.496,42.4494,DOWN,0
2010-07-12,38.67,39.55,43.7604,38.766,42.3096,UP,1
2010-07-13,39.21,39.23,43.7173,39.134,42.1874,UP,1
2010-07-14,39.4,39.42,43.68,39.2,42.0568,DOWN,0
2010-07-15,39.27,39.53,43.6394,39.232,41.939,DOWN,0
2010-07-16,38.09,38.97,43.5959,38.928,41.7854,UP,1
2010-07-19,38.45,38.36,43.5531,38.884,41.6604,UP,1
2010-07-20,39.82,38.0,43.5274,39.006,41.5588,DOWN,0
2010-07-21,39.11,40.13,43.5012,38.948,41.4096,UP,1
2010-07-22,39.67,39.99,43.472,39.028,41.2832,UP,1
2010-07-23,39.84,40.0,43.4449,39.378,41.1446,UP,1
2010-07-26,40.11,39.77,43.419,39.71,41.0202,DOWN,0
2010-07-27,39.8,40.53,43.3903,39.706,40.8984,DOWN,0
2010-07-28,39.55,39.53,43.3628,39.794,40.7788,DOWN,0
2010-07-29,39.16,39.81,43.3345,39.692,40.6718,DOWN,0
2010-07-30,39.14,38.72,43.3064,39.552,40.5634,UP,1
2010-08-02,40.27,39.72,43.2784,39.584,40.5146,DOWN,0
2010-08-03,39.86,40.15,43.2471,39.596,40.4528,UP,1
2010-08-04,40.3,40.08,43.2224,39.746,40.4138,DOWN,0
2010-08-05,39.98,40.09,43.1934,39.91,40.3554,UP,1
2010-08-06,39.99,39.61,43.1651,40.08,40.3062,UP,1
2010-08-09,40.02,40.07,43.1352,40.03,40.2296,DOWN,0
2010-08-10,39.7,39.54,43.1128,39.998,40.1626,DOWN,0
2010-08-11,38.36,39.06,43.0837,39.61,40.1012,UP,1
2010-08-12,38.56,37.98,43.0601,39.326,40.0172,DOWN,0
2010-08-13,38.09,38.31,43.0455,38.946,39.9282,UP,1
2010-08-16,38.42,38.02,43.0378,38.626,39.878,UP,1
2010-08-17,39.32,38.67,43.0282,38.55,39.862,UP,1
2010-08-18,39.34,39.27,43.0256,38.746,39.8298,DOWN,0
2010-08-19,38.54,39.27,43.0232,38.742,39.7788,DOWN,0
2010-08-20,38.37,38.29,43.0199,38.798,39.6976,DOWN,0
2010-08-23,37.76,38.52,43.0153,38.666,39.6002,DOWN,0
2010-08-24,36.68,37.37,42.9998,38.138,39.4852,DOWN,0
2010-08-25,36.68,36.4,42.9865,37.606,39.3658,DOWN,0
2010-08-26,36.38,36.97,42.9615,37.174,39.25,UP,1
2010-08-27,37.25,36.64,42.944,36.95,39.1612,DOWN,0
2010-08-30,36.66,36.99,42.92,36.73,39.0646,UP,1
2010-08-31,36.78,36.49,42.9009,36.75,38.9648,UP,1
2010-09-01,37.96,37.32,42.8865,37.006,38.9024,UP,1
2010-09-02,38.44,37.98,42.8687,37.418,38.8368,UP,1
2010-09-03,38.68,38.9,42.8509,37.704,38.7996,UP,1
2010-09-07,39.38,38.51,42.8382,38.248,38.764,UP,1
2010-09-08,40.03,39.44,42.8323,38.898,38.7618,DOWN,0
2010-09-09,39.83,40.9,42.8258,39.272,38.7888,UP,1
2010-09-10,40.09,39.93,42.8175,39.602,38.825,UP,1
2010-09-13,40.66,40.46,42.811,39.998,38.883,DOWN,0
2010-09-14,39.41,39.3,42.7926,40.004,38.9248,DOWN,0
2010-09-15,39.27,39.14,42.7799,39.852,38.9628,DOWN,0
2010-09-16,38.95,39.01,42.7626,39.676,38.9604,DOWN,0
2010-09-17,38.74,39.0,42.7399,39.406,38.953,UP,1
2010-09-20,38.76,38.36,42.7134,39.026,38.936,DOWN,0
2010-09-21,38.07,38.59,42.6886,38.758,38.924,DOWN,0
2010-09-22,37.84,38.03,42.6621,38.472,38.8966,DOWN,0
2010-09-23,37.0,37.45,42.6321,38.082,38.8486,UP,1
2010-09-24,37.64,37.49,42.6088,37.862,38.816,DOWN,0
2010-09-27,37.55,37.64,42.5812,37.62,38.8052,UP,1
2010-09-28,38.02,37.4,42.5611,37.61,38.7966,UP,1
2010-09-29,38.39,37.75,42.5418,37.72,38.768,DOWN,0
2010-09-30,38.2,38.57,42.5187,37.96,38.7498,UP,1
2010-10-01,38.87,38.61,42.4979,38.206,38.7338,DOWN,0
2010-10-04,38.55,38.64,42.4751,38.406,38.708,UP,1
2010-10-05,39.53,38.95,42.4578,38.708,38.6964,UP,1
2010-10-06,39.83,39.55,42.4378,38.996,38.697,DOWN,0
2010-10-07,38.99,40.0,42.4096,39.154,38.6858,UP,1
2010-10-08,39.92,38.92,42.3825,39.364,38.701,UP,1
2010-10-11,40.08,40.03,42.3524,39.67,38.7198,DOWN,0
2010-10-12,39.88,39.89,42.3163,39.74,38.712,UP,1
2010-10-13,40.15,40.37,42.2823,39.804,38.7178,DOWN,0
2010-10-14,39.64,40.15,42.2502,39.934,38.7046,DOWN,0
2010-10-15,39.25,39.89,42.2112,39.8,38.69,UP,1
2010-10-18,39.51,39.02,42.1755,39.686,38.6804,DOWN,0
2010-10-19,38.52,38.8,42.1291,39.414,38.6504,UP,1
2010-10-20,39.38,38.67,42.0854,39.26,38.644,DOWN,0
2010-10-21,37.89,39.19,42.027,38.91,38.6346,DOWN,0
2010-10-22,37.88,38.15,41.9703,38.636,38.621,UP,1
2010-10-25,38.26,38.25,41.9119,38.386,38.6244,DOWN,0
2010-10-26,37.88,37.64,41.8531,38.258,38.6136,DOWN,0
2010-10-27,37.57,37.5,41.7989,37.896,38.5786,UP,1
2010-10-28,37.96,37.8,41.7466,37.91,38.551,UP,1
2010-10-29,38.22,37.93,41.6981,37.978,38.5446,DOWN,0
2010-11-01,38.2,38.39,41.652,37.966,38.5412,UP,1
2010-11-02,38.74,38.5,41.6051,38.138,38.5608,DOWN,0
2010-11-03,38.54,38.97,41.5623,38.332,38.598,UP,1
2010-11-04,39.4,39.12,41.5308,38.62,38.6524,UP,1
2010-11-05,40.4,39.36,41.5119,39.056,38.7328,DOWN,0
2010-11-08,40.28,40.19,41.4926,39.472,38.7934,DOWN,0
2010-11-09,39.92,40.42,41.4744,39.708,38.8586,UP,1
2010-11-10,40.5,39.96,41.464,40.1,38.933,UP,1
2010-11-11,40.64,40.22,41.4602,40.348,38.9866,DOWN,0
2010-11-12,40.06,40.17,41.4565,40.28,39.019,DOWN,0
2010-11-15,39.36,40.28,41.4434,40.096,39.0326,DOWN,0
2010-11-16,37.97,39.05,41.4187,39.706,39.0044,DOWN,0
2010-11-17,37.64,37.93,41.3972,39.134,38.9566,UP,1
2010-11-18,37.82,38.14,41.3888,38.57,38.9164,UP,1
2010-11-19,37.96,37.85,41.3763,38.15,38.8738,UP,1
2010-11-22,38.26,37.81,41.3697,37.93,38.8258,DOWN,0
2010-11-23,37.5,37.82,41.3549,37.836,38.7876,UP,1
2010-11-24,37.96,37.64,41.3451,37.9,38.7614,DOWN,0
2010-11-26,37.54,37.65,41.3271,37.844,38.7332,UP,1
2010-11-29,37.62,37.38,41.3095,37.776,38.7108,UP,1
2010-11-30,37.74,37.22,41.2848,37.672,38.6904,UP,1
2010-12-01,39.22,38.49,41.2687,38.016,38.7134,UP,1
2010-12-02,40.26,39.18,41.2519,38.476,38.7618,DOWN,0
2010-12-03,39.91,40.18,41.2297,38.95,38.82,DOWN,0
2010-12-06,39.74,39.89,41.2101,39.374,38.862,UP,1
2010-12-07,41.33,40.48,41.2067,40.092,38.9376,DOWN,0
2010-12-08,41.2,41.46,41.2023,40.488,39.0012,UP,1
2010-12-09,41.44,41.37,41.2001,40.724,39.0622,UP,1
2010-12-10,41.88,41.48,41.2025,41.118,39.1358,UP,1
2010-12-13,42.71,42.24,41.2042,41.712,39.2126,UP,1
2010-12-14,43.19,42.73,41.2056,42.084,39.3054,UP,1
2010-12-15,43.36,42.97,41.2066,42.516,39.382,UP,1
2010-12-16,44.35,42.61,41.2108,43.098,39.4724,UP,1
2010-12-17,44.58,44.4,41.2109,43.638,39.5842,DOWN,0
2010-12-20,44.29,44.71,41.2081,43.954,39.6716,UP,1
2010-12-21,44.57,44.42,41.2063,44.23,39.7614,DOWN,0
2010-12-22,44.5,44.6,41.2037,44.458,39.8538,UP,1
2010-12-23,44.57,44.35,41.2015,44.502,39.9422,DOWN,0
2010-12-27,44.43,44.47,41.1972,44.472,40.038,UP,1
2010-12-28,44.56,44.5,41.1944,44.526,40.1442,DOWN,0
2010-12-29,44.25,44.37,41.1853,44.462,40.239,UP,1
2010-12-30,44.46,44.18,41.1821,44.454,40.3578,DOWN,0
2010-12-31,43.82,44.31,41.1775,44.304,40.4466,UP,1
2011-01-03,44.21,44.24,41.1766,44.26,40.573,DOWN,0
2011-01-04,43.83,44.26,41.1724,44.114,40.692,UP,1
2011-01-05,44.32,43.54,41.1624,44.128,40.8132,DOWN,0
2011-01-06,43.91,44.24,41.1528,44.018,40.9338,UP,1
2011-01-07,43.99,43.89,41.1484,44.052,41.0622,DOWN,0
2011-01-10,43.75,43.86,41.1388,43.96,41.178,UP,1
2011-01-11,44.72,43.86,41.1322,44.138,41.308,UP,1
2011-01-12,44.73,44.98,41.128,44.22,41.4386,DOWN,0
2011-01-13,44.72,44.73,41.1247,44.382,41.5582,DOWN,0
2011-01-14,44.2,44.55,41.116,44.424,41.6714,UP,1
2011-01-18,45.04,44.61,41.1035,44.682,41.7842,DOWN,0
2011-01-19,43.79,45.07,41.0843,44.496,41.852,UP,1
2011-01-20,44.62,43.58,41.0693,44.474,41.9388,DOWN,0
2011-01-21,44.55,45.05,41.0546,44.44,42.0314,UP,1
2011-01-24,45.07,44.66,41.043,44.614,42.1228,DOWN,0
2011-01-25,44.94,44.54,41.0319,44.594,42.2088,UP,1
2011-01-26,46.5,45.25,41.0294,45.136,42.3376,DOWN,0
2011-01-27,45.4,46.73,41.0181,45.292,42.4584,DOWN,0
2011-01-28,45.1,46.12,41.0103,45.402,42.601,UP,1
2011-01-31,45.91,45.34,41.0117,45.57,42.7664,UP,1
2011-02-01,47.2,46.24,41.02,46.022,42.954,UP,1
2011-02-02,47.82,47.05,41.0328,46.286,43.1512,UP,1
2011-02-03,48.21,47.77,41.0483,46.848,43.3502,DOWN,0
2011-02-04,47.97,48.23,41.0618,47.422,43.5596,UP,1
2011-02-07,47.99,48.1,41.0715,47.838,43.7602,DOWN,0
2011-02-08,47.62,48.18,41.0808,47.922,43.9618,DOWN,0
2011-02-09,47.05,47.36,41.0929,47.768,44.1504,UP,1
2011-02-10,47.29,46.86,41.1043,47.584,44.3414,UP,1
2011-02-11,47.81,47.18,41.1151,47.552,44.5132,UP,1
2011-02-14,48.21,47.76,41.1295,47.596,44.6722,UP,1
2011-02-15,48.34,48.16,41.1416,47.74,44.8408,UP,1
2011-02-16,48.6,48.77,41.1588,48.05,45.018,UP,1
2011-02-17,48.88,48.61,41.1743,48.368,45.169,DOWN,0
2011-02-18,48.74,48.91,41.1945,48.554,45.3198,DOWN,0
2011-02-22,47.34,48.27,41.2067,48.38,45.4378,DOWN,0
2011-02-23,46.89,47.06,41.2083,48.09,45.538,UP,1
2011-02-24,46.92,46.86,41.213,47.754,45.6222,DOWN,0
2011-02-25,46.92,47.19,41.2137,47.362,45.6968,UP,1
2011-02-28,47.96,47.38,41.2219,47.206,45.7888,DOWN,0
2011-03-01,46.61,48.09,41.2255,47.06,45.834,UP,1
2011-03-02,46.85,46.74,41.2321,47.052,45.8794,UP,1
2011-03-03,47.97,47.43,41.2494,47.262,45.953,DOWN,0
2011-03-04,47.94,47.88,41.2663,47.466,46.0204,DOWN,0
2011-03-07,46.88,47.98,41.2871,47.25,46.068,UP,1
2011-03-08,47.2,47.065,41.3084,47.368,46.1206,DOWN,0
2011-03-09,46.29,46.99,41.3286,47.256,46.1578,DOWN,0
2011-03-10,45.07,45.78,41.3394,46.676,46.168,UP,1
2011-03-11,47.09,44.74,41.3626,46.506,46.2248,DOWN,0
2011-03-14,46.85,47.03,41.3776,46.5,46.2726,DOWN,0
2011-03-15,46.57,45.31,41.3952,46.374,46.3276,DOWN,0
2011-03-16,44.79,46.43,41.412,46.074,46.3392,UP,1
2011-03-17,45.24,45.54,41.4244,46.108,46.3674,UP,1
2011-03-18,45.37,45.81,41.4386,45.764,46.3884,UP,1
2011-03-21,45.65,45.9,41.4622,45.524,46.4232,UP,1
2011-03-22,45.7,45.54,41.4901,45.35,46.4574,UP,1
2011-03-23,46.06,45.59,41.5156,45.604,46.5036,UP,1
2011-03-24,46.37,46.4,41.542,45.83,46.5366,UP,1
2011-03-25,46.56,46.65,41.5627,46.068,46.5732,DOWN,0
2011-03-28,46.24,46.58,41.5807,46.186,46.6036,UP,1
2011-03-29,46.62,45.9,41.6017,46.37,46.652,UP,1
2011-03-30,46.63,46.98,41.6216,46.484,46.6838,DOWN,0
2011-03-31,46.02,46.42,41.6408,46.414,46.7284,UP,1
2011-04-01,46.2,46.42,41.6634,46.342,46.76,UP,1
2011-04-04,46.87,46.26,41.6903,46.468,46.8064,UP,1
2011-04-05,47.46,46.9,41.7187,46.636,46.8542,UP,1
2011-04-06,47.64,47.63,41.7515,46.838,46.9082,DOWN,0
2011-04-07,47.47,47.64,41.7803,47.128,46.9276,DOWN,0
2011-04-08,46.42,47.65,41.8097,47.172,46.948,DOWN,0
2011-04-11,46.26,46.62,41.8352,47.05,46.9712,DOWN,0
2011-04-12,45.21,45.59,41.8605,46.6,46.9572,DOWN,0
2011-04-13,44.85,45.65,41.8924,46.042,46.9102,UP,1
2011-04-14,44.97,44.55,41.9258,45.542,46.8532,UP,1
2011-04-15,45.23,45.04,41.9632,45.304,46.7936,DOWN,0
2011-04-18,44.78,44.59,42.0005,45.008,46.7298,UP,1
2011-04-19,45.7,44.91,42.0421,45.106,46.684,UP,1
2011-04-20,46.48,46.41,42.0792,45.432,46.6612,DOWN,0
2011-04-21,46.15,47.27,42.1144,45.668,46.6432,DOWN,0
2011-04-25,45.1,45.37,42.1418,45.642,46.5994,UP,1
2011-04-26,46.39,45.32,42.1804,45.964,46.571,DOWN,0
2011-04-27,46.28,46.53,42.2158,46.08,46.5324,UP,1
2011-04-28,46.49,46.12,42.2512,46.082,46.4954,UP,1
2011-04-29,46.96,46.51,42.2897,46.244,46.4626,DOWN,0
2011-05-02,45.65,46.98,42.3275,46.354,46.398,UP,1
2011-05-03,46.09,45.56,42.3657,46.294,46.345,DOWN,0
2011-05-04,45.35,45.81,42.3933,46.108,46.3052,DOWN,0
2011-05-05,44.7,45.0,42.4213,45.75,46.2614,DOWN,0
2011-05-06,44.21,45.33,42.444,45.2,46.2072,UP,1
2011-05-09,44.95,44.39,42.4695,45.06,46.1678,UP,1
2011-05-10,44.96,45.13,42.4938,44.834,46.1078,DOWN,0
2011-05-11,44.26,44.84,42.5161,44.616,46.0608,UP,1
2011-05-12,44.28,44.28,42.5397,44.532,46.0094,DOWN,0
2011-05-13,42.96,44.37,42.5587,44.282,45.9092,UP,1
2011-05-16,43.08,42.8,42.5784,43.908,45.812,DOWN,0
2011-05-17,42.56,42.88,42.5899,43.428,45.7256,UP,1
2011-05-18,42.93,42.67,42.6052,43.162,45.6402,DOWN,0
2011-05-19,42.84,43.19,42.6179,42.874,45.5712,DOWN,0
2011-05-20,41.8,42.87,42.627,42.642,45.5058,DOWN,0
2011-05-23,41.55,41.23,42.6348,42.336,45.395,UP,1
2011-05-24,41.94,41.91,42.6444,42.212,45.2968,DOWN,0
2011-05-25,41.78,41.7,42.6548,41.982,45.201,UP,1
2011-05-26,41.89,41.59,42.6725,41.792,45.143,UP,1
2011-05-27,42.09,42.11,42.6901,41.85,45.08,UP,1
2011-05-31,42.34,42.61,42.7114,42.008,45.0194,DOWN,0
2011-06-01,40.94,42.06,42.724,41.808,44.9252,DOWN,0
2011-06-02,40.91,40.92,42.7319,41.634,44.8294,DOWN,0
2011-06-03,40.4,40.43,42.7372,41.336,44.7162,DOWN,0
2011-06-06,40.0,40.4,42.7445,40.918,44.5888,UP,1
2011-06-07,40.04,40.25,42.7529,40.458,44.4584,DOWN,0
2011-06-08,39.49,39.97,42.7615,40.168,44.3234,UP,1
2011-06-09,39.67,39.5,42.7765,39.92,44.1844,UP,1
2011-06-10,39.98,39.39,42.793,39.836,44.0514,DOWN,0
2011-06-13,39.46,40.17,42.8084,39.728,43.9202,UP,1
2011-06-14,40.71,39.92,42.8257,39.862,43.8104,DOWN,0
2011-06-15,39.8,41.24,42.8414,39.924,43.669,DOWN,0
2011-06-16,39.46,39.89,42.8548,39.882,43.509,DOWN,0
2011-06-17,39.45,39.86,42.8622,39.776,43.3452,UP,1
2011-06-20,39.73,39.4,42.8687,39.83,43.1904,UP,1
2011-06-21,40.32,40.03,42.8769,39.752,43.0684,DOWN,0
2011-06-22,40.29,40.07,42.8814,39.85,42.949,DOWN,0
2011-06-23,40.0,39.78,42.8813,39.958,42.8448,DOWN,0
2011-06-24,39.56,40.1,42.8799,39.98,42.739,DOWN,0
2011-06-27,39.48,39.45,42.8769,39.93,42.6292,UP,1
2011-06-28,39.69,39.36,42.872,39.804,42.5184,UP,1
2011-06-29,40.24,39.94,42.8762,39.794,42.4276,UP,1
2011-06-30,41.22,40.41,42.8859,40.038,42.338,UP,1
2011-07-01,41.57,41.18,42.899,40.44,42.2398,DOWN,0
2011-07-05,41.21,41.4,42.9114,40.786,42.141,DOWN,0
2011-07-06,40.82,41.18,42.9217,41.012,42.0554,UP,1
2011-07-07,41.51,41.19,42.9389,41.266,41.9578,DOWN,0
2011-07-08,40.93,41.04,42.9543,41.208,41.8508,DOWN,0
2011-07-11,39.82,40.28,42.9684,40.858,41.7174,DOWN,0
2011-07-12,39.65,39.68,42.9785,40.546,41.5712,UP,1
2011-07-13,39.82,39.85,42.9898,40.346,41.4546,DOWN,0
2011-07-14,39.23,39.89,42.9959,39.89,41.3174,UP,1
2011-07-15,39.49,39.35,43.0014,39.602,41.2002,DOWN,0
2011-07-18,38.92,39.4,43.005,39.422,41.0846,UP,1
2011-07-19,39.55,39.22,43.0084,39.402,40.9914,UP,1
2011-07-20,39.8,39.6,43.0146,39.398,40.8884,UP,1
2011-07-21,40.63,40.02,43.0201,39.678,40.8018,UP,1
2011-07-22,41.1,40.67,43.0265,40.0,40.7386,DOWN,0
2011-07-25,40.7,40.48,43.035,40.356,40.667,DOWN,0
2011-07-26,39.71,40.57,43.034,40.388,40.602,DOWN,0
2011-07-27,39.0,39.5,43.0286,40.228,40.5204,DOWN,0
2011-07-28,38.92,39.0,43.0238,39.886,40.4476,DOWN,0
2011-07-29,38.89,38.54,43.0175,39.444,40.3668,DOWN,0
2011-08-01,38.46,39.5,43.0116,38.996,40.2792,DOWN,0
2011-08-02,37.36,38.07,43.0021,38.526,40.1904,DOWN,0
2011-08-03,37.34,37.39,42.9913,38.194,40.1062,DOWN,0
2011-08-04,34.95,36.71,42.9734,37.4,39.9664,DOWN,0
2011-08-05,34.95,35.54,42.9513,36.612,39.8298,DOWN,0
2011-08-08,32.04,33.99,42.922,35.328,39.6328,UP,1
2011-08-09,33.95,32.94,42.9024,34.646,39.47,DOWN,0
2011-08-10,32.44,32.87,42.8733,33.666,39.272,UP,1
2011-08-11,34.03,32.8,42.854,33.482,39.1338,UP,1
2011-08-12,34.18,34.6,42.8371,33.328,38.9992,UP,1
2011-08-15,34.79,34.38,42.8212,33.878,38.887,DOWN,0
2011-08-16,34.17,34.39,42.801,33.922,38.7704,DOWN,0
2011-08-17,33.9,34.3,42.7795,34.214,38.6476,DOWN,0
2011-08-18,31.98,33.14,42.7457,33.804,38.4974,DOWN,0
2011-08-19,31.51,31.56,42.7105,33.27,38.3342,DOWN,0
2011-08-22,31.48,32.35,42.6709,32.608,38.1642,UP,1
2011-08-23,32.61,31.65,42.632,32.296,38.0272,UP,1
2011-08-24,34.0,33.18,42.6006,32.316,37.893,DOWN,0
2011-08-25,33.24,34.21,42.5672,32.568,37.7618,UP,1
2011-08-26,34.36,33.0,42.5365,33.138,37.6598,UP,1
2011-08-29,35.71,34.93,42.5118,33.984,37.585,UP,1
2011-08-30,36.13,35.43,42.4922,34.688,37.513,DOWN,0
2011-08-31,36.08,36.54,42.4758,35.104,37.4282,DOWN,0
2011-09-01,35.42,36.02,42.463,35.54,37.3308,DOWN,0
2011-09-02,34.07,34.63,42.4452,35.482,37.2122,DOWN,0
2011-09-06,33.28,32.36,42.4225,34.996,37.0866,UP,1
2011-09-07,34.74,33.8,42.4064,34.718,36.9918,DOWN,0
2011-09-08,34.3,34.31,42.3866,34.362,36.884,DOWN,0
2011-09-09,33.14,33.71,42.3648,33.906,36.742,DOWN,0
2011-09-12,32.95,32.7,42.3397,33.682,36.5766,UP,1
2011-09-13,33.66,33.1,42.3203,33.758,36.4184,UP,1
2011-09-14,34.1,33.84,42.3027,33.63,36.2762,UP,1
2011-09-15,35.08,34.65,42.2894,33.786,36.1614,DOWN,0
2011-09-16,35.04,35.18,42.2685,34.166,36.032,DOWN,0
2011-09-19,34.39,34.02,42.2392,34.454,35.9012,DOWN,0
2011-09-20,34.11,34.45,42.2102,34.544,35.787,DOWN,0
2011-09-21,32.92,34.03,42.1761,34.308,35.6524,DOWN,0
2011-09-22,31.25,31.93,42.1257,33.542,35.481,UP,1
2011-09-23,31.57,31.25,42.0775,32.848,35.3278,UP,1
2011-09-26,32.79,32.03,42.0343,32.528,35.1938,UP,1
2011-09-27,33.45,33.58,41.9921,32.396,35.0844,DOWN,0
2011-09-28,31.91,33.19,41.9381,32.194,34.9316,UP,1
2011-09-29,32.46,32.72,41.8845,32.436,34.7848,DOWN,0
2011-09-30,31.64,32.04,41.8259,32.45,34.605,DOWN,0
2011-10-03,30.91,31.4,41.7587,32.074,34.4012,UP,1
2011-10-04,31.57,30.35,41.6936,31.698,34.2186,UP,1
2011-10-05,33.07,31.55,41.6375,31.93,34.0858,UP,1
2011-10-06,33.83,33.15,41.5838,32.204,33.9824,DOWN,0
2011-10-07,32.87,34.14,41.5257,32.45,33.8614,UP,1
2011-10-10,34.3,33.66,41.4743,33.128,33.7696,UP,1
2011-10-11,34.69,34.12,41.4256,33.752,33.6942,UP,1
2011-10-12,35.57,35.09,41.3807,34.252,33.6584,DOWN,0
2011-10-13,35.41,35.2,41.3365,34.568,33.6198,UP,1
2011-10-14,35.88,35.97,41.2936,35.17,33.6384,DOWN,0
2011-10-17,34.57,35.59,41.2473,35.224,33.6308,UP,1
2011-10-18,35.59,34.53,41.2042,35.404,33.7018,DOWN,0
2011-10-19,34.89,35.55,41.1595,35.268,33.7206,UP,1
2011-10-20,35.91,35.38,41.1175,35.368,33.79,UP,1
2011-10-21,36.8,36.5,41.0819,35.552,33.8454,UP,1
2011-10-24,37.6,37.22,41.05,36.158,33.9138,DOWN,0
2011-10-25,36.56,37.48,41.014,36.352,33.9492,UP,1
2011-10-26,37.21,37.23,40.9765,36.816,34.01,UP,1
2011-10-27,39.39,38.36,40.9498,37.512,34.1198,DOWN,0
2011-10-28,39.31,38.85,40.9227,38.014,34.2664,DOWN,0
2011-10-31,37.78,38.61,40.8906,38.05,34.3918,DOWN,0
2011-11-01,37.09,36.2,40.8509,38.156,34.504,UP,1
2011-11-02,37.85,37.98,40.8212,38.284,34.6088,UP,1
2011-11-03,38.53,38.23,40.7907,38.112,34.6994,UP,1
2011-11-04,39.01,38.21,40.763,38.052,34.8148,DOWN,0
2011-11-07,38.98,39.0,40.7326,38.292,34.9072,UP,1
2011-11-08,39.58,39.17,40.7058,38.79,34.9846,DOWN,0
2011-11-09,37.7,38.33,40.6618,38.76,35.016,UP,1
2011-11-10,38.38,38.24,40.6267,38.73,35.062,UP,1
2011-11-11,39.7,39.15,40.5997,38.868,35.1476,DOWN,0
2011-11-14,39.27,39.51,40.5665,38.926,35.2516,UP,1
2011-11-15,39.55,39.0,40.5282,38.92,35.377,DOWN,0
2011-11-16,38.91,39.0,40.4837,39.162,35.4604,DOWN,0
2011-11-17,38.01,38.72,40.4327,39.088,35.5346,UP,1
2011-11-18,38.16,38.35,40.3836,38.78,35.635,DOWN,0
2011-11-21,37.45,37.27,40.3309,38.416,35.725,DOWN,0
2011-11-22,37.2,37.42,40.2788,37.946,35.7958,DOWN,0
2011-11-23,35.48,36.65,40.221,37.26,35.8234,UP,1
2011-11-25,35.57,35.25,40.1624,36.772,35.8332,UP,1
2011-11-28,36.75,37.04,40.1071,36.49,35.8674,UP,1
2011-11-29,36.83,36.9,40.0502,36.366,35.9162,UP,1
2011-11-30,39.43,38.36,40.0056,36.812,36.0226,UP,1
2011-12-01,39.47,39.15,39.96,37.61,36.1536,UP,1
2011-12-02,40.32,40.05,39.9172,38.56,36.335,UP,1
2011-12-05,40.89,41.08,39.8779,39.388,36.5214,UP,1
2011-12-06,41.15,40.73,39.847,40.252,36.6886,UP,1
2011-12-07,41.17,40.87,39.8184,40.6,36.843,DOWN,0
2011-12-08,39.58,40.8,39.7817,40.622,36.9964,UP,1
