ticker,AMZN US Equity,AMZN US Equity,AMZN US Equity,AMZN US Equity,AMZN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-08-10,47.846,48.815,43.987,49.0862,49.8471,UP,1
2017-08-11,48.4,48.0,44.0202,48.8903,49.8191,UP,1
2017-08-14,49.165,48.921,44.0604,48.8006,49.7957,DOWN,0
2017-08-15,49.137,49.445,44.1015,48.7296,49.7671,DOWN,0
2017-08-16,48.909,49.082,44.152,48.6913,49.7423,DOWN,0
2017-08-17,48.029,48.892,44.1947,48.7278,49.6928,DOWN,0
2017-08-18,47.924,48.07,44.2379,48.6326,49.641,DOWN,0
2017-08-21,47.665,47.879,44.2849,48.3325,49.6159,UP,1
2017-08-22,48.345,47.776,44.3348,48.1741,49.6179,DOWN,0
2017-08-23,47.9,47.969,44.3856,47.9723,49.5951,DOWN,0
2017-08-24,47.623,47.871,44.4274,47.8911,49.5711,DOWN,0
2017-08-25,47.263,47.8,44.4668,47.759,49.5522,UP,1
2017-08-28,47.301,47.327,44.5104,47.6863,49.5105,UP,1
2017-08-29,47.703,47.0,44.5633,47.5579,49.4694,UP,1
2017-08-30,48.38,47.922,44.6204,47.6538,49.4444,UP,1
2017-08-31,49.03,48.735,44.6858,47.9353,49.4228,DOWN,0
2017-09-01,48.913,49.21,44.7446,48.2652,49.3997,DOWN,0
2017-09-05,48.264,48.77,44.7993,48.4577,49.3613,UP,1
2017-09-06,48.39,48.416,44.8521,48.5951,49.3351,UP,1
2017-09-07,48.974,48.7,44.9069,48.7139,49.3378,DOWN,0
2017-09-08,48.295,48.955,44.9534,48.5669,49.3133,UP,1
2017-09-11,48.898,48.723,45.0016,48.564,49.3154,UP,1
2017-09-12,49.129,49.164,45.0522,48.7371,49.33,UP,1
2017-09-13,49.98,49.199,45.107,49.0551,49.3759,DOWN,0
2017-09-14,49.611,49.84,45.1633,49.1825,49.3967,DOWN,0
2017-09-15,49.34,49.651,45.2194,49.3914,49.4184,DOWN,0
2017-09-18,48.71,49.52,45.2753,49.3537,49.4138,DOWN,0
2017-09-19,48.493,48.863,45.3319,49.2265,49.3872,UP,1
2017-09-20,48.661,48.59,45.3901,48.9626,49.3663,DOWN,0
2017-09-21,48.233,48.566,45.4414,48.687,49.3244,DOWN,0
2017-09-22,47.755,48.051,45.489,48.3701,49.2789,DOWN,0
2017-09-25,46.99,47.466,45.5313,48.0261,49.2168,DOWN,0
2017-09-26,46.93,47.275,45.5742,47.7135,49.1454,UP,1
2017-09-27,47.544,47.4,45.6197,47.4901,49.0718,UP,1
2017-09-28,47.82,47.593,45.6688,47.4076,49.0014,UP,1
2017-09-29,48.068,48.006,45.7155,47.4701,48.934,DOWN,0
2017-10-02,47.96,48.2,45.7631,47.6641,48.8675,DOWN,0
2017-10-03,47.855,47.9,45.8122,47.8491,48.7857,UP,1
2017-10-04,48.273,47.711,45.8641,47.9949,48.7113,UP,1
2017-10-05,49.043,48.5,45.9178,48.2394,48.6393,UP,1
2017-10-06,49.479,48.782,45.9724,48.5217,48.5829,UP,1
2017-10-09,49.55,49.662,46.0275,48.8397,48.5538,DOWN,0
2017-10-10,49.36,49.834,46.0827,49.1407,48.5533,UP,1
2017-10-11,49.75,49.564,46.1413,49.4362,48.5521,UP,1
2017-10-12,50.046,49.841,46.1987,49.637,48.5571,UP,1
2017-10-13,50.147,50.35,46.2564,49.7706,48.5731,UP,1
2017-10-16,50.317,50.422,46.3167,49.9241,48.5919,UP,1
2017-10-17,50.457,50.28,46.3815,50.1434,48.6087,DOWN,0
2017-10-18,49.85,50.463,46.4423,50.1634,48.6159,DOWN,0
2017-10-19,49.331,49.5,46.4997,50.0202,48.6205,DOWN,0
2017-10-20,49.146,49.677,46.5503,49.8199,48.6465,DOWN,0
2017-10-23,48.315,49.337,46.5929,49.4195,48.6448,UP,1
2017-10-24,48.795,48.45,46.6376,49.0872,48.6374,DOWN,0
2017-10-25,48.646,48.9,46.6819,48.8463,48.6276,DOWN,0
2017-10-26,48.622,49.017,46.7252,48.7045,48.6218,UP,1
2017-10-27,55.048,52.907,46.7971,49.8849,48.7622,UP,1
2017-10-30,55.543,54.751,46.8705,51.3304,48.9146,DOWN,0
2017-10-31,55.264,55.45,46.9444,52.6242,49.0666,DOWN,0
2017-11-01,55.184,55.27,47.0184,53.9319,49.2034,DOWN,0
2017-11-02,54.711,54.89,47.0897,55.1498,49.3396,UP,1
2017-11-03,55.58,54.558,47.1655,55.2563,49.4987,UP,1
2017-11-06,56.033,55.458,47.2412,55.3544,49.6741,UP,1
2017-11-07,56.159,56.237,47.3164,55.5333,49.8513,UP,1
2017-11-08,56.644,56.141,47.3905,55.8253,50.0301,DOWN,0
2017-11-09,56.457,56.298,47.463,56.1744,50.1916,DOWN,0
2017-11-10,56.268,56.305,47.5354,56.3119,50.3364,UP,1
2017-11-13,56.459,56.15,47.6101,56.397,50.4873,UP,1
2017-11-14,56.842,56.506,47.6884,56.5337,50.6589,DOWN,0
2017-11-15,56.335,56.351,47.762,56.4718,50.8178,UP,1
2017-11-16,56.865,56.508,47.8363,56.5534,50.9756,DOWN,0
2017-11-17,56.494,56.914,47.9163,56.5987,51.1396,DOWN,0
2017-11-20,56.316,56.489,47.9959,56.5701,51.2879,UP,1
2017-11-21,56.975,56.643,48.0777,56.5966,51.4448,UP,1
2017-11-22,57.808,57.05,48.1618,56.8913,51.6014,UP,1
2017-11-24,59.3,58.035,48.253,57.3784,51.7952,UP,1
2017-11-27,59.792,60.133,48.3451,58.0379,52.0042,DOWN,0
2017-11-28,59.68,60.244,48.4343,58.7108,52.2236,DOWN,0
2017-11-29,58.064,59.74,48.5155,58.9286,52.415,UP,1
2017-11-30,58.838,58.355,48.5991,59.1345,52.6186,DOWN,0
2017-12-01,58.117,58.603,48.6786,58.898,52.8163,DOWN,0
2017-12-04,56.698,58.692,48.7508,58.2792,52.9951,UP,1
2017-12-05,57.079,56.413,48.8221,57.7589,53.1969,UP,1
2017-12-06,57.617,56.9,48.8963,57.6697,53.4107,UP,1
2017-12-07,57.99,57.829,48.9732,57.5001,53.6196,UP,1
2017-12-08,58.1,58.52,49.0524,57.4966,53.8252,UP,1
2017-12-11,58.446,58.23,49.1324,57.8463,54.0327,DOWN,0
2017-12-12,58.254,58.326,49.2125,58.0814,54.2386,DOWN,0
2017-12-13,58.207,58.5,49.2902,58.1992,54.4457,UP,1
2017-12-14,58.713,58.186,49.3716,58.3439,54.6545,UP,1
2017-12-15,58.957,58.951,49.4539,58.5153,54.8528,UP,1
2017-12-18,59.529,59.369,49.5399,58.7319,55.0538,DOWN,0
2017-12-19,59.369,59.458,49.6252,58.9549,55.2502,DOWN,0
2017-12-20,58.881,59.525,49.707,59.0898,55.4406,DOWN,0
2017-12-21,58.738,58.795,49.7874,59.0948,55.6203,DOWN,0
2017-12-22,58.418,58.604,49.8664,58.987,55.7878,UP,1
2017-12-26,58.838,58.418,49.9469,58.8488,55.9616,UP,1
2017-12-27,59.113,58.996,50.0294,58.7976,56.1375,UP,1
2017-12-28,59.305,59.45,50.1127,58.8824,56.3145,DOWN,0
2017-12-29,58.474,59.117,50.1917,58.8295,56.4869,UP,1
2018-01-02,59.451,58.6,50.2758,59.036,56.6893,UP,1
2018-01-03,60.21,59.415,50.3627,59.3104,56.9106,UP,1
2018-01-04,60.479,60.25,50.4543,59.5837,57.1539,UP,1
2018-01-05,61.457,60.876,50.5495,60.0141,57.4072,UP,1
2018-01-08,62.343,61.8,50.6494,60.7881,57.6811,UP,1
2018-01-09,62.635,62.845,50.7512,61.425,57.9614,UP,1
2018-01-10,62.717,62.258,50.853,61.9263,58.1148,UP,1
2018-01-11,63.834,62.987,50.9582,62.5972,58.2806,UP,1
2018-01-12,65.26,63.67,51.0659,63.3578,58.4805,DOWN,0
2018-01-16,65.243,66.15,51.1731,63.9377,58.6817,DOWN,0
2018-01-17,64.75,65.612,51.2752,64.3607,58.8825,DOWN,0
2018-01-18,64.666,64.698,51.3756,64.7506,59.0642,UP,1
2018-01-19,64.729,65.6,51.4726,64.9296,59.2381,UP,1
2018-01-22,66.366,64.859,51.5771,65.1507,59.4423,UP,1
2018-01-23,68.127,66.905,51.6931,65.7275,59.6719,DOWN,0
2018-01-24,67.876,68.741,51.8088,66.3526,59.9003,UP,1
2018-01-25,68.898,68.4,51.9265,67.1989,60.1529,UP,1
2018-01-26,70.102,69.601,52.0514,68.2736,60.4258,UP,1
2018-01-29,70.884,70.459,52.1818,69.1773,60.7066,UP,1
2018-01-30,71.891,70.159,52.3201,69.9301,61.0178,UP,1
2018-01-31,72.545,72.565,52.4573,70.8639,61.3314,DOWN,0
2018-02-01,69.5,72.25,52.5789,70.9844,61.5915,UP,1
2018-02-02,71.498,73.87,52.7116,71.2634,61.8951,DOWN,0
2018-02-05,69.5,70.131,52.8336,70.9866,62.1456,UP,1
2018-02-06,72.142,68.073,52.9696,71.0368,62.4323,DOWN,0
2018-02-07,70.839,72.45,53.097,70.6957,62.6631,DOWN,0
2018-02-08,67.525,71.484,53.2077,70.3007,62.8178,DOWN,0
2018-02-09,66.98,68.675,53.3153,69.3972,62.9638,UP,1
2018-02-12,69.312,68.234,53.4322,69.3595,63.1887,UP,1
2018-02-13,70.726,69.297,53.5546,69.0762,63.4265,UP,1
2018-02-14,72.553,70.313,53.6803,69.4189,63.7152,UP,1
2018-02-15,73.088,73.345,53.809,70.5315,64.043,DOWN,0
2018-02-16,72.435,72.869,53.9359,71.6224,64.3501,UP,1
2018-02-20,73.417,72.325,54.0686,72.4436,64.6661,UP,1
2018-02-21,74.146,74.25,54.2058,73.1277,64.9892,UP,1
2018-02-22,74.267,74.768,54.3399,73.4706,65.3126,UP,1
2018-02-23,75.0,74.767,54.4767,73.853,65.6437,UP,1
2018-02-26,76.098,75.46,54.62,74.5856,66.0005,DOWN,0
2018-02-27,75.599,76.225,54.761,75.0219,66.3484,UP,1
2018-02-28,75.623,75.976,54.8988,75.3172,66.6866,DOWN,0
2018-03-01,74.673,75.68,55.0327,75.3983,67.0009,UP,1
2018-03-02,75.013,73.455,55.1662,75.4008,67.3105,UP,1
2018-03-05,76.181,74.712,55.3109,75.4174,67.6468,UP,1
2018-03-06,76.882,76.66,55.4557,75.674,68.0068,UP,1
2018-03-07,77.25,76.326,55.602,75.9995,68.377,UP,1
2018-03-08,77.593,77.5,55.7473,76.5836,68.7605,UP,1
2018-03-09,78.945,78.175,55.8992,77.37,69.1627,UP,1
2018-03-12,79.92,79.63,56.0537,78.1178,69.5788,DOWN,0
2018-03-13,79.409,80.798,56.2024,78.6232,69.9809,UP,1
2018-03-14,79.55,79.85,56.3512,79.0832,70.4024,DOWN,0
2018-03-15,79.116,79.75,56.4976,79.3878,70.7957,DOWN,0
2018-03-16,78.584,79.173,56.6418,79.3157,71.1632,DOWN,0
2018-03-19,77.247,77.727,56.7791,78.7811,71.4985,UP,1
2018-03-20,79.326,77.517,56.924,78.7644,71.8559,DOWN,0
2018-03-21,79.093,79.323,57.0667,78.673,72.1909,DOWN,0
2018-03-22,77.246,78.274,57.2021,78.299,72.4831,DOWN,0
2018-03-23,74.778,76.951,57.3235,77.5378,72.7243,UP,1
2018-03-26,77.793,76.5,57.4599,77.6471,73.0035,DOWN,0
2018-03-27,74.852,78.62,57.5896,76.7525,73.1954,DOWN,0
2018-03-28,71.571,72.35,57.7062,75.2481,73.3219,UP,1
2018-03-29,72.367,70.3,57.8229,74.2723,73.4743,DOWN,0
2018-04-02,68.6,70.881,57.9217,73.0366,73.5529,UP,1
2018-04-03,69.602,69.569,58.0287,71.3985,73.6504,UP,1
2018-04-04,70.529,67.912,58.1344,70.5337,73.7337,UP,1
2018-04-05,72.588,72.1,58.2486,70.737,73.8229,DOWN,0
2018-04-06,70.262,71.499,58.3517,70.3159,73.8706,UP,1
2018-04-09,70.304,71.252,58.4527,70.6568,73.8987,UP,1
2018-04-10,71.811,71.6,58.5614,71.0985,73.9329,DOWN,0
2018-04-11,71.352,71.972,58.6673,71.2633,73.9423,UP,1
2018-04-12,72.425,71.975,58.7809,71.2308,73.953,DOWN,0
2018-04-13,71.54,72.457,58.8944,71.4864,73.9329,UP,1
2018-04-16,72.075,72.25,59.0072,71.8406,73.9844,UP,1
2018-04-17,75.191,73.115,59.1392,72.5167,74.0582,UP,1
2018-04-18,76.392,75.733,59.2791,73.5246,74.1961,UP,1
2018-04-19,77.846,77.161,59.4299,74.6087,74.3101,DOWN,0
2018-04-20,76.375,78.06,59.569,75.5757,74.4209,DOWN,0
2018-04-23,75.893,77.335,59.7071,76.3393,74.5882,DOWN,0
2018-04-24,73.005,76.79,59.8275,75.9019,74.7087,UP,1
2018-04-25,73.009,72.9,59.9434,75.2252,74.7826,UP,1
2018-04-26,75.898,74.251,60.0743,74.8357,74.8861,UP,1
2018-04-27,78.631,81.701,60.2159,75.287,75.0077,DOWN,0
2018-04-30,78.307,79.125,60.3572,75.7697,75.112,UP,1
2018-05-01,79.113,78.161,60.5024,76.9914,75.2456,DOWN,0
2018-05-02,78.484,79.049,60.6423,78.0865,75.3469,UP,1
2018-05-03,78.604,78.001,60.7792,78.6277,75.4361,UP,1
2018-05-04,79.048,78.123,60.9177,78.711,75.5317,UP,1
2018-05-07,80.007,79.467,61.0606,79.0511,75.6318,DOWN,0
2018-05-08,79.62,79.75,61.2022,79.1524,75.7023,UP,1
2018-05-09,80.4,80.0,61.3445,79.5356,75.7983,UP,1
2018-05-10,80.454,80.424,61.4868,79.9056,75.8949,DOWN,0
2018-05-11,80.146,80.55,61.6243,80.1252,76.0044,DOWN,0
2018-05-14,80.077,80.2,61.7632,80.1392,76.1057,DOWN,0
2018-05-15,78.806,79.39,61.9022,79.9765,76.1582,UP,1
2018-05-16,79.364,78.875,62.0521,79.7693,76.2078,DOWN,0
2018-05-17,79.088,79.028,62.1985,79.4961,76.2446,DOWN,0
2018-05-18,78.718,79.066,62.3431,79.2107,76.2671,UP,1
2018-05-21,79.273,79.25,62.4928,79.0499,76.2737,DOWN,0
2018-05-22,79.07,79.495,62.6412,79.1027,76.2567,UP,1
2018-05-23,80.093,78.553,62.7936,79.2485,76.2704,UP,1
2018-05-24,80.154,79.902,62.9469,79.4616,76.2824,UP,1
2018-05-25,80.508,80.15,63.104,79.8194,76.3103,UP,1
2018-05-29,80.643,80.035,63.2679,80.0935,76.3514,UP,1
2018-05-30,81.245,80.905,63.4322,80.5284,76.4314,UP,1
2018-05-31,81.481,81.15,63.5937,80.806,76.4745,UP,1
2018-06-01,82.077,81.852,63.7584,81.1907,76.5342,UP,1
2018-06-04,83.264,82.445,63.9302,81.7419,76.6545,UP,1
2018-06-05,84.818,83.65,64.1142,82.5767,76.8553,DOWN,0
2018-06-06,84.788,85.226,64.2985,83.2853,76.9952,DOWN,0
2018-06-07,84.465,84.928,64.4825,83.8821,77.1875,DOWN,0
2018-06-08,84.2,84.056,64.6618,84.3066,77.44,UP,1
2018-06-11,84.456,84.076,64.8445,84.5451,77.6818,UP,1
2018-06-12,84.938,84.65,65.0311,84.5691,78.0086,UP,1
2018-06-13,85.243,85.141,65.221,84.6602,78.3214,UP,1
2018-06-14,86.193,85.674,65.4155,85.0058,78.6347,DOWN,0
2018-06-15,85.799,85.7,65.6059,85.3256,78.8989,UP,1
2018-06-18,86.19,85.313,65.795,85.6723,79.2175,UP,1
2018-06-19,86.739,85.452,65.9835,86.0326,79.5462,UP,1
2018-06-20,87.504,87.125,66.1765,86.4848,79.86,DOWN,0
2018-06-21,86.511,88.0,66.3677,86.5484,80.1632,DOWN,0
2018-06-22,85.784,87.131,66.5547,86.5454,80.4304,DOWN,0
2018-06-25,83.158,85.126,66.7256,85.939,80.6627,UP,1
2018-06-26,84.554,83.619,66.9069,85.5021,80.9123,DOWN,0
2018-06-27,83.026,85.405,67.0776,84.6064,81.069,UP,1
2018-06-28,85.073,83.627,67.2573,84.3187,81.2426,DOWN,0
2018-06-29,84.99,85.85,67.4323,84.16,81.3855,UP,1
2018-07-02,85.689,84.135,67.6127,84.6663,81.5718,DOWN,0
2018-07-03,84.698,86.198,67.7895,84.695,81.7479,UP,1
2018-07-05,84.987,85.269,67.9709,85.0872,81.9875,UP,1
2018-07-06,85.532,84.8,68.1561,85.179,82.238,UP,1
2018-07-09,86.951,86.203,68.3475,85.5712,82.459,UP,1
2018-07-10,87.154,86.927,68.5421,85.8641,82.6295,UP,1
2018-07-11,87.75,86.9,68.7421,86.4745,82.8184,UP,1
2018-07-12,89.831,88.226,68.9563,87.4434,83.0327,UP,1
2018-07-13,90.652,90.197,69.1749,88.4674,83.2761,UP,1
2018-07-16,91.125,91.098,69.3928,89.3021,83.5265,UP,1
2018-07-17,92.197,90.578,69.6147,90.3107,83.7895,DOWN,0
2018-07-18,92.146,92.4,69.8351,91.1899,84.0323,DOWN,0
2018-07-19,90.649,91.473,70.0486,91.3534,84.2528,UP,1
2018-07-20,90.685,91.251,70.2627,91.3601,84.4585,DOWN,0
2018-07-23,90.1,90.611,70.4719,91.1552,84.6515,UP,1
2018-07-24,91.462,91.451,70.6839,91.0083,84.8778,UP,1
2018-07-25,93.181,91.465,70.9025,91.2152,85.1399,DOWN,0
2018-07-26,90.4,91.95,71.1067,91.1655,85.3717,UP,1
2018-07-27,90.864,93.803,71.3142,91.2012,85.6017,DOWN,0
2018-07-30,88.961,91.367,71.5103,90.9734,85.7992,DOWN,0
2018-07-31,88.872,89.325,71.7044,90.4554,86.0023,UP,1
2018-08-01,89.859,89.2,71.903,89.791,86.214,UP,1
2018-08-02,91.717,89.439,72.11,90.0543,86.4669,DOWN,0
2018-08-03,91.165,91.887,72.3135,90.1145,86.6883,UP,1
2018-08-06,92.388,91.291,72.5262,90.7998,86.933,UP,1
2018-08-07,93.124,92.727,72.7452,91.6502,87.1853,UP,1
2018-08-08,94.326,93.05,72.9711,92.5437,87.459,UP,1
2018-08-09,94.926,94.1,73.2041,93.1856,87.7326,DOWN,0
2018-08-10,94.315,94.426,73.4317,93.8157,87.9893,UP,1
2018-08-13,94.81,94.925,73.6625,94.3002,88.244,UP,1
2018-08-14,95.983,95.97,73.8993,94.8719,88.4983,DOWN,0
2018-08-15,94.131,95.477,74.0948,94.8329,88.6846,UP,1
2018-08-16,94.326,95.197,74.2887,94.7129,88.8754,DOWN,0
2018-08-17,94.111,94.29,74.4829,94.6721,89.0683,DOWN,0
2018-08-20,93.836,94.529,74.6762,94.4772,89.261,UP,1
2018-08-21,94.171,94.0,74.8735,94.1149,89.4553,UP,1
2018-08-22,95.245,93.832,75.0718,94.3377,89.6615,DOWN,0
2018-08-23,95.145,95.359,75.2674,94.5015,89.8595,UP,1
2018-08-24,95.27,95.526,75.4629,94.7332,90.041,UP,1
2018-08-27,96.384,95.75,75.6616,95.2429,90.2527,UP,1
2018-08-28,96.641,96.887,75.8625,95.7369,90.4618,UP,1
2018-08-29,99.905,97.673,76.0807,96.6689,90.7251,UP,1
2018-08-30,100.119,99.871,76.299,97.6637,90.9774,UP,1
2018-08-31,100.636,100.35,76.518,98.7369,91.2599,UP,1
2018-09-04,101.976,101.325,76.7462,99.8552,91.5837,DOWN,0
2018-09-05,99.741,101.905,76.9606,100.4752,91.9154,DOWN,0
2018-09-06,97.916,100.325,77.1677,100.0773,92.1826,DOWN,0
2018-09-07,97.604,96.936,77.3741,99.5742,92.4742,DOWN,0
2018-09-10,96.951,98.55,77.574,98.8372,92.7117,UP,1
2018-09-11,99.358,96.414,77.7818,98.3136,92.9991,UP,1
2018-09-12,99.5,99.7,77.9828,98.2654,93.2753,DOWN,0
2018-09-13,99.494,100.0,78.1813,98.581,93.5712,DOWN,0
2018-09-14,98.51,99.647,78.3754,98.7622,93.8417,DOWN,0
2018-09-17,95.402,97.737,78.5621,98.4524,94.0391,UP,1
2018-09-18,97.053,95.933,78.7532,97.9914,94.2411,DOWN,0
2018-09-19,96.321,97.025,78.9442,97.3556,94.4245,UP,1
2018-09-20,97.215,96.929,79.1468,96.8999,94.6138,DOWN,0
2018-09-21,95.751,97.711,79.3401,96.3481,94.7321,UP,1
2018-09-24,96.718,95.19,79.5356,96.6114,94.8535,UP,1
2018-09-25,98.727,97.145,79.7393,96.9464,95.0055,UP,1
2018-09-26,98.742,98.425,79.9425,97.4307,95.1365,UP,1
2018-09-27,100.649,99.662,80.1536,98.1175,95.3065,DOWN,0
2018-09-28,100.15,100.221,80.363,98.9974,95.4965,UP,1
2018-10-01,100.218,101.1,80.5731,99.6974,95.6872,DOWN,0
2018-10-02,98.566,100.0,80.7724,99.665,95.8565,DOWN,0
2018-10-03,97.638,99.085,80.9658,99.4441,95.98,DOWN,0
2018-10-04,95.471,97.45,81.1455,98.4085,96.0258,DOWN,0
2018-10-05,94.483,95.9,81.321,97.275,96.1075,DOWN,0
2018-10-08,93.221,93.7,81.4927,95.8756,96.1546,UP,1
2018-10-09,93.516,93.0,81.6666,94.8657,96.2457,DOWN,0
2018-10-10,87.763,92.895,81.8134,92.8906,96.2236,DOWN,0
2018-10-11,85.968,86.2,81.949,90.99,96.1457,UP,1
2018-10-12,89.431,90.4,82.1006,89.9796,96.1,DOWN,0
2018-10-15,88.048,89.75,82.2443,88.9449,96.0377,UP,1
2018-10-16,90.998,89.175,82.4069,88.4413,96.0099,UP,1
2018-10-17,91.587,92.14,82.5676,89.2061,95.9791,DOWN,0
2018-10-18,88.536,91.075,82.7092,89.7197,95.8633,DOWN,0
2018-10-19,88.202,89.258,82.8478,89.4739,95.7289,UP,1
2018-10-22,89.465,89.2,82.9879,89.7574,95.6319,DOWN,0
2018-10-23,88.435,87.112,83.1183,89.2448,95.5044,DOWN,0
2018-10-24,83.21,88.685,83.2212,87.5695,95.2489,UP,1
2018-10-25,89.109,85.167,83.3532,87.684,95.1485,DOWN,0
2018-10-26,82.141,82.48,83.4447,86.4718,94.9047,DOWN,0
2018-10-29,76.944,83.0,83.5031,83.9676,94.5614,DOWN,0
2018-10-30,76.521,74.308,83.5595,81.5848,94.2151,UP,1
2018-10-31,79.901,78.5,83.6353,80.9229,93.9297,UP,1
2018-11-01,83.277,81.177,83.7283,79.7565,93.6903,DOWN,0
2018-11-02,83.277,83.929,83.8211,79.9837,93.453,DOWN,0
2018-11-05,81.39,82.879,83.8962,80.8729,93.1754,UP,1
2018-11-06,82.141,80.917,83.9663,81.9968,92.8905,UP,1
2018-11-07,87.775,83.65,84.0658,83.5716,92.7132,DOWN,0
2018-11-08,87.746,87.75,84.16,84.4654,92.47,DOWN,0
2018-11-09,85.622,86.625,84.2376,84.9344,92.18,DOWN,0
2018-11-12,81.843,84.912,84.2924,85.0249,91.8042,DOWN,0
2018-11-13,81.559,82.465,84.3407,84.9085,91.3958,DOWN,0
2018-11-14,79.951,82.816,84.3777,83.3437,91.0,UP,1
2018-11-15,80.972,79.051,84.4351,81.989,90.6612,DOWN,0
2018-11-16,79.671,79.375,84.476,80.7988,90.3025,DOWN,0
2018-11-19,75.614,78.851,84.5065,79.5532,89.8758,DOWN,0
2018-11-20,74.773,71.875,84.5197,78.1961,89.3841,UP,1
2018-11-21,75.837,77.15,84.5447,77.3733,88.9108,DOWN,0
2018-11-23,75.103,75.85,84.5826,76.1995,88.423,UP,1
2018-11-26,79.066,76.95,84.643,76.0787,88.0341,UP,1
2018-11-27,79.071,78.8,84.6918,76.77,87.7075,UP,1
2018-11-28,83.888,80.696,84.7576,78.5929,87.4442,DOWN,0
2018-11-29,83.679,83.75,84.8132,80.1613,87.1914,UP,1
2018-11-30,84.509,83.975,84.8703,82.0424,86.9373,UP,1
2018-12-03,88.618,88.473,84.9513,83.9527,86.7946,DOWN,0
2018-12-04,83.42,87.8,85.0013,84.8225,86.5286,UP,1
2018-12-06,84.96,80.744,85.0553,85.0369,86.2533,DOWN,0
2018-12-07,81.457,85.254,85.0913,84.5925,85.9076,UP,1
2018-12-10,82.052,81.192,85.1266,84.1011,85.5356,UP,1
2018-12-11,82.162,83.9,85.1569,82.8099,85.1759,UP,1
2018-12-12,83.177,83.45,85.1948,82.7613,84.835,DOWN,0
2018-12-13,82.919,84.0,85.2312,82.3532,84.5221,DOWN,0
2018-12-14,79.596,81.9,85.2559,81.981,84.1613,DOWN,0
2018-12-17,76.046,78.3,85.261,80.7798,83.7727,UP,1
2018-12-18,77.574,77.0,85.268,79.8622,83.4346,DOWN,0
2018-12-19,74.754,77.153,85.2574,78.1776,83.0652,DOWN,0
2018-12-20,73.042,74.2,85.2363,76.2021,82.6557,DOWN,0
2018-12-21,68.873,73.25,85.1927,74.0575,82.2779,DOWN,0
2018-12-24,67.198,67.3,85.134,72.288,81.9025,UP,1
2018-12-26,73.545,68.445,85.1021,71.4822,81.5848,DOWN,0
2018-12-27,73.082,72.71,85.0705,71.1478,81.2855,UP,1
2018-12-28,73.901,73.667,85.0422,71.3197,80.9436,UP,1
2018-12-31,75.099,75.54,85.0221,72.5649,80.6138,UP,1
2019-01-02,76.957,73.26,85.014,74.5166,80.3822,DOWN,0
2019-01-03,75.014,76.001,85.0028,74.8104,80.1185,UP,1
2019-01-04,78.77,76.5,85.0001,75.9479,79.9046,UP,1
2019-01-07,81.476,80.116,85.012,77.4628,79.7654,UP,1
2019-01-08,82.829,83.235,85.0399,79.0089,79.7578,UP,1
2019-01-09,82.971,82.649,85.0808,80.2118,79.635,DOWN,0
2019-01-10,82.811,82.051,85.1059,81.7712,79.6484,DOWN,0
2019-01-11,82.028,82.028,85.1418,82.4229,79.7501,DOWN,0
2019-01-14,80.861,80.75,85.1883,82.2999,79.8369,UP,1
2019-01-15,83.728,81.6,85.2451,82.4797,79.9134,UP,1
2019-01-16,84.189,84.211,85.323,82.7233,79.9317,UP,1
2019-01-17,84.661,84.0,85.3983,83.0933,79.9594,UP,1
2019-01-18,84.81,85.6,85.4697,83.6497,80.0278,DOWN,0
2019-01-22,81.609,84.05,85.5148,83.7993,80.0171,UP,1
2019-01-23,82.001,82.8,85.5735,83.4539,79.9017,UP,1
2019-01-24,82.747,82.054,85.6357,83.1654,79.8017,UP,1
2019-01-25,83.529,83.525,85.6943,82.9389,79.7598,DOWN,0
2019-01-28,81.895,82.179,85.747,82.3558,79.7609,DOWN,0
2019-01-29,79.694,81.564,85.7834,81.9729,79.7236,UP,1
2019-01-30,83.522,81.15,85.8433,82.277,79.795,UP,1
2019-01-31,85.937,84.643,85.9126,82.915,79.8943,DOWN,0
2019-02-01,81.312,81.944,85.9432,82.4716,79.9271,UP,1
2019-02-04,81.666,81.15,85.9696,82.4258,80.0481,UP,1
2019-02-05,82.941,82.167,85.995,83.0751,80.2115,DOWN,0
2019-02-06,82.013,83.538,86.0232,82.7734,80.335,DOWN,0
2019-02-07,80.718,81.25,86.0474,81.7298,80.4473,DOWN,0
2019-02-08,79.411,79.3,86.0794,81.3497,80.4542,UP,1
2019-02-11,79.55,80.049,86.1121,80.9266,80.4638,UP,1
2019-02-12,81.901,80.2,86.1421,80.7186,80.4241,UP,1
2019-02-13,82.0,82.35,86.159,80.716,80.3905,DOWN,0
2019-02-14,81.133,81.225,86.1731,80.7988,80.323,DOWN,0
2019-02-15,80.398,81.393,86.1795,80.9961,80.1586,UP,1
2019-02-19,81.379,80.05,86.194,81.3619,80.1177,DOWN,0
2019-02-20,81.105,81.5,86.2065,81.2028,80.0406,DOWN,0
2019-02-21,80.972,80.992,86.2161,80.9972,80.031,UP,1
2019-02-22,81.578,81.175,86.224,81.0863,80.0215,UP,1
2019-02-25,81.65,82.073,86.2341,81.3368,80.0112,UP,1
2019-02-26,81.82,81.299,86.2412,81.425,79.9841,UP,1
2019-02-27,82.054,81.409,86.2492,81.6149,79.9668,DOWN,0
