ticker,JD US Equity,JD US Equity,JD US Equity,JD US Equity,JD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-08-28,40.35,41.0,41.576,42.6832,34.1793,UP,1
2017-08-29,40.84,39.4,41.314,42.7052,34.2615,UP,1
2017-08-30,41.94,40.9,41.214,42.766,34.351,DOWN,0
2017-08-31,41.91,42.38,41.182,42.7824,34.442,UP,1
2017-09-01,41.99,41.93,41.406,42.7956,34.5199,DOWN,0
2017-09-05,41.4,41.525,41.616,42.7646,34.5943,UP,1
2017-09-06,41.64,41.7,41.776,42.7358,34.6688,UP,1
2017-09-07,41.83,41.73,41.754,42.7586,34.7457,DOWN,0
2017-09-08,41.15,41.76,41.602,42.756,34.8215,UP,1
2017-09-11,42.04,41.71,41.612,42.8068,34.9026,UP,1
2017-09-12,43.29,42.36,41.99,42.8882,34.9903,UP,1
2017-09-13,45.27,43.45,42.716,43.0164,35.089,DOWN,0
2017-09-14,45.25,44.84,43.4,43.1262,35.1861,DOWN,0
2017-09-15,44.91,45.585,44.152,43.2422,35.2764,DOWN,0
2017-09-18,44.74,45.45,44.692,43.3526,35.3657,DOWN,0
2017-09-19,44.33,45.0,44.9,43.4308,35.4559,UP,1
2017-09-20,44.44,44.39,44.734,43.5034,35.5487,DOWN,0
2017-09-21,42.98,43.9,44.28,43.5342,35.6338,DOWN,0
2017-09-22,42.37,42.48,43.772,43.553,35.7165,DOWN,0
2017-09-25,40.93,42.04,43.01,43.5314,35.7863,DOWN,0
2017-09-26,40.32,41.56,42.208,43.5052,35.853,DOWN,0
2017-09-27,39.71,40.71,41.262,43.4396,35.9174,DOWN,0
2017-09-28,38.65,39.48,40.396,43.3482,35.9798,DOWN,0
2017-09-29,38.2,38.375,39.562,43.2538,36.0375,UP,1
2017-10-02,39.1,38.4,39.196,43.1742,36.0983,UP,1
2017-10-03,39.21,39.93,38.974,43.0876,36.1655,DOWN,0
2017-10-04,38.34,39.21,38.7,42.9652,36.2291,UP,1
2017-10-05,39.14,38.62,38.798,42.8306,36.2979,UP,1
2017-10-06,39.24,38.98,39.006,42.7122,36.3665,DOWN,0
2017-10-09,38.91,39.4,38.968,42.586,36.4317,UP,1
2017-10-10,40.17,39.29,39.16,42.486,36.5044,DOWN,0
2017-10-11,39.62,40.37,39.416,42.3674,36.5751,DOWN,0
2017-10-12,38.51,39.6,39.29,42.2326,36.638,UP,1
2017-10-13,38.72,38.71,39.186,42.101,36.7029,UP,1
2017-10-16,39.67,40.14,39.338,41.9664,36.773,DOWN,0
2017-10-17,39.59,39.95,39.222,41.807,36.8438,UP,1
2017-10-18,40.32,40.0,39.362,41.6504,36.9163,DOWN,0
2017-10-19,39.38,39.8,39.536,41.4812,36.9839,DOWN,0
2017-10-20,39.0,39.7,39.592,41.3394,37.0474,DOWN,0
2017-10-23,38.43,39.15,39.344,41.19,37.1082,UP,1
2017-10-24,38.52,38.66,39.13,41.0754,37.1695,DOWN,0
2017-10-25,37.4,38.55,38.546,40.9424,37.222,DOWN,0
2017-10-26,36.81,37.56,38.032,40.8056,37.2722,UP,1
2017-10-27,37.36,37.01,37.704,40.7368,37.326,UP,1
2017-10-30,37.42,37.81,37.502,40.6826,37.3789,UP,1
2017-10-31,37.52,37.84,37.302,40.6078,37.4304,UP,1
2017-11-01,37.86,38.0,37.394,40.522,37.4839,UP,1
2017-11-02,37.88,38.24,37.608,40.4308,37.5346,UP,1
2017-11-03,38.42,38.4,37.82,40.3578,37.5887,UP,1
2017-11-06,39.01,39.01,38.138,40.3206,37.6428,UP,1
2017-11-07,39.79,39.69,38.592,40.3094,37.6991,UP,1
2017-11-08,40.33,39.91,39.086,40.2992,37.7578,DOWN,0
2017-11-09,39.8,40.19,39.47,40.2564,37.8152,UP,1
2017-11-10,39.96,39.83,39.778,40.2174,37.8732,UP,1
2017-11-13,41.34,41.97,40.244,40.2044,37.9371,DOWN,0
2017-11-14,38.9,41.0,40.066,40.1544,37.9896,UP,1
2017-11-15,39.35,38.5,39.87,40.1086,38.0457,UP,1
2017-11-16,40.22,39.64,39.954,40.0764,38.1059,UP,1
2017-11-17,40.25,40.34,40.012,40.0584,38.1656,DOWN,0
2017-11-20,39.2,40.36,39.584,40.0016,38.2189,UP,1
2017-11-21,39.88,39.495,39.78,39.9334,38.2742,DOWN,0
2017-11-22,39.79,40.2,39.868,39.8238,38.3283,DOWN,0
2017-11-24,39.21,39.72,39.666,39.703,38.3793,DOWN,0
2017-11-27,38.66,39.0,39.348,39.578,38.4257,DOWN,0
2017-11-28,38.57,38.76,39.222,39.4546,38.4709,DOWN,0
2017-11-29,37.83,38.4,38.812,39.3246,38.5129,DOWN,0
2017-11-30,37.45,37.87,38.344,39.1848,38.5495,DOWN,0
2017-12-01,37.27,37.02,37.956,39.0706,38.5847,DOWN,0
2017-12-04,36.75,37.77,37.574,38.9582,38.6192,UP,1
2017-12-05,37.3,36.04,37.32,38.8856,38.6545,UP,1
2017-12-06,37.82,36.71,37.318,38.8356,38.6913,UP,1
2017-12-07,38.13,37.83,37.454,38.804,38.7289,DOWN,0
2017-12-08,38.01,38.41,37.602,38.7912,38.7676,UP,1
2017-12-11,38.46,38.05,37.944,38.7964,38.8059,UP,1
2017-12-12,38.56,38.24,38.196,38.7856,38.8458,UP,1
2017-12-13,40.8,39.02,38.792,38.8174,38.8965,DOWN,0
2017-12-14,40.63,40.4,39.292,38.8632,38.945,DOWN,0
2017-12-15,40.32,40.46,39.754,38.8868,38.9919,UP,1
2017-12-18,41.68,42.0,40.398,38.9356,39.0483,UP,1
2017-12-19,42.97,41.61,41.28,39.0168,39.1094,DOWN,0
2017-12-20,42.16,42.71,41.552,39.0566,39.1635,UP,1
2017-12-21,42.27,42.2,41.88,39.1096,39.2188,DOWN,0
2017-12-22,42.19,42.31,42.254,39.1832,39.2745,DOWN,0
2017-12-26,42.14,41.96,42.346,39.2516,39.3267,UP,1
2017-12-27,42.29,42.18,42.21,39.304,39.3813,DOWN,0
2017-12-28,41.63,42.31,42.104,39.3448,39.4326,DOWN,0
2017-12-29,41.42,41.67,41.934,39.3668,39.482,UP,1
2018-01-02,43.28,42.14,42.152,39.4448,39.5406,UP,1
2018-01-03,43.51,43.72,42.426,39.535,39.5995,UP,1
2018-01-04,43.67,43.96,42.702,39.6398,39.6663,UP,1
2018-01-05,45.64,44.0,43.504,39.7822,39.7416,UP,1
2018-01-08,46.1,45.675,44.44,39.9562,39.8157,UP,1
2018-01-09,46.13,46.49,45.01,40.1426,39.89,UP,1
2018-01-10,46.45,45.44,45.598,40.3244,39.9653,UP,1
2018-01-11,46.61,46.5,46.186,40.5082,40.0411,DOWN,0
2018-01-12,46.4,46.68,46.338,40.6858,40.1152,UP,1
2018-01-16,46.46,47.32,46.41,40.8578,40.1897,UP,1
2018-01-17,46.61,46.9,46.506,41.0324,40.2672,DOWN,0
2018-01-18,45.9,46.69,46.396,41.182,40.3371,UP,1
2018-01-19,46.02,46.15,46.278,41.3222,40.41,DOWN,0
2018-01-22,45.26,45.51,46.05,41.4316,40.4786,DOWN,0
2018-01-23,45.18,45.4,45.794,41.5286,40.5434,UP,1
2018-01-24,46.74,45.43,45.82,41.6674,40.617,UP,1
2018-01-25,47.38,46.74,46.116,41.8158,40.6906,UP,1
2018-01-26,50.5,48.23,47.012,41.999,40.7816,DOWN,0
2018-01-29,49.94,50.6,47.948,42.2198,40.8677,DOWN,0
2018-01-30,49.26,48.75,48.764,42.418,40.9517,DOWN,0
2018-01-31,49.23,49.74,49.262,42.5982,41.0342,DOWN,0
2018-02-01,47.55,46.89,49.296,42.7442,41.1078,DOWN,0
2018-02-02,46.03,47.99,48.402,42.8808,41.1711,DOWN,0
2018-02-05,44.6,45.03,47.334,42.9752,41.2243,UP,1
2018-02-06,45.05,43.06,46.492,43.0804,41.2778,DOWN,0
2018-02-07,44.39,44.97,45.524,43.184,41.3269,DOWN,0
2018-02-08,42.25,44.84,44.464,43.2558,41.3633,UP,1
2018-02-09,42.93,42.62,43.844,43.343,41.4033,UP,1
2018-02-12,43.72,43.68,43.668,43.4608,41.4454,UP,1
2018-02-13,44.55,43.77,43.568,43.6028,41.4928,UP,1
2018-02-14,46.86,44.84,44.062,43.7946,41.5504,UP,1
2018-02-15,47.11,47.78,45.034,44.0018,41.6087,DOWN,0
2018-02-16,46.42,47.1,45.732,44.1842,41.665,UP,1
2018-02-20,46.93,46.34,46.374,44.3664,41.7227,UP,1
2018-02-21,47.16,47.53,46.896,44.547,41.7796,UP,1
2018-02-22,47.81,47.93,47.086,44.743,41.8259,UP,1
2018-02-23,48.35,48.22,47.334,44.9408,41.875,UP,1
2018-02-26,48.8,49.0,47.81,45.1456,41.9224,DOWN,0
2018-02-27,47.04,48.57,47.832,45.2704,41.9588,UP,1
2018-02-28,47.15,47.46,47.83,45.4008,41.9917,DOWN,0
2018-03-01,46.21,47.1,47.51,45.5186,42.0216,DOWN,0
2018-03-02,43.8,42.98,46.6,45.561,42.0368,DOWN,0
2018-03-05,42.99,43.37,45.438,45.5614,42.0515,UP,1
2018-03-06,43.14,43.53,44.658,45.581,42.0664,UP,1
2018-03-07,44.41,42.8,44.11,45.6238,42.0832,UP,1
2018-03-08,45.39,44.51,43.946,45.6878,42.1018,UP,1
2018-03-09,45.71,45.71,44.328,45.7592,42.1268,UP,1
2018-03-12,46.01,46.02,44.932,45.8336,42.1546,DOWN,0
2018-03-13,44.32,46.0,45.168,45.8874,42.1711,DOWN,0
2018-03-14,44.09,44.775,45.104,45.9408,42.1866,UP,1
2018-03-15,44.94,45.08,45.014,45.974,42.2074,UP,1
2018-03-16,44.97,44.99,44.866,46.0032,42.2321,DOWN,0
2018-03-19,44.15,44.26,44.494,46.0128,42.2514,DOWN,0
2018-03-20,44.0,44.24,44.43,45.98,42.2702,DOWN,0
2018-03-21,43.51,44.36,44.314,45.9282,42.2862,DOWN,0
2018-03-22,42.51,42.94,43.828,45.8558,42.2978,DOWN,0
2018-03-23,40.87,42.3,43.008,45.7442,42.2963,UP,1
2018-03-26,41.85,41.97,42.548,45.649,42.2959,DOWN,0
2018-03-27,40.71,42.2,41.89,45.5352,42.3045,DOWN,0
2018-03-28,40.01,40.34,41.19,45.4062,42.3084,UP,1
2018-03-29,40.49,40.24,40.786,45.2838,42.3145,DOWN,0
2018-04-02,39.08,40.09,40.428,45.1474,42.3179,DOWN,0
2018-04-03,38.98,39.6,39.854,45.0066,42.3222,UP,1
2018-04-04,39.44,37.8,39.6,44.8902,42.3286,UP,1
2018-04-05,40.19,40.0,39.636,44.7904,42.3308,DOWN,0
2018-04-06,39.23,39.55,39.384,44.6402,42.3325,UP,1
2018-04-09,40.07,39.89,39.582,44.494,42.3274,UP,1
2018-04-10,40.7,41.27,39.926,44.298,42.3242,DOWN,0
2018-04-11,40.46,40.44,40.13,44.1084,42.3118,UP,1
2018-04-12,40.6,40.63,40.212,43.9352,42.2994,DOWN,0
2018-04-13,39.8,40.4,40.326,43.7466,42.2949,UP,1
2018-04-16,39.93,39.89,40.298,43.5942,42.2882,UP,1
2018-04-17,40.27,40.12,40.212,43.479,42.292,DOWN,0
2018-04-18,40.18,40.5,40.156,43.3906,42.2968,DOWN,0
2018-04-19,38.9,40.14,39.816,43.2676,42.297,DOWN,0
2018-04-20,37.44,37.34,39.344,43.1286,42.2854,DOWN,0
2018-04-23,37.0,37.41,38.758,43.0236,42.2749,DOWN,0
2018-04-24,35.87,37.37,37.878,42.8824,42.2581,UP,1
2018-04-25,35.88,35.79,37.018,42.7256,42.2354,UP,1
2018-04-26,36.5,36.13,36.538,42.5646,42.2139,UP,1
2018-04-27,36.76,37.1,36.402,42.3626,42.1905,DOWN,0
2018-04-30,36.51,37.08,36.304,42.1506,42.1659,UP,1
2018-05-01,37.47,36.3,36.624,41.9716,42.1432,DOWN,0
2018-05-02,37.08,37.27,36.864,41.7746,42.1204,UP,1
2018-05-03,37.2,36.9,37.004,41.5754,42.0915,UP,1
2018-05-04,37.67,36.55,37.186,41.3726,42.0637,UP,1
2018-05-07,38.72,38.24,37.628,41.18,42.0427,DOWN,0
2018-05-08,36.94,38.18,37.522,40.9428,42.012,UP,1
2018-05-09,37.14,36.75,37.534,40.7448,41.98,DOWN,0
2018-05-10,36.85,37.14,37.464,40.5388,41.942,UP,1
2018-05-11,36.95,37.02,37.32,40.3536,41.8974,UP,1
2018-05-14,37.17,37.25,37.01,40.221,41.8574,DOWN,0
2018-05-15,36.12,36.73,36.846,40.0836,41.8119,UP,1
2018-05-16,36.43,36.4,36.704,39.9494,41.7682,DOWN,0
2018-05-17,35.96,36.34,36.526,39.7804,41.7203,DOWN,0
2018-05-18,35.71,36.0,36.278,39.5868,41.6726,UP,1
2018-05-21,36.28,36.21,36.1,39.3982,41.6275,UP,1
2018-05-22,36.36,36.27,36.148,39.2052,41.5773,UP,1
2018-05-23,36.72,36.18,36.206,39.0532,41.5231,DOWN,0
2018-05-24,36.7,36.9,36.354,38.9054,41.4658,UP,1
2018-05-25,36.87,36.8,36.586,38.744,41.411,DOWN,0
2018-05-29,36.53,36.7,36.636,38.5752,41.3632,DOWN,0
2018-05-30,35.8,36.35,36.524,38.4082,41.3127,DOWN,0
2018-05-31,35.18,35.93,36.216,38.2318,41.2673,UP,1
2018-06-01,36.09,35.57,36.094,38.0834,41.2275,UP,1
2018-06-04,38.16,36.49,36.352,37.9964,41.2001,UP,1
2018-06-05,38.87,39.0,36.82,37.9564,41.1905,UP,1
2018-06-06,40.4,39.25,37.74,37.9274,41.1918,DOWN,0
2018-06-07,39.5,40.79,38.604,37.9032,41.183,UP,1
2018-06-08,39.92,38.99,39.37,37.9014,41.1719,DOWN,0
2018-06-11,39.64,40.08,39.666,37.8844,41.1579,UP,1
2018-06-12,41.47,39.86,40.186,37.9322,41.1549,DOWN,0
2018-06-13,41.25,41.46,40.356,37.9776,41.1568,UP,1
2018-06-14,43.75,41.12,41.206,38.0638,41.1738,DOWN,0
2018-06-15,43.59,42.81,41.94,38.1318,41.1875,UP,1
2018-06-18,43.76,45.03,42.764,38.2224,41.1966,DOWN,0
2018-06-19,41.89,42.0,42.848,38.2588,41.1965,DOWN,0
2018-06-20,41.68,42.66,42.934,38.2784,41.195,DOWN,0
2018-06-21,40.82,41.47,42.348,38.2856,41.1921,DOWN,0
2018-06-22,40.82,41.14,41.794,38.29,41.188,DOWN,0
2018-06-25,39.18,39.94,40.878,38.2776,41.1747,UP,1
2018-06-26,39.47,39.56,40.394,38.2684,41.1663,DOWN,0
2018-06-27,38.39,39.5,39.736,38.2308,41.1481,UP,1
2018-06-28,38.93,38.41,39.358,38.2058,41.1263,UP,1
2018-06-29,38.95,39.15,38.984,38.2068,41.0947,DOWN,0
2018-07-02,38.79,38.01,38.906,38.2338,41.0624,DOWN,0
2018-07-03,38.38,39.18,38.688,38.2614,41.0297,UP,1
2018-07-05,38.54,38.54,38.718,38.3148,40.9987,UP,1
2018-07-06,39.46,38.28,38.824,38.3864,40.9744,DOWN,0
2018-07-09,39.4,39.99,38.914,38.4444,40.9492,DOWN,0
2018-07-10,38.59,39.49,38.874,38.481,40.9272,DOWN,0
2018-07-11,37.95,37.86,38.788,38.5098,40.9051,UP,1
2018-07-12,38.52,38.27,38.784,38.5308,40.8931,DOWN,0
2018-07-13,38.27,38.53,38.546,38.5546,40.8828,DOWN,0
2018-07-16,38.04,38.3,38.274,38.5714,40.8745,DOWN,0
2018-07-17,37.99,37.7,38.154,38.5778,40.8712,DOWN,0
2018-07-18,37.53,37.96,38.07,38.554,40.8678,DOWN,0
2018-07-19,36.88,37.19,37.742,38.5528,40.8567,DOWN,0
2018-07-20,35.51,36.85,37.19,38.5202,40.8382,UP,1
2018-07-23,35.66,35.94,36.714,38.4964,40.8248,DOWN,0
2018-07-24,35.31,36.27,36.178,38.4636,40.8057,UP,1
2018-07-25,36.92,35.58,36.056,38.4586,40.7941,DOWN,0
2018-07-26,36.64,36.22,36.008,38.469,40.7827,DOWN,0
2018-07-27,36.21,37.15,36.148,38.4646,40.7629,DOWN,0
2018-07-30,35.16,36.18,36.048,38.4486,40.7406,UP,1
2018-07-31,35.86,35.19,36.158,38.4516,40.7274,UP,1
2018-08-01,36.28,35.58,36.03,38.4516,40.7152,UP,1
2018-08-02,36.29,35.4,35.96,38.4502,40.6983,DOWN,0
2018-08-03,36.17,36.48,35.952,38.4392,40.6812,DOWN,0
2018-08-06,35.9,36.06,36.1,38.4232,40.6591,UP,1
2018-08-07,36.5,36.29,36.228,38.4158,40.6447,DOWN,0
2018-08-08,36.0,36.57,36.172,38.4052,40.6297,UP,1
2018-08-09,36.02,36.27,36.118,38.4096,40.6176,DOWN,0
2018-08-10,35.79,35.62,36.042,38.4218,40.604,DOWN,0
2018-08-13,35.07,35.58,35.876,38.4014,40.5923,DOWN,0
2018-08-14,33.87,34.59,35.35,38.3156,40.5776,DOWN,0
2018-08-15,32.36,32.13,34.622,38.1854,40.5526,DOWN,0
2018-08-16,31.97,32.0,33.812,38.0168,40.5254,UP,1
2018-08-17,32.22,31.83,33.098,37.8712,40.4989,UP,1
2018-08-20,33.04,32.61,32.692,37.7336,40.4748,DOWN,0
2018-08-21,32.8,33.41,32.478,37.5968,40.4494,DOWN,0
2018-08-22,32.34,32.75,32.474,37.4142,40.419,DOWN,0
2018-08-23,31.39,32.74,32.358,37.217,40.3809,UP,1
2018-08-24,31.4,31.55,32.194,36.97,40.3389,UP,1
2018-08-27,32.67,31.98,32.12,36.7516,40.3006,DOWN,0
2018-08-28,32.16,32.98,31.992,36.5196,40.2624,DOWN,0
2018-08-29,31.95,32.03,31.914,36.3208,40.2224,DOWN,0
2018-08-30,31.0,31.65,31.836,36.1072,40.1707,UP,1
2018-08-31,31.3,30.66,31.816,35.9168,40.1327,DOWN,0
2018-09-04,29.43,30.01,31.168,35.689,40.0831,DOWN,0
2018-09-05,26.3,27.96,29.996,35.4314,40.0135,UP,1
2018-09-06,27.25,27.24,29.056,35.187,39.9485,DOWN,0
2018-09-07,26.95,27.21,28.246,34.9582,39.8872,DOWN,0
2018-09-10,26.53,26.75,27.292,34.7102,39.8205,UP,1
2018-09-11,27.09,26.04,26.824,34.473,39.757,UP,1
2018-09-12,27.63,26.98,27.09,34.2498,39.6991,UP,1
2018-09-13,27.76,28.31,27.192,34.0374,39.6446,DOWN,0
2018-09-14,27.11,27.91,27.224,33.8088,39.5873,DOWN,0
2018-09-17,25.73,26.125,27.064,33.5342,39.5268,UP,1
2018-09-18,25.75,25.9,26.796,33.2612,39.4683,UP,1
2018-09-19,26.92,26.12,26.654,33.0278,39.4165,UP,1
2018-09-20,26.93,27.2,26.488,32.8074,39.3674,DOWN,0
2018-09-21,26.49,27.31,26.364,32.5668,39.3134,DOWN,0
2018-09-24,24.51,25.06,26.12,32.2916,39.2468,UP,1
2018-09-25,24.54,24.8,25.878,32.0216,39.1789,UP,1
2018-09-26,25.2,24.72,25.534,31.7658,39.1148,UP,1
2018-09-27,25.43,25.4,25.234,31.5238,39.0497,UP,1
2018-09-28,26.09,25.3,25.154,31.308,38.9873,DOWN,0
2018-10-01,25.49,26.03,25.35,31.1076,38.9108,DOWN,0
2018-10-02,24.9,25.1,25.422,30.8924,38.8321,UP,1
2018-10-03,25.14,25.15,25.41,30.689,38.7562,DOWN,0
2018-10-04,24.32,24.78,25.188,30.437,38.6694,DOWN,0
2018-10-05,23.62,24.2,24.694,30.1766,38.5727,UP,1
2018-10-08,23.89,23.02,24.374,29.9302,38.4813,DOWN,0
2018-10-09,23.78,23.45,24.15,29.7026,38.3889,DOWN,0
2018-10-10,22.71,23.45,23.664,29.4396,38.2915,UP,1
2018-10-11,23.48,22.52,23.496,29.1836,38.1982,UP,1
2018-10-12,24.45,24.54,23.662,28.9468,38.109,DOWN,0
2018-10-15,24.14,24.11,23.712,28.7062,38.0215,UP,1
2018-10-16,24.63,24.5,23.882,28.4808,37.9376,DOWN,0
2018-10-17,23.68,24.52,24.076,28.2244,37.8396,DOWN,0
2018-10-18,23.33,23.5,24.046,27.971,37.7387,DOWN,0
2018-10-19,23.01,23.94,23.758,27.7108,37.6354,UP,1
2018-10-22,23.54,23.86,23.638,27.4658,37.5249,DOWN,0
2018-10-23,23.23,22.61,23.358,27.229,37.4105,DOWN,0
2018-10-24,21.76,23.18,22.974,26.9868,37.2886,UP,1
2018-10-25,22.56,22.05,22.82,26.7908,37.1692,UP,1
2018-10-26,22.58,21.67,22.734,26.603,37.0491,DOWN,0
2018-10-29,21.98,22.7,22.422,26.3982,36.927,UP,1
2018-10-30,22.38,22.07,22.252,26.185,36.8066,UP,1
2018-10-31,23.52,22.87,22.604,25.9994,36.6911,UP,1
2018-11-01,25.45,23.72,23.182,25.8616,36.5889,DOWN,0
2018-11-02,24.05,25.54,23.476,25.7148,36.479,UP,1
2018-11-05,24.15,23.94,23.91,25.5698,36.3735,DOWN,0
2018-11-06,23.6,24.1,24.154,25.3884,36.2656,UP,1
2018-11-07,24.07,24.02,24.264,25.2266,36.1522,DOWN,0
2018-11-08,22.4,23.85,23.654,25.0356,36.0273,DOWN,0
2018-11-09,21.7,22.0,23.184,24.8496,35.8833,UP,1
2018-11-12,22.01,21.92,22.756,24.6638,35.7437,UP,1
2018-11-13,22.39,22.24,22.514,24.523,35.6093,UP,1
2018-11-14,22.76,22.75,22.252,24.4522,35.477,UP,1
2018-11-15,24.2,22.9,22.612,24.3912,35.3602,DOWN,0
2018-11-16,23.05,23.68,22.882,24.3132,35.2453,DOWN,0
2018-11-19,21.11,22.45,22.702,24.2048,35.1279,DOWN,0
2018-11-20,19.49,20.48,22.122,24.0528,35.0001,UP,1
2018-11-21,20.34,20.0,21.638,23.907,34.8798,DOWN,0
2018-11-23,19.27,19.86,20.652,23.7372,34.7649,UP,1
2018-11-26,20.46,19.76,20.134,23.6042,34.6526,UP,1
2018-11-27,20.84,20.19,20.08,23.5064,34.5382,UP,1
2018-11-28,21.38,21.32,20.458,23.419,34.4223,DOWN,0
2018-11-29,20.97,21.05,20.584,23.3,34.2929,UP,1
2018-11-30,21.23,21.0,20.976,23.186,34.1635,UP,1
2018-12-03,22.01,22.36,21.286,23.0964,34.0414,DOWN,0
2018-12-04,21.45,21.92,21.408,23.0352,33.914,DOWN,0
2018-12-06,21.23,20.45,21.378,22.969,33.7843,DOWN,0
2018-12-07,20.93,21.07,21.37,22.8836,33.6499,DOWN,0
2018-12-10,20.51,20.75,21.226,22.7852,33.5108,UP,1
2018-12-11,20.91,20.95,21.006,22.6816,33.3713,UP,1
2018-12-12,21.89,21.3,21.094,22.6096,33.2456,UP,1
2018-12-13,22.71,22.0,21.39,22.5658,33.1234,DOWN,0
2018-12-14,22.17,22.04,21.638,22.5064,33.0032,DOWN,0
2018-12-17,21.35,22.04,21.806,22.447,32.8909,DOWN,0
2018-12-18,21.04,21.47,21.832,22.3954,32.7812,DOWN,0
2018-12-19,20.17,20.95,21.488,22.321,32.6663,DOWN,0
2018-12-20,19.91,20.09,20.928,22.2436,32.5438,UP,1
2018-12-21,21.08,20.09,20.71,22.211,32.4223,DOWN,0
2018-12-24,19.75,21.49,20.39,22.1364,32.2925,UP,1
2018-12-26,21.1,20.32,20.402,22.0694,32.1679,UP,1
2018-12-27,21.7,20.5,20.708,22.0206,32.0548,UP,1
2018-12-28,21.71,21.78,21.068,21.9622,31.9429,DOWN,0
2018-12-31,20.93,22.04,21.038,21.9072,31.8229,UP,1
2019-01-02,21.27,20.31,21.342,21.866,31.7044,DOWN,0
2019-01-03,20.35,20.89,21.192,21.8128,31.5854,UP,1
2019-01-04,22.27,20.98,21.306,21.7874,31.4767,UP,1
2019-01-07,22.76,22.43,21.516,21.778,31.373,UP,1
2019-01-08,22.95,22.99,21.92,21.8018,31.2752,UP,1
2019-01-09,23.69,23.24,22.404,21.8244,31.1893,DOWN,0
2019-01-10,23.4,23.0,23.014,21.8408,31.097,DOWN,0
2019-01-11,22.88,23.19,23.136,21.8588,31.0079,DOWN,0
2019-01-14,22.04,22.25,22.992,21.852,30.918,UP,1
2019-01-15,22.25,22.25,22.852,21.8266,30.8268,UP,1
2019-01-16,22.33,22.37,22.58,21.7642,30.7431,DOWN,0
2019-01-17,22.14,22.05,22.328,21.726,30.6589,UP,1
2019-01-18,23.26,22.45,22.404,21.7082,30.578,DOWN,0
2019-01-22,21.68,22.88,22.332,21.6698,30.4854,UP,1
2019-01-23,21.97,22.05,22.276,21.6278,30.3991,UP,1
2019-01-24,22.1,21.98,22.23,21.6218,30.3093,UP,1
2019-01-25,23.63,22.48,22.528,21.6604,30.2239,UP,1
2019-01-28,23.72,23.43,22.62,21.6946,30.1402,DOWN,0
2019-01-29,23.52,23.74,22.988,21.7172,30.0548,UP,1
2019-01-30,24.64,24.01,23.522,21.7548,29.979,UP,1
2019-01-31,24.85,24.5,24.072,21.7678,29.9036,DOWN,0
2019-02-01,24.63,24.74,24.272,21.7994,29.8254,DOWN,0
2019-02-04,24.29,24.5,24.386,21.863,29.746,UP,1
2019-02-05,25.42,24.45,24.766,21.9816,29.6786,DOWN,0
2019-02-06,25.11,25.47,24.86,22.077,29.6169,DOWN,0
2019-02-07,23.98,24.77,24.686,22.1712,29.5518,UP,1
2019-02-08,23.99,23.65,24.558,22.2418,29.4924,UP,1
2019-02-11,24.28,24.35,24.556,22.3106,29.4344,UP,1
2019-02-12,24.68,24.67,24.408,22.3766,29.3753,DOWN,0
2019-02-13,24.61,25.0,24.308,22.4494,29.3146,DOWN,0
2019-02-14,24.33,24.54,24.378,22.5114,29.2537,DOWN,0
2019-02-15,23.96,24.51,24.372,22.5504,29.1861,UP,1
2019-02-19,24.64,23.66,24.444,22.6142,29.1239,UP,1
2019-02-20,24.68,24.81,24.444,22.6832,29.0613,DOWN,0
2019-02-21,24.27,24.82,24.376,22.75,28.9943,UP,1
2019-02-22,25.95,24.55,24.7,22.8588,28.9305,UP,1
2019-02-25,26.19,27.11,25.146,22.9644,28.8767,UP,1
2019-02-26,26.59,25.98,25.536,23.0584,28.824,DOWN,0
2019-02-27,25.97,26.42,25.794,23.1236,28.7696,UP,1
2019-02-28,27.71,28.58,26.482,23.2344,28.7234,UP,1
2019-03-01,28.73,28.03,27.038,23.382,28.6812,UP,1
2019-03-04,28.89,29.04,27.578,23.539,28.645,UP,1
2019-03-05,29.35,28.88,28.13,23.7226,28.6096,DOWN,0
2019-03-06,29.03,29.25,28.742,23.905,28.575,DOWN,0
2019-03-07,27.84,28.5,28.768,24.0402,28.5356,DOWN,0
2019-03-08,27.05,26.71,28.432,24.1862,28.4895,UP,1
2019-03-11,27.62,27.46,28.178,24.3166,28.4458,UP,1
2019-03-12,28.11,27.95,27.93,24.4448,28.4027,UP,1
2019-03-13,28.13,28.27,27.75,24.5732,28.3599,DOWN,0
2019-03-14,27.89,27.75,27.76,24.7124,28.315,UP,1
2019-03-15,27.93,28.16,27.936,24.8456,28.272,UP,1
2019-03-18,28.14,28.25,28.04,25.0014,28.2337,UP,1
2019-03-19,28.31,28.3,28.08,25.1222,28.1993,DOWN,0
2019-03-20,28.08,28.16,28.07,25.2286,28.1593,UP,1
2019-03-21,28.76,27.97,28.244,25.3448,28.1123,DOWN,0
2019-03-22,28.0,28.41,28.258,25.431,28.0579,UP,1
2019-03-25,28.39,27.69,28.308,25.5308,27.9979,UP,1
2019-03-26,28.81,28.5,28.408,25.6494,27.9444,UP,1
2019-03-27,29.16,28.81,28.624,25.7918,27.8906,UP,1
2019-03-28,29.41,29.23,28.754,25.935,27.8395,UP,1
2019-03-29,30.15,29.77,29.184,26.0914,27.7829,UP,1
2019-04-01,31.26,30.93,29.758,26.2738,27.7329,DOWN,0
