ticker,MGM US Equity,MGM US Equity,MGM US Equity,MGM US Equity,MGM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-08-27,10.1,10.36,11.6824,10.336,10.183,DOWN,0
2012-08-28,10.04,10.04,11.6829,10.248,10.1656,UP,1
2012-08-29,10.15,10.09,11.6822,10.178,10.1458,DOWN,0
2012-08-30,9.83,10.05,11.6802,10.086,10.1176,UP,1
2012-08-31,9.86,9.91,11.6779,9.996,10.0954,DOWN,0
2012-09-04,9.76,9.96,11.6764,9.928,10.0708,UP,1
2012-09-05,9.77,9.79,11.6767,9.874,10.0564,UP,1
2012-09-06,10.33,9.91,11.6793,9.91,10.0514,UP,1
2012-09-07,10.7,10.32,11.6856,10.084,10.0528,UP,1
2012-09-10,10.92,10.83,11.6915,10.296,10.0554,DOWN,0
2012-09-11,10.78,10.84,11.6989,10.5,10.0478,UP,1
2012-09-12,10.96,10.91,11.7074,10.738,10.046,UP,1
2012-09-13,11.28,10.92,11.7147,10.928,10.049,UP,1
2012-09-14,11.41,11.43,11.7242,11.07,10.0574,DOWN,0
2012-09-17,11.23,11.37,11.7289,11.132,10.0654,DOWN,0
2012-09-18,11.05,10.98,11.7331,11.186,10.0764,UP,1
2012-09-19,11.16,11.12,11.738,11.226,10.0922,DOWN,0
2012-09-20,10.79,10.96,11.7401,11.128,10.1038,DOWN,0
2012-09-21,10.72,10.91,11.7426,10.99,10.1232,DOWN,0
2012-09-24,10.68,10.6,11.7438,10.88,10.1408,DOWN,0
2012-09-25,10.46,10.81,11.7467,10.762,10.1548,UP,1
2012-09-26,10.54,10.44,11.7493,10.638,10.1646,UP,1
2012-09-27,10.88,10.6,11.7542,10.656,10.1792,DOWN,0
2012-09-28,10.75,10.88,11.7601,10.662,10.1878,DOWN,0
2012-10-01,10.69,10.75,11.7671,10.664,10.206,DOWN,0
2012-10-02,10.58,10.84,11.7736,10.688,10.2222,DOWN,0
2012-10-03,10.57,10.67,11.78,10.694,10.2456,DOWN,0
2012-10-04,10.47,10.58,11.7872,10.612,10.271,UP,1
2012-10-05,10.54,10.62,11.7932,10.57,10.2974,DOWN,0
2012-10-08,10.42,10.47,11.7979,10.516,10.317,UP,1
2012-10-09,10.45,10.39,11.8028,10.49,10.3364,DOWN,0
2012-10-10,10.17,10.41,11.8038,10.41,10.3494,UP,1
2012-10-11,10.27,10.25,11.8031,10.37,10.3664,DOWN,0
2012-10-12,10.25,10.27,11.8039,10.312,10.3914,UP,1
2012-10-15,10.38,10.33,11.8045,10.304,10.4138,UP,1
2012-10-16,10.71,10.45,11.8059,10.356,10.4404,UP,1
2012-10-17,10.92,10.6,11.805,10.506,10.4572,UP,1
2012-10-18,11.17,11.5,11.8056,10.686,10.4842,DOWN,0
2012-10-19,11.06,11.1,11.8053,10.848,10.513,DOWN,0
2012-10-22,11.01,11.11,11.8047,10.974,10.5398,DOWN,0
2012-10-23,10.74,10.79,11.8018,10.98,10.5558,DOWN,0
2012-10-24,10.64,10.85,11.7978,10.924,10.5694,UP,1
2012-10-25,10.88,10.91,11.7924,10.866,10.5828,DOWN,0
2012-10-26,10.59,10.82,11.7847,10.772,10.5872,DOWN,0
2012-10-31,10.31,10.4,11.7745,10.632,10.583,UP,1
2012-11-01,10.47,10.3,11.7656,10.578,10.5804,DOWN,0
2012-11-02,10.25,10.49,11.7532,10.5,10.5758,DOWN,0
2012-11-05,10.1,10.22,11.7397,10.344,10.5678,UP,1
2012-11-06,10.31,10.18,11.728,10.288,10.5682,DOWN,0
2012-11-07,10.06,10.28,11.7126,10.238,10.5632,DOWN,0
2012-11-08,9.78,10.06,11.6957,10.1,10.5568,UP,1
2012-11-09,10.01,9.8,11.6802,10.052,10.5562,DOWN,0
2012-11-12,9.59,10.03,11.6629,9.95,10.545,DOWN,0
2012-11-13,9.45,9.52,11.6442,9.778,10.5374,DOWN,0
2012-11-14,9.3,9.54,11.625,9.626,10.5262,UP,1
2012-11-15,9.37,9.31,11.6066,9.544,10.5184,UP,1
2012-11-16,9.64,9.89,11.5863,9.47,10.5158,DOWN,0
2012-11-19,9.6,9.76,11.5648,9.472,10.5012,UP,1
2012-11-20,9.64,9.68,11.5411,9.51,10.48,UP,1
2012-11-21,9.89,9.66,11.5205,9.628,10.4594,UP,1
2012-11-23,9.99,9.91,11.5006,9.752,10.4436,DOWN,0
2012-11-26,9.82,9.95,11.4784,9.788,10.4208,UP,1
2012-11-27,9.86,9.92,11.4553,9.84,10.3924,UP,1
2012-11-28,9.99,9.85,11.4321,9.91,10.364,UP,1
2012-11-29,10.01,10.09,11.4093,9.934,10.3396,UP,1
2012-11-30,10.15,10.05,11.3875,9.966,10.3216,UP,1
2012-12-03,10.17,10.18,11.3658,10.036,10.3018,DOWN,0
2012-12-04,9.92,10.02,11.3417,10.048,10.2844,UP,1
2012-12-05,9.97,9.96,11.3183,10.044,10.2694,UP,1
2012-12-06,10.97,9.99,11.3022,10.236,10.2752,DOWN,0
2012-12-07,10.93,10.87,11.288,10.392,10.2846,DOWN,0
2012-12-10,10.91,10.88,11.2712,10.54,10.292,UP,1
2012-12-11,10.93,10.91,11.2558,10.742,10.293,UP,1
2012-12-12,11.32,11.02,11.2441,11.012,10.3044,UP,1
2012-12-13,11.43,11.35,11.2311,11.104,10.3192,DOWN,0
2012-12-14,11.38,11.39,11.2191,11.194,10.3352,UP,1
2012-12-17,11.42,11.41,11.2066,11.296,10.3522,UP,1
2012-12-18,11.63,11.52,11.1955,11.436,10.3754,DOWN,0
2012-12-19,11.54,11.6,11.186,11.48,10.3954,UP,1
2012-12-20,11.66,11.52,11.1789,11.526,10.4202,UP,1
2012-12-21,11.81,11.35,11.1709,11.612,10.4474,DOWN,0
2012-12-24,11.69,11.86,11.1604,11.666,10.4778,DOWN,0
2012-12-26,11.59,11.74,11.1498,11.658,10.5042,UP,1
2012-12-27,11.71,11.62,11.1406,11.692,10.5334,DOWN,0
2012-12-28,11.43,11.57,11.1258,11.646,10.5544,UP,1
2012-12-31,11.64,11.37,11.1134,11.612,10.573,UP,1
2013-01-02,12.27,11.96,11.1012,11.728,10.6,UP,1
2013-01-03,12.46,12.27,11.0914,11.902,10.6258,UP,1
2013-01-04,12.64,12.45,11.0824,12.088,10.6574,UP,1
2013-01-07,12.68,12.53,11.0744,12.338,10.6908,UP,1
2013-01-08,12.95,12.84,11.0678,12.6,10.735,DOWN,0
2013-01-09,12.89,13.12,11.0617,12.724,10.78,DOWN,0
2013-01-10,12.67,12.85,11.0541,12.766,10.8158,UP,1
2013-01-11,12.8,12.62,11.0454,12.798,10.86,DOWN,0
2013-01-14,12.75,12.72,11.0366,12.812,10.9088,UP,1
2013-01-15,13.15,12.59,11.0323,12.852,10.9624,DOWN,0
2013-01-16,12.98,13.01,11.0279,12.87,11.017,DOWN,0
2013-01-17,12.96,12.99,11.0246,12.928,11.0742,DOWN,0
2013-01-18,12.89,12.83,11.0205,12.946,11.1258,UP,1
2013-01-22,13.06,12.855,11.0161,13.008,11.1858,DOWN,0
2013-01-23,12.94,13.07,11.0131,12.966,11.249,UP,1
2013-01-24,12.97,12.92,11.0099,12.964,11.3082,UP,1
2013-01-25,13.0,13.03,11.0074,12.972,11.3764,DOWN,0
2013-01-28,12.98,13.04,11.0069,12.99,11.447,DOWN,0
2013-01-29,12.62,12.66,11.002,12.902,11.5134,DOWN,0
2013-01-30,12.57,12.52,10.9956,12.828,11.5774,UP,1
2013-01-31,12.77,12.71,10.9898,12.788,11.64,UP,1
2013-02-01,12.96,12.78,10.986,12.78,11.7072,DOWN,0
2013-02-04,12.77,12.84,10.9808,12.738,11.7698,UP,1
2013-02-05,12.97,12.79,10.9769,12.808,11.8314,UP,1
2013-02-06,12.99,12.8,10.973,12.892,11.8914,DOWN,0
2013-02-07,12.94,12.92,10.9701,12.926,11.9538,UP,1
2013-02-08,13.51,12.99,10.9721,13.036,12.0268,DOWN,0
2013-02-11,13.05,13.5,10.972,13.092,12.088,UP,1
2013-02-12,13.32,13.05,10.9719,13.162,12.1542,UP,1
2013-02-13,13.34,13.45,10.9697,13.232,12.218,DOWN,0
2013-02-14,13.29,13.24,10.9672,13.302,12.2804,DOWN,0
2013-02-15,12.88,13.23,10.9645,13.176,12.3396,DOWN,0
2013-02-19,12.74,12.92,10.9618,13.114,12.395,DOWN,0
2013-02-20,12.54,12.91,10.9567,12.958,12.4264,DOWN,0
2013-02-21,12.37,12.5,10.954,12.764,12.4552,UP,1
2013-02-22,12.42,12.41,10.9537,12.59,12.4854,DOWN,0
2013-02-25,12.19,12.55,10.9539,12.452,12.5106,DOWN,0
2013-02-26,12.11,12.22,10.9554,12.326,12.5264,UP,1
2013-02-27,12.48,12.17,10.9595,12.314,12.5474,UP,1
2013-02-28,12.49,12.44,10.9637,12.338,12.5696,DOWN,0
2013-03-01,12.43,12.42,10.9677,12.34,12.5898,DOWN,0
2013-03-04,12.16,12.37,10.9728,12.334,12.6004,DOWN,0
2013-03-05,12.09,12.24,10.9782,12.33,12.6114,UP,1
2013-03-06,12.21,12.15,10.9847,12.276,12.6224,UP,1
2013-03-07,12.44,12.34,10.9949,12.266,12.635,DOWN,0
2013-03-08,12.37,12.53,11.0051,12.254,12.6486,UP,1
2013-03-11,12.45,12.43,11.013,12.312,12.6658,DOWN,0
2013-03-12,12.35,12.43,11.0211,12.364,12.6786,UP,1
2013-03-13,12.41,12.37,11.0293,12.404,12.6982,UP,1
2013-03-14,13.25,12.44,11.0414,12.566,12.7304,DOWN,0
2013-03-15,13.16,13.16,11.0532,12.724,12.7482,DOWN,0
2013-03-18,13.03,12.9,11.0625,12.84,12.7596,DOWN,0
2013-03-19,12.78,13.1,11.0718,12.926,12.7624,UP,1
2013-03-20,12.95,12.87,11.0824,13.034,12.7678,DOWN,0
2013-03-21,12.78,12.86,11.0944,12.94,12.7644,UP,1
2013-03-22,13.06,12.89,11.1077,12.92,12.7678,UP,1
2013-03-25,13.14,13.15,11.1188,12.942,12.7772,DOWN,0
2013-03-26,13.14,13.16,11.1284,13.014,12.784,DOWN,0
2013-03-27,12.96,13.1,11.1371,13.016,12.7882,UP,1
2013-03-28,13.15,13.0,11.1459,13.09,12.7882,DOWN,0
2013-04-01,12.82,13.1,11.1548,13.042,12.785,DOWN,0
2013-04-02,12.48,12.9,11.161,12.91,12.7754,DOWN,0
2013-04-03,12.22,12.41,11.1672,12.726,12.762,UP,1
2013-04-04,12.27,12.22,11.1731,12.588,12.7462,DOWN,0
2013-04-05,11.99,12.04,11.179,12.356,12.7272,UP,1
2013-04-08,12.36,12.0,11.1863,12.264,12.715,UP,1
2013-04-09,12.64,12.47,11.1938,12.296,12.7078,UP,1
2013-04-10,12.93,12.76,11.2022,12.438,12.7068,DOWN,0
2013-04-11,12.86,12.95,11.2117,12.556,12.7116,UP,1
2013-04-12,13.04,12.78,11.2219,12.766,12.721,DOWN,0
2013-04-15,12.27,12.88,11.2308,12.748,12.711,UP,1
2013-04-16,12.49,12.44,11.2404,12.718,12.7016,DOWN,0
2013-04-17,12.45,12.35,11.2495,12.622,12.6952,DOWN,0
2013-04-18,12.06,12.49,11.2558,12.462,12.677,UP,1
2013-04-19,12.23,12.15,11.2612,12.3,12.6618,UP,1
2013-04-22,12.33,12.29,11.2676,12.312,12.6496,UP,1
2013-04-23,12.75,12.45,11.2757,12.364,12.6344,UP,1
2013-04-24,13.03,12.75,11.2859,12.48,12.634,UP,1
2013-04-25,13.53,13.1,11.2994,12.774,12.6382,DOWN,0
2013-04-26,13.52,13.48,11.3145,13.032,12.6418,UP,1
2013-04-29,13.74,13.58,11.3313,13.314,12.6508,UP,1
2013-04-30,14.12,13.75,11.3509,13.588,12.6756,DOWN,0
2013-05-01,13.8,14.07,11.3711,13.742,12.6968,UP,1
2013-05-02,14.55,14.41,11.3949,13.946,12.737,UP,1
2013-05-03,14.66,14.66,11.4194,14.174,12.7828,UP,1
2013-05-06,14.81,14.74,11.4432,14.388,12.8306,DOWN,0
2013-05-07,14.71,14.87,11.466,14.506,12.881,DOWN,0
2013-05-08,14.7,14.68,11.4879,14.686,12.9328,UP,1
2013-05-09,15.14,14.83,11.5147,14.804,12.986,UP,1
2013-05-10,15.61,15.15,11.5439,14.994,13.0484,UP,1
2013-05-13,15.7,15.62,11.5754,15.172,13.1138,UP,1
2013-05-14,15.86,15.72,11.6087,15.402,13.1878,DOWN,0
2013-05-15,15.44,15.73,11.6398,15.55,13.2548,DOWN,0
2013-05-16,15.26,15.44,11.6689,15.574,13.3158,UP,1
2013-05-17,15.34,15.27,11.6982,15.52,13.3738,UP,1
2013-05-20,15.5,15.36,11.7281,15.48,13.4364,UP,1
2013-05-21,15.54,15.55,11.7587,15.416,13.4982,DOWN,0
2013-05-22,15.08,15.51,11.7891,15.344,13.5528,DOWN,0
2013-05-23,14.93,14.7,11.8174,15.278,13.6032,DOWN,0
2013-05-24,14.93,14.83,11.8452,15.196,13.6368,UP,1
2013-05-28,15.27,15.25,11.8711,15.15,13.679,DOWN,0
2013-05-29,15.09,15.21,11.8975,15.06,13.7202,UP,1
2013-05-30,15.33,15.15,11.926,15.11,13.7712,DOWN,0
2013-05-31,15.17,15.23,11.9535,15.158,13.8156,UP,1
2013-06-03,15.19,15.34,11.9798,15.21,13.8638,DOWN,0
2013-06-04,15.01,15.16,12.005,15.158,13.9028,DOWN,0
2013-06-05,14.52,14.85,12.0266,15.044,13.9304,UP,1
2013-06-06,14.58,14.42,12.0476,14.894,13.9592,UP,1
2013-06-07,14.95,14.71,12.0698,14.85,13.999,UP,1
2013-06-10,15.18,15.03,12.0927,14.848,14.0396,DOWN,0
2013-06-11,14.79,14.92,12.1142,14.804,14.079,DOWN,0
2013-06-12,14.76,14.96,12.1355,14.852,14.1246,UP,1
2013-06-13,14.96,14.69,12.1589,14.928,14.1794,DOWN,0
2013-06-14,14.75,14.9,12.1811,14.888,14.229,UP,1
2013-06-17,14.94,14.8,12.2053,14.84,14.288,UP,1
2013-06-18,15.1,14.98,12.2306,14.902,14.3428,DOWN,0
2013-06-19,14.99,15.06,12.2548,14.948,14.3898,DOWN,0
2013-06-20,14.06,14.8,12.2759,14.768,14.4124,DOWN,0
2013-06-21,13.81,14.18,12.2957,14.58,14.4314,DOWN,0
2013-06-24,13.25,13.54,12.3131,14.242,14.4356,UP,1
2013-06-25,13.7,13.48,12.3328,13.962,14.4642,UP,1
2013-06-26,14.32,14.16,12.3527,13.828,14.5008,UP,1
2013-06-27,14.47,14.54,12.3716,13.91,14.5412,UP,1
2013-06-28,14.78,14.41,12.3909,14.104,14.5956,UP,1
2013-07-01,15.08,15.05,12.4124,14.47,14.6526,DOWN,0
2013-07-02,14.87,15.05,12.4319,14.704,14.7034,UP,1
2013-07-03,14.93,14.77,12.4502,14.826,14.747,UP,1
2013-07-05,15.37,15.1,12.47,15.006,14.7938,UP,1
2013-07-08,15.57,15.52,12.4917,15.164,14.8346,DOWN,0
2013-07-09,15.44,15.74,12.5136,15.236,14.873,DOWN,0
2013-07-10,15.35,15.47,12.5346,15.332,14.9052,DOWN,0
2013-07-11,15.26,15.64,12.5569,15.398,14.928,DOWN,0
2013-07-12,15.26,15.28,12.5796,15.376,14.9572,UP,1
2013-07-15,15.72,15.32,12.6048,15.406,14.9806,DOWN,0
2013-07-16,15.7,15.76,12.631,15.458,15.0014,DOWN,0
2013-07-17,15.69,15.72,12.6568,15.526,15.019,UP,1
2013-07-18,16.18,15.71,12.6833,15.71,15.0484,DOWN,0
2013-07-19,16.18,16.16,12.7104,15.894,15.078,DOWN,0
2013-07-22,16.16,16.05,12.7378,15.982,15.0984,DOWN,0
2013-07-23,16.12,16.2,12.7655,16.066,15.1086,DOWN,0
2013-07-24,16.07,16.3,12.793,16.142,15.116,DOWN,0
2013-07-25,15.83,16.01,12.8198,16.072,15.1154,UP,1
2013-07-26,15.94,15.7,12.8468,16.024,15.1254,UP,1
2013-07-29,15.96,15.96,12.8745,15.984,15.1394,UP,1
2013-07-30,16.35,16.07,12.904,16.03,15.1596,DOWN,0
2013-07-31,16.31,16.42,12.9347,16.078,15.1758,UP,1
2013-08-01,16.85,16.46,12.9676,16.282,15.202,DOWN,0
2013-08-02,16.45,16.72,12.9986,16.384,15.2294,UP,1
2013-08-05,16.55,16.39,13.0294,16.502,15.2618,UP,1
2013-08-06,16.91,17.54,13.0604,16.614,15.3014,UP,1
2013-08-07,17.28,16.95,13.0922,16.808,15.3416,UP,1
2013-08-08,17.49,17.39,13.1238,16.936,15.3896,DOWN,0
2013-08-09,17.25,17.45,13.1548,17.096,15.428,DOWN,0
2013-08-12,17.23,17.19,13.1859,17.232,15.4692,UP,1
2013-08-13,17.37,17.36,13.219,17.324,15.5128,DOWN,0
2013-08-14,17.36,17.3,13.2526,17.34,15.5598,DOWN,0
2013-08-15,17.14,17.23,13.2839,17.27,15.6122,UP,1
2013-08-16,17.19,17.1,13.3169,17.258,15.6644,UP,1
2013-08-19,17.2,17.18,13.3514,17.252,15.7094,UP,1
2013-08-20,17.24,17.16,13.3852,17.226,15.7506,UP,1
2013-08-21,17.46,17.24,13.4213,17.246,15.804,UP,1
2013-08-22,17.82,17.59,13.4599,17.382,15.8652,UP,1
2013-08-23,18.0,17.87,13.4983,17.544,15.926,UP,1
2013-08-26,18.15,17.99,13.5388,17.734,15.994,DOWN,0
2013-08-27,17.36,17.83,13.5767,17.758,16.0424,UP,1
2013-08-28,17.68,17.51,13.615,17.802,16.094,UP,1
2013-08-29,17.78,17.72,13.656,17.794,16.1498,DOWN,0
2013-08-30,17.69,17.9,13.6972,17.732,16.2224,UP,1
2013-09-03,17.97,17.91,13.7405,17.696,16.3056,UP,1
2013-09-04,18.25,17.96,13.7849,17.874,16.4056,UP,1
2013-09-05,18.29,18.25,13.8282,17.996,16.4974,UP,1
2013-09-06,18.42,18.4,13.8723,18.124,16.5794,UP,1
2013-09-09,18.74,18.56,13.9178,18.334,16.6648,UP,1
2013-09-10,19.04,18.96,13.9635,18.548,16.75,UP,1
2013-09-11,19.1,19.09,14.0091,18.718,16.8304,DOWN,0
2013-09-12,18.87,19.15,14.0543,18.834,16.9104,UP,1
2013-09-13,19.29,19.1,14.1015,19.008,16.9976,UP,1
2013-09-16,19.3,19.66,14.148,19.12,17.0762,UP,1
2013-09-17,19.55,19.31,14.1957,19.222,17.1558,UP,1
2013-09-18,19.77,19.78,14.2438,19.356,17.2424,UP,1
2013-09-19,20.18,19.92,14.2939,19.618,17.339,DOWN,0
2013-09-20,19.92,20.13,14.3439,19.744,17.4322,DOWN,0
2013-09-23,19.86,19.94,14.3933,19.856,17.5242,UP,1
2013-09-24,20.14,19.9,14.4392,19.974,17.6126,UP,1
2013-09-25,20.2,20.14,14.4855,20.06,17.7026,UP,1
2013-09-26,20.27,20.22,14.5323,20.078,17.7942,DOWN,0
2013-09-27,20.22,20.22,14.5788,20.138,17.875,UP,1
2013-09-30,20.44,19.97,14.6244,20.254,17.9602,UP,1
2013-10-01,20.74,20.54,14.6709,20.374,18.0518,DOWN,0
2013-10-02,20.7,20.59,14.7175,20.474,18.1434,DOWN,0
2013-10-03,20.58,20.81,14.7633,20.536,18.2336,UP,1
2013-10-04,20.59,20.65,14.8081,20.61,18.3288,DOWN,0
2013-10-07,20.38,20.39,14.8523,20.598,18.4176,DOWN,0
2013-10-08,19.94,20.365,14.8937,20.438,18.4972,UP,1
2013-10-09,20.03,20.08,14.9348,20.304,18.5708,UP,1
2013-10-10,20.34,20.35,14.9781,20.256,18.6514,UP,1
2013-10-11,20.46,20.43,15.0224,20.23,18.7236,UP,1
2013-10-14,20.59,20.34,15.0668,20.272,18.8064,DOWN,0
2013-10-15,20.56,20.69,15.1125,20.396,18.8866,UP,1
2013-10-16,20.69,20.76,15.1577,20.528,18.9622,UP,1
2013-10-17,20.78,20.69,15.2003,20.616,19.0322,DOWN,0
2013-10-18,20.69,20.91,15.2414,20.662,19.0962,UP,1
2013-10-21,20.77,20.69,15.2821,20.698,19.1666,DOWN,0
2013-10-22,20.57,20.76,15.3215,20.7,19.2334,DOWN,0
2013-10-23,20.06,20.48,15.3571,20.574,19.2872,UP,1
2013-10-24,20.64,20.17,15.3958,20.546,19.3528,DOWN,0
2013-10-25,20.31,20.7,15.434,20.47,19.4162,DOWN,0
2013-10-28,19.95,20.35,15.4698,20.306,19.4714,UP,1
2013-10-29,20.22,19.99,15.5071,20.236,19.5318,UP,1
2013-10-30,20.29,20.39,15.5428,20.282,19.5928,DOWN,0
2013-10-31,19.04,19.49,15.5731,19.962,19.6244,UP,1
2013-11-01,19.3,19.09,15.6048,19.76,19.654,DOWN,0
2013-11-04,19.29,19.46,15.6368,19.628,19.6798,DOWN,0
2013-11-05,19.15,19.26,15.6673,19.414,19.6998,DOWN,0
2013-11-06,19.1,19.19,15.6981,19.176,19.7346,DOWN,0
2013-11-07,18.58,19.25,15.7261,19.084,19.7526,UP,1
2013-11-08,19.09,18.69,15.7566,19.042,19.7788,UP,1
2013-11-11,19.2,19.11,15.7877,19.024,19.809,UP,1
2013-11-12,19.26,19.23,15.8209,19.046,19.8348,UP,1
2013-11-13,19.7,19.31,15.8565,19.166,19.8638,DOWN,0
2013-11-14,19.56,19.79,15.8905,19.362,19.8892,DOWN,0
2013-11-15,19.45,19.55,15.9229,19.434,19.9098,DOWN,0
2013-11-18,19.25,19.51,15.9553,19.444,19.92,DOWN,0
2013-11-19,18.57,19.18,15.9833,19.306,19.9106,DOWN,0
2013-11-20,18.44,18.7,16.0106,19.054,19.8974,UP,1
2013-11-21,18.89,18.43,16.0403,18.92,19.8978,DOWN,0
2013-11-22,18.82,18.98,16.0669,18.794,19.8884,UP,1
2013-11-25,18.84,18.9,16.0958,18.712,19.8792,DOWN,0
2013-11-26,18.83,18.86,16.1234,18.764,19.8648,UP,1
2013-11-27,19.18,18.85,16.1526,18.912,19.853,UP,1
2013-11-29,19.19,19.24,16.1821,18.972,19.8332,UP,1
2013-12-02,19.23,19.22,16.2138,19.054,19.8194,UP,1
2013-12-03,19.26,19.19,16.2464,19.138,19.8074,UP,1
2013-12-04,19.71,19.2,16.2823,19.314,19.7988,DOWN,0
2013-12-05,19.69,19.75,16.3189,19.416,19.7886,UP,1
2013-12-06,20.17,19.9,16.3576,19.612,19.7866,UP,1
2013-12-09,20.73,20.25,16.4003,19.912,19.7968,UP,1
2013-12-10,20.86,20.66,16.4441,20.232,19.8052,DOWN,0
2013-12-11,20.59,20.84,16.4846,20.408,19.8022,UP,1
2013-12-12,20.83,20.6,16.5263,20.636,19.8048,UP,1
2013-12-13,21.2,20.95,16.5702,20.842,19.8172,UP,1
2013-12-16,21.71,21.32,16.6179,21.038,19.8396,UP,1
2013-12-17,22.22,21.79,16.6686,21.31,19.8764,UP,1
2013-12-18,22.65,22.33,16.7208,21.722,19.9306,DOWN,0
2013-12-19,22.61,22.54,16.7716,22.078,19.9822,UP,1
2013-12-20,22.72,22.6,16.8234,22.382,20.0298,UP,1
2013-12-23,22.87,22.92,16.8755,22.614,20.078,UP,1
2013-12-24,23.08,22.73,16.9291,22.786,20.1278,UP,1
2013-12-26,23.24,23.1,16.9833,22.904,20.1814,DOWN,0
2013-12-27,23.15,23.22,17.0328,23.012,20.2306,UP,1
2013-12-30,23.38,23.18,17.0839,23.144,20.2826,UP,1
2013-12-31,23.52,23.4,17.1363,23.274,20.3392,UP,1
2014-01-02,23.72,23.54,17.191,23.402,20.3982,DOWN,0
2014-01-03,23.45,23.83,17.2435,23.444,20.4558,UP,1
2014-01-06,23.48,23.86,17.297,23.51,20.5242,UP,1
2014-01-07,24.51,23.98,17.3543,23.736,20.6016,UP,1
2014-01-08,24.73,24.82,17.4122,23.978,20.69,UP,1
2014-01-09,24.98,24.9,17.4714,24.23,20.7906,UP,1
2014-01-10,25.36,24.9,17.5334,24.612,20.8934,DOWN,0
2014-01-13,25.25,25.71,17.5939,24.966,20.9926,UP,1
2014-01-14,25.78,25.31,17.6587,25.22,21.1274,DOWN,0
2014-01-15,25.72,26.01,17.7249,25.418,21.2558,UP,1
2014-01-16,25.78,25.55,17.7927,25.578,21.3856,UP,1
2014-01-17,26.41,25.88,17.8634,25.788,21.5308,DOWN,0
2014-01-21,26.36,26.61,17.9353,26.01,21.676,DOWN,0
2014-01-22,25.74,25.77,18.0022,26.002,21.8192,DOWN,0
2014-01-23,25.18,25.45,18.0649,25.894,21.941,DOWN,0
2014-01-24,23.78,24.62,18.1191,25.494,22.0326,DOWN,0
2014-01-27,23.78,23.87,18.1737,24.968,22.123,UP,1
2014-01-28,24.05,23.78,18.2288,24.506,22.21,DOWN,0
2014-01-29,23.28,23.79,18.2838,24.014,22.2844,UP,1
2014-01-30,24.11,23.83,18.3419,23.8,22.3776,UP,1
2014-01-31,24.36,23.86,18.4015,23.916,22.4798,DOWN,0
2014-02-03,23.86,24.37,18.4605,23.932,22.5856,UP,1
2014-02-04,24.2,24.0,18.5203,23.962,22.7008,DOWN,0
2014-02-05,23.67,23.74,18.577,24.04,22.7964,UP,1
2014-02-06,24.29,23.99,18.6347,24.076,22.9058,UP,1
2014-02-07,24.8,24.44,18.6936,24.164,23.025,DOWN,0
2014-02-10,24.64,24.7,18.7491,24.32,23.1412,UP,1
2014-02-11,25.25,24.81,18.8078,24.53,23.2626,UP,1
2014-02-12,25.32,25.37,18.8657,24.86,23.3852,UP,1
2014-02-13,25.58,25.46,18.923,25.118,23.5122,UP,1
2014-02-14,26.02,25.56,18.9841,25.362,23.6474,DOWN,0
2014-02-18,25.85,26.12,19.0406,25.604,23.7702,DOWN,0
2014-02-19,25.75,25.74,19.096,25.704,23.8914,UP,1
2014-02-20,26.83,26.14,19.1561,26.006,24.0246,UP,1
2014-02-21,27.05,26.93,19.2178,26.3,24.151,UP,1
2014-02-24,27.84,27.11,19.2835,26.664,24.2906,DOWN,0
2014-02-25,27.54,28.01,19.3455,27.002,24.4296,DOWN,0
2014-02-26,27.49,27.7,19.4049,27.35,24.5628,UP,1
2014-02-27,27.86,27.41,19.4657,27.556,24.696,DOWN,0
2014-02-28,27.55,27.9,19.5242,27.656,24.8128,UP,1
2014-03-03,27.6,27.16,19.585,27.608,24.9204,UP,1
2014-03-04,28.29,27.98,19.6501,27.758,25.0332,DOWN,0
2014-03-05,28.22,28.38,19.7145,27.904,25.1454,UP,1
2014-03-06,28.39,28.35,19.779,28.01,25.2588,DOWN,0
2014-03-07,28.29,28.67,19.8427,28.158,25.3672,DOWN,0
2014-03-10,27.71,28.15,19.9059,28.18,25.4598,DOWN,0
2014-03-11,27.05,27.82,19.9665,27.932,25.536,DOWN,0
2014-03-12,26.95,26.919,20.0266,27.678,25.612,DOWN,0
2014-03-13,26.5,27.04,20.0827,27.3,25.6744,DOWN,0
2014-03-14,26.27,26.35,20.1386,26.896,25.7294,UP,1
2014-03-17,26.61,26.4,20.195,26.676,25.7872,UP,1
2014-03-18,26.79,26.7,20.2531,26.624,25.854,DOWN,0
2014-03-19,26.58,26.84,20.3101,26.55,25.916,DOWN,0
2014-03-20,26.38,26.47,20.3669,26.526,25.9534,DOWN,0
2014-03-21,26.18,26.59,20.4252,26.508,25.9824,DOWN,0
2014-03-24,25.85,26.35,20.4816,26.356,25.9998,DOWN,0
2014-03-25,25.61,26.02,20.5349,26.12,26.0048,DOWN,0
2014-03-26,24.97,25.66,20.5838,25.798,25.9992,DOWN,0
2014-03-27,24.9,24.8,20.6344,25.502,25.9816,DOWN,0
2014-03-28,24.88,25.0,20.685,25.242,25.9648,UP,1
2014-03-31,25.86,25.21,20.7395,25.244,25.9664,UP,1
2014-04-01,26.53,26.76,20.7984,25.428,25.9688,UP,1
