ticker,GPC US Equity,GPC US Equity,GPC US Equity,GPC US Equity,GPC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-07-14,41.89,41.74,39.5313,41.294,40.6616,UP,1
2010-07-15,42.15,41.81,39.5537,41.548,40.661,UP,1
2010-07-16,43.23,42.53,39.5818,41.97,40.6906,DOWN,0
2010-07-19,42.76,43.3,39.6053,42.362,40.7394,UP,1
2010-07-20,43.28,42.11,39.6356,42.662,40.8112,DOWN,0
2010-07-21,42.47,43.52,39.6636,42.778,40.8098,UP,1
2010-07-22,42.65,42.77,39.6904,42.878,40.8124,UP,1
2010-07-23,43.1,42.55,39.7181,42.852,40.8182,UP,1
2010-07-26,43.59,43.2,39.7496,43.018,40.85,DOWN,0
2010-07-27,43.09,43.71,39.7752,42.98,40.8868,DOWN,0
2010-07-28,42.95,43.08,39.7982,43.076,40.9196,DOWN,0
2010-07-29,42.69,43.29,39.8195,43.084,40.9546,UP,1
2010-07-30,42.83,42.23,39.8416,43.03,40.9956,UP,1
2010-08-02,43.76,43.32,39.8682,43.064,41.0818,UP,1
2010-08-03,43.81,43.55,39.8924,43.208,41.1712,UP,1
2010-08-04,44.04,43.76,39.9211,43.426,41.2688,UP,1
2010-08-05,44.12,43.78,39.9519,43.712,41.356,DOWN,0
2010-08-06,43.96,43.78,39.9844,43.938,41.4382,UP,1
2010-08-09,44.48,44.26,40.0205,44.082,41.509,DOWN,0
2010-08-10,43.96,44.06,40.0512,44.112,41.576,DOWN,0
2010-08-11,42.94,43.41,40.0786,43.892,41.636,DOWN,0
2010-08-12,42.57,42.18,40.1069,43.582,41.6664,DOWN,0
2010-08-13,42.01,42.03,40.1357,43.192,41.6972,UP,1
2010-08-16,42.21,41.76,40.1677,42.738,41.7512,UP,1
2010-08-17,43.07,42.45,40.2048,42.56,41.833,UP,1
2010-08-18,43.62,42.95,40.248,42.696,41.9156,DOWN,0
2010-08-19,42.87,43.4,40.2843,42.756,41.989,UP,1
2010-08-20,42.96,42.5,40.3209,42.946,42.0412,DOWN,0
2010-08-23,42.71,42.14,40.3564,43.046,42.0798,DOWN,0
2010-08-24,42.58,42.35,40.3871,42.948,42.1154,UP,1
2010-08-25,42.71,42.43,40.4198,42.766,42.1388,DOWN,0
2010-08-26,42.4,42.83,40.4468,42.672,42.1588,UP,1
2010-08-27,42.93,42.64,40.4777,42.666,42.186,DOWN,0
2010-08-30,42.22,42.86,40.5041,42.568,42.1968,DOWN,0
2010-08-31,41.93,42.13,40.5324,42.438,42.2024,UP,1
2010-09-01,43.29,42.48,40.5657,42.554,42.2544,UP,1
2010-09-02,43.74,43.19,40.5986,42.822,42.3132,UP,1
2010-09-03,43.94,44.25,40.6327,43.024,42.3896,DOWN,0
2010-09-07,42.73,43.67,40.6622,43.126,42.437,DOWN,0
2010-09-08,42.24,42.63,40.6914,43.188,42.4688,UP,1
2010-09-09,42.62,42.73,40.7225,43.054,42.5234,UP,1
2010-09-10,42.66,42.72,40.7519,42.838,42.5876,UP,1
2010-09-13,43.44,43.03,40.7867,42.738,42.6592,DOWN,0
2010-09-14,43.18,43.51,40.8202,42.828,42.7318,UP,1
2010-09-15,43.5,43.02,40.8571,43.08,42.813,DOWN,0
2010-09-16,43.31,43.34,40.8945,43.218,42.8754,UP,1
2010-09-17,43.48,44.0299,40.9285,43.382,42.9274,UP,1
2010-09-20,44.3,43.7,40.9674,43.554,42.991,UP,1
2010-09-21,44.37,44.42,41.0046,43.792,43.0624,DOWN,0
2010-09-22,44.19,44.47,41.0389,43.93,43.1106,DOWN,0
2010-09-23,43.93,43.99,41.0709,44.054,43.1514,UP,1
2010-09-24,44.88,44.4,41.1078,44.334,43.206,DOWN,0
2010-09-27,44.61,44.98,41.1432,44.396,43.2336,UP,1
2010-09-28,45.21,44.71,41.1801,44.564,43.2826,DOWN,0
2010-09-29,44.92,44.98,41.2132,44.71,43.3154,DOWN,0
2010-09-30,44.59,44.98,41.2437,44.842,43.3578,DOWN,0
2010-10-01,44.55,44.93,41.2751,44.776,43.3958,DOWN,0
2010-10-04,44.43,44.53,41.3048,44.74,43.4224,UP,1
2010-10-05,44.68,44.72,41.3379,44.634,43.4442,UP,1
2010-10-06,44.72,44.68,41.3716,44.594,43.4768,DOWN,0
2010-10-07,44.68,44.8,41.4042,44.612,43.5114,UP,1
2010-10-08,45.02,44.81,41.437,44.706,43.558,UP,1
2010-10-11,45.06,45.09,41.47,44.832,43.6026,UP,1
2010-10-12,45.23,44.98,41.503,44.942,43.632,UP,1
2010-10-13,45.69,45.52,41.5383,45.136,43.6696,DOWN,0
2010-10-14,45.54,45.62,41.5727,45.308,43.6996,UP,1
2010-10-15,47.7,46.36,41.619,45.844,43.7712,UP,1
2010-10-18,47.96,48.0,41.669,46.424,43.8512,DOWN,0
2010-10-19,47.24,47.19,41.7145,46.826,43.9064,UP,1
2010-10-20,47.62,47.29,41.7622,47.212,43.9796,DOWN,0
2010-10-21,47.58,47.85,41.81,47.62,44.0724,DOWN,0
2010-10-22,47.49,47.58,41.8563,47.578,44.1708,UP,1
2010-10-25,47.67,47.87,41.9034,47.52,44.284,DOWN,0
2010-10-26,47.46,47.55,41.9474,47.564,44.389,DOWN,0
2010-10-27,47.2,47.26,41.9908,47.48,44.4716,UP,1
2010-10-28,47.6,47.46,42.0353,47.484,44.5512,UP,1
2010-10-29,47.86,47.64,42.0798,47.558,44.651,DOWN,0
2010-11-01,47.44,48.15,42.1231,47.512,44.7406,UP,1
2010-11-02,47.79,47.81,42.1665,47.578,44.8422,DOWN,0
2010-11-03,47.63,47.73,42.2127,47.664,44.9432,DOWN,0
2010-11-04,47.6,48.16,42.26,47.664,45.041,UP,1
2010-11-05,48.24,47.61,42.3106,47.74,45.1578,DOWN,0
2010-11-08,48.12,48.14,42.3597,47.876,45.2616,DOWN,0
2010-11-09,47.47,48.2,42.4057,47.812,45.3666,UP,1
2010-11-10,47.5,47.39,42.4529,47.786,45.478,UP,1
2010-11-11,47.6,47.12,42.5011,47.786,45.5642,DOWN,0
2010-11-12,47.1,47.39,42.5482,47.558,45.6314,UP,1
2010-11-15,47.47,47.19,42.5952,47.428,45.702,DOWN,0
2010-11-16,46.89,47.17,42.634,47.312,45.7852,UP,1
2010-11-17,47.12,46.91,42.6755,47.236,45.8828,UP,1
2010-11-18,47.5,47.57,42.7238,47.216,45.9804,UP,1
2010-11-19,47.6,47.51,42.7733,47.316,46.0792,UP,1
2010-11-22,47.95,47.48,42.8282,47.412,46.1694,DOWN,0
2010-11-23,47.58,47.46,42.8783,47.55,46.2574,UP,1
2010-11-24,48.84,47.97,42.9349,47.894,46.3642,DOWN,0
2010-11-26,48.53,48.56,42.988,48.1,46.4686,DOWN,0
2010-11-29,48.32,48.24,43.0387,48.244,46.5654,DOWN,0
2010-11-30,48.14,47.95,43.0756,48.282,46.6422,UP,1
2010-12-01,48.51,48.75,43.1147,48.468,46.725,UP,1
2010-12-02,49.6,48.52,43.1595,48.62,46.8332,UP,1
2010-12-03,50.06,49.4,43.2047,48.926,46.9558,UP,1
2010-12-06,50.53,50.0,43.2539,49.368,47.0688,UP,1
2010-12-07,50.9,51.0499,43.309,49.92,47.1946,UP,1
2010-12-08,50.93,50.82,43.3617,50.404,47.309,DOWN,0
2010-12-09,50.38,51.16,43.4121,50.56,47.4182,UP,1
2010-12-10,50.55,50.54,43.4631,50.658,47.5374,UP,1
2010-12-13,50.85,50.82,43.5133,50.722,47.6634,DOWN,0
2010-12-14,50.75,50.81,43.5623,50.692,47.7898,UP,1
2010-12-15,50.8,50.68,43.6148,50.666,47.9122,UP,1
2010-12-16,51.22,50.93,43.6698,50.834,48.0422,DOWN,0
2010-12-17,51.12,51.29,43.7234,50.948,48.171,DOWN,0
2010-12-20,51.05,51.2,43.7763,50.988,48.2916,UP,1
2010-12-21,51.41,51.31,43.8305,51.12,48.4186,UP,1
2010-12-22,51.5,51.34,43.8851,51.26,48.544,DOWN,0
2010-12-23,51.04,51.47,43.9358,51.224,48.651,UP,1
2010-12-27,51.35,51.0,43.9888,51.27,48.7672,DOWN,0
2010-12-28,51.29,51.31,44.0427,51.318,48.839,UP,1
2010-12-29,51.32,51.35,44.0945,51.3,48.9062,UP,1
2010-12-30,51.37,51.34,44.1451,51.274,48.9888,DOWN,0
2010-12-31,51.34,51.25,44.1947,51.334,49.0632,UP,1
2011-01-03,52.29,51.81,44.2481,51.522,49.1574,DOWN,0
2011-01-04,51.6,52.4,44.2918,51.584,49.2396,DOWN,0
2011-01-05,51.48,51.37,44.3338,51.616,49.3158,DOWN,0
2011-01-06,50.89,51.32,44.3763,51.52,49.3844,UP,1
2011-01-07,50.98,51.0,44.4197,51.448,49.46,UP,1
2011-01-10,51.76,50.66,44.4691,51.342,49.5432,DOWN,0
2011-01-11,51.52,51.91,44.5164,51.326,49.6164,DOWN,0
2011-01-12,51.52,51.86,44.5612,51.334,49.698,DOWN,0
2011-01-13,51.05,51.19,44.6052,51.366,49.7632,UP,1
2011-01-14,51.15,51.09,44.6477,51.4,49.8336,DOWN,0
2011-01-18,51.04,51.05,44.6876,51.256,49.9024,DOWN,0
2011-01-19,50.91,50.89,44.7277,51.134,49.9558,DOWN,0
2011-01-20,50.52,50.74,44.7656,50.934,50.0038,DOWN,0
2011-01-21,50.49,50.72,44.8031,50.822,50.0642,UP,1
2011-01-24,51.17,50.52,44.8427,50.826,50.1376,DOWN,0
2011-01-25,51.15,51.19,44.8823,50.848,50.2086,UP,1
2011-01-26,51.42,51.16,44.9233,50.95,50.295,UP,1
2011-01-27,51.88,51.44,44.9595,51.222,50.3832,DOWN,0
2011-01-28,51.43,52.0,44.9896,51.41,50.474,UP,1
2011-01-31,51.75,51.57,45.0349,51.526,50.5666,UP,1
2011-02-01,52.83,52.01,45.0845,51.862,50.6732,DOWN,0
2011-02-02,51.88,52.68,45.1286,51.954,50.7588,UP,1
2011-02-03,51.94,51.75,45.1728,51.966,50.8386,UP,1
2011-02-04,52.57,51.87,45.2207,52.194,50.9384,UP,1
2011-02-07,53.11,52.56,45.2699,52.466,51.0238,UP,1
2011-02-08,53.71,53.2,45.3227,52.642,51.1274,DOWN,0
2011-02-09,53.42,53.49,45.379,52.95,51.2294,UP,1
2011-02-10,53.72,53.23,45.4345,53.306,51.341,UP,1
2011-02-11,54.04,53.43,45.4885,53.6,51.4516,DOWN,0
2011-02-14,53.84,54.13,45.5437,53.746,51.5364,DOWN,0
2011-02-15,53.81,53.64,45.5951,53.766,51.6114,UP,1
2011-02-16,53.99,53.97,45.6541,53.88,51.6806,UP,1
2011-02-17,54.13,53.82,45.716,53.962,51.7452,UP,1
2011-02-18,55.25,54.3,45.7907,54.204,51.8316,DOWN,0
2011-02-22,52.58,55.68,45.8551,53.952,51.8756,DOWN,0
2011-02-23,51.83,52.65,45.9016,53.556,51.9012,DOWN,0
2011-02-24,51.78,51.61,45.9479,53.114,51.9198,UP,1
2011-02-25,52.33,52.0,45.9955,52.754,51.9514,UP,1
2011-02-28,52.69,52.61,46.0489,52.242,51.9892,DOWN,0
2011-03-01,52.13,52.96,46.1033,52.152,52.0074,UP,1
2011-03-02,52.8,52.19,46.1608,52.346,52.041,UP,1
2011-03-03,53.89,53.2,46.2255,52.768,52.0978,DOWN,0
2011-03-04,52.73,53.84,46.2853,52.848,52.1242,DOWN,0
2011-03-07,52.09,52.99,46.3485,52.728,52.136,UP,1
2011-03-08,53.06,52.16,46.4171,52.914,52.1764,DOWN,0
2011-03-09,52.75,52.76,46.485,52.904,52.2044,DOWN,0
2011-03-10,52.1,52.33,46.5467,52.546,52.2206,DOWN,0
2011-03-11,51.98,51.84,46.6074,52.396,52.2338,DOWN,0
2011-03-14,51.58,51.71,46.6606,52.294,52.238,DOWN,0
2011-03-15,51.46,50.38,46.7148,51.974,52.2404,DOWN,0
2011-03-16,50.75,51.32,46.7689,51.574,52.2096,UP,1
2011-03-17,51.21,51.55,46.8197,51.396,52.2018,UP,1
2011-03-18,51.77,51.98,46.8762,51.354,52.2076,UP,1
2011-03-21,52.74,52.42,46.9423,51.586,52.2446,DOWN,0
2011-03-22,52.3,52.79,47.0089,51.754,52.271,UP,1
2011-03-23,52.37,52.14,47.0733,52.078,52.2832,UP,1
2011-03-24,52.62,52.6,47.1404,52.36,52.3052,UP,1
2011-03-25,52.78,52.82,47.2026,52.562,52.3304,DOWN,0
2011-03-28,52.47,52.86,47.261,52.508,52.3588,UP,1
2011-03-29,52.87,52.35,47.3214,52.622,52.3932,UP,1
2011-03-30,53.52,53.2,47.3813,52.852,52.4428,UP,1
2011-03-31,53.64,53.55,47.4425,53.056,52.4974,UP,1
2011-04-01,54.09,53.88,47.5051,53.318,52.5688,UP,1
2011-04-04,54.5,54.12,47.5692,53.724,52.649,DOWN,0
2011-04-05,54.1,54.41,47.6314,53.97,52.7076,DOWN,0
2011-04-06,54.03,54.46,47.6981,54.072,52.7652,DOWN,0
2011-04-07,53.88,53.91,47.7635,54.12,52.8144,DOWN,0
2011-04-08,53.26,54.09,47.8292,53.954,52.842,UP,1
2011-04-11,54.24,53.38,47.8986,53.902,52.8982,DOWN,0
2011-04-12,53.94,53.94,47.9651,53.87,52.942,DOWN,0
2011-04-13,53.65,53.94,48.0339,53.794,52.9584,UP,1
2011-04-14,54.01,53.325,48.1067,53.82,53.001,DOWN,0
2011-04-15,52.14,53.71,48.1681,53.596,53.005,DOWN,0
2011-04-18,51.82,51.71,48.2294,53.112,52.99,DOWN,0
2011-04-19,51.72,51.87,48.2908,52.668,52.9622,UP,1
2011-04-20,52.86,52.3,48.3542,52.51,52.9452,DOWN,0
2011-04-21,52.29,51.96,48.4112,52.166,52.9226,DOWN,0
2011-04-25,52.08,52.22,48.466,52.154,52.8898,UP,1
2011-04-26,52.67,52.32,48.5254,52.324,52.8624,UP,1
2011-04-27,53.05,52.83,48.5817,52.59,52.8466,UP,1
2011-04-28,53.74,53.0,48.641,52.766,52.8452,DOWN,0
2011-04-29,53.7,53.93,48.6987,53.048,52.8394,UP,1
2011-05-02,53.83,54.01,48.7517,53.398,52.8334,DOWN,0
2011-05-03,53.43,53.67,48.8051,53.55,52.797,DOWN,0
2011-05-04,53.16,53.5,48.8545,53.572,52.8086,DOWN,0
2011-05-05,53.08,53.09,48.9075,53.44,52.8336,UP,1
2011-05-06,53.61,53.67,48.9623,53.422,52.8702,UP,1
2011-05-09,54.36,53.62,49.0186,53.528,52.9108,UP,1
2011-05-10,55.22,54.5,49.0768,53.886,52.9614,DOWN,0
2011-05-11,55.16,55.13,49.1371,54.286,53.022,UP,1
2011-05-12,55.9,55.1,49.2019,54.85,53.084,DOWN,0
2011-05-13,55.48,55.99,49.2658,55.224,53.1158,DOWN,0
2011-05-16,55.24,55.45,49.3279,55.4,53.166,DOWN,0
2011-05-17,54.97,55.01,49.3839,55.35,53.2236,UP,1
2011-05-18,55.38,55.05,49.4418,55.394,53.27,DOWN,0
2011-05-19,55.26,55.38,49.4979,55.266,53.3202,DOWN,0
2011-05-20,54.42,55.31,49.5494,55.054,53.3666,DOWN,0
2011-05-23,53.9,53.54,49.5991,54.786,53.405,DOWN,0
2011-05-24,53.87,54.09,49.646,54.566,53.4508,DOWN,0
2011-05-25,53.57,53.68,49.6941,54.204,53.493,UP,1
2011-05-26,53.69,53.45,49.7478,53.89,53.5518,UP,1
2011-05-27,53.86,53.91,49.8043,53.778,53.6048,UP,1
2011-05-31,54.8,54.19,49.8682,53.958,53.6654,DOWN,0
2011-06-01,52.66,54.6,49.9205,53.716,53.6638,DOWN,0
2011-06-02,52.25,52.75,49.9664,53.452,53.6628,DOWN,0
2011-06-03,51.67,51.6,50.0066,53.048,53.6488,DOWN,0
2011-06-06,51.52,51.5,50.0499,52.58,53.6268,DOWN,0
2011-06-07,51.09,51.77,50.0905,51.838,53.593,DOWN,0
2011-06-08,50.5,50.83,50.1295,51.406,53.5536,UP,1
2011-06-09,50.77,50.68,50.1704,51.11,53.5116,DOWN,0
2011-06-10,49.82,50.51,50.206,50.74,53.4376,UP,1
2011-06-13,50.04,49.92,50.2442,50.444,53.3656,UP,1
2011-06-14,50.98,50.62,50.2844,50.422,53.3034,DOWN,0
2011-06-15,50.5,50.51,50.3258,50.422,53.2234,UP,1
2011-06-16,50.76,50.55,50.37,50.42,53.1566,UP,1
2011-06-17,51.24,51.15,50.4097,50.704,53.1008,UP,1
2011-06-20,51.79,51.01,50.45,51.054,53.059,UP,1
2011-06-21,52.48,52.05,50.4927,51.354,53.0434,DOWN,0
2011-06-22,52.15,52.26,50.5398,51.684,53.0016,UP,1
2011-06-23,52.52,51.53,50.5912,52.036,52.9732,DOWN,0
2011-06-24,52.2,52.56,50.6391,52.228,52.9442,UP,1
2011-06-27,52.84,52.06,50.69,52.438,52.9208,UP,1
2011-06-28,53.69,52.71,50.7412,52.68,52.9518,UP,1
2011-06-29,53.85,53.97,50.7946,53.02,52.9924,UP,1
2011-06-30,54.4,54.04,50.8491,53.396,53.046,UP,1
2011-07-01,55.46,54.52,50.9098,54.048,53.098,UP,1
2011-07-05,55.58,55.54,50.9703,54.596,53.1638,UP,1
2011-07-06,57.01,55.87,51.0339,55.26,53.2624,UP,1
2011-07-07,57.37,57.44,51.0989,55.964,53.3564,DOWN,0
2011-07-08,57.25,56.67,51.1642,56.534,53.4404,DOWN,0
2011-07-11,55.51,56.82,51.2221,56.544,53.4758,DOWN,0
2011-07-12,55.37,55.49,51.2745,56.502,53.5092,DOWN,0
2011-07-13,55.08,55.66,51.3269,56.116,53.5342,UP,1
2011-07-14,55.12,55.34,51.3764,55.666,53.568,UP,1
2011-07-15,57.1,57.3,51.4373,55.636,53.6468,DOWN,0
2011-07-18,56.21,56.82,51.4954,55.776,53.7094,UP,1
2011-07-19,57.07,56.53,51.558,56.116,53.7786,DOWN,0
2011-07-20,56.45,57.24,51.6181,56.39,53.8204,DOWN,0
2011-07-21,56.4,56.85,51.6767,56.646,53.844,DOWN,0
2011-07-22,56.34,56.55,51.7348,56.494,53.8676,DOWN,0
2011-07-25,56.18,55.89,51.7923,56.488,53.8732,DOWN,0
2011-07-26,54.48,56.27,51.8396,55.97,53.8532,DOWN,0
2011-07-27,53.33,54.38,51.881,55.346,53.815,DOWN,0
2011-07-28,53.31,53.48,51.9214,54.728,53.7818,DOWN,0
2011-07-29,53.16,52.89,51.9587,54.092,53.7374,DOWN,0
2011-08-01,52.55,53.68,51.9938,53.366,53.6832,DOWN,0
2011-08-02,50.97,52.21,52.0101,52.664,53.6142,UP,1
2011-08-03,51.12,51.16,52.0259,52.222,53.5586,DOWN,0
2011-08-04,49.36,50.43,52.0365,51.432,53.4684,UP,1
2011-08-05,49.71,49.98,52.047,50.742,53.3912,DOWN,0
2011-08-08,46.73,48.69,52.0427,49.578,53.252,UP,1
2011-08-09,49.22,47.41,52.0514,49.228,53.1592,DOWN,0
2011-08-10,47.01,48.21,52.0481,48.406,53.0034,UP,1
2011-08-11,49.3,47.43,52.0573,48.394,52.9362,UP,1
2011-08-12,50.12,49.79,52.0719,48.476,52.8936,UP,1
2011-08-15,50.79,50.4,52.0878,49.288,52.876,DOWN,0
2011-08-16,50.47,50.33,52.1009,49.538,52.855,UP,1
2011-08-17,50.91,50.89,52.1182,50.318,52.8514,DOWN,0
2011-08-18,49.35,49.55,52.126,50.328,52.8284,DOWN,0
2011-08-19,48.79,48.71,52.1318,50.062,52.7888,UP,1
2011-08-22,50.15,49.71,52.1446,49.934,52.7954,UP,1
2011-08-23,52.11,50.22,52.1639,50.262,52.8368,UP,1
2011-08-24,52.34,51.92,52.185,50.548,52.864,DOWN,0
2011-08-25,51.61,52.5,52.2057,51.0,52.8862,UP,1
2011-08-26,52.79,51.03,52.2322,51.8,52.9268,UP,1
2011-08-29,54.31,53.15,52.2657,52.632,52.9882,UP,1
2011-08-30,54.56,54.13,52.303,53.122,53.0436,UP,1
2011-08-31,55.02,54.93,52.3408,53.658,53.0944,UP,1
2011-09-01,55.4,55.19,52.3833,54.416,53.1594,DOWN,0
2011-09-02,53.43,54.3,52.4149,54.544,53.1776,DOWN,0
2011-09-06,52.79,52.01,52.4413,54.24,53.1894,UP,1
2011-09-07,53.96,53.09,52.4731,54.12,53.2118,DOWN,0
2011-09-08,53.49,53.64,52.5008,53.814,53.2078,DOWN,0
2011-09-09,52.11,53.0,52.5235,53.156,53.173,UP,1
2011-09-12,52.41,51.66,52.5413,52.952,53.1332,UP,1
2011-09-13,53.38,52.5,52.5656,53.07,53.0916,UP,1
2011-09-14,53.95,53.7,52.5937,53.068,53.059,UP,1
2011-09-15,54.39,53.77,52.625,53.248,53.0066,DOWN,0
2011-09-16,52.87,54.3,52.6468,53.4,52.9166,DOWN,0
2011-09-19,52.83,51.71,52.6629,53.484,52.8282,DOWN,0
2011-09-20,52.18,52.78,52.6735,53.244,52.7616,DOWN,0
2011-09-21,50.15,52.09,52.6716,52.484,52.6572,DOWN,0
2011-09-22,48.7,48.85,52.6606,51.346,52.5296,UP,1
2011-09-23,49.41,48.52,52.653,50.654,52.4154,UP,1
2011-09-26,50.82,49.88,52.6552,50.252,52.2898,UP,1
2011-09-27,51.72,51.88,52.6611,50.16,52.2,DOWN,0
2011-09-28,51.11,51.51,52.6624,50.352,52.0808,UP,1
2011-09-29,52.39,52.05,52.6706,51.09,51.9996,DOWN,0
2011-09-30,50.8,51.62,52.6706,51.368,51.8876,DOWN,0
2011-10-03,49.32,50.65,52.6611,51.068,51.7472,UP,1
2011-10-04,50.63,48.7,52.6586,50.85,51.6362,UP,1
2011-10-05,51.43,50.59,52.6605,50.914,51.5752,UP,1
2011-10-06,52.49,51.36,52.6659,50.934,51.5584,DOWN,0
2011-10-07,52.0,52.9,52.6684,51.174,51.5322,UP,1
2011-10-10,54.29,52.96,52.6847,52.168,51.5548,UP,1
2011-10-11,54.58,53.81,52.7008,52.958,51.5954,UP,1
2011-10-12,54.83,55.12,52.7185,53.638,51.6726,DOWN,0
2011-10-13,54.36,54.34,52.7337,54.012,51.7374,UP,1
2011-10-14,55.38,55.19,52.7538,54.688,51.8578,DOWN,0
2011-10-17,54.21,54.99,52.7681,54.672,51.9478,UP,1
2011-10-18,56.32,54.4,52.7883,55.02,52.1396,DOWN,0
2011-10-19,55.78,56.37,52.8092,55.21,52.2708,DOWN,0
2011-10-20,55.63,55.78,52.8299,55.464,52.4432,UP,1
2011-10-21,57.52,56.22,52.8631,55.892,52.6076,UP,1
2011-10-24,58.2,57.77,52.8992,56.69,52.7692,DOWN,0
2011-10-25,56.84,57.81,52.9246,56.794,52.8902,UP,1
2011-10-26,56.9,57.62,52.9515,57.018,53.0188,UP,1
2011-10-27,58.73,58.97,52.9875,57.638,53.1752,DOWN,0
2011-10-28,58.41,58.67,53.0243,57.816,53.3564,DOWN,0
2011-10-31,57.43,57.92,53.0557,57.662,53.5292,DOWN,0
2011-11-01,55.99,56.07,53.0805,57.492,53.646,UP,1
2011-11-02,57.44,56.94,53.1131,57.6,53.7526,UP,1
2011-11-03,58.91,57.92,53.1551,57.636,53.884,DOWN,0
2011-11-04,58.38,58.55,53.1945,57.63,54.0194,DOWN,0
2011-11-07,58.12,58.29,53.2293,57.768,54.126,UP,1
2011-11-08,58.67,58.24,53.2669,58.304,54.2132,DOWN,0
2011-11-09,56.86,57.4,53.2941,58.188,54.2592,UP,1
2011-11-10,57.85,57.57,53.3239,57.976,54.3158,UP,1
2011-11-11,58.78,58.7,53.3607,58.056,54.3834,DOWN,0
2011-11-14,58.18,58.32,53.3928,58.068,54.4784,UP,1
2011-11-15,58.45,57.72,53.4209,58.024,54.5916,DOWN,0
2011-11-16,57.62,57.72,53.4496,58.176,54.6648,DOWN,0
2011-11-17,57.07,57.68,53.4753,58.02,54.7364,DOWN,0
2011-11-18,56.6,57.5,53.4954,57.584,54.8262,DOWN,0
2011-11-21,55.1,56.0,53.5054,56.968,54.88,UP,1
2011-11-22,55.5,55.17,53.5143,56.378,54.9224,DOWN,0
2011-11-23,54.31,55.04,53.5188,55.716,54.9296,DOWN,0
2011-11-25,54.18,54.43,53.5211,55.138,54.9254,UP,1
2011-11-28,55.56,55.84,53.5287,54.93,54.9792,UP,1
2011-11-29,55.8,55.84,53.5385,55.07,55.0386,UP,1
2011-11-30,58.5,57.6,53.5619,55.67,55.165,UP,1
2011-12-01,59.05,58.16,53.5872,56.618,55.343,UP,1
2011-12-02,59.52,59.61,53.6142,57.686,55.5594,UP,1
2011-12-05,60.53,60.41,53.6406,58.68,55.7818,DOWN,0
2011-12-06,60.13,60.96,53.6783,59.546,55.968,DOWN,0
2011-12-07,59.35,59.66,53.7159,59.716,56.1206,DOWN,0
2011-12-08,58.25,59.04,53.7483,59.556,56.2634,UP,1
2011-12-09,58.82,58.65,53.7807,59.416,56.392,DOWN,0
2011-12-12,58.75,58.44,53.811,59.06,56.551,DOWN,0
2011-12-13,57.99,59.09,53.8403,58.632,56.7244,DOWN,0
2011-12-14,57.18,57.76,53.8622,58.198,56.8554,UP,1
2011-12-15,57.56,57.58,53.8806,58.06,56.978,UP,1
2011-12-16,58.2,57.98,53.9079,57.936,57.0922,DOWN,0
2011-12-19,57.7,58.4,53.936,57.726,57.2062,UP,1
2011-12-20,59.23,58.75,53.9668,57.974,57.305,UP,1
2011-12-21,59.97,59.13,54.0029,58.532,57.4128,UP,1
2011-12-22,60.5,60.0,54.0449,59.12,57.5262,UP,1
2011-12-23,61.57,60.64,54.0929,59.794,57.6704,UP,1
2011-12-27,61.91,61.32,54.1445,60.636,57.801,DOWN,0
2011-12-28,61.44,62.0,54.1944,61.078,57.9456,UP,1
2011-12-29,61.96,61.65,54.2505,61.476,58.0584,DOWN,0
2011-12-30,61.2,62.05,54.3004,61.616,58.1668,UP,1
2012-01-03,61.71,62.37,54.3501,61.644,58.2884,UP,1
2012-01-04,61.73,61.65,54.3951,61.608,58.3726,UP,1
2012-01-05,62.0,61.16,54.4436,61.72,58.4486,DOWN,0
2012-01-06,61.78,62.04,54.4906,61.684,58.5474,UP,1
2012-01-09,62.05,61.77,54.5378,61.854,58.6504,UP,1
2012-01-10,62.81,62.63,54.5879,62.074,58.732,UP,1
2012-01-11,62.87,62.59,54.6399,62.302,58.8212,UP,1
2012-01-12,62.95,62.86,54.6903,62.492,58.9316,DOWN,0
2012-01-13,62.7,62.7,54.7362,62.676,59.0658,UP,1
2012-01-17,62.9,63.48,54.7825,62.846,59.175,UP,1
2012-01-18,64.02,62.99,54.8322,63.088,59.2772,UP,1
2012-01-19,64.88,64.16,54.8841,63.49,59.4072,DOWN,0
2012-01-20,64.15,64.84,54.9343,63.73,59.5278,UP,1
2012-01-23,64.27,64.27,54.9855,64.044,59.6398,UP,1
2012-01-24,64.6,63.98,55.0391,64.384,59.7946,DOWN,0
2012-01-25,64.49,64.55,55.0953,64.478,59.9274,UP,1
2012-01-26,64.66,64.7,55.1474,64.434,60.045,DOWN,0
2012-01-27,64.37,64.26,55.1995,64.478,60.1688,DOWN,0
2012-01-30,64.26,63.93,55.2526,64.476,60.285,DOWN,0
2012-01-31,63.78,64.69,55.3014,64.312,60.4082,UP,1
2012-02-01,64.25,64.21,55.362,64.264,60.5518,DOWN,0
2012-02-02,64.0,64.29,55.4229,64.132,60.6998,UP,1
2012-02-03,64.17,64.61,55.4851,64.092,60.8812,UP,1
2012-02-06,64.5,64.0,55.5433,64.14,61.0612,UP,1
2012-02-07,64.57,64.22,55.6047,64.298,61.2664,DOWN,0
2012-02-08,64.48,64.54,55.6667,64.344,61.4724,UP,1
2012-02-09,64.69,64.62,55.7268,64.482,61.655,UP,1
2012-02-10,64.89,64.1,55.786,64.626,61.8368,DOWN,0
