ticker,ABMD US Equity,ABMD US Equity,ABMD US Equity,ABMD US Equity,ABMD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-07-14,16.34,16.58,13.3902,16.432,17.0503,UP,1
2011-07-15,16.39,16.38,13.4206,16.372,17.0463,UP,1
2011-07-18,16.4,16.32,13.4496,16.388,17.0417,UP,1
2011-07-19,17.1,16.52,13.4821,16.562,17.0449,DOWN,0
2011-07-20,16.68,17.09,13.5118,16.582,17.0339,UP,1
2011-07-21,17.25,16.72,13.5424,16.764,17.0269,DOWN,0
2011-07-22,16.92,17.28,13.5724,16.87,17.0211,DOWN,0
2011-07-25,16.43,16.73,13.6002,16.876,16.9959,DOWN,0
2011-07-26,16.35,16.4,13.628,16.726,16.9696,DOWN,0
2011-07-27,16.07,16.23,13.6552,16.604,16.9448,UP,1
2011-07-28,16.51,16.04,13.6842,16.456,16.9178,DOWN,0
2011-07-29,16.51,16.27,13.7123,16.374,16.895,DOWN,0
2011-08-01,15.845,16.78,13.7379,16.257,16.8563,DOWN,0
2011-08-02,15.16,15.74,13.7588,16.019,16.8005,UP,1
2011-08-03,15.24,15.15,13.7806,15.853,16.7475,DOWN,0
2011-08-04,12.05,14.23,13.7878,14.961,16.6223,DOWN,0
2011-08-05,11.54,12.2,13.792,13.967,16.4749,DOWN,0
2011-08-08,10.63,11.26,13.7926,12.924,16.3087,UP,1
2011-08-09,11.08,10.94,13.7953,12.108,16.1597,DOWN,0
2011-08-10,10.3,10.73,13.7933,11.12,15.9901,UP,1
2011-08-11,10.76,10.35,13.7936,10.862,15.8441,UP,1
2011-08-12,11.66,10.87,13.7992,10.886,15.7211,UP,1
2011-08-15,12.35,12.26,13.8094,11.23,15.6225,DOWN,0
2011-08-16,12.05,12.19,13.8181,11.424,15.5263,UP,1
2011-08-17,12.52,12.15,13.8285,11.868,15.4347,DOWN,0
2011-08-18,11.8,12.09,13.834,12.076,15.3295,DOWN,0
2011-08-19,11.63,11.55,13.8376,12.07,15.2221,DOWN,0
2011-08-22,11.36,11.95,13.835,11.872,15.1197,UP,1
2011-08-23,11.8,11.54,13.8347,11.822,15.0291,UP,1
2011-08-24,12.11,11.78,13.8352,11.74,14.9417,DOWN,0
2011-08-25,11.3,12.23,13.8328,11.64,14.8485,UP,1
2011-08-26,11.7,11.16,13.8309,11.654,14.7569,UP,1
2011-08-29,12.15,11.86,13.8319,11.812,14.6711,DOWN,0
2011-08-30,12.12,12.08,13.8334,11.876,14.5775,UP,1
2011-08-31,12.44,12.21,13.8366,11.942,14.4921,DOWN,0
2011-09-01,12.29,12.42,13.8404,12.14,14.4075,DOWN,0
2011-09-02,11.74,12.0,13.8407,12.148,14.3185,DOWN,0
2011-09-06,11.35,11.33,13.8384,11.988,14.2237,UP,1
2011-09-07,11.59,11.6,13.8365,11.882,14.1271,DOWN,0
2011-09-08,11.24,11.49,13.8348,11.642,14.0403,DOWN,0
2011-09-09,10.77,11.09,13.8307,11.338,13.9353,DOWN,0
2011-09-12,10.71,10.57,13.8252,11.132,13.8255,UP,1
2011-09-13,10.9,10.78,13.821,11.042,13.7085,UP,1
2011-09-14,11.23,10.95,13.8173,10.97,13.5991,UP,1
2011-09-15,11.85,11.35,13.8192,11.092,13.4977,UP,1
2011-09-16,12.13,11.93,13.8216,11.364,13.4033,DOWN,0
2011-09-19,11.58,11.84,13.822,11.538,13.3011,DOWN,0
2011-09-20,11.48,11.63,13.8208,11.654,13.2043,DOWN,0
2011-09-21,11.07,11.46,13.8152,11.622,13.1011,DOWN,0
2011-09-22,10.78,10.91,13.8197,11.408,12.9851,DOWN,0
2011-09-23,10.51,10.77,13.826,11.084,12.8685,UP,1
2011-09-26,10.86,10.61,13.8332,10.94,12.7579,UP,1
2011-09-27,11.61,11.15,13.8439,10.966,12.6621,DOWN,0
2011-09-28,11.03,11.58,13.8533,10.958,12.5407,DOWN,0
2011-09-29,10.92,11.36,13.8623,10.986,12.4255,UP,1
2011-09-30,11.03,10.7,13.8713,11.09,12.3011,DOWN,0
2011-10-03,10.09,10.9,13.8757,10.936,12.1645,UP,1
2011-10-04,11.13,9.98,13.8854,10.84,12.0585,UP,1
2011-10-05,11.67,11.25,13.8976,10.968,11.9649,DOWN,0
2011-10-06,11.59,11.7,13.9084,11.102,11.8753,DOWN,0
2011-10-07,11.43,11.61,13.9182,11.182,11.7737,UP,1
2011-10-10,12.17,11.68,13.9313,11.598,11.6869,DOWN,0
2011-10-11,11.72,12.01,13.9411,11.716,11.6044,UP,1
2011-10-12,12.38,11.87,13.9542,11.858,11.5488,DOWN,0
2011-10-13,12.04,12.25,13.9651,11.948,11.4848,UP,1
2011-10-14,12.3,12.17,13.9781,12.122,11.4898,DOWN,0
2011-10-17,11.74,12.22,13.9887,12.036,11.4938,UP,1
2011-10-18,11.85,11.8,13.999,12.062,11.5182,DOWN,0
2011-10-19,11.79,11.83,14.0089,11.944,11.5324,DOWN,0
2011-10-20,11.67,11.82,14.0171,11.87,11.5598,UP,1
2011-10-21,11.7,11.95,14.0254,11.75,11.5786,UP,1
2011-10-24,12.49,11.72,14.0384,11.9,11.5952,UP,1
2011-10-25,12.78,12.38,14.0522,12.086,11.6038,UP,1
2011-10-26,13.76,12.91,14.0705,12.48,11.638,UP,1
2011-10-27,15.13,14.31,14.095,13.172,11.6902,UP,1
2011-10-28,15.28,14.3,14.1199,13.888,11.7598,DOWN,0
2011-10-31,15.06,14.96,14.1441,14.402,11.8284,DOWN,0
2011-11-01,14.33,14.4,14.1658,14.712,11.8878,UP,1
2011-11-02,14.51,14.72,14.1899,14.862,11.942,UP,1
2011-11-03,17.77,16.08,14.2313,15.39,12.0552,UP,1
2011-11-04,18.73,17.44,14.2761,16.08,12.2038,UP,1
2011-11-07,18.74,18.4,14.3205,16.816,12.3446,UP,1
2011-11-08,19.29,18.88,14.3672,17.808,12.4874,DOWN,0
2011-11-09,18.46,18.55,14.4095,18.598,12.6142,UP,1
2011-11-10,18.58,18.7,14.4524,18.76,12.737,UP,1
2011-11-11,19.41,18.86,14.5004,18.896,12.8794,DOWN,0
2011-11-14,18.67,19.34,14.5447,18.882,13.018,UP,1
2011-11-15,19.39,18.52,14.5919,18.902,13.1788,DOWN,0
2011-11-16,18.73,19.04,14.6349,18.956,13.3216,UP,1
2011-11-17,18.74,18.73,14.6671,18.988,13.4716,DOWN,0
2011-11-18,18.39,18.76,14.6933,18.784,13.624,DOWN,0
2011-11-21,17.79,17.99,14.7154,18.608,13.7656,DOWN,0
2011-11-22,17.66,17.86,14.7359,18.262,13.9008,DOWN,0
2011-11-23,17.59,17.53,14.756,18.034,14.028,DOWN,0
2011-11-25,17.35,17.5,14.7754,17.756,14.138,UP,1
2011-11-28,18.44,17.88,14.8001,17.766,14.2642,UP,1
2011-11-29,18.96,18.43,14.8274,18.0,14.4118,UP,1
2011-11-30,20.14,19.71,14.8614,18.496,14.585,DOWN,0
2011-12-01,19.91,19.95,14.8946,18.96,14.7618,DOWN,0
2011-12-02,19.89,20.16,14.9277,19.468,14.944,UP,1
2011-12-05,20.3,20.38,14.963,19.84,15.1398,UP,1
2011-12-06,20.6,20.32,15.0019,20.168,15.3346,DOWN,0
2011-12-07,20.55,20.42,15.0431,20.25,15.5134,DOWN,0
2011-12-08,19.91,20.26,15.0785,20.25,15.691,UP,1
2011-12-09,21.11,20.21,15.1193,20.494,15.8948,DOWN,0
2011-12-12,20.59,20.86,15.1599,20.552,16.086,DOWN,0
2011-12-13,20.44,20.92,15.1985,20.52,16.293,DOWN,0
2011-12-14,20.0,20.16,15.2328,20.41,16.4704,DOWN,0
2011-12-15,19.77,20.3,15.2636,20.382,16.6324,DOWN,0
2011-12-16,19.25,20.02,15.2926,20.01,16.7856,DOWN,0
2011-12-19,18.25,18.36,15.3178,19.542,16.922,DOWN,0
2011-12-20,18.19,18.73,15.3395,19.092,17.0424,DOWN,0
2011-12-21,17.9,18.08,15.3583,18.672,17.166,UP,1
2011-12-22,18.52,18.0,15.3809,18.422,17.2888,DOWN,0
2011-12-23,18.47,18.47,15.4031,18.266,17.4174,DOWN,0
2011-12-27,18.36,18.38,15.4244,18.288,17.5386,DOWN,0
2011-12-28,18.25,18.38,15.447,18.3,17.6688,UP,1
2011-12-29,18.38,18.27,15.4709,18.396,17.7994,UP,1
2011-12-30,18.47,18.32,15.4945,18.386,17.933,DOWN,0
2012-01-03,18.25,18.97,15.5161,18.342,18.0646,DOWN,0
2012-01-04,18.11,18.12,15.5353,18.292,18.1928,UP,1
2012-01-05,18.27,18.02,15.5542,18.296,18.3084,DOWN,0
2012-01-06,18.14,18.31,15.5729,18.248,18.4156,UP,1
2012-01-09,18.21,18.2,15.5916,18.196,18.5046,DOWN,0
2012-01-10,18.16,18.53,15.61,18.178,18.5652,UP,1
2012-01-11,18.24,18.08,15.6287,18.204,18.6244,UP,1
2012-01-12,18.32,18.31,15.6474,18.214,18.6896,DOWN,0
2012-01-13,17.98,18.04,15.6627,18.182,18.7626,UP,1
2012-01-17,18.05,18.23,15.6803,18.15,18.8334,UP,1
2012-01-18,18.2,18.04,15.6981,18.158,18.842,UP,1
2012-01-19,18.63,18.27,15.7168,18.236,18.84,DOWN,0
2012-01-20,18.61,18.62,15.7348,18.294,18.8374,DOWN,0
2012-01-23,17.8,18.58,15.7464,18.258,18.8076,UP,1
2012-01-24,18.07,17.68,15.7601,18.262,18.7998,UP,1
2012-01-25,18.39,18.08,15.7763,18.3,18.796,DOWN,0
2012-01-26,18.05,18.5,15.7862,18.184,18.7688,DOWN,0
2012-01-27,17.65,18.0,15.7943,17.992,18.7484,DOWN,0
2012-01-30,17.35,17.54,15.8017,17.902,18.7076,UP,1
2012-01-31,18.5,17.53,15.8187,17.988,18.703,UP,1
2012-02-01,19.0,18.64,15.8291,18.11,18.7082,UP,1
2012-02-02,19.24,19.09,15.842,18.348,18.7252,UP,1
2012-02-03,20.975,21.75,15.8639,19.013,18.7889,UP,1
2012-02-06,22.75,21.28,15.8945,20.093,18.8907,DOWN,0
2012-02-07,22.7,22.34,15.9251,20.933,18.9929,UP,1
2012-02-08,23.55,23.5,15.9612,21.843,19.1169,DOWN,0
2012-02-09,23.19,23.79,15.9935,22.633,19.2119,UP,1
2012-02-10,23.22,23.0,16.0269,23.082,19.2971,UP,1
2012-02-13,24.18,23.53,16.0651,23.368,19.3779,DOWN,0
2012-02-14,24.0,24.05,16.0982,23.628,19.4597,DOWN,0
2012-02-15,23.73,24.01,16.1311,23.664,19.5365,DOWN,0
2012-02-16,23.14,23.63,16.163,23.654,19.5933,DOWN,0
2012-02-17,22.37,23.17,16.1919,23.484,19.6287,DOWN,0
2012-02-21,21.67,22.5,16.2171,22.982,19.6511,DOWN,0
2012-02-22,21.33,21.5,16.239,22.448,19.6795,UP,1
2012-02-23,21.42,21.35,16.26,21.986,19.6857,UP,1
2012-02-24,22.12,21.45,16.2826,21.782,19.7163,DOWN,0
2012-02-27,21.9,21.81,16.306,21.688,19.7455,DOWN,0
2012-02-28,21.42,21.99,16.3247,21.638,19.7739,DOWN,0
2012-02-29,20.88,21.45,16.3408,21.548,19.7961,UP,1
2012-03-01,21.1,21.07,16.3597,21.484,19.8331,DOWN,0
2012-03-02,20.4,21.0,16.3724,21.14,19.8761,DOWN,0
2012-03-05,20.19,20.42,16.3851,20.798,19.9161,DOWN,0
2012-03-06,19.54,20.0,16.3939,20.422,19.9489,UP,1
2012-03-07,20.77,19.69,16.408,20.4,19.9939,UP,1
2012-03-08,21.19,20.93,16.4245,20.418,20.0483,UP,1
2012-03-09,21.87,21.18,16.4423,20.712,20.1185,DOWN,0
2012-03-12,21.87,21.9,16.4571,21.048,20.1909,UP,1
2012-03-13,22.48,22.03,16.4748,21.636,20.2729,DOWN,0
2012-03-14,22.19,22.37,16.4931,21.92,20.3473,DOWN,0
2012-03-15,21.96,22.26,16.509,22.074,20.4215,UP,1
2012-03-16,22.53,22.0,16.5314,22.206,20.5099,DOWN,0
2012-03-19,22.41,22.41,16.5544,22.314,20.5927,DOWN,0
2012-03-20,22.3,22.19,16.5795,22.278,20.6759,UP,1
2012-03-21,23.1,22.34,16.6107,22.46,20.7737,DOWN,0
2012-03-22,22.99,23.05,16.6401,22.666,20.8703,UP,1
2012-03-23,23.0,22.99,16.6698,22.76,20.9655,UP,1
2012-03-26,23.52,23.12,16.7024,22.982,21.0695,DOWN,0
2012-03-27,22.71,23.49,16.7336,23.064,21.1641,DOWN,0
2012-03-28,22.39,22.7,16.7639,22.922,21.2509,DOWN,0
2012-03-29,22.18,22.24,16.7924,22.76,21.3305,UP,1
2012-03-30,22.19,22.35,16.8235,22.598,21.4017,UP,1
2012-04-02,22.39,22.14,16.8541,22.372,21.4773,DOWN,0
2012-04-03,22.19,22.43,16.8828,22.268,21.5651,DOWN,0
2012-04-04,21.55,21.91,16.9066,22.1,21.6347,DOWN,0
2012-04-05,21.49,21.37,16.9305,21.962,21.6967,DOWN,0
2012-04-09,21.17,21.25,16.9537,21.758,21.7591,DOWN,0
2012-04-10,20.46,21.08,16.9751,21.372,21.8153,UP,1
2012-04-11,20.9,20.72,16.9991,21.114,21.8863,UP,1
2012-04-12,21.04,21.21,17.0222,21.012,21.9371,DOWN,0
2012-04-13,20.59,21.0,17.0473,20.832,21.9689,DOWN,0
2012-04-16,20.57,20.63,17.07,20.712,21.9955,UP,1
2012-04-17,20.89,20.7,17.0935,20.798,21.9938,DOWN,0
2012-04-18,20.77,20.7,17.1136,20.772,21.9542,DOWN,0
2012-04-19,20.7,20.83,17.1336,20.704,21.9142,UP,1
2012-04-20,21.4,21.0,17.156,20.866,21.8712,UP,1
2012-04-23,22.23,21.32,17.1829,21.198,21.852,UP,1
2012-04-24,22.79,22.37,17.2134,21.578,21.8434,UP,1
2012-04-25,23.62,23.14,17.2499,22.148,21.8322,UP,1
2012-04-26,24.4,23.62,17.2907,22.888,21.8402,UP,1
2012-04-27,24.62,24.41,17.3309,23.532,21.858,DOWN,0
2012-04-30,24.33,24.65,17.3709,23.952,21.8818,UP,1
2012-05-01,24.5,24.28,17.4114,24.294,21.9244,DOWN,0
2012-05-02,23.9,24.42,17.4489,24.35,21.969,DOWN,0
2012-05-03,23.74,23.81,17.4821,24.218,22.0172,DOWN,0
2012-05-04,23.21,23.54,17.5148,23.936,22.053,UP,1
2012-05-07,23.51,23.06,17.5461,23.772,22.0808,DOWN,0
2012-05-08,23.11,23.21,17.577,23.494,22.105,UP,1
2012-05-09,23.52,22.79,17.6125,23.418,22.147,UP,1
2012-05-10,24.0,23.81,17.6507,23.47,22.2094,DOWN,0
2012-05-11,23.19,23.72,17.6863,23.466,22.2512,DOWN,0
2012-05-14,23.14,22.88,17.7195,23.392,22.306,UP,1
2012-05-15,23.74,23.11,17.7556,23.518,22.377,DOWN,0
2012-05-16,23.22,26.17,17.7925,23.458,22.4506,DOWN,0
2012-05-17,23.15,23.39,17.8324,23.288,22.4982,DOWN,0
2012-05-18,23.04,23.19,17.8714,23.258,22.5352,UP,1
2012-05-21,24.29,23.03,17.9326,23.488,22.5836,DOWN,0
2012-05-22,22.44,23.38,17.9871,23.228,22.595,DOWN,0
2012-05-23,22.02,22.27,18.0441,22.988,22.5858,DOWN,0
2012-05-24,21.92,21.8,18.0983,22.742,22.5804,DOWN,0
2012-05-25,20.8,21.95,18.1508,22.294,22.5572,DOWN,0
2012-05-29,20.8,20.9,18.201,21.596,22.5226,DOWN,0
2012-05-30,20.52,20.52,18.2453,21.212,22.4848,DOWN,0
2012-05-31,20.33,20.48,18.2852,20.874,22.4454,DOWN,0
2012-06-01,18.91,19.84,18.3195,20.272,22.3616,UP,1
2012-06-04,19.77,19.53,18.3557,20.066,22.2972,UP,1
2012-06-05,20.41,19.65,18.3988,19.988,22.2454,UP,1
2012-06-06,21.37,20.64,18.4475,20.158,22.2024,DOWN,0
2012-06-07,21.3,21.71,18.4972,20.352,22.1742,UP,1
2012-06-08,21.81,21.2,18.5472,20.932,22.1626,DOWN,0
2012-06-11,21.19,22.43,18.5926,21.216,22.1428,UP,1
2012-06-12,21.45,21.26,18.6434,21.424,22.128,DOWN,0
2012-06-13,20.95,21.43,18.6896,21.34,22.0992,UP,1
2012-06-14,21.42,21.0,18.736,21.364,22.0838,UP,1
2012-06-15,22.15,21.44,18.7861,21.432,22.0958,DOWN,0
2012-06-18,21.7,21.94,18.8324,21.534,22.1,UP,1
2012-06-19,21.9,21.88,18.8805,21.624,22.1146,UP,1
2012-06-20,22.11,21.94,18.9323,21.856,22.1476,DOWN,0
2012-06-21,21.15,22.13,18.9813,21.802,22.1526,UP,1
2012-06-22,21.21,21.37,19.0294,21.614,22.156,DOWN,0
2012-06-25,20.71,20.95,19.0768,21.416,22.1584,UP,1
2012-06-26,21.0,20.77,19.1279,21.236,22.167,UP,1
2012-06-27,21.87,21.06,19.1837,21.188,22.1866,UP,1
2012-06-28,21.91,21.67,19.2388,21.34,22.2094,UP,1
2012-06-29,22.82,22.48,19.2967,21.662,22.2518,UP,1
2012-07-02,23.46,22.96,19.3548,22.212,22.293,UP,1
2012-07-03,23.53,23.53,19.4118,22.718,22.319,UP,1
2012-07-05,23.72,23.38,19.4725,23.088,22.3376,DOWN,0
2012-07-06,23.5,23.39,19.5326,23.406,22.3352,UP,1
2012-07-09,23.61,23.46,19.5953,23.564,22.3194,UP,1
2012-07-10,23.71,23.77,19.6599,23.614,22.3012,UP,1
2012-07-11,23.91,23.71,19.7269,23.69,22.2928,DOWN,0
2012-07-12,23.81,23.59,19.7917,23.708,22.279,UP,1
2012-07-13,24.44,23.85,19.8558,23.896,22.2898,DOWN,0
2012-07-16,24.27,24.28,19.922,24.028,22.3004,DOWN,0
2012-07-17,24.15,24.37,19.9882,24.116,22.3192,DOWN,0
2012-07-18,23.93,24.15,20.0527,24.12,22.3276,DOWN,0
2012-07-19,23.71,24.03,20.1208,24.1,22.3396,DOWN,0
2012-07-20,23.33,23.5,20.1818,23.878,22.3358,DOWN,0
2012-07-23,22.52,22.82,20.236,23.528,22.3062,DOWN,0
2012-07-24,21.89,22.75,20.2875,23.076,22.2802,DOWN,0
2012-07-25,21.69,22.13,20.3388,22.628,22.2512,UP,1
2012-07-26,21.86,22.16,20.3873,22.258,22.2136,UP,1
2012-07-27,22.08,22.02,20.4391,22.008,22.1908,UP,1
2012-07-30,22.43,22.17,20.4893,21.99,22.1764,UP,1
2012-07-31,22.55,22.35,20.5419,22.122,22.1666,UP,1
2012-08-01,22.97,22.71,20.5952,22.378,22.1402,DOWN,0
2012-08-02,22.83,23.87,20.6507,22.572,22.148,UP,1
2012-08-03,23.2,23.3,20.7074,22.796,22.1716,DOWN,0
2012-08-06,22.44,22.74,20.7607,22.798,22.182,DOWN,0
2012-08-07,22.44,22.55,20.8145,22.776,22.2148,DOWN,0
2012-08-08,21.6,22.24,20.864,22.502,22.2308,UP,1
2012-08-09,21.98,21.56,20.9115,22.332,22.26,DOWN,0
2012-08-10,21.45,21.93,20.9548,21.982,22.2824,DOWN,0
2012-08-13,20.27,21.32,20.9874,21.548,22.3096,UP,1
2012-08-14,20.35,20.38,21.0135,21.13,22.3212,UP,1
2012-08-15,20.52,20.34,21.0397,20.914,22.3234,DOWN,0
2012-08-16,19.51,20.44,21.0619,20.42,22.2862,UP,1
2012-08-17,20.79,19.57,21.0942,20.288,22.276,UP,1
2012-08-20,21.71,20.66,21.1302,20.576,22.274,DOWN,0
2012-08-21,21.32,21.79,21.148,20.77,22.2766,UP,1
2012-08-22,21.36,21.25,21.1611,20.938,22.2748,UP,1
2012-08-23,21.81,21.27,21.1765,21.398,22.292,DOWN,0
2012-08-24,21.81,21.7,21.1891,21.602,22.2998,UP,1
2012-08-27,22.44,22.0,21.209,21.748,22.3056,UP,1
2012-08-28,22.51,22.38,21.2286,21.986,22.3218,UP,1
2012-08-29,22.53,22.5,21.2442,22.22,22.3344,DOWN,0
2012-08-30,22.14,22.25,21.2616,22.286,22.335,UP,1
2012-08-31,22.33,22.39,21.2763,22.39,22.3586,UP,1
2012-09-04,22.94,22.3,21.2973,22.49,22.3932,DOWN,0
2012-09-05,22.72,22.84,21.3172,22.532,22.4334,UP,1
2012-09-06,23.29,22.85,21.3417,22.684,22.4792,DOWN,0
2012-09-07,21.0,23.29,21.3578,22.456,22.4618,DOWN,0
2012-09-10,20.36,21.73,21.3713,22.062,22.4308,UP,1
2012-09-11,20.39,20.43,21.3853,21.552,22.3822,UP,1
2012-09-12,20.59,20.48,21.4015,21.126,22.3248,UP,1
2012-09-13,21.1,20.8,21.4148,20.688,22.2762,DOWN,0
2012-09-14,20.29,21.26,21.4214,20.546,22.2076,DOWN,0
2012-09-17,20.27,20.25,21.4221,20.528,22.143,UP,1
2012-09-18,21.01,20.27,21.4276,20.652,22.091,UP,1
2012-09-19,21.21,21.03,21.4342,20.776,22.041,UP,1
2012-09-20,21.47,21.11,21.44,20.85,21.9922,UP,1
2012-09-21,22.05,21.65,21.4473,21.202,21.957,DOWN,0
2012-09-24,21.55,21.95,21.4523,21.458,21.8992,UP,1
2012-09-25,22.24,21.75,21.4639,21.704,21.8586,DOWN,0
2012-09-26,21.45,22.17,21.4656,21.752,21.8046,DOWN,0
2012-09-27,21.44,21.63,21.4699,21.746,21.7548,DOWN,0
2012-09-28,20.99,21.32,21.4726,21.534,21.7004,UP,1
2012-10-01,21.04,21.08,21.4778,21.432,21.6546,DOWN,0
2012-10-02,20.81,21.11,21.483,21.146,21.6204,DOWN,0
2012-10-03,20.63,20.91,21.4899,20.982,21.5952,UP,1
2012-10-04,20.8,20.78,21.5027,20.854,21.5774,DOWN,0
2012-10-05,20.7,20.89,21.5152,20.796,21.5542,DOWN,0
2012-10-08,20.49,20.6,21.5282,20.686,21.5224,DOWN,0
2012-10-09,20.0,20.39,21.5356,20.524,21.4738,UP,1
2012-10-10,20.45,19.93,21.5455,20.488,21.4318,DOWN,0
2012-10-11,20.24,20.54,21.5549,20.376,21.3772,DOWN,0
2012-10-12,19.99,20.19,21.5636,20.234,21.3204,UP,1
2012-10-15,20.51,20.04,21.5742,20.238,21.2666,UP,1
2012-10-16,21.0,20.6,21.5869,20.438,21.2378,DOWN,0
2012-10-17,20.64,21.0,21.5988,20.476,21.2018,DOWN,0
2012-10-18,20.33,20.15,21.6099,20.494,21.1764,DOWN,0
2012-10-19,19.7,20.17,21.6171,20.436,21.1308,DOWN,0
2012-10-22,19.05,19.57,21.6216,20.144,21.0828,DOWN,0
2012-10-23,18.69,18.89,21.624,19.682,21.0512,UP,1
2012-10-24,18.7,18.8,21.6267,19.294,21.0182,UP,1
2012-10-25,18.93,18.87,21.6302,19.014,20.9864,DOWN,0
2012-10-26,18.92,18.99,21.6332,18.858,20.9746,UP,1
2012-10-31,19.82,18.89,21.6424,19.012,20.9552,DOWN,0
2012-11-01,13.61,15.8,21.6202,17.996,20.7932,UP,1
2012-11-02,13.86,14.26,21.5985,17.028,20.644,DOWN,0
2012-11-05,13.48,13.92,21.5727,15.938,20.4864,DOWN,0
2012-11-06,13.34,13.58,21.5464,14.822,20.317,DOWN,0
2012-11-07,13.06,13.16,21.5227,13.47,20.142,DOWN,0
2012-11-08,12.89,13.08,21.4968,13.326,19.951,UP,1
2012-11-09,13.26,12.73,21.4711,13.206,19.766,UP,1
2012-11-12,13.5,13.26,21.4484,13.21,19.5854,UP,1
2012-11-13,13.54,13.56,21.4278,13.25,19.4134,DOWN,0
2012-11-14,13.51,13.61,21.4086,13.34,19.237,UP,1
2012-11-15,13.86,13.51,21.3854,13.534,19.0554,UP,1
2012-11-16,14.3,13.84,21.3619,13.742,18.887,DOWN,0
2012-11-19,14.09,14.39,21.3362,13.86,18.703,DOWN,0
2012-11-20,13.89,14.07,21.3007,13.93,18.5608,UP,1
2012-11-21,13.97,13.86,21.2568,14.022,18.433,UP,1
2012-11-23,14.25,14.0,21.2146,14.1,18.3102,UP,1
2012-11-26,14.31,14.18,21.1684,14.102,18.1846,UP,1
2012-11-27,14.645,14.25,21.1257,14.213,18.0555,DOWN,0
2012-11-28,14.17,13.49,21.0804,14.269,17.9331,DOWN,0
2012-11-29,13.94,14.32,21.0292,14.263,17.8065,DOWN,0
2012-11-30,13.35,13.94,20.976,14.083,17.6533,DOWN,0
2012-12-03,12.8,13.47,20.9213,13.781,17.4851,UP,1
2012-12-04,13.06,13.04,20.8709,13.464,17.3169,DOWN,0
2012-12-05,12.88,13.08,20.8235,13.206,17.1335,DOWN,0
2012-12-07,12.49,12.0,20.7776,12.916,16.9523,UP,1
2012-12-10,13.44,12.42,20.7381,12.934,16.7763,UP,1
2012-12-11,13.83,13.55,20.7002,13.14,16.6239,DOWN,0
2012-12-12,13.04,13.84,20.6548,13.136,16.4559,UP,1
2012-12-13,13.11,13.05,20.6108,13.182,16.2983,DOWN,0
2012-12-14,12.88,13.08,20.5681,13.26,16.1351,UP,1
2012-12-17,12.97,12.92,20.5286,13.166,15.9783,UP,1
2012-12-18,13.41,13.65,20.4901,13.082,15.8339,UP,1
2012-12-19,13.52,13.43,20.4557,13.178,15.6883,UP,1
2012-12-20,13.62,13.65,20.4229,13.28,15.5467,UP,1
2012-12-21,13.66,13.56,20.3935,13.436,15.4101,DOWN,0
2012-12-24,13.56,13.7,20.3574,13.554,15.2813,UP,1
2012-12-26,13.67,13.55,20.3198,13.606,15.1457,DOWN,0
2012-12-27,13.63,13.55,20.2786,13.628,15.0135,DOWN,0
2012-12-28,13.46,13.54,20.2366,13.596,14.8829,DOWN,0
2012-12-31,13.44,13.36,20.1914,13.552,14.7415,UP,1
2013-01-02,13.69,13.69,20.1489,13.578,14.5953,DOWN,0
2013-01-03,13.45,13.74,20.1063,13.534,14.4515,DOWN,0
2013-01-04,13.41,13.44,20.0607,13.49,14.3131,DOWN,0
2013-01-07,13.25,13.31,20.0149,13.4479,14.1841,DOWN,0
2013-01-08,13.21,13.28,19.9695,13.4019,14.0673,DOWN,0
2013-01-09,12.84,13.2,19.9182,13.2319,13.9503,DOWN,0
2013-01-10,12.8,12.94,19.8672,13.1019,13.8323,DOWN,0
2013-01-11,12.25,12.87,19.8135,12.8699,13.6987,UP,1
2013-01-14,12.32,12.19,19.7575,12.684,13.5667,DOWN,0
2013-01-15,12.17,12.31,19.7048,12.476,13.4137,UP,1
2013-01-16,12.45,12.18,19.6551,12.398,13.3905,UP,1
2013-01-17,12.85,12.56,19.6084,12.408,13.3703,DOWN,0
2013-01-18,12.47,12.83,19.5598,12.452,13.3501,UP,1
2013-01-22,12.53,12.49,19.5105,12.494,13.3339,UP,1
2013-01-23,12.66,12.56,19.4629,12.592,13.3259,UP,1
2013-01-24,13.07,12.61,19.4205,12.716,13.3295,UP,1
2013-01-25,13.19,13.12,19.379,12.784,13.3281,UP,1
2013-01-28,13.6,13.23,19.3411,13.01,13.3301,UP,1
2013-01-29,13.8,13.59,19.3078,13.264,13.3353,DOWN,0
2013-01-30,13.44,13.72,19.2705,13.42,13.3339,UP,1
2013-01-31,13.95,13.39,19.2351,13.596,13.3357,UP,1
2013-02-01,13.97,13.97,19.202,13.752,13.3291,DOWN,0
2013-02-04,13.93,13.81,19.1688,13.818,13.3259,UP,1
2013-02-05,14.41,14.0,19.1364,13.94,13.3363,DOWN,0
2013-02-06,13.54,14.35,19.1002,13.96,13.3277,UP,1
2013-02-07,13.79,13.66,19.0657,13.928,13.3185,DOWN,0
2013-02-08,13.76,13.84,19.0275,13.886,13.3075,UP,1
2013-02-11,14.0,13.74,18.9863,13.9,13.2946,UP,1
2013-02-12,14.041,14.01,18.9426,13.8262,13.292,UP,1
2013-02-13,14.71,14.03,18.898,14.0602,13.3074,DOWN,0
