ticker,IRM US Equity,IRM US Equity,IRM US Equity,IRM US Equity,IRM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2016-07-11,40.31,40.0,31.7545,39.976,37.7674,UP,1
2016-07-12,40.96,40.5,31.8077,40.08,37.856,DOWN,0
2016-07-13,40.52,41.08,31.8576,40.184,37.9344,DOWN,0
2016-07-14,40.26,40.77,31.908,40.38,38.0096,DOWN,0
2016-07-15,39.84,40.22,31.9554,40.378,38.0644,DOWN,0
2016-07-18,39.71,39.92,31.9989,40.258,38.1132,UP,1
2016-07-19,39.99,39.68,32.043,40.064,38.153,UP,1
2016-07-20,40.19,40.03,32.0882,39.998,38.1938,UP,1
2016-07-21,40.27,40.09,32.131,40.0,38.2374,UP,1
2016-07-22,41.06,40.33,32.1775,40.244,38.3088,UP,1
2016-07-25,41.11,41.01,32.2239,40.524,38.3694,UP,1
2016-07-26,41.25,41.13,32.2687,40.776,38.4366,DOWN,0
2016-07-27,41.0,41.13,32.3173,40.938,38.4956,UP,1
2016-07-28,41.24,40.87,32.3646,41.132,38.5664,DOWN,0
2016-07-29,41.21,41.15,32.4122,41.162,38.6586,DOWN,0
2016-08-01,41.02,41.23,32.4604,41.144,38.7524,DOWN,0
2016-08-02,40.48,40.89,32.5065,40.99,38.8382,DOWN,0
2016-08-03,40.24,40.5,32.5497,40.838,38.923,DOWN,0
2016-08-04,37.95,40.21,32.5811,40.18,38.9496,DOWN,0
2016-08-05,37.78,38.07,32.6129,39.494,38.9742,DOWN,0
2016-08-08,36.79,37.79,32.6402,38.648,38.9736,DOWN,0
2016-08-09,36.77,36.84,32.6676,37.906,38.973,DOWN,0
2016-08-10,36.7,36.86,32.6958,37.198,38.9722,UP,1
2016-08-11,37.04,36.77,32.7252,37.016,38.98,UP,1
2016-08-12,37.16,37.04,32.7598,36.892,38.9908,DOWN,0
2016-08-15,37.09,37.16,32.7921,36.952,38.9984,DOWN,0
2016-08-16,36.87,37.06,32.825,36.972,39.0072,UP,1
2016-08-17,36.96,37.03,32.8566,37.024,39.0124,UP,1
2016-08-18,37.43,36.87,32.8847,37.102,39.0204,UP,1
2016-08-19,37.67,37.46,32.9126,37.204,39.0316,UP,1
2016-08-22,37.94,37.69,32.9453,37.374,39.0466,UP,1
2016-08-23,38.11,38.07,32.9786,37.622,39.05,DOWN,0
2016-08-24,38.0,38.02,33.0172,37.83,39.0492,UP,1
2016-08-25,38.39,38.02,33.0593,38.022,39.0458,DOWN,0
2016-08-26,38.25,38.43,33.1026,38.138,39.0438,UP,1
2016-08-29,38.46,38.33,33.1474,38.242,39.048,DOWN,0
2016-08-30,38.4,38.45,33.1938,38.3,39.0538,UP,1
2016-08-31,38.41,38.33,33.2428,38.382,39.0574,UP,1
2016-09-01,38.55,38.48,33.2916,38.414,39.063,UP,1
2016-09-02,38.79,38.7,33.3433,38.522,39.0668,UP,1
2016-09-06,39.58,38.89,33.3967,38.746,39.1038,UP,1
2016-09-07,39.62,39.59,33.4505,38.99,39.1366,DOWN,0
2016-09-08,38.28,39.02,33.4973,38.964,39.1308,DOWN,0
2016-09-09,36.41,37.88,33.5346,38.536,39.068,UP,1
2016-09-12,36.77,36.32,33.575,38.132,39.0068,DOWN,0
2016-09-13,36.01,36.56,33.613,37.418,38.9282,DOWN,0
2016-09-14,35.63,36.09,33.6508,36.62,38.832,UP,1
2016-09-15,36.05,35.56,33.6922,36.174,38.753,DOWN,0
2016-09-16,35.82,35.78,33.7311,36.056,38.6838,UP,1
2016-09-19,36.49,36.03,33.7761,36.0,38.6166,UP,1
2016-09-20,36.6,36.69,33.8222,36.118,38.5424,UP,1
2016-09-21,36.92,36.68,33.8688,36.376,38.4616,UP,1
2016-09-22,37.42,37.19,33.9194,36.65,38.3996,UP,1
2016-09-23,37.65,37.39,33.9728,37.016,38.3474,UP,1
2016-09-26,37.86,37.6,34.0267,37.29,38.3078,UP,1
2016-09-27,37.96,37.9,34.0823,37.562,38.2728,UP,1
2016-09-28,38.44,38.07,34.1408,37.866,38.2418,DOWN,0
2016-09-29,37.75,38.23,34.1989,37.932,38.193,DOWN,0
2016-09-30,37.53,37.88,34.2529,37.908,38.1382,DOWN,0
2016-10-03,36.52,37.51,34.298,37.64,38.0474,DOWN,0
2016-10-04,35.39,36.48,34.3392,37.126,37.933,DOWN,0
2016-10-05,34.27,35.52,34.3767,36.292,37.7934,DOWN,0
2016-10-06,33.87,34.07,34.4112,35.516,37.6508,DOWN,0
2016-10-07,33.57,34.04,34.4436,34.724,37.4974,UP,1
2016-10-10,33.91,33.64,34.4754,34.202,37.3514,DOWN,0
2016-10-11,33.69,33.9,34.5072,33.862,37.2048,UP,1
2016-10-12,34.61,33.74,34.5432,33.93,37.0874,UP,1
2016-10-13,35.22,34.52,34.578,34.2,36.987,DOWN,0
2016-10-14,34.39,35.22,34.612,34.364,36.9158,DOWN,0
2016-10-17,34.12,34.41,34.6476,34.406,36.8426,UP,1
2016-10-18,34.15,34.42,34.6841,34.498,36.7898,UP,1
2016-10-19,34.25,34.25,34.7187,34.426,36.7394,DOWN,0
2016-10-20,34.05,34.28,34.7534,34.192,36.6864,DOWN,0
2016-10-21,33.97,33.79,34.7921,34.108,36.625,UP,1
2016-10-24,34.23,34.08,34.8352,34.13,36.5664,UP,1
2016-10-25,34.25,34.21,34.8769,34.15,36.5096,DOWN,0
2016-10-26,34.01,34.16,34.9201,34.102,36.4524,DOWN,0
2016-10-27,32.76,33.98,34.9586,33.844,36.3684,UP,1
2016-10-28,32.83,32.83,34.9972,33.616,36.2764,UP,1
2016-10-31,33.73,33.0,35.0416,33.516,36.1976,DOWN,0
2016-11-01,33.17,33.29,35.0833,33.3,36.1022,DOWN,0
2016-11-02,32.11,33.17,35.1211,32.92,35.9822,DOWN,0
2016-11-03,32.1,32.11,35.1572,32.788,35.8642,UP,1
2016-11-04,32.44,32.2,35.1919,32.71,35.7452,UP,1
2016-11-07,33.29,32.87,35.232,32.622,35.646,UP,1
2016-11-08,33.69,33.36,35.2714,32.726,35.5506,DOWN,0
2016-11-09,32.78,32.82,35.3061,32.86,35.4382,DOWN,0
2016-11-10,31.46,32.75,35.3329,32.732,35.2992,UP,1
2016-11-11,31.54,31.47,35.3529,32.552,35.159,UP,1
2016-11-14,31.67,31.53,35.3759,32.228,35.0166,UP,1
2016-11-15,31.82,31.87,35.4019,31.854,34.8614,UP,1
2016-11-16,32.24,31.7,35.4276,31.746,34.7138,DOWN,0
2016-11-17,32.0,32.15,35.4508,31.854,34.5882,DOWN,0
2016-11-18,31.55,31.97,35.4736,31.856,34.491,UP,1
2016-11-21,32.59,31.79,35.5032,32.04,34.4074,UP,1
2016-11-22,33.08,32.79,35.5358,32.292,34.3488,UP,1
2016-11-23,33.1,32.78,35.5676,32.464,34.2982,UP,1
2016-11-25,33.66,33.14,35.6029,32.796,34.2504,DOWN,0
2016-11-28,33.28,33.64,35.6323,33.142,34.1996,UP,1
2016-11-29,33.73,33.29,35.6578,33.37,34.1444,DOWN,0
2016-11-30,33.0,33.7,35.6775,33.354,34.0724,DOWN,0
2016-12-01,32.52,32.99,35.6937,33.238,33.9844,UP,1
2016-12-02,33.72,32.6,35.7176,33.25,33.9104,UP,1
2016-12-05,33.97,33.73,35.7402,33.388,33.8368,DOWN,0
2016-12-06,33.8,34.02,35.7629,33.402,33.7556,UP,1
2016-12-07,34.72,33.84,35.7908,33.746,33.6908,UP,1
2016-12-08,34.99,34.56,35.8161,34.24,33.6218,DOWN,0
2016-12-09,34.65,34.95,35.8416,34.426,33.5598,DOWN,0
2016-12-12,34.14,34.37,35.8654,34.46,33.492,DOWN,0
2016-12-13,33.16,33.53,35.8813,34.332,33.4248,DOWN,0
2016-12-14,32.22,33.13,35.8925,33.832,33.3614,DOWN,0
2016-12-15,31.75,31.94,35.9002,33.184,33.311,UP,1
2016-12-16,32.06,31.85,35.9106,32.666,33.2748,DOWN,0
2016-12-19,31.98,31.79,35.9163,32.234,33.243,DOWN,0
2016-12-20,31.97,31.8,35.9215,31.996,33.2042,UP,1
2016-12-21,32.24,32.1,35.9254,32.0,33.1752,UP,1
2016-12-22,32.41,32.22,35.9344,32.132,33.1312,UP,1
2016-12-23,32.54,32.4,35.9382,32.228,33.0776,DOWN,0
2016-12-27,32.45,32.71,35.942,32.322,33.0388,DOWN,0
2016-12-28,32.12,32.46,35.9467,32.352,32.9988,UP,1
2016-12-29,32.38,32.15,35.9512,32.38,32.9634,UP,1
2016-12-30,32.48,32.45,35.9505,32.394,32.928,UP,1
2017-01-03,33.1,32.81,35.9521,32.506,32.909,UP,1
2017-01-04,33.91,33.2,35.9597,32.798,32.9078,UP,1
2017-01-05,33.98,33.72,35.9648,33.17,32.9028,DOWN,0
2017-01-06,33.5,33.98,35.968,33.394,32.8878,DOWN,0
2017-01-09,33.26,33.6,35.9705,33.55,32.8728,UP,1
2017-01-10,33.3,33.15,35.9715,33.59,32.8836,DOWN,0
2017-01-11,33.19,33.34,35.97,33.446,32.8908,UP,1
2017-01-12,33.69,33.18,35.9704,33.388,32.89,DOWN,0
2017-01-13,33.4,33.59,35.9678,33.368,32.8946,UP,1
2017-01-17,33.95,33.5,35.9739,33.506,32.9314,UP,1
2017-01-18,34.1,33.8,35.9808,33.666,32.9714,DOWN,0
2017-01-19,33.92,34.05,35.9873,33.812,33.001,UP,1
2017-01-20,34.68,33.95,35.9982,34.01,33.0288,UP,1
2017-01-23,34.97,34.54,36.0116,34.324,33.0544,UP,1
2017-01-24,35.31,35.0,36.0248,34.596,33.105,DOWN,0
2017-01-25,35.31,35.36,36.0373,34.838,33.182,UP,1
2017-01-26,36.17,35.23,36.0524,35.288,33.2746,UP,1
2017-01-27,36.18,36.26,36.0673,35.588,33.3648,DOWN,0
2017-01-30,35.79,36.08,36.0799,35.752,33.4442,UP,1
2017-01-31,35.8,35.82,36.091,35.85,33.5154,UP,1
2017-02-01,35.98,35.79,36.0972,35.984,33.595,UP,1
2017-02-02,36.2,35.95,36.1031,35.99,33.688,UP,1
2017-02-03,36.59,36.39,36.1108,36.072,33.768,UP,1
2017-02-06,36.67,36.58,36.1181,36.248,33.8398,UP,1
2017-02-07,36.71,36.69,36.1238,36.43,33.912,UP,1
2017-02-08,36.8,36.59,36.1303,36.594,33.9748,UP,1
2017-02-09,37.03,36.8,36.1356,36.76,34.0498,UP,1
2017-02-10,37.39,37.0,36.1425,36.92,34.123,UP,1
2017-02-13,37.62,37.42,36.1494,37.11,34.2154,DOWN,0
2017-02-14,37.05,37.5,36.152,37.178,34.306,UP,1
2017-02-15,37.26,36.88,36.1553,37.27,34.3768,DOWN,0
2017-02-16,37.0,37.15,36.1578,37.264,34.4374,UP,1
2017-02-17,37.15,36.98,36.158,37.216,34.5044,UP,1
2017-02-21,37.71,37.15,36.1602,37.234,34.5642,DOWN,0
2017-02-22,37.14,37.63,36.1559,37.252,34.6072,DOWN,0
2017-02-23,36.94,37.35,36.1499,37.188,34.653,DOWN,0
2017-02-24,36.9,36.74,36.1439,37.168,34.7082,DOWN,0
2017-02-27,36.65,36.9,36.1397,37.068,34.778,DOWN,0
2017-02-28,36.35,36.56,36.1311,36.796,34.8606,UP,1
2017-03-01,36.48,36.49,36.124,36.664,34.9552,DOWN,0
2017-03-02,36.37,36.42,36.1156,36.55,35.0414,DOWN,0
2017-03-03,36.36,36.36,36.1089,36.442,35.129,DOWN,0
2017-03-06,36.12,36.25,36.1065,36.336,35.212,DOWN,0
2017-03-07,35.79,35.98,36.1038,36.224,35.283,DOWN,0
2017-03-08,34.76,35.51,36.0967,35.88,35.33,DOWN,0
2017-03-09,34.1,34.77,36.0872,35.426,35.3612,UP,1
2017-03-10,34.24,34.25,36.0753,35.002,35.397,DOWN,0
2017-03-13,34.01,33.79,36.0626,34.58,35.4348,DOWN,0
2017-03-14,33.96,33.72,36.0483,34.214,35.4664,UP,1
2017-03-15,34.49,33.88,36.0367,34.16,35.5066,UP,1
2017-03-16,34.57,34.5,36.0259,34.254,35.536,UP,1
2017-03-17,35.06,34.7,36.0179,34.418,35.559,DOWN,0
2017-03-20,34.87,35.03,36.0092,34.59,35.5768,DOWN,0
2017-03-21,34.55,35.05,35.9984,34.708,35.5978,UP,1
2017-03-22,35.02,34.64,35.9913,34.814,35.633,UP,1
2017-03-23,35.06,34.95,35.9831,34.912,35.6682,DOWN,0
2017-03-24,34.73,35.08,35.9716,34.846,35.699,DOWN,0
2017-03-27,34.58,34.65,35.959,34.788,35.7168,UP,1
2017-03-28,35.1,34.6,35.9485,34.898,35.7508,UP,1
2017-03-29,35.39,35.12,35.9358,34.972,35.7796,DOWN,0
2017-03-30,35.39,35.27,35.9225,35.038,35.8054,UP,1
2017-03-31,35.67,35.32,35.9081,35.226,35.8404,DOWN,0
2017-04-03,35.33,35.55,35.893,35.376,35.8534,DOWN,0
2017-04-04,35.1,35.27,35.8772,35.376,35.856,DOWN,0
2017-04-05,34.94,35.2,35.8614,35.286,35.8486,UP,1
2017-04-06,35.3,35.01,35.8467,35.268,35.8484,UP,1
2017-04-07,35.52,35.32,35.833,35.238,35.8354,DOWN,0
2017-04-10,35.44,35.51,35.8172,35.26,35.8206,UP,1
2017-04-11,35.5,35.5,35.806,35.34,35.8148,DOWN,0
2017-04-12,35.34,35.5,35.7928,35.42,35.8056,DOWN,0
2017-04-13,35.29,35.34,35.7764,35.418,35.7918,UP,1
2017-04-17,35.89,35.43,35.7581,35.492,35.7856,UP,1
2017-04-18,36.54,35.85,35.7417,35.712,35.7846,DOWN,0
2017-04-19,36.2,36.64,35.723,35.852,35.7752,UP,1
2017-04-20,36.52,36.28,35.7034,36.088,35.7714,DOWN,0
2017-04-21,36.34,36.48,35.6851,36.298,35.7622,UP,1
2017-04-24,36.47,36.6,35.671,36.414,35.751,UP,1
2017-04-25,36.54,36.55,35.6545,36.414,35.734,DOWN,0
2017-04-26,36.1,36.47,35.6334,36.394,35.7036,DOWN,0
2017-04-27,34.86,36.0,35.6029,36.062,35.6598,DOWN,0
2017-04-28,34.76,34.8,35.5741,35.746,35.6098,UP,1
2017-05-01,35.19,34.95,35.5488,35.49,35.5736,UP,1
2017-05-02,35.33,35.26,35.5262,35.248,35.5372,DOWN,0
2017-05-03,34.69,35.54,35.5011,34.966,35.4768,UP,1
2017-05-04,34.75,34.77,35.4749,34.944,35.429,UP,1
2017-05-05,35.26,34.9,35.4503,35.044,35.3954,DOWN,0
2017-05-08,34.9,35.3,35.4234,34.986,35.3554,DOWN,0
2017-05-09,34.8,34.9,35.3921,34.88,35.3184,UP,1
2017-05-10,35.08,34.84,35.362,34.958,35.293,DOWN,0
2017-05-11,34.86,34.95,35.33,34.98,35.2606,DOWN,0
2017-05-12,34.57,34.92,35.2979,34.842,35.2246,UP,1
2017-05-15,34.67,34.6,35.265,34.796,35.1908,UP,1
2017-05-16,34.95,34.8,35.2337,34.826,35.1674,UP,1
2017-05-17,35.26,34.84,35.2049,34.862,35.1568,UP,1
2017-05-18,35.41,35.14,35.1796,34.972,35.1698,DOWN,0
2017-05-19,34.98,35.49,35.1533,35.054,35.1874,DOWN,0
2017-05-22,34.81,35.0,35.1376,35.082,35.1988,DOWN,0
2017-05-23,34.72,34.88,35.1223,35.036,35.213,UP,1
2017-05-24,34.8,34.81,35.1123,34.944,35.2298,UP,1
2017-05-25,35.08,34.91,35.1039,34.878,35.2416,UP,1
2017-05-26,35.17,35.11,35.0962,34.916,35.2536,DOWN,0
2017-05-30,35.04,35.15,35.0862,34.962,35.2532,DOWN,0
2017-05-31,34.92,35.16,35.075,35.002,35.2542,UP,1
2017-06-01,34.99,34.99,35.0645,35.04,35.263,UP,1
2017-06-02,35.26,35.22,35.0565,35.076,35.2678,DOWN,0
2017-06-05,34.81,35.14,35.0457,35.004,35.2628,UP,1
2017-06-06,35.0,34.99,35.0336,34.996,35.2682,DOWN,0
2017-06-07,33.69,34.5,35.0137,34.75,35.2504,DOWN,0
2017-06-08,33.45,33.54,34.9912,34.442,35.2174,DOWN,0
2017-06-09,33.31,33.24,34.9672,34.052,35.1758,UP,1
2017-06-12,34.3,33.31,34.9487,33.95,35.154,DOWN,0
2017-06-13,34.21,33.72,34.9278,33.792,35.1248,DOWN,0
2017-06-14,34.19,34.5,34.9075,33.892,35.102,UP,1
2017-06-15,34.62,33.94,34.8883,34.126,35.0924,DOWN,0
2017-06-16,34.21,34.74,34.8674,34.306,35.0778,UP,1
2017-06-19,34.72,34.2,34.8489,34.39,35.0662,UP,1
2017-06-20,34.81,34.74,34.8302,34.51,35.052,DOWN,0
2017-06-21,34.05,34.75,34.8065,34.482,35.0242,UP,1
2017-06-22,34.12,34.04,34.7792,34.382,34.9966,UP,1
2017-06-23,34.52,34.12,34.7537,34.444,34.9802,UP,1
2017-06-26,34.75,34.59,34.7361,34.45,34.9694,DOWN,0
2017-06-27,34.27,34.56,34.7254,34.342,34.937,UP,1
2017-06-28,34.72,34.51,34.7151,34.476,34.9006,DOWN,0
2017-06-29,34.19,34.55,34.706,34.49,34.8604,UP,1
2017-06-30,34.36,34.21,34.6997,34.458,34.8172,UP,1
2017-07-03,34.88,34.65,34.6938,34.484,34.788,DOWN,0
2017-07-05,34.52,34.81,34.6873,34.534,34.749,DOWN,0
2017-07-06,34.07,34.38,34.6752,34.404,34.6996,UP,1
2017-07-07,34.43,34.19,34.6644,34.452,34.6662,DOWN,0
2017-07-10,33.46,34.4,34.6471,34.272,34.6382,DOWN,0
2017-07-11,33.34,33.49,34.6267,33.964,34.6098,UP,1
2017-07-12,33.99,33.6,34.6084,33.858,34.5858,DOWN,0
2017-07-13,33.94,33.97,34.5888,33.832,34.558,UP,1
2017-07-14,34.78,34.23,34.5729,33.902,34.5598,DOWN,0
2017-07-17,34.74,34.64,34.5544,34.158,34.5596,DOWN,0
2017-07-18,34.68,34.71,34.539,34.426,34.548,UP,1
2017-07-19,34.95,34.69,34.5261,34.618,34.549,DOWN,0
2017-07-20,34.69,34.98,34.517,34.768,34.5468,UP,1
2017-07-21,35.0,34.69,34.515,34.812,34.5452,DOWN,0
2017-07-24,34.89,34.98,34.5181,34.842,34.5458,DOWN,0
2017-07-25,34.86,35.0,34.5231,34.878,34.5516,UP,1
2017-07-26,34.96,35.04,34.53,34.88,34.5574,DOWN,0
2017-07-27,34.76,34.95,34.5343,34.894,34.5536,UP,1
2017-07-28,35.19,34.79,34.5418,34.932,34.5522,UP,1
2017-07-31,36.43,35.19,34.5509,35.24,34.5726,UP,1
2017-08-01,36.87,36.37,34.5591,35.642,34.6104,UP,1
2017-08-02,36.92,36.83,34.5718,36.034,34.6526,UP,1
2017-08-03,37.4,37.0,34.5882,36.562,34.7062,DOWN,0
2017-08-04,37.0,37.35,34.6024,36.924,34.7502,UP,1
2017-08-07,37.12,36.91,34.6168,37.062,34.791,UP,1
2017-08-08,37.18,37.07,34.6324,37.124,34.8312,UP,1
2017-08-09,38.31,37.33,34.6541,37.402,34.8966,DOWN,0
2017-08-10,37.83,38.2,34.6721,37.488,34.9548,DOWN,0
2017-08-11,37.13,37.71,34.6865,37.514,34.9976,UP,1
2017-08-14,37.63,37.39,34.7046,37.616,35.045,DOWN,0
2017-08-15,37.39,37.55,34.7278,37.658,35.0966,UP,1
2017-08-16,37.49,37.51,34.7511,37.494,35.1464,DOWN,0
2017-08-17,37.13,37.47,34.7681,37.354,35.2152,DOWN,0
2017-08-18,36.89,37.15,34.7867,37.306,35.284,UP,1
2017-08-21,37.58,36.97,34.814,37.296,35.3694,UP,1
2017-08-22,37.73,37.58,34.8422,37.364,35.438,UP,1
2017-08-23,38.39,37.65,34.8719,37.544,35.5216,UP,1
2017-08-24,38.53,38.37,34.8981,37.824,35.6084,DOWN,0
2017-08-25,38.47,38.73,34.922,38.14,35.6854,UP,1
2017-08-28,39.06,38.47,34.9534,38.436,35.7824,UP,1
2017-08-29,39.24,39.03,34.9923,38.738,35.8728,UP,1
2017-08-30,39.51,39.11,35.0322,38.962,35.9668,DOWN,0
2017-08-31,39.42,39.6,35.0709,39.14,36.0742,UP,1
2017-09-01,39.44,39.44,35.109,39.334,36.1806,UP,1
2017-09-05,39.56,39.53,35.1456,39.434,36.2814,DOWN,0
2017-09-06,39.24,39.64,35.1818,39.434,36.3712,UP,1
2017-09-07,39.87,39.43,35.2234,39.506,36.4832,UP,1
2017-09-08,40.04,39.77,35.2607,39.63,36.5896,UP,1
2017-09-11,40.38,40.05,35.2972,39.818,36.7134,DOWN,0
2017-09-12,40.14,40.37,35.3324,39.934,36.829,DOWN,0
2017-09-13,39.71,40.12,35.3626,40.028,36.9256,DOWN,0
2017-09-14,39.15,39.16,35.392,39.884,37.0182,UP,1
2017-09-15,39.47,39.13,35.4207,39.77,37.1262,DOWN,0
2017-09-18,39.42,39.51,35.4528,39.578,37.226,UP,1
2017-09-19,39.84,39.47,35.4894,39.518,37.3536,DOWN,0
2017-09-20,39.72,39.91,35.5194,39.52,37.4812,UP,1
2017-09-21,39.77,39.67,35.5484,39.644,37.5968,UP,1
2017-09-22,40.13,39.88,35.58,39.776,37.7206,DOWN,0
2017-09-25,40.08,40.19,35.6068,39.908,37.8266,DOWN,0
2017-09-26,39.36,40.19,35.6287,39.812,37.919,DOWN,0
2017-09-27,38.13,39.29,35.6461,39.494,37.988,UP,1
2017-09-28,38.78,38.11,35.6693,39.296,38.0646,UP,1
2017-09-29,38.9,38.73,35.698,39.05,38.1488,UP,1
2017-10-02,39.25,38.83,35.7331,38.884,38.2338,DOWN,0
2017-10-03,38.95,39.14,35.7691,38.802,38.315,UP,1
2017-10-04,39.02,38.96,35.8039,38.98,38.3982,DOWN,0
2017-10-05,39.01,39.07,35.8391,39.026,38.4792,DOWN,0
2017-10-06,38.12,38.07,35.8698,38.87,38.5464,UP,1
2017-10-09,38.32,38.13,35.9002,38.684,38.609,UP,1
2017-10-10,38.8,38.42,35.9322,38.654,38.6564,UP,1
2017-10-11,38.94,38.87,35.9642,38.638,38.6978,UP,1
2017-10-12,39.81,38.85,36.001,38.798,38.7556,UP,1
2017-10-13,39.86,40.0,36.0397,39.146,38.8048,DOWN,0
2017-10-16,39.81,39.86,36.0768,39.444,38.861,UP,1
2017-10-17,40.11,39.78,36.115,39.706,38.9208,UP,1
2017-10-18,40.79,40.27,36.1534,40.076,38.993,UP,1
2017-10-19,40.96,40.73,36.1887,40.306,39.046,DOWN,0
2017-10-20,40.92,41.05,36.2234,40.518,39.1078,DOWN,0
2017-10-23,40.06,41.0,36.2562,40.568,39.1664,DOWN,0
2017-10-24,39.9,40.1,36.2894,40.526,39.2118,DOWN,0
2017-10-25,39.81,39.76,36.3219,40.33,39.2602,DOWN,0
2017-10-26,39.66,39.95,36.3543,40.07,39.3036,UP,1
2017-10-27,40.0,39.37,36.3858,39.886,39.361,UP,1
2017-10-30,40.11,39.92,36.4194,39.896,39.4254,DOWN,0
2017-10-31,40.0,40.03,36.4496,39.916,39.4738,DOWN,0
2017-11-01,39.81,40.18,36.4782,39.916,39.5154,UP,1
2017-11-02,39.89,39.92,36.508,39.962,39.5454,UP,1
2017-11-03,40.12,39.67,36.5352,39.986,39.5772,UP,1
2017-11-06,40.64,40.14,36.5636,40.092,39.6206,DOWN,0
2017-11-07,40.6,40.63,36.59,40.212,39.6514,UP,1
2017-11-08,40.77,40.6,36.6173,40.404,39.682,DOWN,0
2017-11-09,40.63,40.59,36.6396,40.552,39.7044,UP,1
2017-11-10,40.66,40.41,36.662,40.66,39.7292,UP,1
2017-11-13,40.99,40.74,36.688,40.73,39.7602,UP,1
2017-11-14,41.0,40.82,36.714,40.81,39.789,DOWN,0
2017-11-15,40.53,41.0,36.7368,40.762,39.8148,UP,1
2017-11-16,40.82,40.59,36.7599,40.8,39.8338,DOWN,0
2017-11-17,40.77,40.67,36.7808,40.822,39.8484,UP,1
2017-11-20,40.92,40.75,36.802,40.808,39.8592,UP,1
2017-11-21,41.35,41.0,36.8252,40.878,39.8834,DOWN,0
2017-11-22,41.14,41.29,36.8469,41.0,39.912,UP,1
2017-11-24,41.44,41.25,36.869,41.124,39.9578,DOWN,0
2017-11-27,40.5,41.4,36.8845,41.07,39.9784,UP,1
2017-11-28,40.68,40.6,36.8998,41.022,40.0036,DOWN,0
2017-11-29,40.52,40.7,36.9172,40.856,40.0172,UP,1
2017-11-30,40.87,40.57,36.9352,40.802,40.0402,DOWN,0
2017-12-01,40.75,40.89,36.954,40.664,40.0598,DOWN,0
2017-12-04,40.53,40.91,36.9709,40.67,40.0678,DOWN,0
2017-12-05,40.35,40.55,36.9841,40.604,40.0732,DOWN,0
2017-12-06,40.07,40.34,36.9987,40.514,40.0874,DOWN,0
2017-12-07,39.99,40.07,37.014,40.338,40.1246,UP,1
2017-12-08,40.12,40.07,37.0301,40.212,40.1514,UP,1
2017-12-11,40.7,40.24,37.0503,40.246,40.1874,DOWN,0
2017-12-12,37.8,39.41,37.0576,39.736,40.1584,UP,1
2017-12-13,38.34,37.95,37.0669,39.39,40.1462,DOWN,0
2017-12-14,37.96,37.93,37.0748,38.984,40.125,DOWN,0
2017-12-15,37.68,38.07,37.0814,38.496,40.0984,UP,1
2017-12-18,37.94,37.82,37.0905,37.944,40.0948,UP,1
2017-12-19,37.95,37.97,37.1013,37.974,40.0874,DOWN,0
2017-12-20,37.18,37.93,37.1134,37.742,40.055,DOWN,0
2017-12-21,37.15,37.28,37.1287,37.58,40.0192,UP,1
2017-12-22,37.66,37.21,37.1458,37.576,39.9762,DOWN,0
2017-12-26,37.66,37.73,37.164,37.52,39.9322,DOWN,0
2017-12-27,37.45,37.77,37.1815,37.42,39.885,UP,1
2017-12-28,37.98,37.46,37.1989,37.58,39.8424,DOWN,0
2017-12-29,37.73,38.03,37.2147,37.696,39.7812,DOWN,0
2018-01-02,37.61,37.8,37.2275,37.686,39.7142,DOWN,0
2018-01-03,37.1,37.59,37.2386,37.574,39.6378,DOWN,0
2018-01-04,36.92,37.13,37.2505,37.468,39.575,DOWN,0
2018-01-05,36.8,37.0,37.2594,37.232,39.513,UP,1
2018-01-08,37.04,36.71,37.2693,37.094,39.4576,DOWN,0
2018-01-09,36.83,37.08,37.2798,36.938,39.401,DOWN,0
2018-01-10,36.55,36.75,37.2896,36.828,39.332,UP,1
2018-01-11,36.58,36.5,37.297,36.76,39.2614,DOWN,0
2018-01-12,36.22,36.58,37.3012,36.644,39.1858,UP,1
2018-01-16,36.23,36.36,37.3054,36.482,39.1142,UP,1
2018-01-17,36.33,36.4,37.3087,36.382,39.043,DOWN,0
2018-01-18,35.3,36.2,37.3085,36.132,38.9466,UP,1
2018-01-19,35.49,35.37,37.3105,35.914,38.8436,UP,1
2018-01-22,35.81,35.6,37.3148,35.832,38.7478,UP,1
2018-01-23,36.35,36.02,37.3201,35.856,38.6594,DOWN,0
2018-01-24,35.77,36.34,37.3213,35.744,38.5622,UP,1
2018-01-25,35.82,35.77,37.3232,35.848,38.4654,DOWN,0
2018-01-26,35.76,35.99,37.3245,35.902,38.3608,DOWN,0
2018-01-29,34.08,35.76,37.3182,35.556,38.2224,DOWN,0
2018-01-30,33.93,34.1,37.3114,35.072,38.0904,UP,1
2018-01-31,35.03,34.01,37.3071,34.924,37.9746,DOWN,0
2018-02-01,34.62,34.94,37.2975,34.684,37.8516,DOWN,0
2018-02-02,33.66,34.36,37.2848,34.264,37.7064,DOWN,0
2018-02-05,32.73,33.53,37.2659,33.994,37.534,UP,1
2018-02-06,33.11,32.21,37.2497,33.83,37.3734,UP,1
2018-02-07,33.18,32.95,37.2333,33.46,37.2082,DOWN,0
2018-02-08,32.07,33.2,37.2109,32.95,37.0396,UP,1
2018-02-09,33.1,32.33,37.1959,32.838,36.888,UP,1
