ticker,ILMN US Equity,ILMN US Equity,ILMN US Equity,ILMN US Equity,ILMN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2012-06-20,41.07,41.2,40.358,43.546,40.8045,DOWN,0
2012-06-21,38.91,41.21,40.288,43.2728,40.7516,UP,1
2012-06-22,40.575,39.68,40.441,43.0941,40.7004,DOWN,0
2012-06-25,39.84,40.32,40.331,42.9475,40.6485,DOWN,0
2012-06-26,39.18,39.97,39.915,42.8317,40.6017,UP,1
2012-06-27,39.93,39.44,39.687,42.7503,40.5599,DOWN,0
2012-06-28,39.19,39.63,39.743,42.6439,40.505,UP,1
2012-06-29,40.39,39.86,39.706,42.5705,40.449,UP,1
2012-07-02,41.165,40.41,39.971,42.5066,40.4084,DOWN,0
2012-07-03,41.1,41.19,40.355,42.4506,40.3745,DOWN,0
2012-07-05,40.88,41.3,40.545,42.3982,40.3418,DOWN,0
2012-07-06,40.2,40.62,40.747,42.3166,40.3179,UP,1
2012-07-09,40.6,40.01,40.789,42.2332,40.3125,DOWN,0
2012-07-10,39.9,40.85,40.536,42.1416,40.2998,DOWN,0
2012-07-11,39.41,39.74,40.198,42.0392,40.2885,UP,1
2012-07-12,39.93,39.15,40.008,41.9194,40.28,UP,1
2012-07-13,40.49,39.99,40.066,41.799,40.2689,UP,1
2012-07-16,40.85,40.45,40.116,41.6994,40.2666,UP,1
2012-07-17,41.71,40.97,40.478,41.6352,40.2674,UP,1
2012-07-18,42.54,41.72,41.104,41.567,40.2755,UP,1
2012-07-19,43.02,42.65,41.722,41.522,40.2997,DOWN,0
2012-07-20,42.71,42.74,42.166,41.482,40.3171,UP,1
2012-07-23,42.87,42.72,42.57,41.4372,40.3314,DOWN,0
2012-07-24,41.52,42.64,42.532,41.3744,40.3394,UP,1
2012-07-25,41.7,43.19,42.364,41.3076,40.412,DOWN,0
2012-07-26,41.1,42.18,41.98,41.2382,40.485,UP,1
2012-07-27,42.3,41.23,41.898,41.1916,40.5655,UP,1
2012-07-30,42.36,41.98,41.796,41.174,40.6471,DOWN,0
2012-07-31,41.47,42.03,41.786,41.1464,40.7187,UP,1
2012-08-01,41.91,41.53,41.828,41.1076,40.7937,DOWN,0
2012-08-02,41.49,41.2,41.906,41.0768,40.8663,UP,1
2012-08-03,42.13,41.78,41.872,41.0502,40.9438,UP,1
2012-08-06,42.55,42.03,41.91,41.032,41.0255,UP,1
2012-08-07,43.63,42.41,42.342,41.0278,41.1091,DOWN,0
2012-08-08,43.61,43.81,42.682,41.016,41.1906,DOWN,0
2012-08-09,42.96,43.49,42.976,40.9886,41.2618,UP,1
2012-08-10,43.6,42.81,43.27,40.9994,41.3258,DOWN,0
2012-08-13,42.0,43.43,43.16,41.0012,41.3858,DOWN,0
2012-08-14,41.59,42.36,42.752,41.023,41.4363,UP,1
2012-08-15,41.65,41.6,42.36,41.0364,41.4838,DOWN,0
2012-08-16,41.26,41.61,42.02,41.0516,41.537,DOWN,0
2012-08-17,40.74,41.48,41.448,41.0798,41.5889,UP,1
2012-08-20,41.22,40.8,41.292,41.1134,41.6439,UP,1
2012-08-21,41.74,41.17,41.322,41.1718,41.6992,DOWN,0
2012-08-22,41.64,41.51,41.32,41.2182,41.7435,UP,1
2012-08-23,41.67,41.65,41.402,41.2604,41.7882,DOWN,0
2012-08-24,41.64,41.84,41.582,41.308,41.8297,UP,1
2012-08-27,41.76,41.65,41.69,41.347,41.8782,DOWN,0
2012-08-28,41.6,41.61,41.662,41.3712,41.9292,UP,1
2012-08-29,42.29,41.69,41.792,41.3918,41.9817,DOWN,0
2012-08-30,42.0,41.99,41.858,41.4104,42.0324,UP,1
2012-08-31,42.08,42.11,41.946,41.4738,42.083,UP,1
2012-09-04,42.43,41.97,42.08,41.5109,42.142,DOWN,0
2012-09-05,42.17,42.46,42.194,41.5575,42.2024,UP,1
2012-09-06,42.95,42.41,42.326,41.6329,42.2715,UP,1
2012-09-07,45.37,42.97,43.0,41.7417,42.3563,DOWN,0
2012-09-10,44.7,45.21,43.524,41.8519,42.4413,UP,1
2012-09-11,44.92,44.68,44.022,41.9425,42.5301,UP,1
2012-09-12,45.06,44.79,44.6,42.0204,42.6189,UP,1
2012-09-13,46.48,45.0,45.306,42.128,42.7159,UP,1
2012-09-14,47.79,46.89,45.79,42.2662,42.82,DOWN,0
2012-09-17,47.7,47.67,46.39,42.4162,42.9194,UP,1
2012-09-18,47.9,47.7,46.986,42.5622,43.0192,DOWN,0
2012-09-19,47.68,47.47,47.51,42.7178,43.1187,UP,1
2012-09-20,48.13,47.72,47.84,42.8922,43.2122,UP,1
2012-09-21,48.48,48.21,47.978,43.0632,43.3059,DOWN,0
2012-09-24,48.12,48.15,48.062,43.2158,43.3978,DOWN,0
2012-09-25,47.48,48.18,47.978,43.3484,43.4911,DOWN,0
2012-09-26,46.85,47.69,47.812,43.4512,43.5835,UP,1
2012-09-27,46.98,46.96,47.582,43.54,43.6839,UP,1
2012-09-28,48.19,46.85,47.524,43.6434,43.795,UP,1
2012-10-01,49.028,48.22,47.7056,43.7698,43.9041,UP,1
2012-10-02,51.0,52.28,48.4096,43.9324,44.0241,UP,1
2012-10-03,51.42,51.44,49.3236,44.1304,44.1466,UP,1
2012-10-04,52.25,51.58,50.3776,44.3414,44.277,DOWN,0
2012-10-05,51.79,52.78,51.0976,44.5552,44.4024,UP,1
2012-10-08,51.95,51.62,51.682,44.7482,44.5263,DOWN,0
2012-10-09,50.87,52.06,51.656,44.9184,44.6353,UP,1
2012-10-10,51.09,51.03,51.59,45.1108,44.7453,UP,1
2012-10-11,52.23,51.73,51.586,45.3172,44.8574,DOWN,0
2012-10-12,51.16,52.16,51.46,45.5106,44.9661,DOWN,0
2012-10-15,48.07,51.3,50.684,45.6294,45.0556,UP,1
2012-10-16,48.191,49.0,50.1482,45.7422,45.1441,DOWN,0
2012-10-17,47.91,48.35,49.5122,45.8278,45.225,DOWN,0
2012-10-18,47.13,47.68,48.4922,45.8982,45.3035,DOWN,0
2012-10-19,46.68,47.14,47.5962,45.9726,45.3794,DOWN,0
2012-10-22,46.62,46.89,47.3062,46.033,45.4537,DOWN,0
2012-10-23,45.19,46.28,46.706,46.0968,45.5205,UP,1
2012-10-24,46.12,45.0,46.348,46.1874,45.5861,UP,1
2012-10-25,47.6,46.82,46.442,46.3064,45.654,UP,1
2012-10-26,47.93,47.98,46.692,46.4398,45.7125,DOWN,0
2012-10-31,47.5,47.73,46.868,46.575,45.7715,UP,1
2012-11-01,49.04,48.06,47.638,46.7314,45.8367,DOWN,0
2012-11-02,47.93,48.89,48.0,46.8552,45.8948,UP,1
2012-11-05,48.28,47.59,48.136,46.988,45.9525,DOWN,0
2012-11-06,47.68,48.22,48.086,47.1082,46.0094,UP,1
2012-11-07,48.21,47.55,48.228,47.2396,46.0689,DOWN,0
2012-11-08,48.21,48.03,48.062,47.3686,46.1215,UP,1
2012-11-09,48.83,48.1,48.242,47.5132,46.0899,DOWN,0
2012-11-12,48.22,48.81,48.23,47.6318,46.0677,UP,1
2012-11-13,48.7,48.05,48.434,47.7658,46.0528,DOWN,0
2012-11-14,48.44,48.56,48.48,47.893,46.0402,DOWN,0
2012-11-15,48.26,48.46,48.49,48.0096,46.0222,UP,1
2012-11-16,49.43,48.62,48.61,48.1548,46.0095,UP,1
2012-11-19,50.07,49.3,48.98,48.2972,46.0005,UP,1
2012-11-20,50.52,49.74,49.344,48.4002,45.9939,UP,1
2012-11-21,51.69,50.55,49.994,48.54,45.9925,UP,1
2012-11-23,52.93,53.21,50.928,48.7002,45.9982,DOWN,0
2012-11-26,51.17,52.1,51.276,48.8224,45.9933,UP,1
2012-11-27,51.19,51.53,51.5,48.9166,45.9834,DOWN,0
2012-11-28,51.18,50.84,51.632,48.9844,45.9698,UP,1
2012-11-29,52.24,51.25,51.742,49.0752,45.9608,UP,1
2012-11-30,53.71,52.23,51.898,49.1914,45.9576,DOWN,0
2012-12-03,52.16,53.11,52.096,49.281,45.9455,DOWN,0
2012-12-04,51.76,52.27,52.21,49.3536,45.9346,DOWN,0
2012-12-05,51.69,51.76,52.312,49.4178,45.934,UP,1
2012-12-06,51.89,51.64,52.242,49.4932,45.9362,DOWN,0
2012-12-07,51.58,51.77,51.816,49.5752,45.9385,UP,1
2012-12-10,52.15,51.89,51.814,49.6812,45.9428,UP,1
2012-12-11,52.36,52.05,51.934,49.7888,45.9485,UP,1
2012-12-12,53.22,52.59,52.24,49.8894,45.9576,DOWN,0
2012-12-13,53.21,53.18,52.504,49.973,45.9664,DOWN,0
2012-12-14,51.22,52.98,52.432,49.9774,45.9663,UP,1
2012-12-17,51.86,51.5,52.374,49.9862,45.9701,DOWN,0
2012-12-18,51.85,52.03,52.272,49.9782,45.9726,UP,1
2012-12-19,52.165,51.77,52.0611,49.9857,45.979,UP,1
2012-12-20,56.22,56.27,52.6631,50.0711,46.0084,UP,1
2012-12-21,56.39,55.28,53.6971,50.1815,46.038,DOWN,0
2012-12-24,56.1,56.16,54.5451,50.2817,46.0658,DOWN,0
2012-12-26,55.72,56.25,55.3191,50.3515,46.0938,DOWN,0
2012-12-27,55.41,55.89,55.968,50.4365,46.12,DOWN,0
2012-12-28,54.75,54.8,55.674,50.5701,46.142,UP,1
2012-12-31,55.59,54.71,55.514,50.7181,46.1691,DOWN,0
2013-01-02,55.42,56.1,55.378,50.8683,46.1963,UP,1
2013-01-03,55.55,55.68,55.344,51.0367,46.2244,DOWN,0
2013-01-04,54.76,55.99,55.214,51.1983,46.2501,DOWN,0
2013-01-07,50.896,49.89,54.4432,51.2838,46.2523,UP,1
2013-01-08,52.391,50.77,53.8034,51.4279,46.2637,UP,1
2013-01-09,52.53,52.11,53.2254,51.5561,46.2753,UP,1
2013-01-10,53.64,52.99,52.8434,51.6769,46.2912,DOWN,0
2013-01-11,52.68,52.88,52.4274,51.7719,46.3011,DOWN,0
2013-01-14,52.62,53.01,52.7722,51.8743,46.3132,DOWN,0
2013-01-15,51.62,52.23,52.618,51.9259,46.3219,DOWN,0
2013-01-16,50.59,51.43,52.23,51.9791,46.3129,UP,1
2013-01-17,51.59,51.0,51.82,52.0453,46.3078,DOWN,0
2013-01-18,51.03,52.47,51.49,52.1123,46.3061,DOWN,0
2013-01-22,50.75,50.95,51.116,52.1631,46.2998,DOWN,0
2013-01-23,50.6,51.0,50.912,52.2109,46.2914,UP,1
2013-01-24,50.95,50.6,50.984,52.2533,46.2845,UP,1
2013-01-25,52.06,50.95,51.078,52.3301,46.2817,DOWN,0
2013-01-28,51.62,51.94,51.196,52.3885,46.2777,DOWN,0
2013-01-29,50.2,50.95,51.086,52.4237,46.2658,UP,1
2013-01-30,50.87,50.61,51.14,52.4759,46.2726,DOWN,0
2013-01-31,50.63,50.75,51.076,52.4999,46.2899,UP,1
2013-02-01,51.5,50.62,50.964,52.5285,46.3226,DOWN,0
2013-02-04,50.6,50.78,50.76,52.5301,46.3556,UP,1
2013-02-05,51.0,50.54,50.92,52.5163,46.388,UP,1
2013-02-06,51.82,50.63,51.11,52.4941,46.4268,DOWN,0
2013-02-07,51.3,51.7,51.244,52.4967,46.4615,DOWN,0
2013-02-08,50.88,51.55,51.12,52.4905,46.4964,DOWN,0
2013-02-11,50.25,50.79,51.05,52.4719,46.5302,UP,1
2013-02-12,50.27,50.29,50.904,52.4325,46.5601,DOWN,0
2013-02-13,49.76,50.47,50.492,52.3535,46.5851,DOWN,0
2013-02-14,48.79,49.76,49.99,52.2861,46.6066,DOWN,0
2013-02-15,48.73,48.77,49.56,52.2255,46.6276,UP,1
2013-02-19,49.02,48.71,49.314,52.1721,46.6431,DOWN,0
2013-02-20,48.81,48.98,49.022,52.1105,46.6546,DOWN,0
2013-02-21,48.36,48.45,48.742,52.0461,46.6673,UP,1
2013-02-22,49.03,48.4,48.79,51.9837,46.6878,DOWN,0
2013-02-25,48.76,49.03,48.796,51.9117,46.7019,UP,1
2013-02-26,48.79,48.66,48.75,51.8231,46.7195,UP,1
2013-02-27,49.02,48.81,48.792,51.7393,46.741,UP,1
2013-02-28,50.13,49.18,49.146,51.7175,46.7661,UP,1
2013-03-01,52.22,50.65,49.784,51.7247,46.8039,UP,1
2013-03-04,52.65,51.85,50.562,51.7407,46.842,UP,1
2013-03-05,53.0,52.6,51.404,51.7573,46.8841,UP,1
2013-03-06,53.24,52.88,52.248,51.6977,46.9272,UP,1
2013-03-07,53.33,53.39,52.888,51.6365,46.9776,UP,1
2013-03-08,53.77,53.5,53.198,51.5899,47.0322,UP,1
2013-03-11,53.79,53.24,53.426,51.5513,47.0819,DOWN,0
2013-03-12,53.27,53.39,53.48,51.5085,47.1331,DOWN,0
2013-03-13,52.57,53.35,53.346,51.4649,47.1787,UP,1
2013-03-14,52.74,52.7,53.228,51.4079,47.2251,DOWN,0
2013-03-15,52.28,52.7,52.93,51.3451,47.2673,DOWN,0
2013-03-18,52.18,52.1,52.608,51.2777,47.3072,DOWN,0
2013-03-19,51.73,52.05,52.3,51.2171,47.3442,UP,1
2013-03-20,52.89,52.1,52.364,51.257,47.3933,UP,1
2013-03-21,53.13,52.61,52.442,51.2718,47.4494,DOWN,0
2013-03-22,52.98,53.35,52.582,51.2808,47.5118,DOWN,0
2013-03-25,52.88,52.88,52.722,51.2656,47.5713,UP,1
2013-03-26,53.88,52.94,53.152,51.2896,47.6382,UP,1
2013-03-27,53.98,53.51,53.37,51.3168,47.7115,DOWN,0
2013-03-28,53.98,53.86,53.54,51.364,47.7837,UP,1
2013-04-01,54.24,54.18,53.792,51.437,47.8608,UP,1
2013-04-02,54.53,54.2,54.122,51.4958,47.9368,DOWN,0
2013-04-03,54.28,54.35,54.202,51.5608,48.0104,UP,1
2013-04-04,54.93,54.67,54.392,51.6444,48.0888,DOWN,0
2013-04-05,54.43,54.16,54.482,51.721,48.1619,UP,1
2013-04-08,55.23,54.32,54.68,51.8066,48.2361,UP,1
2013-04-09,55.53,55.14,54.88,51.876,48.3074,UP,1
2013-04-10,57.27,55.67,55.478,51.989,48.3884,UP,1
2013-04-11,57.95,56.92,56.082,52.144,48.4836,DOWN,0
2013-04-12,57.84,57.37,56.764,52.2834,48.5699,DOWN,0
2013-04-15,55.56,58.04,56.83,52.382,48.6485,UP,1
2013-04-16,57.86,55.99,57.296,52.5092,48.7419,DOWN,0
2013-04-17,57.67,57.72,57.376,52.6506,48.8306,DOWN,0
2013-04-18,56.33,58.0,57.052,52.7572,48.9163,DOWN,0
2013-04-19,56.09,56.75,56.702,52.8426,48.9948,DOWN,0
2013-04-22,55.12,55.93,56.614,52.919,49.0646,UP,1
2013-04-23,62.44,60.0,57.53,53.1502,49.1713,UP,1
2013-04-24,62.66,61.99,58.528,53.3984,49.2802,DOWN,0
2013-04-25,62.54,62.38,59.77,53.6438,49.3919,UP,1
2013-04-26,62.61,62.06,61.074,53.9008,49.502,UP,1
2013-04-29,64.39,62.66,62.928,54.2128,49.6244,UP,1
2013-04-30,64.69,64.06,63.378,54.532,49.7508,DOWN,0
2013-05-01,63.82,64.63,63.61,54.828,49.8703,UP,1
2013-05-02,64.95,63.81,64.092,55.1508,49.9926,DOWN,0
2013-05-03,64.91,65.5,64.552,55.4818,50.1129,UP,1
2013-05-06,66.23,64.5,64.92,55.8258,50.2355,UP,1
2013-05-07,66.29,65.66,65.24,56.1764,50.3542,UP,1
2013-05-08,67.07,65.46,65.89,56.542,50.4745,UP,1
2013-05-09,67.16,67.0,66.332,56.9048,50.5967,UP,1
2013-05-10,69.98,67.34,67.346,57.3018,50.7323,DOWN,0
2013-05-13,68.8,69.68,67.86,57.6334,50.8687,UP,1
2013-05-14,70.74,69.19,68.75,57.9952,51.0139,DOWN,0
2013-05-15,70.37,70.72,69.41,58.3426,51.1602,DOWN,0
2013-05-16,69.65,70.5,69.908,58.6708,51.297,UP,1
2013-05-17,72.0,70.13,70.312,59.0442,51.4452,UP,1
2013-05-20,73.08,71.92,71.168,59.4304,51.6032,DOWN,0
2013-05-21,72.58,73.34,71.536,59.8062,51.7566,DOWN,0
2013-05-22,70.69,72.38,71.6,60.1546,51.9026,UP,1
2013-05-23,71.08,69.48,71.886,60.5248,52.0473,DOWN,0
2013-05-24,70.31,70.39,71.548,60.8762,52.1861,UP,1
2013-05-28,71.62,71.86,71.256,61.263,52.3261,DOWN,0
2013-05-29,71.09,71.2,70.958,61.6412,52.4635,UP,1
2013-05-30,71.49,70.8,71.118,62.0364,52.6061,DOWN,0
2013-05-31,70.32,71.14,70.966,62.385,52.7397,UP,1
2013-06-03,70.88,70.94,71.08,62.74,52.8841,DOWN,0
2013-06-04,69.89,70.77,70.734,63.0782,53.0256,DOWN,0
2013-06-05,68.89,70.165,70.294,63.3984,53.1618,UP,1
2013-06-06,69.23,69.1,69.842,63.7054,53.3017,UP,1
2013-06-07,69.99,69.56,69.776,64.0256,53.4479,DOWN,0
2013-06-10,69.73,69.52,69.546,64.3406,53.5905,DOWN,0
2013-06-11,68.5,69.51,69.268,64.6258,53.7243,DOWN,0
2013-06-12,67.47,69.04,68.984,64.8846,53.8534,UP,1
2013-06-13,67.89,66.55,68.716,65.1568,53.9845,UP,1
2013-06-14,67.99,67.93,68.316,65.418,54.1163,UP,1
2013-06-17,70.62,68.56,68.494,65.7418,54.2606,UP,1
2013-06-18,71.69,70.82,69.132,66.071,54.411,DOWN,0
2013-06-19,70.4,71.69,69.718,66.3684,54.5516,DOWN,0
2013-06-20,69.26,69.68,69.992,66.6082,54.6879,UP,1
2013-06-21,69.93,69.51,70.38,66.8478,54.8271,UP,1
2013-06-24,72.16,69.07,70.688,67.1342,54.9758,UP,1
2013-06-25,73.66,71.98,71.082,67.4962,55.1332,UP,1
2013-06-26,74.69,74.75,71.94,67.8328,55.2919,UP,1
2013-06-27,74.95,75.09,73.078,68.1784,55.4398,DOWN,0
2013-06-28,74.84,74.99,74.06,68.5486,55.5905,UP,1
2013-07-01,76.27,75.21,74.882,68.9522,55.7473,DOWN,0
2013-07-02,73.44,75.83,74.838,69.3186,55.8892,DOWN,0
2013-07-03,73.36,73.31,74.572,69.537,56.0236,UP,1
2013-07-05,75.28,73.87,74.638,69.7894,56.161,DOWN,0
2013-07-08,74.33,75.78,74.536,70.0252,56.2942,DOWN,0
2013-07-09,74.04,74.19,74.09,70.2538,56.4249,UP,1
2013-07-10,74.62,74.05,74.326,70.4584,56.5596,UP,1
2013-07-11,76.0,75.0,74.854,70.6846,56.6989,DOWN,0
2013-07-12,74.9,76.36,74.778,70.9062,56.831,UP,1
2013-07-15,75.64,74.5,75.04,71.12,56.9686,DOWN,0
2013-07-16,73.89,75.71,75.01,71.2996,57.1007,UP,1
2013-07-17,74.38,74.54,74.962,71.4626,57.2383,UP,1
2013-07-18,74.9,74.82,74.742,71.6348,57.3779,DOWN,0
2013-07-19,74.31,74.65,74.624,71.7796,57.5085,UP,1
2013-07-22,74.73,74.23,74.442,71.931,57.637,DOWN,0
2013-07-23,73.77,74.76,74.418,72.0068,57.7509,UP,1
2013-07-24,81.57,79.45,75.856,72.2622,57.9016,DOWN,0
2013-07-25,80.86,81.1,77.048,72.4646,58.0447,UP,1
2013-07-26,81.44,79.85,78.474,72.686,58.1929,DOWN,0
2013-07-29,80.9,80.83,79.708,72.911,58.3377,DOWN,0
2013-07-30,80.89,80.95,81.132,73.0888,58.4878,DOWN,0
2013-07-31,79.82,81.07,80.782,73.2236,58.6314,DOWN,0
2013-08-01,79.45,80.49,80.5,73.361,58.7675,DOWN,0
2013-08-02,77.28,79.94,79.668,73.4928,58.8981,UP,1
2013-08-05,78.37,77.35,79.162,73.6386,59.0496,UP,1
2013-08-06,79.02,78.36,78.788,73.8128,59.2038,DOWN,0
2013-08-07,78.55,79.18,78.534,73.9514,59.357,DOWN,0
2013-08-08,78.29,78.68,78.302,74.0954,59.5128,UP,1
2013-08-09,78.71,78.45,78.588,74.2398,59.6729,UP,1
2013-08-12,78.72,77.72,78.658,74.4078,59.8334,UP,1
2013-08-13,79.64,78.56,78.782,74.583,60.0057,UP,1
2013-08-14,79.85,79.44,79.042,74.7822,60.1743,DOWN,0
2013-08-15,78.07,78.43,78.998,74.9658,60.3267,DOWN,0
2013-08-16,77.036,77.56,78.6632,75.1219,60.4722,UP,1
2013-08-19,77.69,77.03,78.4572,75.2759,60.6231,UP,1
2013-08-20,78.54,77.41,78.2372,75.4521,60.7706,DOWN,0
2013-08-21,78.23,78.37,77.9132,75.6467,60.9221,UP,1
2013-08-22,79.73,78.77,78.2452,75.8919,61.0794,DOWN,0
2013-08-23,79.31,79.84,78.7,76.1203,61.2375,UP,1
2013-08-26,79.73,79.38,79.108,76.3551,61.3951,DOWN,0
2013-08-27,76.65,78.28,78.73,76.4757,61.5373,UP,1
2013-08-28,77.21,76.3,78.526,76.5861,61.6792,UP,1
2013-08-29,77.63,77.45,78.106,76.7307,61.8263,UP,1
2013-08-30,77.84,77.78,77.812,76.9023,61.972,DOWN,0
2013-09-03,76.68,78.49,77.202,77.0373,62.1132,UP,1
2013-09-04,77.69,76.82,77.41,77.1479,62.2603,UP,1
2013-09-05,79.47,77.62,77.862,77.2641,62.4105,DOWN,0
2013-09-06,79.14,79.78,78.164,77.3531,62.5559,UP,1
2013-09-09,79.578,79.03,78.5116,77.4457,62.7012,UP,1
2013-09-10,80.91,80.98,79.3576,77.5671,62.8473,UP,1
2013-09-11,83.93,81.01,80.6056,77.7203,63.0023,DOWN,0
2013-09-12,83.52,83.61,81.4156,77.9219,63.164,UP,1
2013-09-13,84.55,83.44,82.4976,78.1457,63.3308,UP,1
2013-09-16,85.34,85.0,83.65,78.3469,63.5016,DOWN,0
2013-09-17,84.43,85.2,84.354,78.5489,63.6626,DOWN,0
2013-09-18,83.25,84.0,84.218,78.7331,63.8103,DOWN,0
2013-09-19,81.67,83.0,83.848,78.8741,63.9578,DOWN,0
2013-09-20,80.94,81.62,83.126,78.9729,64.1037,UP,1
2013-09-23,81.62,80.86,82.382,79.1073,64.2534,DOWN,0
2013-09-24,80.96,82.17,81.688,79.2137,64.3987,DOWN,0
2013-09-25,80.3,79.75,81.098,79.3419,64.5423,UP,1
2013-09-26,82.23,80.92,81.21,79.4989,64.6927,DOWN,0
2013-09-27,81.01,81.54,81.224,79.6211,64.836,DOWN,0
2013-09-30,80.83,80.34,81.066,79.7515,64.974,UP,1
2013-10-01,81.19,81.05,81.112,79.8807,65.1139,DOWN,0
2013-10-02,80.71,80.94,81.194,80.0195,65.2614,DOWN,0
2013-10-03,78.84,80.69,80.516,79.9649,65.3963,UP,1
2013-10-04,81.19,79.29,80.552,79.9715,65.543,DOWN,0
2013-10-07,78.63,80.24,80.112,79.9153,65.6753,DOWN,0
2013-10-08,75.58,78.47,78.99,79.8089,65.7721,UP,1
2013-10-09,75.95,75.33,78.038,79.7101,65.8699,UP,1
2013-10-10,78.002,76.01,77.8704,79.6737,65.9794,UP,1
2013-10-11,81.0,78.91,77.8324,79.7047,66.1058,UP,1
2013-10-14,81.2,80.24,78.3464,79.7831,66.2348,DOWN,0
2013-10-15,80.23,81.29,79.2764,79.8203,66.3622,UP,1
2013-10-16,82.62,81.03,80.6104,79.8923,66.4973,DOWN,0
2013-10-17,82.1,82.09,81.43,79.9633,66.6307,DOWN,0
2013-10-18,81.43,82.62,81.516,80.0261,66.7601,UP,1
2013-10-21,81.76,82.18,81.628,80.0871,66.8951,UP,1
2013-10-22,90.05,86.5,83.592,80.3137,67.0909,UP,1
2013-10-23,92.51,88.8,85.57,80.5711,67.2915,UP,1
2013-10-24,92.81,92.51,87.712,80.8303,67.4929,UP,1
2013-10-25,93.29,92.49,90.084,81.1347,67.6911,DOWN,0
2013-10-28,92.76,93.68,92.284,81.4492,67.8915,UP,1
2013-10-29,94.37,92.99,93.148,81.7828,68.1003,DOWN,0
2013-10-30,93.02,94.32,93.25,82.0724,68.3073,UP,1
2013-10-31,93.51,93.14,93.39,82.378,68.5219,UP,1
2013-11-01,95.714,93.48,93.8748,82.6977,68.7425,UP,1
2013-11-04,96.82,95.69,94.6868,83.0479,68.9714,DOWN,0
2013-11-05,95.44,96.13,94.9008,83.3621,69.1949,DOWN,0
2013-11-06,94.42,95.21,95.1808,83.7175,69.414,DOWN,0
2013-11-07,92.99,94.38,95.0768,84.0331,69.6242,UP,1
2013-11-08,96.05,93.13,95.144,84.4015,69.8441,UP,1
2013-11-11,96.2,96.23,95.02,84.7687,70.067,UP,1
2013-11-12,96.52,95.61,95.236,85.1655,70.2986,DOWN,0
2013-11-13,95.31,95.95,95.414,85.5179,70.5208,DOWN,0
2013-11-14,94.1,95.61,95.636,85.8105,70.7382,DOWN,0
2013-11-15,93.53,93.21,95.132,86.0983,70.9483,DOWN,0
2013-11-18,92.1,93.53,94.312,86.3487,71.1558,DOWN,0
2013-11-19,91.36,92.0,93.28,86.5577,71.3576,UP,1
2013-11-20,92.3,91.28,92.678,86.7251,71.56,UP,1
2013-11-21,98.85,93.0,93.628,87.0317,71.7978,UP,1
2013-11-22,99.83,98.85,94.888,87.3373,72.0425,DOWN,0
2013-11-25,98.35,100.0,96.138,87.5975,72.283,DOWN,0
2013-11-26,98.29,97.64,97.524,87.8747,72.5232,UP,1
2013-11-27,99.37,98.93,98.938,88.1971,72.7712,DOWN,0
2013-11-29,98.0,99.46,98.768,88.5237,73.0172,UP,1
2013-12-02,98.48,97.87,98.498,88.8745,73.266,DOWN,0
2013-12-03,97.29,97.8,98.286,89.1879,73.5074,UP,1
2013-12-04,98.07,96.77,98.242,89.5301,73.7536,DOWN,0
2013-12-05,97.65,97.4,97.898,89.8771,74.0001,UP,1
2013-12-06,99.25,98.25,98.148,90.2175,74.2512,UP,1
2013-12-09,101.33,99.91,98.718,90.6239,74.514,DOWN,0
2013-12-10,99.97,100.73,99.254,91.0067,74.7699,DOWN,0
2013-12-11,99.26,99.85,99.492,91.3681,75.0211,UP,1
2013-12-12,101.0,99.38,100.162,91.7739,75.2755,UP,1
2013-12-13,102.43,101.1,100.798,92.2457,75.5265,UP,1
2013-12-16,102.6,102.7,101.052,92.6739,75.7763,DOWN,0
2013-12-17,102.0,102.68,101.458,93.1413,76.0213,UP,1
2013-12-18,104.62,103.44,102.53,93.7221,76.2782,DOWN,0
2013-12-19,103.51,105.41,103.032,94.2733,76.5291,UP,1
2013-12-20,104.92,103.93,103.53,94.8117,76.7848,UP,1
2013-12-23,107.38,105.26,104.486,95.3393,77.0528,UP,1
2013-12-24,108.12,107.17,105.71,95.8777,77.327,UP,1
2013-12-26,108.66,108.36,106.518,96.4463,77.6075,UP,1
2013-12-27,110.38,109.69,107.892,97.0015,77.8957,DOWN,0
2013-12-30,110.2,110.37,108.948,97.5635,78.1853,UP,1
2013-12-31,110.59,110.67,109.59,98.1467,78.4773,DOWN,0
2014-01-02,110.34,110.48,110.034,98.7183,78.7704,DOWN,0
2014-01-03,108.61,109.13,110.024,99.0895,79.049,UP,1
2014-01-06,108.87,109.19,109.722,99.4167,79.3277,UP,1
2014-01-07,112.51,109.72,110.184,99.8107,79.6254,UP,1
2014-01-08,113.97,112.86,110.86,100.2243,79.9308,UP,1
2014-01-09,114.8,115.05,111.752,100.6651,80.2354,UP,1
2014-01-10,116.67,116.13,113.364,101.1111,80.5489,DOWN,0
2014-01-13,113.93,117.04,114.376,101.5293,80.8486,UP,1
2014-01-14,121.51,114.67,116.176,102.0893,81.185,DOWN,0
2014-01-15,121.12,121.78,117.606,102.5974,81.5179,UP,1
2014-01-16,125.26,126.94,119.698,103.1662,81.8728,UP,1
2014-01-17,136.34,135.36,123.632,103.9842,82.2799,UP,1
2014-01-21,141.2,141.69,129.086,104.9198,82.7137,UP,1
