ticker,PRU US Equity,PRU US Equity,PRU US Equity,PRU US Equity,PRU US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-11-02,95.91,96.28,93.552,98.9678,102.1685,UP,1
2018-11-05,97.82,96.1,94.966,98.9534,102.0359,UP,1
2018-11-06,98.38,97.68,96.154,98.9136,101.9068,UP,1
2018-11-07,100.69,99.25,97.536,98.9196,101.7861,DOWN,0
2018-11-08,96.97,96.5,97.954,98.8654,101.649,DOWN,0
2018-11-09,95.85,96.35,97.942,98.8138,101.4981,DOWN,0
2018-11-12,93.67,95.57,97.112,98.7222,101.3396,UP,1
2018-11-13,94.62,94.02,96.36,98.6396,101.2058,DOWN,0
2018-11-14,92.85,95.65,94.792,98.5022,101.0759,DOWN,0
2018-11-15,92.61,91.85,93.92,98.3798,100.9364,DOWN,0
2018-11-16,91.56,92.19,93.062,98.2452,100.8075,UP,1
2018-11-19,91.65,91.79,92.658,98.1042,100.7118,DOWN,0
2018-11-20,89.87,90.76,91.708,97.9484,100.6062,UP,1
2018-11-21,91.04,90.15,91.346,97.8336,100.5056,DOWN,0
2018-11-23,89.67,89.12,90.758,97.6854,100.437,UP,1
2018-11-26,91.83,90.96,90.812,97.5248,100.366,UP,1
2018-11-27,91.89,91.71,90.86,97.3828,100.2861,UP,1
2018-11-28,94.28,91.9,91.742,97.2642,100.2231,DOWN,0
2018-11-29,92.91,93.57,92.116,97.0656,100.1313,UP,1
2018-11-30,93.76,92.56,92.934,96.8562,100.0514,UP,1
2018-12-03,94.26,95.37,93.42,96.6478,99.9756,DOWN,0
2018-12-04,89.18,93.89,92.878,96.3654,99.8791,DOWN,0
2018-12-06,87.34,88.41,91.49,96.0612,99.7726,DOWN,0
2018-12-07,85.87,87.39,90.082,95.7566,99.663,DOWN,0
2018-12-10,83.3,85.8,87.99,95.4014,99.5346,DOWN,0
2018-12-11,82.14,84.84,85.566,95.0178,99.3947,UP,1
2018-12-12,82.85,83.64,84.3,94.6434,99.2655,DOWN,0
2018-12-13,82.74,83.23,83.38,94.2688,99.1476,DOWN,0
2018-12-14,82.37,81.69,82.68,93.8674,99.0398,DOWN,0
2018-12-17,81.63,81.82,82.346,93.404,98.92,UP,1
2018-12-18,81.88,81.88,82.294,92.9524,98.7983,DOWN,0
2018-12-19,80.6,81.83,81.844,92.4446,98.6636,DOWN,0
2018-12-20,80.4,79.89,81.376,91.9336,98.529,DOWN,0
2018-12-21,78.45,79.79,80.592,91.4468,98.3838,DOWN,0
2018-12-24,76.83,77.63,79.632,91.0294,98.2165,UP,1
2018-12-26,80.57,77.05,79.37,90.6856,98.0699,UP,1
2018-12-27,81.4,79.26,79.53,90.3656,97.9289,DOWN,0
2018-12-28,80.78,81.64,79.606,90.0246,97.7925,UP,1
2018-12-31,81.55,81.41,80.226,89.6616,97.6578,UP,1
2019-01-02,82.67,79.94,81.394,89.3644,97.5279,DOWN,0
2019-01-03,81.27,82.1,81.534,89.0378,97.3957,UP,1
2019-01-04,85.04,83.16,82.262,88.8244,97.2764,DOWN,0
2019-01-07,85.0,84.48,83.106,88.6228,97.157,UP,1
2019-01-08,85.5,85.97,83.896,88.5164,97.0592,UP,1
2019-01-09,86.88,85.89,84.738,88.4068,96.9904,UP,1
2019-01-10,87.31,86.72,85.946,88.3498,96.9061,UP,1
2019-01-11,87.74,86.53,86.486,88.2896,96.832,UP,1
2019-01-14,88.53,86.85,87.192,88.2114,96.7601,UP,1
2019-01-15,88.98,88.38,87.888,88.1154,96.6873,UP,1
2019-01-16,90.48,89.71,88.608,88.0274,96.6349,UP,1
2019-01-17,91.17,89.97,89.38,87.9326,96.5766,UP,1
2019-01-18,92.26,92.07,90.284,87.8214,96.5158,DOWN,0
2019-01-22,90.77,91.54,90.732,87.6692,96.4451,DOWN,0
2019-01-23,90.64,91.54,91.064,87.4682,96.3867,UP,1
2019-01-24,91.38,90.1,91.244,87.3564,96.3338,UP,1
2019-01-25,92.91,92.25,91.592,87.2976,96.2749,DOWN,0
2019-01-28,92.59,91.91,91.658,87.276,96.223,DOWN,0
2019-01-29,91.08,92.26,91.72,87.2052,96.1533,UP,1
2019-01-30,91.32,91.02,91.856,87.1746,96.0885,UP,1
2019-01-31,92.14,90.38,92.008,87.1652,96.0238,UP,1
2019-02-01,92.96,92.53,92.018,87.1932,95.9641,UP,1
2019-02-04,93.19,93.01,92.138,87.224,95.9008,DOWN,0
2019-02-05,92.99,93.24,92.52,87.2864,95.8304,UP,1
2019-02-06,93.41,92.85,92.938,87.3338,95.7623,DOWN,0
2019-02-07,91.28,90.2,92.766,87.366,95.6818,DOWN,0
2019-02-08,90.99,90.46,92.372,87.3492,95.6011,UP,1
2019-02-11,91.5,91.59,92.034,87.3414,95.5247,UP,1
2019-02-12,93.36,92.49,92.108,87.323,95.4556,UP,1
2019-02-13,93.87,94.0,92.2,87.3422,95.3868,DOWN,0
2019-02-14,91.68,92.84,92.28,87.3006,95.3136,UP,1
2019-02-15,94.15,92.54,92.912,87.2984,95.2538,DOWN,0
2019-02-19,93.95,92.82,93.402,87.3938,95.2174,UP,1
2019-02-20,95.02,94.05,93.734,87.5474,95.2045,DOWN,0
2019-02-21,94.49,95.11,93.858,87.7198,95.1737,UP,1
2019-02-22,95.01,94.69,94.524,87.954,95.1462,UP,1
2019-02-25,95.56,95.94,94.806,88.2224,95.1235,UP,1
2019-02-26,95.57,95.11,95.13,88.4768,95.1007,UP,1
2019-02-27,96.07,95.59,95.34,88.7434,95.0769,DOWN,0
2019-02-28,95.85,96.15,95.612,89.013,95.0567,UP,1
2019-03-01,96.6,96.89,95.93,89.3124,95.0404,UP,1
2019-03-04,96.73,96.82,96.164,89.6094,95.0213,UP,1
2019-03-05,96.86,96.83,96.422,89.9346,94.9998,DOWN,0
2019-03-06,95.5,96.69,96.308,90.2366,94.9642,DOWN,0
2019-03-07,94.11,95.0,95.96,90.5498,94.9226,DOWN,0
2019-03-08,93.3,92.89,95.3,90.8792,94.8811,UP,1
2019-03-11,94.56,93.83,94.866,91.159,94.8441,UP,1
2019-03-12,94.74,94.86,94.442,91.4258,94.8133,UP,1
2019-03-13,95.13,95.07,94.368,91.7128,94.787,UP,1
2019-03-14,95.27,95.09,94.6,91.9872,94.7633,UP,1
2019-03-15,95.98,95.25,95.136,92.2534,94.7683,UP,1
2019-03-18,97.25,96.49,95.674,92.573,94.7653,DOWN,0
2019-03-19,96.8,97.8,96.086,92.8082,94.7651,DOWN,0
2019-03-20,93.91,96.45,95.842,92.9864,94.7405,UP,1
2019-03-21,94.24,93.34,95.636,93.1612,94.7158,DOWN,0
2019-03-22,89.96,93.11,94.432,93.2228,94.6728,DOWN,0
2019-03-25,89.95,90.08,92.972,93.2756,94.6243,UP,1
2019-03-26,91.46,90.8,91.904,93.35,94.5829,UP,1
2019-03-27,91.53,91.34,91.428,93.41,94.5378,UP,1
2019-03-28,91.69,91.72,90.918,93.4642,94.4921,UP,1
2019-03-29,91.88,92.76,91.302,93.4922,94.4527,UP,1
2019-04-01,95.87,92.7,92.486,93.5862,94.4355,DOWN,0
2019-04-02,95.09,95.84,93.212,93.6428,94.4172,UP,1
2019-04-03,96.46,96.24,94.198,93.7566,94.4067,UP,1
2019-04-04,97.1,96.51,95.28,93.8858,94.4025,UP,1
2019-04-05,98.47,97.44,96.598,94.0276,94.4068,UP,1
2019-04-08,98.89,98.0,97.202,94.1472,94.4171,DOWN,0
2019-04-09,97.26,98.15,97.636,94.2406,94.4213,UP,1
2019-04-10,98.39,97.3,98.022,94.3868,94.4307,UP,1
2019-04-11,99.56,99.11,98.514,94.5516,94.4486,UP,1
2019-04-12,101.46,101.09,99.112,94.738,94.4794,DOWN,0
2019-04-15,101.34,101.66,99.602,94.9056,94.52,UP,1
2019-04-16,104.03,101.84,100.956,95.1224,94.5722,UP,1
2019-04-17,104.16,104.49,102.11,95.3458,94.6254,DOWN,0
2019-04-18,103.83,103.94,102.964,95.5542,94.6729,DOWN,0
2019-04-22,103.46,103.39,103.364,95.7978,94.7202,UP,1
2019-04-23,103.66,103.05,103.828,96.0512,94.7668,DOWN,0
2019-04-24,102.76,103.31,103.574,96.2764,94.8064,DOWN,0
2019-04-25,102.74,102.13,103.29,96.464,94.8318,UP,1
2019-04-26,103.89,103.11,103.302,96.6644,94.8662,UP,1
2019-04-29,105.3,104.14,103.67,96.9368,94.9157,UP,1
2019-04-30,105.71,105.34,104.08,97.168,94.9677,DOWN,0
2019-05-01,104.6,105.65,104.448,97.381,95.0154,DOWN,0
2019-05-02,101.84,100.11,104.268,97.5174,95.0431,UP,1
2019-05-03,103.13,102.48,104.116,97.6902,95.0786,DOWN,0
2019-05-06,102.03,101.01,103.462,97.8306,95.1013,DOWN,0
2019-05-07,100.87,100.89,102.494,97.9368,95.1271,DOWN,0
2019-05-08,100.8,100.53,101.734,98.0414,95.1549,UP,1
2019-05-09,100.83,99.5,101.532,98.1366,95.1744,UP,1
2019-05-10,101.27,100.63,101.16,98.245,95.19,DOWN,0
2019-05-13,96.14,98.59,99.982,98.2358,95.1859,UP,1
2019-05-14,98.58,96.76,99.524,98.2728,95.1883,DOWN,0
2019-05-15,98.23,97.37,99.01,98.3002,95.185,UP,1
2019-05-16,99.41,98.75,98.726,98.3784,95.1814,DOWN,0
2019-05-17,98.81,98.2,98.234,98.4724,95.1709,UP,1
2019-05-20,99.31,98.45,98.868,98.5926,95.1649,UP,1
2019-05-21,100.44,99.92,99.24,98.7102,95.1677,DOWN,0
2019-05-22,99.65,99.78,99.524,98.8084,95.1688,DOWN,0
2019-05-23,97.11,98.29,99.064,98.848,95.156,UP,1
2019-05-24,97.75,96.94,98.852,98.8976,95.1431,DOWN,0
2019-05-28,96.34,97.43,98.258,98.9048,95.1172,DOWN,0
2019-05-29,96.28,95.53,97.426,98.8854,95.0989,DOWN,0
2019-05-30,95.76,96.92,96.648,98.8646,95.0929,DOWN,0
2019-05-31,92.38,94.22,95.702,98.834,95.0725,UP,1
2019-06-03,94.22,92.36,94.996,98.8336,95.0566,UP,1
2019-06-04,97.82,95.8,95.292,98.9908,95.0641,UP,1
2019-06-05,98.8,97.95,95.796,99.1678,95.0676,UP,1
2019-06-06,99.86,99.0,96.616,99.3358,95.0729,DOWN,0
2019-06-07,99.42,99.76,98.024,99.4936,95.0792,UP,1
2019-06-10,99.74,100.44,99.128,99.6546,95.0796,DOWN,0
2019-06-11,99.74,100.85,99.512,99.8118,95.0847,DOWN,0
2019-06-12,98.76,99.61,99.504,99.8696,95.0891,UP,1
2019-06-13,99.33,98.99,99.398,99.9544,95.093,DOWN,0
2019-06-14,99.23,99.63,99.36,100.0098,95.0873,DOWN,0
2019-06-17,97.94,99.57,99.0,100.0266,95.0751,UP,1
2019-06-18,99.49,98.0,98.95,100.047,95.0741,DOWN,0
2019-06-19,98.97,100.31,98.992,100.0486,95.0768,UP,1
2019-06-20,100.13,99.96,99.152,100.106,95.0862,DOWN,0
2019-06-21,99.6,100.09,99.226,100.1302,95.0905,DOWN,0
2019-06-24,99.3,99.56,99.498,100.125,95.0884,DOWN,0
2019-06-25,98.27,99.45,99.254,100.0612,95.0861,UP,1
2019-06-26,98.52,99.05,99.164,100.0048,95.0872,UP,1
2019-06-27,99.23,98.9,98.984,99.9088,95.0899,UP,1
2019-06-28,101.0,100.01,99.264,99.8456,95.1066,UP,1
2019-07-01,102.02,102.33,99.808,99.8094,95.1328,DOWN,0
2019-07-02,100.98,102.1,100.35,99.7598,95.1523,UP,1
2019-07-03,102.45,101.22,101.136,99.7356,95.1652,UP,1
2019-07-05,102.74,102.55,101.838,99.7352,95.184,DOWN,0
2019-07-08,101.87,101.68,102.012,99.7178,95.1923,DOWN,0
2019-07-09,101.59,100.94,101.926,99.6718,95.186,DOWN,0
2019-07-10,100.75,101.5,101.88,99.5808,95.1686,UP,1
2019-07-11,101.14,101.19,101.618,99.4894,95.1509,UP,1
2019-07-12,102.51,101.45,101.572,99.4476,95.147,DOWN,0
2019-07-15,101.89,102.37,101.576,99.4486,95.1437,UP,1
2019-07-16,102.09,102.41,101.676,99.4278,95.1486,DOWN,0
2019-07-17,100.11,101.66,101.548,99.3894,95.1439,UP,1
2019-07-18,101.44,100.02,101.608,99.4008,95.1445,DOWN,0
2019-07-19,101.02,102.12,101.31,99.4052,95.1417,DOWN,0
2019-07-22,100.78,100.83,101.088,99.4042,95.1383,UP,1
2019-07-23,101.88,101.06,101.046,99.4164,95.1355,UP,1
2019-07-24,102.55,101.46,101.534,99.5446,95.1242,DOWN,0
2019-07-25,102.46,102.4,101.738,99.6222,95.1142,UP,1
2019-07-26,103.27,102.5,102.188,99.723,95.1006,DOWN,0
2019-07-29,102.5,103.1,102.532,99.7848,95.0834,DOWN,0
2019-07-30,102.34,101.85,102.624,99.8554,95.0811,DOWN,0
2019-07-31,101.31,102.35,102.376,99.8954,95.0992,DOWN,0
2019-08-01,91.09,94.81,100.102,99.7084,95.0658,DOWN,0
2019-08-02,88.56,90.51,97.16,99.4866,95.0216,DOWN,0
2019-08-05,85.95,85.96,93.85,99.2634,94.9622,UP,1
2019-08-06,86.23,86.72,90.628,99.033,94.8949,DOWN,0
2019-08-07,85.17,84.31,87.4,98.8096,94.8331,UP,1
2019-08-08,86.03,86.01,86.388,98.6046,94.7752,DOWN,0
2019-08-09,84.82,85.63,85.64,98.3858,94.7208,DOWN,0
2019-08-12,82.72,83.6,84.994,98.1926,94.659,UP,1
2019-08-13,83.58,82.29,84.464,97.9798,94.6228,DOWN,0
2019-08-14,80.4,81.22,83.51,97.6314,94.563,DOWN,0
2019-08-15,80.09,80.9,82.322,97.2572,94.5126,UP,1
2019-08-16,82.03,80.8,81.764,96.9006,94.469,UP,1
2019-08-19,82.22,82.67,81.664,96.5566,94.4179,DOWN,0
2019-08-20,80.65,81.66,81.078,96.1748,94.3523,UP,1
2019-08-21,81.4,81.5,81.278,95.808,94.2849,UP,1
2019-08-22,82.08,82.03,81.676,95.4744,94.2157,DOWN,0
2019-08-23,79.13,81.25,81.096,95.0704,94.1223,UP,1
2019-08-26,79.61,80.08,80.574,94.678,94.0284,DOWN,0
2019-08-27,78.29,79.97,80.102,94.285,93.9164,UP,1
2019-08-28,78.39,77.65,79.5,93.863,93.8235,UP,1
2019-08-29,79.53,79.44,78.99,93.4742,93.7419,UP,1
2019-08-30,80.09,80.35,79.182,93.0734,93.674,DOWN,0
2019-09-03,78.64,79.11,78.988,92.6542,93.5941,UP,1
2019-09-04,79.65,79.92,79.26,92.2612,93.5281,UP,1
2019-09-05,81.92,79.5,79.966,91.9342,93.4747,UP,1
2019-09-06,82.17,82.18,80.494,91.6072,93.4277,UP,1
2019-09-09,84.2,83.0,81.316,91.3066,93.3905,UP,1
2019-09-10,86.71,85.35,82.93,91.0208,93.3747,UP,1
2019-09-11,88.02,87.58,84.604,90.7408,93.3596,UP,1
2019-09-12,88.22,87.03,85.864,90.4856,93.3523,UP,1
2019-09-13,89.82,89.87,87.394,90.233,93.3423,DOWN,0
2019-09-16,89.1,88.72,88.374,89.9602,93.3283,DOWN,0
2019-09-17,88.29,88.35,88.69,89.6886,93.2984,UP,1
2019-09-18,89.18,87.78,88.922,89.4404,93.2797,DOWN,0
2019-09-19,89.01,89.15,89.08,89.2056,93.256,UP,1
2019-09-20,89.08,89.32,88.932,88.9644,93.2301,UP,1
2019-09-23,89.66,88.06,89.044,88.7074,93.2325,DOWN,0
2019-09-24,89.18,89.8,89.222,88.4532,93.2417,UP,1
2019-09-25,89.77,89.03,89.34,88.2068,93.2612,DOWN,0
2019-09-26,89.74,89.58,89.486,87.9994,93.2934,UP,1
2019-09-27,90.16,90.46,89.702,87.7738,93.3335,DOWN,0
2019-09-30,89.95,90.67,89.76,87.5524,93.369,DOWN,0
2019-10-01,87.28,90.73,89.38,87.2824,93.3917,DOWN,0
2019-10-02,85.08,86.41,88.442,86.9464,93.4052,UP,1
2019-10-03,85.54,84.82,87.602,86.6062,93.4248,UP,1
2019-10-04,87.35,85.5,87.04,86.304,93.4521,DOWN,0
2019-10-07,86.99,87.45,86.448,85.9784,93.4841,DOWN,0
2019-10-08,84.95,85.74,85.982,85.6274,93.5068,UP,1
2019-10-09,86.06,85.74,86.178,85.3018,93.5449,UP,1
2019-10-10,87.67,86.95,86.604,85.029,93.5991,UP,1
2019-10-11,89.42,89.88,87.018,84.9956,93.6433,DOWN,0
2019-10-14,89.34,88.65,87.488,85.0112,93.683,UP,1
2019-10-15,89.95,89.39,88.488,85.0912,93.7289,DOWN,0
2019-10-16,89.45,89.52,89.166,85.1556,93.7684,DOWN,0
2019-10-17,89.38,90.29,89.508,85.2398,93.8019,UP,1
2019-10-18,89.69,89.46,89.562,85.313,93.844,UP,1
2019-10-21,90.88,90.77,89.87,85.4342,93.8732,UP,1
2019-10-22,91.21,90.7,90.122,85.604,93.9043,UP,1
2019-10-23,91.57,90.14,90.546,85.7638,93.9346,DOWN,0
2019-10-24,91.26,91.8,90.922,85.981,93.9565,UP,1
2019-10-25,91.75,90.81,91.334,86.2142,93.9787,UP,1
2019-10-28,93.12,92.62,91.782,86.436,94.0056,DOWN,0
2019-10-29,93.0,92.74,92.14,86.6516,94.028,DOWN,0
2019-10-30,92.31,92.68,92.288,86.8848,94.0446,DOWN,0
2019-10-31,91.14,91.53,92.264,87.0796,94.0479,UP,1
2019-11-01,92.97,91.85,92.508,87.2974,94.0569,UP,1
2019-11-04,94.5,94.02,92.784,87.6048,94.0681,DOWN,0
2019-11-05,92.05,91.0,92.594,87.8536,94.0745,DOWN,0
2019-11-06,90.55,91.45,92.242,88.0988,94.0741,UP,1
2019-11-07,91.84,91.6,92.382,88.3678,94.0764,UP,1
2019-11-08,92.89,94.59,92.366,88.635,94.0763,DOWN,0
2019-11-11,92.25,92.15,91.916,88.8782,94.0746,UP,1
2019-11-12,93.31,92.45,92.168,89.1716,94.0857,DOWN,0
2019-11-13,92.79,92.2,92.616,89.4344,94.0931,UP,1
2019-11-14,92.81,92.52,92.81,89.6522,94.0964,UP,1
2019-11-15,93.65,93.57,92.962,89.8818,94.0999,DOWN,0
2019-11-18,93.14,93.34,93.14,90.0606,94.0996,UP,1
2019-11-19,93.46,93.37,93.17,90.1956,94.102,DOWN,0
2019-11-20,93.12,92.98,93.236,90.2976,94.1005,UP,1
2019-11-21,93.56,93.69,93.386,90.4044,94.1119,UP,1
2019-11-22,94.94,93.95,93.644,90.5068,94.1317,DOWN,0
2019-11-25,93.67,93.57,93.75,90.5982,94.1425,UP,1
2019-11-26,93.83,93.64,93.824,90.709,94.1449,UP,1
2019-11-27,93.92,94.16,93.984,90.8038,94.1451,DOWN,0
2019-11-29,93.62,94.04,93.996,90.896,94.1548,DOWN,0
2019-12-02,92.94,94.06,93.596,90.9732,94.1488,DOWN,0
2019-12-03,90.38,91.2,92.938,90.9876,94.1309,UP,1
2019-12-04,90.76,90.95,92.324,91.0192,94.1096,UP,1
2019-12-05,91.01,91.49,91.742,91.044,94.0922,UP,1
2019-12-06,92.29,92.22,91.476,91.095,94.0786,UP,1
2019-12-09,92.8,91.72,91.448,91.1478,94.0648,DOWN,0
2019-12-10,92.45,92.48,91.862,91.1978,94.0492,DOWN,0
2019-12-11,92.42,92.43,92.194,91.3006,94.031,UP,1
2019-12-12,94.55,92.56,92.902,91.49,94.0245,DOWN,0
2019-12-13,94.14,94.53,93.272,91.662,94.0122,UP,1
2019-12-16,94.49,95.0,93.61,91.8048,94.001,UP,1
2019-12-17,95.13,94.39,94.146,91.9676,93.9923,UP,1
2019-12-18,95.27,95.5,94.716,92.174,93.9912,DOWN,0
2019-12-19,94.24,95.44,94.654,92.3376,93.9918,UP,1
2019-12-20,94.54,95.01,94.734,92.475,93.998,DOWN,0
2019-12-23,94.28,94.65,94.692,92.5722,93.9966,DOWN,0
2019-12-24,93.81,94.28,94.428,92.6616,93.992,UP,1
