ticker,KLAC US Equity,KLAC US Equity,KLAC US Equity,KLAC US Equity,KLAC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-05-04,33.89,34.87,32.7686,34.308,31.3576,DOWN,0
2010-05-05,33.04,33.67,32.7837,34.196,31.4406,DOWN,0
2010-05-06,31.9,32.9,32.7936,33.638,31.4968,DOWN,0
2010-05-07,31.14,31.68,32.7952,33.054,31.5416,UP,1
2010-05-10,32.69,32.39,32.8013,32.532,31.6128,DOWN,0
2010-05-11,32.67,32.44,32.8069,32.288,31.6634,UP,1
2010-05-12,33.22,32.77,32.8134,32.324,31.7226,DOWN,0
2010-05-13,32.12,33.0,32.8154,32.368,31.7604,DOWN,0
2010-05-14,30.98,31.82,32.8132,32.336,31.7794,UP,1
2010-05-17,31.57,31.08,32.8147,32.112,31.805,DOWN,0
2010-05-18,30.55,32.0,32.8081,31.688,31.8134,UP,1
2010-05-19,30.7,30.53,32.8005,31.184,31.8324,DOWN,0
2010-05-20,29.86,30.31,32.7883,30.732,31.827,UP,1
2010-05-21,30.23,29.2,32.7804,30.582,31.8318,DOWN,0
2010-05-24,29.51,29.88,32.7719,30.17,31.833,UP,1
2010-05-25,29.75,28.87,32.7646,30.01,31.8662,DOWN,0
2010-05-26,29.58,30.22,32.7593,29.786,31.8776,UP,1
2010-05-27,31.26,30.32,32.7642,30.066,31.9144,DOWN,0
2010-05-28,30.77,31.25,32.7628,30.174,31.948,DOWN,0
2010-06-01,29.93,30.54,32.7542,30.258,31.9708,UP,1
2010-06-02,30.85,30.05,32.7552,30.478,31.9924,UP,1
2010-06-03,31.6325,30.92,32.7652,30.8885,32.0033,DOWN,0
2010-06-04,29.915,30.68,32.7638,30.6195,31.9884,DOWN,0
2010-06-07,28.41,29.96,32.7542,30.1475,31.939,DOWN,0
2010-06-08,28.35,28.42,32.7425,29.8315,31.8978,DOWN,0
2010-06-09,28.08,28.47,32.7259,29.2775,31.8472,UP,1
2010-06-10,29.02,28.63,32.7162,28.755,31.81,UP,1
2010-06-11,29.16,28.62,32.7058,28.604,31.7747,UP,1
2010-06-14,29.3,29.56,32.6934,28.782,31.7385,UP,1
2010-06-15,30.39,29.55,32.6868,29.19,31.7041,DOWN,0
2010-06-16,30.26,30.25,32.6789,29.626,31.6705,UP,1
2010-06-17,30.4,30.37,32.6749,29.902,31.6447,UP,1
2010-06-18,30.8,30.43,32.6783,30.23,31.6389,UP,1
2010-06-21,31.55,31.17,32.6845,30.68,31.6395,DOWN,0
2010-06-22,30.78,31.63,32.6847,30.758,31.6219,UP,1
2010-06-23,30.91,30.84,32.681,30.888,31.6005,DOWN,0
2010-06-24,29.79,30.77,32.669,30.766,31.5305,UP,1
2010-06-25,29.88,29.78,32.6524,30.582,31.4643,UP,1
2010-06-28,30.01,29.93,32.6308,30.274,31.3969,DOWN,0
2010-06-29,28.27,29.37,32.6009,29.772,31.2971,DOWN,0
2010-06-30,27.88,28.3,32.5661,29.166,31.1857,DOWN,0
2010-07-01,27.16,27.79,32.5245,28.64,31.0601,UP,1
2010-07-02,27.21,27.32,32.483,28.106,30.9153,UP,1
2010-07-06,27.3,27.77,32.4452,27.564,30.7717,UP,1
2010-07-07,28.66,27.18,32.4108,27.642,30.6527,UP,1
2010-07-08,28.7,28.9,32.377,27.806,30.5535,UP,1
2010-07-09,29.8,29.36,32.3472,28.334,30.4775,DOWN,0
2010-07-12,29.51,29.82,32.3165,28.794,30.3739,UP,1
2010-07-13,31.27,30.07,32.2975,29.588,30.3181,DOWN,0
2010-07-14,30.54,31.36,32.2754,29.964,30.2229,DOWN,0
2010-07-15,30.52,30.73,32.2498,30.328,30.1555,DOWN,0
2010-07-16,29.23,30.58,32.2192,30.214,30.0793,UP,1
2010-07-19,30.04,29.47,32.1901,30.32,30.0421,UP,1
2010-07-20,30.46,29.44,32.1714,30.158,30.0285,DOWN,0
2010-07-21,29.71,30.63,32.1528,29.992,29.9689,UP,1
2010-07-22,30.83,30.11,32.1348,30.054,29.9321,UP,1
2010-07-23,31.19,30.71,32.1139,30.446,29.8915,UP,1
2010-07-26,31.83,31.15,32.0969,30.804,29.8857,DOWN,0
2010-07-27,31.57,32.0,32.0763,31.026,29.8975,DOWN,0
2010-07-28,30.91,31.43,32.0462,31.266,29.8843,DOWN,0
2010-07-29,30.82,31.16,32.0143,31.264,29.8897,UP,1
2010-07-30,31.67,30.62,31.9876,31.36,29.9091,UP,1
2010-08-02,32.26,32.02,31.9654,31.446,29.9571,UP,1
2010-08-03,32.37,32.19,31.9437,31.606,29.9999,UP,1
2010-08-04,32.7,32.39,31.9293,31.964,30.0637,DOWN,0
2010-08-05,32.52,32.37,31.9116,32.304,30.1191,DOWN,0
2010-08-06,32.3,32.02,31.8932,32.43,30.1735,UP,1
2010-08-09,32.52,32.57,31.8806,32.482,30.1987,DOWN,0
2010-08-10,31.43,32.0,31.8578,32.294,30.2119,DOWN,0
2010-08-11,29.78,30.66,31.8314,31.71,30.2089,DOWN,0
2010-08-12,29.1175,29.0,31.8019,31.0295,30.1743,DOWN,0
2010-08-13,29.1,29.45,31.7755,30.3895,30.1236,DOWN,0
2010-08-16,29.05,28.89,31.7545,29.6955,30.1063,UP,1
2010-08-17,29.725,29.39,31.7318,29.3545,30.1326,UP,1
2010-08-18,30.28,29.6,31.7206,29.4545,30.1712,DOWN,0
2010-08-19,29.93,30.2,31.706,29.617,30.2082,DOWN,0
2010-08-20,29.72,29.9,31.6961,29.741,30.2222,DOWN,0
2010-08-23,29.01,29.86,31.6823,29.733,30.2192,DOWN,0
2010-08-24,28.6,28.53,31.6609,29.508,30.2052,UP,1
2010-08-25,29.04,28.4,31.6418,29.26,30.1782,DOWN,0
2010-08-26,28.6,29.22,31.6174,28.994,30.145,UP,1
2010-08-27,29.13,28.83,31.5979,28.876,30.1196,DOWN,0
2010-08-30,28.41,28.92,31.5718,28.756,30.0718,DOWN,0
2010-08-31,28.0075,28.19,31.5469,28.6375,30.001,UP,1
2010-09-01,28.99,28.59,31.5258,28.6275,29.9652,UP,1
2010-09-02,29.77,28.97,31.5057,28.8615,29.9424,UP,1
2010-09-03,30.35,30.27,31.4884,29.1055,29.9536,DOWN,0
2010-09-07,28.66,29.64,31.4656,29.1555,29.9292,UP,1
2010-09-08,28.76,28.84,31.4487,29.306,29.9042,UP,1
2010-09-09,28.91,29.19,31.4338,29.29,29.917,DOWN,0
2010-09-10,28.43,29.02,31.4152,29.022,29.928,UP,1
2010-09-13,29.29,28.83,31.4003,28.81,29.9706,UP,1
2010-09-14,29.81,29.14,31.3865,29.04,30.0226,UP,1
2010-09-15,30.01,29.59,31.3769,29.29,30.0768,UP,1
2010-09-16,31.08,29.82,31.3761,29.724,30.1252,DOWN,0
2010-09-17,31.05,31.19,31.3728,30.248,30.1722,UP,1
2010-09-20,31.55,31.14,31.3668,30.7,30.2072,UP,1
2010-09-21,32.285,31.49,31.3552,31.195,30.2627,DOWN,0
2010-09-22,32.01,32.02,31.3368,31.595,30.2775,UP,1
2010-09-23,32.81,31.63,31.3206,31.941,30.3229,UP,1
2010-09-24,33.45,33.09,31.3087,32.421,30.3815,UP,1
2010-09-27,33.81,33.43,31.2977,32.873,30.4731,UP,1
2010-09-28,34.9,34.05,31.2926,33.396,30.5703,UP,1
2010-09-29,35.12,34.78,31.2895,34.018,30.6635,UP,1
2010-09-30,35.23,35.28,31.2852,34.502,30.7739,DOWN,0
2010-10-01,35.01,35.46,31.2794,34.814,30.8575,DOWN,0
2010-10-04,34.24,34.85,31.2682,34.9,30.9185,UP,1
2010-10-05,35.16,34.68,31.2654,34.952,30.9851,DOWN,0
2010-10-06,34.7,35.16,31.2579,34.868,31.0477,UP,1
2010-10-07,35.0,34.8,31.2478,34.822,31.1295,DOWN,0
2010-10-08,34.45,34.1,31.2347,34.71,31.2021,UP,1
2010-10-11,34.52,34.41,31.2233,34.766,31.2591,UP,1
2010-10-12,34.69,34.3,31.2098,34.672,31.3077,UP,1
2010-10-13,34.96,34.85,31.2006,34.724,31.3595,DOWN,0
2010-10-14,34.96,34.81,31.1939,34.716,31.4047,UP,1
2010-10-15,35.67,35.24,31.1881,34.96,31.4677,DOWN,0
2010-10-18,35.65,35.73,31.1856,35.186,31.5347,DOWN,0
2010-10-19,35.16,35.2,31.1768,35.28,31.5875,UP,1
2010-10-20,35.59,35.32,31.1722,35.406,31.6707,UP,1
2010-10-21,35.9,35.74,31.1698,35.594,31.7931,UP,1
2010-10-22,35.99,36.0,31.1669,35.658,31.9305,UP,1
2010-10-25,36.81,36.22,31.1654,35.89,32.0847,DOWN,0
2010-10-26,35.99,36.63,31.1605,36.056,32.2235,UP,1
2010-10-27,36.56,35.69,31.165,36.25,32.3602,DOWN,0
2010-10-28,35.48,35.78,31.1619,36.166,32.4642,UP,1
2010-10-29,35.72,35.44,31.1655,36.112,32.58,DOWN,0
2010-11-01,35.56,35.77,31.1766,35.862,32.6968,UP,1
2010-11-02,35.86,35.76,31.1877,35.836,32.8338,UP,1
2010-11-03,36.08,35.72,31.202,35.74,32.9834,UP,1
2010-11-04,37.81,36.66,31.2268,36.206,33.1588,DOWN,0
2010-11-05,37.57,37.81,31.2603,36.576,33.3382,UP,1
2010-11-08,37.92,37.32,31.2951,37.048,33.514,DOWN,0
2010-11-09,37.42,37.96,31.3289,37.36,33.6942,DOWN,0
2010-11-10,37.38,37.29,31.3615,37.62,33.8817,DOWN,0
2010-11-11,36.96,36.19,31.3994,37.45,34.0411,DOWN,0
2010-11-12,36.68,36.53,31.4418,37.272,34.1793,DOWN,0
2010-11-15,36.66,36.86,31.4792,37.02,34.3055,DOWN,0
2010-11-16,35.92,36.25,31.5133,36.72,34.4507,DOWN,0
2010-11-17,35.8,35.88,31.5458,36.404,34.5915,UP,1
2010-11-18,36.53,36.25,31.5869,36.318,34.7439,UP,1
2010-11-19,36.74,36.51,31.6267,36.33,34.9101,UP,1
2010-11-22,37.07,36.41,31.6684,36.412,35.0657,DOWN,0
2010-11-23,36.46,36.6,31.7049,36.52,35.1987,UP,1
2010-11-24,37.52,36.91,31.7475,36.864,35.3489,DOWN,0
2010-11-26,37.19,37.18,31.7861,36.996,35.4711,UP,1
2010-11-29,37.27,36.98,31.8241,37.102,35.5955,DOWN,0
2010-11-30,36.67,36.77,31.8533,37.022,35.6979,UP,1
2010-12-01,38.4,37.29,31.8932,37.41,35.8202,UP,1
2010-12-02,39.46,38.58,31.9392,37.798,35.9692,UP,1
2010-12-03,40.16,39.41,31.9871,38.392,36.1162,DOWN,0
2010-12-06,39.81,40.0,32.0345,38.9,36.2434,DOWN,0
2010-12-07,39.66,40.38,32.0884,39.498,36.3604,UP,1
2010-12-08,40.03,39.76,32.1431,39.824,36.463,DOWN,0
2010-12-09,39.8175,40.14,32.1977,39.8955,36.5569,DOWN,0
2010-12-10,39.48,39.95,32.2494,39.7595,36.6419,DOWN,0
2010-12-13,38.97,39.75,32.2936,39.5915,36.7211,UP,1
2010-12-14,39.2,39.06,32.3383,39.4995,36.8203,UP,1
2010-12-15,39.23,39.09,32.3833,39.3395,36.9017,UP,1
2010-12-16,39.68,39.27,32.4315,39.312,37.0013,UP,1
2010-12-17,39.83,39.64,32.4792,39.382,37.0979,DOWN,0
2010-12-20,39.63,40.0,32.5267,39.514,37.2015,DOWN,0
2010-12-21,39.63,39.79,32.5761,39.6,37.3037,UP,1
2010-12-22,39.68,39.6,32.6239,39.69,37.4035,DOWN,0
2010-12-23,39.58,39.55,32.6718,39.67,37.4959,UP,1
2010-12-27,39.73,39.42,32.7232,39.65,37.5913,DOWN,0
2010-12-28,39.63,39.72,32.7809,39.65,37.6705,DOWN,0
2010-12-29,39.49,39.74,32.8333,39.622,37.7473,DOWN,0
2010-12-30,39.2,39.5,32.8822,39.526,37.8281,DOWN,0
2010-12-31,38.64,39.14,32.93,39.338,37.8891,UP,1
2011-01-03,38.75,38.58,32.9798,39.142,37.9461,DOWN,0
2011-01-04,38.48,38.7,33.0233,38.912,37.9959,DOWN,0
2011-01-05,37.9,38.14,33.0574,38.594,38.0177,UP,1
2011-01-06,38.2,37.92,33.0951,38.394,38.0619,DOWN,0
2011-01-07,37.69,38.05,33.1291,38.204,38.0845,UP,1
2011-01-10,38.65,37.49,33.1703,38.184,38.1479,DOWN,0
2011-01-11,38.56,38.73,33.2101,38.2,38.2047,UP,1
2011-01-12,38.99,38.89,33.2506,38.418,38.2733,UP,1
2011-01-13,39.75,39.58,33.2947,38.728,38.3511,UP,1
2011-01-14,42.11,41.84,33.3497,39.612,38.4717,UP,1
2011-01-18,42.37,42.3,33.401,40.356,38.5629,DOWN,0
2011-01-19,41.61,42.34,33.4494,40.966,38.6437,UP,1
2011-01-20,42.13,41.66,33.5016,41.594,38.7279,DOWN,0
2011-01-21,41.83,42.23,33.5553,42.01,38.8161,UP,1
2011-01-24,43.11,42.16,33.6132,42.21,38.9307,UP,1
2011-01-25,43.67,42.96,33.6733,42.47,39.0649,UP,1
2011-01-26,44.53,43.66,33.736,43.054,39.2219,UP,1
2011-01-27,44.68,44.45,33.793,43.564,39.3823,DOWN,0
2011-01-28,43.69,45.26,33.8455,43.936,39.5377,UP,1
2011-01-31,44.08,43.55,33.899,44.13,39.7033,UP,1
2011-02-01,45.09,44.29,33.9581,44.414,39.8745,UP,1
2011-02-02,45.16,44.73,34.0167,44.54,40.0429,DOWN,0
2011-02-03,44.89,44.98,34.0739,44.582,40.1993,UP,1
2011-02-04,45.63,44.9,34.1299,44.97,40.3827,UP,1
2011-02-07,46.16,45.66,34.1883,45.386,40.5555,UP,1
2011-02-08,46.2,46.1,34.2462,45.608,40.7357,DOWN,0
2011-02-09,46.18,46.05,34.3088,45.812,40.9139,DOWN,0
2011-02-10,46.17,45.76,34.3717,46.068,41.1039,UP,1
2011-02-11,46.93,46.07,34.4329,46.328,41.2745,UP,1
2011-02-14,48.18,47.13,34.5035,46.732,41.4489,UP,1
2011-02-15,48.24,48.0,34.5682,47.14,41.6105,UP,1
2011-02-16,48.82,48.78,34.6428,47.668,41.7907,UP,1
2011-02-17,49.53,48.68,34.7253,48.34,41.9881,UP,1
2011-02-18,49.89,49.73,34.8152,48.932,42.1853,DOWN,0
2011-02-22,47.57,49.0,34.8974,48.81,42.3404,DOWN,0
2011-02-23,47.11,47.37,34.9695,48.584,42.493,UP,1
2011-02-24,47.78,47.18,35.045,48.376,42.6692,UP,1
2011-02-25,48.96,48.05,35.1237,48.262,42.8644,DOWN,0
2011-02-28,48.82,49.1,35.2072,48.048,43.0562,DOWN,0
2011-03-01,47.95,49.0,35.292,48.124,43.2216,UP,1
2011-03-02,49.68,47.98,35.3826,48.638,43.4186,UP,1
2011-03-03,51.15,50.2099,35.4856,49.312,43.649,UP,1
2011-03-04,51.21,50.94,35.5882,49.762,43.8806,DOWN,0
2011-03-07,49.25,51.25,35.6851,49.848,44.072,UP,1
2011-03-08,49.79,49.32,35.7829,50.216,44.2762,DOWN,0
2011-03-09,47.5,49.55,35.8729,49.78,44.4316,DOWN,0
2011-03-10,45.77,46.68,35.953,48.704,44.5544,UP,1
2011-03-11,46.13,45.46,36.0357,47.688,44.6872,DOWN,0
2011-03-14,45.85,45.6,36.1087,47.008,44.8202,DOWN,0
2011-03-15,45.58,44.72,36.1827,46.166,44.959,DOWN,0
2011-03-16,44.39,45.29,36.255,45.544,45.0718,UP,1
2011-03-17,45.15,45.29,36.3265,45.42,45.2052,DOWN,0
2011-03-18,44.78,45.57,36.3922,45.15,45.3428,UP,1
2011-03-21,45.955,45.47,36.4724,45.171,45.4979,DOWN,0
2011-03-22,45.56,46.01,36.5582,45.167,45.6553,UP,1
2011-03-23,46.12,45.35,36.647,45.513,45.8047,UP,1
2011-03-24,47.19,46.58,36.7426,45.921,45.9773,DOWN,0
2011-03-25,46.86,47.4,36.8318,46.337,46.1347,UP,1
2011-03-28,47.3,47.09,36.9225,46.606,46.2857,UP,1
2011-03-29,47.54,47.09,37.0137,47.002,46.3943,UP,1
2011-03-30,47.62,47.91,37.0998,47.302,46.4993,DOWN,0
2011-03-31,47.32,47.64,37.1851,47.328,46.6135,DOWN,0
2011-04-01,46.8,47.38,37.2671,47.316,46.7069,DOWN,0
2011-04-04,46.43,47.12,37.3453,47.142,46.7989,DOWN,0
2011-04-05,46.16,46.67,37.4183,46.866,46.8599,UP,1
2011-04-06,46.17,46.37,37.4953,46.576,46.9099,DOWN,0
2011-04-07,44.06,45.8,37.561,45.924,46.9005,DOWN,0
2011-04-08,43.7,44.35,37.6306,45.304,46.8809,DOWN,0
2011-04-11,43.42,43.73,37.6983,44.702,46.8755,DOWN,0
2011-04-12,42.36,43.2,37.76,43.942,46.8411,UP,1
2011-04-13,42.41,42.54,37.8307,43.19,46.7875,UP,1
2011-04-14,42.48,41.99,37.9037,42.874,46.7339,UP,1
2011-04-15,42.8,42.55,37.9819,42.694,46.6921,DOWN,0
2011-04-18,41.58,42.11,38.0538,42.326,46.6111,UP,1
2011-04-19,41.78,41.55,38.1262,42.21,46.5235,UP,1
2011-04-20,44.63,44.04,38.206,42.654,46.4921,DOWN,0
2011-04-21,42.6,44.21,38.2755,42.678,46.4205,UP,1
2011-04-25,42.66,42.59,38.3398,42.65,46.3503,UP,1
2011-04-26,43.95,42.59,38.412,43.124,46.2907,UP,1
2011-04-27,44.07,44.11,38.476,43.582,46.2085,DOWN,0
2011-04-28,43.36,43.69,38.5401,43.328,46.1109,UP,1
2011-04-29,43.9,43.52,38.607,43.588,46.0125,DOWN,0
2011-05-02,43.68,44.06,38.6793,43.792,45.8955,DOWN,0
2011-05-03,43.05,43.73,38.7443,43.612,45.7587,UP,1
2011-05-04,43.83,44.18,38.8112,43.564,45.6839,UP,1
2011-05-05,44.52,43.47,38.8852,43.796,45.6321,UP,1
2011-05-06,44.96,45.18,38.9559,44.008,45.5757,UP,1
2011-05-09,45.01,45.0,39.025,44.274,45.4967,DOWN,0
2011-05-10,45.01,45.22,39.0909,44.666,45.4205,DOWN,0
2011-05-11,44.3,44.63,39.1545,44.76,45.3475,UP,1
2011-05-12,44.89,43.96,39.2244,44.834,45.2517,DOWN,0
2011-05-13,44.43,44.85,39.2925,44.728,45.1173,DOWN,0
2011-05-16,43.48,44.32,39.3515,44.422,44.9627,DOWN,0
2011-05-17,42.59,43.33,39.4032,43.938,44.8295,UP,1
2011-05-18,42.83,42.63,39.4555,43.644,44.6903,DOWN,0
2011-05-19,41.21,41.55,39.498,42.908,44.5645,DOWN,0
2011-05-20,41.2,41.1,39.5414,42.262,44.4731,DOWN,0
2011-05-23,40.7,40.43,39.5834,41.706,44.3645,DOWN,0
2011-05-24,40.59,40.91,39.6238,41.306,44.2593,UP,1
2011-05-25,41.08,40.53,39.672,40.956,44.1693,UP,1
2011-05-26,41.34,40.92,39.7298,40.982,44.1083,UP,1
2011-05-27,41.62,41.28,39.7923,41.066,44.0377,UP,1
2011-05-31,43.1,42.04,39.8623,41.546,44.0041,DOWN,0
2011-06-01,41.36,42.85,39.9239,41.7,43.9122,UP,1
2011-06-02,41.72,41.58,39.9839,41.828,43.8354,DOWN,0
2011-06-03,40.72,41.16,40.0361,41.704,43.7274,DOWN,0
2011-06-06,40.56,40.7,40.0892,41.492,43.5948,UP,1
2011-06-07,41.12,40.69,40.1462,41.096,43.48,DOWN,0
2011-06-08,40.35,40.95,40.2029,40.894,43.341,UP,1
2011-06-09,40.87,40.52,40.2643,40.724,43.2076,DOWN,0
2011-06-10,39.95,40.64,40.3188,40.57,43.0542,DOWN,0
2011-06-13,39.66,40.24,40.3741,40.39,42.901,UP,1
2011-06-14,40.62,40.13,40.4316,40.29,42.7774,DOWN,0
2011-06-15,39.55,40.07,40.4873,40.13,42.6398,DOWN,0
2011-06-16,38.39,39.7,40.5392,39.634,42.4844,DOWN,0
2011-06-17,38.1,38.93,40.5847,39.264,42.323,UP,1
2011-06-20,38.18,37.87,40.6268,38.968,42.2054,UP,1
2011-06-21,38.97,38.29,40.6699,38.638,42.1108,DOWN,0
2011-06-22,38.85,38.86,40.7208,38.498,42.0194,UP,1
2011-06-23,39.46,38.29,40.7743,38.712,41.9614,DOWN,0
2011-06-24,39.03,39.49,40.8249,38.898,41.8938,UP,1
2011-06-27,39.8,38.93,40.8818,39.222,41.8402,UP,1
2011-06-28,40.14,39.87,40.936,39.456,41.787,DOWN,0
2011-06-29,39.74,40.22,40.9857,39.634,41.7502,UP,1
2011-06-30,40.48,39.92,41.038,39.838,41.7242,UP,1
2011-07-01,41.45,40.53,41.0899,40.322,41.6606,DOWN,0
2011-07-05,40.61,41.24,41.1377,40.484,41.6208,DOWN,0
2011-07-06,39.74,40.35,41.1786,40.404,41.5624,UP,1
2011-07-07,42.53,40.345,41.2299,40.962,41.534,DOWN,0
2011-07-08,42.25,42.01,41.2811,41.316,41.4976,UP,1
2011-07-11,42.29,42.49,41.3285,41.484,41.4762,DOWN,0
2011-07-12,41.31,41.38,41.3678,41.624,41.4244,UP,1
2011-07-13,41.63,41.54,41.4069,42.002,41.3834,DOWN,0
2011-07-14,40.75,41.8,41.4361,41.646,41.3374,UP,1
2011-07-15,40.95,41.34,41.4653,41.386,41.2798,DOWN,0
2011-07-18,40.53,40.64,41.4918,41.034,41.2,UP,1
2011-07-19,42.44,40.89,41.5289,41.26,41.1496,DOWN,0
2011-07-20,42.4,42.29,41.5697,41.414,41.0974,UP,1
2011-07-21,42.985,42.4,41.6088,41.861,41.0569,UP,1
2011-07-22,44.11,42.97,41.6559,42.493,41.0531,DOWN,0
2011-07-25,44.04,43.45,41.7011,43.195,41.0361,DOWN,0
2011-07-26,43.71,44.06,41.7474,43.449,41.0217,DOWN,0
2011-07-27,41.77,43.3,41.7836,43.323,40.9875,DOWN,0
2011-07-28,41.71,41.61,41.8187,43.068,40.9699,DOWN,0
2011-07-29,39.82,40.23,41.843,42.21,40.9097,UP,1
2011-08-01,39.92,39.84,41.8678,41.386,40.8839,DOWN,0
2011-08-02,38.36,39.37,41.8813,40.316,40.8271,UP,1
2011-08-03,39.08,38.55,41.8984,39.778,40.7947,DOWN,0
2011-08-04,36.66,38.42,41.9059,38.768,40.7161,DOWN,0
2011-08-05,36.2,37.43,41.909,38.044,40.6185,DOWN,0
2011-08-08,34.23,35.59,41.9006,36.906,40.4763,UP,1
2011-08-09,36.19,34.86,41.9016,36.472,40.3677,DOWN,0
2011-08-10,35.36,35.83,41.8944,35.728,40.2129,UP,1
2011-08-11,36.07,35.23,41.8948,35.61,40.1071,DOWN,0
2011-08-12,35.93,36.24,41.8916,35.556,39.9913,UP,1
2011-08-15,36.97,36.11,41.8991,36.104,39.9163,DOWN,0
2011-08-16,36.29,36.67,41.9019,36.124,39.8309,DOWN,0
2011-08-17,36.19,36.34,41.9051,36.29,39.7323,DOWN,0
2011-08-18,34.21,35.13,41.8968,35.918,39.6095,DOWN,0
2011-08-19,33.67,33.99,41.8848,35.466,39.4655,UP,1
2011-08-22,33.82,34.31,41.8648,34.836,39.3429,UP,1
2011-08-23,35.49,34.08,41.8544,34.676,39.2595,DOWN,0
2011-08-24,35.48,35.35,41.8422,34.534,39.1567,DOWN,0
2011-08-25,34.48,35.28,41.8275,34.588,39.0553,UP,1
2011-08-26,35.47,34.57,41.818,34.948,38.9969,UP,1
2011-08-29,36.88,35.9,41.8176,35.56,38.9725,DOWN,0
2011-08-30,36.64,36.62,41.8174,35.79,38.9417,UP,1
2011-08-31,36.68,36.93,41.8175,36.03,38.8959,DOWN,0
2011-09-01,36.07,36.84,41.8182,36.348,38.8403,DOWN,0
2011-09-02,34.82,35.46,41.8133,36.218,38.7475,DOWN,0
2011-09-06,34.25,33.32,41.8019,35.692,38.6519,UP,1
2011-09-07,35.78,34.73,41.7971,35.52,38.5715,DOWN,0
2011-09-08,35.37,35.67,41.7886,35.258,38.4761,UP,1
2011-09-09,35.46,35.19,41.7836,35.136,38.3905,UP,1
2011-09-12,36.41,34.98,41.7781,35.454,38.3091,UP,1
2011-09-13,37.71,36.5,41.7807,36.146,38.2343,UP,1
2011-09-14,38.71,38.0,41.7879,36.732,38.1963,UP,1
2011-09-15,39.13,38.98,41.8002,37.484,38.1841,UP,1
2011-09-16,39.35,39.33,41.8049,38.262,38.1205,DOWN,0
2011-09-19,38.77,38.66,41.8015,38.734,38.0509,DOWN,0
2011-09-20,38.33,38.94,41.7923,38.858,37.9717,DOWN,0
2011-09-21,38.16,38.53,41.7841,38.748,37.9087,DOWN,0
2011-09-22,37.08,37.19,41.7712,38.338,37.8177,UP,1
2011-09-23,37.73,36.99,41.7597,38.014,37.7573,UP,1
2011-09-26,39.69,38.2,41.7591,38.198,37.7321,UP,1
2011-09-27,40.04,40.22,41.7619,38.54,37.7223,DOWN,0
2011-09-28,38.86,39.91,41.7613,38.68,37.6507,UP,1
2011-09-29,39.03,39.64,41.7605,39.07,37.5833,DOWN,0
2011-09-30,38.28,38.78,41.7557,39.18,37.4892,DOWN,0
2011-10-03,37.23,38.06,41.7435,38.688,37.3516,UP,1
2011-10-04,38.77,36.71,41.7382,38.434,37.2462,UP,1
2011-10-05,40.15,38.76,41.7408,38.692,37.175,DOWN,0
2011-10-06,40.08,40.04,41.743,38.902,37.1412,UP,1
2011-10-07,41.54,40.19,41.7523,39.554,37.1378,UP,1
2011-10-10,42.91,42.26,41.769,40.69,37.1996,DOWN,0
2011-10-11,42.91,42.56,41.7849,41.518,37.2594,UP,1
2011-10-12,43.83,43.18,41.8059,42.254,37.3688,DOWN,0
2011-10-13,43.76,43.42,41.8272,42.99,37.4624,UP,1
2011-10-14,43.85,44.26,41.8505,43.452,37.6062,DOWN,0
2011-10-17,43.23,43.7,41.8734,43.516,37.7468,UP,1
2011-10-18,43.75,43.18,41.8984,43.684,37.9372,DOWN,0
2011-10-19,43.22,43.65,41.9221,43.562,38.0778,DOWN,0
2011-10-20,42.54,42.708,41.9453,43.318,38.2214,UP,1
2011-10-21,43.3,43.17,41.9708,43.208,38.366,UP,1
2011-10-24,44.82,43.78,42.0065,43.526,38.5438,DOWN,0
2011-10-25,44.82,44.9899,42.0373,43.74,38.7008,UP,1
2011-10-26,45.21,45.83,42.0706,44.138,38.8792,UP,1
2011-10-27,47.31,46.5201,42.1122,45.092,39.1016,UP,1
2011-10-28,47.35,45.94,42.1502,45.902,39.3644,DOWN,0
2011-10-31,47.09,46.78,42.1751,46.356,39.6328,DOWN,0
2011-11-01,45.2,45.49,42.1892,46.432,39.8604,UP,1
2011-11-02,45.72,45.72,42.2098,46.534,40.065,UP,1
2011-11-03,47.26,46.24,42.2354,46.524,40.3006,UP,1
2011-11-04,47.48,46.87,42.2637,46.55,40.5606,DOWN,0
2011-11-07,47.29,47.67,42.2846,46.59,40.797,UP,1
2011-11-08,47.81,47.77,42.3053,47.112,41.0156,DOWN,0
2011-11-09,45.49,46.26,42.3101,47.066,41.1926,UP,1
2011-11-10,46.35,46.19,42.3184,46.884,41.386,UP,1
2011-11-11,48.45,46.97,42.3422,47.078,41.6336,DOWN,0
2011-11-14,47.8,48.14,42.3608,47.18,41.8932,UP,1
2011-11-15,48.42,47.7,42.3775,47.302,42.1766,DOWN,0
2011-11-16,47.54,47.84,42.3894,47.712,42.4118,DOWN,0
2011-11-17,45.49,47.37,42.3924,47.54,42.6142,DOWN,0
2011-11-18,44.39,45.72,42.3862,46.728,42.7928,DOWN,0
2011-11-21,44.26,43.99,42.3767,46.02,42.9498,DOWN,0
2011-11-22,43.31,44.18,42.3622,44.998,43.0618,DOWN,0
2011-11-23,42.51,42.99,42.3439,43.992,43.1378,DOWN,0
2011-11-25,42.08,42.55,42.3234,43.31,43.1968,UP,1
