ticker,AVGO US Equity,AVGO US Equity,AVGO US Equity,AVGO US Equity,AVGO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-09-27,274.14,276.63,278.918,284.4658,280.3035,UP,1
2019-09-30,276.07,275.79,277.04,284.1872,280.4089,DOWN,0
2019-10-01,274.85,278.27,275.548,283.7612,280.4916,DOWN,0
2019-10-02,270.07,273.46,274.408,283.147,280.5678,UP,1
2019-10-03,274.43,270.0,273.912,282.5602,280.6693,UP,1
2019-10-04,281.43,278.49,275.37,282.181,280.8281,DOWN,0
2019-10-07,276.08,280.01,275.372,281.6842,280.9891,DOWN,0
2019-10-08,270.33,274.06,274.468,281.056,281.1313,UP,1
2019-10-09,273.15,273.68,275.084,280.5278,281.2725,UP,1
2019-10-10,274.45,274.56,275.088,280.217,281.4757,UP,1
2019-10-11,280.91,279.49,274.984,280.1284,281.6396,UP,1
2019-10-14,281.66,280.42,276.1,280.191,281.7936,UP,1
2019-10-15,290.32,282.64,280.098,280.6442,281.9773,DOWN,0
2019-10-16,288.48,289.0,283.164,281.085,282.1483,UP,1
2019-10-17,289.43,290.14,286.16,281.4726,282.3279,DOWN,0
2019-10-18,286.73,289.5,287.324,281.7876,282.6068,UP,1
2019-10-21,289.57,288.44,288.906,282.0644,282.8885,DOWN,0
2019-10-22,287.46,289.59,288.334,282.3008,283.1359,DOWN,0
2019-10-23,280.32,282.96,286.702,282.2332,283.3571,UP,1
2019-10-24,282.31,282.89,285.278,282.4482,283.5372,UP,1
2019-10-25,289.82,283.26,285.896,282.8718,283.7388,UP,1
2019-10-28,291.55,291.16,286.292,283.2272,283.9437,DOWN,0
2019-10-29,288.16,292.28,286.432,283.4148,284.1301,UP,1
2019-10-30,290.24,290.01,288.416,283.6122,284.2989,UP,1
2019-10-31,292.85,289.8,290.524,283.7192,284.5046,UP,1
2019-11-01,296.59,292.99,291.878,283.8986,284.7109,UP,1
2019-11-04,305.0,299.52,294.568,284.556,284.9318,UP,1
2019-11-05,314.04,305.0,299.744,285.2924,285.2106,DOWN,0
2019-11-06,313.16,312.06,304.328,286.0442,285.4888,DOWN,0
2019-11-07,311.74,315.58,308.106,286.7578,285.7297,UP,1
2019-11-08,313.41,309.87,311.47,287.3586,285.9571,DOWN,0
2019-11-11,312.75,311.2,313.02,287.9608,286.1827,UP,1
2019-11-12,315.53,314.0,313.318,288.7904,286.4288,DOWN,0
2019-11-13,313.67,312.48,313.42,289.4034,286.643,DOWN,0
2019-11-14,308.97,310.75,312.866,289.7624,286.8466,UP,1
2019-11-15,312.91,312.27,312.766,290.1824,287.0771,DOWN,0
2019-11-18,311.07,311.82,312.43,290.5516,287.2719,UP,1
2019-11-19,317.7,316.65,312.864,291.0168,287.5104,DOWN,0
2019-11-20,311.67,315.9,312.464,291.29,287.6877,UP,1
2019-11-21,315.25,311.14,313.72,291.5834,287.9185,DOWN,0
2019-11-22,314.92,316.64,314.122,292.0754,288.1228,UP,1
2019-11-25,319.62,316.61,315.832,292.6946,288.3423,DOWN,0
2019-11-26,316.27,319.0,315.546,293.2434,288.5267,UP,1
2019-11-27,318.44,317.94,316.9,293.8574,288.7123,DOWN,0
2019-11-29,316.21,316.85,317.092,294.3688,288.8858,DOWN,0
2019-12-02,310.72,317.72,316.252,294.898,289.0298,DOWN,0
2019-12-03,306.52,305.82,313.632,295.3192,289.1541,UP,1
2019-12-04,309.72,309.75,312.322,295.8674,289.2856,UP,1
2019-12-05,311.19,310.59,310.872,296.5758,289.4368,UP,1
2019-12-06,316.05,314.64,310.84,297.3586,289.6346,DOWN,0
2019-12-09,314.38,316.0,311.572,298.1634,289.8135,UP,1
2019-12-10,315.06,315.1,313.28,298.9432,290.0138,UP,1
2019-12-11,319.72,315.18,315.28,299.8406,290.2549,UP,1
2019-12-12,327.8,319.73,318.602,300.9952,290.5171,DOWN,0
2019-12-13,315.42,318.06,318.476,301.815,290.7305,UP,1
2019-12-16,323.13,317.97,320.226,302.649,290.9717,UP,1
2019-12-17,323.8,323.74,321.974,303.6034,291.2056,UP,1
2019-12-18,327.44,324.4,323.518,304.7456,291.4861,DOWN,0
2019-12-19,324.1,329.21,322.778,305.7646,291.779,DOWN,0
2019-12-20,319.0,322.47,323.494,306.6556,292.0531,UP,1
2019-12-23,319.53,320.54,322.774,307.428,292.3054,UP,1
2019-12-24,320.5,320.0,322.114,308.2048,292.5598,DOWN,0
2019-12-26,317.98,321.27,320.222,308.758,292.7936,DOWN,0
2019-12-27,316.53,319.3,318.708,309.319,293.0353,DOWN,0
2019-12-30,313.46,316.52,317.6,309.7996,293.1511,UP,1
2019-12-31,316.02,313.12,316.898,310.3854,293.262,UP,1
2020-01-02,322.39,319.32,317.276,311.0418,293.3774,DOWN,0
2020-01-03,314.19,317.51,316.518,311.5764,293.4932,DOWN,0
2020-01-06,313.72,310.845,315.956,312.2444,293.5778,DOWN,0
2020-01-07,312.64,315.25,315.792,312.851,293.6778,DOWN,0
2020-01-08,308.74,312.98,314.336,313.2294,293.7607,DOWN,0
2020-01-09,306.26,312.32,311.11,313.5236,293.8068,DOWN,0
2020-01-10,299.22,305.45,308.116,313.7448,293.8231,UP,1
2020-01-13,301.18,300.02,305.608,313.9636,293.8336,UP,1
2020-01-14,308.18,302.0,304.716,314.2702,293.871,DOWN,0
2020-01-15,303.14,307.31,303.596,314.4012,293.8577,UP,1
2020-01-16,307.05,305.0,303.754,314.4422,293.8777,UP,1
2020-01-17,308.79,308.66,305.668,314.3372,293.9007,DOWN,0
2020-01-21,308.07,307.8,307.046,314.2354,293.931,UP,1
2020-01-22,312.88,310.8,307.986,314.2582,293.974,UP,1
2020-01-23,319.65,315.18,311.288,314.383,294.0499,UP,1
2020-01-24,324.0,330.5,314.678,314.608,294.1526,DOWN,0
2020-01-27,309.03,316.41,314.726,314.478,294.1602,UP,1
2020-01-28,318.31,313.53,316.774,314.5708,294.2047,DOWN,0
2020-01-29,317.51,320.82,317.7,314.7416,294.2071,DOWN,0
2020-01-30,315.2,314.32,316.81,314.7874,294.2011,DOWN,0
2020-01-31,305.16,314.16,313.042,314.6692,294.1344,UP,1
2020-02-03,305.23,305.63,312.282,314.4198,294.0579,UP,1
2020-02-04,311.6,311.79,310.94,314.4184,294.0228,UP,1
2020-02-05,317.38,317.5,310.914,314.461,294.0347,UP,1
2020-02-06,319.69,318.84,311.812,314.5564,294.055,DOWN,0
2020-02-07,315.23,318.32,313.826,314.4686,294.0595,DOWN,0
2020-02-10,314.2,312.37,315.62,314.4272,294.0714,UP,1
2020-02-11,320.16,316.65,317.332,314.4616,294.1201,UP,1
2020-02-12,324.7,322.04,318.796,314.6314,294.18,DOWN,0
2020-02-13,323.97,321.48,319.652,314.8964,294.2079,DOWN,0
2020-02-14,317.77,324.84,320.16,315.1214,294.2022,DOWN,0
2020-02-18,310.75,315.0,319.47,315.142,294.1769,UP,1
2020-02-19,315.69,313.0,318.576,315.232,294.1767,DOWN,0
2020-02-20,309.24,313.96,315.484,315.0958,294.1651,DOWN,0
2020-02-21,304.5,308.5,311.59,314.8982,294.1511,DOWN,0
2020-02-24,291.6,294.2,306.356,314.429,294.0922,DOWN,0
2020-02-25,282.68,294.11,300.742,313.6882,293.9853,UP,1
2020-02-26,285.88,284.35,294.78,312.8498,293.8949,DOWN,0
2020-02-27,273.95,280.3,287.722,312.0204,293.7977,DOWN,0
2020-02-28,272.62,263.33,281.346,311.0102,293.6509,UP,1
2020-03-02,284.97,276.76,280.02,310.2336,293.5539,DOWN,0
2020-03-03,274.25,284.65,278.334,309.1698,293.4387,UP,1
2020-03-04,285.45,277.54,278.248,308.3968,293.4164,DOWN,0
2020-03-05,274.04,277.26,278.266,307.4976,293.4237,DOWN,0
2020-03-06,269.45,266.98,277.632,306.496,293.3943,DOWN,0
2020-03-09,247.72,251.08,270.182,305.0404,293.2868,UP,1
2020-03-10,262.9,256.59,267.912,303.9388,293.3008,DOWN,0
2020-03-11,245.97,253.88,260.016,302.5276,293.251,DOWN,0
2020-03-12,218.78,226.99,248.964,300.634,293.0725,UP,1
2020-03-13,234.22,225.505,241.918,298.998,292.973,DOWN,0
2020-03-16,187.58,208.18,229.89,296.3018,292.6278,UP,1
2020-03-17,199.51,191.82,217.212,294.0082,292.3672,DOWN,0
2020-03-18,167.87,185.66,201.592,291.0912,291.9406,UP,1
2020-03-19,194.45,167.64,196.726,288.7274,291.5843,DOWN,0
2020-03-20,192.22,202.0,188.326,286.397,291.2168,UP,1
2020-03-23,193.47,192.8835,189.504,284.1412,290.8203,UP,1
2020-03-24,212.76,205.64,192.154,282.412,290.5097,UP,1
2020-03-25,217.55,212.19,202.09,280.7394,290.1964,UP,1
2020-03-26,243.17,226.03,211.834,279.4392,289.9949,DOWN,0
2020-03-27,230.69,233.0,219.528,277.9902,289.7496,UP,1
2020-03-30,240.11,232.2,228.856,276.6514,289.5422,DOWN,0
2020-03-31,237.1,238.0,233.724,275.2176,289.398,DOWN,0
2020-04-01,223.63,227.99,234.94,273.5288,289.1863,UP,1
2020-04-02,237.06,222.4,233.718,272.0124,288.9813,DOWN,0
2020-04-03,234.26,236.64,234.432,270.3046,288.7652,UP,1
2020-04-06,252.44,244.58,236.898,268.8734,288.6321,UP,1
2020-04-07,253.27,261.84,240.132,267.7582,288.5285,UP,1
2020-04-08,261.1,256.77,247.626,266.614,288.438,DOWN,0
2020-04-09,254.3,265.79,251.074,265.3498,288.327,UP,1
2020-04-13,259.92,253.5,256.206,264.2442,288.2194,UP,1
2020-04-14,267.63,266.12,259.244,263.4936,288.129,DOWN,0
2020-04-15,257.44,261.0,260.078,262.5378,287.9769,UP,1
2020-04-16,258.29,261.76,259.516,261.4716,287.7666,UP,1
2020-04-17,265.88,263.22,261.832,260.4416,287.6193,DOWN,0
2020-04-20,258.28,260.0,261.504,259.2134,287.4863,DOWN,0
2020-04-21,247.65,254.56,257.508,257.8618,287.3112,UP,1
2020-04-22,259.97,254.77,258.014,256.7772,287.2363,DOWN,0
2020-04-23,258.93,260.25,258.142,255.5526,287.1533,UP,1
2020-04-24,264.81,259.81,257.928,254.3548,287.1048,UP,1
2020-04-27,268.45,264.35,259.962,253.2444,287.0668,DOWN,0
2020-04-28,264.73,274.24,263.378,252.1836,286.9635,UP,1
2020-04-29,276.02,271.08,266.588,251.489,286.9019,DOWN,0
2020-04-30,271.62,273.53,269.126,250.6076,286.8393,DOWN,0
2020-05-01,259.7,266.0,268.104,249.6168,286.7124,UP,1
2020-05-04,262.26,259.21,266.866,248.772,286.5748,UP,1
2020-05-05,264.87,266.55,266.894,248.2374,286.4492,DOWN,0
2020-05-06,264.18,268.33,264.526,247.8674,286.2893,UP,1
2020-05-07,267.75,270.0,263.752,247.5048,286.1242,UP,1
2020-05-08,275.03,272.2,266.818,247.5264,285.9805,UP,1
2020-05-11,275.4,273.37,269.446,247.582,285.8556,DOWN,0
2020-05-12,268.45,276.58,270.162,247.2516,285.6932,DOWN,0
2020-05-13,263.15,270.07,269.956,247.0296,285.5003,UP,1
2020-05-14,266.6,260.96,269.726,246.6526,285.3355,DOWN,0
2020-05-15,260.41,259.42,266.802,246.38,285.1876,UP,1
2020-05-18,273.53,268.62,266.428,246.4616,285.1285,DOWN,0
2020-05-19,271.95,273.53,267.128,246.9462,285.0956,UP,1
2020-05-20,278.68,276.97,270.234,247.2618,285.1507,DOWN,0
2020-05-21,274.8,278.92,271.874,247.8384,285.1925,UP,1
2020-05-22,276.65,273.74,275.122,248.9958,285.2255,UP,1
2020-05-26,282.02,285.0,276.82,249.9518,285.2807,UP,1
2020-05-27,287.59,283.02,279.948,251.952,285.34,DOWN,0
2020-05-28,283.14,285.0,280.84,253.6246,285.3775,UP,1
2020-05-29,291.27,282.9,284.134,256.0926,285.4153,DOWN,0
2020-06-01,289.99,290.42,286.802,258.0034,285.5075,UP,1
2020-06-02,298.06,291.03,290.01,260.1202,285.6546,UP,1
2020-06-03,309.53,301.05,294.398,262.4414,285.8333,DOWN,0
2020-06-04,308.89,305.75,299.548,264.364,285.9839,UP,1
2020-06-05,317.08,319.7,304.71,266.3546,286.1674,UP,1
2020-06-08,317.52,317.5,310.216,267.8416,286.3175,DOWN,0
2020-06-09,315.32,312.0,313.668,269.5342,286.456,DOWN,0
2020-06-10,315.04,316.65,314.77,271.0328,286.6706,DOWN,0
2020-06-11,293.75,307.62,311.742,272.1658,286.7532,UP,1
2020-06-12,300.25,302.82,308.376,273.6982,286.8766,UP,1
2020-06-15,304.09,295.0,305.69,275.0388,287.0168,UP,1
2020-06-16,310.72,310.0,304.77,276.568,287.1535,UP,1
2020-06-17,313.44,313.42,304.45,277.788,287.3075,UP,1
2020-06-18,318.71,312.12,309.442,279.0968,287.5308,DOWN,0
2020-06-19,302.77,317.68,309.946,279.9302,287.6296,UP,1
2020-06-22,313.54,305.5,311.836,281.115,287.7422,DOWN,0
2020-06-23,311.3,315.06,311.952,282.1426,287.8391,DOWN,0
2020-06-24,306.97,309.2,310.658,282.9294,287.9109,UP,1
2020-06-25,308.85,306.06,308.686,283.9576,287.983,DOWN,0
2020-06-26,307.41,313.57,309.614,284.94,288.03,UP,1
2020-06-29,309.78,308.07,308.862,285.818,288.076,UP,1
2020-06-30,315.61,309.95,309.724,286.9646,288.2024,DOWN,0
2020-07-01,312.73,315.11,310.876,288.2662,288.3228,UP,1
2020-07-02,315.47,317.7465,312.2,289.3762,288.456,UP,1
2020-07-06,318.79,320.0,314.476,290.5734,288.6112,DOWN,0
2020-07-07,313.12,317.34,315.144,291.5396,288.7236,UP,1
2020-07-08,319.57,316.14,315.936,292.562,288.9002,UP,1
2020-07-09,321.5,320.01,317.69,293.6974,289.0804,DOWN,0
2020-07-10,319.44,321.91,318.484,294.5658,289.266,DOWN,0
2020-07-13,311.31,321.68,316.988,295.3596,289.4437,UP,1
2020-07-14,315.08,308.99,317.38,296.4672,289.6346,DOWN,0
2020-07-15,313.78,315.95,316.222,297.4976,289.8328,DOWN,0
2020-07-16,311.34,310.61,314.19,298.427,290.0091,UP,1
2020-07-17,312.71,314.15,312.844,299.3976,290.1984,UP,1
2020-07-20,317.13,311.85,314.008,300.3852,290.4337,DOWN,0
2020-07-21,314.34,319.23,313.86,301.1714,290.6333,DOWN,0
2020-07-22,313.8,315.01,313.864,301.9394,290.7951,DOWN,0
2020-07-23,309.67,313.37,313.53,302.7638,290.9631,DOWN,0
2020-07-24,305.79,306.59,312.146,303.6166,291.1404,UP,1
2020-07-27,312.68,308.3,311.256,304.5382,291.338,DOWN,0
2020-07-28,307.35,311.18,309.858,305.477,291.5025,UP,1
2020-07-29,308.85,308.53,308.868,306.1834,291.6422,UP,1
2020-07-30,312.1,306.0,309.354,306.9864,291.7944,UP,1
2020-07-31,316.75,314.7,311.546,307.7478,291.9266,UP,1
2020-08-03,321.23,318.0,313.256,308.6764,292.0903,UP,1
2020-08-04,328.39,320.5,317.464,309.7112,292.2851,UP,1
2020-08-05,329.54,328.25,321.602,310.6616,292.4992,DOWN,0
2020-08-06,329.16,327.77,325.014,311.493,292.6971,DOWN,0
2020-08-07,325.93,328.39,326.85,312.3488,292.8895,UP,1
2020-08-10,327.36,324.22,328.076,313.0706,293.1247,DOWN,0
2020-08-11,324.03,327.57,327.204,313.7514,293.3333,UP,1
2020-08-12,333.64,325.85,328.024,314.463,293.5524,DOWN,0
2020-08-13,329.42,332.21,328.076,314.8608,293.7417,DOWN,0
2020-08-14,327.82,328.02,328.454,315.2394,293.94,UP,1
2020-08-17,330.32,329.51,329.046,315.5042,294.1404,DOWN,0
2020-08-18,328.64,331.86,329.968,315.7266,294.3194,UP,1
2020-08-19,329.21,329.47,329.082,316.0044,294.4825,DOWN,0
2020-08-20,328.83,327.69,328.964,316.2802,294.6016,UP,1
2020-08-21,330.02,328.3,329.404,317.0056,294.6815,UP,1
2020-08-24,334.0,332.0102,330.14,317.6806,294.7857,UP,1
2020-08-25,336.14,335.0,331.64,318.3216,294.9077,UP,1
2020-08-26,339.67,334.74,333.732,318.9006,295.039,DOWN,0
2020-08-27,339.14,340.49,335.794,319.4146,295.171,UP,1
2020-08-28,344.82,339.0,338.754,319.9368,295.3174,UP,1
2020-08-31,347.15,343.52,341.384,320.8244,295.4848,UP,1
2020-09-01,359.54,350.0,346.064,321.7444,295.7377,UP,1
2020-09-02,375.01,365.86,353.132,323.0186,296.0482,DOWN,0
2020-09-03,352.09,366.01,355.722,323.921,296.2533,UP,1
2020-09-04,362.95,360.97,359.348,325.003,296.4795,DOWN,0
2020-09-08,350.54,352.66,360.026,325.8656,296.6739,UP,1
2020-09-09,360.03,356.16,360.124,326.8706,296.8978,DOWN,0
2020-09-10,357.08,362.13,356.538,327.7,297.1086,UP,1
2020-09-11,359.7,360.5,358.06,328.6394,297.309,UP,1
2020-09-14,362.2,364.41,357.91,329.574,297.5386,UP,1
2020-09-15,366.91,366.3,361.184,330.5364,297.781,UP,1
2020-09-16,367.04,368.18,362.586,331.6148,298.0351,DOWN,0
2020-09-17,365.92,355.0,364.354,332.5418,298.3111,DOWN,0
2020-09-18,359.73,367.1215,364.36,333.3064,298.5772,DOWN,0
2020-09-21,351.79,350.01,362.278,333.9534,298.7875,UP,1
2020-09-22,361.59,356.37,361.214,334.959,299.0395,DOWN,0
2020-09-23,351.59,360.18,358.124,335.6892,299.2172,UP,1
2020-09-24,352.52,350.2,355.444,336.464,299.4079,UP,1
2020-09-25,356.8,352.05,354.858,337.3732,299.6166,UP,1
2020-09-28,367.3,361.68,357.96,338.465,299.8545,DOWN,0
2020-09-29,364.26,367.49,358.494,339.4076,300.0368,UP,1
2020-09-30,364.32,362.95,361.04,340.4072,300.2813,UP,1
2020-10-01,368.6,368.98,364.256,341.5032,300.5087,DOWN,0
2020-10-02,356.83,360.0,364.262,342.4464,300.6738,UP,1
2020-10-05,366.1,360.84,364.022,343.6526,300.8671,DOWN,0
2020-10-06,363.98,366.11,363.966,344.6786,301.0665,UP,1
2020-10-07,366.74,368.35,364.45,345.8664,301.3052,UP,1
2020-10-08,373.33,369.89,365.396,347.156,301.5742,UP,1
2020-10-09,376.7,375.93,369.37,348.448,301.8552,UP,1
2020-10-12,382.43,381.79,372.636,349.7616,302.1775,DOWN,0
2020-10-13,381.49,384.41,376.138,350.9668,302.5023,DOWN,0
2020-10-14,380.3,383.54,378.85,352.005,302.8365,DOWN,0
2020-10-15,379.93,375.05,380.17,353.0128,303.156,DOWN,0
2020-10-16,378.65,383.28,380.56,354.0026,303.4373,DOWN,0
2020-10-19,375.77,381.24,379.228,354.9994,303.7452,UP,1
2020-10-20,376.99,377.01,378.328,355.992,304.0616,DOWN,0
2020-10-21,372.05,375.77,376.678,356.9524,304.3586,UP,1
2020-10-22,373.37,371.075,375.366,357.747,304.6818,DOWN,0
2020-10-23,372.72,373.26,374.18,358.613,305.0141,DOWN,0
2020-10-26,363.04,369.6,371.634,359.3174,305.3332,DOWN,0
2020-10-27,359.6,365.18,368.156,359.903,305.6253,DOWN,0
2020-10-28,347.21,354.0,363.188,360.2744,305.8204,UP,1
2020-10-29,355.01,347.26,359.516,360.7904,306.0798,DOWN,0
2020-10-30,349.63,349.39,354.898,361.2064,306.2927,UP,1
2020-11-02,351.25,355.04,352.54,361.631,306.505,UP,1
2020-11-03,353.76,355.95,351.372,362.0262,306.7334,UP,1
2020-11-04,364.63,360.48,354.856,362.596,306.9922,UP,1
2020-11-05,380.87,372.357,360.028,363.42,307.2983,DOWN,0
2020-11-06,380.62,380.05,366.226,364.2496,307.5814,DOWN,0
2020-11-09,375.54,389.1,371.084,364.864,307.9139,DOWN,0
2020-11-10,363.13,370.32,372.958,365.1836,308.138,UP,1
2020-11-11,375.92,370.86,375.216,365.5112,308.4301,DOWN,0
2020-11-12,370.2,377.23,373.082,365.415,308.7051,UP,1
2020-11-13,373.5,375.0,371.658,365.8432,309.0468,UP,1
2020-11-16,380.81,374.81,372.712,366.2004,309.4247,DOWN,0
2020-11-17,380.6,378.66,376.206,366.8016,309.7697,UP,1
2020-11-18,380.62,379.89,377.146,367.2134,310.0859,UP,1
2020-11-19,384.33,377.72,379.972,367.7584,310.4091,DOWN,0
2020-11-20,383.33,384.31,381.938,368.231,310.7496,UP,1
2020-11-23,387.0,385.37,383.176,368.727,311.1136,UP,1
2020-11-24,392.23,388.62,385.502,369.2334,311.4739,DOWN,0
2020-11-25,390.83,392.84,387.544,369.7092,311.8046,UP,1
2020-11-27,394.95,393.15,389.668,370.2898,312.1595,UP,1
2020-11-30,401.58,394.02,393.318,371.1268,312.5785,UP,1
2020-12-01,404.57,403.46,396.832,372.1824,313.0476,DOWN,0
2020-12-02,403.73,404.74,399.132,373.0252,313.4878,DOWN,0
2020-12-03,399.8,404.5,400.926,373.9894,313.9406,UP,1
2020-12-04,411.68,402.4,404.272,375.1726,314.4765,UP,1
2020-12-07,420.89,416.41,408.134,376.4544,315.123,UP,1
2020-12-08,423.41,419.28,411.902,377.5766,315.8266,DOWN,0
2020-12-09,416.22,419.47,414.4,378.6158,316.4783,DOWN,0
2020-12-10,410.04,411.44,416.448,379.5302,317.1588,DOWN,0
2020-12-11,405.82,404.0,415.276,380.2746,317.8248,UP,1
2020-12-14,411.8,406.5291,413.458,381.374,318.4589,UP,1
2020-12-15,418.06,415.28,412.388,382.4132,319.178,UP,1
2020-12-16,424.9,418.0,414.124,383.6316,319.8752,UP,1
2020-12-17,426.1,426.5,417.336,384.8188,320.6355,UP,1
2020-12-18,434.56,424.8,423.084,386.0434,321.4611,DOWN,0
2020-12-21,428.88,428.15,426.5,387.087,322.3669,UP,1
2020-12-22,433.1,428.88,429.508,388.1004,323.2179,DOWN,0
2020-12-23,425.46,435.0,429.62,388.9798,324.1153,UP,1
2020-12-24,431.46,428.49,430.692,390.003,325.1787,UP,1
2020-12-28,431.88,434.34,430.156,391.042,326.167,DOWN,0
2020-12-29,429.04,435.83,430.188,392.0498,327.3743,UP,1
2020-12-30,434.83,431.67,430.534,393.231,328.5509,UP,1
2020-12-31,437.85,436.31,433.012,394.4482,329.9008,DOWN,0
2021-01-04,425.22,439.33,431.764,395.5116,331.0547,UP,1
2021-01-05,428.1,425.05,431.008,396.6062,332.2341,DOWN,0
2021-01-06,425.46,423.3,430.292,397.661,333.394,UP,1
2021-01-07,443.39,432.0617,432.004,399.268,334.5472,UP,1
2021-01-08,445.64,447.0,433.562,400.9888,335.6876,UP,1
2021-01-11,445.76,440.61,437.67,402.9598,336.7006,UP,1
2021-01-12,449.39,447.77,441.928,404.8474,337.7941,UP,1
2021-01-13,451.21,450.3,447.078,406.879,338.8496,UP,1
2021-01-14,452.07,453.51,448.814,408.8954,339.9244,DOWN,0
2021-01-15,445.85,448.18,448.856,410.7372,341.0355,UP,1
2021-01-19,459.27,448.28,451.558,412.63,342.1466,UP,1
2021-01-20,461.88,459.52,454.056,414.2502,343.2847,UP,1
2021-01-21,466.82,462.11,457.178,415.9742,344.3566,DOWN,0
2021-01-22,465.02,463.7235,459.768,417.7638,345.4154,DOWN,0
2021-01-25,464.79,469.56,463.556,419.797,346.4338,DOWN,0
2021-01-26,463.87,462.65,464.476,421.556,347.4816,DOWN,0
2021-01-27,444.7,455.54,461.04,423.046,348.4055,UP,1
2021-01-28,451.74,455.53,458.024,424.6108,349.3261,DOWN,0
2021-01-29,450.5,449.9,455.12,426.0046,350.2914,UP,1
2021-02-01,466.74,455.85,455.51,427.7274,351.3337,UP,1
2021-02-02,476.88,469.76,458.112,429.6526,352.3887,DOWN,0
2021-02-03,465.19,476.93,462.21,431.2698,353.4232,UP,1
2021-02-04,470.63,460.0,465.988,433.0158,354.5381,DOWN,0
2021-02-05,466.01,474.33,469.09,434.596,355.5683,UP,1
2021-02-08,472.7,468.75,470.282,436.2054,356.6372,UP,1
2021-02-09,474.63,472.0,469.832,437.8814,357.6863,DOWN,0
2021-02-10,470.05,477.21,470.804,439.3834,358.6943,UP,1
2021-02-11,478.39,473.69,472.356,440.9196,359.7626,UP,1
2021-02-12,486.32,478.38,476.418,442.5546,360.8141,UP,1
2021-02-16,489.13,490.875,479.704,444.2626,361.9016,DOWN,0
2021-02-17,482.48,484.23,481.274,445.9162,363.0155,UP,1
2021-02-18,483.26,480.23,483.916,447.3478,364.1205,UP,1
2021-02-19,489.96,487.25,486.23,448.7292,365.246,DOWN,0
2021-02-22,476.36,484.0,484.238,449.7882,366.3069,DOWN,0
2021-02-23,471.9,471.14,480.792,450.9018,367.3276,UP,1
2021-02-24,480.88,467.68,480.472,452.3186,368.3569,DOWN,0
2021-02-25,457.16,474.75,475.252,453.3454,369.2657,UP,1
2021-02-26,469.87,467.53,471.234,454.5068,370.2728,UP,1
2021-03-01,489.58,479.7,473.878,455.9372,371.4049,DOWN,0
2021-03-02,480.51,490.37,475.6,457.0494,372.4745,DOWN,0
2021-03-03,463.06,478.0,472.036,457.7886,373.4877,DOWN,0
2021-03-04,443.59,461.67,469.322,457.9692,374.338,UP,1
2021-03-05,450.14,454.25,465.376,458.3944,375.229,DOWN,0
2021-03-08,421.25,446.83,451.71,458.1574,375.9418,UP,1
2021-03-09,443.6,435.69,444.328,458.5202,376.7858,DOWN,0
2021-03-10,437.59,447.35,439.234,458.6428,377.5905,UP,1
2021-03-11,453.69,449.02,441.254,459.079,378.4489,DOWN,0
2021-03-12,451.17,445.36,441.46,459.5216,379.2668,UP,1
2021-03-15,470.77,455.18,451.364,460.2404,380.2049,UP,1
2021-03-16,478.18,471.27,458.28,461.047,381.1395,UP,1
2021-03-17,483.59,470.3,467.48,462.2144,382.1075,DOWN,0
2021-03-18,464.15,474.56,469.572,462.9354,382.9379,UP,1
2021-03-19,474.46,457.05,474.23,463.9154,383.7626,UP,1
2021-03-22,475.28,472.91,475.132,464.5532,384.5945,DOWN,0
2021-03-23,464.06,473.78,472.308,464.9216,385.3294,DOWN,0
2021-03-24,457.27,469.45,467.044,465.1518,386.0282,UP,1
2021-03-25,461.7,454.96,466.554,465.398,386.7601,UP,1
2021-03-26,482.04,456.64,468.07,466.0146,387.5951,DOWN,0
2021-03-29,472.62,480.4,467.538,466.4256,388.4894,DOWN,0
2021-03-30,456.16,463.88,465.958,466.6318,389.269,UP,1
2021-03-31,463.66,459.0,467.236,466.7196,390.0668,UP,1
2021-04-01,475.95,472.07,470.086,467.001,390.893,UP,1
2021-04-05,488.48,480.3,471.374,467.4342,391.7682,DOWN,0
2021-04-06,483.87,483.115,473.624,467.8112,392.594,DOWN,0
2021-04-07,482.46,480.01,478.884,468.1646,393.4924,UP,1
2021-04-08,485.48,487.98,483.248,468.5968,394.3521,DOWN,0
2021-04-09,485.09,480.0,485.076,469.4046,395.2211,DOWN,0
2021-04-12,483.67,481.93,484.114,470.0432,396.1046,UP,1
2021-04-13,484.96,485.0,484.332,470.7324,396.9851,DOWN,0
2021-04-14,477.3,482.47,483.3,470.9436,397.8346,UP,1
2021-04-15,480.0,481.64,482.204,471.006,398.6857,DOWN,0
2021-04-16,478.79,480.48,480.944,471.278,399.5016,DOWN,0
2021-04-19,462.0,476.53,476.61,471.1054,400.2479,DOWN,0
2021-04-20,457.26,460.01,471.07,470.9304,400.9569,UP,1
2021-04-21,459.79,455.22,467.568,470.6722,401.6619,DOWN,0
2021-04-22,455.11,455.1,462.59,470.2818,402.3718,UP,1
2021-04-23,466.13,458.49,460.058,470.2034,403.1046,UP,1
2021-04-26,471.85,467.0204,462.028,470.0726,403.8564,DOWN,0
2021-04-27,466.35,473.7,463.846,469.6732,404.5909,DOWN,0
2021-04-28,459.2,465.37,463.728,469.0746,405.3304,UP,1
2021-04-29,466.29,469.69,465.964,468.7508,406.0864,DOWN,0
