ticker,ZBH US Equity,ZBH US Equity,ZBH US Equity,ZBH US Equity,ZBH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2013-01-17,70.819,70.1302,69.4977,65.1587,62.071,UP,1
2013-01-18,71.4108,71.1294,69.9711,65.3062,62.1116,UP,1
2013-01-22,72.0316,71.469,70.592,65.4889,62.1559,DOWN,0
2013-01-23,71.8958,71.8376,71.1837,65.6721,62.2022,UP,1
2013-01-24,72.2063,71.7891,71.6727,65.8611,62.2493,UP,1
2013-01-25,72.8756,72.5458,72.084,66.0632,62.3025,DOWN,0
2013-01-28,72.7883,72.7883,72.3595,66.2687,62.3601,UP,1
2013-01-29,73.1667,72.8368,72.5865,66.4837,62.4194,DOWN,0
2013-01-30,72.2063,72.7301,72.6486,66.6812,62.4689,UP,1
2013-01-31,72.3712,71.7212,72.6816,66.8783,62.5234,DOWN,0
2013-02-01,71.2749,72.4294,72.3615,67.0268,62.5732,DOWN,0
2013-02-04,71.2652,70.363,72.0569,67.1657,62.6159,UP,1
2013-02-05,71.8473,71.566,71.793,67.3215,62.6633,UP,1
2013-02-06,72.8659,71.5078,71.9249,67.4819,62.7218,DOWN,0
2013-02-07,72.8174,72.9921,72.0142,67.6548,62.7799,UP,1
2013-02-08,73.5838,72.7786,72.4759,67.8456,62.8464,DOWN,0
2013-02-11,73.3898,73.4868,72.9009,68.0308,62.9107,DOWN,0
2013-02-12,73.1861,73.3898,73.1686,68.207,62.969,UP,1
2013-02-13,73.7293,73.4771,73.3413,68.4016,63.0366,UP,1
2013-02-14,74.0592,73.5935,73.5897,68.6129,63.1012,DOWN,0
2013-02-15,73.6323,73.9428,73.5994,68.8081,63.1641,UP,1
2013-02-19,73.8361,73.4771,73.6886,69.0114,63.2204,DOWN,0
2013-02-20,73.06,73.6032,73.6634,69.1977,63.2764,DOWN,0
2013-02-21,71.663,72.9047,73.2501,69.3603,63.3242,UP,1
2013-02-22,71.9249,72.0122,72.8233,69.5279,63.3775,DOWN,0
2013-02-25,70.8869,72.2742,72.2742,69.6445,63.424,UP,1
2013-02-26,71.3331,71.3137,71.7736,69.7606,63.4762,UP,1
2013-02-27,72.2257,71.3234,71.6067,69.8983,63.5362,UP,1
2013-02-28,72.7204,72.2257,71.8182,70.0477,63.5985,UP,1
2013-03-01,72.7495,72.3421,71.9831,70.181,63.6619,DOWN,0
2013-03-04,72.6234,72.5264,72.3304,70.3002,63.7274,UP,1
2013-03-05,73.5644,72.8174,72.7767,70.4474,63.8003,DOWN,0
2013-03-06,73.0406,73.7293,72.9397,70.5733,63.8708,DOWN,0
2013-03-07,72.6525,73.0891,72.9261,70.714,63.9454,UP,1
2013-03-08,73.1473,72.963,73.0056,70.8751,64.0256,UP,1
2013-03-11,73.4771,72.8853,73.1764,71.0528,64.1012,UP,1
2013-03-12,73.9234,73.2734,73.2482,71.2365,64.1791,DOWN,0
2013-03-13,73.7876,73.7682,73.3976,71.4406,64.257,DOWN,0
2013-03-14,72.6137,73.448,73.3898,71.5995,64.3198,DOWN,0
2013-03-15,71.76,72.313,73.1123,71.7212,64.3777,DOWN,0
2013-03-18,71.0518,70.9645,72.6273,71.8099,64.4308,DOWN,0
2013-03-19,70.819,71.2264,72.0064,71.8871,64.4886,UP,1
2013-03-20,71.0227,71.4496,71.4534,71.9651,64.5496,DOWN,0
2013-03-21,70.2175,70.7317,70.9742,72.025,64.6148,UP,1
2013-03-22,71.2555,70.4212,70.8733,72.0809,64.6862,DOWN,0
2013-03-25,70.7414,71.4593,70.8112,72.1238,64.7511,UP,1
2013-03-26,71.9928,70.9257,71.046,72.1828,64.8202,UP,1
2013-03-27,72.0025,71.566,71.242,72.2443,64.8884,UP,1
2013-03-28,72.9727,71.8376,71.793,72.325,64.9575,DOWN,0
2013-04-01,72.8853,72.7883,72.1189,72.3875,65.0308,UP,1
2013-04-02,73.0794,73.1958,72.5865,72.4327,65.1029,DOWN,0
2013-04-03,72.2354,73.1376,72.635,72.4492,65.1733,UP,1
2013-04-04,73.0018,72.4779,72.8349,72.4686,65.2442,DOWN,0
2013-04-05,71.8182,72.0995,72.604,72.467,65.2967,UP,1
2013-04-08,72.0898,71.566,72.4449,72.4647,65.3528,UP,1
2013-04-09,73.1182,72.6913,72.4527,72.4695,65.4113,UP,1
2013-04-10,73.5838,73.2346,72.7224,72.4855,65.4733,UP,1
2013-04-11,74.0204,73.7002,72.9261,72.5025,65.5439,DOWN,0
2013-04-12,73.2055,73.6711,73.2035,72.5225,65.6035,DOWN,0
2013-04-15,71.4884,72.9338,73.0832,72.5049,65.6609,DOWN,0
2013-04-16,71.304,71.0033,72.7204,72.5054,65.7183,DOWN,0
2013-04-17,70.9936,70.9548,72.2024,72.5,65.7698,DOWN,0
2013-04-18,70.7899,71.2361,71.5563,72.4789,65.8212,UP,1
2013-04-19,71.7212,70.9548,71.2594,72.456,65.8677,DOWN,0
2013-04-22,71.1682,71.6727,71.1954,72.423,65.9107,UP,1
2013-04-23,72.2354,71.3428,71.3817,72.396,65.9581,UP,1
2013-04-24,72.3033,72.1092,71.6436,72.3743,66.0102,UP,1
2013-04-25,73.2346,72.6622,72.1325,72.3753,66.0721,DOWN,0
2013-04-26,72.7301,73.2152,72.3343,72.3553,66.1262,UP,1
2013-04-29,73.8943,72.7495,72.8795,72.352,66.1885,UP,1
2013-04-30,74.1659,73.6614,73.2656,72.3626,66.2525,DOWN,0
2013-05-01,73.0503,73.7779,73.415,72.3469,66.313,UP,1
2013-05-02,73.4189,73.351,73.4519,72.3541,66.3729,UP,1
2013-05-03,74.6995,74.0204,73.8458,72.4148,66.4409,DOWN,0
2013-05-06,74.6607,74.3987,73.999,72.4695,66.5014,UP,1
2013-05-07,74.9905,74.5734,74.164,72.5516,66.5626,UP,1
2013-05-08,75.8539,74.7383,74.7247,72.642,66.6298,UP,1
2013-05-09,75.9412,75.5823,75.2292,72.7163,66.7057,UP,1
2013-05-10,77.0181,75.8539,75.6929,72.8023,66.7905,UP,1
2013-05-13,77.5807,76.6397,76.2769,72.8989,66.8833,UP,1
2013-05-14,78.4732,77.474,76.9734,73.0159,66.9798,UP,1
2013-05-15,78.5703,78.0852,77.5167,73.116,67.0878,DOWN,0
2013-05-16,78.2113,77.8912,77.9707,73.2195,67.1934,DOWN,0
2013-05-17,77.9397,77.7845,78.155,73.3252,67.2984,UP,1
2013-05-20,78.3956,77.7651,78.318,73.4302,67.4045,UP,1
2013-05-21,78.5897,78.6285,78.3413,73.5324,67.5105,DOWN,0
2013-05-22,77.474,78.5994,78.1221,73.6034,67.6168,UP,1
2013-05-23,77.5613,76.9793,77.9921,73.6789,67.7183,DOWN,0
2013-05-24,77.4837,77.0472,77.9009,73.7763,67.8158,UP,1
2013-05-28,78.3665,78.0658,77.8951,73.9084,67.9116,DOWN,0
2013-05-29,76.6494,77.7748,77.507,74.0204,67.9985,UP,1
2013-05-30,77.5516,76.8822,77.5225,74.155,68.0908,DOWN,0
2013-05-31,76.1644,77.2121,77.2431,74.2579,68.174,UP,1
2013-06-03,76.4748,76.4166,77.0413,74.383,68.2586,DOWN,0
2013-06-04,75.2815,76.3099,76.4243,74.4635,68.3368,DOWN,0
2013-06-05,74.8644,75.1651,76.0673,74.546,68.4111,UP,1
2013-06-06,75.9606,74.9614,75.7491,74.6254,68.4909,UP,1
2013-06-07,76.3778,76.3293,75.7918,74.7129,68.5724,DOWN,0
2013-06-10,76.1547,76.3681,75.7278,74.7765,68.65,DOWN,0
2013-06-11,75.0778,75.5241,75.6871,74.8203,68.724,DOWN,0
2013-06-12,74.7092,75.7181,75.656,74.8529,68.7986,UP,1
2013-06-13,76.0964,74.651,75.6832,74.9302,68.8831,DOWN,0
2013-06-14,75.5338,76.0091,75.5144,74.9808,68.9636,UP,1
2013-06-17,77.2703,76.1838,75.7375,75.0898,69.0537,UP,1
2013-06-18,77.4061,77.2024,76.2032,75.1962,69.1435,DOWN,0
2013-06-19,75.6114,77.5225,76.3836,75.246,69.2207,DOWN,0
2013-06-20,73.1861,74.7771,75.8015,75.2381,69.2864,UP,1
2013-06-21,74.098,73.8167,75.5144,75.2396,69.3572,DOWN,0
2013-06-24,73.0212,73.5256,74.6645,75.2359,69.4167,DOWN,0
2013-06-25,72.7301,73.6517,73.7293,75.2608,69.4767,DOWN,0
2013-06-26,72.701,73.2346,73.1473,75.2887,69.5295,UP,1
2013-06-27,72.7204,73.3025,73.0541,75.3233,69.5768,DOWN,0
2013-06-28,72.701,72.6816,72.7747,75.3615,69.6251,UP,1
2013-07-01,72.7592,72.9241,72.7224,75.3822,69.6712,UP,1
2013-07-02,73.807,72.798,72.9377,75.435,69.7226,DOWN,0
2013-07-03,73.1667,73.5935,73.0309,75.4536,69.7653,UP,1
2013-07-05,74.0398,73.5353,73.2947,75.4884,69.811,UP,1
2013-07-08,74.7771,74.2047,73.7099,75.5192,69.8602,DOWN,0
2013-07-09,74.5831,75.0584,74.0747,75.5563,69.9072,UP,1
2013-07-10,74.8935,74.6025,74.292,75.5763,69.956,UP,1
2013-07-11,75.8345,75.7763,74.8256,75.6096,70.0114,UP,1
2013-07-12,76.5912,75.9218,75.3359,75.6805,70.0671,UP,1
2013-07-15,77.183,76.5427,75.8171,75.7557,70.1254,UP,1
2013-07-16,77.736,77.3188,76.4476,75.8165,70.1899,UP,1
2013-07-17,79.2396,78.1434,77.3169,75.9081,70.2636,UP,1
2013-07-18,79.7538,79.1814,78.1007,76.0033,70.3366,UP,1
2013-07-19,82.1403,79.7344,79.2105,76.129,70.4193,DOWN,0
2013-07-22,81.9948,81.3448,80.1729,76.2501,70.5001,DOWN,0
2013-07-23,81.9754,81.9075,81.0208,76.3493,70.5834,DOWN,0
2013-07-24,81.5291,81.9754,81.4787,76.4282,70.6646,DOWN,0
2013-07-25,80.4232,81.4709,81.6126,76.4672,70.7404,UP,1
2013-07-26,81.956,80.1322,81.5757,76.5349,70.8258,DOWN,0
2013-07-29,81.1217,81.3448,81.4011,76.5932,70.9073,DOWN,0
2013-07-30,80.5105,81.0538,81.1081,76.6446,71.0006,UP,1
2013-07-31,80.9859,80.8015,80.9994,76.6964,71.1019,UP,1
2013-08-01,81.9463,81.3933,81.3041,76.7635,71.2065,DOWN,0
2013-08-02,81.4903,81.3836,81.2109,76.8438,71.3119,DOWN,0
2013-08-05,81.4321,81.0732,81.273,76.9212,71.4127,DOWN,0
2013-08-06,80.5202,81.2672,81.275,76.982,71.506,DOWN,0
2013-08-07,80.1225,80.4038,81.1023,77.0171,71.5967,UP,1
2013-08-08,80.8015,80.8598,80.8733,77.1001,71.6906,DOWN,0
2013-08-09,80.1031,80.6172,80.5959,77.1512,71.7871,DOWN,0
2013-08-12,79.8508,79.4822,80.2796,77.2249,71.8785,DOWN,0
2013-08-13,79.4046,79.8217,80.0565,77.2835,71.9741,DOWN,0
2013-08-14,78.483,79.4628,79.7286,77.3475,72.0644,DOWN,0
2013-08-15,77.3382,78.0949,79.0359,77.397,72.1407,DOWN,0
2013-08-16,77.1636,77.1248,78.448,77.4211,72.2183,UP,1
2013-08-19,77.2509,77.0569,77.928,77.4385,72.2931,UP,1
2013-08-20,77.4643,77.1733,77.54,77.4647,72.3624,DOWN,0
2013-08-21,77.1248,77.1248,77.2684,77.5056,72.4325,UP,1
2013-08-22,78.3374,77.2994,77.4682,77.5782,72.5056,DOWN,0
2013-08-23,78.1143,78.4635,77.6583,77.6186,72.576,DOWN,0
2013-08-26,78.0561,78.1434,77.8194,77.669,72.6518,DOWN,0
2013-08-27,75.9994,77.28,77.5264,77.6436,72.7181,DOWN,0
2013-08-28,75.9121,76.0867,77.2839,77.6137,72.7839,UP,1
2013-08-29,76.5039,75.7957,76.9172,77.6316,72.8526,UP,1
2013-08-30,76.727,76.5524,76.6397,77.7024,72.9237,DOWN,0
2013-09-03,76.5524,77.6486,76.339,77.7515,72.9943,UP,1
2013-09-04,77.0666,76.3778,76.5524,77.8324,73.068,UP,1
2013-09-05,77.2218,77.0763,76.8143,77.9222,73.1416,UP,1
2013-09-06,77.4934,77.9106,77.0122,78.0181,73.2098,UP,1
2013-09-09,78.2889,77.4837,77.3246,78.1294,73.2796,UP,1
2013-09-10,78.4344,78.5412,77.701,78.2441,73.3515,DOWN,0
2013-09-11,78.4247,78.4344,77.9727,78.3574,73.4194,UP,1
2013-09-12,78.8128,78.0755,78.2909,78.4575,73.4926,UP,1
2013-09-13,79.4434,78.9195,78.6809,78.5831,73.5696,UP,1
2013-09-16,80.3456,80.2001,79.0922,78.7092,73.6507,UP,1
2013-09-17,80.6657,80.3262,79.5384,78.827,73.7321,UP,1
2013-09-18,81.2575,80.7336,80.105,78.9604,73.8184,DOWN,0
2013-09-19,81.015,81.3351,80.5454,79.0829,73.906,DOWN,0
2013-09-20,80.6269,81.0247,80.7821,79.1787,73.9898,UP,1
2013-09-23,81.4127,81.0053,80.9956,79.2752,74.0785,DOWN,0
2013-09-24,81.3254,81.2187,81.1275,79.358,74.1664,DOWN,0
2013-09-25,79.259,81.0344,80.7278,79.3885,74.245,UP,1
2013-09-26,79.7829,79.2008,80.4814,79.3993,74.3262,UP,1
2013-09-27,79.8411,79.4337,80.3242,79.4011,74.4001,DOWN,0
2013-09-30,79.6859,79.1814,79.9789,79.352,74.4709,UP,1
2013-10-01,79.9478,79.8314,79.7034,79.311,74.544,UP,1
2013-10-02,80.5396,79.6277,79.9595,79.2823,74.6204,DOWN,0
2013-10-03,80.1904,80.2292,80.041,79.2556,74.6909,UP,1
2013-10-04,80.8986,80.1128,80.2525,79.2651,74.7621,DOWN,0
2013-10-07,80.7239,79.8023,80.4601,79.2404,74.8347,UP,1
2013-10-08,80.8792,81.1023,80.6463,79.2356,74.9054,UP,1
2013-10-09,82.1597,81.3254,80.9703,79.2686,74.9881,UP,1
2013-10-10,83.3627,82.7515,81.6048,79.3161,75.0794,UP,1
2013-10-11,84.0709,83.0328,82.2393,79.3586,75.1768,UP,1
2013-10-14,85.0313,83.6634,83.1007,79.4294,75.2783,DOWN,0
2013-10-15,83.7992,84.8858,83.6848,79.4767,75.3794,UP,1
2013-10-16,85.0992,84.1097,84.2726,79.5683,75.4815,UP,1
2013-10-17,85.2544,84.6432,84.651,79.671,75.5794,UP,1
2013-10-18,86.2924,85.3708,85.0953,79.7808,75.6778,DOWN,0
2013-10-21,85.6813,86.176,85.2253,79.8923,75.7714,UP,1
2013-10-22,86.0693,85.7492,85.6793,80.0167,75.8661,UP,1
2013-10-23,87.2141,86.0305,86.1023,80.1729,75.9661,DOWN,0
2013-10-24,83.1007,78.774,85.6716,80.2653,76.0393,UP,1
2013-10-25,84.3134,82.4993,85.2758,80.4048,76.1179,UP,1
2013-10-28,85.4969,83.7507,85.2389,80.5714,76.2002,UP,1
2013-10-29,85.7589,85.5357,85.1768,80.7416,76.2843,DOWN,0
2013-10-30,85.5843,85.885,84.8508,80.904,76.3675,DOWN,0
2013-10-31,84.8567,85.7395,85.202,81.0586,76.443,UP,1
2013-11-01,85.2641,85.2447,85.3922,81.1972,76.5153,UP,1
2013-11-04,86.2245,85.235,85.5377,81.3594,76.5893,UP,1
2013-11-05,86.2827,85.5843,85.6425,81.5239,76.6606,UP,1
2013-11-06,86.729,86.3409,85.8714,81.7385,76.7347,DOWN,0
2013-11-07,85.7201,86.6223,86.0441,81.9346,76.8023,UP,1
2013-11-08,85.9432,85.5163,86.1799,82.1234,76.8676,UP,1
2013-11-11,86.5641,85.8753,86.2478,82.3202,76.9365,UP,1
2013-11-12,86.5835,86.1275,86.308,82.5208,77.0036,UP,1
2013-11-13,86.9618,86.4089,86.3545,82.7187,77.0774,UP,1
2013-11-14,87.6021,86.7969,86.7309,82.9263,77.1535,UP,1
2013-11-15,87.8834,87.3402,87.119,83.1341,77.2366,DOWN,0
2013-11-18,86.9133,87.8931,87.1888,83.3066,77.3148,UP,1
2013-11-19,87.2529,86.7872,87.3227,83.483,77.3919,DOWN,0
2013-11-20,86.6029,87.1267,87.2509,83.6465,77.4605,DOWN,0
2013-11-21,86.5059,87.0006,87.0317,83.8004,77.529,UP,1
2013-11-22,86.5738,86.6902,86.7697,83.943,77.5939,UP,1
2013-11-25,87.0588,87.3014,86.7988,84.0773,77.6623,UP,1
2013-11-26,87.8931,87.0491,86.9269,84.2218,77.7358,UP,1
2013-11-27,87.9125,87.7767,87.1888,84.3549,77.8067,UP,1
2013-11-29,88.6789,87.8737,87.6234,84.5082,77.8798,DOWN,0
2013-12-02,88.32,88.514,87.9727,84.6621,77.9533,DOWN,0
2013-12-03,87.8834,87.864,88.1376,84.7915,78.0235,DOWN,0
2013-12-04,87.379,87.1656,88.0348,84.9125,78.0951,UP,1
2013-12-05,87.7476,87.4372,88.0018,85.0823,78.1755,UP,1
2013-12-06,89.2707,88.7663,88.1202,85.2721,78.2622,UP,1
2013-12-09,89.6782,89.0185,88.3918,85.4688,78.3562,DOWN,0
2013-12-10,89.1349,89.358,88.6421,85.6578,78.4452,DOWN,0
2013-12-11,87.6409,89.2998,88.6945,85.8116,78.5223,DOWN,0
2013-12-12,87.3111,87.1461,88.6072,85.9471,78.5952,UP,1
2013-12-13,87.8058,87.7573,88.3142,86.0994,78.6705,DOWN,0
2013-12-16,87.6991,88.029,87.9184,86.2354,78.7459,UP,1
2013-12-17,87.9222,88.0387,87.6758,86.3794,78.8177,UP,1
2013-12-18,90.0274,88.0581,88.1531,86.5623,78.9026,DOWN,0
2013-12-19,89.8431,90.8326,88.6595,86.716,78.9886,UP,1
2013-12-20,89.9692,90.0274,89.0922,86.8481,79.0727,UP,1
2013-12-23,90.6386,90.333,89.6801,86.9795,79.1585,DOWN,0
2013-12-24,90.3185,90.2214,90.1594,87.0852,79.2405,UP,1
2013-12-26,90.6386,90.3573,90.2816,87.222,79.3247,DOWN,0
2013-12-27,90.4543,90.5416,90.4038,87.3291,79.4139,DOWN,0
2013-12-30,90.4155,90.4543,90.4931,87.4323,79.5072,DOWN,0
2013-12-31,90.4058,90.7065,90.4465,87.5146,79.604,DOWN,0
2014-01-02,89.4841,89.8625,90.2796,87.5907,79.6973,UP,1
2014-01-03,89.8722,89.814,90.1264,87.6667,79.7915,UP,1
2014-01-06,90.4543,90.9878,90.1264,87.7315,79.8927,UP,1
2014-01-07,92.2587,90.6289,90.495,87.9147,79.9977,UP,1
2014-01-08,94.5191,92.9475,91.3177,88.1188,80.1166,DOWN,0
2014-01-09,93.5878,94.587,92.1384,88.2806,80.2246,UP,1
2014-01-10,93.7915,93.4228,92.9223,88.4413,80.3336,DOWN,0
2014-01-13,92.7923,93.7236,93.3899,88.5854,80.4327,UP,1
2014-01-14,93.9079,93.2676,93.7197,88.7664,80.5378,UP,1
2014-01-15,94.7907,94.0534,93.774,88.957,80.6463,DOWN,0
2014-01-16,94.1504,94.878,93.8866,89.1155,80.7559,DOWN,0
2014-01-17,93.0639,94.0825,93.741,89.2511,80.8562,UP,1
2014-01-21,93.5684,94.5288,93.8963,89.3879,80.965,DOWN,0
2014-01-22,93.5296,93.5878,93.8206,89.5441,81.0722,DOWN,0
2014-01-23,92.5303,93.4908,93.3685,89.6758,81.1692,DOWN,0
2014-01-24,90.5707,91.5796,92.6526,89.756,81.2542,DOWN,0
2014-01-27,90.4252,90.7356,92.1248,89.8328,81.3362,UP,1
2014-01-28,91.4632,90.6095,91.7038,89.9228,81.4275,DOWN,0
2014-01-29,90.4349,90.5998,91.0848,89.9795,81.5222,DOWN,0
2014-01-30,90.2602,90.9393,90.6308,90.027,81.617,UP,1
2014-01-31,91.1625,90.6968,90.7492,90.112,81.7178,DOWN,0
2014-02-03,88.1551,91.1916,90.2952,90.1301,81.8047,UP,1
2014-02-04,88.5916,88.6013,89.7209,90.1698,81.889,UP,1
2014-02-05,89.4259,88.2909,89.5191,90.2282,81.9803,UP,1
2014-02-06,89.7849,89.2804,89.424,90.2925,82.068,UP,1
2014-02-07,91.6669,90.0371,89.5249,90.3846,82.1649,UP,1
2014-02-10,92.6953,91.2692,90.4329,90.4807,82.2622,UP,1
2014-02-11,92.8796,92.4236,91.2905,90.58,82.3629,DOWN,0
2014-02-12,92.5497,92.6953,91.9153,90.6574,82.4562,UP,1
2014-02-13,93.2482,92.0744,92.6079,90.756,82.5516,DOWN,0
2014-02-14,93.1997,93.2773,92.9145,90.8623,82.6523,DOWN,0
2014-02-18,93.1318,93.4714,93.0018,90.9774,82.7509,DOWN,0
2014-02-19,91.8706,92.8699,92.8,91.0598,82.8368,UP,1
2014-02-20,92.4527,92.1423,92.7806,91.1235,82.9257,UP,1
2014-02-21,92.5497,92.3266,92.6409,91.1809,83.0135,UP,1
2014-02-24,92.7341,92.6564,92.5478,91.2529,83.0979,DOWN,0
2014-02-25,92.2393,92.443,92.3693,91.3448,83.1794,UP,1
2014-02-26,92.3557,92.2781,92.4663,91.4457,83.2561,UP,1
2014-02-27,92.4042,92.2781,92.4566,91.5377,83.3302,DOWN,0
2014-02-28,91.0363,92.6176,92.1539,91.6044,83.393,UP,1
2014-03-03,91.5796,90.1826,91.923,91.6776,83.4581,UP,1
2014-03-04,94.1504,92.7147,92.3053,91.7601,83.5378,UP,1
2014-03-05,94.2572,93.8885,92.6856,91.8483,83.6194,UP,1
2014-03-06,95.3146,94.296,93.2676,91.9552,83.704,DOWN,0
2014-03-07,95.1303,95.6153,94.0864,92.0451,83.7867,UP,1
2014-03-10,95.4116,95.0235,94.8528,92.1469,83.8763,DOWN,0
2014-03-11,94.9362,95.431,95.01,92.2329,83.9632,DOWN,0
2014-03-12,93.9176,93.5684,94.9421,92.3022,84.0454,DOWN,0
2014-03-13,91.6281,94.1698,94.2048,92.3264,84.1117,DOWN,0
2014-03-14,91.3371,91.8706,93.4461,92.345,84.1851,UP,1
2014-03-17,91.4923,91.4438,92.6623,92.3852,84.2548,UP,1
2014-03-18,92.346,91.5505,92.1442,92.4347,84.3358,DOWN,0
2014-03-19,91.8998,92.1617,91.7407,92.4636,84.4129,UP,1
2014-03-20,91.9386,91.8415,91.8027,92.4572,84.4962,DOWN,0
2014-03-21,90.7453,92.6661,91.6844,92.3817,84.5756,DOWN,0
2014-03-24,89.3095,91.1916,91.2478,92.2961,84.6423,UP,1
2014-03-25,90.202,89.7946,90.819,92.2244,84.7114,DOWN,0
2014-03-26,89.8237,90.367,90.4038,92.165,84.7798,UP,1
2014-03-27,89.9886,89.9013,90.0138,92.0866,84.8543,UP,1
2014-03-28,90.9102,90.2311,90.0468,92.009,84.9353,UP,1
2014-03-31,91.7542,91.4729,90.5358,91.9611,85.0136,UP,1
2014-04-01,92.4624,91.4923,90.9878,91.949,85.0983,UP,1
2014-04-02,93.6848,92.5691,91.7601,91.9514,85.1803,UP,1
2014-04-03,95.043,94.1698,92.7709,91.9816,85.2685,DOWN,0
2014-04-04,93.7818,95.3631,93.3452,92.0067,85.3594,DOWN,0
2014-04-07,92.0162,93.8691,93.3976,92.0356,85.4535,DOWN,0
2014-04-08,91.046,91.8221,93.1143,92.048,85.5383,UP,1
2014-04-09,93.1512,91.2013,93.0076,92.0817,85.6389,DOWN,0
2014-04-10,89.9013,93.2191,91.9793,92.0711,85.7248,DOWN,0
2014-04-11,88.7663,89.5715,90.9762,92.0412,85.8051,UP,1
2014-04-14,90.2893,89.8043,90.6308,92.0237,85.8929,DOWN,0
2014-04-15,89.8528,90.0759,90.3922,92.0577,85.9787,DOWN,0
2014-04-16,88.8342,90.6289,89.5288,92.0625,86.0591,DOWN,0
2014-04-17,88.2715,88.7469,89.2028,92.0394,86.1314,UP,1
2014-04-21,89.164,89.1834,89.2824,92.027,86.2114,DOWN,0
2014-04-22,88.9409,89.2513,89.0127,91.9725,86.2859,DOWN,0
2014-04-23,88.7177,88.7663,88.7857,91.893,86.3556,UP,1
2014-04-24,98.9234,103.8032,90.8035,92.0138,86.4773,DOWN,0
2014-04-25,97.5362,97.9533,92.6564,92.1136,86.5905,DOWN,0
2014-04-28,95.5086,97.4683,93.9254,92.1588,86.6889,DOWN,0
2014-04-29,94.9847,95.9064,95.1341,92.1945,86.7808,DOWN,0
2014-04-30,93.9079,94.6549,96.1722,92.21,86.8645,UP,1
2014-05-01,94.587,94.1019,95.3049,92.2643,86.9487,UP,1
2014-05-02,95.1788,94.6743,94.8334,92.3188,87.0284,UP,1
2014-05-05,96.0713,94.228,94.9459,92.3893,87.11,UP,1
2014-05-06,97.0705,95.8287,95.3631,92.476,87.1847,DOWN,0
2014-05-07,97.0414,97.119,95.9898,92.572,87.2599,DOWN,0
2014-05-08,96.4302,97.1093,96.3584,92.6535,87.3322,UP,1
2014-05-09,96.9929,96.2168,96.7213,92.7453,87.4095,UP,1
2014-05-12,97.866,97.6041,97.0802,92.8819,87.4967,UP,1
2014-05-13,98.2541,98.4675,97.3169,93.0154,87.5782,DOWN,0
2014-05-14,97.9145,98.7585,97.4915,93.0907,87.6622,DOWN,0
2014-05-15,97.1578,98.8458,97.6371,93.1487,87.7454,UP,1
2014-05-16,97.6041,96.9638,97.7593,93.1945,87.8285,UP,1
2014-05-19,98.9525,97.9533,97.9766,93.2709,87.9135,DOWN,0
2014-05-20,98.5257,98.5354,98.0309,93.3332,87.9987,DOWN,0
2014-05-21,98.4772,98.9914,98.1435,93.404,88.0839,UP,1
2014-05-22,98.7294,98.4869,98.4578,93.5003,88.175,UP,1
2014-05-23,98.7973,99.0011,98.6964,93.6436,88.2683,UP,1
2014-05-27,99.554,98.9137,98.8167,93.808,88.3621,UP,1
2014-05-28,99.8354,100.01,99.0787,93.9748,88.4608,UP,1
2014-05-29,100.757,99.8451,99.5346,94.1431,88.5653,UP,1
2014-05-30,101.2323,100.6406,100.0352,94.3297,88.6744,UP,1
2014-06-02,101.5428,101.1935,100.5843,94.5218,88.7897,UP,1
2014-06-03,102.9203,101.4167,101.2576,94.7653,88.9176,UP,1
2014-06-04,103.6576,103.0174,102.022,95.0523,89.0501,UP,1
2014-06-05,103.7838,102.5323,102.6274,95.3239,89.1828,UP,1
2014-06-06,103.9972,103.745,103.1803,95.6074,89.3154,DOWN,0
2014-06-09,103.6188,104.4046,103.5956,95.88,89.4479,DOWN,0
2014-06-10,103.4151,103.2211,103.6945,96.1301,89.5733,DOWN,0
2014-06-11,102.6487,103.2405,103.4927,96.348,89.696,DOWN,0
2014-06-12,102.1734,102.7651,103.1706,96.5422,89.8166,UP,1
2014-06-13,102.4256,102.6487,102.8563,96.717,89.9487,DOWN,0
2014-06-16,101.8435,102.7845,102.5013,96.853,90.0783,DOWN,0
2014-06-17,101.601,101.4555,102.1384,97.0094,90.2038,UP,1
2014-06-18,102.8621,101.3682,102.1811,97.2263,90.3345,DOWN,0
2014-06-19,102.4741,102.7651,102.2413,97.4549,90.4641,DOWN,0
2014-06-20,102.4256,102.3383,102.2413,97.6404,90.5909,DOWN,0
2014-06-23,101.795,102.5808,102.2316,97.8782,90.7138,DOWN,0
2014-06-24,101.048,101.9114,102.121,98.1239,90.8315,UP,1
2014-06-25,102.2219,101.0868,101.9929,98.3625,90.9512,DOWN,0
2014-06-26,101.9793,102.1345,101.894,98.605,91.0689,DOWN,0
2014-06-27,101.2323,101.4264,101.6553,98.853,91.183,DOWN,0
2014-06-30,100.757,101.3779,101.4477,99.1027,91.2927,UP,1
2014-07-01,101.7562,100.66,101.5893,99.3546,91.4043,DOWN,0
2014-07-02,101.7271,101.2323,101.4904,99.6103,91.5112,UP,1
2014-07-03,101.989,101.9114,101.4923,99.8757,91.6178,DOWN,0
2014-07-07,101.3585,101.3487,101.5176,99.9244,91.7183,DOWN,0
2014-07-08,100.2719,101.3585,101.4205,99.9791,91.8146,UP,1
2014-07-09,100.6891,100.4077,101.2071,100.0827,91.9149,DOWN,0
