ticker,AZNCF US Equity,AZNCF US Equity,AZNCF US Equity,AZNCF US Equity,AZNCF US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2010-11-30,46.25,46.25,47.88,47.7289,43.6647,UP,1
2010-12-07,48.0,48.0,47.83,47.8049,43.6988,DOWN,0
2010-12-09,48.0,48.0,47.7,47.8799,43.7413,DOWN,0
2010-12-10,47.75,47.75,47.56,47.9429,43.7925,DOWN,0
2010-12-28,45.85,45.45,47.17,47.9739,43.8295,UP,1
2010-12-29,46.25,46.25,47.17,48.0024,43.8702,DOWN,0
2010-12-30,46.25,46.25,46.82,48.0304,43.9055,UP,1
2011-01-03,46.5,46.5,46.52,48.0628,43.9438,DOWN,0
2011-01-05,46.25,46.25,46.22,48.0878,43.9767,UP,1
2011-01-07,46.5,46.5,46.35,48.1298,44.0226,DOWN,0
2011-01-10,46.5,46.5,46.4,48.1698,44.0711,UP,1
2011-01-14,47.25,47.25,46.6,48.2318,44.1149,DOWN,0
2011-01-20,46.95,46.95,46.69,48.2878,44.1634,UP,1
2011-01-21,47.05,47.05,46.85,48.3488,44.2196,UP,1
2011-01-24,48.7,48.7,47.29,48.4628,44.2791,DOWN,0
2011-01-25,47.65,47.65,47.52,48.5608,44.3326,UP,1
2011-01-27,48.761,48.6,47.8222,48.702,44.3939,DOWN,0
2011-01-28,48.35,48.8232,48.1022,48.833,44.4502,DOWN,0
2011-01-31,48.25,48.25,48.3422,48.9443,44.4864,DOWN,0
2011-02-04,46.9,46.9,47.9822,48.9783,44.5084,UP,1
2011-02-09,49.2,49.2,48.2922,49.0673,44.5494,DOWN,0
2011-02-14,47.8,48.5,48.1,49.0673,44.5824,UP,1
2011-02-22,48.25,48.3633,48.08,49.1003,44.6174,UP,1
2011-02-23,49.0,49.0,48.23,49.1363,44.6524,DOWN,0
2011-02-25,48.15,47.0,48.48,49.1499,44.6892,DOWN,0
2011-03-02,48.05,48.05,48.25,49.1529,44.7192,UP,1
2011-03-07,48.75,48.75,48.44,49.1089,44.7604,DOWN,0
2011-03-08,47.75,47.75,48.34,49.0279,44.7892,UP,1
2011-03-10,48.0,48.0,48.14,48.9509,44.8046,DOWN,0
2011-03-14,46.8,46.8,47.87,48.8485,44.8206,DOWN,0
2011-03-16,44.75,46.05,47.21,48.7085,44.8289,UP,1
2011-03-22,46.45,46.5,46.75,48.5885,44.8459,UP,1
2011-04-04,47.0,46.55,46.6,48.4975,44.8673,UP,1
2011-04-06,48.15,47.4,46.63,48.4315,44.8998,UP,1
2011-04-12,48.7,48.7,47.01,48.3805,44.9388,UP,1
2011-04-21,49.65,49.65,47.99,48.3435,44.98,UP,1
2011-04-27,50.85,50.85,48.87,48.3082,45.0253,DOWN,0
2011-04-29,50.25,50.25,49.52,48.2832,45.0497,DOWN,0
2011-05-03,50.15,50.15,49.92,48.2532,45.0734,UP,1
2011-05-11,51.9,51.9,50.56,48.2802,45.1029,DOWN,0
2011-05-16,51.2,51.2,50.87,48.2542,45.1327,DOWN,0
2011-05-17,51.1,51.1,50.92,48.2182,45.1537,UP,1
2011-05-19,51.146,51.35,51.0992,48.2011,45.1651,UP,1
2011-05-20,51.5,51.5,51.3692,48.2371,45.1771,DOWN,0
2011-05-23,50.25,50.25,51.0392,48.2381,45.1869,UP,1
2011-05-24,51.0,51.0,50.9992,48.2581,45.1994,UP,1
2011-05-26,51.25,51.25,51.0292,48.3181,45.2113,UP,1
2011-05-27,52.25,52.25,51.25,48.3901,45.2329,UP,1
2011-05-31,52.6,52.6,51.47,48.4731,45.2539,DOWN,0
2011-06-01,51.75,51.75,51.77,48.5521,45.2677,DOWN,0
2011-06-02,51.25,51.25,51.82,48.6521,45.2924,DOWN,0
2011-06-03,51.18,51.18,51.806,48.7157,45.3171,UP,1
2011-06-07,52.0,52.0,51.756,48.7957,45.3583,DOWN,0
2011-06-15,49.5,49.5,51.136,48.8307,45.3795,UP,1
2011-06-17,49.7,49.7,50.726,48.9077,45.3968,DOWN,0
2011-06-21,48.9,48.9,50.256,48.9607,45.41,DOWN,0
2011-06-23,48.2,48.2,49.66,48.9997,45.4433,UP,1
2011-06-24,49.1741,48.9,49.0948,49.0532,45.4714,DOWN,0
2011-06-27,48.2,48.7,48.8348,49.0922,45.5106,UP,1
2011-06-28,48.861,48.861,48.667,49.1394,45.5551,UP,1
2011-06-29,49.9046,49.25,48.8679,49.2075,45.6126,UP,1
2011-07-08,50.0,50.0,49.2279,49.2625,45.6524,UP,1
2011-07-11,50.25,49.95,49.4431,49.3285,45.6901,DOWN,0
2011-07-14,49.8,49.8,49.7631,49.3835,45.7366,DOWN,0
2011-07-15,49.6,50.1527,49.9109,49.4015,45.7682,DOWN,0
2011-07-20,49.6,48.75,49.85,49.4405,45.8007,UP,1
2011-07-21,50.85,50.85,50.02,49.4823,45.847,DOWN,0
2011-07-22,49.3,49.3,49.83,49.5013,45.8835,UP,1
2011-07-27,49.836,49.836,49.8372,49.533,45.9239,DOWN,0
2011-07-29,49.1,48.75,49.7372,49.577,45.9842,DOWN,0
2011-08-05,44.1,43.637,48.6372,49.475,46.0263,DOWN,0
2011-08-08,42.2953,43.05,46.9263,49.3649,46.0478,UP,1
2011-08-11,42.75,42.75,45.6163,49.2549,46.0803,UP,1
2011-08-15,46.5288,46.5288,44.9548,49.2055,46.1292,DOWN,0
2011-08-22,46.5,46.45,44.4348,49.1725,46.163,UP,1
2011-08-23,47.1,47.1,45.0348,49.1535,46.2022,DOWN,0
2011-08-26,46.0,45.5,45.7758,49.0985,46.2298,DOWN,0
2011-09-02,45.8,45.8,46.3858,49.0595,46.2592,DOWN,0
2011-09-06,44.185,44.185,45.917,48.9832,46.2776,DOWN,0
2011-09-12,43.05,43.05,45.227,48.9082,46.2954,UP,1
2011-09-14,44.05,44.05,44.617,48.8942,46.3239,UP,1
2011-09-15,44.9,44.25,44.397,48.8632,46.3566,DOWN,0
2011-09-20,44.2,44.301,44.077,48.8072,46.3921,DOWN,0
2011-09-21,44.05,44.05,44.05,48.7252,46.4361,DOWN,0
2011-09-23,42.45,42.45,43.93,48.6002,46.4721,UP,1
2011-09-26,43.1,43.1,43.74,48.4692,46.5274,UP,1
2011-09-29,45.5828,45.5828,43.8766,48.3639,46.6043,DOWN,0
2011-10-03,45.0,45.0,44.0366,48.2589,46.6765,DOWN,0
2011-10-04,43.5,43.0,43.9266,48.1259,46.73,UP,1
2011-10-05,43.782,43.782,44.193,47.9635,46.7832,UP,1
2011-10-06,46.05,46.05,44.783,47.8605,46.8454,DOWN,0
2011-10-07,45.55,45.9,44.7764,47.7495,46.9039,UP,1
2011-10-10,47.4,47.4,45.2564,47.6746,46.9604,DOWN,0
2011-10-11,46.35,46.35,45.8264,47.5716,47.0134,UP,1
2011-10-12,47.75,47.504,46.62,47.5216,47.0634,DOWN,0
2011-10-13,47.116,47.116,46.8332,47.4439,47.1003,UP,1
2011-10-20,47.6,47.6,47.2432,47.3709,47.132,UP,1
2011-10-26,48.45,48.45,47.4532,47.2949,47.1698,UP,1
2011-10-28,49.4974,49.4974,48.0827,47.2329,47.2158,DOWN,0
2011-10-31,49.049,49.049,48.3425,47.1788,47.2436,DOWN,0
2011-11-01,47.459,47.459,48.4111,47.103,47.2659,UP,1
2011-11-04,48.0,48.0,48.4911,47.0394,47.2834,DOWN,0
2011-11-07,47.5,47.5,48.3011,46.9494,47.2964,DOWN,0
2011-11-11,45.6,45.6,47.5216,46.8714,47.2982,UP,1
2011-11-14,46.2,46.1,46.9518,46.8014,47.3121,UP,1
2011-11-15,46.45,46.45,46.75,46.7524,47.3293,DOWN,0
2011-11-18,45.2376,45.2376,46.1975,46.6932,47.338,DOWN,0
2011-11-22,43.55,43.55,45.4075,46.5807,47.342,DOWN,0
2011-11-23,42.5651,42.5651,44.8005,46.468,47.3304,UP,1
2011-11-28,43.668,44.1269,44.2941,46.3641,47.322,UP,1
2011-11-30,45.8446,45.8446,44.1731,46.2829,47.321,DOWN,0
2011-12-02,45.5,45.35,44.2255,46.1929,47.316,UP,1
2011-12-05,45.85,45.85,44.6855,46.1049,47.3052,UP,1
2011-12-06,46.0,46.0,45.3725,46.0289,47.3009,DOWN,0
2011-12-07,45.45,45.45,45.7289,45.9459,47.2982,UP,1
2011-12-12,45.85,45.85,45.73,45.8709,47.2961,DOWN,0
2011-12-16,44.9,44.9,45.61,45.7519,47.2881,UP,1
2011-12-21,45.5,45.4506,45.54,45.6759,47.2804,UP,1
2011-12-22,46.0,45.7644,45.54,45.5992,47.2839,UP,1
2011-12-23,46.25,46.25,45.7,45.5422,47.2916,UP,1
2011-12-27,46.45,46.45,45.82,45.5892,47.3046,UP,1
2012-01-04,47.3,47.15,46.3,45.6893,47.3174,DOWN,0
2012-01-09,46.65,46.65,46.53,45.7673,47.3251,DOWN,0
2012-01-10,46.618,46.618,46.6536,45.7691,47.3336,UP,1
2012-01-17,47.0,47.0,46.8036,45.7791,47.3486,UP,1
2012-01-20,47.06,47.06,46.9256,45.7783,47.3679,UP,1
2012-01-23,47.85,47.85,47.0356,45.8153,47.3793,UP,1
2012-01-27,47.98,47.98,47.3016,45.8589,47.3902,UP,1
2012-02-01,48.7,48.7,47.718,45.9492,47.407,DOWN,0
2012-02-02,46.9,46.9,47.698,46.0262,47.4107,UP,1
2012-02-03,47.35,47.35,47.756,46.0922,47.421,UP,1
2012-02-07,47.85,47.85,47.756,46.1512,47.4385,DOWN,0
2012-02-08,47.7,47.7,47.7,46.2212,47.4477,DOWN,0
2012-02-09,47.35,47.35,47.43,46.2872,47.4512,DOWN,0
2012-02-13,47.35,47.35,47.52,46.3852,47.458,DOWN,0
2012-02-14,47.25,47.25,47.5,46.4682,47.4665,DOWN,0
2012-02-15,45.05,45.05,46.94,46.4575,47.4625,DOWN,0
2012-02-16,44.95,44.837,46.39,46.4565,47.456,DOWN,0
2012-02-17,44.85,44.85,45.89,46.4835,47.4502,UP,1
2012-02-21,45.1634,44.85,45.4527,46.5112,47.4425,DOWN,0
2012-02-27,44.95,44.9,44.9927,46.4892,47.415,DOWN,0
2012-02-29,44.75,44.75,44.9327,46.4732,47.3934,UP,1
2012-03-01,44.95,44.8242,44.9327,46.4242,47.3697,UP,1
2012-03-02,45.0,45.0,44.9627,46.3972,47.343,UP,1
2012-03-05,45.05,44.9758,44.94,46.3432,47.3345,DOWN,0
2012-03-06,44.0,44.0,44.75,46.2808,47.3218,DOWN,0
2012-03-07,44.0,44.16,44.6,46.2088,47.3305,UP,1
2012-03-08,44.608,44.608,44.5316,46.132,47.3332,UP,1
2012-03-12,45.0,45.0,44.5316,46.0421,47.3395,UP,1
2012-03-13,45.1,45.1,44.5416,45.9631,47.3475,DOWN,0
2012-03-14,44.898,44.898,44.7212,45.9119,47.349,UP,1
2012-03-19,45.0,45.25,44.9212,45.8519,47.353,UP,1
2012-03-20,45.4,45.8311,45.0796,45.8099,47.3587,UP,1
2012-03-21,45.463,45.463,45.1722,45.8071,47.363,DOWN,0
2012-03-22,44.55,44.55,45.0622,45.7741,47.3643,UP,1
2012-03-23,45.314,45.314,45.1454,45.7514,47.3667,DOWN,0
2012-03-28,44.75,44.75,45.0954,45.7416,47.3662,DOWN,0
2012-03-29,44.0,44.113,44.8154,45.7506,47.3618,UP,1
2012-04-03,45.6,45.6,44.8428,45.8113,47.3648,DOWN,0
2012-04-05,44.0,44.0,44.7328,45.818,47.3628,UP,1
2012-04-16,44.15,44.07,44.5,45.7841,47.3611,UP,1
2012-04-19,45.2,45.2,44.59,45.7781,47.3663,UP,1
2012-04-20,46.0,46.0,44.99,45.7811,47.3756,DOWN,0
2012-04-23,45.0,45.0,44.87,45.7611,47.3806,UP,1
2012-04-24,46.05,46.05,45.28,45.7731,47.3958,DOWN,0
2012-04-26,42.95,42.95,45.04,45.7151,47.3968,UP,1
2012-04-27,43.35,43.35,44.67,45.6841,47.4051,UP,1
2012-05-03,44.65,44.65,44.4,45.6671,47.4193,DOWN,0
2012-05-07,43.85,43.85,44.17,45.6241,47.4252,DOWN,0
2012-05-09,43.35,43.4,43.63,45.5661,47.4159,UP,1
2012-05-11,43.793,43.793,43.7986,45.5129,47.4111,DOWN,0
2012-05-15,42.5,42.5,43.6286,45.4169,47.3846,DOWN,0
2012-05-17,41.75,41.75,43.0486,45.3189,47.3604,DOWN,0
2012-05-23,41.0,41.5,42.4786,45.2066,47.3294,UP,1
2012-05-24,41.02,41.02,42.0126,45.087,47.2971,DOWN,0
2012-05-29,40.85,40.85,41.424,44.9628,47.2619,DOWN,0
2012-06-04,39.85,39.85,40.894,44.8028,47.2064,UP,1
2012-06-07,40.8,40.8,40.704,44.6592,47.1514,DOWN,0
2012-06-08,40.7,40.7,40.644,44.4992,47.0956,UP,1
2012-06-12,41.7415,41.7415,40.7883,44.396,47.0447,UP,1
2012-06-13,42.1395,42.1395,41.0462,44.2918,46.9967,DOWN,0
2012-06-15,41.55,41.55,41.3862,44.1658,46.9422,UP,1
2012-06-20,43.3,43.0,41.8862,44.0778,46.9009,UP,1
2012-06-21,43.7,43.7,42.4862,44.0048,46.8622,DOWN,0
2012-06-27,43.15,43.15,42.7679,43.9208,46.8217,UP,1
2012-07-05,45.3,45.3,43.4,43.8818,46.7907,UP,1
2012-07-09,45.5,45.5,44.19,43.8908,46.7551,DOWN,0
2012-07-12,44.05,44.05,44.34,43.8728,46.7179,UP,1
2012-07-17,46.15,46.15,44.83,43.8988,46.6904,UP,1
2012-07-20,46.6,46.6,45.52,43.9275,46.6706,DOWN,0
2012-07-24,45.35,45.35,45.53,43.9355,46.6349,UP,1
2012-08-01,47.45,47.45,45.92,43.9895,46.6076,UP,1
2012-08-06,48.0,48.55,46.71,44.0505,46.5876,UP,1
2012-08-07,48.45,48.01,47.17,44.1195,46.5814,DOWN,0
2012-08-09,46.5,46.7071,47.15,44.1485,46.5629,UP,1
2012-08-14,47.564,47.564,47.5928,44.2198,46.5507,DOWN,0
2012-08-15,47.2071,47.2071,47.5442,44.284,46.5455,UP,1
2012-08-17,47.6,47.0061,47.4642,44.3438,46.5402,DOWN,0
2012-08-22,47.5,47.5,47.2742,44.3938,46.5355,DOWN,0
2012-08-23,46.75,46.75,47.3242,44.4268,46.5302,DOWN,0
2012-08-24,46.65,46.9,47.1414,44.4618,46.5322,UP,1
2012-08-27,47.0,47.45,47.1,44.5018,46.5272,UP,1
2012-08-28,47.35,47.35,47.05,44.5408,46.524,DOWN,0
2012-08-29,47.25,46.704,47.0,44.5766,46.5215,DOWN,0
2012-08-30,47.06,47.06,47.062,44.6268,46.5275,DOWN,0
2012-08-31,46.7285,46.7285,47.0777,44.6551,46.5299,DOWN,0
2012-09-04,46.2,46.55,46.9177,44.6841,46.5297,UP,1
2012-09-06,47.15,47.15,46.8777,44.7471,46.5329,DOWN,0
2012-09-11,46.55,46.55,46.7377,44.7661,46.5344,DOWN,0
2012-09-14,46.45,46.45,46.6157,44.8151,46.5342,UP,1
2012-09-17,46.75,46.75,46.62,44.8671,46.5354,UP,1
2012-09-19,47.75,47.6,46.93,44.9181,46.5379,DOWN,0
2012-09-26,47.65,47.5789,47.03,44.9511,46.5414,DOWN,0
2012-10-05,47.0,47.0,47.12,44.9911,46.5412,DOWN,0
2012-10-09,46.1,46.1,47.05,44.9921,46.5282,UP,1
2012-10-11,46.3808,46.3808,46.9762,45.0607,46.5218,UP,1
2012-10-17,46.999,46.999,46.826,45.1337,46.513,DOWN,0
2012-10-19,46.85,46.85,46.666,45.1777,46.5055,DOWN,0
2012-10-24,45.75,45.75,46.416,45.2157,46.493,UP,1
2012-11-01,47.1341,47.1341,46.6228,45.2914,46.4942,DOWN,0
2012-11-06,46.2,46.2,46.5866,45.3395,46.4792,DOWN,0
2012-11-12,45.2,45.2,46.2268,45.3935,46.4662,UP,1
2012-11-15,45.5262,45.5262,45.9621,45.469,46.4526,DOWN,0
2012-11-20,44.85,44.85,45.7821,45.546,46.4318,UP,1
2012-11-21,45.6107,45.6107,45.4774,45.6378,46.4191,UP,1
2012-11-23,46.15,46.15,45.4674,45.7438,46.4096,UP,1
2012-11-27,46.4,46.4,45.7074,45.8748,46.3979,DOWN,0
2012-11-28,46.25,46.25,45.8521,45.9838,46.3904,UP,1
2012-11-29,47.7,47.4,46.4221,46.1238,46.3889,DOWN,0
2012-11-30,47.4,47.4,46.78,46.237,46.3919,UP,1
2012-12-06,47.92,47.92,47.134,46.3526,46.4077,UP,1
2012-12-11,48.95,48.95,47.644,46.5006,46.4202,DOWN,0
2012-12-13,48.3412,48.3412,48.0622,46.6014,46.4269,DOWN,0
2012-12-17,47.15,47.15,47.9522,46.6704,46.4219,UP,1
2012-12-20,48.0023,47.8522,48.0727,46.7675,46.4184,DOWN,0
2012-12-24,47.15,47.25,47.9187,46.8045,46.4059,UP,1
2012-12-27,47.4384,47.4384,47.6164,46.8432,46.3889,UP,1
2013-01-04,48.25,48.25,47.5981,46.9272,46.3789,DOWN,0
2013-01-08,48.0,48.0,47.7681,46.9642,46.3681,UP,1
2013-01-16,48.7,48.65,47.9077,47.0062,46.3521,UP,1
2013-01-17,49.2825,49.2825,48.3342,47.0849,46.3425,DOWN,0
2013-01-23,49.25,49.25,48.6965,47.1209,46.3333,UP,1
2013-01-24,49.7,49.15,48.9865,47.1549,46.326,UP,1
2013-01-25,49.75,50.15,49.3365,47.1809,46.3173,DOWN,0
2013-01-28,49.2,49.2,49.4365,47.2349,46.312,UP,1
2013-01-29,49.5,49.5,49.48,47.2736,46.3045,DOWN,0
2013-01-30,49.4,49.4,49.51,47.3175,46.2953,DOWN,0
2013-01-31,48.6862,48.6862,49.3072,47.3392,46.2775,DOWN,0
2013-02-05,47.8,48.1,48.9172,47.3452,46.2535,UP,1
2013-02-06,47.85,47.85,48.6472,47.3672,46.234,DOWN,0
2013-02-07,47.714,47.9,48.29,47.3885,46.2163,DOWN,0
2013-02-08,47.65,47.65,47.94,47.4015,46.1986,DOWN,0
2013-02-14,45.7283,45.7283,47.3485,47.369,46.1673,DOWN,0
2013-02-20,45.55,45.45,46.8985,47.335,46.1475,DOWN,0
2013-02-21,44.6,44.6,46.2485,47.2858,46.122,UP,1
2013-02-25,44.9,44.9,45.6857,47.2493,46.102,UP,1
2013-02-27,45.2095,45.2095,45.1976,47.2295,46.0871,UP,1
2013-02-28,45.4,45.4,45.1319,47.1945,46.0682,UP,1
2013-03-01,45.6,45.25,45.1419,47.1755,46.0552,DOWN,0
2013-03-04,45.15,45.15,45.2519,47.1495,46.0367,UP,1
2013-03-06,45.5,46.4,45.3719,47.1245,46.0146,DOWN,0
2013-03-12,45.5,45.5,45.43,47.0795,45.9921,UP,1
2013-03-14,46.3762,46.3762,45.6252,47.054,45.9728,UP,1
2013-03-18,46.55,46.55,45.8152,47.045,45.9565,UP,1
2013-03-21,47.25,46.95,46.2352,47.068,45.9448,UP,1
2013-03-22,48.8,49.1,46.8952,47.1164,45.9408,UP,1
2013-03-28,49.35,49.35,47.6652,47.1634,45.9333,UP,1
2013-04-02,50.35,50.35,48.46,47.2334,45.9385,DOWN,0
2013-04-03,50.0,50.0,49.15,47.3184,45.9393,DOWN,0
2013-04-04,49.95,49.9,49.69,47.3747,45.9436,UP,1
2013-04-09,50.0,50.0,49.93,47.4507,45.9731,UP,1
2013-04-10,50.75,50.75,50.21,47.5617,46.0154,UP,1
2013-04-11,51.0,50.831,50.34,47.6712,46.0566,DOWN,0
2013-04-12,50.85,50.85,50.51,47.7912,46.0782,UP,1
2013-04-15,51.0,51.0,50.72,47.899,46.1007,DOWN,0
2013-04-18,50.6,50.6,50.84,47.988,46.1182,UP,1
2013-04-19,51.4,50.8,50.97,48.088,46.1452,DOWN,0
2013-04-22,51.3,51.3,51.03,48.189,46.1727,DOWN,0
2013-04-25,51.1,51.1,51.08,48.257,46.2073,UP,1
2013-04-29,52.0,52.0,51.28,48.349,46.252,UP,1
2013-05-01,52.4,52.0687,51.64,48.4386,46.2938,DOWN,0
2013-05-02,51.0,51.75,51.56,48.4796,46.3243,UP,1
2013-05-13,51.1,51.5073,51.52,48.5347,46.3588,DOWN,0
2013-05-14,50.9,50.9,51.48,48.6097,46.393,UP,1
2013-05-15,51.5,51.6,51.38,48.6797,46.4383,UP,1
2013-05-20,52.0,52.0,51.3,48.7767,46.4828,DOWN,0
2013-05-21,51.2959,51.2959,51.3592,48.8539,46.5114,UP,1
2013-05-23,51.4,51.4,51.4192,48.9169,46.5434,UP,1
2013-05-28,53.55,53.55,51.9492,49.0279,46.5936,DOWN,0
2013-05-29,52.5717,52.5717,52.1635,49.1053,46.6376,UP,1
2013-05-30,52.8,51.75,52.3235,49.1756,46.6713,DOWN,0
2013-05-31,51.9819,51.9819,52.4607,49.2303,46.7035,DOWN,0
2013-06-04,51.5,51.5,52.4807,49.2663,46.724,DOWN,0
2013-06-07,51.35,51.75,52.0407,49.2983,46.749,UP,1
2013-06-10,51.8826,51.8826,51.9029,49.3519,46.7696,DOWN,0
2013-06-11,51.75,51.75,51.6929,49.3969,46.7928,DOWN,0
2013-06-13,51.1,51.1,51.5165,49.4309,46.8103,DOWN,0
2013-06-27,48.676,48.601,50.9517,49.4307,46.8114,DOWN,0
2013-07-02,47.58,47.58,50.1977,49.4263,46.8018,UP,1
2013-07-03,47.6,47.45,49.3412,49.4213,46.7946,UP,1
2013-07-05,47.75,47.65,48.5412,49.422,46.7961,UP,1
2013-07-11,48.9,49.62,48.1012,49.447,46.8006,UP,1
2013-07-15,49.8496,49.85,48.3359,49.5295,46.8123,DOWN,0
2013-07-17,49.75,49.75,48.7699,49.6135,46.8331,UP,1
2013-07-18,50.6271,50.0,49.3753,49.734,46.8552,DOWN,0
2013-07-23,50.05,50.05,49.8353,49.837,46.8732,UP,1
2013-07-24,50.5,50.5,50.1553,49.9428,46.8995,DOWN,0
2013-08-01,50.4,50.4,50.2654,50.0428,46.9337,DOWN,0
2013-08-06,50.15,50.15,50.3454,50.1338,46.9717,UP,1
2013-08-07,50.5,50.5,50.32,50.2408,47.0058,DOWN,0
2013-08-09,50.15,50.15,50.34,50.3338,47.0274,UP,1
2013-08-14,50.5,50.5,50.34,50.4338,47.0524,DOWN,0
2013-08-22,50.25,50.25,50.31,50.5113,47.0744,UP,1
2013-08-27,50.75,50.75,50.43,50.5953,47.0981,DOWN,0
2013-08-28,49.9,49.9,50.31,50.6483,47.1204,DOWN,0
2013-08-29,49.9,49.9,50.26,50.6703,47.1406,UP,1
2013-08-30,50.0,49.5,50.16,50.6833,47.1661,DOWN,0
2013-09-03,49.5,49.5,50.01,50.6663,47.1861,DOWN,0
2013-09-05,49.4567,49.7,49.7513,50.6554,47.2034,UP,1
2013-09-10,49.8,48.85,49.7313,50.6524,47.2211,UP,1
2013-09-11,50.311,50.311,49.8135,50.6587,47.2404,DOWN,0
2013-09-13,50.0,50.0,49.8135,50.6437,47.2539,UP,1
2013-09-20,52.0,51.9,50.3135,50.6637,47.2807,DOWN,0
2013-09-23,51.9969,51.9969,50.8216,50.6866,47.3076,DOWN,0
2013-09-25,51.2,52.3728,51.1016,50.6906,47.3286,UP,1
2013-09-27,51.8,52.1454,51.3994,50.7146,47.3523,UP,1
2013-10-02,52.1732,52.1732,51.834,50.7301,47.3739,DOWN,0
2013-10-03,51.6,51.6,51.754,50.7361,47.392,DOWN,0
2013-10-07,50.85,50.85,51.5246,50.7311,47.4028,UP,1
2013-10-08,51.2316,50.9899,51.531,50.7157,47.4244,DOWN,0
2013-10-09,50.12,50.12,51.195,50.6701,47.4383,UP,1
2013-10-10,50.6513,49.9,50.8906,50.6631,47.4523,UP,1
2013-10-14,51.2617,50.6,50.8229,50.6663,47.4701,DOWN,0
2013-10-15,51.2203,51.2203,50.897,50.6727,47.4894,DOWN,0
2013-10-16,50.9204,50.9204,50.8347,50.6612,47.5073,UP,1
2013-10-17,51.6479,51.6479,51.1403,50.6541,47.5293,DOWN,0
2013-10-18,51.25,51.25,51.26,50.6532,47.5603,UP,1
2013-10-21,52.1078,51.0,51.4293,50.6674,47.5961,DOWN,0
2013-10-22,51.925,52.0678,51.5702,50.6349,47.6314,UP,1
2013-10-23,52.6368,52.6368,51.9135,50.6362,47.6688,DOWN,0
2013-10-24,52.0,52.0,51.9839,50.6202,47.7041,UP,1
2013-10-28,52.85,52.85,52.3039,50.6375,47.7446,UP,1
2013-10-29,53.35,53.6892,52.5524,50.6745,47.7866,UP,1
2013-10-30,53.65,53.65,52.8974,50.7205,47.8298,DOWN,0
2013-10-31,52.8854,52.8854,52.9471,50.7406,47.869,DOWN,0
2013-11-01,52.55,52.1501,53.0571,50.7566,47.9117,DOWN,0
2013-11-04,52.3,53.0219,52.9471,50.7806,47.9532,UP,1
2013-11-05,52.6,53.0303,52.7971,50.8591,47.9932,UP,1
2013-11-07,53.1044,53.1044,52.6879,50.9695,48.0337,DOWN,0
2013-11-08,52.9075,52.9075,52.6924,51.0757,48.0728,UP,1
2013-11-11,53.0679,53.0679,52.7959,51.182,48.1136,DOWN,0
2013-11-12,52.959,52.959,52.9277,51.2632,48.1534,DOWN,0
2013-11-13,52.6987,52.6987,52.9475,51.3202,48.1899,UP,1
2013-11-15,53.0,53.5518,52.9266,51.3852,48.2276,UP,1
2013-11-18,53.8665,53.8665,53.1184,51.45,48.2742,DOWN,0
2013-11-19,53.757,53.757,53.2562,51.5241,48.3164,DOWN,0
2013-11-20,52.95,53.9056,53.2544,51.5731,48.3574,UP,1
2013-11-21,55.4,54.45,53.7947,51.6731,48.4144,UP,1
2013-11-26,55.9344,55.9344,54.3816,51.7888,48.466,UP,1
2013-11-27,56.2777,56.2777,54.8638,51.9044,48.5274,UP,1
2013-11-29,57.6409,56.66,55.6406,52.0542,48.5949,DOWN,0
2013-12-02,57.55,57.9144,56.5606,52.1952,48.6566,DOWN,0
2013-12-03,57.25,57.9755,56.9306,52.3352,48.7129,DOWN,0
2013-12-04,56.6,57.3598,57.0637,52.4522,48.7709,UP,1
2013-12-05,57.2162,57.2162,57.2514,52.5985,48.8267,UP,1
2013-12-06,57.5724,57.5724,57.2377,52.752,48.8998,DOWN,0
2013-12-09,56.6,57.2828,57.0477,52.884,48.9661,UP,1
2013-12-10,57.3017,56.6,57.058,53.04,49.0293,DOWN,0
2013-12-11,57.1587,57.7056,57.1698,53.194,49.0959,UP,1
2013-12-13,57.7111,57.7111,57.2688,53.3523,49.1677,DOWN,0
2013-12-16,57.45,57.45,57.2443,53.495,49.236,UP,1
2013-12-18,58.07,58.7147,57.5383,53.6564,49.3138,UP,1
2013-12-19,59.6848,59.6848,58.0149,53.8101,49.4035,DOWN,0
2013-12-23,59.0561,58.6709,58.3944,53.9513,49.4938,DOWN,0
2013-12-24,58.9,58.9,58.6322,54.1053,49.5832,DOWN,0
2013-12-26,58.82,58.82,58.9062,54.2457,49.673,UP,1
2013-12-27,59.9809,59.9809,59.2884,54.4019,49.7737,DOWN,0
2013-12-30,59.55,59.55,59.2614,54.5609,49.8674,DOWN,0
2013-12-31,58.85,58.85,59.2202,54.7209,49.9582,UP,1
2014-01-02,59.0164,59.0164,59.2434,54.8766,50.0446,DOWN,0
2014-01-03,58.65,58.65,59.2094,55.0472,50.1271,UP,1
2014-01-06,58.8,59.5841,58.9733,55.2101,50.2134,DOWN,0
2014-01-07,58.12,58.8517,58.6873,55.3473,50.2875,UP,1
2014-01-08,59.0232,59.0232,58.7219,55.5034,50.3641,UP,1
2014-01-10,60.05,60.05,58.9286,55.686,50.4486,DOWN,0
2014-01-13,59.8,60.6289,59.1586,55.849,50.5211,UP,1
2014-01-14,61.15,61.15,59.6286,56.047,50.5993,UP,1
2014-01-15,62.8534,62.25,60.5753,56.2619,50.6933,UP,1
