ticker,DE US Equity,DE US Equity,DE US Equity,DE US Equity,DE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-06-18,59.26,59.5,53.665,59.032,58.9732,UP,1
2010-06-21,60.45,60.0,53.7611,59.594,58.9486,DOWN,0
2010-06-22,59.1,60.38,53.8505,59.514,58.8898,UP,1
2010-06-23,59.21,59.07,53.9357,59.488,58.8432,DOWN,0
2010-06-24,58.19,58.73,54.0127,59.242,58.7716,UP,1
2010-06-25,59.74,58.73,54.0964,59.338,58.7312,DOWN,0
2010-06-28,58.51,59.51,54.1738,58.95,58.6912,DOWN,0
2010-06-29,55.43,57.54,54.2359,58.216,58.5904,UP,1
2010-06-30,55.68,56.12,54.298,57.51,58.5,DOWN,0
2010-07-01,55.21,55.98,54.3482,56.914,58.3942,DOWN,0
2010-07-02,54.5,55.3,54.3947,55.866,58.265,UP,1
2010-07-06,54.63,55.71,54.4383,55.09,58.1218,UP,1
2010-07-07,56.6,54.69,54.4959,55.324,58.0096,UP,1
2010-07-08,57.26,57.02,54.5578,55.64,57.9684,UP,1
2010-07-09,58.01,57.2,54.617,56.2,57.937,DOWN,0
2010-07-12,57.48,57.69,54.6774,56.796,57.8744,UP,1
2010-07-13,59.37,58.33,54.7521,57.744,57.8654,UP,1
2010-07-14,59.72,58.98,54.831,58.368,57.8334,UP,1
2010-07-15,61.08,59.63,54.9236,59.132,57.8866,DOWN,0
2010-07-16,59.73,60.45,55.0062,59.476,57.931,UP,1
2010-07-19,60.11,60.22,55.0922,60.002,58.0054,UP,1
2010-07-20,60.69,59.02,55.1886,60.266,58.0916,UP,1
2010-07-21,61.76,61.33,55.2918,60.674,58.1382,UP,1
2010-07-22,62.81,62.49,55.3952,61.02,58.2052,UP,1
2010-07-23,64.5,62.73,55.5022,61.974,58.2724,UP,1
2010-07-26,64.98,64.5,55.6139,62.948,58.3744,DOWN,0
2010-07-27,64.28,65.02,55.7197,63.666,58.4928,DOWN,0
2010-07-28,64.18,63.97,55.8258,64.15,58.6174,UP,1
2010-07-29,64.51,64.65,55.9353,64.49,58.7644,UP,1
2010-07-30,66.68,64.0,56.0554,64.926,58.9206,UP,1
2010-08-02,67.17,67.88,56.1725,65.364,59.1306,DOWN,0
2010-08-03,66.82,66.86,56.2864,65.872,59.2924,UP,1
2010-08-04,67.56,67.0,56.404,66.548,59.517,UP,1
2010-08-05,67.98,67.45,56.5137,67.242,59.7588,UP,1
2010-08-06,68.04,67.56,56.6238,67.514,59.9968,UP,1
2010-08-09,69.29,68.93,56.7298,67.938,60.1938,DOWN,0
2010-08-10,67.92,68.56,56.8275,68.158,60.3986,DOWN,0
2010-08-11,65.34,66.48,56.9138,67.714,60.5628,UP,1
2010-08-12,65.53,64.46,57.0012,67.224,60.672,DOWN,0
2010-08-13,64.85,65.28,57.0909,66.586,60.7756,UP,1
2010-08-16,65.59,64.78,57.1917,65.846,60.9498,UP,1
2010-08-17,67.23,66.79,57.2903,65.708,61.1988,DOWN,0
2010-08-18,65.98,67.14,57.3925,65.836,61.4172,DOWN,0
2010-08-19,65.71,66.7,57.4895,65.872,61.626,DOWN,0
2010-08-20,65.13,65.0,57.5791,65.928,61.7712,DOWN,0
2010-08-23,63.02,65.55,57.6604,65.414,61.8544,DOWN,0
2010-08-24,62.34,61.68,57.7316,64.436,61.9484,UP,1
2010-08-25,62.86,61.57,57.8101,63.812,62.0156,DOWN,0
2010-08-26,62.75,62.88,57.8814,63.22,62.0838,UP,1
2010-08-27,64.63,63.39,57.9628,63.12,62.188,DOWN,0
2010-08-30,62.98,64.48,58.0377,63.112,62.2624,UP,1
2010-08-31,63.27,62.27,58.117,63.298,62.3188,UP,1
2010-09-01,66.53,64.69,58.2117,64.032,62.4674,UP,1
2010-09-02,67.75,66.62,58.3059,65.032,62.6382,UP,1
2010-09-03,68.63,68.05,58.4033,65.832,62.847,DOWN,0
2010-09-07,67.67,68.35,58.4844,66.77,63.0056,UP,1
2010-09-08,68.09,67.84,58.5704,67.734,63.1972,DOWN,0
2010-09-09,67.34,68.97,58.6529,67.896,63.4354,UP,1
2010-09-10,67.81,67.55,58.7327,67.908,63.678,UP,1
2010-09-13,69.78,68.81,58.8202,68.138,63.9694,UP,1
2010-09-14,70.03,69.69,58.9018,68.61,64.28,UP,1
2010-09-15,70.06,69.66,58.9903,69.004,64.5886,DOWN,0
2010-09-16,69.64,70.12,59.071,69.464,64.8494,UP,1
2010-09-17,72.45,70.21,59.163,70.392,65.1532,UP,1
2010-09-20,73.61,72.71,59.261,71.158,65.4652,DOWN,0
2010-09-21,73.04,73.37,59.3542,71.76,65.7764,DOWN,0
2010-09-22,72.08,73.07,59.4434,72.164,66.0306,DOWN,0
2010-09-23,71.19,71.5,59.5313,72.474,66.26,UP,1
2010-09-24,72.64,71.89,59.6332,72.512,66.4912,DOWN,0
2010-09-27,72.1,72.85,59.7305,72.21,66.7386,DOWN,0
2010-09-28,71.59,71.93,59.8264,71.92,66.9682,UP,1
2010-09-29,71.73,71.27,59.9229,71.85,67.189,DOWN,0
2010-09-30,69.78,72.08,60.0055,71.568,67.3494,DOWN,0
2010-10-01,68.57,69.15,60.0808,70.754,67.4646,UP,1
2010-10-04,68.62,68.3,60.1512,70.058,67.547,UP,1
2010-10-05,71.3,69.42,60.237,70.0,67.6734,UP,1
2010-10-06,71.96,71.1,60.3227,70.046,67.827,DOWN,0
2010-10-07,71.9,72.43,60.4043,70.47,67.9814,UP,1
2010-10-08,75.35,74.11,60.4981,71.826,68.1982,DOWN,0
2010-10-11,75.31,76.1,60.5943,73.164,68.3708,DOWN,0
2010-10-12,74.66,75.19,60.686,73.836,68.5206,UP,1
2010-10-13,75.28,75.5,60.7827,74.5,68.6898,DOWN,0
2010-10-14,75.09,75.19,60.8835,75.138,68.8404,UP,1
2010-10-15,76.16,76.05,60.9905,75.3,69.004,DOWN,0
2010-10-18,76.05,76.12,61.1003,75.448,69.1642,DOWN,0
2010-10-19,74.92,74.63,61.1946,75.5,69.2768,UP,1
2010-10-20,76.44,75.11,61.2975,75.732,69.4472,UP,1
2010-10-21,77.05,77.02,61.4043,76.124,69.6814,UP,1
2010-10-22,77.25,76.75,61.51,76.342,69.9158,DOWN,0
2010-10-25,77.24,77.99,61.6081,76.58,70.1636,DOWN,0
2010-10-26,76.42,76.89,61.6904,76.88,70.3802,DOWN,0
2010-10-27,75.84,75.9,61.7827,76.76,70.5524,DOWN,0
2010-10-28,75.5,76.37,61.8687,76.45,70.7428,UP,1
2010-10-29,76.8,75.02,61.961,76.36,70.9646,DOWN,0
2010-11-01,76.34,77.46,62.061,76.18,71.1888,UP,1
2010-11-02,77.34,77.36,62.1594,76.364,71.4752,UP,1
2010-11-03,77.52,77.49,62.2665,76.7,71.7788,UP,1
2010-11-04,79.18,78.32,62.3851,77.436,72.1052,DOWN,0
2010-11-05,79.1,79.34,62.5155,77.896,72.4322,DOWN,0
2010-11-08,78.67,78.95,62.6404,78.362,72.713,DOWN,0
2010-11-09,77.87,79.21,62.7627,78.468,73.0108,UP,1
2010-11-10,78.92,78.17,62.8954,78.748,73.3238,DOWN,0
2010-11-11,78.79,78.2,63.0338,78.67,73.569,DOWN,0
2010-11-12,76.86,78.19,63.1683,78.222,73.7512,DOWN,0
2010-11-15,76.48,77.07,63.294,77.784,73.9082,DOWN,0
2010-11-16,75.7,75.88,63.4102,77.35,74.0688,UP,1
2010-11-17,76.0,75.76,63.531,76.766,74.227,UP,1
2010-11-18,77.28,77.26,63.6681,76.464,74.4258,UP,1
2010-11-19,77.98,77.67,63.8089,76.688,74.6292,DOWN,0
2010-11-22,77.25,77.16,63.9503,76.842,74.7786,DOWN,0
2010-11-23,76.34,76.22,64.0804,76.97,74.9048,DOWN,0
2010-11-24,76.23,76.23,64.2113,77.016,75.0282,DOWN,0
2010-11-26,76.0,75.69,64.3297,76.76,75.1554,DOWN,0
2010-11-29,75.18,76.03,64.4401,76.2,75.21,DOWN,0
2010-11-30,74.7,74.94,64.5447,75.69,75.2318,UP,1
2010-12-01,76.14,75.89,64.643,75.65,75.2938,UP,1
2010-12-02,78.3,76.24,64.7482,76.064,75.4182,UP,1
2010-12-03,78.31,77.57,64.8533,76.526,75.5606,UP,1
2010-12-06,79.04,78.45,64.965,77.298,75.6886,UP,1
2010-12-07,81.42,79.9,65.0917,78.642,75.875,DOWN,0
2010-12-08,80.61,81.53,65.2138,79.536,76.0554,DOWN,0
2010-12-09,80.55,81.44,65.3318,79.986,76.2318,UP,1
2010-12-10,82.14,80.86,65.456,80.752,76.479,DOWN,0
2010-12-13,81.91,82.99,65.5741,81.326,76.7458,UP,1
2010-12-14,82.54,81.92,65.6957,81.55,77.0242,DOWN,0
2010-12-15,81.56,82.23,65.8102,81.74,77.2294,UP,1
2010-12-16,82.28,82.11,65.9291,82.086,77.4358,DOWN,0
2010-12-17,81.55,82.26,66.0392,81.968,77.6288,UP,1
2010-12-20,82.57,81.7,66.156,82.1,77.7732,UP,1
2010-12-21,84.46,82.73,66.2819,82.484,77.9562,DOWN,0
2010-12-22,83.95,84.48,66.4092,82.962,78.142,DOWN,0
2010-12-23,83.58,83.98,66.5385,83.222,78.308,DOWN,0
2010-12-27,83.57,83.24,66.6631,83.626,78.4776,DOWN,0
2010-12-28,83.54,83.81,66.7902,83.82,78.6252,DOWN,0
2010-12-29,83.31,83.61,66.9121,83.59,78.7704,DOWN,0
2010-12-30,83.3,83.36,67.0307,83.46,78.938,DOWN,0
2010-12-31,83.05,83.25,67.1497,83.354,79.0702,UP,1
2011-01-03,83.59,83.93,67.2727,83.358,79.201,DOWN,0
2011-01-04,83.02,84.0,67.3877,83.254,79.3164,UP,1
2011-01-05,84.24,82.42,67.4991,83.44,79.4564,UP,1
2011-01-06,84.25,84.41,67.6179,83.63,79.613,UP,1
2011-01-07,84.34,84.42,67.7386,83.888,79.783,UP,1
2011-01-10,84.58,84.69,67.8587,84.086,79.9646,UP,1
2011-01-11,85.66,85.19,67.9802,84.614,80.1418,UP,1
2011-01-12,87.45,86.56,68.1119,85.256,80.364,UP,1
2011-01-13,89.47,89.24,68.262,86.3,80.6066,UP,1
2011-01-14,89.52,89.47,68.4109,87.336,80.8466,UP,1
2011-01-18,90.6,89.69,68.5607,88.54,81.075,DOWN,0
2011-01-19,89.4,90.5,68.7043,89.288,81.281,DOWN,0
2011-01-20,89.26,89.03,68.8486,89.65,81.4928,DOWN,0
2011-01-21,89.24,90.38,68.9917,89.604,81.7202,UP,1
2011-01-24,90.12,89.47,69.1339,89.724,81.9442,DOWN,0
2011-01-25,89.39,89.56,69.2706,89.482,82.1562,UP,1
2011-01-26,90.99,89.94,69.4179,89.8,82.4388,DOWN,0
2011-01-27,90.98,91.4,69.5639,90.144,82.7288,DOWN,0
2011-01-28,88.91,91.26,69.6997,90.078,82.993,UP,1
2011-01-31,90.9,88.38,69.8516,90.234,83.291,UP,1
2011-02-01,92.96,91.83,70.0141,90.948,83.6046,UP,1
2011-02-02,94.09,92.87,70.1835,91.568,83.9268,DOWN,0
2011-02-03,93.48,93.9,70.3484,92.068,84.2514,DOWN,0
2011-02-04,93.21,93.51,70.5097,92.928,84.5888,UP,1
2011-02-07,94.14,93.64,70.6714,93.576,84.947,DOWN,0
2011-02-08,93.49,94.29,70.8278,93.682,85.2968,UP,1
2011-02-09,93.95,94.15,71.001,93.654,85.6722,UP,1
2011-02-10,94.52,93.63,71.1757,93.862,86.0686,UP,1
2011-02-11,95.42,94.15,71.3497,94.304,86.4542,DOWN,0
2011-02-14,94.76,95.81,71.5244,94.428,86.7834,DOWN,0
2011-02-15,93.62,94.58,71.6859,94.454,87.0896,UP,1
2011-02-16,95.86,97.2,71.8731,94.836,87.426,DOWN,0
2011-02-17,95.26,96.2,72.0619,94.984,87.7028,DOWN,0
2011-02-18,95.0,94.93,72.2549,94.9,87.9906,DOWN,0
2011-02-22,91.0,93.6,72.428,94.148,88.1996,DOWN,0
2011-02-23,88.26,91.44,72.5722,93.076,88.322,UP,1
2011-02-24,88.91,88.5,72.7194,91.686,88.462,UP,1
2011-02-25,90.49,91.84,72.8662,90.732,88.621,DOWN,0
2011-02-28,90.15,91.64,73.0175,89.762,88.7928,DOWN,0
2011-03-01,89.06,90.75,73.171,89.374,88.9284,UP,1
2011-03-02,89.55,88.76,73.329,89.632,89.0884,UP,1
2011-03-03,92.63,90.87,73.5064,90.376,89.2896,DOWN,0
2011-03-04,92.35,92.73,73.6738,90.748,89.4474,DOWN,0
2011-03-07,90.37,92.91,73.8423,90.792,89.5758,UP,1
2011-03-08,91.51,90.58,74.0062,91.282,89.7344,DOWN,0
2011-03-09,89.82,90.42,74.1736,91.336,89.8594,DOWN,0
2011-03-10,87.55,88.01,74.3319,90.32,89.9396,UP,1
2011-03-11,87.79,85.88,74.4902,89.408,90.0292,DOWN,0
2011-03-14,87.63,87.72,74.6311,88.86,90.1158,UP,1
2011-03-15,87.68,84.9,74.7811,88.094,90.2084,DOWN,0
2011-03-16,86.91,87.89,74.93,87.512,90.2748,UP,1
2011-03-17,89.38,88.75,75.0766,87.878,90.402,UP,1
2011-03-18,90.1,91.08,75.2287,88.34,90.5192,UP,1
2011-03-21,91.61,91.48,75.4024,89.136,90.6664,DOWN,0
2011-03-22,91.05,91.77,75.5837,89.81,90.8006,UP,1
2011-03-23,91.43,90.75,75.7656,90.714,90.9376,UP,1
2011-03-24,93.23,92.09,75.9554,91.484,91.089,UP,1
2011-03-25,94.24,93.4,76.1372,92.312,91.2248,DOWN,0
2011-03-28,93.3,94.67,76.3094,92.65,91.3014,UP,1
2011-03-29,93.95,93.22,76.491,93.23,91.39,UP,1
2011-03-30,94.45,94.8,76.6657,93.834,91.467,UP,1
2011-03-31,96.89,94.73,76.8535,94.566,91.6168,UP,1
2011-04-01,98.6,97.6,77.0494,95.438,91.8036,UP,1
2011-04-04,99.24,99.04,77.2493,96.626,92.0036,DOWN,0
2011-04-05,98.21,98.92,77.4381,97.478,92.1654,DOWN,0
2011-04-06,97.01,98.66,77.6276,97.99,92.3178,DOWN,0
2011-04-07,96.47,96.67,77.8139,97.906,92.4274,DOWN,0
2011-04-08,95.93,97.08,78.0026,97.372,92.5264,DOWN,0
2011-04-11,94.99,95.9,78.1789,96.522,92.648,DOWN,0
2011-04-12,93.45,94.07,78.3536,95.57,92.699,UP,1
2011-04-13,93.58,94.57,78.5443,94.884,92.7114,UP,1
2011-04-14,94.25,92.94,78.7372,94.44,92.7146,DOWN,0
2011-04-15,93.76,94.3201,78.9299,94.006,92.7202,DOWN,0
2011-04-18,91.53,92.53,79.1151,93.314,92.6866,UP,1
2011-04-19,92.38,92.35,79.3038,93.1,92.6514,UP,1
2011-04-20,93.89,94.48,79.4903,93.162,92.6594,UP,1
2011-04-21,95.25,94.58,79.6802,93.362,92.6854,DOWN,0
2011-04-25,94.72,95.2,79.8638,93.554,92.6894,UP,1
2011-04-26,97.0,96.54,80.0614,94.648,92.721,DOWN,0
2011-04-27,96.76,97.08,80.2483,95.524,92.761,DOWN,0
2011-04-28,95.91,96.41,80.4293,95.928,92.8068,UP,1
2011-04-29,97.5,96.8,80.6114,96.378,92.8396,DOWN,0
2011-05-02,97.39,98.22,80.7997,96.912,92.8822,DOWN,0
2011-05-03,94.98,97.28,80.974,96.508,92.8818,DOWN,0
2011-05-04,93.03,95.06,81.1357,95.762,92.9224,DOWN,0
2011-05-05,91.54,91.94,81.2846,94.888,92.988,DOWN,0
2011-05-06,91.53,93.52,81.4282,93.694,93.0404,UP,1
2011-05-09,92.8,91.59,81.5697,92.776,93.0866,UP,1
2011-05-10,94.49,93.71,81.7173,92.678,93.1734,DOWN,0
2011-05-11,91.29,93.78,81.8523,92.33,93.218,DOWN,0
2011-05-12,90.36,90.81,81.9832,92.094,93.2342,DOWN,0
2011-05-13,87.72,90.28,82.0993,91.332,93.136,UP,1
2011-05-16,88.13,87.33,82.2065,90.398,93.0516,DOWN,0
2011-05-17,86.96,87.3,82.3055,88.892,92.9834,DOWN,0
2011-05-18,86.5,86.0,82.4039,87.934,92.8832,DOWN,0
2011-05-19,86.04,86.86,82.4963,87.07,92.8076,DOWN,0
2011-05-20,84.75,85.75,82.5801,86.476,92.7516,DOWN,0
2011-05-23,83.06,83.02,82.6552,85.462,92.657,UP,1
2011-05-24,83.45,83.8,82.726,84.76,92.5734,UP,1
2011-05-25,84.71,83.49,82.81,84.402,92.514,UP,1
2011-05-26,84.94,84.61,82.908,84.182,92.4746,UP,1
2011-05-27,85.74,85.38,83.009,84.38,92.4018,UP,1
2011-05-31,86.08,87.06,83.1152,84.984,92.3214,DOWN,0
2011-06-01,82.76,85.4998,83.201,84.846,92.1444,UP,1
2011-06-02,84.23,83.45,83.286,84.75,92.008,DOWN,0
2011-06-03,82.2,82.31,83.3671,84.202,91.8234,DOWN,0
2011-06-06,81.7,82.12,83.4471,83.394,91.5928,DOWN,0
2011-06-07,81.21,82.25,83.5275,82.42,91.3322,DOWN,0
2011-06-08,79.96,80.98,83.6122,81.86,91.0654,UP,1
2011-06-09,82.0,81.23,83.7105,81.414,90.8264,DOWN,0
2011-06-10,81.8,81.78,83.8052,81.334,90.5734,DOWN,0
2011-06-13,80.2,81.67,83.8924,81.034,90.2396,UP,1
2011-06-14,82.0,81.55,83.9793,81.192,89.9076,DOWN,0
2011-06-15,80.21,81.36,84.0654,81.242,89.527,DOWN,0
2011-06-16,79.27,80.1,84.1454,80.696,89.1482,DOWN,0
2011-06-17,78.53,80.48,84.2054,80.042,88.7786,UP,1
2011-06-20,80.06,78.28,84.267,80.014,88.4504,UP,1
2011-06-21,82.13,80.69,84.3345,80.04,88.1744,DOWN,0
2011-06-22,81.57,82.19,84.404,80.312,87.906,UP,1
2011-06-23,81.73,79.85,84.4722,80.804,87.6716,DOWN,0
2011-06-24,79.98,81.66,84.5354,81.094,87.3996,UP,1
2011-06-27,80.69,80.15,84.5998,81.22,87.1284,UP,1
2011-06-28,81.95,80.84,84.6606,81.184,86.8922,UP,1
2011-06-29,82.43,82.59,84.7226,81.356,86.7102,UP,1
2011-06-30,82.45,81.69,84.7846,81.5,86.5116,UP,1
2011-07-01,84.54,82.2,84.8591,82.412,86.3246,UP,1
2011-07-05,84.84,84.76,84.921,83.242,86.1164,DOWN,0
2011-07-06,84.59,84.77,84.9759,83.77,85.9138,UP,1
2011-07-07,86.44,85.45,85.0429,84.572,85.7026,DOWN,0
2011-07-08,86.11,84.63,85.1131,85.304,85.4896,DOWN,0
2011-07-11,83.49,84.96,85.1746,85.094,85.2412,DOWN,0
2011-07-12,81.65,82.89,85.2196,84.456,84.9242,UP,1
2011-07-13,81.89,82.53,85.2686,83.916,84.6142,DOWN,0
2011-07-14,81.43,82.1,85.3178,82.914,84.3432,UP,1
2011-07-15,81.69,81.81,85.3676,82.03,84.1164,DOWN,0
2011-07-18,79.8,81.22,85.4177,81.292,83.8816,UP,1
2011-07-19,80.88,80.75,85.4792,81.138,83.6686,DOWN,0
2011-07-20,80.48,81.63,85.5385,80.856,83.4222,UP,1
2011-07-21,82.3,81.18,85.5935,81.03,83.1784,DOWN,0
2011-07-22,81.24,81.13,85.6399,80.94,82.9774,UP,1
2011-07-25,81.89,80.29,85.6899,81.358,82.808,DOWN,0
2011-07-26,80.9,82.49,85.7176,81.362,82.6716,DOWN,0
2011-07-27,79.42,80.3,85.7382,81.15,82.4974,DOWN,0
2011-07-28,79.39,79.45,85.7618,80.568,82.346,DOWN,0
2011-07-29,78.51,78.14,85.778,80.022,82.1862,UP,1
2011-08-01,78.72,81.11,85.7961,79.388,82.0398,DOWN,0
2011-08-02,76.82,78.36,85.7994,78.572,81.8812,UP,1
2011-08-03,77.07,77.34,85.8045,78.102,81.7614,DOWN,0
2011-08-04,72.41,75.91,85.792,76.706,81.5406,UP,1
2011-08-05,72.66,73.49,85.7731,75.536,81.2996,DOWN,0
2011-08-08,67.05,69.28,85.7231,73.202,80.9418,UP,1
2011-08-09,70.93,69.14,85.6915,72.024,80.6456,DOWN,0
2011-08-10,67.99,69.5,85.6452,70.208,80.2838,UP,1
2011-08-11,73.48,68.78,85.6305,70.422,80.0982,UP,1
2011-08-12,74.97,75.69,85.6262,70.884,79.913,UP,1
2011-08-15,76.5,75.78,85.6312,72.774,79.799,DOWN,0
2011-08-16,75.16,75.67,85.623,73.62,79.6682,DOWN,0
2011-08-17,74.26,73.45,85.6126,74.874,79.5292,DOWN,0
2011-08-18,70.15,71.31,85.5766,74.208,79.333,DOWN,0
2011-08-19,69.01,69.18,85.5341,73.016,79.0732,UP,1
2011-08-22,70.0,70.74,85.4882,71.716,78.8372,UP,1
2011-08-23,72.66,70.48,85.456,71.216,78.6864,UP,1
2011-08-24,75.1,72.54,85.4381,71.384,78.5484,DOWN,0
2011-08-25,73.06,75.51,85.4141,71.966,78.4054,UP,1
2011-08-26,76.03,72.35,85.3996,73.37,78.3406,UP,1
2011-08-29,78.91,77.62,85.4002,75.152,78.3482,UP,1
2011-08-30,80.11,78.38,85.4165,76.642,78.3492,UP,1
2011-08-31,80.82,81.0,85.4382,77.786,78.323,DOWN,0
2011-09-01,79.89,80.73,85.4591,79.152,78.2894,DOWN,0
2011-09-02,78.03,77.52,85.4693,79.552,78.2154,DOWN,0
2011-09-06,77.14,74.98,85.4686,79.198,78.1586,UP,1
2011-09-07,79.35,78.97,85.4754,79.046,78.1318,DOWN,0
2011-09-08,77.26,78.42,85.4755,78.334,78.038,DOWN,0
2011-09-09,75.26,76.22,85.4701,77.408,77.8946,DOWN,0
2011-09-12,75.04,74.12,85.4641,76.81,77.7464,UP,1
2011-09-13,76.56,75.25,85.4669,76.694,77.5868,UP,1
2011-09-14,77.29,77.14,85.4775,76.282,77.4358,UP,1
2011-09-15,78.64,78.45,85.4972,76.558,77.3168,DOWN,0
2011-09-16,78.02,79.14,85.5066,77.11,77.1484,DOWN,0
2011-09-19,77.19,76.57,85.501,77.54,76.97,DOWN,0
2011-09-20,75.98,77.66,85.4894,77.424,76.8198,DOWN,0
2011-09-21,72.82,75.92,85.4583,76.53,76.6432,DOWN,0
2011-09-22,68.59,69.71,85.3941,74.52,76.3772,DOWN,0
2011-09-23,67.47,68.27,85.3284,72.41,76.098,UP,1
2011-09-26,68.44,68.36,85.2679,70.66,75.833,UP,1
2011-09-27,69.48,70.38,85.2046,69.36,75.6266,DOWN,0
2011-09-28,67.42,69.48,85.1321,68.28,75.3574,UP,1
2011-09-29,68.04,68.86,85.0596,68.17,75.1086,DOWN,0
2011-09-30,64.57,66.84,84.9747,67.59,74.754,DOWN,0
2011-10-03,61.72,63.9,84.8719,66.246,74.3636,UP,1
2011-10-04,63.48,60.73,84.7815,65.046,73.9954,UP,1
2011-10-05,66.16,63.74,84.6995,64.794,73.7006,UP,1
2011-10-06,66.57,65.78,84.61,64.5,73.4436,DOWN,0
2011-10-07,65.7,67.08,84.5188,64.726,73.1698,UP,1
2011-10-10,69.38,67.76,84.4478,66.258,72.9872,UP,1
2011-10-11,71.68,69.64,84.3883,67.898,72.8464,DOWN,0
2011-10-12,71.05,72.05,84.3259,68.876,72.731,DOWN,0
2011-10-13,69.8,70.79,84.2583,69.522,72.5856,UP,1
2011-10-14,71.39,70.89,84.1988,70.66,72.5652,DOWN,0
2011-10-17,69.57,71.09,84.1314,70.698,72.5034,UP,1
2011-10-18,70.13,69.48,84.0641,70.388,72.565,DOWN,0
2011-10-19,69.11,70.22,83.9945,70.0,72.5286,UP,1
2011-10-20,69.25,69.38,83.9196,69.89,72.5538,UP,1
2011-10-21,72.23,70.48,83.8595,70.058,72.5288,UP,1
2011-10-24,74.55,73.74,83.8105,71.054,72.5204,DOWN,0
2011-10-25,73.12,73.76,83.7532,71.652,72.4528,UP,1
2011-10-26,73.93,74.0,83.6946,72.616,72.4282,UP,1
2011-10-27,77.74,76.85,83.646,74.314,72.4978,UP,1
2011-10-28,78.67,77.17,83.592,75.602,72.6682,DOWN,0
2011-10-31,75.9,77.08,83.5239,75.872,72.806,DOWN,0
2011-11-01,73.7,72.62,83.4394,75.988,72.88,UP,1
2011-11-02,74.07,75.05,83.3628,76.016,72.9082,UP,1
2011-11-03,75.73,75.14,83.2951,75.614,72.9208,DOWN,0
2011-11-04,75.39,75.31,83.2259,74.958,72.9674,DOWN,0
2011-11-07,75.15,75.04,83.151,74.808,72.9498,UP,1
2011-11-08,75.63,75.42,83.0822,75.194,72.8842,DOWN,0
2011-11-09,72.78,73.75,82.9912,74.936,72.7376,UP,1
2011-11-10,73.58,73.73,82.9042,74.506,72.5928,UP,1
2011-11-11,75.79,74.12,82.8386,74.586,72.5108,DOWN,0
2011-11-14,74.7,75.9,82.7576,74.496,72.4442,UP,1
2011-11-15,76.33,74.68,82.6744,74.636,72.428,UP,1
2011-11-16,76.43,75.53,82.5861,75.366,72.3696,DOWN,0
2011-11-17,75.02,76.76,82.4938,75.654,72.3248,DOWN,0
2011-11-18,74.27,75.56,82.3991,75.35,72.305,DOWN,0
2011-11-21,72.68,72.84,82.2918,74.946,72.2578,DOWN,0
2011-11-22,71.92,72.07,82.184,74.064,72.165,UP,1
2011-11-23,74.72,75.57,82.0878,73.722,72.1136,DOWN,0
2011-11-25,73.64,74.64,81.9834,73.446,72.0136,UP,1
2011-11-28,76.5,76.13,81.8888,73.892,71.9832,DOWN,0
2011-11-29,75.84,76.57,81.7942,74.524,71.9562,UP,1
2011-11-30,79.25,78.26,81.7224,75.99,72.0216,DOWN,0
2011-12-01,78.73,78.65,81.6367,76.792,72.1398,DOWN,0
2011-12-02,77.69,79.49,81.5489,77.602,72.3218,UP,1
2011-12-05,78.14,78.97,81.4646,77.93,72.5352,UP,1
2011-12-06,78.38,78.15,81.4015,78.438,72.734,UP,1
2011-12-07,78.91,77.61,81.3547,78.37,72.9226,DOWN,0
2011-12-08,76.88,78.55,81.2946,78.0,73.1118,UP,1
2011-12-09,78.34,76.75,81.2338,78.13,73.3178,DOWN,0
2011-12-12,76.97,77.47,81.1679,77.896,73.5658,DOWN,0
2011-12-13,75.22,77.38,81.0987,77.264,73.8358,DOWN,0
2011-12-14,73.81,74.39,81.02,76.244,74.0424,DOWN,0
2011-12-15,73.72,74.95,80.9255,75.612,74.1936,DOWN,0
2011-12-16,73.65,74.3,80.832,74.674,74.3352,DOWN,0
2011-12-19,73.56,74.18,80.7479,73.992,74.4924,UP,1
2011-12-20,76.64,74.64,80.6736,74.276,74.6376,UP,1
2011-12-21,76.92,76.75,80.6091,74.898,74.7424,UP,1
2011-12-22,77.76,76.98,80.5601,75.706,74.8766,UP,1
2011-12-23,78.69,78.46,80.5146,76.714,75.0544,DOWN,0
2011-12-27,78.44,78.41,80.4687,77.69,75.1954,DOWN,0
2011-12-28,76.92,78.12,80.4149,77.746,75.3424,UP,1
2011-12-29,77.59,76.95,80.3683,77.88,75.4916,DOWN,0
2011-12-30,77.35,77.39,80.3081,77.798,75.6564,UP,1
2012-01-03,79.31,79.12,80.2542,77.922,75.8576,UP,1
2012-01-04,80.47,79.13,80.1985,78.328,76.0224,UP,1
2012-01-05,81.64,80.45,80.1514,79.272,76.1642,UP,1
2012-01-06,82.3,82.0,80.1058,80.214,76.3478,UP,1
2012-01-09,82.73,82.62,80.0533,81.29,76.5238,UP,1
2012-01-10,83.75,83.78,80.0008,82.178,76.644,UP,1
2012-01-11,84.5,83.41,79.9568,82.984,76.7606,DOWN,0
2012-01-12,84.44,83.47,79.9093,83.544,76.9314,UP,1
2012-01-13,84.66,83.88,79.8603,84.016,77.1506,UP,1
2012-01-17,84.91,85.11,79.8004,84.452,77.3674,UP,1
2012-01-18,86.22,84.89,79.7385,84.946,77.5772,UP,1
