ticker,LHX US Equity,LHX US Equity,LHX US Equity,LHX US Equity,LHX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-12-11,49.31,49.01,44.7452,48.566,48.1102,DOWN,0
2012-12-12,49.06,49.5,44.7736,48.782,48.067,DOWN,0
2012-12-13,48.8,48.92,44.8002,48.936,48.0254,DOWN,0
2012-12-14,48.17,48.51,44.8229,48.872,47.961,UP,1
2012-12-17,48.64,48.44,44.8465,48.796,47.9026,UP,1
2012-12-18,49.7,48.7,44.876,48.874,47.8742,UP,1
2012-12-19,50.1,49.71,44.9085,49.082,47.8368,DOWN,0
2012-12-20,49.9,50.0,44.9447,49.302,47.801,DOWN,0
2012-12-21,49.67,49.37,44.9799,49.602,47.7724,DOWN,0
2012-12-24,49.54,49.35,45.0112,49.782,47.746,DOWN,0
2012-12-26,49.39,49.51,45.04,49.72,47.7168,DOWN,0
2012-12-27,49.12,49.4,45.0678,49.524,47.7224,DOWN,0
2012-12-28,48.31,48.83,45.0899,49.206,47.7514,UP,1
2012-12-31,48.96,48.25,45.1156,49.064,47.7914,UP,1
2013-01-02,50.21,49.87,45.1456,49.198,47.8528,DOWN,0
2013-01-03,49.44,50.21,45.1708,49.208,47.9026,UP,1
2013-01-04,49.88,49.58,45.1984,49.36,47.9736,UP,1
2013-01-07,50.07,49.59,45.2288,49.712,48.0486,DOWN,0
2013-01-08,48.91,49.37,45.2542,49.702,48.1034,UP,1
2013-01-09,50.0,49.12,45.2856,49.66,48.1704,UP,1
2013-01-10,50.04,50.28,45.3156,49.78,48.23,DOWN,0
2013-01-11,49.75,50.29,45.3392,49.754,48.2822,DOWN,0
2013-01-14,49.19,49.67,45.3615,49.578,48.3504,UP,1
2013-01-15,49.65,48.95,45.3859,49.726,48.3902,DOWN,0
2013-01-16,49.49,49.56,45.4097,49.624,48.4308,UP,1
2013-01-17,49.73,49.86,45.433,49.562,48.4578,UP,1
2013-01-18,49.94,49.75,45.4542,49.6,48.4716,DOWN,0
2013-01-22,49.85,50.03,45.4781,49.732,48.5036,DOWN,0
2013-01-23,49.55,49.95,45.5038,49.712,48.5354,DOWN,0
2013-01-24,49.48,49.59,45.5309,49.71,48.552,UP,1
2013-01-25,49.49,49.5,45.5595,49.662,48.579,DOWN,0
2013-01-28,49.25,49.72,45.5909,49.524,48.6052,DOWN,0
2013-01-29,47.09,48.82,45.6073,48.972,48.6098,DOWN,0
2013-01-30,46.9,46.78,45.6201,48.442,48.6218,DOWN,0
2013-01-31,46.2,46.86,45.629,47.786,48.6174,UP,1
2013-02-01,46.28,46.04,45.6411,47.144,48.6112,DOWN,0
2013-02-04,45.68,46.01,45.6462,46.43,48.5994,UP,1
2013-02-05,46.31,45.82,45.6547,46.274,48.6004,UP,1
2013-02-06,46.5,46.1,45.6661,46.194,48.5938,UP,1
2013-02-07,46.53,46.56,45.6783,46.26,48.593,UP,1
2013-02-08,46.62,46.69,45.6934,46.328,48.5924,DOWN,0
2013-02-11,46.54,46.53,45.707,46.5,48.5832,UP,1
2013-02-12,46.75,46.59,45.7162,46.588,48.5734,UP,1
2013-02-13,47.1,46.84,45.725,46.708,48.5728,UP,1
2013-02-14,47.74,46.96,45.7355,46.95,48.5992,DOWN,0
2013-02-15,47.61,47.94,45.7458,47.148,48.5992,UP,1
2013-02-19,47.65,47.57,45.7616,47.37,48.5926,DOWN,0
2013-02-20,47.46,47.18,45.7853,47.512,48.5812,DOWN,0
2013-02-21,47.0,47.21,45.8107,47.492,48.5514,UP,1
2013-02-22,47.98,47.13,45.8455,47.54,48.5306,DOWN,0
2013-02-25,47.1,48.26,45.875,47.438,48.4864,UP,1
2013-02-26,47.31,47.09,45.9035,47.37,48.4514,UP,1
2013-02-27,48.06,47.34,45.9368,47.49,48.4366,UP,1
2013-02-28,48.07,47.92,45.9705,47.704,48.4346,DOWN,0
2013-03-01,47.71,47.85,46.0029,47.65,48.416,DOWN,0
2013-03-04,47.33,47.51,46.0362,47.696,48.3686,DOWN,0
2013-03-05,47.23,47.33,46.0713,47.68,48.3112,DOWN,0
2013-03-06,45.73,46.79,46.1018,47.214,48.2278,UP,1
2013-03-07,45.74,45.75,46.1357,46.748,48.1492,DOWN,0
2013-03-08,45.42,45.94,46.1707,46.29,48.0668,DOWN,0
2013-03-11,44.82,45.38,46.1965,45.788,47.9754,UP,1
2013-03-12,44.93,44.8,46.2222,45.328,47.8916,UP,1
2013-03-13,45.26,44.94,46.2474,45.234,47.8306,DOWN,0
2013-03-14,44.89,45.44,46.276,45.064,47.7492,DOWN,0
2013-03-15,44.36,44.74,46.3009,44.852,47.6322,DOWN,0
2013-03-18,44.3,43.92,46.3213,44.748,47.5294,UP,1
2013-03-19,44.61,44.47,46.3465,44.684,47.424,UP,1
2013-03-20,44.98,44.89,46.3725,44.628,47.3222,DOWN,0
2013-03-21,44.13,44.58,46.3976,44.476,47.2266,DOWN,0
2013-03-22,43.99,44.26,46.4196,44.402,47.1064,UP,1
2013-03-25,44.63,44.05,46.4427,44.468,46.9982,UP,1
2013-03-26,44.9,44.82,46.4627,44.526,46.9012,UP,1
2013-03-27,45.29,44.66,46.4858,44.588,46.8232,UP,1
2013-03-28,46.34,45.35,46.5132,45.03,46.757,DOWN,0
2013-04-01,46.04,46.29,46.5424,45.44,46.688,UP,1
2013-04-02,46.25,46.36,46.5695,45.764,46.6184,DOWN,0
2013-04-03,45.8,46.32,46.5964,45.944,46.5356,DOWN,0
2013-04-04,45.27,45.64,46.6188,45.94,46.444,DOWN,0
2013-04-05,44.52,44.76,46.6352,45.576,46.3434,UP,1
2013-04-08,44.74,44.67,46.6507,45.316,46.2486,UP,1
2013-04-09,44.95,44.67,46.6661,45.056,46.1578,UP,1
2013-04-10,45.81,45.15,46.684,45.058,46.089,UP,1
2013-04-11,46.56,45.68,46.7117,45.316,46.0784,DOWN,0
2013-04-12,44.06,44.8,46.725,45.224,46.0216,DOWN,0
2013-04-15,42.8,43.78,46.7355,44.836,45.9536,DOWN,0
2013-04-16,42.36,42.97,46.743,44.318,45.8752,DOWN,0
2013-04-17,41.71,42.21,46.7435,43.498,45.7958,DOWN,0
2013-04-18,41.66,41.63,46.7472,42.518,45.7028,UP,1
2013-04-19,41.98,41.75,46.7478,42.102,45.6124,UP,1
2013-04-22,42.74,42.04,46.7537,42.09,45.5366,UP,1
2013-04-23,43.1,42.99,46.758,42.238,45.4662,UP,1
2013-04-24,43.58,43.12,46.7597,42.612,45.407,UP,1
2013-04-25,44.26,43.78,46.7712,43.132,45.3572,DOWN,0
2013-04-26,43.93,44.18,46.7844,43.522,45.2938,UP,1
2013-04-29,44.59,44.18,46.8041,43.892,45.2308,UP,1
2013-04-30,46.2,44.99,46.8325,44.512,45.2026,DOWN,0
2013-05-01,45.22,45.92,46.8574,44.84,45.154,UP,1
2013-05-02,45.9,45.41,46.8826,45.168,45.1228,UP,1
2013-05-03,46.47,46.39,46.913,45.676,45.1122,UP,1
2013-05-06,46.6,46.42,46.9437,46.078,45.0846,UP,1
2013-05-07,47.2,46.68,46.973,46.278,45.0866,UP,1
2013-05-08,48.29,47.06,47.0056,46.892,45.1062,UP,1
2013-05-09,48.52,48.26,47.0419,47.416,45.1154,UP,1
2013-05-10,48.79,48.57,47.0822,47.88,45.1298,UP,1
2013-05-13,48.99,49.04,47.1274,48.358,45.1554,UP,1
2013-05-14,49.29,48.87,47.1721,48.776,45.1946,UP,1
2013-05-15,49.82,49.27,47.215,49.082,45.2464,DOWN,0
2013-05-16,49.43,49.71,47.2496,49.264,45.3204,UP,1
2013-05-17,50.46,49.31,47.2911,49.598,45.4148,DOWN,0
2013-05-20,50.36,50.3,47.3346,49.872,45.5136,DOWN,0
2013-05-21,50.17,50.55,47.3739,50.048,45.6206,DOWN,0
2013-05-22,49.9,50.41,47.4115,50.064,45.72,UP,1
2013-05-23,50.1,49.43,47.4456,50.198,45.8168,UP,1
2013-05-24,50.37,49.88,47.4772,50.18,45.9264,UP,1
2013-05-28,51.23,50.81,47.5087,50.354,46.0638,DOWN,0
2013-05-29,51.16,50.57,47.5388,50.552,46.201,DOWN,0
2013-05-30,51.03,51.06,47.5661,50.778,46.3294,DOWN,0
2013-05-31,50.13,50.95,47.5886,50.784,46.4324,UP,1
2013-06-03,50.46,50.23,47.6123,50.802,46.559,DOWN,0
2013-06-04,50.08,50.49,47.6348,50.572,46.6808,DOWN,0
2013-06-05,49.53,50.02,47.6531,50.246,46.7788,UP,1
2013-06-06,50.11,49.66,47.6736,50.062,46.883,UP,1
2013-06-07,50.35,50.32,47.6936,50.106,46.9842,DOWN,0
2013-06-10,50.35,50.45,47.7131,50.084,47.0644,DOWN,0
2013-06-11,49.8,49.91,47.7297,50.028,47.1396,DOWN,0
2013-06-12,49.05,50.07,47.7441,49.932,47.1956,UP,1
2013-06-13,49.99,49.09,47.7608,49.908,47.2794,DOWN,0
2013-06-14,49.82,49.84,47.7773,49.802,47.3704,UP,1
2013-06-17,49.85,50.03,47.7914,49.702,47.477,UP,1
2013-06-18,50.09,49.95,47.8055,49.76,47.584,DOWN,0
2013-06-19,49.85,50.23,47.817,49.92,47.682,DOWN,0
2013-06-20,48.45,49.53,47.8238,49.612,47.7348,UP,1
2013-06-21,48.58,48.88,47.8315,49.364,47.7752,DOWN,0
2013-06-24,47.82,48.2,47.8366,48.958,47.8504,UP,1
2013-06-25,48.12,48.28,47.8467,48.564,47.9568,UP,1
2013-06-26,48.85,48.47,47.8562,48.364,48.0866,UP,1
2013-06-27,49.46,49.08,47.868,48.566,48.2416,DOWN,0
2013-06-28,49.25,49.32,47.8803,48.7,48.3934,UP,1
2013-07-01,49.96,49.68,47.8913,49.128,48.553,DOWN,0
2013-07-02,49.32,49.79,47.8938,49.368,48.6846,DOWN,0
2013-07-03,49.08,49.05,47.8915,49.414,48.8042,UP,1
2013-07-05,49.56,49.36,47.8867,49.434,48.9238,UP,1
2013-07-08,49.7,49.68,47.8842,49.524,49.0326,UP,1
2013-07-09,49.9,49.82,47.8822,49.512,49.152,UP,1
2013-07-10,50.17,49.5,47.88,49.682,49.2636,UP,1
2013-07-11,51.06,50.73,47.8818,50.078,49.3608,UP,1
2013-07-12,51.76,51.2,47.8848,50.518,49.4916,UP,1
2013-07-15,51.85,51.92,47.888,50.948,49.6106,DOWN,0
2013-07-16,51.8,51.74,47.8918,51.328,49.7172,UP,1
2013-07-17,51.83,52.0,47.8969,51.66,49.8218,UP,1
2013-07-18,52.45,51.86,47.9025,51.938,49.9268,UP,1
2013-07-19,52.7,52.46,47.9099,52.126,50.015,DOWN,0
2013-07-22,52.66,52.62,47.9188,52.288,50.0978,DOWN,0
2013-07-23,52.42,52.76,47.9239,52.412,50.1704,UP,1
2013-07-24,52.8,52.59,47.9301,52.606,50.2466,UP,1
2013-07-25,53.16,52.75,47.9403,52.748,50.324,DOWN,0
2013-07-26,52.74,52.86,47.9442,52.756,50.3824,UP,1
2013-07-29,52.83,52.63,47.9499,52.79,50.4504,UP,1
2013-07-30,56.97,53.89,47.9792,53.7,50.5806,UP,1
2013-07-31,57.07,57.01,48.0103,54.554,50.7148,UP,1
2013-08-01,57.49,57.36,48.0435,55.42,50.8612,DOWN,0
2013-08-02,57.12,56.75,48.0849,56.296,51.0056,UP,1
2013-08-05,57.75,57.0,48.1393,57.28,51.1586,DOWN,0
2013-08-06,57.29,57.75,48.191,57.344,51.297,DOWN,0
2013-08-07,57.0,57.13,48.2403,57.33,51.4124,UP,1
2013-08-08,57.63,57.37,48.2937,57.358,51.5418,UP,1
2013-08-09,57.65,57.57,48.3503,57.464,51.6742,UP,1
2013-08-12,57.67,57.28,48.407,57.448,51.825,UP,1
2013-08-13,58.27,57.86,48.4675,57.644,51.9812,DOWN,0
2013-08-14,58.22,58.25,48.5254,57.888,52.144,DOWN,0
2013-08-15,56.93,57.44,48.5747,57.748,52.292,UP,1
2013-08-16,57.29,56.8,48.6255,57.676,52.4356,DOWN,0
2013-08-19,56.44,57.35,48.6788,57.43,52.5574,DOWN,0
2013-08-20,56.36,56.64,48.7223,57.048,52.6776,DOWN,0
2013-08-21,56.09,56.07,48.7654,56.622,52.8034,UP,1
2013-08-22,56.55,56.34,48.8063,56.546,52.9534,UP,1
2013-08-23,56.97,56.75,48.8449,56.482,53.093,UP,1
2013-08-26,57.02,56.99,48.8887,56.598,53.237,DOWN,0
2013-08-27,55.66,56.39,48.9272,56.458,53.3532,UP,1
2013-08-28,56.22,55.66,48.9651,56.484,53.4758,UP,1
2013-08-29,56.5,56.02,49.0069,56.474,53.6088,UP,1
2013-08-30,56.63,56.44,49.0503,56.406,53.7724,UP,1
2013-09-03,57.56,57.32,49.1038,56.514,53.952,UP,1
2013-09-04,58.22,57.75,49.1634,57.026,54.16,UP,1
2013-09-05,58.43,58.12,49.2235,57.468,54.3662,DOWN,0
2013-09-06,57.28,58.01,49.2769,57.624,54.5348,UP,1
2013-09-09,57.74,57.43,49.3343,57.846,54.7004,UP,1
2013-09-10,58.07,57.91,49.3933,57.948,54.8768,UP,1
2013-09-11,58.31,58.12,49.4507,57.966,55.0438,DOWN,0
2013-09-12,58.21,58.16,49.5089,57.922,55.2216,DOWN,0
2013-09-13,57.93,58.37,49.5653,58.052,55.3986,UP,1
2013-09-16,58.38,58.43,49.6222,58.18,55.575,UP,1
2013-09-17,58.99,58.38,49.681,58.364,55.7608,DOWN,0
2013-09-18,58.4,58.83,49.7373,58.382,55.9308,DOWN,0
2013-09-19,57.98,58.6,49.7951,58.336,56.087,UP,1
2013-09-20,58.15,57.99,49.8478,58.38,56.2288,DOWN,0
2013-09-23,57.97,58.0,49.8978,58.298,56.353,UP,1
2013-09-24,58.02,58.0,49.9477,58.104,56.4764,UP,1
2013-09-25,59.46,58.39,50.0026,58.316,56.6296,DOWN,0
2013-09-26,59.17,59.36,50.0533,58.554,56.7764,UP,1
2013-09-27,59.23,58.79,50.1029,58.77,56.912,UP,1
2013-09-30,59.3,58.74,50.1541,59.036,57.044,UP,1
2013-10-01,59.77,59.04,50.209,59.386,57.1862,DOWN,0
2013-10-02,58.93,59.28,50.2628,59.28,57.3164,DOWN,0
2013-10-03,58.38,58.72,50.3115,59.122,57.428,UP,1
2013-10-04,59.59,58.62,50.3609,59.194,57.5566,DOWN,0
2013-10-07,58.47,58.99,50.4028,59.028,57.6712,DOWN,0
2013-10-08,58.0,58.54,50.4433,58.674,57.7746,UP,1
2013-10-09,58.09,58.0,50.4854,58.506,57.797,UP,1
2013-10-10,59.6,58.73,50.5357,58.75,57.8476,DOWN,0
2013-10-11,59.3,59.47,50.5852,58.692,57.8838,UP,1
2013-10-14,59.73,58.8,50.6383,58.944,57.936,DOWN,0
2013-10-15,58.97,59.48,50.6916,59.138,57.9604,DOWN,0
2013-10-16,58.77,59.35,50.7406,59.274,57.99,UP,1
2013-10-17,59.11,58.66,50.7851,59.176,58.0322,UP,1
2013-10-18,59.5,59.49,50.8354,59.216,58.0696,UP,1
2013-10-21,59.61,59.7,50.8841,59.192,58.1088,UP,1
2013-10-22,61.08,59.66,50.9391,59.614,58.177,DOWN,0
2013-10-23,60.96,60.86,50.9994,60.052,58.2308,DOWN,0
2013-10-24,60.06,60.85,51.0497,60.242,58.2676,DOWN,0
2013-10-25,59.61,60.06,51.0975,60.264,58.3212,DOWN,0
2013-10-28,59.4,59.7,51.1458,60.222,58.3634,UP,1
2013-10-29,62.76,59.84,51.2136,60.558,58.4898,DOWN,0
2013-10-30,62.14,62.68,51.2761,60.794,58.6054,DOWN,0
2013-10-31,61.96,62.0,51.3384,61.174,58.7228,DOWN,0
2013-11-01,61.72,62.0,51.3984,61.596,58.8262,UP,1
2013-11-04,62.11,61.91,51.4592,62.138,58.929,UP,1
2013-11-05,62.17,61.9,51.5208,62.02,59.032,UP,1
2013-11-06,62.74,62.32,51.5868,62.14,59.1736,DOWN,0
2013-11-07,62.45,62.93,51.6516,62.238,59.2982,UP,1
2013-11-08,63.62,62.49,51.7223,62.618,59.4406,DOWN,0
2013-11-11,63.56,63.61,51.7938,62.908,59.5792,DOWN,0
2013-11-12,63.34,63.51,51.8751,63.142,59.6948,UP,1
2013-11-13,63.86,63.06,51.9599,63.366,59.8076,UP,1
2013-11-14,64.35,63.84,52.0506,63.746,59.926,UP,1
2013-11-15,64.42,64.15,52.1413,63.906,60.0688,DOWN,0
2013-11-18,64.19,64.63,52.2339,64.032,60.1978,DOWN,0
2013-11-19,63.63,63.77,52.3205,64.09,60.309,DOWN,0
2013-11-20,63.59,63.7,52.4059,64.036,60.4146,UP,1
2013-11-21,64.76,64.01,52.4971,64.118,60.5456,UP,1
2013-11-22,65.49,64.65,52.5914,64.332,60.6968,DOWN,0
2013-11-25,64.44,65.29,52.6809,64.382,60.818,UP,1
2013-11-26,64.51,64.38,52.7697,64.558,60.9284,UP,1
2013-11-27,64.81,64.8,52.8583,64.802,61.0566,DOWN,0
2013-11-29,64.51,64.75,52.9421,64.752,61.1872,DOWN,0
2013-12-02,64.04,64.62,53.0243,64.462,61.305,UP,1
2013-12-03,64.21,64.05,53.1071,64.416,61.4298,UP,1
2013-12-04,64.72,64.07,53.1934,64.458,61.5638,UP,1
2013-12-05,64.81,64.56,53.2824,64.458,61.6708,UP,1
2013-12-06,66.42,65.02,53.3746,64.84,61.8158,UP,1
2013-12-09,66.63,66.37,53.4723,65.358,61.9638,DOWN,0
2013-12-10,65.61,66.28,53.5638,65.638,62.09,DOWN,0
2013-12-11,65.52,65.63,53.6511,65.798,62.205,DOWN,0
2013-12-12,65.32,65.46,53.7373,65.9,62.3328,UP,1
2013-12-13,65.55,65.59,53.8265,65.726,62.4762,UP,1
2013-12-16,66.4,65.68,53.9219,65.68,62.6124,UP,1
2013-12-17,66.51,66.31,54.0183,65.86,62.7732,UP,1
2013-12-18,67.52,66.61,54.1272,66.26,62.9636,UP,1
2013-12-19,67.96,67.36,54.2383,66.788,63.161,UP,1
2013-12-20,68.74,67.9,54.3549,67.426,63.3438,UP,1
2013-12-23,69.07,69.14,54.4762,67.96,63.5392,DOWN,0
2013-12-24,68.97,69.22,54.5964,68.452,63.724,UP,1
2013-12-26,69.67,68.92,54.7184,68.882,63.938,UP,1
2013-12-27,70.16,70.73,54.8448,69.322,64.1658,DOWN,0
2013-12-30,69.79,70.21,54.9719,69.532,64.3794,UP,1
2013-12-31,69.81,70.0,55.0995,69.68,64.5856,DOWN,0
2014-01-02,68.48,69.63,55.2188,69.582,64.763,UP,1
2014-01-03,69.3,68.61,55.3404,69.508,64.9274,DOWN,0
2014-01-06,68.8,69.13,55.4638,69.236,65.0842,UP,1
2014-01-07,69.01,68.75,55.5889,69.08,65.2632,DOWN,0
2014-01-08,67.91,68.73,55.7053,68.7,65.4292,UP,1
2014-01-09,68.37,68.26,55.8226,68.678,65.6086,UP,1
2014-01-10,68.96,68.64,55.941,68.61,65.7326,DOWN,0
2014-01-13,67.95,68.63,56.049,68.44,65.8488,UP,1
2014-01-14,69.29,67.81,56.1653,68.496,65.9954,UP,1
2014-01-15,70.04,69.25,56.2842,68.922,66.1618,UP,1
2014-01-16,70.59,69.76,56.4082,69.366,66.3314,DOWN,0
2014-01-17,70.54,70.65,56.5345,69.682,66.4988,DOWN,0
2014-01-21,70.5,71.0,56.6644,70.192,66.654,UP,1
2014-01-22,70.84,70.5,56.7949,70.502,66.8218,DOWN,0
2014-01-23,69.76,70.34,56.919,70.446,66.9446,DOWN,0
2014-01-24,68.06,69.44,57.0302,69.94,67.0346,UP,1
2014-01-27,68.7,68.31,57.1409,69.572,67.1418,UP,1
2014-01-28,70.44,72.2499,57.2728,69.56,67.2734,UP,1
2014-01-29,70.48,70.17,57.4112,69.488,67.396,DOWN,0
2014-01-30,69.77,69.0,57.5483,69.49,67.503,DOWN,0
2014-01-31,69.34,69.03,57.6864,69.746,67.606,DOWN,0
2014-02-03,67.24,69.34,57.8143,69.454,67.6782,UP,1
2014-02-04,67.33,67.46,57.9411,68.832,67.753,UP,1
2014-02-05,67.97,67.17,58.0672,68.33,67.8172,UP,1
2014-02-06,68.91,68.05,58.1963,68.158,67.8856,UP,1
2014-02-07,70.92,69.08,58.333,68.474,68.0152,UP,1
2014-02-10,71.07,70.7,58.467,69.24,68.1464,UP,1
2014-02-11,71.3,70.79,58.6039,70.034,68.2762,UP,1
2014-02-12,71.57,71.56,58.7388,70.754,68.4174,UP,1
2014-02-13,71.69,71.26,58.8662,71.31,68.5704,UP,1
2014-02-14,72.0,71.69,59.0001,71.526,68.7262,UP,1
2014-02-18,73.96,72.0,59.1404,72.104,68.911,DOWN,0
2014-02-19,72.57,73.57,59.2709,72.358,69.0662,UP,1
2014-02-20,72.64,72.74,59.4011,72.572,69.1906,UP,1
2014-02-21,72.85,72.9,59.5294,72.804,69.315,DOWN,0
2014-02-24,72.67,72.89,59.6513,72.938,69.4562,DOWN,0
2014-02-25,72.27,72.63,59.77,72.6,69.5912,UP,1
2014-02-26,72.47,72.63,59.8884,72.58,69.7342,UP,1
2014-02-27,74.07,72.48,60.0138,72.866,69.9046,DOWN,0
2014-02-28,73.82,74.05,60.1365,73.06,70.053,DOWN,0
2014-03-03,73.79,73.03,60.2563,73.284,70.1986,UP,1
2014-03-04,74.7,74.71,60.3827,73.77,70.3422,DOWN,0
2014-03-05,74.56,74.75,60.5032,74.188,70.4742,UP,1
2014-03-06,74.81,74.7,60.6254,74.336,70.5956,DOWN,0
2014-03-07,74.72,74.5,60.7482,74.516,70.7086,UP,1
2014-03-10,75.03,74.51,60.8738,74.764,70.8298,DOWN,0
2014-03-11,74.62,75.03,60.9964,74.748,70.9288,DOWN,0
2014-03-12,74.14,73.98,61.1153,74.664,71.0084,DOWN,0
2014-03-13,73.24,74.37,61.2253,74.35,71.0774,DOWN,0
2014-03-14,72.56,73.06,61.3323,73.918,71.1324,UP,1
2014-03-17,73.59,72.28,61.4451,73.63,71.2346,UP,1
2014-03-18,73.91,73.57,61.564,73.488,71.3268,UP,1
2014-03-19,74.06,73.87,61.682,73.472,71.432,UP,1
2014-03-20,74.3,73.93,61.8031,73.684,71.5378,DOWN,0
2014-03-21,73.55,75.11,61.9232,73.882,71.6506,DOWN,0
2014-03-24,72.63,73.84,62.0358,73.69,71.7358,UP,1
2014-03-25,73.17,73.42,62.1499,73.542,71.82,DOWN,0
2014-03-26,72.29,73.66,62.2596,73.188,71.9068,DOWN,0
2014-03-27,71.96,72.29,62.3704,72.72,71.9602,DOWN,0
2014-03-28,71.88,72.22,62.4846,72.386,71.997,UP,1
2014-03-31,73.16,73.3,62.6004,72.492,72.0484,UP,1
2014-04-01,73.82,73.25,62.7204,72.622,72.114,UP,1
2014-04-02,74.87,73.83,62.8455,73.138,72.2014,DOWN,0
2014-04-03,74.19,75.03,62.966,73.584,72.2684,DOWN,0
2014-04-04,72.43,74.61,63.0789,73.694,72.3218,DOWN,0
2014-04-07,71.35,72.36,63.1934,73.332,72.3876,UP,1
2014-04-08,71.46,71.25,63.3078,72.86,72.4428,UP,1
2014-04-09,72.34,71.67,63.4304,72.354,72.4808,DOWN,0
2014-04-10,69.91,72.2,63.5394,71.498,72.4694,DOWN,0
2014-04-11,69.58,69.67,63.643,70.928,72.4656,DOWN,0
2014-04-14,69.34,70.0,63.7424,70.526,72.4656,UP,1
2014-04-15,70.47,69.69,63.8485,70.328,72.5302,UP,1
2014-04-16,71.41,70.93,63.9558,70.142,72.6118,UP,1
2014-04-17,72.22,71.39,64.0703,70.604,72.6968,UP,1
2014-04-21,72.37,72.55,64.1867,71.162,72.766,UP,1
2014-04-22,72.75,72.46,64.3027,71.844,72.8026,UP,1
2014-04-23,72.76,72.9,64.418,72.302,72.8364,DOWN,0
2014-04-24,72.14,73.02,64.5292,72.448,72.8532,DOWN,0
2014-04-25,71.62,72.01,64.6364,72.328,72.8542,DOWN,0
2014-04-28,71.38,72.03,64.738,72.13,72.848,UP,1
2014-04-29,72.64,73.06,64.8424,72.108,72.8608,UP,1
2014-04-30,73.52,72.77,64.9508,72.26,72.852,DOWN,0
2014-05-01,73.48,73.34,65.0592,72.528,72.8702,DOWN,0
2014-05-02,73.37,73.55,65.1669,72.878,72.8848,UP,1
2014-05-05,73.55,73.13,65.2724,73.312,72.8988,UP,1
2014-05-06,73.71,73.67,65.3774,73.526,72.9196,UP,1
2014-05-07,74.87,73.91,65.4885,73.796,72.9716,UP,1
2014-05-08,74.94,74.7,65.6011,74.088,73.021,DOWN,0
2014-05-09,74.84,74.61,65.7113,74.382,73.0364,UP,1
2014-05-12,75.85,75.13,65.8247,74.842,73.077,UP,1
2014-05-13,75.89,75.75,65.9405,75.278,73.119,DOWN,0
2014-05-14,75.57,75.88,66.0542,75.418,73.1364,DOWN,0
2014-05-15,74.89,75.17,66.1438,75.408,73.143,UP,1
2014-05-16,75.24,74.78,66.2346,75.488,73.1516,UP,1
2014-05-19,75.41,74.91,66.3242,75.4,73.1654,DOWN,0
2014-05-20,75.24,75.2,66.4148,75.27,73.1696,UP,1
2014-05-21,75.72,75.45,66.5047,75.3,73.1916,UP,1
2014-05-22,76.03,76.0,66.5984,75.528,73.2294,UP,1
2014-05-23,76.75,76.01,66.6971,75.83,73.2996,UP,1
2014-05-27,77.44,79.3,66.7962,76.236,73.3972,DOWN,0
2014-05-28,76.96,77.09,66.8927,76.58,73.4646,UP,1
2014-05-29,77.0,77.28,66.9894,76.836,73.5264,UP,1
2014-05-30,77.25,77.11,67.0843,77.08,73.5902,DOWN,0
2014-06-02,77.18,77.25,67.1791,77.166,73.6478,DOWN,0
2014-06-03,75.56,76.82,67.2722,76.79,73.688,UP,1
2014-06-04,75.73,76.45,67.3644,76.544,73.75,UP,1
2014-06-05,76.49,76.15,67.4647,76.442,73.8164,UP,1
2014-06-06,77.35,76.59,67.5696,76.462,73.9176,UP,1
2014-06-09,77.55,77.17,67.6769,76.536,74.0294,DOWN,0
2014-06-10,77.46,77.11,67.7815,76.916,74.141,DOWN,0
2014-06-11,77.38,77.13,67.8835,77.246,74.2254,DOWN,0
2014-06-12,76.26,77.15,67.9797,77.2,74.2742,DOWN,0
2014-06-13,75.99,76.69,68.0814,76.928,74.2966,DOWN,0
2014-06-16,75.75,75.79,68.179,76.568,74.3278,DOWN,0
2014-06-17,75.7,75.75,68.275,76.216,74.3932,DOWN,0
2014-06-18,75.58,75.81,68.3698,75.856,74.4778,DOWN,0
2014-06-19,75.5,75.9,68.4595,75.704,74.5586,UP,1
2014-06-20,75.78,75.8,68.5473,75.662,74.6274,DOWN,0
2014-06-23,75.61,75.7,68.6332,75.634,74.7414,DOWN,0
2014-06-24,75.04,75.58,68.722,75.502,74.8506,DOWN,0
2014-06-25,75.02,74.9,68.8084,75.39,74.9642,UP,1
2014-06-26,75.51,74.9,68.8956,75.392,75.065,UP,1
2014-06-27,75.98,75.55,68.9839,75.432,75.1564,DOWN,0
2014-06-30,75.75,75.82,69.0716,75.46,75.227,UP,1
2014-07-01,76.0,76.0,69.162,75.652,75.2996,DOWN,0
2014-07-02,75.63,75.75,69.2482,75.774,75.3572,UP,1
2014-07-03,76.18,75.72,69.3342,75.908,75.4256,DOWN,0
2014-07-07,73.71,75.81,69.4107,75.454,75.457,DOWN,0
2014-07-08,73.4,73.75,69.4878,74.984,75.4926,DOWN,0
2014-07-09,73.35,73.47,69.5638,74.454,75.532,DOWN,0
2014-07-10,73.23,71.52,69.6401,73.974,75.5438,DOWN,0
2014-07-11,73.04,73.41,69.7152,73.346,75.5342,UP,1
2014-07-14,73.13,73.77,69.7836,73.23,75.5272,UP,1
2014-07-15,73.16,73.13,69.8535,73.182,75.523,UP,1
2014-07-16,73.53,73.65,69.925,73.218,75.5226,DOWN,0
