ticker,WRB US Equity,WRB US Equity,WRB US Equity,WRB US Equity,WRB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2016-09-15,25.4756,25.36,24.5971,25.4987,26.0024,DOWN,0
2016-09-16,25.0311,25.1378,24.597,25.4347,25.9819,UP,1
2016-09-19,25.3956,25.1244,24.5982,25.3556,25.9637,UP,1
2016-09-20,25.5556,25.52,24.6015,25.3636,25.9453,UP,1
2016-09-21,25.7422,25.6178,24.6037,25.44,25.9322,UP,1
2016-09-22,26.0267,25.8356,24.6086,25.5502,25.9244,DOWN,0
2016-09-23,25.5778,25.88,24.6129,25.6596,25.9072,DOWN,0
2016-09-26,25.4089,25.4933,24.6185,25.6622,25.8886,UP,1
2016-09-27,25.7289,25.4356,24.6259,25.6969,25.8793,UP,1
2016-09-28,25.9378,25.7822,24.6357,25.736,25.8773,DOWN,0
2016-09-29,25.5644,25.8222,24.6427,25.6436,25.8686,UP,1
2016-09-30,25.6711,25.6222,24.6505,25.6622,25.8636,DOWN,0
2016-10-03,25.5289,25.5378,24.6574,25.6862,25.85,UP,1
2016-10-04,25.5867,25.4578,24.6661,25.6578,25.842,UP,1
2016-10-05,25.6044,25.7556,24.6769,25.5911,25.8321,UP,1
2016-10-06,25.6222,25.5822,24.6873,25.6027,25.8257,DOWN,0
2016-10-07,25.6222,25.6267,24.6968,25.5929,25.8167,UP,1
2016-10-10,25.7378,25.7244,24.7061,25.6347,25.8142,DOWN,0
2016-10-11,25.5511,25.6622,24.7108,25.6276,25.8085,UP,1
2016-10-12,25.8578,25.6133,24.7169,25.6782,25.809,DOWN,0
2016-10-13,25.7689,25.7644,24.7211,25.7076,25.8047,UP,1
2016-10-14,25.9689,25.9378,24.7269,25.7769,25.8065,DOWN,0
2016-10-17,25.9156,25.9822,24.7348,25.8124,25.802,DOWN,0
2016-10-18,25.8044,26.1733,24.7454,25.8631,25.7939,UP,1
2016-10-19,25.8444,25.9511,24.7551,25.8604,25.789,DOWN,0
2016-10-20,25.1244,25.7689,24.7628,25.7316,25.7715,DOWN,0
2016-10-21,24.8267,25.0044,24.771,25.5031,25.7498,UP,1
2016-10-24,24.88,25.0756,24.7798,25.296,25.7307,DOWN,0
2016-10-25,24.8133,24.84,24.7898,25.0978,25.708,UP,1
2016-10-26,25.4533,25.0756,24.804,25.0196,25.7016,DOWN,0
2016-10-27,25.1244,25.56,24.8194,25.0196,25.6892,UP,1
2016-10-28,25.2178,25.1956,24.8335,25.0978,25.6735,UP,1
2016-10-31,25.3778,25.3644,24.851,25.1973,25.6609,DOWN,0
2016-11-01,25.0133,25.4533,24.8668,25.2373,25.6391,DOWN,0
2016-11-02,24.9156,24.9244,24.8838,25.1298,25.6197,UP,1
2016-11-03,25.0178,24.9911,24.9013,25.1084,25.6013,DOWN,0
2016-11-04,24.8889,25.0044,24.9164,25.0427,25.5778,UP,1
2016-11-07,25.0622,25.1867,24.9352,24.9796,25.5612,UP,1
2016-11-08,25.3467,25.0267,24.954,25.0462,25.5466,DOWN,0
2016-11-09,25.3022,25.3822,24.973,25.1236,25.5302,UP,1
2016-11-10,25.4711,25.4578,24.9919,25.2142,25.5119,UP,1
2016-11-11,26.0667,25.3422,25.0108,25.4498,25.5123,UP,1
2016-11-14,26.3778,26.0978,25.031,25.7129,25.517,DOWN,0
2016-11-15,26.1956,26.0178,25.0525,25.8827,25.5209,UP,1
2016-11-16,26.3156,26.0933,25.0718,26.0853,25.5251,UP,1
2016-11-17,26.7333,26.3644,25.0932,26.3378,25.5414,UP,1
2016-11-18,27.0044,26.6578,25.1146,26.5253,25.5745,DOWN,0
2016-11-21,27.0,26.9956,25.1359,26.6498,25.5987,UP,1
2016-11-22,27.2267,27.1289,25.1578,26.856,25.6329,UP,1
2016-11-23,27.3556,27.28,25.1806,27.064,25.6728,UP,1
2016-11-25,27.5733,27.3689,25.2066,27.232,25.7148,DOWN,0
2016-11-28,27.5378,27.4933,25.23,27.3387,25.7649,UP,1
2016-11-29,27.6444,27.5111,25.2531,27.4676,25.8099,DOWN,0
2016-11-30,27.4622,27.7333,25.2753,27.5147,25.848,UP,1
2016-12-01,27.7067,27.5778,25.2979,27.5849,25.8873,UP,1
2016-12-02,27.7111,27.6978,25.3209,27.6124,25.921,UP,1
2016-12-05,27.8133,27.7911,25.3441,27.6676,25.9657,UP,1
2016-12-06,28.2044,27.9333,25.3703,27.7796,26.0216,UP,1
2016-12-07,28.44,28.2178,25.3977,27.9751,26.0758,UP,1
2016-12-08,28.7911,28.4889,25.426,28.192,26.1329,UP,1
2016-12-09,28.8978,28.7822,25.4545,28.4293,26.1996,UP,1
2016-12-12,29.3333,28.9244,25.4868,28.7333,26.2728,UP,1
2016-12-13,29.36,29.4044,25.5169,28.9644,26.3494,DOWN,0
2016-12-14,29.1244,29.4311,25.5447,29.1013,26.4202,UP,1
2016-12-15,29.3244,29.1156,25.5731,29.208,26.4946,DOWN,0
2016-12-16,29.2044,29.3378,25.6013,29.2693,26.5662,UP,1
2016-12-19,29.3822,29.3244,25.631,29.2791,26.6414,UP,1
2016-12-20,29.5289,29.4,25.662,29.3129,26.7172,UP,1
2016-12-21,29.6533,29.5289,25.6942,29.4187,26.7993,UP,1
2016-12-22,29.6667,29.6267,25.7265,29.4871,26.8755,DOWN,0
2016-12-23,29.6356,29.68,25.7561,29.5733,26.9528,DOWN,0
2016-12-27,29.5822,29.6667,25.785,29.6133,27.0251,DOWN,0
2016-12-28,29.5111,29.6578,25.8133,29.6098,27.097,UP,1
2016-12-29,29.6222,29.5111,25.843,29.6036,27.1733,DOWN,0
2016-12-30,29.56,29.6711,25.8696,29.5822,27.2476,UP,1
2017-01-03,29.64,29.6889,25.8962,29.5831,27.338,UP,1
2017-01-04,30.0711,29.6444,25.9258,29.6809,27.4428,DOWN,0
2017-01-05,29.9244,30.1067,25.9539,29.7636,27.5437,DOWN,0
2017-01-06,29.8089,29.9378,25.982,29.8009,27.6436,DOWN,0
2017-01-09,29.32,29.8133,26.009,29.7529,27.721,UP,1
2017-01-10,29.7378,29.4222,26.0366,29.7724,27.8132,UP,1
2017-01-11,29.8667,29.7067,26.0634,29.7316,27.9062,DOWN,0
2017-01-12,29.6667,29.7333,26.087,29.68,27.992,UP,1
2017-01-13,29.8311,29.76,26.1112,29.6844,28.0884,DOWN,0
2017-01-17,29.8267,30.0178,26.1343,29.7858,28.1866,UP,1
2017-01-18,29.8533,29.9556,26.1584,29.8089,28.2833,DOWN,0
2017-01-19,29.8356,29.9378,26.1836,29.8027,28.3822,DOWN,0
2017-01-20,29.6933,29.9067,26.2082,29.808,28.4748,DOWN,0
2017-01-23,29.6578,29.6933,26.2334,29.7733,28.5611,UP,1
2017-01-24,29.9244,29.7333,26.2599,29.7929,28.6535,UP,1
2017-01-25,30.0356,30.0533,26.2874,29.8293,28.7448,UP,1
2017-01-26,30.1956,30.0889,26.3138,29.9013,28.8274,DOWN,0
2017-01-27,30.1333,30.1778,26.3388,29.9893,28.9025,DOWN,0
2017-01-30,29.9111,29.92,26.364,30.04,28.9768,DOWN,0
2017-01-31,29.8711,29.9511,26.388,30.0293,29.0479,DOWN,0
2017-02-01,29.8222,29.96,26.411,29.9867,29.1097,UP,1
2017-02-02,30.1333,29.9289,26.4355,29.9742,29.1723,UP,1
2017-02-03,30.1644,30.3111,26.4599,29.9804,29.2356,UP,1
2017-02-06,30.2089,30.2,26.4883,30.04,29.2952,UP,1
2017-02-07,30.2311,30.2622,26.5148,30.112,29.3527,DOWN,0
2017-02-08,30.0711,30.1689,26.5411,30.1618,29.4027,UP,1
2017-02-09,30.3467,30.1556,26.5676,30.2044,29.4588,DOWN,0
2017-02-10,30.3467,30.3689,26.5928,30.2409,29.5129,UP,1
2017-02-13,30.4978,30.3644,26.6209,30.2987,29.5736,UP,1
2017-02-14,30.72,30.4222,26.65,30.3964,29.6339,UP,1
2017-02-15,31.0933,30.7244,26.6811,30.6009,29.7015,UP,1
2017-02-16,31.4489,31.1111,26.7146,30.8213,29.7742,DOWN,0
2017-02-17,31.36,31.3822,26.7487,31.024,29.8373,UP,1
2017-02-21,31.4311,31.3689,26.783,31.2107,29.8972,UP,1
2017-02-22,31.6222,31.3911,26.819,31.3911,29.9538,UP,1
2017-02-23,31.8044,31.7289,26.8556,31.5333,30.0119,DOWN,0
2017-02-24,31.7867,31.6711,26.8902,31.6009,30.061,DOWN,0
2017-02-27,31.5022,31.7511,26.9236,31.6293,30.1038,UP,1
2017-02-28,31.5644,31.4044,26.9563,31.656,30.1526,UP,1
2017-03-01,32.0578,31.8311,26.9919,31.7431,30.2073,DOWN,0
2017-03-02,31.56,32.0133,27.0248,31.6942,30.2544,UP,1
2017-03-03,31.6178,31.52,27.0598,31.6604,30.2991,DOWN,0
2017-03-06,31.5333,31.4356,27.0929,31.6667,30.3392,UP,1
2017-03-07,31.6178,31.5289,27.1272,31.6773,30.3785,DOWN,0
2017-03-08,31.6089,31.5956,27.1608,31.5876,30.4173,UP,1
2017-03-09,31.8489,31.6089,27.1963,31.6453,30.4616,UP,1
2017-03-10,32.0711,31.8978,27.2312,31.736,30.5114,UP,1
2017-03-13,32.28,31.9911,27.267,31.8853,30.5668,DOWN,0
2017-03-14,32.2133,32.1822,27.3032,32.0044,30.6186,UP,1
2017-03-15,32.4356,32.3244,27.3394,32.1698,30.6761,DOWN,0
2017-03-16,32.2489,32.4578,27.3739,32.2498,30.7283,UP,1
2017-03-17,32.3067,32.1022,27.4086,32.2969,30.773,DOWN,0
2017-03-20,32.0756,32.2578,27.4421,32.256,30.816,DOWN,0
2017-03-21,31.7422,32.2578,27.4752,32.1618,30.8547,DOWN,0
2017-03-22,31.48,31.7156,27.5074,31.9707,30.8979,UP,1
2017-03-23,31.5289,31.4711,27.54,31.8267,30.9337,DOWN,0
2017-03-24,31.2978,31.5644,27.5711,31.6249,30.9623,UP,1
2017-03-27,31.44,31.0578,27.6029,31.4978,30.9978,UP,1
2017-03-28,31.52,31.3778,27.6358,31.4533,31.0316,DOWN,0
2017-03-29,31.1556,31.3911,27.6682,31.3884,31.0581,UP,1
2017-03-30,31.4356,31.1378,27.702,31.3698,31.0898,DOWN,0
2017-03-31,31.3911,31.2667,27.7365,31.3884,31.1209,DOWN,0
2017-04-03,30.9689,31.3644,27.7674,31.2942,31.1464,UP,1
2017-04-04,31.1867,30.9778,27.7991,31.2276,31.177,DOWN,0
2017-04-05,30.9022,31.2667,27.8295,31.1769,31.1965,DOWN,0
2017-04-06,30.7467,30.8933,27.8585,31.0391,31.2108,DOWN,0
2017-04-07,30.5022,30.6667,27.8859,30.8613,31.2169,UP,1
2017-04-10,30.7067,30.4978,27.9119,30.8089,31.2284,UP,1
2017-04-11,30.7511,30.6311,27.9415,30.7218,31.2452,DOWN,0
2017-04-12,30.4622,30.6667,27.9715,30.6338,31.257,DOWN,0
2017-04-13,30.2178,30.4578,27.997,30.528,31.2649,UP,1
2017-04-17,30.6533,30.2089,28.0222,30.5582,31.2753,DOWN,0
2017-04-18,30.5556,30.5644,28.0418,30.528,31.2831,DOWN,0
2017-04-19,30.4044,30.6267,28.0615,30.4587,31.287,DOWN,0
2017-04-20,30.3289,30.5067,28.0826,30.432,31.289,DOWN,0
2017-04-21,30.2267,30.3378,28.103,30.4338,31.2921,UP,1
2017-04-24,30.6089,30.5644,28.1257,30.4249,31.2973,DOWN,0
2017-04-25,30.3156,30.6133,28.1458,30.3769,31.2967,UP,1
2017-04-26,30.44,30.2489,28.1656,30.384,31.2956,UP,1
2017-04-27,30.4756,30.4667,28.186,30.4133,31.2907,DOWN,0
2017-04-28,30.2133,30.5156,28.205,30.4107,31.2731,DOWN,0
2017-05-01,30.16,30.24,28.2236,30.3209,31.2473,DOWN,0
2017-05-02,29.9822,30.1689,28.2418,30.2542,31.2197,UP,1
2017-05-03,29.9956,29.9378,28.2608,30.1653,31.191,UP,1
2017-05-04,30.0533,30.12,28.2809,30.0809,31.1596,DOWN,0
2017-05-05,30.0,30.0889,28.3009,30.0382,31.1236,DOWN,0
2017-05-08,29.6933,29.96,28.3198,29.9449,31.0817,DOWN,0
2017-05-09,29.2489,29.6933,28.335,29.7982,31.0366,UP,1
2017-05-10,29.4667,29.2444,28.3524,29.6924,30.9947,DOWN,0
2017-05-11,29.4444,29.3289,28.3691,29.5707,30.9424,DOWN,0
2017-05-12,29.4044,29.4267,28.3864,29.4516,30.8993,UP,1
2017-05-15,29.4711,29.4356,28.4034,29.4071,30.8564,UP,1
2017-05-16,29.5333,29.4311,28.4218,29.464,30.8164,DOWN,0
2017-05-17,29.5156,29.32,28.4402,29.4738,30.7743,UP,1
2017-05-18,29.7289,29.5422,28.4596,29.5307,30.7367,UP,1
2017-05-19,29.8267,29.7956,28.4788,29.6151,30.6963,UP,1
2017-05-22,30.0756,29.9733,28.4998,29.736,30.6564,UP,1
2017-05-23,30.2267,30.1111,28.5202,29.8747,30.6153,DOWN,0
2017-05-24,30.2044,30.3333,28.5402,30.0124,30.5751,UP,1
2017-05-25,30.4222,30.2311,28.5619,30.1511,30.5348,DOWN,0
2017-05-26,30.3556,30.4044,28.5837,30.2569,30.497,UP,1
2017-05-30,30.4267,30.3556,28.6062,30.3271,30.4594,UP,1
2017-05-31,30.6622,30.4444,28.6304,30.4142,30.4311,UP,1
2017-06-01,30.7422,30.7244,28.6544,30.5218,30.4111,DOWN,0
2017-06-02,30.7111,30.7244,28.679,30.5796,30.3957,DOWN,0
2017-06-05,30.4889,30.72,28.7028,30.6062,30.3749,DOWN,0
2017-06-06,30.1067,30.3778,28.7233,30.5422,30.3511,DOWN,0
2017-06-07,30.0444,30.1333,28.7435,30.4187,30.3232,UP,1
2017-06-08,30.3467,30.0311,28.7647,30.3396,30.2997,UP,1
2017-06-09,30.7022,30.3511,28.7888,30.3378,30.2907,UP,1
2017-06-12,30.7689,30.6267,28.8129,30.3938,30.2773,DOWN,0
2017-06-13,30.5244,30.5556,28.8352,30.4773,30.26,UP,1
2017-06-14,30.8578,30.56,28.8601,30.64,30.2578,UP,1
2017-06-15,30.9467,30.6267,28.8844,30.76,30.253,UP,1
2017-06-16,31.1867,30.8667,28.9097,30.8569,30.2587,DOWN,0
2017-06-19,31.0578,31.2089,28.9331,30.9147,30.2649,DOWN,0
2017-06-20,30.8222,31.0178,28.957,30.9742,30.2713,DOWN,0
2017-06-21,30.6933,30.84,28.9797,30.9413,30.271,DOWN,0
2017-06-22,30.4311,30.68,29.0019,30.8382,30.2646,UP,1
2017-06-23,30.4578,30.4578,29.0236,30.6924,30.2645,UP,1
2017-06-26,30.6044,30.5244,29.0471,30.6018,30.2723,DOWN,0
2017-06-27,30.4044,30.5956,29.0723,30.5182,30.2673,UP,1
2017-06-28,30.8356,30.4844,29.0976,30.5467,30.2729,DOWN,0
2017-06-29,30.7644,30.9067,29.1238,30.6133,30.2801,DOWN,0
2017-06-30,30.7422,30.8178,29.1507,30.6702,30.2884,UP,1
2017-07-03,31.1289,30.7689,29.179,30.7751,30.3064,DOWN,0
2017-07-05,30.8044,31.1467,29.2078,30.8551,30.3103,DOWN,0
2017-07-06,30.76,30.6933,29.2347,30.84,30.3192,UP,1
2017-07-07,30.8578,30.7511,29.2612,30.8587,30.3276,DOWN,0
2017-07-10,30.6667,30.7333,29.2858,30.8436,30.3314,UP,1
2017-07-11,30.6978,30.68,29.3092,30.7573,30.3411,UP,1
2017-07-12,30.76,30.7022,29.3351,30.7484,30.3531,UP,1
2017-07-13,30.8711,30.7556,29.3624,30.7707,30.3708,UP,1
2017-07-14,31.0622,30.8533,29.389,30.8116,30.3922,DOWN,0
2017-07-17,30.7911,31.0356,29.4133,30.8364,30.4069,DOWN,0
2017-07-18,30.4444,30.7378,29.4377,30.7858,30.4158,UP,1
2017-07-19,30.8356,30.5067,29.4635,30.8009,30.4387,UP,1
2017-07-20,31.1867,30.88,29.4918,30.864,30.4774,UP,1
2017-07-21,31.3689,31.1467,29.5207,30.9253,30.5155,UP,1
2017-07-24,31.6711,31.3689,29.5511,31.1013,30.56,UP,1
2017-07-25,32.0889,31.8844,29.5834,31.4302,30.6137,DOWN,0
2017-07-26,30.6978,30.5111,29.6088,31.4027,30.6382,DOWN,0
2017-07-27,30.4356,30.6667,29.6323,31.2524,30.6563,UP,1
2017-07-28,30.6489,30.4311,29.6578,31.1084,30.6789,UP,1
2017-07-31,30.6533,30.6889,29.6817,30.9049,30.6974,UP,1
2017-08-01,30.8133,30.7378,29.707,30.6498,30.7172,DOWN,0
2017-08-02,30.7289,30.8178,29.7308,30.656,30.7302,UP,1
2017-08-03,30.7556,30.7289,29.755,30.72,30.7408,DOWN,0
2017-08-04,30.5022,30.7244,29.7784,30.6907,30.7468,DOWN,0
2017-08-07,30.2844,30.4889,29.8006,30.6169,30.744,DOWN,0
2017-08-08,29.8267,30.2889,29.8242,30.4196,30.7334,UP,1
2017-08-09,30.3956,29.8267,29.852,30.3529,30.7328,UP,1
2017-08-10,30.4622,30.2756,29.8799,30.2942,30.7288,DOWN,0
2017-08-11,30.3911,30.4622,29.9078,30.272,30.7218,UP,1
2017-08-14,30.7289,30.5378,29.9342,30.3609,30.7221,DOWN,0
2017-08-15,30.3333,30.7378,29.9602,30.4622,30.719,DOWN,0
2017-08-16,30.32,30.3822,29.9857,30.4471,30.7233,DOWN,0
2017-08-17,30.0489,30.3111,30.0091,30.3644,30.7234,DOWN,0
2017-08-18,29.9156,29.9644,30.0336,30.2693,30.7148,DOWN,0
2017-08-21,29.7644,29.9289,30.0578,30.0764,30.696,UP,1
2017-08-22,29.8711,29.8,30.0821,29.984,30.678,DOWN,0
2017-08-23,29.7067,29.7511,30.1062,29.8613,30.6617,UP,1
2017-08-24,29.7644,29.7733,30.1297,29.8044,30.6398,UP,1
2017-08-25,29.9956,29.8222,30.153,29.8204,30.6208,DOWN,0
2017-08-28,29.6489,29.9467,30.1747,29.7973,30.59,DOWN,0
2017-08-29,29.64,29.5022,30.1955,29.7511,30.5617,DOWN,0
2017-08-30,29.2711,29.6311,30.2116,29.664,30.5307,UP,1
2017-08-31,29.6178,29.3733,30.2278,29.6347,30.5092,DOWN,0
2017-09-01,29.4578,29.68,30.2441,29.5271,30.4897,DOWN,0
2017-09-05,28.2044,29.3733,30.2535,29.2382,30.4446,UP,1
2017-09-06,28.3067,28.1733,30.2614,28.9716,30.3987,DOWN,0
2017-09-07,27.7956,28.2267,30.2653,28.6764,30.3465,UP,1
2017-09-08,28.6622,27.7111,30.2736,28.4853,30.303,UP,1
2017-09-11,29.24,29.1511,30.2837,28.4418,30.2725,UP,1
2017-09-12,29.3111,29.3244,30.2935,28.6631,30.2439,DOWN,0
2017-09-13,29.2222,29.2844,30.3017,28.8462,30.2058,DOWN,0
2017-09-14,29.0667,29.2089,30.3094,29.1004,30.171,UP,1
2017-09-15,29.1111,29.0667,30.3167,29.1902,30.138,DOWN,0
2017-09-18,28.9822,29.1644,30.3243,29.1387,30.1005,DOWN,0
2017-09-19,28.8711,28.92,30.3301,29.0507,30.0646,UP,1
2017-09-20,28.9778,28.8978,30.3365,29.0018,30.0302,DOWN,0
2017-09-21,28.9644,28.9556,30.3422,28.9813,29.9943,UP,1
2017-09-22,29.0356,28.9289,30.3464,28.9662,29.9576,UP,1
2017-09-25,29.2311,28.9778,30.3503,29.016,29.921,UP,1
2017-09-26,29.5556,29.2044,30.3542,29.1529,29.8963,DOWN,0
2017-09-27,29.5289,29.6667,30.3573,29.2631,29.878,UP,1
2017-09-28,29.6578,29.52,30.3589,29.4018,29.8544,UP,1
2017-09-29,29.6622,29.5867,30.3604,29.5271,29.8239,UP,1
2017-10-02,29.9333,29.6356,30.3645,29.6676,29.7952,DOWN,0
2017-10-03,29.8933,29.9244,30.3673,29.7351,29.7596,UP,1
2017-10-04,30.0489,29.8133,30.3716,29.8391,29.7188,UP,1
2017-10-05,30.1022,30.0667,30.3752,29.928,29.7069,DOWN,0
2017-10-06,30.0311,30.0756,30.3777,30.0018,29.6988,DOWN,0
2017-10-09,29.8889,30.0311,30.3788,29.9929,29.6836,UP,1
2017-10-10,29.9378,29.8889,30.3802,30.0018,29.6693,DOWN,0
2017-10-11,29.9067,29.8711,30.3816,29.9733,29.6512,DOWN,0
2017-10-12,29.8844,29.9378,30.3831,29.9298,29.6343,UP,1
2017-10-13,29.96,29.8933,30.3853,29.9156,29.6184,UP,1
2017-10-16,30.3156,29.9556,30.3888,30.0009,29.6147,UP,1
2017-10-17,30.4222,30.3467,30.3931,30.0978,29.6174,UP,1
2017-10-18,30.5644,30.4711,30.3977,30.2293,29.6322,UP,1
2017-10-19,30.8622,30.5378,30.4017,30.4249,29.6415,UP,1
2017-10-20,31.1689,31.0222,30.4079,30.6667,29.6556,DOWN,0
2017-10-23,31.1289,31.1556,30.4145,30.8293,29.6704,UP,1
2017-10-24,31.1644,31.1511,30.4237,30.9778,29.6791,UP,1
2017-10-25,31.24,31.8978,30.4312,31.1129,29.6972,UP,1
2017-10-26,31.3644,31.2044,30.4387,31.2133,29.7181,DOWN,0
2017-10-27,30.9156,31.3644,30.445,31.1627,29.7355,DOWN,0
2017-10-30,30.5556,30.7422,30.4486,31.048,29.7483,DOWN,0
2017-10-31,30.48,30.52,30.4518,30.9111,29.7626,DOWN,0
2017-11-01,30.4622,30.5778,30.4549,30.7556,29.7744,UP,1
2017-11-02,30.7467,30.5422,30.4594,30.632,29.7952,UP,1
2017-11-03,30.7778,30.6222,30.4649,30.6044,29.8155,UP,1
2017-11-06,30.8533,30.7333,30.4708,30.664,29.8326,DOWN,0
2017-11-07,30.68,30.88,30.4746,30.704,29.8532,DOWN,0
2017-11-08,30.5378,30.6844,30.4771,30.7191,29.8712,DOWN,0
2017-11-09,30.52,30.4622,30.4788,30.6738,29.8962,UP,1
2017-11-10,30.5511,30.4889,30.4808,30.6284,29.9148,DOWN,0
2017-11-13,30.28,30.4089,30.4827,30.5138,29.9313,DOWN,0
2017-11-14,30.1244,30.2844,30.484,30.4027,29.9697,UP,1
2017-11-15,30.2667,30.04,30.4862,30.3484,30.0089,DOWN,0
2017-11-16,29.8133,30.2667,30.4846,30.2071,30.0492,DOWN,0
2017-11-17,29.7956,29.7556,30.4827,30.056,30.0719,DOWN,0
2017-11-20,29.7511,29.7778,30.4804,29.9502,30.0821,UP,1
2017-11-21,29.7778,29.8,30.4782,29.8809,30.0915,DOWN,0
2017-11-22,29.52,29.7689,30.4754,29.7316,30.0974,DOWN,0
2017-11-24,29.4178,29.5644,30.4708,29.6524,30.1044,UP,1
2017-11-27,29.5022,29.3822,30.4666,29.5938,30.1123,UP,1
2017-11-28,29.8667,29.4889,30.4634,29.6169,30.13,UP,1
2017-11-29,30.4444,29.7022,30.462,29.7502,30.1614,UP,1
2017-11-30,30.72,30.5022,30.4602,29.9902,30.1963,UP,1
2017-12-01,30.8978,30.7556,30.4574,30.2862,30.2349,UP,1
2017-12-04,31.0,31.1244,30.4556,30.5858,30.2742,DOWN,0
2017-12-05,30.88,31.1467,30.4528,30.7884,30.3072,UP,1
2017-12-06,30.9822,30.8889,30.4496,30.896,30.3357,UP,1
2017-12-07,31.0533,30.9422,30.4459,30.9627,30.3662,UP,1
2017-12-08,31.2889,31.1556,30.4434,31.0409,30.3988,UP,1
2017-12-11,31.3289,31.2222,30.4425,31.1067,30.4322,UP,1
2017-12-12,31.5644,31.3644,30.4425,31.2436,30.4648,DOWN,0
2017-12-13,31.3333,31.5956,30.4389,31.3138,30.4936,DOWN,0
2017-12-14,31.2222,31.44,30.4372,31.3476,30.5171,UP,1
2017-12-15,31.6622,31.4044,30.4374,31.4222,30.5483,DOWN,0
2017-12-18,31.3556,31.7378,30.4366,31.4276,30.5748,DOWN,0
2017-12-19,31.1556,31.6622,30.4342,31.3458,30.6001,UP,1
2017-12-20,31.4444,31.4,30.4334,31.368,30.6302,DOWN,0
2017-12-21,31.4311,31.48,30.4313,31.4098,30.6607,UP,1
2017-12-22,31.5111,31.5022,30.4285,31.3796,30.6932,DOWN,0
2017-12-26,31.5111,31.4578,30.4247,31.4107,30.7243,UP,1
2017-12-27,31.5822,31.5556,30.4215,31.496,30.7496,UP,1
2017-12-28,31.8978,31.6533,30.4188,31.5867,30.7791,DOWN,0
2017-12-29,31.8444,31.9289,30.4168,31.6693,30.8047,DOWN,0
2018-01-02,31.1289,31.9378,30.4109,31.5929,30.81,DOWN,0
2018-01-03,30.8711,31.1333,30.4049,31.4649,30.8041,UP,1
2018-01-04,30.9956,30.9244,30.4012,31.3476,30.8014,DOWN,0
2018-01-05,30.8667,31.0533,30.3981,31.1413,30.7955,DOWN,0
2018-01-08,30.7111,30.8311,30.394,30.9147,30.7849,DOWN,0
2018-01-09,30.5733,30.7689,30.3904,30.8036,30.7691,DOWN,0
2018-01-10,30.2,30.6222,30.3842,30.6693,30.7548,UP,1
