ticker,NOC US Equity,NOC US Equity,NOC US Equity,NOC US Equity,NOC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-01-13,58.84,59.4,59.0214,58.726,57.1376,UP,1
2012-01-17,59.63,59.33,59.006,59.07,57.2138,UP,1
2012-01-18,60.17,59.55,58.992,59.38,57.2696,UP,1
2012-01-19,61.31,60.34,58.9857,59.94,57.3522,UP,1
2012-01-20,61.39,61.31,58.9816,60.268,57.4152,DOWN,0
2012-01-23,60.49,61.56,58.9722,60.598,57.4544,DOWN,0
2012-01-24,60.0,60.16,58.9595,60.672,57.5086,DOWN,0
2012-01-25,59.59,59.44,58.9456,60.556,57.5392,DOWN,0
2012-01-26,59.32,59.63,58.9274,60.158,57.5396,DOWN,0
2012-01-27,58.71,59.05,58.9068,59.622,57.5368,DOWN,0
2012-01-30,58.2,57.99,58.8901,59.164,57.5118,DOWN,0
2012-01-31,58.05,58.09,58.8739,58.774,57.5034,UP,1
2012-02-01,59.25,58.33,58.8637,58.706,57.551,DOWN,0
2012-02-02,58.3,58.24,58.8531,58.502,57.582,UP,1
2012-02-03,58.31,58.88,58.8416,58.422,57.6456,UP,1
2012-02-06,58.8,58.03,58.8264,58.542,57.7336,UP,1
2012-02-07,59.84,58.82,58.8169,58.9,57.871,UP,1
2012-02-08,60.5,59.88,58.8121,59.15,58.0126,DOWN,0
2012-02-09,60.21,60.57,58.8007,59.532,58.1204,DOWN,0
2012-02-10,59.81,59.85,58.7852,59.832,58.214,UP,1
2012-02-13,60.3,59.97,58.7713,60.132,58.2786,DOWN,0
2012-02-14,60.21,60.09,58.7543,60.206,58.3362,DOWN,0
2012-02-15,59.65,60.29,58.7317,60.036,58.3894,UP,1
2012-02-16,59.68,59.83,58.7048,59.93,58.4346,UP,1
2012-02-17,60.08,60.05,58.6829,59.984,58.49,DOWN,0
2012-02-21,59.86,60.11,58.6614,59.896,58.5564,UP,1
2012-02-22,60.05,59.72,58.6394,59.864,58.6434,DOWN,0
2012-02-23,59.62,59.35,58.6135,59.858,58.7078,UP,1
2012-02-24,59.92,59.67,58.588,59.906,58.7866,UP,1
2012-02-27,60.05,59.5,58.5633,59.9,58.8816,DOWN,0
2012-02-28,59.89,60.04,58.5359,59.906,58.9764,DOWN,0
2012-02-29,59.81,60.0,58.5107,59.858,59.0658,UP,1
2012-03-01,60.21,60.42,58.4878,59.976,59.1568,DOWN,0
2012-03-02,59.76,60.07,58.4639,59.944,59.2488,UP,1
2012-03-05,59.93,59.72,58.4401,59.92,59.3124,DOWN,0
2012-03-06,59.67,59.5,58.4127,59.876,59.3638,UP,1
2012-03-07,59.96,59.83,58.39,59.906,59.407,UP,1
2012-03-08,60.37,60.07,58.3661,59.938,59.4446,DOWN,0
2012-03-09,60.18,60.46,58.339,60.022,59.471,UP,1
2012-03-12,60.65,60.47,58.3177,60.166,59.5214,UP,1
2012-03-13,61.54,60.9,58.3036,60.54,59.5744,UP,1
2012-03-14,62.06,61.43,58.2894,60.96,59.646,DOWN,0
2012-03-15,61.97,62.0,58.2728,61.28,59.7122,UP,1
2012-03-16,61.99,62.05,58.264,61.642,59.7794,DOWN,0
2012-03-19,61.87,62.1,58.2544,61.886,59.8538,DOWN,0
2012-03-20,61.07,61.45,58.2422,61.792,59.9172,DOWN,0
2012-03-21,60.83,61.1,58.2305,61.546,59.9756,UP,1
2012-03-22,60.97,60.51,58.2187,61.346,60.0226,DOWN,0
2012-03-23,60.57,61.08,58.2059,61.062,60.0638,UP,1
2012-03-26,61.53,60.86,58.1953,60.994,60.0994,DOWN,0
2012-03-27,61.13,61.7,58.1884,61.006,60.1452,DOWN,0
2012-03-28,60.85,61.05,58.175,61.01,60.1696,UP,1
2012-03-29,60.89,60.49,58.1571,60.994,60.184,UP,1
2012-03-30,61.08,61.25,58.145,61.096,60.1794,UP,1
2012-04-02,61.82,61.19,58.1305,61.154,60.188,DOWN,0
2012-04-03,61.51,62.24,58.1146,61.23,60.2084,DOWN,0
2012-04-04,61.45,61.23,58.0932,61.35,60.2374,DOWN,0
2012-04-05,60.85,61.15,58.0647,61.342,60.2626,DOWN,0
2012-04-09,60.03,60.3,58.0323,61.132,60.2768,DOWN,0
2012-04-10,59.73,59.95,58.0001,60.714,60.2972,UP,1
2012-04-11,60.19,60.19,57.9693,60.45,60.337,UP,1
2012-04-12,61.29,60.1,57.9409,60.418,60.4018,DOWN,0
2012-04-13,60.81,61.21,57.9044,60.41,60.433,UP,1
2012-04-16,61.04,61.08,57.8655,60.612,60.4878,UP,1
2012-04-17,61.77,61.3,57.8276,61.02,60.557,UP,1
2012-04-18,61.92,61.9,57.7856,61.366,60.6194,DOWN,0
2012-04-19,61.02,61.74,57.7407,61.312,60.643,UP,1
2012-04-20,61.81,61.14,57.6998,61.512,60.6692,DOWN,0
2012-04-23,61.58,61.4,57.6652,61.62,60.6966,UP,1
2012-04-24,62.73,61.57,57.639,61.812,60.755,UP,1
2012-04-25,63.01,63.54,57.6175,62.03,60.8092,UP,1
2012-04-26,63.44,63.06,57.6006,62.514,60.8738,UP,1
2012-04-27,63.75,63.76,57.5869,62.902,60.9558,DOWN,0
2012-04-30,63.28,63.43,57.5757,63.242,61.0278,UP,1
2012-05-01,63.46,63.37,57.5699,63.388,61.0954,DOWN,0
2012-05-02,63.35,62.97,57.5648,63.456,61.1652,DOWN,0
2012-05-03,62.84,63.26,57.5569,63.336,61.221,DOWN,0
2012-05-04,61.9,62.61,57.5415,62.966,61.2666,DOWN,0
2012-05-07,61.78,61.7,57.5227,62.666,61.3038,DOWN,0
2012-05-08,61.37,61.39,57.5032,62.248,61.3302,DOWN,0
2012-05-09,60.68,60.9,57.481,61.714,61.346,UP,1
2012-05-10,60.7,61.02,57.4575,61.286,61.3638,DOWN,0
2012-05-11,59.91,60.4,57.4436,60.888,61.3578,UP,1
2012-05-14,60.11,59.54,57.4406,60.554,61.3648,DOWN,0
2012-05-15,59.8,59.98,57.4371,60.24,61.3622,DOWN,0
2012-05-16,59.57,60.17,57.4369,60.018,61.3602,DOWN,0
2012-05-17,58.5,59.55,57.4418,59.578,61.331,DOWN,0
2012-05-18,58.08,58.75,57.4466,59.212,61.2852,UP,1
2012-05-21,58.99,58.28,57.465,58.988,61.2614,UP,1
2012-05-22,59.1,59.07,57.4831,58.848,61.2304,DOWN,0
2012-05-23,58.64,58.46,57.5175,58.662,61.1724,UP,1
2012-05-24,58.81,59.02,57.5454,58.724,61.1074,DOWN,0
2012-05-25,58.5,58.19,57.5874,58.808,61.038,UP,1
2012-05-29,58.98,58.69,57.6234,58.806,60.9778,DOWN,0
2012-05-30,58.85,58.54,57.6582,58.756,60.9174,DOWN,0
2012-05-31,58.75,58.89,57.6867,58.778,60.871,DOWN,0
2012-06-01,57.42,58.15,57.7076,58.5,60.8028,DOWN,0
2012-06-04,57.11,57.5,57.7294,58.222,60.7256,UP,1
2012-06-05,57.29,56.94,57.7656,57.884,60.66,UP,1
2012-06-06,58.59,57.6,57.8123,57.832,60.6012,UP,1
2012-06-07,59.35,59.2,57.8589,57.952,60.5656,UP,1
2012-06-08,59.77,59.13,57.9003,58.422,60.544,DOWN,0
2012-06-11,59.28,60.12,57.9331,58.856,60.5118,UP,1
2012-06-12,59.93,59.58,57.9766,59.384,60.4888,DOWN,0
2012-06-13,59.75,59.75,58.0145,59.616,60.4474,UP,1
2012-06-14,60.53,59.89,58.0475,59.852,60.4278,UP,1
2012-06-15,61.18,60.93,58.0814,60.134,60.4224,UP,1
2012-06-18,61.52,60.9,58.1159,60.582,60.4358,UP,1
2012-06-19,62.24,61.85,58.1598,61.044,60.48,UP,1
2012-06-20,62.29,62.25,58.2122,61.552,60.5312,DOWN,0
2012-06-21,61.84,62.28,58.2631,61.814,60.5642,UP,1
2012-06-22,62.11,62.18,58.3081,62.0,60.5806,DOWN,0
2012-06-25,61.48,62.07,58.3516,61.992,60.594,DOWN,0
2012-06-26,61.08,61.69,58.398,61.76,60.5948,UP,1
2012-06-27,62.13,60.74,58.4465,61.728,60.602,DOWN,0
2012-06-28,61.73,61.67,58.4932,61.706,60.5982,UP,1
2012-06-29,63.79,62.36,58.5476,62.042,60.6536,DOWN,0
2012-07-02,63.54,63.85,58.5945,62.454,60.6882,UP,1
2012-07-03,63.94,63.6,58.6401,63.026,60.7354,DOWN,0
2012-07-05,63.93,63.78,58.6903,63.386,60.7594,DOWN,0
2012-07-06,63.47,63.44,58.7384,63.734,60.7686,UP,1
2012-07-09,63.61,63.48,58.797,63.698,60.772,DOWN,0
2012-07-10,63.08,63.82,58.8568,63.606,60.7586,DOWN,0
2012-07-11,62.82,63.21,58.9156,63.382,60.7494,DOWN,0
2012-07-12,62.16,62.49,58.9644,63.028,60.7234,UP,1
2012-07-13,63.79,62.52,59.0159,63.092,60.7322,DOWN,0
2012-07-16,63.49,63.53,59.0728,63.068,60.7452,UP,1
2012-07-17,64.13,63.57,59.1271,63.278,60.7898,UP,1
2012-07-18,65.12,63.9,59.1919,63.738,60.8566,DOWN,0
2012-07-19,65.12,64.88,59.2631,64.33,60.9316,DOWN,0
2012-07-20,64.76,64.46,59.3285,64.524,61.0132,DOWN,0
2012-07-23,63.76,64.04,59.3885,64.578,61.0744,UP,1
2012-07-24,64.18,63.48,59.4479,64.588,61.1598,DOWN,0
2012-07-25,63.91,64.3,59.5034,64.346,61.2358,UP,1
2012-07-26,64.8,65.16,59.5539,64.282,61.3358,UP,1
2012-07-27,65.8,65.09,59.6086,64.49,61.4604,UP,1
2012-07-30,66.76,65.65,59.6658,65.09,61.6256,DOWN,0
2012-07-31,66.2,66.49,59.7252,65.494,61.788,DOWN,0
2012-08-01,65.84,66.39,59.7816,65.88,61.925,DOWN,0
2012-08-02,65.61,65.63,59.8404,66.042,62.0552,UP,1
2012-08-03,66.37,66.76,59.9003,66.156,62.2098,DOWN,0
2012-08-06,66.31,66.69,59.9614,66.066,62.3598,UP,1
2012-08-07,67.2,66.67,60.0269,66.266,62.5338,UP,1
2012-08-08,67.85,66.99,60.0871,66.668,62.7112,UP,1
2012-08-09,68.4,67.6,60.1474,67.226,62.9022,UP,1
2012-08-10,68.5,68.18,60.2071,67.652,63.0972,UP,1
2012-08-13,68.67,68.33,60.2724,68.124,63.3222,DOWN,0
2012-08-14,68.36,69.01,60.326,68.356,63.5472,DOWN,0
2012-08-15,68.28,68.05,60.3778,68.442,63.767,UP,1
2012-08-16,68.79,68.28,60.433,68.52,63.971,UP,1
2012-08-17,69.32,68.92,60.5047,68.684,64.1704,UP,1
2012-08-20,69.75,69.38,60.5744,68.9,64.37,DOWN,0
2012-08-21,69.52,69.86,60.6351,69.132,64.5748,DOWN,0
2012-08-22,68.34,69.31,60.6909,69.144,64.743,DOWN,0
2012-08-23,66.92,67.42,60.7343,68.77,64.8864,UP,1
2012-08-24,67.4,66.82,60.7786,68.386,65.0238,DOWN,0
2012-08-27,67.11,67.54,60.8277,67.858,65.1424,DOWN,0
2012-08-28,66.91,66.94,60.872,67.336,65.2502,UP,1
2012-08-29,67.25,67.17,60.9117,67.118,65.3504,DOWN,0
2012-08-30,66.56,66.95,60.9503,67.046,65.4358,UP,1
2012-08-31,66.89,66.95,60.9875,66.944,65.5368,DOWN,0
2012-09-04,66.75,66.89,61.0289,66.872,65.6296,DOWN,0
2012-09-05,66.52,66.71,61.0771,66.794,65.7304,UP,1
2012-09-06,67.69,67.07,61.1318,66.882,65.8626,DOWN,0
2012-09-07,67.37,67.7,61.193,67.044,65.9674,DOWN,0
2012-09-10,67.05,67.4,61.2563,67.076,66.0738,UP,1
2012-09-11,67.42,67.16,61.3285,67.21,66.1464,UP,1
2012-09-12,67.93,67.77,61.4011,67.492,66.2342,DOWN,0
2012-09-13,67.01,66.77,61.462,67.356,66.2956,DOWN,0
2012-09-14,66.33,66.91,61.518,67.148,66.3436,UP,1
2012-09-17,66.48,66.15,61.5651,67.034,66.4038,UP,1
2012-09-18,66.89,66.39,61.6129,66.928,66.4694,UP,1
2012-09-19,66.9,66.89,61.6624,66.722,66.5458,UP,1
2012-09-20,66.94,66.67,61.71,66.708,66.6282,DOWN,0
2012-09-21,66.89,66.9,61.7579,66.82,66.7228,DOWN,0
2012-09-24,66.56,66.5,61.808,66.836,66.7782,DOWN,0
2012-09-25,65.79,66.74,61.8585,66.616,66.8242,UP,1
2012-09-26,66.19,65.84,61.9074,66.474,66.8654,UP,1
2012-09-27,66.47,66.56,61.9599,66.38,66.8924,DOWN,0
2012-09-28,66.43,66.2,62.0155,66.288,66.9186,UP,1
2012-10-01,67.58,66.6,62.0777,66.492,66.975,UP,1
2012-10-02,67.86,67.8,62.1403,66.906,67.057,UP,1
2012-10-03,68.08,67.95,62.2024,67.284,67.135,UP,1
2012-10-04,68.79,68.3,62.2705,67.748,67.2326,UP,1
2012-10-05,69.41,69.23,62.3338,68.344,67.3248,DOWN,0
2012-10-08,69.09,69.24,62.3938,68.646,67.3906,DOWN,0
2012-10-09,69.0,69.11,62.4498,68.874,67.4354,DOWN,0
2012-10-10,68.21,69.01,62.4984,68.9,67.4756,UP,1
2012-10-11,68.64,68.68,62.5473,68.87,67.5316,UP,1
2012-10-12,68.82,68.72,62.6007,68.752,67.5958,UP,1
2012-10-15,69.46,68.81,62.6536,68.826,67.6576,UP,1
2012-10-16,70.36,69.63,62.713,69.098,67.7386,UP,1
2012-10-17,70.6,70.49,62.7727,69.576,67.8066,UP,1
2012-10-18,71.13,70.49,62.8352,70.074,67.8722,DOWN,0
2012-10-19,70.27,70.65,62.8958,70.364,67.9096,DOWN,0
2012-10-22,70.2,70.26,62.9573,70.512,67.9436,DOWN,0
2012-10-23,69.66,69.71,63.016,70.372,67.9634,DOWN,0
2012-10-24,69.33,70.26,63.0696,70.118,67.9828,DOWN,0
2012-10-25,69.04,70.0,63.1222,69.7,67.998,DOWN,0
2012-10-26,68.02,69.05,63.1636,69.25,67.9826,UP,1
2012-10-31,68.69,68.32,63.2128,68.948,67.97,UP,1
2012-11-01,68.92,68.83,63.2593,68.8,67.9534,UP,1
2012-11-02,68.98,69.32,63.3033,68.73,67.9426,DOWN,0
2012-11-05,68.96,68.58,63.3416,68.714,67.955,UP,1
2012-11-06,69.88,69.02,63.384,69.086,68.0142,DOWN,0
2012-11-07,66.7,68.96,63.4151,68.688,68.0002,DOWN,0
2012-11-08,65.42,66.49,63.4422,67.988,67.9664,UP,1
2012-11-09,65.6,65.29,63.4722,67.312,67.9402,DOWN,0
2012-11-12,65.4,65.6,63.5026,66.6,67.9032,DOWN,0
2012-11-13,65.37,65.14,63.5359,65.698,67.8794,DOWN,0
2012-11-14,63.59,65.29,63.5629,65.076,67.8134,DOWN,0
2012-11-15,63.23,63.47,63.5888,64.638,67.743,UP,1
2012-11-16,63.57,63.52,63.6104,64.232,67.684,UP,1
2012-11-19,64.72,64.22,63.6425,64.096,67.6246,UP,1
2012-11-20,65.08,64.64,63.6763,64.038,67.5788,DOWN,0
2012-11-21,64.93,64.98,63.707,64.306,67.5364,UP,1
2012-11-23,65.36,65.11,63.7346,64.732,67.4952,DOWN,0
2012-11-26,64.99,65.04,63.757,65.016,67.4364,UP,1
2012-11-27,65.33,65.03,63.7826,65.138,67.4028,UP,1
2012-11-28,66.06,65.17,63.8139,65.334,67.3974,UP,1
2012-11-29,66.65,66.24,63.8456,65.678,67.4008,UP,1
2012-11-30,66.7,67.29,63.8781,65.946,67.397,DOWN,0
2012-12-03,65.79,66.92,63.9088,66.106,67.3748,UP,1
2012-12-04,66.65,65.78,63.9436,66.37,67.369,UP,1
2012-12-05,66.76,66.58,63.977,66.51,67.3664,UP,1
2012-12-06,67.27,66.69,64.0141,66.634,67.3806,UP,1
2012-12-07,67.53,67.36,64.0515,66.8,67.4154,UP,1
2012-12-10,68.04,67.3,64.0936,67.25,67.4524,DOWN,0
2012-12-11,67.95,68.31,64.1337,67.51,67.482,UP,1
2012-12-12,68.15,68.19,64.1742,67.788,67.5164,DOWN,0
2012-12-13,67.37,68.21,64.2116,67.808,67.5122,DOWN,0
2012-12-14,66.8,67.18,64.2466,67.662,67.491,UP,1
2012-12-17,67.13,67.04,64.2812,67.48,67.472,UP,1
2012-12-18,68.51,67.13,64.3249,67.592,67.4664,UP,1
2012-12-19,68.7,68.43,64.3688,67.702,67.4522,UP,1
2012-12-20,69.0,68.5,64.4154,68.028,67.4504,DOWN,0
2012-12-21,68.63,68.08,64.4588,68.394,67.443,UP,1
2012-12-24,68.69,68.39,64.5004,68.706,67.4526,DOWN,0
2012-12-26,68.02,68.7,64.5396,68.608,67.4402,DOWN,0
2012-12-27,67.74,68.09,64.575,68.416,67.4186,DOWN,0
2012-12-28,66.76,67.19,64.6011,67.968,67.3646,UP,1
2012-12-31,67.58,66.51,64.6287,67.758,67.309,UP,1
2013-01-02,68.17,68.79,64.6597,67.654,67.2604,DOWN,0
2013-01-03,67.94,68.33,64.6895,67.638,67.1966,UP,1
2013-01-04,68.76,68.23,64.7239,67.842,67.1664,DOWN,0
2013-01-07,68.67,69.09,64.7619,68.224,67.1358,DOWN,0
2013-01-08,67.34,68.02,64.7945,68.176,67.0894,DOWN,0
2013-01-09,67.04,67.41,64.8248,67.95,67.0436,UP,1
2013-01-10,67.4,67.39,64.859,67.842,67.0108,DOWN,0
2013-01-11,67.07,67.43,64.8867,67.504,66.9918,UP,1
2013-01-14,67.22,67.1,64.9171,67.214,66.9624,UP,1
2013-01-15,67.48,66.83,64.9503,67.242,66.9336,DOWN,0
2013-01-16,66.85,67.07,64.9801,67.204,66.891,UP,1
2013-01-17,67.14,66.95,65.0104,67.152,66.8546,UP,1
2013-01-18,67.49,67.39,65.0387,67.236,66.8068,UP,1
2013-01-22,68.35,67.46,65.0729,67.462,66.8398,UP,1
2013-01-23,68.71,67.43,65.1092,67.708,66.9056,DOWN,0
2013-01-24,68.23,68.79,65.1461,67.984,66.9582,DOWN,0
2013-01-25,67.74,68.35,65.1847,68.104,67.005,DOWN,0
2013-01-28,66.57,67.89,65.2189,67.92,67.029,UP,1
2013-01-29,66.77,66.68,65.2518,67.604,67.0926,DOWN,0
2013-01-30,66.34,66.53,65.277,67.13,67.1548,DOWN,0
2013-01-31,65.04,66.0,65.2982,66.492,67.1842,UP,1
2013-02-01,65.13,65.28,65.3186,65.97,67.1924,DOWN,0
2013-02-04,64.38,64.68,65.3317,65.532,67.1784,UP,1
2013-02-05,64.88,64.88,65.3465,65.154,67.1774,UP,1
2013-02-06,65.2,64.77,65.3674,64.926,67.1742,UP,1
2013-02-07,65.69,65.27,65.3868,65.056,67.1882,UP,1
2013-02-08,66.09,65.62,65.4093,65.248,67.2034,UP,1
2013-02-11,66.12,65.96,65.4263,65.596,67.2046,UP,1
2013-02-12,66.34,66.34,65.4429,65.888,67.1984,DOWN,0
2013-02-13,65.76,66.46,65.4545,66.0,67.1796,UP,1
2013-02-14,65.8,65.42,65.4648,66.022,67.1798,DOWN,0
2013-02-15,65.63,65.5,65.4765,65.93,67.1594,UP,1
2013-02-19,66.2,65.75,65.4902,65.946,67.1482,DOWN,0
2013-02-20,66.04,66.14,65.5037,65.886,67.1236,DOWN,0
2013-02-21,65.37,65.96,65.5163,65.808,67.0804,UP,1
2013-02-22,65.97,65.46,65.5367,65.842,67.039,DOWN,0
2013-02-25,64.75,66.21,65.5515,65.666,66.975,UP,1
2013-02-26,65.06,65.06,65.57,65.438,66.9132,UP,1
2013-02-27,65.97,64.93,65.5964,65.424,66.8852,DOWN,0
2013-02-28,65.68,65.76,65.6213,65.486,66.8628,DOWN,0
2013-03-01,65.52,65.39,65.6494,65.396,66.8306,DOWN,0
2013-03-04,64.38,65.29,65.6707,65.322,66.748,UP,1
2013-03-05,64.91,64.71,65.6963,65.292,66.6722,UP,1
2013-03-06,64.96,64.96,65.7232,65.09,66.5914,UP,1
2013-03-07,65.27,65.13,65.7571,65.008,66.5242,UP,1
2013-03-08,65.96,65.5,65.7965,65.096,66.4696,UP,1
2013-03-11,66.12,65.95,65.8321,65.444,66.4316,UP,1
2013-03-12,66.23,66.16,65.8678,65.708,66.4014,UP,1
2013-03-13,67.18,66.29,65.9105,66.152,66.4098,UP,1
2013-03-14,67.54,67.35,65.9541,66.606,66.409,UP,1
2013-03-15,68.8,67.32,66.0056,67.174,66.4216,DOWN,0
2013-03-18,68.43,68.22,66.0529,67.636,66.4314,UP,1
2013-03-19,68.44,68.65,66.1008,68.078,66.425,UP,1
2013-03-20,68.64,68.75,66.1503,68.37,66.4244,DOWN,0
2013-03-21,68.0,68.27,66.2032,68.462,66.4376,UP,1
2013-03-22,68.05,68.14,66.2579,68.312,66.4578,DOWN,0
2013-03-25,67.91,68.28,66.311,68.208,66.468,UP,1
2013-03-26,69.29,68.28,66.3645,68.378,66.5124,UP,1
2013-03-27,69.9,68.94,66.4172,68.63,66.566,UP,1
2013-03-28,70.15,69.87,66.4691,69.06,66.6194,DOWN,0
2013-04-01,69.9,70.1,66.5222,69.43,66.6804,DOWN,0
2013-04-02,69.4,70.19,66.5696,69.728,66.7256,UP,1
2013-04-03,70.18,69.51,66.6217,69.906,66.7794,UP,1
2013-04-04,71.07,70.29,66.6744,70.14,66.8338,UP,1
2013-04-05,71.56,70.43,66.7263,70.422,66.8908,UP,1
2013-04-08,71.72,71.75,66.7773,70.786,66.9606,DOWN,0
2013-04-09,71.56,71.86,66.8239,71.218,67.037,UP,1
2013-04-10,71.77,71.75,66.8713,71.536,67.141,UP,1
2013-04-11,72.45,72.04,66.9244,71.812,67.2546,DOWN,0
2013-04-12,72.11,72.03,66.9744,71.922,67.37,DOWN,0
2013-04-15,70.83,71.85,67.0211,71.744,67.4858,UP,1
2013-04-16,71.29,71.32,67.0722,71.69,67.609,DOWN,0
2013-04-17,70.12,70.93,67.1121,71.36,67.7238,DOWN,0
2013-04-18,69.87,70.12,67.1528,70.844,67.8236,UP,1
2013-04-19,70.98,69.94,67.1888,70.618,67.9392,DOWN,0
2013-04-22,70.78,70.98,67.225,70.608,68.041,UP,1
2013-04-23,71.49,71.17,67.2627,70.648,68.149,UP,1
2013-04-24,73.77,71.83,67.3119,71.378,68.302,UP,1
2013-04-25,74.49,73.82,67.367,72.302,68.465,DOWN,0
2013-04-26,74.24,74.56,67.4202,72.954,68.6346,UP,1
2013-04-29,74.96,74.48,67.4796,73.79,68.8178,UP,1
2013-04-30,75.74,74.85,67.5442,74.64,69.02,DOWN,0
2013-05-01,75.65,75.45,67.6116,75.016,69.209,UP,1
2013-05-02,76.31,75.65,67.6742,75.38,69.4144,UP,1
2013-05-03,76.84,76.69,67.741,75.9,69.6438,UP,1
2013-05-06,77.06,77.02,67.8056,76.32,69.8656,UP,1
2013-05-07,77.21,77.03,67.8661,76.614,70.1148,UP,1
2013-05-08,77.8,77.25,67.9295,77.044,70.3696,DOWN,0
2013-05-09,77.66,77.75,67.994,77.314,70.6034,UP,1
2013-05-10,77.93,77.69,68.0648,77.532,70.8484,DOWN,0
2013-05-13,77.56,77.72,68.1317,77.632,71.0892,UP,1
2013-05-14,78.96,77.78,68.207,77.982,71.3808,UP,1
2013-05-15,79.43,78.53,68.2801,78.308,71.6712,DOWN,0
2013-05-16,79.02,79.4,68.3462,78.58,71.9524,UP,1
2013-05-17,82.19,80.24,68.4234,79.432,72.2908,DOWN,0
2013-05-20,81.61,82.22,68.5004,80.242,72.6038,DOWN,0
2013-05-21,81.46,81.58,68.5785,80.742,72.9106,DOWN,0
2013-05-22,80.86,81.5,68.6548,81.028,73.2032,DOWN,0
2013-05-23,80.64,79.78,68.7261,81.352,73.4724,UP,1
2013-05-24,81.26,80.3,68.8009,81.166,73.7468,UP,1
2013-05-28,82.1,81.65,68.8754,81.264,74.0128,DOWN,0
2013-05-29,81.87,81.54,68.9455,81.346,74.2816,UP,1
2013-05-30,83.49,82.69,69.0209,81.872,74.5826,DOWN,0
2013-05-31,82.39,83.18,69.0904,82.222,74.8576,UP,1
2013-06-03,83.04,82.48,69.1622,82.578,75.1584,DOWN,0
2013-06-04,82.42,82.86,69.2325,82.642,75.4458,DOWN,0
2013-06-05,81.45,82.13,69.2984,82.558,75.7166,UP,1
2013-06-06,82.25,81.48,69.3657,82.31,75.9758,UP,1
2013-06-07,83.88,82.55,69.4385,82.608,76.2554,DOWN,0
2013-06-10,83.75,84.17,69.5085,82.75,76.5274,DOWN,0
2013-06-11,82.97,83.08,69.5757,82.86,76.7888,DOWN,0
2013-06-12,82.61,83.51,69.6471,83.092,77.053,UP,1
2013-06-13,82.86,82.67,69.7268,83.214,77.3066,UP,1
2013-06-14,82.88,82.73,69.8042,83.014,77.5428,UP,1
2013-06-17,83.67,83.28,69.887,82.998,77.785,UP,1
2013-06-18,83.93,83.79,69.9721,83.19,78.0292,DOWN,0
2013-06-19,82.98,83.86,70.0507,83.264,78.2576,DOWN,0
2013-06-20,81.97,82.3,70.1278,83.086,78.4616,DOWN,0
2013-06-21,81.85,82.56,70.2026,82.88,78.6496,DOWN,0
2013-06-24,81.07,81.42,70.2742,82.36,78.8288,DOWN,0
2013-06-25,80.71,81.67,70.3451,81.716,79.0264,UP,1
2013-06-26,81.84,81.5,70.4159,81.488,79.2374,UP,1
2013-06-27,83.21,82.45,70.4951,81.736,79.4992,DOWN,0
2013-06-28,82.8,83.0,70.5738,81.926,79.7578,UP,1
2013-07-01,83.35,82.78,70.6535,82.382,80.0052,DOWN,0
2013-07-02,82.17,83.08,70.7247,82.674,80.233,UP,1
2013-07-03,82.93,81.99,70.8043,82.892,80.4618,UP,1
2013-07-05,83.95,83.18,70.8924,83.04,80.6654,UP,1
2013-07-08,85.09,84.44,70.9854,83.498,80.8774,UP,1
2013-07-09,85.53,85.51,71.0786,83.934,81.1032,UP,1
2013-07-10,86.9,85.53,71.1786,84.88,81.342,UP,1
2013-07-11,87.75,87.71,71.2827,85.844,81.5822,UP,1
2013-07-12,88.02,87.83,71.3883,86.658,81.8296,UP,1
2013-07-15,88.26,88.25,71.4968,87.292,82.0686,DOWN,0
2013-07-16,87.21,88.47,71.6039,87.628,82.276,UP,1
2013-07-17,87.6,87.4,71.711,87.768,82.4868,UP,1
2013-07-18,88.12,86.75,71.8192,87.842,82.705,UP,1
2013-07-19,88.36,87.8,71.9289,87.91,82.9162,UP,1
2013-07-22,88.44,88.67,72.0332,87.946,83.1318,UP,1
2013-07-23,88.76,89.01,72.1377,88.256,83.3484,UP,1
2013-07-24,90.3,90.86,72.2488,88.796,83.6032,UP,1
2013-07-25,90.41,90.31,72.3569,89.254,83.8322,UP,1
2013-07-26,90.56,90.04,72.4626,89.694,84.0548,UP,1
2013-07-29,91.39,90.22,72.5741,90.284,84.3022,DOWN,0
2013-07-30,90.94,91.77,72.6838,90.72,84.4772,UP,1
2013-07-31,92.06,90.9,72.8031,91.072,84.6862,UP,1
2013-08-01,93.09,92.45,72.9253,91.608,84.9188,UP,1
2013-08-02,94.89,94.46,73.0557,92.474,85.1994,UP,1
2013-08-05,95.42,94.89,73.1855,93.28,85.495,DOWN,0
2013-08-06,94.88,95.3,73.3081,94.068,85.7674,UP,1
2013-08-07,95.83,94.36,73.4342,94.822,86.042,DOWN,0
2013-08-08,95.61,96.09,73.5566,95.326,86.3168,DOWN,0
2013-08-09,95.49,95.6,73.6827,95.446,86.5568,DOWN,0
2013-08-12,94.93,95.41,73.8064,95.348,86.8076,UP,1
2013-08-13,95.26,95.29,73.9344,95.424,87.052,DOWN,0
2013-08-14,94.87,95.21,74.0621,95.232,87.301,DOWN,0
2013-08-15,93.79,93.98,74.1858,94.868,87.5478,UP,1
2013-08-16,94.02,93.57,74.3158,94.574,87.7832,DOWN,0
2013-08-19,93.74,93.88,74.4411,94.336,87.9804,DOWN,0
