ticker,MRK US Equity,MRK US Equity,MRK US Equity,MRK US Equity,MRK US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-02-23,30.5986,31.0087,33.5576,31.1498,33.1007,DOWN,0
2011-02-24,30.5414,30.5891,33.5506,30.9724,33.0231,UP,1
2011-02-25,30.694,30.57,33.5437,30.7989,32.9399,UP,1
2011-02-28,31.0563,30.7035,33.5401,30.7455,32.8619,DOWN,0
2011-03-01,30.9515,31.0849,33.5381,30.7684,32.7784,UP,1
2011-03-02,31.0659,30.9419,33.5372,30.8618,32.704,UP,1
2011-03-03,31.5617,31.1517,33.5408,31.0659,32.6392,DOWN,0
2011-03-04,31.5236,31.6094,33.5429,31.2318,32.5797,DOWN,0
2011-03-07,31.3043,31.4664,33.5477,31.2814,32.515,UP,1
2011-03-08,31.4473,31.4473,33.5521,31.3805,32.4519,UP,1
2011-03-09,31.7429,31.3805,33.559,31.5159,32.3959,DOWN,0
2011-03-10,31.371,31.6666,33.563,31.4778,32.3329,DOWN,0
2011-03-11,31.2089,30.9419,33.5644,31.4149,32.2666,DOWN,0
2011-03-14,30.8752,30.9896,33.5585,31.3291,32.1973,DOWN,0
2011-03-15,30.3793,30.3507,33.5498,31.1155,32.1176,DOWN,0
2011-03-16,29.6356,30.3221,33.5381,30.694,32.023,UP,1
2011-03-17,29.9789,29.8072,33.5242,30.4156,31.9294,UP,1
2011-03-18,30.427,30.3031,33.5129,30.2592,31.8407,UP,1
2011-03-21,30.8847,30.5986,33.5091,30.2611,31.7517,UP,1
2011-03-22,31.0182,31.0087,33.5054,30.3889,31.6597,UP,1
2011-03-23,31.1136,30.9896,33.4998,30.6845,31.5726,UP,1
2011-03-24,31.1994,31.3043,33.4951,30.9286,31.4919,DOWN,0
2011-03-25,31.0563,31.1994,33.4852,31.0544,31.4046,DOWN,0
2011-03-28,30.9419,31.0277,33.4737,31.0659,31.3619,UP,1
2011-03-29,31.2566,30.9801,33.463,31.1136,31.3342,UP,1
2011-03-30,31.7524,31.495,33.45,31.2413,31.3233,DOWN,0
2011-03-31,31.4759,31.5331,33.4357,31.2966,31.3062,UP,1
2011-04-01,31.5331,31.514,33.4224,31.392,31.2875,UP,1
2011-04-04,31.7238,31.7906,33.411,31.5484,31.2755,DOWN,0
2011-04-05,31.6189,31.5999,33.4016,31.6208,31.2633,UP,1
2011-04-06,31.8001,31.7333,33.3931,31.6304,31.2631,DOWN,0
2011-04-07,31.781,31.8764,33.3832,31.6914,31.2655,UP,1
2011-04-08,32.1052,31.9431,33.3739,31.8058,31.2736,DOWN,0
2011-04-11,32.0289,32.1148,33.3628,31.8668,31.2835,DOWN,0
2011-04-12,32.0003,31.8668,33.3514,31.9431,31.2909,DOWN,0
2011-04-13,31.9145,32.0575,33.3421,31.966,31.2808,UP,1
2011-04-14,32.2864,31.7906,33.3368,32.0671,31.2816,UP,1
2011-04-15,32.9062,33.2781,33.3371,32.2273,31.3123,DOWN,0
2011-04-18,32.3531,32.6106,33.3357,32.2921,31.3321,DOWN,0
2011-04-19,32.1814,32.3627,33.3315,32.3283,31.3464,UP,1
2011-04-20,32.458,32.4866,33.3248,32.437,31.3611,DOWN,0
2011-04-21,32.458,32.6773,33.3162,32.4714,31.3792,UP,1
2011-04-25,32.7345,32.1338,33.3068,32.437,31.4038,UP,1
2011-04-26,33.4306,32.8394,33.3018,32.6525,31.4418,UP,1
2011-04-27,33.9741,33.5641,33.2979,33.0111,31.4953,UP,1
2011-04-28,34.1076,33.9837,33.2959,33.341,31.5522,UP,1
2011-04-29,34.2793,34.3079,33.2933,33.7052,31.6092,UP,1
2011-05-02,34.6225,34.7465,33.2952,34.0828,31.6704,UP,1
2011-05-03,34.7179,34.5558,33.2981,34.3403,31.7383,UP,1
2011-05-04,34.8609,34.6702,33.3024,34.5176,31.8188,DOWN,0
2011-05-05,34.5653,34.756,33.3075,34.6092,31.8981,UP,1
2011-05-06,34.6988,34.8323,33.3132,34.6931,31.9813,UP,1
2011-05-09,34.7846,34.4318,33.3209,34.7255,32.0631,UP,1
2011-05-10,35.0612,34.8514,33.3281,34.7942,32.1432,DOWN,0
2011-05-11,34.9277,35.0612,33.335,34.8075,32.2227,UP,1
2011-05-12,35.4712,34.9944,33.3467,34.9887,32.3108,DOWN,0
2011-05-13,35.3567,35.3091,33.3563,35.1203,32.3867,UP,1
2011-05-16,35.5665,35.3377,33.3699,35.2766,32.4676,DOWN,0
2011-05-17,35.5379,35.4616,33.3804,35.372,32.5522,UP,1
2011-05-18,35.8335,35.5188,33.3935,35.5532,32.64,DOWN,0
2011-05-19,35.6428,35.8526,33.404,35.5875,32.718,DOWN,0
2011-05-20,35.3377,35.6428,33.4135,35.5837,32.7973,DOWN,0
2011-05-23,35.1851,34.9658,33.4226,35.5074,32.8768,DOWN,0
2011-05-24,35.1565,35.1756,33.4298,35.4311,32.9624,DOWN,0
2011-05-25,34.9849,34.9563,33.4342,35.2614,33.0545,DOWN,0
2011-05-26,34.6893,34.9849,33.4413,35.0707,33.1556,DOWN,0
2011-05-27,34.5272,34.6797,33.4469,34.9086,33.2466,UP,1
2011-05-31,35.0421,34.6988,33.4552,34.88,33.3389,DOWN,0
2011-06-01,34.5653,34.8991,33.4613,34.7617,33.4125,DOWN,0
2011-06-02,34.47,34.4986,33.4642,34.6588,33.4815,DOWN,0
2011-06-03,34.1553,34.1267,33.4664,34.552,33.5424,DOWN,0
2011-06-06,33.9074,34.0409,33.4704,34.428,33.5965,UP,1
2011-06-07,33.9169,34.1458,33.4758,34.203,33.6537,UP,1
2011-06-08,34.1267,33.8788,33.4797,34.1153,33.7174,UP,1
2011-06-09,34.3269,34.2125,33.4872,34.0866,33.7788,DOWN,0
2011-06-10,33.8025,34.2125,33.4915,34.0161,33.8198,DOWN,0
2011-06-13,33.6881,33.402,33.4956,33.9722,33.8641,UP,1
2011-06-14,33.9837,33.8597,33.4986,33.9856,33.9131,DOWN,0
2011-06-15,33.5355,33.8216,33.5007,33.8673,33.9493,UP,1
2011-06-16,33.545,33.5069,33.5008,33.711,33.9879,UP,1
2011-06-17,33.7453,33.7548,33.4997,33.6995,34.0268,UP,1
2011-06-20,34.1267,33.6499,33.5018,33.7872,34.0737,DOWN,0
2011-06-21,34.1172,34.2411,33.5027,33.8139,34.1139,DOWN,0
2011-06-22,33.8216,33.9169,33.5028,33.8712,34.1498,DOWN,0
2011-06-23,33.3448,33.4974,33.4988,33.8311,34.1767,DOWN,0
2011-06-24,32.9443,33.3925,33.4915,33.6709,34.1973,DOWN,0
2011-06-27,32.9253,33.0397,33.4813,33.4306,34.21,UP,1
2011-06-28,33.2876,32.9825,33.4751,33.2647,34.2177,UP,1
2011-06-29,33.4688,33.3257,33.4683,33.1941,34.24,UP,1
2011-06-30,33.6499,33.5832,33.4625,33.2552,34.2693,UP,1
2011-07-01,33.9455,33.5355,33.4586,33.4554,34.2991,DOWN,0
2011-07-05,33.8406,33.8597,33.4546,33.6385,34.3267,UP,1
2011-07-06,33.8788,33.8502,33.4497,33.7567,34.3496,UP,1
2011-07-07,34.0695,34.0981,33.445,33.8769,34.3624,UP,1
2011-07-08,34.4414,34.2125,33.441,34.0352,34.3718,DOWN,0
2011-07-11,34.0218,34.2888,33.4363,34.0504,34.37,DOWN,0
2011-07-12,33.9789,34.079,33.4282,34.0781,34.364,UP,1
2011-07-13,34.3555,34.0409,33.423,34.1734,34.3587,UP,1
2011-07-14,34.6225,34.489,33.4185,34.284,34.3568,DOWN,0
2011-07-15,34.2602,34.6416,33.4128,34.2478,34.3448,DOWN,0
2011-07-18,33.8406,34.0218,33.4065,34.2116,34.3303,UP,1
2011-07-19,34.1267,33.9169,33.4027,34.2411,34.3188,DOWN,0
2011-07-20,33.936,34.222,33.3982,34.1572,34.3019,UP,1
2011-07-21,34.4986,34.1744,33.3942,34.1324,34.2906,DOWN,0
2011-07-22,34.4128,34.6035,33.3898,34.1629,34.2803,DOWN,0
2011-07-25,34.222,34.0313,33.3859,34.2392,34.2553,DOWN,0
2011-07-26,34.1267,34.2507,33.3806,34.2392,34.2307,DOWN,0
2011-07-27,33.5546,33.936,33.3726,34.1629,34.1905,DOWN,0
2011-07-28,33.3067,33.6213,33.3645,33.9245,34.1459,DOWN,0
2011-07-29,32.5438,33.0301,33.35,33.5508,34.0801,DOWN,0
2011-08-01,31.8859,32.6583,33.3323,33.0835,34.0049,DOWN,0
2011-08-02,31.371,31.6189,33.313,32.5324,33.9256,DOWN,0
2011-08-03,31.1803,31.371,33.2914,32.0575,33.8455,DOWN,0
2011-08-04,30.0456,30.7417,33.2675,31.4053,33.7433,UP,1
2011-08-05,30.2363,30.2935,33.2424,30.9438,33.6483,DOWN,0
2011-08-08,28.5486,29.6737,33.2082,30.2764,33.5255,UP,1
2011-08-09,29.7691,28.9872,33.1802,29.956,33.4303,DOWN,0
2011-08-10,28.4246,29.0825,33.1439,29.4048,33.298,UP,1
2011-08-11,29.75,28.4055,33.1159,29.3457,33.2017,UP,1
2011-08-12,29.8835,29.9312,33.0915,29.2752,33.11,UP,1
2011-08-15,30.6368,30.1791,33.0686,29.6928,33.0396,DOWN,0
2011-08-16,30.6082,30.5224,33.0485,29.8606,32.9736,UP,1
2011-08-17,30.7035,30.8752,33.0292,30.3164,32.9093,DOWN,0
2011-08-18,29.6165,30.2745,33.0028,30.2897,32.8191,UP,1
2011-08-19,29.8072,29.3591,32.9777,30.2745,32.7287,UP,1
2011-08-22,29.8549,30.2171,32.9523,30.1181,32.6498,UP,1
2011-08-23,30.4556,29.9884,32.9343,30.0876,32.5851,UP,1
2011-08-24,30.7321,30.4461,32.9182,30.0933,32.5201,DOWN,0
2011-08-25,30.3793,30.7512,32.903,30.2458,32.457,UP,1
2011-08-26,30.4365,30.1314,32.8885,30.3717,32.3948,UP,1
2011-08-29,30.9515,30.5891,32.8754,30.591,32.3389,UP,1
2011-08-30,31.1755,30.7989,32.8658,30.735,32.2799,UP,1
2011-08-31,31.5569,31.4187,32.8589,30.9,32.2287,DOWN,0
2011-09-01,31.371,31.514,32.8531,31.0983,32.1797,DOWN,0
2011-09-02,30.8656,31.1517,32.8431,31.1841,32.1301,DOWN,0
2011-09-06,30.7512,30.16,32.8286,31.1441,32.0862,UP,1
2011-09-07,31.4282,31.0373,32.8173,31.1946,32.0563,DOWN,0
2011-09-08,31.2518,31.2375,32.8039,31.1336,32.0156,DOWN,0
2011-09-09,30.3603,31.0849,32.7898,30.9314,31.9534,UP,1
2011-09-12,30.5128,30.0933,32.7747,30.8609,31.8907,DOWN,0
2011-09-13,30.2649,30.0933,32.7602,30.7636,31.8171,UP,1
2011-09-14,30.6273,30.4556,32.7479,30.6034,31.7528,UP,1
2011-09-15,30.9801,30.8847,32.7385,30.5491,31.6948,UP,1
2011-09-16,31.1612,31.1612,32.7272,30.7093,31.6367,DOWN,0
2011-09-19,30.7512,30.6082,32.713,30.7569,31.5629,UP,1
2011-09-20,30.9896,30.7226,32.6996,30.9019,31.5022,DOWN,0
2011-09-21,30.3698,31.1517,32.6834,30.8504,31.43,DOWN,0
2011-09-22,29.6833,29.7309,32.6632,30.591,31.3366,DOWN,0
2011-09-23,29.607,29.483,32.6425,30.2802,31.2363,UP,1
2011-09-26,30.141,29.8168,32.6231,30.1581,31.1539,UP,1
2011-09-27,30.6463,30.5414,32.6048,30.0895,31.09,DOWN,0
2011-09-28,30.4556,30.837,32.5849,30.1066,31.0166,UP,1
2011-09-29,31.1422,30.8466,32.5664,30.3984,30.9607,UP,1
2011-09-30,31.1803,30.8942,32.5475,30.7131,30.8943,DOWN,0
2011-10-03,30.1028,31.0754,32.5224,30.7054,30.8081,DOWN,0
2011-10-04,29.893,29.8168,32.4979,30.5548,30.7216,UP,1
2011-10-05,29.9979,29.9789,32.4739,30.4632,30.639,DOWN,0
2011-10-06,29.9598,29.9121,32.4512,30.2268,30.5671,UP,1
2011-10-07,30.141,30.427,32.4292,30.0189,30.5038,UP,1
2011-10-10,30.8466,30.9801,32.4104,30.1677,30.4698,DOWN,0
2011-10-11,30.4461,30.8561,32.3899,30.2783,30.441,UP,1
2011-10-12,31.0563,30.7512,32.3726,30.4899,30.4347,UP,1
2011-10-13,31.1803,30.9705,32.3559,30.7341,30.4347,UP,1
2011-10-14,31.4473,31.4378,32.3415,30.9953,30.4628,DOWN,0
2011-10-17,30.8084,31.3138,32.3237,30.9877,30.4742,UP,1
2011-10-18,31.2661,30.8656,32.3082,31.1517,30.5286,DOWN,0
2011-10-19,31.0277,31.2757,32.29,31.146,30.5537,UP,1
2011-10-20,31.2757,31.1803,32.2721,31.165,30.6108,UP,1
2011-10-21,31.8001,31.6189,32.2544,31.2356,30.6518,UP,1
2011-10-24,31.9717,31.7143,32.2362,31.4683,30.6935,DOWN,0
2011-10-25,31.3805,31.9622,32.2157,31.4911,30.7084,UP,1
2011-10-26,31.9813,31.7715,32.1995,31.6819,30.7359,UP,1
2011-10-27,32.7155,32.4962,32.1859,31.9698,30.7761,UP,1
2011-10-28,33.4783,33.402,32.1879,32.3055,30.8533,DOWN,0
2011-10-31,32.8966,33.3925,32.1892,32.4904,30.9151,DOWN,0
2011-11-01,32.4771,32.2387,32.1901,32.7098,30.9676,UP,1
2011-11-02,32.6011,32.8776,32.1915,32.8337,31.0105,UP,1
2011-11-03,32.9253,32.8966,32.1938,32.8757,31.0543,DOWN,0
2011-11-04,32.439,32.7345,32.1943,32.6678,31.0955,UP,1
2011-11-07,32.725,32.3245,32.1968,32.6335,31.1413,UP,1
2011-11-08,32.868,32.7536,32.2021,32.7117,31.1796,DOWN,0
2011-11-09,32.2196,32.439,32.2049,32.6354,31.2005,UP,1
2011-11-10,33.3448,32.9634,32.2131,32.7193,31.2363,UP,1
2011-11-11,34.2983,33.7167,32.2269,33.0912,31.2948,DOWN,0
2011-11-14,34.0123,33.7453,32.2389,33.3486,31.3578,UP,1
2011-11-15,34.0695,33.8883,32.2471,33.5889,31.4241,DOWN,0
2011-11-16,33.4592,33.526,32.2532,33.8368,31.4647,DOWN,0
2011-11-17,33.2208,33.2971,32.2624,33.812,31.5041,UP,1
2011-11-18,33.3257,33.3162,32.2722,33.6175,31.5634,DOWN,0
2011-11-21,32.5534,32.7918,32.2777,33.3257,31.6042,DOWN,0
2011-11-22,32.2387,32.5058,32.2802,32.9596,31.6437,DOWN,0
2011-11-23,31.6475,31.8859,32.2807,32.5972,31.6641,DOWN,0
2011-11-25,31.6189,31.7429,32.2813,32.2769,31.6769,UP,1
2011-11-28,32.6678,32.172,32.287,32.1453,31.707,UP,1
2011-11-29,32.8776,32.8966,32.2949,32.2101,31.7496,UP,1
2011-11-30,34.0886,33.5641,32.309,32.5801,31.8115,DOWN,0
2011-12-01,34.0218,34.0695,32.322,33.0549,31.8846,DOWN,0
2011-12-02,33.8311,34.2411,32.3333,33.4974,31.9675,DOWN,0
2011-12-05,33.6213,34.1172,32.3448,33.6881,32.0478,UP,1
2011-12-06,33.7548,33.7834,32.3594,33.8635,32.1201,UP,1
2011-12-07,33.9551,33.6404,32.3762,33.8368,32.1863,DOWN,0
2011-12-08,33.5546,34.0123,32.3912,33.7434,32.2482,UP,1
2011-12-09,34.0218,33.669,32.4079,33.7815,32.3058,DOWN,0
2011-12-12,33.7644,33.9265,32.4214,33.8101,32.3575,DOWN,0
2011-12-13,33.3639,33.5832,32.4335,33.7319,32.4227,UP,1
2011-12-14,33.9074,33.3067,32.4477,33.7224,32.503,UP,1
2011-12-15,34.6702,34.2507,32.4632,33.9455,32.5965,DOWN,0
2011-12-16,34.5653,34.8037,32.4784,34.0542,32.6886,UP,1
2011-12-19,34.7751,34.737,32.4958,34.2564,32.7813,UP,1
2011-12-20,35.3472,35.0135,32.5153,34.653,32.8713,UP,1
2011-12-21,35.5951,35.3377,32.5345,34.9906,32.9743,UP,1
2011-12-22,35.8097,35.6428,32.5567,35.2185,33.0693,UP,1
2011-12-23,36.1386,35.9289,32.5814,35.5331,33.1685,DOWN,0
2011-12-27,35.9956,36.0242,32.607,35.7772,33.2595,DOWN,0
2011-12-28,35.6905,35.9384,32.6335,35.8459,33.3571,UP,1
2011-12-29,35.9765,35.8526,32.6652,35.9222,33.4513,DOWN,0
2011-12-30,35.9479,35.843,32.6951,35.9498,33.5497,UP,1
2012-01-03,36.52,36.1196,32.7256,36.0261,33.6546,UP,1
2012-01-04,36.5582,36.4724,32.7539,36.1386,33.7498,UP,1
2012-01-05,36.9396,36.3675,32.7835,36.3885,33.8491,DOWN,0
2012-01-06,36.6821,36.9491,32.8114,36.5296,33.9552,DOWN,0
2012-01-09,36.6059,36.5582,32.8384,36.6612,34.0476,UP,1
2012-01-10,36.7298,36.9491,32.8668,36.7031,34.1279,DOWN,0
2012-01-11,36.6249,36.6345,32.8952,36.7165,34.1909,UP,1
2012-01-12,36.8156,36.8252,32.923,36.6917,34.2692,DOWN,0
2012-01-13,36.5391,36.6631,32.9469,36.6631,34.3505,UP,1
2012-01-17,37.0159,36.7394,32.9746,36.7451,34.4388,UP,1
2012-01-18,37.0636,36.8538,33.0023,36.8118,34.5216,UP,1
2012-01-19,37.4354,37.0922,33.0308,36.9739,34.6215,DOWN,0
2012-01-20,37.3782,37.4926,33.0596,37.0864,34.7145,DOWN,0
2012-01-23,36.9682,37.1494,33.0855,37.1723,34.7965,UP,1
2012-01-24,36.9777,37.1589,33.1115,37.1646,34.8917,DOWN,0
2012-01-25,36.8824,36.7775,33.1353,37.1284,34.9625,UP,1
2012-01-26,36.9777,37.0349,33.1601,37.0369,35.016,DOWN,0
2012-01-27,36.7298,36.9301,33.1837,36.9072,35.0704,UP,1
2012-01-30,37.0826,36.5963,33.2096,36.9301,35.1307,DOWN,0
2012-01-31,36.4914,37.1589,33.2306,36.8328,35.1913,UP,1
2012-02-01,36.8347,36.7584,33.2502,36.8233,35.2636,DOWN,0
2012-02-02,36.6535,37.1303,33.2717,36.7584,35.3301,DOWN,0
2012-02-03,36.5868,36.7108,33.2938,36.7298,35.4108,UP,1
2012-02-06,36.6154,36.4342,33.3146,36.6364,35.4983,UP,1
2012-02-07,36.8347,36.4914,33.3364,36.705,35.6021,DOWN,0
2012-02-08,36.6345,36.7584,33.3559,36.665,35.7024,DOWN,0
2012-02-09,36.377,36.6059,33.3707,36.6097,35.7766,DOWN,0
2012-02-10,36.1482,36.1768,33.3815,36.522,35.842,UP,1
2012-02-13,36.3389,36.3293,33.3927,36.4666,35.887,UP,1
2012-02-14,36.4342,36.3389,33.4035,36.3866,35.9352,DOWN,0
2012-02-15,36.2531,36.4819,33.4116,36.3103,35.9837,UP,1
2012-02-16,36.3675,36.3103,33.4199,36.3084,36.0386,UP,1
2012-02-17,36.768,36.8252,33.4294,36.4323,36.0989,DOWN,0
2012-02-21,36.3579,36.6821,33.4384,36.4361,36.1469,UP,1
2012-02-22,36.4438,36.2912,33.4471,36.438,36.2047,UP,1
2012-02-23,36.7203,36.3293,33.4568,36.5315,36.2587,DOWN,0
2012-02-24,36.4247,36.7012,33.4636,36.5429,36.3119,DOWN,0
2012-02-27,36.377,36.1768,33.4708,36.4647,36.3722,UP,1
2012-02-28,36.5963,36.377,33.4765,36.5124,36.4259,DOWN,0
2012-02-29,36.3961,36.6821,33.4817,36.5029,36.4605,DOWN,0
2012-03-01,36.0337,36.377,33.484,36.3656,36.4898,UP,1
2012-03-02,36.1672,35.8716,33.4871,36.3141,36.5177,UP,1
2012-03-05,36.6631,36.2435,33.4913,36.3713,36.544,DOWN,0
2012-03-06,35.7,36.2149,33.4916,36.192,36.5461,DOWN,0
2012-03-07,35.5761,35.5951,33.4928,36.028,36.5414,UP,1
2012-03-08,35.6571,35.8716,33.4951,35.9527,36.5318,UP,1
2012-03-09,35.8526,35.7382,33.4986,35.8898,36.5289,UP,1
2012-03-12,36.3293,35.967,33.5053,35.823,36.5417,UP,1
2012-03-13,36.501,36.11,33.5144,35.9832,36.5522,DOWN,0
2012-03-14,36.4438,36.6059,33.524,36.1568,36.5621,DOWN,0
2012-03-15,36.2912,36.377,33.5302,36.2836,36.5575,DOWN,0
2012-03-16,36.2626,36.3961,33.5387,36.3656,36.5516,DOWN,0
2012-03-19,36.1291,36.1768,33.547,36.3255,36.5354,DOWN,0
2012-03-20,36.0051,35.9003,33.5562,36.2264,36.5219,DOWN,0
2012-03-21,35.9479,36.1196,33.5665,36.1272,36.5087,DOWN,0
2012-03-22,35.8478,35.7954,33.5761,36.0385,36.4911,UP,1
2012-03-23,36.2388,35.9479,33.5867,36.0337,36.4833,UP,1
2012-03-26,36.8633,36.4819,33.5993,36.1806,36.4843,UP,1
2012-03-27,36.9968,36.9491,33.6153,36.3789,36.4934,DOWN,0
2012-03-28,36.5296,36.8347,33.6295,36.4953,36.4837,DOWN,0
2012-03-29,36.2435,36.3961,33.6408,36.5744,36.4673,UP,1
2012-03-30,36.6154,36.3675,33.6562,36.6497,36.4509,UP,1
2012-04-02,36.7203,36.52,33.6721,36.6211,36.4378,UP,1
2012-04-03,36.9205,36.7584,33.688,36.6059,36.4368,UP,1
2012-04-04,37.0969,36.8061,33.7028,36.7193,36.4392,DOWN,0
2012-04-05,37.0731,36.9587,33.7176,36.8852,36.443,DOWN,0
2012-04-09,36.9301,36.787,33.7332,36.9482,36.442,DOWN,0
2012-04-10,36.6631,36.911,33.7497,36.9367,36.4407,UP,1
2012-04-11,36.6917,36.8156,33.7685,36.891,36.4329,DOWN,0
2012-04-12,36.4867,36.911,33.7863,36.7689,36.4328,DOWN,0
2012-04-13,36.0242,36.3198,33.8,36.5591,36.4166,UP,1
2012-04-16,36.1863,36.1196,33.8136,36.4104,36.4072,UP,1
2012-04-17,36.7203,36.3389,33.8289,36.4218,36.4099,DOWN,0
2012-04-18,36.6154,36.6535,33.8423,36.4066,36.4099,DOWN,0
2012-04-19,36.5773,36.7584,33.8559,36.4247,36.4048,UP,1
2012-04-20,36.9301,36.5296,33.8712,36.6059,36.4107,DOWN,0
2012-04-23,36.4914,36.7584,33.8833,36.6669,36.413,DOWN,0
2012-04-24,36.4914,36.5582,33.8936,36.6211,36.4198,UP,1
2012-04-25,36.644,36.52,33.9067,36.6268,36.4259,UP,1
2012-04-26,36.6821,36.6917,33.9202,36.6478,36.4309,DOWN,0
2012-04-27,36.6726,36.9968,33.9318,36.5963,36.4393,UP,1
2012-04-30,37.4164,36.8442,33.9457,36.7813,36.4603,UP,1
2012-05-01,37.5403,37.1303,33.9621,36.9911,36.4757,DOWN,0
2012-05-02,37.464,37.4926,33.9803,37.1551,36.4978,DOWN,0
2012-05-03,37.3496,37.4831,33.9964,37.2886,36.5159,DOWN,0
2012-05-04,37.0349,37.2924,34.0119,37.3611,36.5222,DOWN,0
2012-05-07,36.7489,36.7203,34.0231,37.2276,36.5287,UP,1
2012-05-08,36.8347,36.7298,34.0352,37.0864,36.5379,DOWN,0
2012-05-09,36.3198,36.5582,34.0457,36.8576,36.5323,UP,1
2012-05-10,36.6059,36.52,34.0581,36.7088,36.5365,DOWN,0
2012-05-11,36.2626,36.4247,34.0717,36.5544,36.5411,UP,1
2012-05-14,36.4485,36.091,34.0874,36.4943,36.5467,DOWN,0
2012-05-15,35.9861,36.3103,34.1046,36.3246,36.5332,UP,1
2012-05-16,36.4533,36.1958,34.1274,36.3513,36.5483,DOWN,0
2012-05-17,36.2626,36.4342,34.1519,36.2826,36.562,DOWN,0
2012-05-18,36.0633,36.4247,34.1763,36.2428,36.5701,DOWN,0
2012-05-21,35.8526,35.9765,34.2053,36.1236,36.5701,DOWN,0
2012-05-22,35.7191,35.9098,34.2327,36.0702,36.5579,DOWN,0
2012-05-23,35.6047,35.7191,34.268,35.9004,36.54,UP,1
2012-05-24,35.8526,35.6619,34.2984,35.8184,36.5282,DOWN,0
2012-05-25,35.8049,35.824,34.3353,35.7668,36.5184,UP,1
2012-05-29,35.843,35.9384,34.3658,35.7649,36.5101,DOWN,0
2012-05-30,35.6619,35.6619,34.3947,35.7534,36.5007,UP,1
2012-05-31,35.8335,35.8621,34.4207,35.7992,36.4973,DOWN,0
2012-06-01,35.4521,35.4521,34.4449,35.7191,36.4874,UP,1
2012-06-04,35.7191,35.4521,34.47,35.7019,36.4848,UP,1
2012-06-05,35.7572,35.6619,34.5007,35.6848,36.4752,UP,1
2012-06-06,36.1386,35.9956,34.5323,35.7801,36.4607,UP,1
2012-06-07,36.5487,36.3007,34.5658,35.9231,36.4517,UP,1
2012-06-08,36.6726,36.6917,34.5969,36.1672,36.4546,UP,1
2012-06-11,36.6821,36.8252,34.6266,36.3599,36.4633,UP,1
2012-06-12,37.0445,36.8156,34.66,36.6173,36.4719,DOWN,0
2012-06-13,36.6154,36.6154,34.6909,36.7127,36.4698,UP,1
2012-06-14,36.9873,36.7298,34.721,36.8004,36.4711,UP,1
2012-06-15,37.1303,37.2066,34.7508,36.8919,36.4718,DOWN,0
2012-06-18,37.0445,36.9205,34.7782,36.9644,36.4712,UP,1
2012-06-19,37.4068,37.1398,34.8084,37.0369,36.4808,DOWN,0
2012-06-20,37.3878,37.3496,34.841,37.1913,36.4953,UP,1
2012-06-21,37.6166,37.5308,34.8754,37.3172,36.5138,UP,1
2012-06-22,38.3127,37.7596,34.9098,37.5537,36.5503,DOWN,0
2012-06-25,37.936,38.0552,34.9432,37.732,36.5885,UP,1
2012-06-26,38.203,37.9694,34.9824,37.8912,36.6289,UP,1
2012-06-27,38.6464,38.2173,35.0231,38.1429,36.6674,UP,1
2012-06-28,38.7894,38.532,35.0657,38.3775,36.7109,UP,1
2012-06-29,39.8097,38.9897,35.1116,38.6769,36.7755,UP,1
2012-07-02,39.9051,39.3329,35.1562,39.0707,36.835,DOWN,0
2012-07-03,39.8669,39.7906,35.1998,39.4035,36.9025,DOWN,0
2012-07-05,39.6953,39.7334,35.2445,39.6133,36.9666,DOWN,0
2012-07-06,39.5809,39.4092,35.2875,39.7716,37.0253,UP,1
2012-07-09,40.1721,39.7716,35.3365,39.844,37.0951,DOWN,0
2012-07-10,39.4474,40.2197,35.3853,39.7525,37.1506,DOWN,0
2012-07-11,39.2948,39.4569,35.4337,39.6381,37.1882,UP,1
2012-07-12,40.9158,40.8777,35.4876,39.8822,37.2557,UP,1
2012-07-13,41.4498,41.0588,35.5416,40.256,37.3354,DOWN,0
2012-07-16,41.3354,41.2114,35.596,40.4886,37.4151,UP,1
2012-07-17,42.1363,41.2781,35.651,41.0264,37.5172,DOWN,0
2012-07-18,41.8979,41.8884,35.7046,41.547,37.6201,DOWN,0
2012-07-19,41.8979,41.9075,35.7635,41.7435,37.7214,DOWN,0
2012-07-20,41.3926,41.5928,35.821,41.732,37.8229,DOWN,0
2012-07-23,41.2591,41.2114,35.8774,41.7168,37.9159,DOWN,0
2012-07-24,40.706,41.2114,35.9311,41.4307,38.0048,DOWN,0
2012-07-25,40.6393,40.9158,35.9836,41.179,38.0886,UP,1
2012-07-26,41.3163,41.0493,36.0359,41.0626,38.1952,UP,1
2012-07-27,42.9993,41.7168,36.0987,41.384,38.3261,DOWN,0
2012-07-30,42.4128,42.5654,36.1555,41.6147,38.4491,DOWN,0
2012-07-31,42.1172,42.3842,36.2102,41.897,38.5702,UP,1
2012-08-01,42.2221,42.3842,36.264,42.2135,38.6976,DOWN,0
2012-08-02,41.8693,41.9933,36.3193,42.3242,38.8206,UP,1
2012-08-03,42.0982,42.3747,36.3735,42.1439,38.9505,UP,1
2012-08-06,42.4224,42.1458,36.4305,42.1458,39.0819,DOWN,0
2012-08-07,41.9551,42.47,36.4839,42.1134,39.2049,UP,1
2012-08-08,42.0124,41.9361,36.5349,42.0715,39.3283,UP,1
2012-08-09,42.2221,41.8503,36.5862,42.142,39.4595,UP,1
