ticker,LYB US Equity,LYB US Equity,LYB US Equity,LYB US Equity,LYB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2013-07-26,67.4,69.83,67.846,67.1232,60.0458,UP,1
2013-07-29,67.72,67.4,67.698,67.1554,60.1225,UP,1
2013-07-30,68.92,67.65,67.902,67.1874,60.211,DOWN,0
2013-07-31,68.71,68.89,68.16,67.2226,60.3011,DOWN,0
2013-08-01,67.99,68.3,68.148,67.2654,60.3843,UP,1
2013-08-02,68.95,68.0,68.458,67.343,60.4747,UP,1
2013-08-05,69.47,68.94,68.808,67.4158,60.565,DOWN,0
2013-08-06,68.58,69.37,68.74,67.473,60.6361,DOWN,0
2013-08-07,67.99,68.39,68.596,67.4892,60.6973,UP,1
2013-08-08,68.59,68.75,68.716,67.5354,60.7641,UP,1
2013-08-09,68.7,68.77,68.666,67.5736,60.836,DOWN,0
2013-08-12,68.3,68.42,68.432,67.6066,60.9001,UP,1
2013-08-13,70.08,68.48,68.732,67.662,60.9854,DOWN,0
2013-08-14,69.58,70.17,69.05,67.7,61.0641,DOWN,0
2013-08-15,68.34,69.35,69.0,67.7532,61.1388,UP,1
2013-08-16,68.87,68.07,69.034,67.8026,61.2144,DOWN,0
2013-08-19,68.52,68.51,69.078,67.8756,61.2901,DOWN,0
2013-08-20,68.24,68.52,68.71,67.9404,61.356,DOWN,0
2013-08-21,67.75,68.18,68.344,68.0116,61.4295,UP,1
2013-08-22,69.5,67.89,68.576,68.1192,61.5099,UP,1
2013-08-23,70.12,69.7,68.826,68.1898,61.5914,DOWN,0
2013-08-26,70.12,70.3,69.146,68.2438,61.6781,DOWN,0
2013-08-27,68.79,69.2,69.256,68.2568,61.7625,UP,1
2013-08-28,69.48,68.87,69.602,68.2702,61.8556,UP,1
2013-08-29,70.3,69.25,69.762,68.304,61.9539,DOWN,0
2013-08-30,70.15,70.43,69.768,68.367,62.0543,UP,1
2013-09-03,70.47,71.19,69.838,68.4414,62.1606,DOWN,0
2013-09-04,69.46,69.23,69.972,68.53,62.2809,UP,1
2013-09-05,70.34,69.4,70.144,68.6076,62.3982,DOWN,0
2013-09-06,70.32,70.63,70.148,68.6744,62.5098,UP,1
2013-09-09,70.74,70.35,70.266,68.7392,62.6258,UP,1
2013-09-10,70.9,71.31,70.352,68.832,62.7403,DOWN,0
2013-09-11,70.73,71.09,70.606,68.921,62.8509,DOWN,0
2013-09-12,70.19,70.74,70.576,69.0166,62.9618,UP,1
2013-09-13,71.0,70.48,70.712,69.1066,63.0791,UP,1
2013-09-16,71.39,71.96,70.842,69.1808,63.1957,UP,1
2013-09-17,72.68,71.64,71.198,69.2684,63.3154,UP,1
2013-09-18,73.37,72.88,71.726,69.3564,63.4336,UP,1
2013-09-19,73.79,73.46,72.446,69.436,63.5581,DOWN,0
2013-09-20,73.03,73.89,72.852,69.5088,63.6745,DOWN,0
2013-09-23,72.63,72.6,73.1,69.5614,63.7784,DOWN,0
2013-09-24,72.42,72.66,73.048,69.592,63.881,UP,1
2013-09-25,72.92,72.47,72.958,69.6652,63.9765,UP,1
2013-09-26,74.01,73.39,73.002,69.7866,64.0747,DOWN,0
2013-09-27,73.39,73.7,73.074,69.9036,64.1714,DOWN,0
2013-09-30,73.23,72.37,73.194,70.0,64.2675,UP,1
2013-10-01,74.11,73.29,73.532,70.113,64.3731,DOWN,0
2013-10-02,74.04,73.76,73.756,70.2358,64.4744,DOWN,0
2013-10-03,73.98,73.94,73.75,70.367,64.5705,UP,1
2013-10-04,75.39,73.86,74.15,70.5138,64.673,DOWN,0
2013-10-07,74.58,74.75,74.42,70.6574,64.7716,DOWN,0
2013-10-08,73.17,74.4,74.232,70.7664,64.8597,DOWN,0
2013-10-09,72.73,73.29,73.97,70.8426,64.9476,UP,1
2013-10-10,75.09,74.63,74.192,70.9702,65.0438,UP,1
2013-10-11,75.97,75.15,74.308,71.1298,65.1412,DOWN,0
2013-10-14,75.71,75.56,74.534,71.265,65.2378,DOWN,0
2013-10-15,75.19,75.67,74.938,71.3794,65.3362,UP,1
2013-10-16,76.5,75.75,75.692,71.5378,65.4332,UP,1
2013-10-17,77.57,76.17,76.188,71.7294,65.5252,UP,1
2013-10-18,77.91,77.64,76.576,71.9158,65.6266,UP,1
2013-10-21,78.36,78.13,77.106,72.109,65.7263,UP,1
2013-10-22,78.76,78.22,77.82,72.3182,65.8244,DOWN,0
2013-10-23,78.67,78.54,78.254,72.49,65.9191,DOWN,0
2013-10-24,78.05,78.86,78.35,72.6594,66.0113,DOWN,0
2013-10-25,77.1,78.08,78.188,72.8346,66.0938,DOWN,0
2013-10-28,75.51,77.19,77.618,72.9674,66.1668,UP,1
2013-10-29,75.56,73.03,76.978,73.1082,66.2386,DOWN,0
2013-10-30,75.3,75.96,76.304,73.2494,66.3084,DOWN,0
2013-10-31,74.6,75.29,75.614,73.3864,66.3788,DOWN,0
2013-11-01,73.93,74.26,74.98,73.475,66.4378,UP,1
2013-11-04,74.49,74.16,74.776,73.5624,66.4973,DOWN,0
2013-11-05,74.3,74.24,74.524,73.646,66.5614,UP,1
2013-11-06,75.17,74.71,74.498,73.7736,66.6267,DOWN,0
2013-11-07,74.81,75.52,74.54,73.8802,66.6882,UP,1
2013-11-08,75.39,74.94,74.832,73.982,66.7514,UP,1
2013-11-11,75.62,75.4,75.058,74.0914,66.8233,DOWN,0
2013-11-12,75.33,75.6,75.264,74.1886,66.8836,UP,1
2013-11-13,76.52,75.3,75.534,74.3298,66.9511,UP,1
2013-11-14,78.26,76.89,76.224,74.4882,67.0253,UP,1
2013-11-15,78.57,78.24,76.86,74.6532,67.1113,DOWN,0
2013-11-18,78.47,78.64,77.43,74.8078,67.1982,DOWN,0
2013-11-19,77.65,78.39,77.894,74.9428,67.2802,DOWN,0
2013-11-20,77.51,77.63,78.092,75.0784,67.3625,UP,1
2013-11-21,77.76,77.08,77.992,75.2298,67.4442,UP,1
2013-11-22,79.29,77.98,78.136,75.3956,67.5301,DOWN,0
2013-11-25,76.55,78.42,77.752,75.4988,67.6101,DOWN,0
2013-11-26,76.34,76.8,77.49,75.572,67.6893,UP,1
2013-11-27,77.46,76.74,77.48,75.6538,67.7651,DOWN,0
2013-11-29,77.18,77.75,77.364,75.7216,67.8451,UP,1
2013-12-02,77.85,77.44,77.076,75.818,67.9324,DOWN,0
2013-12-03,77.12,77.45,77.19,75.9078,68.0121,DOWN,0
2013-12-04,76.56,76.93,77.234,75.9906,68.0936,DOWN,0
2013-12-05,75.15,76.2,76.772,76.0352,68.1809,UP,1
2013-12-06,76.55,76.22,76.646,76.086,68.2671,UP,1
2013-12-09,76.8,77.0,76.436,76.1542,68.3662,UP,1
2013-12-10,76.87,76.83,76.386,76.227,68.4663,DOWN,0
2013-12-11,75.55,77.3,76.184,76.2558,68.5531,UP,1
2013-12-12,76.5,76.5,76.454,76.305,68.6425,DOWN,0
2013-12-13,76.19,76.71,76.382,76.3492,68.725,UP,1
2013-12-16,77.0,77.19,76.422,76.3814,68.8078,UP,1
2013-12-17,77.63,76.71,76.574,76.4424,68.8921,UP,1
2013-12-18,78.44,78.02,77.152,76.5478,68.9717,DOWN,0
2013-12-19,77.96,78.35,77.444,76.6524,69.0508,UP,1
2013-12-20,78.6,77.95,77.926,76.7226,69.1258,DOWN,0
2013-12-23,78.08,79.0,78.142,76.7648,69.1976,UP,1
2013-12-24,79.17,78.21,78.45,76.834,69.273,UP,1
2013-12-26,79.33,79.3,78.628,76.9168,69.3532,UP,1
2013-12-27,79.43,79.35,78.922,76.9754,69.4265,UP,1
2013-12-30,79.45,79.59,79.092,77.013,69.5037,UP,1
2013-12-31,80.28,79.65,79.532,77.0604,69.5863,DOWN,0
2014-01-02,78.78,80.05,79.454,77.0688,69.6602,DOWN,0
2014-01-03,78.71,78.95,79.33,77.0678,69.7266,DOWN,0
2014-01-06,77.97,79.06,79.038,77.0538,69.7944,UP,1
2014-01-07,78.94,78.16,78.936,77.0716,69.8666,UP,1
2014-01-08,79.73,80.37,78.826,77.1242,69.9485,UP,1
2014-01-09,80.48,79.81,79.166,77.2236,70.0337,DOWN,0
2014-01-10,80.35,80.65,79.494,77.3194,70.1186,DOWN,0
2014-01-13,79.82,80.42,79.864,77.4098,70.2012,UP,1
2014-01-14,81.81,80.17,80.438,77.554,70.3015,UP,1
2014-01-15,82.75,82.02,81.042,77.7304,70.4161,DOWN,0
2014-01-16,82.22,82.42,81.39,77.885,70.5339,DOWN,0
2014-01-17,81.4,82.03,81.6,78.027,70.647,DOWN,0
2014-01-21,80.95,82.13,81.826,78.1426,70.7569,DOWN,0
2014-01-22,80.22,81.21,81.508,78.2508,70.8639,DOWN,0
2014-01-23,77.76,80.19,80.51,78.2982,70.9517,DOWN,0
2014-01-24,75.92,77.16,79.25,78.3042,71.0274,DOWN,0
2014-01-27,75.74,75.92,78.118,78.3124,71.0992,UP,1
2014-01-28,76.69,75.96,77.266,78.3158,71.1854,DOWN,0
2014-01-29,76.66,76.72,76.554,78.2838,71.2911,UP,1
2014-01-30,78.06,77.39,76.614,78.2736,71.3948,UP,1
2014-01-31,78.76,79.0,77.182,78.2794,71.5081,DOWN,0
2014-02-03,77.21,78.99,77.476,78.2706,71.6151,UP,1
2014-02-04,78.04,77.59,77.746,78.2812,71.716,DOWN,0
2014-02-05,77.61,77.37,77.936,78.2782,71.8108,UP,1
2014-02-06,79.12,78.0,78.148,78.2748,71.9097,UP,1
2014-02-07,80.83,79.92,78.562,78.3604,72.0122,UP,1
2014-02-10,80.96,80.71,79.312,78.4528,72.1124,UP,1
2014-02-11,81.68,81.28,80.04,78.5372,72.2201,UP,1
2014-02-12,82.62,81.7,81.042,78.646,72.3259,UP,1
2014-02-13,83.37,81.88,81.892,78.7564,72.4393,UP,1
2014-02-14,84.47,83.2,82.62,78.9034,72.5739,UP,1
2014-02-18,85.33,84.99,83.494,79.0788,72.7061,DOWN,0
2014-02-19,84.28,85.0,84.014,79.2614,72.8227,UP,1
2014-02-20,85.8,84.32,84.65,79.4464,72.9385,DOWN,0
2014-02-21,85.65,86.36,85.106,79.6234,73.0503,UP,1
2014-02-24,85.97,85.7,85.406,79.8054,73.166,UP,1
2014-02-25,86.3,85.9,85.6,80.0204,73.2901,UP,1
2014-02-26,87.42,86.39,86.228,80.2388,73.4195,UP,1
2014-02-27,87.87,86.89,86.642,80.4724,73.5473,UP,1
2014-02-28,88.08,88.14,87.128,80.694,73.6645,UP,1
2014-03-03,88.47,87.28,87.628,80.9108,73.7835,UP,1
2014-03-04,89.68,89.63,88.304,81.1356,73.9013,UP,1
2014-03-05,90.1,89.64,88.84,81.3784,74.0152,UP,1
2014-03-06,91.06,90.57,89.478,81.6276,74.1358,DOWN,0
2014-03-07,90.9,91.31,90.042,81.884,74.261,UP,1
2014-03-10,91.03,90.61,90.554,82.1212,74.3908,DOWN,0
2014-03-11,90.44,91.11,90.706,82.3434,74.5139,DOWN,0
2014-03-12,90.16,89.89,90.718,82.558,74.6361,DOWN,0
2014-03-13,89.03,90.65,90.312,82.7496,74.7453,DOWN,0
2014-03-14,88.92,88.81,89.916,82.9224,74.8585,UP,1
2014-03-17,90.6,89.57,89.83,83.1588,74.9776,UP,1
2014-03-18,90.7,90.76,89.882,83.3986,75.0978,DOWN,0
2014-03-19,89.7,90.92,89.79,83.6332,75.2098,UP,1
2014-03-20,90.26,89.56,90.036,83.8596,75.3227,DOWN,0
2014-03-21,90.04,90.55,90.26,84.0658,75.4445,DOWN,0
2014-03-24,89.57,90.52,90.054,84.2476,75.5603,UP,1
2014-03-25,90.57,90.31,90.028,84.452,75.6888,DOWN,0
2014-03-26,89.88,91.37,90.064,84.6532,75.8132,DOWN,0
2014-03-27,87.36,89.75,89.484,84.7642,75.9291,UP,1
2014-03-28,88.38,87.27,89.152,84.8768,76.0504,UP,1
2014-03-31,88.94,89.54,89.026,85.0112,76.1621,DOWN,0
2014-04-01,88.77,89.15,88.666,85.1586,76.2689,UP,1
2014-04-02,90.27,88.86,88.744,85.345,76.3795,UP,1
2014-04-03,90.46,90.07,89.364,85.5498,76.4878,DOWN,0
2014-04-04,89.03,91.5,89.494,85.7752,76.5899,DOWN,0
2014-04-07,87.12,88.73,89.13,85.9992,76.6905,DOWN,0
2014-04-08,87.04,87.15,88.784,86.2252,76.7919,UP,1
2014-04-09,88.54,87.26,88.438,86.4622,76.9095,DOWN,0
2014-04-10,87.38,88.93,87.822,86.6766,77.0141,DOWN,0
2014-04-11,87.11,85.4,87.438,86.8576,77.1147,UP,1
2014-04-14,88.15,87.86,87.644,87.0454,77.218,UP,1
2014-04-15,89.55,88.42,88.146,87.2922,77.3344,UP,1
2014-04-16,91.46,91.39,88.73,87.5606,77.4603,UP,1
2014-04-17,92.11,91.62,89.676,87.8506,77.5938,UP,1
2014-04-21,92.24,93.43,90.702,88.113,77.7225,UP,1
2014-04-22,93.27,93.03,91.726,88.3618,77.8505,DOWN,0
2014-04-23,92.3,92.98,92.276,88.5886,77.9705,DOWN,0
2014-04-24,91.48,92.02,92.28,88.7846,78.083,DOWN,0
2014-04-25,91.05,91.35,92.068,88.9532,78.1892,DOWN,0
2014-04-28,90.74,91.74,91.768,89.1006,78.296,UP,1
2014-04-29,90.97,90.22,91.308,89.2306,78.4008,UP,1
2014-04-30,92.5,91.29,91.348,89.374,78.5089,DOWN,0
2014-05-01,92.42,92.79,91.536,89.5368,78.6247,DOWN,0
2014-05-02,92.4,92.08,91.806,89.6688,78.747,UP,1
2014-05-05,93.66,92.21,92.39,89.829,78.8776,UP,1
2014-05-06,94.05,93.4,93.006,89.9906,79.0058,UP,1
2014-05-07,95.77,94.37,93.66,90.18,79.1423,DOWN,0
2014-05-08,94.45,95.54,94.066,90.3206,79.2751,UP,1
2014-05-09,95.45,94.82,94.676,90.4722,79.4152,UP,1
2014-05-12,96.28,96.2,95.2,90.6362,79.5564,DOWN,0
2014-05-13,95.99,96.72,95.588,90.7866,79.6993,UP,1
2014-05-14,96.57,96.35,95.748,90.9244,79.8436,DOWN,0
2014-05-15,95.24,96.18,95.906,91.0272,79.9752,UP,1
2014-05-16,96.14,95.3,96.044,91.1288,80.1123,UP,1
2014-05-19,96.8,96.16,96.148,91.2468,80.2564,UP,1
2014-05-20,97.0,96.57,96.35,91.3662,80.3966,UP,1
2014-05-21,98.16,97.45,96.668,91.5206,80.5401,DOWN,0
2014-05-22,97.7,98.0,97.16,91.6714,80.6857,UP,1
2014-05-23,98.78,97.7,97.688,91.8664,80.8396,DOWN,0
2014-05-27,98.47,99.05,98.022,92.0574,80.989,UP,1
2014-05-28,98.99,98.84,98.42,92.2252,81.1405,UP,1
2014-05-29,100.35,99.16,98.858,92.4182,81.3007,DOWN,0
2014-05-30,99.57,100.26,99.232,92.6156,81.4482,UP,1
2014-06-02,100.2,99.93,99.516,92.8144,81.6013,DOWN,0
2014-06-03,99.89,100.22,99.8,93.0114,81.759,UP,1
2014-06-04,100.13,99.94,100.028,93.2226,81.9153,DOWN,0
2014-06-05,99.04,99.9,99.766,93.392,82.0679,DOWN,0
2014-06-06,99.0,99.2,99.652,93.5744,82.2217,DOWN,0
2014-06-09,98.92,98.74,99.396,93.8056,82.3776,UP,1
2014-06-10,99.95,99.0,99.408,94.037,82.5298,DOWN,0
2014-06-11,99.2,99.06,99.222,94.2422,82.6752,UP,1
2014-06-12,99.26,98.73,99.266,94.452,82.8209,DOWN,0
2014-06-13,98.96,99.08,99.258,94.6258,82.9718,DOWN,0
2014-06-16,98.87,99.12,99.248,94.794,83.1187,DOWN,0
2014-06-17,98.78,98.54,99.014,94.989,83.2611,UP,1
2014-06-18,98.97,98.55,98.968,95.226,83.4052,DOWN,0
2014-06-19,98.8,99.06,98.876,95.4612,83.5468,UP,1
2014-06-20,100.15,99.36,99.114,95.6934,83.7003,UP,1
2014-06-23,100.72,100.33,99.484,95.9602,83.8522,DOWN,0
2014-06-24,100.1,102.63,99.748,96.22,84.0011,DOWN,0
2014-06-25,98.58,99.33,99.67,96.4286,84.1403,DOWN,0
2014-06-26,98.5,98.96,99.61,96.6076,84.2783,DOWN,0
2014-06-27,96.87,98.14,98.954,96.7158,84.409,UP,1
2014-06-30,97.65,97.14,98.34,96.8266,84.5463,UP,1
2014-07-01,98.52,98.3,98.024,96.9522,84.6839,UP,1
2014-07-02,98.75,98.21,98.058,97.0618,84.8207,UP,1
2014-07-03,99.67,98.87,98.292,97.2092,84.9557,DOWN,0
2014-07-07,98.34,99.27,98.586,97.3464,85.0805,DOWN,0
2014-07-08,97.68,97.8,98.592,97.479,85.2,UP,1
2014-07-09,98.82,98.16,98.652,97.6406,85.3289,DOWN,0
2014-07-10,98.49,97.64,98.6,97.791,85.4582,UP,1
2014-07-11,99.16,98.6,98.498,97.9242,85.5919,DOWN,0
2014-07-14,98.99,99.6,98.628,98.0556,85.7223,DOWN,0
2014-07-15,98.47,99.26,98.786,98.177,85.8446,UP,1
2014-07-16,99.45,98.47,98.912,98.2928,85.9749,UP,1
2014-07-17,99.53,98.49,99.12,98.4024,86.1064,UP,1
2014-07-18,101.03,99.31,99.494,98.5076,86.241,UP,1
2014-07-21,101.22,100.62,99.94,98.643,86.3769,UP,1
2014-07-22,102.15,101.25,100.676,98.777,86.5177,UP,1
2014-07-23,102.5,102.5,101.286,98.9014,86.6533,DOWN,0
2014-07-24,102.42,103.11,101.864,99.03,86.7925,UP,1
2014-07-25,107.49,105.0,103.156,99.2484,86.9641,UP,1
2014-07-28,109.65,107.5,104.842,99.5366,87.1487,DOWN,0
2014-07-29,108.29,109.67,106.07,99.7796,87.3147,DOWN,0
2014-07-30,108.18,108.75,107.206,100.0072,87.4757,DOWN,0
2014-07-31,106.25,107.33,107.972,100.1922,87.6284,UP,1
2014-08-01,106.55,106.25,107.784,100.36,87.7852,UP,1
2014-08-04,108.64,107.16,107.582,100.5788,87.9459,DOWN,0
2014-08-05,107.36,107.69,107.396,100.7504,88.0949,UP,1
2014-08-06,108.99,107.38,107.558,100.9608,88.2503,DOWN,0
2014-08-07,107.93,109.15,107.894,101.1396,88.3981,UP,1
2014-08-08,108.37,108.02,108.258,101.3,88.5462,DOWN,0
2014-08-11,108.28,109.13,108.186,101.4742,88.6942,UP,1
2014-08-12,108.89,108.42,108.492,101.648,88.8484,UP,1
2014-08-13,109.85,109.05,108.664,101.8472,89.0122,DOWN,0
2014-08-14,109.79,110.0,109.036,102.0404,89.1836,UP,1
2014-08-15,110.6,110.0,109.482,102.2716,89.3588,UP,1
2014-08-18,111.16,111.58,110.058,102.5148,89.5381,UP,1
2014-08-19,112.2,111.41,110.72,102.7804,89.7261,DOWN,0
2014-08-20,112.17,112.38,111.184,103.0248,89.9173,UP,1
2014-08-21,112.3,112.19,111.686,103.2868,90.1063,DOWN,0
2014-08-22,112.14,111.8,111.994,103.5444,90.2955,UP,1
2014-08-25,112.95,112.83,112.352,103.8242,90.4844,DOWN,0
2014-08-26,112.6,113.14,112.432,104.0988,90.6734,UP,1
2014-08-27,113.6,113.12,112.718,104.3952,90.8644,DOWN,0
2014-08-28,113.48,113.51,112.954,104.6854,91.0537,UP,1
2014-08-29,114.35,113.94,113.396,104.9964,91.2488,DOWN,0
2014-09-02,114.19,115.07,113.644,105.2772,91.4372,UP,1
2014-09-03,114.23,114.45,113.97,105.5474,91.617,DOWN,0
2014-09-04,113.84,114.47,114.018,105.8222,91.7934,UP,1
2014-09-05,114.59,113.94,114.24,106.1424,91.974,DOWN,0
2014-09-08,114.0,114.32,114.17,106.4524,92.1557,DOWN,0
2014-09-09,113.03,113.78,113.938,106.7756,92.3333,UP,1
2014-09-10,113.45,113.02,113.782,107.0916,92.5118,DOWN,0
2014-09-11,113.23,113.01,113.66,107.3858,92.6815,DOWN,0
2014-09-12,111.68,113.38,113.078,107.6444,92.8571,UP,1
2014-09-15,111.86,111.47,112.65,107.8882,93.0347,DOWN,0
2014-09-16,111.56,111.78,112.356,108.1526,93.2052,UP,1
2014-09-17,111.58,112.02,111.982,108.4306,93.3772,UP,1
2014-09-18,113.75,112.22,112.086,108.7292,93.5567,UP,1
2014-09-19,114.0,114.63,112.55,109.0394,93.7411,DOWN,0
2014-09-22,112.61,114.0,112.7,109.3084,93.9214,DOWN,0
2014-09-23,110.31,112.56,112.45,109.5348,94.0972,UP,1
2014-09-24,111.95,110.91,112.524,109.8044,94.2742,DOWN,0
2014-09-25,110.06,111.43,111.786,110.0166,94.4405,UP,1
2014-09-26,113.25,110.35,111.636,110.291,94.6224,UP,1
2014-09-29,113.3,112.12,111.774,110.5364,94.8111,DOWN,0
2014-09-30,108.66,112.49,111.444,110.6852,94.9719,DOWN,0
2014-10-01,105.0,107.77,110.054,110.7422,95.116,DOWN,0
2014-10-02,103.0,104.2,108.642,110.7522,95.246,DOWN,0
2014-10-03,101.72,103.12,106.336,110.7382,95.3664,UP,1
2014-10-06,101.89,102.0,104.054,110.6262,95.4837,DOWN,0
2014-10-07,99.33,101.24,102.188,110.4198,95.5905,UP,1
2014-10-08,102.58,99.49,101.704,110.3056,95.7104,DOWN,0
2014-10-09,99.18,102.76,100.94,110.1256,95.8159,DOWN,0
2014-10-10,95.04,99.1,99.604,109.9014,95.8953,DOWN,0
2014-10-13,86.59,95.51,96.544,109.5022,95.9316,DOWN,0
2014-10-14,85.39,88.25,93.756,109.0372,95.9614,UP,1
2014-10-15,85.93,83.76,90.426,108.6086,95.9938,UP,1
2014-10-16,89.33,84.47,88.456,108.2154,96.039,UP,1
2014-10-17,89.63,92.29,87.374,107.8494,96.0933,UP,1
2014-10-20,92.02,89.38,88.46,107.5224,96.1598,UP,1
2014-10-21,95.19,92.89,90.42,107.2606,96.2459,DOWN,0
2014-10-22,93.48,96.48,91.93,106.9524,96.3186,UP,1
2014-10-23,94.33,94.48,92.93,106.642,96.3916,DOWN,0
2014-10-24,92.39,92.22,93.482,106.294,96.4512,DOWN,0
2014-10-27,87.19,89.15,92.516,105.8258,96.4854,UP,1
2014-10-28,89.23,87.25,91.324,105.3872,96.5324,UP,1
2014-10-29,90.79,90.21,90.786,104.959,96.5773,UP,1
2014-10-30,91.01,90.03,90.122,104.5358,96.6186,UP,1
2014-10-31,91.63,92.23,89.97,104.1224,96.6657,DOWN,0
2014-11-03,89.22,91.89,90.376,103.664,96.7048,DOWN,0
2014-11-04,84.07,88.49,89.344,103.0864,96.7204,UP,1
2014-11-05,85.25,84.46,88.236,102.5394,96.7455,UP,1
2014-11-06,86.3,84.81,87.294,101.9934,96.7882,UP,1
2014-11-07,87.46,86.51,86.46,101.473,96.8459,UP,1
2014-11-10,88.03,87.48,86.222,100.9466,96.9074,UP,1
2014-11-11,88.54,87.96,87.116,100.4336,96.9666,UP,1
2014-11-12,88.59,88.75,87.784,99.9208,97.0263,DOWN,0
2014-11-13,87.94,88.56,88.112,99.4028,97.0757,UP,1
2014-11-14,88.33,87.94,88.286,98.8776,97.1235,DOWN,0
2014-11-17,87.7,88.18,88.22,98.3516,97.176,UP,1
2014-11-18,89.04,88.09,88.32,97.8718,97.231,UP,1
2014-11-19,89.35,89.17,88.472,97.3898,97.2897,UP,1
2014-11-20,90.42,88.0,88.968,96.9336,97.3462,UP,1
2014-11-21,91.2,94.0,89.542,96.524,97.398,DOWN,0
2014-11-24,90.56,91.13,90.114,96.098,97.446,UP,1
2014-11-25,90.65,91.29,90.436,95.6798,97.4909,DOWN,0
2014-11-26,89.54,90.39,90.474,95.239,97.5255,DOWN,0
2014-11-28,78.86,83.92,88.162,94.5412,97.5029,DOWN,0
2014-12-01,76.81,76.21,85.284,93.7974,97.4646,UP,1
2014-12-02,77.03,77.23,82.578,93.0858,97.4231,UP,1
2014-12-03,78.72,77.6,80.192,92.454,97.3953,UP,1
2014-12-04,81.14,78.25,78.512,91.8378,97.372,DOWN,0
2014-12-05,80.77,83.43,78.894,91.252,97.3476,DOWN,0
2014-12-08,77.7,80.19,79.072,90.541,97.3063,UP,1
2014-12-09,78.69,77.31,79.404,89.8488,97.2682,DOWN,0
2014-12-10,74.62,77.57,78.584,89.168,97.2042,UP,1
2014-12-11,75.3,74.42,77.416,88.574,97.1414,DOWN,0
2014-12-12,70.61,71.32,75.384,87.9262,97.054,UP,1
2014-12-15,70.67,71.67,73.978,87.3052,96.965,UP,1
2014-12-16,71.55,71.14,72.55,86.6984,96.8744,UP,1
2014-12-17,75.6,72.08,72.746,86.2238,96.8019,UP,1
2014-12-18,79.26,80.87,73.538,85.7574,96.7429,UP,1
2014-12-19,82.0,80.37,75.816,85.4138,96.6984,DOWN,0
2014-12-22,81.11,82.43,77.904,85.1352,96.6488,UP,1
2014-12-23,82.2,81.34,80.034,85.0474,96.6076,DOWN,0
2014-12-24,81.31,81.63,81.176,84.9658,96.5633,DOWN,0
2014-12-26,80.98,81.21,81.52,84.8668,96.5231,DOWN,0
2014-12-29,80.73,80.97,81.266,84.6948,96.4821,DOWN,0
2014-12-30,80.6,81.23,81.164,84.5142,96.4321,DOWN,0
2014-12-31,79.39,80.13,80.602,84.2616,96.3756,UP,1
2015-01-02,80.07,79.94,80.354,83.9592,96.3274,DOWN,0
2015-01-05,76.04,78.79,79.366,83.6104,96.2563,DOWN,0
2015-01-06,74.43,76.44,78.106,83.2124,96.1783,UP,1
2015-01-07,75.21,75.14,77.028,82.8688,96.1065,UP,1
2015-01-08,78.22,76.05,76.794,82.6894,96.0447,UP,1
2015-01-09,78.98,79.46,76.576,82.4844,95.9902,DOWN,0
2015-01-12,76.15,78.36,76.598,82.1916,95.9342,DOWN,0
2015-01-13,75.3,77.3,76.772,81.8774,95.8688,DOWN,0
2015-01-14,74.36,74.13,76.602,81.532,95.7959,UP,1
2015-01-15,75.27,75.08,76.012,81.253,95.7284,UP,1
2015-01-16,79.84,75.42,76.184,81.1684,95.6762,DOWN,0
2015-01-20,77.94,79.21,76.542,81.0222,95.6136,UP,1
2015-01-21,81.38,78.1,77.758,80.9238,95.5754,UP,1
2015-01-22,81.41,82.32,79.168,80.8028,95.5468,DOWN,0
2015-01-23,80.8,80.94,80.274,80.6582,95.5156,DOWN,0
2015-01-26,79.27,80.17,80.16,80.4728,95.4693,DOWN,0
2015-01-27,78.67,78.05,80.306,80.2744,95.4257,DOWN,0
2015-01-28,76.46,79.21,79.322,80.0448,95.3725,UP,1
2015-01-29,77.77,77.18,78.594,79.8336,95.3206,UP,1
2015-01-30,79.09,76.95,78.252,79.6614,95.2683,UP,1
2015-02-02,82.0,79.25,78.798,79.5206,95.221,UP,1
2015-02-03,86.9,83.71,80.444,79.4716,95.1949,DOWN,0
2015-02-04,85.35,85.84,82.222,79.3702,95.1605,UP,1
2015-02-05,87.65,86.45,84.198,79.2992,95.1324,DOWN,0
2015-02-06,86.82,88.06,85.744,79.2244,95.105,UP,1
2015-02-09,88.34,88.18,87.012,79.1782,95.0893,DOWN,0
2015-02-10,88.21,88.49,87.274,79.1516,95.0751,DOWN,0
2015-02-11,87.18,87.56,87.64,79.318,95.0573,UP,1
2015-02-12,89.8,88.25,88.07,79.5778,95.0514,UP,1
2015-02-13,89.99,89.21,88.704,79.837,95.0389,DOWN,0
2015-02-17,89.94,89.1,89.024,80.0614,95.0265,DOWN,0
2015-02-18,89.49,88.15,89.28,80.2284,95.0119,UP,1
2015-02-19,91.24,88.19,90.092,80.4378,94.9998,DOWN,0
2015-02-20,90.47,90.67,90.226,80.6932,94.9819,UP,1
2015-02-23,91.55,89.95,90.538,80.9504,94.9608,DOWN,0
2015-02-24,91.32,91.82,90.814,81.2844,94.9452,DOWN,0
2015-02-25,89.59,91.53,90.834,81.5702,94.9159,DOWN,0
2015-02-26,86.75,88.3,89.936,81.893,94.8682,DOWN,0
