ticker,WDC US Equity,WDC US Equity,WDC US Equity,WDC US Equity,WDC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-06-07,89.93,89.97,70.3523,90.48,86.7942,UP,1
2017-06-08,91.02,90.06,70.5767,90.366,87.0034,DOWN,0
2017-06-09,86.01,91.1,70.7743,89.264,87.0958,UP,1
2017-06-12,86.64,84.82,70.9804,88.708,87.1536,UP,1
2017-06-13,90.05,88.54,71.1985,88.73,87.304,DOWN,0
2017-06-14,87.8,90.25,71.4028,88.304,87.4172,DOWN,0
2017-06-15,87.31,86.32,71.604,87.562,87.5036,DOWN,0
2017-06-16,87.12,87.76,71.8041,87.784,87.592,UP,1
2017-06-19,88.64,88.14,72.0139,88.184,87.683,DOWN,0
2017-06-20,88.23,88.69,72.2235,87.82,87.7442,UP,1
2017-06-21,91.03,88.06,72.4438,88.466,87.8692,DOWN,0
2017-06-22,90.25,91.27,72.6573,89.054,87.9532,UP,1
2017-06-23,93.34,90.93,72.8575,90.298,88.1358,DOWN,0
2017-06-26,92.66,94.0,73.0535,91.102,88.319,DOWN,0
2017-06-27,91.85,91.25,73.2548,91.826,88.4728,UP,1
2017-06-28,93.67,91.43,73.4616,92.354,88.6888,DOWN,0
2017-06-29,91.65,93.2,73.6579,92.634,88.8658,DOWN,0
2017-06-30,88.6,92.32,73.841,91.686,88.9496,DOWN,0
2017-07-03,85.29,89.0,74.001,90.212,88.9932,UP,1
2017-07-05,86.41,85.95,74.1584,89.124,89.006,DOWN,0
2017-07-06,86.12,86.17,74.3159,87.614,88.9908,UP,1
2017-07-07,86.94,86.54,74.4785,86.672,89.0374,UP,1
2017-07-10,89.27,86.87,74.6442,86.806,89.1086,UP,1
2017-07-11,91.75,89.38,74.8226,88.098,89.1622,UP,1
2017-07-12,94.13,92.9,75.0136,89.642,89.2908,DOWN,0
2017-07-13,92.8,93.51,75.1925,90.978,89.401,UP,1
2017-07-14,94.44,93.36,75.3704,92.478,89.5054,UP,1
2017-07-17,94.57,94.15,75.5532,93.538,89.6134,DOWN,0
2017-07-18,94.27,94.16,75.7332,94.042,89.6844,UP,1
2017-07-19,94.48,94.42,75.9133,94.112,89.776,UP,1
2017-07-20,95.01,95.0,76.094,94.554,89.8986,DOWN,0
2017-07-21,94.82,94.7,76.2746,94.63,90.0042,DOWN,0
2017-07-24,94.62,94.94,76.4516,94.64,90.103,DOWN,0
2017-07-25,93.75,91.04,76.6301,94.536,90.185,DOWN,0
2017-07-26,92.96,94.26,76.8015,94.232,90.2638,DOWN,0
2017-07-27,91.9,93.01,76.9647,93.61,90.3226,DOWN,0
2017-07-28,84.97,88.0,77.1064,91.64,90.3176,UP,1
2017-07-31,85.12,86.12,77.2499,89.74,90.2978,UP,1
2017-08-01,85.67,85.29,77.4018,88.124,90.278,DOWN,0
2017-08-02,84.37,86.49,77.5495,86.406,90.2058,UP,1
2017-08-03,84.51,84.5,77.7061,84.928,90.1354,DOWN,0
2017-08-04,81.17,84.79,77.842,84.168,89.9648,DOWN,0
2017-08-07,80.97,81.16,77.9789,83.338,89.7988,UP,1
2017-08-08,81.34,80.79,78.1163,82.472,89.6254,DOWN,0
2017-08-09,80.99,80.72,78.2559,81.796,89.4194,DOWN,0
2017-08-10,79.19,80.51,78.3842,80.732,89.202,UP,1
2017-08-11,79.9,79.05,78.5156,80.478,88.9682,UP,1
2017-08-14,82.83,80.93,78.6471,80.85,88.7944,UP,1
2017-08-15,83.82,83.03,78.7683,81.346,88.6824,UP,1
2017-08-16,85.85,84.2,78.9015,82.318,88.6006,DOWN,0
2017-08-17,82.48,85.48,79.0217,82.976,88.4516,UP,1
2017-08-18,83.2,82.46,79.1515,83.636,88.2952,UP,1
2017-08-21,83.86,82.98,79.2948,83.842,88.2522,UP,1
2017-08-22,86.65,84.48,79.4524,84.408,88.2524,UP,1
2017-08-23,88.31,86.42,79.6188,84.9,88.2176,UP,1
2017-08-24,89.45,89.0,79.7777,86.294,88.2506,UP,1
2017-08-25,90.25,89.15,79.9427,87.704,88.3094,UP,1
2017-08-28,90.56,91.03,80.1081,89.044,88.3782,DOWN,0
2017-08-29,90.07,89.43,80.2742,89.728,88.4068,UP,1
2017-08-30,90.3,88.75,80.4313,90.126,88.4482,DOWN,0
2017-08-31,88.27,90.3,80.5752,89.89,88.393,UP,1
2017-09-01,90.41,88.67,80.7287,89.922,88.3962,DOWN,0
2017-09-05,89.5,90.0,80.8786,89.71,88.3194,UP,1
2017-09-06,89.56,89.95,81.0324,89.608,88.2574,DOWN,0
2017-09-07,88.42,90.0,81.1698,89.232,88.1888,DOWN,0
2017-09-08,87.0,88.4,81.299,88.978,88.0554,UP,1
2017-09-11,87.38,87.69,81.4299,88.372,87.97,UP,1
2017-09-12,88.78,87.55,81.5686,88.228,87.9736,DOWN,0
2017-09-13,85.74,86.5,81.6894,87.464,87.9826,UP,1
2017-09-14,85.79,85.35,81.807,86.938,87.9702,UP,1
2017-09-15,88.52,86.09,81.9362,87.242,88.0182,UP,1
2017-09-18,89.18,89.01,82.0638,87.602,88.063,UP,1
2017-09-19,89.92,88.7,82.2054,87.83,88.076,DOWN,0
2017-09-20,86.37,86.21,82.3205,87.956,87.9684,DOWN,0
2017-09-21,85.49,86.14,82.4375,87.896,87.7956,UP,1
2017-09-22,86.48,85.42,82.5506,87.488,87.6692,DOWN,0
2017-09-25,86.09,86.11,82.6353,86.87,87.5022,UP,1
2017-09-26,86.28,87.04,82.7255,86.142,87.3364,UP,1
2017-09-27,88.72,86.99,82.8305,86.612,87.2254,DOWN,0
2017-09-28,86.71,87.25,82.9326,86.856,87.07,DOWN,0
2017-09-29,86.4,86.5,83.0251,86.84,86.8978,DOWN,0
2017-10-02,83.39,84.84,83.1062,86.3,86.6692,DOWN,0
2017-10-03,83.0,83.22,83.1818,85.644,86.4368,UP,1
2017-10-04,84.35,82.84,83.2676,84.77,86.2488,DOWN,0
2017-10-05,83.58,83.0,83.3437,84.144,86.0612,UP,1
2017-10-06,83.85,83.48,83.4182,83.634,85.9002,UP,1
2017-10-09,84.27,84.35,83.4935,83.81,85.8862,UP,1
2017-10-10,86.01,85.6,83.5726,84.412,85.904,DOWN,0
2017-10-11,85.62,85.99,83.6489,84.666,85.903,UP,1
2017-10-12,85.76,85.6,83.7269,85.102,85.9308,UP,1
2017-10-13,87.8,86.57,83.8198,85.892,85.9966,DOWN,0
2017-10-16,86.83,87.74,83.9118,86.404,86.1098,DOWN,0
2017-10-17,85.78,86.47,84.001,86.358,86.206,DOWN,0
2017-10-18,85.5,85.71,84.0813,86.334,86.2892,DOWN,0
2017-10-19,85.48,85.56,84.156,86.278,86.379,UP,1
2017-10-20,86.41,86.37,84.2353,86.0,86.5234,UP,1
2017-10-23,87.99,90.0,84.3234,86.232,86.6852,DOWN,0
2017-10-24,87.89,88.33,84.4035,86.654,86.7864,DOWN,0
2017-10-25,87.29,87.5,84.4858,87.012,86.8558,UP,1
2017-10-26,89.38,87.68,84.5754,87.792,86.9264,DOWN,0
2017-10-27,87.11,88.36,84.6572,87.932,87.019,DOWN,0
2017-10-30,85.79,86.96,84.7312,87.492,87.0708,UP,1
2017-10-31,89.27,86.25,84.8194,87.768,87.179,DOWN,0
2017-11-01,89.24,90.01,84.8994,88.158,87.2308,DOWN,0
2017-11-02,88.6,89.1,84.9841,88.002,87.2366,DOWN,0
2017-11-03,87.01,89.08,85.056,87.982,87.1878,UP,1
2017-11-06,87.85,86.67,85.132,88.394,87.1398,DOWN,0
2017-11-07,86.09,87.85,85.1824,87.758,87.0504,UP,1
2017-11-08,87.12,86.26,85.2179,87.334,86.9914,UP,1
2017-11-09,87.63,86.5,85.2637,87.14,86.938,UP,1
2017-11-10,88.92,88.25,85.3107,87.522,86.951,DOWN,0
2017-11-13,88.44,88.13,85.3568,87.64,86.9116,UP,1
2017-11-14,91.58,89.75,85.416,88.738,86.9532,DOWN,0
2017-11-15,90.36,90.8,85.472,89.386,86.9692,UP,1
2017-11-16,91.21,90.59,85.5319,90.102,87.025,UP,1
2017-11-17,91.3,91.17,85.5928,90.578,87.111,DOWN,0
2017-11-20,90.88,90.5,85.6525,91.066,87.181,UP,1
2017-11-21,92.35,91.59,85.719,91.22,87.2524,UP,1
2017-11-22,92.91,92.43,85.7981,91.73,87.3958,DOWN,0
2017-11-24,92.78,92.96,85.8718,92.044,87.5356,DOWN,0
2017-11-27,86.55,88.31,85.9177,91.094,87.4962,UP,1
2017-11-28,86.89,87.1,85.9598,90.296,87.4504,DOWN,0
2017-11-29,81.0,86.34,85.9828,88.026,87.272,DOWN,0
2017-11-30,78.86,81.92,85.997,85.216,87.1218,UP,1
2017-12-01,79.36,79.27,86.0141,82.532,86.9992,DOWN,0
2017-12-04,77.11,79.36,86.0251,80.644,86.8118,UP,1
2017-12-05,78.56,77.26,86.0434,78.978,86.6612,DOWN,0
2017-12-06,77.86,78.0,86.0603,78.35,86.4928,UP,1
2017-12-07,78.35,78.0,86.0791,78.248,86.2854,UP,1
2017-12-08,81.47,80.12,86.1132,78.67,86.1806,DOWN,0
2017-12-11,81.2,81.19,86.1387,79.488,86.0766,UP,1
2017-12-12,81.77,81.59,86.1632,80.13,86.0442,UP,1
2017-12-13,83.63,84.67,86.1897,81.284,86.0568,DOWN,0
2017-12-14,82.64,83.87,86.2215,82.142,86.0226,DOWN,0
2017-12-15,81.62,81.89,86.2419,82.172,85.9834,UP,1
2017-12-18,83.62,82.51,86.276,82.656,85.9788,UP,1
2017-12-19,84.24,83.53,86.3132,83.15,85.9782,DOWN,0
2017-12-20,82.77,85.16,86.3448,82.978,85.9134,DOWN,0
2017-12-21,80.83,82.88,86.3777,82.616,85.8176,DOWN,0
2017-12-22,80.68,80.88,86.4061,82.428,85.716,DOWN,0
2017-12-26,80.0,80.92,86.4276,81.704,85.56,UP,1
2017-12-27,80.96,80.09,86.4539,81.048,85.4426,DOWN,0
2017-12-28,80.64,81.42,86.4735,80.622,85.3398,DOWN,0
2017-12-29,79.53,80.61,86.4854,80.362,85.2204,UP,1
2018-01-02,81.38,80.51,86.508,80.502,85.1384,UP,1
2018-01-03,82.67,82.0,86.5392,81.036,85.0636,DOWN,0
2018-01-04,82.17,82.0,86.584,81.278,84.9472,UP,1
2018-01-05,82.69,82.39,86.6228,81.688,84.8432,DOWN,0
2018-01-08,81.44,83.0,86.649,82.07,84.7262,DOWN,0
2018-01-09,80.62,81.52,86.6612,81.918,84.551,UP,1
2018-01-10,80.91,79.2,86.6729,81.566,84.427,UP,1
2018-01-11,82.25,80.92,86.6814,81.582,84.3562,UP,1
2018-01-12,83.12,82.68,86.69,81.668,84.2332,UP,1
2018-01-16,83.88,83.7,86.6907,82.156,84.126,UP,1
2018-01-17,85.16,84.54,86.7038,83.064,84.0572,UP,1
2018-01-18,86.4,85.17,86.7251,84.162,84.045,DOWN,0
2018-01-19,85.6,86.12,86.7382,84.832,84.0,UP,1
2018-01-22,86.24,85.94,86.7559,85.456,84.003,UP,1
2018-01-23,87.34,86.43,86.7721,86.148,84.0074,DOWN,0
2018-01-24,86.97,87.7,86.7811,86.51,83.9942,UP,1
2018-01-25,87.99,88.18,86.7972,86.828,83.9756,UP,1
2018-01-26,89.6,86.75,86.8149,87.628,83.9988,DOWN,0
2018-01-29,87.45,88.74,86.8311,87.87,83.9162,DOWN,0
2018-01-30,87.08,86.0,86.849,87.818,83.8506,UP,1
2018-01-31,88.98,89.18,86.8731,88.22,83.806,DOWN,0
2018-02-01,87.65,87.43,86.897,88.152,83.733,DOWN,0
2018-02-02,85.25,86.99,86.9093,87.282,83.6204,DOWN,0
2018-02-05,81.45,84.2,86.8945,86.082,83.4024,UP,1
2018-02-06,84.25,80.58,86.9002,85.516,83.2292,DOWN,0
2018-02-07,83.71,83.95,86.8899,84.462,83.0478,DOWN,0
2018-02-08,80.09,83.65,86.8559,82.95,82.9186,UP,1
2018-02-09,80.59,80.8,86.8358,82.018,82.7926,UP,1
2018-02-12,82.34,81.25,86.819,82.196,82.8194,UP,1
2018-02-13,82.97,81.86,86.7885,81.94,82.9016,UP,1
2018-02-14,83.33,81.9,86.7666,81.864,82.981,UP,1
2018-02-15,84.54,83.87,86.7529,82.754,83.1296,UP,1
2018-02-16,84.91,84.29,86.7313,83.618,83.2566,UP,1
2018-02-20,86.46,84.13,86.7178,84.442,83.4286,DOWN,0
2018-02-21,85.67,86.29,86.6925,84.982,83.575,DOWN,0
2018-02-22,85.53,85.94,86.6707,85.422,83.6562,UP,1
2018-02-23,89.14,86.98,86.672,86.342,83.815,UP,1
2018-02-26,89.22,89.14,86.6704,87.204,83.964,DOWN,0
2018-02-27,87.19,89.42,86.6579,87.35,84.0352,DOWN,0
2018-02-28,87.04,88.14,86.6449,87.624,84.1232,UP,1
2018-03-01,87.27,87.42,86.6361,87.972,84.2362,UP,1
2018-03-02,88.25,86.28,86.6326,87.794,84.3288,UP,1
2018-03-05,89.95,88.0,86.6562,87.94,84.443,UP,1
2018-03-06,93.8,91.13,86.6947,89.262,84.6636,UP,1
2018-03-07,95.27,92.75,86.7377,90.908,84.9524,UP,1
2018-03-08,97.22,95.5,86.7839,92.898,85.2832,UP,1
2018-03-09,99.55,97.9,86.8415,95.158,85.6742,UP,1
2018-03-12,102.86,100.0,86.9073,97.74,86.1122,UP,1
2018-03-13,102.91,103.19,86.9755,99.562,86.5576,UP,1
2018-03-14,103.2,103.45,87.0415,101.148,87.031,DOWN,0
2018-03-15,102.23,103.12,87.0962,102.15,87.448,UP,1
2018-03-16,106.45,103.88,87.1781,103.53,87.9236,DOWN,0
2018-03-19,103.16,105.99,87.236,103.59,88.3434,UP,1
2018-03-20,103.67,103.54,87.2967,103.742,88.763,DOWN,0
2018-03-21,102.84,103.69,87.3638,103.67,89.191,DOWN,0
2018-03-22,100.83,101.58,87.4183,103.39,89.5952,DOWN,0
2018-03-23,92.34,98.41,87.4303,100.568,89.8238,UP,1
2018-03-26,94.27,94.21,87.4466,98.79,90.0642,DOWN,0
2018-03-27,92.18,94.93,87.4774,96.492,90.2454,DOWN,0
2018-03-28,90.8,91.82,87.4982,94.084,90.3838,UP,1
2018-03-29,92.27,91.28,87.5093,92.372,90.526,DOWN,0
2018-04-02,89.99,92.51,87.5203,91.902,90.5978,UP,1
2018-04-03,91.21,90.58,87.5398,91.29,90.71,UP,1
2018-04-04,92.51,88.09,87.5667,91.356,90.8354,DOWN,0
2018-04-05,90.53,93.08,87.5762,91.302,90.8992,DOWN,0
2018-04-06,87.77,89.48,87.5739,90.402,90.9152,UP,1
2018-04-09,88.56,88.62,87.5615,90.116,90.9266,UP,1
2018-04-10,90.72,90.52,87.5639,90.018,90.949,DOWN,0
2018-04-11,89.63,89.9,87.5453,89.442,90.9926,UP,1
2018-04-12,90.5,90.39,87.5345,89.436,91.061,DOWN,0
2018-04-13,89.93,91.21,87.5249,89.868,91.08,UP,1
2018-04-16,90.52,90.56,87.5092,90.26,91.1374,UP,1
2018-04-17,91.37,91.27,87.5078,90.39,91.2598,UP,1
2018-04-18,91.7,90.2,87.5233,90.804,91.4648,DOWN,0
2018-04-19,89.51,90.62,87.5444,90.606,91.57,UP,1
2018-04-20,89.56,89.17,87.5601,90.532,91.687,DOWN,0
2018-04-23,87.0,90.08,87.5646,89.828,91.8252,DOWN,0
2018-04-24,86.43,88.07,87.562,88.84,91.942,DOWN,0
2018-04-25,85.92,86.44,87.5453,87.684,92.0136,UP,1
2018-04-26,87.91,87.3,87.5261,87.364,92.1124,DOWN,0
2018-04-27,80.88,86.21,87.4598,85.628,92.0634,DOWN,0
2018-04-30,78.79,80.7,87.3898,83.986,91.9484,UP,1
2018-05-01,79.79,78.2222,87.3165,82.658,91.846,DOWN,0
2018-05-02,76.77,79.48,87.2275,80.828,91.6522,UP,1
2018-05-03,76.98,76.62,87.1411,78.642,91.4784,UP,1
2018-05-04,77.28,76.64,87.0551,77.922,91.3134,UP,1
2018-05-07,78.52,77.73,86.9726,77.868,91.101,DOWN,0
2018-05-08,77.73,78.5,86.8872,77.456,90.8712,UP,1
2018-05-09,78.45,78.06,86.8063,77.792,90.6964,UP,1
2018-05-10,79.04,79.04,86.7328,78.204,90.5364,DOWN,0
2018-05-11,78.8,79.0,86.662,78.508,90.367,UP,1
2018-05-14,81.12,80.94,86.6081,79.028,90.2244,UP,1
2018-05-15,82.98,82.31,86.5981,80.078,90.085,UP,1
2018-05-16,87.02,83.5,86.6076,81.792,89.9494,DOWN,0
2018-05-17,86.52,86.76,86.6119,83.288,89.7744,DOWN,0
2018-05-18,84.75,85.81,86.6138,84.478,89.525,UP,1
2018-05-21,86.53,86.63,86.6239,85.56,89.2646,UP,1
2018-05-22,87.87,88.1532,86.6574,86.538,88.9648,UP,1
2018-05-23,88.5,86.96,86.695,86.834,88.6766,DOWN,0
2018-05-24,87.46,88.05,86.7256,87.022,88.3618,DOWN,0
2018-05-25,86.35,87.1,86.7524,87.342,88.0442,UP,1
2018-05-29,86.49,85.73,86.7889,87.334,87.645,UP,1
2018-05-30,86.53,87.15,86.8221,87.066,87.3124,DOWN,0
2018-05-31,83.51,86.3,86.8255,86.068,86.9092,UP,1
2018-06-01,85.87,84.21,86.8357,85.75,86.5698,DOWN,0
2018-06-04,84.85,85.42,86.8307,85.45,86.2502,UP,1
2018-06-05,85.9,85.5,86.8478,85.332,86.1214,DOWN,0
2018-06-06,84.72,86.5,86.8554,84.97,85.9304,DOWN,0
2018-06-07,82.6,84.69,86.8491,84.788,85.7388,UP,1
2018-06-08,82.62,81.74,86.8289,84.138,85.5752,UP,1
2018-06-11,83.0,82.43,86.8024,83.768,85.3898,DOWN,0
2018-06-12,82.12,83.33,86.7657,83.012,85.2324,UP,1
2018-06-13,82.86,82.44,86.7288,82.64,85.0654,DOWN,0
2018-06-14,82.55,83.1,86.6887,82.63,84.8662,DOWN,0
2018-06-15,80.6,82.0,86.6414,82.226,84.6676,DOWN,0
2018-06-18,80.27,80.05,86.5912,81.68,84.5176,UP,1
2018-06-19,80.51,79.37,86.5524,81.358,84.3566,DOWN,0
2018-06-20,80.22,81.0,86.5015,80.83,84.1466,UP,1
2018-06-21,80.89,82.76,86.4584,80.498,83.9718,DOWN,0
2018-06-22,79.68,81.26,86.409,80.314,83.7554,DOWN,0
2018-06-25,78.13,79.07,86.3576,79.886,83.5194,UP,1
2018-06-26,78.51,78.31,86.3151,79.486,83.2792,DOWN,0
2018-06-27,77.3,78.49,86.2647,78.902,82.9978,DOWN,0
2018-06-28,76.93,76.94,86.2055,78.11,82.7024,UP,1
2018-06-29,77.41,77.6,86.1638,77.656,82.4604,UP,1
2018-07-02,78.04,76.5,86.1251,77.638,82.23,DOWN,0
2018-07-03,76.87,78.5,86.0668,77.31,82.0274,UP,1
2018-07-05,77.46,77.22,86.0082,77.342,81.848,UP,1
2018-07-06,77.93,77.3,85.9483,77.542,81.6882,UP,1
2018-07-09,79.68,78.4,85.9148,77.996,81.5236,UP,1
2018-07-10,80.08,79.88,85.8878,78.404,81.5076,DOWN,0
2018-07-11,78.195,79.25,85.8464,78.669,81.4957,UP,1
2018-07-12,78.85,78.79,85.8102,78.947,81.4769,UP,1
2018-07-13,79.52,78.81,85.7764,79.265,81.5319,DOWN,0
2018-07-16,78.43,79.68,85.7249,79.015,81.5609,UP,1
2018-07-17,78.99,77.84,85.6863,78.797,81.5951,DOWN,0
2018-07-18,78.78,79.0,85.6482,78.914,81.6003,DOWN,0
2018-07-19,77.46,78.41,85.6186,78.636,81.5949,DOWN,0
2018-07-20,76.64,77.6,85.5868,78.06,81.5587,DOWN,0
2018-07-23,76.38,76.24,85.5469,77.65,81.5055,DOWN,0
2018-07-24,75.11,76.5,85.5046,76.874,81.4317,UP,1
2018-07-25,75.63,75.17,85.4635,76.244,81.3219,UP,1
2018-07-26,77.09,75.53,85.4276,76.17,81.2041,DOWN,0
2018-07-27,71.13,74.49,85.3532,75.068,80.8863,DOWN,0
2018-07-30,70.03,71.05,85.2752,73.798,80.5565,UP,1
2018-07-31,70.15,71.04,85.1972,72.806,80.2645,DOWN,0
2018-08-01,69.23,70.2,85.1043,71.526,79.9185,DOWN,0
2018-08-02,68.52,69.0,85.0128,69.812,79.5315,DOWN,0
2018-08-03,67.96,68.74,84.9237,69.178,79.1207,UP,1
2018-08-06,68.3,67.63,84.8377,68.832,78.7375,DOWN,0
2018-08-07,67.75,68.54,84.749,68.352,78.3655,DOWN,0
2018-08-08,67.05,67.7,84.6522,67.916,77.9767,DOWN,0
2018-08-09,66.11,66.8,84.5428,67.434,77.5683,DOWN,0
2018-08-10,64.79,65.51,84.4273,66.8,77.1939,DOWN,0
2018-08-13,64.22,64.97,84.312,65.984,76.7609,UP,1
2018-08-14,64.99,64.71,84.19,65.432,76.3637,DOWN,0
2018-08-15,63.95,63.26,84.0742,64.812,75.9247,UP,1
2018-08-16,65.06,64.4,83.9706,64.602,75.5315,DOWN,0
2018-08-17,64.63,64.705,83.8474,64.57,75.1721,DOWN,0
2018-08-20,64.02,64.85,83.7213,64.53,74.8001,UP,1
2018-08-21,64.89,64.45,83.6027,64.51,74.4379,DOWN,0
2018-08-22,64.02,64.83,83.4878,64.524,74.0759,DOWN,0
2018-08-23,63.35,63.84,83.3653,64.182,73.6857,UP,1
2018-08-24,63.81,63.72,83.2539,64.018,73.3109,UP,1
2018-08-27,64.47,64.05,83.1406,64.108,72.9883,UP,1
2018-08-28,64.67,64.76,83.0258,64.064,72.6763,DOWN,0
2018-08-29,63.39,64.78,82.8982,63.938,72.3339,DOWN,0
2018-08-30,63.28,63.33,82.7724,63.924,71.9951,DOWN,0
2018-08-31,63.24,63.18,82.6307,63.81,71.6421,DOWN,0
2018-09-04,60.24,61.75,82.4801,62.964,71.2533,DOWN,0
2018-09-05,60.01,60.12,82.3241,62.032,70.8909,DOWN,0
2018-09-06,57.79,59.855,82.1565,60.912,70.4765,DOWN,0
2018-09-07,57.69,57.5,81.9906,59.794,70.0843,DOWN,0
2018-09-10,57.05,58.0,81.8141,58.556,69.6867,DOWN,0
2018-09-11,54.98,55.68,81.6244,57.504,69.2381,UP,1
2018-09-12,56.57,53.85,81.4434,56.816,68.8087,UP,1
2018-09-13,57.1,57.04,81.2961,56.678,68.4133,DOWN,0
2018-09-14,56.96,57.35,81.1465,56.532,68.0033,UP,1
2018-09-17,57.18,56.84,81.0274,56.558,67.5883,UP,1
2018-09-18,58.1,57.46,80.9236,57.182,67.1567,UP,1
2018-09-19,58.39,58.54,80.8187,57.546,66.7229,UP,1
2018-09-20,60.05,59.28,80.7334,58.136,66.36,UP,1
2018-09-21,60.72,60.16,80.6442,58.888,65.9974,DOWN,0
2018-09-24,59.92,60.27,80.5545,59.436,65.6054,DOWN,0
2018-09-25,59.68,59.92,80.4612,59.752,65.2304,DOWN,0
2018-09-26,58.94,59.08,80.3485,59.862,64.8294,DOWN,0
2018-09-27,58.28,58.72,80.2339,59.508,64.4194,UP,1
2018-09-28,58.54,58.12,80.1178,59.072,64.041,DOWN,0
2018-10-01,58.02,58.01,79.9897,58.692,63.6686,DOWN,0
2018-10-02,57.72,58.09,79.8651,58.3,63.2954,UP,1
2018-10-03,58.36,57.92,79.7488,58.184,62.9604,DOWN,0
2018-10-04,56.61,57.75,79.6138,57.85,62.58,DOWN,0
2018-10-05,56.15,56.81,79.4733,57.372,62.1612,DOWN,0
2018-10-08,55.65,55.9,79.3377,56.898,61.8516,DOWN,0
2018-10-09,54.42,55.55,79.2057,56.238,61.5394,DOWN,0
2018-10-10,54.15,54.02,79.073,55.396,61.2194,DOWN,0
2018-10-11,54.13,54.56,78.9437,54.9,60.9174,UP,1
2018-10-12,54.41,55.17,78.8109,54.552,60.6352,UP,1
2018-10-15,54.5,54.02,78.6802,54.322,60.366,UP,1
2018-10-16,56.06,55.3,78.5629,54.65,60.1212,DOWN,0
2018-10-17,55.76,56.21,78.4348,54.972,59.8814,UP,1
2018-10-18,55.83,55.42,78.3006,55.312,59.657,UP,1
2018-10-19,56.54,56.11,78.1724,55.738,59.4656,DOWN,0
2018-10-22,55.36,56.73,78.0358,55.91,59.277,UP,1
2018-10-23,55.66,53.8,77.9069,55.83,59.1058,DOWN,0
2018-10-24,52.34,55.48,77.7655,55.146,58.8528,UP,1
2018-10-25,54.01,52.89,77.631,54.782,58.654,DOWN,0
2018-10-26,44.19,47.4,77.4407,52.312,58.2366,DOWN,0
2018-10-29,41.55,44.65,77.2328,49.55,57.775,DOWN,0
2018-10-30,41.37,41.56,77.0203,46.692,57.322,UP,1
2018-10-31,43.07,42.35,76.8098,44.838,56.8856,UP,1
2018-11-01,47.08,43.29,76.6132,43.452,56.5468,UP,1
2018-11-02,47.74,45.82,76.4239,44.162,56.2346,UP,1
2018-11-05,48.36,47.76,76.2345,45.524,55.9256,UP,1
2018-11-06,48.9,48.07,76.0423,47.03,55.6142,DOWN,0
2018-11-07,48.53,49.4,75.8501,48.122,55.2914,DOWN,0
2018-11-08,47.56,48.53,75.648,48.218,54.9748,DOWN,0
2018-11-09,45.73,46.99,75.4286,47.816,54.6238,DOWN,0
2018-11-12,43.46,45.29,75.2087,46.836,54.2282,UP,1
2018-11-13,44.69,43.68,74.9967,45.994,53.9172,UP,1
2018-11-14,45.05,45.68,74.7771,45.298,53.618,UP,1
2018-11-15,46.73,44.88,74.5725,45.132,53.3968,DOWN,0
2018-11-16,46.6,46.04,74.3792,45.306,53.175,DOWN,0
2018-11-19,45.11,46.13,74.1975,45.636,52.9362,UP,1
2018-11-20,45.68,43.14,74.0047,45.834,52.7502,UP,1
2018-11-21,46.9,46.55,73.8206,46.204,52.5568,UP,1
2018-11-23,47.34,46.84,73.6569,46.326,52.3616,UP,1
2018-11-26,47.92,48.47,73.4935,46.59,52.1808,UP,1
2018-11-27,48.68,47.5,73.3252,47.304,52.0108,DOWN,0
2018-11-28,48.15,49.12,73.1511,47.798,51.8118,DOWN,0
2018-11-29,45.52,47.67,72.9621,47.522,51.5544,DOWN,0
2018-11-30,45.39,45.42,72.7663,47.132,51.2612,UP,1
2018-12-03,46.37,46.26,72.5736,46.822,50.9742,DOWN,0
2018-12-04,43.04,45.96,72.3565,45.694,50.6366,UP,1
2018-12-06,43.6,43.04,72.1462,44.784,50.315,DOWN,0
2018-12-07,42.03,43.4,71.9287,44.086,49.9768,DOWN,0
2018-12-10,41.66,41.5,71.6913,43.34,49.6444,DOWN,0
2018-12-11,41.6,42.2,71.4532,42.386,49.3056,DOWN,0
2018-12-12,40.97,42.24,71.2221,41.972,48.9646,DOWN,0
2018-12-13,39.96,41.21,70.9867,41.244,48.6094,DOWN,0
2018-12-14,38.78,39.27,70.7442,40.594,48.2178,DOWN,0
2018-12-17,38.25,38.73,70.4942,39.912,47.8506,UP,1
2018-12-18,38.72,38.25,70.2381,39.336,47.502,DOWN,0
2018-12-19,36.58,38.42,69.952,38.458,47.1206,UP,1
2018-12-20,36.69,36.52,69.6591,37.804,46.766,DOWN,0
2018-12-21,35.9,36.92,69.3525,37.228,46.401,DOWN,0
2018-12-24,35.06,35.68,69.03,36.59,46.0196,UP,1
2018-12-26,36.93,35.73,68.7004,36.232,45.67,DOWN,0
2018-12-27,36.89,35.92,68.3703,36.294,45.3178,DOWN,0
2018-12-28,36.74,37.285,68.038,36.304,44.9314,UP,1
2018-12-31,36.97,38.04,67.7117,36.518,44.5556,UP,1
2019-01-02,38.26,36.15,67.3707,37.158,44.2042,DOWN,0
2019-01-03,35.65,37.0,67.0332,36.902,43.7864,UP,1
2019-01-04,37.16,36.6,66.7006,36.956,43.4224,UP,1
2019-01-07,38.48,37.32,66.3788,37.304,43.0788,DOWN,0
