ticker,CDW US Equity,CDW US Equity,CDW US Equity,CDW US Equity,CDW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2016-09-30,45.73,45.57,45.594,44.6666,41.5502,DOWN,0
2016-10-03,45.62,45.68,45.596,44.7338,41.5594,UP,1
2016-10-04,45.92,45.59,45.646,44.7998,41.5755,DOWN,0
2016-10-05,45.72,46.02,45.656,44.861,41.5921,DOWN,0
2016-10-06,45.51,45.58,45.7,44.919,41.6079,DOWN,0
2016-10-07,45.11,45.7,45.576,44.9674,41.6195,DOWN,0
2016-10-10,44.99,45.46,45.45,45.0086,41.6306,DOWN,0
2016-10-11,44.27,45.1,45.12,45.0336,41.6371,UP,1
2016-10-12,44.65,44.25,44.906,45.074,41.648,UP,1
2016-10-13,44.67,44.37,44.738,45.083,41.6547,DOWN,0
2016-10-14,44.32,44.84,44.58,45.0834,41.6601,DOWN,0
2016-10-17,44.19,44.47,44.42,45.0726,41.6708,UP,1
2016-10-18,44.28,44.61,44.422,45.0584,41.6875,DOWN,0
2016-10-19,44.16,44.17,44.324,45.0246,41.7036,DOWN,0
2016-10-20,44.1,44.2,44.21,44.9926,41.7179,UP,1
2016-10-21,44.3,44.13,44.206,44.9682,41.7409,UP,1
2016-10-24,44.93,44.89,44.354,44.961,41.7673,DOWN,0
2016-10-25,44.77,44.75,44.452,44.95,41.792,UP,1
2016-10-26,44.98,44.68,44.616,44.9578,41.8162,DOWN,0
2016-10-27,44.78,45.0,44.752,44.9632,41.8503,UP,1
2016-10-28,44.83,44.81,44.858,44.9618,41.8854,UP,1
2016-10-31,44.91,44.88,44.854,44.9626,41.9245,UP,1
2016-11-01,45.15,45.01,44.93,44.9642,41.964,DOWN,0
2016-11-02,43.86,45.61,44.706,44.9424,41.9981,UP,1
2016-11-03,44.01,44.1,44.552,44.9236,42.03,DOWN,0
2016-11-04,43.73,43.91,44.332,44.9016,42.0569,UP,1
2016-11-07,45.28,44.14,44.406,44.9224,42.0935,DOWN,0
2016-11-08,44.57,44.83,44.29,44.9222,42.1243,DOWN,0
2016-11-09,44.48,43.84,44.414,44.9152,42.1584,UP,1
2016-11-10,44.49,44.69,44.51,44.912,42.1943,UP,1
2016-11-11,46.49,44.75,45.062,44.9546,42.2345,UP,1
2016-11-14,48.78,47.15,45.762,45.0348,42.2874,UP,1
2016-11-15,49.2,48.9,46.688,45.1186,42.3467,UP,1
2016-11-16,50.65,49.41,47.922,45.2306,42.4123,UP,1
2016-11-17,51.96,50.66,49.416,45.375,42.4841,DOWN,0
2016-11-18,51.43,52.05,50.404,45.5298,42.5601,UP,1
2016-11-21,51.77,51.32,51.002,45.6796,42.6424,DOWN,0
2016-11-22,51.22,51.45,51.406,45.8264,42.7215,UP,1
2016-11-23,51.36,51.25,51.548,45.973,42.8045,UP,1
2016-11-25,51.84,51.34,51.524,46.1172,42.8952,DOWN,0
2016-11-28,51.7,51.22,51.578,46.2532,42.9822,UP,1
2016-11-29,51.78,51.95,51.58,46.376,43.0598,DOWN,0
2016-11-30,51.24,52.17,51.584,46.4828,43.1303,UP,1
2016-12-01,52.84,51.12,51.88,46.6086,43.2069,DOWN,0
2016-12-02,52.84,52.84,52.08,46.7186,43.2801,DOWN,0
2016-12-05,52.75,53.03,52.29,46.848,43.3491,UP,1
2016-12-06,53.39,52.68,52.612,47.0036,43.4223,UP,1
2016-12-07,54.36,53.51,53.236,47.1774,43.4996,UP,1
2016-12-08,55.4,54.42,53.748,47.372,43.5805,DOWN,0
2016-12-09,53.43,54.56,53.866,47.5348,43.6536,DOWN,0
2016-12-12,53.05,52.98,53.926,47.6812,43.721,UP,1
2016-12-13,53.42,52.93,53.932,47.8372,43.7863,DOWN,0
2016-12-14,53.09,53.44,53.678,47.9806,43.8528,UP,1
2016-12-15,53.36,53.18,53.27,48.1334,43.9154,DOWN,0
2016-12-16,52.85,53.5,53.154,48.2802,43.9755,UP,1
2016-12-19,52.88,53.1,53.12,48.4356,44.0359,UP,1
2016-12-20,53.43,52.85,53.122,48.6044,44.1009,DOWN,0
2016-12-21,52.96,53.49,53.096,48.7782,44.163,DOWN,0
2016-12-22,52.01,52.96,52.826,48.9254,44.2223,UP,1
2016-12-23,53.03,52.06,52.862,49.0926,44.2842,UP,1
2016-12-27,53.31,53.18,52.948,49.2724,44.3467,DOWN,0
2016-12-28,52.76,53.24,52.814,49.4438,44.4044,DOWN,0
2016-12-29,52.69,52.79,52.76,49.612,44.4621,DOWN,0
2016-12-30,52.09,52.65,52.776,49.7706,44.518,DOWN,0
2017-01-03,51.54,52.31,52.478,49.9194,44.5692,UP,1
2017-01-04,52.38,51.79,52.292,50.081,44.6255,DOWN,0
2017-01-05,51.87,52.1,52.114,50.2198,44.6778,DOWN,0
2017-01-06,51.69,51.89,51.914,50.3582,44.7329,DOWN,0
2017-01-09,51.17,51.84,51.73,50.482,44.7857,UP,1
2017-01-10,52.24,51.4,51.87,50.6312,44.8434,UP,1
2017-01-11,52.96,52.57,51.986,50.7938,44.9007,DOWN,0
2017-01-12,52.74,53.0,52.16,50.9504,44.9569,UP,1
2017-01-13,53.22,53.04,52.466,51.1118,45.0155,DOWN,0
2017-01-17,52.69,53.34,52.77,51.2884,45.0701,DOWN,0
2017-01-18,52.42,53.06,52.806,51.4566,45.125,DOWN,0
2017-01-19,52.01,52.5,52.616,51.6222,45.1788,UP,1
2017-01-20,52.02,52.19,52.472,51.757,45.2281,DOWN,0
2017-01-23,51.45,52.0,52.118,51.8946,45.277,UP,1
2017-01-24,51.7,51.8,51.92,52.039,45.3277,UP,1
2017-01-25,51.75,52.08,51.786,52.1842,45.3784,DOWN,0
2017-01-26,51.72,51.89,51.728,52.2888,45.4288,DOWN,0
2017-01-27,51.48,51.72,51.62,52.3428,45.475,DOWN,0
2017-01-30,51.04,51.07,51.538,52.3796,45.52,UP,1
2017-01-31,51.51,51.05,51.5,52.3968,45.5672,UP,1
2017-02-01,52.88,52.74,51.726,52.4152,45.6189,DOWN,0
2017-02-02,52.81,52.71,51.944,52.4428,45.6686,UP,1
2017-02-03,53.35,52.97,52.318,52.4744,45.7235,UP,1
2017-02-06,53.4,53.47,52.79,52.518,45.7796,UP,1
2017-02-07,56.93,54.43,53.874,52.6294,45.8538,UP,1
2017-02-08,57.16,57.25,54.73,52.7358,45.9387,UP,1
2017-02-09,58.3,57.17,55.828,52.8678,46.0261,UP,1
2017-02-10,58.71,58.46,56.9,53.0064,46.1154,UP,1
2017-02-13,59.26,59.0,58.072,53.1668,46.2111,UP,1
2017-02-14,59.38,59.02,58.562,53.2976,46.3155,DOWN,0
2017-02-15,59.25,59.55,58.98,53.4258,46.4196,DOWN,0
2017-02-16,58.83,59.45,59.086,53.5474,46.522,UP,1
2017-02-17,59.99,58.74,59.342,53.6794,46.6187,DOWN,0
2017-02-21,59.64,59.99,59.418,53.785,46.7145,UP,1
2017-02-22,59.91,59.51,59.524,53.8752,46.8114,DOWN,0
2017-02-23,59.32,59.9,59.538,53.993,46.904,UP,1
2017-02-24,59.38,59.21,59.648,54.1196,46.993,UP,1
2017-02-27,59.41,59.09,59.532,54.2394,47.0825,DOWN,0
2017-02-28,58.9,59.49,59.384,54.3556,47.1689,UP,1
2017-03-01,59.78,59.47,59.358,54.484,47.2611,DOWN,0
2017-03-02,59.67,59.53,59.428,54.6204,47.349,DOWN,0
2017-03-03,59.34,59.55,59.42,54.7496,47.438,UP,1
2017-03-06,59.48,59.37,59.434,54.8706,47.5249,DOWN,0
2017-03-07,59.48,59.31,59.55,55.001,47.6113,DOWN,0
2017-03-08,59.16,59.51,59.426,55.144,47.6937,UP,1
2017-03-09,59.54,59.36,59.4,55.2742,47.7821,DOWN,0
2017-03-10,59.2,59.82,59.372,55.392,47.8688,UP,1
2017-03-13,59.27,59.14,59.33,55.5222,47.9553,UP,1
2017-03-14,59.42,59.13,59.318,55.6568,48.043,UP,1
2017-03-15,60.05,59.49,59.496,55.816,48.1335,UP,1
2017-03-16,60.6,59.92,59.708,55.9972,48.2237,DOWN,0
2017-03-17,60.36,60.6,59.94,56.1568,48.3124,DOWN,0
2017-03-20,59.73,60.2,60.032,56.314,48.3978,DOWN,0
2017-03-21,57.95,60.1,59.738,56.4392,48.474,UP,1
2017-03-22,58.06,58.0,59.34,56.577,48.552,UP,1
2017-03-23,58.09,57.91,58.838,56.694,48.6294,DOWN,0
2017-03-24,57.63,58.16,58.292,56.7874,48.7026,DOWN,0
2017-03-27,56.94,57.27,57.734,56.8714,48.7728,DOWN,0
2017-03-28,56.86,56.99,57.516,56.9442,48.8431,UP,1
2017-03-29,56.98,57.07,57.3,57.03,48.9158,UP,1
2017-03-30,57.38,57.11,57.158,57.1292,48.9906,UP,1
2017-03-31,57.71,57.22,57.174,57.2432,49.0671,DOWN,0
2017-04-03,57.65,58.0,57.316,57.3558,49.1514,UP,1
2017-04-04,57.9,57.59,57.524,57.4848,49.2383,DOWN,0
2017-04-05,57.28,58.13,57.584,57.5964,49.319,UP,1
2017-04-06,57.97,57.48,57.702,57.7208,49.4017,DOWN,0
2017-04-07,57.94,57.89,57.748,57.8452,49.4845,DOWN,0
2017-04-10,57.64,58.09,57.746,57.9684,49.5641,DOWN,0
2017-04-11,57.52,57.47,57.67,58.098,49.6532,DOWN,0
2017-04-12,56.71,57.69,57.556,58.202,49.7403,UP,1
2017-04-13,56.78,56.75,57.318,58.28,49.826,UP,1
2017-04-17,57.14,56.89,57.158,58.3666,49.9131,UP,1
2017-04-18,57.4,57.17,57.11,58.4476,49.9997,UP,1
2017-04-19,57.65,57.76,57.136,58.5326,50.0865,UP,1
2017-04-20,58.18,57.87,57.43,58.5576,50.1781,DOWN,0
2017-04-21,57.76,58.18,57.626,58.5696,50.267,UP,1
2017-04-24,58.79,58.62,57.956,58.5794,50.3611,UP,1
2017-04-25,59.33,59.0,58.342,58.5918,50.4556,UP,1
2017-04-26,59.73,59.44,58.758,58.6012,50.5497,UP,1
2017-04-27,59.81,59.99,59.084,58.6098,50.6438,DOWN,0
2017-04-28,59.09,59.77,59.35,58.6066,50.7344,UP,1
2017-05-01,59.26,59.36,59.444,58.6152,50.8246,DOWN,0
2017-05-02,59.04,59.29,59.386,58.5962,50.9136,DOWN,0
2017-05-03,58.8,59.3,59.2,58.5794,51.0008,UP,1
2017-05-04,59.16,58.87,59.07,58.5644,51.0884,DOWN,0
2017-05-05,58.76,59.2,59.004,58.5532,51.1701,UP,1
2017-05-08,59.03,58.63,58.958,58.5462,51.2534,UP,1
2017-05-09,59.48,60.0,59.046,58.5476,51.3395,UP,1
2017-05-10,59.76,59.01,59.238,58.5648,51.4252,UP,1
2017-05-11,59.91,59.76,59.388,58.5674,51.5115,DOWN,0
2017-05-12,58.73,59.62,59.382,58.5486,51.5921,UP,1
2017-05-15,59.01,58.6,59.378,58.542,51.6737,UP,1
2017-05-16,59.57,59.24,59.396,58.5438,51.7569,DOWN,0
2017-05-17,58.84,59.26,59.212,58.531,51.836,DOWN,0
2017-05-18,56.5,58.55,58.53,58.4778,51.9053,UP,1
2017-05-19,57.09,56.4,58.202,58.4288,51.9697,UP,1
2017-05-22,57.45,57.42,57.89,58.3938,52.0354,UP,1
2017-05-23,57.67,57.64,57.51,58.3618,52.1001,UP,1
2017-05-24,58.48,57.92,57.438,58.343,52.1676,UP,1
2017-05-25,59.39,58.99,58.016,58.3298,52.2353,DOWN,0
2017-05-26,59.33,59.16,58.464,58.3044,52.3034,UP,1
2017-05-30,59.37,59.26,58.848,58.2846,52.3727,UP,1
2017-05-31,60.18,59.59,59.35,58.2936,52.4471,UP,1
2017-06-01,61.12,60.27,59.878,58.357,52.5261,UP,1
2017-06-02,61.24,60.93,60.248,58.4206,52.6094,DOWN,0
2017-06-05,61.24,61.22,60.63,58.4836,52.693,UP,1
2017-06-06,61.39,61.02,61.034,58.5588,52.7755,UP,1
2017-06-07,62.02,61.67,61.402,58.6604,52.8612,UP,1
2017-06-08,62.64,62.18,61.706,58.776,52.9491,DOWN,0
2017-06-09,60.79,62.87,61.616,58.8522,53.0283,UP,1
2017-06-12,60.98,60.21,61.564,58.9242,53.1084,UP,1
2017-06-13,61.56,61.07,61.598,59.0012,53.1921,UP,1
2017-06-14,61.66,61.33,61.526,59.0814,53.2792,UP,1
2017-06-15,62.06,61.22,61.41,59.1646,53.3666,DOWN,0
2017-06-16,61.94,62.05,61.64,59.2578,53.4521,UP,1
2017-06-19,62.53,62.34,61.95,59.349,53.5415,UP,1
2017-06-20,62.89,62.35,62.216,59.448,53.6342,DOWN,0
2017-06-21,62.77,63.04,62.438,59.5506,53.7242,UP,1
2017-06-22,63.17,62.84,62.66,59.6636,53.815,UP,1
2017-06-23,65.22,63.2,63.316,59.8338,53.9158,DOWN,0
2017-06-26,64.65,65.91,63.74,59.9912,54.0154,DOWN,0
2017-06-27,62.9,63.96,63.742,60.1064,54.1114,UP,1
2017-06-28,63.41,63.14,63.87,60.2266,54.207,DOWN,0
2017-06-29,62.87,63.38,63.81,60.331,54.302,DOWN,0
2017-06-30,62.53,63.13,63.272,60.418,54.3945,UP,1
2017-07-03,62.76,62.55,62.894,60.518,54.4852,UP,1
2017-07-05,62.99,62.83,62.912,60.602,54.5756,DOWN,0
2017-07-06,61.23,62.42,62.476,60.64,54.6536,UP,1
2017-07-07,62.36,61.38,62.374,60.6926,54.7359,UP,1
2017-07-10,62.63,62.3,62.394,60.749,54.8163,UP,1
2017-07-11,63.23,62.4,62.488,60.8318,54.8957,UP,1
2017-07-12,63.45,63.2,62.58,60.9156,54.9816,DOWN,0
2017-07-13,63.35,63.54,63.004,61.0018,55.0703,UP,1
2017-07-14,63.56,63.34,63.244,61.097,55.1597,UP,1
2017-07-17,63.72,63.5,63.462,61.1882,55.25,DOWN,0
2017-07-18,63.59,63.54,63.534,61.2848,55.3415,UP,1
2017-07-19,64.06,63.56,63.656,61.3854,55.4331,DOWN,0
2017-07-20,63.67,63.88,63.72,61.4692,55.5233,DOWN,0
2017-07-21,63.52,63.62,63.712,61.5444,55.6114,DOWN,0
2017-07-24,63.51,63.0,63.67,61.6164,55.7003,UP,1
2017-07-25,63.8,63.5,63.712,61.7178,55.7917,UP,1
2017-07-26,63.93,63.99,63.686,61.8162,55.8858,DOWN,0
2017-07-27,63.36,64.09,63.624,61.892,55.9777,UP,1
2017-07-28,63.37,63.23,63.594,61.9826,56.0732,UP,1
2017-07-31,63.43,63.49,63.578,62.1212,56.1671,UP,1
2017-08-01,63.97,63.81,63.612,62.2588,56.2636,DOWN,0
2017-08-02,63.82,64.19,63.59,62.3862,56.3611,UP,1
2017-08-03,64.35,64.52,63.788,62.5198,56.4619,DOWN,0
2017-08-04,63.3,64.04,63.774,62.6162,56.557,UP,1
2017-08-07,63.81,63.12,63.85,62.7046,56.6552,UP,1
2017-08-08,63.83,63.64,63.822,62.7946,56.7539,DOWN,0
2017-08-09,62.91,63.53,63.64,62.8654,56.8469,DOWN,0
2017-08-10,60.78,62.58,62.926,62.8774,56.9262,UP,1
2017-08-11,61.06,61.0,62.478,62.8762,57.0076,UP,1
2017-08-14,62.2,62.15,62.156,62.8954,57.0937,DOWN,0
2017-08-15,61.68,61.92,61.726,62.9042,57.1782,UP,1
2017-08-16,61.87,61.75,61.518,62.9138,57.2634,DOWN,0
2017-08-17,61.44,61.6,61.65,62.9022,57.3461,DOWN,0
2017-08-18,60.39,61.34,61.516,62.8572,57.4223,DOWN,0
2017-08-21,60.23,60.36,61.122,62.846,57.5041,UP,1
2017-08-22,60.79,60.6,60.944,62.8422,57.5881,UP,1
2017-08-23,61.08,60.41,60.786,62.8326,57.6748,UP,1
2017-08-24,61.43,61.1,60.784,62.828,57.7555,UP,1
2017-08-25,62.15,61.54,61.136,62.8298,57.8434,DOWN,0
2017-08-28,61.37,62.15,61.364,62.8184,57.9279,UP,1
2017-08-29,61.58,61.11,61.522,62.7994,58.0134,UP,1
2017-08-30,62.41,61.41,61.788,62.7898,58.093,UP,1
2017-08-31,63.42,62.59,62.186,62.8028,58.1662,DOWN,0
2017-09-01,62.07,63.53,62.17,62.7808,58.2305,DOWN,0
2017-09-05,60.37,61.78,61.97,62.6838,58.2791,DOWN,0
2017-09-06,59.86,60.79,61.626,62.588,58.3186,DOWN,0
2017-09-07,59.31,59.78,61.006,62.5162,58.358,DOWN,0
2017-09-08,58.96,58.73,60.114,62.4272,58.394,UP,1
2017-09-11,59.94,59.48,59.688,62.3686,58.4376,UP,1
2017-09-12,60.52,60.12,59.718,62.3284,58.4834,UP,1
2017-09-13,61.31,60.26,60.008,62.2994,58.5307,UP,1
2017-09-14,61.67,61.16,60.48,62.273,58.5806,UP,1
2017-09-15,61.89,61.69,61.066,62.2862,58.6311,UP,1
2017-09-18,62.8,62.22,61.638,62.295,58.6889,UP,1
2017-09-19,62.85,63.03,62.104,62.2994,58.7389,DOWN,0
2017-09-20,62.81,62.79,62.404,62.291,58.7888,DOWN,0
2017-09-21,62.68,62.59,62.606,62.2756,58.8384,UP,1
2017-09-22,64.2,62.69,63.068,62.2926,58.8925,DOWN,0
2017-09-25,63.7,64.19,63.248,62.2954,58.9392,UP,1
2017-09-26,64.6,64.05,63.598,62.313,58.9852,UP,1
2017-09-27,65.22,64.88,64.08,62.3456,59.0441,UP,1
2017-09-28,66.22,65.17,64.788,62.3888,59.11,DOWN,0
2017-09-29,66.0,66.31,65.148,62.4354,59.1729,UP,1
2017-10-02,68.32,66.08,66.072,62.5314,59.249,UP,1
2017-10-03,68.85,68.22,66.922,62.6382,59.3265,UP,1
2017-10-04,69.7,68.56,67.818,62.7562,59.4107,DOWN,0
2017-10-05,69.29,69.73,68.432,62.8634,59.4928,UP,1
2017-10-06,69.64,69.3,69.16,62.989,59.5738,UP,1
2017-10-09,70.28,69.75,69.552,63.1272,59.6605,UP,1
2017-10-10,70.3,70.74,69.842,63.2646,59.7519,DOWN,0
2017-10-11,69.04,70.18,69.71,63.366,59.832,DOWN,0
2017-10-12,68.95,69.05,69.642,63.4686,59.9102,DOWN,0
2017-10-13,68.08,66.68,69.33,63.5432,59.9868,UP,1
2017-10-16,68.29,67.95,68.932,63.643,60.0648,UP,1
2017-10-17,68.54,68.42,68.58,63.7376,60.147,UP,1
2017-10-18,68.65,68.6,68.502,63.834,60.2326,DOWN,0
2017-10-19,68.39,68.43,68.39,63.9436,60.3126,UP,1
2017-10-20,69.62,69.05,68.698,64.1204,60.4014,DOWN,0
2017-10-23,69.56,69.83,68.952,64.2904,60.4907,UP,1
2017-10-24,69.96,69.71,69.236,64.4456,60.5846,DOWN,0
2017-10-25,69.16,69.73,69.338,64.5952,60.6692,UP,1
2017-10-26,69.3,69.35,69.52,64.7438,60.751,UP,1
2017-10-27,69.6,69.64,69.516,64.907,60.8353,DOWN,0
2017-10-30,69.31,69.45,69.466,65.0854,60.9157,UP,1
2017-10-31,70.0,69.54,69.474,65.2808,61.0023,DOWN,0
2017-11-01,68.92,68.82,69.426,65.4434,61.0847,UP,1
2017-11-02,70.0,69.08,69.566,65.6218,61.1747,UP,1
2017-11-03,70.04,69.75,69.654,65.794,61.2648,UP,1
2017-11-06,70.2,70.03,69.832,65.955,61.3585,DOWN,0
2017-11-07,68.35,69.95,69.502,66.0946,61.4418,DOWN,0
2017-11-08,67.85,68.08,69.288,66.22,61.5223,DOWN,0
2017-11-09,67.16,67.54,68.72,66.315,61.5995,UP,1
2017-11-10,67.26,66.71,68.164,66.3918,61.6784,UP,1
2017-11-13,67.74,67.02,67.672,66.5052,61.7619,DOWN,0
2017-11-14,67.17,67.59,67.436,66.6412,61.8402,DOWN,0
2017-11-15,65.76,66.35,67.018,66.7592,61.9046,UP,1
2017-11-16,66.42,65.78,66.87,66.9014,61.9727,DOWN,0
2017-11-17,66.11,66.41,66.64,67.0444,62.0365,UP,1
2017-11-20,66.75,66.11,66.442,67.1806,62.1032,DOWN,0
2017-11-21,66.41,67.06,66.29,67.2984,62.1506,DOWN,0
2017-11-22,66.3,66.17,66.398,67.3982,62.1963,UP,1
2017-11-24,66.37,66.54,66.388,67.4922,62.2367,UP,1
2017-11-27,66.45,66.32,66.456,67.5834,62.2754,UP,1
2017-11-28,69.42,66.72,66.99,67.7158,62.3262,DOWN,0
2017-11-29,68.91,69.42,67.49,67.837,62.3738,UP,1
2017-11-30,70.01,69.42,68.232,67.981,62.4276,DOWN,0
2017-12-01,69.14,69.83,68.786,68.1102,62.4792,UP,1
2017-12-04,70.14,69.3,69.524,68.229,62.5299,DOWN,0
2017-12-05,69.41,69.94,69.522,68.3432,62.5788,DOWN,0
2017-12-06,68.43,69.0,69.426,68.4198,62.6214,UP,1
2017-12-07,69.02,68.22,69.228,68.4958,62.6699,UP,1
2017-12-08,69.76,69.55,69.352,68.5666,62.7218,UP,1
2017-12-11,70.27,69.53,69.378,68.652,62.7761,DOWN,0
2017-12-12,70.19,70.32,69.534,68.6894,62.8325,DOWN,0
2017-12-13,69.6,69.82,69.768,68.7044,62.8816,DOWN,0
2017-12-14,67.6,69.67,69.484,68.6624,62.9213,UP,1
2017-12-15,68.45,67.34,69.222,68.6456,62.9668,UP,1
2017-12-18,70.08,69.0,69.184,68.6544,63.0198,DOWN,0
2017-12-19,70.02,70.11,69.15,68.6492,63.0725,UP,1
2017-12-20,70.4,70.52,69.31,68.6512,63.1287,DOWN,0
2017-12-21,69.09,70.75,69.608,68.6522,63.1765,UP,1
2017-12-22,69.2,69.37,69.758,68.6572,63.2265,DOWN,0
2017-12-26,68.99,69.08,69.54,68.6754,63.2751,UP,1
2017-12-27,69.6,69.22,69.456,68.7016,63.326,UP,1
2017-12-28,69.91,71.3,69.358,68.729,63.3753,DOWN,0
2017-12-29,69.49,70.12,69.438,68.7458,63.4197,UP,1
2018-01-02,69.76,69.73,69.55,68.7732,63.4667,UP,1
2018-01-03,71.8,69.79,70.112,68.8168,63.5271,UP,1
2018-01-04,73.06,72.06,70.804,68.8868,63.6026,DOWN,0
2018-01-05,72.94,73.24,71.41,68.9464,63.677,UP,1
2018-01-08,73.05,72.59,72.122,69.0242,63.7518,DOWN,0
2018-01-09,72.86,73.34,72.742,69.0954,63.828,DOWN,0
2018-01-10,72.34,72.34,72.85,69.1502,63.905,UP,1
2018-01-11,72.73,71.5,72.784,69.2186,63.9843,UP,1
2018-01-12,72.88,73.0,72.772,69.2762,64.0638,DOWN,0
2018-01-16,72.15,73.3,72.592,69.3408,64.1377,UP,1
2018-01-17,73.48,72.8,72.716,69.4104,64.2165,UP,1
2018-01-18,73.79,73.7,73.006,69.4854,64.2972,UP,1
2018-01-19,75.21,74.0,73.502,69.5856,64.3838,DOWN,0
2018-01-22,75.01,75.01,73.928,69.7188,64.4724,UP,1
2018-01-23,75.6,75.65,74.618,69.8738,64.5606,DOWN,0
2018-01-24,75.04,75.05,74.93,70.0314,64.6461,UP,1
2018-01-25,75.37,75.68,75.246,70.1936,64.7347,UP,1
2018-01-26,75.68,75.79,75.34,70.3524,64.8255,UP,1
2018-01-29,75.8,75.33,75.498,70.525,64.921,DOWN,0
2018-01-30,74.99,75.28,75.376,70.7096,65.012,DOWN,0
2018-01-31,74.79,75.32,75.326,70.877,65.1003,UP,1
2018-02-01,76.5,74.45,75.552,71.0848,65.1958,DOWN,0
2018-02-02,75.92,76.0,75.6,71.2682,65.2871,DOWN,0
2018-02-05,73.81,75.41,75.202,71.4162,65.3653,DOWN,0
2018-02-06,73.24,72.5,74.852,71.555,65.4427,DOWN,0
2018-02-07,68.4,70.77,73.574,71.5956,65.4907,UP,1
2018-02-08,69.05,68.92,72.084,71.6476,65.5393,UP,1
2018-02-09,69.14,69.79,70.728,71.642,65.5864,DOWN,0
2018-02-12,68.31,69.24,69.628,71.63,65.6289,UP,1
2018-02-13,69.37,67.81,68.854,71.6172,65.6803,UP,1
2018-02-14,70.38,69.1,69.25,71.642,65.7359,UP,1
2018-02-15,71.32,70.38,69.704,71.6656,65.7973,UP,1
2018-02-16,71.46,70.93,70.168,71.7066,65.8606,DOWN,0
2018-02-20,70.91,70.87,70.688,71.7562,65.9193,UP,1
2018-02-21,71.13,71.08,71.04,71.7984,65.9812,UP,1
2018-02-22,71.47,71.64,71.258,71.8326,66.0434,UP,1
2018-02-23,72.04,71.47,71.402,71.868,66.1062,UP,1
2018-02-26,73.52,72.56,71.814,71.9346,66.175,DOWN,0
2018-02-27,73.49,72.73,72.33,72.0124,66.2429,DOWN,0
2018-02-28,72.93,73.81,72.69,72.119,66.3139,DOWN,0
2018-03-01,72.08,73.28,72.812,72.1916,66.3792,UP,1
2018-03-02,73.14,71.74,73.032,72.2528,66.4471,UP,1
2018-03-05,73.94,72.78,73.116,72.3312,66.5226,UP,1
2018-03-06,74.11,74.17,73.24,72.4054,66.6106,UP,1
2018-03-07,74.58,73.5,73.57,72.5152,66.6981,DOWN,0
2018-03-08,73.14,74.6,73.782,72.594,66.7765,UP,1
2018-03-09,74.38,73.37,74.03,72.7018,66.8601,UP,1
2018-03-12,75.32,74.35,74.306,72.8162,66.9443,UP,1
2018-03-13,75.65,75.45,74.614,72.931,67.0256,DOWN,0
2018-03-14,75.43,76.02,74.784,73.0498,67.1061,DOWN,0
2018-03-15,74.63,75.36,75.082,73.1472,67.1824,UP,1
2018-03-16,75.835,74.78,75.373,73.2279,67.2606,DOWN,0
2018-03-19,73.98,75.35,75.105,73.2463,67.3249,UP,1
2018-03-20,75.21,74.28,75.017,73.2917,67.3948,DOWN,0
2018-03-21,74.79,75.3,74.889,73.3265,67.4625,DOWN,0
2018-03-22,73.25,74.42,74.613,73.3343,67.5218,DOWN,0
2018-03-23,69.91,73.13,73.428,73.2857,67.5613,UP,1
2018-03-26,71.58,70.74,72.948,73.2627,67.606,DOWN,0
2018-03-27,70.21,72.1,71.948,73.2093,67.6531,DOWN,0
2018-03-28,69.93,70.36,70.976,73.1649,67.6978,UP,1
2018-03-29,70.31,70.39,70.388,73.1015,67.7416,DOWN,0
2018-04-02,68.84,70.27,70.174,73.0025,67.7775,UP,1
2018-04-03,69.23,69.1,69.704,72.8829,67.8133,UP,1
2018-04-04,69.58,68.12,69.578,72.7743,67.8515,UP,1
2018-04-05,69.72,69.98,69.536,72.6567,67.8875,DOWN,0
2018-04-06,67.95,69.12,69.064,72.5149,67.9128,UP,1
2018-04-09,68.45,68.62,68.986,72.3765,67.9412,UP,1
2018-04-10,70.12,69.51,69.164,72.2653,67.9759,DOWN,0
2018-04-11,69.83,69.65,69.214,72.1459,67.999,UP,1
2018-04-12,70.07,70.09,69.284,72.0475,68.0261,DOWN,0
2018-04-13,69.59,70.51,69.612,71.9435,68.0595,UP,1
2018-04-16,70.65,69.68,70.052,71.8265,68.0957,UP,1
2018-04-17,71.46,71.25,70.32,71.7373,68.1387,UP,1
2018-04-18,72.11,71.78,70.776,71.7033,68.1866,UP,1
2018-04-19,72.53,71.93,71.268,71.6891,68.2354,DOWN,0
2018-04-20,71.53,72.36,71.656,71.7517,68.2781,UP,1
2018-04-23,71.61,71.92,71.848,71.8029,68.33,DOWN,0
2018-04-24,70.74,72.07,71.704,71.8349,68.3719,UP,1
2018-04-25,71.13,70.75,71.508,71.8913,68.4144,UP,1
2018-04-26,71.16,71.46,71.234,71.9271,68.4541,UP,1
2018-04-27,71.61,71.32,71.25,71.9517,68.4949,DOWN,0
2018-04-30,71.29,71.51,71.186,71.9511,68.5346,UP,1
2018-05-01,72.37,71.5,71.512,71.9693,68.5786,UP,1
2018-05-02,76.06,74.23,72.498,72.0723,68.6403,DOWN,0
2018-05-03,74.5,76.11,73.166,72.1397,68.6949,UP,1
2018-05-04,75.52,74.76,73.948,72.2207,68.7522,UP,1
2018-05-07,76.37,75.52,74.964,72.3073,68.8157,UP,1
