ticker,REG US Equity,REG US Equity,REG US Equity,REG US Equity,REG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-08-30,41.75,41.7,42.9776,40.736,42.8406,DOWN,0
2011-08-31,41.26,42.01,42.976,40.892,42.8006,DOWN,0
2011-09-01,40.27,41.41,42.9764,41.012,42.7378,DOWN,0
2011-09-02,39.1,39.43,42.9679,40.824,42.6662,DOWN,0
2011-09-06,38.6,37.99,42.9555,40.196,42.5852,UP,1
2011-09-07,39.93,39.23,42.9483,39.832,42.5272,DOWN,0
2011-09-08,39.2,39.81,42.9392,39.42,42.4472,DOWN,0
2011-09-09,37.54,38.83,42.9234,38.874,42.318,UP,1
2011-09-12,37.69,36.89,42.9035,38.592,42.1924,UP,1
2011-09-13,37.88,37.76,42.8858,38.448,42.0502,UP,1
2011-09-14,38.13,38.12,42.8694,38.088,41.9026,UP,1
2011-09-15,38.72,38.46,42.8594,37.992,41.7552,UP,1
2011-09-16,39.5,38.43,42.8517,38.384,41.6102,DOWN,0
2011-09-19,38.45,38.7,42.8352,38.536,41.4396,DOWN,0
2011-09-20,38.08,38.54,42.8178,38.576,41.2714,DOWN,0
2011-09-21,35.99,38.02,42.788,38.148,41.0534,DOWN,0
2011-09-22,34.87,34.88,42.7498,37.378,40.82,UP,1
2011-09-23,35.21,34.91,42.7163,36.52,40.5998,UP,1
2011-09-26,35.91,35.62,42.6891,36.012,40.387,UP,1
2011-09-27,36.7,36.57,42.6654,35.736,40.1946,DOWN,0
2011-09-28,35.78,36.83,42.6385,35.694,39.9644,UP,1
2011-09-29,36.63,36.63,42.6189,36.046,39.7506,DOWN,0
2011-09-30,35.33,35.88,42.5947,36.07,39.5178,DOWN,0
2011-10-03,33.37,35.04,42.5605,35.562,39.2412,UP,1
2011-10-04,34.91,33.07,42.5314,35.204,39.0068,DOWN,0
2011-10-05,34.4,34.81,42.4979,34.928,38.7596,UP,1
2011-10-06,35.69,34.33,42.47,34.74,38.5708,DOWN,0
2011-10-07,34.46,35.8,42.4341,34.566,38.36,UP,1
2011-10-10,36.03,35.27,42.4084,35.098,38.1822,DOWN,0
2011-10-11,34.97,35.67,42.3751,35.11,37.9934,UP,1
2011-10-12,35.97,35.3,42.3458,35.424,37.868,DOWN,0
2011-10-13,35.33,35.66,42.3127,35.352,37.741,UP,1
2011-10-14,35.88,35.86,42.2814,35.636,37.6916,DOWN,0
2011-10-17,34.83,35.69,42.2443,35.396,37.6356,UP,1
2011-10-18,36.48,34.91,42.2115,35.698,37.683,DOWN,0
2011-10-19,35.83,36.42,42.181,35.67,37.6592,UP,1
2011-10-20,36.52,36.4,42.1529,35.908,37.6616,UP,1
2011-10-21,37.73,37.0,42.1318,36.278,37.6388,UP,1
2011-10-24,38.89,37.77,42.1186,37.09,37.6382,DOWN,0
2011-10-25,38.82,38.73,42.105,37.558,37.619,DOWN,0
2011-10-26,38.79,39.13,42.0911,38.15,37.5968,UP,1
2011-10-27,40.79,40.12,42.0864,39.004,37.602,UP,1
2011-10-28,41.3,40.56,42.0861,39.718,37.6488,DOWN,0
2011-10-31,40.96,40.52,42.0839,40.132,37.6962,DOWN,0
2011-11-01,38.7,39.77,42.0675,40.108,37.6964,UP,1
2011-11-02,39.53,39.28,42.0578,40.256,37.6926,UP,1
2011-11-03,40.01,39.86,42.0498,40.1,37.6832,DOWN,0
2011-11-04,39.67,39.65,42.0412,39.774,37.6832,DOWN,0
2011-11-07,39.32,39.56,42.0289,39.446,37.6688,UP,1
2011-11-08,39.64,39.42,42.0154,39.634,37.6268,DOWN,0
2011-11-09,37.49,38.76,41.9923,39.226,37.5416,DOWN,0
2011-11-10,37.45,38.16,41.9641,38.714,37.4654,UP,1
2011-11-11,38.2,37.94,41.9415,38.42,37.424,DOWN,0
2011-11-14,37.05,37.44,41.9112,37.966,37.383,UP,1
2011-11-15,37.66,36.85,41.8817,37.57,37.3642,DOWN,0
2011-11-16,37.35,37.66,41.852,37.542,37.3126,DOWN,0
2011-11-17,36.71,37.48,41.8221,37.394,37.2628,UP,1
2011-11-18,37.02,37.0,41.7972,37.158,37.2524,DOWN,0
2011-11-21,35.83,36.5,41.7648,36.914,37.2152,DOWN,0
2011-11-22,35.72,35.75,41.732,36.526,37.172,DOWN,0
2011-11-23,34.46,35.38,41.6928,35.948,37.0986,UP,1
2011-11-25,34.6,34.5,41.6499,35.526,37.0162,UP,1
2011-11-28,35.68,35.74,41.6129,35.258,36.9398,DOWN,0
2011-11-29,35.67,35.8,41.5772,35.226,36.8842,UP,1
2011-11-30,37.16,36.91,41.547,35.514,36.8658,DOWN,0
2011-12-01,36.69,36.95,41.5123,35.96,36.8798,UP,1
2011-12-02,37.0,37.2,41.4789,36.44,36.9224,UP,1
2011-12-05,37.32,37.51,41.446,36.768,36.9646,DOWN,0
2011-12-06,37.24,37.33,41.4127,37.082,36.9912,UP,1
2011-12-07,38.13,37.09,41.3844,37.276,37.0198,DOWN,0
2011-12-08,36.27,37.78,41.3492,37.192,37.0296,UP,1
2011-12-09,36.63,36.61,41.3106,37.118,37.0296,DOWN,0
2011-12-12,35.71,36.08,41.2629,36.796,37.0372,DOWN,0
2011-12-13,35.5,35.87,41.2215,36.448,37.0798,DOWN,0
2011-12-14,35.29,35.19,41.1818,35.88,37.0874,UP,1
2011-12-15,35.65,35.59,41.1407,35.756,37.1124,UP,1
2011-12-16,36.18,35.9,41.1041,35.666,37.1222,DOWN,0
2011-12-19,35.98,36.35,41.0671,35.72,37.1526,UP,1
2011-12-20,37.05,36.63,41.0308,36.03,37.173,DOWN,0
2011-12-21,36.95,37.03,40.9947,36.362,37.2126,UP,1
2011-12-22,37.74,37.04,40.965,36.78,37.248,DOWN,0
2011-12-23,37.67,37.82,40.9329,37.078,37.2948,UP,1
2011-12-27,37.75,37.54,40.9047,37.432,37.3322,DOWN,0
2011-12-28,37.31,37.83,40.8768,37.484,37.3818,UP,1
2011-12-29,37.76,37.41,40.8558,37.646,37.4074,DOWN,0
2011-12-30,37.62,37.71,40.8314,37.622,37.4432,DOWN,0
2012-01-03,37.56,38.15,40.8057,37.6,37.464,DOWN,0
2012-01-04,36.69,37.3,40.7748,37.388,37.4432,UP,1
2012-01-05,36.88,36.62,40.747,37.302,37.403,UP,1
2012-01-06,37.05,36.97,40.7256,37.16,37.3676,UP,1
2012-01-09,37.19,37.5,40.7037,37.074,37.3356,UP,1
2012-01-10,37.86,37.68,40.6825,37.134,37.277,UP,1
2012-01-11,38.66,37.75,40.6648,37.528,37.2242,UP,1
2012-01-12,39.25,38.93,40.6501,38.002,37.19,DOWN,0
2012-01-13,39.12,39.01,40.6298,38.416,37.1984,UP,1
2012-01-17,39.32,39.41,40.609,38.842,37.1942,UP,1
2012-01-18,40.02,39.3,40.5911,39.274,37.1944,UP,1
2012-01-19,40.26,40.23,40.5736,39.594,37.2062,UP,1
2012-01-20,40.33,40.14,40.5573,39.81,37.2264,DOWN,0
2012-01-23,40.09,40.28,40.5387,40.004,37.2354,UP,1
2012-01-24,40.5,39.78,40.5267,40.24,37.2956,UP,1
2012-01-25,40.87,40.4,40.5183,40.41,37.364,UP,1
2012-01-26,41.42,41.01,40.513,40.642,37.4284,UP,1
2012-01-27,41.57,41.36,40.5113,40.89,37.5188,DOWN,0
2012-01-30,41.51,41.11,40.5089,41.174,37.5958,DOWN,0
2012-01-31,41.32,41.69,40.5013,41.338,37.6752,DOWN,0
2012-02-01,41.2,41.51,40.4913,41.404,37.765,UP,1
2012-02-02,42.18,41.56,40.4873,41.556,37.8682,UP,1
2012-02-03,43.36,42.64,40.4858,41.914,38.0188,UP,1
2012-02-06,43.49,43.25,40.4803,42.31,38.1742,DOWN,0
2012-02-07,42.99,43.41,40.472,42.644,38.3448,UP,1
2012-02-08,43.19,43.05,40.4629,43.042,38.5166,DOWN,0
2012-02-09,42.82,43.28,40.4495,43.17,38.6594,DOWN,0
2012-02-10,42.51,42.48,40.4318,43.0,38.7962,UP,1
2012-02-13,42.84,42.61,40.4118,42.87,38.9098,DOWN,0
2012-02-14,42.51,42.7,40.389,42.774,39.0262,UP,1
2012-02-15,42.64,42.59,40.3668,42.664,39.139,UP,1
2012-02-16,43.09,42.67,40.3478,42.718,39.2544,UP,1
2012-02-17,43.25,43.19,40.3302,42.866,39.3746,DOWN,0
2012-02-21,42.66,43.28,40.3142,42.83,39.4652,DOWN,0
2012-02-22,42.21,42.55,40.2981,42.77,39.584,UP,1
2012-02-23,42.95,42.21,40.2862,42.832,39.7104,UP,1
2012-02-24,42.98,42.99,40.2713,42.81,39.8558,DOWN,0
2012-02-27,42.78,42.61,40.2584,42.716,40.0014,DOWN,0
2012-02-28,42.56,42.89,40.2438,42.696,40.1468,UP,1
2012-02-29,42.79,42.7,40.2314,42.812,40.2896,UP,1
2012-03-01,43.13,42.78,40.2217,42.848,40.4286,DOWN,0
2012-03-02,42.85,43.06,40.2102,42.822,40.566,UP,1
2012-03-05,43.07,42.76,40.1953,42.88,40.6864,DOWN,0
2012-03-06,42.44,42.68,40.1772,42.856,40.7962,UP,1
2012-03-07,42.62,42.58,40.1649,42.822,40.8938,DOWN,0
2012-03-08,42.07,42.83,40.1516,42.61,40.9818,DOWN,0
2012-03-09,41.92,42.17,40.1365,42.424,41.0652,DOWN,0
2012-03-12,41.92,42.07,40.1193,42.194,41.1574,UP,1
2012-03-13,43.06,42.23,40.1058,42.318,41.2634,UP,1
2012-03-14,43.25,43.06,40.092,42.444,41.376,UP,1
2012-03-15,43.64,43.21,40.0787,42.758,41.4976,UP,1
2012-03-16,44.25,43.72,40.0777,43.224,41.6488,UP,1
2012-03-19,44.63,44.22,40.0804,43.766,41.8038,DOWN,0
2012-03-20,44.62,44.31,40.083,44.078,41.9552,DOWN,0
2012-03-21,44.51,44.62,40.0884,44.33,42.1016,DOWN,0
2012-03-22,44.23,44.29,40.0902,44.448,42.229,UP,1
2012-03-23,44.25,44.21,40.094,44.448,42.3408,UP,1
2012-03-26,44.54,44.56,40.1026,44.43,42.4466,DOWN,0
2012-03-27,44.43,44.47,40.1167,44.392,42.5528,DOWN,0
2012-03-28,44.4,44.56,40.1302,44.37,42.6544,DOWN,0
2012-03-29,44.38,44.04,40.1421,44.4,42.7416,UP,1
2012-03-30,44.48,44.47,40.1573,44.446,42.826,UP,1
2012-04-02,44.51,44.33,40.171,44.44,42.9096,DOWN,0
2012-04-03,44.35,44.49,40.1803,44.424,42.9948,DOWN,0
2012-04-04,44.14,44.05,40.1863,44.372,43.0676,DOWN,0
2012-04-05,43.68,44.05,40.1884,44.232,43.1238,DOWN,0
2012-04-09,43.38,43.03,40.1883,44.012,43.163,DOWN,0
2012-04-10,42.13,43.47,40.1855,43.536,43.1742,UP,1
2012-04-11,42.69,42.5,40.1857,43.204,43.1978,UP,1
2012-04-12,43.13,42.65,40.1872,43.002,43.234,DOWN,0
2012-04-13,42.7,43.14,40.1847,42.806,43.264,UP,1
2012-04-16,43.5,42.85,40.1822,42.83,43.2904,UP,1
2012-04-17,44.23,43.77,40.1835,43.25,43.3078,DOWN,0
2012-04-18,43.45,44.01,40.1758,43.402,43.307,DOWN,0
2012-04-19,43.15,43.49,40.164,43.406,43.3102,UP,1
2012-04-20,43.76,43.2,40.1524,43.618,43.3216,DOWN,0
2012-04-23,43.37,43.32,40.1355,43.592,43.3326,UP,1
2012-04-24,43.93,43.56,40.1202,43.532,43.361,UP,1
2012-04-25,44.66,44.29,40.1111,43.774,43.3974,DOWN,0
2012-04-26,44.57,44.66,40.0995,44.058,43.4386,UP,1
2012-04-27,44.93,44.82,40.0914,44.292,43.4844,UP,1
2012-04-30,44.96,44.98,40.0851,44.61,43.5218,UP,1
2012-05-01,45.62,44.93,40.0805,44.948,43.5692,DOWN,0
2012-05-02,45.51,45.19,40.0764,45.118,43.6262,UP,1
2012-05-03,46.82,45.64,40.0741,45.568,43.7184,UP,1
2012-05-04,47.03,46.97,40.0726,45.988,43.8,UP,1
2012-05-07,47.11,46.95,40.0733,46.418,43.8826,UP,1
2012-05-08,47.46,46.78,40.0746,46.786,43.9762,DOWN,0
2012-05-09,47.39,46.91,40.0784,47.162,44.0728,DOWN,0
2012-05-10,47.31,47.65,40.0812,47.26,44.1632,UP,1
2012-05-11,47.83,47.03,40.0947,47.42,44.2572,DOWN,0
2012-05-14,46.75,47.2,40.1034,47.348,44.3352,DOWN,0
2012-05-15,46.15,46.89,40.1096,47.086,44.3968,DOWN,0
2012-05-16,45.29,46.45,40.114,46.666,44.4538,DOWN,0
2012-05-17,43.85,45.39,40.122,45.974,44.4784,DOWN,0
2012-05-18,42.95,43.92,40.1284,44.998,44.496,UP,1
2012-05-21,44.07,43.18,40.157,44.462,44.539,UP,1
2012-05-22,44.29,44.19,40.1903,44.09,44.5864,DOWN,0
2012-05-23,44.11,43.99,40.2403,43.854,44.6074,UP,1
2012-05-24,44.19,44.15,40.2761,43.922,44.6262,DOWN,0
2012-05-25,43.82,44.1,40.3132,44.096,44.6298,UP,1
2012-05-29,44.35,44.14,40.3406,44.152,44.6318,DOWN,0
2012-05-30,43.34,44.02,40.3627,43.962,44.606,UP,1
2012-05-31,43.81,43.45,40.3829,43.902,44.5898,DOWN,0
2012-06-01,42.14,42.81,40.3941,43.492,44.5424,UP,1
2012-06-04,42.23,42.3,40.4026,43.174,44.5024,UP,1
2012-06-05,43.19,42.06,40.4237,42.942,44.4812,UP,1
2012-06-06,44.21,43.66,40.4518,43.116,44.4746,DOWN,0
2012-06-07,43.89,44.63,40.4778,43.132,44.4638,UP,1
2012-06-08,44.74,43.9,40.5029,43.652,44.4706,DOWN,0
2012-06-11,43.69,45.04,40.519,43.944,44.4568,UP,1
2012-06-12,44.47,43.86,40.543,44.2,44.4566,DOWN,0
2012-06-13,44.27,44.22,40.5641,44.212,44.4518,UP,1
2012-06-14,44.97,44.34,40.5803,44.428,44.4642,UP,1
2012-06-15,45.78,45.27,40.6004,44.636,44.497,UP,1
2012-06-18,46.34,45.63,40.6258,45.166,44.5502,DOWN,0
2012-06-19,46.17,46.46,40.6553,45.506,44.606,UP,1
2012-06-20,46.36,46.23,40.6916,45.924,44.6906,DOWN,0
2012-06-21,46.0,46.47,40.7286,46.13,44.7568,UP,1
2012-06-22,46.43,46.1,40.7611,46.26,44.8228,DOWN,0
2012-06-25,45.81,45.85,40.7942,46.154,44.885,UP,1
2012-06-26,45.84,45.8,40.8357,46.088,44.9318,DOWN,0
2012-06-27,45.6,45.92,40.8752,45.936,44.9592,UP,1
2012-06-28,46.52,45.43,40.9184,46.04,45.0206,UP,1
2012-06-29,47.57,47.46,40.9656,46.268,45.109,UP,1
2012-07-02,47.81,47.86,41.0111,46.668,45.19,DOWN,0
2012-07-03,47.75,47.75,41.0523,47.05,45.2776,DOWN,0
2012-07-05,47.7,47.82,41.0986,47.47,45.353,DOWN,0
2012-07-06,47.5,47.28,41.1457,47.666,45.4098,UP,1
2012-07-09,47.67,47.5,41.2041,47.686,45.4718,DOWN,0
2012-07-10,47.17,47.95,41.2656,47.558,45.5166,UP,1
2012-07-11,47.33,47.26,41.3262,47.474,45.564,UP,1
2012-07-12,47.34,47.11,41.3833,47.402,45.5984,UP,1
2012-07-13,47.75,47.45,41.4386,47.452,45.6432,UP,1
2012-07-16,47.99,47.54,41.4996,47.516,45.6666,UP,1
2012-07-17,48.36,48.0,41.5583,47.754,45.6932,DOWN,0
2012-07-18,48.11,48.2,41.6222,47.91,45.7132,DOWN,0
2012-07-19,47.67,48.18,41.6937,47.976,45.7174,DOWN,0
2012-07-20,47.35,47.28,41.7559,47.896,45.7166,DOWN,0
2012-07-23,46.83,46.63,41.818,47.664,45.707,DOWN,0
2012-07-24,46.15,46.65,41.8703,47.222,45.6734,UP,1
2012-07-25,46.19,46.49,41.929,46.838,45.6622,UP,1
2012-07-26,46.61,46.72,41.9819,46.626,45.6714,UP,1
2012-07-27,47.31,46.76,42.0436,46.618,45.7118,UP,1
2012-07-30,47.76,47.35,42.1025,46.804,45.79,UP,1
2012-07-31,47.85,47.73,42.1651,47.144,45.888,UP,1
2012-08-01,48.64,47.97,42.229,47.634,45.9794,UP,1
2012-08-02,48.65,48.33,42.298,48.042,46.0666,UP,1
2012-08-03,48.89,49.04,42.3601,48.358,46.1622,DOWN,0
2012-08-06,48.59,49.0,42.4239,48.524,46.2502,DOWN,0
2012-08-07,48.4,48.66,42.4833,48.634,46.3418,DOWN,0
2012-08-08,48.19,48.31,42.5356,48.544,46.4186,UP,1
2012-08-09,48.23,48.22,42.5823,48.46,46.5164,UP,1
2012-08-10,48.49,47.09,42.6306,48.38,46.61,DOWN,0
2012-08-13,47.99,48.01,42.6766,48.26,46.727,DOWN,0
2012-08-14,47.81,48.29,42.7117,48.142,46.8386,UP,1
2012-08-15,47.95,47.87,42.745,48.094,46.9338,UP,1
2012-08-16,48.42,48.05,42.7823,48.132,47.018,UP,1
2012-08-17,48.96,48.5,42.8336,48.226,47.1194,DOWN,0
2012-08-20,48.61,48.84,42.879,48.35,47.1968,UP,1
2012-08-21,49.13,48.86,42.9246,48.614,47.3056,UP,1
2012-08-22,49.17,48.96,42.9721,48.858,47.3996,DOWN,0
2012-08-23,48.8,49.0,43.0195,48.934,47.4902,UP,1
2012-08-24,49.42,48.86,43.0684,49.026,47.5792,UP,1
2012-08-27,49.45,49.64,43.1282,49.194,47.6526,DOWN,0
2012-08-28,49.3,49.37,43.1874,49.228,47.7118,DOWN,0
2012-08-29,49.16,49.25,43.2422,49.226,47.7716,DOWN,0
2012-08-30,49.11,49.02,43.3025,49.288,47.8266,DOWN,0
2012-08-31,49.0,49.39,43.3592,49.204,47.8866,UP,1
2012-09-04,49.54,48.98,43.4202,49.222,47.9488,DOWN,0
2012-09-05,49.38,49.82,43.4835,49.238,48.0202,UP,1
2012-09-06,49.71,49.64,43.547,49.348,48.0976,DOWN,0
2012-09-07,49.57,49.71,43.6157,49.44,48.177,DOWN,0
2012-09-10,49.35,49.4,43.6838,49.51,48.2336,DOWN,0
2012-09-11,49.35,49.41,43.7583,49.472,48.2692,UP,1
2012-09-12,49.91,49.5,43.8348,49.578,48.3112,UP,1
2012-09-13,50.39,49.84,43.9084,49.714,48.364,UP,1
2012-09-14,50.52,50.63,43.9826,49.904,48.4204,DOWN,0
2012-09-17,50.08,50.48,44.0472,50.05,48.472,DOWN,0
2012-09-18,49.91,50.1,44.1133,50.162,48.5168,DOWN,0
2012-09-19,49.62,49.98,44.1764,50.104,48.5658,DOWN,0
2012-09-20,48.85,49.25,44.2341,49.796,48.5962,DOWN,0
2012-09-21,48.81,49.18,44.2919,49.454,48.6256,UP,1
2012-09-24,48.86,48.5,44.3456,49.21,48.6478,DOWN,0
2012-09-25,48.62,49.09,44.4073,48.952,48.6604,DOWN,0
2012-09-26,48.33,48.64,44.4659,48.694,48.6598,UP,1
2012-09-27,48.69,48.45,44.5308,48.662,48.6714,UP,1
2012-09-28,48.73,48.48,44.5969,48.646,48.6926,DOWN,0
2012-10-01,48.44,48.92,44.6627,48.562,48.7144,UP,1
2012-10-02,48.61,48.55,44.7275,48.56,48.75,DOWN,0
2012-10-03,48.5,48.62,44.7891,48.594,48.797,UP,1
2012-10-04,48.51,48.66,44.8517,48.558,48.8434,DOWN,0
2012-10-05,48.51,48.64,44.909,48.514,48.8814,UP,1
2012-10-08,48.52,48.34,44.9669,48.53,48.9056,DOWN,0
2012-10-09,48.27,48.53,45.0195,48.462,48.9158,UP,1
2012-10-10,48.72,48.38,45.0748,48.506,48.9332,UP,1
2012-10-11,49.01,48.99,45.1311,48.606,48.9406,DOWN,0
2012-10-12,48.9,49.0,45.189,48.684,48.9456,DOWN,0
2012-10-15,48.86,48.93,45.2445,48.752,48.945,UP,1
2012-10-16,49.42,49.05,45.3035,48.982,48.9616,UP,1
2012-10-17,49.55,49.33,45.3635,49.148,48.9846,UP,1
2012-10-18,50.02,49.43,45.4301,49.35,49.0212,DOWN,0
2012-10-19,49.58,49.93,45.4936,49.486,49.0482,DOWN,0
2012-10-22,49.14,49.6,45.5541,49.542,49.0612,DOWN,0
2012-10-23,48.46,48.8,45.6104,49.35,49.0706,DOWN,0
2012-10-24,48.22,48.48,45.6622,49.084,49.0788,DOWN,0
2012-10-25,47.8,48.4,45.7079,48.64,49.0758,DOWN,0
2012-10-26,47.2,47.85,45.7477,48.164,49.0514,UP,1
2012-10-31,48.02,47.27,45.7922,47.94,49.0326,UP,1
2012-11-01,48.33,48.04,45.8372,47.914,49.027,UP,1
2012-11-02,49.08,48.62,45.8825,48.086,49.026,DOWN,0
2012-11-05,49.05,48.99,45.9264,48.336,49.0236,UP,1
2012-11-06,49.06,49.05,45.9701,48.708,49.0288,DOWN,0
2012-11-07,48.6,48.79,46.0126,48.824,49.0124,DOWN,0
2012-11-08,47.61,48.39,46.0482,48.68,48.9756,DOWN,0
2012-11-09,46.61,47.26,46.0769,48.186,48.9218,DOWN,0
2012-11-12,46.29,46.63,46.1013,47.634,48.8644,UP,1
2012-11-13,46.36,46.06,46.1252,47.094,48.8094,DOWN,0
2012-11-14,45.45,46.41,46.1449,46.464,48.7384,DOWN,0
2012-11-15,45.29,45.53,46.1648,46.0,48.6534,UP,1
2012-11-16,45.43,45.39,46.1859,45.764,48.5744,UP,1
2012-11-19,45.67,45.89,46.2034,45.64,48.4936,UP,1
2012-11-20,46.08,45.71,46.217,45.584,48.4238,DOWN,0
2012-11-21,46.05,46.11,46.2298,45.704,48.3578,UP,1
2012-11-23,46.56,46.26,46.2476,45.958,48.302,UP,1
2012-11-26,46.72,46.34,46.2652,46.216,48.2382,DOWN,0
2012-11-27,46.68,46.49,46.2845,46.418,48.164,DOWN,0
2012-11-28,46.55,46.48,46.3047,46.512,48.0846,UP,1
2012-11-29,46.67,46.72,46.3239,46.636,48.0164,UP,1
2012-11-30,46.85,46.75,46.3456,46.694,47.9552,UP,1
2012-12-03,46.98,47.07,46.3673,46.746,47.9024,DOWN,0
2012-12-04,46.8,46.9,46.3858,46.77,47.8614,UP,1
2012-12-05,46.92,46.82,46.4042,46.844,47.8236,DOWN,0
2012-12-06,46.69,46.96,46.4243,46.848,47.7802,UP,1
2012-12-07,46.97,46.86,46.4482,46.872,47.7472,DOWN,0
2012-12-10,46.68,46.94,46.4668,46.812,47.7142,UP,1
2012-12-11,46.83,46.84,46.4861,46.818,47.677,DOWN,0
2012-12-12,46.38,46.74,46.504,46.71,47.63,DOWN,0
2012-12-13,46.05,46.26,46.5215,46.582,47.5822,UP,1
2012-12-14,46.11,45.86,46.5381,46.41,47.5322,DOWN,0
2012-12-17,46.04,46.01,46.5526,46.282,47.483,UP,1
2012-12-18,46.75,46.19,46.5721,46.266,47.4478,DOWN,0
2012-12-19,46.42,46.69,46.5889,46.274,47.406,UP,1
2012-12-20,47.12,46.5,46.6123,46.488,47.378,DOWN,0
2012-12-21,46.85,46.64,46.6334,46.636,47.3496,DOWN,0
2012-12-24,46.65,47.09,46.6563,46.758,47.3082,DOWN,0
2012-12-26,46.26,46.67,46.678,46.66,47.2532,UP,1
2012-12-27,46.83,46.32,46.7026,46.742,47.2118,DOWN,0
2012-12-28,46.46,46.56,46.7196,46.61,47.1638,UP,1
2012-12-31,47.12,46.37,46.7389,46.664,47.1178,UP,1
2013-01-02,47.53,47.86,46.7584,46.84,47.0774,UP,1
2013-01-03,47.76,47.67,46.776,47.14,47.0322,DOWN,0
2013-01-04,47.72,47.76,46.7914,47.318,46.995,UP,1
2013-01-07,48.28,47.54,46.8097,47.682,46.9778,DOWN,0
2013-01-08,48.08,47.54,46.8276,47.874,46.9702,UP,1
2013-01-09,48.56,48.14,46.8492,48.08,46.977,DOWN,0
2013-01-10,48.52,48.64,46.8706,48.232,46.9914,UP,1
2013-01-11,48.83,48.44,46.892,48.454,47.024,UP,1
2013-01-14,49.1,48.83,46.9153,48.618,47.0456,UP,1
2013-01-15,49.23,48.89,46.9395,48.848,47.0636,DOWN,0
2013-01-16,49.21,49.13,46.9637,48.978,47.0662,DOWN,0
2013-01-17,49.07,49.36,46.9866,49.088,47.0666,UP,1
2013-01-18,49.46,49.17,47.0113,49.214,47.0746,UP,1
2013-01-22,49.87,49.33,47.0389,49.368,47.1,UP,1
2013-01-23,50.0,49.63,47.0683,49.522,47.1478,DOWN,0
2013-01-24,49.63,49.69,47.098,49.606,47.2082,UP,1
2013-01-25,50.26,49.9,47.1324,49.844,47.2876,UP,1
2013-01-28,50.29,50.27,47.1732,50.01,47.3662,UP,1
2013-01-29,50.44,50.28,47.212,50.124,47.466,DOWN,0
2013-01-30,50.0,50.57,47.2463,50.124,47.5602,DOWN,0
2013-01-31,49.83,50.05,47.282,50.164,47.6482,UP,1
2013-02-01,50.41,50.26,47.3165,50.194,47.743,UP,1
2013-02-04,50.6,50.14,47.3484,50.256,47.8334,UP,1
2013-02-05,50.73,50.84,47.3848,50.314,47.927,UP,1
2013-02-06,50.98,50.53,47.4239,50.51,48.0154,DOWN,0
2013-02-07,50.85,50.97,47.4594,50.714,48.098,UP,1
2013-02-08,51.41,51.0,47.4996,50.914,48.1926,DOWN,0
2013-02-11,51.2,50.96,47.5359,51.034,48.2856,UP,1
2013-02-12,51.55,51.18,47.5704,51.198,48.3832,UP,1
2013-02-13,51.57,51.72,47.6054,51.316,48.4776,UP,1
2013-02-14,51.59,51.56,47.6387,51.464,48.5698,UP,1
2013-02-15,51.7,51.67,47.6724,51.522,48.6678,UP,1
2013-02-19,51.98,51.77,47.7042,51.678,48.769,DOWN,0
2013-02-20,51.81,51.85,47.7356,51.73,48.8714,DOWN,0
2013-02-21,50.89,51.73,47.756,51.594,48.9498,UP,1
2013-02-22,51.51,51.19,47.7784,51.578,49.0464,DOWN,0
2013-02-25,50.36,51.75,47.7946,51.31,49.117,UP,1
2013-02-26,50.98,50.6,47.8122,51.11,49.209,UP,1
2013-02-27,51.48,50.98,47.8327,51.044,49.3176,UP,1
2013-02-28,51.88,51.5,47.8555,51.242,49.433,DOWN,0
2013-03-01,51.87,51.66,47.8757,51.314,49.5496,UP,1
2013-03-04,52.38,51.8,47.9039,51.718,49.6622,UP,1
2013-03-05,53.27,52.55,47.9395,52.176,49.7992,UP,1
2013-03-06,53.44,53.28,47.9803,52.568,49.9256,DOWN,0
2013-03-07,53.25,53.36,48.0272,52.842,50.0536,DOWN,0
2013-03-08,53.1,53.45,48.078,53.088,50.1826,DOWN,0
2013-03-11,52.75,53.06,48.1214,53.162,50.3124,DOWN,0
2013-03-12,52.61,52.79,48.163,53.03,50.428,UP,1
2013-03-13,52.7,52.68,48.2059,52.882,50.5528,UP,1
2013-03-14,52.95,52.79,48.2497,52.822,50.6694,DOWN,0
2013-03-15,52.71,52.74,48.2942,52.744,50.773,DOWN,0
2013-03-18,52.67,52.39,48.3358,52.728,50.8712,DOWN,0
2013-03-19,52.51,52.73,48.3816,52.708,50.967,DOWN,0
2013-03-20,52.3,52.68,48.4241,52.628,51.0474,DOWN,0
2013-03-21,52.04,52.24,48.4736,52.446,51.1266,UP,1
2013-03-22,52.35,52.31,48.5242,52.374,51.2024,DOWN,0
2013-03-25,52.06,52.68,48.5685,52.252,51.2732,UP,1
2013-03-26,52.31,52.34,48.609,52.212,51.3428,UP,1
2013-03-27,52.38,52.03,48.6515,52.228,51.4084,UP,1
2013-03-28,52.91,52.47,48.6924,52.402,51.482,UP,1
2013-04-01,52.94,52.76,48.7386,52.52,51.5566,DOWN,0
2013-04-02,52.67,53.05,48.7796,52.642,51.6286,DOWN,0
2013-04-03,52.56,52.81,48.821,52.692,51.6906,UP,1
2013-04-04,53.04,52.65,48.8614,52.824,51.754,DOWN,0
